>> START_DIR: ./data/u/u0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1u00 |STR_LEN: 495 |STR_TIME: 0.5423638820648193
> STR_ID: 4ugy |STR_LEN: 741 |STR_TIME: 1.4425430297851562
> STR_ID: 4ugz |STR_LEN: 1084 |STR_TIME: 2.871434211730957
> STR_ID: 5ug0 |STR_LEN: 948 |STR_TIME: 1.5728161334991455
> STR_ID: 5ug2 |STR_LEN: 687 |STR_TIME: 1.6461858749389648
> STR_ID: 5ug4 |STR_LEN: 761 |STR_TIME: 1.876715898513794
> STR_ID: 5ug8 |STR_LEN: 566 |STR_TIME: 0.7144231796264648
> STR_ID: 5ug9 |STR_LEN: 589 |STR_TIME: 0.6699068546295166
> STR_ID: 5uga |STR_LEN: 449 |STR_TIME: 0.6087102890014648
> STR_ID: 5ugb |STR_LEN: 316 |STR_TIME: 0.6013970375061035
> STR_ID: 5ugc |STR_LEN: 477 |STR_TIME: 0.6364610195159912
> STR_ID: 5ugd |STR_LEN: 513 |STR_TIME: 0.7949190139770508
> STR_ID: 5ugg |STR_LEN: 536 |STR_TIME: 0.8512470722198486
> STR_ID: 5ugh |STR_LEN: 1857 |STR_TIME: 4.1469199657440186
> STR_ID: 5ugk |STR_LEN: 96 |STR_TIME: 5.4040687084198
> STR_ID: 5ugl |STR_LEN: 742 |STR_TIME: 1.955939769744873
> STR_ID: 5ugq |STR_LEN: 479 |STR_TIME: 0.783376932144165
> STR_ID: 5ugr |STR_LEN: 716 |STR_TIME: 1.2950780391693115
> STR_ID: 5ugs |STR_LEN: 1856 |STR_TIME: 5.687940835952759
> STR_ID: 5ugt |STR_LEN: 1202 |STR_TIME: 3.802628755569458
> STR_ID: 5ugu |STR_LEN: 444 |STR_TIME: 1.1567928791046143
> STR_ID: 5ugw |STR_LEN: 183 |STR_TIME: 0.3569331169128418
> STR_ID: 5ugx |STR_LEN: 625 |STR_TIME: 1.9889369010925293
> STR_ID: 5ugy |STR_LEN: 2808 |STR_TIME: 9.185546875
>> FINISH_DIR: ./data/u/ug/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 2066 |DIR_TIME: 341.67126297950745 

>> START_DIR: ./data/u/uh/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1uh0 |STR_LEN: 705 |STR_TIME: 1.1197140216827393
> STR_ID: 1uh1 |STR_LEN: 719 |STR_TIME: 1.1617541313171387
> STR_ID: 1uh2 |STR_LEN: 1162 |STR_TIME: 1.3203132152557373
> STR_ID: 1uh3 |STR_LEN: 865 |STR_TIME: 1.2331159114837646
> STR_ID: 1uh4 |STR_LEN: 1421 |STR_TIME: 1.3798000812530518
> STR_ID: 1uh5 |STR_LEN: 742 |STR_TIME: 1.1365597248077393
> STR_ID: 1uh6 |STR_LEN: 100 |STR_TIME: 6.6400299072265625
> STR_ID: 1uh7 |STR_LEN: 661 |STR_TIME: 0.7350420951843262
> STR_ID: 1uh8 |STR_LEN: 621 |STR_TIME: 0.6309361457824707
> STR_ID: 1uh9 |STR_LEN: 711 |STR_TIME: 0.656728982925415
> STR_ID: 1uha |STR_LEN: 163 |STR_TIME: 0.19637775421142578
> STR_ID: 1uhb |STR_LEN: 381 |STR_TIME: 0.5312871932983398
> STR_ID: 1uhc |STR_LEN: 79 |STR_TIME: 5.093156814575195
> STR_ID: 1uhd |STR_LEN: 136 |STR_TIME: 0.2645440101623535
> STR_ID: 1uhe |STR_LEN: 205 |STR_TIME: 0.2816340923309326
> STR_ID: 1uhf |STR_LEN: 69 |STR_TIME: 3.8987460136413574
> STR_ID: 1uhg |STR_LEN: 2392 |STR_TIME: 2.8520309925079346
> STR_ID: 1uhh |STR_LEN: 948 |STR_TIME: 0.9268319606781006
> STR_ID: 1uhi |STR_LEN: 868 |STR_TIME: 0.861030101776123
> STR_ID: 1uhj |STR_LEN: 760 |STR_TIME: 0.8076229095458984
> STR_ID: 1uhk |STR_LEN: 880 |STR_TIME: 1.051858901977539
> STR_ID: 1uhl |STR_LEN: 466 |STR_TIME: 1.104679822921753
> STR_ID: 1uhm |STR_LEN: 78 |STR_TIME: 4.993067741394043
> STR_ID: 1uhn |STR_LEN: 329 |STR_TIME: 0.43393421173095703
> STR_ID: 1uho |STR_LEN: 432 |STR_TIME: 0.644550085067749
> STR_ID: 1uhp |STR_LEN: 107 |STR_TIME: 6.194828987121582
> STR_ID: 1uhr |STR_LEN: 93 |STR_TIME: 6.020459890365601
> STR_ID: 1uhs |STR_LEN: 72 |STR_TIME: 4.310031175613403
> STR_ID: 1uht |STR_LEN: 118 |STR_TIME: 7.013262033462524
> STR_ID: 1uhu |STR_LEN: 105 |STR_TIME: 6.405534982681274
> STR_ID: 1uhv |STR_LEN: 3224 |STR_TIME: 4.0672760009765625
> STR_ID: 1uhw |STR_LEN: 109 |STR_TIME: 6.699113130569458
> STR_ID: 1uhx |STR_LEN: 81 |STR_TIME: 0.12502098083496094
> STR_ID: 1uhy |STR_LEN: 103 |STR_TIME: 0.1175389289855957
> STR_ID: 1uhz |STR_LEN: 89 |STR_TIME: 5.935435056686401
> STR_ID: 3uh0 |STR_LEN: 741 |STR_TIME: 0.944882869720459
> STR_ID: 3uh1 |STR_LEN: 503 |STR_TIME: 0.8018269538879395
> STR_ID: 3uh2 |STR_LEN: 594 |STR_TIME: 0.9077730178833008
> STR_ID: 3uh3 |STR_LEN: 433 |STR_TIME: 0.7024111747741699
> STR_ID: 3uh4 |STR_LEN: 750 |STR_TIME: 1.086205005645752
> STR_ID: 3uh5 |STR_LEN: 397 |STR_TIME: 0.5827529430389404
> STR_ID: 3uh6 |STR_LEN: 382 |STR_TIME: 0.5689537525177002
> STR_ID: 3uh7 |STR_LEN: 466 |STR_TIME: 0.647022008895874
> STR_ID: 3uh8 |STR_LEN: 192 |STR_TIME: 0.5120368003845215
> STR_ID: 3uha |STR_LEN: 788 |STR_TIME: 1.471679925918579
> STR_ID: 3uhb |STR_LEN: 493 |STR_TIME: 0.6683840751647949
> STR_ID: 3uhc |STR_LEN: 461 |STR_TIME: 0.6928110122680664
> STR_ID: 3uhd |STR_LEN: 432 |STR_TIME: 0.7203729152679443
> STR_ID: 3uhe |STR_LEN: 349 |STR_TIME: 0.5643112659454346
> STR_ID: 3uhf |STR_LEN: 834 |STR_TIME: 1.8124809265136719
> STR_ID: 3uhg |STR_LEN: 460 |STR_TIME: 0.6124229431152344
> STR_ID: 3uhh |STR_LEN: 564 |STR_TIME: 0.6311731338500977
> STR_ID: 3uhi |STR_LEN: 643 |STR_TIME: 1.0275180339813232
> STR_ID: 3uhj |STR_LEN: 3395 |STR_TIME: 4.783398866653442
> STR_ID: 3uhk |STR_LEN: 820 |STR_TIME: 1.1031172275543213
> STR_ID: 3uhl |STR_LEN: 507 |STR_TIME: 1.3687829971313477
> STR_ID: 3uhm |STR_LEN: 545 |STR_TIME: 1.0432829856872559
> STR_ID: 3uhn |STR_LEN: 455 |STR_TIME: 0.5840940475463867
> STR_ID: 3uho |STR_LEN: 660 |STR_TIME: 1.768563985824585
> STR_ID: 3uhp |STR_LEN: 523 |STR_TIME: 1.620760202407837
> STR_ID: 3uhq |STR_LEN: 470 |STR_TIME: 0.5838420391082764
> STR_ID: 3uhr |STR_LEN: 477 |STR_TIME: 0.5873219966888428
> STR_ID: 3uhs |STR_LEN: 400 |STR_TIME: 0.566051721572876
> STR_ID: 3uht |STR_LEN: 451 |STR_TIME: 0.6451730728149414
> STR_ID: 3uhu |STR_LEN: 443 |STR_TIME: 0.566648006439209
> STR_ID: 3uhv |STR_LEN: 463 |STR_TIME: 0.5648202896118164
> STR_ID: 3uhw |STR_LEN: 432 |STR_TIME: 0.5692379474639893
> STR_ID: 3uhx |STR_LEN: 463 |STR_TIME: 0.6035959720611572
> STR_ID: 3uhy |STR_LEN: 404 |STR_TIME: 0.574110746383667
> STR_ID: 3uhz |STR_LEN: 427 |STR_TIME: 0.5730628967285156
> STR_ID: 4uh0 |STR_LEN: 1205 |STR_TIME: 2.816925048828125
> STR_ID: 4uh1 |STR_LEN: 1284 |STR_TIME: 2.82356595993042
> STR_ID: 4uh2 |STR_LEN: 1125 |STR_TIME: 2.759685754776001
> STR_ID: 4uh3 |STR_LEN: 1054 |STR_TIME: 2.756819009780884
> STR_ID: 4uh4 |STR_LEN: 1108 |STR_TIME: 2.8731460571289062
> STR_ID: 4uh5 |STR_LEN: 1131 |STR_TIME: 3.051192045211792
> STR_ID: 4uh6 |STR_LEN: 1343 |STR_TIME: 3.2467269897460938
> STR_ID: 4uh7 |STR_LEN: 1159 |STR_TIME: 3.0148909091949463
> STR_ID: 4uh8 |STR_LEN: 1114 |STR_TIME: 2.7026796340942383
> STR_ID: 4uh9 |STR_LEN: 1064 |STR_TIME: 2.678311347961426
> STR_ID: 4uha |STR_LEN: 1053 |STR_TIME: 2.8159079551696777
> STR_ID: 4uhb |STR_LEN: 1242 |STR_TIME: 2.230562925338745
> STR_ID: 4uhc |STR_LEN: 716 |STR_TIME: 1.223188877105713
> STR_ID: 4uhd |STR_LEN: 644 |STR_TIME: 1.2657196521759033
> STR_ID: 4uhe |STR_LEN: 738 |STR_TIME: 1.282283067703247
> STR_ID: 4uhf |STR_LEN: 607 |STR_TIME: 1.2559680938720703
> STR_ID: 4uhg |STR_LEN: 979 |STR_TIME: 1.0060160160064697
> STR_ID: 4uhh |STR_LEN: 734 |STR_TIME: 1.2702713012695312
> STR_ID: 4uhi |STR_LEN: 2434 |STR_TIME: 3.3611042499542236
> STR_ID: 4uhj |STR_LEN: 591 |STR_TIME: 1.3293852806091309
> STR_ID: 4uhk |STR_LEN: 465 |STR_TIME: 1.2634270191192627
> STR_ID: 4uhl |STR_LEN: 4512 |STR_TIME: 6.717931032180786
> STR_ID: 4uhm |STR_LEN: 1032 |STR_TIME: 1.8265600204467773
> STR_ID: 4uhn |STR_LEN: 630 |STR_TIME: 1.5159070491790771
> STR_ID: 4uho |STR_LEN: 1070 |STR_TIME: 1.905116319656372
> STR_ID: 4uhp |STR_LEN: 1484 |STR_TIME: 3.010072946548462
> STR_ID: 4uhq |STR_LEN: 407 |STR_TIME: 0.9810810089111328
> STR_ID: 4uhr |STR_LEN: 320 |STR_TIME: 0.592397928237915
> STR_ID: 4uhs |STR_LEN: 381 |STR_TIME: 1.2164337635040283
> STR_ID: 4uht |STR_LEN: 599 |STR_TIME: 0.8622987270355225
> STR_ID: 4uhu |STR_LEN: 534 |STR_TIME: 0.9771661758422852
> STR_ID: 4uhv |STR_LEN: 1984 |STR_TIME: 2.5277960300445557
> STR_ID: 4uhw |STR_LEN: 1338 |STR_TIME: 4.123553037643433
> STR_ID: 4uhx |STR_LEN: 1360 |STR_TIME: 4.222724914550781
> STR_ID: 4uhy |STR_LEN: 273 |STR_TIME: 0.49851298332214355
> STR_ID: 4uhz |STR_LEN: 182 |STR_TIME: 0.6071012020111084
> STR_ID: 5uh0 |STR_LEN: 661 |STR_TIME: 1.6401848793029785
> STR_ID: 5uh5 |STR_LEN: 3290 |STR_TIME: 5.511031150817871
> STR_ID: 5uh6 |STR_LEN: 3287 |STR_TIME: 5.470582008361816
> STR_ID: 5uh7 |STR_LEN: 307 |STR_TIME: 0.8433668613433838
> STR_ID: 5uh8 |STR_LEN: 3291 |STR_TIME: 5.557142019271851
> STR_ID: 5uh9 |STR_LEN: 3287 |STR_TIME: 5.572583913803101
> STR_ID: 5uha |STR_LEN: 3286 |STR_TIME: 5.414007186889648
> STR_ID: 5uhb |STR_LEN: 3282 |STR_TIME: 5.688900947570801
> STR_ID: 5uhc |STR_LEN: 3288 |STR_TIME: 5.5602147579193115
> STR_ID: 5uhd |STR_LEN: 3284 |STR_TIME: 5.606856346130371
> STR_ID: 5uhe |STR_LEN: 3282 |STR_TIME: 5.480593919754028
> STR_ID: 5uhf |STR_LEN: 3282 |STR_TIME: 5.8932411670684814
> STR_ID: 5uhg |STR_LEN: 3284 |STR_TIME: 5.758083820343018
> STR_ID: 5uhi |STR_LEN: 448 |STR_TIME: 1.8785526752471924
> STR_ID: 5uhj |STR_LEN: 386 |STR_TIME: 0.9257919788360596
> STR_ID: 5uhk |STR_LEN: 855 |STR_TIME: 1.6565871238708496
> STR_ID: 5uhl |STR_LEN: 855 |STR_TIME: 1.7404100894927979
> STR_ID: 5uhm |STR_LEN: 217 |STR_TIME: 0.7498281002044678
> STR_ID: 5uhn |STR_LEN: 559 |STR_TIME: 1.8820431232452393
> STR_ID: 5uho |STR_LEN: 853 |STR_TIME: 1.846996784210205
> STR_ID: 5uhp |STR_LEN: 1722 |STR_TIME: 3.5700130462646484
> STR_ID: 5uhw |STR_LEN: 751 |STR_TIME: 3.889960289001465
> STR_ID: 5uhy |STR_LEN: 2052 |STR_TIME: 4.2231597900390625
> STR_ID: 5uhz |STR_LEN: 798 |STR_TIME: 2.66391658782959
>> FINISH_DIR: ./data/u/uh/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 2196 |DIR_TIME: 288.96457171440125 

>> START_DIR: ./data/u/ui/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1ui0 |STR_LEN: 398 |STR_TIME: 0.5942928791046143
> STR_ID: 1ui1 |STR_LEN: 189 |STR_TIME: 0.4440181255340576
> STR_ID: 1ui5 |STR_LEN: 477 |STR_TIME: 0.855374813079834
> STR_ID: 1ui6 |STR_LEN: 443 |STR_TIME: 0.8400509357452393
> STR_ID: 1ui7 |STR_LEN: 2003 |STR_TIME: 2.831260919570923
> STR_ID: 1ui8 |STR_LEN: 2349 |STR_TIME: 2.9179768562316895
> STR_ID: 1ui9 |STR_LEN: 222 |STR_TIME: 0.3389120101928711
> STR_ID: 1uia |STR_LEN: 201 |STR_TIME: 0.31729722023010254
> STR_ID: 1uib |STR_LEN: 216 |STR_TIME: 0.3227400779724121
> STR_ID: 1uic |STR_LEN: 194 |STR_TIME: 0.3052561283111572
> STR_ID: 1uid |STR_LEN: 199 |STR_TIME: 0.3181018829345703
> STR_ID: 1uie |STR_LEN: 196 |STR_TIME: 0.3087038993835449
> STR_ID: 1uif |STR_LEN: 192 |STR_TIME: 0.3255453109741211
> STR_ID: 1uig |STR_LEN: 196 |STR_TIME: 0.3131861686706543
> STR_ID: 1uih |STR_LEN: 220 |STR_TIME: 0.3989870548248291
> STR_ID: 1uii |STR_LEN: 242 |STR_TIME: 0.32597827911376953
> STR_ID: 1uij |STR_LEN: 2453 |STR_TIME: 4.64423680305481
> STR_ID: 1uik |STR_LEN: 1678 |STR_TIME: 2.5229380130767822
> STR_ID: 1uil |STR_LEN: 113 |STR_TIME: 8.231484174728394
> STR_ID: 1uim |STR_LEN: 985 |STR_TIME: 1.4996917247772217
> STR_ID: 1uin |STR_LEN: 912 |STR_TIME: 1.5356638431549072
> STR_ID: 1uio |STR_LEN: 516 |STR_TIME: 0.9370720386505127
> STR_ID: 1uip |STR_LEN: 552 |STR_TIME: 0.839709997177124
> STR_ID: 1uir |STR_LEN: 995 |STR_TIME: 1.4105679988861084
> STR_ID: 1uis |STR_LEN: 739 |STR_TIME: 1.1674518585205078
> STR_ID: 1uit |STR_LEN: 117 |STR_TIME: 9.218729019165039
> STR_ID: 1uiu |STR_LEN: 1537 |STR_TIME: 1.9742908477783203
> STR_ID: 1uiv |STR_LEN: 1486 |STR_TIME: 1.9234559535980225
> STR_ID: 1uiw |STR_LEN: 3027 |STR_TIME: 2.650658130645752
> STR_ID: 1uix |STR_LEN: 311 |STR_TIME: 0.3313419818878174
> STR_ID: 1uiy |STR_LEN: 328 |STR_TIME: 0.5173401832580566
> STR_ID: 1uiz |STR_LEN: 512 |STR_TIME: 0.8259079456329346
> STR_ID: 3ui0 |STR_LEN: 469 |STR_TIME: 0.6262292861938477
> STR_ID: 3ui2 |STR_LEN: 247 |STR_TIME: 0.8180742263793945
> STR_ID: 3ui3 |STR_LEN: 252 |STR_TIME: 0.5130517482757568
> STR_ID: 3ui4 |STR_LEN: 315 |STR_TIME: 0.7425839900970459
> STR_ID: 3ui5 |STR_LEN: 274 |STR_TIME: 0.461993932723999
> STR_ID: 3ui6 |STR_LEN: 299 |STR_TIME: 0.5846419334411621
> STR_ID: 3ui7 |STR_LEN: 739 |STR_TIME: 2.3284449577331543
> STR_ID: 3uia |STR_LEN: 311 |STR_TIME: 0.6038198471069336
> STR_ID: 3uib |STR_LEN: 369 |STR_TIME: 1.2006289958953857
> STR_ID: 3uic |STR_LEN: 5020 |STR_TIME: 7.482747316360474
> STR_ID: 3uid |STR_LEN: 517 |STR_TIME: 1.110708236694336
> STR_ID: 3uie |STR_LEN: 1063 |STR_TIME: 2.0845868587493896
> STR_ID: 3uif |STR_LEN: 392 |STR_TIME: 1.092513084411621
> STR_ID: 3uig |STR_LEN: 305 |STR_TIME: 0.9819910526275635
> STR_ID: 3uih |STR_LEN: 304 |STR_TIME: 0.9690330028533936
> STR_ID: 3uii |STR_LEN: 297 |STR_TIME: 0.9474911689758301
> STR_ID: 3uij |STR_LEN: 296 |STR_TIME: 0.9427649974822998
> STR_ID: 3uik |STR_LEN: 280 |STR_TIME: 0.9414291381835938
> STR_ID: 3uil |STR_LEN: 1305 |STR_TIME: 2.357969284057617
> STR_ID: 3uim |STR_LEN: 409 |STR_TIME: 1.1315290927886963
> STR_ID: 3uin |STR_LEN: 498 |STR_TIME: 0.8259620666503906
> STR_ID: 3uio |STR_LEN: 599 |STR_TIME: 0.8644301891326904
> STR_ID: 3uip |STR_LEN: 795 |STR_TIME: 0.9331417083740234
> STR_ID: 3uiq |STR_LEN: 1491 |STR_TIME: 3.604098081588745
> STR_ID: 3uir |STR_LEN: 707 |STR_TIME: 2.2837109565734863
> STR_ID: 3uit |STR_LEN: 1905 |STR_TIME: 3.8775899410247803
> STR_ID: 3uiu |STR_LEN: 534 |STR_TIME: 0.9633018970489502
> STR_ID: 3uiv |STR_LEN: 1666 |STR_TIME: 3.81335711479187
> STR_ID: 3uiw |STR_LEN: 269 |STR_TIME: 0.7274019718170166
> STR_ID: 3uix |STR_LEN: 513 |STR_TIME: 0.6240577697753906
> STR_ID: 3uiy |STR_LEN: 131 |STR_TIME: 0.4049088954925537
> STR_ID: 3uiz |STR_LEN: 777 |STR_TIME: 2.2262191772460938
> STR_ID: 4ui0 |STR_LEN: 284 |STR_TIME: 0.8845608234405518
> STR_ID: 4ui1 |STR_LEN: 449 |STR_TIME: 1.1925532817840576
> STR_ID: 4ui2 |STR_LEN: 548 |STR_TIME: 1.8463342189788818
> STR_ID: 4ui3 |STR_LEN: 782 |STR_TIME: 0.9329299926757812
> STR_ID: 4ui4 |STR_LEN: 590 |STR_TIME: 0.8314259052276611
> STR_ID: 4ui5 |STR_LEN: 927 |STR_TIME: 0.9668617248535156
> STR_ID: 4ui6 |STR_LEN: 854 |STR_TIME: 0.9388852119445801
> STR_ID: 4ui7 |STR_LEN: 856 |STR_TIME: 0.9445791244506836
> STR_ID: 4ui8 |STR_LEN: 796 |STR_TIME: 1.104442834854126
> STR_ID: 4ui9 |STR_LEN: 8477 |STR_TIME: 15.741150379180908
> STR_ID: 4uia |STR_LEN: 637 |STR_TIME: 0.7006490230560303
> STR_ID: 4uib |STR_LEN: 777 |STR_TIME: 0.835197925567627
> STR_ID: 4uic |STR_LEN: 744 |STR_TIME: 1.2186100482940674
> STR_ID: 4uid |STR_LEN: 434 |STR_TIME: 0.6963949203491211
> STR_ID: 4uie |STR_LEN: 401 |STR_TIME: 0.6084539890289307
> STR_ID: 4uif |STR_LEN: 2394 |STR_TIME: 0.7803587913513184
> STR_ID: 4uig |STR_LEN: 143 |STR_TIME: 0.2245621681213379
> STR_ID: 4uih |STR_LEN: 1647 |STR_TIME: 0.5808389186859131
> STR_ID: 4uii |STR_LEN: 264 |STR_TIME: 0.5757761001586914
> STR_ID: 4uij |STR_LEN: 448 |STR_TIME: 1.3690831661224365
> STR_ID: 4uik |STR_LEN: 781 |STR_TIME: 2.1230759620666504
> STR_ID: 4uil |STR_LEN: 464 |STR_TIME: 2.0574698448181152
> STR_ID: 4uim |STR_LEN: 1943 |STR_TIME: 8.13066291809082
> STR_ID: 4uin |STR_LEN: 526 |STR_TIME: 2.1028249263763428
> STR_ID: 4uio |STR_LEN: 454 |STR_TIME: 1.028980016708374
> STR_ID: 4uip |STR_LEN: 895 |STR_TIME: 1.5562071800231934
> STR_ID: 4uiq |STR_LEN: 485 |STR_TIME: 1.2909600734710693
> STR_ID: 4uir |STR_LEN: 1618 |STR_TIME: 2.6635429859161377
> STR_ID: 4uis |STR_LEN: 1249 |STR_TIME: 2.8300600051879883
> STR_ID: 4uit |STR_LEN: 309 |STR_TIME: 0.5090410709381104
> STR_ID: 4uiu |STR_LEN: 340 |STR_TIME: 0.4989190101623535
> STR_ID: 4uiv |STR_LEN: 311 |STR_TIME: 0.4613361358642578
> STR_ID: 4uiw |STR_LEN: 327 |STR_TIME: 0.585148811340332
> STR_ID: 4uix |STR_LEN: 803 |STR_TIME: 1.5626707077026367
> STR_ID: 4uiy |STR_LEN: 395 |STR_TIME: 0.5378808975219727
> STR_ID: 4uiz |STR_LEN: 414 |STR_TIME: 0.5523102283477783
> STR_ID: 5ui0 |STR_LEN: 867 |STR_TIME: 2.4756600856781006
> STR_ID: 5ui2 |STR_LEN: 955 |STR_TIME: 2.3976001739501953
> STR_ID: 5ui5 |STR_LEN: 793 |STR_TIME: 1.930215835571289
> STR_ID: 5ui6 |STR_LEN: 18 |STR_TIME: 0.5744762420654297
> STR_ID: 5ui7 |STR_LEN: 19 |STR_TIME: 0.5940220355987549
> STR_ID: 5ui8 |STR_LEN: 3539 |STR_TIME: 9.10498309135437
> STR_ID: 5ui9 |STR_LEN: 917 |STR_TIME: 3.6004958152770996
> STR_ID: 5uia |STR_LEN: 815 |STR_TIME: 3.499652147293091
> STR_ID: 5uib |STR_LEN: 712 |STR_TIME: 3.728135824203491
> STR_ID: 5uid |STR_LEN: 1890 |STR_TIME: 6.8973548412323
> STR_ID: 5uie |STR_LEN: 2398 |STR_TIME: 6.0042548179626465
> STR_ID: 5uig |STR_LEN: 390 |STR_TIME: 1.0017049312591553
> STR_ID: 5uij |STR_LEN: 1360 |STR_TIME: 1.9907498359680176
> STR_ID: 5uik |STR_LEN: 1099 |STR_TIME: 1.6730949878692627
> STR_ID: 5uil |STR_LEN: 1122 |STR_TIME: 1.6529510021209717
> STR_ID: 5uim |STR_LEN: 1035 |STR_TIME: 1.7355601787567139
> STR_ID: 5uin |STR_LEN: 1182 |STR_TIME: 1.6457297801971436
> STR_ID: 5uiq |STR_LEN: 1170 |STR_TIME: 3.178148031234741
> STR_ID: 5uir |STR_LEN: 582 |STR_TIME: 1.7302041053771973
> STR_ID: 5uis |STR_LEN: 1208 |STR_TIME: 3.257848024368286
> STR_ID: 5uit |STR_LEN: 1027 |STR_TIME: 1.866420030593872
> STR_ID: 5uiu |STR_LEN: 974 |STR_TIME: 1.846116065979004
> STR_ID: 5uix |STR_LEN: 525 |STR_TIME: 1.4745681285858154
> STR_ID: 5uiz |STR_LEN: 767 |STR_TIME: 0.9287211894989014
>> FINISH_DIR: ./data/u/ui/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 2320 |DIR_TIME: 228.43684220314026 

>> START_DIR: ./data/u/uj/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1uj0 |STR_LEN: 132 |STR_TIME: 0.1919407844543457
> STR_ID: 1uj1 |STR_LEN: 903 |STR_TIME: 1.1328399181365967
> STR_ID: 1uj2 |STR_LEN: 876 |STR_TIME: 0.9892406463623047
> STR_ID: 1uj3 |STR_LEN: 1100 |STR_TIME: 1.250150203704834
> STR_ID: 1uj4 |STR_LEN: 502 |STR_TIME: 0.49284815788269043
> STR_ID: 1uj5 |STR_LEN: 503 |STR_TIME: 0.544957160949707
> STR_ID: 1uj6 |STR_LEN: 538 |STR_TIME: 0.519618034362793
> STR_ID: 1uj8 |STR_LEN: 175 |STR_TIME: 0.19438695907592773
> STR_ID: 1ujb |STR_LEN: 270 |STR_TIME: 0.3263239860534668
> STR_ID: 1ujc |STR_LEN: 392 |STR_TIME: 0.3710610866546631
> STR_ID: 1ujd |STR_LEN: 117 |STR_TIME: 7.052520751953125
> STR_ID: 1ujj |STR_LEN: 287 |STR_TIME: 0.5607149600982666
> STR_ID: 1ujk |STR_LEN: 594 |STR_TIME: 0.6416060924530029
> STR_ID: 1ujl |STR_LEN: 42 |STR_TIME: 2.648998975753784
> STR_ID: 1ujm |STR_LEN: 1343 |STR_TIME: 1.3846540451049805
> STR_ID: 1ujn |STR_LEN: 1319 |STR_TIME: 1.3083438873291016
> STR_ID: 1ujo |STR_LEN: 144 |STR_TIME: 9.24481201171875
> STR_ID: 1ujp |STR_LEN: 547 |STR_TIME: 0.5655081272125244
> STR_ID: 1ujq |STR_LEN: 1648 |STR_TIME: 2.004976987838745
> STR_ID: 1ujr |STR_LEN: 110 |STR_TIME: 7.468793153762817
> STR_ID: 1ujs |STR_LEN: 88 |STR_TIME: 5.9433441162109375
> STR_ID: 1ujt |STR_LEN: 120 |STR_TIME: 7.68402099609375
> STR_ID: 1uju |STR_LEN: 111 |STR_TIME: 6.472309112548828
> STR_ID: 1ujv |STR_LEN: 96 |STR_TIME: 5.5260889530181885
> STR_ID: 1ujw |STR_LEN: 722 |STR_TIME: 1.2958908081054688
> STR_ID: 1ujx |STR_LEN: 119 |STR_TIME: 7.107303142547607
> STR_ID: 1ujy |STR_LEN: 76 |STR_TIME: 4.524003982543945
> STR_ID: 1ujz |STR_LEN: 305 |STR_TIME: 0.47605037689208984
> STR_ID: 3uj0 |STR_LEN: 1015 |STR_TIME: 3.445186138153076
> STR_ID: 3uj1 |STR_LEN: 122 |STR_TIME: 0.38027095794677734
> STR_ID: 3uj2 |STR_LEN: 5028 |STR_TIME: 11.198458909988403
> STR_ID: 3uj3 |STR_LEN: 124 |STR_TIME: 0.5712358951568604
> STR_ID: 3uj4 |STR_LEN: 1005 |STR_TIME: 3.386944055557251
> STR_ID: 3uj6 |STR_LEN: 582 |STR_TIME: 1.054414987564087
> STR_ID: 3uj7 |STR_LEN: 1372 |STR_TIME: 2.272162914276123
> STR_ID: 3uj8 |STR_LEN: 641 |STR_TIME: 1.6746611595153809
> STR_ID: 3uj9 |STR_LEN: 752 |STR_TIME: 1.4042692184448242
> STR_ID: 3uja |STR_LEN: 648 |STR_TIME: 1.7155921459197998
> STR_ID: 3ujb |STR_LEN: 1308 |STR_TIME: 3.118525981903076
> STR_ID: 3ujc |STR_LEN: 757 |STR_TIME: 1.3668670654296875
> STR_ID: 3ujd |STR_LEN: 623 |STR_TIME: 1.124925136566162
> STR_ID: 3uje |STR_LEN: 1464 |STR_TIME: 3.027459144592285
> STR_ID: 3ujf |STR_LEN: 1061 |STR_TIME: 2.8385090827941895
> STR_ID: 3ujg |STR_LEN: 756 |STR_TIME: 1.1887538433074951
> STR_ID: 3ujh |STR_LEN: 1871 |STR_TIME: 3.7593579292297363
> STR_ID: 3uji |STR_LEN: 1164 |STR_TIME: 1.0090270042419434
> STR_ID: 3ujj |STR_LEN: 983 |STR_TIME: 1.0260789394378662
> STR_ID: 3ujk |STR_LEN: 459 |STR_TIME: 0.5962009429931641
> STR_ID: 3ujl |STR_LEN: 543 |STR_TIME: 0.846656084060669
> STR_ID: 3ujm |STR_LEN: 270 |STR_TIME: 0.8203511238098145
> STR_ID: 3ujn |STR_LEN: 1547 |STR_TIME: 2.362168073654175
> STR_ID: 3ujo |STR_LEN: 1187 |STR_TIME: 1.8306989669799805
