>> START_DIR: ./data/n/n0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1n00 |STR_LEN: 502 |STR_TIME: 0.8167550563812256
> STR_ID: 1nje |STR_LEN: 363 |STR_TIME: 0.7015829086303711
> STR_ID: 1njf |STR_LEN: 1290 |STR_TIME: 1.9496889114379883
> STR_ID: 1njg |STR_LEN: 614 |STR_TIME: 0.9500548839569092
> STR_ID: 1njh |STR_LEN: 199 |STR_TIME: 0.29654693603515625
> STR_ID: 1nji |STR_LEN: 14676 |STR_TIME: 27.40968132019043
> STR_ID: 1njj |STR_LEN: 1618 |STR_TIME: 3.092593193054199
> STR_ID: 1njk |STR_LEN: 891 |STR_TIME: 1.3944871425628662
> STR_ID: 1njm |STR_LEN: 3139 |STR_TIME: 16.321344137191772
> STR_ID: 1njn |STR_LEN: 2767 |STR_TIME: 15.762847900390625
> STR_ID: 1njo |STR_LEN: 2770 |STR_TIME: 15.782408237457275
> STR_ID: 1njp |STR_LEN: 3138 |STR_TIME: 16.205132961273193
> STR_ID: 1njq |STR_LEN: 40 |STR_TIME: 3.2204670906066895
> STR_ID: 1njr |STR_LEN: 362 |STR_TIME: 0.579099178314209
> STR_ID: 1njs |STR_LEN: 656 |STR_TIME: 1.50410795211792
> STR_ID: 1njt |STR_LEN: 1169 |STR_TIME: 1.9157509803771973
> STR_ID: 1nju |STR_LEN: 921 |STR_TIME: 2.0610570907592773
> STR_ID: 1njw |STR_LEN: 1037 |STR_TIME: 1.549367904663086
> STR_ID: 1njx |STR_LEN: 1094 |STR_TIME: 1.5373411178588867
> STR_ID: 1njy |STR_LEN: 996 |STR_TIME: 1.491197109222412
> STR_ID: 1njz |STR_LEN: 976 |STR_TIME: 1.5620160102844238
> STR_ID: 3nj0 |STR_LEN: 853 |STR_TIME: 2.262228012084961
> STR_ID: 3nj1 |STR_LEN: 297 |STR_TIME: 0.8227689266204834
> STR_ID: 3nj2 |STR_LEN: 603 |STR_TIME: 0.7513060569763184
> STR_ID: 3nj3 |STR_LEN: 1000 |STR_TIME: 1.4969489574432373
> STR_ID: 3nj4 |STR_LEN: 1988 |STR_TIME: 3.64394474029541
> STR_ID: 3nj5 |STR_LEN: 268 |STR_TIME: 0.6742610931396484
> STR_ID: 3nj6 |STR_LEN: 87 |STR_TIME: 0.23198604583740234
> STR_ID: 3nj7 |STR_LEN: 243 |STR_TIME: 0.6752128601074219
> STR_ID: 3nj8 |STR_LEN: 650 |STR_TIME: 1.1623170375823975
> STR_ID: 3nj9 |STR_LEN: 427 |STR_TIME: 0.6110110282897949
> STR_ID: 3nja |STR_LEN: 456 |STR_TIME: 1.7073390483856201
> STR_ID: 3njb |STR_LEN: 1101 |STR_TIME: 2.3663198947906494
> STR_ID: 3njc |STR_LEN: 485 |STR_TIME: 1.1858069896697998
> STR_ID: 3njd |STR_LEN: 1223 |STR_TIME: 2.3184728622436523
> STR_ID: 3nje |STR_LEN: 513 |STR_TIME: 0.7623019218444824
> STR_ID: 3njf |STR_LEN: 308 |STR_TIME: 0.8950109481811523
> STR_ID: 3njg |STR_LEN: 237 |STR_TIME: 0.5265457630157471
> STR_ID: 3njh |STR_LEN: 808 |STR_TIME: 1.169407844543457
> STR_ID: 3nji |STR_LEN: 230 |STR_TIME: 0.5652439594268799
> STR_ID: 3njj |STR_LEN: 261 |STR_TIME: 0.5362439155578613
> STR_ID: 3njk |STR_LEN: 277 |STR_TIME: 0.5625278949737549
> STR_ID: 3njl |STR_LEN: 248 |STR_TIME: 0.5095908641815186
> STR_ID: 3njm |STR_LEN: 278 |STR_TIME: 0.5160508155822754
> STR_ID: 3njn |STR_LEN: 539 |STR_TIME: 1.1573712825775146
> STR_ID: 3njo |STR_LEN: 592 |STR_TIME: 1.962982177734375
> STR_ID: 3njp |STR_LEN: 1363 |STR_TIME: 4.745037794113159
> STR_ID: 3njq |STR_LEN: 494 |STR_TIME: 1.478118896484375
> STR_ID: 3njr |STR_LEN: 404 |STR_TIME: 0.7767260074615479
> STR_ID: 3njs |STR_LEN: 407 |STR_TIME: 0.6013228893280029
> STR_ID: 3njt |STR_LEN: 450 |STR_TIME: 0.9669828414916992
> STR_ID: 3nju |STR_LEN: 407 |STR_TIME: 0.6308181285858154
> STR_ID: 3njv |STR_LEN: 880 |STR_TIME: 1.1207191944122314
> STR_ID: 3njw |STR_LEN: 44 |STR_TIME: 0.13193297386169434
> STR_ID: 3njx |STR_LEN: 1238 |STR_TIME: 1.3138885498046875
> STR_ID: 3njy |STR_LEN: 984 |STR_TIME: 1.534646987915039
> STR_ID: 3njz |STR_LEN: 692 |STR_TIME: 0.854651927947998
> STR_ID: 4nj0 |STR_LEN: 86 |STR_TIME: 0.17670512199401855
> STR_ID: 4nj1 |STR_LEN: 110 |STR_TIME: 0.1810901165008545
> STR_ID: 4nj2 |STR_LEN: 85 |STR_TIME: 0.17978119850158691
> STR_ID: 4nj3 |STR_LEN: 444 |STR_TIME: 0.6639211177825928
> STR_ID: 4nj4 |STR_LEN: 658 |STR_TIME: 1.73142671585083
> STR_ID: 4nj5 |STR_LEN: 696 |STR_TIME: 1.9158589839935303
> STR_ID: 4nj6 |STR_LEN: 1877 |STR_TIME: 5.3703179359436035
> STR_ID: 4nj7 |STR_LEN: 1216 |STR_TIME: 4.741639137268066
> STR_ID: 4nj8 |STR_LEN: 180 |STR_TIME: 0.5570151805877686
> STR_ID: 4nj9 |STR_LEN: 680 |STR_TIME: 1.7342300415039062
> STR_ID: 4nja |STR_LEN: 580 |STR_TIME: 1.6065607070922852
> STR_ID: 4njb |STR_LEN: 1048 |STR_TIME: 1.4233200550079346
> STR_ID: 4njc |STR_LEN: 445 |STR_TIME: 2.293997049331665
> STR_ID: 4njd |STR_LEN: 335 |STR_TIME: 1.1369640827178955
> STR_ID: 4nje |STR_LEN: 360 |STR_TIME: 0.6871230602264404
> STR_ID: 4njg |STR_LEN: 528 |STR_TIME: 1.6909551620483398
> STR_ID: 4njh |STR_LEN: 987 |STR_TIME: 1.8038830757141113
> STR_ID: 4nji |STR_LEN: 737 |STR_TIME: 1.7254998683929443
> STR_ID: 4njj |STR_LEN: 497 |STR_TIME: 0.9496498107910156
> STR_ID: 4njk |STR_LEN: 875 |STR_TIME: 1.714677095413208
> STR_ID: 4njl |STR_LEN: 231 |STR_TIME: 0.543997049331665
> STR_ID: 4njm |STR_LEN: 1021 |STR_TIME: 1.3699138164520264
> STR_ID: 4njn |STR_LEN: 232 |STR_TIME: 0.42450523376464844
> STR_ID: 4njo |STR_LEN: 757 |STR_TIME: 1.223114013671875
> STR_ID: 4njp |STR_LEN: 232 |STR_TIME: 0.47713303565979004
> STR_ID: 4njq |STR_LEN: 1751 |STR_TIME: 3.176712989807129
> STR_ID: 4njr |STR_LEN: 2595 |STR_TIME: 3.546457052230835
> STR_ID: 4njs |STR_LEN: 776 |STR_TIME: 0.9191222190856934
> STR_ID: 4njt |STR_LEN: 818 |STR_TIME: 0.9211788177490234
> STR_ID: 4nju |STR_LEN: 773 |STR_TIME: 0.9590489864349365
> STR_ID: 4njv |STR_LEN: 757 |STR_TIME: 0.9143497943878174
> STR_ID: 4njx |STR_LEN: 488 |STR_TIME: 0.9341959953308105
> STR_ID: 4njy |STR_LEN: 292 |STR_TIME: 0.35846495628356934
> STR_ID: 4njz |STR_LEN: 1002 |STR_TIME: 1.113250970840454
> STR_ID: 5nj6 |STR_LEN: 833 |STR_TIME: 1.4574439525604248
> STR_ID: 5nji |STR_LEN: 559 |STR_TIME: 1.469480037689209
>> FINISH_DIR: ./data/n/nj/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 2614 |DIR_TIME: 228.78657174110413 

>> START_DIR: ./data/n/nk/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1nk0 |STR_LEN: 1267 |STR_TIME: 1.5324370861053467
> STR_ID: 1nk1 |STR_LEN: 403 |STR_TIME: 0.719750165939331
> STR_ID: 1nk2 |STR_LEN: 109 |STR_TIME: 10.955529928207397
> STR_ID: 1nk3 |STR_LEN: 95 |STR_TIME: 0.6003780364990234
> STR_ID: 1nk4 |STR_LEN: 1090 |STR_TIME: 1.4630463123321533
> STR_ID: 1nk5 |STR_LEN: 1113 |STR_TIME: 1.5732660293579102
> STR_ID: 1nk6 |STR_LEN: 909 |STR_TIME: 1.4006879329681396
> STR_ID: 1nk7 |STR_LEN: 1116 |STR_TIME: 1.639786958694458
> STR_ID: 1nk8 |STR_LEN: 1142 |STR_TIME: 1.483597993850708
> STR_ID: 1nk9 |STR_LEN: 1033 |STR_TIME: 1.4944798946380615
> STR_ID: 1nkb |STR_LEN: 965 |STR_TIME: 1.5222220420837402
> STR_ID: 1nkc |STR_LEN: 1228 |STR_TIME: 1.574737787246704
> STR_ID: 1nkd |STR_LEN: 173 |STR_TIME: 0.30748486518859863
> STR_ID: 1nke |STR_LEN: 1053 |STR_TIME: 1.4867918491363525
> STR_ID: 1nkf |STR_LEN: 19 |STR_TIME: 1.4183180332183838
> STR_ID: 1nkg |STR_LEN: 1236 |STR_TIME: 1.2569079399108887
> STR_ID: 1nkh |STR_LEN: 1413 |STR_TIME: 2.0099480152130127
> STR_ID: 1nki |STR_LEN: 693 |STR_TIME: 1.2584950923919678
> STR_ID: 1nkk |STR_LEN: 1167 |STR_TIME: 1.9630048274993896
> STR_ID: 1nkl |STR_LEN: 78 |STR_TIME: 5.852661371231079
> STR_ID: 1nkm |STR_LEN: 441 |STR_TIME: 0.9098067283630371
> STR_ID: 1nkn |STR_LEN: 383 |STR_TIME: 0.7260971069335938
> STR_ID: 1nko |STR_LEN: 122 |STR_TIME: 0.279616117477417
> STR_ID: 1nkp |STR_LEN: 992 |STR_TIME: 1.3567698001861572
> STR_ID: 1nkq |STR_LEN: 2125 |STR_TIME: 3.190721035003662
> STR_ID: 1nkr |STR_LEN: 406 |STR_TIME: 0.502249002456665
> STR_ID: 1nks |STR_LEN: 1500 |STR_TIME: 2.377985954284668
> STR_ID: 1nkt |STR_LEN: 2222 |STR_TIME: 3.5874109268188477
> STR_ID: 1nku |STR_LEN: 188 |STR_TIME: 17.170692682266235
> STR_ID: 1nkv |STR_LEN: 836 |STR_TIME: 1.6022272109985352
> STR_ID: 1nkw |STR_LEN: 6306 |STR_TIME: 17.744981050491333
> STR_ID: 1nkx |STR_LEN: 580 |STR_TIME: 0.8734257221221924
> STR_ID: 1nkz |STR_LEN: 536 |STR_TIME: 1.0060980319976807
> STR_ID: 3nk0 |STR_LEN: 882 |STR_TIME: 1.0815999507904053
> STR_ID: 3nk1 |STR_LEN: 987 |STR_TIME: 1.1087543964385986
> STR_ID: 3nk2 |STR_LEN: 712 |STR_TIME: 1.2411000728607178
> STR_ID: 3nk3 |STR_LEN: 719 |STR_TIME: 3.2025249004364014
> STR_ID: 3nk4 |STR_LEN: 792 |STR_TIME: 3.218794107437134
> STR_ID: 3nk5 |STR_LEN: 602 |STR_TIME: 1.6297171115875244
> STR_ID: 3nk6 |STR_LEN: 833 |STR_TIME: 1.1412091255187988
> STR_ID: 3nk7 |STR_LEN: 673 |STR_TIME: 1.9497087001800537
> STR_ID: 3nk8 |STR_LEN: 630 |STR_TIME: 1.0359010696411133
> STR_ID: 3nk9 |STR_LEN: 207 |STR_TIME: 0.5745787620544434
> STR_ID: 3nka |STR_LEN: 545 |STR_TIME: 1.5828258991241455
> STR_ID: 3nkb |STR_LEN: 250 |STR_TIME: 0.4967842102050781
> STR_ID: 3nkc |STR_LEN: 479 |STR_TIME: 1.577559232711792
> STR_ID: 3nkd |STR_LEN: 789 |STR_TIME: 1.965987205505371
> STR_ID: 3nke |STR_LEN: 1327 |STR_TIME: 2.3797240257263184
> STR_ID: 3nkf |STR_LEN: 901 |STR_TIME: 3.1290528774261475
> STR_ID: 3nkg |STR_LEN: 642 |STR_TIME: 1.442775011062622
> STR_ID: 3nkh |STR_LEN: 647 |STR_TIME: 2.0099289417266846
> STR_ID: 3nkj |STR_LEN: 196 |STR_TIME: 0.2242429256439209
> STR_ID: 3nkk |STR_LEN: 570 |STR_TIME: 1.0646350383758545
> STR_ID: 3nkl |STR_LEN: 498 |STR_TIME: 1.0124001502990723
> STR_ID: 3nkm |STR_LEN: 1553 |STR_TIME: 2.0072109699249268
> STR_ID: 3nkn |STR_LEN: 1487 |STR_TIME: 2.013394832611084
> STR_ID: 3nko |STR_LEN: 1550 |STR_TIME: 2.0166327953338623
> STR_ID: 3nkp |STR_LEN: 1440 |STR_TIME: 1.9953899383544922
> STR_ID: 3nkq |STR_LEN: 1518 |STR_TIME: 1.9736008644104004
> STR_ID: 3nkr |STR_LEN: 1441 |STR_TIME: 1.9875950813293457
> STR_ID: 3nks |STR_LEN: 738 |STR_TIME: 1.0435941219329834
> STR_ID: 3nkt |STR_LEN: 676 |STR_TIME: 0.8827180862426758
> STR_ID: 3nku |STR_LEN: 539 |STR_TIME: 1.4577219486236572
> STR_ID: 3nkv |STR_LEN: 592 |STR_TIME: 1.451179027557373
> STR_ID: 3nkx |STR_LEN: 658 |STR_TIME: 1.0912702083587646
> STR_ID: 3nky |STR_LEN: 527 |STR_TIME: 1.8161993026733398
> STR_ID: 3nkz |STR_LEN: 478 |STR_TIME: 1.5211639404296875
> STR_ID: 4nk0 |STR_LEN: 389 |STR_TIME: 0.530858039855957
> STR_ID: 4nk1 |STR_LEN: 501 |STR_TIME: 0.7531521320343018
> STR_ID: 4nk2 |STR_LEN: 565 |STR_TIME: 0.8037261962890625
> STR_ID: 4nk3 |STR_LEN: 702 |STR_TIME: 1.4072539806365967
> STR_ID: 4nk4 |STR_LEN: 2999 |STR_TIME: 3.5273749828338623
> STR_ID: 4nk5 |STR_LEN: 1786 |STR_TIME: 5.695123910903931
> STR_ID: 4nk6 |STR_LEN: 591 |STR_TIME: 1.6969449520111084
> STR_ID: 4nk7 |STR_LEN: 212 |STR_TIME: 0.8962781429290771
> STR_ID: 4nk8 |STR_LEN: 453 |STR_TIME: 0.8886778354644775
> STR_ID: 4nk9 |STR_LEN: 657 |STR_TIME: 2.0388879776000977
> STR_ID: 4nka |STR_LEN: 790 |STR_TIME: 2.106142997741699
> STR_ID: 4nkb |STR_LEN: 639 |STR_TIME: 0.9582312107086182
> STR_ID: 4nkc |STR_LEN: 676 |STR_TIME: 2.024135112762451
> STR_ID: 4nkd |STR_LEN: 944 |STR_TIME: 1.8946940898895264
> STR_ID: 4nke |STR_LEN: 749 |STR_TIME: 1.5331830978393555
> STR_ID: 4nkf |STR_LEN: 510 |STR_TIME: 1.345654010772705
> STR_ID: 4nkg |STR_LEN: 599 |STR_TIME: 2.055201768875122
> STR_ID: 4nkh |STR_LEN: 1416 |STR_TIME: 4.6968419551849365
> STR_ID: 4nki |STR_LEN: 571 |STR_TIME: 1.560811996459961
> STR_ID: 4nkj |STR_LEN: 169 |STR_TIME: 0.3225243091583252
> STR_ID: 4nkk |STR_LEN: 241 |STR_TIME: 0.26990699768066406
> STR_ID: 4nkl |STR_LEN: 255 |STR_TIME: 0.3716862201690674
> STR_ID: 4nkm |STR_LEN: 944 |STR_TIME: 1.8258998394012451
> STR_ID: 4nkn |STR_LEN: 754 |STR_TIME: 1.25766921043396
> STR_ID: 4nko |STR_LEN: 708 |STR_TIME: 1.4022440910339355
> STR_ID: 4nkp |STR_LEN: 1129 |STR_TIME: 2.38796067237854
> STR_ID: 4nkq |STR_LEN: 712 |STR_TIME: 2.6481101512908936
> STR_ID: 4nkr |STR_LEN: 1000 |STR_TIME: 1.633540153503418
> STR_ID: 4nks |STR_LEN: 560 |STR_TIME: 2.0112521648406982
> STR_ID: 4nkt |STR_LEN: 1147 |STR_TIME: 1.5158300399780273
> STR_ID: 4nku |STR_LEN: 996 |STR_TIME: 1.5299608707427979
> STR_ID: 4nkv |STR_LEN: 2017 |STR_TIME: 7.593132019042969
> STR_ID: 4nkw |STR_LEN: 1957 |STR_TIME: 7.432098150253296
> STR_ID: 4nkx |STR_LEN: 1925 |STR_TIME: 7.4699132442474365
> STR_ID: 4nky |STR_LEN: 2027 |STR_TIME: 7.6067798137664795
> STR_ID: 4nkz |STR_LEN: 1869 |STR_TIME: 7.710739374160767
> STR_ID: 5nkk |STR_LEN: 1956 |STR_TIME: 6.636291742324829
> STR_ID: 5nkm |STR_LEN: 2009 |STR_TIME: 10.218015193939209
> STR_ID: 5nkp |STR_LEN: 643 |STR_TIME: 1.8739540576934814
> STR_ID: 5nkq |STR_LEN: 1137 |STR_TIME: 3.149707078933716
> STR_ID: 5nky |STR_LEN: 264 |STR_TIME: 0.5351552963256836
>> FINISH_DIR: ./data/n/nk/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 2722 |DIR_TIME: 262.1355278491974 

>> START_DIR: ./data/n/nl/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1nl0 |STR_LEN: 629 |STR_TIME: 1.0398259162902832
> STR_ID: 1nl1 |STR_LEN: 316 |STR_TIME: 0.42452311515808105
> STR_ID: 1nl2 |STR_LEN: 220 |STR_TIME: 0.3975508213043213
> STR_ID: 1nl3 |STR_LEN: 2607 |STR_TIME: 3.7913589477539062
> STR_ID: 1nl4 |STR_LEN: 716 |STR_TIME: 1.4962639808654785
> STR_ID: 1nl5 |STR_LEN: 679 |STR_TIME: 0.8700041770935059
> STR_ID: 1nl6 |STR_LEN: 432 |STR_TIME: 0.8941957950592041
> STR_ID: 1nl7 |STR_LEN: 2841 |STR_TIME: 3.394973039627075
> STR_ID: 1nl9 |STR_LEN: 569 |STR_TIME: 0.6944968700408936
> STR_ID: 1nla |STR_LEN: 106 |STR_TIME: 5.219105958938599
> STR_ID: 1nlb |STR_LEN: 1153 |STR_TIME: 1.0719318389892578
> STR_ID: 1nlc |STR_LEN: 335 |STR_TIME: 0.4185972213745117
> STR_ID: 1nld |STR_LEN: 434 |STR_TIME: 0.8682832717895508
> STR_ID: 1nlf |STR_LEN: 1521 |STR_TIME: 1.8085541725158691
> STR_ID: 1nli |STR_LEN: 453 |STR_TIME: 0.5918006896972656
> STR_ID: 1nlj |STR_LEN: 432 |STR_TIME: 0.8977947235107422
> STR_ID: 1nlk |STR_LEN: 290 |STR_TIME: 0.6417999267578125
> STR_ID: 1nlm |STR_LEN: 820 |STR_TIME: 1.4841039180755615
> STR_ID: 1nln |STR_LEN: 453 |STR_TIME: 0.5719799995422363
> STR_ID: 1nlo |STR_LEN: 67 |STR_TIME: 0.29456114768981934
> STR_ID: 1nlp |STR_LEN: 66 |STR_TIME: 0.2848999500274658
> STR_ID: 1nlq |STR_LEN: 850 |STR_TIME: 1.1330759525299072
> STR_ID: 1nlr |STR_LEN: 422 |STR_TIME: 0.6169500350952148
> STR_ID: 1nls |STR_LEN: 558 |STR_TIME: 1.0635199546813965
> STR_ID: 1nlt |STR_LEN: 384 |STR_TIME: 0.567255973815918
> STR_ID: 1nlu |STR_LEN: 859 |STR_TIME: 1.561319351196289
> STR_ID: 1nlv |STR_LEN: 824 |STR_TIME: 1.1328670978546143
> STR_ID: 1nlw |STR_LEN: 629 |STR_TIME: 1.1474111080169678
> STR_ID: 1nlx |STR_LEN: 1491 |STR_TIME: 2.8709840774536133
> STR_ID: 1nly |STR_LEN: 693 |STR_TIME: 1.349254846572876
> STR_ID: 1nlz |STR_LEN: 1860 |STR_TIME: 3.5945260524749756
> STR_ID: 2nl8 |STR_LEN: 217 |STR_TIME: 0.4417381286621094
> STR_ID: 2nl9 |STR_LEN: 374 |STR_TIME: 0.4945991039276123
> STR_ID: 2nla |STR_LEN: 202 |STR_TIME: 0.41007089614868164
> STR_ID: 2nlb |STR_LEN: 365 |STR_TIME: 0.42594218254089355
> STR_ID: 2nlc |STR_LEN: 365 |STR_TIME: 0.4290323257446289
> STR_ID: 2nld |STR_LEN: 230 |STR_TIME: 0.37419795989990234
> STR_ID: 2nle |STR_LEN: 207 |STR_TIME: 0.3681211471557617
> STR_ID: 2nlf |STR_LEN: 305 |STR_TIME: 0.4379298686981201
> STR_ID: 2nlg |STR_LEN: 411 |STR_TIME: 0.4409351348876953
> STR_ID: 2nlh |STR_LEN: 347 |STR_TIME: 0.41174888610839844
> STR_ID: 2nli |STR_LEN: 1305 |STR_TIME: 1.5502986907958984
> STR_ID: 2nlj |STR_LEN: 658 |STR_TIME: 1.1241860389709473
> STR_ID: 2nlk |STR_LEN: 703 |STR_TIME: 1.2081267833709717
> STR_ID: 2nll |STR_LEN: 445 |STR_TIME: 0.6893289089202881
> STR_ID: 2nlm |STR_LEN: 71 |STR_TIME: 0.1993858814239502
> STR_ID: 2nln |STR_LEN: 108 |STR_TIME: 7.4324798583984375
> STR_ID: 2nlo |STR_LEN: 537 |STR_TIME: 0.6445620059967041
> STR_ID: 2nlp |STR_LEN: 425 |STR_TIME: 0.39752888679504395
> STR_ID: 2nlq |STR_LEN: 417 |STR_TIME: 0.4559040069580078
> STR_ID: 2nlr |STR_LEN: 496 |STR_TIME: 1.9004261493682861
> STR_ID: 2nls |STR_LEN: 123 |STR_TIME: 0.2235112190246582
> STR_ID: 2nlu |STR_LEN: 200 |STR_TIME: 11.73075795173645
> STR_ID: 2nlv |STR_LEN: 521 |STR_TIME: 0.7298851013183594
> STR_ID: 2nlw |STR_LEN: 105 |STR_TIME: 6.144976854324341
> STR_ID: 2nlx |STR_LEN: 1106 |STR_TIME: 1.8940849304199219
> STR_ID: 2nly |STR_LEN: 250 |STR_TIME: 0.46294713020324707
> STR_ID: 2nlz |STR_LEN: 2424 |STR_TIME: 4.285256862640381
> STR_ID: 3nl0 |STR_LEN: 530 |STR_TIME: 1.8680601119995117
> STR_ID: 3nl1 |STR_LEN: 724 |STR_TIME: 0.868750810623169
> STR_ID: 3nl2 |STR_LEN: 3006 |STR_TIME: 5.527505874633789
> STR_ID: 3nl3 |STR_LEN: 3047 |STR_TIME: 5.681659936904907
> STR_ID: 3nl5 |STR_LEN: 1542 |STR_TIME: 2.8916428089141846
> STR_ID: 3nl6 |STR_LEN: 1554 |STR_TIME: 3.0579209327697754
> STR_ID: 3nl7 |STR_LEN: 586 |STR_TIME: 1.7073922157287598
> STR_ID: 3nl9 |STR_LEN: 312 |STR_TIME: 0.6914880275726318
> STR_ID: 3nla |STR_LEN: 73 |STR_TIME: 10.045248985290527
> STR_ID: 3nlb |STR_LEN: 416 |STR_TIME: 0.6552011966705322
> STR_ID: 3nlc |STR_LEN: 647 |STR_TIME: 1.9373900890350342
> STR_ID: 3nld |STR_LEN: 957 |STR_TIME: 3.1016762256622314
> STR_ID: 3nle |STR_LEN: 1110 |STR_TIME: 3.1070940494537354
> STR_ID: 3nlf |STR_LEN: 1153 |STR_TIME: 3.2254881858825684
> STR_ID: 3nlg |STR_LEN: 1182 |STR_TIME: 3.133913278579712
> STR_ID: 3nlh |STR_LEN: 1334 |STR_TIME: 3.0797412395477295
> STR_ID: 3nli |STR_LEN: 1445 |STR_TIME: 3.23930287361145
> STR_ID: 3nlj |STR_LEN: 1052 |STR_TIME: 3.1800320148468018
> STR_ID: 3nlk |STR_LEN: 1202 |STR_TIME: 3.247629165649414
> STR_ID: 3nll |STR_LEN: 242 |STR_TIME: 0.3543252944946289
> STR_ID: 3nlm |STR_LEN: 1210 |STR_TIME: 3.4329962730407715
> STR_ID: 3nln |STR_LEN: 1133 |STR_TIME: 3.3490450382232666
> STR_ID: 3nlo |STR_LEN: 934 |STR_TIME: 3.213931083679199
> STR_ID: 3nlp |STR_LEN: 1113 |STR_TIME: 3.339866876602173
> STR_ID: 3nlq |STR_LEN: 1042 |STR_TIME: 3.2097561359405518
> STR_ID: 3nlr |STR_LEN: 1027 |STR_TIME: 3.191758155822754
> STR_ID: 3nls |STR_LEN: 538 |STR_TIME: 0.5437910556793213
> STR_ID: 3nlt |STR_LEN: 877 |STR_TIME: 3.153960943222046
> STR_ID: 3nlu |STR_LEN: 931 |STR_TIME: 3.0163209438323975
> STR_ID: 3nlv |STR_LEN: 1261 |STR_TIME: 3.2755370140075684
> STR_ID: 3nlw |STR_LEN: 1146 |STR_TIME: 3.344259023666382
> STR_ID: 3nlx |STR_LEN: 1306 |STR_TIME: 3.392780065536499
> STR_ID: 3nly |STR_LEN: 1017 |STR_TIME: 3.1440091133117676
> STR_ID: 3nlz |STR_LEN: 1247 |STR_TIME: 3.252870798110962
> STR_ID: 4nl0 |STR_LEN: 561 |STR_TIME: 1.1981201171875
> STR_ID: 4nl1 |STR_LEN: 574 |STR_TIME: 1.9108469486236572
> STR_ID: 4nl2 |STR_LEN: 486 |STR_TIME: 0.9251770973205566
> STR_ID: 4nl3 |STR_LEN: 889 |STR_TIME: 1.773787260055542
> STR_ID: 4nl4 |STR_LEN: 729 |STR_TIME: 1.4676690101623535
> STR_ID: 4nl5 |STR_LEN: 301 |STR_TIME: 0.7679810523986816
> STR_ID: 4nl8 |STR_LEN: 1703 |STR_TIME: 3.4452407360076904
> STR_ID: 4nl9 |STR_LEN: 495 |STR_TIME: 1.0396208763122559
> STR_ID: 4nla |STR_LEN: 132 |STR_TIME: 0.5010240077972412
> STR_ID: 4nlb |STR_LEN: 544 |STR_TIME: 1.3787469863891602
> STR_ID: 4nlc |STR_LEN: 569 |STR_TIME: 1.4162180423736572
> STR_ID: 4nld |STR_LEN: 539 |STR_TIME: 1.1353650093078613
> STR_ID: 4nle |STR_LEN: 1417 |STR_TIME: 3.247325897216797
> STR_ID: 4nlf |STR_LEN: 211 |STR_TIME: 0.5033009052276611
> STR_ID: 4nlg |STR_LEN: 419 |STR_TIME: 1.7090470790863037
> STR_ID: 4nlh |STR_LEN: 450 |STR_TIME: 0.9666507244110107
> STR_ID: 4nli |STR_LEN: 304 |STR_TIME: 0.42720890045166016
> STR_ID: 4nlj |STR_LEN: 711 |STR_TIME: 0.8356320858001709
> STR_ID: 4nlk |STR_LEN: 428 |STR_TIME: 0.9859819412231445
> STR_ID: 4nll |STR_LEN: 240 |STR_TIME: 0.3724339008331299
> STR_ID: 4nlm |STR_LEN: 825 |STR_TIME: 1.6646230220794678
> STR_ID: 4nln |STR_LEN: 424 |STR_TIME: 0.932682991027832
> STR_ID: 4nlo |STR_LEN: 677 |STR_TIME: 1.058650016784668
> STR_ID: 4nlp |STR_LEN: 659 |STR_TIME: 1.0155529975891113
> STR_ID: 4nlq |STR_LEN: 653 |STR_TIME: 1.0060889720916748
> STR_ID: 4nlr |STR_LEN: 712 |STR_TIME: 1.1090660095214844
> STR_ID: 4nls |STR_LEN: 710 |STR_TIME: 1.040776252746582
> STR_ID: 4nlt |STR_LEN: 617 |STR_TIME: 1.0144848823547363
> STR_ID: 4nlu |STR_LEN: 714 |STR_TIME: 1.0511329174041748
> STR_ID: 4nlv |STR_LEN: 686 |STR_TIME: 1.143416166305542
> STR_ID: 4nlw |STR_LEN: 691 |STR_TIME: 1.0785040855407715
> STR_ID: 4nlx |STR_LEN: 601 |STR_TIME: 1.078084945678711
> STR_ID: 4nly |STR_LEN: 640 |STR_TIME: 1.0614769458770752
> STR_ID: 4nlz |STR_LEN: 416 |STR_TIME: 0.9079580307006836
> STR_ID: 5nl0 |STR_LEN: 1793 |STR_TIME: 9.283243894577026
> STR_ID: 5nl4 |STR_LEN: 441 |STR_TIME: 0.6409628391265869
> STR_ID: 5nl5 |STR_LEN: 533 |STR_TIME: 0.6288681030273438
> STR_ID: 5nla |STR_LEN: 274 |STR_TIME: 0.9503569602966309
> STR_ID: 5nlb |STR_LEN: 502 |STR_TIME: 1.8434052467346191
> STR_ID: 5nlf |STR_LEN: 446 |STR_TIME: 0.5351130962371826
> STR_ID: 5nli |STR_LEN: 468 |STR_TIME: 0.5446860790252686
