>> START_DIR: ./data/d/d0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1d00 |STR_LEN: 1470 |STR_TIME: 2.3571300506591797
> STR_ID: 4diy |STR_LEN: 404 |STR_TIME: 0.4492640495300293
> STR_ID: 4diz |STR_LEN: 395 |STR_TIME: 0.4371356964111328
> STR_ID: 5di0 |STR_LEN: 1523 |STR_TIME: 1.4694509506225586
> STR_ID: 5di1 |STR_LEN: 621 |STR_TIME: 2.0834059715270996
> STR_ID: 5di2 |STR_LEN: 75 |STR_TIME: 0.526655912399292
> STR_ID: 5di3 |STR_LEN: 401 |STR_TIME: 0.7504251003265381
> STR_ID: 5di4 |STR_LEN: 79 |STR_TIME: 0.5481431484222412
> STR_ID: 5di5 |STR_LEN: 210 |STR_TIME: 0.6277801990509033
> STR_ID: 5di7 |STR_LEN: 711 |STR_TIME: 1.693232774734497
> STR_ID: 5di8 |STR_LEN: 649 |STR_TIME: 0.9469692707061768
> STR_ID: 5di9 |STR_LEN: 1713 |STR_TIME: 4.768587112426758
> STR_ID: 5dia |STR_LEN: 493 |STR_TIME: 0.6402041912078857
> STR_ID: 5dib |STR_LEN: 2864 |STR_TIME: 6.758931875228882
> STR_ID: 5dic |STR_LEN: 250 |STR_TIME: 0.5252058506011963
> STR_ID: 5did |STR_LEN: 684 |STR_TIME: 1.7465226650238037
> STR_ID: 5die |STR_LEN: 588 |STR_TIME: 1.6819589138031006
> STR_ID: 5dif |STR_LEN: 2021 |STR_TIME: 5.018586158752441
> STR_ID: 5dig |STR_LEN: 713 |STR_TIME: 1.7488031387329102
> STR_ID: 5dih |STR_LEN: 1491 |STR_TIME: 2.0027639865875244
> STR_ID: 5dii |STR_LEN: 1589 |STR_TIME: 3.962460994720459
> STR_ID: 5dij |STR_LEN: 468 |STR_TIME: 0.8591217994689941
> STR_ID: 5dik |STR_LEN: 415 |STR_TIME: 0.6192009449005127
> STR_ID: 5dil |STR_LEN: 486 |STR_TIME: 0.5865640640258789
> STR_ID: 5dim |STR_LEN: 468 |STR_TIME: 0.8515393733978271
> STR_ID: 5din |STR_LEN: 496 |STR_TIME: 0.5824079513549805
> STR_ID: 5dio |STR_LEN: 239 |STR_TIME: 0.44910621643066406
> STR_ID: 5dip |STR_LEN: 438 |STR_TIME: 0.5820779800415039
> STR_ID: 5diq |STR_LEN: 550 |STR_TIME: 1.2824909687042236
> STR_ID: 5dir |STR_LEN: 664 |STR_TIME: 1.3227119445800781
> STR_ID: 5dis |STR_LEN: 1880 |STR_TIME: 6.415752172470093
> STR_ID: 5dit |STR_LEN: 184 |STR_TIME: 0.33965420722961426
> STR_ID: 5diu |STR_LEN: 269 |STR_TIME: 0.5828402042388916
> STR_ID: 5div |STR_LEN: 191 |STR_TIME: 0.3036811351776123
> STR_ID: 5diy |STR_LEN: 1234 |STR_TIME: 1.8197102546691895
> STR_ID: 5diz |STR_LEN: 953 |STR_TIME: 3.3724732398986816
>> FINISH_DIR: ./data/d/di/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 3078 |DIR_TIME: 363.88090801239014 

>> START_DIR: ./data/d/dj/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1dj0 |STR_LEN: 997 |STR_TIME: 1.9280622005462646
> STR_ID: 1dj1 |STR_LEN: 779 |STR_TIME: 0.6909770965576172
> STR_ID: 1dj2 |STR_LEN: 860 |STR_TIME: 1.4880456924438477
> STR_ID: 1dj3 |STR_LEN: 866 |STR_TIME: 1.4662270545959473
> STR_ID: 1dj5 |STR_LEN: 683 |STR_TIME: 0.7230918407440186
> STR_ID: 1dj6 |STR_LEN: 103 |STR_TIME: 0.15532493591308594
> STR_ID: 1dj7 |STR_LEN: 331 |STR_TIME: 0.4028599262237549
> STR_ID: 1dj8 |STR_LEN: 863 |STR_TIME: 0.9456467628479004
> STR_ID: 1dj9 |STR_LEN: 724 |STR_TIME: 0.7723698616027832
> STR_ID: 1dja |STR_LEN: 435 |STR_TIME: 0.5358030796051025
> STR_ID: 1djb |STR_LEN: 418 |STR_TIME: 0.5195181369781494
> STR_ID: 1djc |STR_LEN: 686 |STR_TIME: 0.6107127666473389
> STR_ID: 1djd |STR_LEN: 23 |STR_TIME: 0.186614990234375
> STR_ID: 1dje |STR_LEN: 845 |STR_TIME: 0.8448879718780518
> STR_ID: 1djf |STR_LEN: 15 |STR_TIME: 0.07243967056274414
> STR_ID: 1djg |STR_LEN: 1792 |STR_TIME: 2.100268840789795
> STR_ID: 1djh |STR_LEN: 1822 |STR_TIME: 2.1304690837860107
> STR_ID: 1dji |STR_LEN: 1954 |STR_TIME: 2.1918492317199707
> STR_ID: 1djl |STR_LEN: 450 |STR_TIME: 0.7055141925811768
> STR_ID: 1djm |STR_LEN: 129 |STR_TIME: 11.03304409980774
> STR_ID: 1djn |STR_LEN: 2117 |STR_TIME: 2.785928964614868
> STR_ID: 1djo |STR_LEN: 662 |STR_TIME: 1.2180120944976807
> STR_ID: 1djp |STR_LEN: 873 |STR_TIME: 1.1656031608581543
> STR_ID: 1djq |STR_LEN: 2125 |STR_TIME: 2.790321111679077
> STR_ID: 1djr |STR_LEN: 1333 |STR_TIME: 2.1649560928344727
> STR_ID: 1djs |STR_LEN: 669 |STR_TIME: 0.7431650161743164
> STR_ID: 1djt |STR_LEN: 320 |STR_TIME: 0.5244159698486328
> STR_ID: 1dju |STR_LEN: 950 |STR_TIME: 1.4086189270019531
> STR_ID: 1djw |STR_LEN: 1836 |STR_TIME: 2.171849012374878
> STR_ID: 1djx |STR_LEN: 1861 |STR_TIME: 2.1503090858459473
> STR_ID: 1djy |STR_LEN: 1486 |STR_TIME: 2.0277621746063232
> STR_ID: 1djz |STR_LEN: 1348 |STR_TIME: 2.0751070976257324
> STR_ID: 2dj0 |STR_LEN: 137 |STR_TIME: 8.708885908126831
> STR_ID: 2dj1 |STR_LEN: 140 |STR_TIME: 8.530360698699951
> STR_ID: 2dj2 |STR_LEN: 120 |STR_TIME: 7.476227045059204
> STR_ID: 2dj3 |STR_LEN: 133 |STR_TIME: 8.5208580493927
> STR_ID: 2dj4 |STR_LEN: 108 |STR_TIME: 6.545467138290405
> STR_ID: 2dj5 |STR_LEN: 313 |STR_TIME: 0.5398499965667725
> STR_ID: 2dj6 |STR_LEN: 544 |STR_TIME: 0.6887538433074951
> STR_ID: 2dj7 |STR_LEN: 82 |STR_TIME: 4.781946182250977
> STR_ID: 2dj8 |STR_LEN: 62 |STR_TIME: 3.382988214492798
> STR_ID: 2dj9 |STR_LEN: 23 |STR_TIME: 1.4225389957427979
> STR_ID: 2dja |STR_LEN: 86 |STR_TIME: 5.213852882385254
> STR_ID: 2djb |STR_LEN: 74 |STR_TIME: 4.336491107940674
> STR_ID: 2djc |STR_LEN: 23 |STR_TIME: 1.4111511707305908
> STR_ID: 2djf |STR_LEN: 600 |STR_TIME: 0.7283141613006592
> STR_ID: 2djg |STR_LEN: 564 |STR_TIME: 0.7077910900115967
> STR_ID: 2djh |STR_LEN: 203 |STR_TIME: 0.2539389133453369
> STR_ID: 2dji |STR_LEN: 1288 |STR_TIME: 1.2529921531677246
> STR_ID: 2djj |STR_LEN: 121 |STR_TIME: 3.7434158325195312
> STR_ID: 2djk |STR_LEN: 133 |STR_TIME: 4.218879222869873
> STR_ID: 2djl |STR_LEN: 1329 |STR_TIME: 1.3492169380187988
> STR_ID: 2djm |STR_LEN: 106 |STR_TIME: 4.872838973999023
> STR_ID: 2djn |STR_LEN: 70 |STR_TIME: 4.538136005401611
> STR_ID: 2djp |STR_LEN: 77 |STR_TIME: 4.756772756576538
> STR_ID: 2djq |STR_LEN: 68 |STR_TIME: 4.0594799518585205
> STR_ID: 2djr |STR_LEN: 77 |STR_TIME: 4.514629125595093
> STR_ID: 2djs |STR_LEN: 108 |STR_TIME: 6.580106019973755
> STR_ID: 2djt |STR_LEN: 104 |STR_TIME: 6.035459995269775
> STR_ID: 2dju |STR_LEN: 106 |STR_TIME: 6.102617263793945
> STR_ID: 2djv |STR_LEN: 79 |STR_TIME: 4.835175275802612
> STR_ID: 2djw |STR_LEN: 1027 |STR_TIME: 1.582550048828125
> STR_ID: 2djx |STR_LEN: 1306 |STR_TIME: 1.333590030670166
> STR_ID: 2djy |STR_LEN: 62 |STR_TIME: 5.377462863922119
> STR_ID: 2djz |STR_LEN: 862 |STR_TIME: 0.9903280735015869
> STR_ID: 3dj0 |STR_LEN: 276 |STR_TIME: 0.9433391094207764
> STR_ID: 3dj1 |STR_LEN: 362 |STR_TIME: 0.473876953125
> STR_ID: 3dj2 |STR_LEN: 312 |STR_TIME: 0.9501030445098877
> STR_ID: 3dj3 |STR_LEN: 503 |STR_TIME: 0.7527909278869629
> STR_ID: 3dj4 |STR_LEN: 612 |STR_TIME: 0.9603049755096436
> STR_ID: 3dj5 |STR_LEN: 622 |STR_TIME: 0.6355040073394775
> STR_ID: 3dj6 |STR_LEN: 623 |STR_TIME: 0.6272389888763428
> STR_ID: 3dj7 |STR_LEN: 289 |STR_TIME: 0.5153501033782959
> STR_ID: 3dj8 |STR_LEN: 964 |STR_TIME: 1.1739437580108643
> STR_ID: 3dj9 |STR_LEN: 218 |STR_TIME: 0.2651510238647461
> STR_ID: 3dja |STR_LEN: 1054 |STR_TIME: 1.832916021347046
> STR_ID: 3djb |STR_LEN: 390 |STR_TIME: 0.7308096885681152
> STR_ID: 3djc |STR_LEN: 3336 |STR_TIME: 5.205636024475098
> STR_ID: 3djd |STR_LEN: 1679 |STR_TIME: 1.8208281993865967
> STR_ID: 3dje |STR_LEN: 1803 |STR_TIME: 1.8527421951293945
> STR_ID: 3djf |STR_LEN: 1188 |STR_TIME: 2.8338940143585205
> STR_ID: 3djg |STR_LEN: 975 |STR_TIME: 1.0072071552276611
> STR_ID: 3djh |STR_LEN: 821 |STR_TIME: 1.3085010051727295
> STR_ID: 3dji |STR_LEN: 1049 |STR_TIME: 1.2490277290344238
> STR_ID: 3djj |STR_LEN: 1359 |STR_TIME: 2.1679320335388184
> STR_ID: 3djk |STR_LEN: 416 |STR_TIME: 0.8423459529876709
> STR_ID: 3djl |STR_LEN: 979 |STR_TIME: 1.1074278354644775
> STR_ID: 3djm |STR_LEN: 717 |STR_TIME: 1.0551707744598389
> STR_ID: 3djn |STR_LEN: 191 |STR_TIME: 0.2808678150177002
> STR_ID: 3djo |STR_LEN: 579 |STR_TIME: 0.5988218784332275
> STR_ID: 3djp |STR_LEN: 541 |STR_TIME: 0.5696878433227539
> STR_ID: 3djq |STR_LEN: 563 |STR_TIME: 0.5743131637573242
> STR_ID: 3djr |STR_LEN: 292 |STR_TIME: 0.5111789703369141
> STR_ID: 3djs |STR_LEN: 416 |STR_TIME: 0.48336100578308105
> STR_ID: 3djt |STR_LEN: 367 |STR_TIME: 0.47420692443847656
> STR_ID: 3dju |STR_LEN: 170 |STR_TIME: 0.25336503982543945
> STR_ID: 3djv |STR_LEN: 559 |STR_TIME: 0.5498950481414795
> STR_ID: 3djw |STR_LEN: 190 |STR_TIME: 0.37389111518859863
> STR_ID: 3djx |STR_LEN: 557 |STR_TIME: 0.5514822006225586
> STR_ID: 3djy |STR_LEN: 827 |STR_TIME: 1.0903522968292236
> STR_ID: 3djz |STR_LEN: 357 |STR_TIME: 0.47980284690856934
> STR_ID: 4dj0 |STR_LEN: 374 |STR_TIME: 0.42334794998168945
> STR_ID: 4dj1 |STR_LEN: 378 |STR_TIME: 0.41907715797424316
> STR_ID: 4dj2 |STR_LEN: 1142 |STR_TIME: 3.2268319129943848
> STR_ID: 4dj3 |STR_LEN: 724 |STR_TIME: 1.044295310974121
> STR_ID: 4dj4 |STR_LEN: 711 |STR_TIME: 1.1050992012023926
> STR_ID: 4dj5 |STR_LEN: 734 |STR_TIME: 0.6039412021636963
> STR_ID: 4dj6 |STR_LEN: 1687 |STR_TIME: 4.856454849243164
> STR_ID: 4dj7 |STR_LEN: 1510 |STR_TIME: 4.783793210983276
> STR_ID: 4dj8 |STR_LEN: 1577 |STR_TIME: 5.399430990219116
> STR_ID: 4dj9 |STR_LEN: 327 |STR_TIME: 0.9748752117156982
> STR_ID: 4dja |STR_LEN: 1351 |STR_TIME: 2.598059892654419
> STR_ID: 4djb |STR_LEN: 351 |STR_TIME: 0.5631086826324463
> STR_ID: 4djc |STR_LEN: 338 |STR_TIME: 0.8099081516265869
> STR_ID: 4djd |STR_LEN: 2469 |STR_TIME: 7.445420026779175
> STR_ID: 4dje |STR_LEN: 2072 |STR_TIME: 3.738387107849121
> STR_ID: 4djf |STR_LEN: 2075 |STR_TIME: 4.2342681884765625
> STR_ID: 4djg |STR_LEN: 152 |STR_TIME: 0.2778761386871338
> STR_ID: 4djh |STR_LEN: 927 |STR_TIME: 3.681015968322754
> STR_ID: 4dji |STR_LEN: 973 |STR_TIME: 3.6069931983947754
> STR_ID: 4djj |STR_LEN: 501 |STR_TIME: 1.0997512340545654
> STR_ID: 4djk |STR_LEN: 904 |STR_TIME: 3.456271171569824
> STR_ID: 4djl |STR_LEN: 642 |STR_TIME: 1.7150650024414062
> STR_ID: 4djm |STR_LEN: 1609 |STR_TIME: 6.00815486907959
> STR_ID: 4djn |STR_LEN: 698 |STR_TIME: 2.3216891288757324
> STR_ID: 4djo |STR_LEN: 365 |STR_TIME: 0.8596370220184326
> STR_ID: 4djp |STR_LEN: 398 |STR_TIME: 0.9444229602813721
> STR_ID: 4djq |STR_LEN: 397 |STR_TIME: 0.9042739868164062
> STR_ID: 4djr |STR_LEN: 382 |STR_TIME: 0.8822078704833984
> STR_ID: 4djs |STR_LEN: 522 |STR_TIME: 1.8257989883422852
> STR_ID: 4djt |STR_LEN: 666 |STR_TIME: 1.5220990180969238
> STR_ID: 4dju |STR_LEN: 1679 |STR_TIME: 3.2704598903656006
> STR_ID: 4djv |STR_LEN: 1660 |STR_TIME: 3.3180909156799316
> STR_ID: 4djw |STR_LEN: 1669 |STR_TIME: 3.248141050338745
> STR_ID: 4djx |STR_LEN: 1718 |STR_TIME: 3.0638349056243896
> STR_ID: 4djy |STR_LEN: 1656 |STR_TIME: 3.0218889713287354
> STR_ID: 4djz |STR_LEN: 867 |STR_TIME: 3.048304796218872
> STR_ID: 5dj0 |STR_LEN: 599 |STR_TIME: 0.9931879043579102
> STR_ID: 5dj1 |STR_LEN: 2349 |STR_TIME: 6.863558053970337
> STR_ID: 5dj2 |STR_LEN: 544 |STR_TIME: 1.0263292789459229
> STR_ID: 5dj3 |STR_LEN: 2093 |STR_TIME: 8.442274808883667
> STR_ID: 5dj4 |STR_LEN: 1944 |STR_TIME: 7.289963960647583
> STR_ID: 5dj5 |STR_LEN: 697 |STR_TIME: 1.1714730262756348
> STR_ID: 5dj6 |STR_LEN: 586 |STR_TIME: 1.1476500034332275
> STR_ID: 5dj7 |STR_LEN: 593 |STR_TIME: 2.154829978942871
> STR_ID: 5dj8 |STR_LEN: 548 |STR_TIME: 0.9915683269500732
> STR_ID: 5dj9 |STR_LEN: 1581 |STR_TIME: 3.4762439727783203
> STR_ID: 5dja |STR_LEN: 465 |STR_TIME: 1.2269728183746338
> STR_ID: 5djb |STR_LEN: 1756 |STR_TIME: 3.213670253753662
> STR_ID: 5djc |STR_LEN: 1075 |STR_TIME: 3.534579277038574
> STR_ID: 5djd |STR_LEN: 540 |STR_TIME: 1.516158103942871
> STR_ID: 5dje |STR_LEN: 701 |STR_TIME: 2.32887601852417
> STR_ID: 5djf |STR_LEN: 564 |STR_TIME: 1.0577208995819092
> STR_ID: 5djg |STR_LEN: 530 |STR_TIME: 0.6299810409545898
> STR_ID: 5djh |STR_LEN: 526 |STR_TIME: 1.0347871780395508
> STR_ID: 5dji |STR_LEN: 551 |STR_TIME: 1.0394599437713623
> STR_ID: 5djj |STR_LEN: 502 |STR_TIME: 1.019146203994751
> STR_ID: 5djk |STR_LEN: 474 |STR_TIME: 1.0030417442321777
> STR_ID: 5djl |STR_LEN: 958 |STR_TIME: 1.8075370788574219
> STR_ID: 5djm |STR_LEN: 506 |STR_TIME: 1.5162031650543213
> STR_ID: 5djn |STR_LEN: 174 |STR_TIME: 0.6148967742919922
> STR_ID: 5djo |STR_LEN: 589 |STR_TIME: 1.2677900791168213
> STR_ID: 5djp |STR_LEN: 400 |STR_TIME: 1.2932140827178955
> STR_ID: 5djq |STR_LEN: 4019 |STR_TIME: 14.151178121566772
> STR_ID: 5djr |STR_LEN: 423 |STR_TIME: 1.3534400463104248
> STR_ID: 5djs |STR_LEN: 2217 |STR_TIME: 4.012167930603027
> STR_ID: 5djt |STR_LEN: 482 |STR_TIME: 1.0086050033569336
> STR_ID: 5dju |STR_LEN: 626 |STR_TIME: 1.6591811180114746
> STR_ID: 5djv |STR_LEN: 371 |STR_TIME: 1.3518447875976562
> STR_ID: 5djw |STR_LEN: 1198 |STR_TIME: 2.3206887245178223
> STR_ID: 5djx |STR_LEN: 1164 |STR_TIME: 1.8857600688934326
> STR_ID: 5djy |STR_LEN: 532 |STR_TIME: 1.055945873260498
> STR_ID: 5djz |STR_LEN: 399 |STR_TIME: 0.749748945236206
>> FINISH_DIR: ./data/d/dj/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 3251 |DIR_TIME: 396.4561331272125 

>> START_DIR: ./data/d/dk/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1dk0 |STR_LEN: 570 |STR_TIME: 0.8290102481842041
> STR_ID: 1dk1 |STR_LEN: 180 |STR_TIME: 0.8557050228118896
> STR_ID: 1dk2 |STR_LEN: 86 |STR_TIME: 9.344951868057251
> STR_ID: 1dk3 |STR_LEN: 87 |STR_TIME: 0.42378902435302734
> STR_ID: 1dk4 |STR_LEN: 566 |STR_TIME: 1.1515710353851318
> STR_ID: 1dk5 |STR_LEN: 991 |STR_TIME: 1.5273010730743408
> STR_ID: 1dk6 |STR_LEN: 18 |STR_TIME: 0.18197917938232422
> STR_ID: 1dk7 |STR_LEN: 480 |STR_TIME: 0.6395730972290039
> STR_ID: 1dk8 |STR_LEN: 337 |STR_TIME: 0.41549229621887207
> STR_ID: 1dk9 |STR_LEN: 18 |STR_TIME: 0.17422795295715332
> STR_ID: 1dka |STR_LEN: 580 |STR_TIME: 0.9037871360778809
> STR_ID: 1dkc |STR_LEN: 38 |STR_TIME: 1.1609060764312744
> STR_ID: 1dkd |STR_LEN: 725 |STR_TIME: 1.2044768333435059
> STR_ID: 1dke |STR_LEN: 845 |STR_TIME: 1.3031368255615234
> STR_ID: 1dkf |STR_LEN: 608 |STR_TIME: 0.9949359893798828
> STR_ID: 1dkg |STR_LEN: 712 |STR_TIME: 1.371311902999878
> STR_ID: 1dkh |STR_LEN: 185 |STR_TIME: 0.38898205757141113
> STR_ID: 1dki |STR_LEN: 1939 |STR_TIME: 2.7438647747039795
> STR_ID: 1dkj |STR_LEN: 191 |STR_TIME: 0.3039579391479492
> STR_ID: 1dkk |STR_LEN: 416 |STR_TIME: 0.5758228302001953
> STR_ID: 1dkl |STR_LEN: 1149 |STR_TIME: 1.6581900119781494
> STR_ID: 1dkm |STR_LEN: 573 |STR_TIME: 0.8761811256408691
> STR_ID: 1dkn |STR_LEN: 551 |STR_TIME: 0.8784260749816895
> STR_ID: 1dko |STR_LEN: 674 |STR_TIME: 0.9060089588165283
> STR_ID: 1dkp |STR_LEN: 687 |STR_TIME: 1.0295639038085938
> STR_ID: 1dkq |STR_LEN: 643 |STR_TIME: 0.9040877819061279
> STR_ID: 1dkr |STR_LEN: 838 |STR_TIME: 1.276244878768921
> STR_ID: 1dks |STR_LEN: 194 |STR_TIME: 0.3728208541870117
> STR_ID: 1dkt |STR_LEN: 206 |STR_TIME: 0.3640007972717285
> STR_ID: 1dku |STR_LEN: 774 |STR_TIME: 1.2610039710998535
> STR_ID: 1dkw |STR_LEN: 619 |STR_TIME: 0.9623420238494873
> STR_ID: 1dkx |STR_LEN: 442 |STR_TIME: 0.5446872711181641
> STR_ID: 1dky |STR_LEN: 450 |STR_TIME: 0.8391079902648926
> STR_ID: 1dkz |STR_LEN: 445 |STR_TIME: 0.524669885635376
> STR_ID: 2dk1 |STR_LEN: 50 |STR_TIME: 3.2089009284973145
> STR_ID: 2dk2 |STR_LEN: 97 |STR_TIME: 6.894278287887573
> STR_ID: 2dk3 |STR_LEN: 86 |STR_TIME: 5.732095956802368
> STR_ID: 2dk4 |STR_LEN: 76 |STR_TIME: 5.4572601318359375
> STR_ID: 2dk5 |STR_LEN: 91 |STR_TIME: 6.470799207687378
> STR_ID: 2dk6 |STR_LEN: 102 |STR_TIME: 6.990664005279541
> STR_ID: 2dk7 |STR_LEN: 73 |STR_TIME: 5.016142129898071
> STR_ID: 2dk8 |STR_LEN: 81 |STR_TIME: 6.850234270095825
> STR_ID: 2dk9 |STR_LEN: 118 |STR_TIME: 9.26303505897522
> STR_ID: 2dka |STR_LEN: 1782 |STR_TIME: 2.5617029666900635
> STR_ID: 2dkb |STR_LEN: 664 |STR_TIME: 1.153163194656372
> STR_ID: 2dkc |STR_LEN: 1724 |STR_TIME: 2.982714891433716
> STR_ID: 2dkd |STR_LEN: 1967 |STR_TIME: 4.206509828567505
> STR_ID: 2dke |STR_LEN: 289 |STR_TIME: 0.629108190536499
> STR_ID: 2dkf |STR_LEN: 1824 |STR_TIME: 4.18203330039978
> STR_ID: 2dkg |STR_LEN: 869 |STR_TIME: 1.2949879169464111
> STR_ID: 2dkh |STR_LEN: 1213 |STR_TIME: 1.8400120735168457
> STR_ID: 2dki |STR_LEN: 1002 |STR_TIME: 1.7050549983978271
> STR_ID: 2dkj |STR_LEN: 1704 |STR_TIME: 2.185429573059082
> STR_ID: 2dkk |STR_LEN: 689 |STR_TIME: 1.1472079753875732
> STR_ID: 2dkl |STR_LEN: 85 |STR_TIME: 6.690905809402466
> STR_ID: 2dkm |STR_LEN: 104 |STR_TIME: 8.106098175048828
> STR_ID: 2dkn |STR_LEN: 857 |STR_TIME: 1.1124358177185059
> STR_ID: 2dko |STR_LEN: 589 |STR_TIME: 1.1015830039978027
> STR_ID: 2dkp |STR_LEN: 128 |STR_TIME: 12.156682968139648
> STR_ID: 2dkq |STR_LEN: 160 |STR_TIME: 13.271902084350586
> STR_ID: 2dkr |STR_LEN: 93 |STR_TIME: 7.401364088058472
> STR_ID: 2dks |STR_LEN: 130 |STR_TIME: 10.720231294631958
> STR_ID: 2dkt |STR_LEN: 149 |STR_TIME: 12.353883981704712
> STR_ID: 2dku |STR_LEN: 103 |STR_TIME: 7.949887037277222
> STR_ID: 2dkv |STR_LEN: 440 |STR_TIME: 0.9016377925872803
> STR_ID: 2dkw |STR_LEN: 131 |STR_TIME: 11.959833145141602
> STR_ID: 2dkx |STR_LEN: 96 |STR_TIME: 8.066515922546387
> STR_ID: 2dky |STR_LEN: 91 |STR_TIME: 7.854974031448364
> STR_ID: 2dkz |STR_LEN: 84 |STR_TIME: 7.081047058105469
> STR_ID: 3dk0 |STR_LEN: 365 |STR_TIME: 0.6657090187072754
> STR_ID: 3dk1 |STR_LEN: 404 |STR_TIME: 1.0856068134307861
> STR_ID: 3dk2 |STR_LEN: 337 |STR_TIME: 0.7031092643737793
> STR_ID: 3dk3 |STR_LEN: 832 |STR_TIME: 1.471243143081665
> STR_ID: 3dk4 |STR_LEN: 1359 |STR_TIME: 2.9508919715881348
> STR_ID: 3dk5 |STR_LEN: 546 |STR_TIME: 1.2815449237823486
> STR_ID: 3dk6 |STR_LEN: 803 |STR_TIME: 1.4054579734802246
> STR_ID: 3dk7 |STR_LEN: 822 |STR_TIME: 1.4653918743133545
> STR_ID: 3dk8 |STR_LEN: 1310 |STR_TIME: 2.858717918395996
> STR_ID: 3dk9 |STR_LEN: 1276 |STR_TIME: 2.936483144760132
> STR_ID: 3dka |STR_LEN: 386 |STR_TIME: 0.8852438926696777
> STR_ID: 3dkb |STR_LEN: 2112 |STR_TIME: 5.326108932495117
> STR_ID: 3dkc |STR_LEN: 648 |STR_TIME: 0.9832093715667725
> STR_ID: 3dkd |STR_LEN: 518 |STR_TIME: 0.8123047351837158
> STR_ID: 3dke |STR_LEN: 431 |STR_TIME: 0.6355359554290771
> STR_ID: 3dkf |STR_LEN: 509 |STR_TIME: 0.8355710506439209
> STR_ID: 3dkg |STR_LEN: 450 |STR_TIME: 0.7863428592681885
> STR_ID: 3dkh |STR_LEN: 1867 |STR_TIME: 3.0313048362731934
> STR_ID: 3dki |STR_LEN: 826 |STR_TIME: 1.528663158416748
> STR_ID: 3dkj |STR_LEN: 1330 |STR_TIME: 2.5629231929779053
> STR_ID: 3dkk |STR_LEN: 796 |STR_TIME: 1.5618681907653809
> STR_ID: 3dkl |STR_LEN: 1361 |STR_TIME: 2.4313290119171143
> STR_ID: 3dkm |STR_LEN: 196 |STR_TIME: 0.4644021987915039
> STR_ID: 3dkn |STR_LEN: 596 |STR_TIME: 1.787376880645752
> STR_ID: 3dko |STR_LEN: 430 |STR_TIME: 1.3625218868255615
> STR_ID: 3dkp |STR_LEN: 412 |STR_TIME: 0.7596561908721924
> STR_ID: 3dkq |STR_LEN: 917 |STR_TIME: 1.7306361198425293
> STR_ID: 3dkr |STR_LEN: 494 |STR_TIME: 0.7181272506713867
> STR_ID: 3dks |STR_LEN: 1254 |STR_TIME: 1.9878599643707275
> STR_ID: 3dkt |STR_LEN: 2820 |STR_TIME: 6.715638160705566
> STR_ID: 3dku |STR_LEN: 1356 |STR_TIME: 3.1985671520233154
> STR_ID: 3dkv |STR_LEN: 429 |STR_TIME: 0.7167601585388184
> STR_ID: 3dkw |STR_LEN: 2270 |STR_TIME: 5.664405107498169
> STR_ID: 3dkx |STR_LEN: 734 |STR_TIME: 2.873805046081543
> STR_ID: 3dky |STR_LEN: 1165 |STR_TIME: 5.257351875305176
> STR_ID: 3dkz |STR_LEN: 317 |STR_TIME: 0.6664431095123291
> STR_ID: 4dk0 |STR_LEN: 324 |STR_TIME: 1.4722092151641846
> STR_ID: 4dk1 |STR_LEN: 1117 |STR_TIME: 5.049837827682495
> STR_ID: 4dk2 |STR_LEN: 436 |STR_TIME: 0.7438130378723145
> STR_ID: 4dk3 |STR_LEN: 417 |STR_TIME: 1.7950236797332764
> STR_ID: 4dk4 |STR_LEN: 587 |STR_TIME: 1.1672618389129639
> STR_ID: 4dk5 |STR_LEN: 852 |STR_TIME: 3.829990863800049
> STR_ID: 4dk6 |STR_LEN: 423 |STR_TIME: 2.026838779449463
> STR_ID: 4dk7 |STR_LEN: 604 |STR_TIME: 1.450199842453003
> STR_ID: 4dk8 |STR_LEN: 511 |STR_TIME: 1.288546085357666
> STR_ID: 4dk9 |STR_LEN: 164 |STR_TIME: 0.9303569793701172
> STR_ID: 4dka |STR_LEN: 662 |STR_TIME: 1.8712639808654785
> STR_ID: 4dkb |STR_LEN: 361 |STR_TIME: 0.6811320781707764
> STR_ID: 4dkc |STR_LEN: 773 |STR_TIME: 1.0150060653686523
> STR_ID: 4dkd |STR_LEN: 619 |STR_TIME: 1.639955997467041
> STR_ID: 4dke |STR_LEN: 1215 |STR_TIME: 2.8499252796173096
> STR_ID: 4dkf |STR_LEN: 1273 |STR_TIME: 2.813007116317749
> STR_ID: 4dki |STR_LEN: 1329 |STR_TIME: 5.62593674659729
> STR_ID: 4dkj |STR_LEN: 685 |STR_TIME: 2.3879380226135254
> STR_ID: 4dkk |STR_LEN: 171 |STR_TIME: 0.761347770690918
> STR_ID: 4dkl |STR_LEN: 497 |STR_TIME: 2.0051791667938232
> STR_ID: 4dkm |STR_LEN: 2293 |STR_TIME: 4.366596937179565
> STR_ID: 4dkn |STR_LEN: 926 |STR_TIME: 1.3281261920928955
