>> START_DIR: ./data/y/y0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1y00 |STR_LEN: 122 |STR_TIME: 7.6070029735565186
> STR_ID: 2yhd |STR_LEN: 276 |STR_TIME: 0.4898960590362549
> STR_ID: 2yhe |STR_LEN: 4993 |STR_TIME: 6.687306880950928
> STR_ID: 2yhf |STR_LEN: 2002 |STR_TIME: 2.126595973968506
> STR_ID: 2yhg |STR_LEN: 849 |STR_TIME: 1.5071969032287598
> STR_ID: 2yhh |STR_LEN: 110 |STR_TIME: 0.6976399421691895
> STR_ID: 2yhi |STR_LEN: 1546 |STR_TIME: 1.8077113628387451
> STR_ID: 2yhj |STR_LEN: 570 |STR_TIME: 1.0506792068481445
> STR_ID: 2yhk |STR_LEN: 1668 |STR_TIME: 2.97597074508667
> STR_ID: 2yhm |STR_LEN: 3820 |STR_TIME: 11.730448007583618
> STR_ID: 2yhn |STR_LEN: 132 |STR_TIME: 0.2779052257537842
> STR_ID: 2yho |STR_LEN: 1291 |STR_TIME: 1.6538512706756592
> STR_ID: 2yhs |STR_LEN: 527 |STR_TIME: 1.1166999340057373
> STR_ID: 2yht |STR_LEN: 756 |STR_TIME: 1.2920689582824707
> STR_ID: 2yhu |STR_LEN: 1384 |STR_TIME: 1.7771289348602295
> STR_ID: 2yhv |STR_LEN: 489 |STR_TIME: 0.5955588817596436
> STR_ID: 2yhw |STR_LEN: 576 |STR_TIME: 1.0837891101837158
> STR_ID: 2yhx |STR_LEN: 458 |STR_TIME: 0.7749147415161133
> STR_ID: 2yhy |STR_LEN: 520 |STR_TIME: 1.0687077045440674
> STR_ID: 4yh0 |STR_LEN: 230 |STR_TIME: 0.32508206367492676
> STR_ID: 4yh1 |STR_LEN: 509 |STR_TIME: 0.7379677295684814
> STR_ID: 4yh2 |STR_LEN: 1864 |STR_TIME: 2.9736998081207275
> STR_ID: 4yh3 |STR_LEN: 350 |STR_TIME: 0.35558104515075684
> STR_ID: 4yh4 |STR_LEN: 379 |STR_TIME: 0.6253170967102051
> STR_ID: 4yh5 |STR_LEN: 1902 |STR_TIME: 1.8045117855072021
> STR_ID: 4yh6 |STR_LEN: 644 |STR_TIME: 2.079939842224121
> STR_ID: 4yh7 |STR_LEN: 918 |STR_TIME: 1.7474970817565918
> STR_ID: 4yh8 |STR_LEN: 445 |STR_TIME: 0.5552189350128174
> STR_ID: 4yha |STR_LEN: 2393 |STR_TIME: 3.367013931274414
> STR_ID: 4yhb |STR_LEN: 893 |STR_TIME: 1.0573341846466064
> STR_ID: 4yhc |STR_LEN: 1159 |STR_TIME: 2.8803470134735107
> STR_ID: 4yhd |STR_LEN: 1679 |STR_TIME: 5.534075975418091
> STR_ID: 4yhe |STR_LEN: 1733 |STR_TIME: 1.5462160110473633
> STR_ID: 4yhf |STR_LEN: 952 |STR_TIME: 1.9387199878692627
> STR_ID: 4yhg |STR_LEN: 983 |STR_TIME: 2.518923044204712
> STR_ID: 4yhh |STR_LEN: 4004 |STR_TIME: 11.627278804779053
> STR_ID: 4yhi |STR_LEN: 1739 |STR_TIME: 1.7587730884552002
> STR_ID: 4yhj |STR_LEN: 1116 |STR_TIME: 1.7789461612701416
> STR_ID: 4yhk |STR_LEN: 693 |STR_TIME: 0.873816967010498
> STR_ID: 4yhl |STR_LEN: 764 |STR_TIME: 0.939899206161499
> STR_ID: 4yhm |STR_LEN: 763 |STR_TIME: 0.8968613147735596
> STR_ID: 4yhn |STR_LEN: 1201 |STR_TIME: 2.791198968887329
> STR_ID: 4yho |STR_LEN: 881 |STR_TIME: 0.9046969413757324
> STR_ID: 4yhp |STR_LEN: 2232 |STR_TIME: 3.0279579162597656
> STR_ID: 4yhq |STR_LEN: 386 |STR_TIME: 0.9969799518585205
> STR_ID: 4yhr |STR_LEN: 256 |STR_TIME: 0.48728203773498535
> STR_ID: 4yhs |STR_LEN: 752 |STR_TIME: 1.63555908203125
> STR_ID: 4yht |STR_LEN: 590 |STR_TIME: 1.7160308361053467
> STR_ID: 4yhu |STR_LEN: 483 |STR_TIME: 1.3572311401367188
> STR_ID: 4yhv |STR_LEN: 204 |STR_TIME: 0.6194949150085449
> STR_ID: 4yhw |STR_LEN: 354 |STR_TIME: 1.654336929321289
> STR_ID: 4yhx |STR_LEN: 570 |STR_TIME: 0.8818550109863281
> STR_ID: 4yhy |STR_LEN: 1462 |STR_TIME: 1.5738880634307861
> STR_ID: 4yhz |STR_LEN: 621 |STR_TIME: 0.811521053314209
>> FINISH_DIR: ./data/y/yh/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 1758 |DIR_TIME: 207.976243019104 

>> START_DIR: ./data/y/yi/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1yi0 |STR_LEN: 921 |STR_TIME: 1.1305150985717773
> STR_ID: 1yi1 |STR_LEN: 791 |STR_TIME: 1.0609328746795654
> STR_ID: 1yi2 |STR_LEN: 14691 |STR_TIME: 23.625921964645386
> STR_ID: 1yi3 |STR_LEN: 404 |STR_TIME: 0.5884919166564941
> STR_ID: 1yi4 |STR_LEN: 351 |STR_TIME: 0.5384631156921387
> STR_ID: 1yi5 |STR_LEN: 1356 |STR_TIME: 2.2655160427093506
> STR_ID: 1yi6 |STR_LEN: 1087 |STR_TIME: 1.2742300033569336
> STR_ID: 1yi7 |STR_LEN: 4757 |STR_TIME: 4.483125925064087
> STR_ID: 1yi8 |STR_LEN: 2053 |STR_TIME: 1.9026498794555664
> STR_ID: 1yi9 |STR_LEN: 433 |STR_TIME: 0.582603931427002
> STR_ID: 1yia |STR_LEN: 994 |STR_TIME: 1.6151587963104248
> STR_ID: 1yib |STR_LEN: 102 |STR_TIME: 0.1525888442993164
> STR_ID: 1yic |STR_LEN: 109 |STR_TIME: 7.076833009719849
> STR_ID: 1yid |STR_LEN: 1392 |STR_TIME: 1.7985491752624512
> STR_ID: 1yie |STR_LEN: 657 |STR_TIME: 0.9932339191436768
> STR_ID: 1yif |STR_LEN: 4856 |STR_TIME: 4.40562629699707
> STR_ID: 1yig |STR_LEN: 156 |STR_TIME: 0.28054022789001465
> STR_ID: 1yih |STR_LEN: 774 |STR_TIME: 1.0665621757507324
> STR_ID: 1yii |STR_LEN: 654 |STR_TIME: 0.6420066356658936
> STR_ID: 1yij |STR_LEN: 14695 |STR_TIME: 23.47858476638794
> STR_ID: 1yik |STR_LEN: 306 |STR_TIME: 0.35373616218566895
> STR_ID: 1yil |STR_LEN: 298 |STR_TIME: 0.3139331340789795
> STR_ID: 1yim |STR_LEN: 367 |STR_TIME: 0.48238420486450195
> STR_ID: 1yin |STR_LEN: 314 |STR_TIME: 0.47289609909057617
> STR_ID: 1yio |STR_LEN: 292 |STR_TIME: 0.3985331058502197
> STR_ID: 1yip |STR_LEN: 471 |STR_TIME: 0.5855879783630371
> STR_ID: 1yiq |STR_LEN: 1175 |STR_TIME: 1.3037691116333008
> STR_ID: 1yir |STR_LEN: 2288 |STR_TIME: 3.1070752143859863
> STR_ID: 1yis |STR_LEN: 650 |STR_TIME: 0.8064301013946533
> STR_ID: 1yit |STR_LEN: 6890 |STR_TIME: 21.162349224090576
> STR_ID: 1yiu |STR_LEN: 37 |STR_TIME: 0.942436933517456
> STR_ID: 1yiv |STR_LEN: 235 |STR_TIME: 0.2918987274169922
> STR_ID: 1yiw |STR_LEN: 460 |STR_TIME: 0.48351311683654785
> STR_ID: 1yix |STR_LEN: 1096 |STR_TIME: 1.0486888885498047
> STR_ID: 1yiy |STR_LEN: 1283 |STR_TIME: 1.5608038902282715
> STR_ID: 1yiz |STR_LEN: 1281 |STR_TIME: 1.731661081314087
> STR_ID: 2yi0 |STR_LEN: 514 |STR_TIME: 0.5104241371154785
> STR_ID: 2yi1 |STR_LEN: 465 |STR_TIME: 1.076434850692749
> STR_ID: 2yi5 |STR_LEN: 315 |STR_TIME: 0.4268369674682617
> STR_ID: 2yi6 |STR_LEN: 542 |STR_TIME: 0.49639105796813965
> STR_ID: 2yi7 |STR_LEN: 577 |STR_TIME: 0.8690779209136963
> STR_ID: 2yi8 |STR_LEN: 7009 |STR_TIME: 12.467272758483887
> STR_ID: 2yi9 |STR_LEN: 6860 |STR_TIME: 12.559756994247437
> STR_ID: 2yia |STR_LEN: 6292 |STR_TIME: 19.079315185546875
> STR_ID: 2yib |STR_LEN: 3128 |STR_TIME: 9.373357057571411
> STR_ID: 2yic |STR_LEN: 4472 |STR_TIME: 10.456926107406616
> STR_ID: 2yid |STR_LEN: 4118 |STR_TIME: 10.633069038391113
> STR_ID: 2yie |STR_LEN: 157 |STR_TIME: 1.034231185913086
> STR_ID: 2yif |STR_LEN: 150 |STR_TIME: 0.9956972599029541
> STR_ID: 2yig |STR_LEN: 643 |STR_TIME: 1.1602580547332764
> STR_ID: 2yih |STR_LEN: 1060 |STR_TIME: 1.0847220420837402
> STR_ID: 2yii |STR_LEN: 3432 |STR_TIME: 4.572711944580078
> STR_ID: 2yij |STR_LEN: 1182 |STR_TIME: 1.4420318603515625
> STR_ID: 2yik |STR_LEN: 841 |STR_TIME: 0.957974910736084
> STR_ID: 2yil |STR_LEN: 1459 |STR_TIME: 1.5579602718353271
> STR_ID: 2yim |STR_LEN: 3249 |STR_TIME: 2.931627035140991
> STR_ID: 2yin |STR_LEN: 1273 |STR_TIME: 3.721987009048462
> STR_ID: 2yio |STR_LEN: 365 |STR_TIME: 0.4961702823638916
> STR_ID: 2yip |STR_LEN: 1328 |STR_TIME: 1.4702467918395996
> STR_ID: 2yiq |STR_LEN: 505 |STR_TIME: 1.002377986907959
> STR_ID: 2yir |STR_LEN: 461 |STR_TIME: 1.0188307762145996
> STR_ID: 2yis |STR_LEN: 575 |STR_TIME: 0.7651770114898682
> STR_ID: 2yit |STR_LEN: 426 |STR_TIME: 0.9826300144195557
> STR_ID: 2yiu |STR_LEN: 1632 |STR_TIME: 2.7454922199249268
> STR_ID: 2yiv |STR_LEN: 1467 |STR_TIME: 3.3293540477752686
> STR_ID: 2yiw |STR_LEN: 544 |STR_TIME: 0.6673178672790527
> STR_ID: 2yix |STR_LEN: 625 |STR_TIME: 0.7042360305786133
> STR_ID: 2yiy |STR_LEN: 507 |STR_TIME: 0.9865872859954834
> STR_ID: 2yiz |STR_LEN: 549 |STR_TIME: 1.04530930519104
> STR_ID: 4yi0 |STR_LEN: 1059 |STR_TIME: 1.589000940322876
> STR_ID: 4yi3 |STR_LEN: 1156 |STR_TIME: 1.5935039520263672
> STR_ID: 4yi5 |STR_LEN: 1196 |STR_TIME: 1.5559802055358887
> STR_ID: 4yi7 |STR_LEN: 451 |STR_TIME: 0.595170259475708
> STR_ID: 4yi8 |STR_LEN: 429 |STR_TIME: 1.0537278652191162
> STR_ID: 4yi9 |STR_LEN: 417 |STR_TIME: 0.7522189617156982
> STR_ID: 4yia |STR_LEN: 574 |STR_TIME: 1.2985458374023438
> STR_ID: 4yic |STR_LEN: 1430 |STR_TIME: 3.4477100372314453
> STR_ID: 4yif |STR_LEN: 1342 |STR_TIME: 1.5591161251068115
> STR_ID: 4yig |STR_LEN: 927 |STR_TIME: 1.7849340438842773
> STR_ID: 4yih |STR_LEN: 576 |STR_TIME: 1.3680860996246338
> STR_ID: 4yii |STR_LEN: 281 |STR_TIME: 0.4348280429840088
> STR_ID: 4yij |STR_LEN: 547 |STR_TIME: 1.0721378326416016
> STR_ID: 4yik |STR_LEN: 477 |STR_TIME: 0.8222520351409912
> STR_ID: 4yil |STR_LEN: 884 |STR_TIME: 0.8797001838684082
> STR_ID: 4yin |STR_LEN: 637 |STR_TIME: 0.8871498107910156
> STR_ID: 4yio |STR_LEN: 970 |STR_TIME: 0.9880530834197998
> STR_ID: 4yip |STR_LEN: 1091 |STR_TIME: 1.4656000137329102
> STR_ID: 4yiq |STR_LEN: 636 |STR_TIME: 1.4079160690307617
> STR_ID: 4yir |STR_LEN: 599 |STR_TIME: 3.226588726043701
> STR_ID: 4yis |STR_LEN: 738 |STR_TIME: 1.6860437393188477
> STR_ID: 4yit |STR_LEN: 671 |STR_TIME: 1.488312005996704
> STR_ID: 4yiv |STR_LEN: 617 |STR_TIME: 0.7687821388244629
> STR_ID: 4yiw |STR_LEN: 1166 |STR_TIME: 1.5015132427215576
> STR_ID: 4yix |STR_LEN: 703 |STR_TIME: 1.1125142574310303
> STR_ID: 4yiy |STR_LEN: 1176 |STR_TIME: 1.9928178787231445
> STR_ID: 4yiz |STR_LEN: 1785 |STR_TIME: 2.3173649311065674
>> FINISH_DIR: ./data/y/yi/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 1854 |DIR_TIME: 266.6439311504364 

>> START_DIR: ./data/y/yj/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1yj0 |STR_LEN: 391 |STR_TIME: 0.5850718021392822
> STR_ID: 1yj1 |STR_LEN: 465 |STR_TIME: 0.5634927749633789
> STR_ID: 1yj2 |STR_LEN: 646 |STR_TIME: 0.5332589149475098
> STR_ID: 1yj3 |STR_LEN: 608 |STR_TIME: 0.5719668865203857
> STR_ID: 1yj4 |STR_LEN: 866 |STR_TIME: 1.276559829711914
> STR_ID: 1yj5 |STR_LEN: 957 |STR_TIME: 1.4887640476226807
> STR_ID: 1yj6 |STR_LEN: 763 |STR_TIME: 1.2221460342407227
> STR_ID: 1yj7 |STR_LEN: 1155 |STR_TIME: 1.1535999774932861
> STR_ID: 1yj8 |STR_LEN: 1081 |STR_TIME: 1.8023381233215332
> STR_ID: 1yj9 |STR_LEN: 14666 |STR_TIME: 23.38358497619629
> STR_ID: 1yja |STR_LEN: 342 |STR_TIME: 0.5177509784698486
> STR_ID: 1yjb |STR_LEN: 424 |STR_TIME: 0.4877479076385498
> STR_ID: 1yjc |STR_LEN: 506 |STR_TIME: 0.511646032333374
> STR_ID: 1yjd |STR_LEN: 753 |STR_TIME: 1.1676201820373535
> STR_ID: 1yje |STR_LEN: 295 |STR_TIME: 0.4257962703704834
> STR_ID: 1yjf |STR_LEN: 655 |STR_TIME: 0.5351808071136475
> STR_ID: 1yjg |STR_LEN: 842 |STR_TIME: 1.0290403366088867
> STR_ID: 1yjh |STR_LEN: 488 |STR_TIME: 0.5772209167480469
> STR_ID: 1yji |STR_LEN: 107 |STR_TIME: 3.3703930377960205
> STR_ID: 1yjj |STR_LEN: 107 |STR_TIME: 4.647950887680054
> STR_ID: 1yjk |STR_LEN: 394 |STR_TIME: 0.5854001045227051
> STR_ID: 1yjl |STR_LEN: 331 |STR_TIME: 0.5373260974884033
> STR_ID: 1yjm |STR_LEN: 523 |STR_TIME: 0.6163368225097656
> STR_ID: 1yjn |STR_LEN: 14689 |STR_TIME: 23.46196484565735
> STR_ID: 1yjo |STR_LEN: 15 |STR_TIME: 0.11787891387939453
> STR_ID: 1yjp |STR_LEN: 14 |STR_TIME: 0.04790520668029785
> STR_ID: 1yjq |STR_LEN: 519 |STR_TIME: 0.5958061218261719
> STR_ID: 1yjr |STR_LEN: 75 |STR_TIME: 6.918651103973389
> STR_ID: 1yjs |STR_LEN: 546 |STR_TIME: 0.7449870109558105
> STR_ID: 1yjt |STR_LEN: 76 |STR_TIME: 6.772444009780884
> STR_ID: 1yju |STR_LEN: 75 |STR_TIME: 6.790008783340454
> STR_ID: 1yjv |STR_LEN: 76 |STR_TIME: 6.953027725219727
> STR_ID: 1yjw |STR_LEN: 14701 |STR_TIME: 23.384196043014526
> STR_ID: 1yjx |STR_LEN: 3268 |STR_TIME: 5.068150997161865
> STR_ID: 1yjy |STR_LEN: 544 |STR_TIME: 0.7398810386657715
> STR_ID: 1yjz |STR_LEN: 543 |STR_TIME: 0.946707010269165
> STR_ID: 2yj0 |STR_LEN: 593 |STR_TIME: 1.518399953842163
> STR_ID: 2yj1 |STR_LEN: 403 |STR_TIME: 0.6229660511016846
> STR_ID: 2yj2 |STR_LEN: 577 |STR_TIME: 1.3557720184326172
> STR_ID: 2yj3 |STR_LEN: 258 |STR_TIME: 0.7020111083984375
> STR_ID: 2yj4 |STR_LEN: 514 |STR_TIME: 0.8569839000701904
> STR_ID: 2yj5 |STR_LEN: 541 |STR_TIME: 0.8571469783782959
> STR_ID: 2yj6 |STR_LEN: 534 |STR_TIME: 0.916050910949707
> STR_ID: 2yj7 |STR_LEN: 472 |STR_TIME: 0.8168740272521973
> STR_ID: 2yj8 |STR_LEN: 492 |STR_TIME: 1.360502004623413
> STR_ID: 2yj9 |STR_LEN: 450 |STR_TIME: 1.2797319889068604
> STR_ID: 2yja |STR_LEN: 383 |STR_TIME: 0.5219998359680176
> STR_ID: 2yjb |STR_LEN: 453 |STR_TIME: 1.2943658828735352
> STR_ID: 2yjc |STR_LEN: 507 |STR_TIME: 1.3350350856781006
> STR_ID: 2yjd |STR_LEN: 680 |STR_TIME: 0.8911139965057373
> STR_ID: 2yje |STR_LEN: 1090 |STR_TIME: 3.3236289024353027
> STR_ID: 2yjf |STR_LEN: 1826 |STR_TIME: 5.27390193939209
> STR_ID: 2yjg |STR_LEN: 1429 |STR_TIME: 1.5718441009521484
> STR_ID: 2yjh |STR_LEN: 169 |STR_TIME: 0.3139307498931885
> STR_ID: 2yjj |STR_LEN: 2728 |STR_TIME: 5.4996068477630615
> STR_ID: 2yjk |STR_LEN: 2541 |STR_TIME: 5.588831186294556
> STR_ID: 2yjl |STR_LEN: 487 |STR_TIME: 1.1231629848480225
> STR_ID: 2yjm |STR_LEN: 254 |STR_TIME: 0.5793988704681396
> STR_ID: 2yjn |STR_LEN: 745 |STR_TIME: 2.1518023014068604
> STR_ID: 2yjp |STR_LEN: 1112 |STR_TIME: 2.391490936279297
> STR_ID: 2yjq |STR_LEN: 1478 |STR_TIME: 1.8725900650024414
> STR_ID: 2yjr |STR_LEN: 502 |STR_TIME: 0.5618581771850586
> STR_ID: 2yjs |STR_LEN: 498 |STR_TIME: 0.5850028991699219
> STR_ID: 2yjt |STR_LEN: 673 |STR_TIME: 1.1310181617736816
> STR_ID: 2yjv |STR_LEN: 1970 |STR_TIME: 3.079827070236206
> STR_ID: 2yjw |STR_LEN: 467 |STR_TIME: 0.7848689556121826
> STR_ID: 2yjx |STR_LEN: 544 |STR_TIME: 0.4829270839691162
> STR_ID: 2yjy |STR_LEN: 798 |STR_TIME: 1.3565502166748047
> STR_ID: 2yjz |STR_LEN: 929 |STR_TIME: 1.2421612739562988
> STR_ID: 4yj0 |STR_LEN: 244 |STR_TIME: 0.6571052074432373
> STR_ID: 4yj1 |STR_LEN: 1124 |STR_TIME: 2.136664867401123
> STR_ID: 4yj2 |STR_LEN: 2269 |STR_TIME: 7.01531195640564
> STR_ID: 4yj3 |STR_LEN: 2155 |STR_TIME: 6.814489126205444
> STR_ID: 4yj4 |STR_LEN: 312 |STR_TIME: 0.40331101417541504
> STR_ID: 4yj5 |STR_LEN: 2522 |STR_TIME: 3.6707069873809814
> STR_ID: 4yj6 |STR_LEN: 1206 |STR_TIME: 1.7444038391113281
> STR_ID: 4yjd |STR_LEN: 701 |STR_TIME: 1.2677149772644043
> STR_ID: 4yje |STR_LEN: 611 |STR_TIME: 1.216954231262207
> STR_ID: 4yjf |STR_LEN: 742 |STR_TIME: 1.2553181648254395
> STR_ID: 4yjg |STR_LEN: 741 |STR_TIME: 1.334151268005371
> STR_ID: 4yjh |STR_LEN: 706 |STR_TIME: 1.2531731128692627
> STR_ID: 4yji |STR_LEN: 1037 |STR_TIME: 0.9850850105285645
> STR_ID: 4yjj |STR_LEN: 772 |STR_TIME: 1.141284704208374
> STR_ID: 4yjk |STR_LEN: 2322 |STR_TIME: 2.589772939682007
> STR_ID: 4yjl |STR_LEN: 4541 |STR_TIME: 4.1272289752960205
> STR_ID: 4yjm |STR_LEN: 551 |STR_TIME: 1.6947832107543945
> STR_ID: 4yjn |STR_LEN: 490 |STR_TIME: 1.505924940109253
> STR_ID: 4yjo |STR_LEN: 504 |STR_TIME: 0.5789508819580078
> STR_ID: 4yjp |STR_LEN: 462 |STR_TIME: 0.5615279674530029
> STR_ID: 4yjq |STR_LEN: 590 |STR_TIME: 1.898832082748413
> STR_ID: 4yjr |STR_LEN: 613 |STR_TIME: 1.9004709720611572
> STR_ID: 4yjs |STR_LEN: 378 |STR_TIME: 0.9287891387939453
> STR_ID: 4yjt |STR_LEN: 587 |STR_TIME: 1.0390760898590088
> STR_ID: 4yju |STR_LEN: 547 |STR_TIME: 1.0230469703674316
> STR_ID: 4yjv |STR_LEN: 609 |STR_TIME: 1.0337998867034912
> STR_ID: 4yjw |STR_LEN: 337 |STR_TIME: 0.627758264541626
> STR_ID: 4yjx |STR_LEN: 403 |STR_TIME: 1.6277577877044678
> STR_ID: 4yjy |STR_LEN: 1246 |STR_TIME: 2.505207061767578
> STR_ID: 4yjz |STR_LEN: 497 |STR_TIME: 0.8239049911499023
>> FINISH_DIR: ./data/y/yj/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 1953 |DIR_TIME: 240.02211570739746 

>> START_DIR: ./data/y/yk/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1yk0 |STR_LEN: 1136 |STR_TIME: 2.8420538902282715
> STR_ID: 1yk1 |STR_LEN: 1137 |STR_TIME: 1.4817640781402588
> STR_ID: 1yk3 |STR_LEN: 2239 |STR_TIME: 2.7876791954040527
> STR_ID: 1yk4 |STR_LEN: 136 |STR_TIME: 0.3625369071960449
> STR_ID: 1yk5 |STR_LEN: 372 |STR_TIME: 0.4866211414337158
> STR_ID: 1yk7 |STR_LEN: 323 |STR_TIME: 0.4154229164123535
> STR_ID: 1yk8 |STR_LEN: 247 |STR_TIME: 0.38881373405456543
> STR_ID: 1yk9 |STR_LEN: 255 |STR_TIME: 0.36102294921875
> STR_ID: 1yka |STR_LEN: 115 |STR_TIME: 6.921350002288818
> STR_ID: 1ykb |STR_LEN: 921 |STR_TIME: 1.5441758632659912
> STR_ID: 1ykc |STR_LEN: 832 |STR_TIME: 0.9570858478546143
> STR_ID: 1ykd |STR_LEN: 1242 |STR_TIME: 1.463486909866333
> STR_ID: 1yke |STR_LEN: 428 |STR_TIME: 0.7547180652618408
> STR_ID: 1ykf |STR_LEN: 1459 |STR_TIME: 2.2576379776000977
> STR_ID: 1ykg |STR_LEN: 147 |STR_TIME: 6.972707986831665
> STR_ID: 1ykh |STR_LEN: 209 |STR_TIME: 0.4106292724609375
> STR_ID: 1yki |STR_LEN: 1780 |STR_TIME: 1.7571041584014893
> STR_ID: 1ykj |STR_LEN: 1346 |STR_TIME: 1.586651086807251
> STR_ID: 1ykk |STR_LEN: 3426 |STR_TIME: 4.625284910202026
> STR_ID: 1ykl |STR_LEN: 3636 |STR_TIME: 4.807370901107788
> STR_ID: 1ykm |STR_LEN: 3948 |STR_TIME: 4.7720348834991455
> STR_ID: 1ykn |STR_LEN: 4152 |STR_TIME: 4.929906845092773
> STR_ID: 1yko |STR_LEN: 3384 |STR_TIME: 4.5873777866363525
> STR_ID: 1ykp |STR_LEN: 3426 |STR_TIME: 4.821005821228027
> STR_ID: 1ykq |STR_LEN: 110 |STR_TIME: 0.5082879066467285
> STR_ID: 1ykr |STR_LEN: 401 |STR_TIME: 0.564316987991333
> STR_ID: 1yks |STR_LEN: 692 |STR_TIME: 0.7942709922790527
> STR_ID: 1ykt |STR_LEN: 509 |STR_TIME: 0.5531730651855469
> STR_ID: 1ykv |STR_LEN: 107 |STR_TIME: 0.605820894241333
> STR_ID: 1ykw |STR_LEN: 1143 |STR_TIME: 1.4335310459136963
> STR_ID: 1ykx |STR_LEN: 217 |STR_TIME: 0.27373480796813965
> STR_ID: 1yky |STR_LEN: 198 |STR_TIME: 0.2763099670410156
> STR_ID: 1ykz |STR_LEN: 210 |STR_TIME: 0.27931690216064453
> STR_ID: 2yk0 |STR_LEN: 734 |STR_TIME: 1.294356107711792
> STR_ID: 2yk1 |STR_LEN: 615 |STR_TIME: 1.2025737762451172
> STR_ID: 2yk2 |STR_LEN: 499 |STR_TIME: 0.4932987689971924
> STR_ID: 2yk3 |STR_LEN: 903 |STR_TIME: 1.2471659183502197
> STR_ID: 2yk4 |STR_LEN: 584 |STR_TIME: 0.6928520202636719
> STR_ID: 2yk5 |STR_LEN: 554 |STR_TIME: 0.6877026557922363
> STR_ID: 2yk6 |STR_LEN: 409 |STR_TIME: 0.6264839172363281
> STR_ID: 2yk7 |STR_LEN: 473 |STR_TIME: 0.6391282081604004
> STR_ID: 2yk9 |STR_LEN: 522 |STR_TIME: 0.4672248363494873
> STR_ID: 2yka |STR_LEN: 147 |STR_TIME: 8.795390844345093
> STR_ID: 2ykb |STR_LEN: 446 |STR_TIME: 0.4841020107269287
> STR_ID: 2ykc |STR_LEN: 505 |STR_TIME: 0.4676322937011719
> STR_ID: 2ykd |STR_LEN: 451 |STR_TIME: 0.530933141708374
> STR_ID: 2yke |STR_LEN: 593 |STR_TIME: 0.513869047164917
> STR_ID: 2ykf |STR_LEN: 420 |STR_TIME: 0.5143640041351318
> STR_ID: 2ykg |STR_LEN: 757 |STR_TIME: 2.360288143157959
> STR_ID: 2ykh |STR_LEN: 587 |STR_TIME: 0.9040579795837402
> STR_ID: 2yki |STR_LEN: 477 |STR_TIME: 0.47327184677124023
> STR_ID: 2ykj |STR_LEN: 529 |STR_TIME: 0.47969698905944824
> STR_ID: 2ykk |STR_LEN: 1213 |STR_TIME: 1.1102609634399414
> STR_ID: 2ykl |STR_LEN: 534 |STR_TIME: 1.1794548034667969
> STR_ID: 2ykm |STR_LEN: 1247 |STR_TIME: 1.847771167755127
> STR_ID: 2ykn |STR_LEN: 1247 |STR_TIME: 1.7904257774353027
> STR_ID: 2yko |STR_LEN: 790 |STR_TIME: 3.034959316253662
> STR_ID: 2ykp |STR_LEN: 602 |STR_TIME: 1.9861602783203125
> STR_ID: 2ykq |STR_LEN: 600 |STR_TIME: 1.9417600631713867
> STR_ID: 2ykr |STR_LEN: 4170 |STR_TIME: 13.670909881591797
> STR_ID: 2yks |STR_LEN: 3060 |STR_TIME: 9.823596000671387
> STR_ID: 2ykt |STR_LEN: 285 |STR_TIME: 0.8127288818359375
> STR_ID: 2yku |STR_LEN: 2540 |STR_TIME: 2.483198881149292
> STR_ID: 2ykv |STR_LEN: 1939 |STR_TIME: 2.4237749576568604
> STR_ID: 2ykx |STR_LEN: 2239 |STR_TIME: 2.346403121948242
> STR_ID: 2yky |STR_LEN: 2403 |STR_TIME: 2.522439956665039
> STR_ID: 2ykz |STR_LEN: 504 |STR_TIME: 0.9691507816314697
> STR_ID: 4yk0 |STR_LEN: 764 |STR_TIME: 1.5032730102539062
> STR_ID: 4yk1 |STR_LEN: 236 |STR_TIME: 0.5482499599456787
> STR_ID: 4yk2 |STR_LEN: 392 |STR_TIME: 0.7857000827789307
> STR_ID: 4yk3 |STR_LEN: 561 |STR_TIME: 1.3841149806976318
> STR_ID: 4yk4 |STR_LEN: 1407 |STR_TIME: 4.035912990570068
> STR_ID: 4yk5 |STR_LEN: 298 |STR_TIME: 0.6318628787994385
> STR_ID: 4yk6 |STR_LEN: 524 |STR_TIME: 1.1599197387695312
> STR_ID: 4yk7 |STR_LEN: 1092 |STR_TIME: 1.7690820693969727
> STR_ID: 4yk8 |STR_LEN: 356 |STR_TIME: 0.6768040657043457
> STR_ID: 4yk9 |STR_LEN: 449 |STR_TIME: 0.6571180820465088
> STR_ID: 4yka |STR_LEN: 386 |STR_TIME: 1.144263744354248
> STR_ID: 4ykb |STR_LEN: 878 |STR_TIME: 1.5147619247436523
> STR_ID: 4ykc |STR_LEN: 104 |STR_TIME: 0.2474980354309082
