>> START_DIR: ./data/p/p0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1p00 |STR_LEN: 44 |STR_TIME: 1.348179817199707
> STR_ID: 5pfb |STR_LEN: 320 |STR_TIME: 0.30756306648254395
> STR_ID: 5pfc |STR_LEN: 320 |STR_TIME: 0.30541014671325684
> STR_ID: 5pfd |STR_LEN: 320 |STR_TIME: 0.30872201919555664
> STR_ID: 5pfe |STR_LEN: 320 |STR_TIME: 0.31082701683044434
> STR_ID: 5pff |STR_LEN: 320 |STR_TIME: 0.30462121963500977
> STR_ID: 5pfg |STR_LEN: 320 |STR_TIME: 0.3076181411743164
> STR_ID: 5pfh |STR_LEN: 320 |STR_TIME: 0.30426478385925293
> STR_ID: 5pfi |STR_LEN: 320 |STR_TIME: 0.304581880569458
> STR_ID: 5pfj |STR_LEN: 320 |STR_TIME: 0.30305910110473633
> STR_ID: 5pfl |STR_LEN: 320 |STR_TIME: 0.3032512664794922
> STR_ID: 5pfm |STR_LEN: 320 |STR_TIME: 0.3065040111541748
> STR_ID: 5pfn |STR_LEN: 320 |STR_TIME: 0.30698704719543457
> STR_ID: 5pfo |STR_LEN: 320 |STR_TIME: 0.30558204650878906
> STR_ID: 5pfp |STR_LEN: 320 |STR_TIME: 0.3025658130645752
> STR_ID: 5pfq |STR_LEN: 320 |STR_TIME: 0.34137701988220215
> STR_ID: 5pfr |STR_LEN: 320 |STR_TIME: 0.30931591987609863
> STR_ID: 5pfs |STR_LEN: 320 |STR_TIME: 0.3138389587402344
> STR_ID: 5pft |STR_LEN: 320 |STR_TIME: 0.3076479434967041
> STR_ID: 5pfu |STR_LEN: 320 |STR_TIME: 0.31548380851745605
> STR_ID: 5pfv |STR_LEN: 320 |STR_TIME: 0.3073558807373047
> STR_ID: 5pfw |STR_LEN: 320 |STR_TIME: 0.30970120429992676
> STR_ID: 5pfx |STR_LEN: 320 |STR_TIME: 0.3036990165710449
> STR_ID: 5pfy |STR_LEN: 320 |STR_TIME: 0.3089637756347656
> STR_ID: 5pfz |STR_LEN: 320 |STR_TIME: 0.3075411319732666
> STR_ID: 6pfk |STR_LEN: 1506 |STR_TIME: 2.1054458618164062
>> FINISH_DIR: ./data/p/pf/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 2612 |DIR_TIME: 307.0884630680084 

>> START_DIR: ./data/p/pg/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1pg0 |STR_LEN: 842 |STR_TIME: 0.9794449806213379
> STR_ID: 1pg1 |STR_LEN: 19 |STR_TIME: 1.169252634048462
> STR_ID: 1pg2 |STR_LEN: 864 |STR_TIME: 1.0186266899108887
> STR_ID: 1pg3 |STR_LEN: 1662 |STR_TIME: 2.4020609855651855
> STR_ID: 1pg4 |STR_LEN: 2134 |STR_TIME: 2.4584567546844482
> STR_ID: 1pg5 |STR_LEN: 534 |STR_TIME: 0.8193771839141846
> STR_ID: 1pg6 |STR_LEN: 400 |STR_TIME: 0.45737695693969727
> STR_ID: 1pg7 |STR_LEN: 1986 |STR_TIME: 2.8906078338623047
> STR_ID: 1pg8 |STR_LEN: 2035 |STR_TIME: 2.738837718963623
> STR_ID: 1pg9 |STR_LEN: 25 |STR_TIME: 0.19738006591796875
> STR_ID: 1pga |STR_LEN: 76 |STR_TIME: 0.1238563060760498
> STR_ID: 1pgb |STR_LEN: 80 |STR_TIME: 0.12340974807739258
> STR_ID: 1pgc |STR_LEN: 25 |STR_TIME: 2.3564507961273193
> STR_ID: 1pge |STR_LEN: 1116 |STR_TIME: 2.0314559936523438
> STR_ID: 1pgf |STR_LEN: 1114 |STR_TIME: 1.9976441860198975
> STR_ID: 1pgg |STR_LEN: 1114 |STR_TIME: 1.997135877609253
> STR_ID: 1pgi |STR_LEN: 514 |STR_TIME: 0.20094633102416992
> STR_ID: 1pgj |STR_LEN: 1089 |STR_TIME: 1.6174647808074951
> STR_ID: 1pgl |STR_LEN: 752 |STR_TIME: 1.1267168521881104
> STR_ID: 1pgn |STR_LEN: 897 |STR_TIME: 0.9168882369995117
> STR_ID: 1pgo |STR_LEN: 895 |STR_TIME: 0.9489049911499023
> STR_ID: 1pgp |STR_LEN: 873 |STR_TIME: 0.9067702293395996
> STR_ID: 1pgq |STR_LEN: 898 |STR_TIME: 0.922389030456543
> STR_ID: 1pgr |STR_LEN: 1471 |STR_TIME: 2.4724929332733154
> STR_ID: 1pgs |STR_LEN: 541 |STR_TIME: 0.6223232746124268
> STR_ID: 1pgt |STR_LEN: 749 |STR_TIME: 0.8169329166412354
> STR_ID: 1pgu |STR_LEN: 1690 |STR_TIME: 2.11968731880188
> STR_ID: 1pgv |STR_LEN: 298 |STR_TIME: 0.4160449504852295
> STR_ID: 1pgw |STR_LEN: 686 |STR_TIME: 1.0048842430114746
> STR_ID: 1pgx |STR_LEN: 131 |STR_TIME: 0.16240191459655762
> STR_ID: 1pgy |STR_LEN: 47 |STR_TIME: 2.975592851638794
> STR_ID: 1pgz |STR_LEN: 239 |STR_TIME: 0.41239213943481445
> STR_ID: 2pg0 |STR_LEN: 1325 |STR_TIME: 1.549800157546997
> STR_ID: 2pg1 |STR_LEN: 897 |STR_TIME: 1.5155818462371826
> STR_ID: 2pg2 |STR_LEN: 1142 |STR_TIME: 1.3369660377502441
> STR_ID: 2pg3 |STR_LEN: 255 |STR_TIME: 0.42851996421813965
> STR_ID: 2pg4 |STR_LEN: 229 |STR_TIME: 0.4052579402923584
> STR_ID: 2pg5 |STR_LEN: 2511 |STR_TIME: 3.4089410305023193
> STR_ID: 2pg6 |STR_LEN: 2170 |STR_TIME: 3.312206268310547
> STR_ID: 2pg7 |STR_LEN: 1951 |STR_TIME: 3.2390778064727783
> STR_ID: 2pg8 |STR_LEN: 1377 |STR_TIME: 2.3052570819854736
> STR_ID: 2pga |STR_LEN: 2104 |STR_TIME: 2.5911920070648193
> STR_ID: 2pgb |STR_LEN: 574 |STR_TIME: 0.653984785079956
> STR_ID: 2pgc |STR_LEN: 1162 |STR_TIME: 1.8571703433990479
> STR_ID: 2pgd |STR_LEN: 822 |STR_TIME: 0.8990688323974609
> STR_ID: 2pge |STR_LEN: 601 |STR_TIME: 0.6856541633605957
> STR_ID: 2pgf |STR_LEN: 611 |STR_TIME: 0.7808310985565186
> STR_ID: 2pgg |STR_LEN: 1192 |STR_TIME: 1.4573938846588135
> STR_ID: 2pgh |STR_LEN: 708 |STR_TIME: 1.0813040733337402
> STR_ID: 2pgi |STR_LEN: 626 |STR_TIME: 0.813392162322998
> STR_ID: 2pgj |STR_LEN: 905 |STR_TIME: 1.0502960681915283
> STR_ID: 2pgk |STR_LEN: 408 |STR_TIME: 0.4184000492095947
> STR_ID: 2pgl |STR_LEN: 890 |STR_TIME: 1.0345351696014404
> STR_ID: 2pgn |STR_LEN: 2459 |STR_TIME: 4.085888147354126
> STR_ID: 2pgo |STR_LEN: 2397 |STR_TIME: 3.961803913116455
> STR_ID: 2pgq |STR_LEN: 609 |STR_TIME: 0.6838109493255615
> STR_ID: 2pgr |STR_LEN: 473 |STR_TIME: 0.764066219329834
> STR_ID: 2pgs |STR_LEN: 442 |STR_TIME: 0.7316961288452148
> STR_ID: 2pgt |STR_LEN: 768 |STR_TIME: 0.8455297946929932
> STR_ID: 2pgv |STR_LEN: 465 |STR_TIME: 0.5935318470001221
> STR_ID: 2pgw |STR_LEN: 4663 |STR_TIME: 5.456128835678101
> STR_ID: 2pgx |STR_LEN: 426 |STR_TIME: 0.4936089515686035
> STR_ID: 2pgy |STR_LEN: 391 |STR_TIME: 0.5457658767700195
> STR_ID: 2pgz |STR_LEN: 2208 |STR_TIME: 2.2862048149108887
> STR_ID: 3pg0 |STR_LEN: 261 |STR_TIME: 0.5683639049530029
> STR_ID: 3pg1 |STR_LEN: 534 |STR_TIME: 1.2114970684051514
> STR_ID: 3pg2 |STR_LEN: 1499 |STR_TIME: 1.3479321002960205
> STR_ID: 3pg3 |STR_LEN: 438 |STR_TIME: 0.6714189052581787
> STR_ID: 3pg4 |STR_LEN: 362 |STR_TIME: 0.4475219249725342
> STR_ID: 3pg5 |STR_LEN: 1234 |STR_TIME: 2.1514601707458496
> STR_ID: 3pg6 |STR_LEN: 1153 |STR_TIME: 1.9641211032867432
> STR_ID: 3pg7 |STR_LEN: 757 |STR_TIME: 1.703598976135254
> STR_ID: 3pg8 |STR_LEN: 772 |STR_TIME: 1.6913249492645264
> STR_ID: 3pg9 |STR_LEN: 3284 |STR_TIME: 8.275526285171509
> STR_ID: 3pga |STR_LEN: 1736 |STR_TIME: 2.4161789417266846
> STR_ID: 3pgb |STR_LEN: 1088 |STR_TIME: 1.4857490062713623
> STR_ID: 3pgc |STR_LEN: 866 |STR_TIME: 1.3684852123260498
> STR_ID: 3pgd |STR_LEN: 930 |STR_TIME: 1.462162971496582
> STR_ID: 3pge |STR_LEN: 335 |STR_TIME: 0.6037569046020508
> STR_ID: 3pgf |STR_LEN: 1200 |STR_TIME: 2.377575159072876
> STR_ID: 3pgg |STR_LEN: 185 |STR_TIME: 0.30844688415527344
> STR_ID: 3pgh |STR_LEN: 2228 |STR_TIME: 3.991065740585327
> STR_ID: 3pgi |STR_LEN: 571 |STR_TIME: 0.6346468925476074
> STR_ID: 3pgj |STR_LEN: 1194 |STR_TIME: 3.283348798751831
> STR_ID: 3pgk |STR_LEN: 419 |STR_TIME: 0.7177391052246094
> STR_ID: 3pgl |STR_LEN: 475 |STR_TIME: 0.7626838684082031
> STR_ID: 3pgm |STR_LEN: 466 |STR_TIME: 0.7949309349060059
> STR_ID: 3pgp |STR_LEN: 395 |STR_TIME: 0.6566262245178223
> STR_ID: 3pgq |STR_LEN: 2046 |STR_TIME: 6.450252056121826
> STR_ID: 3pgr |STR_LEN: 444 |STR_TIME: 1.340498924255371
> STR_ID: 3pgs |STR_LEN: 1656 |STR_TIME: 2.99456787109375
> STR_ID: 3pgt |STR_LEN: 923 |STR_TIME: 0.9176247119903564
> STR_ID: 3pgu |STR_LEN: 676 |STR_TIME: 1.5580101013183594
> STR_ID: 3pgv |STR_LEN: 1489 |STR_TIME: 3.476154088973999
> STR_ID: 3pgw |STR_LEN: 2058 |STR_TIME: 0.8607759475708008
> STR_ID: 3pgx |STR_LEN: 2053 |STR_TIME: 3.4492712020874023
> STR_ID: 3pgy |STR_LEN: 2676 |STR_TIME: 5.550030946731567
> STR_ID: 3pgz |STR_LEN: 363 |STR_TIME: 0.8627142906188965
> STR_ID: 4pg0 |STR_LEN: 352 |STR_TIME: 0.809643030166626
> STR_ID: 4pg1 |STR_LEN: 417 |STR_TIME: 0.8166208267211914
> STR_ID: 4pg2 |STR_LEN: 387 |STR_TIME: 1.2339661121368408
> STR_ID: 4pg3 |STR_LEN: 2209 |STR_TIME: 3.565063953399658
> STR_ID: 4pg4 |STR_LEN: 1057 |STR_TIME: 2.510028123855591
> STR_ID: 4pg5 |STR_LEN: 1046 |STR_TIME: 2.571326971054077
> STR_ID: 4pg6 |STR_LEN: 1068 |STR_TIME: 2.5084149837493896
> STR_ID: 4pg7 |STR_LEN: 1129 |STR_TIME: 2.572700262069702
> STR_ID: 4pg8 |STR_LEN: 1110 |STR_TIME: 2.506558895111084
> STR_ID: 4pg9 |STR_LEN: 446 |STR_TIME: 1.3148789405822754
> STR_ID: 4pga |STR_LEN: 1069 |STR_TIME: 1.257382869720459
> STR_ID: 4pgb |STR_LEN: 772 |STR_TIME: 2.559859037399292
> STR_ID: 4pgc |STR_LEN: 848 |STR_TIME: 2.6479830741882324
> STR_ID: 4pgd |STR_LEN: 398 |STR_TIME: 1.3617429733276367
> STR_ID: 4pge |STR_LEN: 494 |STR_TIME: 1.4773480892181396
> STR_ID: 4pgf |STR_LEN: 886 |STR_TIME: 2.8888587951660156
> STR_ID: 4pgg |STR_LEN: 1200 |STR_TIME: 1.3846709728240967
> STR_ID: 4pgh |STR_LEN: 1640 |STR_TIME: 2.465944766998291
> STR_ID: 4pgi |STR_LEN: 367 |STR_TIME: 0.9143369197845459
> STR_ID: 4pgj |STR_LEN: 483 |STR_TIME: 1.4199268817901611
> STR_ID: 4pgk |STR_LEN: 310 |STR_TIME: 0.8828248977661133
> STR_ID: 4pgl |STR_LEN: 1561 |STR_TIME: 3.839653253555298
> STR_ID: 4pgm |STR_LEN: 1768 |STR_TIME: 1.8871967792510986
> STR_ID: 4pgn |STR_LEN: 2496 |STR_TIME: 6.089843034744263
> STR_ID: 4pgo |STR_LEN: 98 |STR_TIME: 0.3351097106933594
> STR_ID: 4pgp |STR_LEN: 1664 |STR_TIME: 5.70634388923645
> STR_ID: 4pgq |STR_LEN: 488 |STR_TIME: 0.9335978031158447
> STR_ID: 4pgr |STR_LEN: 383 |STR_TIME: 0.7279801368713379
> STR_ID: 4pgs |STR_LEN: 244 |STR_TIME: 0.6943628787994385
> STR_ID: 4pgt |STR_LEN: 852 |STR_TIME: 0.8669381141662598
> STR_ID: 4pgu |STR_LEN: 207 |STR_TIME: 1.279205083847046
> STR_ID: 4pgv |STR_LEN: 220 |STR_TIME: 0.7022349834442139
> STR_ID: 4pgw |STR_LEN: 198 |STR_TIME: 0.6677858829498291
> STR_ID: 4pgx |STR_LEN: 524 |STR_TIME: 0.8336060047149658
> STR_ID: 4pgy |STR_LEN: 467 |STR_TIME: 0.8234996795654297
> STR_ID: 4pgz |STR_LEN: 645 |STR_TIME: 1.9189369678497314
> STR_ID: 5pg0 |STR_LEN: 320 |STR_TIME: 0.3097269535064697
> STR_ID: 5pg1 |STR_LEN: 320 |STR_TIME: 0.2948417663574219
> STR_ID: 5pg2 |STR_LEN: 320 |STR_TIME: 0.31542491912841797
> STR_ID: 5pg3 |STR_LEN: 320 |STR_TIME: 0.3078789710998535
> STR_ID: 5pg4 |STR_LEN: 320 |STR_TIME: 0.30303096771240234
> STR_ID: 5pg5 |STR_LEN: 320 |STR_TIME: 0.30020713806152344
> STR_ID: 5pg6 |STR_LEN: 320 |STR_TIME: 0.3071329593658447
> STR_ID: 5pg7 |STR_LEN: 320 |STR_TIME: 0.3156280517578125
> STR_ID: 5pg8 |STR_LEN: 320 |STR_TIME: 0.30645108222961426
> STR_ID: 5pg9 |STR_LEN: 320 |STR_TIME: 0.3082709312438965
> STR_ID: 5pga |STR_LEN: 320 |STR_TIME: 0.3099830150604248
> STR_ID: 5pgb |STR_LEN: 320 |STR_TIME: 0.3036000728607178
> STR_ID: 5pgc |STR_LEN: 320 |STR_TIME: 0.30297279357910156
> STR_ID: 5pgd |STR_LEN: 320 |STR_TIME: 0.35315370559692383
> STR_ID: 5pge |STR_LEN: 320 |STR_TIME: 0.308974027633667
> STR_ID: 5pgf |STR_LEN: 320 |STR_TIME: 0.3102147579193115
> STR_ID: 5pgg |STR_LEN: 320 |STR_TIME: 0.3084280490875244
> STR_ID: 5pgh |STR_LEN: 320 |STR_TIME: 0.30627894401550293
> STR_ID: 5pgi |STR_LEN: 320 |STR_TIME: 0.31763792037963867
> STR_ID: 5pgj |STR_LEN: 320 |STR_TIME: 0.30965089797973633
> STR_ID: 5pgk |STR_LEN: 320 |STR_TIME: 0.2943990230560303
> STR_ID: 5pgl |STR_LEN: 320 |STR_TIME: 0.3135671615600586
> STR_ID: 5pgm |STR_LEN: 3532 |STR_TIME: 3.680500030517578
> STR_ID: 5pgn |STR_LEN: 320 |STR_TIME: 0.3045051097869873
> STR_ID: 5pgo |STR_LEN: 320 |STR_TIME: 0.29486989974975586
> STR_ID: 5pgp |STR_LEN: 320 |STR_TIME: 0.30329012870788574
> STR_ID: 5pgq |STR_LEN: 320 |STR_TIME: 0.2984020709991455
> STR_ID: 5pgr |STR_LEN: 320 |STR_TIME: 0.31375885009765625
> STR_ID: 5pgs |STR_LEN: 320 |STR_TIME: 0.31381797790527344
> STR_ID: 5pgt |STR_LEN: 320 |STR_TIME: 0.2962229251861572
>> FINISH_DIR: ./data/p/pg/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 2776 |DIR_TIME: 241.80041193962097 

>> START_DIR: ./data/p/ph/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1ph0 |STR_LEN: 497 |STR_TIME: 0.5805549621582031
> STR_ID: 1ph1 |STR_LEN: 1015 |STR_TIME: 1.4885759353637695
> STR_ID: 1ph2 |STR_LEN: 1216 |STR_TIME: 1.4758570194244385
> STR_ID: 1ph3 |STR_LEN: 1219 |STR_TIME: 1.5345628261566162
> STR_ID: 1ph4 |STR_LEN: 1220 |STR_TIME: 1.5474052429199219
> STR_ID: 1ph5 |STR_LEN: 1218 |STR_TIME: 1.5618188381195068
> STR_ID: 1ph6 |STR_LEN: 1012 |STR_TIME: 1.4433410167694092
> STR_ID: 1ph7 |STR_LEN: 1217 |STR_TIME: 1.485792875289917
> STR_ID: 1ph8 |STR_LEN: 1219 |STR_TIME: 1.571187973022461
> STR_ID: 1ph9 |STR_LEN: 1219 |STR_TIME: 1.542301893234253
> STR_ID: 1pha |STR_LEN: 612 |STR_TIME: 0.7856440544128418
> STR_ID: 1phb |STR_LEN: 620 |STR_TIME: 0.7843778133392334
> STR_ID: 1phc |STR_LEN: 598 |STR_TIME: 0.7992880344390869
> STR_ID: 1phd |STR_LEN: 611 |STR_TIME: 0.8347258567810059
> STR_ID: 1phe |STR_LEN: 613 |STR_TIME: 0.7870328426361084
> STR_ID: 1phf |STR_LEN: 613 |STR_TIME: 0.7968010902404785
> STR_ID: 1phg |STR_LEN: 611 |STR_TIME: 0.7828459739685059
> STR_ID: 1phh |STR_LEN: 669 |STR_TIME: 0.8051242828369141
> STR_ID: 1phj |STR_LEN: 1003 |STR_TIME: 1.4343421459197998
> STR_ID: 1phk |STR_LEN: 435 |STR_TIME: 0.6226828098297119
> STR_ID: 1phm |STR_LEN: 539 |STR_TIME: 0.6287171840667725
> STR_ID: 1phn |STR_LEN: 909 |STR_TIME: 0.7404189109802246
> STR_ID: 1pho |STR_LEN: 330 |STR_TIME: 0.5731687545776367
> STR_ID: 1php |STR_LEN: 1030 |STR_TIME: 0.8643031120300293
> STR_ID: 1phq |STR_LEN: 307 |STR_TIME: 0.5009112358093262
> STR_ID: 1phr |STR_LEN: 225 |STR_TIME: 0.30890870094299316
> STR_ID: 1phs |STR_LEN: 364 |STR_TIME: 0.14659523963928223
> STR_ID: 1pht |STR_LEN: 142 |STR_TIME: 0.2365410327911377
> STR_ID: 1phw |STR_LEN: 307 |STR_TIME: 0.5102603435516357
> STR_ID: 1phz |STR_LEN: 585 |STR_TIME: 0.8180460929870605
> STR_ID: 2ph0 |STR_LEN: 547 |STR_TIME: 0.6186141967773438
> STR_ID: 2ph1 |STR_LEN: 285 |STR_TIME: 0.4581286907196045
> STR_ID: 2ph3 |STR_LEN: 670 |STR_TIME: 0.8472890853881836
> STR_ID: 2ph4 |STR_LEN: 484 |STR_TIME: 0.5156030654907227
> STR_ID: 2ph5 |STR_LEN: 640 |STR_TIME: 0.9122588634490967
> STR_ID: 2ph6 |STR_LEN: 584 |STR_TIME: 0.7403650283813477
> STR_ID: 2ph7 |STR_LEN: 511 |STR_TIME: 0.8201720714569092
> STR_ID: 2ph8 |STR_LEN: 661 |STR_TIME: 0.8049671649932861
> STR_ID: 2ph9 |STR_LEN: 1177 |STR_TIME: 1.9384939670562744
> STR_ID: 2pha |STR_LEN: 886 |STR_TIME: 1.1434991359710693
> STR_ID: 2phb |STR_LEN: 337 |STR_TIME: 0.5373890399932861
> STR_ID: 2phc |STR_LEN: 307 |STR_TIME: 0.4271519184112549
> STR_ID: 2phd |STR_LEN: 1581 |STR_TIME: 2.4350597858428955
> STR_ID: 2phe |STR_LEN: 158 |STR_TIME: 3.3818259239196777
> STR_ID: 2phf |STR_LEN: 723 |STR_TIME: 0.9904067516326904
> STR_ID: 2phg |STR_LEN: 232 |STR_TIME: 4.751024961471558
> STR_ID: 2phh |STR_LEN: 450 |STR_TIME: 0.7366800308227539
> STR_ID: 2phi |STR_LEN: 446 |STR_TIME: 0.5574460029602051
> STR_ID: 2phk |STR_LEN: 374 |STR_TIME: 0.5819740295410156
> STR_ID: 2phl |STR_LEN: 1157 |STR_TIME: 1.8827531337738037
> STR_ID: 2phm |STR_LEN: 516 |STR_TIME: 0.7789921760559082
> STR_ID: 2phn |STR_LEN: 1088 |STR_TIME: 2.0098390579223633
> STR_ID: 2pho |STR_LEN: 870 |STR_TIME: 1.1429378986358643
> STR_ID: 2php |STR_LEN: 1073 |STR_TIME: 1.3408641815185547
> STR_ID: 2phr |STR_LEN: 727 |STR_TIME: 0.9072129726409912
> STR_ID: 2pht |STR_LEN: 719 |STR_TIME: 0.9137272834777832
> STR_ID: 2phu |STR_LEN: 684 |STR_TIME: 0.8869669437408447
> STR_ID: 2phw |STR_LEN: 866 |STR_TIME: 0.9987800121307373
> STR_ID: 2phx |STR_LEN: 766 |STR_TIME: 0.9818799495697021
> STR_ID: 2phy |STR_LEN: 218 |STR_TIME: 0.2805440425872803
> STR_ID: 2phz |STR_LEN: 423 |STR_TIME: 0.5628612041473389
> STR_ID: 3ph0 |STR_LEN: 459 |STR_TIME: 0.4634060859680176
> STR_ID: 3ph1 |STR_LEN: 1135 |STR_TIME: 1.3288710117340088
> STR_ID: 3ph2 |STR_LEN: 158 |STR_TIME: 0.33635711669921875
> STR_ID: 3ph3 |STR_LEN: 447 |STR_TIME: 0.5816011428833008
> STR_ID: 3ph4 |STR_LEN: 474 |STR_TIME: 0.6227340698242188
> STR_ID: 3ph5 |STR_LEN: 360 |STR_TIME: 0.5791909694671631
> STR_ID: 3ph6 |STR_LEN: 366 |STR_TIME: 0.6088171005249023
> STR_ID: 3ph7 |STR_LEN: 1472 |STR_TIME: 2.3945491313934326
> STR_ID: 3ph9 |STR_LEN: 558 |STR_TIME: 0.8525419235229492
> STR_ID: 3pha |STR_LEN: 3265 |STR_TIME: 8.808793783187866
> STR_ID: 3phb |STR_LEN: 1826 |STR_TIME: 3.098126173019409
> STR_ID: 3phc |STR_LEN: 1785 |STR_TIME: 2.6156508922576904
> STR_ID: 3phd |STR_LEN: 483 |STR_TIME: 0.8299160003662109
> STR_ID: 3phe |STR_LEN: 2727 |STR_TIME: 3.9482409954071045
> STR_ID: 3phf |STR_LEN: 12176 |STR_TIME: 20.18437623977661
> STR_ID: 3phg |STR_LEN: 868 |STR_TIME: 1.0119102001190186
> STR_ID: 3phh |STR_LEN: 636 |STR_TIME: 0.5767719745635986
> STR_ID: 3phi |STR_LEN: 687 |STR_TIME: 0.9792110919952393
> STR_ID: 3phj |STR_LEN: 642 |STR_TIME: 0.9252321720123291
> STR_ID: 3phl |STR_LEN: 851 |STR_TIME: 1.0112178325653076
> STR_ID: 3phm |STR_LEN: 487 |STR_TIME: 0.6056952476501465
> STR_ID: 3phn |STR_LEN: 296 |STR_TIME: 0.30753016471862793
> STR_ID: 3pho |STR_LEN: 579 |STR_TIME: 0.8201138973236084
> STR_ID: 3php |STR_LEN: 23 |STR_TIME: 1.5247292518615723
> STR_ID: 3phq |STR_LEN: 786 |STR_TIME: 0.8410301208496094
> STR_ID: 3phs |STR_LEN: 453 |STR_TIME: 0.5371861457824707
> STR_ID: 3pht |STR_LEN: 294 |STR_TIME: 0.43302130699157715
> STR_ID: 3phu |STR_LEN: 514 |STR_TIME: 0.7072391510009766
> STR_ID: 3phv |STR_LEN: 99 |STR_TIME: 0.19238495826721191
> STR_ID: 3phw |STR_LEN: 1496 |STR_TIME: 1.7671949863433838
> STR_ID: 3phx |STR_LEN: 446 |STR_TIME: 0.9219658374786377
> STR_ID: 3phy |STR_LEN: 126 |STR_TIME: 9.917146921157837
> STR_ID: 3phz |STR_LEN: 1194 |STR_TIME: 1.1906979084014893
> STR_ID: 4ph0 |STR_LEN: 1178 |STR_TIME: 3.642383098602295
> STR_ID: 4ph1 |STR_LEN: 320 |STR_TIME: 0.7686688899993896
> STR_ID: 4ph2 |STR_LEN: 612 |STR_TIME: 0.9547610282897949
> STR_ID: 4ph3 |STR_LEN: 362 |STR_TIME: 0.48079800605773926
> STR_ID: 4ph4 |STR_LEN: 622 |STR_TIME: 1.777817964553833
> STR_ID: 4ph5 |STR_LEN: 431 |STR_TIME: 0.7827699184417725
> STR_ID: 4ph6 |STR_LEN: 791 |STR_TIME: 1.6054000854492188
> STR_ID: 4ph7 |STR_LEN: 2145 |STR_TIME: 3.112291097640991
> STR_ID: 4ph8 |STR_LEN: 597 |STR_TIME: 1.1263480186462402
> STR_ID: 4ph9 |STR_LEN: 2263 |STR_TIME: 4.119910955429077
> STR_ID: 4pha |STR_LEN: 437 |STR_TIME: 0.8063340187072754
> STR_ID: 4phb |STR_LEN: 471 |STR_TIME: 1.315904140472412
> STR_ID: 4phc |STR_LEN: 1830 |STR_TIME: 5.556859016418457
> STR_ID: 4phd |STR_LEN: 477 |STR_TIME: 0.8603918552398682
> STR_ID: 4phe |STR_LEN: 507 |STR_TIME: 0.8230619430541992
> STR_ID: 4phf |STR_LEN: 226 |STR_TIME: 0.6089401245117188
> STR_ID: 4phg |STR_LEN: 233 |STR_TIME: 0.664794921875
> STR_ID: 4phh |STR_LEN: 706 |STR_TIME: 2.2597060203552246
> STR_ID: 4phi |STR_LEN: 1171 |STR_TIME: 2.7774767875671387
> STR_ID: 4phj |STR_LEN: 730 |STR_TIME: 1.4377851486206055
> STR_ID: 4phk |STR_LEN: 496 |STR_TIME: 1.2144057750701904
> STR_ID: 4phl |STR_LEN: 1128 |STR_TIME: 2.2596542835235596
> STR_ID: 4phm |STR_LEN: 506 |STR_TIME: 1.286478042602539
> STR_ID: 4phn |STR_LEN: 636 |STR_TIME: 1.3034567832946777
> STR_ID: 4pho |STR_LEN: 1240 |STR_TIME: 2.9388980865478516
> STR_ID: 4php |STR_LEN: 444 |STR_TIME: 0.8095180988311768
> STR_ID: 4phq |STR_LEN: 1802 |STR_TIME: 3.8374719619750977
> STR_ID: 4phr |STR_LEN: 547 |STR_TIME: 1.0199041366577148
> STR_ID: 4phs |STR_LEN: 512 |STR_TIME: 1.0328242778778076
> STR_ID: 4pht |STR_LEN: 2022 |STR_TIME: 3.500110149383545
> STR_ID: 4phu |STR_LEN: 532 |STR_TIME: 1.4399387836456299
> STR_ID: 4phv |STR_LEN: 304 |STR_TIME: 0.4116489887237549
> STR_ID: 4phw |STR_LEN: 768 |STR_TIME: 2.0720441341400146
> STR_ID: 4phx |STR_LEN: 1340 |STR_TIME: 1.858978033065796
> STR_ID: 4phy |STR_LEN: 50 |STR_TIME: 0.4458200931549072
> STR_ID: 4phz |STR_LEN: 2725 |STR_TIME: 4.546645164489746
> STR_ID: 5ph0 |STR_LEN: 803 |STR_TIME: 1.5031287670135498
> STR_ID: 5ph1 |STR_LEN: 746 |STR_TIME: 1.530102014541626
> STR_ID: 5ph2 |STR_LEN: 739 |STR_TIME: 1.4505720138549805
> STR_ID: 5ph3 |STR_LEN: 714 |STR_TIME: 1.4743280410766602
> STR_ID: 5ph4 |STR_LEN: 778 |STR_TIME: 1.549485206604004
> STR_ID: 5ph5 |STR_LEN: 765 |STR_TIME: 1.5073010921478271
> STR_ID: 5ph6 |STR_LEN: 727 |STR_TIME: 0.868441104888916
> STR_ID: 5ph7 |STR_LEN: 754 |STR_TIME: 1.4488980770111084
> STR_ID: 5ph8 |STR_LEN: 752 |STR_TIME: 1.5071728229522705
> STR_ID: 5ph9 |STR_LEN: 754 |STR_TIME: 1.448911190032959
> STR_ID: 5pha |STR_LEN: 746 |STR_TIME: 1.5658650398254395
> STR_ID: 5phb |STR_LEN: 780 |STR_TIME: 1.4746692180633545
> STR_ID: 5phc |STR_LEN: 777 |STR_TIME: 1.448495864868164
