>> START_DIR: ./data/i/i0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1i00 |STR_LEN: 670 |STR_TIME: 1.1269898414611816
> STR_ID: 5iey |STR_LEN: 479 |STR_TIME: 1.1064507961273193
> STR_ID: 5iez |STR_LEN: 699 |STR_TIME: 2.177306890487671
>> FINISH_DIR: ./data/i/ie/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 2515 |DIR_TIME: 305.71800422668457 

>> START_DIR: ./data/i/if/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1if0 |STR_LEN: 1792 |STR_TIME: 0.6851129531860352
> STR_ID: 1if1 |STR_LEN: 271 |STR_TIME: 0.7249619960784912
> STR_ID: 1if2 |STR_LEN: 464 |STR_TIME: 0.5350871086120605
> STR_ID: 1if4 |STR_LEN: 321 |STR_TIME: 0.542445182800293
> STR_ID: 1if5 |STR_LEN: 350 |STR_TIME: 0.5363969802856445
> STR_ID: 1if6 |STR_LEN: 317 |STR_TIME: 0.5327210426330566
> STR_ID: 1if7 |STR_LEN: 383 |STR_TIME: 0.5462040901184082
> STR_ID: 1if8 |STR_LEN: 328 |STR_TIME: 0.5326480865478516
> STR_ID: 1if9 |STR_LEN: 460 |STR_TIME: 0.5791759490966797
> STR_ID: 1ifa |STR_LEN: 159 |STR_TIME: 0.09195327758789062
> STR_ID: 1ifb |STR_LEN: 183 |STR_TIME: 0.2903428077697754
> STR_ID: 1ifc |STR_LEN: 369 |STR_TIME: 0.6800541877746582
> STR_ID: 1ifd |STR_LEN: 50 |STR_TIME: 0.1362922191619873
> STR_ID: 1ifg |STR_LEN: 195 |STR_TIME: 0.31964993476867676
> STR_ID: 1ifh |STR_LEN: 447 |STR_TIME: 0.8127942085266113
> STR_ID: 1ifi |STR_LEN: 50 |STR_TIME: 0.13037395477294922
> STR_ID: 1ifj |STR_LEN: 50 |STR_TIME: 0.13216686248779297
> STR_ID: 1ifk |STR_LEN: 51 |STR_TIME: 0.12637114524841309
> STR_ID: 1ifl |STR_LEN: 53 |STR_TIME: 0.13931512832641602
> STR_ID: 1ifm |STR_LEN: 46 |STR_TIME: 0.10541892051696777
> STR_ID: 1ifn |STR_LEN: 46 |STR_TIME: 0.1116180419921875
> STR_ID: 1ifp |STR_LEN: 44 |STR_TIME: 0.12479615211486816
> STR_ID: 1ifq |STR_LEN: 321 |STR_TIME: 0.5187990665435791
> STR_ID: 1ifr |STR_LEN: 220 |STR_TIME: 0.2667503356933594
> STR_ID: 1ifs |STR_LEN: 306 |STR_TIME: 0.5169479846954346
> STR_ID: 1ift |STR_LEN: 358 |STR_TIME: 0.5307130813598633
> STR_ID: 1ifu |STR_LEN: 283 |STR_TIME: 0.5186560153961182
> STR_ID: 1ifv |STR_LEN: 422 |STR_TIME: 0.6069228649139404
> STR_ID: 1ifw |STR_LEN: 92 |STR_TIME: 8.944634199142456
> STR_ID: 1ifx |STR_LEN: 724 |STR_TIME: 1.0238282680511475
> STR_ID: 1ify |STR_LEN: 49 |STR_TIME: 1.6063916683197021
> STR_ID: 2if0 |STR_LEN: 367 |STR_TIME: 0.8343896865844727
> STR_ID: 2if1 |STR_LEN: 126 |STR_TIME: 12.15943717956543
> STR_ID: 2if2 |STR_LEN: 562 |STR_TIME: 1.0963070392608643
> STR_ID: 2if4 |STR_LEN: 274 |STR_TIME: 0.5215198993682861
> STR_ID: 2if5 |STR_LEN: 235 |STR_TIME: 0.2925729751586914
> STR_ID: 2if6 |STR_LEN: 804 |STR_TIME: 0.8453481197357178
> STR_ID: 2if7 |STR_LEN: 763 |STR_TIME: 1.3930058479309082
> STR_ID: 2if8 |STR_LEN: 879 |STR_TIME: 1.272449016571045
> STR_ID: 2if9 |STR_LEN: 314 |STR_TIME: 0.551807165145874
> STR_ID: 2ifa |STR_LEN: 1699 |STR_TIME: 2.385887861251831
> STR_ID: 2ifb |STR_LEN: 193 |STR_TIME: 0.294996976852417
> STR_ID: 2ifc |STR_LEN: 3750 |STR_TIME: 3.528759002685547
> STR_ID: 2ifd |STR_LEN: 324 |STR_TIME: 0.43087291717529297
> STR_ID: 2ife |STR_LEN: 91 |STR_TIME: 7.750736713409424
> STR_ID: 2iff |STR_LEN: 635 |STR_TIME: 1.0347990989685059
> STR_ID: 2ifg |STR_LEN: 945 |STR_TIME: 1.8062682151794434
> STR_ID: 2ifi |STR_LEN: 13 |STR_TIME: 0.5274219512939453
> STR_ID: 2ifj |STR_LEN: 12 |STR_TIME: 0.5782508850097656
> STR_ID: 2ifm |STR_LEN: 46 |STR_TIME: 0.10639691352844238
> STR_ID: 2ifn |STR_LEN: 46 |STR_TIME: 0.10154008865356445
> STR_ID: 2ifo |STR_LEN: 46 |STR_TIME: 0.10597515106201172
> STR_ID: 2ifq |STR_LEN: 421 |STR_TIME: 1.1783490180969238
> STR_ID: 2ifr |STR_LEN: 351 |STR_TIME: 0.4594581127166748
> STR_ID: 2ifs |STR_LEN: 169 |STR_TIME: 11.498685121536255
> STR_ID: 2ift |STR_LEN: 444 |STR_TIME: 0.7013556957244873
> STR_ID: 2ifu |STR_LEN: 1166 |STR_TIME: 2.2264647483825684
> STR_ID: 2ifv |STR_LEN: 417 |STR_TIME: 0.4808080196380615
> STR_ID: 2ifw |STR_LEN: 541 |STR_TIME: 1.726362943649292
> STR_ID: 2ifx |STR_LEN: 331 |STR_TIME: 1.2342700958251953
> STR_ID: 2ify |STR_LEN: 694 |STR_TIME: 2.0473790168762207
> STR_ID: 2ifz |STR_LEN: 13 |STR_TIME: 0.9878489971160889
> STR_ID: 3if0 |STR_LEN: 149 |STR_TIME: 0.5836520195007324
> STR_ID: 3if1 |STR_LEN: 1285 |STR_TIME: 2.0306951999664307
> STR_ID: 3if2 |STR_LEN: 1082 |STR_TIME: 1.877392292022705
> STR_ID: 3if4 |STR_LEN: 530 |STR_TIME: 1.558577060699463
> STR_ID: 3if5 |STR_LEN: 513 |STR_TIME: 0.850775957107544
> STR_ID: 3if6 |STR_LEN: 1109 |STR_TIME: 1.7176868915557861
> STR_ID: 3if7 |STR_LEN: 229 |STR_TIME: 0.43138813972473145
> STR_ID: 3if8 |STR_LEN: 539 |STR_TIME: 1.0738611221313477
> STR_ID: 3if9 |STR_LEN: 1613 |STR_TIME: 3.033944845199585
> STR_ID: 3ifa |STR_LEN: 1963 |STR_TIME: 5.089977025985718
> STR_ID: 3ifb |STR_LEN: 131 |STR_TIME: 5.41815185546875
> STR_ID: 3ifc |STR_LEN: 2008 |STR_TIME: 5.106749773025513
> STR_ID: 3ifd |STR_LEN: 82 |STR_TIME: 0.20835208892822266
> STR_ID: 3ife |STR_LEN: 1009 |STR_TIME: 1.1815192699432373
> STR_ID: 3iff |STR_LEN: 82 |STR_TIME: 0.19710826873779297
> STR_ID: 3ifi |STR_LEN: 54 |STR_TIME: 0.11367988586425781
> STR_ID: 3ifj |STR_LEN: 477 |STR_TIME: 0.6644251346588135
> STR_ID: 3ifk |STR_LEN: 235 |STR_TIME: 0.40809082984924316
> STR_ID: 3ifl |STR_LEN: 1021 |STR_TIME: 1.096611738204956
> STR_ID: 3ifm |STR_LEN: 46 |STR_TIME: 0.1290149688720703
> STR_ID: 3ifn |STR_LEN: 910 |STR_TIME: 1.9642291069030762
> STR_ID: 3ifo |STR_LEN: 1722 |STR_TIME: 3.683800220489502
> STR_ID: 3ifp |STR_LEN: 1765 |STR_TIME: 6.254055023193359
> STR_ID: 3ifq |STR_LEN: 1267 |STR_TIME: 4.704264879226685
> STR_ID: 3ifr |STR_LEN: 1308 |STR_TIME: 1.866938829421997
> STR_ID: 3ifs |STR_LEN: 5055 |STR_TIME: 6.083904981613159
> STR_ID: 3ift |STR_LEN: 297 |STR_TIME: 0.395158052444458
> STR_ID: 3ifu |STR_LEN: 228 |STR_TIME: 0.3974330425262451
> STR_ID: 3ifv |STR_LEN: 972 |STR_TIME: 1.6576309204101562
> STR_ID: 3ifw |STR_LEN: 350 |STR_TIME: 1.1717731952667236
> STR_ID: 3ifx |STR_LEN: 398 |STR_TIME: 0.7574667930603027
> STR_ID: 3ifz |STR_LEN: 1186 |STR_TIME: 1.9024667739868164
> STR_ID: 4if2 |STR_LEN: 401 |STR_TIME: 0.6841170787811279
> STR_ID: 4if4 |STR_LEN: 1003 |STR_TIME: 2.467963695526123
> STR_ID: 4if5 |STR_LEN: 401 |STR_TIME: 0.49284911155700684
> STR_ID: 4if6 |STR_LEN: 515 |STR_TIME: 1.3809449672698975
> STR_ID: 4if7 |STR_LEN: 403 |STR_TIME: 0.620520830154419
> STR_ID: 4if8 |STR_LEN: 1041 |STR_TIME: 2.7437548637390137
> STR_ID: 4ifa |STR_LEN: 797 |STR_TIME: 1.5239789485931396
> STR_ID: 4ifb |STR_LEN: 763 |STR_TIME: 1.2384588718414307
> STR_ID: 4ifc |STR_LEN: 996 |STR_TIME: 1.475640058517456
> STR_ID: 4ifd |STR_LEN: 3665 |STR_TIME: 12.664830923080444
> STR_ID: 4ife |STR_LEN: 435 |STR_TIME: 2.0469491481781006
> STR_ID: 4iff |STR_LEN: 491 |STR_TIME: 0.7728049755096436
> STR_ID: 4ifg |STR_LEN: 515 |STR_TIME: 1.1185951232910156
> STR_ID: 4ifh |STR_LEN: 2026 |STR_TIME: 4.178461790084839
> STR_ID: 4ifi |STR_LEN: 284 |STR_TIME: 0.9099347591400146
> STR_ID: 4ifj |STR_LEN: 563 |STR_TIME: 0.6653749942779541
> STR_ID: 4ifk |STR_LEN: 894 |STR_TIME: 1.4119319915771484
> STR_ID: 4ifl |STR_LEN: 602 |STR_TIME: 0.6726808547973633
> STR_ID: 4ifm |STR_LEN: 46 |STR_TIME: 0.1204378604888916
> STR_ID: 4ifn |STR_LEN: 408 |STR_TIME: 0.7444412708282471
> STR_ID: 4ifo |STR_LEN: 764 |STR_TIME: 1.3478317260742188
> STR_ID: 4ifp |STR_LEN: 2918 |STR_TIME: 3.874317169189453
> STR_ID: 4ifq |STR_LEN: 872 |STR_TIME: 1.9112858772277832
> STR_ID: 4ifr |STR_LEN: 688 |STR_TIME: 1.4009900093078613
> STR_ID: 4ifs |STR_LEN: 329 |STR_TIME: 1.2159149646759033
> STR_ID: 4ift |STR_LEN: 725 |STR_TIME: 1.0784258842468262
> STR_ID: 4ifu |STR_LEN: 500 |STR_TIME: 1.9561920166015625
> STR_ID: 4ifv |STR_LEN: 1599 |STR_TIME: 4.070054292678833
> STR_ID: 4ifw |STR_LEN: 488 |STR_TIME: 1.9409699440002441
> STR_ID: 4ifx |STR_LEN: 582 |STR_TIME: 1.386505126953125
> STR_ID: 4ify |STR_LEN: 1649 |STR_TIME: 4.063537836074829
> STR_ID: 4ifz |STR_LEN: 492 |STR_TIME: 2.3100240230560303
> STR_ID: 5if0 |STR_LEN: 1269 |STR_TIME: 4.630934953689575
> STR_ID: 5if1 |STR_LEN: 1229 |STR_TIME: 2.4149770736694336
> STR_ID: 5if2 |STR_LEN: 541 |STR_TIME: 1.5337529182434082
> STR_ID: 5if3 |STR_LEN: 740 |STR_TIME: 1.5511188507080078
> STR_ID: 5if4 |STR_LEN: 421 |STR_TIME: 1.196404218673706
> STR_ID: 5if5 |STR_LEN: 558 |STR_TIME: 1.589582920074463
> STR_ID: 5if6 |STR_LEN: 857 |STR_TIME: 2.9716920852661133
> STR_ID: 5if7 |STR_LEN: 455 |STR_TIME: 1.529283046722412
> STR_ID: 5if8 |STR_LEN: 504 |STR_TIME: 1.5202372074127197
> STR_ID: 5if9 |STR_LEN: 921 |STR_TIME: 1.8501079082489014
> STR_ID: 5ifa |STR_LEN: 643 |STR_TIME: 1.6136431694030762
> STR_ID: 5ifb |STR_LEN: 538 |STR_TIME: 1.564129114151001
> STR_ID: 5ifc |STR_LEN: 485 |STR_TIME: 1.596768856048584
> STR_ID: 5ifd |STR_LEN: 516 |STR_TIME: 1.6442720890045166
> STR_ID: 5ife |STR_LEN: 2172 |STR_TIME: 5.843605041503906
> STR_ID: 5iff |STR_LEN: 610 |STR_TIME: 1.9348480701446533
> STR_ID: 5ifg |STR_LEN: 435 |STR_TIME: 0.8975491523742676
> STR_ID: 5ifh |STR_LEN: 459 |STR_TIME: 1.981752872467041
> STR_ID: 5ifi |STR_LEN: 2853 |STR_TIME: 6.98396110534668
> STR_ID: 5ifj |STR_LEN: 2130 |STR_TIME: 6.452666759490967
> STR_ID: 5ifk |STR_LEN: 1509 |STR_TIME: 3.190455913543701
> STR_ID: 5ifl |STR_LEN: 4681 |STR_TIME: 14.548189878463745
> STR_ID: 5ifm |STR_LEN: 3292 |STR_TIME: 11.274954795837402
> STR_ID: 5ifo |STR_LEN: 599 |STR_TIME: 2.776848077774048
> STR_ID: 5ifp |STR_LEN: 2018 |STR_TIME: 2.8513529300689697
> STR_ID: 5ifr |STR_LEN: 305 |STR_TIME: 1.0320501327514648
> STR_ID: 5ifs |STR_LEN: 1659 |STR_TIME: 2.8898301124572754
> STR_ID: 5ift |STR_LEN: 1604 |STR_TIME: 2.3341100215911865
> STR_ID: 5ifu |STR_LEN: 1145 |STR_TIME: 3.4155781269073486
> STR_ID: 5ifw |STR_LEN: 911 |STR_TIME: 1.8859808444976807
> STR_ID: 5ify |STR_LEN: 2602 |STR_TIME: 7.942050218582153
> STR_ID: 5ifz |STR_LEN: 367 |STR_TIME: 1.015260934829712
>> FINISH_DIR: ./data/i/if/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 2673 |DIR_TIME: 319.0421938896179 

>> START_DIR: ./data/i/ig/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1ig0 |STR_LEN: 1308 |STR_TIME: 1.490006923675537
> STR_ID: 1ig1 |STR_LEN: 549 |STR_TIME: 0.7146220207214355
> STR_ID: 1ig3 |STR_LEN: 926 |STR_TIME: 1.1507399082183838
> STR_ID: 1ig4 |STR_LEN: 99 |STR_TIME: 10.2691330909729
> STR_ID: 1ig5 |STR_LEN: 126 |STR_TIME: 0.23406291007995605
> STR_ID: 1ig6 |STR_LEN: 107 |STR_TIME: 4.771909713745117
> STR_ID: 1ig7 |STR_LEN: 240 |STR_TIME: 0.3767397403717041
> STR_ID: 1ig8 |STR_LEN: 911 |STR_TIME: 1.049048900604248
> STR_ID: 1ig9 |STR_LEN: 1294 |STR_TIME: 2.2308318614959717
> STR_ID: 1iga |STR_LEN: 1378 |STR_TIME: 0.5154728889465332
> STR_ID: 1igb |STR_LEN: 514 |STR_TIME: 0.8803253173828125
> STR_ID: 1igc |STR_LEN: 838 |STR_TIME: 1.2184650897979736
> STR_ID: 1igd |STR_LEN: 181 |STR_TIME: 0.2110128402709961
> STR_ID: 1igf |STR_LEN: 875 |STR_TIME: 1.7587361335754395
> STR_ID: 1igi |STR_LEN: 435 |STR_TIME: 0.8700869083404541
> STR_ID: 1igj |STR_LEN: 868 |STR_TIME: 1.723550796508789
> STR_ID: 1igl |STR_LEN: 67 |STR_TIME: 5.144762754440308
> STR_ID: 1igm |STR_LEN: 391 |STR_TIME: 0.5137572288513184
> STR_ID: 1ign |STR_LEN: 659 |STR_TIME: 1.245844841003418
> STR_ID: 1igo |STR_LEN: 520 |STR_TIME: 0.9629659652709961
> STR_ID: 1igp |STR_LEN: 305 |STR_TIME: 0.49848079681396484
> STR_ID: 1igq |STR_LEN: 477 |STR_TIME: 0.5363388061523438
> STR_ID: 1igr |STR_LEN: 537 |STR_TIME: 1.0035037994384766
> STR_ID: 1igs |STR_LEN: 498 |STR_TIME: 0.5777740478515625
> STR_ID: 1igt |STR_LEN: 1334 |STR_TIME: 3.002397060394287
> STR_ID: 1igu |STR_LEN: 244 |STR_TIME: 0.3106389045715332
> STR_ID: 1igv |STR_LEN: 115 |STR_TIME: 0.20211005210876465
> STR_ID: 1igw |STR_LEN: 2424 |STR_TIME: 3.2173030376434326
> STR_ID: 1igx |STR_LEN: 623 |STR_TIME: 1.1711931228637695
> STR_ID: 1igy |STR_LEN: 1312 |STR_TIME: 2.9723880290985107
> STR_ID: 1igz |STR_LEN: 651 |STR_TIME: 1.1998767852783203
> STR_ID: 2ig0 |STR_LEN: 302 |STR_TIME: 0.37938499450683594
> STR_ID: 2ig2 |STR_LEN: 455 |STR_TIME: 0.856436014175415
> STR_ID: 2ig3 |STR_LEN: 354 |STR_TIME: 0.5827898979187012
> STR_ID: 2ig6 |STR_LEN: 563 |STR_TIME: 0.7131898403167725
> STR_ID: 2ig7 |STR_LEN: 953 |STR_TIME: 1.5384390354156494
> STR_ID: 2ig8 |STR_LEN: 903 |STR_TIME: 0.933906078338623
> STR_ID: 2ig9 |STR_LEN: 2704 |STR_TIME: 3.1870479583740234
> STR_ID: 2iga |STR_LEN: 2505 |STR_TIME: 3.1743078231811523
> STR_ID: 2igb |STR_LEN: 639 |STR_TIME: 0.8162558078765869
> STR_ID: 2igc |STR_LEN: 389 |STR_TIME: 0.7281789779663086
> STR_ID: 2igd |STR_LEN: 167 |STR_TIME: 0.29810285568237305
> STR_ID: 2igf |STR_LEN: 448 |STR_TIME: 0.8533430099487305
> STR_ID: 2igg |STR_LEN: 64 |STR_TIME: 5.807998180389404
> STR_ID: 2igh |STR_LEN: 61 |STR_TIME: 5.102922201156616
> STR_ID: 2igi |STR_LEN: 803 |STR_TIME: 0.9088060855865479
> STR_ID: 2igk |STR_LEN: 7557 |STR_TIME: 10.503419876098633
> STR_ID: 2igl |STR_LEN: 775 |STR_TIME: 0.9953222274780273
> STR_ID: 2igm |STR_LEN: 8887 |STR_TIME: 10.149617910385132
> STR_ID: 2ign |STR_LEN: 9390 |STR_TIME: 10.747159957885742
> STR_ID: 2igo |STR_LEN: 6362 |STR_TIME: 9.454396963119507
> STR_ID: 2igp |STR_LEN: 188 |STR_TIME: 0.32169508934020996
> STR_ID: 2igq |STR_LEN: 1081 |STR_TIME: 1.1920082569122314
> STR_ID: 2igr |STR_LEN: 34 |STR_TIME: 2.851534843444824
> STR_ID: 2igs |STR_LEN: 2792 |STR_TIME: 3.64968204498291
> STR_ID: 2igt |STR_LEN: 1896 |STR_TIME: 2.3793063163757324
> STR_ID: 2igu |STR_LEN: 12 |STR_TIME: 0.5139641761779785
> STR_ID: 2igv |STR_LEN: 325 |STR_TIME: 0.39916396141052246
> STR_ID: 2igw |STR_LEN: 309 |STR_TIME: 0.4085226058959961
> STR_ID: 2igx |STR_LEN: 589 |STR_TIME: 0.762578010559082
> STR_ID: 2igy |STR_LEN: 734 |STR_TIME: 1.2958226203918457
> STR_ID: 2igz |STR_LEN: 8 |STR_TIME: 0.6289451122283936
> STR_ID: 3ig0 |STR_LEN: 292 |STR_TIME: 0.42592501640319824
> STR_ID: 3ig1 |STR_LEN: 1038 |STR_TIME: 1.9781780242919922
> STR_ID: 3ig2 |STR_LEN: 1027 |STR_TIME: 1.5721139907836914
> STR_ID: 3ig3 |STR_LEN: 925 |STR_TIME: 1.2188820838928223
> STR_ID: 3ig4 |STR_LEN: 2564 |STR_TIME: 4.831725120544434
> STR_ID: 3ig5 |STR_LEN: 1006 |STR_TIME: 1.4622910022735596
> STR_ID: 3ig6 |STR_LEN: 730 |STR_TIME: 1.1033008098602295
> STR_ID: 3ig7 |STR_LEN: 346 |STR_TIME: 0.6038150787353516
> STR_ID: 3ig8 |STR_LEN: 788 |STR_TIME: 1.3505499362945557
> STR_ID: 3ig9 |STR_LEN: 615 |STR_TIME: 1.110692024230957
> STR_ID: 3iga |STR_LEN: 539 |STR_TIME: 1.038957118988037
> STR_ID: 3igb |STR_LEN: 484 |STR_TIME: 0.7791249752044678
> STR_ID: 3igc |STR_LEN: 772 |STR_TIME: 1.5687251091003418
> STR_ID: 3igd |STR_LEN: 172 |STR_TIME: 0.3632240295410156
> STR_ID: 3ige |STR_LEN: 272 |STR_TIME: 0.5683920383453369
> STR_ID: 3igf |STR_LEN: 1142 |STR_TIME: 1.3627650737762451
> STR_ID: 3igg |STR_LEN: 411 |STR_TIME: 0.6110663414001465
> STR_ID: 3igh |STR_LEN: 871 |STR_TIME: 1.0885629653930664
> STR_ID: 3igi |STR_LEN: 553 |STR_TIME: 3.8524208068847656
> STR_ID: 3igj |STR_LEN: 756 |STR_TIME: 1.2072677612304688
> STR_ID: 3igk |STR_LEN: 547 |STR_TIME: 0.6169407367706299
> STR_ID: 3igl |STR_LEN: 551 |STR_TIME: 0.5996708869934082
> STR_ID: 3igm |STR_LEN: 246 |STR_TIME: 0.43949413299560547
> STR_ID: 3ign |STR_LEN: 336 |STR_TIME: 0.7493131160736084
> STR_ID: 3igo |STR_LEN: 586 |STR_TIME: 0.9594731330871582
> STR_ID: 3igp |STR_LEN: 501 |STR_TIME: 0.6210029125213623
> STR_ID: 3igq |STR_LEN: 1507 |STR_TIME: 2.2482731342315674
> STR_ID: 3igr |STR_LEN: 513 |STR_TIME: 0.7787470817565918
> STR_ID: 3igs |STR_LEN: 1357 |STR_TIME: 1.1491868495941162
> STR_ID: 3igt |STR_LEN: 154 |STR_TIME: 0.28106188774108887
> STR_ID: 3igu |STR_LEN: 1483 |STR_TIME: 1.8057138919830322
> STR_ID: 3igv |STR_LEN: 1238 |STR_TIME: 2.1350278854370117
> STR_ID: 3igx |STR_LEN: 1491 |STR_TIME: 1.483565092086792
> STR_ID: 3igy |STR_LEN: 1173 |STR_TIME: 1.2466602325439453
> STR_ID: 3igz |STR_LEN: 1185 |STR_TIME: 1.2937679290771484
> STR_ID: 4ig0 |STR_LEN: 1044 |STR_TIME: 3.434891939163208
> STR_ID: 4ig1 |STR_LEN: 588 |STR_TIME: 1.8223440647125244
> STR_ID: 4ig2 |STR_LEN: 805 |STR_TIME: 1.3064651489257812
> STR_ID: 4ig3 |STR_LEN: 1900 |STR_TIME: 3.738844871520996
> STR_ID: 4ig4 |STR_LEN: 616 |STR_TIME: 0.991710901260376
> STR_ID: 4ig5 |STR_LEN: 2049 |STR_TIME: 4.622488021850586
> STR_ID: 4ig6 |STR_LEN: 367 |STR_TIME: 0.8685781955718994
> STR_ID: 4ig7 |STR_LEN: 407 |STR_TIME: 0.7189478874206543
> STR_ID: 4ig8 |STR_LEN: 427 |STR_TIME: 1.5638458728790283
> STR_ID: 4ig9 |STR_LEN: 1205 |STR_TIME: 2.180825710296631
> STR_ID: 4iga |STR_LEN: 240 |STR_TIME: 0.49299097061157227
> STR_ID: 4igb |STR_LEN: 3010 |STR_TIME: 6.495825290679932
> STR_ID: 4igd |STR_LEN: 490 |STR_TIME: 1.396414041519165
> STR_ID: 4ige |STR_LEN: 857 |STR_TIME: 2.076690912246704
> STR_ID: 4igf |STR_LEN: 816 |STR_TIME: 2.067997932434082
> STR_ID: 4igg |STR_LEN: 1523 |STR_TIME: 2.7829971313476562
> STR_ID: 4igh |STR_LEN: 659 |STR_TIME: 2.7256579399108887
> STR_ID: 4igi |STR_LEN: 437 |STR_TIME: 1.190004825592041
> STR_ID: 4igj |STR_LEN: 734 |STR_TIME: 0.9376859664916992
> STR_ID: 4igk |STR_LEN: 868 |STR_TIME: 1.377737045288086
> STR_ID: 4igl |STR_LEN: 6721 |STR_TIME: 8.623733043670654
> STR_ID: 4igm |STR_LEN: 2476 |STR_TIME: 3.8716540336608887
> STR_ID: 4ign |STR_LEN: 2819 |STR_TIME: 3.9385170936584473
> STR_ID: 4igo |STR_LEN: 361 |STR_TIME: 0.5960659980773926
> STR_ID: 4igp |STR_LEN: 271 |STR_TIME: 0.5755162239074707
> STR_ID: 4igq |STR_LEN: 419 |STR_TIME: 0.6607067584991455
> STR_ID: 4igr |STR_LEN: 309 |STR_TIME: 0.9718258380889893
> STR_ID: 4igs |STR_LEN: 956 |STR_TIME: 1.593763828277588
> STR_ID: 4igt |STR_LEN: 612 |STR_TIME: 1.1095690727233887
> STR_ID: 4igu |STR_LEN: 466 |STR_TIME: 0.6542820930480957
> STR_ID: 4igv |STR_LEN: 336 |STR_TIME: 0.685786247253418
> STR_ID: 4igw |STR_LEN: 360 |STR_TIME: 1.087054967880249
> STR_ID: 4igx |STR_LEN: 647 |STR_TIME: 2.0527069568634033
> STR_ID: 4igy |STR_LEN: 632 |STR_TIME: 2.0902810096740723
> STR_ID: 4igz |STR_LEN: 132 |STR_TIME: 0.3488318920135498
> STR_ID: 5ig0 |STR_LEN: 223 |STR_TIME: 0.5679340362548828
> STR_ID: 5ig1 |STR_LEN: 642 |STR_TIME: 2.1191840171813965
> STR_ID: 5ig2 |STR_LEN: 1684 |STR_TIME: 3.1276168823242188
> STR_ID: 5ig3 |STR_LEN: 793 |STR_TIME: 2.6878578662872314
> STR_ID: 5ig4 |STR_LEN: 1059 |STR_TIME: 3.373283624649048
> STR_ID: 5ig5 |STR_LEN: 980 |STR_TIME: 3.9277660846710205
> STR_ID: 5ig6 |STR_LEN: 333 |STR_TIME: 0.6568257808685303
> STR_ID: 5ig7 |STR_LEN: 2559 |STR_TIME: 5.826472997665405
> STR_ID: 5ig8 |STR_LEN: 607 |STR_TIME: 1.1263298988342285
> STR_ID: 5ig9 |STR_LEN: 2575 |STR_TIME: 4.903002023696899
> STR_ID: 5iga |STR_LEN: 805 |STR_TIME: 1.8212859630584717
> STR_ID: 5igb |STR_LEN: 214 |STR_TIME: 0.36192989349365234
> STR_ID: 5igc |STR_LEN: 226 |STR_TIME: 0.3539919853210449
> STR_ID: 5igd |STR_LEN: 206 |STR_TIME: 0.35691022872924805
> STR_ID: 5ige |STR_LEN: 195 |STR_TIME: 0.36323022842407227
> STR_ID: 5igf |STR_LEN: 231 |STR_TIME: 0.37639498710632324
> STR_ID: 5igg |STR_LEN: 230 |STR_TIME: 0.3730430603027344
> STR_ID: 5igh |STR_LEN: 747 |STR_TIME: 1.6543161869049072
> STR_ID: 5igi |STR_LEN: 809 |STR_TIME: 1.7580111026763916
> STR_ID: 5igj |STR_LEN: 732 |STR_TIME: 1.6260590553283691
> STR_ID: 5igk |STR_LEN: 247 |STR_TIME: 0.5712828636169434
> STR_ID: 5igl |STR_LEN: 165 |STR_TIME: 0.5678620338439941
> STR_ID: 5igm |STR_LEN: 347 |STR_TIME: 0.9110431671142578
> STR_ID: 5ign |STR_LEN: 406 |STR_TIME: 0.9167168140411377
> STR_ID: 5igo |STR_LEN: 2575 |STR_TIME: 4.795627117156982
> STR_ID: 5igp |STR_LEN: 590 |STR_TIME: 1.5349571704864502
> STR_ID: 5igq |STR_LEN: 1995 |STR_TIME: 6.761826992034912
> STR_ID: 5igr |STR_LEN: 692 |STR_TIME: 1.5544309616088867
> STR_ID: 5igs |STR_LEN: 741 |STR_TIME: 1.619438886642456
> STR_ID: 5igt |STR_LEN: 706 |STR_TIME: 1.6185729503631592
> STR_ID: 5igu |STR_LEN: 373 |STR_TIME: 0.8895919322967529
> STR_ID: 5igv |STR_LEN: 758 |STR_TIME: 1.7418780326843262
> STR_ID: 5igw |STR_LEN: 601 |STR_TIME: 1.0796332359313965
> STR_ID: 5igx |STR_LEN: 722 |STR_TIME: 2.2751779556274414
> STR_ID: 5igy |STR_LEN: 818 |STR_TIME: 1.656369924545288
> STR_ID: 5igz |STR_LEN: 688 |STR_TIME: 1.5578608512878418
>> FINISH_DIR: ./data/i/ig/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 2841 |DIR_TIME: 319.05951404571533 

>> START_DIR: ./data/i/ih/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1ih0 |STR_LEN: 74 |STR_TIME: 7.572997093200684
> STR_ID: 1ih1 |STR_LEN: 47 |STR_TIME: 0.13445615768432617
> STR_ID: 1ih2 |STR_LEN: 14 |STR_TIME: 0.10155177116394043
