>> START_DIR: ./data/h/h0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1h00 |STR_LEN: 490 |STR_TIME: 0.6360886096954346
> STR_ID: 2hka |STR_LEN: 777 |STR_TIME: 0.8609168529510498
> STR_ID: 2hkb |STR_LEN: 24 |STR_TIME: 1.5865609645843506
> STR_ID: 2hkc |STR_LEN: 25 |STR_TIME: 1.3238511085510254
> STR_ID: 2hkd |STR_LEN: 740 |STR_TIME: 0.7761321067810059
> STR_ID: 2hke |STR_LEN: 1471 |STR_TIME: 1.5203793048858643
> STR_ID: 2hkf |STR_LEN: 741 |STR_TIME: 0.8786540031433105
> STR_ID: 2hkh |STR_LEN: 525 |STR_TIME: 0.7731649875640869
> STR_ID: 2hki |STR_LEN: 339 |STR_TIME: 0.600883960723877
> STR_ID: 2hkj |STR_LEN: 819 |STR_TIME: 0.98618483543396
> STR_ID: 2hkk |STR_LEN: 451 |STR_TIME: 0.5903890132904053
> STR_ID: 2hkl |STR_LEN: 1119 |STR_TIME: 1.3826818466186523
> STR_ID: 2hkm |STR_LEN: 2234 |STR_TIME: 2.0508458614349365
> STR_ID: 2hkn |STR_LEN: 208 |STR_TIME: 0.31389403343200684
> STR_ID: 2hko |STR_LEN: 749 |STR_TIME: 1.2704260349273682
> STR_ID: 2hkp |STR_LEN: 335 |STR_TIME: 0.46294188499450684
> STR_ID: 2hkq |STR_LEN: 210 |STR_TIME: 0.3061220645904541
> STR_ID: 2hkr |STR_LEN: 2337 |STR_TIME: 2.0684001445770264
> STR_ID: 2hku |STR_LEN: 528 |STR_TIME: 0.748892068862915
> STR_ID: 2hkv |STR_LEN: 217 |STR_TIME: 0.3446216583251953
> STR_ID: 2hkx |STR_LEN: 426 |STR_TIME: 1.2650120258331299
> STR_ID: 2hky |STR_LEN: 129 |STR_TIME: 6.3814778327941895
> STR_ID: 2hkz |STR_LEN: 250 |STR_TIME: 0.34310007095336914
> STR_ID: 3hk0 |STR_LEN: 461 |STR_TIME: 0.8363409042358398
> STR_ID: 3hk1 |STR_LEN: 357 |STR_TIME: 0.3453543186187744
> STR_ID: 3hk2 |STR_LEN: 1412 |STR_TIME: 2.6175339221954346
> STR_ID: 3hk3 |STR_LEN: 522 |STR_TIME: 0.624243974685669
> STR_ID: 3hk4 |STR_LEN: 753 |STR_TIME: 1.099825143814087
> STR_ID: 3hk5 |STR_LEN: 1089 |STR_TIME: 1.580979347229004
> STR_ID: 3hk6 |STR_LEN: 602 |STR_TIME: 1.0859808921813965
> STR_ID: 3hk7 |STR_LEN: 6880 |STR_TIME: 9.611546039581299
> STR_ID: 3hk8 |STR_LEN: 1140 |STR_TIME: 1.7229588031768799
> STR_ID: 3hk9 |STR_LEN: 6820 |STR_TIME: 9.74111008644104
> STR_ID: 3hka |STR_LEN: 1816 |STR_TIME: 2.4373912811279297
> STR_ID: 3hkb |STR_LEN: 1824 |STR_TIME: 3.248459815979004
> STR_ID: 3hkc |STR_LEN: 1826 |STR_TIME: 3.2538108825683594
> STR_ID: 3hkd |STR_LEN: 1836 |STR_TIME: 3.234624147415161
> STR_ID: 3hke |STR_LEN: 1837 |STR_TIME: 3.3050789833068848
> STR_ID: 3hkf |STR_LEN: 269 |STR_TIME: 0.43062305450439453
> STR_ID: 3hki |STR_LEN: 833 |STR_TIME: 1.1821367740631104
> STR_ID: 3hkj |STR_LEN: 733 |STR_TIME: 1.1253612041473389
> STR_ID: 3hkk |STR_LEN: 215 |STR_TIME: 0.3477790355682373
> STR_ID: 3hkl |STR_LEN: 361 |STR_TIME: 0.5994119644165039
> STR_ID: 3hkm |STR_LEN: 1031 |STR_TIME: 1.2755239009857178
> STR_ID: 3hkn |STR_LEN: 353 |STR_TIME: 0.5313060283660889
> STR_ID: 3hko |STR_LEN: 446 |STR_TIME: 0.6638238430023193
> STR_ID: 3hkp |STR_LEN: 476 |STR_TIME: 0.5621659755706787
> STR_ID: 3hkq |STR_LEN: 347 |STR_TIME: 0.5344481468200684
> STR_ID: 3hkr |STR_LEN: 917 |STR_TIME: 0.8680229187011719
> STR_ID: 3hks |STR_LEN: 461 |STR_TIME: 0.548691987991333
> STR_ID: 3hkt |STR_LEN: 423 |STR_TIME: 0.539647102355957
> STR_ID: 3hku |STR_LEN: 613 |STR_TIME: 0.6223351955413818
> STR_ID: 3hkv |STR_LEN: 573 |STR_TIME: 0.8115417957305908
> STR_ID: 3hkw |STR_LEN: 3279 |STR_TIME: 6.1793742179870605
> STR_ID: 3hkx |STR_LEN: 457 |STR_TIME: 0.5975461006164551
> STR_ID: 3hky |STR_LEN: 1808 |STR_TIME: 2.13651704788208
> STR_ID: 3hkz |STR_LEN: 6690 |STR_TIME: 12.129087924957275
> STR_ID: 4hk0 |STR_LEN: 963 |STR_TIME: 2.639551877975464
> STR_ID: 4hk1 |STR_LEN: 358 |STR_TIME: 0.4782090187072754
> STR_ID: 4hk2 |STR_LEN: 545 |STR_TIME: 1.2212820053100586
> STR_ID: 4hk3 |STR_LEN: 428 |STR_TIME: 1.3096978664398193
> STR_ID: 4hk4 |STR_LEN: 314 |STR_TIME: 0.5852799415588379
> STR_ID: 4hk5 |STR_LEN: 2406 |STR_TIME: 4.926327705383301
> STR_ID: 4hk6 |STR_LEN: 2137 |STR_TIME: 4.95114278793335
> STR_ID: 4hk7 |STR_LEN: 1949 |STR_TIME: 4.8810789585113525
> STR_ID: 4hk8 |STR_LEN: 404 |STR_TIME: 1.1667978763580322
> STR_ID: 4hk9 |STR_LEN: 447 |STR_TIME: 0.4512512683868408
> STR_ID: 4hka |STR_LEN: 370 |STR_TIME: 0.6958096027374268
> STR_ID: 4hkb |STR_LEN: 2379 |STR_TIME: 7.331876993179321
> STR_ID: 4hkc |STR_LEN: 359 |STR_TIME: 0.836965799331665
> STR_ID: 4hkd |STR_LEN: 448 |STR_TIME: 0.5051870346069336
> STR_ID: 4hke |STR_LEN: 434 |STR_TIME: 0.5126302242279053
> STR_ID: 4hkf |STR_LEN: 416 |STR_TIME: 0.7589287757873535
> STR_ID: 4hkg |STR_LEN: 475 |STR_TIME: 0.6637778282165527
> STR_ID: 4hkh |STR_LEN: 1584 |STR_TIME: 3.0391716957092285
> STR_ID: 4hki |STR_LEN: 639 |STR_TIME: 0.8881688117980957
> STR_ID: 4hkj |STR_LEN: 2356 |STR_TIME: 7.642598867416382
> STR_ID: 4hkk |STR_LEN: 674 |STR_TIME: 0.8919897079467773
> STR_ID: 4hkl |STR_LEN: 454 |STR_TIME: 1.1229078769683838
> STR_ID: 4hkm |STR_LEN: 904 |STR_TIME: 2.1244680881500244
> STR_ID: 4hkn |STR_LEN: 297 |STR_TIME: 0.4794328212738037
> STR_ID: 4hko |STR_LEN: 418 |STR_TIME: 0.44847679138183594
> STR_ID: 4hkp |STR_LEN: 821 |STR_TIME: 1.0985541343688965
> STR_ID: 4hkq |STR_LEN: 508 |STR_TIME: 1.0295350551605225
> STR_ID: 4hkr |STR_LEN: 329 |STR_TIME: 0.5742330551147461
> STR_ID: 4hks |STR_LEN: 327 |STR_TIME: 0.5712392330169678
> STR_ID: 4hkt |STR_LEN: 1978 |STR_TIME: 2.578651189804077
> STR_ID: 4hku |STR_LEN: 401 |STR_TIME: 1.1923699378967285
> STR_ID: 4hkv |STR_LEN: 1701 |STR_TIME: 1.438427209854126
> STR_ID: 4hkw |STR_LEN: 445 |STR_TIME: 0.4676799774169922
> STR_ID: 4hkx |STR_LEN: 893 |STR_TIME: 1.2468688488006592
> STR_ID: 4hky |STR_LEN: 621 |STR_TIME: 1.389592170715332
> STR_ID: 4hkz |STR_LEN: 1109 |STR_TIME: 1.903019666671753
> STR_ID: 5hk0 |STR_LEN: 605 |STR_TIME: 0.8499279022216797
> STR_ID: 5hk1 |STR_LEN: 834 |STR_TIME: 2.237056016921997
> STR_ID: 5hk2 |STR_LEN: 663 |STR_TIME: 2.2135090827941895
> STR_ID: 5hk3 |STR_LEN: 403 |STR_TIME: 0.4940478801727295
> STR_ID: 5hk4 |STR_LEN: 3706 |STR_TIME: 13.183962106704712
> STR_ID: 5hk5 |STR_LEN: 925 |STR_TIME: 1.756479024887085
> STR_ID: 5hk6 |STR_LEN: 490 |STR_TIME: 1.6364588737487793
> STR_ID: 5hk7 |STR_LEN: 571 |STR_TIME: 1.0811409950256348
> STR_ID: 5hk8 |STR_LEN: 1633 |STR_TIME: 4.780551910400391
> STR_ID: 5hk9 |STR_LEN: 2316 |STR_TIME: 4.283643007278442
> STR_ID: 5hka |STR_LEN: 1937 |STR_TIME: 4.073572874069214
> STR_ID: 5hkb |STR_LEN: 2609 |STR_TIME: 4.374168157577515
> STR_ID: 5hkc |STR_LEN: 388 |STR_TIME: 0.5060830116271973
> STR_ID: 5hkd |STR_LEN: 486 |STR_TIME: 0.9156289100646973
> STR_ID: 5hke |STR_LEN: 1038 |STR_TIME: 1.3854670524597168
> STR_ID: 5hkf |STR_LEN: 417 |STR_TIME: 0.628913164138794
> STR_ID: 5hkg |STR_LEN: 262 |STR_TIME: 0.4715712070465088
> STR_ID: 5hkh |STR_LEN: 199 |STR_TIME: 0.361907958984375
> STR_ID: 5hki |STR_LEN: 858 |STR_TIME: 1.2681522369384766
> STR_ID: 5hkj |STR_LEN: 635 |STR_TIME: 1.5012810230255127
> STR_ID: 5hkk |STR_LEN: 6766 |STR_TIME: 11.388744115829468
> STR_ID: 5hkl |STR_LEN: 550 |STR_TIME: 0.7040729522705078
> STR_ID: 5hkm |STR_LEN: 352 |STR_TIME: 1.0459120273590088
> STR_ID: 5hkn |STR_LEN: 81 |STR_TIME: 0.24807190895080566
> STR_ID: 5hko |STR_LEN: 634 |STR_TIME: 1.3007240295410156
> STR_ID: 5hkp |STR_LEN: 753 |STR_TIME: 2.1031453609466553
> STR_ID: 5hkq |STR_LEN: 455 |STR_TIME: 0.9775550365447998
> STR_ID: 5hkr |STR_LEN: 67 |STR_TIME: 0.1537318229675293
> STR_ID: 5hkv |STR_LEN: 6304 |STR_TIME: 31.102975845336914
> STR_ID: 5hkw |STR_LEN: 1155 |STR_TIME: 1.816992998123169
> STR_ID: 5hkx |STR_LEN: 613 |STR_TIME: 0.8023018836975098
> STR_ID: 5hky |STR_LEN: 611 |STR_TIME: 0.9354031085968018
> STR_ID: 5hkz |STR_LEN: 535 |STR_TIME: 0.705629825592041
>> FINISH_DIR: ./data/h/hk/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 3326 |DIR_TIME: 354.37881898880005 

>> START_DIR: ./data/h/hl/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1hl2 |STR_LEN: 2015 |STR_TIME: 2.1853251457214355
> STR_ID: 1hl3 |STR_LEN: 376 |STR_TIME: 0.6319198608398438
> STR_ID: 1hl4 |STR_LEN: 872 |STR_TIME: 1.0110628604888916
> STR_ID: 1hl5 |STR_LEN: 4544 |STR_TIME: 5.0137248039245605
> STR_ID: 1hl6 |STR_LEN: 610 |STR_TIME: 1.001194953918457
> STR_ID: 1hl7 |STR_LEN: 1241 |STR_TIME: 1.1896021366119385
> STR_ID: 1hl8 |STR_LEN: 1010 |STR_TIME: 1.6260550022125244
> STR_ID: 1hl9 |STR_LEN: 1059 |STR_TIME: 1.6697518825531006
> STR_ID: 1hla |STR_LEN: 367 |STR_TIME: 0.14054417610168457
> STR_ID: 1hlb |STR_LEN: 270 |STR_TIME: 0.541754961013794
> STR_ID: 1hlc |STR_LEN: 262 |STR_TIME: 0.477510929107666
> STR_ID: 1hld |STR_LEN: 1152 |STR_TIME: 1.4068307876586914
> STR_ID: 1hle |STR_LEN: 589 |STR_TIME: 0.9561491012573242
> STR_ID: 1hlf |STR_LEN: 1075 |STR_TIME: 1.5912418365478516
> STR_ID: 1hlg |STR_LEN: 838 |STR_TIME: 1.409696102142334
> STR_ID: 1hlk |STR_LEN: 546 |STR_TIME: 0.8246588706970215
> STR_ID: 1hll |STR_LEN: 32 |STR_TIME: 0.19836783409118652
> STR_ID: 1hlm |STR_LEN: 166 |STR_TIME: 0.3238508701324463
> STR_ID: 1hlo |STR_LEN: 193 |STR_TIME: 0.4431579113006592
> STR_ID: 1hlp |STR_LEN: 608 |STR_TIME: 1.0513949394226074
> STR_ID: 1hlq |STR_LEN: 491 |STR_TIME: 0.846527099609375
> STR_ID: 1hls |STR_LEN: 51 |STR_TIME: 3.1635711193084717
> STR_ID: 1hlt |STR_LEN: 696 |STR_TIME: 1.1061408519744873
> STR_ID: 1hlu |STR_LEN: 517 |STR_TIME: 0.9445288181304932
> STR_ID: 1hlv |STR_LEN: 271 |STR_TIME: 0.5064067840576172
> STR_ID: 1hlw |STR_LEN: 276 |STR_TIME: 0.34346699714660645
> STR_ID: 1hlx |STR_LEN: 20 |STR_TIME: 2.525847911834717
> STR_ID: 1hly |STR_LEN: 39 |STR_TIME: 2.8767101764678955
> STR_ID: 1hlz |STR_LEN: 215 |STR_TIME: 0.5633652210235596
> STR_ID: 2hl0 |STR_LEN: 343 |STR_TIME: 0.3743901252746582
> STR_ID: 2hl1 |STR_LEN: 531 |STR_TIME: 0.6964259147644043
> STR_ID: 2hl2 |STR_LEN: 378 |STR_TIME: 0.5768859386444092
> STR_ID: 2hl3 |STR_LEN: 218 |STR_TIME: 0.3220376968383789
> STR_ID: 2hl4 |STR_LEN: 583 |STR_TIME: 0.5804290771484375
> STR_ID: 2hl5 |STR_LEN: 420 |STR_TIME: 0.5693268775939941
> STR_ID: 2hl6 |STR_LEN: 1159 |STR_TIME: 1.1718199253082275
> STR_ID: 2hl7 |STR_LEN: 154 |STR_TIME: 0.22180604934692383
> STR_ID: 2hl8 |STR_LEN: 335 |STR_TIME: 0.4619290828704834
> STR_ID: 2hl9 |STR_LEN: 331 |STR_TIME: 0.49083781242370605
> STR_ID: 2hla |STR_LEN: 379 |STR_TIME: 0.7020611763000488
> STR_ID: 2hlc |STR_LEN: 803 |STR_TIME: 0.9463160037994385
> STR_ID: 2hld |STR_LEN: 9813 |STR_TIME: 16.764589071273804
> STR_ID: 2hle |STR_LEN: 400 |STR_TIME: 0.6856858730316162
> STR_ID: 2hlf |STR_LEN: 1751 |STR_TIME: 2.871742010116577
> STR_ID: 2hlg |STR_LEN: 39 |STR_TIME: 2.412003755569458
> STR_ID: 2hlh |STR_LEN: 564 |STR_TIME: 0.6659557819366455
> STR_ID: 2hli |STR_LEN: 24 |STR_TIME: 0.20420098304748535
> STR_ID: 2hlj |STR_LEN: 325 |STR_TIME: 0.36418890953063965
> STR_ID: 2hln |STR_LEN: 5594 |STR_TIME: 6.780962944030762
> STR_ID: 2hlo |STR_LEN: 1520 |STR_TIME: 2.5157358646392822
> STR_ID: 2hlp |STR_LEN: 851 |STR_TIME: 1.091437816619873
> STR_ID: 2hlq |STR_LEN: 192 |STR_TIME: 0.4096229076385498
> STR_ID: 2hlr |STR_LEN: 140 |STR_TIME: 0.2962188720703125
> STR_ID: 2hls |STR_LEN: 887 |STR_TIME: 0.9650890827178955
> STR_ID: 2hlt |STR_LEN: 92 |STR_TIME: 6.018428087234497
> STR_ID: 2hlu |STR_LEN: 91 |STR_TIME: 5.7999420166015625
> STR_ID: 2hlv |STR_LEN: 282 |STR_TIME: 0.3919799327850342
> STR_ID: 2hlw |STR_LEN: 170 |STR_TIME: 8.394012928009033
> STR_ID: 2hly |STR_LEN: 484 |STR_TIME: 0.4738790988922119
> STR_ID: 2hlz |STR_LEN: 1599 |STR_TIME: 2.1132051944732666
> STR_ID: 3hl0 |STR_LEN: 1294 |STR_TIME: 1.4752428531646729
> STR_ID: 3hl1 |STR_LEN: 827 |STR_TIME: 1.0650601387023926
> STR_ID: 3hl2 |STR_LEN: 2151 |STR_TIME: 3.984672784805298
> STR_ID: 3hl3 |STR_LEN: 284 |STR_TIME: 0.5157718658447266
> STR_ID: 3hl4 |STR_LEN: 612 |STR_TIME: 0.773956298828125
> STR_ID: 3hl5 |STR_LEN: 334 |STR_TIME: 0.4481079578399658
> STR_ID: 3hl6 |STR_LEN: 441 |STR_TIME: 0.7272567749023438
> STR_ID: 3hl7 |STR_LEN: 597 |STR_TIME: 0.7183120250701904
> STR_ID: 3hl8 |STR_LEN: 955 |STR_TIME: 3.738935947418213
> STR_ID: 3hl9 |STR_LEN: 1572 |STR_TIME: 2.706139087677002
> STR_ID: 3hla |STR_LEN: 415 |STR_TIME: 0.7169208526611328
> STR_ID: 3hlb |STR_LEN: 1633 |STR_TIME: 2.8294057846069336
> STR_ID: 3hlc |STR_LEN: 568 |STR_TIME: 0.8487601280212402
> STR_ID: 3hld |STR_LEN: 705 |STR_TIME: 0.8854987621307373
> STR_ID: 3hle |STR_LEN: 583 |STR_TIME: 0.8270919322967529
> STR_ID: 3hlf |STR_LEN: 605 |STR_TIME: 0.8480238914489746
> STR_ID: 3hlg |STR_LEN: 656 |STR_TIME: 0.8276379108428955
> STR_ID: 3hlh |STR_LEN: 2163 |STR_TIME: 2.4608280658721924
> STR_ID: 3hli |STR_LEN: 2295 |STR_TIME: 2.3930649757385254
> STR_ID: 3hlj |STR_LEN: 487 |STR_TIME: 1.053839921951294
> STR_ID: 3hlk |STR_LEN: 1260 |STR_TIME: 1.536510944366455
> STR_ID: 3hll |STR_LEN: 543 |STR_TIME: 0.703402042388916
> STR_ID: 3hlm |STR_LEN: 2263 |STR_TIME: 3.0230259895324707
> STR_ID: 3hln |STR_LEN: 4567 |STR_TIME: 8.090537071228027
> STR_ID: 3hlo |STR_LEN: 345 |STR_TIME: 0.4449288845062256
> STR_ID: 3hlp |STR_LEN: 1263 |STR_TIME: 1.2619261741638184
> STR_ID: 3hlr |STR_LEN: 452 |STR_TIME: 0.5115041732788086
> STR_ID: 3hls |STR_LEN: 966 |STR_TIME: 1.1639859676361084
> STR_ID: 3hlt |STR_LEN: 569 |STR_TIME: 0.9187798500061035
> STR_ID: 3hlu |STR_LEN: 172 |STR_TIME: 0.31113409996032715
> STR_ID: 3hlv |STR_LEN: 502 |STR_TIME: 0.9261739253997803
> STR_ID: 3hlw |STR_LEN: 1195 |STR_TIME: 1.1450769901275635
> STR_ID: 3hlx |STR_LEN: 909 |STR_TIME: 1.9636831283569336
> STR_ID: 3hly |STR_LEN: 547 |STR_TIME: 1.4265081882476807
> STR_ID: 3hlz |STR_LEN: 994 |STR_TIME: 1.1491658687591553
> STR_ID: 4hl0 |STR_LEN: 999 |STR_TIME: 1.1183090209960938
> STR_ID: 4hl1 |STR_LEN: 957 |STR_TIME: 1.7872838973999023
> STR_ID: 4hl2 |STR_LEN: 1111 |STR_TIME: 1.9548490047454834
> STR_ID: 4hl4 |STR_LEN: 328 |STR_TIME: 0.9929180145263672
> STR_ID: 4hl5 |STR_LEN: 291 |STR_TIME: 0.4547100067138672
> STR_ID: 4hl6 |STR_LEN: 3270 |STR_TIME: 4.023934841156006
> STR_ID: 4hl7 |STR_LEN: 1599 |STR_TIME: 3.0160040855407715
> STR_ID: 4hl8 |STR_LEN: 782 |STR_TIME: 1.4276978969573975
> STR_ID: 4hl9 |STR_LEN: 997 |STR_TIME: 1.6488330364227295
> STR_ID: 4hla |STR_LEN: 395 |STR_TIME: 0.7660799026489258
> STR_ID: 4hlb |STR_LEN: 168 |STR_TIME: 0.3715372085571289
> STR_ID: 4hlc |STR_LEN: 690 |STR_TIME: 0.9139969348907471
> STR_ID: 4hld |STR_LEN: 570 |STR_TIME: 0.8022940158843994
> STR_ID: 4hle |STR_LEN: 829 |STR_TIME: 1.5158491134643555
> STR_ID: 4hlf |STR_LEN: 729 |STR_TIME: 0.9064252376556396
> STR_ID: 4hlg |STR_LEN: 658 |STR_TIME: 0.8687431812286377
> STR_ID: 4hlh |STR_LEN: 765 |STR_TIME: 0.9221749305725098
> STR_ID: 4hli |STR_LEN: 55 |STR_TIME: 0.17026424407958984
> STR_ID: 4hlj |STR_LEN: 437 |STR_TIME: 0.858241081237793
> STR_ID: 4hlk |STR_LEN: 666 |STR_TIME: 0.9085187911987305
> STR_ID: 4hll |STR_LEN: 188 |STR_TIME: 0.30493807792663574
> STR_ID: 4hlm |STR_LEN: 681 |STR_TIME: 0.8642928600311279
> STR_ID: 4hln |STR_LEN: 532 |STR_TIME: 1.6880779266357422
> STR_ID: 4hlq |STR_LEN: 2330 |STR_TIME: 7.229429006576538
> STR_ID: 4hlr |STR_LEN: 79 |STR_TIME: 0.198502779006958
> STR_ID: 4hls |STR_LEN: 394 |STR_TIME: 0.8580658435821533
> STR_ID: 4hlt |STR_LEN: 519 |STR_TIME: 0.6292040348052979
> STR_ID: 4hlu |STR_LEN: 1122 |STR_TIME: 1.966860055923462
> STR_ID: 4hlw |STR_LEN: 256 |STR_TIME: 0.8720650672912598
> STR_ID: 4hlx |STR_LEN: 514 |STR_TIME: 0.7853310108184814
> STR_ID: 4hly |STR_LEN: 468 |STR_TIME: 0.6535820960998535
> STR_ID: 4hlz |STR_LEN: 2781 |STR_TIME: 8.930570840835571
> STR_ID: 5hl0 |STR_LEN: 396 |STR_TIME: 0.6719470024108887
> STR_ID: 5hl1 |STR_LEN: 2044 |STR_TIME: 3.022233009338379
> STR_ID: 5hl3 |STR_LEN: 1177 |STR_TIME: 1.6367192268371582
> STR_ID: 5hl4 |STR_LEN: 534 |STR_TIME: 0.8043568134307861
> STR_ID: 5hl6 |STR_LEN: 510 |STR_TIME: 1.122929334640503
> STR_ID: 5hl7 |STR_LEN: 6346 |STR_TIME: 35.61620903015137
> STR_ID: 5hl8 |STR_LEN: 398 |STR_TIME: 1.1998960971832275
> STR_ID: 5hl9 |STR_LEN: 804 |STR_TIME: 1.3586208820343018
> STR_ID: 5hla |STR_LEN: 920 |STR_TIME: 1.3413407802581787
> STR_ID: 5hlb |STR_LEN: 968 |STR_TIME: 1.5673458576202393
> STR_ID: 5hld |STR_LEN: 838 |STR_TIME: 1.2314560413360596
> STR_ID: 5hle |STR_LEN: 308 |STR_TIME: 0.659174919128418
> STR_ID: 5hlf |STR_LEN: 2027 |STR_TIME: 4.019099950790405
> STR_ID: 5hlg |STR_LEN: 1291 |STR_TIME: 3.028886079788208
> STR_ID: 5hlh |STR_LEN: 1276 |STR_TIME: 3.011751174926758
> STR_ID: 5hli |STR_LEN: 470 |STR_TIME: 0.6167380809783936
> STR_ID: 5hlj |STR_LEN: 223 |STR_TIME: 0.3609342575073242
> STR_ID: 5hlk |STR_LEN: 763 |STR_TIME: 1.2260410785675049
> STR_ID: 5hll |STR_LEN: 172 |STR_TIME: 0.5786027908325195
> STR_ID: 5hlm |STR_LEN: 505 |STR_TIME: 1.5282471179962158
> STR_ID: 5hln |STR_LEN: 700 |STR_TIME: 1.3941428661346436
> STR_ID: 5hlo |STR_LEN: 591 |STR_TIME: 1.383120059967041
> STR_ID: 5hlp |STR_LEN: 782 |STR_TIME: 1.3084139823913574
> STR_ID: 5hlq |STR_LEN: 396 |STR_TIME: 0.41654181480407715
> STR_ID: 5hlr |STR_LEN: 2413 |STR_TIME: 6.11109185218811
> STR_ID: 5hls |STR_LEN: 281 |STR_TIME: 0.5744409561157227
> STR_ID: 5hlt |STR_LEN: 654 |STR_TIME: 2.310779094696045
> STR_ID: 5hlu |STR_LEN: 439 |STR_TIME: 0.44625210762023926
> STR_ID: 5hlv |STR_LEN: 1100 |STR_TIME: 2.5818841457366943
> STR_ID: 5hlw |STR_LEN: 478 |STR_TIME: 0.6424150466918945
> STR_ID: 5hlx |STR_LEN: 442 |STR_TIME: 0.5153858661651611
> STR_ID: 5hly |STR_LEN: 325 |STR_TIME: 0.6129131317138672
> STR_ID: 5hlz |STR_LEN: 1164 |STR_TIME: 2.173827648162842
>> FINISH_DIR: ./data/h/hl/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 3486 |DIR_TIME: 294.11844396591187 

>> START_DIR: ./data/h/hm/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1hm0 |STR_LEN: 1071 |STR_TIME: 1.5370981693267822
> STR_ID: 1hm1 |STR_LEN: 20 |STR_TIME: 0.1802377700805664
> STR_ID: 1hm2 |STR_LEN: 1000 |STR_TIME: 1.4146029949188232
> STR_ID: 1hm3 |STR_LEN: 1011 |STR_TIME: 1.387092113494873
> STR_ID: 1hm4 |STR_LEN: 589 |STR_TIME: 1.0473592281341553
> STR_ID: 1hm5 |STR_LEN: 2038 |STR_TIME: 2.1631710529327393
> STR_ID: 1hm6 |STR_LEN: 1437 |STR_TIME: 1.4877519607543945
> STR_ID: 1hm7 |STR_LEN: 615 |STR_TIME: 1.0668189525604248
> STR_ID: 1hm8 |STR_LEN: 1192 |STR_TIME: 1.6560840606689453
> STR_ID: 1hm9 |STR_LEN: 1622 |STR_TIME: 1.969223976135254
> STR_ID: 1hma |STR_LEN: 73 |STR_TIME: 4.780354738235474
> STR_ID: 1hmc |STR_LEN: 291 |STR_TIME: 0.18748688697814941
> STR_ID: 1hmd |STR_LEN: 753 |STR_TIME: 0.9886572360992432
> STR_ID: 1hme |STR_LEN: 77 |STR_TIME: 0.28820013999938965
> STR_ID: 1hmf |STR_LEN: 77 |STR_TIME: 7.476032018661499
> STR_ID: 1hmh |STR_LEN: 141 |STR_TIME: 0.7066712379455566
> STR_ID: 1hmj |STR_LEN: 68 |STR_TIME: 0.14040017127990723
> STR_ID: 1hmk |STR_LEN: 202 |STR_TIME: 0.27643489837646484
> STR_ID: 1hml |STR_LEN: 238 |STR_TIME: 0.2961859703063965
> STR_ID: 1hmo |STR_LEN: 746 |STR_TIME: 0.9279358386993408
> STR_ID: 1hmp |STR_LEN: 510 |STR_TIME: 0.8542449474334717
> STR_ID: 1hmr |STR_LEN: 353 |STR_TIME: 0.3203918933868408
> STR_ID: 1hms |STR_LEN: 355 |STR_TIME: 0.32022571563720703
> STR_ID: 1hmt |STR_LEN: 320 |STR_TIME: 0.3148488998413086
> STR_ID: 1hmu |STR_LEN: 1065 |STR_TIME: 1.3341081142425537
> STR_ID: 1hmv |STR_LEN: 3728 |STR_TIME: 6.613224744796753
> STR_ID: 1hmw |STR_LEN: 1013 |STR_TIME: 1.4102270603179932
> STR_ID: 1hmy |STR_LEN: 328 |STR_TIME: 0.627126932144165
> STR_ID: 2hm1 |STR_LEN: 544 |STR_TIME: 0.7567958831787109
> STR_ID: 2hm2 |STR_LEN: 89 |STR_TIME: 5.828517198562622
> STR_ID: 2hm3 |STR_LEN: 25 |STR_TIME: 0.6657218933105469
> STR_ID: 2hm4 |STR_LEN: 31 |STR_TIME: 0.7780039310455322
> STR_ID: 2hm5 |STR_LEN: 31 |STR_TIME: 0.8030068874359131
> STR_ID: 2hm6 |STR_LEN: 31 |STR_TIME: 0.7917768955230713
> STR_ID: 2hm7 |STR_LEN: 471 |STR_TIME: 0.7002518177032471
> STR_ID: 2hm8 |STR_LEN: 136 |STR_TIME: 22.432460069656372
> STR_ID: 2hm9 |STR_LEN: 163 |STR_TIME: 17.91510581970215
> STR_ID: 2hma |STR_LEN: 591 |STR_TIME: 0.8549561500549316
> STR_ID: 2hmb |STR_LEN: 186 |STR_TIME: 0.28240108489990234
> STR_ID: 2hmc |STR_LEN: 725 |STR_TIME: 0.743678092956543
> STR_ID: 2hmd |STR_LEN: 24 |STR_TIME: 0.20917201042175293
> STR_ID: 2hmf |STR_LEN: 1991 |STR_TIME: 3.1935529708862305
> STR_ID: 2hmg |STR_LEN: 1563 |STR_TIME: 3.051429271697998
> STR_ID: 2hmh |STR_LEN: 190 |STR_TIME: 0.2962970733642578
> STR_ID: 2hmi |STR_LEN: 1459 |STR_TIME: 2.621407985687256
> STR_ID: 2hmj |STR_LEN: 1414 |STR_TIME: 2.3589839935302734
