>> START_DIR: ./data/j/j0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1j00 |STR_LEN: 270 |STR_TIME: 0.39264512062072754
> STR_ID: 5jj3 |STR_LEN: 8076 |STR_TIME: 30.66921877861023
> STR_ID: 5jj4 |STR_LEN: 1673 |STR_TIME: 6.067672967910767
> STR_ID: 5jj5 |STR_LEN: 1164 |STR_TIME: 2.4641788005828857
> STR_ID: 5jj6 |STR_LEN: 671 |STR_TIME: 1.5511150360107422
> STR_ID: 5jj7 |STR_LEN: 662 |STR_TIME: 1.364759922027588
> STR_ID: 5jj8 |STR_LEN: 442 |STR_TIME: 1.6197662353515625
> STR_ID: 5jja |STR_LEN: 922 |STR_TIME: 2.7403602600097656
> STR_ID: 5jjb |STR_LEN: 508 |STR_TIME: 1.4801251888275146
> STR_ID: 5jjc |STR_LEN: 2273 |STR_TIME: 2.9015910625457764
> STR_ID: 5jje |STR_LEN: 354 |STR_TIME: 1.1121468544006348
> STR_ID: 5jjf |STR_LEN: 354 |STR_TIME: 2.2134668827056885
> STR_ID: 5jjg |STR_LEN: 280 |STR_TIME: 0.7788200378417969
> STR_ID: 5jjh |STR_LEN: 1274 |STR_TIME: 1.7171950340270996
> STR_ID: 5jji |STR_LEN: 2715 |STR_TIME: 9.409610033035278
> STR_ID: 5jjj |STR_LEN: 311 |STR_TIME: 1.1928141117095947
> STR_ID: 5jjk |STR_LEN: 2422 |STR_TIME: 9.23574709892273
> STR_ID: 5jjl |STR_LEN: 2449 |STR_TIME: 9.894940853118896
> STR_ID: 5jjm |STR_LEN: 1172 |STR_TIME: 4.276960134506226
> STR_ID: 5jjn |STR_LEN: 672 |STR_TIME: 2.211697816848755
> STR_ID: 5jjo |STR_LEN: 451 |STR_TIME: 0.643625020980835
> STR_ID: 5jjp |STR_LEN: 2149 |STR_TIME: 3.2825238704681396
> STR_ID: 5jjq |STR_LEN: 2206 |STR_TIME: 3.914620876312256
> STR_ID: 5jjr |STR_LEN: 1334 |STR_TIME: 1.9673748016357422
> STR_ID: 5jjs |STR_LEN: 1498 |STR_TIME: 2.1815409660339355
> STR_ID: 5jjt |STR_LEN: 1726 |STR_TIME: 2.2943990230560303
> STR_ID: 5jju |STR_LEN: 824 |STR_TIME: 1.419788122177124
> STR_ID: 5jjv |STR_LEN: 932 |STR_TIME: 3.345162868499756
> STR_ID: 5jjw |STR_LEN: 458 |STR_TIME: 1.8563859462738037
> STR_ID: 5jjx |STR_LEN: 433 |STR_TIME: 0.7694017887115479
> STR_ID: 5jjy |STR_LEN: 474 |STR_TIME: 0.7313442230224609
> STR_ID: 5jjz |STR_LEN: 80 |STR_TIME: 0.35019993782043457
>> FINISH_DIR: ./data/j/jj/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 2937 |DIR_TIME: 365.246945142746 

>> START_DIR: ./data/j/jk/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1jk0 |STR_LEN: 658 |STR_TIME: 1.347059965133667
> STR_ID: 1jk1 |STR_LEN: 246 |STR_TIME: 0.4348881244659424
> STR_ID: 1jk2 |STR_LEN: 255 |STR_TIME: 0.4556307792663574
> STR_ID: 1jk3 |STR_LEN: 373 |STR_TIME: 0.7919180393218994
> STR_ID: 1jk4 |STR_LEN: 117 |STR_TIME: 0.2232210636138916
> STR_ID: 1jk6 |STR_LEN: 203 |STR_TIME: 0.3541121482849121
> STR_ID: 1jk7 |STR_LEN: 479 |STR_TIME: 0.7555921077728271
> STR_ID: 1jk8 |STR_LEN: 456 |STR_TIME: 0.8909850120544434
> STR_ID: 1jk9 |STR_LEN: 809 |STR_TIME: 1.5206220149993896
> STR_ID: 1jka |STR_LEN: 228 |STR_TIME: 0.3334019184112549
> STR_ID: 1jkb |STR_LEN: 221 |STR_TIME: 0.326505184173584
> STR_ID: 1jkc |STR_LEN: 217 |STR_TIME: 0.32863736152648926
> STR_ID: 1jkd |STR_LEN: 208 |STR_TIME: 0.3135242462158203
> STR_ID: 1jke |STR_LEN: 1011 |STR_TIME: 1.3158247470855713
> STR_ID: 1jkf |STR_LEN: 1471 |STR_TIME: 2.099429130554199
> STR_ID: 1jkg |STR_LEN: 554 |STR_TIME: 0.7446720600128174
> STR_ID: 1jkh |STR_LEN: 1073 |STR_TIME: 2.161162853240967
> STR_ID: 1jki |STR_LEN: 1673 |STR_TIME: 2.407712936401367
> STR_ID: 1jkj |STR_LEN: 1951 |STR_TIME: 2.8050169944763184
> STR_ID: 1jkk |STR_LEN: 406 |STR_TIME: 0.653656005859375
> STR_ID: 1jkl |STR_LEN: 524 |STR_TIME: 0.6836490631103516
> STR_ID: 1jkm |STR_LEN: 1250 |STR_TIME: 1.6936187744140625
> STR_ID: 1jkn |STR_LEN: 166 |STR_TIME: 18.95855689048767
> STR_ID: 1jko |STR_LEN: 88 |STR_TIME: 0.3447380065917969
> STR_ID: 1jkp |STR_LEN: 79 |STR_TIME: 0.30202698707580566
> STR_ID: 1jkq |STR_LEN: 74 |STR_TIME: 0.31049585342407227
> STR_ID: 1jkr |STR_LEN: 77 |STR_TIME: 0.30541014671325684
> STR_ID: 1jks |STR_LEN: 630 |STR_TIME: 0.8847489356994629
> STR_ID: 1jkt |STR_LEN: 552 |STR_TIME: 1.1905438899993896
> STR_ID: 1jku |STR_LEN: 2621 |STR_TIME: 3.417289972305298
> STR_ID: 1jkv |STR_LEN: 3187 |STR_TIME: 6.703125
> STR_ID: 1jkw |STR_LEN: 328 |STR_TIME: 0.6460049152374268
> STR_ID: 1jkx |STR_LEN: 1447 |STR_TIME: 1.8539879322052002
> STR_ID: 1jky |STR_LEN: 764 |STR_TIME: 1.605971097946167
> STR_ID: 1jkz |STR_LEN: 46 |STR_TIME: 3.06215238571167
> STR_ID: 2jk0 |STR_LEN: 3241 |STR_TIME: 5.105613946914673
> STR_ID: 2jk1 |STR_LEN: 197 |STR_TIME: 0.38796281814575195
> STR_ID: 2jk2 |STR_LEN: 769 |STR_TIME: 1.0278849601745605
> STR_ID: 2jk3 |STR_LEN: 504 |STR_TIME: 0.8207540512084961
> STR_ID: 2jk4 |STR_LEN: 288 |STR_TIME: 0.6095597743988037
> STR_ID: 2jk5 |STR_LEN: 749 |STR_TIME: 1.371858835220337
> STR_ID: 2jk6 |STR_LEN: 1009 |STR_TIME: 2.0128839015960693
> STR_ID: 2jk7 |STR_LEN: 136 |STR_TIME: 0.3019719123840332
> STR_ID: 2jk8 |STR_LEN: 596 |STR_TIME: 1.3819999694824219
> STR_ID: 2jk9 |STR_LEN: 331 |STR_TIME: 0.8676068782806396
> STR_ID: 2jka |STR_LEN: 3128 |STR_TIME: 3.6815407276153564
> STR_ID: 2jkb |STR_LEN: 1692 |STR_TIME: 1.7375447750091553
> STR_ID: 2jkc |STR_LEN: 916 |STR_TIME: 1.2873620986938477
> STR_ID: 2jkd |STR_LEN: 348 |STR_TIME: 0.7258107662200928
> STR_ID: 2jke |STR_LEN: 3317 |STR_TIME: 3.5306951999664307
> STR_ID: 2jkf |STR_LEN: 253 |STR_TIME: 0.4253678321838379
> STR_ID: 2jkg |STR_LEN: 274 |STR_TIME: 0.4387362003326416
> STR_ID: 2jkh |STR_LEN: 701 |STR_TIME: 0.8599019050598145
> STR_ID: 2jki |STR_LEN: 924 |STR_TIME: 1.929161787033081
> STR_ID: 2jkj |STR_LEN: 1008 |STR_TIME: 1.7458140850067139
> STR_ID: 2jkk |STR_LEN: 399 |STR_TIME: 0.6093461513519287
> STR_ID: 2jkl |STR_LEN: 1698 |STR_TIME: 2.03834867477417
> STR_ID: 2jkm |STR_LEN: 333 |STR_TIME: 0.6204061508178711
> STR_ID: 2jkn |STR_LEN: 1567 |STR_TIME: 1.96421480178833
> STR_ID: 2jko |STR_LEN: 501 |STR_TIME: 0.6304757595062256
> STR_ID: 2jkp |STR_LEN: 2637 |STR_TIME: 3.337653875350952
> STR_ID: 2jkq |STR_LEN: 283 |STR_TIME: 0.6375079154968262
> STR_ID: 2jkr |STR_LEN: 3554 |STR_TIME: 13.483893871307373
> STR_ID: 2jks |STR_LEN: 571 |STR_TIME: 0.7355377674102783
> STR_ID: 2jkt |STR_LEN: 3554 |STR_TIME: 13.007822036743164
> STR_ID: 2jku |STR_LEN: 95 |STR_TIME: 0.2709228992462158
> STR_ID: 2jkv |STR_LEN: 4314 |STR_TIME: 10.737596988677979
> STR_ID: 2jkw |STR_LEN: 706 |STR_TIME: 1.1182267665863037
> STR_ID: 2jkx |STR_LEN: 1240 |STR_TIME: 1.4738349914550781
> STR_ID: 2jky |STR_LEN: 509 |STR_TIME: 0.9022030830383301
> STR_ID: 2jkz |STR_LEN: 812 |STR_TIME: 1.6901540756225586
> STR_ID: 4jk0 |STR_LEN: 330 |STR_TIME: 0.759896993637085
> STR_ID: 4jk1 |STR_LEN: 7126 |STR_TIME: 14.806276082992554
> STR_ID: 4jk2 |STR_LEN: 7126 |STR_TIME: 14.922184944152832
> STR_ID: 4jk3 |STR_LEN: 557 |STR_TIME: 1.8511929512023926
> STR_ID: 4jk4 |STR_LEN: 1331 |STR_TIME: 4.323823928833008
> STR_ID: 4jk5 |STR_LEN: 375 |STR_TIME: 1.110914945602417
> STR_ID: 4jk6 |STR_LEN: 380 |STR_TIME: 1.0604829788208008
> STR_ID: 4jk7 |STR_LEN: 1143 |STR_TIME: 2.1255061626434326
> STR_ID: 4jk8 |STR_LEN: 1165 |STR_TIME: 2.35461688041687
> STR_ID: 4jk9 |STR_LEN: 967 |STR_TIME: 2.0310306549072266
> STR_ID: 4jka |STR_LEN: 1111 |STR_TIME: 2.081726312637329
> STR_ID: 4jkb |STR_LEN: 1142 |STR_TIME: 2.162364959716797
> STR_ID: 4jkc |STR_LEN: 1078 |STR_TIME: 2.074019193649292
> STR_ID: 4jkd |STR_LEN: 1134 |STR_TIME: 2.0314548015594482
> STR_ID: 4jke |STR_LEN: 885 |STR_TIME: 1.887314796447754
> STR_ID: 4jkf |STR_LEN: 865 |STR_TIME: 1.0353012084960938
> STR_ID: 4jkg |STR_LEN: 943 |STR_TIME: 1.0517282485961914
> STR_ID: 4jkh |STR_LEN: 934 |STR_TIME: 2.030911922454834
> STR_ID: 4jki |STR_LEN: 1217 |STR_TIME: 3.762576103210449
> STR_ID: 4jkj |STR_LEN: 544 |STR_TIME: 1.8403148651123047
> STR_ID: 4jkk |STR_LEN: 884 |STR_TIME: 1.3871359825134277
> STR_ID: 4jkl |STR_LEN: 1952 |STR_TIME: 2.680356025695801
> STR_ID: 4jkm |STR_LEN: 2330 |STR_TIME: 3.699265956878662
> STR_ID: 4jkn |STR_LEN: 973 |STR_TIME: 4.251314878463745
> STR_ID: 4jko |STR_LEN: 971 |STR_TIME: 1.3543529510498047
> STR_ID: 4jkp |STR_LEN: 811 |STR_TIME: 2.987333059310913
> STR_ID: 4jkq |STR_LEN: 578 |STR_TIME: 1.9423673152923584
> STR_ID: 4jkr |STR_LEN: 7424 |STR_TIME: 29.219388008117676
> STR_ID: 4jks |STR_LEN: 1282 |STR_TIME: 2.821835994720459
> STR_ID: 4jkt |STR_LEN: 1832 |STR_TIME: 3.3284919261932373
> STR_ID: 4jku |STR_LEN: 1304 |STR_TIME: 2.986693859100342
> STR_ID: 4jkv |STR_LEN: 1028 |STR_TIME: 3.3746187686920166
> STR_ID: 4jkw |STR_LEN: 233 |STR_TIME: 0.5254950523376465
> STR_ID: 4jkx |STR_LEN: 755 |STR_TIME: 1.3145248889923096
> STR_ID: 4jky |STR_LEN: 556 |STR_TIME: 0.9260480403900146
> STR_ID: 4jkz |STR_LEN: 286 |STR_TIME: 0.49510717391967773
> STR_ID: 5jk0 |STR_LEN: 2656 |STR_TIME: 6.966862916946411
> STR_ID: 5jk2 |STR_LEN: 1294 |STR_TIME: 2.4610018730163574
> STR_ID: 5jk3 |STR_LEN: 270 |STR_TIME: 1.1042742729187012
> STR_ID: 5jk4 |STR_LEN: 1097 |STR_TIME: 2.3489041328430176
> STR_ID: 5jk5 |STR_LEN: 1168 |STR_TIME: 3.216355085372925
> STR_ID: 5jk6 |STR_LEN: 1248 |STR_TIME: 3.447159767150879
> STR_ID: 5jk7 |STR_LEN: 3518 |STR_TIME: 13.09834909439087
> STR_ID: 5jk8 |STR_LEN: 844 |STR_TIME: 2.7397689819335938
> STR_ID: 5jk9 |STR_LEN: 1933 |STR_TIME: 5.316366910934448
> STR_ID: 5jka |STR_LEN: 555 |STR_TIME: 1.7606720924377441
> STR_ID: 5jkb |STR_LEN: 796 |STR_TIME: 3.0678279399871826
> STR_ID: 5jkc |STR_LEN: 442 |STR_TIME: 1.6833889484405518
> STR_ID: 5jkd |STR_LEN: 439 |STR_TIME: 1.7707979679107666
> STR_ID: 5jke |STR_LEN: 882 |STR_TIME: 3.336226224899292
> STR_ID: 5jkf |STR_LEN: 907 |STR_TIME: 1.5530729293823242
> STR_ID: 5jkg |STR_LEN: 305 |STR_TIME: 1.0964598655700684
> STR_ID: 5jki |STR_LEN: 246 |STR_TIME: 0.8282759189605713
> STR_ID: 5jkj |STR_LEN: 1608 |STR_TIME: 1.7945799827575684
> STR_ID: 5jkk |STR_LEN: 3086 |STR_TIME: 3.28482985496521
> STR_ID: 5jkl |STR_LEN: 3452 |STR_TIME: 4.917065143585205
> STR_ID: 5jkm |STR_LEN: 3610 |STR_TIME: 5.031596899032593
> STR_ID: 5jkn |STR_LEN: 259 |STR_TIME: 0.607914924621582
> STR_ID: 5jkp |STR_LEN: 399 |STR_TIME: 1.1076068878173828
> STR_ID: 5jkr |STR_LEN: 611 |STR_TIME: 1.205010175704956
> STR_ID: 5jks |STR_LEN: 574 |STR_TIME: 1.2104332447052002
> STR_ID: 5jkt |STR_LEN: 655 |STR_TIME: 1.2570698261260986
> STR_ID: 5jkv |STR_LEN: 502 |STR_TIME: 1.025447130203247
> STR_ID: 5jkw |STR_LEN: 461 |STR_TIME: 1.0997750759124756
>> FINISH_DIR: ./data/j/jk/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 3072 |DIR_TIME: 354.2616457939148 

>> START_DIR: ./data/j/jl/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1jl0 |STR_LEN: 1431 |STR_TIME: 1.6900138854980469
> STR_ID: 1jl1 |STR_LEN: 363 |STR_TIME: 0.447598934173584
> STR_ID: 1jl2 |STR_LEN: 843 |STR_TIME: 1.2191438674926758
> STR_ID: 1jl3 |STR_LEN: 783 |STR_TIME: 1.0896949768066406
> STR_ID: 1jl4 |STR_LEN: 557 |STR_TIME: 1.2139887809753418
> STR_ID: 1jl5 |STR_LEN: 697 |STR_TIME: 0.9150140285491943
> STR_ID: 1jl6 |STR_LEN: 215 |STR_TIME: 0.34879422187805176
> STR_ID: 1jl7 |STR_LEN: 221 |STR_TIME: 0.3893589973449707
> STR_ID: 1jl8 |STR_LEN: 1172 |STR_TIME: 2.4333338737487793
> STR_ID: 1jl9 |STR_LEN: 94 |STR_TIME: 0.24827194213867188
> STR_ID: 1jla |STR_LEN: 1002 |STR_TIME: 2.085242986679077
> STR_ID: 1jlb |STR_LEN: 956 |STR_TIME: 2.105573892593384
> STR_ID: 1jlc |STR_LEN: 938 |STR_TIME: 1.967411994934082
> STR_ID: 1jld |STR_LEN: 213 |STR_TIME: 0.4470980167388916
> STR_ID: 1jle |STR_LEN: 958 |STR_TIME: 1.9524240493774414
> STR_ID: 1jlf |STR_LEN: 1004 |STR_TIME: 2.0319628715515137
> STR_ID: 1jlg |STR_LEN: 980 |STR_TIME: 2.0484800338745117
> STR_ID: 1jlh |STR_LEN: 3513 |STR_TIME: 4.7630839347839355
> STR_ID: 1jli |STR_LEN: 112 |STR_TIME: 0.47321486473083496
> STR_ID: 1jlj |STR_LEN: 1279 |STR_TIME: 1.2674057483673096
> STR_ID: 1jlk |STR_LEN: 387 |STR_TIME: 0.6384789943695068
> STR_ID: 1jll |STR_LEN: 1550 |STR_TIME: 2.672142744064331
> STR_ID: 1jlm |STR_LEN: 293 |STR_TIME: 0.45548582077026367
> STR_ID: 1jln |STR_LEN: 535 |STR_TIME: 0.6778688430786133
> STR_ID: 1jlo |STR_LEN: 25 |STR_TIME: 1.1454131603240967
> STR_ID: 1jlp |STR_LEN: 25 |STR_TIME: 1.3938522338867188
> STR_ID: 1jlq |STR_LEN: 940 |STR_TIME: 2.067898988723755
> STR_ID: 1jlr |STR_LEN: 1111 |STR_TIME: 2.056199789047241
> STR_ID: 1jls |STR_LEN: 1018 |STR_TIME: 1.8589048385620117
> STR_ID: 1jlt |STR_LEN: 566 |STR_TIME: 0.6366109848022461
> STR_ID: 1jlu |STR_LEN: 476 |STR_TIME: 0.8751747608184814
> STR_ID: 1jlv |STR_LEN: 1889 |STR_TIME: 2.6813743114471436
> STR_ID: 1jlw |STR_LEN: 474 |STR_TIME: 0.9335381984710693
> STR_ID: 1jlx |STR_LEN: 903 |STR_TIME: 1.3516221046447754
> STR_ID: 1jly |STR_LEN: 932 |STR_TIME: 1.4071269035339355
> STR_ID: 1jlz |STR_LEN: 23 |STR_TIME: 1.1854898929595947
> STR_ID: 2jl1 |STR_LEN: 460 |STR_TIME: 0.7018649578094482
> STR_ID: 2jl4 |STR_LEN: 864 |STR_TIME: 1.0155329704284668
> STR_ID: 2jl9 |STR_LEN: 1972 |STR_TIME: 3.9820001125335693
> STR_ID: 2jla |STR_LEN: 2641 |STR_TIME: 4.623301029205322
> STR_ID: 2jlb |STR_LEN: 1250 |STR_TIME: 2.3009541034698486
> STR_ID: 2jlc |STR_LEN: 1360 |STR_TIME: 2.450010299682617
> STR_ID: 2jld |STR_LEN: 890 |STR_TIME: 1.511795997619629
> STR_ID: 2jle |STR_LEN: 1201 |STR_TIME: 2.214670181274414
> STR_ID: 2jlf |STR_LEN: 1971 |STR_TIME: 3.9779319763183594
> STR_ID: 2jlg |STR_LEN: 1998 |STR_TIME: 4.233325004577637
> STR_ID: 2jlh |STR_LEN: 247 |STR_TIME: 0.3513181209564209
> STR_ID: 2jli |STR_LEN: 261 |STR_TIME: 0.735252857208252
> STR_ID: 2jlj |STR_LEN: 287 |STR_TIME: 0.3506758213043213
> STR_ID: 2jll |STR_LEN: 535 |STR_TIME: 0.8826258182525635
> STR_ID: 2jlm |STR_LEN: 1467 |STR_TIME: 2.457679271697998
> STR_ID: 2jln |STR_LEN: 466 |STR_TIME: 0.931394100189209
> STR_ID: 2jlp |STR_LEN: 1569 |STR_TIME: 1.6412789821624756
> STR_ID: 2jlq |STR_LEN: 801 |STR_TIME: 1.0914390087127686
> STR_ID: 2jlr |STR_LEN: 752 |STR_TIME: 1.119616985321045
> STR_ID: 2jls |STR_LEN: 691 |STR_TIME: 1.0577821731567383
> STR_ID: 2jlt |STR_LEN: 34 |STR_TIME: 0.24288678169250488
> STR_ID: 2jlu |STR_LEN: 1327 |STR_TIME: 2.087315082550049
> STR_ID: 2jlv |STR_LEN: 1640 |STR_TIME: 2.2109179496765137
> STR_ID: 2jlw |STR_LEN: 1045 |STR_TIME: 2.0251379013061523
> STR_ID: 2jlx |STR_LEN: 1309 |STR_TIME: 2.1406710147857666
> STR_ID: 2jly |STR_LEN: 1304 |STR_TIME: 2.1490559577941895
> STR_ID: 2jlz |STR_LEN: 1281 |STR_TIME: 2.1357128620147705
> STR_ID: 4jl0 |STR_LEN: 385 |STR_TIME: 0.6561050415039062
> STR_ID: 4jl1 |STR_LEN: 1950 |STR_TIME: 2.225987672805786
> STR_ID: 4jl2 |STR_LEN: 2022 |STR_TIME: 4.036159992218018
> STR_ID: 4jl3 |STR_LEN: 849 |STR_TIME: 3.2308578491210938
> STR_ID: 4jl4 |STR_LEN: 722 |STR_TIME: 1.1667900085449219
> STR_ID: 4jl5 |STR_LEN: 1207 |STR_TIME: 3.028212070465088
> STR_ID: 4jl6 |STR_LEN: 771 |STR_TIME: 1.1031360626220703
> STR_ID: 4jl7 |STR_LEN: 193 |STR_TIME: 0.42714810371398926
> STR_ID: 4jl8 |STR_LEN: 1054 |STR_TIME: 1.1545050144195557
> STR_ID: 4jl9 |STR_LEN: 647 |STR_TIME: 2.4945268630981445
> STR_ID: 4jla |STR_LEN: 637 |STR_TIME: 1.681326150894165
> STR_ID: 4jlb |STR_LEN: 920 |STR_TIME: 1.9332432746887207
> STR_ID: 4jlc |STR_LEN: 647 |STR_TIME: 2.524506092071533
> STR_ID: 4jld |STR_LEN: 880 |STR_TIME: 1.8027708530426025
> STR_ID: 4jle |STR_LEN: 362 |STR_TIME: 1.268679141998291
> STR_ID: 4jlf |STR_LEN: 548 |STR_TIME: 0.627227783203125
> STR_ID: 4jlg |STR_LEN: 916 |STR_TIME: 2.2036402225494385
> STR_ID: 4jlh |STR_LEN: 186 |STR_TIME: 0.9490432739257812
> STR_ID: 4jli |STR_LEN: 218 |STR_TIME: 0.6993820667266846
> STR_ID: 4jlj |STR_LEN: 590 |STR_TIME: 1.7887930870056152
> STR_ID: 4jlk |STR_LEN: 676 |STR_TIME: 1.3447608947753906
> STR_ID: 4jll |STR_LEN: 369 |STR_TIME: 0.9261331558227539
> STR_ID: 4jlm |STR_LEN: 586 |STR_TIME: 1.2065000534057617
> STR_ID: 4jln |STR_LEN: 580 |STR_TIME: 1.0668480396270752
> STR_ID: 4jlo |STR_LEN: 928 |STR_TIME: 2.879157066345215
> STR_ID: 4jlp |STR_LEN: 1112 |STR_TIME: 2.3629581928253174
> STR_ID: 4jlq |STR_LEN: 847 |STR_TIME: 1.946716070175171
> STR_ID: 4jlr |STR_LEN: 1140 |STR_TIME: 3.7699129581451416
> STR_ID: 4jls |STR_LEN: 1533 |STR_TIME: 3.171661853790283
> STR_ID: 4jlt |STR_LEN: 689 |STR_TIME: 1.0164992809295654
> STR_ID: 4jlu |STR_LEN: 222 |STR_TIME: 0.4775960445404053
> STR_ID: 4jlv |STR_LEN: 253 |STR_TIME: 0.4949491024017334
> STR_ID: 4jlw |STR_LEN: 2052 |STR_TIME: 5.246863126754761
> STR_ID: 4jlx |STR_LEN: 484 |STR_TIME: 0.7789990901947021
> STR_ID: 4jly |STR_LEN: 1058 |STR_TIME: 3.9198598861694336
> STR_ID: 4jlz |STR_LEN: 999 |STR_TIME: 2.8113949298858643
> STR_ID: 5jl6 |STR_LEN: 461 |STR_TIME: 1.0190598964691162
> STR_ID: 5jl7 |STR_LEN: 461 |STR_TIME: 0.9966471195220947
> STR_ID: 5jl9 |STR_LEN: 461 |STR_TIME: 0.9382426738739014
> STR_ID: 5jla |STR_LEN: 2056 |STR_TIME: 3.541667938232422
> STR_ID: 5jlb |STR_LEN: 601 |STR_TIME: 1.1348869800567627
> STR_ID: 5jlc |STR_LEN: 597 |STR_TIME: 1.076596975326538
> STR_ID: 5jld |STR_LEN: 712 |STR_TIME: 2.097036123275757
> STR_ID: 5jle |STR_LEN: 268 |STR_TIME: 0.5469090938568115
> STR_ID: 5jlf |STR_LEN: 2115 |STR_TIME: 3.846005916595459
> STR_ID: 5jlg |STR_LEN: 566 |STR_TIME: 0.6747829914093018
> STR_ID: 5jlh |STR_LEN: 3894 |STR_TIME: 7.267391920089722
> STR_ID: 5jli |STR_LEN: 263 |STR_TIME: 0.6242461204528809
> STR_ID: 5jlj |STR_LEN: 1539 |STR_TIME: 4.8650758266448975
> STR_ID: 5jlp |STR_LEN: 418 |STR_TIME: 1.2231159210205078
> STR_ID: 5jlr |STR_LEN: 476 |STR_TIME: 1.2083940505981445
> STR_ID: 5jls |STR_LEN: 144 |STR_TIME: 0.3095588684082031
> STR_ID: 5jlt |STR_LEN: 913 |STR_TIME: 1.3802001476287842
> STR_ID: 5jlu |STR_LEN: 175 |STR_TIME: 0.3056192398071289
> STR_ID: 5jlv |STR_LEN: 1711 |STR_TIME: 3.964176893234253
> STR_ID: 5jlw |STR_LEN: 395 |STR_TIME: 1.5042548179626465
> STR_ID: 5jlx |STR_LEN: 207 |STR_TIME: 1.0917680263519287
> STR_ID: 5jly |STR_LEN: 500 |STR_TIME: 1.5403409004211426
> STR_ID: 5jlz |STR_LEN: 1137 |STR_TIME: 2.8414769172668457
>> FINISH_DIR: ./data/j/jl/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 3194 |DIR_TIME: 215.19312477111816 

>> START_DIR: ./data/j/jm/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1jm0 |STR_LEN: 561 |STR_TIME: 0.7100751399993896
> STR_ID: 1jm1 |STR_LEN: 489 |STR_TIME: 1.1658620834350586
> STR_ID: 1jm4 |STR_LEN: 129 |STR_TIME: 11.54899001121521
> STR_ID: 1jm6 |STR_LEN: 907 |STR_TIME: 1.41737699508667
> STR_ID: 1jm7 |STR_LEN: 204 |STR_TIME: 9.535310983657837
> STR_ID: 1jma |STR_LEN: 415 |STR_TIME: 0.7749311923980713
> STR_ID: 1jmb |STR_LEN: 186 |STR_TIME: 0.3362770080566406
> STR_ID: 1jmc |STR_LEN: 336 |STR_TIME: 0.6928799152374268
> STR_ID: 1jme |STR_LEN: 2066 |STR_TIME: 2.102595090866089
> STR_ID: 1jmf |STR_LEN: 391 |STR_TIME: 0.667100191116333
> STR_ID: 1jmg |STR_LEN: 380 |STR_TIME: 0.6787779331207275
> STR_ID: 1jmh |STR_LEN: 397 |STR_TIME: 0.660883903503418
> STR_ID: 1jmi |STR_LEN: 379 |STR_TIME: 0.6684291362762451
> STR_ID: 1jmj |STR_LEN: 1086 |STR_TIME: 1.5780487060546875
> STR_ID: 1jmk |STR_LEN: 692 |STR_TIME: 0.958477258682251
> STR_ID: 1jml |STR_LEN: 114 |STR_TIME: 0.19608497619628906
> STR_ID: 1jmm |STR_LEN: 640 |STR_TIME: 0.8157389163970947
> STR_ID: 1jmn |STR_LEN: 46 |STR_TIME: 2.7567977905273438
> STR_ID: 1jmo |STR_LEN: 951 |STR_TIME: 1.5382421016693115
> STR_ID: 1jmp |STR_LEN: 46 |STR_TIME: 2.792405128479004
> STR_ID: 1jmq |STR_LEN: 56 |STR_TIME: 3.6725738048553467
> STR_ID: 1jms |STR_LEN: 576 |STR_TIME: 0.7905840873718262
> STR_ID: 1jmt |STR_LEN: 241 |STR_TIME: 0.30937910079956055
> STR_ID: 1jmu |STR_LEN: 3308 |STR_TIME: 5.5045459270477295
> STR_ID: 1jmv |STR_LEN: 753 |STR_TIME: 1.0370368957519531
> STR_ID: 1jmw |STR_LEN: 321 |STR_TIME: 0.3212850093841553
> STR_ID: 1jmx |STR_LEN: 1369 |STR_TIME: 1.7355849742889404
> STR_ID: 1jmy |STR_LEN: 579 |STR_TIME: 1.02604079246521
> STR_ID: 1jmz |STR_LEN: 1209 |STR_TIME: 1.711467981338501
> STR_ID: 2jm0 |STR_LEN: 35 |STR_TIME: 2.2873051166534424
> STR_ID: 2jm1 |STR_LEN: 144 |STR_TIME: 15.096847772598267
> STR_ID: 2jm2 |STR_LEN: 45 |STR_TIME: 2.379502058029175
> STR_ID: 2jm3 |STR_LEN: 92 |STR_TIME: 6.452796936035156
> STR_ID: 2jm4 |STR_LEN: 44 |STR_TIME: 2.982408046722412
> STR_ID: 2jm5 |STR_LEN: 134 |STR_TIME: 9.050689935684204
> STR_ID: 2jm6 |STR_LEN: 189 |STR_TIME: 12.722443103790283
> STR_ID: 2jm8 |STR_LEN: 62 |STR_TIME: 3.988893985748291
> STR_ID: 2jm9 |STR_LEN: 62 |STR_TIME: 4.073694229125977
> STR_ID: 2jma |STR_LEN: 73 |STR_TIME: 4.601298093795776
> STR_ID: 2jmb |STR_LEN: 79 |STR_TIME: 5.108015060424805
