>> START_DIR: ./data/s/s0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1s00 |STR_LEN: 1831 |STR_TIME: 3.7484123706817627
> STR_ID: 3s7y |STR_LEN: 871 |STR_TIME: 2.8209121227264404
> STR_ID: 3s7z |STR_LEN: 765 |STR_TIME: 1.7599992752075195
>> FINISH_DIR: ./data/s/s7/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 654 |DIR_TIME: 156.30821084976196 

>> START_DIR: ./data/s/s8/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1s80 |STR_LEN: 1864 |STR_TIME: 2.770998001098633
> STR_ID: 1s81 |STR_LEN: 514 |STR_TIME: 1.0203619003295898
> STR_ID: 1s82 |STR_LEN: 480 |STR_TIME: 1.0074958801269531
> STR_ID: 1s83 |STR_LEN: 496 |STR_TIME: 1.0269861221313477
> STR_ID: 1s84 |STR_LEN: 510 |STR_TIME: 1.005971908569336
> STR_ID: 1s85 |STR_LEN: 444 |STR_TIME: 0.9802420139312744
> STR_ID: 1s88 |STR_LEN: 26 |STR_TIME: 3.518238067626953
> STR_ID: 1s89 |STR_LEN: 1046 |STR_TIME: 1.6861062049865723
> STR_ID: 1s8a |STR_LEN: 1012 |STR_TIME: 1.6190528869628906
> STR_ID: 1s8c |STR_LEN: 1181 |STR_TIME: 1.6375072002410889
> STR_ID: 1s8d |STR_LEN: 739 |STR_TIME: 0.9124429225921631
> STR_ID: 1s8e |STR_LEN: 1013 |STR_TIME: 1.3536927700042725
> STR_ID: 1s8f |STR_LEN: 582 |STR_TIME: 0.7732999324798584
> STR_ID: 1s8g |STR_LEN: 202 |STR_TIME: 0.3081657886505127
> STR_ID: 1s8h |STR_LEN: 261 |STR_TIME: 0.30521512031555176
> STR_ID: 1s8i |STR_LEN: 277 |STR_TIME: 0.31046605110168457
> STR_ID: 1s8j |STR_LEN: 258 |STR_TIME: 0.4546239376068115
> STR_ID: 1s8k |STR_LEN: 31 |STR_TIME: 2.246371030807495
> STR_ID: 1s8l |STR_LEN: 276 |STR_TIME: 0.4916038513183594
> STR_ID: 1s8n |STR_LEN: 392 |STR_TIME: 0.4386906623840332
> STR_ID: 1s8o |STR_LEN: 592 |STR_TIME: 1.0281898975372314
> STR_ID: 3s81 |STR_LEN: 1620 |STR_TIME: 3.224579095840454
> STR_ID: 3s82 |STR_LEN: 1570 |STR_TIME: 2.6432430744171143
> STR_ID: 3s83 |STR_LEN: 570 |STR_TIME: 1.085886001586914
> STR_ID: 3s84 |STR_LEN: 504 |STR_TIME: 1.6766548156738281
> STR_ID: 3s85 |STR_LEN: 1194 |STR_TIME: 2.550057888031006
> STR_ID: 3s86 |STR_LEN: 960 |STR_TIME: 1.6795539855957031
> STR_ID: 3s87 |STR_LEN: 869 |STR_TIME: 2.0586040019989014
> STR_ID: 3s88 |STR_LEN: 791 |STR_TIME: 2.727349042892456
> STR_ID: 3s8a |STR_LEN: 679 |STR_TIME: 2.3002891540527344
> STR_ID: 3s8b |STR_LEN: 704 |STR_TIME: 1.3005659580230713
> STR_ID: 3s8c |STR_LEN: 704 |STR_TIME: 1.3743510246276855
> STR_ID: 3s8d |STR_LEN: 968 |STR_TIME: 1.727782964706421
> STR_ID: 3s8e |STR_LEN: 1796 |STR_TIME: 6.803148031234741
> STR_ID: 3s8f |STR_LEN: 965 |STR_TIME: 2.847059965133667
> STR_ID: 3s8g |STR_LEN: 1001 |STR_TIME: 2.949159860610962
> STR_ID: 3s8h |STR_LEN: 805 |STR_TIME: 1.1530959606170654
> STR_ID: 3s8i |STR_LEN: 426 |STR_TIME: 1.0089590549468994
> STR_ID: 3s8j |STR_LEN: 464 |STR_TIME: 1.3242030143737793
> STR_ID: 3s8k |STR_LEN: 798 |STR_TIME: 1.0410490036010742
> STR_ID: 3s8l |STR_LEN: 166 |STR_TIME: 0.29216790199279785
> STR_ID: 3s8m |STR_LEN: 667 |STR_TIME: 0.8511300086975098
> STR_ID: 3s8n |STR_LEN: 173 |STR_TIME: 0.3670358657836914
> STR_ID: 3s8o |STR_LEN: 200 |STR_TIME: 0.348156213760376
> STR_ID: 3s8p |STR_LEN: 745 |STR_TIME: 1.8680131435394287
> STR_ID: 3s8q |STR_LEN: 487 |STR_TIME: 1.0954868793487549
> STR_ID: 3s8r |STR_LEN: 2250 |STR_TIME: 6.337850093841553
> STR_ID: 3s8s |STR_LEN: 220 |STR_TIME: 0.2981860637664795
> STR_ID: 3s8u |STR_LEN: 189 |STR_TIME: 0.4654357433319092
> STR_ID: 3s8v |STR_LEN: 1277 |STR_TIME: 2.797041893005371
> STR_ID: 3s8w |STR_LEN: 287 |STR_TIME: 0.9134302139282227
> STR_ID: 3s8x |STR_LEN: 510 |STR_TIME: 1.1859891414642334
> STR_ID: 3s8y |STR_LEN: 459 |STR_TIME: 1.1306102275848389
> STR_ID: 3s8z |STR_LEN: 611 |STR_TIME: 2.566261053085327
>> FINISH_DIR: ./data/s/s8/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 708 |DIR_TIME: 87.38518595695496 

>> START_DIR: ./data/s/s9/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1s94 |STR_LEN: 227 |STR_TIME: 0.46327710151672363
> STR_ID: 1s95 |STR_LEN: 1120 |STR_TIME: 1.5082790851593018
> STR_ID: 1s96 |STR_LEN: 723 |STR_TIME: 1.272312879562378
> STR_ID: 1s97 |STR_LEN: 2047 |STR_TIME: 4.598851680755615
> STR_ID: 1s98 |STR_LEN: 232 |STR_TIME: 0.7187891006469727
> STR_ID: 1s99 |STR_LEN: 731 |STR_TIME: 1.5052220821380615
> STR_ID: 1s9a |STR_LEN: 803 |STR_TIME: 1.164590835571289
> STR_ID: 1s9b |STR_LEN: 38 |STR_TIME: 0.14286303520202637
> STR_ID: 1s9c |STR_LEN: 3308 |STR_TIME: 6.19544792175293
> STR_ID: 1s9d |STR_LEN: 637 |STR_TIME: 0.863569974899292
> STR_ID: 1s9e |STR_LEN: 1159 |STR_TIME: 2.191290855407715
> STR_ID: 1s9f |STR_LEN: 2625 |STR_TIME: 3.8287570476531982
> STR_ID: 1s9g |STR_LEN: 1111 |STR_TIME: 2.1434381008148193
> STR_ID: 1s9h |STR_LEN: 1091 |STR_TIME: 1.537966012954712
> STR_ID: 1s9i |STR_LEN: 600 |STR_TIME: 1.229848861694336
> STR_ID: 1s9j |STR_LEN: 401 |STR_TIME: 0.6605560779571533
> STR_ID: 1s9k |STR_LEN: 425 |STR_TIME: 0.9983530044555664
> STR_ID: 1s9l |STR_LEN: 20 |STR_TIME: 3.142491102218628
> STR_ID: 1s9n |STR_LEN: 24 |STR_TIME: 4.405853033065796
> STR_ID: 1s9o |STR_LEN: 24 |STR_TIME: 2.0068161487579346
> STR_ID: 1s9p |STR_LEN: 1086 |STR_TIME: 1.7388811111450195
> STR_ID: 1s9q |STR_LEN: 568 |STR_TIME: 0.9711260795593262
> STR_ID: 1s9r |STR_LEN: 1772 |STR_TIME: 2.087254047393799
> STR_ID: 1s9s |STR_LEN: 101 |STR_TIME: 15.489151000976562
> STR_ID: 1s9t |STR_LEN: 954 |STR_TIME: 1.1929991245269775
> STR_ID: 1s9u |STR_LEN: 472 |STR_TIME: 0.531296968460083
> STR_ID: 1s9v |STR_LEN: 1097 |STR_TIME: 1.5575339794158936
> STR_ID: 1s9w |STR_LEN: 576 |STR_TIME: 1.0079941749572754
> STR_ID: 1s9x |STR_LEN: 552 |STR_TIME: 0.8667571544647217
> STR_ID: 1s9y |STR_LEN: 590 |STR_TIME: 0.8718929290771484
> STR_ID: 1s9z |STR_LEN: 26 |STR_TIME: 0.08547091484069824
> STR_ID: 3s90 |STR_LEN: 958 |STR_TIME: 2.090059995651245
> STR_ID: 3s91 |STR_LEN: 183 |STR_TIME: 0.4922299385070801
> STR_ID: 3s92 |STR_LEN: 305 |STR_TIME: 0.6096940040588379
> STR_ID: 3s93 |STR_LEN: 190 |STR_TIME: 0.5956428050994873
> STR_ID: 3s94 |STR_LEN: 1175 |STR_TIME: 4.331947088241577
> STR_ID: 3s95 |STR_LEN: 1182 |STR_TIME: 2.4129719734191895
> STR_ID: 3s96 |STR_LEN: 1733 |STR_TIME: 1.9066801071166992
> STR_ID: 3s97 |STR_LEN: 1096 |STR_TIME: 3.56311297416687
> STR_ID: 3s98 |STR_LEN: 416 |STR_TIME: 1.0969188213348389
> STR_ID: 3s99 |STR_LEN: 599 |STR_TIME: 1.2885339260101318
> STR_ID: 3s9a |STR_LEN: 405 |STR_TIME: 0.5418460369110107
> STR_ID: 3s9b |STR_LEN: 415 |STR_TIME: 0.5542788505554199
> STR_ID: 3s9c |STR_LEN: 449 |STR_TIME: 0.6234118938446045
> STR_ID: 3s9d |STR_LEN: 970 |STR_TIME: 1.364497184753418
> STR_ID: 3s9e |STR_LEN: 1100 |STR_TIME: 3.220125913619995
> STR_ID: 3s9f |STR_LEN: 216 |STR_TIME: 0.6387219429016113
> STR_ID: 3s9g |STR_LEN: 209 |STR_TIME: 0.6537880897521973
> STR_ID: 3s9h |STR_LEN: 2097 |STR_TIME: 4.173865079879761
> STR_ID: 3s9i |STR_LEN: 1392 |STR_TIME: 1.7423672676086426
> STR_ID: 3s9j |STR_LEN: 849 |STR_TIME: 1.7331609725952148
> STR_ID: 3s9k |STR_LEN: 132 |STR_TIME: 0.3137528896331787
> STR_ID: 3s9l |STR_LEN: 2287 |STR_TIME: 4.584289073944092
> STR_ID: 3s9m |STR_LEN: 2290 |STR_TIME: 4.399899959564209
> STR_ID: 3s9n |STR_LEN: 2253 |STR_TIME: 5.739809036254883
> STR_ID: 3s9o |STR_LEN: 459 |STR_TIME: 2.2941370010375977
> STR_ID: 3s9q |STR_LEN: 526 |STR_TIME: 0.710705041885376
> STR_ID: 3s9s |STR_LEN: 321 |STR_TIME: 1.324841022491455
> STR_ID: 3s9t |STR_LEN: 567 |STR_TIME: 1.4722721576690674
> STR_ID: 3s9u |STR_LEN: 618 |STR_TIME: 1.7445240020751953
> STR_ID: 3s9v |STR_LEN: 4355 |STR_TIME: 9.372683048248291
> STR_ID: 3s9w |STR_LEN: 240 |STR_TIME: 0.5934159755706787
> STR_ID: 3s9x |STR_LEN: 509 |STR_TIME: 0.7985978126525879
> STR_ID: 3s9y |STR_LEN: 2435 |STR_TIME: 3.1126856803894043
> STR_ID: 3s9z |STR_LEN: 1578 |STR_TIME: 1.968677043914795
>> FINISH_DIR: ./data/s/s9/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 773 |DIR_TIME: 139.6784861087799 

>> START_DIR: ./data/s/sa/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1sa0 |STR_LEN: 1819 |STR_TIME: 4.804388046264648
> STR_ID: 1sa1 |STR_LEN: 1853 |STR_TIME: 5.563273906707764
> STR_ID: 1sa3 |STR_LEN: 893 |STR_TIME: 1.8131098747253418
> STR_ID: 1sa4 |STR_LEN: 1401 |STR_TIME: 2.0545897483825684
> STR_ID: 1sa5 |STR_LEN: 1014 |STR_TIME: 1.7239289283752441
> STR_ID: 1sa8 |STR_LEN: 106 |STR_TIME: 3.588383913040161
> STR_ID: 1sa9 |STR_LEN: 60 |STR_TIME: 0.26619887351989746
> STR_ID: 1saa |STR_LEN: 32 |STR_TIME: 2.265389919281006
> STR_ID: 1sac |STR_LEN: 1034 |STR_TIME: 2.0261518955230713
> STR_ID: 1sae |STR_LEN: 172 |STR_TIME: 49.10258722305298
> STR_ID: 1saf |STR_LEN: 172 |STR_TIME: 48.29860186576843
> STR_ID: 1sak |STR_LEN: 172 |STR_TIME: 0.8062360286712646
> STR_ID: 1sal |STR_LEN: 172 |STR_TIME: 0.645639181137085
> STR_ID: 1san |STR_LEN: 62 |STR_TIME: 5.6416120529174805
> STR_ID: 1sap |STR_LEN: 66 |STR_TIME: 0.2861487865447998
> STR_ID: 1saq |STR_LEN: 60 |STR_TIME: 0.23677992820739746
> STR_ID: 1sar |STR_LEN: 432 |STR_TIME: 0.5398960113525391
> STR_ID: 1sat |STR_LEN: 670 |STR_TIME: 0.964123010635376
> STR_ID: 1sau |STR_LEN: 263 |STR_TIME: 0.5551061630249023
> STR_ID: 1sav |STR_LEN: 473 |STR_TIME: 0.6910579204559326
> STR_ID: 1saw |STR_LEN: 546 |STR_TIME: 0.8624618053436279
> STR_ID: 1sax |STR_LEN: 328 |STR_TIME: 0.8955631256103516
> STR_ID: 1say |STR_LEN: 458 |STR_TIME: 0.7211267948150635
> STR_ID: 1saz |STR_LEN: 444 |STR_TIME: 0.7908968925476074
> STR_ID: 2sak |STR_LEN: 207 |STR_TIME: 0.2930009365081787
> STR_ID: 2sam |STR_LEN: 124 |STR_TIME: 0.23630380630493164
> STR_ID: 2sar |STR_LEN: 417 |STR_TIME: 0.4664006233215332
> STR_ID: 2sas |STR_LEN: 189 |STR_TIME: 0.38829898834228516
> STR_ID: 3sa0 |STR_LEN: 655 |STR_TIME: 2.0683441162109375
> STR_ID: 3sa1 |STR_LEN: 368 |STR_TIME: 0.7596240043640137
> STR_ID: 3sa2 |STR_LEN: 451 |STR_TIME: 0.7651872634887695
> STR_ID: 3sa3 |STR_LEN: 329 |STR_TIME: 0.8643479347229004
> STR_ID: 3sa4 |STR_LEN: 330 |STR_TIME: 0.7644259929656982
> STR_ID: 3sa5 |STR_LEN: 323 |STR_TIME: 0.8062968254089355
> STR_ID: 3sa6 |STR_LEN: 359 |STR_TIME: 0.7957172393798828
> STR_ID: 3sa7 |STR_LEN: 362 |STR_TIME: 0.7584831714630127
> STR_ID: 3sa8 |STR_LEN: 373 |STR_TIME: 0.7931220531463623
> STR_ID: 3sa9 |STR_LEN: 319 |STR_TIME: 0.7496860027313232
> STR_ID: 3saa |STR_LEN: 302 |STR_TIME: 0.8124289512634277
> STR_ID: 3sab |STR_LEN: 349 |STR_TIME: 0.8235630989074707
> STR_ID: 3sac |STR_LEN: 349 |STR_TIME: 0.7985730171203613
> STR_ID: 3sad |STR_LEN: 1354 |STR_TIME: 1.6523990631103516
> STR_ID: 3sae |STR_LEN: 1552 |STR_TIME: 3.127357006072998
> STR_ID: 3saf |STR_LEN: 1017 |STR_TIME: 1.610243797302246
> STR_ID: 3sag |STR_LEN: 993 |STR_TIME: 1.6086781024932861
> STR_ID: 3sah |STR_LEN: 966 |STR_TIME: 1.629822015762329
> STR_ID: 3sai |STR_LEN: 568 |STR_TIME: 0.8115220069885254
> STR_ID: 3saj |STR_LEN: 1652 |STR_TIME: 5.470308065414429
> STR_ID: 3sak |STR_LEN: 172 |STR_TIME: 14.357388019561768
> STR_ID: 3sal |STR_LEN: 1750 |STR_TIME: 3.332559108734131
> STR_ID: 3sam |STR_LEN: 2259 |STR_TIME: 3.260763168334961
> STR_ID: 3san |STR_LEN: 1904 |STR_TIME: 2.8968307971954346
> STR_ID: 3sao |STR_LEN: 438 |STR_TIME: 1.0817999839782715
> STR_ID: 3sap |STR_LEN: 457 |STR_TIME: 0.5741119384765625
> STR_ID: 3saq |STR_LEN: 957 |STR_TIME: 4.052547931671143
> STR_ID: 3sar |STR_LEN: 486 |STR_TIME: 1.2683839797973633
> STR_ID: 3sas |STR_LEN: 449 |STR_TIME: 1.2596769332885742
> STR_ID: 3sat |STR_LEN: 427 |STR_TIME: 1.1440420150756836
> STR_ID: 3sau |STR_LEN: 531 |STR_TIME: 1.2194340229034424
> STR_ID: 3sav |STR_LEN: 425 |STR_TIME: 1.1975300312042236
> STR_ID: 3saw |STR_LEN: 372 |STR_TIME: 1.163956880569458
> STR_ID: 3sax |STR_LEN: 619 |STR_TIME: 1.505120038986206
> STR_ID: 3say |STR_LEN: 923 |STR_TIME: 1.551321029663086
> STR_ID: 3saz |STR_LEN: 1290 |STR_TIME: 1.5410449504852295
>> FINISH_DIR: ./data/s/sa/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 837 |DIR_TIME: 206.33906817436218 

>> START_DIR: ./data/s/sb/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1sb0 |STR_LEN: 112 |STR_TIME: 8.394942998886108
> STR_ID: 1sb1 |STR_LEN: 564 |STR_TIME: 0.7193732261657715
> STR_ID: 1sb2 |STR_LEN: 423 |STR_TIME: 0.671220064163208
> STR_ID: 1sb3 |STR_LEN: 3540 |STR_TIME: 5.0893940925598145
> STR_ID: 1sb6 |STR_LEN: 64 |STR_TIME: 4.039378881454468
> STR_ID: 1sb7 |STR_LEN: 951 |STR_TIME: 1.4549760818481445
> STR_ID: 1sb8 |STR_LEN: 525 |STR_TIME: 0.7782351970672607
> STR_ID: 1sb9 |STR_LEN: 484 |STR_TIME: 0.8321731090545654
> STR_ID: 1sbb |STR_LEN: 1109 |STR_TIME: 1.892880916595459
> STR_ID: 1sbc |STR_LEN: 275 |STR_TIME: 0.505511999130249
> STR_ID: 1sbd |STR_LEN: 281 |STR_TIME: 0.47707390785217285
> STR_ID: 1sbe |STR_LEN: 256 |STR_TIME: 0.459536075592041
> STR_ID: 1sbf |STR_LEN: 260 |STR_TIME: 0.4905552864074707
> STR_ID: 1sbg |STR_LEN: 222 |STR_TIME: 0.4071180820465088
> STR_ID: 1sbh |STR_LEN: 366 |STR_TIME: 0.52870774269104
> STR_ID: 1sbi |STR_LEN: 348 |STR_TIME: 0.5168192386627197
> STR_ID: 1sbj |STR_LEN: 83 |STR_TIME: 5.663067102432251
> STR_ID: 1sbk |STR_LEN: 981 |STR_TIME: 1.2228138446807861
> STR_ID: 1sbm |STR_LEN: 878 |STR_TIME: 0.7746291160583496
> STR_ID: 1sbn |STR_LEN: 656 |STR_TIME: 0.727039098739624
> STR_ID: 1sbo |STR_LEN: 110 |STR_TIME: 7.39543604850769
> STR_ID: 1sbp |STR_LEN: 448 |STR_TIME: 0.6731610298156738
> STR_ID: 1sbq |STR_LEN: 446 |STR_TIME: 0.7341771125793457
> STR_ID: 1sbr |STR_LEN: 446 |STR_TIME: 0.7823090553283691
> STR_ID: 1sbs |STR_LEN: 1387 |STR_TIME: 1.2468268871307373
> STR_ID: 1sbt |STR_LEN: 292 |STR_TIME: 0.5484158992767334
> STR_ID: 1sbu |STR_LEN: 11 |STR_TIME: 0.39357900619506836
> STR_ID: 1sbw |STR_LEN: 512 |STR_TIME: 0.5525228977203369
> STR_ID: 1sbx |STR_LEN: 185 |STR_TIME: 0.2837870121002197
> STR_ID: 1sby |STR_LEN: 1299 |STR_TIME: 2.144362211227417
> STR_ID: 1sbz |STR_LEN: 1182 |STR_TIME: 1.544875144958496
> STR_ID: 2sba |STR_LEN: 260 |STR_TIME: 0.5351500511169434
> STR_ID: 2sbl |STR_LEN: 1679 |STR_TIME: 3.0352447032928467
> STR_ID: 2sbt |STR_LEN: 286 |STR_TIME: 0.5076439380645752
> STR_ID: 3sb0 |STR_LEN: 1112 |STR_TIME: 1.4885790348052979
> STR_ID: 3sb1 |STR_LEN: 402 |STR_TIME: 1.0014817714691162
> STR_ID: 3sb2 |STR_LEN: 553 |STR_TIME: 1.369704008102417
> STR_ID: 3sb3 |STR_LEN: 179 |STR_TIME: 0.42267704010009766
> STR_ID: 3sb4 |STR_LEN: 1088 |STR_TIME: 2.439790725708008
> STR_ID: 3sb5 |STR_LEN: 876 |STR_TIME: 2.4011499881744385
> STR_ID: 3sb6 |STR_LEN: 356 |STR_TIME: 1.2175590991973877
> STR_ID: 3sb7 |STR_LEN: 356 |STR_TIME: 1.1960511207580566
> STR_ID: 3sb8 |STR_LEN: 506 |STR_TIME: 1.0339272022247314
> STR_ID: 3sb9 |STR_LEN: 426 |STR_TIME: 1.2200491428375244
> STR_ID: 3sba |STR_LEN: 984 |STR_TIME: 3.412707805633545
> STR_ID: 3sbb |STR_LEN: 413 |STR_TIME: 0.7580320835113525
> STR_ID: 3sbc |STR_LEN: 2309 |STR_TIME: 3.819068193435669
> STR_ID: 3sbd |STR_LEN: 503 |STR_TIME: 1.3292789459228516
> STR_ID: 3sbe |STR_LEN: 203 |STR_TIME: 0.6843869686126709
> STR_ID: 3sbf |STR_LEN: 2991 |STR_TIME: 3.4482641220092773
> STR_ID: 3sbg |STR_LEN: 497 |STR_TIME: 1.7929949760437012
> STR_ID: 3sbh |STR_LEN: 568 |STR_TIME: 0.6621460914611816
> STR_ID: 3sbi |STR_LEN: 583 |STR_TIME: 1.1877930164337158
> STR_ID: 3sbj |STR_LEN: 428 |STR_TIME: 1.203216791152954
> STR_ID: 3sbk |STR_LEN: 253 |STR_TIME: 0.4994039535522461
> STR_ID: 3sbl |STR_LEN: 294 |STR_TIME: 0.823962926864624
> STR_ID: 3sbm |STR_LEN: 561 |STR_TIME: 1.0452280044555664
> STR_ID: 3sbn |STR_LEN: 50 |STR_TIME: 0.20813798904418945
> STR_ID: 3sbo |STR_LEN: 2688 |STR_TIME: 8.477334976196289
> STR_ID: 3sbp |STR_LEN: 7675 |STR_TIME: 17.85300612449646
> STR_ID: 3sbq |STR_LEN: 1956 |STR_TIME: 4.502626657485962
> STR_ID: 3sbr |STR_LEN: 7335 |STR_TIME: 17.798270225524902
> STR_ID: 3sbs |STR_LEN: 615 |STR_TIME: 1.4000658988952637
> STR_ID: 3sbt |STR_LEN: 1141 |STR_TIME: 2.4765799045562744
> STR_ID: 3sbu |STR_LEN: 630 |STR_TIME: 1.8442738056182861
> STR_ID: 3sbw |STR_LEN: 562 |STR_TIME: 1.670565128326416
> STR_ID: 3sbx |STR_LEN: 1602 |STR_TIME: 4.9061362743377686
> STR_ID: 3sby |STR_LEN: 476 |STR_TIME: 0.9700407981872559
> STR_ID: 3sbz |STR_LEN: 380 |STR_TIME: 0.5286178588867188
> STR_ID: 4sbv |STR_LEN: 657 |STR_TIME: 1.576761245727539
>> FINISH_DIR: ./data/s/sb/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 907 |DIR_TIME: 155.40369081497192 

>> START_DIR: ./data/s/sc/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1sc0 |STR_LEN: 517 |STR_TIME: 0.678596019744873
> STR_ID: 1sc1 |STR_LEN: 316 |STR_TIME: 1.0552699565887451
> STR_ID: 1sc3 |STR_LEN: 538 |STR_TIME: 0.8471848964691162
> STR_ID: 1sc4 |STR_LEN: 398 |STR_TIME: 0.5085465908050537
> STR_ID: 1sc5 |STR_LEN: 300 |STR_TIME: 0.5314297676086426
> STR_ID: 1sc6 |STR_LEN: 2004 |STR_TIME: 2.8888907432556152
> STR_ID: 1sc7 |STR_LEN: 613 |STR_TIME: 1.3580727577209473
> STR_ID: 1sc8 |STR_LEN: 366 |STR_TIME: 0.5330407619476318
> STR_ID: 1sc9 |STR_LEN: 569 |STR_TIME: 0.5959792137145996
> STR_ID: 1sca |STR_LEN: 403 |STR_TIME: 0.506030797958374
> STR_ID: 1scb |STR_LEN: 386 |STR_TIME: 0.5121340751647949
> STR_ID: 1scd |STR_LEN: 390 |STR_TIME: 0.5575673580169678
> STR_ID: 1sce |STR_LEN: 649 |STR_TIME: 0.8774127960205078
> STR_ID: 1scf |STR_LEN: 716 |STR_TIME: 1.0128021240234375
> STR_ID: 1sch |STR_LEN: 694 |STR_TIME: 1.0588171482086182
> STR_ID: 1sci |STR_LEN: 521 |STR_TIME: 0.5841860771179199
> STR_ID: 1scj |STR_LEN: 537 |STR_TIME: 0.6670169830322266
> STR_ID: 1sck |STR_LEN: 553 |STR_TIME: 0.6028327941894531
> STR_ID: 1scl |STR_LEN: 29 |STR_TIME: 1.1986689567565918
> STR_ID: 1scm |STR_LEN: 349 |STR_TIME: 0.6817667484283447
> STR_ID: 1scn |STR_LEN: 419 |STR_TIME: 0.5448379516601562
> STR_ID: 1sco |STR_LEN: 38 |STR_TIME: 3.636863946914673
> STR_ID: 1scq |STR_LEN: 261 |STR_TIME: 0.5578498840332031
> STR_ID: 1scr |STR_LEN: 383 |STR_TIME: 0.478424072265625
> STR_ID: 1scs |STR_LEN: 388 |STR_TIME: 0.48679590225219727
> STR_ID: 1scu |STR_LEN: 1464 |STR_TIME: 2.3333740234375
> STR_ID: 1scv |STR_LEN: 83 |STR_TIME: 5.3621039390563965
> STR_ID: 1scw |STR_LEN: 862 |STR_TIME: 1.4423949718475342
> STR_ID: 1scy |STR_LEN: 32 |STR_TIME: 2.4783568382263184
> STR_ID: 1scz |STR_LEN: 452 |STR_TIME: 0.527475118637085
> STR_ID: 2scp |STR_LEN: 567 |STR_TIME: 0.7256338596343994
> STR_ID: 2scu |STR_LEN: 1848 |STR_TIME: 2.434354782104492
> STR_ID: 3sc0 |STR_LEN: 417 |STR_TIME: 0.989717960357666
> STR_ID: 3sc1 |STR_LEN: 317 |STR_TIME: 0.5822219848632812
> STR_ID: 3sc2 |STR_LEN: 613 |STR_TIME: 0.8491101264953613
> STR_ID: 3sc3 |STR_LEN: 428 |STR_TIME: 1.404404878616333
> STR_ID: 3sc4 |STR_LEN: 729 |STR_TIME: 1.7913579940795898
> STR_ID: 3sc6 |STR_LEN: 1947 |STR_TIME: 5.805140018463135
> STR_ID: 3sc7 |STR_LEN: 1092 |STR_TIME: 1.1212260723114014
> STR_ID: 3sc8 |STR_LEN: 54 |STR_TIME: 0.3044779300689697
> STR_ID: 3sce |STR_LEN: 2271 |STR_TIME: 4.526403188705444
> STR_ID: 3scf |STR_LEN: 616 |STR_TIME: 1.1100809574127197
> STR_ID: 3scg |STR_LEN: 629 |STR_TIME: 1.0216641426086426
> STR_ID: 3sch |STR_LEN: 545 |STR_TIME: 0.7254247665405273
> STR_ID: 3sci |STR_LEN: 1546 |STR_TIME: 5.177484035491943
> STR_ID: 3scj |STR_LEN: 1546 |STR_TIME: 5.227665185928345
> STR_ID: 3sck |STR_LEN: 1544 |STR_TIME: 5.2038960456848145
> STR_ID: 3scl |STR_LEN: 1544 |STR_TIME: 5.245110034942627
> STR_ID: 3scm |STR_LEN: 952 |STR_TIME: 1.6810259819030762
> STR_ID: 3scn |STR_LEN: 1600 |STR_TIME: 1.9663469791412354
> STR_ID: 3sco |STR_LEN: 1786 |STR_TIME: 1.9668889045715332
> STR_ID: 3scp |STR_LEN: 1711 |STR_TIME: 1.9632129669189453
> STR_ID: 3scq |STR_LEN: 1733 |STR_TIME: 2.038378953933716
> STR_ID: 3scr |STR_LEN: 1816 |STR_TIME: 2.0093750953674316
> STR_ID: 3scs |STR_LEN: 1823 |STR_TIME: 2.036823034286499
> STR_ID: 3sct |STR_LEN: 1864 |STR_TIME: 2.0299649238586426
> STR_ID: 3scu |STR_LEN: 1873 |STR_TIME: 2.020047903060913
> STR_ID: 3scv |STR_LEN: 1733 |STR_TIME: 2.043032169342041
> STR_ID: 3scw |STR_LEN: 1854 |STR_TIME: 2.0124709606170654
> STR_ID: 3scx |STR_LEN: 1284 |STR_TIME: 3.533413887023926
> STR_ID: 3scy |STR_LEN: 716 |STR_TIME: 1.3718371391296387
> STR_ID: 3scz |STR_LEN: 809 |STR_TIME: 0.9716112613677979
>> FINISH_DIR: ./data/s/sc/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 969 |DIR_TIME: 107.46274209022522 

>> START_DIR: ./data/s/sd/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1sd0 |STR_LEN: 649 |STR_TIME: 0.7748620510101318
> STR_ID: 1sd1 |STR_LEN: 518 |STR_TIME: 0.5864648818969727
> STR_ID: 1sd2 |STR_LEN: 415 |STR_TIME: 0.5530271530151367
