>> START_DIR: ./data/l/l0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1l00 |STR_LEN: 309 |STR_TIME: 0.36601710319519043
> STR_ID: 3lip |STR_LEN: 514 |STR_TIME: 0.6234250068664551
> STR_ID: 3liq |STR_LEN: 316 |STR_TIME: 0.8003702163696289
> STR_ID: 3lir |STR_LEN: 371 |STR_TIME: 0.41251611709594727
> STR_ID: 3lis |STR_LEN: 280 |STR_TIME: 0.41385602951049805
> STR_ID: 3lit |STR_LEN: 299 |STR_TIME: 0.7971279621124268
> STR_ID: 3liu |STR_LEN: 1342 |STR_TIME: 1.5376191139221191
> STR_ID: 3liv |STR_LEN: 311 |STR_TIME: 0.7865121364593506
> STR_ID: 3liw |STR_LEN: 411 |STR_TIME: 0.5918290615081787
> STR_ID: 3lix |STR_LEN: 289 |STR_TIME: 0.8024771213531494
> STR_ID: 3liy |STR_LEN: 1005 |STR_TIME: 2.3444061279296875
> STR_ID: 3liz |STR_LEN: 1644 |STR_TIME: 1.6020700931549072
> STR_ID: 4li0 |STR_LEN: 615 |STR_TIME: 1.9860920906066895
> STR_ID: 4li1 |STR_LEN: 1025 |STR_TIME: 1.5623888969421387
> STR_ID: 4li2 |STR_LEN: 525 |STR_TIME: 0.9655270576477051
> STR_ID: 4li3 |STR_LEN: 351 |STR_TIME: 0.6031358242034912
> STR_ID: 4li4 |STR_LEN: 260 |STR_TIME: 0.3291149139404297
> STR_ID: 4li5 |STR_LEN: 377 |STR_TIME: 1.0592780113220215
> STR_ID: 4li6 |STR_LEN: 768 |STR_TIME: 0.9268767833709717
> STR_ID: 4li7 |STR_LEN: 599 |STR_TIME: 0.9201710224151611
> STR_ID: 4li8 |STR_LEN: 502 |STR_TIME: 0.8549339771270752
> STR_ID: 4lid |STR_LEN: 172 |STR_TIME: 0.6329889297485352
> STR_ID: 4lif |STR_LEN: 134 |STR_TIME: 0.4878120422363281
> STR_ID: 4lih |STR_LEN: 7303 |STR_TIME: 13.258993148803711
> STR_ID: 4lii |STR_LEN: 784 |STR_TIME: 1.7475860118865967
> STR_ID: 4lij |STR_LEN: 550 |STR_TIME: 0.9085969924926758
> STR_ID: 4lik |STR_LEN: 695 |STR_TIME: 1.4720771312713623
> STR_ID: 4lil |STR_LEN: 408 |STR_TIME: 1.3348159790039062
> STR_ID: 4lim |STR_LEN: 874 |STR_TIME: 1.4613771438598633
> STR_ID: 4lin |STR_LEN: 4244 |STR_TIME: 11.036288022994995
> STR_ID: 4lip |STR_LEN: 1205 |STR_TIME: 1.3045430183410645
> STR_ID: 4liq |STR_LEN: 1170 |STR_TIME: 2.9654171466827393
> STR_ID: 4lir |STR_LEN: 176 |STR_TIME: 0.6010339260101318
> STR_ID: 4lis |STR_LEN: 1181 |STR_TIME: 2.000145196914673
> STR_ID: 4lit |STR_LEN: 500 |STR_TIME: 1.2963347434997559
> STR_ID: 4liu |STR_LEN: 475 |STR_TIME: 1.3668498992919922
> STR_ID: 4liv |STR_LEN: 486 |STR_TIME: 1.282547950744629
> STR_ID: 4liw |STR_LEN: 234 |STR_TIME: 0.6440331935882568
> STR_ID: 4lix |STR_LEN: 1354 |STR_TIME: 1.517261028289795
> STR_ID: 4liy |STR_LEN: 826 |STR_TIME: 1.9084620475769043
> STR_ID: 4liz |STR_LEN: 368 |STR_TIME: 0.3531949520111084
> STR_ID: 5li0 |STR_LEN: 10174 |STR_TIME: 34.184969902038574
> STR_ID: 5li1 |STR_LEN: 556 |STR_TIME: 1.4769370555877686
> STR_ID: 5li3 |STR_LEN: 903 |STR_TIME: 1.6242029666900635
> STR_ID: 5li6 |STR_LEN: 1629 |STR_TIME: 1.6971971988677979
> STR_ID: 5li7 |STR_LEN: 1747 |STR_TIME: 1.748643159866333
> STR_ID: 5li8 |STR_LEN: 876 |STR_TIME: 0.969480037689209
> STR_ID: 5li9 |STR_LEN: 590 |STR_TIME: 1.1948187351226807
> STR_ID: 5lia |STR_LEN: 1249 |STR_TIME: 2.879822015762329
> STR_ID: 5lid |STR_LEN: 3090 |STR_TIME: 10.524643182754517
> STR_ID: 5lie |STR_LEN: 1639 |STR_TIME: 1.7412421703338623
> STR_ID: 5lif |STR_LEN: 734 |STR_TIME: 1.871084213256836
> STR_ID: 5lig |STR_LEN: 21 |STR_TIME: 1.6093051433563232
> STR_ID: 5lih |STR_LEN: 707 |STR_TIME: 2.2266149520874023
> STR_ID: 5lik |STR_LEN: 412 |STR_TIME: 0.6623721122741699
> STR_ID: 5lin |STR_LEN: 295 |STR_TIME: 0.3308887481689453
> STR_ID: 5lio |STR_LEN: 337 |STR_TIME: 0.3439791202545166
> STR_ID: 5lip |STR_LEN: 326 |STR_TIME: 0.5587770938873291
> STR_ID: 5lir |STR_LEN: 308 |STR_TIME: 0.7770287990570068
> STR_ID: 5lis |STR_LEN: 54 |STR_TIME: 0.22805213928222656
> STR_ID: 5liu |STR_LEN: 489 |STR_TIME: 0.7758910655975342
> STR_ID: 5liv |STR_LEN: 1946 |STR_TIME: 3.0587000846862793
> STR_ID: 5liw |STR_LEN: 480 |STR_TIME: 0.7133309841156006
> STR_ID: 5lix |STR_LEN: 372 |STR_TIME: 0.6966609954833984
> STR_ID: 5liy |STR_LEN: 359 |STR_TIME: 0.7071199417114258
>> FINISH_DIR: ./data/l/li/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 3012 |DIR_TIME: 314.43603897094727 

>> START_DIR: ./data/l/lj/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1lj0 |STR_LEN: 550 |STR_TIME: 0.7428350448608398
> STR_ID: 1lj1 |STR_LEN: 2780 |STR_TIME: 2.506819248199463
> STR_ID: 1lj2 |STR_LEN: 464 |STR_TIME: 0.5721418857574463
> STR_ID: 1lj3 |STR_LEN: 542 |STR_TIME: 0.5730068683624268
> STR_ID: 1lj4 |STR_LEN: 547 |STR_TIME: 0.565791130065918
> STR_ID: 1lj5 |STR_LEN: 707 |STR_TIME: 0.8474550247192383
> STR_ID: 1lj7 |STR_LEN: 2015 |STR_TIME: 3.5045278072357178
> STR_ID: 1lj8 |STR_LEN: 930 |STR_TIME: 1.0234780311584473
> STR_ID: 1lj9 |STR_LEN: 575 |STR_TIME: 0.6589670181274414
> STR_ID: 1lje |STR_LEN: 561 |STR_TIME: 0.5653648376464844
> STR_ID: 1ljf |STR_LEN: 613 |STR_TIME: 0.5913360118865967
> STR_ID: 1ljg |STR_LEN: 574 |STR_TIME: 0.5772459506988525
> STR_ID: 1ljh |STR_LEN: 637 |STR_TIME: 0.5912771224975586
> STR_ID: 1lji |STR_LEN: 531 |STR_TIME: 0.5645110607147217
> STR_ID: 1ljj |STR_LEN: 554 |STR_TIME: 0.5461311340332031
> STR_ID: 1ljk |STR_LEN: 511 |STR_TIME: 0.5400021076202393
> STR_ID: 1ljl |STR_LEN: 231 |STR_TIME: 0.2921159267425537
> STR_ID: 1ljm |STR_LEN: 434 |STR_TIME: 0.5409033298492432
> STR_ID: 1ljn |STR_LEN: 308 |STR_TIME: 0.5579080581665039
> STR_ID: 1ljo |STR_LEN: 112 |STR_TIME: 0.18548202514648438
> STR_ID: 1ljp |STR_LEN: 397 |STR_TIME: 0.4018089771270752
> STR_ID: 1ljr |STR_LEN: 490 |STR_TIME: 0.8964030742645264
> STR_ID: 1ljt |STR_LEN: 413 |STR_TIME: 0.6390373706817627
> STR_ID: 1lju |STR_LEN: 361 |STR_TIME: 0.3433549404144287
> STR_ID: 1ljv |STR_LEN: 37 |STR_TIME: 2.324575901031494
> STR_ID: 1ljw |STR_LEN: 553 |STR_TIME: 0.6612119674682617
> STR_ID: 1ljx |STR_LEN: 72 |STR_TIME: 0.11594581604003906
> STR_ID: 1ljy |STR_LEN: 411 |STR_TIME: 0.6887800693511963
> STR_ID: 1ljz |STR_LEN: 99 |STR_TIME: 5.9048662185668945
> STR_ID: 2lj0 |STR_LEN: 65 |STR_TIME: 3.1537668704986572
> STR_ID: 2lj1 |STR_LEN: 64 |STR_TIME: 3.140048027038574
> STR_ID: 2lj2 |STR_LEN: 60 |STR_TIME: 1.9086718559265137
> STR_ID: 2lj3 |STR_LEN: 63 |STR_TIME: 4.239354848861694
> STR_ID: 2lj4 |STR_LEN: 115 |STR_TIME: 7.1576759815216064
> STR_ID: 2lj5 |STR_LEN: 76 |STR_TIME: 78.00937414169312
> STR_ID: 2lj6 |STR_LEN: 131 |STR_TIME: 6.9931440353393555
> STR_ID: 2lj7 |STR_LEN: 47 |STR_TIME: 2.962329864501953
> STR_ID: 2lj8 |STR_LEN: 136 |STR_TIME: 8.617179155349731
> STR_ID: 2lj9 |STR_LEN: 22 |STR_TIME: 1.4019138813018799
> STR_ID: 2lja |STR_LEN: 152 |STR_TIME: 10.783422231674194
> STR_ID: 2ljb |STR_LEN: 120 |STR_TIME: 5.872848987579346
> STR_ID: 2ljc |STR_LEN: 121 |STR_TIME: 6.109325170516968
> STR_ID: 2ljd |STR_LEN: 47 |STR_TIME: 2.457651138305664
> STR_ID: 2lje |STR_LEN: 47 |STR_TIME: 2.589611768722534
> STR_ID: 2ljf |STR_LEN: 47 |STR_TIME: 2.4965360164642334
> STR_ID: 2ljh |STR_LEN: 93 |STR_TIME: 6.030062198638916
> STR_ID: 2lji |STR_LEN: 66 |STR_TIME: 4.072527170181274
> STR_ID: 2ljj |STR_LEN: 27 |STR_TIME: 3.4966671466827393
> STR_ID: 2ljk |STR_LEN: 117 |STR_TIME: 7.3762781620025635
> STR_ID: 2ljl |STR_LEN: 109 |STR_TIME: 6.724550008773804
> STR_ID: 2ljm |STR_LEN: 82 |STR_TIME: 5.241924047470093
> STR_ID: 2ljp |STR_LEN: 119 |STR_TIME: 8.2328200340271
> STR_ID: 2ljq |STR_LEN: 37 |STR_TIME: 2.177338123321533
> STR_ID: 2ljr |STR_LEN: 490 |STR_TIME: 0.8663489818572998
> STR_ID: 2ljs |STR_LEN: 30 |STR_TIME: 1.7937839031219482
> STR_ID: 2ljt |STR_LEN: 37 |STR_TIME: 2.169654130935669
> STR_ID: 2lju |STR_LEN: 104 |STR_TIME: 7.082360029220581
> STR_ID: 2ljv |STR_LEN: 68 |STR_TIME: 3.985319137573242
> STR_ID: 2ljw |STR_LEN: 104 |STR_TIME: 7.256010055541992
> STR_ID: 2ljx |STR_LEN: 83 |STR_TIME: 5.65642786026001
> STR_ID: 2ljy |STR_LEN: 142 |STR_TIME: 9.930961847305298
> STR_ID: 2ljz |STR_LEN: 76 |STR_TIME: 5.214461326599121
> STR_ID: 3lj0 |STR_LEN: 817 |STR_TIME: 1.5544099807739258
> STR_ID: 3lj1 |STR_LEN: 816 |STR_TIME: 2.7873668670654297
> STR_ID: 3lj2 |STR_LEN: 816 |STR_TIME: 1.4855940341949463
> STR_ID: 3lj3 |STR_LEN: 921 |STR_TIME: 1.5444128513336182
> STR_ID: 3lj5 |STR_LEN: 8304 |STR_TIME: 25.603110790252686
> STR_ID: 3lj6 |STR_LEN: 1757 |STR_TIME: 3.673511028289795
> STR_ID: 3lj7 |STR_LEN: 1577 |STR_TIME: 3.6650760173797607
> STR_ID: 3lj8 |STR_LEN: 146 |STR_TIME: 0.31340599060058594
> STR_ID: 3lj9 |STR_LEN: 559 |STR_TIME: 0.7872257232666016
> STR_ID: 3lja |STR_LEN: 1114 |STR_TIME: 2.9253530502319336
> STR_ID: 3ljb |STR_LEN: 532 |STR_TIME: 0.8818979263305664
> STR_ID: 3ljc |STR_LEN: 239 |STR_TIME: 0.4656708240509033
> STR_ID: 3ljd |STR_LEN: 670 |STR_TIME: 0.7092781066894531
> STR_ID: 3lje |STR_LEN: 234 |STR_TIME: 0.30700087547302246
> STR_ID: 3ljf |STR_LEN: 1308 |STR_TIME: 1.5820558071136475
> STR_ID: 3ljg |STR_LEN: 495 |STR_TIME: 0.45919108390808105
> STR_ID: 3lji |STR_LEN: 548 |STR_TIME: 0.5889899730682373
> STR_ID: 3ljj |STR_LEN: 422 |STR_TIME: 0.5025448799133301
> STR_ID: 3ljk |STR_LEN: 1269 |STR_TIME: 2.310490131378174
> STR_ID: 3ljl |STR_LEN: 300 |STR_TIME: 0.5819032192230225
> STR_ID: 3ljm |STR_LEN: 161 |STR_TIME: 0.25464820861816406
> STR_ID: 3ljn |STR_LEN: 304 |STR_TIME: 1.0111596584320068
> STR_ID: 3ljo |STR_LEN: 422 |STR_TIME: 0.5085511207580566
> STR_ID: 3ljp |STR_LEN: 1534 |STR_TIME: 2.0388998985290527
> STR_ID: 3ljq |STR_LEN: 1084 |STR_TIME: 1.1616599559783936
> STR_ID: 3ljr |STR_LEN: 494 |STR_TIME: 0.9469032287597656
> STR_ID: 3ljs |STR_LEN: 948 |STR_TIME: 1.1851780414581299
> STR_ID: 3ljt |STR_LEN: 517 |STR_TIME: 0.5292508602142334
> STR_ID: 3lju |STR_LEN: 670 |STR_TIME: 0.8652007579803467
> STR_ID: 3ljw |STR_LEN: 929 |STR_TIME: 0.6398172378540039
> STR_ID: 3ljx |STR_LEN: 371 |STR_TIME: 0.8926739692687988
> STR_ID: 3ljy |STR_LEN: 861 |STR_TIME: 1.3472299575805664
> STR_ID: 3ljz |STR_LEN: 1031 |STR_TIME: 2.305189847946167
> STR_ID: 4lj0 |STR_LEN: 176 |STR_TIME: 0.7597360610961914
> STR_ID: 4lj1 |STR_LEN: 274 |STR_TIME: 0.539099931716919
> STR_ID: 4lj2 |STR_LEN: 646 |STR_TIME: 1.1095378398895264
> STR_ID: 4lj3 |STR_LEN: 934 |STR_TIME: 1.9235188961029053
> STR_ID: 4lj4 |STR_LEN: 320 |STR_TIME: 1.0929059982299805
> STR_ID: 4lj5 |STR_LEN: 379 |STR_TIME: 1.0375921726226807
> STR_ID: 4lj6 |STR_LEN: 478 |STR_TIME: 1.1222929954528809
> STR_ID: 4lj7 |STR_LEN: 907 |STR_TIME: 3.0081799030303955
> STR_ID: 4lj8 |STR_LEN: 371 |STR_TIME: 1.078705072402954
> STR_ID: 4lj9 |STR_LEN: 551 |STR_TIME: 1.2330739498138428
> STR_ID: 4lja |STR_LEN: 401 |STR_TIME: 1.0843918323516846
> STR_ID: 4ljb |STR_LEN: 1214 |STR_TIME: 3.139029026031494
> STR_ID: 4ljc |STR_LEN: 1587 |STR_TIME: 1.8144042491912842
> STR_ID: 4ljd |STR_LEN: 1328 |STR_TIME: 3.0917720794677734
> STR_ID: 4ljh |STR_LEN: 1168 |STR_TIME: 1.7734670639038086
> STR_ID: 4lji |STR_LEN: 388 |STR_TIME: 0.978111982345581
> STR_ID: 4ljj |STR_LEN: 940 |STR_TIME: 1.254390001296997
> STR_ID: 4ljk |STR_LEN: 2074 |STR_TIME: 5.62389612197876
> STR_ID: 4ljl |STR_LEN: 759 |STR_TIME: 1.5292928218841553
> STR_ID: 4ljm |STR_LEN: 176 |STR_TIME: 0.5764660835266113
> STR_ID: 4ljn |STR_LEN: 130 |STR_TIME: 0.26921677589416504
> STR_ID: 4ljo |STR_LEN: 518 |STR_TIME: 1.080061912536621
> STR_ID: 4ljp |STR_LEN: 415 |STR_TIME: 1.0300610065460205
> STR_ID: 4ljq |STR_LEN: 825 |STR_TIME: 1.4114789962768555
> STR_ID: 4ljr |STR_LEN: 818 |STR_TIME: 1.605738878250122
> STR_ID: 4ljs |STR_LEN: 419 |STR_TIME: 1.1903910636901855
> STR_ID: 4ljx |STR_LEN: 299 |STR_TIME: 0.8894119262695312
> STR_ID: 4ljy |STR_LEN: 705 |STR_TIME: 0.9599859714508057
> STR_ID: 4ljz |STR_LEN: 7173 |STR_TIME: 13.27810788154602
> STR_ID: 5lj0 |STR_LEN: 385 |STR_TIME: 0.6483850479125977
> STR_ID: 5lj1 |STR_LEN: 293 |STR_TIME: 0.5689337253570557
> STR_ID: 5lj2 |STR_LEN: 390 |STR_TIME: 0.5919668674468994
> STR_ID: 5lj3 |STR_LEN: 7905 |STR_TIME: 16.492813110351562
> STR_ID: 5lj4 |STR_LEN: 31 |STR_TIME: 0.20425915718078613
> STR_ID: 5lj5 |STR_LEN: 12408 |STR_TIME: 23.98586106300354
> STR_ID: 5ljb |STR_LEN: 314 |STR_TIME: 0.9878909587860107
> STR_ID: 5ljc |STR_LEN: 314 |STR_TIME: 0.6274960041046143
> STR_ID: 5ljd |STR_LEN: 331 |STR_TIME: 0.609360933303833
> STR_ID: 5lje |STR_LEN: 251 |STR_TIME: 0.8201532363891602
> STR_ID: 5ljg |STR_LEN: 368 |STR_TIME: 0.8135719299316406
> STR_ID: 5ljh |STR_LEN: 277 |STR_TIME: 0.764611005783081
> STR_ID: 5lji |STR_LEN: 368 |STR_TIME: 1.0581879615783691
> STR_ID: 5ljj |STR_LEN: 266 |STR_TIME: 0.9911360740661621
> STR_ID: 5ljk |STR_LEN: 259 |STR_TIME: 0.5814018249511719
> STR_ID: 5ljl |STR_LEN: 237 |STR_TIME: 0.3452119827270508
> STR_ID: 5ljm |STR_LEN: 513 |STR_TIME: 0.853485107421875
> STR_ID: 5ljn |STR_LEN: 353 |STR_TIME: 0.8679957389831543
> STR_ID: 5ljo |STR_LEN: 1624 |STR_TIME: 5.49491810798645
> STR_ID: 5ljv |STR_LEN: 1962 |STR_TIME: 3.509553909301758
> STR_ID: 5ljw |STR_LEN: 1196 |STR_TIME: 1.354971170425415
> STR_ID: 5ljx |STR_LEN: 751 |STR_TIME: 1.4807159900665283
> STR_ID: 5ljy |STR_LEN: 598 |STR_TIME: 1.9569199085235596
> STR_ID: 5ljz |STR_LEN: 860 |STR_TIME: 1.5708770751953125
>> FINISH_DIR: ./data/l/lj/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 3160 |DIR_TIME: 454.7270908355713 

>> START_DIR: ./data/l/lk/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1lk0 |STR_LEN: 692 |STR_TIME: 0.6054849624633789
> STR_ID: 1lk2 |STR_LEN: 775 |STR_TIME: 1.5104351043701172
> STR_ID: 1lk3 |STR_LEN: 2333 |STR_TIME: 2.3735849857330322
> STR_ID: 1lk5 |STR_LEN: 1572 |STR_TIME: 1.7888188362121582
> STR_ID: 1lk6 |STR_LEN: 869 |STR_TIME: 1.5638659000396729
> STR_ID: 1lk7 |STR_LEN: 1337 |STR_TIME: 1.7916202545166016
> STR_ID: 1lk9 |STR_LEN: 1710 |STR_TIME: 1.8938899040222168
> STR_ID: 1lka |STR_LEN: 539 |STR_TIME: 0.5476739406585693
> STR_ID: 1lkb |STR_LEN: 532 |STR_TIME: 0.5376651287078857
> STR_ID: 1lkc |STR_LEN: 574 |STR_TIME: 0.7488992214202881
> STR_ID: 1lkd |STR_LEN: 618 |STR_TIME: 0.6425731182098389
> STR_ID: 1lke |STR_LEN: 216 |STR_TIME: 0.3678159713745117
> STR_ID: 1lkf |STR_LEN: 575 |STR_TIME: 0.6779429912567139
> STR_ID: 1lki |STR_LEN: 222 |STR_TIME: 0.34299802780151367
> STR_ID: 1lkj |STR_LEN: 146 |STR_TIME: 14.171753883361816
> STR_ID: 1lkk |STR_LEN: 270 |STR_TIME: 0.8675446510314941
> STR_ID: 1lkl |STR_LEN: 247 |STR_TIME: 0.2737412452697754
> STR_ID: 1lkm |STR_LEN: 423 |STR_TIME: 0.45795607566833496
> STR_ID: 1lkn |STR_LEN: 89 |STR_TIME: 3.2195217609405518
> STR_ID: 1lko |STR_LEN: 464 |STR_TIME: 0.46978092193603516
> STR_ID: 1lkp |STR_LEN: 457 |STR_TIME: 0.46373796463012695
> STR_ID: 1lkq |STR_LEN: 51 |STR_TIME: 3.0791947841644287
> STR_ID: 1lkr |STR_LEN: 586 |STR_TIME: 1.0926048755645752
> STR_ID: 1lks |STR_LEN: 332 |STR_TIME: 0.5347521305084229
> STR_ID: 1lkt |STR_LEN: 1056 |STR_TIME: 1.5473370552062988
> STR_ID: 1lkv |STR_LEN: 220 |STR_TIME: 0.40772414207458496
> STR_ID: 1lkx |STR_LEN: 2715 |STR_TIME: 4.858791828155518
> STR_ID: 1lky |STR_LEN: 605 |STR_TIME: 0.9539740085601807
> STR_ID: 1lkz |STR_LEN: 567 |STR_TIME: 0.7761268615722656
> STR_ID: 2lk0 |STR_LEN: 33 |STR_TIME: 2.165724277496338
> STR_ID: 2lk1 |STR_LEN: 34 |STR_TIME: 2.2584519386291504
> STR_ID: 2lk2 |STR_LEN: 89 |STR_TIME: 6.014132022857666
> STR_ID: 2lk3 |STR_LEN: 24 |STR_TIME: 1.6280193328857422
> STR_ID: 2lk4 |STR_LEN: 135 |STR_TIME: 8.85764193534851
> STR_ID: 2lk5 |STR_LEN: 74 |STR_TIME: 6.206331014633179
> STR_ID: 2lk6 |STR_LEN: 74 |STR_TIME: 3.883744955062866
> STR_ID: 2lk7 |STR_LEN: 18 |STR_TIME: 1.187309980392456
> STR_ID: 2lk9 |STR_LEN: 24 |STR_TIME: 0.09211087226867676
> STR_ID: 2lkb |STR_LEN: 66 |STR_TIME: 4.057459115982056
> STR_ID: 2lkc |STR_LEN: 178 |STR_TIME: 11.438408136367798
> STR_ID: 2lkd |STR_LEN: 179 |STR_TIME: 10.810299158096313
> STR_ID: 2lke |STR_LEN: 24 |STR_TIME: 1.5361268520355225
> STR_ID: 2lkf |STR_LEN: 380 |STR_TIME: 0.564842939376831
> STR_ID: 2lkg |STR_LEN: 140 |STR_TIME: 7.030987024307251
> STR_ID: 2lkh |STR_LEN: 140 |STR_TIME: 7.046389102935791
> STR_ID: 2lki |STR_LEN: 84 |STR_TIME: 5.58493709564209
> STR_ID: 2lkj |STR_LEN: 24 |STR_TIME: 1.549400806427002
> STR_ID: 2lkk |STR_LEN: 128 |STR_TIME: 4.4805731773376465
> STR_ID: 2lkl |STR_LEN: 81 |STR_TIME: 10.770962953567505
> STR_ID: 2lkm |STR_LEN: 214 |STR_TIME: 14.55370283126831
> STR_ID: 2lkn |STR_LEN: 165 |STR_TIME: 10.946691989898682
> STR_ID: 2lko |STR_LEN: 139 |STR_TIME: 9.568103313446045
> STR_ID: 2lkp |STR_LEN: 238 |STR_TIME: 14.197402954101562
> STR_ID: 2lkq |STR_LEN: 24 |STR_TIME: 1.823843240737915
> STR_ID: 2lkr |STR_LEN: 111 |STR_TIME: 7.26415491104126
> STR_ID: 2lks |STR_LEN: 44 |STR_TIME: 1.5155189037322998
> STR_ID: 2lkt |STR_LEN: 125 |STR_TIME: 8.120124816894531
> STR_ID: 2lku |STR_LEN: 109 |STR_TIME: 7.061068058013916
> STR_ID: 2lkv |STR_LEN: 149 |STR_TIME: 4.9842751026153564
> STR_ID: 2lkw |STR_LEN: 22 |STR_TIME: 0.6761147975921631
> STR_ID: 2lkx |STR_LEN: 94 |STR_TIME: 7.142237901687622
> STR_ID: 2lky |STR_LEN: 112 |STR_TIME: 6.1328911781311035
> STR_ID: 2lkz |STR_LEN: 95 |STR_TIME: 6.128470182418823
> STR_ID: 3lk0 |STR_LEN: 444 |STR_TIME: 1.27366304397583
> STR_ID: 3lk1 |STR_LEN: 139 |STR_TIME: 0.36525607109069824
> STR_ID: 3lk2 |STR_LEN: 805 |STR_TIME: 1.1899030208587646
> STR_ID: 3lk3 |STR_LEN: 644 |STR_TIME: 1.9029052257537842
> STR_ID: 3lk4 |STR_LEN: 9335 |STR_TIME: 22.069978713989258
> STR_ID: 3lk5 |STR_LEN: 528 |STR_TIME: 0.7465510368347168
> STR_ID: 3lk6 |STR_LEN: 2555 |STR_TIME: 7.927549362182617
> STR_ID: 3lk7 |STR_LEN: 852 |STR_TIME: 0.9605851173400879
> STR_ID: 3lk8 |STR_LEN: 316 |STR_TIME: 0.3624699115753174
> STR_ID: 3lk9 |STR_LEN: 523 |STR_TIME: 0.8483619689941406
> STR_ID: 3lka |STR_LEN: 301 |STR_TIME: 0.42334818840026855
> STR_ID: 3lkb |STR_LEN: 899 |STR_TIME: 1.3479430675506592
> STR_ID: 3lkd |STR_LEN: 1371 |STR_TIME: 1.8412389755249023
> STR_ID: 3lke |STR_LEN: 976 |STR_TIME: 1.413334846496582
> STR_ID: 3lkf |STR_LEN: 546 |STR_TIME: 0.6769840717315674
> STR_ID: 3lkh |STR_LEN: 2234 |STR_TIME: 2.2433688640594482
> STR_ID: 3lki |STR_LEN: 929 |STR_TIME: 1.231532096862793
> STR_ID: 3lkj |STR_LEN: 473 |STR_TIME: 0.7795517444610596
> STR_ID: 3lkk |STR_LEN: 672 |STR_TIME: 0.9976580142974854
> STR_ID: 3lkl |STR_LEN: 263 |STR_TIME: 0.4087369441986084
> STR_ID: 3lkm |STR_LEN: 559 |STR_TIME: 0.6112048625946045
> STR_ID: 3lkn |STR_LEN: 559 |STR_TIME: 0.8014898300170898
> STR_ID: 3lko |STR_LEN: 639 |STR_TIME: 1.417724847793579
> STR_ID: 3lkp |STR_LEN: 614 |STR_TIME: 1.4219930171966553
> STR_ID: 3lkq |STR_LEN: 645 |STR_TIME: 1.463947057723999
> STR_ID: 3lkr |STR_LEN: 543 |STR_TIME: 1.3858790397644043
> STR_ID: 3lks |STR_LEN: 572 |STR_TIME: 1.442552089691162
> STR_ID: 3lkt |STR_LEN: 5447 |STR_TIME: 5.688404083251953
> STR_ID: 3lku |STR_LEN: 1110 |STR_TIME: 3.494234085083008
> STR_ID: 3lkv |STR_LEN: 413 |STR_TIME: 0.5775160789489746
> STR_ID: 3lkw |STR_LEN: 303 |STR_TIME: 0.44803810119628906
> STR_ID: 3lkx |STR_LEN: 138 |STR_TIME: 0.2654280662536621
> STR_ID: 3lky |STR_LEN: 248 |STR_TIME: 0.4760410785675049
> STR_ID: 3lkz |STR_LEN: 1033 |STR_TIME: 1.2346160411834717
> STR_ID: 4lk0 |STR_LEN: 7454 |STR_TIME: 13.523094654083252
> STR_ID: 4lk1 |STR_LEN: 7324 |STR_TIME: 13.480956792831421
> STR_ID: 4lk2 |STR_LEN: 1118 |STR_TIME: 1.633857011795044
> STR_ID: 4lk3 |STR_LEN: 1716 |STR_TIME: 5.55531907081604
> STR_ID: 4lk4 |STR_LEN: 419 |STR_TIME: 1.0717387199401855
> STR_ID: 4lk5 |STR_LEN: 799 |STR_TIME: 1.2319867610931396
> STR_ID: 4lk6 |STR_LEN: 1770 |STR_TIME: 2.6462562084198
> STR_ID: 4lk7 |STR_LEN: 1044 |STR_TIME: 1.022439956665039
> STR_ID: 4lk8 |STR_LEN: 357 |STR_TIME: 1.140315294265747
> STR_ID: 4lk9 |STR_LEN: 303 |STR_TIME: 0.552603006362915
> STR_ID: 4lka |STR_LEN: 294 |STR_TIME: 0.5682680606842041
> STR_ID: 4lkb |STR_LEN: 995 |STR_TIME: 1.5348970890045166
> STR_ID: 4lkc |STR_LEN: 955 |STR_TIME: 1.5404727458953857
> STR_ID: 4lkd |STR_LEN: 2151 |STR_TIME: 2.076665163040161
> STR_ID: 4lke |STR_LEN: 1209 |STR_TIME: 1.1110718250274658
> STR_ID: 4lkf |STR_LEN: 682 |STR_TIME: 0.6497609615325928
> STR_ID: 4lkg |STR_LEN: 1468 |STR_TIME: 4.7432920932769775
> STR_ID: 4lkh |STR_LEN: 490 |STR_TIME: 1.6156830787658691
> STR_ID: 4lki |STR_LEN: 532 |STR_TIME: 1.6233491897583008
> STR_ID: 4lkj |STR_LEN: 520 |STR_TIME: 1.6153900623321533
> STR_ID: 4lkk |STR_LEN: 600 |STR_TIME: 1.6889958381652832
> STR_ID: 4lkl |STR_LEN: 354 |STR_TIME: 0.5206232070922852
> STR_ID: 4lkm |STR_LEN: 666 |STR_TIME: 0.9090592861175537
> STR_ID: 4lko |STR_LEN: 1556 |STR_TIME: 2.687314033508301
