>> START_DIR: ./data/g/g0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1g00 |STR_LEN: 49 |STR_TIME: 0.20544195175170898
> STR_ID: 4gk4 |STR_LEN: 453 |STR_TIME: 0.5922131538391113
> STR_ID: 4gk5 |STR_LEN: 625 |STR_TIME: 1.1926710605621338
> STR_ID: 4gk6 |STR_LEN: 295 |STR_TIME: 0.5097520351409912
> STR_ID: 4gk7 |STR_LEN: 7725 |STR_TIME: 11.5014009475708
> STR_ID: 4gk8 |STR_LEN: 454 |STR_TIME: 0.6090061664581299
> STR_ID: 4gk9 |STR_LEN: 704 |STR_TIME: 0.6702959537506104
> STR_ID: 4gka |STR_LEN: 2020 |STR_TIME: 3.063368082046509
> STR_ID: 4gkb |STR_LEN: 2095 |STR_TIME: 3.4037270545959473
> STR_ID: 4gkc |STR_LEN: 622 |STR_TIME: 0.6647710800170898
> STR_ID: 4gkf |STR_LEN: 477 |STR_TIME: 0.6733479499816895
> STR_ID: 4gkg |STR_LEN: 176 |STR_TIME: 0.4046010971069336
> STR_ID: 4gkh |STR_LEN: 6113 |STR_TIME: 11.717201948165894
> STR_ID: 4gki |STR_LEN: 6552 |STR_TIME: 11.901896953582764
> STR_ID: 4gkj |STR_LEN: 4110 |STR_TIME: 22.472041845321655
> STR_ID: 4gkk |STR_LEN: 4108 |STR_TIME: 22.25884222984314
> STR_ID: 4gkl |STR_LEN: 1083 |STR_TIME: 1.8306150436401367
> STR_ID: 4gkm |STR_LEN: 1195 |STR_TIME: 1.3154950141906738
> STR_ID: 4gkn |STR_LEN: 841 |STR_TIME: 2.598698139190674
> STR_ID: 4gko |STR_LEN: 2025 |STR_TIME: 6.792670011520386
> STR_ID: 4gkp |STR_LEN: 563 |STR_TIME: 0.9594519138336182
> STR_ID: 4gkq |STR_LEN: 457 |STR_TIME: 1.5170581340789795
> STR_ID: 4gkr |STR_LEN: 661 |STR_TIME: 1.8850338459014893
> STR_ID: 4gks |STR_LEN: 888 |STR_TIME: 2.3960981369018555
> STR_ID: 4gkt |STR_LEN: 612 |STR_TIME: 0.7279529571533203
> STR_ID: 4gku |STR_LEN: 578 |STR_TIME: 0.5449891090393066
> STR_ID: 4gkv |STR_LEN: 3098 |STR_TIME: 2.7244322299957275
> STR_ID: 4gkw |STR_LEN: 316 |STR_TIME: 0.5851821899414062
> STR_ID: 4gkx |STR_LEN: 1738 |STR_TIME: 2.7387988567352295
> STR_ID: 4gky |STR_LEN: 322 |STR_TIME: 0.5199730396270752
> STR_ID: 4gkz |STR_LEN: 501 |STR_TIME: 1.5066661834716797
> STR_ID: 5gk9 |STR_LEN: 316 |STR_TIME: 0.618333101272583
> STR_ID: 5gka |STR_LEN: 808 |STR_TIME: 1.4547619819641113
> STR_ID: 5gkc |STR_LEN: 882 |STR_TIME: 1.029858112335205
> STR_ID: 5gkd |STR_LEN: 5435 |STR_TIME: 5.930940866470337
> STR_ID: 5gke |STR_LEN: 581 |STR_TIME: 1.24135422706604
> STR_ID: 5gkf |STR_LEN: 550 |STR_TIME: 1.2379698753356934
> STR_ID: 5gkg |STR_LEN: 596 |STR_TIME: 1.2833082675933838
> STR_ID: 5gkh |STR_LEN: 522 |STR_TIME: 1.2109429836273193
> STR_ID: 5gki |STR_LEN: 535 |STR_TIME: 1.2349369525909424
> STR_ID: 5gkj |STR_LEN: 442 |STR_TIME: 0.8298931121826172
> STR_ID: 5gkm |STR_LEN: 416 |STR_TIME: 1.0067472457885742
> STR_ID: 5gkn |STR_LEN: 2120 |STR_TIME: 3.6465442180633545
> STR_ID: 5gkp |STR_LEN: 661 |STR_TIME: 1.8072888851165771
> STR_ID: 5gkq |STR_LEN: 1761 |STR_TIME: 2.655419111251831
> STR_ID: 5gkx |STR_LEN: 884 |STR_TIME: 0.999049186706543
> STR_ID: 5gky |STR_LEN: 15072 |STR_TIME: 27.17515993118286
> STR_ID: 5gkz |STR_LEN: 15072 |STR_TIME: 27.529380083084106
>> FINISH_DIR: ./data/g/gk/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 3068 |DIR_TIME: 364.41099095344543 

>> START_DIR: ./data/g/gl/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1gl0 |STR_LEN: 327 |STR_TIME: 0.5725140571594238
> STR_ID: 1gl1 |STR_LEN: 1192 |STR_TIME: 1.4381251335144043
> STR_ID: 1gl2 |STR_LEN: 463 |STR_TIME: 0.5026581287384033
> STR_ID: 1gl3 |STR_LEN: 908 |STR_TIME: 1.6902101039886475
> STR_ID: 1gl4 |STR_LEN: 538 |STR_TIME: 0.7184839248657227
> STR_ID: 1gl5 |STR_LEN: 67 |STR_TIME: 4.328643083572388
> STR_ID: 1gl6 |STR_LEN: 3096 |STR_TIME: 4.650341987609863
> STR_ID: 1gl7 |STR_LEN: 2683 |STR_TIME: 4.506515026092529
> STR_ID: 1gl8 |STR_LEN: 104 |STR_TIME: 8.490668058395386
> STR_ID: 1gl9 |STR_LEN: 2029 |STR_TIME: 3.7805471420288086
> STR_ID: 1gla |STR_LEN: 651 |STR_TIME: 1.1360130310058594
> STR_ID: 1glb |STR_LEN: 654 |STR_TIME: 1.2856898307800293
> STR_ID: 1glc |STR_LEN: 696 |STR_TIME: 1.186479091644287
> STR_ID: 1gld |STR_LEN: 670 |STR_TIME: 1.1946930885314941
> STR_ID: 1gle |STR_LEN: 702 |STR_TIME: 1.218080759048462
> STR_ID: 1glf |STR_LEN: 2203 |STR_TIME: 3.782560110092163
> STR_ID: 1glg |STR_LEN: 526 |STR_TIME: 0.6457438468933105
> STR_ID: 1glh |STR_LEN: 330 |STR_TIME: 0.464447021484375
> STR_ID: 1gli |STR_LEN: 689 |STR_TIME: 1.0613832473754883
> STR_ID: 1glj |STR_LEN: 993 |STR_TIME: 1.9041779041290283
> STR_ID: 1gll |STR_LEN: 994 |STR_TIME: 1.7938401699066162
> STR_ID: 1glm |STR_LEN: 1054 |STR_TIME: 1.044499158859253
> STR_ID: 1gln |STR_LEN: 628 |STR_TIME: 0.8902730941772461
> STR_ID: 1glo |STR_LEN: 390 |STR_TIME: 0.4670689105987549
> STR_ID: 1glp |STR_LEN: 602 |STR_TIME: 0.8809990882873535
> STR_ID: 1glq |STR_LEN: 568 |STR_TIME: 0.8040580749511719
> STR_ID: 1glu |STR_LEN: 245 |STR_TIME: 0.5414988994598389
> STR_ID: 1glv |STR_LEN: 317 |STR_TIME: 0.5701918601989746
> STR_ID: 2gl0 |STR_LEN: 1391 |STR_TIME: 1.8285539150238037
> STR_ID: 2gl1 |STR_LEN: 47 |STR_TIME: 2.5638580322265625
> STR_ID: 2gl2 |STR_LEN: 435 |STR_TIME: 0.4724600315093994
> STR_ID: 2gl3 |STR_LEN: 456 |STR_TIME: 0.5383341312408447
> STR_ID: 2gl5 |STR_LEN: 1429 |STR_TIME: 1.6148889064788818
> STR_ID: 2gl7 |STR_LEN: 1244 |STR_TIME: 1.9562020301818848
> STR_ID: 2gl8 |STR_LEN: 876 |STR_TIME: 1.4176089763641357
> STR_ID: 2gl9 |STR_LEN: 951 |STR_TIME: 1.0959911346435547
> STR_ID: 2gle |STR_LEN: 74 |STR_TIME: 4.754348039627075
> STR_ID: 2glf |STR_LEN: 2287 |STR_TIME: 3.3408119678497314
> STR_ID: 2glg |STR_LEN: 33 |STR_TIME: 9.477560758590698
> STR_ID: 2glh |STR_LEN: 33 |STR_TIME: 9.710312128067017
> STR_ID: 2gli |STR_LEN: 246 |STR_TIME: 0.5954568386077881
> STR_ID: 2glj |STR_LEN: 16225 |STR_TIME: 20.98653817176819
> STR_ID: 2glk |STR_LEN: 820 |STR_TIME: 1.5707483291625977
> STR_ID: 2gll |STR_LEN: 1513 |STR_TIME: 2.0038201808929443
> STR_ID: 2glm |STR_LEN: 1469 |STR_TIME: 1.8265810012817383
> STR_ID: 2gln |STR_LEN: 458 |STR_TIME: 0.5663738250732422
> STR_ID: 2glo |STR_LEN: 83 |STR_TIME: 7.204479932785034
> STR_ID: 2glp |STR_LEN: 1461 |STR_TIME: 1.9089930057525635
> STR_ID: 2glq |STR_LEN: 1082 |STR_TIME: 1.8286447525024414
> STR_ID: 2glr |STR_LEN: 605 |STR_TIME: 0.7967157363891602
> STR_ID: 2gls |STR_LEN: 5676 |STR_TIME: 9.657238006591797
> STR_ID: 2glt |STR_LEN: 388 |STR_TIME: 0.638624906539917
> STR_ID: 2glu |STR_LEN: 573 |STR_TIME: 0.949537992477417
> STR_ID: 2glv |STR_LEN: 2043 |STR_TIME: 3.448172092437744
> STR_ID: 2glw |STR_LEN: 92 |STR_TIME: 6.562396764755249
> STR_ID: 2glx |STR_LEN: 3308 |STR_TIME: 3.747799873352051
> STR_ID: 2glz |STR_LEN: 747 |STR_TIME: 0.7465090751647949
> STR_ID: 3gl0 |STR_LEN: 1932 |STR_TIME: 3.4294769763946533
> STR_ID: 3gl1 |STR_LEN: 1443 |STR_TIME: 1.6415650844573975
> STR_ID: 3gl2 |STR_LEN: 1449 |STR_TIME: 3.2541697025299072
> STR_ID: 3gl3 |STR_LEN: 758 |STR_TIME: 1.0613901615142822
> STR_ID: 3gl4 |STR_LEN: 588 |STR_TIME: 0.8955118656158447
> STR_ID: 3gl5 |STR_LEN: 380 |STR_TIME: 0.528217077255249
> STR_ID: 3gl6 |STR_LEN: 95 |STR_TIME: 0.1682131290435791
> STR_ID: 3gl9 |STR_LEN: 1143 |STR_TIME: 1.171227216720581
> STR_ID: 3gla |STR_LEN: 498 |STR_TIME: 0.4828801155090332
> STR_ID: 3glb |STR_LEN: 1116 |STR_TIME: 1.642190933227539
> STR_ID: 3glc |STR_LEN: 5874 |STR_TIME: 9.653917074203491
> STR_ID: 3gld |STR_LEN: 1403 |STR_TIME: 1.648193120956421
> STR_ID: 3gle |STR_LEN: 1168 |STR_TIME: 1.5627710819244385
> STR_ID: 3glf |STR_LEN: 3604 |STR_TIME: 12.044772148132324
> STR_ID: 3glg |STR_LEN: 3604 |STR_TIME: 12.00718903541565
> STR_ID: 3glh |STR_LEN: 5277 |STR_TIME: 9.059637069702148
> STR_ID: 3gli |STR_LEN: 3649 |STR_TIME: 12.295260906219482
> STR_ID: 3glj |STR_LEN: 676 |STR_TIME: 0.8985857963562012
> STR_ID: 3glk |STR_LEN: 754 |STR_TIME: 0.933060884475708
> STR_ID: 3gll |STR_LEN: 559 |STR_TIME: 0.8643777370452881
> STR_ID: 3glm |STR_LEN: 2879 |STR_TIME: 4.145492076873779
> STR_ID: 3gln |STR_LEN: 200 |STR_TIME: 0.3537709712982178
> STR_ID: 3glp |STR_LEN: 237 |STR_TIME: 0.5251379013061523
> STR_ID: 3glq |STR_LEN: 1689 |STR_TIME: 1.8949031829833984
> STR_ID: 3glr |STR_LEN: 508 |STR_TIME: 0.6167340278625488
> STR_ID: 3gls |STR_LEN: 1766 |STR_TIME: 2.9878427982330322
> STR_ID: 3glt |STR_LEN: 425 |STR_TIME: 0.5964243412017822
> STR_ID: 3glu |STR_LEN: 348 |STR_TIME: 0.5727038383483887
> STR_ID: 3glv |STR_LEN: 411 |STR_TIME: 0.5433750152587891
> STR_ID: 3glw |STR_LEN: 106 |STR_TIME: 0.25567078590393066
> STR_ID: 3glx |STR_LEN: 277 |STR_TIME: 0.45332789421081543
> STR_ID: 3gly |STR_LEN: 1166 |STR_TIME: 1.1525180339813232
> STR_ID: 3glz |STR_LEN: 384 |STR_TIME: 0.4902992248535156
> STR_ID: 4gl0 |STR_LEN: 500 |STR_TIME: 1.2385189533233643
> STR_ID: 4gl1 |STR_LEN: 463 |STR_TIME: 0.5929989814758301
> STR_ID: 4gl2 |STR_LEN: 1284 |STR_TIME: 6.552912712097168
> STR_ID: 4gl3 |STR_LEN: 815 |STR_TIME: 1.5708370208740234
> STR_ID: 4gl4 |STR_LEN: 1145 |STR_TIME: 1.4583871364593506
> STR_ID: 4gl5 |STR_LEN: 454 |STR_TIME: 0.8733987808227539
> STR_ID: 4gl6 |STR_LEN: 507 |STR_TIME: 1.6556050777435303
> STR_ID: 4gl7 |STR_LEN: 454 |STR_TIME: 0.9686319828033447
> STR_ID: 4gl8 |STR_LEN: 1469 |STR_TIME: 3.36125111579895
> STR_ID: 4gl9 |STR_LEN: 1672 |STR_TIME: 3.0955910682678223
> STR_ID: 4gla |STR_LEN: 481 |STR_TIME: 1.3890740871429443
> STR_ID: 4glb |STR_LEN: 647 |STR_TIME: 0.9913899898529053
> STR_ID: 4glc |STR_LEN: 64 |STR_TIME: 0.1706080436706543
> STR_ID: 4gld |STR_LEN: 277 |STR_TIME: 0.304948091506958
> STR_ID: 4gle |STR_LEN: 328 |STR_TIME: 0.7465968132019043
> STR_ID: 4glf |STR_LEN: 478 |STR_TIME: 0.9946260452270508
> STR_ID: 4glg |STR_LEN: 112 |STR_TIME: 0.26330113410949707
> STR_ID: 4glh |STR_LEN: 94 |STR_TIME: 0.27054405212402344
> STR_ID: 4gli |STR_LEN: 548 |STR_TIME: 0.7634620666503906
> STR_ID: 4glj |STR_LEN: 472 |STR_TIME: 1.0015230178833008
> STR_ID: 4glk |STR_LEN: 237 |STR_TIME: 0.6829121112823486
> STR_ID: 4gll |STR_LEN: 755 |STR_TIME: 1.1350798606872559
> STR_ID: 4glm |STR_LEN: 381 |STR_TIME: 0.8263227939605713
> STR_ID: 4gln |STR_LEN: 826 |STR_TIME: 1.1984939575195312
> STR_ID: 4glo |STR_LEN: 1905 |STR_TIME: 3.3902437686920166
> STR_ID: 4glp |STR_LEN: 310 |STR_TIME: 0.582078218460083
> STR_ID: 4glq |STR_LEN: 287 |STR_TIME: 0.6645960807800293
> STR_ID: 4glr |STR_LEN: 1608 |STR_TIME: 2.89335298538208
> STR_ID: 4gls |STR_LEN: 1648 |STR_TIME: 2.409541130065918
> STR_ID: 4glt |STR_LEN: 895 |STR_TIME: 2.6498589515686035
> STR_ID: 4glu |STR_LEN: 975 |STR_TIME: 2.1717638969421387
> STR_ID: 4glv |STR_LEN: 1376 |STR_TIME: 1.7872576713562012
> STR_ID: 4glw |STR_LEN: 671 |STR_TIME: 1.0140888690948486
> STR_ID: 4glx |STR_LEN: 832 |STR_TIME: 1.3518211841583252
> STR_ID: 4gly |STR_LEN: 580 |STR_TIME: 1.0989091396331787
> STR_ID: 5gl0 |STR_LEN: 15072 |STR_TIME: 27.57800602912903
> STR_ID: 5gl1 |STR_LEN: 15012 |STR_TIME: 27.705276012420654
> STR_ID: 5gl2 |STR_LEN: 1927 |STR_TIME: 2.8775689601898193
> STR_ID: 5gl3 |STR_LEN: 1826 |STR_TIME: 2.822206974029541
> STR_ID: 5gl4 |STR_LEN: 1869 |STR_TIME: 3.206146001815796
> STR_ID: 5gl5 |STR_LEN: 1150 |STR_TIME: 2.990365982055664
> STR_ID: 5gl9 |STR_LEN: 606 |STR_TIME: 0.6087679862976074
> STR_ID: 5gla |STR_LEN: 1105 |STR_TIME: 1.0684459209442139
> STR_ID: 5glb |STR_LEN: 524 |STR_TIME: 0.5715861320495605
> STR_ID: 5glc |STR_LEN: 527 |STR_TIME: 0.5854508876800537
> STR_ID: 5gld |STR_LEN: 539 |STR_TIME: 0.6568140983581543
> STR_ID: 5glf |STR_LEN: 1129 |STR_TIME: 1.399895191192627
> STR_ID: 5glh |STR_LEN: 477 |STR_TIME: 0.8754398822784424
> STR_ID: 5gli |STR_LEN: 461 |STR_TIME: 0.8375387191772461
> STR_ID: 5glj |STR_LEN: 874 |STR_TIME: 0.8626229763031006
> STR_ID: 5glk |STR_LEN: 1262 |STR_TIME: 1.4435162544250488
> STR_ID: 5gll |STR_LEN: 1195 |STR_TIME: 1.3991920948028564
> STR_ID: 5glm |STR_LEN: 1310 |STR_TIME: 1.476850986480713
> STR_ID: 5gln |STR_LEN: 1274 |STR_TIME: 1.3997082710266113
> STR_ID: 5glo |STR_LEN: 1344 |STR_TIME: 1.463258981704712
> STR_ID: 5glp |STR_LEN: 1376 |STR_TIME: 1.4230730533599854
> STR_ID: 5glq |STR_LEN: 1263 |STR_TIME: 1.4515528678894043
> STR_ID: 5glr |STR_LEN: 1264 |STR_TIME: 1.5147061347961426
> STR_ID: 5gls |STR_LEN: 970 |STR_TIME: 1.3065340518951416
> STR_ID: 5glt |STR_LEN: 980 |STR_TIME: 1.1840558052062988
> STR_ID: 5glu |STR_LEN: 888 |STR_TIME: 1.1589372158050537
> STR_ID: 5glv |STR_LEN: 1075 |STR_TIME: 1.1372427940368652
> STR_ID: 5glw |STR_LEN: 1003 |STR_TIME: 1.225445032119751
> STR_ID: 5glx |STR_LEN: 362 |STR_TIME: 0.4508857727050781
> STR_ID: 5gly |STR_LEN: 461 |STR_TIME: 0.48643994331359863
> STR_ID: 5glz |STR_LEN: 1813 |STR_TIME: 2.1912930011749268
>> FINISH_DIR: ./data/g/gl/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 3224 |DIR_TIME: 394.2822971343994 

>> START_DIR: ./data/g/gm/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1gm0 |STR_LEN: 142 |STR_TIME: 8.870075702667236
> STR_ID: 1gm1 |STR_LEN: 94 |STR_TIME: 9.732011079788208
> STR_ID: 1gm2 |STR_LEN: 11 |STR_TIME: 1.015157699584961
> STR_ID: 1gm4 |STR_LEN: 191 |STR_TIME: 0.30759453773498535
> STR_ID: 1gm5 |STR_LEN: 772 |STR_TIME: 1.6202361583709717
> STR_ID: 1gm6 |STR_LEN: 274 |STR_TIME: 0.3802008628845215
> STR_ID: 1gm7 |STR_LEN: 1716 |STR_TIME: 1.9501128196716309
> STR_ID: 1gm8 |STR_LEN: 1410 |STR_TIME: 1.5589771270751953
> STR_ID: 1gm9 |STR_LEN: 1478 |STR_TIME: 1.6330821514129639
> STR_ID: 1gmb |STR_LEN: 210 |STR_TIME: 0.2917780876159668
> STR_ID: 1gmc |STR_LEN: 338 |STR_TIME: 0.456449031829834
> STR_ID: 1gmd |STR_LEN: 379 |STR_TIME: 0.47659921646118164
> STR_ID: 1gme |STR_LEN: 552 |STR_TIME: 0.9614748954772949
> STR_ID: 1gmg |STR_LEN: 202 |STR_TIME: 0.2585930824279785
> STR_ID: 1gmh |STR_LEN: 342 |STR_TIME: 0.45326709747314453
> STR_ID: 1gmi |STR_LEN: 243 |STR_TIME: 0.29605603218078613
> STR_ID: 1gmj |STR_LEN: 240 |STR_TIME: 0.45780515670776367
> STR_ID: 1gmk |STR_LEN: 97 |STR_TIME: 0.2724769115447998
> STR_ID: 1gml |STR_LEN: 1261 |STR_TIME: 1.2870891094207764
> STR_ID: 1gmm |STR_LEN: 309 |STR_TIME: 0.31975388526916504
> STR_ID: 1gmn |STR_LEN: 357 |STR_TIME: 0.5717909336090088
> STR_ID: 1gmo |STR_LEN: 1610 |STR_TIME: 2.619434118270874
> STR_ID: 1gmp |STR_LEN: 687 |STR_TIME: 0.5201408863067627
> STR_ID: 1gmq |STR_LEN: 616 |STR_TIME: 0.4704451560974121
> STR_ID: 1gmr |STR_LEN: 583 |STR_TIME: 0.48299694061279297
> STR_ID: 1gmu |STR_LEN: 1516 |STR_TIME: 1.2007310390472412
> STR_ID: 1gmv |STR_LEN: 333 |STR_TIME: 0.5088558197021484
> STR_ID: 1gmw |STR_LEN: 722 |STR_TIME: 1.064249038696289
> STR_ID: 1gmx |STR_LEN: 215 |STR_TIME: 0.4633309841156006
> STR_ID: 1gmy |STR_LEN: 1399 |STR_TIME: 1.4963819980621338
> STR_ID: 1gmz |STR_LEN: 376 |STR_TIME: 0.5064198970794678
> STR_ID: 2gm0 |STR_LEN: 70 |STR_TIME: 4.4428629875183105
> STR_ID: 2gm1 |STR_LEN: 1549 |STR_TIME: 2.4141528606414795
> STR_ID: 2gm2 |STR_LEN: 132 |STR_TIME: 8.221033096313477
> STR_ID: 2gm3 |STR_LEN: 924 |STR_TIME: 1.67478609085083
> STR_ID: 2gm4 |STR_LEN: 423 |STR_TIME: 0.980222225189209
> STR_ID: 2gm5 |STR_LEN: 616 |STR_TIME: 0.9051830768585205
> STR_ID: 2gm7 |STR_LEN: 872 |STR_TIME: 1.6802139282226562
> STR_ID: 2gm8 |STR_LEN: 942 |STR_TIME: 1.5808331966400146
> STR_ID: 2gm9 |STR_LEN: 1262 |STR_TIME: 1.635331153869629
> STR_ID: 2gmc |STR_LEN: 13 |STR_TIME: 1.048985242843628
> STR_ID: 2gmd |STR_LEN: 13 |STR_TIME: 1.1513230800628662
> STR_ID: 2gme |STR_LEN: 809 |STR_TIME: 0.9333879947662354
> STR_ID: 2gmf |STR_LEN: 333 |STR_TIME: 0.4826200008392334
> STR_ID: 2gmg |STR_LEN: 105 |STR_TIME: 3.576056718826294
> STR_ID: 2gmh |STR_LEN: 1548 |STR_TIME: 2.21737003326416
> STR_ID: 2gmi |STR_LEN: 401 |STR_TIME: 0.6913561820983887
> STR_ID: 2gmj |STR_LEN: 1278 |STR_TIME: 2.0984151363372803
> STR_ID: 2gmk |STR_LEN: 304 |STR_TIME: 0.3959386348724365
> STR_ID: 2gml |STR_LEN: 475 |STR_TIME: 0.6850223541259766
> STR_ID: 2gmm |STR_LEN: 693 |STR_TIME: 0.8900511264801025
> STR_ID: 2gmn |STR_LEN: 1247 |STR_TIME: 1.9704420566558838
> STR_ID: 2gmo |STR_LEN: 75 |STR_TIME: 2.4255669116973877
> STR_ID: 2gmp |STR_LEN: 639 |STR_TIME: 0.9486877918243408
> STR_ID: 2gmq |STR_LEN: 375 |STR_TIME: 0.4988679885864258
> STR_ID: 2gmr |STR_LEN: 1019 |STR_TIME: 1.6645379066467285
> STR_ID: 2gms |STR_LEN: 844 |STR_TIME: 1.4434099197387695
> STR_ID: 2gmt |STR_LEN: 475 |STR_TIME: 0.5061912536621094
> STR_ID: 2gmu |STR_LEN: 1078 |STR_TIME: 1.5449092388153076
> STR_ID: 2gmv |STR_LEN: 1341 |STR_TIME: 2.2026872634887695
> STR_ID: 2gmw |STR_LEN: 919 |STR_TIME: 1.5631141662597656
> STR_ID: 2gmx |STR_LEN: 742 |STR_TIME: 1.3921489715576172
> STR_ID: 2gmy |STR_LEN: 1643 |STR_TIME: 1.7502787113189697
> STR_ID: 3gm0 |STR_LEN: 315 |STR_TIME: 0.4681971073150635
> STR_ID: 3gm1 |STR_LEN: 345 |STR_TIME: 0.5955979824066162
> STR_ID: 3gm2 |STR_LEN: 127 |STR_TIME: 0.24855709075927734
> STR_ID: 3gm3 |STR_LEN: 147 |STR_TIME: 0.2756638526916504
> STR_ID: 3gm5 |STR_LEN: 280 |STR_TIME: 0.374143123626709
> STR_ID: 3gm6 |STR_LEN: 2104 |STR_TIME: 3.6421589851379395
> STR_ID: 3gm7 |STR_LEN: 88 |STR_TIME: 0.394946813583374
> STR_ID: 3gm8 |STR_LEN: 1028 |STR_TIME: 1.4675970077514648
> STR_ID: 3gma |STR_LEN: 1478 |STR_TIME: 2.1240062713623047
> STR_ID: 3gmb |STR_LEN: 1484 |STR_TIME: 1.5679669380187988
> STR_ID: 3gmc |STR_LEN: 1463 |STR_TIME: 1.558048963546753
> STR_ID: 3gmd |STR_LEN: 2664 |STR_TIME: 3.919081926345825
> STR_ID: 3gme |STR_LEN: 663 |STR_TIME: 0.9200680255889893
> STR_ID: 3gmf |STR_LEN: 381 |STR_TIME: 0.4434950351715088
> STR_ID: 3gmg |STR_LEN: 542 |STR_TIME: 0.6002249717712402
> STR_ID: 3gmh |STR_LEN: 2266 |STR_TIME: 7.496129035949707
> STR_ID: 3gmi |STR_LEN: 525 |STR_TIME: 0.7634141445159912
> STR_ID: 3gmj |STR_LEN: 809 |STR_TIME: 1.451709270477295
> STR_ID: 3gml |STR_LEN: 711 |STR_TIME: 0.9179818630218506
> STR_ID: 3gmm |STR_LEN: 699 |STR_TIME: 0.899482250213623
> STR_ID: 3gmn |STR_LEN: 697 |STR_TIME: 0.8792879581451416
> STR_ID: 3gmo |STR_LEN: 733 |STR_TIME: 0.8805079460144043
> STR_ID: 3gmp |STR_LEN: 692 |STR_TIME: 0.847078800201416
> STR_ID: 3gmq |STR_LEN: 615 |STR_TIME: 0.8646299839019775
> STR_ID: 3gmr |STR_LEN: 697 |STR_TIME: 0.9240093231201172
> STR_ID: 3gms |STR_LEN: 478 |STR_TIME: 0.6560261249542236
> STR_ID: 3gmt |STR_LEN: 623 |STR_TIME: 0.7822318077087402
> STR_ID: 3gmu |STR_LEN: 281 |STR_TIME: 0.3422830104827881
> STR_ID: 3gmv |STR_LEN: 358 |STR_TIME: 0.3690798282623291
> STR_ID: 3gmw |STR_LEN: 1208 |STR_TIME: 1.5613090991973877
> STR_ID: 3gmx |STR_LEN: 1096 |STR_TIME: 1.4458551406860352
> STR_ID: 3gmy |STR_LEN: 787 |STR_TIME: 1.3297410011291504
> STR_ID: 3gmz |STR_LEN: 1029 |STR_TIME: 1.223417043685913
> STR_ID: 4gm0 |STR_LEN: 1108 |STR_TIME: 1.6936099529266357
> STR_ID: 4gm1 |STR_LEN: 1100 |STR_TIME: 1.6220581531524658
> STR_ID: 4gm2 |STR_LEN: 1271 |STR_TIME: 3.9662859439849854
> STR_ID: 4gm3 |STR_LEN: 2472 |STR_TIME: 4.194050073623657
> STR_ID: 4gm4 |STR_LEN: 1035 |STR_TIME: 1.64670729637146
> STR_ID: 4gm5 |STR_LEN: 758 |STR_TIME: 1.4694182872772217
> STR_ID: 4gm6 |STR_LEN: 3011 |STR_TIME: 6.62746787071228
> STR_ID: 4gm7 |STR_LEN: 759 |STR_TIME: 1.1732378005981445
> STR_ID: 4gm8 |STR_LEN: 1528 |STR_TIME: 2.1816840171813965
> STR_ID: 4gm9 |STR_LEN: 1152 |STR_TIME: 1.2506439685821533
> STR_ID: 4gma |STR_LEN: 193 |STR_TIME: 1.8648710250854492
> STR_ID: 4gmb |STR_LEN: 372 |STR_TIME: 0.5845489501953125
> STR_ID: 4gmc |STR_LEN: 1168 |STR_TIME: 1.9209473133087158
> STR_ID: 4gmd |STR_LEN: 1117 |STR_TIME: 2.6697473526000977
> STR_ID: 4gme |STR_LEN: 1320 |STR_TIME: 1.6128711700439453
> STR_ID: 4gmf |STR_LEN: 1831 |STR_TIME: 2.463989019393921
> STR_ID: 4gmg |STR_LEN: 1494 |STR_TIME: 2.534823179244995
> STR_ID: 4gmh |STR_LEN: 371 |STR_TIME: 0.4936549663543701
> STR_ID: 4gmi |STR_LEN: 713 |STR_TIME: 1.4495611190795898
> STR_ID: 4gmj |STR_LEN: 1691 |STR_TIME: 5.238192081451416
> STR_ID: 4gmk |STR_LEN: 716 |STR_TIME: 0.8910160064697266
> STR_ID: 4gml |STR_LEN: 1415 |STR_TIME: 2.4614851474761963
> STR_ID: 4gmm |STR_LEN: 1027 |STR_TIME: 1.3746681213378906
> STR_ID: 4gmn |STR_LEN: 570 |STR_TIME: 1.0332610607147217
> STR_ID: 4gmo |STR_LEN: 777 |STR_TIME: 1.0552411079406738
> STR_ID: 4gmp |STR_LEN: 695 |STR_TIME: 1.2987630367279053
> STR_ID: 4gmq |STR_LEN: 274 |STR_TIME: 0.38124799728393555
> STR_ID: 4gmr |STR_LEN: 378 |STR_TIME: 1.0220799446105957
> STR_ID: 4gms |STR_LEN: 2757 |STR_TIME: 8.727167129516602
> STR_ID: 4gmt |STR_LEN: 901 |STR_TIME: 2.7675278186798096
> STR_ID: 4gmu |STR_LEN: 1496 |STR_TIME: 1.4871580600738525
> STR_ID: 4gmv |STR_LEN: 622 |STR_TIME: 1.8432977199554443
> STR_ID: 4gmw |STR_LEN: 1011 |STR_TIME: 1.3068358898162842
