>> START_DIR: ./data/a/a0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1a00 |STR_LEN: 794 |STR_TIME: 1.0915958881378174
> STR_ID: 2akf |STR_LEN: 198 |STR_TIME: 0.4218921661376953
> STR_ID: 2akg |STR_LEN: 24 |STR_TIME: 1.600477933883667
> STR_ID: 2akh |STR_LEN: 1176 |STR_TIME: 0.3880641460418701
> STR_ID: 2aki |STR_LEN: 1176 |STR_TIME: 0.403062105178833
> STR_ID: 2akj |STR_LEN: 543 |STR_TIME: 1.0203502178192139
> STR_ID: 2akk |STR_LEN: 74 |STR_TIME: 4.641983985900879
> STR_ID: 2akl |STR_LEN: 117 |STR_TIME: 7.166672945022583
> STR_ID: 2akm |STR_LEN: 1248 |STR_TIME: 1.571948766708374
> STR_ID: 2ako |STR_LEN: 1680 |STR_TIME: 2.076406717300415
> STR_ID: 2akp |STR_LEN: 614 |STR_TIME: 0.7270162105560303
> STR_ID: 2akq |STR_LEN: 692 |STR_TIME: 1.1351747512817383
> STR_ID: 2akr |STR_LEN: 1491 |STR_TIME: 2.7104499340057373
> STR_ID: 2akw |STR_LEN: 1251 |STR_TIME: 1.9566442966461182
> STR_ID: 2aky |STR_LEN: 373 |STR_TIME: 0.5951979160308838
> STR_ID: 2akz |STR_LEN: 1845 |STR_TIME: 3.150815963745117
> STR_ID: 3ak0 |STR_LEN: 518 |STR_TIME: 0.5824329853057861
> STR_ID: 3ak1 |STR_LEN: 1506 |STR_TIME: 1.757019281387329
> STR_ID: 3ak2 |STR_LEN: 1595 |STR_TIME: 1.7470428943634033
> STR_ID: 3ak3 |STR_LEN: 1274 |STR_TIME: 1.6293601989746094
> STR_ID: 3ak4 |STR_LEN: 1856 |STR_TIME: 1.9941422939300537
> STR_ID: 3ak5 |STR_LEN: 5329 |STR_TIME: 6.856034755706787
> STR_ID: 3ak8 |STR_LEN: 3525 |STR_TIME: 6.894659996032715
> STR_ID: 3ak9 |STR_LEN: 3202 |STR_TIME: 6.730540037155151
> STR_ID: 3aka |STR_LEN: 381 |STR_TIME: 0.39359378814697266
> STR_ID: 3akb |STR_LEN: 379 |STR_TIME: 0.3959841728210449
> STR_ID: 3akc |STR_LEN: 327 |STR_TIME: 0.4389643669128418
> STR_ID: 3akd |STR_LEN: 306 |STR_TIME: 0.41388583183288574
> STR_ID: 3ake |STR_LEN: 342 |STR_TIME: 0.42435622215270996
> STR_ID: 3akf |STR_LEN: 716 |STR_TIME: 0.8929378986358643
> STR_ID: 3akg |STR_LEN: 907 |STR_TIME: 0.9827260971069336
> STR_ID: 3akh |STR_LEN: 1036 |STR_TIME: 1.118818998336792
> STR_ID: 3aki |STR_LEN: 688 |STR_TIME: 0.8915369510650635
> STR_ID: 3akj |STR_LEN: 876 |STR_TIME: 1.093334674835205
> STR_ID: 3akk |STR_LEN: 1474 |STR_TIME: 2.190241813659668
> STR_ID: 3akl |STR_LEN: 1190 |STR_TIME: 2.1375529766082764
> STR_ID: 3akm |STR_LEN: 638 |STR_TIME: 0.9980978965759277
> STR_ID: 3akn |STR_LEN: 181 |STR_TIME: 0.29166316986083984
> STR_ID: 3ako |STR_LEN: 1555 |STR_TIME: 1.791917085647583
> STR_ID: 3akp |STR_LEN: 909 |STR_TIME: 0.8921670913696289
> STR_ID: 3akq |STR_LEN: 558 |STR_TIME: 0.48702383041381836
> STR_ID: 3akr |STR_LEN: 466 |STR_TIME: 0.4661369323730469
> STR_ID: 3aks |STR_LEN: 448 |STR_TIME: 0.4508490562438965
> STR_ID: 3akt |STR_LEN: 840 |STR_TIME: 0.7974119186401367
> STR_ID: 3aky |STR_LEN: 346 |STR_TIME: 0.5858612060546875
> STR_ID: 3akz |STR_LEN: 2152 |STR_TIME: 4.916013956069946
> STR_ID: 4ak0 |STR_LEN: 74 |STR_TIME: 0.156965970993042
> STR_ID: 4ak1 |STR_LEN: 1226 |STR_TIME: 2.14473295211792
> STR_ID: 4ak2 |STR_LEN: 671 |STR_TIME: 1.174159049987793
> STR_ID: 4ak3 |STR_LEN: 229 |STR_TIME: 0.6935291290283203
> STR_ID: 4ak4 |STR_LEN: 2169 |STR_TIME: 4.137785911560059
> STR_ID: 4ak5 |STR_LEN: 1418 |STR_TIME: 1.5022337436676025
> STR_ID: 4ak6 |STR_LEN: 1143 |STR_TIME: 1.4532740116119385
> STR_ID: 4ak7 |STR_LEN: 1536 |STR_TIME: 1.6242420673370361
> STR_ID: 4ak8 |STR_LEN: 1337 |STR_TIME: 1.2554218769073486
> STR_ID: 4ak9 |STR_LEN: 1084 |STR_TIME: 1.18009614944458
> STR_ID: 4aka |STR_LEN: 106 |STR_TIME: 6.778975009918213
> STR_ID: 4akb |STR_LEN: 864 |STR_TIME: 2.0046279430389404
> STR_ID: 4akc |STR_LEN: 652 |STR_TIME: 1.8604240417480469
> STR_ID: 4akd |STR_LEN: 886 |STR_TIME: 1.9366190433502197
> STR_ID: 4ake |STR_LEN: 575 |STR_TIME: 0.7905821800231934
> STR_ID: 4akf |STR_LEN: 647 |STR_TIME: 1.0347299575805664
> STR_ID: 4akg |STR_LEN: 5310 |STR_TIME: 9.667541980743408
> STR_ID: 4akh |STR_LEN: 5310 |STR_TIME: 9.80197787284851
> STR_ID: 4aki |STR_LEN: 5310 |STR_TIME: 9.735276699066162
> STR_ID: 4akj |STR_LEN: 153 |STR_TIME: 0.426105260848999
> STR_ID: 4akk |STR_LEN: 1008 |STR_TIME: 1.5579860210418701
> STR_ID: 4akl |STR_LEN: 1261 |STR_TIME: 3.2362232208251953
> STR_ID: 4akm |STR_LEN: 328 |STR_TIME: 0.6119120121002197
> STR_ID: 4akn |STR_LEN: 670 |STR_TIME: 1.3141820430755615
> STR_ID: 4ako |STR_LEN: 1090 |STR_TIME: 1.190659999847412
> STR_ID: 4akp |STR_LEN: 991 |STR_TIME: 1.1169860363006592
> STR_ID: 4akq |STR_LEN: 977 |STR_TIME: 1.0989019870758057
> STR_ID: 4akr |STR_LEN: 1358 |STR_TIME: 1.8725252151489258
> STR_ID: 4aks |STR_LEN: 844 |STR_TIME: 1.9907639026641846
> STR_ID: 4akt |STR_LEN: 804 |STR_TIME: 2.1122522354125977
> STR_ID: 4akv |STR_LEN: 762 |STR_TIME: 2.3864619731903076
> STR_ID: 4akx |STR_LEN: 693 |STR_TIME: 2.0612051486968994
> STR_ID: 4aky |STR_LEN: 1155 |STR_TIME: 1.393254041671753
> STR_ID: 4akz |STR_LEN: 1614 |STR_TIME: 1.4384880065917969
> STR_ID: 5ak0 |STR_LEN: 834 |STR_TIME: 1.643043041229248
> STR_ID: 5ak2 |STR_LEN: 582 |STR_TIME: 1.223695993423462
> STR_ID: 5ak3 |STR_LEN: 717 |STR_TIME: 1.0812649726867676
> STR_ID: 5ak4 |STR_LEN: 1129 |STR_TIME: 1.2080581188201904
> STR_ID: 5ak5 |STR_LEN: 1065 |STR_TIME: 1.1783289909362793
> STR_ID: 5ak6 |STR_LEN: 883 |STR_TIME: 1.098729133605957
> STR_ID: 5ak7 |STR_LEN: 920 |STR_TIME: 1.6174519062042236
> STR_ID: 5ak8 |STR_LEN: 902 |STR_TIME: 1.6175789833068848
> STR_ID: 5ak9 |STR_LEN: 938 |STR_TIME: 3.2947590351104736
> STR_ID: 5aka |STR_LEN: 7137 |STR_TIME: 22.26946783065796
> STR_ID: 5akb |STR_LEN: 2772 |STR_TIME: 9.253874063491821
> STR_ID: 5akc |STR_LEN: 5694 |STR_TIME: 18.950483798980713
> STR_ID: 5akd |STR_LEN: 5694 |STR_TIME: 19.020055055618286
> STR_ID: 5ake |STR_LEN: 905 |STR_TIME: 1.179297924041748
> STR_ID: 5akf |STR_LEN: 989 |STR_TIME: 3.2971489429473877
> STR_ID: 5akg |STR_LEN: 661 |STR_TIME: 1.0544242858886719
> STR_ID: 5akh |STR_LEN: 1009 |STR_TIME: 1.3180058002471924
> STR_ID: 5aki |STR_LEN: 920 |STR_TIME: 1.122683048248291
> STR_ID: 5akj |STR_LEN: 1038 |STR_TIME: 1.1336920261383057
> STR_ID: 5akk |STR_LEN: 905 |STR_TIME: 1.0805869102478027
> STR_ID: 5akl |STR_LEN: 960 |STR_TIME: 1.1389338970184326
> STR_ID: 5akm |STR_LEN: 756 |STR_TIME: 3.2321369647979736
> STR_ID: 5akn |STR_LEN: 893 |STR_TIME: 3.317784070968628
> STR_ID: 5ako |STR_LEN: 529 |STR_TIME: 0.8546807765960693
> STR_ID: 5akp |STR_LEN: 1206 |STR_TIME: 3.947920799255371
> STR_ID: 5akq |STR_LEN: 838 |STR_TIME: 2.624555826187134
> STR_ID: 5akr |STR_LEN: 955 |STR_TIME: 2.1922690868377686
> STR_ID: 5aks |STR_LEN: 566 |STR_TIME: 0.6297907829284668
> STR_ID: 5akt |STR_LEN: 506 |STR_TIME: 0.5843617916107178
> STR_ID: 5aku |STR_LEN: 776 |STR_TIME: 0.9232020378112793
> STR_ID: 5akv |STR_LEN: 458 |STR_TIME: 0.5928490161895752
> STR_ID: 5akw |STR_LEN: 627 |STR_TIME: 0.855017900466919
> STR_ID: 5akx |STR_LEN: 1026 |STR_TIME: 1.096066951751709
> STR_ID: 5aky |STR_LEN: 927 |STR_TIME: 1.126758098602295
> STR_ID: 5akz |STR_LEN: 831 |STR_TIME: 1.0878279209136963
>> FINISH_DIR: ./data/a/ak/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 3427 |DIR_TIME: 339.26140904426575 

>> START_DIR: ./data/a/al/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1al0 |STR_LEN: 1204 |STR_TIME: 2.17769718170166
> STR_ID: 1al1 |STR_LEN: 14 |STR_TIME: 0.06688928604125977
> STR_ID: 1al2 |STR_LEN: 1387 |STR_TIME: 1.6486430168151855
> STR_ID: 1al3 |STR_LEN: 491 |STR_TIME: 0.5637280941009521
> STR_ID: 1al4 |STR_LEN: 42 |STR_TIME: 0.5361437797546387
> STR_ID: 1al5 |STR_LEN: 24 |STR_TIME: 1.8128571510314941
> STR_ID: 1al6 |STR_LEN: 580 |STR_TIME: 0.8425519466400146
> STR_ID: 1al7 |STR_LEN: 644 |STR_TIME: 0.7191479206085205
> STR_ID: 1al8 |STR_LEN: 414 |STR_TIME: 0.6500098705291748
> STR_ID: 1al9 |STR_LEN: 17 |STR_TIME: 0.16784167289733887
> STR_ID: 1ala |STR_LEN: 400 |STR_TIME: 0.6228039264678955
> STR_ID: 1alb |STR_LEN: 200 |STR_TIME: 0.2889730930328369
> STR_ID: 1alc |STR_LEN: 273 |STR_TIME: 0.31764912605285645
> STR_ID: 1ald |STR_LEN: 363 |STR_TIME: 0.6450009346008301
> STR_ID: 1ale |STR_LEN: 18 |STR_TIME: 0.30258893966674805
> STR_ID: 1alf |STR_LEN: 19 |STR_TIME: 0.3551499843597412
> STR_ID: 1alg |STR_LEN: 24 |STR_TIME: 0.7351119518280029
> STR_ID: 1alh |STR_LEN: 1196 |STR_TIME: 1.9799599647521973
> STR_ID: 1ali |STR_LEN: 1139 |STR_TIME: 1.5514159202575684
> STR_ID: 1alj |STR_LEN: 1117 |STR_TIME: 1.5506951808929443
> STR_ID: 1alk |STR_LEN: 912 |STR_TIME: 1.4337952136993408
> STR_ID: 1all |STR_LEN: 415 |STR_TIME: 0.6030158996582031
> STR_ID: 1aln |STR_LEN: 345 |STR_TIME: 0.5498018264770508
> STR_ID: 1alq |STR_LEN: 473 |STR_TIME: 0.5636558532714844
> STR_ID: 1alu |STR_LEN: 282 |STR_TIME: 0.3567690849304199
> STR_ID: 1alv |STR_LEN: 447 |STR_TIME: 0.8505499362945557
> STR_ID: 1alw |STR_LEN: 460 |STR_TIME: 0.7014384269714355
> STR_ID: 1alx |STR_LEN: 52 |STR_TIME: 0.5509481430053711
> STR_ID: 1aly |STR_LEN: 210 |STR_TIME: 0.3894352912902832
> STR_ID: 1alz |STR_LEN: 47 |STR_TIME: 0.5024242401123047
> STR_ID: 2al0 |STR_LEN: 325 |STR_TIME: 0.4010779857635498
> STR_ID: 2al1 |STR_LEN: 1582 |STR_TIME: 1.6931018829345703
> STR_ID: 2al2 |STR_LEN: 1411 |STR_TIME: 1.6485602855682373
> STR_ID: 2al3 |STR_LEN: 76 |STR_TIME: 5.063835144042969
> STR_ID: 2al4 |STR_LEN: 2345 |STR_TIME: 2.9215359687805176
> STR_ID: 2al5 |STR_LEN: 1234 |STR_TIME: 1.1273868083953857
> STR_ID: 2al6 |STR_LEN: 798 |STR_TIME: 1.29646897315979
> STR_ID: 2al7 |STR_LEN: 299 |STR_TIME: 0.3821578025817871
> STR_ID: 2ala |STR_LEN: 472 |STR_TIME: 0.7272660732269287
> STR_ID: 2alb |STR_LEN: 113 |STR_TIME: 6.756279706954956
> STR_ID: 2alc |STR_LEN: 67 |STR_TIME: 0.26603007316589355
> STR_ID: 2ald |STR_LEN: 506 |STR_TIME: 0.6897060871124268
> STR_ID: 2ale |STR_LEN: 199 |STR_TIME: 0.29204297065734863
> STR_ID: 2alf |STR_LEN: 410 |STR_TIME: 0.39136791229248047
> STR_ID: 2alg |STR_LEN: 325 |STR_TIME: 0.3807520866394043
> STR_ID: 2alj |STR_LEN: 119 |STR_TIME: 9.580542087554932
> STR_ID: 2all |STR_LEN: 385 |STR_TIME: 0.7517480850219727
> STR_ID: 2alm |STR_LEN: 454 |STR_TIME: 0.7404019832611084
> STR_ID: 2alp |STR_LEN: 356 |STR_TIME: 0.3778841495513916
> STR_ID: 2alr |STR_LEN: 312 |STR_TIME: 0.5472707748413086
> STR_ID: 2alu |STR_LEN: 640 |STR_TIME: 0.759638786315918
> STR_ID: 2alv |STR_LEN: 453 |STR_TIME: 0.6084768772125244
> STR_ID: 2alw |STR_LEN: 2091 |STR_TIME: 2.2609260082244873
> STR_ID: 2alx |STR_LEN: 345 |STR_TIME: 0.662060022354126
> STR_ID: 2aly |STR_LEN: 1285 |STR_TIME: 1.9384970664978027
> STR_ID: 2alz |STR_LEN: 471 |STR_TIME: 0.8411870002746582
> STR_ID: 3al0 |STR_LEN: 1594 |STR_TIME: 5.823688983917236
> STR_ID: 3al1 |STR_LEN: 50 |STR_TIME: 0.31105780601501465
> STR_ID: 3al2 |STR_LEN: 404 |STR_TIME: 0.8789610862731934
> STR_ID: 3al3 |STR_LEN: 325 |STR_TIME: 0.8773372173309326
> STR_ID: 3al4 |STR_LEN: 3245 |STR_TIME: 9.646996021270752
> STR_ID: 3al5 |STR_LEN: 1207 |STR_TIME: 3.8729639053344727
> STR_ID: 3al6 |STR_LEN: 1194 |STR_TIME: 2.14717173576355
> STR_ID: 3al7 |STR_LEN: 689 |STR_TIME: 1.332360029220581
> STR_ID: 3al8 |STR_LEN: 1050 |STR_TIME: 1.8706340789794922
> STR_ID: 3al9 |STR_LEN: 1496 |STR_TIME: 2.036494731903076
> STR_ID: 3ala |STR_LEN: 5241 |STR_TIME: 8.92341685295105
> STR_ID: 3alb |STR_LEN: 412 |STR_TIME: 0.6544368267059326
> STR_ID: 3alc |STR_LEN: 67 |STR_TIME: 3.3435568809509277
> STR_ID: 3ald |STR_LEN: 596 |STR_TIME: 1.2627360820770264
> STR_ID: 3ale |STR_LEN: 1585 |STR_TIME: 2.5304388999938965
> STR_ID: 3alf |STR_LEN: 758 |STR_TIME: 0.778454065322876
> STR_ID: 3alg |STR_LEN: 750 |STR_TIME: 0.7797949314117432
> STR_ID: 3alj |STR_LEN: 656 |STR_TIME: 0.827293872833252
> STR_ID: 3all |STR_LEN: 1092 |STR_TIME: 1.478308916091919
> STR_ID: 3alm |STR_LEN: 1078 |STR_TIME: 1.4292049407958984
> STR_ID: 3aln |STR_LEN: 721 |STR_TIME: 1.3654088973999023
> STR_ID: 3alo |STR_LEN: 326 |STR_TIME: 1.011979103088379
> STR_ID: 3alp |STR_LEN: 645 |STR_TIME: 1.9564669132232666
> STR_ID: 3alq |STR_LEN: 1835 |STR_TIME: 3.180591106414795
> STR_ID: 3alr |STR_LEN: 369 |STR_TIME: 0.9394409656524658
> STR_ID: 3als |STR_LEN: 710 |STR_TIME: 1.1005759239196777
> STR_ID: 3alt |STR_LEN: 725 |STR_TIME: 1.1408379077911377
> STR_ID: 3alu |STR_LEN: 1391 |STR_TIME: 1.4333782196044922
> STR_ID: 3alw |STR_LEN: 512 |STR_TIME: 0.935781717300415
> STR_ID: 3alx |STR_LEN: 2065 |STR_TIME: 3.691817283630371
> STR_ID: 3aly |STR_LEN: 536 |STR_TIME: 0.598250150680542
> STR_ID: 3alz |STR_LEN: 528 |STR_TIME: 1.7189130783081055
> STR_ID: 4al0 |STR_LEN: 240 |STR_TIME: 0.6469969749450684
> STR_ID: 4al1 |STR_LEN: 228 |STR_TIME: 0.33585262298583984
> STR_ID: 4al2 |STR_LEN: 551 |STR_TIME: 1.6929521560668945
> STR_ID: 4al3 |STR_LEN: 263 |STR_TIME: 0.6518092155456543
> STR_ID: 4al4 |STR_LEN: 2329 |STR_TIME: 4.586201190948486
> STR_ID: 4al5 |STR_LEN: 336 |STR_TIME: 1.139460802078247
> STR_ID: 4al6 |STR_LEN: 203 |STR_TIME: 0.9688730239868164
> STR_ID: 4al7 |STR_LEN: 215 |STR_TIME: 0.9201610088348389
> STR_ID: 4al8 |STR_LEN: 1175 |STR_TIME: 1.816230058670044
> STR_ID: 4al9 |STR_LEN: 1746 |STR_TIME: 1.943047285079956
> STR_ID: 4ala |STR_LEN: 951 |STR_TIME: 1.7012920379638672
> STR_ID: 4alb |STR_LEN: 491 |STR_TIME: 0.8733320236206055
> STR_ID: 4alc |STR_LEN: 454 |STR_TIME: 0.42793703079223633
> STR_ID: 4ald |STR_LEN: 364 |STR_TIME: 0.7004520893096924
> STR_ID: 4ale |STR_LEN: 447 |STR_TIME: 0.4257359504699707
> STR_ID: 4alf |STR_LEN: 2599 |STR_TIME: 8.093764781951904
> STR_ID: 4alg |STR_LEN: 248 |STR_TIME: 0.518043041229248
> STR_ID: 4alh |STR_LEN: 636 |STR_TIME: 1.286818027496338
> STR_ID: 4ali |STR_LEN: 3294 |STR_TIME: 7.184852838516235
> STR_ID: 4alj |STR_LEN: 3283 |STR_TIME: 7.007073879241943
> STR_ID: 4alk |STR_LEN: 3453 |STR_TIME: 7.287053108215332
> STR_ID: 4all |STR_LEN: 1035 |STR_TIME: 3.347287178039551
> STR_ID: 4alm |STR_LEN: 1203 |STR_TIME: 3.134615182876587
> STR_ID: 4aln |STR_LEN: 2819 |STR_TIME: 8.263983964920044
> STR_ID: 4alo |STR_LEN: 473 |STR_TIME: 0.7421936988830566
> STR_ID: 4alp |STR_LEN: 1007 |STR_TIME: 1.4556102752685547
> STR_ID: 4alq |STR_LEN: 451 |STR_TIME: 0.43180227279663086
> STR_ID: 4alr |STR_LEN: 449 |STR_TIME: 0.4107239246368408
> STR_ID: 4als |STR_LEN: 459 |STR_TIME: 0.42516016960144043
> STR_ID: 4alt |STR_LEN: 451 |STR_TIME: 0.4393298625946045
> STR_ID: 4alu |STR_LEN: 367 |STR_TIME: 0.5815250873565674
> STR_ID: 4alv |STR_LEN: 348 |STR_TIME: 0.5763192176818848
> STR_ID: 4alw |STR_LEN: 613 |STR_TIME: 0.6875143051147461
> STR_ID: 4alx |STR_LEN: 2733 |STR_TIME: 3.972853899002075
> STR_ID: 4aly |STR_LEN: 517 |STR_TIME: 0.7856550216674805
> STR_ID: 4alz |STR_LEN: 485 |STR_TIME: 0.49007391929626465
> STR_ID: 5al0 |STR_LEN: 500 |STR_TIME: 0.9752321243286133
> STR_ID: 5al1 |STR_LEN: 826 |STR_TIME: 1.010962963104248
> STR_ID: 5al2 |STR_LEN: 611 |STR_TIME: 0.8755509853363037
> STR_ID: 5al3 |STR_LEN: 759 |STR_TIME: 0.9129197597503662
> STR_ID: 5al4 |STR_LEN: 707 |STR_TIME: 0.9171881675720215
> STR_ID: 5al5 |STR_LEN: 698 |STR_TIME: 0.8830170631408691
> STR_ID: 5al6 |STR_LEN: 99 |STR_TIME: 0.330935001373291
> STR_ID: 5al7 |STR_LEN: 451 |STR_TIME: 1.3685739040374756
> STR_ID: 5al8 |STR_LEN: 466 |STR_TIME: 0.9903469085693359
> STR_ID: 5al9 |STR_LEN: 547 |STR_TIME: 1.0302231311798096
> STR_ID: 5ala |STR_LEN: 619 |STR_TIME: 1.7902860641479492
> STR_ID: 5alb |STR_LEN: 537 |STR_TIME: 0.8055679798126221
> STR_ID: 5alc |STR_LEN: 637 |STR_TIME: 0.8198559284210205
> STR_ID: 5ald |STR_LEN: 901 |STR_TIME: 1.115480899810791
> STR_ID: 5ale |STR_LEN: 1088 |STR_TIME: 1.2022910118103027
> STR_ID: 5alf |STR_LEN: 961 |STR_TIME: 1.1028010845184326
> STR_ID: 5alg |STR_LEN: 836 |STR_TIME: 1.0964207649230957
> STR_ID: 5alh |STR_LEN: 1091 |STR_TIME: 1.1566760540008545
> STR_ID: 5ali |STR_LEN: 1072 |STR_TIME: 1.1874339580535889
> STR_ID: 5alj |STR_LEN: 822 |STR_TIME: 1.0393869876861572
> STR_ID: 5alk |STR_LEN: 923 |STR_TIME: 1.099748134613037
> STR_ID: 5all |STR_LEN: 852 |STR_TIME: 1.1010549068450928
> STR_ID: 5alm |STR_LEN: 888 |STR_TIME: 1.122182846069336
> STR_ID: 5aln |STR_LEN: 999 |STR_TIME: 1.218183994293213
> STR_ID: 5alo |STR_LEN: 1003 |STR_TIME: 1.1191060543060303
> STR_ID: 5alp |STR_LEN: 999 |STR_TIME: 1.149594783782959
> STR_ID: 5alq |STR_LEN: 623 |STR_TIME: 1.0109939575195312
> STR_ID: 5alr |STR_LEN: 655 |STR_TIME: 1.0275120735168457
> STR_ID: 5als |STR_LEN: 782 |STR_TIME: 1.0952610969543457
> STR_ID: 5alt |STR_LEN: 824 |STR_TIME: 1.0804169178009033
> STR_ID: 5alu |STR_LEN: 1312 |STR_TIME: 1.2475049495697021
> STR_ID: 5alv |STR_LEN: 896 |STR_TIME: 1.0787248611450195
> STR_ID: 5alw |STR_LEN: 957 |STR_TIME: 1.1253390312194824
> STR_ID: 5alx |STR_LEN: 910 |STR_TIME: 1.1087889671325684
> STR_ID: 5aly |STR_LEN: 1089 |STR_TIME: 1.1445727348327637
> STR_ID: 5alz |STR_LEN: 791 |STR_TIME: 1.0835850238800049
> STR_ID: 6ald |STR_LEN: 1759 |STR_TIME: 2.4213321208953857
>> FINISH_DIR: ./data/a/al/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 3588 |DIR_TIME: 254.98391127586365 

>> START_DIR: ./data/a/am/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1am0 |STR_LEN: 17 |STR_TIME: 0.9924249649047852
> STR_ID: 1am1 |STR_LEN: 437 |STR_TIME: 0.4989199638366699
> STR_ID: 1am2 |STR_LEN: 227 |STR_TIME: 0.3604910373687744
> STR_ID: 1am4 |STR_LEN: 1427 |STR_TIME: 2.0507237911224365
> STR_ID: 1am5 |STR_LEN: 485 |STR_TIME: 0.6478478908538818
> STR_ID: 1am6 |STR_LEN: 374 |STR_TIME: 0.6900362968444824
> STR_ID: 1am7 |STR_LEN: 583 |STR_TIME: 0.8536598682403564
> STR_ID: 1am9 |STR_LEN: 690 |STR_TIME: 1.0666429996490479
> STR_ID: 1ama |STR_LEN: 714 |STR_TIME: 0.8403151035308838
> STR_ID: 1amb |STR_LEN: 28 |STR_TIME: 0.10960793495178223
> STR_ID: 1amc |STR_LEN: 28 |STR_TIME: 0.43810296058654785
> STR_ID: 1amd |STR_LEN: 13 |STR_TIME: 0.14469003677368164
> STR_ID: 1ame |STR_LEN: 111 |STR_TIME: 0.15975189208984375
> STR_ID: 1amf |STR_LEN: 308 |STR_TIME: 0.5376632213592529
> STR_ID: 1amh |STR_LEN: 576 |STR_TIME: 0.8180549144744873
> STR_ID: 1ami |STR_LEN: 1016 |STR_TIME: 1.4487879276275635
> STR_ID: 1amj |STR_LEN: 1111 |STR_TIME: 1.4458868503570557
> STR_ID: 1amk |STR_LEN: 363 |STR_TIME: 0.4998171329498291
> STR_ID: 1aml |STR_LEN: 40 |STR_TIME: 2.3859851360321045
> STR_ID: 1amm |STR_LEN: 566 |STR_TIME: 0.5165472030639648
> STR_ID: 1amn |STR_LEN: 627 |STR_TIME: 1.2336902618408203
> STR_ID: 1amo |STR_LEN: 1364 |STR_TIME: 2.2411909103393555
> STR_ID: 1amp |STR_LEN: 649 |STR_TIME: 0.6388421058654785
> STR_ID: 1amq |STR_LEN: 655 |STR_TIME: 0.7802329063415527
> STR_ID: 1amr |STR_LEN: 662 |STR_TIME: 0.8693430423736572
> STR_ID: 1ams |STR_LEN: 398 |STR_TIME: 0.7039458751678467
> STR_ID: 1amt |STR_LEN: 78 |STR_TIME: 0.20601105690002441
> STR_ID: 1amu |STR_LEN: 1594 |STR_TIME: 1.982529878616333
> STR_ID: 1amw |STR_LEN: 558 |STR_TIME: 0.5330231189727783
> STR_ID: 1amx |STR_LEN: 274 |STR_TIME: 0.4316291809082031
> STR_ID: 1amy |STR_LEN: 558 |STR_TIME: 0.7818408012390137
> STR_ID: 1amz |STR_LEN: 578 |STR_TIME: 0.8898918628692627
> STR_ID: 2am1 |STR_LEN: 595 |STR_TIME: 0.8751270771026611
> STR_ID: 2am2 |STR_LEN: 592 |STR_TIME: 0.8547108173370361
> STR_ID: 2am3 |STR_LEN: 521 |STR_TIME: 0.7728450298309326
> STR_ID: 2am4 |STR_LEN: 614 |STR_TIME: 0.7548918724060059
> STR_ID: 2am5 |STR_LEN: 610 |STR_TIME: 0.7465898990631104
> STR_ID: 2am9 |STR_LEN: 477 |STR_TIME: 0.5733401775360107
> STR_ID: 2ama |STR_LEN: 340 |STR_TIME: 0.5529139041900635
> STR_ID: 2amb |STR_LEN: 443 |STR_TIME: 0.5681099891662598
> STR_ID: 2amc |STR_LEN: 1287 |STR_TIME: 1.8739428520202637
> STR_ID: 2amd |STR_LEN: 1016 |STR_TIME: 1.214040994644165
> STR_ID: 2ame |STR_LEN: 115 |STR_TIME: 0.20089077949523926
> STR_ID: 2amf |STR_LEN: 2041 |STR_TIME: 2.37615704536438
> STR_ID: 2amg |STR_LEN: 595 |STR_TIME: 0.7841019630432129
> STR_ID: 2amh |STR_LEN: 286 |STR_TIME: 0.42096781730651855
> STR_ID: 2ami |STR_LEN: 76 |STR_TIME: 4.877471923828125
> STR_ID: 2amj |STR_LEN: 1304 |STR_TIME: 1.4756317138671875
> STR_ID: 2aml |STR_LEN: 1791 |STR_TIME: 1.5909321308135986
> STR_ID: 2amm |STR_LEN: 352 |STR_TIME: 0.49175500869750977
> STR_ID: 2amn |STR_LEN: 26 |STR_TIME: 1.9151098728179932
> STR_ID: 2amo |STR_LEN: 1006 |STR_TIME: 1.4134531021118164
> STR_ID: 2amp |STR_LEN: 690 |STR_TIME: 1.1084270477294922
> STR_ID: 2amq |STR_LEN: 943 |STR_TIME: 1.2758259773254395
> STR_ID: 2ams |STR_LEN: 165 |STR_TIME: 0.20733380317687988
> STR_ID: 2amt |STR_LEN: 1183 |STR_TIME: 1.692586898803711
> STR_ID: 2amu |STR_LEN: 196 |STR_TIME: 0.30903100967407227
> STR_ID: 2amv |STR_LEN: 1391 |STR_TIME: 1.6826128959655762
> STR_ID: 2amx |STR_LEN: 1226 |STR_TIME: 1.546982765197754
> STR_ID: 2amy |STR_LEN: 386 |STR_TIME: 1.9863648414611816
> STR_ID: 3am1 |STR_LEN: 326 |STR_TIME: 1.5353798866271973
> STR_ID: 3am2 |STR_LEN: 346 |STR_TIME: 0.5563700199127197
