>> START_DIR: ./data/e/e0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1e00 |STR_LEN: 496 |STR_TIME: 0.7557981014251709
> STR_ID: 3eg0 |STR_LEN: 74 |STR_TIME: 0.19433903694152832
> STR_ID: 3eg1 |STR_LEN: 192 |STR_TIME: 0.40967488288879395
> STR_ID: 3eg2 |STR_LEN: 87 |STR_TIME: 0.2418050765991211
> STR_ID: 3eg3 |STR_LEN: 100 |STR_TIME: 0.1913142204284668
> STR_ID: 3eg4 |STR_LEN: 529 |STR_TIME: 0.7056081295013428
> STR_ID: 3eg5 |STR_LEN: 1081 |STR_TIME: 2.2378618717193604
> STR_ID: 3eg6 |STR_LEN: 604 |STR_TIME: 0.7934470176696777
> STR_ID: 3eg9 |STR_LEN: 1608 |STR_TIME: 3.3694372177124023
> STR_ID: 3ega |STR_LEN: 348 |STR_TIME: 0.5595078468322754
> STR_ID: 3egb |STR_LEN: 458 |STR_TIME: 1.033350944519043
> STR_ID: 3egc |STR_LEN: 1817 |STR_TIME: 3.5152499675750732
> STR_ID: 3egd |STR_LEN: 1751 |STR_TIME: 3.437864065170288
> STR_ID: 3ege |STR_LEN: 372 |STR_TIME: 0.6803536415100098
> STR_ID: 3egf |STR_LEN: 53 |STR_TIME: 3.100155830383301
> STR_ID: 3egg |STR_LEN: 1349 |STR_TIME: 2.0628180503845215
> STR_ID: 3egh |STR_LEN: 1313 |STR_TIME: 1.9657180309295654
> STR_ID: 3egi |STR_LEN: 1403 |STR_TIME: 1.9337127208709717
> STR_ID: 3egj |STR_LEN: 759 |STR_TIME: 1.6193678379058838
> STR_ID: 3egk |STR_LEN: 404 |STR_TIME: 0.6899919509887695
> STR_ID: 3egl |STR_LEN: 1255 |STR_TIME: 1.7682549953460693
> STR_ID: 3egm |STR_LEN: 1938 |STR_TIME: 4.718280076980591
> STR_ID: 3egn |STR_LEN: 204 |STR_TIME: 0.3629341125488281
> STR_ID: 3ego |STR_LEN: 785 |STR_TIME: 1.293412208557129
> STR_ID: 3egq |STR_LEN: 340 |STR_TIME: 0.7642266750335693
> STR_ID: 3egr |STR_LEN: 185 |STR_TIME: 0.3514549732208252
> STR_ID: 3egs |STR_LEN: 436 |STR_TIME: 0.88543701171875
> STR_ID: 3egt |STR_LEN: 990 |STR_TIME: 1.6198670864105225
> STR_ID: 3egu |STR_LEN: 78 |STR_TIME: 0.18816399574279785
> STR_ID: 3egv |STR_LEN: 754 |STR_TIME: 1.0845658779144287
> STR_ID: 3egw |STR_LEN: 3516 |STR_TIME: 5.044579029083252
> STR_ID: 3egx |STR_LEN: 1580 |STR_TIME: 3.4321582317352295
> STR_ID: 3egy |STR_LEN: 362 |STR_TIME: 0.6110858917236328
> STR_ID: 3egz |STR_LEN: 315 |STR_TIME: 0.751255989074707
> STR_ID: 4eg0 |STR_LEN: 971 |STR_TIME: 2.2232308387756348
> STR_ID: 4eg1 |STR_LEN: 1157 |STR_TIME: 4.36876916885376
> STR_ID: 4eg2 |STR_LEN: 3717 |STR_TIME: 9.729485750198364
> STR_ID: 4eg3 |STR_LEN: 1172 |STR_TIME: 4.144708156585693
> STR_ID: 4eg4 |STR_LEN: 1231 |STR_TIME: 4.275119781494141
> STR_ID: 4eg5 |STR_LEN: 1229 |STR_TIME: 4.789648056030273
> STR_ID: 4eg6 |STR_LEN: 1281 |STR_TIME: 5.62887716293335
> STR_ID: 4eg7 |STR_LEN: 1403 |STR_TIME: 4.522855997085571
> STR_ID: 4eg8 |STR_LEN: 1552 |STR_TIME: 4.591301918029785
> STR_ID: 4eg9 |STR_LEN: 372 |STR_TIME: 1.2071409225463867
> STR_ID: 4ega |STR_LEN: 1381 |STR_TIME: 4.314226865768433
> STR_ID: 4egb |STR_LEN: 2631 |STR_TIME: 10.485933065414429
> STR_ID: 4egc |STR_LEN: 1608 |STR_TIME: 2.0110621452331543
> STR_ID: 4egd |STR_LEN: 734 |STR_TIME: 2.5382840633392334
> STR_ID: 4ege |STR_LEN: 558 |STR_TIME: 0.7449338436126709
> STR_ID: 4egf |STR_LEN: 2896 |STR_TIME: 7.182386875152588
> STR_ID: 4egg |STR_LEN: 1431 |STR_TIME: 4.754561901092529
> STR_ID: 4egh |STR_LEN: 408 |STR_TIME: 0.9117701053619385
> STR_ID: 4egi |STR_LEN: 330 |STR_TIME: 0.49996399879455566
> STR_ID: 4egj |STR_LEN: 1457 |STR_TIME: 3.761378765106201
> STR_ID: 4egk |STR_LEN: 327 |STR_TIME: 0.9080078601837158
> STR_ID: 4egl |STR_LEN: 169 |STR_TIME: 0.6516368389129639
> STR_ID: 4egm |STR_LEN: 1834 |STR_TIME: 3.386618137359619
> STR_ID: 4egn |STR_LEN: 2914 |STR_TIME: 3.710408926010132
> STR_ID: 4ego |STR_LEN: 2822 |STR_TIME: 3.418839931488037
> STR_ID: 4egp |STR_LEN: 815 |STR_TIME: 1.5868330001831055
> STR_ID: 4egq |STR_LEN: 1373 |STR_TIME: 3.985154151916504
> STR_ID: 4egr |STR_LEN: 3034 |STR_TIME: 4.846014976501465
> STR_ID: 4egs |STR_LEN: 432 |STR_TIME: 1.0123248100280762
> STR_ID: 4egt |STR_LEN: 849 |STR_TIME: 2.2302370071411133
> STR_ID: 4egu |STR_LEN: 584 |STR_TIME: 1.794100284576416
> STR_ID: 4egv |STR_LEN: 2854 |STR_TIME: 6.768011808395386
> STR_ID: 4egw |STR_LEN: 628 |STR_TIME: 2.5231621265411377
> STR_ID: 4egx |STR_LEN: 871 |STR_TIME: 4.066004991531372
> STR_ID: 4egy |STR_LEN: 298 |STR_TIME: 1.9280638694763184
> STR_ID: 4egz |STR_LEN: 356 |STR_TIME: 1.5502030849456787
> STR_ID: 5eg0 |STR_LEN: 182 |STR_TIME: 1.714035987854004
> STR_ID: 5eg1 |STR_LEN: 1152 |STR_TIME: 4.203544855117798
> STR_ID: 5eg2 |STR_LEN: 567 |STR_TIME: 1.581817865371704
> STR_ID: 5eg3 |STR_LEN: 473 |STR_TIME: 2.822519063949585
> STR_ID: 5eg4 |STR_LEN: 390 |STR_TIME: 1.5847079753875732
> STR_ID: 5eg5 |STR_LEN: 506 |STR_TIME: 0.9224920272827148
> STR_ID: 5eg6 |STR_LEN: 646 |STR_TIME: 1.3126449584960938
> STR_ID: 5eg7 |STR_LEN: 325 |STR_TIME: 0.8269820213317871
> STR_ID: 5eg8 |STR_LEN: 671 |STR_TIME: 1.5423557758331299
> STR_ID: 5eg9 |STR_LEN: 376 |STR_TIME: 1.3783748149871826
> STR_ID: 5ega |STR_LEN: 212 |STR_TIME: 0.8836331367492676
> STR_ID: 5egb |STR_LEN: 324 |STR_TIME: 0.6437690258026123
> STR_ID: 5egc |STR_LEN: 523 |STR_TIME: 1.283909797668457
> STR_ID: 5ege |STR_LEN: 3657 |STR_TIME: 4.438387155532837
> STR_ID: 5egf |STR_LEN: 2336 |STR_TIME: 6.353790044784546
> STR_ID: 5egg |STR_LEN: 215 |STR_TIME: 1.4467482566833496
> STR_ID: 5egh |STR_LEN: 1337 |STR_TIME: 3.8128843307495117
> STR_ID: 5egi |STR_LEN: 709 |STR_TIME: 2.925766944885254
> STR_ID: 5egj |STR_LEN: 175 |STR_TIME: 0.7939226627349854
> STR_ID: 5egk |STR_LEN: 991 |STR_TIME: 2.569175958633423
> STR_ID: 5egl |STR_LEN: 715 |STR_TIME: 2.047098159790039
> STR_ID: 5egm |STR_LEN: 513 |STR_TIME: 2.4683330059051514
> STR_ID: 5egn |STR_LEN: 2474 |STR_TIME: 5.587018013000488
> STR_ID: 5ego |STR_LEN: 176 |STR_TIME: 0.5574789047241211
> STR_ID: 5egp |STR_LEN: 1093 |STR_TIME: 3.2192490100860596
> STR_ID: 5egq |STR_LEN: 1824 |STR_TIME: 3.6818759441375732
> STR_ID: 5egr |STR_LEN: 587 |STR_TIME: 1.5430548191070557
> STR_ID: 5egs |STR_LEN: 1759 |STR_TIME: 5.372760057449341
> STR_ID: 5egt |STR_LEN: 219 |STR_TIME: 0.5925900936126709
> STR_ID: 5egu |STR_LEN: 724 |STR_TIME: 1.0285849571228027
> STR_ID: 5egv |STR_LEN: 487 |STR_TIME: 1.7111790180206299
> STR_ID: 5egw |STR_LEN: 694 |STR_TIME: 2.636061906814575
> STR_ID: 5egy |STR_LEN: 748 |STR_TIME: 2.6657989025115967
>> FINISH_DIR: ./data/e/eg/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 2836 |DIR_TIME: 385.825865983963 

>> START_DIR: ./data/e/eh/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1eh1 |STR_LEN: 273 |STR_TIME: 0.5137312412261963
> STR_ID: 1eh2 |STR_LEN: 96 |STR_TIME: 9.757009983062744
> STR_ID: 1eh3 |STR_LEN: 496 |STR_TIME: 0.7916309833526611
> STR_ID: 1eh4 |STR_LEN: 646 |STR_TIME: 1.3466567993164062
> STR_ID: 1eh5 |STR_LEN: 320 |STR_TIME: 0.6659228801727295
> STR_ID: 1eh6 |STR_LEN: 322 |STR_TIME: 0.4558441638946533
> STR_ID: 1eh7 |STR_LEN: 345 |STR_TIME: 0.4415168762207031
> STR_ID: 1eh8 |STR_LEN: 253 |STR_TIME: 0.42598700523376465
> STR_ID: 1eh9 |STR_LEN: 586 |STR_TIME: 1.2384939193725586
> STR_ID: 1eha |STR_LEN: 587 |STR_TIME: 1.3371050357818604
> STR_ID: 1ehb |STR_LEN: 153 |STR_TIME: 0.26258397102355957
> STR_ID: 1ehc |STR_LEN: 229 |STR_TIME: 0.3284440040588379
> STR_ID: 1ehd |STR_LEN: 143 |STR_TIME: 0.24473285675048828
> STR_ID: 1ehe |STR_LEN: 699 |STR_TIME: 1.018367052078247
> STR_ID: 1ehf |STR_LEN: 730 |STR_TIME: 0.9249169826507568
> STR_ID: 1ehg |STR_LEN: 787 |STR_TIME: 0.9501078128814697
> STR_ID: 1ehh |STR_LEN: 267 |STR_TIME: 0.41491198539733887
> STR_ID: 1ehi |STR_LEN: 924 |STR_TIME: 1.6396400928497314
> STR_ID: 1ehj |STR_LEN: 71 |STR_TIME: 0.4002041816711426
> STR_ID: 1ehk |STR_LEN: 869 |STR_TIME: 1.8969438076019287
> STR_ID: 1ehl |STR_LEN: 796 |STR_TIME: 1.1514029502868652
> STR_ID: 1ehn |STR_LEN: 1354 |STR_TIME: 1.404109239578247
> STR_ID: 1ehs |STR_LEN: 48 |STR_TIME: 0.21193790435791016
> STR_ID: 1eht |STR_LEN: 34 |STR_TIME: 2.740051031112671
> STR_ID: 1ehv |STR_LEN: 60 |STR_TIME: 0.12813115119934082
> STR_ID: 1ehw |STR_LEN: 371 |STR_TIME: 0.6316077709197998
> STR_ID: 1ehx |STR_LEN: 94 |STR_TIME: 7.505944013595581
> STR_ID: 1ehy |STR_LEN: 1709 |STR_TIME: 2.908421039581299
> STR_ID: 1ehz |STR_LEN: 245 |STR_TIME: 0.6512010097503662
> STR_ID: 2eh0 |STR_LEN: 130 |STR_TIME: 10.048672914505005
> STR_ID: 2eh1 |STR_LEN: 258 |STR_TIME: 0.48740673065185547
> STR_ID: 2eh2 |STR_LEN: 1002 |STR_TIME: 1.1512119770050049
> STR_ID: 2eh3 |STR_LEN: 375 |STR_TIME: 0.4318068027496338
> STR_ID: 2eh4 |STR_LEN: 955 |STR_TIME: 1.1194138526916504
> STR_ID: 2eh5 |STR_LEN: 819 |STR_TIME: 1.0726730823516846
> STR_ID: 2eh6 |STR_LEN: 1258 |STR_TIME: 1.637178897857666
> STR_ID: 2eh7 |STR_LEN: 437 |STR_TIME: 0.7899980545043945
> STR_ID: 2eh8 |STR_LEN: 487 |STR_TIME: 0.9386770725250244
> STR_ID: 2eh9 |STR_LEN: 182 |STR_TIME: 0.2761240005493164
> STR_ID: 2eha |STR_LEN: 1437 |STR_TIME: 2.687178134918213
> STR_ID: 2ehb |STR_LEN: 520 |STR_TIME: 0.7464330196380615
> STR_ID: 2ehc |STR_LEN: 1090 |STR_TIME: 1.2031939029693604
> STR_ID: 2ehd |STR_LEN: 523 |STR_TIME: 0.7750339508056641
> STR_ID: 2ehe |STR_LEN: 84 |STR_TIME: 5.291212797164917
> STR_ID: 2ehf |STR_LEN: 73 |STR_TIME: 4.2205588817596436
> STR_ID: 2ehg |STR_LEN: 288 |STR_TIME: 0.36078381538391113
> STR_ID: 2ehh |STR_LEN: 1665 |STR_TIME: 2.4868390560150146
> STR_ID: 2ehj |STR_LEN: 936 |STR_TIME: 1.656883955001831
> STR_ID: 2ehl |STR_LEN: 1226 |STR_TIME: 1.385653018951416
> STR_ID: 2eho |STR_LEN: 2197 |STR_TIME: 4.366760969161987
> STR_ID: 2ehp |STR_LEN: 398 |STR_TIME: 0.5340433120727539
> STR_ID: 2ehq |STR_LEN: 2089 |STR_TIME: 2.397343873977661
> STR_ID: 2ehr |STR_LEN: 117 |STR_TIME: 7.805742025375366
> STR_ID: 2ehs |STR_LEN: 197 |STR_TIME: 0.2427818775177002
> STR_ID: 2eht |STR_LEN: 213 |STR_TIME: 0.2165682315826416
> STR_ID: 2ehu |STR_LEN: 2043 |STR_TIME: 2.7868940830230713
> STR_ID: 2ehw |STR_LEN: 627 |STR_TIME: 1.164600133895874
> STR_ID: 2ehz |STR_LEN: 619 |STR_TIME: 0.8757607936859131
> STR_ID: 3eh0 |STR_LEN: 1388 |STR_TIME: 2.652341842651367
> STR_ID: 3eh1 |STR_LEN: 1429 |STR_TIME: 1.9112920761108398
> STR_ID: 3eh2 |STR_LEN: 2479 |STR_TIME: 4.480247259140015
> STR_ID: 3eh3 |STR_LEN: 760 |STR_TIME: 1.6184110641479492
> STR_ID: 3eh4 |STR_LEN: 806 |STR_TIME: 1.7161877155303955
> STR_ID: 3eh5 |STR_LEN: 847 |STR_TIME: 1.61806321144104
> STR_ID: 3eh7 |STR_LEN: 652 |STR_TIME: 0.9333820343017578
> STR_ID: 3eh8 |STR_LEN: 1021 |STR_TIME: 2.7886850833892822
> STR_ID: 3eh9 |STR_LEN: 486 |STR_TIME: 0.8073248863220215
> STR_ID: 3eha |STR_LEN: 514 |STR_TIME: 0.7121479511260986
> STR_ID: 3ehb |STR_LEN: 1419 |STR_TIME: 2.376807928085327
> STR_ID: 3ehc |STR_LEN: 997 |STR_TIME: 1.3155248165130615
> STR_ID: 3ehd |STR_LEN: 560 |STR_TIME: 0.7994301319122314
> STR_ID: 3ehe |STR_LEN: 777 |STR_TIME: 1.316565990447998
> STR_ID: 3ehf |STR_LEN: 530 |STR_TIME: 2.1482839584350586
> STR_ID: 3ehg |STR_LEN: 321 |STR_TIME: 0.6214611530303955
> STR_ID: 3ehh |STR_LEN: 492 |STR_TIME: 1.7697231769561768
> STR_ID: 3ehi |STR_LEN: 434 |STR_TIME: 0.7583878040313721
> STR_ID: 3ehj |STR_LEN: 471 |STR_TIME: 1.8773541450500488
> STR_ID: 3ehk |STR_LEN: 2411 |STR_TIME: 8.027451276779175
> STR_ID: 3ehm |STR_LEN: 1684 |STR_TIME: 2.1218461990356445
> STR_ID: 3ehn |STR_LEN: 1154 |STR_TIME: 1.976855993270874
> STR_ID: 3ehq |STR_LEN: 483 |STR_TIME: 0.7214329242706299
> STR_ID: 3ehr |STR_LEN: 716 |STR_TIME: 0.8111419677734375
> STR_ID: 3ehs |STR_LEN: 464 |STR_TIME: 0.8917999267578125
> STR_ID: 3eht |STR_LEN: 465 |STR_TIME: 0.8882277011871338
> STR_ID: 3ehu |STR_LEN: 1374 |STR_TIME: 1.9193270206451416
> STR_ID: 3ehv |STR_LEN: 342 |STR_TIME: 0.47428107261657715
> STR_ID: 3ehw |STR_LEN: 1586 |STR_TIME: 1.8511860370635986
> STR_ID: 3ehx |STR_LEN: 315 |STR_TIME: 0.4107508659362793
> STR_ID: 3ehy |STR_LEN: 300 |STR_TIME: 0.3881678581237793
> STR_ID: 3ehz |STR_LEN: 1597 |STR_TIME: 3.468596935272217
> STR_ID: 4eh1 |STR_LEN: 700 |STR_TIME: 2.2818219661712646
> STR_ID: 4eh2 |STR_LEN: 443 |STR_TIME: 0.79982590675354
> STR_ID: 4eh3 |STR_LEN: 389 |STR_TIME: 0.8083479404449463
> STR_ID: 4eh4 |STR_LEN: 358 |STR_TIME: 0.7655088901519775
> STR_ID: 4eh5 |STR_LEN: 429 |STR_TIME: 0.7796540260314941
> STR_ID: 4eh6 |STR_LEN: 438 |STR_TIME: 0.9389197826385498
> STR_ID: 4eh7 |STR_LEN: 405 |STR_TIME: 0.782912015914917
> STR_ID: 4eh8 |STR_LEN: 387 |STR_TIME: 0.7834389209747314
> STR_ID: 4eh9 |STR_LEN: 397 |STR_TIME: 0.7833919525146484
> STR_ID: 4eha |STR_LEN: 862 |STR_TIME: 1.1827640533447266
> STR_ID: 4ehb |STR_LEN: 2249 |STR_TIME: 5.055078029632568
> STR_ID: 4ehc |STR_LEN: 521 |STR_TIME: 0.7419688701629639
> STR_ID: 4ehd |STR_LEN: 508 |STR_TIME: 0.6693229675292969
> STR_ID: 4ehe |STR_LEN: 544 |STR_TIME: 1.1767988204956055
> STR_ID: 4ehf |STR_LEN: 455 |STR_TIME: 0.6382250785827637
> STR_ID: 4ehg |STR_LEN: 524 |STR_TIME: 1.1536240577697754
> STR_ID: 4ehh |STR_LEN: 480 |STR_TIME: 0.6501469612121582
> STR_ID: 4ehi |STR_LEN: 1554 |STR_TIME: 3.986382007598877
> STR_ID: 4ehj |STR_LEN: 1039 |STR_TIME: 2.9803249835968018
> STR_ID: 4ehk |STR_LEN: 879 |STR_TIME: 1.261056900024414
> STR_ID: 4ehl |STR_LEN: 844 |STR_TIME: 1.166700839996338
> STR_ID: 4ehm |STR_LEN: 966 |STR_TIME: 2.748840093612671
> STR_ID: 4ehn |STR_LEN: 500 |STR_TIME: 0.6682209968566895
> STR_ID: 4ehp |STR_LEN: 432 |STR_TIME: 0.7917361259460449
> STR_ID: 4ehq |STR_LEN: 261 |STR_TIME: 0.43938589096069336
> STR_ID: 4ehr |STR_LEN: 175 |STR_TIME: 0.3692588806152344
> STR_ID: 4ehs |STR_LEN: 463 |STR_TIME: 0.6723771095275879
> STR_ID: 4eht |STR_LEN: 810 |STR_TIME: 3.1318929195404053
> STR_ID: 4ehu |STR_LEN: 1048 |STR_TIME: 3.200546979904175
> STR_ID: 4ehv |STR_LEN: 504 |STR_TIME: 0.8057947158813477
> STR_ID: 4ehw |STR_LEN: 407 |STR_TIME: 0.6828727722167969
> STR_ID: 4ehx |STR_LEN: 534 |STR_TIME: 0.7563719749450684
> STR_ID: 4ehy |STR_LEN: 380 |STR_TIME: 0.6837129592895508
> STR_ID: 4ehz |STR_LEN: 1713 |STR_TIME: 4.1861817836761475
> STR_ID: 5eh0 |STR_LEN: 291 |STR_TIME: 0.9734821319580078
> STR_ID: 5eh1 |STR_LEN: 527 |STR_TIME: 0.575620174407959
> STR_ID: 5eh2 |STR_LEN: 433 |STR_TIME: 0.9918220043182373
> STR_ID: 5eh4 |STR_LEN: 121 |STR_TIME: 0.26918792724609375
> STR_ID: 5eh5 |STR_LEN: 660 |STR_TIME: 1.1319389343261719
> STR_ID: 5eh6 |STR_LEN: 28 |STR_TIME: 0.14412689208984375
> STR_ID: 5eh7 |STR_LEN: 671 |STR_TIME: 1.1111390590667725
> STR_ID: 5eh8 |STR_LEN: 563 |STR_TIME: 1.0924181938171387
> STR_ID: 5eh9 |STR_LEN: 522 |STR_TIME: 1.6389989852905273
> STR_ID: 5eha |STR_LEN: 372 |STR_TIME: 0.5888309478759766
> STR_ID: 5ehb |STR_LEN: 56 |STR_TIME: 0.2162017822265625
> STR_ID: 5ehc |STR_LEN: 340 |STR_TIME: 0.8111460208892822
> STR_ID: 5ehd |STR_LEN: 2364 |STR_TIME: 8.046179056167603
> STR_ID: 5ehe |STR_LEN: 481 |STR_TIME: 0.7944519519805908
> STR_ID: 5ehf |STR_LEN: 934 |STR_TIME: 1.2466180324554443
> STR_ID: 5ehg |STR_LEN: 939 |STR_TIME: 2.3105950355529785
> STR_ID: 5ehh |STR_LEN: 1003 |STR_TIME: 1.6798679828643799
> STR_ID: 5ehi |STR_LEN: 1387 |STR_TIME: 2.532344102859497
> STR_ID: 5ehj |STR_LEN: 592 |STR_TIME: 2.0062849521636963
> STR_ID: 5ehk |STR_LEN: 2550 |STR_TIME: 4.553051233291626
> STR_ID: 5ehl |STR_LEN: 291 |STR_TIME: 1.1161410808563232
> STR_ID: 5ehm |STR_LEN: 1353 |STR_TIME: 3.4988908767700195
> STR_ID: 5ehn |STR_LEN: 1285 |STR_TIME: 4.278157949447632
> STR_ID: 5eho |STR_LEN: 327 |STR_TIME: 1.1542603969573975
> STR_ID: 5ehp |STR_LEN: 1628 |STR_TIME: 2.4653100967407227
> STR_ID: 5ehq |STR_LEN: 1223 |STR_TIME: 4.178906202316284
> STR_ID: 5ehr |STR_LEN: 1633 |STR_TIME: 2.431222915649414
> STR_ID: 5ehs |STR_LEN: 848 |STR_TIME: 3.1575050354003906
> STR_ID: 5eht |STR_LEN: 508 |STR_TIME: 1.2606611251831055
> STR_ID: 5ehu |STR_LEN: 1011 |STR_TIME: 2.067363977432251
> STR_ID: 5ehv |STR_LEN: 645 |STR_TIME: 1.2653050422668457
> STR_ID: 5ehw |STR_LEN: 575 |STR_TIME: 1.2573187351226807
> STR_ID: 5ehx |STR_LEN: 774 |STR_TIME: 1.402939796447754
> STR_ID: 5ehy |STR_LEN: 315 |STR_TIME: 1.1181230545043945
> STR_ID: 5ehz |STR_LEN: 1424 |STR_TIME: 4.460703134536743
>> FINISH_DIR: ./data/e/eh/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 2995 |DIR_TIME: 275.2753040790558 

>> START_DIR: ./data/e/ei/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1ei0 |STR_LEN: 38 |STR_TIME: 0.2441699504852295
> STR_ID: 1ei1 |STR_LEN: 1294 |STR_TIME: 2.1355369091033936
> STR_ID: 1ei2 |STR_LEN: 26 |STR_TIME: 3.8118209838867188
> STR_ID: 1ei3 |STR_LEN: 1896 |STR_TIME: 0.8448460102081299
> STR_ID: 1ei4 |STR_LEN: 180 |STR_TIME: 0.2451338768005371
> STR_ID: 1ei5 |STR_LEN: 886 |STR_TIME: 1.1779301166534424
> STR_ID: 1ei6 |STR_LEN: 2114 |STR_TIME: 3.3913137912750244
> STR_ID: 1ei7 |STR_LEN: 650 |STR_TIME: 0.7947409152984619
> STR_ID: 1ei8 |STR_LEN: 420 |STR_TIME: 0.398345947265625
> STR_ID: 1ei9 |STR_LEN: 336 |STR_TIME: 0.6136372089385986
> STR_ID: 1eia |STR_LEN: 364 |STR_TIME: 0.5459949970245361
> STR_ID: 1eib |STR_LEN: 1411 |STR_TIME: 1.4828197956085205
> STR_ID: 1eic |STR_LEN: 344 |STR_TIME: 0.3614039421081543
> STR_ID: 1eid |STR_LEN: 266 |STR_TIME: 0.34003710746765137
> STR_ID: 1eie |STR_LEN: 362 |STR_TIME: 0.3875153064727783
> STR_ID: 1eif |STR_LEN: 223 |STR_TIME: 0.32732582092285156
> STR_ID: 1eig |STR_LEN: 73 |STR_TIME: 0.32741522789001465
> STR_ID: 1eih |STR_LEN: 73 |STR_TIME: 5.672884225845337
> STR_ID: 1eii |STR_LEN: 135 |STR_TIME: 13.688218116760254
> STR_ID: 1eij |STR_LEN: 72 |STR_TIME: 3.0441598892211914
> STR_ID: 1eik |STR_LEN: 77 |STR_TIME: 3.288221836090088
> STR_ID: 1eil |STR_LEN: 484 |STR_TIME: 0.7088429927825928
> STR_ID: 1ein |STR_LEN: 994 |STR_TIME: 1.7660808563232422
> STR_ID: 1eio |STR_LEN: 128 |STR_TIME: 2.9179749488830566
> STR_ID: 1eiq |STR_LEN: 464 |STR_TIME: 0.8190469741821289
> STR_ID: 1eir |STR_LEN: 436 |STR_TIME: 0.8578879833221436
> STR_ID: 1eis |STR_LEN: 135 |STR_TIME: 0.24022197723388672
> STR_ID: 1eit |STR_LEN: 37 |STR_TIME: 1.2703070640563965
> STR_ID: 1eiw |STR_LEN: 111 |STR_TIME: 6.018124103546143
> STR_ID: 1eix |STR_LEN: 1308 |STR_TIME: 1.863358974456787
> STR_ID: 1eiy |STR_LEN: 1206 |STR_TIME: 3.132101058959961
> STR_ID: 1eiz |STR_LEN: 364 |STR_TIME: 0.5157849788665771
> STR_ID: 2ei0 |STR_LEN: 641 |STR_TIME: 0.7639718055725098
> STR_ID: 2ei1 |STR_LEN: 577 |STR_TIME: 0.7512869834899902
> STR_ID: 2ei2 |STR_LEN: 570 |STR_TIME: 0.729438066482544
> STR_ID: 2ei3 |STR_LEN: 507 |STR_TIME: 1.4933319091796875
> STR_ID: 2ei4 |STR_LEN: 253 |STR_TIME: 0.6130073070526123
> STR_ID: 2ei5 |STR_LEN: 363 |STR_TIME: 0.563040018081665
> STR_ID: 2ei6 |STR_LEN: 355 |STR_TIME: 0.6858348846435547
> STR_ID: 2ei7 |STR_LEN: 356 |STR_TIME: 0.6589503288269043
> STR_ID: 2ei8 |STR_LEN: 456 |STR_TIME: 0.8930058479309082
> STR_ID: 2ei9 |STR_LEN: 340 |STR_TIME: 0.6312980651855469
> STR_ID: 2eia |STR_LEN: 598 |STR_TIME: 1.032270908355713
> STR_ID: 2eib |STR_LEN: 971 |STR_TIME: 1.5763280391693115
> STR_ID: 2eic |STR_LEN: 861 |STR_TIME: 1.3437960147857666
> STR_ID: 2eid |STR_LEN: 1139 |STR_TIME: 1.5159883499145508
> STR_ID: 2eie |STR_LEN: 1186 |STR_TIME: 1.4913129806518555
> STR_ID: 2eif |STR_LEN: 241 |STR_TIME: 0.3310670852661133
> STR_ID: 2eig |STR_LEN: 1529 |STR_TIME: 2.168412923812866
> STR_ID: 2eih |STR_LEN: 939 |STR_TIME: 1.4733960628509521
> STR_ID: 2eii |STR_LEN: 2032 |STR_TIME: 2.587468147277832
> STR_ID: 2eij |STR_LEN: 5368 |STR_TIME: 9.710861921310425
> STR_ID: 2eik |STR_LEN: 5330 |STR_TIME: 8.852349758148193
> STR_ID: 2eil |STR_LEN: 5237 |STR_TIME: 8.83833909034729
> STR_ID: 2eim |STR_LEN: 4841 |STR_TIME: 8.863503217697144
> STR_ID: 2ein |STR_LEN: 4695 |STR_TIME: 8.832931756973267
> STR_ID: 2eio |STR_LEN: 485 |STR_TIME: 0.9364280700683594
> STR_ID: 2eip |STR_LEN: 482 |STR_TIME: 0.7427647113800049
> STR_ID: 2eiq |STR_LEN: 340 |STR_TIME: 0.5050170421600342
> STR_ID: 2eir |STR_LEN: 473 |STR_TIME: 0.8897919654846191
> STR_ID: 2eis |STR_LEN: 502 |STR_TIME: 0.6691358089447021
> STR_ID: 2eit |STR_LEN: 1956 |STR_TIME: 2.725456714630127
> STR_ID: 2eiu |STR_LEN: 972 |STR_TIME: 1.5673489570617676
> STR_ID: 2eiv |STR_LEN: 3451 |STR_TIME: 6.501546144485474
> STR_ID: 2eiw |STR_LEN: 1805 |STR_TIME: 2.473540782928467
> STR_ID: 2eix |STR_LEN: 970 |STR_TIME: 1.3829691410064697
> STR_ID: 2eiy |STR_LEN: 1819 |STR_TIME: 2.173521041870117
> STR_ID: 2eiz |STR_LEN: 612 |STR_TIME: 0.8307571411132812
> STR_ID: 3ei0 |STR_LEN: 1550 |STR_TIME: 3.3650963306427
> STR_ID: 3ei1 |STR_LEN: 1682 |STR_TIME: 3.4692368507385254
> STR_ID: 3ei2 |STR_LEN: 1771 |STR_TIME: 3.567667007446289
> STR_ID: 3ei3 |STR_LEN: 2158 |STR_TIME: 3.403702974319458
