>> START_DIR: ./data/t/t0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1t00 |STR_LEN: 262 |STR_TIME: 0.350830078125
> STR_ID: 1tj0 |STR_LEN: 669 |STR_TIME: 0.9506478309631348
> STR_ID: 1tj1 |STR_LEN: 646 |STR_TIME: 0.9293487071990967
> STR_ID: 1tj2 |STR_LEN: 645 |STR_TIME: 0.9663522243499756
> STR_ID: 1tj3 |STR_LEN: 408 |STR_TIME: 0.5215213298797607
> STR_ID: 1tj4 |STR_LEN: 365 |STR_TIME: 0.5089361667633057
> STR_ID: 1tj5 |STR_LEN: 515 |STR_TIME: 0.5684337615966797
> STR_ID: 1tj6 |STR_LEN: 525 |STR_TIME: 0.49647092819213867
> STR_ID: 1tj7 |STR_LEN: 1160 |STR_TIME: 1.6690089702606201
> STR_ID: 1tj9 |STR_LEN: 343 |STR_TIME: 0.33655881881713867
> STR_ID: 1tja |STR_LEN: 2144 |STR_TIME: 0.7268710136413574
> STR_ID: 1tjb |STR_LEN: 86 |STR_TIME: 0.11962699890136719
> STR_ID: 1tjc |STR_LEN: 263 |STR_TIME: 0.4122040271759033
> STR_ID: 1tjd |STR_LEN: 287 |STR_TIME: 0.4522230625152588
> STR_ID: 1tje |STR_LEN: 528 |STR_TIME: 0.5203239917755127
> STR_ID: 1tjf |STR_LEN: 656 |STR_TIME: 0.7553670406341553
> STR_ID: 1tjg |STR_LEN: 859 |STR_TIME: 0.938040018081665
> STR_ID: 1tjh |STR_LEN: 958 |STR_TIME: 0.9603471755981445
> STR_ID: 1tji |STR_LEN: 1028 |STR_TIME: 1.0514838695526123
> STR_ID: 1tjj |STR_LEN: 1081 |STR_TIME: 1.1020727157592773
> STR_ID: 1tjk |STR_LEN: 362 |STR_TIME: 0.3316001892089844
> STR_ID: 1tjl |STR_LEN: 2482 |STR_TIME: 2.8829410076141357
> STR_ID: 1tjm |STR_LEN: 361 |STR_TIME: 1.06103515625
> STR_ID: 1tjn |STR_LEN: 200 |STR_TIME: 0.2958509922027588
> STR_ID: 1tjo |STR_LEN: 1515 |STR_TIME: 1.4547739028930664
> STR_ID: 1tjp |STR_LEN: 1501 |STR_TIME: 1.4209520816802979
> STR_ID: 1tjr |STR_LEN: 591 |STR_TIME: 0.9077510833740234
> STR_ID: 1tjs |STR_LEN: 365 |STR_TIME: 0.5269210338592529
> STR_ID: 1tjt |STR_LEN: 417 |STR_TIME: 0.5554509162902832
> STR_ID: 1tju |STR_LEN: 2690 |STR_TIME: 3.287813901901245
> STR_ID: 1tjv |STR_LEN: 2723 |STR_TIME: 3.337893009185791
> STR_ID: 1tjw |STR_LEN: 2709 |STR_TIME: 3.3189737796783447
> STR_ID: 1tjx |STR_LEN: 340 |STR_TIME: 1.0598351955413818
> STR_ID: 1tjy |STR_LEN: 688 |STR_TIME: 1.2107038497924805
> STR_ID: 1tjz |STR_LEN: 22 |STR_TIME: 2.8010990619659424
> STR_ID: 3tj0 |STR_LEN: 915 |STR_TIME: 1.616631031036377
> STR_ID: 3tj1 |STR_LEN: 1068 |STR_TIME: 3.3334197998046875
> STR_ID: 3tj2 |STR_LEN: 336 |STR_TIME: 0.4542958736419678
> STR_ID: 3tj3 |STR_LEN: 1083 |STR_TIME: 3.095390796661377
> STR_ID: 3tj4 |STR_LEN: 1693 |STR_TIME: 2.7183310985565186
> STR_ID: 3tj5 |STR_LEN: 598 |STR_TIME: 1.0174331665039062
> STR_ID: 3tj6 |STR_LEN: 417 |STR_TIME: 0.9776887893676758
> STR_ID: 3tj7 |STR_LEN: 953 |STR_TIME: 2.546247959136963
> STR_ID: 3tj8 |STR_LEN: 466 |STR_TIME: 1.1055879592895508
> STR_ID: 3tj9 |STR_LEN: 806 |STR_TIME: 2.052426338195801
> STR_ID: 3tja |STR_LEN: 702 |STR_TIME: 2.0480268001556396
> STR_ID: 3tjb |STR_LEN: 1621 |STR_TIME: 3.2273268699645996
> STR_ID: 3tjc |STR_LEN: 830 |STR_TIME: 1.1990220546722412
> STR_ID: 3tjd |STR_LEN: 639 |STR_TIME: 1.1270630359649658
> STR_ID: 3tje |STR_LEN: 945 |STR_TIME: 2.7380707263946533
> STR_ID: 3tjf |STR_LEN: 1785 |STR_TIME: 3.7166011333465576
> STR_ID: 3tjg |STR_LEN: 1582 |STR_TIME: 3.2534217834472656
> STR_ID: 3tjh |STR_LEN: 1006 |STR_TIME: 1.3130218982696533
> STR_ID: 3tji |STR_LEN: 2946 |STR_TIME: 5.614239931106567
> STR_ID: 3tjj |STR_LEN: 1831 |STR_TIME: 3.4367411136627197
> STR_ID: 3tjk |STR_LEN: 1710 |STR_TIME: 3.682065010070801
> STR_ID: 3tjl |STR_LEN: 927 |STR_TIME: 1.5383880138397217
> STR_ID: 3tjm |STR_LEN: 527 |STR_TIME: 1.0903759002685547
> STR_ID: 3tjn |STR_LEN: 574 |STR_TIME: 1.869938850402832
> STR_ID: 3tjo |STR_LEN: 820 |STR_TIME: 2.0499048233032227
> STR_ID: 3tjp |STR_LEN: 873 |STR_TIME: 2.7240567207336426
> STR_ID: 3tjq |STR_LEN: 157 |STR_TIME: 0.3973729610443115
> STR_ID: 3tjr |STR_LEN: 1074 |STR_TIME: 1.8024559020996094
> STR_ID: 3tjs |STR_LEN: 501 |STR_TIME: 1.660979986190796
> STR_ID: 3tjt |STR_LEN: 564 |STR_TIME: 0.523306131362915
> STR_ID: 3tju |STR_LEN: 264 |STR_TIME: 0.7920091152191162
> STR_ID: 3tjv |STR_LEN: 258 |STR_TIME: 0.4766826629638672
> STR_ID: 3tjw |STR_LEN: 136 |STR_TIME: 0.32135510444641113
> STR_ID: 3tjx |STR_LEN: 1156 |STR_TIME: 1.3259530067443848
> STR_ID: 3tjy |STR_LEN: 165 |STR_TIME: 0.3482990264892578
> STR_ID: 3tjz |STR_LEN: 1126 |STR_TIME: 2.1403510570526123
> STR_ID: 4tju |STR_LEN: 1787 |STR_TIME: 1.831968069076538
> STR_ID: 4tjv |STR_LEN: 308 |STR_TIME: 0.38330912590026855
> STR_ID: 4tjw |STR_LEN: 1574 |STR_TIME: 1.760753870010376
> STR_ID: 4tjx |STR_LEN: 317 |STR_TIME: 0.6265647411346436
> STR_ID: 4tjy |STR_LEN: 1607 |STR_TIME: 3.073936939239502
> STR_ID: 4tjz |STR_LEN: 320 |STR_TIME: 0.7281363010406494
> STR_ID: 5tj2 |STR_LEN: 2168 |STR_TIME: 3.7239580154418945
> STR_ID: 5tj3 |STR_LEN: 1134 |STR_TIME: 2.054184913635254
> STR_ID: 5tj4 |STR_LEN: 5474 |STR_TIME: 9.449367046356201
> STR_ID: 5tj5 |STR_LEN: 2467 |STR_TIME: 3.681734323501587
> STR_ID: 5tj6 |STR_LEN: 913 |STR_TIME: 1.7903380393981934
> STR_ID: 5tj7 |STR_LEN: 2762 |STR_TIME: 3.374476909637451
> STR_ID: 5tj9 |STR_LEN: 2385 |STR_TIME: 6.770668029785156
> STR_ID: 5tja |STR_LEN: 302 |STR_TIME: 0.4435899257659912
> STR_ID: 5tjb |STR_LEN: 260 |STR_TIME: 0.3924739360809326
> STR_ID: 5tjc |STR_LEN: 242 |STR_TIME: 0.40726566314697266
> STR_ID: 5tjf |STR_LEN: 827 |STR_TIME: 1.2076520919799805
> STR_ID: 5tjh |STR_LEN: 3575 |STR_TIME: 9.337027072906494
> STR_ID: 5tji |STR_LEN: 883 |STR_TIME: 1.6572151184082031
> STR_ID: 5tjj |STR_LEN: 549 |STR_TIME: 1.6919631958007812
> STR_ID: 5tjq |STR_LEN: 372 |STR_TIME: 0.7674119472503662
> STR_ID: 5tjr |STR_LEN: 2784 |STR_TIME: 4.853426218032837
> STR_ID: 5tjt |STR_LEN: 1752 |STR_TIME: 6.160664081573486
> STR_ID: 5tjw |STR_LEN: 589 |STR_TIME: 1.137747049331665
> STR_ID: 5tjx |STR_LEN: 568 |STR_TIME: 1.0488548278808594
>> FINISH_DIR: ./data/t/tj/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 1853 |DIR_TIME: 176.94051599502563 

>> START_DIR: ./data/t/tk/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1tk0 |STR_LEN: 1361 |STR_TIME: 1.7844738960266113
> STR_ID: 1tk1 |STR_LEN: 311 |STR_TIME: 0.45964574813842773
> STR_ID: 1tk2 |STR_LEN: 473 |STR_TIME: 0.5665662288665771
> STR_ID: 1tk3 |STR_LEN: 2696 |STR_TIME: 3.157594680786133
> STR_ID: 1tk4 |STR_LEN: 325 |STR_TIME: 0.551577091217041
> STR_ID: 1tk5 |STR_LEN: 1587 |STR_TIME: 1.7653682231903076
> STR_ID: 1tk6 |STR_LEN: 989 |STR_TIME: 1.306480884552002
> STR_ID: 1tk7 |STR_LEN: 88 |STR_TIME: 2.037191867828369
> STR_ID: 1tk8 |STR_LEN: 1375 |STR_TIME: 1.8450310230255127
> STR_ID: 1tk9 |STR_LEN: 1451 |STR_TIME: 1.482051134109497
> STR_ID: 1tka |STR_LEN: 1360 |STR_TIME: 2.386842966079712
> STR_ID: 1tkb |STR_LEN: 1360 |STR_TIME: 2.39371395111084
> STR_ID: 1tkc |STR_LEN: 1360 |STR_TIME: 2.386824131011963
> STR_ID: 1tkd |STR_LEN: 1563 |STR_TIME: 1.867034912109375
> STR_ID: 1tke |STR_LEN: 634 |STR_TIME: 0.5581419467926025
> STR_ID: 1tkf |STR_LEN: 693 |STR_TIME: 1.0867199897766113
> STR_ID: 1tkg |STR_LEN: 531 |STR_TIME: 0.5459036827087402
> STR_ID: 1tkh |STR_LEN: 737 |STR_TIME: 1.2002301216125488
> STR_ID: 1tki |STR_LEN: 1156 |STR_TIME: 1.2908709049224854
> STR_ID: 1tkj |STR_LEN: 781 |STR_TIME: 1.1849591732025146
> STR_ID: 1tkk |STR_LEN: 4415 |STR_TIME: 5.2888829708099365
> STR_ID: 1tkl |STR_LEN: 1068 |STR_TIME: 1.3153200149536133
> STR_ID: 1tkn |STR_LEN: 110 |STR_TIME: 7.807891130447388
> STR_ID: 1tko |STR_LEN: 787 |STR_TIME: 1.2701051235198975
> STR_ID: 1tkp |STR_LEN: 966 |STR_TIME: 1.3326199054718018
> STR_ID: 1tkq |STR_LEN: 27 |STR_TIME: 0.22379374504089355
> STR_ID: 1tkr |STR_LEN: 2177 |STR_TIME: 3.146862745285034
> STR_ID: 1tks |STR_LEN: 1068 |STR_TIME: 0.8986098766326904
> STR_ID: 1tkt |STR_LEN: 957 |STR_TIME: 1.8019099235534668
> STR_ID: 1tku |STR_LEN: 1066 |STR_TIME: 1.0039300918579102
> STR_ID: 1tkv |STR_LEN: 178 |STR_TIME: 17.79374408721924
> STR_ID: 1tkw |STR_LEN: 351 |STR_TIME: 12.165205955505371
> STR_ID: 1tkx |STR_LEN: 940 |STR_TIME: 1.8982007503509521
> STR_ID: 1tky |STR_LEN: 484 |STR_TIME: 0.5605108737945557
> STR_ID: 1tkz |STR_LEN: 922 |STR_TIME: 1.8638629913330078
> STR_ID: 3tk0 |STR_LEN: 293 |STR_TIME: 0.38544511795043945
> STR_ID: 3tk1 |STR_LEN: 722 |STR_TIME: 2.339265823364258
> STR_ID: 3tk2 |STR_LEN: 563 |STR_TIME: 1.169555902481079
> STR_ID: 3tk3 |STR_LEN: 2158 |STR_TIME: 3.6824347972869873
> STR_ID: 3tk4 |STR_LEN: 460 |STR_TIME: 1.150620937347412
> STR_ID: 3tk5 |STR_LEN: 503 |STR_TIME: 0.6878972053527832
> STR_ID: 3tk6 |STR_LEN: 513 |STR_TIME: 0.6309940814971924
> STR_ID: 3tk7 |STR_LEN: 1293 |STR_TIME: 2.5005717277526855
> STR_ID: 3tk8 |STR_LEN: 1501 |STR_TIME: 2.8309037685394287
> STR_ID: 3tk9 |STR_LEN: 268 |STR_TIME: 0.4823281764984131
> STR_ID: 3tka |STR_LEN: 436 |STR_TIME: 1.1187260150909424
> STR_ID: 3tkb |STR_LEN: 568 |STR_TIME: 0.6310279369354248
> STR_ID: 3tkc |STR_LEN: 622 |STR_TIME: 1.1330702304840088
> STR_ID: 3tkd |STR_LEN: 1239 |STR_TIME: 2.969566822052002
> STR_ID: 3tkf |STR_LEN: 1403 |STR_TIME: 2.8009209632873535
> STR_ID: 3tkg |STR_LEN: 671 |STR_TIME: 1.6872918605804443
> STR_ID: 3tkh |STR_LEN: 487 |STR_TIME: 0.6361620426177979
> STR_ID: 3tki |STR_LEN: 496 |STR_TIME: 0.6656570434570312
> STR_ID: 3tkj |STR_LEN: 813 |STR_TIME: 2.033966064453125
> STR_ID: 3tkk |STR_LEN: 2048 |STR_TIME: 4.524290084838867
> STR_ID: 3tkl |STR_LEN: 476 |STR_TIME: 0.9239950180053711
> STR_ID: 3tkm |STR_LEN: 430 |STR_TIME: 0.635901927947998
> STR_ID: 3tkn |STR_LEN: 1870 |STR_TIME: 5.232591867446899
> STR_ID: 3tkp |STR_LEN: 1292 |STR_TIME: 2.461411714553833
> STR_ID: 3tkq |STR_LEN: 1209 |STR_TIME: 2.0998849868774414
> STR_ID: 3tkr |STR_LEN: 4103 |STR_TIME: 4.9406750202178955
> STR_ID: 3tks |STR_LEN: 1463 |STR_TIME: 2.2524900436401367
> STR_ID: 3tkt |STR_LEN: 679 |STR_TIME: 0.9572000503540039
> STR_ID: 3tku |STR_LEN: 1014 |STR_TIME: 3.1157572269439697
> STR_ID: 3tkw |STR_LEN: 342 |STR_TIME: 0.9078972339630127
> STR_ID: 3tky |STR_LEN: 1575 |STR_TIME: 2.7498908042907715
> STR_ID: 3tkz |STR_LEN: 194 |STR_TIME: 0.4641878604888916
> STR_ID: 4tk0 |STR_LEN: 1740 |STR_TIME: 3.5364720821380615
> STR_ID: 4tk1 |STR_LEN: 954 |STR_TIME: 3.0016534328460693
> STR_ID: 4tk2 |STR_LEN: 839 |STR_TIME: 3.090268135070801
> STR_ID: 4tk3 |STR_LEN: 877 |STR_TIME: 3.113039970397949
> STR_ID: 4tk4 |STR_LEN: 837 |STR_TIME: 3.2222416400909424
> STR_ID: 4tk5 |STR_LEN: 1621 |STR_TIME: 3.507061004638672
> STR_ID: 4tkb |STR_LEN: 329 |STR_TIME: 0.8393747806549072
> STR_ID: 4tkc |STR_LEN: 253 |STR_TIME: 0.5819928646087646
> STR_ID: 4tkd |STR_LEN: 574 |STR_TIME: 1.0476899147033691
> STR_ID: 4tkf |STR_LEN: 1125 |STR_TIME: 1.9556469917297363
> STR_ID: 4tkg |STR_LEN: 1362 |STR_TIME: 2.0658769607543945
> STR_ID: 4tkh |STR_LEN: 300 |STR_TIME: 0.7830569744110107
> STR_ID: 4tki |STR_LEN: 1375 |STR_TIME: 1.9247801303863525
> STR_ID: 4tkj |STR_LEN: 326 |STR_TIME: 0.837411642074585
> STR_ID: 4tkk |STR_LEN: 421 |STR_TIME: 0.6088531017303467
> STR_ID: 4tkl |STR_LEN: 783 |STR_TIME: 1.0954790115356445
> STR_ID: 4tkm |STR_LEN: 570 |STR_TIME: 1.0165481567382812
> STR_ID: 4tkn |STR_LEN: 836 |STR_TIME: 2.9240529537200928
> STR_ID: 4tko |STR_LEN: 335 |STR_TIME: 0.7065601348876953
> STR_ID: 4tkp |STR_LEN: 260 |STR_TIME: 0.5092051029205322
> STR_ID: 4tkq |STR_LEN: 211 |STR_TIME: 0.787449836730957
> STR_ID: 4tkr |STR_LEN: 386 |STR_TIME: 1.4617838859558105
> STR_ID: 4tks |STR_LEN: 307 |STR_TIME: 1.2101759910583496
> STR_ID: 4tkt |STR_LEN: 756 |STR_TIME: 2.2050411701202393
> STR_ID: 4tku |STR_LEN: 3548 |STR_TIME: 8.596484184265137
> STR_ID: 4tkv |STR_LEN: 3658 |STR_TIME: 8.707599878311157
> STR_ID: 4tkw |STR_LEN: 285 |STR_TIME: 0.9336767196655273
> STR_ID: 4tkx |STR_LEN: 951 |STR_TIME: 2.999121904373169
> STR_ID: 4tky |STR_LEN: 1046 |STR_TIME: 1.705277919769287
> STR_ID: 4tkz |STR_LEN: 1056 |STR_TIME: 1.627371072769165
> STR_ID: 5tk0 |STR_LEN: 227 |STR_TIME: 0.3400602340698242
> STR_ID: 5tk2 |STR_LEN: 772 |STR_TIME: 1.5657126903533936
> STR_ID: 5tk4 |STR_LEN: 452 |STR_TIME: 0.8294799327850342
> STR_ID: 5tk5 |STR_LEN: 460 |STR_TIME: 1.1645619869232178
> STR_ID: 5tk6 |STR_LEN: 270 |STR_TIME: 0.5105929374694824
> STR_ID: 5tk7 |STR_LEN: 251 |STR_TIME: 0.497438907623291
> STR_ID: 5tk8 |STR_LEN: 308 |STR_TIME: 0.5171592235565186
> STR_ID: 5tk9 |STR_LEN: 277 |STR_TIME: 0.49514317512512207
> STR_ID: 5tka |STR_LEN: 223 |STR_TIME: 0.422515869140625
> STR_ID: 5tkb |STR_LEN: 1791 |STR_TIME: 3.010690927505493
> STR_ID: 5tkd |STR_LEN: 689 |STR_TIME: 1.1222929954528809
> STR_ID: 5tke |STR_LEN: 1226 |STR_TIME: 3.5431129932403564
> STR_ID: 5tkf |STR_LEN: 1920 |STR_TIME: 4.757569074630737
> STR_ID: 5tkg |STR_LEN: 1370 |STR_TIME: 2.8170769214630127
> STR_ID: 5tkh |STR_LEN: 1300 |STR_TIME: 2.640599012374878
> STR_ID: 5tki |STR_LEN: 834 |STR_TIME: 1.9134221076965332
> STR_ID: 5tkq |STR_LEN: 459 |STR_TIME: 1.1538879871368408
> STR_ID: 5tkr |STR_LEN: 898 |STR_TIME: 1.1710269451141357
> STR_ID: 5tks |STR_LEN: 501 |STR_TIME: 1.1136870384216309
> STR_ID: 5tkt |STR_LEN: 490 |STR_TIME: 0.6370589733123779
> STR_ID: 5tku |STR_LEN: 480 |STR_TIME: 0.6207408905029297
> STR_ID: 5tkv |STR_LEN: 1455 |STR_TIME: 2.148190975189209
> STR_ID: 5tkw |STR_LEN: 475 |STR_TIME: 1.1197142601013184
> STR_ID: 5tky |STR_LEN: 1278 |STR_TIME: 2.331516981124878
> STR_ID: 5tkz |STR_LEN: 324 |STR_TIME: 0.8502869606018066
>> FINISH_DIR: ./data/t/tk/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 1975 |DIR_TIME: 254.10825204849243 

>> START_DIR: ./data/t/tl/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1tl1 |STR_LEN: 921 |STR_TIME: 1.9600980281829834
> STR_ID: 1tl2 |STR_LEN: 398 |STR_TIME: 0.5823853015899658
> STR_ID: 1tl3 |STR_LEN: 922 |STR_TIME: 1.931706190109253
> STR_ID: 1tl4 |STR_LEN: 69 |STR_TIME: 7.232934951782227
> STR_ID: 1tl5 |STR_LEN: 68 |STR_TIME: 7.298664093017578
> STR_ID: 1tl6 |STR_LEN: 89 |STR_TIME: 7.410016775131226
> STR_ID: 1tl7 |STR_LEN: 733 |STR_TIME: 1.566227912902832
> STR_ID: 1tl8 |STR_LEN: 610 |STR_TIME: 1.502120018005371
> STR_ID: 1tl9 |STR_LEN: 614 |STR_TIME: 0.813856840133667
> STR_ID: 1tla |STR_LEN: 303 |STR_TIME: 0.4095041751861572
> STR_ID: 1tlb |STR_LEN: 2597 |STR_TIME: 4.219333171844482
> STR_ID: 1tlc |STR_LEN: 700 |STR_TIME: 1.2403309345245361
> STR_ID: 1tld |STR_LEN: 250 |STR_TIME: 0.48891711235046387
> STR_ID: 1tle |STR_LEN: 58 |STR_TIME: 2.8104138374328613
> STR_ID: 1tlf |STR_LEN: 1192 |STR_TIME: 2.8085060119628906
> STR_ID: 1tlg |STR_LEN: 500 |STR_TIME: 0.6560330390930176
> STR_ID: 1tlh |STR_LEN: 157 |STR_TIME: 11.950265884399414
> STR_ID: 1tli |STR_LEN: 471 |STR_TIME: 0.7390158176422119
> STR_ID: 1tlj |STR_LEN: 627 |STR_TIME: 0.8500208854675293
> STR_ID: 1tlk |STR_LEN: 134 |STR_TIME: 0.24789905548095703
> STR_ID: 1tll |STR_LEN: 1477 |STR_TIME: 2.7800798416137695
> STR_ID: 1tlm |STR_LEN: 375 |STR_TIME: 0.5590078830718994
> STR_ID: 1tlo |STR_LEN: 378 |STR_TIME: 0.6853868961334229
> STR_ID: 1tlp |STR_LEN: 485 |STR_TIME: 0.7290549278259277
> STR_ID: 1tlq |STR_LEN: 186 |STR_TIME: 0.38486313819885254
> STR_ID: 1tlr |STR_LEN: 23 |STR_TIME: 3.394921064376831
> STR_ID: 1tls |STR_LEN: 726 |STR_TIME: 1.1317269802093506
> STR_ID: 1tlt |STR_LEN: 653 |STR_TIME: 1.18605637550354
> STR_ID: 1tlu |STR_LEN: 396 |STR_TIME: 0.5414562225341797
> STR_ID: 1tlv |STR_LEN: 303 |STR_TIME: 0.49251794815063477
> STR_ID: 1tlw |STR_LEN: 503 |STR_TIME: 1.0548138618469238
> STR_ID: 1tlx |STR_LEN: 470 |STR_TIME: 0.7119951248168945
> STR_ID: 1tly |STR_LEN: 499 |STR_TIME: 1.1082775592803955
> STR_ID: 1tlz |STR_LEN: 517 |STR_TIME: 1.0609638690948486
> STR_ID: 2tld |STR_LEN: 330 |STR_TIME: 0.25574612617492676
> STR_ID: 2tli |STR_LEN: 476 |STR_TIME: 0.69582200050354
> STR_ID: 2tlx |STR_LEN: 531 |STR_TIME: 0.7351329326629639
> STR_ID: 3tl0 |STR_LEN: 130 |STR_TIME: 0.42810606956481934
> STR_ID: 3tl1 |STR_LEN: 487 |STR_TIME: 1.2614350318908691
> STR_ID: 3tl2 |STR_LEN: 714 |STR_TIME: 1.2086358070373535
> STR_ID: 3tl3 |STR_LEN: 751 |STR_TIME: 1.7008590698242188
> STR_ID: 3tl4 |STR_LEN: 268 |STR_TIME: 0.7298121452331543
> STR_ID: 3tl5 |STR_LEN: 859 |STR_TIME: 3.086881160736084
> STR_ID: 3tl6 |STR_LEN: 1449 |STR_TIME: 4.551970720291138
> STR_ID: 3tl8 |STR_LEN: 1764 |STR_TIME: 5.805398941040039
> STR_ID: 3tl9 |STR_LEN: 372 |STR_TIME: 1.003221035003662
> STR_ID: 3tla |STR_LEN: 1632 |STR_TIME: 1.6046350002288818
> STR_ID: 3tlb |STR_LEN: 1536 |STR_TIME: 1.6680688858032227
> STR_ID: 3tlc |STR_LEN: 1652 |STR_TIME: 1.7194712162017822
> STR_ID: 3tld |STR_LEN: 534 |STR_TIME: 1.682326078414917
> STR_ID: 3tle |STR_LEN: 1630 |STR_TIME: 1.625826120376587
> STR_ID: 3tlf |STR_LEN: 2471 |STR_TIME: 5.656485080718994
> STR_ID: 3tlg |STR_LEN: 1641 |STR_TIME: 1.667539119720459
> STR_ID: 3tlh |STR_LEN: 133 |STR_TIME: 0.27143001556396484
> STR_ID: 3tli |STR_LEN: 473 |STR_TIME: 0.7286651134490967
> STR_ID: 3tlj |STR_LEN: 1104 |STR_TIME: 1.8195130825042725
> STR_ID: 3tlk |STR_LEN: 1509 |STR_TIME: 2.0581092834472656
> STR_ID: 3tll |STR_LEN: 739 |STR_TIME: 1.5381851196289062
> STR_ID: 3tlm |STR_LEN: 1025 |STR_TIME: 1.9193229675292969
> STR_ID: 3tlo |STR_LEN: 1270 |STR_TIME: 1.3898999691009521
> STR_ID: 3tlp |STR_LEN: 318 |STR_TIME: 0.9408130645751953
> STR_ID: 3tlq |STR_LEN: 871 |STR_TIME: 1.1048030853271484
> STR_ID: 3tlr |STR_LEN: 490 |STR_TIME: 0.922584056854248
> STR_ID: 3tls |STR_LEN: 1608 |STR_TIME: 3.3421192169189453
> STR_ID: 3tlt |STR_LEN: 1590 |STR_TIME: 3.2150931358337402
> STR_ID: 3tlu |STR_LEN: 1699 |STR_TIME: 6.074408054351807
> STR_ID: 3tlv |STR_LEN: 1666 |STR_TIME: 3.1030640602111816
> STR_ID: 3tlw |STR_LEN: 1707 |STR_TIME: 6.024805784225464
> STR_ID: 3tlx |STR_LEN: 819 |STR_TIME: 2.8498740196228027
> STR_ID: 3tly |STR_LEN: 1596 |STR_TIME: 1.6949970722198486
> STR_ID: 3tlz |STR_LEN: 1663 |STR_TIME: 1.8636133670806885
> STR_ID: 4tl0 |STR_LEN: 340 |STR_TIME: 0.7116317749023438
> STR_ID: 4tl1 |STR_LEN: 139 |STR_TIME: 0.3790431022644043
> STR_ID: 4tl3 |STR_LEN: 579 |STR_TIME: 1.260509967803955
> STR_ID: 4tl4 |STR_LEN: 294 |STR_TIME: 0.9411239624023438
> STR_ID: 4tl5 |STR_LEN: 337 |STR_TIME: 0.9510951042175293
> STR_ID: 4tl6 |STR_LEN: 993 |STR_TIME: 2.869271993637085
> STR_ID: 4tl7 |STR_LEN: 2109 |STR_TIME: 5.8428709506988525
> STR_ID: 4tl8 |STR_LEN: 2247 |STR_TIME: 5.622614860534668
> STR_ID: 4tl9 |STR_LEN: 2292 |STR_TIME: 5.937017917633057
> STR_ID: 4tla |STR_LEN: 2157 |STR_TIME: 5.840593338012695
> STR_ID: 4tlb |STR_LEN: 2329 |STR_TIME: 5.843691110610962
> STR_ID: 4tlc |STR_LEN: 2210 |STR_TIME: 5.70585298538208
> STR_ID: 4tld |STR_LEN: 2149 |STR_TIME: 5.478250980377197
> STR_ID: 4tle |STR_LEN: 1892 |STR_TIME: 5.483613967895508
> STR_ID: 4tlf |STR_LEN: 1388 |STR_TIME: 1.7732019424438477
> STR_ID: 4tlg |STR_LEN: 1273 |STR_TIME: 3.32023286819458
> STR_ID: 4tlh |STR_LEN: 1160 |STR_TIME: 2.513983964920044
> STR_ID: 4tli |STR_LEN: 464 |STR_TIME: 0.817054033279419
> STR_ID: 4tlj |STR_LEN: 803 |STR_TIME: 1.6300668716430664
> STR_ID: 4tlk |STR_LEN: 335 |STR_TIME: 0.9630811214447021
> STR_ID: 4tll |STR_LEN: 2989 |STR_TIME: 9.494123935699463
> STR_ID: 4tlm |STR_LEN: 3059 |STR_TIME: 9.669169187545776
> STR_ID: 4tln |STR_LEN: 472 |STR_TIME: 0.8292961120605469
> STR_ID: 4tlp |STR_LEN: 304 |STR_TIME: 0.6821839809417725
> STR_ID: 4tlq |STR_LEN: 250 |STR_TIME: 0.39954113960266113
> STR_ID: 4tlr |STR_LEN: 1088 |STR_TIME: 1.2503769397735596
> STR_ID: 4tls |STR_LEN: 345 |STR_TIME: 0.8973357677459717
> STR_ID: 4tlt |STR_LEN: 301 |STR_TIME: 0.8883819580078125
> STR_ID: 4tlu |STR_LEN: 289 |STR_TIME: 0.9107019901275635
> STR_ID: 4tlv |STR_LEN: 5315 |STR_TIME: 7.729680061340332
> STR_ID: 4tlw |STR_LEN: 592 |STR_TIME: 1.262693166732788
> STR_ID: 4tlx |STR_LEN: 2270 |STR_TIME: 3.632951021194458
> STR_ID: 4tlz |STR_LEN: 2266 |STR_TIME: 3.8387608528137207
> STR_ID: 5tl4 |STR_LEN: 4485 |STR_TIME: 6.8444390296936035
> STR_ID: 5tl6 |STR_LEN: 918 |STR_TIME: 1.590548038482666
> STR_ID: 5tl7 |STR_LEN: 907 |STR_TIME: 2.6317951679229736
> STR_ID: 5tl9 |STR_LEN: 292 |STR_TIME: 0.7652168273925781
> STR_ID: 5tla |STR_LEN: 1457 |STR_TIME: 4.712801933288574
> STR_ID: 5tlc |STR_LEN: 1677 |STR_TIME: 2.9191040992736816
> STR_ID: 5tld |STR_LEN: 596 |STR_TIME: 1.8004658222198486
> STR_ID: 5tlf |STR_LEN: 655 |STR_TIME: 1.9560482501983643
> STR_ID: 5tlg |STR_LEN: 609 |STR_TIME: 1.8603742122650146
> STR_ID: 5tli |STR_LEN: 459 |STR_TIME: 0.6950762271881104
