>> START_DIR: ./data/k/k0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1k01 |STR_LEN: 3163 |STR_TIME: 14.32282280921936
> STR_ID: 1kh9 |STR_LEN: 1042 |STR_TIME: 1.5364429950714111
> STR_ID: 1khb |STR_LEN: 841 |STR_TIME: 1.1894290447235107
> STR_ID: 1khc |STR_LEN: 321 |STR_TIME: 0.3478517532348633
> STR_ID: 1khd |STR_LEN: 2198 |STR_TIME: 2.4840550422668457
> STR_ID: 1khe |STR_LEN: 751 |STR_TIME: 1.1895859241485596
> STR_ID: 1khf |STR_LEN: 772 |STR_TIME: 1.1802949905395508
> STR_ID: 1khg |STR_LEN: 702 |STR_TIME: 1.118483066558838
> STR_ID: 1khh |STR_LEN: 550 |STR_TIME: 0.8024401664733887
> STR_ID: 1khi |STR_LEN: 278 |STR_TIME: 0.3336658477783203
> STR_ID: 1khj |STR_LEN: 1333 |STR_TIME: 1.6943202018737793
> STR_ID: 1khk |STR_LEN: 1284 |STR_TIME: 1.6250789165496826
> STR_ID: 1khl |STR_LEN: 1201 |STR_TIME: 1.5847430229187012
> STR_ID: 1khm |STR_LEN: 89 |STR_TIME: 5.640835762023926
> STR_ID: 1khn |STR_LEN: 1205 |STR_TIME: 1.6572518348693848
> STR_ID: 1kho |STR_LEN: 898 |STR_TIME: 1.3941171169281006
> STR_ID: 1khp |STR_LEN: 269 |STR_TIME: 0.43650388717651367
> STR_ID: 1khq |STR_LEN: 321 |STR_TIME: 0.45973992347717285
> STR_ID: 1khr |STR_LEN: 1354 |STR_TIME: 2.33217191696167
> STR_ID: 1kht |STR_LEN: 753 |STR_TIME: 1.1761698722839355
> STR_ID: 1khu |STR_LEN: 1362 |STR_TIME: 1.5633349418640137
> STR_ID: 1khv |STR_LEN: 1153 |STR_TIME: 1.8216466903686523
> STR_ID: 1khw |STR_LEN: 1038 |STR_TIME: 1.8489549160003662
> STR_ID: 1khx |STR_LEN: 347 |STR_TIME: 0.4648110866546631
> STR_ID: 1khy |STR_LEN: 794 |STR_TIME: 1.0265569686889648
> STR_ID: 1khz |STR_LEN: 635 |STR_TIME: 0.8421480655670166
> STR_ID: 2kh0 |STR_LEN: 27 |STR_TIME: 1.8596818447113037
> STR_ID: 2kh1 |STR_LEN: 27 |STR_TIME: 1.957251787185669
> STR_ID: 2kh2 |STR_LEN: 407 |STR_TIME: 103.14569306373596
> STR_ID: 2kh3 |STR_LEN: 20 |STR_TIME: 1.5803420543670654
> STR_ID: 2kh4 |STR_LEN: 4 |STR_TIME: 0.2901191711425781
> STR_ID: 2kh5 |STR_LEN: 24 |STR_TIME: 1.6391890048980713
> STR_ID: 2kh6 |STR_LEN: 24 |STR_TIME: 1.680994987487793
> STR_ID: 2kh7 |STR_LEN: 24 |STR_TIME: 1.6603317260742188
> STR_ID: 2kh8 |STR_LEN: 24 |STR_TIME: 1.6751501560211182
> STR_ID: 2kh9 |STR_LEN: 92 |STR_TIME: 3.44265079498291
> STR_ID: 2kha |STR_LEN: 113 |STR_TIME: 7.450354337692261
> STR_ID: 2khb |STR_LEN: 29 |STR_TIME: 1.5673389434814453
> STR_ID: 2khc |STR_LEN: 118 |STR_TIME: 4.4347639083862305
> STR_ID: 2khd |STR_LEN: 108 |STR_TIME: 6.732573986053467
> STR_ID: 2khe |STR_LEN: 89 |STR_TIME: 6.249057054519653
> STR_ID: 2khf |STR_LEN: 25 |STR_TIME: 1.6449220180511475
> STR_ID: 2khg |STR_LEN: 25 |STR_TIME: 1.7675502300262451
> STR_ID: 2khh |STR_LEN: 66 |STR_TIME: 4.337341785430908
> STR_ID: 2khi |STR_LEN: 95 |STR_TIME: 3.8483338356018066
> STR_ID: 2khj |STR_LEN: 89 |STR_TIME: 3.4540138244628906
> STR_ID: 2khk |STR_LEN: 53 |STR_TIME: 1.7022178173065186
> STR_ID: 2khl |STR_LEN: 93 |STR_TIME: 4.7710747718811035
> STR_ID: 2khm |STR_LEN: 280 |STR_TIME: 16.303807973861694
> STR_ID: 2khn |STR_LEN: 121 |STR_TIME: 8.049766063690186
> STR_ID: 2kho |STR_LEN: 600 |STR_TIME: 1.4281799793243408
> STR_ID: 2khp |STR_LEN: 92 |STR_TIME: 5.729618072509766
> STR_ID: 2khq |STR_LEN: 110 |STR_TIME: 7.755427837371826
> STR_ID: 2khr |STR_LEN: 74 |STR_TIME: 4.671005964279175
> STR_ID: 2khs |STR_LEN: 156 |STR_TIME: 10.474733114242554
> STR_ID: 2kht |STR_LEN: 30 |STR_TIME: 0.9946658611297607
> STR_ID: 2khu |STR_LEN: 32 |STR_TIME: 2.9366140365600586
> STR_ID: 2khv |STR_LEN: 106 |STR_TIME: 6.997611045837402
> STR_ID: 2khw |STR_LEN: 106 |STR_TIME: 9.160824060440063
> STR_ID: 2khx |STR_LEN: 79 |STR_TIME: 2.575589895248413
> STR_ID: 2khy |STR_LEN: 38 |STR_TIME: 2.801192045211792
> STR_ID: 2khz |STR_LEN: 326 |STR_TIME: 15.260212182998657
> STR_ID: 3kh0 |STR_LEN: 266 |STR_TIME: 0.47274327278137207
> STR_ID: 3kh1 |STR_LEN: 889 |STR_TIME: 1.5874621868133545
> STR_ID: 3kh2 |STR_LEN: 885 |STR_TIME: 2.691957950592041
> STR_ID: 3kh3 |STR_LEN: 1863 |STR_TIME: 5.492157936096191
> STR_ID: 3kh4 |STR_LEN: 930 |STR_TIME: 2.769719123840332
> STR_ID: 3kh5 |STR_LEN: 427 |STR_TIME: 0.631547212600708
> STR_ID: 3kh7 |STR_LEN: 302 |STR_TIME: 0.3609189987182617
> STR_ID: 3kh8 |STR_LEN: 1124 |STR_TIME: 1.1799561977386475
> STR_ID: 3kh9 |STR_LEN: 250 |STR_TIME: 0.3411738872528076
> STR_ID: 3khb |STR_LEN: 443 |STR_TIME: 0.7576079368591309
> STR_ID: 3khc |STR_LEN: 699 |STR_TIME: 0.922105073928833
> STR_ID: 3khd |STR_LEN: 1758 |STR_TIME: 2.865623950958252
> STR_ID: 3khe |STR_LEN: 753 |STR_TIME: 1.4909782409667969
> STR_ID: 3khf |STR_LEN: 440 |STR_TIME: 0.8145091533660889
> STR_ID: 3khg |STR_LEN: 793 |STR_TIME: 1.5334782600402832
> STR_ID: 3khh |STR_LEN: 843 |STR_TIME: 1.6559820175170898
> STR_ID: 3khi |STR_LEN: 354 |STR_TIME: 0.5097160339355469
> STR_ID: 3khj |STR_LEN: 2693 |STR_TIME: 4.275361061096191
> STR_ID: 3khk |STR_LEN: 995 |STR_TIME: 1.8641111850738525
> STR_ID: 3khl |STR_LEN: 1069 |STR_TIME: 1.7246122360229492
> STR_ID: 3khm |STR_LEN: 443 |STR_TIME: 0.8688621520996094
> STR_ID: 3khn |STR_LEN: 490 |STR_TIME: 0.6221938133239746
> STR_ID: 3kho |STR_LEN: 201 |STR_TIME: 0.39873695373535156
> STR_ID: 3khp |STR_LEN: 1666 |STR_TIME: 2.087183952331543
> STR_ID: 3khq |STR_LEN: 154 |STR_TIME: 0.2717747688293457
> STR_ID: 3khr |STR_LEN: 1155 |STR_TIME: 1.7578258514404297
> STR_ID: 3khs |STR_LEN: 1268 |STR_TIME: 1.9115777015686035
> STR_ID: 3kht |STR_LEN: 206 |STR_TIME: 0.3023838996887207
> STR_ID: 3khu |STR_LEN: 4133 |STR_TIME: 5.544870138168335
> STR_ID: 3khv |STR_LEN: 502 |STR_TIME: 0.6023023128509521
> STR_ID: 3khw |STR_LEN: 637 |STR_TIME: 0.8376209735870361
> STR_ID: 3khx |STR_LEN: 1029 |STR_TIME: 2.7016241550445557
> STR_ID: 3khy |STR_LEN: 1424 |STR_TIME: 1.555866003036499
> STR_ID: 3khz |STR_LEN: 981 |STR_TIME: 2.868980884552002
> STR_ID: 4kh0 |STR_LEN: 1399 |STR_TIME: 3.0335118770599365
> STR_ID: 4kh1 |STR_LEN: 1383 |STR_TIME: 3.091750144958496
> STR_ID: 4kh2 |STR_LEN: 1457 |STR_TIME: 2.4255049228668213
> STR_ID: 4kh3 |STR_LEN: 805 |STR_TIME: 0.9427351951599121
> STR_ID: 4kh4 |STR_LEN: 1189 |STR_TIME: 3.8416528701782227
> STR_ID: 4kh5 |STR_LEN: 1186 |STR_TIME: 3.829317092895508
> STR_ID: 4kh6 |STR_LEN: 1698 |STR_TIME: 3.9222240447998047
> STR_ID: 4kh7 |STR_LEN: 1023 |STR_TIME: 1.7010409832000732
> STR_ID: 4kh8 |STR_LEN: 670 |STR_TIME: 1.1718032360076904
> STR_ID: 4kh9 |STR_LEN: 968 |STR_TIME: 2.47294282913208
> STR_ID: 4kha |STR_LEN: 571 |STR_TIME: 2.2134928703308105
> STR_ID: 4khb |STR_LEN: 1392 |STR_TIME: 2.1878881454467773
> STR_ID: 4khm |STR_LEN: 2055 |STR_TIME: 3.744687080383301
> STR_ID: 4khn |STR_LEN: 2152 |STR_TIME: 6.590072154998779
> STR_ID: 4kho |STR_LEN: 963 |STR_TIME: 1.168586015701294
> STR_ID: 4khp |STR_LEN: 4005 |STR_TIME: 12.704655170440674
> STR_ID: 4khq |STR_LEN: 1521 |STR_TIME: 3.5485410690307617
> STR_ID: 4khr |STR_LEN: 1236 |STR_TIME: 3.6478021144866943
> STR_ID: 4khs |STR_LEN: 1599 |STR_TIME: 3.5188369750976562
> STR_ID: 4kht |STR_LEN: 489 |STR_TIME: 1.5244970321655273
> STR_ID: 4khu |STR_LEN: 1491 |STR_TIME: 3.5289180278778076
> STR_ID: 4khv |STR_LEN: 249 |STR_TIME: 0.6284120082855225
> STR_ID: 4khw |STR_LEN: 1475 |STR_TIME: 3.5666401386260986
> STR_ID: 4khx |STR_LEN: 479 |STR_TIME: 1.5181188583374023
> STR_ID: 4khy |STR_LEN: 1424 |STR_TIME: 3.4283413887023926
> STR_ID: 4khz |STR_LEN: 1934 |STR_TIME: 6.171196937561035
> STR_ID: 5kh0 |STR_LEN: 1442 |STR_TIME: 2.4017720222473145
> STR_ID: 5kh2 |STR_LEN: 1228 |STR_TIME: 2.967764139175415
> STR_ID: 5kh3 |STR_LEN: 200 |STR_TIME: 0.28641486167907715
> STR_ID: 5kh4 |STR_LEN: 463 |STR_TIME: 0.8990392684936523
> STR_ID: 5kh5 |STR_LEN: 504 |STR_TIME: 1.511659860610962
> STR_ID: 5kh6 |STR_LEN: 388 |STR_TIME: 0.8540968894958496
> STR_ID: 5kh7 |STR_LEN: 235 |STR_TIME: 0.28589391708374023
> STR_ID: 5kh9 |STR_LEN: 218 |STR_TIME: 0.5051398277282715
> STR_ID: 5kha |STR_LEN: 1680 |STR_TIME: 3.68288516998291
> STR_ID: 5khb |STR_LEN: 21 |STR_TIME: 1.3833589553833008
> STR_ID: 5khc |STR_LEN: 418 |STR_TIME: 0.6859269142150879
> STR_ID: 5khd |STR_LEN: 276 |STR_TIME: 0.8714239597320557
> STR_ID: 5khe |STR_LEN: 231 |STR_TIME: 0.4166250228881836
> STR_ID: 5khf |STR_LEN: 231 |STR_TIME: 0.40953993797302246
> STR_ID: 5khg |STR_LEN: 228 |STR_TIME: 0.43953585624694824
> STR_ID: 5khh |STR_LEN: 361 |STR_TIME: 0.5671019554138184
> STR_ID: 5khi |STR_LEN: 241 |STR_TIME: 0.46535396575927734
> STR_ID: 5khj |STR_LEN: 716 |STR_TIME: 0.8749411106109619
> STR_ID: 5khk |STR_LEN: 254 |STR_TIME: 0.4643890857696533
> STR_ID: 5khl |STR_LEN: 306 |STR_TIME: 0.862166166305542
> STR_ID: 5khm |STR_LEN: 538 |STR_TIME: 0.6287581920623779
> STR_ID: 5kho |STR_LEN: 560 |STR_TIME: 1.057832956314087
> STR_ID: 5khp |STR_LEN: 585 |STR_TIME: 1.8020119667053223
> STR_ID: 5khq |STR_LEN: 210 |STR_TIME: 0.43538594245910645
> STR_ID: 5khr |STR_LEN: 7932 |STR_TIME: 3.2825310230255127
> STR_ID: 5khu |STR_LEN: 8453 |STR_TIME: 3.6318211555480957
> STR_ID: 5khw |STR_LEN: 644 |STR_TIME: 2.00193190574646
> STR_ID: 5khx |STR_LEN: 358 |STR_TIME: 1.07476806640625
> STR_ID: 5khy |STR_LEN: 159 |STR_TIME: 0.5965383052825928
> STR_ID: 5khz |STR_LEN: 538 |STR_TIME: 0.736997127532959
>> FINISH_DIR: ./data/k/kh/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 2875 |DIR_TIME: 492.60067796707153 

>> START_DIR: ./data/k/ki/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1ki0 |STR_LEN: 649 |STR_TIME: 0.68039870262146
> STR_ID: 1ki1 |STR_LEN: 1223 |STR_TIME: 1.9121098518371582
> STR_ID: 1ki2 |STR_LEN: 835 |STR_TIME: 1.167970895767212
> STR_ID: 1ki3 |STR_LEN: 756 |STR_TIME: 1.0853080749511719
> STR_ID: 1ki4 |STR_LEN: 877 |STR_TIME: 1.1563458442687988
> STR_ID: 1ki6 |STR_LEN: 883 |STR_TIME: 1.1391000747680664
> STR_ID: 1ki7 |STR_LEN: 782 |STR_TIME: 1.0962111949920654
> STR_ID: 1ki8 |STR_LEN: 872 |STR_TIME: 1.165431022644043
> STR_ID: 1ki9 |STR_LEN: 735 |STR_TIME: 1.0885980129241943
> STR_ID: 1kia |STR_LEN: 1343 |STR_TIME: 2.160036087036133
> STR_ID: 1kib |STR_LEN: 720 |STR_TIME: 1.2258148193359375
> STR_ID: 1kic |STR_LEN: 1269 |STR_TIME: 1.348862886428833
> STR_ID: 1kid |STR_LEN: 485 |STR_TIME: 0.43506884574890137
> STR_ID: 1kie |STR_LEN: 1238 |STR_TIME: 1.369213342666626
> STR_ID: 1kif |STR_LEN: 3022 |STR_TIME: 5.079747200012207
> STR_ID: 1kig |STR_LEN: 352 |STR_TIME: 0.6797192096710205
> STR_ID: 1kij |STR_LEN: 1240 |STR_TIME: 1.4977967739105225
> STR_ID: 1kik |STR_LEN: 57 |STR_TIME: 4.522686004638672
> STR_ID: 1kil |STR_LEN: 418 |STR_TIME: 0.6450390815734863
> STR_ID: 1kim |STR_LEN: 878 |STR_TIME: 1.1878399848937988
> STR_ID: 1kio |STR_LEN: 35 |STR_TIME: 1.0099871158599854
> STR_ID: 1kip |STR_LEN: 468 |STR_TIME: 0.6863148212432861
> STR_ID: 1kiq |STR_LEN: 518 |STR_TIME: 0.7769720554351807
> STR_ID: 1kir |STR_LEN: 494 |STR_TIME: 0.6913149356842041
> STR_ID: 1kis |STR_LEN: 32 |STR_TIME: 0.2354130744934082
> STR_ID: 1kit |STR_LEN: 1458 |STR_TIME: 1.5469748973846436
> STR_ID: 1kiu |STR_LEN: 4257 |STR_TIME: 6.6674230098724365
> STR_ID: 1kiv |STR_LEN: 145 |STR_TIME: 0.22592902183532715
> STR_ID: 1kix |STR_LEN: 541 |STR_TIME: 0.9687108993530273
> STR_ID: 1kiy |STR_LEN: 1072 |STR_TIME: 1.5162420272827148
> STR_ID: 1kiz |STR_LEN: 941 |STR_TIME: 1.4419798851013184
> STR_ID: 2ki0 |STR_LEN: 36 |STR_TIME: 2.2905631065368652
> STR_ID: 2ki2 |STR_LEN: 77 |STR_TIME: 4.9551942348480225
> STR_ID: 2ki3 |STR_LEN: 126 |STR_TIME: 8.062093734741211
> STR_ID: 2ki4 |STR_LEN: 462 |STR_TIME: 31.444895029067993
> STR_ID: 2ki5 |STR_LEN: 908 |STR_TIME: 1.4523839950561523
> STR_ID: 2ki6 |STR_LEN: 718 |STR_TIME: 44.90155601501465
> STR_ID: 2ki7 |STR_LEN: 209 |STR_TIME: 7.652682065963745
> STR_ID: 2ki8 |STR_LEN: 146 |STR_TIME: 9.503719806671143
> STR_ID: 2ki9 |STR_LEN: 33 |STR_TIME: 1.7053990364074707
> STR_ID: 2kia |STR_LEN: 129 |STR_TIME: 8.91464877128601
> STR_ID: 2kib |STR_LEN: 56 |STR_TIME: 1.7483787536621094
> STR_ID: 2kic |STR_LEN: 96 |STR_TIME: 6.029052257537842
> STR_ID: 2kid |STR_LEN: 154 |STR_TIME: 10.238338708877563
> STR_ID: 2kie |STR_LEN: 124 |STR_TIME: 8.153073787689209
> STR_ID: 2kif |STR_LEN: 102 |STR_TIME: 7.016899824142456
> STR_ID: 2kig |STR_LEN: 161 |STR_TIME: 10.279847860336304
> STR_ID: 2kih |STR_LEN: 152 |STR_TIME: 5.456546068191528
> STR_ID: 2kii |STR_LEN: 183 |STR_TIME: 12.471328020095825
> STR_ID: 2kij |STR_LEN: 119 |STR_TIME: 11.02762508392334
> STR_ID: 2kik |STR_LEN: 102 |STR_TIME: 10.379739761352539
> STR_ID: 2kil |STR_LEN: 184 |STR_TIME: 12.471867084503174
> STR_ID: 2kim |STR_LEN: 102 |STR_TIME: 6.965821981430054
> STR_ID: 2kin |STR_LEN: 547 |STR_TIME: 0.7348432540893555
> STR_ID: 2kio |STR_LEN: 33 |STR_TIME: 2.177929162979126
> STR_ID: 2kiq |STR_LEN: 57 |STR_TIME: 4.002032995223999
> STR_ID: 2kir |STR_LEN: 34 |STR_TIME: 2.1478490829467773
> STR_ID: 2kis |STR_LEN: 71 |STR_TIME: 1.806764841079712
> STR_ID: 2kit |STR_LEN: 33 |STR_TIME: 2.2213480472564697
> STR_ID: 2kiu |STR_LEN: 87 |STR_TIME: 6.180635929107666
> STR_ID: 2kiv |STR_LEN: 135 |STR_TIME: 8.873954772949219
> STR_ID: 2kiw |STR_LEN: 111 |STR_TIME: 7.769155263900757
> STR_ID: 2kix |STR_LEN: 132 |STR_TIME: 6.797623634338379
> STR_ID: 2kiz |STR_LEN: 71 |STR_TIME: 6.923166990280151
> STR_ID: 3ki0 |STR_LEN: 528 |STR_TIME: 0.8844118118286133
> STR_ID: 3ki1 |STR_LEN: 458 |STR_TIME: 0.6185050010681152
> STR_ID: 3ki2 |STR_LEN: 470 |STR_TIME: 0.8351030349731445
> STR_ID: 3ki3 |STR_LEN: 650 |STR_TIME: 0.8797900676727295
> STR_ID: 3ki4 |STR_LEN: 467 |STR_TIME: 0.48141908645629883
> STR_ID: 3ki5 |STR_LEN: 481 |STR_TIME: 0.4796879291534424
> STR_ID: 3ki6 |STR_LEN: 469 |STR_TIME: 0.5043320655822754
> STR_ID: 3ki7 |STR_LEN: 595 |STR_TIME: 0.8760356903076172
> STR_ID: 3ki8 |STR_LEN: 916 |STR_TIME: 1.1163699626922607
> STR_ID: 3ki9 |STR_LEN: 496 |STR_TIME: 1.576838731765747
> STR_ID: 3kia |STR_LEN: 735 |STR_TIME: 2.1005361080169678
> STR_ID: 3kic |STR_LEN: 10420 |STR_TIME: 19.643506050109863
> STR_ID: 3kid |STR_LEN: 383 |STR_TIME: 0.5834171772003174
> STR_ID: 3kie |STR_LEN: 10420 |STR_TIME: 20.11079430580139
> STR_ID: 3kif |STR_LEN: 962 |STR_TIME: 1.7760987281799316
> STR_ID: 3kig |STR_LEN: 482 |STR_TIME: 1.038182258605957
> STR_ID: 3kih |STR_LEN: 467 |STR_TIME: 0.8637268543243408
> STR_ID: 3kii |STR_LEN: 2136 |STR_TIME: 2.698725700378418
> STR_ID: 3kij |STR_LEN: 1028 |STR_TIME: 1.119642972946167
> STR_ID: 3kik |STR_LEN: 738 |STR_TIME: 1.6422829627990723
> STR_ID: 3kin |STR_LEN: 770 |STR_TIME: 1.3366811275482178
> STR_ID: 3kio |STR_LEN: 569 |STR_TIME: 1.6853127479553223
> STR_ID: 3kip |STR_LEN: 3656 |STR_TIME: 11.097080945968628
> STR_ID: 3kiv |STR_LEN: 188 |STR_TIME: 0.2438640594482422
> STR_ID: 3kiz |STR_LEN: 1672 |STR_TIME: 1.6263179779052734
> STR_ID: 4ki0 |STR_LEN: 2420 |STR_TIME: 6.656156063079834
> STR_ID: 4ki1 |STR_LEN: 1389 |STR_TIME: 4.621840000152588
> STR_ID: 4ki2 |STR_LEN: 444 |STR_TIME: 0.9327547550201416
> STR_ID: 4ki3 |STR_LEN: 3612 |STR_TIME: 4.482237100601196
> STR_ID: 4ki4 |STR_LEN: 1353 |STR_TIME: 3.485999822616577
> STR_ID: 4ki5 |STR_LEN: 1283 |STR_TIME: 1.955268144607544
> STR_ID: 4ki6 |STR_LEN: 1113 |STR_TIME: 3.3427999019622803
> STR_ID: 4ki7 |STR_LEN: 3809 |STR_TIME: 6.044975757598877
> STR_ID: 4ki8 |STR_LEN: 4318 |STR_TIME: 11.532530069351196
> STR_ID: 4ki9 |STR_LEN: 251 |STR_TIME: 0.6144118309020996
> STR_ID: 4kia |STR_LEN: 249 |STR_TIME: 0.5725860595703125
> STR_ID: 4kib |STR_LEN: 1306 |STR_TIME: 1.5049688816070557
> STR_ID: 4kic |STR_LEN: 987 |STR_TIME: 1.333075761795044
> STR_ID: 4kie |STR_LEN: 479 |STR_TIME: 0.9662659168243408
> STR_ID: 4kif |STR_LEN: 1032 |STR_TIME: 1.32308030128479
> STR_ID: 4kig |STR_LEN: 1037 |STR_TIME: 1.3442587852478027
> STR_ID: 4kii |STR_LEN: 249 |STR_TIME: 0.608069896697998
> STR_ID: 4kij |STR_LEN: 174 |STR_TIME: 0.3091259002685547
> STR_ID: 4kik |STR_LEN: 1492 |STR_TIME: 4.1961140632629395
> STR_ID: 4kil |STR_LEN: 321 |STR_TIME: 1.0753910541534424
> STR_ID: 4kin |STR_LEN: 2214 |STR_TIME: 2.7187840938568115
> STR_ID: 4kio |STR_LEN: 1560 |STR_TIME: 3.3488941192626953
> STR_ID: 4kip |STR_LEN: 747 |STR_TIME: 1.2493572235107422
> STR_ID: 4kiq |STR_LEN: 1809 |STR_TIME: 2.7071967124938965
> STR_ID: 4kir |STR_LEN: 936 |STR_TIME: 1.5873041152954102
> STR_ID: 4kis |STR_LEN: 1445 |STR_TIME: 3.3693161010742188
> STR_ID: 4kit |STR_LEN: 1994 |STR_TIME: 6.649527072906494
> STR_ID: 4kiu |STR_LEN: 4169 |STR_TIME: 6.194718837738037
> STR_ID: 4kiv |STR_LEN: 120 |STR_TIME: 0.21313905715942383
> STR_ID: 4kiw |STR_LEN: 4471 |STR_TIME: 6.319447040557861
> STR_ID: 5ki0 |STR_LEN: 19 |STR_TIME: 0.5371263027191162
> STR_ID: 5ki1 |STR_LEN: 480 |STR_TIME: 0.4575989246368408
> STR_ID: 5ki2 |STR_LEN: 522 |STR_TIME: 0.47867512702941895
> STR_ID: 5ki3 |STR_LEN: 403 |STR_TIME: 0.4397850036621094
> STR_ID: 5ki4 |STR_LEN: 18 |STR_TIME: 1.2063241004943848
> STR_ID: 5ki5 |STR_LEN: 18 |STR_TIME: 1.2041141986846924
> STR_ID: 5ki6 |STR_LEN: 916 |STR_TIME: 1.6719129085540771
> STR_ID: 5ki7 |STR_LEN: 18 |STR_TIME: 1.2134637832641602
> STR_ID: 5ki8 |STR_LEN: 360 |STR_TIME: 0.4271831512451172
> STR_ID: 5kia |STR_LEN: 500 |STR_TIME: 1.1737158298492432
> STR_ID: 5kib |STR_LEN: 18 |STR_TIME: 1.2060527801513672
> STR_ID: 5kic |STR_LEN: 575 |STR_TIME: 1.6626050472259521
> STR_ID: 5kid |STR_LEN: 611 |STR_TIME: 1.8333220481872559
> STR_ID: 5kie |STR_LEN: 18 |STR_TIME: 0.42157602310180664
> STR_ID: 5kif |STR_LEN: 18 |STR_TIME: 0.41161680221557617
> STR_ID: 5kig |STR_LEN: 498 |STR_TIME: 0.4829680919647217
> STR_ID: 5kih |STR_LEN: 18 |STR_TIME: 0.30275893211364746
> STR_ID: 5kii |STR_LEN: 493 |STR_TIME: 0.4950752258300781
> STR_ID: 5kij |STR_LEN: 1074 |STR_TIME: 1.038830041885376
> STR_ID: 5kik |STR_LEN: 704 |STR_TIME: 1.0787808895111084
> STR_ID: 5kil |STR_LEN: 532 |STR_TIME: 1.0849909782409668
> STR_ID: 5kim |STR_LEN: 523 |STR_TIME: 0.5097348690032959
> STR_ID: 5kin |STR_LEN: 1409 |STR_TIME: 4.209112644195557
> STR_ID: 5kio |STR_LEN: 419 |STR_TIME: 0.4928932189941406
> STR_ID: 5kip |STR_LEN: 390 |STR_TIME: 0.6848759651184082
> STR_ID: 5kiq |STR_LEN: 933 |STR_TIME: 0.9272491931915283
> STR_ID: 5kir |STR_LEN: 1277 |STR_TIME: 5.624743938446045
> STR_ID: 5kit |STR_LEN: 2139 |STR_TIME: 3.8107430934906006
> STR_ID: 5kiv |STR_LEN: 574 |STR_TIME: 1.5358412265777588
> STR_ID: 5kix |STR_LEN: 235 |STR_TIME: 0.35718417167663574
> STR_ID: 5kiz |STR_LEN: 114 |STR_TIME: 7.502242088317871
>> FINISH_DIR: ./data/k/ki/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 3025 |DIR_TIME: 532.7659614086151 

>> START_DIR: ./data/k/kj/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1kj0 |STR_LEN: 35 |STR_TIME: 1.074066162109375
> STR_ID: 1kj1 |STR_LEN: 625 |STR_TIME: 0.9674282073974609
> STR_ID: 1kj2 |STR_LEN: 1324 |STR_TIME: 2.281683921813965
> STR_ID: 1kj3 |STR_LEN: 1147 |STR_TIME: 1.5274250507354736
> STR_ID: 1kj4 |STR_LEN: 468 |STR_TIME: 0.7386999130249023
> STR_ID: 1kj5 |STR_LEN: 36 |STR_TIME: 2.197139263153076
> STR_ID: 1kj6 |STR_LEN: 45 |STR_TIME: 2.9869298934936523
> STR_ID: 1kj7 |STR_LEN: 284 |STR_TIME: 0.4163169860839844
> STR_ID: 1kj8 |STR_LEN: 1634 |STR_TIME: 1.7338910102844238
> STR_ID: 1kj9 |STR_LEN: 1784 |STR_TIME: 1.7081539630889893
> STR_ID: 1kjf |STR_LEN: 313 |STR_TIME: 0.44214797019958496
> STR_ID: 1kjg |STR_LEN: 298 |STR_TIME: 0.43821001052856445
> STR_ID: 1kjh |STR_LEN: 294 |STR_TIME: 0.430495023727417
> STR_ID: 1kji |STR_LEN: 1734 |STR_TIME: 1.702021837234497
> STR_ID: 1kjj |STR_LEN: 1454 |STR_TIME: 1.5579679012298584
> STR_ID: 1kjk |STR_LEN: 49 |STR_TIME: 4.025152921676636
> STR_ID: 1kjl |STR_LEN: 303 |STR_TIME: 0.3584568500518799
> STR_ID: 1kjm |STR_LEN: 530 |STR_TIME: 0.769611120223999
> STR_ID: 1kjn |STR_LEN: 477 |STR_TIME: 0.6096129417419434
> STR_ID: 1kjo |STR_LEN: 475 |STR_TIME: 0.6447360515594482
> STR_ID: 1kjp |STR_LEN: 532 |STR_TIME: 0.6686141490936279
> STR_ID: 1kjq |STR_LEN: 1817 |STR_TIME: 1.83604097366333
> STR_ID: 1kjr |STR_LEN: 341 |STR_TIME: 0.3791999816894531
> STR_ID: 1kjs |STR_LEN: 74 |STR_TIME: 4.620447874069214
> STR_ID: 1kjt |STR_LEN: 169 |STR_TIME: 0.31802988052368164
> STR_ID: 1kju |STR_LEN: 994 |STR_TIME: 1.716844081878662
> STR_ID: 1kjv |STR_LEN: 813 |STR_TIME: 1.5618438720703125
> STR_ID: 1kjw |STR_LEN: 420 |STR_TIME: 0.6047630310058594
> STR_ID: 1kjx |STR_LEN: 744 |STR_TIME: 0.8772306442260742
> STR_ID: 1kjy |STR_LEN: 932 |STR_TIME: 1.478466272354126
> STR_ID: 1kjz |STR_LEN: 671 |STR_TIME: 0.8269312381744385
> STR_ID: 2kj1 |STR_LEN: 244 |STR_TIME: 11.998739242553711
> STR_ID: 2kj3 |STR_LEN: 237 |STR_TIME: 15.148068904876709
> STR_ID: 2kj4 |STR_LEN: 119 |STR_TIME: 8.094183921813965
