>> START_DIR: ./data/m/m0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1m00 |STR_LEN: 1324 |STR_TIME: 2.5288760662078857
> STR_ID: 2mq1 |STR_LEN: 92 |STR_TIME: 5.904555082321167
> STR_ID: 2mq2 |STR_LEN: 14 |STR_TIME: 1.0661070346832275
> STR_ID: 2mq3 |STR_LEN: 95 |STR_TIME: 3.1584980487823486
> STR_ID: 2mq4 |STR_LEN: 11 |STR_TIME: 0.8692870140075684
> STR_ID: 2mq5 |STR_LEN: 10 |STR_TIME: 0.7889206409454346
> STR_ID: 2mq6 |STR_LEN: 142 |STR_TIME: 4.628012180328369
> STR_ID: 2mq8 |STR_LEN: 112 |STR_TIME: 7.70393967628479
> STR_ID: 2mq9 |STR_LEN: 142 |STR_TIME: 9.563052892684937
> STR_ID: 2mqa |STR_LEN: 125 |STR_TIME: 3.455383062362671
> STR_ID: 2mqb |STR_LEN: 152 |STR_TIME: 9.67534589767456
> STR_ID: 2mqc |STR_LEN: 105 |STR_TIME: 6.265890121459961
> STR_ID: 2mqd |STR_LEN: 119 |STR_TIME: 7.873105049133301
> STR_ID: 2mqe |STR_LEN: 146 |STR_TIME: 13.832026243209839
> STR_ID: 2mqf |STR_LEN: 34 |STR_TIME: 2.027539014816284
> STR_ID: 2mqg |STR_LEN: 102 |STR_TIME: 6.1933088302612305
> STR_ID: 2mqh |STR_LEN: 72 |STR_TIME: 4.425688028335571
> STR_ID: 2mqi |STR_LEN: 100 |STR_TIME: 6.7922680377960205
> STR_ID: 2mqj |STR_LEN: 77 |STR_TIME: 4.930631875991821
> STR_ID: 2mqk |STR_LEN: 65 |STR_TIME: 4.23021388053894
> STR_ID: 2mql |STR_LEN: 105 |STR_TIME: 6.50912618637085
> STR_ID: 2mqm |STR_LEN: 118 |STR_TIME: 7.6189491748809814
> STR_ID: 2mqn |STR_LEN: 216 |STR_TIME: 14.254966974258423
> STR_ID: 2mqo |STR_LEN: 111 |STR_TIME: 7.50899600982666
> STR_ID: 2mqp |STR_LEN: 124 |STR_TIME: 8.586361169815063
> STR_ID: 2mqq |STR_LEN: 225 |STR_TIME: 15.364128828048706
> STR_ID: 2mqs |STR_LEN: 301 |STR_TIME: 10.710819959640503
> STR_ID: 2mqt |STR_LEN: 68 |STR_TIME: 4.37172794342041
> STR_ID: 2mqu |STR_LEN: 35 |STR_TIME: 2.347667932510376
> STR_ID: 2mqv |STR_LEN: 125 |STR_TIME: 6.3995702266693115
> STR_ID: 2mqw |STR_LEN: 160 |STR_TIME: 11.003063201904297
> STR_ID: 3mq0 |STR_LEN: 869 |STR_TIME: 1.7073769569396973
> STR_ID: 3mq1 |STR_LEN: 684 |STR_TIME: 2.065000057220459
> STR_ID: 3mq2 |STR_LEN: 722 |STR_TIME: 1.5643739700317383
> STR_ID: 3mq3 |STR_LEN: 479 |STR_TIME: 0.9319188594818115
> STR_ID: 3mq4 |STR_LEN: 388 |STR_TIME: 1.2150919437408447
> STR_ID: 3mq6 |STR_LEN: 4172 |STR_TIME: 5.932644844055176
> STR_ID: 3mq7 |STR_LEN: 1322 |STR_TIME: 2.1429038047790527
> STR_ID: 3mq9 |STR_LEN: 3697 |STR_TIME: 6.33663010597229
> STR_ID: 3mqb |STR_LEN: 423 |STR_TIME: 1.4127049446105957
> STR_ID: 3mqc |STR_LEN: 403 |STR_TIME: 0.8182201385498047
> STR_ID: 3mqd |STR_LEN: 865 |STR_TIME: 1.5313940048217773
> STR_ID: 3mqe |STR_LEN: 2335 |STR_TIME: 7.664610862731934
> STR_ID: 3mqf |STR_LEN: 1117 |STR_TIME: 1.6587529182434082
> STR_ID: 3mqg |STR_LEN: 2614 |STR_TIME: 2.557309865951538
> STR_ID: 3mqh |STR_LEN: 2873 |STR_TIME: 2.761713981628418
> STR_ID: 3mqi |STR_LEN: 352 |STR_TIME: 0.535938024520874
> STR_ID: 3mqk |STR_LEN: 477 |STR_TIME: 1.7173290252685547
> STR_ID: 3mql |STR_LEN: 215 |STR_TIME: 0.7344498634338379
> STR_ID: 3mqm |STR_LEN: 267 |STR_TIME: 0.8506391048431396
> STR_ID: 3mqo |STR_LEN: 326 |STR_TIME: 0.8626558780670166
> STR_ID: 3mqp |STR_LEN: 204 |STR_TIME: 0.3628361225128174
> STR_ID: 3mqq |STR_LEN: 308 |STR_TIME: 0.9296183586120605
> STR_ID: 3mqr |STR_LEN: 248 |STR_TIME: 0.3344447612762451
> STR_ID: 3mqs |STR_LEN: 246 |STR_TIME: 0.3317902088165283
> STR_ID: 3mqt |STR_LEN: 10458 |STR_TIME: 16.36826491355896
> STR_ID: 3mqw |STR_LEN: 1601 |STR_TIME: 2.7619080543518066
> STR_ID: 3mqy |STR_LEN: 1036 |STR_TIME: 1.5298197269439697
> STR_ID: 3mqz |STR_LEN: 517 |STR_TIME: 0.9099619388580322
> STR_ID: 4mq0 |STR_LEN: 532 |STR_TIME: 0.9417867660522461
> STR_ID: 4mq1 |STR_LEN: 1841 |STR_TIME: 2.6701912879943848
> STR_ID: 4mq2 |STR_LEN: 1489 |STR_TIME: 2.595048189163208
> STR_ID: 4mq3 |STR_LEN: 315 |STR_TIME: 0.5607099533081055
> STR_ID: 4mq4 |STR_LEN: 704 |STR_TIME: 1.8999300003051758
> STR_ID: 4mq5 |STR_LEN: 1116 |STR_TIME: 1.937891960144043
> STR_ID: 4mq6 |STR_LEN: 1057 |STR_TIME: 1.1605021953582764
> STR_ID: 4mq7 |STR_LEN: 453 |STR_TIME: 0.721451997756958
> STR_ID: 4mq9 |STR_LEN: 3362 |STR_TIME: 6.2838780879974365
> STR_ID: 4mqa |STR_LEN: 726 |STR_TIME: 0.9962151050567627
> STR_ID: 4mqb |STR_LEN: 738 |STR_TIME: 1.5258898735046387
> STR_ID: 4mqc |STR_LEN: 351 |STR_TIME: 0.989001989364624
> STR_ID: 4mqd |STR_LEN: 799 |STR_TIME: 1.90516996383667
> STR_ID: 4mqe |STR_LEN: 1069 |STR_TIME: 1.608109951019287
> STR_ID: 4mqf |STR_LEN: 1265 |STR_TIME: 1.7345871925354004
> STR_ID: 4mqg |STR_LEN: 514 |STR_TIME: 1.034940242767334
> STR_ID: 4mqh |STR_LEN: 288 |STR_TIME: 0.9380919933319092
> STR_ID: 4mqi |STR_LEN: 441 |STR_TIME: 1.0136232376098633
> STR_ID: 4mqj |STR_LEN: 2386 |STR_TIME: 4.090667009353638
> STR_ID: 4mqk |STR_LEN: 1438 |STR_TIME: 3.791170120239258
> STR_ID: 4mql |STR_LEN: 562 |STR_TIME: 0.6177599430084229
> STR_ID: 4mqm |STR_LEN: 432 |STR_TIME: 0.9355311393737793
> STR_ID: 4mqp |STR_LEN: 1333 |STR_TIME: 1.6972012519836426
> STR_ID: 4mqq |STR_LEN: 1607 |STR_TIME: 1.7616288661956787
> STR_ID: 4mqr |STR_LEN: 1235 |STR_TIME: 1.6213951110839844
> STR_ID: 4mqs |STR_LEN: 399 |STR_TIME: 0.7512969970703125
> STR_ID: 4mqt |STR_LEN: 398 |STR_TIME: 0.7401139736175537
> STR_ID: 4mqu |STR_LEN: 1441 |STR_TIME: 2.233100175857544
> STR_ID: 4mqv |STR_LEN: 309 |STR_TIME: 0.4246509075164795
> STR_ID: 4mqw |STR_LEN: 1629 |STR_TIME: 4.878125190734863
> STR_ID: 4mqx |STR_LEN: 1753 |STR_TIME: 3.0313470363616943
> STR_ID: 4mqy |STR_LEN: 477 |STR_TIME: 1.1048061847686768
> STR_ID: 5mq0 |STR_LEN: 10220 |STR_TIME: 20.80151081085205
> STR_ID: 5mq3 |STR_LEN: 28980 |STR_TIME: 41.84357023239136
> STR_ID: 5mq4 |STR_LEN: 692 |STR_TIME: 2.473255157470703
> STR_ID: 5mq6 |STR_LEN: 1004 |STR_TIME: 2.3538758754730225
> STR_ID: 5mq7 |STR_LEN: 57960 |STR_TIME: 85.03474688529968
> STR_ID: 5mq8 |STR_LEN: 519 |STR_TIME: 0.8968551158905029
> STR_ID: 5mq9 |STR_LEN: 358 |STR_TIME: 0.5591449737548828
> STR_ID: 5mqc |STR_LEN: 771 |STR_TIME: 1.4169690608978271
> STR_ID: 5mqe |STR_LEN: 441 |STR_TIME: 0.8477151393890381
> STR_ID: 5mqf |STR_LEN: 11894 |STR_TIME: 18.67327380180359
> STR_ID: 5mqg |STR_LEN: 500 |STR_TIME: 0.9190268516540527
> STR_ID: 5mqh |STR_LEN: 261 |STR_TIME: 0.4308502674102783
> STR_ID: 5mqi |STR_LEN: 510 |STR_TIME: 1.183440923690796
> STR_ID: 5mqk |STR_LEN: 445 |STR_TIME: 0.8477582931518555
> STR_ID: 5mqm |STR_LEN: 1369 |STR_TIME: 3.6323230266571045
> STR_ID: 5mqn |STR_LEN: 2009 |STR_TIME: 3.8941760063171387
> STR_ID: 5mqo |STR_LEN: 609 |STR_TIME: 2.0382940769195557
> STR_ID: 5mqp |STR_LEN: 7582 |STR_TIME: 9.582110404968262
> STR_ID: 5mqq |STR_LEN: 1804 |STR_TIME: 2.3153700828552246
> STR_ID: 5mqr |STR_LEN: 1981 |STR_TIME: 4.0652759075164795
> STR_ID: 5mqs |STR_LEN: 1095 |STR_TIME: 3.758216142654419
> STR_ID: 5mqv |STR_LEN: 2445 |STR_TIME: 9.146840810775757
> STR_ID: 5mqy |STR_LEN: 476 |STR_TIME: 0.957611083984375
>> FINISH_DIR: ./data/m/mq/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 4038 |DIR_TIME: 593.7504618167877 

>> START_DIR: ./data/m/mr/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1mr0 |STR_LEN: 34 |STR_TIME: 4.205091953277588
> STR_ID: 1mr1 |STR_LEN: 599 |STR_TIME: 1.1077277660369873
> STR_ID: 1mr2 |STR_LEN: 247 |STR_TIME: 0.390819787979126
> STR_ID: 1mr3 |STR_LEN: 404 |STR_TIME: 0.4852910041809082
> STR_ID: 1mr4 |STR_LEN: 47 |STR_TIME: 3.03347110748291
> STR_ID: 1mr5 |STR_LEN: 753 |STR_TIME: 1.1675548553466797
> STR_ID: 1mr6 |STR_LEN: 68 |STR_TIME: 4.129245042800903
> STR_ID: 1mr7 |STR_LEN: 1911 |STR_TIME: 2.329846143722534
> STR_ID: 1mr8 |STR_LEN: 287 |STR_TIME: 0.4094080924987793
> STR_ID: 1mr9 |STR_LEN: 1216 |STR_TIME: 2.271730899810791
> STR_ID: 1mra |STR_LEN: 470 |STR_TIME: 0.6837527751922607
> STR_ID: 1mrb |STR_LEN: 35 |STR_TIME: 0.10442805290222168
> STR_ID: 1mrc |STR_LEN: 495 |STR_TIME: 0.7994401454925537
> STR_ID: 1mrd |STR_LEN: 530 |STR_TIME: 0.8089830875396729
> STR_ID: 1mre |STR_LEN: 504 |STR_TIME: 0.8136401176452637
> STR_ID: 1mrf |STR_LEN: 506 |STR_TIME: 0.8452169895172119
> STR_ID: 1mrg |STR_LEN: 354 |STR_TIME: 0.6471972465515137
> STR_ID: 1mrh |STR_LEN: 274 |STR_TIME: 0.5942120552062988
> STR_ID: 1mri |STR_LEN: 258 |STR_TIME: 0.5732541084289551
> STR_ID: 1mrj |STR_LEN: 382 |STR_TIME: 0.655994176864624
> STR_ID: 1mrk |STR_LEN: 382 |STR_TIME: 0.6631319522857666
> STR_ID: 1mrl |STR_LEN: 615 |STR_TIME: 1.1356399059295654
> STR_ID: 1mrn |STR_LEN: 270 |STR_TIME: 0.42299604415893555
> STR_ID: 1mro |STR_LEN: 4200 |STR_TIME: 4.896052122116089
> STR_ID: 1mrp |STR_LEN: 477 |STR_TIME: 0.6332762241363525
> STR_ID: 1mrq |STR_LEN: 647 |STR_TIME: 0.7742691040039062
> STR_ID: 1mrr |STR_LEN: 930 |STR_TIME: 1.3593759536743164
> STR_ID: 1mrs |STR_LEN: 289 |STR_TIME: 0.4224519729614258
> STR_ID: 1mrt |STR_LEN: 35 |STR_TIME: 0.10485982894897461
> STR_ID: 1mru |STR_LEN: 546 |STR_TIME: 1.000006914138794
> STR_ID: 1mrv |STR_LEN: 335 |STR_TIME: 0.5295779705047607
> STR_ID: 1mrw |STR_LEN: 303 |STR_TIME: 0.4055030345916748
> STR_ID: 1mrx |STR_LEN: 326 |STR_TIME: 0.42360711097717285
> STR_ID: 1mry |STR_LEN: 368 |STR_TIME: 0.5440530776977539
> STR_ID: 1mrz |STR_LEN: 980 |STR_TIME: 1.1858513355255127
> STR_ID: 2mr3 |STR_LEN: 356 |STR_TIME: 24.970581531524658
> STR_ID: 2mr5 |STR_LEN: 136 |STR_TIME: 9.546132802963257
> STR_ID: 2mr6 |STR_LEN: 136 |STR_TIME: 9.563008069992065
> STR_ID: 2mr7 |STR_LEN: 91 |STR_TIME: 5.663279056549072
> STR_ID: 2mr8 |STR_LEN: 91 |STR_TIME: 5.6859049797058105
> STR_ID: 2mr9 |STR_LEN: 44 |STR_TIME: 1.419713020324707
> STR_ID: 2mra |STR_LEN: 117 |STR_TIME: 7.910572052001953
> STR_ID: 2mrb |STR_LEN: 34 |STR_TIME: 0.11748981475830078
> STR_ID: 2mrc |STR_LEN: 92 |STR_TIME: 3.213907241821289
> STR_ID: 2mrd |STR_LEN: 202 |STR_TIME: 13.411661624908447
> STR_ID: 2mre |STR_LEN: 113 |STR_TIME: 7.303718328475952
> STR_ID: 2mrf |STR_LEN: 34 |STR_TIME: 2.2386109828948975
> STR_ID: 2mri |STR_LEN: 176 |STR_TIME: 11.850339651107788
> STR_ID: 2mrj |STR_LEN: 100 |STR_TIME: 6.13956618309021
> STR_ID: 2mrk |STR_LEN: 110 |STR_TIME: 10.267045021057129
> STR_ID: 2mrl |STR_LEN: 72 |STR_TIME: 4.6832029819488525
> STR_ID: 2mrm |STR_LEN: 107 |STR_TIME: 3.555881977081299
> STR_ID: 2mrn |STR_LEN: 134 |STR_TIME: 8.873187065124512
> STR_ID: 2mro |STR_LEN: 120 |STR_TIME: 2.8887979984283447
> STR_ID: 2mrp |STR_LEN: 79 |STR_TIME: 2.673754930496216
> STR_ID: 2mrt |STR_LEN: 33 |STR_TIME: 0.10306191444396973
> STR_ID: 2mru |STR_LEN: 130 |STR_TIME: 3.0780389308929443
> STR_ID: 2mrw |STR_LEN: 40 |STR_TIME: 2.9076287746429443
> STR_ID: 2mry |STR_LEN: 98 |STR_TIME: 5.394963979721069
> STR_ID: 2mrz |STR_LEN: 20 |STR_TIME: 1.4285449981689453
> STR_ID: 3mr0 |STR_LEN: 636 |STR_TIME: 1.127561330795288
> STR_ID: 3mr1 |STR_LEN: 2086 |STR_TIME: 3.68784499168396
> STR_ID: 3mr2 |STR_LEN: 863 |STR_TIME: 1.1125240325927734
> STR_ID: 3mr3 |STR_LEN: 889 |STR_TIME: 1.2063608169555664
> STR_ID: 3mr5 |STR_LEN: 833 |STR_TIME: 1.0939130783081055
> STR_ID: 3mr6 |STR_LEN: 815 |STR_TIME: 1.0705220699310303
> STR_ID: 3mr7 |STR_LEN: 577 |STR_TIME: 1.709446907043457
> STR_ID: 3mr9 |STR_LEN: 679 |STR_TIME: 0.8313839435577393
> STR_ID: 3mra |STR_LEN: 25 |STR_TIME: 1.3716506958007812
> STR_ID: 3mrb |STR_LEN: 771 |STR_TIME: 0.8676557540893555
> STR_ID: 3mrc |STR_LEN: 584 |STR_TIME: 0.8285501003265381
> STR_ID: 3mrd |STR_LEN: 614 |STR_TIME: 0.840224027633667
> STR_ID: 3mre |STR_LEN: 1068 |STR_TIME: 1.0504608154296875
> STR_ID: 3mrf |STR_LEN: 536 |STR_TIME: 0.8471870422363281
> STR_ID: 3mrg |STR_LEN: 946 |STR_TIME: 0.9789340496063232
> STR_ID: 3mrh |STR_LEN: 393 |STR_TIME: 0.7427210807800293
> STR_ID: 3mri |STR_LEN: 411 |STR_TIME: 0.7462131977081299
> STR_ID: 3mrj |STR_LEN: 583 |STR_TIME: 0.8191390037536621
> STR_ID: 3mrk |STR_LEN: 681 |STR_TIME: 0.8801140785217285
> STR_ID: 3mrl |STR_LEN: 430 |STR_TIME: 0.7377839088439941
> STR_ID: 3mrm |STR_LEN: 658 |STR_TIME: 0.932183027267456
> STR_ID: 3mrn |STR_LEN: 482 |STR_TIME: 0.7942678928375244
> STR_ID: 3mro |STR_LEN: 416 |STR_TIME: 0.7832531929016113
> STR_ID: 3mrp |STR_LEN: 516 |STR_TIME: 0.8067729473114014
> STR_ID: 3mrq |STR_LEN: 501 |STR_TIME: 0.7778120040893555
> STR_ID: 3mrr |STR_LEN: 637 |STR_TIME: 0.8435499668121338
> STR_ID: 3mrs |STR_LEN: 174 |STR_TIME: 0.31035304069519043
> STR_ID: 3mrt |STR_LEN: 1036 |STR_TIME: 1.6382100582122803
> STR_ID: 3mru |STR_LEN: 984 |STR_TIME: 1.710277795791626
> STR_ID: 3mrv |STR_LEN: 1058 |STR_TIME: 1.5822539329528809
> STR_ID: 3mrw |STR_LEN: 496 |STR_TIME: 0.5710420608520508
> STR_ID: 3mrx |STR_LEN: 1137 |STR_TIME: 1.7014789581298828
> STR_ID: 3mry |STR_LEN: 423 |STR_TIME: 0.5479860305786133
> STR_ID: 4mr0 |STR_LEN: 1484 |STR_TIME: 1.8421709537506104
> STR_ID: 4mr1 |STR_LEN: 269 |STR_TIME: 0.32433319091796875
> STR_ID: 4mr3 |STR_LEN: 324 |STR_TIME: 0.5402278900146484
> STR_ID: 4mr4 |STR_LEN: 312 |STR_TIME: 0.5393500328063965
> STR_ID: 4mr5 |STR_LEN: 257 |STR_TIME: 0.47564077377319336
> STR_ID: 4mr6 |STR_LEN: 294 |STR_TIME: 0.49155712127685547
> STR_ID: 4mr7 |STR_LEN: 1326 |STR_TIME: 1.6957268714904785
> STR_ID: 4mr8 |STR_LEN: 1294 |STR_TIME: 1.686234951019287
> STR_ID: 4mr9 |STR_LEN: 1065 |STR_TIME: 1.5918810367584229
> STR_ID: 4mra |STR_LEN: 1161 |STR_TIME: 1.680816888809204
> STR_ID: 4mrb |STR_LEN: 305 |STR_TIME: 0.7707021236419678
> STR_ID: 4mrc |STR_LEN: 320 |STR_TIME: 0.7885727882385254
> STR_ID: 4mrd |STR_LEN: 164 |STR_TIME: 0.3258519172668457
> STR_ID: 4mre |STR_LEN: 208 |STR_TIME: 0.3258490562438965
> STR_ID: 4mrf |STR_LEN: 214 |STR_TIME: 0.3554680347442627
> STR_ID: 4mrg |STR_LEN: 240 |STR_TIME: 0.35332393646240234
> STR_ID: 4mrh |STR_LEN: 275 |STR_TIME: 0.35800695419311523
> STR_ID: 4mri |STR_LEN: 681 |STR_TIME: 1.1331703662872314
> STR_ID: 4mrm |STR_LEN: 1001 |STR_TIME: 1.6195580959320068
> STR_ID: 4mrn |STR_LEN: 1497 |STR_TIME: 3.921175718307495
> STR_ID: 4mro |STR_LEN: 1277 |STR_TIME: 2.118232250213623
> STR_ID: 4mrp |STR_LEN: 1454 |STR_TIME: 3.910936117172241
> STR_ID: 4mrq |STR_LEN: 687 |STR_TIME: 1.5711827278137207
> STR_ID: 4mrr |STR_LEN: 1210 |STR_TIME: 3.825284004211426
> STR_ID: 4mrs |STR_LEN: 1615 |STR_TIME: 4.087265729904175
> STR_ID: 4mrt |STR_LEN: 479 |STR_TIME: 0.6781251430511475
> STR_ID: 4mru |STR_LEN: 1828 |STR_TIME: 3.443192958831787
> STR_ID: 4mrv |STR_LEN: 1513 |STR_TIME: 3.9744253158569336
> STR_ID: 4mrw |STR_LEN: 972 |STR_TIME: 1.3269057273864746
> STR_ID: 4mrx |STR_LEN: 488 |STR_TIME: 0.8521008491516113
> STR_ID: 4mry |STR_LEN: 488 |STR_TIME: 0.8614583015441895
> STR_ID: 4mrz |STR_LEN: 996 |STR_TIME: 1.3263628482818604
> STR_ID: 5mr1 |STR_LEN: 215 |STR_TIME: 0.6194522380828857
> STR_ID: 5mrc |STR_LEN: 18300 |STR_TIME: 50.57027006149292
> STR_ID: 5mrd |STR_LEN: 618 |STR_TIME: 1.7470989227294922
> STR_ID: 5mre |STR_LEN: 18300 |STR_TIME: 49.87428021430969
> STR_ID: 5mrf |STR_LEN: 18300 |STR_TIME: 49.7028112411499
> STR_ID: 5mrh |STR_LEN: 702 |STR_TIME: 1.9844160079956055
> STR_ID: 5mri |STR_LEN: 1016 |STR_TIME: 2.7263879776000977
> STR_ID: 5mrk |STR_LEN: 836 |STR_TIME: 1.64677095413208
> STR_ID: 5mrl |STR_LEN: 1265 |STR_TIME: 1.7050931453704834
>> FINISH_DIR: ./data/m/mr/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 4172 |DIR_TIME: 442.2158510684967 

>> START_DIR: ./data/m/ms/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1ms0 |STR_LEN: 1866 |STR_TIME: 2.4859509468078613
> STR_ID: 1ms1 |STR_LEN: 2345 |STR_TIME: 2.5167129039764404
> STR_ID: 1ms3 |STR_LEN: 2398 |STR_TIME: 2.6078929901123047
> STR_ID: 1ms4 |STR_LEN: 1442 |STR_TIME: 2.2447290420532227
> STR_ID: 1ms5 |STR_LEN: 1862 |STR_TIME: 2.4414188861846924
> STR_ID: 1ms6 |STR_LEN: 218 |STR_TIME: 0.4212350845336914
> STR_ID: 1ms7 |STR_LEN: 1949 |STR_TIME: 1.7022502422332764
> STR_ID: 1ms8 |STR_LEN: 2058 |STR_TIME: 2.474497079849243
> STR_ID: 1ms9 |STR_LEN: 2447 |STR_TIME: 2.6938159465789795
> STR_ID: 1msa |STR_LEN: 775 |STR_TIME: 0.9038569927215576
> STR_ID: 1msb |STR_LEN: 291 |STR_TIME: 0.45682835578918457
> STR_ID: 1msc |STR_LEN: 240 |STR_TIME: 0.3018059730529785
> STR_ID: 1msd |STR_LEN: 398 |STR_TIME: 0.7507638931274414
> STR_ID: 1mse |STR_LEN: 127 |STR_TIME: 0.6518850326538086
> STR_ID: 1msf |STR_LEN: 127 |STR_TIME: 13.386075258255005
> STR_ID: 1msg |STR_LEN: 144 |STR_TIME: 0.5135149955749512
> STR_ID: 1msh |STR_LEN: 144 |STR_TIME: 13.465573072433472
> STR_ID: 1msi |STR_LEN: 156 |STR_TIME: 0.26759886741638184
> STR_ID: 1msj |STR_LEN: 108 |STR_TIME: 0.15618491172790527
> STR_ID: 1msk |STR_LEN: 541 |STR_TIME: 0.6623268127441406
> STR_ID: 1msm |STR_LEN: 344 |STR_TIME: 0.39435482025146484
> STR_ID: 1msn |STR_LEN: 320 |STR_TIME: 0.5393216609954834
> STR_ID: 1mso |STR_LEN: 330 |STR_TIME: 0.480313777923584
> STR_ID: 1msp |STR_LEN: 320 |STR_TIME: 0.4852108955383301
> STR_ID: 1mss |STR_LEN: 540 |STR_TIME: 0.8404181003570557
> STR_ID: 1mst |STR_LEN: 607 |STR_TIME: 0.7337021827697754
> STR_ID: 1msv |STR_LEN: 949 |STR_TIME: 1.33644700050354
> STR_ID: 1msw |STR_LEN: 1100 |STR_TIME: 1.9160270690917969
> STR_ID: 1msy |STR_LEN: 136 |STR_TIME: 0.34369897842407227
> STR_ID: 1msz |STR_LEN: 62 |STR_TIME: 4.1234517097473145
> STR_ID: 2ms0 |STR_LEN: 184 |STR_TIME: 8.748721837997437
> STR_ID: 2ms1 |STR_LEN: 127 |STR_TIME: 6.771726846694946
> STR_ID: 2ms2 |STR_LEN: 557 |STR_TIME: 0.7330307960510254
> STR_ID: 2ms3 |STR_LEN: 58 |STR_TIME: 3.6394460201263428
> STR_ID: 2ms4 |STR_LEN: 174 |STR_TIME: 10.9616379737854
> STR_ID: 2ms5 |STR_LEN: 18 |STR_TIME: 0.19682884216308594
> STR_ID: 2ms6 |STR_LEN: 30 |STR_TIME: 0.2760188579559326
> STR_ID: 2ms7 |STR_LEN: 2142 |STR_TIME: 109.14818525314331
> STR_ID: 2ms8 |STR_LEN: 102 |STR_TIME: 6.825232982635498
> STR_ID: 2ms9 |STR_LEN: 28 |STR_TIME: 1.7935607433319092
> STR_ID: 2msa |STR_LEN: 15 |STR_TIME: 0.06937408447265625
> STR_ID: 2msb |STR_LEN: 449 |STR_TIME: 0.5066349506378174
> STR_ID: 2msc |STR_LEN: 663 |STR_TIME: 28.614344835281372
> STR_ID: 2msd |STR_LEN: 663 |STR_TIME: 28.115931749343872
> STR_ID: 2mse |STR_LEN: 736 |STR_TIME: 29.739907026290894
> STR_ID: 2msf |STR_LEN: 29 |STR_TIME: 1.250074863433838
> STR_ID: 2msg |STR_LEN: 72 |STR_TIME: 2.3461687564849854
> STR_ID: 2msi |STR_LEN: 66 |STR_TIME: 0.17300200462341309
> STR_ID: 2msj |STR_LEN: 138 |STR_TIME: 0.16266107559204102
> STR_ID: 2msk |STR_LEN: 124 |STR_TIME: 10.067779064178467
> STR_ID: 2msl |STR_LEN: 124 |STR_TIME: 10.010258197784424
> STR_ID: 2msn |STR_LEN: 208 |STR_TIME: 13.876925945281982
> STR_ID: 2mso |STR_LEN: 30 |STR_TIME: 1.706017017364502
> STR_ID: 2msp |STR_LEN: 992 |STR_TIME: 1.7828547954559326
> STR_ID: 2msq |STR_LEN: 27 |STR_TIME: 1.4012258052825928
> STR_ID: 2msr |STR_LEN: 109 |STR_TIME: 7.4183549880981445
> STR_ID: 2mss |STR_LEN: 75 |STR_TIME: 0.3100552558898926
> STR_ID: 2mst |STR_LEN: 75 |STR_TIME: 5.041013956069946
> STR_ID: 2msu |STR_LEN: 20 |STR_TIME: 1.176785945892334
> STR_ID: 2msv |STR_LEN: 154 |STR_TIME: 10.46831202507019
> STR_ID: 2msw |STR_LEN: 125 |STR_TIME: 7.737401962280273
> STR_ID: 2msx |STR_LEN: 114 |STR_TIME: 7.398282051086426
> STR_ID: 2msy |STR_LEN: 68 |STR_TIME: 5.128357172012329
> STR_ID: 3ms2 |STR_LEN: 1075 |STR_TIME: 1.6219379901885986
> STR_ID: 3ms3 |STR_LEN: 564 |STR_TIME: 1.149972915649414
> STR_ID: 3ms4 |STR_LEN: 1005 |STR_TIME: 1.7457170486450195
> STR_ID: 3ms5 |STR_LEN: 811 |STR_TIME: 1.4820168018341064
> STR_ID: 3ms6 |STR_LEN: 137 |STR_TIME: 0.22131085395812988
> STR_ID: 3ms7 |STR_LEN: 1101 |STR_TIME: 1.626871109008789
> STR_ID: 3ms8 |STR_LEN: 1109 |STR_TIME: 1.4504969120025635
> STR_ID: 3ms9 |STR_LEN: 990 |STR_TIME: 1.2363531589508057
> STR_ID: 3msa |STR_LEN: 545 |STR_TIME: 0.6796658039093018
> STR_ID: 3msc |STR_LEN: 1109 |STR_TIME: 1.622744083404541
> STR_ID: 3msd |STR_LEN: 1303 |STR_TIME: 1.5156080722808838
> STR_ID: 3mse |STR_LEN: 230 |STR_TIME: 0.3957531452178955
> STR_ID: 3msf |STR_LEN: 488 |STR_TIME: 0.6401970386505127
> STR_ID: 3msg |STR_LEN: 1289 |STR_TIME: 1.5679559707641602
> STR_ID: 3msh |STR_LEN: 164 |STR_TIME: 0.3644449710845947
> STR_ID: 3msi |STR_LEN: 144 |STR_TIME: 0.1651630401611328
> STR_ID: 3msj |STR_LEN: 1787 |STR_TIME: 3.924388885498047
> STR_ID: 3msk |STR_LEN: 641 |STR_TIME: 1.4346840381622314
> STR_ID: 3msl |STR_LEN: 539 |STR_TIME: 1.400629997253418
> STR_ID: 3msn |STR_LEN: 512 |STR_TIME: 0.6511030197143555
> STR_ID: 3mso |STR_LEN: 281 |STR_TIME: 0.887516975402832
> STR_ID: 3msp |STR_LEN: 252 |STR_TIME: 16.32940983772278
> STR_ID: 3msq |STR_LEN: 828 |STR_TIME: 2.7243170738220215
