>> START_DIR: ./data/r/r0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1r00 |STR_LEN: 433 |STR_TIME: 0.7098422050476074
> STR_ID: 2rh5 |STR_LEN: 631 |STR_TIME: 2.1370999813079834
> STR_ID: 2rh6 |STR_LEN: 1440 |STR_TIME: 1.7816109657287598
> STR_ID: 2rh7 |STR_LEN: 1386 |STR_TIME: 3.1437928676605225
> STR_ID: 2rh8 |STR_LEN: 436 |STR_TIME: 0.6513321399688721
> STR_ID: 2rh9 |STR_LEN: 1134 |STR_TIME: 1.3962500095367432
> STR_ID: 2rha |STR_LEN: 422 |STR_TIME: 0.5621340274810791
> STR_ID: 2rhb |STR_LEN: 2513 |STR_TIME: 4.137272119522095
> STR_ID: 2rhc |STR_LEN: 855 |STR_TIME: 1.1229608058929443
> STR_ID: 2rhd |STR_LEN: 350 |STR_TIME: 0.43528223037719727
> STR_ID: 2rhe |STR_LEN: 300 |STR_TIME: 0.3032839298248291
> STR_ID: 2rhf |STR_LEN: 248 |STR_TIME: 0.40016794204711914
> STR_ID: 2rhg |STR_LEN: 890 |STR_TIME: 1.3640429973602295
> STR_ID: 2rhh |STR_LEN: 419 |STR_TIME: 0.6038060188293457
> STR_ID: 2rhi |STR_LEN: 893 |STR_TIME: 0.8665518760681152
> STR_ID: 2rhj |STR_LEN: 492 |STR_TIME: 0.6903781890869141
> STR_ID: 2rhk |STR_LEN: 556 |STR_TIME: 0.8631150722503662
> STR_ID: 2rhl |STR_LEN: 719 |STR_TIME: 1.2290630340576172
> STR_ID: 2rhm |STR_LEN: 1365 |STR_TIME: 1.7525498867034912
> STR_ID: 2rho |STR_LEN: 708 |STR_TIME: 1.241534948348999
> STR_ID: 2rhp |STR_LEN: 727 |STR_TIME: 1.3764758110046387
> STR_ID: 2rhq |STR_LEN: 1411 |STR_TIME: 2.2992031574249268
> STR_ID: 2rhr |STR_LEN: 685 |STR_TIME: 1.1468119621276855
> STR_ID: 2rhs |STR_LEN: 3042 |STR_TIME: 4.552367210388184
> STR_ID: 2rht |STR_LEN: 464 |STR_TIME: 0.7812917232513428
> STR_ID: 2rhu |STR_LEN: 851 |STR_TIME: 0.8834719657897949
> STR_ID: 2rhw |STR_LEN: 470 |STR_TIME: 0.724402904510498
> STR_ID: 2rhx |STR_LEN: 636 |STR_TIME: 0.9200360774993896
> STR_ID: 2rhy |STR_LEN: 776 |STR_TIME: 0.8230760097503662
> STR_ID: 2rhz |STR_LEN: 668 |STR_TIME: 0.790930986404419
> STR_ID: 3rh0 |STR_LEN: 487 |STR_TIME: 1.0174460411071777
> STR_ID: 3rh1 |STR_LEN: 220 |STR_TIME: 0.33249378204345703
> STR_ID: 3rh2 |STR_LEN: 257 |STR_TIME: 0.907977819442749
> STR_ID: 3rh3 |STR_LEN: 652 |STR_TIME: 1.975494146347046
> STR_ID: 3rh4 |STR_LEN: 825 |STR_TIME: 1.0966050624847412
> STR_ID: 3rh5 |STR_LEN: 659 |STR_TIME: 0.9965517520904541
> STR_ID: 3rh6 |STR_LEN: 693 |STR_TIME: 1.025444746017456
> STR_ID: 3rh7 |STR_LEN: 1731 |STR_TIME: 6.042735815048218
> STR_ID: 3rh8 |STR_LEN: 366 |STR_TIME: 0.715548038482666
> STR_ID: 3rh9 |STR_LEN: 1216 |STR_TIME: 1.9274358749389648
> STR_ID: 3rha |STR_LEN: 1894 |STR_TIME: 2.187135934829712
> STR_ID: 3rhb |STR_LEN: 212 |STR_TIME: 0.556614875793457
> STR_ID: 3rhc |STR_LEN: 235 |STR_TIME: 0.4748044013977051
> STR_ID: 3rhd |STR_LEN: 2438 |STR_TIME: 6.6711931228637695
> STR_ID: 3rhe |STR_LEN: 154 |STR_TIME: 0.3208482265472412
> STR_ID: 3rhf |STR_LEN: 1608 |STR_TIME: 4.440837860107422
> STR_ID: 3rhg |STR_LEN: 824 |STR_TIME: 1.6432511806488037
> STR_ID: 3rhh |STR_LEN: 2120 |STR_TIME: 6.591198921203613
> STR_ID: 3rhi |STR_LEN: 353 |STR_TIME: 1.3205852508544922
> STR_ID: 3rhj |STR_LEN: 3479 |STR_TIME: 4.438156843185425
> STR_ID: 3rhk |STR_LEN: 1197 |STR_TIME: 1.443253993988037
> STR_ID: 3rhl |STR_LEN: 3460 |STR_TIME: 4.395668983459473
> STR_ID: 3rhm |STR_LEN: 2707 |STR_TIME: 4.146423816680908
> STR_ID: 3rhn |STR_LEN: 182 |STR_TIME: 0.28940796852111816
> STR_ID: 3rho |STR_LEN: 3512 |STR_TIME: 4.573040008544922
> STR_ID: 3rhp |STR_LEN: 2734 |STR_TIME: 4.171894073486328
> STR_ID: 3rhq |STR_LEN: 3999 |STR_TIME: 4.649465084075928
> STR_ID: 3rhr |STR_LEN: 3793 |STR_TIME: 4.562026023864746
> STR_ID: 3rhs |STR_LEN: 221 |STR_TIME: 0.6337027549743652
> STR_ID: 3rht |STR_LEN: 1624 |STR_TIME: 3.990661144256592
> STR_ID: 3rhu |STR_LEN: 282 |STR_TIME: 0.5851578712463379
> STR_ID: 3rhw |STR_LEN: 3713 |STR_TIME: 13.306402921676636
> STR_ID: 3rhx |STR_LEN: 1060 |STR_TIME: 1.2670438289642334
> STR_ID: 3rhy |STR_LEN: 725 |STR_TIME: 1.1237199306488037
> STR_ID: 3rhz |STR_LEN: 1008 |STR_TIME: 2.6149940490722656
> STR_ID: 4rh0 |STR_LEN: 496 |STR_TIME: 0.8273577690124512
> STR_ID: 4rh1 |STR_LEN: 392 |STR_TIME: 0.8201448917388916
> STR_ID: 4rh2 |STR_LEN: 645 |STR_TIME: 0.7456440925598145
> STR_ID: 4rh3 |STR_LEN: 2935 |STR_TIME: 10.398790121078491
> STR_ID: 4rh4 |STR_LEN: 251 |STR_TIME: 0.5990309715270996
> STR_ID: 4rh5 |STR_LEN: 544 |STR_TIME: 1.2143471240997314
> STR_ID: 4rh6 |STR_LEN: 672 |STR_TIME: 2.207206964492798
> STR_ID: 4rh7 |STR_LEN: 3011 |STR_TIME: 6.038153886795044
> STR_ID: 4rh8 |STR_LEN: 707 |STR_TIME: 1.1777143478393555
> STR_ID: 4rh9 |STR_LEN: 486 |STR_TIME: 1.3070299625396729
> STR_ID: 4rha |STR_LEN: 458 |STR_TIME: 1.0534131526947021
> STR_ID: 4rhb |STR_LEN: 1422 |STR_TIME: 2.894904136657715
> STR_ID: 4rhc |STR_LEN: 2213 |STR_TIME: 3.5492300987243652
> STR_ID: 4rhd |STR_LEN: 138 |STR_TIME: 0.4632530212402344
> STR_ID: 4rhe |STR_LEN: 1418 |STR_TIME: 2.395108222961426
> STR_ID: 4rhf |STR_LEN: 256 |STR_TIME: 0.4481618404388428
> STR_ID: 4rhg |STR_LEN: 502 |STR_TIME: 1.2892811298370361
> STR_ID: 4rhh |STR_LEN: 4546 |STR_TIME: 6.048608064651489
> STR_ID: 4rhi |STR_LEN: 786 |STR_TIME: 1.2884397506713867
> STR_ID: 4rhj |STR_LEN: 2035 |STR_TIME: 3.4251320362091064
> STR_ID: 4rhk |STR_LEN: 407 |STR_TIME: 0.6703290939331055
> STR_ID: 4rhl |STR_LEN: 638 |STR_TIME: 1.2115099430084229
> STR_ID: 4rhm |STR_LEN: 1057 |STR_TIME: 3.270151138305664
> STR_ID: 4rhn |STR_LEN: 186 |STR_TIME: 0.30013108253479004
> STR_ID: 4rho |STR_LEN: 619 |STR_TIME: 1.9176609516143799
> STR_ID: 4rhp |STR_LEN: 487 |STR_TIME: 1.5676300525665283
> STR_ID: 4rhq |STR_LEN: 1089 |STR_TIME: 1.9334290027618408
> STR_ID: 4rhr |STR_LEN: 952 |STR_TIME: 2.17975115776062
> STR_ID: 4rhs |STR_LEN: 999 |STR_TIME: 2.3276891708374023
> STR_ID: 4rht |STR_LEN: 715 |STR_TIME: 2.3361542224884033
> STR_ID: 4rhu |STR_LEN: 1140 |STR_TIME: 3.804903984069824
> STR_ID: 4rhv |STR_LEN: 1078 |STR_TIME: 1.7187011241912842
> STR_ID: 4rhw |STR_LEN: 928 |STR_TIME: 2.275747299194336
> STR_ID: 4rhx |STR_LEN: 1270 |STR_TIME: 2.873789072036743
> STR_ID: 4rhy |STR_LEN: 949 |STR_TIME: 2.6285078525543213
> STR_ID: 4rhz |STR_LEN: 595 |STR_TIME: 0.8822150230407715
> STR_ID: 5rhn |STR_LEN: 167 |STR_TIME: 0.29474925994873047
> STR_ID: 6rhn |STR_LEN: 166 |STR_TIME: 0.27791690826416016
>> FINISH_DIR: ./data/r/rh/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 2412 |DIR_TIME: 265.53035402297974 

>> START_DIR: ./data/r/ri/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1ri0 |STR_LEN: 100 |STR_TIME: 7.223392963409424
> STR_ID: 1ri1 |STR_LEN: 312 |STR_TIME: 0.6053929328918457
> STR_ID: 1ri2 |STR_LEN: 278 |STR_TIME: 0.5713481903076172
> STR_ID: 1ri3 |STR_LEN: 396 |STR_TIME: 0.6771738529205322
> STR_ID: 1ri4 |STR_LEN: 333 |STR_TIME: 0.5796918869018555
> STR_ID: 1ri5 |STR_LEN: 411 |STR_TIME: 0.5871050357818604
> STR_ID: 1ri6 |STR_LEN: 756 |STR_TIME: 0.7993640899658203
> STR_ID: 1ri7 |STR_LEN: 196 |STR_TIME: 0.34253907203674316
> STR_ID: 1ri8 |STR_LEN: 485 |STR_TIME: 0.5891468524932861
> STR_ID: 1ri9 |STR_LEN: 77 |STR_TIME: 5.835760116577148
> STR_ID: 1rib |STR_LEN: 1007 |STR_TIME: 1.5126299858093262
> STR_ID: 1rid |STR_LEN: 1345 |STR_TIME: 1.3209681510925293
> STR_ID: 1rie |STR_LEN: 295 |STR_TIME: 0.34754514694213867
> STR_ID: 1rif |STR_LEN: 825 |STR_TIME: 1.3809740543365479
> STR_ID: 1rih |STR_LEN: 470 |STR_TIME: 0.9243719577789307
> STR_ID: 1rii |STR_LEN: 1404 |STR_TIME: 2.057893991470337
> STR_ID: 1rij |STR_LEN: 23 |STR_TIME: 2.3916239738464355
> STR_ID: 1rik |STR_LEN: 29 |STR_TIME: 5.670268774032593
> STR_ID: 1ril |STR_LEN: 147 |STR_TIME: 0.4334111213684082
> STR_ID: 1rim |STR_LEN: 33 |STR_TIME: 3.591336965560913
> STR_ID: 1rin |STR_LEN: 549 |STR_TIME: 0.9078741073608398
> STR_ID: 1rio |STR_LEN: 486 |STR_TIME: 0.8692977428436279
> STR_ID: 1rip |STR_LEN: 81 |STR_TIME: 1.922266960144043
> STR_ID: 1riq |STR_LEN: 784 |STR_TIME: 1.0493052005767822
> STR_ID: 1rir |STR_LEN: 1008 |STR_TIME: 1.910130262374878
> STR_ID: 1ris |STR_LEN: 143 |STR_TIME: 0.24307608604431152
> STR_ID: 1rit |STR_LEN: 991 |STR_TIME: 1.9908819198608398
> STR_ID: 1riu |STR_LEN: 633 |STR_TIME: 0.9129369258880615
> STR_ID: 1riv |STR_LEN: 621 |STR_TIME: 0.941338062286377
> STR_ID: 1riw |STR_LEN: 505 |STR_TIME: 0.7687852382659912
> STR_ID: 1riy |STR_LEN: 106 |STR_TIME: 0.1976151466369629
> STR_ID: 2ri0 |STR_LEN: 1135 |STR_TIME: 1.1800298690795898
> STR_ID: 2ri1 |STR_LEN: 934 |STR_TIME: 1.07973313331604
> STR_ID: 2ri2 |STR_LEN: 649 |STR_TIME: 0.8526060581207275
> STR_ID: 2ri3 |STR_LEN: 738 |STR_TIME: 0.8065919876098633
> STR_ID: 2ri4 |STR_LEN: 1186 |STR_TIME: 2.197702169418335
> STR_ID: 2ri5 |STR_LEN: 661 |STR_TIME: 0.8007609844207764
> STR_ID: 2ri6 |STR_LEN: 430 |STR_TIME: 0.632594108581543
> STR_ID: 2ri7 |STR_LEN: 515 |STR_TIME: 0.5044851303100586
> STR_ID: 2ri8 |STR_LEN: 1669 |STR_TIME: 2.1621899604797363
> STR_ID: 2ri9 |STR_LEN: 1695 |STR_TIME: 2.2149620056152344
> STR_ID: 2ria |STR_LEN: 826 |STR_TIME: 1.0280179977416992
> STR_ID: 2rib |STR_LEN: 922 |STR_TIME: 1.1081080436706543
> STR_ID: 2ric |STR_LEN: 906 |STR_TIME: 1.100498914718628
> STR_ID: 2rid |STR_LEN: 848 |STR_TIME: 1.0457079410552979
> STR_ID: 2rie |STR_LEN: 1000 |STR_TIME: 1.092174768447876
> STR_ID: 2rif |STR_LEN: 603 |STR_TIME: 1.176231861114502
> STR_ID: 2rig |STR_LEN: 119 |STR_TIME: 0.08968615531921387
> STR_ID: 2rih |STR_LEN: 430 |STR_TIME: 0.6275701522827148
> STR_ID: 2rii |STR_LEN: 586 |STR_TIME: 1.2299180030822754
> STR_ID: 2rij |STR_LEN: 833 |STR_TIME: 0.9824240207672119
> STR_ID: 2rik |STR_LEN: 762 |STR_TIME: 0.7472691535949707
> STR_ID: 2ril |STR_LEN: 208 |STR_TIME: 0.49474310874938965
> STR_ID: 2rim |STR_LEN: 486 |STR_TIME: 0.8695108890533447
> STR_ID: 2rin |STR_LEN: 814 |STR_TIME: 1.1900079250335693
> STR_ID: 2rio |STR_LEN: 797 |STR_TIME: 1.7289481163024902
> STR_ID: 2rip |STR_LEN: 767 |STR_TIME: 1.5544681549072266
> STR_ID: 2riq |STR_LEN: 311 |STR_TIME: 0.3963282108306885
> STR_ID: 2rir |STR_LEN: 2512 |STR_TIME: 4.598609924316406
> STR_ID: 2ris |STR_LEN: 326 |STR_TIME: 0.4791390895843506
> STR_ID: 2rit |STR_LEN: 503 |STR_TIME: 0.6747751235961914
> STR_ID: 2riu |STR_LEN: 347 |STR_TIME: 0.4718136787414551
> STR_ID: 2riv |STR_LEN: 806 |STR_TIME: 0.9233448505401611
> STR_ID: 2riw |STR_LEN: 667 |STR_TIME: 0.9501767158508301
> STR_ID: 2rix |STR_LEN: 492 |STR_TIME: 0.7617039680480957
> STR_ID: 2riy |STR_LEN: 516 |STR_TIME: 0.7287278175354004
> STR_ID: 2riz |STR_LEN: 521 |STR_TIME: 0.8001699447631836
> STR_ID: 3ri0 |STR_LEN: 489 |STR_TIME: 0.7134771347045898
> STR_ID: 3ri1 |STR_LEN: 991 |STR_TIME: 1.337395191192627
> STR_ID: 3ri3 |STR_LEN: 626 |STR_TIME: 1.1367340087890625
> STR_ID: 3ri4 |STR_LEN: 369 |STR_TIME: 0.9935562610626221
> STR_ID: 3ri5 |STR_LEN: 3711 |STR_TIME: 17.47446298599243
> STR_ID: 3ri6 |STR_LEN: 877 |STR_TIME: 1.68882417678833
> STR_ID: 3ri7 |STR_LEN: 1646 |STR_TIME: 4.07670521736145
> STR_ID: 3ri8 |STR_LEN: 259 |STR_TIME: 0.4327249526977539
> STR_ID: 3ri9 |STR_LEN: 251 |STR_TIME: 0.44190311431884766
> STR_ID: 3ria |STR_LEN: 3714 |STR_TIME: 13.586969137191772
> STR_ID: 3rib |STR_LEN: 914 |STR_TIME: 1.8804428577423096
> STR_ID: 3ric |STR_LEN: 271 |STR_TIME: 0.8669471740722656
> STR_ID: 3rid |STR_LEN: 1050 |STR_TIME: 1.1863369941711426
> STR_ID: 3rie |STR_LEN: 1468 |STR_TIME: 1.9446401596069336
> STR_ID: 3rif |STR_LEN: 3691 |STR_TIME: 13.344322204589844
> STR_ID: 3rig |STR_LEN: 710 |STR_TIME: 2.045516014099121
> STR_ID: 3rih |STR_LEN: 1889 |STR_TIME: 3.7206361293792725
> STR_ID: 3rii |STR_LEN: 707 |STR_TIME: 3.369709014892578
> STR_ID: 3rij |STR_LEN: 1070 |STR_TIME: 2.7424070835113525
> STR_ID: 3rik |STR_LEN: 2936 |STR_TIME: 5.07028603553772
> STR_ID: 3ril |STR_LEN: 3214 |STR_TIME: 4.370289087295532
> STR_ID: 3rim |STR_LEN: 3202 |STR_TIME: 5.567118883132935
> STR_ID: 3rin |STR_LEN: 455 |STR_TIME: 0.8048491477966309
> STR_ID: 3rio |STR_LEN: 309 |STR_TIME: 0.42157983779907227
> STR_ID: 3rip |STR_LEN: 792 |STR_TIME: 1.2815070152282715
> STR_ID: 3riq |STR_LEN: 1243 |STR_TIME: 2.3201191425323486
> STR_ID: 3rir |STR_LEN: 353 |STR_TIME: 1.350938081741333
> STR_ID: 3ris |STR_LEN: 1127 |STR_TIME: 3.385171890258789
> STR_ID: 3rit |STR_LEN: 2369 |STR_TIME: 3.654367208480835
> STR_ID: 3riu |STR_LEN: 599 |STR_TIME: 2.1736128330230713
> STR_ID: 3riv |STR_LEN: 981 |STR_TIME: 1.2576169967651367
> STR_ID: 3riw |STR_LEN: 660 |STR_TIME: 2.009819746017456
> STR_ID: 3rix |STR_LEN: 712 |STR_TIME: 0.9919447898864746
> STR_ID: 3riy |STR_LEN: 1253 |STR_TIME: 2.4000229835510254
> STR_ID: 3riz |STR_LEN: 882 |STR_TIME: 2.7170450687408447
> STR_ID: 4ri0 |STR_LEN: 709 |STR_TIME: 2.5152812004089355
> STR_ID: 4ri1 |STR_LEN: 766 |STR_TIME: 1.2875430583953857
> STR_ID: 4ri2 |STR_LEN: 389 |STR_TIME: 0.7376298904418945
> STR_ID: 4ri3 |STR_LEN: 352 |STR_TIME: 0.7220087051391602
> STR_ID: 4ri4 |STR_LEN: 1101 |STR_TIME: 2.5027999877929688
> STR_ID: 4ri5 |STR_LEN: 1329 |STR_TIME: 2.5554001331329346
> STR_ID: 4ri6 |STR_LEN: 1074 |STR_TIME: 2.643385171890259
> STR_ID: 4ri7 |STR_LEN: 888 |STR_TIME: 2.5014231204986572
> STR_ID: 4ri8 |STR_LEN: 1314 |STR_TIME: 5.462823152542114
> STR_ID: 4ri9 |STR_LEN: 1316 |STR_TIME: 3.1348187923431396
> STR_ID: 4ria |STR_LEN: 1304 |STR_TIME: 2.925220012664795
> STR_ID: 4rib |STR_LEN: 1323 |STR_TIME: 3.045522928237915
> STR_ID: 4ric |STR_LEN: 1323 |STR_TIME: 2.8600010871887207
> STR_ID: 4rid |STR_LEN: 1243 |STR_TIME: 2.4802167415618896
> STR_ID: 4rie |STR_LEN: 840 |STR_TIME: 2.436879873275757
> STR_ID: 4rif |STR_LEN: 959 |STR_TIME: 2.6405069828033447
> STR_ID: 4rig |STR_LEN: 922 |STR_TIME: 2.4237289428710938
> STR_ID: 4rih |STR_LEN: 1031 |STR_TIME: 2.63787579536438
> STR_ID: 4rii |STR_LEN: 920 |STR_TIME: 2.6052470207214355
> STR_ID: 4rik |STR_LEN: 12 |STR_TIME: 0.06729388236999512
> STR_ID: 4ril |STR_LEN: 13 |STR_TIME: 0.0645151138305664
> STR_ID: 4rim |STR_LEN: 11 |STR_TIME: 0.14390301704406738
> STR_ID: 4rio |STR_LEN: 308 |STR_TIME: 0.5958240032196045
> STR_ID: 4rip |STR_LEN: 36 |STR_TIME: 0.10885977745056152
> STR_ID: 4riq |STR_LEN: 1005 |STR_TIME: 3.372745990753174
> STR_ID: 4rir |STR_LEN: 978 |STR_TIME: 2.984579086303711
> STR_ID: 4ris |STR_LEN: 688 |STR_TIME: 1.7120280265808105
> STR_ID: 4rit |STR_LEN: 1505 |STR_TIME: 3.5278639793395996
> STR_ID: 4riu |STR_LEN: 450 |STR_TIME: 1.1139740943908691
> STR_ID: 4riv |STR_LEN: 464 |STR_TIME: 1.1012742519378662
> STR_ID: 4riw |STR_LEN: 1142 |STR_TIME: 4.226311922073364
> STR_ID: 4rix |STR_LEN: 1142 |STR_TIME: 4.168627977371216
> STR_ID: 4riy |STR_LEN: 1142 |STR_TIME: 4.218186140060425
> STR_ID: 4riz |STR_LEN: 2695 |STR_TIME: 6.981136798858643
>> FINISH_DIR: ./data/r/ri/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 2548 |DIR_TIME: 284.99926710128784 

>> START_DIR: ./data/r/rj/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1rj1 |STR_LEN: 269 |STR_TIME: 0.37259387969970703
> STR_ID: 1rj2 |STR_LEN: 1288 |STR_TIME: 2.5714921951293945
> STR_ID: 1rj4 |STR_LEN: 833 |STR_TIME: 1.2934620380401611
> STR_ID: 1rj5 |STR_LEN: 616 |STR_TIME: 1.0905930995941162
> STR_ID: 1rj6 |STR_LEN: 558 |STR_TIME: 1.1110389232635498
> STR_ID: 1rj7 |STR_LEN: 2070 |STR_TIME: 3.46540904045105
> STR_ID: 1rj8 |STR_LEN: 1022 |STR_TIME: 1.6869020462036133
> STR_ID: 1rj9 |STR_LEN: 950 |STR_TIME: 1.2503149509429932
> STR_ID: 1rja |STR_LEN: 100 |STR_TIME: 7.63249397277832
> STR_ID: 1rjb |STR_LEN: 608 |STR_TIME: 0.8198370933532715
> STR_ID: 1rjc |STR_LEN: 440 |STR_TIME: 0.6808891296386719
> STR_ID: 1rjd |STR_LEN: 1765 |STR_TIME: 2.2658090591430664
> STR_ID: 1rje |STR_LEN: 1991 |STR_TIME: 2.3032901287078857
> STR_ID: 1rjf |STR_LEN: 1253 |STR_TIME: 2.0272200107574463
> STR_ID: 1rjg |STR_LEN: 312 |STR_TIME: 0.6429750919342041
> STR_ID: 1rjh |STR_LEN: 118 |STR_TIME: 8.037261962890625
> STR_ID: 1rji |STR_LEN: 31 |STR_TIME: 2.0635898113250732
> STR_ID: 1rjj |STR_LEN: 222 |STR_TIME: 15.88700795173645
> STR_ID: 1rjk |STR_LEN: 382 |STR_TIME: 0.6170608997344971
> STR_ID: 1rjl |STR_LEN: 677 |STR_TIME: 1.0569946765899658
> STR_ID: 1rjm |STR_LEN: 930 |STR_TIME: 1.4795928001403809
> STR_ID: 1rjn |STR_LEN: 992 |STR_TIME: 1.82303786277771
> STR_ID: 1rjo |STR_LEN: 1176 |STR_TIME: 1.4006199836730957
> STR_ID: 1rjp |STR_LEN: 702 |STR_TIME: 0.9884169101715088
> STR_ID: 1rjq |STR_LEN: 754 |STR_TIME: 0.9856352806091309
> STR_ID: 1rjr |STR_LEN: 654 |STR_TIME: 1.017219066619873
> STR_ID: 1rjt |STR_LEN: 73 |STR_TIME: 2.709131956100464
> STR_ID: 1rju |STR_LEN: 81 |STR_TIME: 0.2027907371520996
> STR_ID: 1rjv |STR_LEN: 112 |STR_TIME: 7.252040863037109
> STR_ID: 1rjw |STR_LEN: 1709 |STR_TIME: 2.7046148777008057
> STR_ID: 1rjx |STR_LEN: 404 |STR_TIME: 0.5787069797515869
> STR_ID: 1rjy |STR_LEN: 1230 |STR_TIME: 1.6663408279418945
> STR_ID: 1rjz |STR_LEN: 1002 |STR_TIME: 1.6110761165618896
> STR_ID: 2rj0 |STR_LEN: 497 |STR_TIME: 0.7239720821380615
> STR_ID: 2rj1 |STR_LEN: 491 |STR_TIME: 0.7146649360656738
> STR_ID: 2rj2 |STR_LEN: 443 |STR_TIME: 0.628546953201294
> STR_ID: 2rj3 |STR_LEN: 1724 |STR_TIME: 2.8209049701690674
> STR_ID: 2rj4 |STR_LEN: 523 |STR_TIME: 0.729193925857544
> STR_ID: 2rj5 |STR_LEN: 490 |STR_TIME: 0.7051732540130615
> STR_ID: 2rj6 |STR_LEN: 522 |STR_TIME: 0.6980023384094238
> STR_ID: 2rj7 |STR_LEN: 489 |STR_TIME: 0.7717697620391846
> STR_ID: 2rj8 |STR_LEN: 485 |STR_TIME: 0.7203338146209717
> STR_ID: 2rj9 |STR_LEN: 477 |STR_TIME: 0.6966347694396973
> STR_ID: 2rjb |STR_LEN: 2078 |STR_TIME: 3.3093671798706055
> STR_ID: 2rjc |STR_LEN: 1683 |STR_TIME: 2.1625430583953857
> STR_ID: 2rjd |STR_LEN: 842 |STR_TIME: 0.8315510749816895
> STR_ID: 2rje |STR_LEN: 1903 |STR_TIME: 2.2024738788604736
> STR_ID: 2rjf |STR_LEN: 1537 |STR_TIME: 2.271925926208496
> STR_ID: 2rjg |STR_LEN: 1934 |STR_TIME: 2.893982172012329
> STR_ID: 2rjh |STR_LEN: 2004 |STR_TIME: 2.9329679012298584
> STR_ID: 2rji |STR_LEN: 239 |STR_TIME: 0.6127209663391113
> STR_ID: 2rjk |STR_LEN: 205 |STR_TIME: 0.3525869846343994
> STR_ID: 2rjl |STR_LEN: 213 |STR_TIME: 0.3534700870513916
> STR_ID: 2rjm |STR_LEN: 489 |STR_TIME: 0.6426208019256592
> STR_ID: 2rjn |STR_LEN: 199 |STR_TIME: 0.3455379009246826
> STR_ID: 2rjo |STR_LEN: 446 |STR_TIME: 0.7397229671478271
> STR_ID: 2rjp |STR_LEN: 1283 |STR_TIME: 2.299478769302368
> STR_ID: 2rjq |STR_LEN: 382 |STR_TIME: 0.7597990036010742
> STR_ID: 2rjr |STR_LEN: 1526 |STR_TIME: 2.113440990447998
> STR_ID: 2rjs |STR_LEN: 1453 |STR_TIME: 2.111423969268799
> STR_ID: 2rjt |STR_LEN: 3423 |STR_TIME: 3.5410218238830566
> STR_ID: 2rjv |STR_LEN: 191 |STR_TIME: 0.2113039493560791
> STR_ID: 2rjw |STR_LEN: 308 |STR_TIME: 0.3653991222381592
> STR_ID: 2rjx |STR_LEN: 242 |STR_TIME: 0.3241708278656006
> STR_ID: 2rjy |STR_LEN: 146 |STR_TIME: 0.19805288314819336
> STR_ID: 2rjz |STR_LEN: 364 |STR_TIME: 0.5919270515441895
> STR_ID: 3rj0 |STR_LEN: 871 |STR_TIME: 2.680657148361206
> STR_ID: 3rj1 |STR_LEN: 3692 |STR_TIME: 9.47060775756836
> STR_ID: 3rj2 |STR_LEN: 202 |STR_TIME: 0.34563684463500977
> STR_ID: 3rj3 |STR_LEN: 1613 |STR_TIME: 4.564131021499634
> STR_ID: 3rj4 |STR_LEN: 965 |STR_TIME: 2.0914790630340576
> STR_ID: 3rj5 |STR_LEN: 1100 |STR_TIME: 2.122021198272705
> STR_ID: 3rj6 |STR_LEN: 526 |STR_TIME: 0.7789638042449951
> STR_ID: 3rj7 |STR_LEN: 596 |STR_TIME: 0.7385179996490479
> STR_ID: 3rj8 |STR_LEN: 838 |STR_TIME: 1.1286101341247559
> STR_ID: 3rj9 |STR_LEN: 2548 |STR_TIME: 3.195300817489624
> STR_ID: 3rja |STR_LEN: 1099 |STR_TIME: 1.221688985824585
> STR_ID: 3rjc |STR_LEN: 435 |STR_TIME: 0.7333550453186035
> STR_ID: 3rjd |STR_LEN: 319 |STR_TIME: 1.0392351150512695
> STR_ID: 3rje |STR_LEN: 851 |STR_TIME: 1.0258738994598389
> STR_ID: 3rjf |STR_LEN: 661 |STR_TIME: 0.9619231224060059
> STR_ID: 3rjg |STR_LEN: 865 |STR_TIME: 1.0148770809173584
> STR_ID: 3rjh |STR_LEN: 668 |STR_TIME: 0.9823858737945557
> STR_ID: 3rji |STR_LEN: 706 |STR_TIME: 1.0286979675292969
> STR_ID: 3rjj |STR_LEN: 935 |STR_TIME: 1.0455060005187988
> STR_ID: 3rjk |STR_LEN: 787 |STR_TIME: 1.022798776626587
> STR_ID: 3rjl |STR_LEN: 4833 |STR_TIME: 8.181771993637085
> STR_ID: 3rjm |STR_LEN: 745 |STR_TIME: 1.136314868927002
> STR_ID: 3rjn |STR_LEN: 218 |STR_TIME: 0.4646120071411133
> STR_ID: 3rjo |STR_LEN: 555 |STR_TIME: 0.911358118057251
> STR_ID: 3rjp |STR_LEN: 203 |STR_TIME: 0.2728152275085449
> STR_ID: 3rjq |STR_LEN: 427 |STR_TIME: 1.5815329551696777
> STR_ID: 3rjr |STR_LEN: 1363 |STR_TIME: 4.937304735183716
> STR_ID: 3rjs |STR_LEN: 200 |STR_TIME: 0.4172627925872803
