>> START_DIR: ./data/q/q0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1q01 |STR_LEN: 38 |STR_TIME: 2.9323911666870117
> STR_ID: 2qg2 |STR_LEN: 475 |STR_TIME: 0.512242317199707
> STR_ID: 2qg3 |STR_LEN: 465 |STR_TIME: 0.7837948799133301
> STR_ID: 2qg4 |STR_LEN: 6709 |STR_TIME: 8.339179754257202
> STR_ID: 2qg5 |STR_LEN: 1041 |STR_TIME: 1.7694499492645264
> STR_ID: 2qg6 |STR_LEN: 507 |STR_TIME: 0.4987320899963379
> STR_ID: 2qg7 |STR_LEN: 1924 |STR_TIME: 3.1267058849334717
> STR_ID: 2qg8 |STR_LEN: 226 |STR_TIME: 0.368649959564209
> STR_ID: 2qg9 |STR_LEN: 1136 |STR_TIME: 1.9045591354370117
> STR_ID: 2qga |STR_LEN: 1750 |STR_TIME: 2.1003739833831787
> STR_ID: 2qgb |STR_LEN: 395 |STR_TIME: 0.960629940032959
> STR_ID: 2qgc |STR_LEN: 427 |STR_TIME: 1.0361149311065674
> STR_ID: 2qgd |STR_LEN: 373 |STR_TIME: 0.9886541366577148
> STR_ID: 2qge |STR_LEN: 379 |STR_TIME: 1.0584781169891357
> STR_ID: 2qgf |STR_LEN: 1358 |STR_TIME: 1.8860139846801758
> STR_ID: 2qgg |STR_LEN: 230 |STR_TIME: 0.3997180461883545
> STR_ID: 2qgh |STR_LEN: 518 |STR_TIME: 0.841843843460083
> STR_ID: 2qgi |STR_LEN: 1220 |STR_TIME: 2.642720937728882
> STR_ID: 2qgm |STR_LEN: 648 |STR_TIME: 1.2012050151824951
> STR_ID: 2qgn |STR_LEN: 280 |STR_TIME: 0.6042938232421875
> STR_ID: 2qgo |STR_LEN: 143 |STR_TIME: 0.27063417434692383
> STR_ID: 2qgq |STR_LEN: 3604 |STR_TIME: 4.764557123184204
> STR_ID: 2qgr |STR_LEN: 169 |STR_TIME: 0.40293192863464355
> STR_ID: 2qgs |STR_LEN: 820 |STR_TIME: 1.8050620555877686
> STR_ID: 2qgt |STR_LEN: 634 |STR_TIME: 1.9061660766601562
> STR_ID: 2qgu |STR_LEN: 536 |STR_TIME: 0.8038060665130615
> STR_ID: 2qgv |STR_LEN: 1210 |STR_TIME: 3.901454210281372
> STR_ID: 2qgw |STR_LEN: 716 |STR_TIME: 1.368757963180542
> STR_ID: 2qgx |STR_LEN: 728 |STR_TIME: 2.535857915878296
> STR_ID: 2qgy |STR_LEN: 1316 |STR_TIME: 1.750535011291504
> STR_ID: 2qgz |STR_LEN: 277 |STR_TIME: 0.47306013107299805
> STR_ID: 3qg0 |STR_LEN: 2002 |STR_TIME: 3.5749433040618896
> STR_ID: 3qg1 |STR_LEN: 603 |STR_TIME: 2.10349178314209
> STR_ID: 3qg2 |STR_LEN: 1624 |STR_TIME: 2.548917055130005
> STR_ID: 3qg5 |STR_LEN: 1428 |STR_TIME: 5.573298931121826
> STR_ID: 3qg6 |STR_LEN: 1171 |STR_TIME: 3.2463858127593994
> STR_ID: 3qg7 |STR_LEN: 479 |STR_TIME: 1.6611151695251465
> STR_ID: 3qg9 |STR_LEN: 700 |STR_TIME: 1.703618049621582
> STR_ID: 3qga |STR_LEN: 5352 |STR_TIME: 17.40438199043274
> STR_ID: 3qgb |STR_LEN: 707 |STR_TIME: 1.7477192878723145
> STR_ID: 3qgc |STR_LEN: 861 |STR_TIME: 1.75484299659729
> STR_ID: 3qgd |STR_LEN: 1159 |STR_TIME: 2.236825704574585
> STR_ID: 3qge |STR_LEN: 1098 |STR_TIME: 2.2549140453338623
> STR_ID: 3qgf |STR_LEN: 1333 |STR_TIME: 2.310319185256958
> STR_ID: 3qgg |STR_LEN: 1077 |STR_TIME: 2.258068799972534
> STR_ID: 3qgh |STR_LEN: 995 |STR_TIME: 1.2981750965118408
> STR_ID: 3qgi |STR_LEN: 1117 |STR_TIME: 1.3581058979034424
> STR_ID: 3qgj |STR_LEN: 947 |STR_TIME: 1.7782468795776367
> STR_ID: 3qgk |STR_LEN: 4746 |STR_TIME: 16.99908208847046
> STR_ID: 3qgl |STR_LEN: 515 |STR_TIME: 1.8860931396484375
> STR_ID: 3qgm |STR_LEN: 1502 |STR_TIME: 4.087708950042725
> STR_ID: 3qgn |STR_LEN: 434 |STR_TIME: 1.2204468250274658
> STR_ID: 3qgo |STR_LEN: 786 |STR_TIME: 1.6558451652526855
> STR_ID: 3qgp |STR_LEN: 478 |STR_TIME: 0.6279668807983398
> STR_ID: 3qgt |STR_LEN: 1408 |STR_TIME: 2.539099931716919
> STR_ID: 3qgu |STR_LEN: 1716 |STR_TIME: 3.4918577671051025
> STR_ID: 3qgv |STR_LEN: 636 |STR_TIME: 1.9633808135986328
> STR_ID: 3qgw |STR_LEN: 1594 |STR_TIME: 1.371567964553833
> STR_ID: 3qgy |STR_LEN: 1002 |STR_TIME: 1.3034260272979736
> STR_ID: 3qgz |STR_LEN: 276 |STR_TIME: 0.6206939220428467
> STR_ID: 4qg0 |STR_LEN: 2125 |STR_TIME: 4.391242027282715
> STR_ID: 4qg1 |STR_LEN: 2131 |STR_TIME: 4.223719835281372
> STR_ID: 4qg2 |STR_LEN: 2012 |STR_TIME: 4.314875841140747
> STR_ID: 4qg3 |STR_LEN: 587 |STR_TIME: 1.0638949871063232
> STR_ID: 4qg4 |STR_LEN: 2509 |STR_TIME: 4.455265760421753
> STR_ID: 4qg5 |STR_LEN: 2248 |STR_TIME: 4.59325909614563
> STR_ID: 4qg6 |STR_LEN: 1823 |STR_TIME: 3.6294291019439697
> STR_ID: 4qg7 |STR_LEN: 633 |STR_TIME: 0.924752950668335
> STR_ID: 4qg8 |STR_LEN: 2587 |STR_TIME: 4.24508810043335
> STR_ID: 4qg9 |STR_LEN: 2279 |STR_TIME: 3.791775941848755
> STR_ID: 4qga |STR_LEN: 561 |STR_TIME: 0.9046041965484619
> STR_ID: 4qgb |STR_LEN: 476 |STR_TIME: 0.8710958957672119
> STR_ID: 4qgc |STR_LEN: 2616 |STR_TIME: 4.31625509262085
> STR_ID: 4qgd |STR_LEN: 275 |STR_TIME: 0.38178300857543945
> STR_ID: 4qge |STR_LEN: 947 |STR_TIME: 1.5613837242126465
> STR_ID: 4qgf |STR_LEN: 691 |STR_TIME: 0.9261691570281982
> STR_ID: 4qgg |STR_LEN: 562 |STR_TIME: 0.885221004486084
> STR_ID: 4qgh |STR_LEN: 662 |STR_TIME: 0.942176103591919
> STR_ID: 4qgi |STR_LEN: 367 |STR_TIME: 0.8648490905761719
> STR_ID: 4qgk |STR_LEN: 1239 |STR_TIME: 2.0743181705474854
> STR_ID: 4qgl |STR_LEN: 209 |STR_TIME: 0.7114369869232178
> STR_ID: 4qgm |STR_LEN: 188 |STR_TIME: 0.6966948509216309
> STR_ID: 4qgn |STR_LEN: 213 |STR_TIME: 0.7776918411254883
> STR_ID: 4qgo |STR_LEN: 1097 |STR_TIME: 1.2541308403015137
> STR_ID: 4qgp |STR_LEN: 325 |STR_TIME: 0.9608571529388428
> STR_ID: 4qgr |STR_LEN: 1468 |STR_TIME: 2.9412550926208496
> STR_ID: 4qgs |STR_LEN: 649 |STR_TIME: 0.8918020725250244
> STR_ID: 4qgt |STR_LEN: 429 |STR_TIME: 0.915212869644165
> STR_ID: 4qgu |STR_LEN: 463 |STR_TIME: 1.7423079013824463
> STR_ID: 4qgv |STR_LEN: 487 |STR_TIME: 0.7042191028594971
> STR_ID: 4qgw |STR_LEN: 485 |STR_TIME: 0.6959922313690186
> STR_ID: 4qgx |STR_LEN: 608 |STR_TIME: 0.767287015914917
> STR_ID: 4qgy |STR_LEN: 570 |STR_TIME: 1.0794880390167236
> STR_ID: 4qgz |STR_LEN: 187 |STR_TIME: 0.407806396484375
>> FINISH_DIR: ./data/q/qg/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 2214 |DIR_TIME: 269.5673861503601 

>> START_DIR: ./data/q/qh/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1qh0 |STR_LEN: 778 |STR_TIME: 0.824800968170166
> STR_ID: 1qh1 |STR_LEN: 4644 |STR_TIME: 4.745045900344849
> STR_ID: 1qh2 |STR_LEN: 46 |STR_TIME: 0.19794106483459473
> STR_ID: 1qh3 |STR_LEN: 902 |STR_TIME: 1.1843557357788086
> STR_ID: 1qh4 |STR_LEN: 2994 |STR_TIME: 6.463367938995361
> STR_ID: 1qh5 |STR_LEN: 883 |STR_TIME: 1.2801790237426758
> STR_ID: 1qh6 |STR_LEN: 955 |STR_TIME: 1.0654692649841309
> STR_ID: 1qh7 |STR_LEN: 1027 |STR_TIME: 1.881070852279663
> STR_ID: 1qh8 |STR_LEN: 4866 |STR_TIME: 5.075602769851685
> STR_ID: 1qh9 |STR_LEN: 238 |STR_TIME: 0.48552894592285156
> STR_ID: 1qha |STR_LEN: 2278 |STR_TIME: 3.9675490856170654
> STR_ID: 1qhb |STR_LEN: 5768 |STR_TIME: 7.756399869918823
> STR_ID: 1qhc |STR_LEN: 387 |STR_TIME: 0.5970268249511719
> STR_ID: 1qhd |STR_LEN: 695 |STR_TIME: 0.9576079845428467
> STR_ID: 1qhe |STR_LEN: 259 |STR_TIME: 0.4145200252532959
> STR_ID: 1qhf |STR_LEN: 753 |STR_TIME: 1.0815670490264893
> STR_ID: 1qhg |STR_LEN: 749 |STR_TIME: 1.5487821102142334
> STR_ID: 1qhh |STR_LEN: 718 |STR_TIME: 1.4927239418029785
> STR_ID: 1qhi |STR_LEN: 888 |STR_TIME: 1.3471949100494385
> STR_ID: 1qhj |STR_LEN: 264 |STR_TIME: 0.591486930847168
> STR_ID: 1qhk |STR_LEN: 47 |STR_TIME: 3.4011693000793457
> STR_ID: 1qhl |STR_LEN: 279 |STR_TIME: 0.4745175838470459
> STR_ID: 1qhm |STR_LEN: 1458 |STR_TIME: 2.4701030254364014
> STR_ID: 1qhn |STR_LEN: 351 |STR_TIME: 0.44672417640686035
> STR_ID: 1qho |STR_LEN: 1799 |STR_TIME: 1.930521011352539
> STR_ID: 1qhp |STR_LEN: 1832 |STR_TIME: 1.8683600425720215
> STR_ID: 1qhq |STR_LEN: 390 |STR_TIME: 0.39881205558776855
> STR_ID: 1qhr |STR_LEN: 511 |STR_TIME: 0.7444961071014404
> STR_ID: 1qhs |STR_LEN: 258 |STR_TIME: 0.4103879928588867
> STR_ID: 1qht |STR_LEN: 819 |STR_TIME: 1.5391130447387695
> STR_ID: 1qhu |STR_LEN: 616 |STR_TIME: 1.0153088569641113
> STR_ID: 1qhv |STR_LEN: 502 |STR_TIME: 0.865664005279541
> STR_ID: 1qhw |STR_LEN: 411 |STR_TIME: 0.7150301933288574
> STR_ID: 1qhx |STR_LEN: 280 |STR_TIME: 0.43012499809265137
> STR_ID: 1qhy |STR_LEN: 228 |STR_TIME: 0.42871689796447754
> STR_ID: 1qhz |STR_LEN: 650 |STR_TIME: 0.7751979827880859
> STR_ID: 2qh0 |STR_LEN: 159 |STR_TIME: 0.32509708404541016
> STR_ID: 2qh1 |STR_LEN: 711 |STR_TIME: 0.9734041690826416
> STR_ID: 2qh2 |STR_LEN: 24 |STR_TIME: 3.575644016265869
> STR_ID: 2qh3 |STR_LEN: 23 |STR_TIME: 3.328176259994507
> STR_ID: 2qh4 |STR_LEN: 18 |STR_TIME: 2.7446842193603516
> STR_ID: 2qh5 |STR_LEN: 605 |STR_TIME: 1.1700282096862793
> STR_ID: 2qh6 |STR_LEN: 485 |STR_TIME: 1.0174813270568848
> STR_ID: 2qh7 |STR_LEN: 260 |STR_TIME: 0.39510297775268555
> STR_ID: 2qh9 |STR_LEN: 495 |STR_TIME: 0.7941000461578369
> STR_ID: 2qha |STR_LEN: 1588 |STR_TIME: 3.0366952419281006
> STR_ID: 2qhb |STR_LEN: 303 |STR_TIME: 0.6000852584838867
> STR_ID: 2qhc |STR_LEN: 242 |STR_TIME: 0.4695320129394531
> STR_ID: 2qhd |STR_LEN: 489 |STR_TIME: 0.6018860340118408
> STR_ID: 2qhe |STR_LEN: 218 |STR_TIME: 0.30567336082458496
> STR_ID: 2qhf |STR_LEN: 882 |STR_TIME: 1.0060038566589355
> STR_ID: 2qhk |STR_LEN: 400 |STR_TIME: 0.4460463523864746
> STR_ID: 2qhl |STR_LEN: 1344 |STR_TIME: 1.4871480464935303
> STR_ID: 2qhm |STR_LEN: 476 |STR_TIME: 0.6752121448516846
> STR_ID: 2qhn |STR_LEN: 500 |STR_TIME: 0.7389709949493408
> STR_ID: 2qho |STR_LEN: 792 |STR_TIME: 1.0567748546600342
> STR_ID: 2qhp |STR_LEN: 581 |STR_TIME: 0.7416017055511475
> STR_ID: 2qhq |STR_LEN: 519 |STR_TIME: 0.643632173538208
> STR_ID: 2qhr |STR_LEN: 684 |STR_TIME: 1.6817107200622559
> STR_ID: 2qhs |STR_LEN: 591 |STR_TIME: 0.595919132232666
> STR_ID: 2qht |STR_LEN: 513 |STR_TIME: 0.5480048656463623
> STR_ID: 2qhu |STR_LEN: 405 |STR_TIME: 0.5401058197021484
> STR_ID: 2qhv |STR_LEN: 417 |STR_TIME: 0.5931777954101562
> STR_ID: 2qhw |STR_LEN: 217 |STR_TIME: 0.3262519836425781
> STR_ID: 2qhx |STR_LEN: 1857 |STR_TIME: 2.511523962020874
> STR_ID: 2qhy |STR_LEN: 388 |STR_TIME: 0.5354001522064209
> STR_ID: 2qhz |STR_LEN: 370 |STR_TIME: 0.5128898620605469
> STR_ID: 3qh0 |STR_LEN: 1896 |STR_TIME: 4.554070711135864
> STR_ID: 3qh1 |STR_LEN: 718 |STR_TIME: 1.4643199443817139
> STR_ID: 3qh2 |STR_LEN: 1090 |STR_TIME: 1.70865797996521
> STR_ID: 3qh3 |STR_LEN: 1145 |STR_TIME: 3.351186990737915
> STR_ID: 3qh4 |STR_LEN: 733 |STR_TIME: 1.2245280742645264
> STR_ID: 3qh5 |STR_LEN: 605 |STR_TIME: 1.4913780689239502
> STR_ID: 3qh6 |STR_LEN: 211 |STR_TIME: 0.5879027843475342
> STR_ID: 3qh7 |STR_LEN: 161 |STR_TIME: 0.34862399101257324
> STR_ID: 3qh8 |STR_LEN: 592 |STR_TIME: 1.2659399509429932
> STR_ID: 3qh9 |STR_LEN: 105 |STR_TIME: 0.33847975730895996
> STR_ID: 3qha |STR_LEN: 839 |STR_TIME: 1.9861319065093994
> STR_ID: 3qhb |STR_LEN: 917 |STR_TIME: 1.7344341278076172
> STR_ID: 3qhc |STR_LEN: 919 |STR_TIME: 1.811025857925415
> STR_ID: 3qhd |STR_LEN: 862 |STR_TIME: 1.920389175415039
> STR_ID: 3qhe |STR_LEN: 924 |STR_TIME: 2.487294912338257
> STR_ID: 3qhf |STR_LEN: 714 |STR_TIME: 1.7076570987701416
> STR_ID: 3qhm |STR_LEN: 1341 |STR_TIME: 2.5376031398773193
> STR_ID: 3qhn |STR_LEN: 1400 |STR_TIME: 2.6807949542999268
> STR_ID: 3qho |STR_LEN: 1619 |STR_TIME: 2.5675430297851562
> STR_ID: 3qhp |STR_LEN: 590 |STR_TIME: 0.7789287567138672
> STR_ID: 3qhq |STR_LEN: 737 |STR_TIME: 1.8809421062469482
> STR_ID: 3qhr |STR_LEN: 1786 |STR_TIME: 4.664560079574585
> STR_ID: 3qhs |STR_LEN: 883 |STR_TIME: 1.676344633102417
> STR_ID: 3qht |STR_LEN: 431 |STR_TIME: 0.7817392349243164
> STR_ID: 3qhw |STR_LEN: 1951 |STR_TIME: 4.67424201965332
> STR_ID: 3qhx |STR_LEN: 2989 |STR_TIME: 5.784876108169556
> STR_ID: 3qhy |STR_LEN: 1037 |STR_TIME: 1.2151410579681396
> STR_ID: 3qhz |STR_LEN: 1801 |STR_TIME: 3.439375877380371
> STR_ID: 4qh0 |STR_LEN: 1675 |STR_TIME: 2.1276209354400635
> STR_ID: 4qh1 |STR_LEN: 1580 |STR_TIME: 5.926894903182983
> STR_ID: 4qh3 |STR_LEN: 332 |STR_TIME: 0.5735151767730713
> STR_ID: 4qh4 |STR_LEN: 1591 |STR_TIME: 5.868393182754517
> STR_ID: 4qh5 |STR_LEN: 1628 |STR_TIME: 6.043044090270996
> STR_ID: 4qh6 |STR_LEN: 1076 |STR_TIME: 3.6354148387908936
> STR_ID: 4qh7 |STR_LEN: 686 |STR_TIME: 0.9176340103149414
> STR_ID: 4qh8 |STR_LEN: 790 |STR_TIME: 1.2274041175842285
> STR_ID: 4qh9 |STR_LEN: 417 |STR_TIME: 0.6699440479278564
> STR_ID: 4qhb |STR_LEN: 2202 |STR_TIME: 5.86442494392395
> STR_ID: 4qhc |STR_LEN: 451 |STR_TIME: 1.1264472007751465
> STR_ID: 4qhd |STR_LEN: 522 |STR_TIME: 0.7035830020904541
> STR_ID: 4qhe |STR_LEN: 537 |STR_TIME: 1.2777070999145508
> STR_ID: 4qhf |STR_LEN: 169 |STR_TIME: 0.4966611862182617
> STR_ID: 4qhg |STR_LEN: 144 |STR_TIME: 0.48693013191223145
> STR_ID: 4qhh |STR_LEN: 115 |STR_TIME: 0.4958062171936035
> STR_ID: 4qhi |STR_LEN: 588 |STR_TIME: 1.7852940559387207
> STR_ID: 4qhj |STR_LEN: 475 |STR_TIME: 1.0223450660705566
> STR_ID: 4qhk |STR_LEN: 1704 |STR_TIME: 5.913464069366455
> STR_ID: 4qhl |STR_LEN: 860 |STR_TIME: 3.0462589263916016
> STR_ID: 4qhm |STR_LEN: 1704 |STR_TIME: 5.962373971939087
> STR_ID: 4qhn |STR_LEN: 430 |STR_TIME: 1.6448338031768799
> STR_ID: 4qho |STR_LEN: 471 |STR_TIME: 1.6785268783569336
> STR_ID: 4qhp |STR_LEN: 1863 |STR_TIME: 5.325311183929443
> STR_ID: 4qhq |STR_LEN: 500 |STR_TIME: 1.0032649040222168
> STR_ID: 4qhr |STR_LEN: 1205 |STR_TIME: 1.6681432723999023
> STR_ID: 4qhs |STR_LEN: 2467 |STR_TIME: 6.3666558265686035
> STR_ID: 4qht |STR_LEN: 2143 |STR_TIME: 6.512677907943726
> STR_ID: 4qhu |STR_LEN: 2218 |STR_TIME: 2.561378002166748
> STR_ID: 4qhv |STR_LEN: 348 |STR_TIME: 0.5256829261779785
> STR_ID: 4qhw |STR_LEN: 1109 |STR_TIME: 3.409418821334839
> STR_ID: 4qhx |STR_LEN: 843 |STR_TIME: 2.2967967987060547
> STR_ID: 4qhy |STR_LEN: 487 |STR_TIME: 0.9364485740661621
> STR_ID: 4qhz |STR_LEN: 1869 |STR_TIME: 3.799926996231079
>> FINISH_DIR: ./data/q/qh/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 2343 |DIR_TIME: 249.51722383499146 

>> START_DIR: ./data/q/qi/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1qi0 |STR_LEN: 600 |STR_TIME: 0.7778208255767822
> STR_ID: 1qi1 |STR_LEN: 1904 |STR_TIME: 3.7260639667510986
> STR_ID: 1qi2 |STR_LEN: 689 |STR_TIME: 0.788254976272583
> STR_ID: 1qi3 |STR_LEN: 578 |STR_TIME: 0.9357378482818604
> STR_ID: 1qi4 |STR_LEN: 573 |STR_TIME: 1.0001301765441895
> STR_ID: 1qi5 |STR_LEN: 582 |STR_TIME: 0.9489188194274902
> STR_ID: 1qi6 |STR_LEN: 2473 |STR_TIME: 3.7004590034484863
> STR_ID: 1qi7 |STR_LEN: 367 |STR_TIME: 0.5907070636749268
> STR_ID: 1qi8 |STR_LEN: 872 |STR_TIME: 1.3336513042449951
> STR_ID: 1qi9 |STR_LEN: 2877 |STR_TIME: 2.7097678184509277
> STR_ID: 1qia |STR_LEN: 1320 |STR_TIME: 1.5824720859527588
> STR_ID: 1qib |STR_LEN: 171 |STR_TIME: 0.36544084548950195
> STR_ID: 1qic |STR_LEN: 672 |STR_TIME: 1.4160010814666748
> STR_ID: 1qid |STR_LEN: 865 |STR_TIME: 1.2153401374816895
> STR_ID: 1qie |STR_LEN: 852 |STR_TIME: 1.1711950302124023
> STR_ID: 1qif |STR_LEN: 846 |STR_TIME: 1.1835930347442627
> STR_ID: 1qig |STR_LEN: 867 |STR_TIME: 1.2149171829223633
> STR_ID: 1qih |STR_LEN: 857 |STR_TIME: 1.2774620056152344
> STR_ID: 1qii |STR_LEN: 829 |STR_TIME: 1.2108087539672852
> STR_ID: 1qij |STR_LEN: 825 |STR_TIME: 1.1903550624847412
> STR_ID: 1qik |STR_LEN: 816 |STR_TIME: 1.1718342304229736
> STR_ID: 1qil |STR_LEN: 705 |STR_TIME: 1.2225873470306396
> STR_ID: 1qim |STR_LEN: 792 |STR_TIME: 1.226689100265503
> STR_ID: 1qin |STR_LEN: 547 |STR_TIME: 0.8361799716949463
> STR_ID: 1qio |STR_LEN: 312 |STR_TIME: 0.5575780868530273
> STR_ID: 1qip |STR_LEN: 1635 |STR_TIME: 1.7618370056152344
> STR_ID: 1qiq |STR_LEN: 741 |STR_TIME: 0.8629240989685059
> STR_ID: 1qir |STR_LEN: 477 |STR_TIME: 1.029353141784668
> STR_ID: 1qis |STR_LEN: 541 |STR_TIME: 0.9210350513458252
> STR_ID: 1qit |STR_LEN: 515 |STR_TIME: 0.8730669021606445
> STR_ID: 1qiu |STR_LEN: 2163 |STR_TIME: 3.1145379543304443
> STR_ID: 1qiv |STR_LEN: 150 |STR_TIME: 0.35612010955810547
> STR_ID: 1qiw |STR_LEN: 299 |STR_TIME: 0.646470308303833
> STR_ID: 1qix |STR_LEN: 362 |STR_TIME: 0.615015983581543
> STR_ID: 1qiy |STR_LEN: 407 |STR_TIME: 0.7159650325775146
> STR_ID: 1qiz |STR_LEN: 475 |STR_TIME: 0.7477531433105469
> STR_ID: 2qi0 |STR_LEN: 304 |STR_TIME: 0.4864492416381836
> STR_ID: 2qi1 |STR_LEN: 357 |STR_TIME: 0.5818500518798828
> STR_ID: 2qi2 |STR_LEN: 329 |STR_TIME: 0.6663177013397217
> STR_ID: 2qi3 |STR_LEN: 320 |STR_TIME: 0.4893932342529297
> STR_ID: 2qi4 |STR_LEN: 348 |STR_TIME: 0.49480605125427246
> STR_ID: 2qi5 |STR_LEN: 351 |STR_TIME: 0.49427008628845215
> STR_ID: 2qi6 |STR_LEN: 347 |STR_TIME: 0.48613905906677246
> STR_ID: 2qi7 |STR_LEN: 347 |STR_TIME: 0.5026209354400635
> STR_ID: 2qi8 |STR_LEN: 677 |STR_TIME: 1.1302299499511719
> STR_ID: 2qi9 |STR_LEN: 1419 |STR_TIME: 2.7233920097351074
> STR_ID: 2qia |STR_LEN: 675 |STR_TIME: 0.6662747859954834
> STR_ID: 2qib |STR_LEN: 1053 |STR_TIME: 1.0722100734710693
> STR_ID: 2qic |STR_LEN: 102 |STR_TIME: 0.19207310676574707
> STR_ID: 2qie |STR_LEN: 929 |STR_TIME: 3.333375930786133
> STR_ID: 2qif |STR_LEN: 311 |STR_TIME: 0.6835043430328369
> STR_ID: 2qih |STR_LEN: 679 |STR_TIME: 0.7357048988342285
> STR_ID: 2qii |STR_LEN: 680 |STR_TIME: 0.9237372875213623
> STR_ID: 2qij |STR_LEN: 578 |STR_TIME: 1.1968779563903809
> STR_ID: 2qik |STR_LEN: 716 |STR_TIME: 1.3284637928009033
> STR_ID: 2qil |STR_LEN: 760 |STR_TIME: 1.293612003326416
> STR_ID: 2qim |STR_LEN: 396 |STR_TIME: 0.7513589859008789
> STR_ID: 2qin |STR_LEN: 2358 |STR_TIME: 2.4534201622009277
> STR_ID: 2qio |STR_LEN: 1448 |STR_TIME: 2.1680216789245605
> STR_ID: 2qip |STR_LEN: 346 |STR_TIME: 0.8603079319000244
> STR_ID: 2qiq |STR_LEN: 463 |STR_TIME: 0.7015929222106934
> STR_ID: 2qir |STR_LEN: 252 |STR_TIME: 0.42940592765808105
> STR_ID: 2qis |STR_LEN: 517 |STR_TIME: 0.7663600444793701
> STR_ID: 2qiu |STR_LEN: 163 |STR_TIME: 0.2712531089782715
> STR_ID: 2qiv |STR_LEN: 606 |STR_TIME: 0.6638751029968262
> STR_ID: 2qiw |STR_LEN: 1048 |STR_TIME: 1.19926118850708
> STR_ID: 2qiy |STR_LEN: 537 |STR_TIME: 0.7852470874786377
> STR_ID: 2qiz |STR_LEN: 1089 |STR_TIME: 2.0488970279693604
> STR_ID: 3qi0 |STR_LEN: 1845 |STR_TIME: 5.404630899429321
> STR_ID: 3qi1 |STR_LEN: 597 |STR_TIME: 0.8701062202453613
> STR_ID: 3qi2 |STR_LEN: 737 |STR_TIME: 2.5962579250335693
> STR_ID: 3qi3 |STR_LEN: 679 |STR_TIME: 1.425555944442749
> STR_ID: 3qi4 |STR_LEN: 685 |STR_TIME: 1.4217872619628906
> STR_ID: 3qi5 |STR_LEN: 702 |STR_TIME: 1.2095091342926025
> STR_ID: 3qi6 |STR_LEN: 2937 |STR_TIME: 5.763439178466797
> STR_ID: 3qi7 |STR_LEN: 1274 |STR_TIME: 2.8732259273529053
> STR_ID: 3qi8 |STR_LEN: 878 |STR_TIME: 3.1933298110961914
> STR_ID: 3qi9 |STR_LEN: 1012 |STR_TIME: 1.9116878509521484
> STR_ID: 3qia |STR_LEN: 751 |STR_TIME: 2.199846029281616
> STR_ID: 3qib |STR_LEN: 912 |STR_TIME: 1.7288661003112793
> STR_ID: 3qic |STR_LEN: 511 |STR_TIME: 0.969754695892334
> STR_ID: 3qid |STR_LEN: 1971 |STR_TIME: 3.248013734817505
> STR_ID: 3qih |STR_LEN: 485 |STR_TIME: 0.952521800994873
> STR_ID: 3qii |STR_LEN: 63 |STR_TIME: 0.27544212341308594
> STR_ID: 3qij |STR_LEN: 782 |STR_TIME: 2.127189874649048
> STR_ID: 3qik |STR_LEN: 125 |STR_TIME: 0.2708780765533447
> STR_ID: 3qil |STR_LEN: 2776 |STR_TIME: 5.9865031242370605
> STR_ID: 3qim |STR_LEN: 1527 |STR_TIME: 2.223557233810425
> STR_ID: 3qin |STR_LEN: 294 |STR_TIME: 0.38038206100463867
> STR_ID: 3qio |STR_LEN: 325 |STR_TIME: 0.47240281105041504
> STR_ID: 3qip |STR_LEN: 1382 |STR_TIME: 2.1121439933776855
> STR_ID: 3qir |STR_LEN: 436 |STR_TIME: 1.6033902168273926
> STR_ID: 3qis |STR_LEN: 429 |STR_TIME: 1.2415680885314941
> STR_ID: 3qit |STR_LEN: 2320 |STR_TIME: 4.8588080406188965
> STR_ID: 3qiu |STR_LEN: 876 |STR_TIME: 1.7023138999938965
> STR_ID: 3qiv |STR_LEN: 513 |STR_TIME: 1.4482321739196777
> STR_ID: 3qiw |STR_LEN: 775 |STR_TIME: 1.6592392921447754
> STR_ID: 3qix |STR_LEN: 906 |STR_TIME: 3.1798031330108643
> STR_ID: 3qiy |STR_LEN: 416 |STR_TIME: 1.5289111137390137
> STR_ID: 3qiz |STR_LEN: 551 |STR_TIME: 1.6285271644592285
> STR_ID: 4qi0 |STR_LEN: 639 |STR_TIME: 1.3630609512329102
> STR_ID: 4qi1 |STR_LEN: 1415 |STR_TIME: 1.7185332775115967
> STR_ID: 4qi2 |STR_LEN: 718 |STR_TIME: 1.9910149574279785
> STR_ID: 4qi3 |STR_LEN: 781 |STR_TIME: 1.6340253353118896
> STR_ID: 4qi4 |STR_LEN: 600 |STR_TIME: 2.2023260593414307
> STR_ID: 4qi5 |STR_LEN: 775 |STR_TIME: 2.581097364425659
> STR_ID: 4qi6 |STR_LEN: 811 |STR_TIME: 1.4831769466400146
> STR_ID: 4qi7 |STR_LEN: 1642 |STR_TIME: 8.09652304649353
> STR_ID: 4qi8 |STR_LEN: 1269 |STR_TIME: 3.436152935028076
