>> START_DIR: ./data/b/b0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1b00 |STR_LEN: 375 |STR_TIME: 0.4944469928741455
> STR_ID: 3bjb |STR_LEN: 1112 |STR_TIME: 1.8975300788879395
> STR_ID: 3bjc |STR_LEN: 430 |STR_TIME: 0.7080507278442383
> STR_ID: 3bjd |STR_LEN: 1915 |STR_TIME: 2.1442670822143555
> STR_ID: 3bje |STR_LEN: 1160 |STR_TIME: 1.3190929889678955
> STR_ID: 3bjf |STR_LEN: 2697 |STR_TIME: 3.7546398639678955
> STR_ID: 3bjg |STR_LEN: 315 |STR_TIME: 0.5107419490814209
> STR_ID: 3bjh |STR_LEN: 277 |STR_TIME: 0.29499006271362305
> STR_ID: 3bji |STR_LEN: 1145 |STR_TIME: 1.907358169555664
> STR_ID: 3bjk |STR_LEN: 1334 |STR_TIME: 1.5891859531402588
> STR_ID: 3bjl |STR_LEN: 796 |STR_TIME: 0.8295347690582275
> STR_ID: 3bjm |STR_LEN: 1620 |STR_TIME: 2.7031409740448
> STR_ID: 3bjn |STR_LEN: 364 |STR_TIME: 0.4014170169830322
> STR_ID: 3bjo |STR_LEN: 155 |STR_TIME: 0.2589848041534424
> STR_ID: 3bjp |STR_LEN: 533 |STR_TIME: 0.6410322189331055
> STR_ID: 3bjq |STR_LEN: 4334 |STR_TIME: 9.899253845214844
> STR_ID: 3bjr |STR_LEN: 388 |STR_TIME: 0.5364990234375
> STR_ID: 3bjs |STR_LEN: 775 |STR_TIME: 1.4665842056274414
> STR_ID: 3bjt |STR_LEN: 2192 |STR_TIME: 3.5619401931762695
> STR_ID: 3bju |STR_LEN: 3020 |STR_TIME: 4.033607721328735
> STR_ID: 3bjv |STR_LEN: 201 |STR_TIME: 0.32509469985961914
> STR_ID: 3bjw |STR_LEN: 1358 |STR_TIME: 1.996708869934082
> STR_ID: 3bjx |STR_LEN: 1676 |STR_TIME: 2.292202949523926
> STR_ID: 3bjy |STR_LEN: 617 |STR_TIME: 0.9975669384002686
> STR_ID: 3bjz |STR_LEN: 874 |STR_TIME: 1.3089001178741455
> STR_ID: 4bj0 |STR_LEN: 492 |STR_TIME: 0.7905352115631104
> STR_ID: 4bj1 |STR_LEN: 264 |STR_TIME: 0.8795552253723145
> STR_ID: 4bj3 |STR_LEN: 421 |STR_TIME: 0.8096387386322021
> STR_ID: 4bj4 |STR_LEN: 1364 |STR_TIME: 1.116468906402588
> STR_ID: 4bj5 |STR_LEN: 916 |STR_TIME: 2.984591007232666
> STR_ID: 4bj6 |STR_LEN: 921 |STR_TIME: 3.020747184753418
> STR_ID: 4bj8 |STR_LEN: 2428 |STR_TIME: 3.4790918827056885
> STR_ID: 4bj9 |STR_LEN: 731 |STR_TIME: 0.9175901412963867
> STR_ID: 4bja |STR_LEN: 298 |STR_TIME: 0.7536067962646484
> STR_ID: 4bjb |STR_LEN: 306 |STR_TIME: 0.44797182083129883
> STR_ID: 4bjc |STR_LEN: 290 |STR_TIME: 0.5193841457366943
> STR_ID: 4bjh |STR_LEN: 1177 |STR_TIME: 2.6060688495635986
> STR_ID: 4bji |STR_LEN: 453 |STR_TIME: 1.2026569843292236
> STR_ID: 4bjj |STR_LEN: 235 |STR_TIME: 0.9685869216918945
> STR_ID: 4bjk |STR_LEN: 1938 |STR_TIME: 3.285270929336548
> STR_ID: 4bjl |STR_LEN: 696 |STR_TIME: 0.8191051483154297
> STR_ID: 4bjm |STR_LEN: 1000 |STR_TIME: 2.8992698192596436
> STR_ID: 4bjn |STR_LEN: 1722 |STR_TIME: 5.619539022445679
> STR_ID: 4bjo |STR_LEN: 704 |STR_TIME: 1.1213767528533936
> STR_ID: 4bjp |STR_LEN: 573 |STR_TIME: 1.4160871505737305
> STR_ID: 4bjq |STR_LEN: 1163 |STR_TIME: 2.1607491970062256
> STR_ID: 4bjr |STR_LEN: 1133 |STR_TIME: 3.3176729679107666
> STR_ID: 4bjs |STR_LEN: 395 |STR_TIME: 1.5092060565948486
> STR_ID: 4bjt |STR_LEN: 1126 |STR_TIME: 3.2323336601257324
> STR_ID: 4bju |STR_LEN: 1127 |STR_TIME: 1.8555326461791992
> STR_ID: 4bjx |STR_LEN: 425 |STR_TIME: 0.4406569004058838
> STR_ID: 4bjy |STR_LEN: 673 |STR_TIME: 1.4178791046142578
> STR_ID: 4bjz |STR_LEN: 847 |STR_TIME: 1.4485387802124023
> STR_ID: 5bj3 |STR_LEN: 1789 |STR_TIME: 2.5341739654541016
> STR_ID: 5bj4 |STR_LEN: 996 |STR_TIME: 1.3943901062011719
> STR_ID: 5bjr |STR_LEN: 210 |STR_TIME: 0.35930609703063965
> STR_ID: 5bjt |STR_LEN: 1560 |STR_TIME: 2.684755802154541
>> FINISH_DIR: ./data/b/bj/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 2878 |DIR_TIME: 198.56180477142334 

>> START_DIR: ./data/b/bk/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1bk0 |STR_LEN: 655 |STR_TIME: 0.693763256072998
> STR_ID: 1bk1 |STR_LEN: 293 |STR_TIME: 0.36839890480041504
> STR_ID: 1bk2 |STR_LEN: 99 |STR_TIME: 0.15951991081237793
> STR_ID: 1bk4 |STR_LEN: 403 |STR_TIME: 0.5892579555511475
> STR_ID: 1bk5 |STR_LEN: 1076 |STR_TIME: 1.551198959350586
> STR_ID: 1bk6 |STR_LEN: 878 |STR_TIME: 1.47110915184021
> STR_ID: 1bk7 |STR_LEN: 377 |STR_TIME: 0.41529393196105957
> STR_ID: 1bk8 |STR_LEN: 50 |STR_TIME: 3.727180004119873
> STR_ID: 1bk9 |STR_LEN: 213 |STR_TIME: 0.3860909938812256
> STR_ID: 1bka |STR_LEN: 813 |STR_TIME: 1.2993412017822266
> STR_ID: 1bkb |STR_LEN: 279 |STR_TIME: 0.3175971508026123
> STR_ID: 1bkc |STR_LEN: 2647 |STR_TIME: 2.357506036758423
> STR_ID: 1bkd |STR_LEN: 631 |STR_TIME: 1.1423678398132324
> STR_ID: 1bke |STR_LEN: 588 |STR_TIME: 1.0505411624908447
> STR_ID: 1bkf |STR_LEN: 172 |STR_TIME: 0.2431640625
> STR_ID: 1bkg |STR_LEN: 1816 |STR_TIME: 2.6803390979766846
> STR_ID: 1bkh |STR_LEN: 1642 |STR_TIME: 1.9522428512573242
> STR_ID: 1bkj |STR_LEN: 571 |STR_TIME: 0.8503201007843018
> STR_ID: 1bkl |STR_LEN: 149 |STR_TIME: 0.32178497314453125
> STR_ID: 1bkm |STR_LEN: 164 |STR_TIME: 0.3136100769042969
> STR_ID: 1bkn |STR_LEN: 598 |STR_TIME: 1.002333164215088
> STR_ID: 1bko |STR_LEN: 1147 |STR_TIME: 2.060666084289551
> STR_ID: 1bkp |STR_LEN: 905 |STR_TIME: 1.1379036903381348
> STR_ID: 1bkr |STR_LEN: 316 |STR_TIME: 0.5011940002441406
> STR_ID: 1bks |STR_LEN: 941 |STR_TIME: 1.1876540184020996
> STR_ID: 1bkt |STR_LEN: 38 |STR_TIME: 2.771494150161743
> STR_ID: 1bku |STR_LEN: 33 |STR_TIME: 0.9648072719573975
> STR_ID: 1bkv |STR_LEN: 205 |STR_TIME: 0.20754313468933105
> STR_ID: 1bkw |STR_LEN: 636 |STR_TIME: 0.8210554122924805
> STR_ID: 1bkx |STR_LEN: 352 |STR_TIME: 0.6724369525909424
> STR_ID: 1bky |STR_LEN: 411 |STR_TIME: 0.7597880363464355
> STR_ID: 1bkz |STR_LEN: 359 |STR_TIME: 0.5187168121337891
> STR_ID: 2bk0 |STR_LEN: 306 |STR_TIME: 0.633922815322876
> STR_ID: 2bk1 |STR_LEN: 444 |STR_TIME: 0.19341421127319336
> STR_ID: 2bk2 |STR_LEN: 456 |STR_TIME: 0.18926572799682617
> STR_ID: 2bk3 |STR_LEN: 1381 |STR_TIME: 1.970822811126709
> STR_ID: 2bk4 |STR_LEN: 1542 |STR_TIME: 1.9752490520477295
> STR_ID: 2bk5 |STR_LEN: 1731 |STR_TIME: 2.073054075241089
> STR_ID: 2bk6 |STR_LEN: 1450 |STR_TIME: 1.8530559539794922
> STR_ID: 2bk8 |STR_LEN: 226 |STR_TIME: 0.26063108444213867
> STR_ID: 2bk9 |STR_LEN: 497 |STR_TIME: 1.154810905456543
> STR_ID: 2bka |STR_LEN: 575 |STR_TIME: 0.5710458755493164
> STR_ID: 2bkb |STR_LEN: 1401 |STR_TIME: 1.5395750999450684
> STR_ID: 2bkc |STR_LEN: 3781 |STR_TIME: 6.336382865905762
> STR_ID: 2bkd |STR_LEN: 134 |STR_TIME: 8.734641075134277
> STR_ID: 2bke |STR_LEN: 334 |STR_TIME: 0.5974640846252441
> STR_ID: 2bkf |STR_LEN: 182 |STR_TIME: 0.23487210273742676
> STR_ID: 2bkg |STR_LEN: 640 |STR_TIME: 0.6288008689880371
> STR_ID: 2bkh |STR_LEN: 1219 |STR_TIME: 1.7398738861083984
> STR_ID: 2bki |STR_LEN: 1101 |STR_TIME: 1.8790819644927979
> STR_ID: 2bkj |STR_LEN: 536 |STR_TIME: 1.003037929534912
> STR_ID: 2bkk |STR_LEN: 1175 |STR_TIME: 1.6062312126159668
> STR_ID: 2bkl |STR_LEN: 2733 |STR_TIME: 2.769498109817505
> STR_ID: 2bkm |STR_LEN: 609 |STR_TIME: 0.66391921043396
> STR_ID: 2bkn |STR_LEN: 300 |STR_TIME: 0.4153010845184326
> STR_ID: 2bko |STR_LEN: 407 |STR_TIME: 0.45315098762512207
> STR_ID: 2bkp |STR_LEN: 310 |STR_TIME: 0.4108550548553467
> STR_ID: 2bkq |STR_LEN: 1225 |STR_TIME: 1.5632328987121582
> STR_ID: 2bkr |STR_LEN: 503 |STR_TIME: 0.631568193435669
> STR_ID: 2bks |STR_LEN: 833 |STR_TIME: 1.224066972732544
> STR_ID: 2bkt |STR_LEN: 778 |STR_TIME: 1.232935905456543
> STR_ID: 2bku |STR_LEN: 2115 |STR_TIME: 3.6372439861297607
> STR_ID: 2bkv |STR_LEN: 862 |STR_TIME: 1.8069250583648682
> STR_ID: 2bkw |STR_LEN: 473 |STR_TIME: 0.7264547348022461
> STR_ID: 2bkx |STR_LEN: 1216 |STR_TIME: 1.9259140491485596
> STR_ID: 2bky |STR_LEN: 679 |STR_TIME: 0.7913811206817627
> STR_ID: 2bkz |STR_LEN: 1388 |STR_TIME: 2.1265499591827393
> STR_ID: 3bk0 |STR_LEN: 776 |STR_TIME: 1.116072177886963
> STR_ID: 3bk1 |STR_LEN: 748 |STR_TIME: 1.0598220825195312
> STR_ID: 3bk2 |STR_LEN: 731 |STR_TIME: 1.042860746383667
> STR_ID: 3bk3 |STR_LEN: 389 |STR_TIME: 0.6218690872192383
> STR_ID: 3bk5 |STR_LEN: 439 |STR_TIME: 0.5448620319366455
> STR_ID: 3bk6 |STR_LEN: 472 |STR_TIME: 0.8496170043945312
> STR_ID: 3bk7 |STR_LEN: 713 |STR_TIME: 1.1928019523620605
> STR_ID: 3bk8 |STR_LEN: 577 |STR_TIME: 0.6414101123809814
> STR_ID: 3bk9 |STR_LEN: 3157 |STR_TIME: 4.317800760269165
> STR_ID: 3bkb |STR_LEN: 773 |STR_TIME: 0.8653569221496582
> STR_ID: 3bkc |STR_LEN: 807 |STR_TIME: 0.9146230220794678
> STR_ID: 3bkd |STR_LEN: 261 |STR_TIME: 0.43802404403686523
> STR_ID: 3bkf |STR_LEN: 90 |STR_TIME: 0.1641848087310791
> STR_ID: 3bkh |STR_LEN: 332 |STR_TIME: 0.513167142868042
> STR_ID: 3bki |STR_LEN: 1887 |STR_TIME: 2.008686065673828
> STR_ID: 3bkj |STR_LEN: 915 |STR_TIME: 0.9951260089874268
> STR_ID: 3bkk |STR_LEN: 824 |STR_TIME: 1.187459945678711
> STR_ID: 3bkl |STR_LEN: 828 |STR_TIME: 1.182316780090332
> STR_ID: 3bkm |STR_LEN: 927 |STR_TIME: 0.9280681610107422
> STR_ID: 3bkn |STR_LEN: 2018 |STR_TIME: 3.630678176879883
> STR_ID: 3bkp |STR_LEN: 374 |STR_TIME: 0.45125889778137207
> STR_ID: 3bkq |STR_LEN: 664 |STR_TIME: 0.8837411403656006
> STR_ID: 3bkr |STR_LEN: 288 |STR_TIME: 0.30330610275268555
> STR_ID: 3bks |STR_LEN: 161 |STR_TIME: 0.2611408233642578
> STR_ID: 3bkt |STR_LEN: 502 |STR_TIME: 1.1534388065338135
> STR_ID: 3bku |STR_LEN: 314 |STR_TIME: 0.5871341228485107
> STR_ID: 3bkv |STR_LEN: 284 |STR_TIME: 0.523615837097168
> STR_ID: 3bkw |STR_LEN: 932 |STR_TIME: 0.9513590335845947
> STR_ID: 3bkx |STR_LEN: 1041 |STR_TIME: 1.0930531024932861
> STR_ID: 3bky |STR_LEN: 573 |STR_TIME: 0.8737499713897705
> STR_ID: 3bkz |STR_LEN: 521 |STR_TIME: 0.7024829387664795
> STR_ID: 4bk0 |STR_LEN: 285 |STR_TIME: 0.9964871406555176
> STR_ID: 4bk1 |STR_LEN: 763 |STR_TIME: 1.4794082641601562
> STR_ID: 4bk2 |STR_LEN: 476 |STR_TIME: 1.3235929012298584
> STR_ID: 4bk3 |STR_LEN: 696 |STR_TIME: 1.4292218685150146
> STR_ID: 4bk4 |STR_LEN: 814 |STR_TIME: 2.565293073654175
> STR_ID: 4bk5 |STR_LEN: 644 |STR_TIME: 2.102872133255005
> STR_ID: 4bk6 |STR_LEN: 746 |STR_TIME: 1.2692830562591553
> STR_ID: 4bk7 |STR_LEN: 327 |STR_TIME: 0.7048609256744385
> STR_ID: 4bk8 |STR_LEN: 226 |STR_TIME: 0.4862520694732666
> STR_ID: 4bk9 |STR_LEN: 725 |STR_TIME: 1.8600850105285645
> STR_ID: 4bka |STR_LEN: 644 |STR_TIME: 1.1755290031433105
> STR_ID: 4bkc |STR_LEN: 537 |STR_TIME: 1.139981985092163
> STR_ID: 4bkd |STR_LEN: 357 |STR_TIME: 0.6605229377746582
> STR_ID: 4bke |STR_LEN: 615 |STR_TIME: 1.110574722290039
> STR_ID: 4bkf |STR_LEN: 1292 |STR_TIME: 4.267650127410889
> STR_ID: 4bkg |STR_LEN: 100 |STR_TIME: 0.20333409309387207
> STR_ID: 4bkj |STR_LEN: 988 |STR_TIME: 2.0732219219207764
> STR_ID: 4bkk |STR_LEN: 8671 |STR_TIME: 15.11807370185852
> STR_ID: 4bkl |STR_LEN: 508 |STR_TIME: 0.9270329475402832
> STR_ID: 4bkm |STR_LEN: 1424 |STR_TIME: 5.844961881637573
> STR_ID: 4bkn |STR_LEN: 1356 |STR_TIME: 3.071868896484375
> STR_ID: 4bko |STR_LEN: 811 |STR_TIME: 1.389333724975586
> STR_ID: 4bkp |STR_LEN: 1350 |STR_TIME: 4.109555959701538
> STR_ID: 4bkq |STR_LEN: 449 |STR_TIME: 1.3587288856506348
> STR_ID: 4bkr |STR_LEN: 914 |STR_TIME: 1.5432660579681396
> STR_ID: 4bks |STR_LEN: 1936 |STR_TIME: 4.482502222061157
> STR_ID: 4bkt |STR_LEN: 1761 |STR_TIME: 4.381455183029175
> STR_ID: 4bku |STR_LEN: 602 |STR_TIME: 0.988090991973877
> STR_ID: 4bkw |STR_LEN: 537 |STR_TIME: 0.9017589092254639
> STR_ID: 4bkx |STR_LEN: 538 |STR_TIME: 1.0207021236419678
> STR_ID: 4bky |STR_LEN: 472 |STR_TIME: 0.7204551696777344
> STR_ID: 4bkz |STR_LEN: 390 |STR_TIME: 0.625140905380249
>> FINISH_DIR: ./data/b/bk/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 3008 |DIR_TIME: 194.2562129497528 

>> START_DIR: ./data/b/bl/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1bl0 |STR_LEN: 308 |STR_TIME: 0.5306651592254639
> STR_ID: 1bl1 |STR_LEN: 31 |STR_TIME: 0.12813997268676758
> STR_ID: 1bl3 |STR_LEN: 598 |STR_TIME: 0.8473391532897949
> STR_ID: 1bl4 |STR_LEN: 285 |STR_TIME: 0.43192195892333984
> STR_ID: 1bl5 |STR_LEN: 500 |STR_TIME: 0.7823772430419922
> STR_ID: 1bl6 |STR_LEN: 424 |STR_TIME: 0.697073221206665
> STR_ID: 1bl7 |STR_LEN: 409 |STR_TIME: 0.6796450614929199
> STR_ID: 1bl8 |STR_LEN: 392 |STR_TIME: 0.6306469440460205
> STR_ID: 1bl9 |STR_LEN: 1157 |STR_TIME: 1.9356179237365723
> STR_ID: 1bla |STR_LEN: 155 |STR_TIME: 0.540327787399292
> STR_ID: 1blb |STR_LEN: 736 |STR_TIME: 1.3020107746124268
> STR_ID: 1blc |STR_LEN: 584 |STR_TIME: 0.5924150943756104
> STR_ID: 1bld |STR_LEN: 155 |STR_TIME: 14.961100101470947
> STR_ID: 1ble |STR_LEN: 168 |STR_TIME: 0.36079883575439453
> STR_ID: 1blf |STR_LEN: 749 |STR_TIME: 1.252946138381958
> STR_ID: 1blh |STR_LEN: 453 |STR_TIME: 0.555365800857544
> STR_ID: 1bli |STR_LEN: 706 |STR_TIME: 1.1336781978607178
> STR_ID: 1blj |STR_LEN: 114 |STR_TIME: 7.373680830001831
> STR_ID: 1blk |STR_LEN: 114 |STR_TIME: 7.413197040557861
> STR_ID: 1bll |STR_LEN: 619 |STR_TIME: 0.9145150184631348
> STR_ID: 1bln |STR_LEN: 864 |STR_TIME: 1.5532381534576416
> STR_ID: 1blp |STR_LEN: 379 |STR_TIME: 0.5106990337371826
> STR_ID: 1blq |STR_LEN: 90 |STR_TIME: 7.734427213668823
> STR_ID: 1blr |STR_LEN: 137 |STR_TIME: 9.807223081588745
> STR_ID: 1bls |STR_LEN: 1509 |STR_TIME: 1.4888091087341309
> STR_ID: 1blu |STR_LEN: 167 |STR_TIME: 0.20024609565734863
> STR_ID: 1blv |STR_LEN: 95 |STR_TIME: 0.3558237552642822
> STR_ID: 1blx |STR_LEN: 760 |STR_TIME: 0.9250438213348389
> STR_ID: 1blz |STR_LEN: 487 |STR_TIME: 0.8336648941040039
> STR_ID: 2bl0 |STR_LEN: 582 |STR_TIME: 0.7395281791687012
> STR_ID: 2bl1 |STR_LEN: 390 |STR_TIME: 0.4084789752960205
> STR_ID: 2bl2 |STR_LEN: 1990 |STR_TIME: 3.039348840713501
> STR_ID: 2bl4 |STR_LEN: 816 |STR_TIME: 1.4225971698760986
> STR_ID: 2bl5 |STR_LEN: 135 |STR_TIME: 7.567156076431274
> STR_ID: 2bl6 |STR_LEN: 39 |STR_TIME: 3.4978890419006348
> STR_ID: 2bl7 |STR_LEN: 127 |STR_TIME: 0.2150866985321045
> STR_ID: 2bl8 |STR_LEN: 627 |STR_TIME: 0.6269090175628662
> STR_ID: 2bl9 |STR_LEN: 484 |STR_TIME: 0.5529720783233643
> STR_ID: 2bla |STR_LEN: 371 |STR_TIME: 0.4910430908203125
> STR_ID: 2blb |STR_LEN: 286 |STR_TIME: 0.4707789421081543
> STR_ID: 2blc |STR_LEN: 427 |STR_TIME: 0.5142850875854492
> STR_ID: 2ble |STR_LEN: 466 |STR_TIME: 0.6565580368041992
> STR_ID: 2blf |STR_LEN: 1041 |STR_TIME: 0.9925448894500732
> STR_ID: 2blg |STR_LEN: 263 |STR_TIME: 0.3476278781890869
> STR_ID: 2blh |STR_LEN: 285 |STR_TIME: 0.4855308532714844
> STR_ID: 2bli |STR_LEN: 255 |STR_TIME: 0.35048913955688477
> STR_ID: 2blj |STR_LEN: 155 |STR_TIME: 0.3306460380554199
> STR_ID: 2bll |STR_LEN: 424 |STR_TIME: 0.6694178581237793
> STR_ID: 2blm |STR_LEN: 520 |STR_TIME: 0.19755887985229492
> STR_ID: 2bln |STR_LEN: 1250 |STR_TIME: 2.2673380374908447
> STR_ID: 2blo |STR_LEN: 509 |STR_TIME: 0.9547882080078125
> STR_ID: 2blp |STR_LEN: 268 |STR_TIME: 0.4916067123413086
> STR_ID: 2blq |STR_LEN: 509 |STR_TIME: 0.9091541767120361
> STR_ID: 2blr |STR_LEN: 483 |STR_TIME: 0.8167099952697754
> STR_ID: 2bls |STR_LEN: 796 |STR_TIME: 1.3176240921020508
> STR_ID: 2blu |STR_LEN: 483 |STR_TIME: 0.8039178848266602
> STR_ID: 2blv |STR_LEN: 544 |STR_TIME: 0.9416768550872803
> STR_ID: 2blw |STR_LEN: 544 |STR_TIME: 0.9246389865875244
> STR_ID: 2blx |STR_LEN: 246 |STR_TIME: 0.5194089412689209
> STR_ID: 2bly |STR_LEN: 246 |STR_TIME: 0.5391671657562256
> STR_ID: 2blz |STR_LEN: 268 |STR_TIME: 0.503183126449585
> STR_ID: 3bl0 |STR_LEN: 449 |STR_TIME: 0.5689783096313477
> STR_ID: 3bl1 |STR_LEN: 422 |STR_TIME: 0.5492439270019531
> STR_ID: 3bl2 |STR_LEN: 359 |STR_TIME: 0.5638580322265625
> STR_ID: 3bl3 |STR_LEN: 585 |STR_TIME: 0.7549588680267334
> STR_ID: 3bl4 |STR_LEN: 321 |STR_TIME: 0.49276089668273926
> STR_ID: 3bl5 |STR_LEN: 1269 |STR_TIME: 2.0876238346099854
> STR_ID: 3bl6 |STR_LEN: 421 |STR_TIME: 0.4788980484008789
> STR_ID: 3bl7 |STR_LEN: 787 |STR_TIME: 1.1501750946044922
> STR_ID: 3bl8 |STR_LEN: 2252 |STR_TIME: 3.935281753540039
> STR_ID: 3bl9 |STR_LEN: 1133 |STR_TIME: 1.2391419410705566
> STR_ID: 3bla |STR_LEN: 641 |STR_TIME: 1.130835771560669
> STR_ID: 3blb |STR_LEN: 2086 |STR_TIME: 2.290494918823242
> STR_ID: 3blc |STR_LEN: 638 |STR_TIME: 1.0525779724121094
> STR_ID: 3bld |STR_LEN: 602 |STR_TIME: 1.2761380672454834
> STR_ID: 3ble |STR_LEN: 463 |STR_TIME: 0.6464509963989258
> STR_ID: 3blf |STR_LEN: 367 |STR_TIME: 0.5786399841308594
> STR_ID: 3blg |STR_LEN: 277 |STR_TIME: 0.40015196800231934
> STR_ID: 3blh |STR_LEN: 687 |STR_TIME: 1.8579649925231934
> STR_ID: 3bli |STR_LEN: 396 |STR_TIME: 0.61480712890625
> STR_ID: 3blj |STR_LEN: 683 |STR_TIME: 0.8412129878997803
> STR_ID: 3blk |STR_LEN: 691 |STR_TIME: 0.9803588390350342
> STR_ID: 3bll |STR_LEN: 579 |STR_TIME: 1.2890138626098633
> STR_ID: 3blm |STR_LEN: 464 |STR_TIME: 0.5299181938171387
> STR_ID: 3bln |STR_LEN: 331 |STR_TIME: 0.6494448184967041
> STR_ID: 3blo |STR_LEN: 529 |STR_TIME: 0.7362220287322998
> STR_ID: 3blp |STR_LEN: 826 |STR_TIME: 1.0157678127288818
> STR_ID: 3blq |STR_LEN: 580 |STR_TIME: 1.9026260375976562
> STR_ID: 3blr |STR_LEN: 576 |STR_TIME: 1.8865611553192139
> STR_ID: 3bls |STR_LEN: 823 |STR_TIME: 1.2744061946868896
> STR_ID: 3blt |STR_LEN: 377 |STR_TIME: 0.582373857498169
> STR_ID: 3blu |STR_LEN: 447 |STR_TIME: 0.5880541801452637
> STR_ID: 3blv |STR_LEN: 2741 |STR_TIME: 4.542547941207886
> STR_ID: 3blw |STR_LEN: 5459 |STR_TIME: 9.452813148498535
> STR_ID: 3blx |STR_LEN: 5431 |STR_TIME: 9.240492105484009
> STR_ID: 3bly |STR_LEN: 929 |STR_TIME: 1.173851728439331
> STR_ID: 3blz |STR_LEN: 2671 |STR_TIME: 3.0541248321533203
> STR_ID: 4bl0 |STR_LEN: 1133 |STR_TIME: 2.6306490898132324
> STR_ID: 4bl1 |STR_LEN: 360 |STR_TIME: 0.6388800144195557
> STR_ID: 4bl2 |STR_LEN: 1501 |STR_TIME: 4.23387598991394
> STR_ID: 4bl3 |STR_LEN: 1401 |STR_TIME: 4.2969419956207275
> STR_ID: 4bl4 |STR_LEN: 720 |STR_TIME: 1.346660852432251
> STR_ID: 4bl5 |STR_LEN: 3871 |STR_TIME: 12.547655820846558
> STR_ID: 4bl6 |STR_LEN: 434 |STR_TIME: 0.6789700984954834
> STR_ID: 4bl7 |STR_LEN: 528 |STR_TIME: 1.3852307796478271
> STR_ID: 4bl8 |STR_LEN: 1463 |STR_TIME: 4.771945953369141
> STR_ID: 4bl9 |STR_LEN: 2903 |STR_TIME: 9.471504926681519
> STR_ID: 4bla |STR_LEN: 2925 |STR_TIME: 9.349714040756226
> STR_ID: 4blb |STR_LEN: 2949 |STR_TIME: 9.768575429916382
> STR_ID: 4blc |STR_LEN: 2388 |STR_TIME: 3.8492319583892822
> STR_ID: 4bld |STR_LEN: 2946 |STR_TIME: 9.747158765792847
> STR_ID: 4blf |STR_LEN: 224 |STR_TIME: 0.46792101860046387
> STR_ID: 4blg |STR_LEN: 309 |STR_TIME: 0.82796311378479
> STR_ID: 4bli |STR_LEN: 426 |STR_TIME: 0.71940016746521
> STR_ID: 4blj |STR_LEN: 402 |STR_TIME: 0.7031328678131104
> STR_ID: 4blk |STR_LEN: 785 |STR_TIME: 1.6417291164398193
> STR_ID: 4bll |STR_LEN: 725 |STR_TIME: 1.6067159175872803
> STR_ID: 4blm |STR_LEN: 998 |STR_TIME: 1.0696120262145996
> STR_ID: 4bln |STR_LEN: 755 |STR_TIME: 1.7250499725341797
> STR_ID: 4blo |STR_LEN: 3260 |STR_TIME: 10.049010038375854
> STR_ID: 4blp |STR_LEN: 3260 |STR_TIME: 5.302786111831665
> STR_ID: 4blq |STR_LEN: 1602 |STR_TIME: 4.811879873275757
> STR_ID: 4blr |STR_LEN: 1538 |STR_TIME: 2.981494188308716
> STR_ID: 4bls |STR_LEN: 910 |STR_TIME: 2.845348834991455
> STR_ID: 4blt |STR_LEN: 958 |STR_TIME: 2.978100061416626
> STR_ID: 4blu |STR_LEN: 1135 |STR_TIME: 1.2086420059204102
> STR_ID: 4blv |STR_LEN: 1029 |STR_TIME: 1.257847785949707
> STR_ID: 4blw |STR_LEN: 918 |STR_TIME: 1.3036961555480957
> STR_ID: 4blx |STR_LEN: 763 |STR_TIME: 1.7493913173675537
> STR_ID: 4bly |STR_LEN: 635 |STR_TIME: 0.6796989440917969
> STR_ID: 4blz |STR_LEN: 1357 |STR_TIME: 2.211972236633301
>> FINISH_DIR: ./data/b/bl/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 3139 |DIR_TIME: 284.4780910015106 

>> START_DIR: ./data/b/bm/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1bm0 |STR_LEN: 1160 |STR_TIME: 2.0275211334228516
> STR_ID: 1bm1 |STR_LEN: 223 |STR_TIME: 0.4786093235015869
> STR_ID: 1bm2 |STR_LEN: 175 |STR_TIME: 0.26032209396362305
> STR_ID: 1bm3 |STR_LEN: 743 |STR_TIME: 0.8493521213531494
> STR_ID: 1bm4 |STR_LEN: 32 |STR_TIME: 0.96803879737854
> STR_ID: 1bm5 |STR_LEN: 137 |STR_TIME: 13.642087936401367
> STR_ID: 1bm6 |STR_LEN: 180 |STR_TIME: 11.506398916244507
> STR_ID: 1bm7 |STR_LEN: 284 |STR_TIME: 0.4787106513977051
> STR_ID: 1bm8 |STR_LEN: 182 |STR_TIME: 0.5139410495758057
> STR_ID: 1bm9 |STR_LEN: 413 |STR_TIME: 0.5973429679870605
> STR_ID: 1bma |STR_LEN: 377 |STR_TIME: 0.4993131160736084
> STR_ID: 1bmb |STR_LEN: 222 |STR_TIME: 0.2727968692779541
