>> START_DIR: ./data/o/o0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1o00 |STR_LEN: 5748 |STR_TIME: 7.231147050857544
> STR_ID: 2ohn |STR_LEN: 618 |STR_TIME: 0.8020510673522949
> STR_ID: 2oho |STR_LEN: 753 |STR_TIME: 0.988508939743042
> STR_ID: 2ohp |STR_LEN: 504 |STR_TIME: 0.7696006298065186
> STR_ID: 2ohq |STR_LEN: 639 |STR_TIME: 0.8089220523834229
> STR_ID: 2ohr |STR_LEN: 661 |STR_TIME: 0.8673510551452637
> STR_ID: 2ohs |STR_LEN: 587 |STR_TIME: 0.7966961860656738
> STR_ID: 2oht |STR_LEN: 553 |STR_TIME: 0.7936503887176514
> STR_ID: 2ohu |STR_LEN: 543 |STR_TIME: 0.7909281253814697
> STR_ID: 2ohv |STR_LEN: 319 |STR_TIME: 0.5030221939086914
> STR_ID: 2ohw |STR_LEN: 377 |STR_TIME: 0.5299131870269775
> STR_ID: 2ohx |STR_LEN: 1215 |STR_TIME: 1.518373727798462
> STR_ID: 2ohy |STR_LEN: 1467 |STR_TIME: 2.130610227584839
> STR_ID: 3oh0 |STR_LEN: 856 |STR_TIME: 2.027996778488159
> STR_ID: 3oh1 |STR_LEN: 804 |STR_TIME: 2.0233027935028076
> STR_ID: 3oh2 |STR_LEN: 834 |STR_TIME: 2.0535919666290283
> STR_ID: 3oh3 |STR_LEN: 926 |STR_TIME: 2.0261340141296387
> STR_ID: 3oh4 |STR_LEN: 806 |STR_TIME: 2.017102003097534
> STR_ID: 3oh6 |STR_LEN: 311 |STR_TIME: 0.681370735168457
> STR_ID: 3oh8 |STR_LEN: 761 |STR_TIME: 1.559018850326538
> STR_ID: 3oh9 |STR_LEN: 311 |STR_TIME: 0.6532809734344482
> STR_ID: 3oha |STR_LEN: 1251 |STR_TIME: 2.2782938480377197
> STR_ID: 3ohb |STR_LEN: 1146 |STR_TIME: 2.2941529750823975
> STR_ID: 3ohe |STR_LEN: 710 |STR_TIME: 1.3135879039764404
> STR_ID: 3ohf |STR_LEN: 1582 |STR_TIME: 1.682447910308838
> STR_ID: 3ohg |STR_LEN: 775 |STR_TIME: 1.1534202098846436
> STR_ID: 3ohh |STR_LEN: 1824 |STR_TIME: 1.779965877532959
> STR_ID: 3ohi |STR_LEN: 980 |STR_TIME: 1.2376620769500732
> STR_ID: 3ohl |STR_LEN: 182 |STR_TIME: 0.5926768779754639
> STR_ID: 3ohm |STR_LEN: 1311 |STR_TIME: 2.2112388610839844
> STR_ID: 3ohn |STR_LEN: 931 |STR_TIME: 1.68467116355896
> STR_ID: 3oho |STR_LEN: 181 |STR_TIME: 0.6030337810516357
> STR_ID: 3ohp |STR_LEN: 936 |STR_TIME: 2.300508737564087
> STR_ID: 3ohr |STR_LEN: 719 |STR_TIME: 1.274543285369873
> STR_ID: 3ohs |STR_LEN: 801 |STR_TIME: 0.8054678440093994
> STR_ID: 3oht |STR_LEN: 775 |STR_TIME: 1.3635220527648926
> STR_ID: 3ohu |STR_LEN: 989 |STR_TIME: 2.4544341564178467
> STR_ID: 3ohv |STR_LEN: 936 |STR_TIME: 2.425342321395874
> STR_ID: 3ohw |STR_LEN: 254 |STR_TIME: 0.8832991123199463
> STR_ID: 3ohx |STR_LEN: 2408 |STR_TIME: 7.945017099380493
> STR_ID: 4oh0 |STR_LEN: 567 |STR_TIME: 0.9888019561767578
> STR_ID: 4oh1 |STR_LEN: 550 |STR_TIME: 1.2366437911987305
> STR_ID: 4oh2 |STR_LEN: 2189 |STR_TIME: 5.230758190155029
> STR_ID: 4oh3 |STR_LEN: 1053 |STR_TIME: 3.369784116744995
> STR_ID: 4oh4 |STR_LEN: 841 |STR_TIME: 2.270179271697998
> STR_ID: 4oh5 |STR_LEN: 365 |STR_TIME: 0.5595262050628662
> STR_ID: 4oh6 |STR_LEN: 260 |STR_TIME: 0.5232319831848145
> STR_ID: 4oh7 |STR_LEN: 1318 |STR_TIME: 2.2148563861846924
> STR_ID: 4oh8 |STR_LEN: 111 |STR_TIME: 0.2120661735534668
> STR_ID: 4oh9 |STR_LEN: 210 |STR_TIME: 0.2526547908782959
> STR_ID: 4oha |STR_LEN: 533 |STR_TIME: 0.6163060665130615
> STR_ID: 4ohb |STR_LEN: 197 |STR_TIME: 0.3573610782623291
> STR_ID: 4ohc |STR_LEN: 2524 |STR_TIME: 4.8328588008880615
> STR_ID: 4ohd |STR_LEN: 549 |STR_TIME: 0.9484131336212158
> STR_ID: 4ohe |STR_LEN: 620 |STR_TIME: 0.948767900466919
> STR_ID: 4ohf |STR_LEN: 2048 |STR_TIME: 3.5509979724884033
> STR_ID: 4ohh |STR_LEN: 549 |STR_TIME: 0.9550080299377441
> STR_ID: 4ohi |STR_LEN: 721 |STR_TIME: 0.9962661266326904
> STR_ID: 4ohj |STR_LEN: 912 |STR_TIME: 1.6372060775756836
> STR_ID: 4ohk |STR_LEN: 1307 |STR_TIME: 2.1807339191436768
> STR_ID: 4ohl |STR_LEN: 1299 |STR_TIME: 1.8831496238708496
> STR_ID: 4ohm |STR_LEN: 1400 |STR_TIME: 2.2116472721099854
> STR_ID: 4ohn |STR_LEN: 553 |STR_TIME: 1.434187889099121
> STR_ID: 4oho |STR_LEN: 1334 |STR_TIME: 2.149312973022461
> STR_ID: 4ohp |STR_LEN: 1365 |STR_TIME: 2.235189914703369
> STR_ID: 4ohq |STR_LEN: 632 |STR_TIME: 1.6004369258880615
> STR_ID: 4ohr |STR_LEN: 341 |STR_TIME: 0.597592830657959
> STR_ID: 4ohs |STR_LEN: 2121 |STR_TIME: 5.936496257781982
> STR_ID: 4oht |STR_LEN: 1526 |STR_TIME: 1.8885838985443115
> STR_ID: 4ohu |STR_LEN: 1482 |STR_TIME: 3.5055229663848877
> STR_ID: 4ohv |STR_LEN: 505 |STR_TIME: 1.3971071243286133
> STR_ID: 4ohw |STR_LEN: 498 |STR_TIME: 1.3814551830291748
> STR_ID: 4ohx |STR_LEN: 581 |STR_TIME: 1.4894750118255615
> STR_ID: 4ohy |STR_LEN: 552 |STR_TIME: 1.439857006072998
> STR_ID: 4ohz |STR_LEN: 492 |STR_TIME: 1.4196012020111084
> STR_ID: 8ohm |STR_LEN: 575 |STR_TIME: 0.8015530109405518
>> FINISH_DIR: ./data/o/oh/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 2394 |DIR_TIME: 218.4218077659607 

>> START_DIR: ./data/o/oi/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1oi0 |STR_LEN: 710 |STR_TIME: 0.8757748603820801
> STR_ID: 1oi1 |STR_LEN: 516 |STR_TIME: 0.48920178413391113
> STR_ID: 1oi2 |STR_LEN: 1167 |STR_TIME: 1.3217086791992188
> STR_ID: 1oi3 |STR_LEN: 1155 |STR_TIME: 1.3655529022216797
> STR_ID: 1oi4 |STR_LEN: 770 |STR_TIME: 0.7766640186309814
> STR_ID: 1oi6 |STR_LEN: 1086 |STR_TIME: 1.6925878524780273
> STR_ID: 1oi7 |STR_LEN: 689 |STR_TIME: 0.6020958423614502
> STR_ID: 1oi8 |STR_LEN: 1976 |STR_TIME: 2.2150912284851074
> STR_ID: 1oi9 |STR_LEN: 1450 |STR_TIME: 2.15197491645813
> STR_ID: 1oia |STR_LEN: 268 |STR_TIME: 0.40610623359680176
> STR_ID: 1oib |STR_LEN: 679 |STR_TIME: 1.0846638679504395
> STR_ID: 1oid |STR_LEN: 1795 |STR_TIME: 2.2011101245880127
> STR_ID: 1oie |STR_LEN: 910 |STR_TIME: 1.076206922531128
> STR_ID: 1oif |STR_LEN: 1356 |STR_TIME: 1.7939739227294922
> STR_ID: 1oig |STR_LEN: 24 |STR_TIME: 1.6254451274871826
> STR_ID: 1oih |STR_LEN: 1759 |STR_TIME: 2.0047059059143066
> STR_ID: 1oii |STR_LEN: 1569 |STR_TIME: 1.9761531352996826
> STR_ID: 1oij |STR_LEN: 1682 |STR_TIME: 2.074638843536377
> STR_ID: 1oik |STR_LEN: 745 |STR_TIME: 1.0076720714569092
> STR_ID: 1oil |STR_LEN: 1037 |STR_TIME: 1.1949849128723145
> STR_ID: 1oim |STR_LEN: 1382 |STR_TIME: 1.7749698162078857
> STR_ID: 1oin |STR_LEN: 1300 |STR_TIME: 1.8346822261810303
> STR_ID: 1oio |STR_LEN: 596 |STR_TIME: 0.7142891883850098
> STR_ID: 1oip |STR_LEN: 379 |STR_TIME: 0.5460829734802246
> STR_ID: 1oiq |STR_LEN: 312 |STR_TIME: 0.549018144607544
> STR_ID: 1oir |STR_LEN: 411 |STR_TIME: 0.5994539260864258
> STR_ID: 1ois |STR_LEN: 445 |STR_TIME: 0.5921587944030762
> STR_ID: 1oit |STR_LEN: 468 |STR_TIME: 0.6013450622558594
> STR_ID: 1oiu |STR_LEN: 1726 |STR_TIME: 2.2281148433685303
> STR_ID: 1oiv |STR_LEN: 531 |STR_TIME: 0.7262721061706543
> STR_ID: 1oiw |STR_LEN: 247 |STR_TIME: 0.39715123176574707
> STR_ID: 1oix |STR_LEN: 335 |STR_TIME: 0.42127060890197754
> STR_ID: 1oiy |STR_LEN: 1390 |STR_TIME: 2.1216282844543457
> STR_ID: 1oiz |STR_LEN: 831 |STR_TIME: 1.1691901683807373
> STR_ID: 2oi0 |STR_LEN: 409 |STR_TIME: 0.5720021724700928
> STR_ID: 2oi2 |STR_LEN: 345 |STR_TIME: 0.5601589679718018
> STR_ID: 2oi3 |STR_LEN: 100 |STR_TIME: 0.3511784076690674
> STR_ID: 2oi4 |STR_LEN: 446 |STR_TIME: 0.644279956817627
> STR_ID: 2oi5 |STR_LEN: 1540 |STR_TIME: 1.8623368740081787
> STR_ID: 2oi6 |STR_LEN: 1549 |STR_TIME: 1.9432141780853271
> STR_ID: 2oi7 |STR_LEN: 1087 |STR_TIME: 1.6917939186096191
> STR_ID: 2oi8 |STR_LEN: 246 |STR_TIME: 0.4267246723175049
> STR_ID: 2oi9 |STR_LEN: 581 |STR_TIME: 0.8328220844268799
> STR_ID: 2oib |STR_LEN: 1851 |STR_TIME: 2.299463987350464
> STR_ID: 2oic |STR_LEN: 1397 |STR_TIME: 2.159395933151245
> STR_ID: 2oid |STR_LEN: 1359 |STR_TIME: 2.099342107772827
> STR_ID: 2oie |STR_LEN: 769 |STR_TIME: 0.9242329597473145
> STR_ID: 2oif |STR_LEN: 2124 |STR_TIME: 2.5290098190307617
> STR_ID: 2oig |STR_LEN: 673 |STR_TIME: 0.8803839683532715
> STR_ID: 2oih |STR_LEN: 214 |STR_TIME: 0.6174228191375732
> STR_ID: 2oii |STR_LEN: 393 |STR_TIME: 12.279744863510132
> STR_ID: 2oij |STR_LEN: 50 |STR_TIME: 0.2926638126373291
> STR_ID: 2oik |STR_LEN: 1036 |STR_TIME: 1.2919960021972656
> STR_ID: 2oil |STR_LEN: 195 |STR_TIME: 0.38172388076782227
> STR_ID: 2oin |STR_LEN: 577 |STR_TIME: 0.729057788848877
> STR_ID: 2oip |STR_LEN: 2996 |STR_TIME: 5.017477989196777
> STR_ID: 2oiq |STR_LEN: 783 |STR_TIME: 1.0903291702270508
> STR_ID: 2oit |STR_LEN: 900 |STR_TIME: 0.9383158683776855
> STR_ID: 2oiu |STR_LEN: 175 |STR_TIME: 0.7791948318481445
> STR_ID: 2oiv |STR_LEN: 254 |STR_TIME: 0.3896920680999756
> STR_ID: 2oiw |STR_LEN: 981 |STR_TIME: 1.2246332168579102
> STR_ID: 2oix |STR_LEN: 269 |STR_TIME: 0.39623117446899414
> STR_ID: 2oiy |STR_LEN: 234 |STR_TIME: 0.3402891159057617
> STR_ID: 2oiz |STR_LEN: 2581 |STR_TIME: 3.9569790363311768
> STR_ID: 3oi7 |STR_LEN: 1308 |STR_TIME: 2.117439031600952
> STR_ID: 3oi8 |STR_LEN: 456 |STR_TIME: 1.1281731128692627
> STR_ID: 3oi9 |STR_LEN: 230 |STR_TIME: 0.5197250843048096
> STR_ID: 3oia |STR_LEN: 890 |STR_TIME: 0.9211509227752686
> STR_ID: 3oib |STR_LEN: 1463 |STR_TIME: 2.7959389686584473
> STR_ID: 3oic |STR_LEN: 613 |STR_TIME: 0.9159648418426514
> STR_ID: 3oid |STR_LEN: 1549 |STR_TIME: 2.000760078430176
> STR_ID: 3oie |STR_LEN: 162 |STR_TIME: 0.2253880500793457
> STR_ID: 3oif |STR_LEN: 1120 |STR_TIME: 1.7136383056640625
> STR_ID: 3oig |STR_LEN: 527 |STR_TIME: 0.5862300395965576
> STR_ID: 3oih |STR_LEN: 518 |STR_TIME: 0.6037290096282959
> STR_ID: 3oii |STR_LEN: 651 |STR_TIME: 1.5241320133209229
> STR_ID: 3oij |STR_LEN: 521 |STR_TIME: 1.7838530540466309
> STR_ID: 3oik |STR_LEN: 620 |STR_TIME: 1.1091289520263672
> STR_ID: 3oil |STR_LEN: 630 |STR_TIME: 1.0912151336669922
> STR_ID: 3oim |STR_LEN: 565 |STR_TIME: 1.0684633255004883
> STR_ID: 3oin |STR_LEN: 694 |STR_TIME: 1.691720962524414
> STR_ID: 3oio |STR_LEN: 220 |STR_TIME: 0.5437061786651611
> STR_ID: 3oip |STR_LEN: 222 |STR_TIME: 0.40047192573547363
> STR_ID: 3oiq |STR_LEN: 247 |STR_TIME: 0.43834900856018066
> STR_ID: 3oir |STR_LEN: 394 |STR_TIME: 1.0193958282470703
> STR_ID: 3ois |STR_LEN: 2509 |STR_TIME: 2.4811699390411377
> STR_ID: 3oit |STR_LEN: 1177 |STR_TIME: 2.4539132118225098
> STR_ID: 3oiu |STR_LEN: 346 |STR_TIME: 0.4320509433746338
> STR_ID: 3oiv |STR_LEN: 316 |STR_TIME: 0.41133809089660645
> STR_ID: 3oiw |STR_LEN: 354 |STR_TIME: 0.47332000732421875
> STR_ID: 3oix |STR_LEN: 1740 |STR_TIME: 4.358352899551392
> STR_ID: 3oiy |STR_LEN: 908 |STR_TIME: 2.7514543533325195
> STR_ID: 3oiz |STR_LEN: 202 |STR_TIME: 0.42615413665771484
> STR_ID: 4oi0 |STR_LEN: 539 |STR_TIME: 1.4195477962493896
> STR_ID: 4oi1 |STR_LEN: 529 |STR_TIME: 1.4455480575561523
> STR_ID: 4oi2 |STR_LEN: 455 |STR_TIME: 1.3843388557434082
> STR_ID: 4oi3 |STR_LEN: 320 |STR_TIME: 0.6382942199707031
> STR_ID: 4oi4 |STR_LEN: 1166 |STR_TIME: 3.226900100708008
> STR_ID: 4oi5 |STR_LEN: 781 |STR_TIME: 1.349261999130249
> STR_ID: 4oi6 |STR_LEN: 259 |STR_TIME: 0.3761773109436035
> STR_ID: 4oi7 |STR_LEN: 516 |STR_TIME: 1.6634917259216309
> STR_ID: 4oi8 |STR_LEN: 497 |STR_TIME: 1.6308519840240479
> STR_ID: 4oi9 |STR_LEN: 521 |STR_TIME: 1.3562068939208984
> STR_ID: 4oia |STR_LEN: 779 |STR_TIME: 2.502243757247925
> STR_ID: 4oib |STR_LEN: 394 |STR_TIME: 1.3052070140838623
> STR_ID: 4oic |STR_LEN: 942 |STR_TIME: 1.859330177307129
> STR_ID: 4oid |STR_LEN: 2247 |STR_TIME: 3.059267044067383
> STR_ID: 4oie |STR_LEN: 324 |STR_TIME: 0.4078803062438965
> STR_ID: 4oif |STR_LEN: 3585 |STR_TIME: 4.3182690143585205
> STR_ID: 4oig |STR_LEN: 859 |STR_TIME: 1.3537580966949463
> STR_ID: 4oih |STR_LEN: 564 |STR_TIME: 1.44757080078125
> STR_ID: 4oii |STR_LEN: 1281 |STR_TIME: 2.2230191230773926
> STR_ID: 4oij |STR_LEN: 429 |STR_TIME: 1.1015369892120361
> STR_ID: 4oik |STR_LEN: 431 |STR_TIME: 1.0874433517456055
> STR_ID: 4oil |STR_LEN: 267 |STR_TIME: 0.5054528713226318
> STR_ID: 4oim |STR_LEN: 356 |STR_TIME: 0.9898712635040283
> STR_ID: 4oin |STR_LEN: 4172 |STR_TIME: 6.868556976318359
> STR_ID: 4oio |STR_LEN: 3737 |STR_TIME: 6.8370161056518555
> STR_ID: 4oip |STR_LEN: 3556 |STR_TIME: 6.895971059799194
> STR_ID: 4oiq |STR_LEN: 3548 |STR_TIME: 6.888344049453735
> STR_ID: 4oir |STR_LEN: 3673 |STR_TIME: 6.816261291503906
> STR_ID: 4oit |STR_LEN: 566 |STR_TIME: 0.8498740196228027
> STR_ID: 4oiu |STR_LEN: 273 |STR_TIME: 0.5316359996795654
> STR_ID: 4oiv |STR_LEN: 608 |STR_TIME: 0.8914837837219238
> STR_ID: 4oiw |STR_LEN: 3344 |STR_TIME: 4.576059818267822
> STR_ID: 4oix |STR_LEN: 182 |STR_TIME: 0.3929159641265869
> STR_ID: 4oiy |STR_LEN: 589 |STR_TIME: 0.7660529613494873
> STR_ID: 4oiz |STR_LEN: 538 |STR_TIME: 1.7341241836547852
>> FINISH_DIR: ./data/o/oi/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 2522 |DIR_TIME: 211.3430371284485 

>> START_DIR: ./data/o/oj/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1oj1 |STR_LEN: 214 |STR_TIME: 0.28234219551086426
> STR_ID: 1oj4 |STR_LEN: 954 |STR_TIME: 1.1869559288024902
> STR_ID: 1oj5 |STR_LEN: 240 |STR_TIME: 0.30698108673095703
> STR_ID: 1oj6 |STR_LEN: 767 |STR_TIME: 1.1656789779663086
> STR_ID: 1oj7 |STR_LEN: 3063 |STR_TIME: 3.3026697635650635
> STR_ID: 1oj8 |STR_LEN: 331 |STR_TIME: 0.3313751220703125
> STR_ID: 1oj9 |STR_LEN: 1227 |STR_TIME: 1.9465539455413818
> STR_ID: 1oja |STR_LEN: 1657 |STR_TIME: 2.1140060424804688
> STR_ID: 1ojc |STR_LEN: 1413 |STR_TIME: 2.0011987686157227
> STR_ID: 1ojd |STR_LEN: 4984 |STR_TIME: 9.121018886566162
> STR_ID: 1ojg |STR_LEN: 136 |STR_TIME: 4.539903163909912
> STR_ID: 1ojh |STR_LEN: 875 |STR_TIME: 1.3885529041290283
> STR_ID: 1oji |STR_LEN: 730 |STR_TIME: 0.8680951595306396
> STR_ID: 1ojj |STR_LEN: 1450 |STR_TIME: 2.922086238861084
> STR_ID: 1ojk |STR_LEN: 1603 |STR_TIME: 2.9969418048858643
> STR_ID: 1ojl |STR_LEN: 1732 |STR_TIME: 3.052644968032837
> STR_ID: 1ojm |STR_LEN: 1299 |STR_TIME: 1.5635137557983398
> STR_ID: 1ojn |STR_LEN: 1367 |STR_TIME: 1.5691571235656738
> STR_ID: 1ojo |STR_LEN: 1264 |STR_TIME: 1.6172959804534912
> STR_ID: 1ojp |STR_LEN: 1333 |STR_TIME: 1.5502920150756836
> STR_ID: 1ojq |STR_LEN: 496 |STR_TIME: 0.4957692623138428
> STR_ID: 1ojr |STR_LEN: 808 |STR_TIME: 1.2361290454864502
> STR_ID: 1ojt |STR_LEN: 598 |STR_TIME: 0.9256410598754883
> STR_ID: 1ojv |STR_LEN: 733 |STR_TIME: 1.0672807693481445
> STR_ID: 1ojw |STR_LEN: 540 |STR_TIME: 0.9528450965881348
> STR_ID: 1ojx |STR_LEN: 4618 |STR_TIME: 4.911060333251953
> STR_ID: 1ojy |STR_LEN: 1167 |STR_TIME: 1.8880221843719482
> STR_ID: 1ojz |STR_LEN: 348 |STR_TIME: 0.4655802249908447
> STR_ID: 2oj0 |STR_LEN: 206 |STR_TIME: 0.3354458808898926
> STR_ID: 2oj1 |STR_LEN: 410 |STR_TIME: 0.5207340717315674
> STR_ID: 2oj2 |STR_LEN: 100 |STR_TIME: 6.39582896232605
> STR_ID: 2oj3 |STR_LEN: 216 |STR_TIME: 0.6658749580383301
> STR_ID: 2oj4 |STR_LEN: 189 |STR_TIME: 0.29672789573669434
> STR_ID: 2oj5 |STR_LEN: 2139 |STR_TIME: 3.7257261276245117
> STR_ID: 2oj6 |STR_LEN: 1924 |STR_TIME: 1.9930360317230225
> STR_ID: 2oj7 |STR_LEN: 8 |STR_TIME: 0.6390380859375
> STR_ID: 2oj8 |STR_LEN: 8 |STR_TIME: 0.5638332366943359
> STR_ID: 2oj9 |STR_LEN: 500 |STR_TIME: 0.6507971286773682
> STR_ID: 2oje |STR_LEN: 1316 |STR_TIME: 2.2696073055267334
> STR_ID: 2ojf |STR_LEN: 357 |STR_TIME: 0.7183129787445068
> STR_ID: 2ojg |STR_LEN: 527 |STR_TIME: 0.7289390563964844
> STR_ID: 2ojh |STR_LEN: 630 |STR_TIME: 0.7268750667572021
> STR_ID: 2oji |STR_LEN: 447 |STR_TIME: 0.710723876953125
> STR_ID: 2ojj |STR_LEN: 405 |STR_TIME: 0.7134079933166504
> STR_ID: 2ojk |STR_LEN: 705 |STR_TIME: 0.9414258003234863
> STR_ID: 2ojl |STR_LEN: 284 |STR_TIME: 0.3767390251159668
> STR_ID: 2ojm |STR_LEN: 22 |STR_TIME: 1.4878251552581787
> STR_ID: 2ojn |STR_LEN: 22 |STR_TIME: 1.5971500873565674
> STR_ID: 2ojo |STR_LEN: 22 |STR_TIME: 1.5437290668487549
> STR_ID: 2ojp |STR_LEN: 1379 |STR_TIME: 1.26904296875
> STR_ID: 2ojq |STR_LEN: 343 |STR_TIME: 0.6668949127197266
> STR_ID: 2ojr |STR_LEN: 129 |STR_TIME: 0.25794005393981934
> STR_ID: 2ojt |STR_LEN: 796 |STR_TIME: 1.1224958896636963
> STR_ID: 2oju |STR_LEN: 383 |STR_TIME: 0.776494026184082
> STR_ID: 2ojv |STR_LEN: 1024 |STR_TIME: 1.3260059356689453
> STR_ID: 2ojw |STR_LEN: 3233 |STR_TIME: 3.848168134689331
> STR_ID: 2ojx |STR_LEN: 221 |STR_TIME: 0.44541501998901367
> STR_ID: 2ojy |STR_LEN: 2137 |STR_TIME: 2.0237786769866943
> STR_ID: 2ojz |STR_LEN: 888 |STR_TIME: 1.5572211742401123
> STR_ID: 3oj0 |STR_LEN: 231 |STR_TIME: 0.5838949680328369
> STR_ID: 3oj1 |STR_LEN: 535 |STR_TIME: 1.098618984222412
> STR_ID: 3oj2 |STR_LEN: 819 |STR_TIME: 1.3656649589538574
> STR_ID: 3oj3 |STR_LEN: 0 |STR_TIME: 0
> STR_ID: 3oj4 |STR_LEN: 502 |STR_TIME: 1.6778550148010254
> STR_ID: 3oj5 |STR_LEN: 4098 |STR_TIME: 6.944923162460327
> STR_ID: 3oj6 |STR_LEN: 955 |STR_TIME: 1.8293070793151855
> STR_ID: 3oj7 |STR_LEN: 209 |STR_TIME: 0.4361097812652588
> STR_ID: 3oj8 |STR_LEN: 2077 |STR_TIME: 3.9255127906799316
> STR_ID: 3oja |STR_LEN: 1645 |STR_TIME: 2.123533010482788
> STR_ID: 3ojb |STR_LEN: 543 |STR_TIME: 1.7495901584625244
> STR_ID: 3ojc |STR_LEN: 1687 |STR_TIME: 1.9525511264801025
> STR_ID: 3ojd |STR_LEN: 826 |STR_TIME: 0.9029579162597656
> STR_ID: 3oje |STR_LEN: 231 |STR_TIME: 0.4456470012664795
> STR_ID: 3ojf |STR_LEN: 1333 |STR_TIME: 1.9046671390533447
> STR_ID: 3ojg |STR_LEN: 589 |STR_TIME: 1.1837570667266846
> STR_ID: 3oji |STR_LEN: 946 |STR_TIME: 1.4604618549346924
> STR_ID: 3ojj |STR_LEN: 3093 |STR_TIME: 5.335852861404419
> STR_ID: 3ojk |STR_LEN: 2813 |STR_TIME: 5.366669178009033
> STR_ID: 3ojl |STR_LEN: 875 |STR_TIME: 1.5201451778411865
> STR_ID: 3ojm |STR_LEN: 520 |STR_TIME: 0.7227756977081299
> STR_ID: 3ojn |STR_LEN: 2823 |STR_TIME: 5.399953126907349
> STR_ID: 3ojo |STR_LEN: 957 |STR_TIME: 1.6263511180877686
> STR_ID: 3ojp |STR_LEN: 266 |STR_TIME: 0.3446080684661865
> STR_ID: 3ojs |STR_LEN: 916 |STR_TIME: 3.1967592239379883
> STR_ID: 3ojt |STR_LEN: 2697 |STR_TIME: 5.389458894729614
> STR_ID: 3oju |STR_LEN: 780 |STR_TIME: 3.138340950012207
> STR_ID: 3ojv |STR_LEN: 730 |STR_TIME: 1.3010451793670654
> STR_ID: 3ojw |STR_LEN: 827 |STR_TIME: 1.2339940071105957
> STR_ID: 3ojx |STR_LEN: 680 |STR_TIME: 1.210265874862671
> STR_ID: 3ojy |STR_LEN: 1157 |STR_TIME: 2.2000372409820557
> STR_ID: 4oj0 |STR_LEN: 1531 |STR_TIME: 4.618515968322754
> STR_ID: 4oj1 |STR_LEN: 293 |STR_TIME: 0.7175319194793701
> STR_ID: 4oj2 |STR_LEN: 278 |STR_TIME: 0.8452560901641846
> STR_ID: 4oj3 |STR_LEN: 247 |STR_TIME: 0.6815249919891357
> STR_ID: 4oj4 |STR_LEN: 321 |STR_TIME: 0.5968899726867676
> STR_ID: 4oj5 |STR_LEN: 4721 |STR_TIME: 11.50147795677185
> STR_ID: 4oj6 |STR_LEN: 4630 |STR_TIME: 8.231138706207275
> STR_ID: 4oj7 |STR_LEN: 1513 |STR_TIME: 3.3182809352874756
> STR_ID: 4oj8 |STR_LEN: 1215 |STR_TIME: 2.858419179916382
> STR_ID: 4oj9 |STR_LEN: 273 |STR_TIME: 0.5256972312927246
> STR_ID: 4oja |STR_LEN: 220 |STR_TIME: 0.5367529392242432
> STR_ID: 4ojb |STR_LEN: 346 |STR_TIME: 0.5271260738372803
> STR_ID: 4ojc |STR_LEN: 494 |STR_TIME: 1.0365920066833496
> STR_ID: 4ojd |STR_LEN: 538 |STR_TIME: 1.5639429092407227
> STR_ID: 4oje |STR_LEN: 537 |STR_TIME: 1.5895230770111084
> STR_ID: 4ojf |STR_LEN: 746 |STR_TIME: 1.5776681900024414
> STR_ID: 4ojg |STR_LEN: 405 |STR_TIME: 0.7102301120758057
> STR_ID: 4ojh |STR_LEN: 310 |STR_TIME: 0.688208818435669
> STR_ID: 4oji |STR_LEN: 107 |STR_TIME: 0.33193397521972656
> STR_ID: 4ojj |STR_LEN: 1149 |STR_TIME: 1.8434441089630127
> STR_ID: 4ojk |STR_LEN: 427 |STR_TIME: 1.350405216217041
> STR_ID: 4ojl |STR_LEN: 4745 |STR_TIME: 4.705818176269531
> STR_ID: 4ojm |STR_LEN: 705 |STR_TIME: 0.8256471157073975
> STR_ID: 4ojn |STR_LEN: 3189 |STR_TIME: 8.977993965148926
> STR_ID: 4ojo |STR_LEN: 4552 |STR_TIME: 4.720860958099365
> STR_ID: 4ojp |STR_LEN: 4788 |STR_TIME: 4.725674152374268
> STR_ID: 4ojq |STR_LEN: 1048 |STR_TIME: 1.5983588695526123
> STR_ID: 4ojr |STR_LEN: 236 |STR_TIME: 0.5501949787139893
> STR_ID: 4ojt |STR_LEN: 453 |STR_TIME: 0.5012788772583008
> STR_ID: 4oju |STR_LEN: 1056 |STR_TIME: 2.133599042892456
> STR_ID: 4ojv |STR_LEN: 615 |STR_TIME: 1.474679708480835
> STR_ID: 4ojx |STR_LEN: 582 |STR_TIME: 1.3966639041900635
> STR_ID: 4ojy |STR_LEN: 3186 |STR_TIME: 4.200962066650391
> STR_ID: 4ojz |STR_LEN: 2854 |STR_TIME: 3.02079701423645
>> FINISH_DIR: ./data/o/oj/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 2646 |DIR_TIME: 251.24729871749878 

>> START_DIR: ./data/o/ok/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1ok0 |STR_LEN: 236 |STR_TIME: 0.39455485343933105
