>> START_DIR: ./data/v/v0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1v00 |STR_LEN: 2092 |STR_TIME: 2.134477138519287
> STR_ID: 1vgl |STR_LEN: 499 |STR_TIME: 0.7269730567932129
> STR_ID: 1vgm |STR_LEN: 1095 |STR_TIME: 1.3489611148834229
> STR_ID: 1vgn |STR_LEN: 524 |STR_TIME: 0.8608701229095459
> STR_ID: 1vgo |STR_LEN: 514 |STR_TIME: 0.856536865234375
> STR_ID: 1vgp |STR_LEN: 413 |STR_TIME: 0.6658980846405029
> STR_ID: 1vgq |STR_LEN: 1326 |STR_TIME: 1.5409069061279297
> STR_ID: 1vgr |STR_LEN: 1309 |STR_TIME: 1.6225268840789795
> STR_ID: 1vgt |STR_LEN: 621 |STR_TIME: 0.7510919570922852
> STR_ID: 1vgu |STR_LEN: 444 |STR_TIME: 0.6897540092468262
> STR_ID: 1vgv |STR_LEN: 1900 |STR_TIME: 2.6641039848327637
> STR_ID: 1vgw |STR_LEN: 1530 |STR_TIME: 2.113363027572632
> STR_ID: 1vgx |STR_LEN: 467 |STR_TIME: 0.5847010612487793
> STR_ID: 1vgy |STR_LEN: 1502 |STR_TIME: 1.4311001300811768
> STR_ID: 1vgz |STR_LEN: 440 |STR_TIME: 0.718052864074707
> STR_ID: 2vg0 |STR_LEN: 942 |STR_TIME: 1.6435599327087402
> STR_ID: 2vg1 |STR_LEN: 944 |STR_TIME: 0.9812829494476318
> STR_ID: 2vg2 |STR_LEN: 1912 |STR_TIME: 2.1701180934906006
> STR_ID: 2vg3 |STR_LEN: 1577 |STR_TIME: 2.100975751876831
> STR_ID: 2vg4 |STR_LEN: 1150 |STR_TIME: 3.6845991611480713
> STR_ID: 2vg5 |STR_LEN: 1008 |STR_TIME: 1.699549913406372
> STR_ID: 2vg6 |STR_LEN: 997 |STR_TIME: 1.7563769817352295
> STR_ID: 2vg7 |STR_LEN: 987 |STR_TIME: 1.6962730884552002
> STR_ID: 2vg8 |STR_LEN: 834 |STR_TIME: 0.9412329196929932
> STR_ID: 2vg9 |STR_LEN: 484 |STR_TIME: 0.45550990104675293
> STR_ID: 2vga |STR_LEN: 354 |STR_TIME: 0.4139831066131592
> STR_ID: 2vgb |STR_LEN: 2118 |STR_TIME: 3.3797607421875
> STR_ID: 2vgc |STR_LEN: 334 |STR_TIME: 0.44204282760620117
> STR_ID: 2vgd |STR_LEN: 480 |STR_TIME: 0.48239994049072266
> STR_ID: 2vge |STR_LEN: 361 |STR_TIME: 0.4085361957550049
> STR_ID: 2vgf |STR_LEN: 2053 |STR_TIME: 3.339016914367676
> STR_ID: 2vgg |STR_LEN: 2020 |STR_TIME: 3.3336520195007324
> STR_ID: 2vgh |STR_LEN: 55 |STR_TIME: 0.2180330753326416
> STR_ID: 2vgi |STR_LEN: 2024 |STR_TIME: 3.3247861862182617
> STR_ID: 2vgj |STR_LEN: 2408 |STR_TIME: 3.1950137615203857
> STR_ID: 2vgk |STR_LEN: 2388 |STR_TIME: 3.11307692527771
> STR_ID: 2vgl |STR_LEN: 1730 |STR_TIME: 2.916552782058716
> STR_ID: 2vgm |STR_LEN: 380 |STR_TIME: 0.6637821197509766
> STR_ID: 2vgn |STR_LEN: 947 |STR_TIME: 1.3643457889556885
> STR_ID: 2vgo |STR_LEN: 1259 |STR_TIME: 1.382080078125
> STR_ID: 2vgp |STR_LEN: 1358 |STR_TIME: 1.3348793983459473
> STR_ID: 2vgq |STR_LEN: 670 |STR_TIME: 0.8642570972442627
> STR_ID: 2vgr |STR_LEN: 1190 |STR_TIME: 1.7015941143035889
> STR_ID: 2vgs |STR_LEN: 657 |STR_TIME: 0.7671217918395996
> STR_ID: 2vgt |STR_LEN: 851 |STR_TIME: 0.806649923324585
> STR_ID: 2vgu |STR_LEN: 808 |STR_TIME: 0.802746057510376
> STR_ID: 2vgv |STR_LEN: 628 |STR_TIME: 0.7736389636993408
> STR_ID: 2vgw |STR_LEN: 698 |STR_TIME: 0.7743642330169678
> STR_ID: 2vgx |STR_LEN: 416 |STR_TIME: 0.5359468460083008
> STR_ID: 2vgy |STR_LEN: 160 |STR_TIME: 0.4565448760986328
> STR_ID: 2vgz |STR_LEN: 1234 |STR_TIME: 1.5739872455596924
> STR_ID: 3vg0 |STR_LEN: 528 |STR_TIME: 1.362752914428711
> STR_ID: 3vg1 |STR_LEN: 738 |STR_TIME: 0.7772810459136963
> STR_ID: 3vg2 |STR_LEN: 200 |STR_TIME: 0.28365635871887207
> STR_ID: 3vg3 |STR_LEN: 174 |STR_TIME: 0.29479312896728516
> STR_ID: 3vg4 |STR_LEN: 144 |STR_TIME: 0.2680790424346924
> STR_ID: 3vg5 |STR_LEN: 289 |STR_TIME: 0.32123517990112305
> STR_ID: 3vg6 |STR_LEN: 235 |STR_TIME: 0.29927992820739746
> STR_ID: 3vg7 |STR_LEN: 361 |STR_TIME: 0.3511390686035156
> STR_ID: 3vg8 |STR_LEN: 1528 |STR_TIME: 1.9245471954345703
> STR_ID: 3vg9 |STR_LEN: 811 |STR_TIME: 2.3258650302886963
> STR_ID: 3vga |STR_LEN: 743 |STR_TIME: 2.1894049644470215
> STR_ID: 3vgb |STR_LEN: 731 |STR_TIME: 1.8236289024353027
> STR_ID: 3vgc |STR_LEN: 336 |STR_TIME: 0.4791290760040283
> STR_ID: 3vgd |STR_LEN: 951 |STR_TIME: 1.9445161819458008
> STR_ID: 3vge |STR_LEN: 728 |STR_TIME: 1.8372032642364502
> STR_ID: 3vgf |STR_LEN: 817 |STR_TIME: 1.9506278038024902
> STR_ID: 3vgg |STR_LEN: 705 |STR_TIME: 1.8626596927642822
> STR_ID: 3vgh |STR_LEN: 726 |STR_TIME: 1.927124261856079
> STR_ID: 3vgi |STR_LEN: 612 |STR_TIME: 1.0984470844268799
> STR_ID: 3vgj |STR_LEN: 1044 |STR_TIME: 2.304996967315674
> STR_ID: 3vgk |STR_LEN: 2495 |STR_TIME: 7.0165510177612305
> STR_ID: 3vgl |STR_LEN: 594 |STR_TIME: 1.0703461170196533
> STR_ID: 3vgm |STR_LEN: 568 |STR_TIME: 0.9940319061279297
> STR_ID: 3vgn |STR_LEN: 427 |STR_TIME: 0.958747148513794
> STR_ID: 3vgo |STR_LEN: 873 |STR_TIME: 1.5145668983459473
> STR_ID: 3vgp |STR_LEN: 317 |STR_TIME: 0.3611299991607666
> STR_ID: 3vgs |STR_LEN: 337 |STR_TIME: 0.5071899890899658
> STR_ID: 3vgt |STR_LEN: 744 |STR_TIME: 1.2297930717468262
> STR_ID: 3vgu |STR_LEN: 1550 |STR_TIME: 1.9067251682281494
> STR_ID: 3vgv |STR_LEN: 2401 |STR_TIME: 3.5843801498413086
> STR_ID: 3vgw |STR_LEN: 1576 |STR_TIME: 1.8346679210662842
> STR_ID: 3vgx |STR_LEN: 157 |STR_TIME: 0.3106348514556885
> STR_ID: 3vgy |STR_LEN: 102 |STR_TIME: 0.32990384101867676
> STR_ID: 3vgz |STR_LEN: 1601 |STR_TIME: 2.219844102859497
> STR_ID: 4vgc |STR_LEN: 322 |STR_TIME: 0.4440131187438965
> STR_ID: 5vg0 |STR_LEN: 587 |STR_TIME: 1.3950128555297852
> STR_ID: 5vg1 |STR_LEN: 518 |STR_TIME: 1.0223019123077393
> STR_ID: 5vg6 |STR_LEN: 5691 |STR_TIME: 9.803338050842285
> STR_ID: 5vgd |STR_LEN: 524 |STR_TIME: 0.7514970302581787
> STR_ID: 5vgj |STR_LEN: 580 |STR_TIME: 0.949486255645752
> STR_ID: 5vgm |STR_LEN: 909 |STR_TIME: 2.1694910526275635
> STR_ID: 5vgr |STR_LEN: 1012 |STR_TIME: 2.1941311359405518
> STR_ID: 5vgv |STR_LEN: 437 |STR_TIME: 1.2295961380004883
> STR_ID: 5vgx |STR_LEN: 521 |STR_TIME: 1.3574190139770508
>> FINISH_DIR: ./data/v/vg/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 2208 |DIR_TIME: 169.98967337608337 

>> START_DIR: ./data/v/vh/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1vh0 |STR_LEN: 1251 |STR_TIME: 1.6235768795013428
> STR_ID: 1vh1 |STR_LEN: 1093 |STR_TIME: 1.5986239910125732
> STR_ID: 1vh2 |STR_LEN: 233 |STR_TIME: 0.30640625953674316
> STR_ID: 1vh3 |STR_LEN: 791 |STR_TIME: 1.2529430389404297
> STR_ID: 1vh4 |STR_LEN: 1320 |STR_TIME: 1.4960699081420898
> STR_ID: 1vh5 |STR_LEN: 656 |STR_TIME: 0.6076438426971436
> STR_ID: 1vh6 |STR_LEN: 222 |STR_TIME: 0.3866901397705078
> STR_ID: 1vh7 |STR_LEN: 496 |STR_TIME: 0.5021018981933594
> STR_ID: 1vh8 |STR_LEN: 1144 |STR_TIME: 1.5397288799285889
> STR_ID: 1vh9 |STR_LEN: 402 |STR_TIME: 0.5414881706237793
> STR_ID: 1vha |STR_LEN: 1153 |STR_TIME: 1.5826199054718018
> STR_ID: 1vhb |STR_LEN: 391 |STR_TIME: 0.5004253387451172
> STR_ID: 1vhc |STR_LEN: 2017 |STR_TIME: 2.2275021076202393
> STR_ID: 1vhd |STR_LEN: 1294 |STR_TIME: 1.4465432167053223
> STR_ID: 1vhe |STR_LEN: 728 |STR_TIME: 0.7152891159057617
> STR_ID: 1vhf |STR_LEN: 213 |STR_TIME: 0.2518928050994873
> STR_ID: 1vhg |STR_LEN: 575 |STR_TIME: 0.7056360244750977
> STR_ID: 1vhh |STR_LEN: 279 |STR_TIME: 0.4312479496002197
> STR_ID: 1vhi |STR_LEN: 342 |STR_TIME: 0.6102380752563477
> STR_ID: 1vhj |STR_LEN: 1839 |STR_TIME: 2.363668918609619
> STR_ID: 1vhk |STR_LEN: 940 |STR_TIME: 1.4814479351043701
> STR_ID: 1vhl |STR_LEN: 1277 |STR_TIME: 1.2193567752838135
> STR_ID: 1vhm |STR_LEN: 621 |STR_TIME: 0.632943868637085
> STR_ID: 1vhn |STR_LEN: 624 |STR_TIME: 0.7115299701690674
> STR_ID: 1vho |STR_LEN: 568 |STR_TIME: 0.6151809692382812
> STR_ID: 1vhp |STR_LEN: 117 |STR_TIME: 4.52897834777832
> STR_ID: 1vhq |STR_LEN: 628 |STR_TIME: 0.8157999515533447
> STR_ID: 1vhr |STR_LEN: 499 |STR_TIME: 0.6550760269165039
> STR_ID: 1vhs |STR_LEN: 567 |STR_TIME: 0.6151208877563477
> STR_ID: 1vht |STR_LEN: 1197 |STR_TIME: 1.164963960647583
> STR_ID: 1vhu |STR_LEN: 471 |STR_TIME: 0.43026113510131836
> STR_ID: 1vhv |STR_LEN: 866 |STR_TIME: 0.9688451290130615
> STR_ID: 1vhw |STR_LEN: 3041 |STR_TIME: 2.8335280418395996
> STR_ID: 1vhx |STR_LEN: 373 |STR_TIME: 0.5196869373321533
> STR_ID: 1vhy |STR_LEN: 816 |STR_TIME: 0.9394071102142334
> STR_ID: 1vhz |STR_LEN: 797 |STR_TIME: 0.7686288356781006
> STR_ID: 2vh0 |STR_LEN: 521 |STR_TIME: 0.6068229675292969
> STR_ID: 2vh1 |STR_LEN: 401 |STR_TIME: 0.7562680244445801
> STR_ID: 2vh2 |STR_LEN: 404 |STR_TIME: 0.718742847442627
> STR_ID: 2vh3 |STR_LEN: 416 |STR_TIME: 0.8346929550170898
> STR_ID: 2vh4 |STR_LEN: 994 |STR_TIME: 1.3318510055541992
> STR_ID: 2vh5 |STR_LEN: 431 |STR_TIME: 0.7229888439178467
> STR_ID: 2vh6 |STR_LEN: 458 |STR_TIME: 0.5805010795593262
> STR_ID: 2vh7 |STR_LEN: 212 |STR_TIME: 0.2294750213623047
> STR_ID: 2vh9 |STR_LEN: 1069 |STR_TIME: 1.1728510856628418
> STR_ID: 2vha |STR_LEN: 1288 |STR_TIME: 2.0903522968292236
> STR_ID: 2vhb |STR_LEN: 462 |STR_TIME: 0.5638000965118408
> STR_ID: 2vhc |STR_LEN: 1598 |STR_TIME: 1.6224229335784912
> STR_ID: 2vhd |STR_LEN: 940 |STR_TIME: 1.2558081150054932
> STR_ID: 2vhe |STR_LEN: 642 |STR_TIME: 0.7592899799346924
> STR_ID: 2vhf |STR_LEN: 693 |STR_TIME: 2.0735650062561035
> STR_ID: 2vhg |STR_LEN: 301 |STR_TIME: 0.7088360786437988
> STR_ID: 2vhh |STR_LEN: 1485 |STR_TIME: 2.448591947555542
> STR_ID: 2vhi |STR_LEN: 2969 |STR_TIME: 5.012137174606323
> STR_ID: 2vhj |STR_LEN: 1765 |STR_TIME: 1.7597270011901855
> STR_ID: 2vhk |STR_LEN: 625 |STR_TIME: 0.9262309074401855
> STR_ID: 2vhl |STR_LEN: 1413 |STR_TIME: 1.4722321033477783
> STR_ID: 2vhq |STR_LEN: 1502 |STR_TIME: 1.7952938079833984
> STR_ID: 2vhr |STR_LEN: 598 |STR_TIME: 0.883843183517456
> STR_ID: 2vhs |STR_LEN: 2040 |STR_TIME: 1.7543859481811523
> STR_ID: 2vht |STR_LEN: 957 |STR_TIME: 1.5441560745239258
> STR_ID: 2vhu |STR_LEN: 1057 |STR_TIME: 1.5577762126922607
> STR_ID: 2vhv |STR_LEN: 761 |STR_TIME: 1.2080681324005127
> STR_ID: 2vhw |STR_LEN: 3748 |STR_TIME: 4.043395042419434
> STR_ID: 2vhx |STR_LEN: 3501 |STR_TIME: 3.773521900177002
> STR_ID: 2vhy |STR_LEN: 704 |STR_TIME: 1.1262688636779785
> STR_ID: 2vhz |STR_LEN: 1241 |STR_TIME: 1.3177342414855957
> STR_ID: 3vh0 |STR_LEN: 1338 |STR_TIME: 2.2859838008880615
> STR_ID: 3vh1 |STR_LEN: 598 |STR_TIME: 1.0706560611724854
> STR_ID: 3vh2 |STR_LEN: 584 |STR_TIME: 1.0205729007720947
> STR_ID: 3vh3 |STR_LEN: 602 |STR_TIME: 0.8082952499389648
> STR_ID: 3vh4 |STR_LEN: 436 |STR_TIME: 0.7696869373321533
> STR_ID: 3vh5 |STR_LEN: 476 |STR_TIME: 1.1623640060424805
> STR_ID: 3vh6 |STR_LEN: 343 |STR_TIME: 0.6549639701843262
> STR_ID: 3vh7 |STR_LEN: 320 |STR_TIME: 0.9062080383300781
> STR_ID: 3vh8 |STR_LEN: 2903 |STR_TIME: 2.7574682235717773
> STR_ID: 3vh9 |STR_LEN: 731 |STR_TIME: 1.0931799411773682
> STR_ID: 3vha |STR_LEN: 533 |STR_TIME: 0.49510669708251953
> STR_ID: 3vhb |STR_LEN: 361 |STR_TIME: 0.5137820243835449
> STR_ID: 3vhc |STR_LEN: 525 |STR_TIME: 0.49606990814208984
> STR_ID: 3vhd |STR_LEN: 1050 |STR_TIME: 0.9507248401641846
> STR_ID: 3vhe |STR_LEN: 771 |STR_TIME: 0.7092890739440918
> STR_ID: 3vhf |STR_LEN: 647 |STR_TIME: 0.5054776668548584
> STR_ID: 3vhg |STR_LEN: 662 |STR_TIME: 0.912656307220459
> STR_ID: 3vhh |STR_LEN: 625 |STR_TIME: 0.894690990447998
> STR_ID: 3vhi |STR_LEN: 677 |STR_TIME: 0.9328269958496094
> STR_ID: 3vhj |STR_LEN: 281 |STR_TIME: 0.34653210639953613
> STR_ID: 3vhk |STR_LEN: 341 |STR_TIME: 0.6391818523406982
> STR_ID: 3vhl |STR_LEN: 638 |STR_TIME: 1.5076730251312256
> STR_ID: 3vhm |STR_LEN: 704 |STR_TIME: 0.9576859474182129
> STR_ID: 3vhn |STR_LEN: 2901 |STR_TIME: 3.809359073638916
> STR_ID: 3vho |STR_LEN: 997 |STR_TIME: 1.0452427864074707
> STR_ID: 3vhp |STR_LEN: 908 |STR_TIME: 1.051253080368042
> STR_ID: 3vhq |STR_LEN: 653 |STR_TIME: 0.72104811668396
> STR_ID: 3vhr |STR_LEN: 374 |STR_TIME: 1.124535083770752
> STR_ID: 3vhs |STR_LEN: 71 |STR_TIME: 0.14642834663391113
> STR_ID: 3vht |STR_LEN: 699 |STR_TIME: 1.9151999950408936
> STR_ID: 3vhu |STR_LEN: 312 |STR_TIME: 0.866419792175293
> STR_ID: 3vhv |STR_LEN: 530 |STR_TIME: 1.0019640922546387
> STR_ID: 3vhw |STR_LEN: 350 |STR_TIME: 0.49207377433776855
> STR_ID: 3vhx |STR_LEN: 1164 |STR_TIME: 3.376779079437256
> STR_ID: 3vhz |STR_LEN: 277 |STR_TIME: 0.462069034576416
> STR_ID: 4vhb |STR_LEN: 504 |STR_TIME: 0.5402438640594482
> STR_ID: 5vh1 |STR_LEN: 332 |STR_TIME: 0.599419116973877
> STR_ID: 5vh3 |STR_LEN: 1911 |STR_TIME: 2.633957862854004
> STR_ID: 5vh4 |STR_LEN: 1729 |STR_TIME: 2.510169744491577
> STR_ID: 5vh5 |STR_LEN: 407 |STR_TIME: 0.7135958671569824
> STR_ID: 5vh6 |STR_LEN: 441 |STR_TIME: 1.2338571548461914
> STR_ID: 5vht |STR_LEN: 263 |STR_TIME: 0.37267494201660156
> STR_ID: 5vhw |STR_LEN: 3134 |STR_TIME: 4.964224100112915
> STR_ID: 5vhx |STR_LEN: 3313 |STR_TIME: 5.39630389213562
> STR_ID: 5vhy |STR_LEN: 3492 |STR_TIME: 5.7753636837005615
> STR_ID: 5vhz |STR_LEN: 3488 |STR_TIME: 5.741184949874878
>> FINISH_DIR: ./data/v/vh/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 2321 |DIR_TIME: 155.9163110256195 

>> START_DIR: ./data/v/vi/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1vi0 |STR_LEN: 635 |STR_TIME: 0.7683930397033691
> STR_ID: 1vi1 |STR_LEN: 652 |STR_TIME: 1.0656378269195557
> STR_ID: 1vi2 |STR_LEN: 845 |STR_TIME: 1.0271720886230469
> STR_ID: 1vi3 |STR_LEN: 385 |STR_TIME: 0.3471181392669678
> STR_ID: 1vi4 |STR_LEN: 300 |STR_TIME: 0.3291788101196289
> STR_ID: 1vi5 |STR_LEN: 1080 |STR_TIME: 1.5035340785980225
> STR_ID: 1vi6 |STR_LEN: 1341 |STR_TIME: 1.4722239971160889
> STR_ID: 1vi7 |STR_LEN: 297 |STR_TIME: 0.39802026748657227
> STR_ID: 1vi8 |STR_LEN: 1732 |STR_TIME: 1.9867658615112305
> STR_ID: 1vi9 |STR_LEN: 2081 |STR_TIME: 2.090100049972534
> STR_ID: 1via |STR_LEN: 668 |STR_TIME: 0.6719601154327393
> STR_ID: 1vib |STR_LEN: 55 |STR_TIME: 3.2583580017089844
> STR_ID: 1vic |STR_LEN: 940 |STR_TIME: 0.9733607769012451
> STR_ID: 1vid |STR_LEN: 355 |STR_TIME: 0.44330501556396484
> STR_ID: 1vie |STR_LEN: 118 |STR_TIME: 0.1543419361114502
> STR_ID: 1vif |STR_LEN: 105 |STR_TIME: 0.15676212310791016
> STR_ID: 1vig |STR_LEN: 71 |STR_TIME: 9.554930925369263
> STR_ID: 1vih |STR_LEN: 71 |STR_TIME: 0.282912015914917
> STR_ID: 1vii |STR_LEN: 36 |STR_TIME: 0.1395719051361084
> STR_ID: 1vij |STR_LEN: 300 |STR_TIME: 0.3951699733734131
> STR_ID: 1vik |STR_LEN: 332 |STR_TIME: 0.3929331302642822
> STR_ID: 1vim |STR_LEN: 1558 |STR_TIME: 1.4086689949035645
> STR_ID: 1vin |STR_LEN: 426 |STR_TIME: 0.5010402202606201
> STR_ID: 1vio |STR_LEN: 992 |STR_TIME: 1.036393165588379
> STR_ID: 1vip |STR_LEN: 216 |STR_TIME: 0.2687709331512451
> STR_ID: 1viq |STR_LEN: 850 |STR_TIME: 1.0839488506317139
> STR_ID: 1vis |STR_LEN: 358 |STR_TIME: 0.5571660995483398
> STR_ID: 1vit |STR_LEN: 623 |STR_TIME: 1.0725462436676025
> STR_ID: 1viu |STR_LEN: 854 |STR_TIME: 1.2523889541625977
> STR_ID: 1viv |STR_LEN: 455 |STR_TIME: 0.6615650653839111
> STR_ID: 1viw |STR_LEN: 675 |STR_TIME: 1.1223759651184082
> STR_ID: 1vix |STR_LEN: 958 |STR_TIME: 1.3887062072753906
> STR_ID: 1viy |STR_LEN: 1152 |STR_TIME: 1.1646549701690674
> STR_ID: 1viz |STR_LEN: 744 |STR_TIME: 0.8471701145172119
> STR_ID: 2vi0 |STR_LEN: 658 |STR_TIME: 1.1658639907836914
> STR_ID: 2vi1 |STR_LEN: 518 |STR_TIME: 0.8257689476013184
> STR_ID: 2vi2 |STR_LEN: 588 |STR_TIME: 0.8736510276794434
> STR_ID: 2vi3 |STR_LEN: 563 |STR_TIME: 0.8681230545043945
> STR_ID: 2vi4 |STR_LEN: 628 |STR_TIME: 0.8966329097747803
> STR_ID: 2vi5 |STR_LEN: 2285 |STR_TIME: 2.636777877807617
> STR_ID: 2vi6 |STR_LEN: 506 |STR_TIME: 0.8260657787322998
> STR_ID: 2vi7 |STR_LEN: 771 |STR_TIME: 0.9275860786437988
> STR_ID: 2vi8 |STR_LEN: 870 |STR_TIME: 0.8348250389099121
> STR_ID: 2vi9 |STR_LEN: 612 |STR_TIME: 0.7470948696136475
> STR_ID: 2via |STR_LEN: 849 |STR_TIME: 0.8287107944488525
> STR_ID: 2vib |STR_LEN: 825 |STR_TIME: 0.870384931564331
> STR_ID: 2vic |STR_LEN: 443 |STR_TIME: 0.7816650867462158
> STR_ID: 2vid |STR_LEN: 721 |STR_TIME: 0.7608950138092041
> STR_ID: 2vie |STR_LEN: 719 |STR_TIME: 0.7807638645172119
> STR_ID: 2vif |STR_LEN: 266 |STR_TIME: 0.5752089023590088
> STR_ID: 2vig |STR_LEN: 4160 |STR_TIME: 5.409718990325928
> STR_ID: 2vih |STR_LEN: 417 |STR_TIME: 0.7944858074188232
> STR_ID: 2vii |STR_LEN: 356 |STR_TIME: 0.494661808013916
> STR_ID: 2vij |STR_LEN: 756 |STR_TIME: 0.7804350852966309
> STR_ID: 2vik |STR_LEN: 126 |STR_TIME: 0.4805281162261963
> STR_ID: 2vil |STR_LEN: 126 |STR_TIME: 4.265294075012207
> STR_ID: 2vim |STR_LEN: 207 |STR_TIME: 0.2565619945526123
> STR_ID: 2vin |STR_LEN: 600 |STR_TIME: 0.592059850692749
> STR_ID: 2vio |STR_LEN: 521 |STR_TIME: 0.5458471775054932
> STR_ID: 2vip |STR_LEN: 638 |STR_TIME: 0.5871539115905762
> STR_ID: 2viq |STR_LEN: 535 |STR_TIME: 0.5390889644622803
> STR_ID: 2vir |STR_LEN: 701 |STR_TIME: 1.1873421669006348
> STR_ID: 2vis |STR_LEN: 702 |STR_TIME: 1.1796040534973145
> STR_ID: 2vit |STR_LEN: 701 |STR_TIME: 1.1646819114685059
> STR_ID: 2viu |STR_LEN: 606 |STR_TIME: 0.953805685043335
> STR_ID: 2viv |STR_LEN: 474 |STR_TIME: 0.5259299278259277
> STR_ID: 2viw |STR_LEN: 452 |STR_TIME: 0.5067651271820068
> STR_ID: 2vix |STR_LEN: 984 |STR_TIME: 1.5501999855041504
> STR_ID: 2viy |STR_LEN: 733 |STR_TIME: 0.7911019325256348
> STR_ID: 2viz |STR_LEN: 724 |STR_TIME: 0.7526121139526367
> STR_ID: 3vi0 |STR_LEN: 262 |STR_TIME: 0.5241327285766602
> STR_ID: 3vi1 |STR_LEN: 1229 |STR_TIME: 2.896164894104004
> STR_ID: 3vi2 |STR_LEN: 749 |STR_TIME: 2.093346118927002
> STR_ID: 3vi3 |STR_LEN: 2964 |STR_TIME: 4.989093065261841
> STR_ID: 3vi4 |STR_LEN: 2974 |STR_TIME: 5.05074667930603
> STR_ID: 3vi5 |STR_LEN: 1498 |STR_TIME: 1.6127958297729492
> STR_ID: 3vi6 |STR_LEN: 181 |STR_TIME: 0.3660290241241455
> STR_ID: 3vi7 |STR_LEN: 1543 |STR_TIME: 1.7482550144195557
> STR_ID: 3vi8 |STR_LEN: 431 |STR_TIME: 0.5525119304656982
> STR_ID: 3via |STR_LEN: 358 |STR_TIME: 0.46021509170532227
> STR_ID: 3vib |STR_LEN: 1253 |STR_TIME: 1.4638230800628662
> STR_ID: 3vic |STR_LEN: 3216 |STR_TIME: 6.192285060882568
> STR_ID: 3vid |STR_LEN: 335 |STR_TIME: 1.0179228782653809
> STR_ID: 3vie |STR_LEN: 314 |STR_TIME: 0.8982737064361572
> STR_ID: 3vif |STR_LEN: 1187 |STR_TIME: 1.8780231475830078
> STR_ID: 3vig |STR_LEN: 1156 |STR_TIME: 1.911175012588501
> STR_ID: 3vih |STR_LEN: 1231 |STR_TIME: 1.850377082824707
> STR_ID: 3vii |STR_LEN: 1199 |STR_TIME: 1.8710272312164307
> STR_ID: 3vij |STR_LEN: 1163 |STR_TIME: 1.9016127586364746
> STR_ID: 3vik |STR_LEN: 1100 |STR_TIME: 1.9435389041900635
> STR_ID: 3vil |STR_LEN: 1147 |STR_TIME: 1.8726551532745361
> STR_ID: 3vim |STR_LEN: 1127 |STR_TIME: 1.8435115814208984
> STR_ID: 3vin |STR_LEN: 1154 |STR_TIME: 1.8629817962646484
> STR_ID: 3vio |STR_LEN: 1103 |STR_TIME: 1.8563988208770752
> STR_ID: 3vip |STR_LEN: 1118 |STR_TIME: 1.9097909927368164
> STR_ID: 3viq |STR_LEN: 566 |STR_TIME: 1.3326170444488525
> STR_ID: 3vir |STR_LEN: 253 |STR_TIME: 0.7787759304046631
> STR_ID: 3vis |STR_LEN: 977 |STR_TIME: 1.6904163360595703
> STR_ID: 3viu |STR_LEN: 1003 |STR_TIME: 1.293285846710205
> STR_ID: 3viv |STR_LEN: 596 |STR_TIME: 1.4567251205444336
> STR_ID: 5vi8 |STR_LEN: 3516 |STR_TIME: 6.1563520431518555
> STR_ID: 5vic |STR_LEN: 513 |STR_TIME: 2.071774959564209
> STR_ID: 5vig |STR_LEN: 1051 |STR_TIME: 2.7486491203308105
> STR_ID: 5vih |STR_LEN: 771 |STR_TIME: 0.9820730686187744
> STR_ID: 5vii |STR_LEN: 972 |STR_TIME: 1.091738224029541
> STR_ID: 5vij |STR_LEN: 824 |STR_TIME: 0.982414960861206
> STR_ID: 5vir |STR_LEN: 666 |STR_TIME: 1.2024459838867188
> STR_ID: 5vis |STR_LEN: 1177 |STR_TIME: 1.7008898258209229
> STR_ID: 5viu |STR_LEN: 1507 |STR_TIME: 2.373782157897949
> STR_ID: 5vix |STR_LEN: 324 |STR_TIME: 0.5602531433105469
>> FINISH_DIR: ./data/v/vi/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 2431 |DIR_TIME: 156.14259314537048 

>> START_DIR: ./data/v/vj/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1vj0 |STR_LEN: 2649 |STR_TIME: 2.7037618160247803
> STR_ID: 1vj1 |STR_LEN: 494 |STR_TIME: 0.6328611373901367
> STR_ID: 1vj2 |STR_LEN: 400 |STR_TIME: 0.49490880966186523
> STR_ID: 1vj3 |STR_LEN: 282 |STR_TIME: 0.4363131523132324
> STR_ID: 1vj4 |STR_LEN: 16 |STR_TIME: 0.10507798194885254
> STR_ID: 1vj5 |STR_LEN: 780 |STR_TIME: 1.0870118141174316
> STR_ID: 1vj6 |STR_LEN: 101 |STR_TIME: 10.243239879608154
> STR_ID: 1vj7 |STR_LEN: 837 |STR_TIME: 1.2755568027496338
> STR_ID: 1vj9 |STR_LEN: 342 |STR_TIME: 0.4870171546936035
> STR_ID: 1vja |STR_LEN: 362 |STR_TIME: 0.48283982276916504
> STR_ID: 1vjb |STR_LEN: 420 |STR_TIME: 0.7280211448669434
