>> START_DIR: ./data/f/f0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1f00 |STR_LEN: 472 |STR_TIME: 0.5687499046325684
> STR_ID: 5fju |STR_LEN: 1950 |STR_TIME: 2.6324620246887207
> STR_ID: 5fjv |STR_LEN: 1041 |STR_TIME: 3.46419620513916
> STR_ID: 5fjw |STR_LEN: 2730 |STR_TIME: 4.054326772689819
> STR_ID: 5fjx |STR_LEN: 1055 |STR_TIME: 1.4873316287994385
> STR_ID: 5fjy |STR_LEN: 813 |STR_TIME: 2.5852081775665283
> STR_ID: 5fjz |STR_LEN: 1610 |STR_TIME: 2.0908467769622803
>> FINISH_DIR: ./data/f/fj/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 3304 |DIR_TIME: 376.6333770751953 

>> START_DIR: ./data/f/fk/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1fk0 |STR_LEN: 164 |STR_TIME: 0.19736289978027344
> STR_ID: 1fk1 |STR_LEN: 149 |STR_TIME: 0.18276000022888184
> STR_ID: 1fk2 |STR_LEN: 183 |STR_TIME: 0.19379401206970215
> STR_ID: 1fk3 |STR_LEN: 140 |STR_TIME: 0.18393397331237793
> STR_ID: 1fk4 |STR_LEN: 158 |STR_TIME: 0.18738317489624023
> STR_ID: 1fk5 |STR_LEN: 213 |STR_TIME: 0.22740411758422852
> STR_ID: 1fk6 |STR_LEN: 158 |STR_TIME: 0.19666814804077148
> STR_ID: 1fk7 |STR_LEN: 165 |STR_TIME: 0.19025707244873047
> STR_ID: 1fk8 |STR_LEN: 836 |STR_TIME: 0.907717227935791
> STR_ID: 1fk9 |STR_LEN: 1037 |STR_TIME: 1.798384189605713
> STR_ID: 1fka |STR_LEN: 3350 |STR_TIME: 8.470513105392456
> STR_ID: 1fkb |STR_LEN: 241 |STR_TIME: 0.3301067352294922
> STR_ID: 1fkc |STR_LEN: 107 |STR_TIME: 0.3879232406616211
> STR_ID: 1fkd |STR_LEN: 172 |STR_TIME: 0.25485825538635254
> STR_ID: 1fkf |STR_LEN: 187 |STR_TIME: 0.25052428245544434
> STR_ID: 1fkg |STR_LEN: 195 |STR_TIME: 0.32489705085754395
> STR_ID: 1fkh |STR_LEN: 225 |STR_TIME: 0.34335994720458984
> STR_ID: 1fki |STR_LEN: 327 |STR_TIME: 0.5553116798400879
> STR_ID: 1fkj |STR_LEN: 205 |STR_TIME: 0.2556581497192383
> STR_ID: 1fkk |STR_LEN: 175 |STR_TIME: 0.23558807373046875
> STR_ID: 1fkl |STR_LEN: 171 |STR_TIME: 0.3456878662109375
> STR_ID: 1fkm |STR_LEN: 488 |STR_TIME: 0.6883111000061035
> STR_ID: 1fkn |STR_LEN: 1323 |STR_TIME: 1.5939218997955322
> STR_ID: 1fko |STR_LEN: 947 |STR_TIME: 1.7537992000579834
> STR_ID: 1fkp |STR_LEN: 951 |STR_TIME: 1.786761999130249
> STR_ID: 1fkq |STR_LEN: 189 |STR_TIME: 0.2752871513366699
> STR_ID: 1fkr |STR_LEN: 107 |STR_TIME: 6.819656848907471
> STR_ID: 1fks |STR_LEN: 107 |STR_TIME: 0.3924880027770996
> STR_ID: 1fkt |STR_LEN: 107 |STR_TIME: 0.3691082000732422
> STR_ID: 1fkv |STR_LEN: 193 |STR_TIME: 0.2837100028991699
> STR_ID: 1fkw |STR_LEN: 420 |STR_TIME: 0.6803538799285889
> STR_ID: 1fkx |STR_LEN: 411 |STR_TIME: 0.6749038696289062
> STR_ID: 1fky |STR_LEN: 22 |STR_TIME: 0.32660913467407227
> STR_ID: 1fkz |STR_LEN: 22 |STR_TIME: 0.3126068115234375
> STR_ID: 2fk0 |STR_LEN: 4508 |STR_TIME: 8.114189147949219
> STR_ID: 2fk1 |STR_LEN: 128 |STR_TIME: 0.19269895553588867
> STR_ID: 2fk2 |STR_LEN: 122 |STR_TIME: 0.18096590042114258
> STR_ID: 2fk3 |STR_LEN: 678 |STR_TIME: 0.9555568695068359
> STR_ID: 2fk4 |STR_LEN: 68 |STR_TIME: 2.255007028579712
> STR_ID: 2fk5 |STR_LEN: 730 |STR_TIME: 0.8980989456176758
> STR_ID: 2fk6 |STR_LEN: 374 |STR_TIME: 0.8881568908691406
> STR_ID: 2fk7 |STR_LEN: 401 |STR_TIME: 0.5860018730163574
> STR_ID: 2fk8 |STR_LEN: 435 |STR_TIME: 0.597423791885376
> STR_ID: 2fk9 |STR_LEN: 272 |STR_TIME: 0.33652496337890625
> STR_ID: 2fka |STR_LEN: 224 |STR_TIME: 0.3202691078186035
> STR_ID: 2fkb |STR_LEN: 837 |STR_TIME: 1.0687808990478516
> STR_ID: 2fkc |STR_LEN: 581 |STR_TIME: 1.1328439712524414
> STR_ID: 2fkd |STR_LEN: 1540 |STR_TIME: 2.64333176612854
> STR_ID: 2fke |STR_LEN: 179 |STR_TIME: 0.25385594367980957
> STR_ID: 2fkf |STR_LEN: 753 |STR_TIME: 0.8770029544830322
> STR_ID: 2fkg |STR_LEN: 384 |STR_TIME: 0.5844128131866455
> STR_ID: 2fkh |STR_LEN: 281 |STR_TIME: 0.603388786315918
> STR_ID: 2fki |STR_LEN: 118 |STR_TIME: 7.887777805328369
> STR_ID: 2fkj |STR_LEN: 1083 |STR_TIME: 1.8430149555206299
> STR_ID: 2fkk |STR_LEN: 554 |STR_TIME: 1.1329338550567627
> STR_ID: 2fkl |STR_LEN: 147 |STR_TIME: 0.2885739803314209
> STR_ID: 2fkm |STR_LEN: 690 |STR_TIME: 0.9075112342834473
> STR_ID: 2fkn |STR_LEN: 2764 |STR_TIME: 3.9855499267578125
> STR_ID: 2fko |STR_LEN: 365 |STR_TIME: 0.41785383224487305
> STR_ID: 2fkp |STR_LEN: 2331 |STR_TIME: 2.752835988998413
> STR_ID: 2fkw |STR_LEN: 1522 |STR_TIME: 2.2868547439575195
> STR_ID: 2fkx |STR_LEN: 88 |STR_TIME: 5.482182025909424
> STR_ID: 2fky |STR_LEN: 887 |STR_TIME: 1.2920823097229004
> STR_ID: 2fkz |STR_LEN: 2102 |STR_TIME: 2.612520933151245
> STR_ID: 3fk0 |STR_LEN: 961 |STR_TIME: 0.9425153732299805
> STR_ID: 3fk1 |STR_LEN: 936 |STR_TIME: 0.907926082611084
> STR_ID: 3fk2 |STR_LEN: 788 |STR_TIME: 1.5119552612304688
> STR_ID: 3fk3 |STR_LEN: 627 |STR_TIME: 0.8825938701629639
> STR_ID: 3fk4 |STR_LEN: 939 |STR_TIME: 1.356738805770874
> STR_ID: 3fk5 |STR_LEN: 583 |STR_TIME: 0.6595339775085449
> STR_ID: 3fk6 |STR_LEN: 505 |STR_TIME: 0.7213692665100098
> STR_ID: 3fk7 |STR_LEN: 626 |STR_TIME: 0.7955808639526367
> STR_ID: 3fk8 |STR_LEN: 288 |STR_TIME: 0.5623078346252441
> STR_ID: 3fk9 |STR_LEN: 311 |STR_TIME: 0.6544430255889893
> STR_ID: 3fka |STR_LEN: 1004 |STR_TIME: 1.1037538051605225
> STR_ID: 3fkb |STR_LEN: 2195 |STR_TIME: 1.9928381443023682
> STR_ID: 3fkc |STR_LEN: 235 |STR_TIME: 0.2975778579711914
> STR_ID: 3fkd |STR_LEN: 1584 |STR_TIME: 2.429608106613159
> STR_ID: 3fke |STR_LEN: 455 |STR_TIME: 0.9244580268859863
> STR_ID: 3fkf |STR_LEN: 890 |STR_TIME: 1.1112987995147705
> STR_ID: 3fkg |STR_LEN: 684 |STR_TIME: 0.7291209697723389
> STR_ID: 3fkh |STR_LEN: 860 |STR_TIME: 1.4163622856140137
> STR_ID: 3fki |STR_LEN: 3961 |STR_TIME: 13.245937824249268
> STR_ID: 3fkj |STR_LEN: 977 |STR_TIME: 1.289215087890625
> STR_ID: 3fkk |STR_LEN: 1055 |STR_TIME: 1.1378169059753418
> STR_ID: 3fkl |STR_LEN: 508 |STR_TIME: 0.6954691410064697
> STR_ID: 3fkm |STR_LEN: 148 |STR_TIME: 0.28314208984375
> STR_ID: 3fkn |STR_LEN: 628 |STR_TIME: 0.7359910011291504
> STR_ID: 3fko |STR_LEN: 635 |STR_TIME: 0.8410298824310303
> STR_ID: 3fkq |STR_LEN: 502 |STR_TIME: 0.7496128082275391
> STR_ID: 3fkr |STR_LEN: 1219 |STR_TIME: 1.281554937362671
> STR_ID: 3fks |STR_LEN: 9522 |STR_TIME: 16.34211802482605
> STR_ID: 3fkt |STR_LEN: 711 |STR_TIME: 0.8105788230895996
> STR_ID: 3fku |STR_LEN: 4437 |STR_TIME: 7.899990081787109
> STR_ID: 3fkv |STR_LEN: 1388 |STR_TIME: 1.4888529777526855
> STR_ID: 3fkw |STR_LEN: 1664 |STR_TIME: 2.778503894805908
> STR_ID: 3fky |STR_LEN: 6746 |STR_TIME: 11.797292232513428
> STR_ID: 3fkz |STR_LEN: 370 |STR_TIME: 0.529717206954956
> STR_ID: 4fk0 |STR_LEN: 1301 |STR_TIME: 3.582820177078247
> STR_ID: 4fk1 |STR_LEN: 1346 |STR_TIME: 3.921725273132324
> STR_ID: 4fk2 |STR_LEN: 1545 |STR_TIME: 3.5050649642944336
> STR_ID: 4fk3 |STR_LEN: 538 |STR_TIME: 1.7034828662872314
> STR_ID: 4fk4 |STR_LEN: 1560 |STR_TIME: 3.518501043319702
> STR_ID: 4fk5 |STR_LEN: 1119 |STR_TIME: 2.5332820415496826
> STR_ID: 4fk6 |STR_LEN: 713 |STR_TIME: 2.004533052444458
> STR_ID: 4fk7 |STR_LEN: 380 |STR_TIME: 0.5418097972869873
> STR_ID: 4fk8 |STR_LEN: 698 |STR_TIME: 1.6885108947753906
> STR_ID: 4fk9 |STR_LEN: 828 |STR_TIME: 1.6702558994293213
> STR_ID: 4fka |STR_LEN: 295 |STR_TIME: 0.47051501274108887
> STR_ID: 4fkb |STR_LEN: 1833 |STR_TIME: 3.2511889934539795
> STR_ID: 4fkc |STR_LEN: 435 |STR_TIME: 0.7350869178771973
> STR_ID: 4fkd |STR_LEN: 197 |STR_TIME: 0.298292875289917
> STR_ID: 4fke |STR_LEN: 2429 |STR_TIME: 3.7494688034057617
> STR_ID: 4fkg |STR_LEN: 502 |STR_TIME: 1.0767810344696045
> STR_ID: 4fkh |STR_LEN: 2427 |STR_TIME: 3.8720271587371826
> STR_ID: 4fki |STR_LEN: 479 |STR_TIME: 1.2032132148742676
> STR_ID: 4fkj |STR_LEN: 453 |STR_TIME: 1.020137071609497
> STR_ID: 4fkk |STR_LEN: 1775 |STR_TIME: 3.4844961166381836
> STR_ID: 4fkl |STR_LEN: 540 |STR_TIME: 1.2064802646636963
> STR_ID: 4fkm |STR_LEN: 730 |STR_TIME: 1.1256990432739258
> STR_ID: 4fko |STR_LEN: 498 |STR_TIME: 1.0771770477294922
> STR_ID: 4fkp |STR_LEN: 515 |STR_TIME: 1.0781147480010986
> STR_ID: 4fkq |STR_LEN: 497 |STR_TIME: 1.0595676898956299
> STR_ID: 4fkr |STR_LEN: 469 |STR_TIME: 1.0514719486236572
> STR_ID: 4fks |STR_LEN: 472 |STR_TIME: 1.988171100616455
> STR_ID: 4fkt |STR_LEN: 501 |STR_TIME: 1.9787657260894775
> STR_ID: 4fku |STR_LEN: 563 |STR_TIME: 2.1463799476623535
> STR_ID: 4fkv |STR_LEN: 498 |STR_TIME: 1.0702590942382812
> STR_ID: 4fkw |STR_LEN: 470 |STR_TIME: 1.0515267848968506
> STR_ID: 4fkx |STR_LEN: 981 |STR_TIME: 1.734884262084961
> STR_ID: 4fky |STR_LEN: 963 |STR_TIME: 1.7037301063537598
> STR_ID: 4fkz |STR_LEN: 1772 |STR_TIME: 1.7749602794647217
> STR_ID: 5fk0 |STR_LEN: 2394 |STR_TIME: 3.789301633834839
> STR_ID: 5fk1 |STR_LEN: 125 |STR_TIME: 0.9025201797485352
> STR_ID: 5fk2 |STR_LEN: 120 |STR_TIME: 0.9063680171966553
> STR_ID: 5fk3 |STR_LEN: 127 |STR_TIME: 0.9573812484741211
> STR_ID: 5fk4 |STR_LEN: 145 |STR_TIME: 0.9202489852905273
> STR_ID: 5fk5 |STR_LEN: 109 |STR_TIME: 0.9084889888763428
> STR_ID: 5fk6 |STR_LEN: 113 |STR_TIME: 0.8807308673858643
> STR_ID: 5fk7 |STR_LEN: 2630 |STR_TIME: 2.8073947429656982
> STR_ID: 5fk8 |STR_LEN: 2941 |STR_TIME: 2.8790860176086426
> STR_ID: 5fk9 |STR_LEN: 659 |STR_TIME: 1.1259112358093262
> STR_ID: 5fka |STR_LEN: 753 |STR_TIME: 1.1988911628723145
> STR_ID: 5fkb |STR_LEN: 2959 |STR_TIME: 2.945754289627075
> STR_ID: 5fkc |STR_LEN: 2914 |STR_TIME: 2.8648970127105713
> STR_ID: 5fkd |STR_LEN: 109 |STR_TIME: 0.9217872619628906
> STR_ID: 5fke |STR_LEN: 114 |STR_TIME: 0.8768577575683594
> STR_ID: 5fkf |STR_LEN: 111 |STR_TIME: 0.8868880271911621
> STR_ID: 5fkg |STR_LEN: 114 |STR_TIME: 0.9141039848327637
> STR_ID: 5fkh |STR_LEN: 115 |STR_TIME: 0.8822221755981445
> STR_ID: 5fki |STR_LEN: 17430 |STR_TIME: 27.776435136795044
> STR_ID: 5fkj |STR_LEN: 2566 |STR_TIME: 7.235875844955444
> STR_ID: 5fkk |STR_LEN: 649 |STR_TIME: 1.4666070938110352
> STR_ID: 5fkl |STR_LEN: 273 |STR_TIME: 0.7504367828369141
> STR_ID: 5fkm |STR_LEN: 452 |STR_TIME: 0.8365349769592285
> STR_ID: 5fkn |STR_LEN: 651 |STR_TIME: 1.450383186340332
> STR_ID: 5fko |STR_LEN: 312 |STR_TIME: 0.7353029251098633
> STR_ID: 5fkp |STR_LEN: 667 |STR_TIME: 1.6067290306091309
> STR_ID: 5fkq |STR_LEN: 2436 |STR_TIME: 2.7173011302948
> STR_ID: 5fkr |STR_LEN: 890 |STR_TIME: 1.3542218208312988
> STR_ID: 5fks |STR_LEN: 1216 |STR_TIME: 1.4701969623565674
> STR_ID: 5fkt |STR_LEN: 2754 |STR_TIME: 2.794517993927002
> STR_ID: 5fku |STR_LEN: 2219 |STR_TIME: 3.8840348720550537
> STR_ID: 5fkv |STR_LEN: 2264 |STR_TIME: 4.244786024093628
> STR_ID: 5fkw |STR_LEN: 1929 |STR_TIME: 3.5222718715667725
> STR_ID: 5fkx |STR_LEN: 710 |STR_TIME: 1.048995018005371
> STR_ID: 5fky |STR_LEN: 2197 |STR_TIME: 4.636253118515015
> STR_ID: 5fkz |STR_LEN: 710 |STR_TIME: 0.9797451496124268
>> FINISH_DIR: ./data/f/fk/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 3472 |DIR_TIME: 327.61716890335083 

>> START_DIR: ./data/f/fl/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1fl0 |STR_LEN: 411 |STR_TIME: 0.391146183013916
> STR_ID: 1fl1 |STR_LEN: 569 |STR_TIME: 0.7451791763305664
> STR_ID: 1fl2 |STR_LEN: 725 |STR_TIME: 0.7066659927368164
> STR_ID: 1fl3 |STR_LEN: 1069 |STR_TIME: 1.58140230178833
> STR_ID: 1fl5 |STR_LEN: 1148 |STR_TIME: 1.5342497825622559
> STR_ID: 1fl6 |STR_LEN: 874 |STR_TIME: 1.4553463459014893
> STR_ID: 1fl7 |STR_LEN: 403 |STR_TIME: 0.7304208278656006
> STR_ID: 1fl8 |STR_LEN: 17 |STR_TIME: 2.203603982925415
> STR_ID: 1fl9 |STR_LEN: 505 |STR_TIME: 0.8619248867034912
> STR_ID: 1fla |STR_LEN: 249 |STR_TIME: 0.3121638298034668
> STR_ID: 1flc |STR_LEN: 1812 |STR_TIME: 3.191391944885254
> STR_ID: 1fld |STR_LEN: 254 |STR_TIME: 0.3377110958099365
> STR_ID: 1fle |STR_LEN: 444 |STR_TIME: 0.5617153644561768
> STR_ID: 1flg |STR_LEN: 1276 |STR_TIME: 2.084843873977661
> STR_ID: 1flh |STR_LEN: 469 |STR_TIME: 0.6152529716491699
> STR_ID: 1fli |STR_LEN: 98 |STR_TIME: 9.68757700920105
> STR_ID: 1flj |STR_LEN: 479 |STR_TIME: 0.6648540496826172
> STR_ID: 1flk |STR_LEN: 410 |STR_TIME: 0.7464921474456787
> STR_ID: 1fll |STR_LEN: 452 |STR_TIME: 0.80594801902771
> STR_ID: 1flm |STR_LEN: 446 |STR_TIME: 0.5005927085876465
> STR_ID: 1fln |STR_LEN: 252 |STR_TIME: 0.4103281497955322
> STR_ID: 1flo |STR_LEN: 1949 |STR_TIME: 3.600074052810669
> STR_ID: 1flp |STR_LEN: 274 |STR_TIME: 0.3106207847595215
> STR_ID: 1flq |STR_LEN: 196 |STR_TIME: 0.2631411552429199
> STR_ID: 1flr |STR_LEN: 726 |STR_TIME: 0.8443670272827148
> STR_ID: 1fls |STR_LEN: 162 |STR_TIME: 0.6061749458312988
> STR_ID: 1flt |STR_LEN: 858 |STR_TIME: 0.8353579044342041
> STR_ID: 1flu |STR_LEN: 188 |STR_TIME: 0.2770576477050781
> STR_ID: 1flv |STR_LEN: 273 |STR_TIME: 0.35945606231689453
> STR_ID: 1flw |STR_LEN: 194 |STR_TIME: 0.27373623847961426
> STR_ID: 1fly |STR_LEN: 195 |STR_TIME: 0.28066110610961914
> STR_ID: 1flz |STR_LEN: 351 |STR_TIME: 0.46356797218322754
> STR_ID: 2fl0 |STR_LEN: 1662 |STR_TIME: 2.3612112998962402
> STR_ID: 2fl1 |STR_LEN: 1325 |STR_TIME: 1.7864909172058105
> STR_ID: 2fl2 |STR_LEN: 795 |STR_TIME: 1.2206840515136719
> STR_ID: 2fl3 |STR_LEN: 277 |STR_TIME: 0.5940589904785156
> STR_ID: 2fl4 |STR_LEN: 319 |STR_TIME: 0.5929670333862305
> STR_ID: 2fl5 |STR_LEN: 1864 |STR_TIME: 3.015300989151001
> STR_ID: 2fl6 |STR_LEN: 846 |STR_TIME: 1.2715599536895752
> STR_ID: 2fl7 |STR_LEN: 300 |STR_TIME: 0.41433215141296387
> STR_ID: 2fl8 |STR_LEN: 6192 |STR_TIME: 2.6160430908203125
> STR_ID: 2fl9 |STR_LEN: 6192 |STR_TIME: 2.446470022201538
> STR_ID: 2fla |STR_LEN: 183 |STR_TIME: 0.36224913597106934
> STR_ID: 2flb |STR_LEN: 823 |STR_TIME: 1.0673329830169678
> STR_ID: 2flc |STR_LEN: 272 |STR_TIME: 0.6703429222106934
> STR_ID: 2fld |STR_LEN: 472 |STR_TIME: 0.9103221893310547
> STR_ID: 2fle |STR_LEN: 277 |STR_TIME: 0.4043428897857666
> STR_ID: 2flf |STR_LEN: 1772 |STR_TIME: 2.586996078491211
> STR_ID: 2flg |STR_LEN: 49 |STR_TIME: 3.0868711471557617
> STR_ID: 2flh |STR_LEN: 1258 |STR_TIME: 2.384575843811035
> STR_ID: 2fli |STR_LEN: 3597 |STR_TIME: 4.752300024032593
> STR_ID: 2flj |STR_LEN: 134 |STR_TIME: 11.226370096206665
> STR_ID: 2flk |STR_LEN: 224 |STR_TIME: 0.34636902809143066
> STR_ID: 2fll |STR_LEN: 483 |STR_TIME: 0.8458201885223389
> STR_ID: 2flm |STR_LEN: 413 |STR_TIME: 0.4884951114654541
> STR_ID: 2fln |STR_LEN: 483 |STR_TIME: 0.794154167175293
> STR_ID: 2flo |STR_LEN: 2613 |STR_TIME: 3.80533504486084
> STR_ID: 2flp |STR_LEN: 498 |STR_TIME: 0.8365621566772461
> STR_ID: 2flq |STR_LEN: 944 |STR_TIME: 1.4487521648406982
> STR_ID: 2flr |STR_LEN: 853 |STR_TIME: 1.0651829242706299
> STR_ID: 2fls |STR_LEN: 155 |STR_TIME: 0.25483083724975586
> STR_ID: 2flt |STR_LEN: 178 |STR_TIME: 0.2658660411834717
> STR_ID: 2flu |STR_LEN: 634 |STR_TIME: 0.66178297996521
> STR_ID: 2flv |STR_LEN: 315 |STR_TIME: 0.35729384422302246
> STR_ID: 2flw |STR_LEN: 234 |STR_TIME: 0.3302268981933594
> STR_ID: 2fly |STR_LEN: 21 |STR_TIME: 1.4142382144927979
> STR_ID: 2flz |STR_LEN: 456 |STR_TIME: 0.7997293472290039
> STR_ID: 3fl0 |STR_LEN: 474 |STR_TIME: 0.5812628269195557
> STR_ID: 3fl1 |STR_LEN: 455 |STR_TIME: 0.5229628086090088
> STR_ID: 3fl2 |STR_LEN: 214 |STR_TIME: 0.4492499828338623
> STR_ID: 3fl3 |STR_LEN: 625 |STR_TIME: 0.5873928070068359
> STR_ID: 3fl4 |STR_LEN: 698 |STR_TIME: 0.7452778816223145
> STR_ID: 3fl5 |STR_LEN: 542 |STR_TIME: 0.6951019763946533
> STR_ID: 3fl6 |STR_LEN: 165 |STR_TIME: 0.37837815284729004
> STR_ID: 3fl7 |STR_LEN: 533 |STR_TIME: 1.5782802104949951
> STR_ID: 3fl8 |STR_LEN: 2856 |STR_TIME: 3.016835927963257
> STR_ID: 3fl9 |STR_LEN: 1696 |STR_TIME: 2.514746904373169
> STR_ID: 3fla |STR_LEN: 975 |STR_TIME: 1.104403018951416
> STR_ID: 3flb |STR_LEN: 414 |STR_TIME: 0.5170009136199951
> STR_ID: 3flc |STR_LEN: 1703 |STR_TIME: 1.902972936630249
> STR_ID: 3fld |STR_LEN: 445 |STR_TIME: 0.6022708415985107
> STR_ID: 3fle |STR_LEN: 934 |STR_TIME: 1.0271222591400146
> STR_ID: 3flf |STR_LEN: 543 |STR_TIME: 0.7409319877624512
> STR_ID: 3flg |STR_LEN: 260 |STR_TIME: 0.3240077495574951
> STR_ID: 3flh |STR_LEN: 546 |STR_TIME: 0.6758949756622314
> STR_ID: 3fli |STR_LEN: 445 |STR_TIME: 0.503035306930542
> STR_ID: 3flj |STR_LEN: 247 |STR_TIME: 0.3516528606414795
> STR_ID: 3flk |STR_LEN: 2388 |STR_TIME: 2.841989755630493
> STR_ID: 3fll |STR_LEN: 430 |STR_TIME: 0.43834400177001953
> STR_ID: 3flm |STR_LEN: 1098 |STR_TIME: 1.880547046661377
> STR_ID: 3fln |STR_LEN: 703 |STR_TIME: 0.7362239360809326
> STR_ID: 3flo |STR_LEN: 3108 |STR_TIME: 8.370952844619751
> STR_ID: 3flp |STR_LEN: 3947 |STR_TIME: 5.5366737842559814
> STR_ID: 3flq |STR_LEN: 488 |STR_TIME: 0.7081248760223389
> STR_ID: 3flr |STR_LEN: 438 |STR_TIME: 0.7877168655395508
> STR_ID: 3fls |STR_LEN: 375 |STR_TIME: 0.6541681289672852
> STR_ID: 3flt |STR_LEN: 442 |STR_TIME: 0.7959728240966797
> STR_ID: 3flu |STR_LEN: 2155 |STR_TIME: 2.4061119556427
> STR_ID: 3flv |STR_LEN: 357 |STR_TIME: 0.45021605491638184
> STR_ID: 3flw |STR_LEN: 624 |STR_TIME: 0.7288529872894287
> STR_ID: 3fly |STR_LEN: 635 |STR_TIME: 0.742988109588623
> STR_ID: 3flz |STR_LEN: 555 |STR_TIME: 0.7583880424499512
> STR_ID: 4fl0 |STR_LEN: 830 |STR_TIME: 1.554884910583496
> STR_ID: 4fl1 |STR_LEN: 491 |STR_TIME: 0.6189019680023193
> STR_ID: 4fl2 |STR_LEN: 727 |STR_TIME: 1.1273138523101807
> STR_ID: 4fl3 |STR_LEN: 945 |STR_TIME: 1.142651081085205
> STR_ID: 4fl4 |STR_LEN: 2273 |STR_TIME: 3.8657050132751465
> STR_ID: 4fl5 |STR_LEN: 1016 |STR_TIME: 1.107464075088501
> STR_ID: 4fl6 |STR_LEN: 646 |STR_TIME: 1.9806249141693115
> STR_ID: 4fl7 |STR_LEN: 563 |STR_TIME: 0.6013798713684082
> STR_ID: 4fl8 |STR_LEN: 417 |STR_TIME: 0.8770089149475098
> STR_ID: 4fl9 |STR_LEN: 911 |STR_TIME: 2.836841106414795
> STR_ID: 4fla |STR_LEN: 659 |STR_TIME: 1.6460859775543213
> STR_ID: 4flb |STR_LEN: 212 |STR_TIME: 0.5035719871520996
> STR_ID: 4flc |STR_LEN: 1983 |STR_TIME: 5.878542900085449
> STR_ID: 4fle |STR_LEN: 378 |STR_TIME: 0.4467048645019531
> STR_ID: 4flf |STR_LEN: 836 |STR_TIME: 1.0488371849060059
> STR_ID: 4flg |STR_LEN: 401 |STR_TIME: 0.7914261817932129
> STR_ID: 4flh |STR_LEN: 887 |STR_TIME: 2.8543989658355713
> STR_ID: 4fli |STR_LEN: 492 |STR_TIME: 0.6712019443511963
> STR_ID: 4flj |STR_LEN: 445 |STR_TIME: 0.7124831676483154
> STR_ID: 4flk |STR_LEN: 462 |STR_TIME: 0.633904218673706
> STR_ID: 4fll |STR_LEN: 521 |STR_TIME: 0.6782598495483398
> STR_ID: 4flm |STR_LEN: 711 |STR_TIME: 1.0726239681243896
> STR_ID: 4fln |STR_LEN: 1596 |STR_TIME: 4.456920862197876
> STR_ID: 4flo |STR_LEN: 1211 |STR_TIME: 1.3537571430206299
> STR_ID: 4flp |STR_LEN: 275 |STR_TIME: 0.7999329566955566
> STR_ID: 4flq |STR_LEN: 973 |STR_TIME: 1.2689197063446045
> STR_ID: 4flr |STR_LEN: 906 |STR_TIME: 1.2462351322174072
> STR_ID: 4fls |STR_LEN: 912 |STR_TIME: 1.2719783782958984
> STR_ID: 4flt |STR_LEN: 1098 |STR_TIME: 2.9477498531341553
> STR_ID: 4flu |STR_LEN: 998 |STR_TIME: 2.7880451679229736
> STR_ID: 4flv |STR_LEN: 1148 |STR_TIME: 2.8627231121063232
> STR_ID: 4flw |STR_LEN: 1433 |STR_TIME: 2.9680392742156982
> STR_ID: 4flx |STR_LEN: 1224 |STR_TIME: 2.86362886428833
> STR_ID: 4fly |STR_LEN: 1342 |STR_TIME: 2.8014659881591797
> STR_ID: 4flz |STR_LEN: 846 |STR_TIME: 2.778337001800537
> STR_ID: 5fl0 |STR_LEN: 1914 |STR_TIME: 6.917256116867065
> STR_ID: 5fl1 |STR_LEN: 1945 |STR_TIME: 7.002385139465332
> STR_ID: 5fl2 |STR_LEN: 816 |STR_TIME: 1.2145800590515137
> STR_ID: 5fl3 |STR_LEN: 402 |STR_TIME: 0.7604198455810547
> STR_ID: 5fl4 |STR_LEN: 2072 |STR_TIME: 2.0963122844696045
> STR_ID: 5fl5 |STR_LEN: 1939 |STR_TIME: 2.07487416267395
> STR_ID: 5fl6 |STR_LEN: 2163 |STR_TIME: 2.1495301723480225
> STR_ID: 5fl7 |STR_LEN: 4023 |STR_TIME: 6.962414026260376
> STR_ID: 5fl8 |STR_LEN: 13179 |STR_TIME: 28.751827001571655
> STR_ID: 5flc |STR_LEN: 6968 |STR_TIME: 11.112406015396118
> STR_ID: 5fld |STR_LEN: 252 |STR_TIME: 0.33023691177368164
> STR_ID: 5fle |STR_LEN: 1315 |STR_TIME: 2.2873237133026123
> STR_ID: 5flf |STR_LEN: 1802 |STR_TIME: 2.6877238750457764
> STR_ID: 5flg |STR_LEN: 585 |STR_TIME: 0.922842264175415
> STR_ID: 5flh |STR_LEN: 689 |STR_TIME: 0.8172409534454346
> STR_ID: 5fli |STR_LEN: 3115 |STR_TIME: 4.21778416633606
> STR_ID: 5flj |STR_LEN: 3513 |STR_TIME: 7.770657777786255
> STR_ID: 5flk |STR_LEN: 612 |STR_TIME: 1.2774279117584229
> STR_ID: 5fll |STR_LEN: 609 |STR_TIME: 1.809201955795288
> STR_ID: 5flm |STR_LEN: 3985 |STR_TIME: 7.879870891571045
> STR_ID: 5flo |STR_LEN: 500 |STR_TIME: 0.62782883644104
> STR_ID: 5flp |STR_LEN: 495 |STR_TIME: 0.6553270816802979
