>> START_DIR: ./data/c/c0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1c01 |STR_LEN: 76 |STR_TIME: 4.4108357429504395
> STR_ID: 1ciu |STR_LEN: 1028 |STR_TIME: 1.303717851638794
> STR_ID: 1civ |STR_LEN: 481 |STR_TIME: 0.7220187187194824
> STR_ID: 1ciw |STR_LEN: 1371 |STR_TIME: 1.7295951843261719
> STR_ID: 1cix |STR_LEN: 44 |STR_TIME: 3.4130449295043945
> STR_ID: 1ciy |STR_LEN: 699 |STR_TIME: 1.077948808670044
> STR_ID: 1ciz |STR_LEN: 322 |STR_TIME: 0.40036511421203613
> STR_ID: 2ci0 |STR_LEN: 788 |STR_TIME: 0.9453532695770264
> STR_ID: 2ci1 |STR_LEN: 747 |STR_TIME: 1.231252908706665
> STR_ID: 2ci2 |STR_LEN: 129 |STR_TIME: 0.18274521827697754
> STR_ID: 2ci3 |STR_LEN: 623 |STR_TIME: 0.6575648784637451
> STR_ID: 2ci4 |STR_LEN: 479 |STR_TIME: 0.5607719421386719
> STR_ID: 2ci5 |STR_LEN: 1195 |STR_TIME: 1.1205699443817139
> STR_ID: 2ci6 |STR_LEN: 373 |STR_TIME: 0.5647320747375488
> STR_ID: 2ci7 |STR_LEN: 602 |STR_TIME: 0.5869009494781494
> STR_ID: 2ci8 |STR_LEN: 171 |STR_TIME: 0.27362775802612305
> STR_ID: 2ci9 |STR_LEN: 479 |STR_TIME: 0.5185680389404297
> STR_ID: 2cia |STR_LEN: 213 |STR_TIME: 0.2943909168243408
> STR_ID: 2cib |STR_LEN: 780 |STR_TIME: 0.9979357719421387
> STR_ID: 2cic |STR_LEN: 704 |STR_TIME: 0.6169168949127197
> STR_ID: 2cie |STR_LEN: 140 |STR_TIME: 0.1947791576385498
> STR_ID: 2cif |STR_LEN: 79 |STR_TIME: 0.18382906913757324
> STR_ID: 2cig |STR_LEN: 303 |STR_TIME: 0.40107202529907227
> STR_ID: 2cih |STR_LEN: 511 |STR_TIME: 0.4786098003387451
> STR_ID: 2cii |STR_LEN: 481 |STR_TIME: 0.7966840267181396
> STR_ID: 2cij |STR_LEN: 928 |STR_TIME: 1.3137271404266357
> STR_ID: 2cik |STR_LEN: 712 |STR_TIME: 0.8302409648895264
> STR_ID: 2cim |STR_LEN: 1232 |STR_TIME: 1.8756189346313477
> STR_ID: 2cin |STR_LEN: 647 |STR_TIME: 0.8712730407714844
> STR_ID: 2cio |STR_LEN: 385 |STR_TIME: 0.8776021003723145
> STR_ID: 2cip |STR_LEN: 725 |STR_TIME: 0.6784830093383789
> STR_ID: 2ciq |STR_LEN: 595 |STR_TIME: 0.6372289657592773
> STR_ID: 2cir |STR_LEN: 541 |STR_TIME: 1.153346061706543
> STR_ID: 2cis |STR_LEN: 667 |STR_TIME: 0.716259241104126
> STR_ID: 2cit |STR_LEN: 768 |STR_TIME: 0.6899700164794922
> STR_ID: 2ciu |STR_LEN: 290 |STR_TIME: 0.31571102142333984
> STR_ID: 2civ |STR_LEN: 749 |STR_TIME: 0.757112979888916
> STR_ID: 2ciw |STR_LEN: 933 |STR_TIME: 1.3622791767120361
> STR_ID: 2cix |STR_LEN: 669 |STR_TIME: 0.7108480930328369
> STR_ID: 2ciy |STR_LEN: 722 |STR_TIME: 0.769157886505127
> STR_ID: 2ciz |STR_LEN: 904 |STR_TIME: 1.4311559200286865
> STR_ID: 3ci0 |STR_LEN: 711 |STR_TIME: 1.0322308540344238
> STR_ID: 3ci1 |STR_LEN: 341 |STR_TIME: 0.45349621772766113
> STR_ID: 3ci2 |STR_LEN: 64 |STR_TIME: 4.285665035247803
> STR_ID: 3ci3 |STR_LEN: 365 |STR_TIME: 0.49937891960144043
> STR_ID: 3ci4 |STR_LEN: 276 |STR_TIME: 0.44940996170043945
> STR_ID: 3ci5 |STR_LEN: 972 |STR_TIME: 1.9939188957214355
> STR_ID: 3ci6 |STR_LEN: 615 |STR_TIME: 0.7871978282928467
> STR_ID: 3ci7 |STR_LEN: 510 |STR_TIME: 0.7888000011444092
> STR_ID: 3ci8 |STR_LEN: 502 |STR_TIME: 0.6906118392944336
> STR_ID: 3ci9 |STR_LEN: 111 |STR_TIME: 0.20488214492797852
> STR_ID: 3cia |STR_LEN: 3254 |STR_TIME: 4.392518997192383
> STR_ID: 3cib |STR_LEN: 1749 |STR_TIME: 1.7004108428955078
> STR_ID: 3cic |STR_LEN: 1752 |STR_TIME: 1.634462833404541
> STR_ID: 3cid |STR_LEN: 1737 |STR_TIME: 1.627669095993042
> STR_ID: 3cif |STR_LEN: 2087 |STR_TIME: 2.537684917449951
> STR_ID: 3cig |STR_LEN: 767 |STR_TIME: 1.3539719581604004
> STR_ID: 3cih |STR_LEN: 1102 |STR_TIME: 1.4396028518676758
> STR_ID: 3cii |STR_LEN: 1238 |STR_TIME: 2.378375291824341
> STR_ID: 3cij |STR_LEN: 1409 |STR_TIME: 2.30325984954834
> STR_ID: 3cik |STR_LEN: 1039 |STR_TIME: 1.9111850261688232
> STR_ID: 3cim |STR_LEN: 633 |STR_TIME: 1.1296887397766113
> STR_ID: 3cin |STR_LEN: 620 |STR_TIME: 0.8336031436920166
> STR_ID: 3cio |STR_LEN: 627 |STR_TIME: 0.9501378536224365
> STR_ID: 3cip |STR_LEN: 967 |STR_TIME: 1.9354968070983887
> STR_ID: 3ciq |STR_LEN: 1263 |STR_TIME: 2.1934378147125244
> STR_ID: 3cir |STR_LEN: 2037 |STR_TIME: 3.6392691135406494
> STR_ID: 3cis |STR_LEN: 2691 |STR_TIME: 4.197556972503662
> STR_ID: 3cit |STR_LEN: 642 |STR_TIME: 0.7294752597808838
> STR_ID: 3ciu |STR_LEN: 588 |STR_TIME: 1.0730538368225098
> STR_ID: 3civ |STR_LEN: 537 |STR_TIME: 0.682765007019043
> STR_ID: 3ciw |STR_LEN: 782 |STR_TIME: 1.5049152374267578
> STR_ID: 3cix |STR_LEN: 726 |STR_TIME: 1.4329609870910645
> STR_ID: 3ciy |STR_LEN: 1465 |STR_TIME: 3.1447808742523193
> STR_ID: 3ciz |STR_LEN: 1994 |STR_TIME: 2.158026933670044
> STR_ID: 4ci0 |STR_LEN: 902 |STR_TIME: 1.6294729709625244
> STR_ID: 4ci1 |STR_LEN: 1498 |STR_TIME: 4.809808015823364
> STR_ID: 4ci2 |STR_LEN: 1471 |STR_TIME: 4.798391103744507
> STR_ID: 4ci3 |STR_LEN: 1463 |STR_TIME: 4.692965030670166
> STR_ID: 4ci4 |STR_LEN: 301 |STR_TIME: 0.8557801246643066
> STR_ID: 4ci5 |STR_LEN: 1015 |STR_TIME: 1.8233528137207031
> STR_ID: 4ci6 |STR_LEN: 1107 |STR_TIME: 3.123007297515869
> STR_ID: 4ci7 |STR_LEN: 1855 |STR_TIME: 3.4826250076293945
> STR_ID: 4ci8 |STR_LEN: 1513 |STR_TIME: 2.3298449516296387
> STR_ID: 4ci9 |STR_LEN: 1039 |STR_TIME: 0.9687080383300781
> STR_ID: 4cia |STR_LEN: 781 |STR_TIME: 0.9038040637969971
> STR_ID: 4cib |STR_LEN: 1331 |STR_TIME: 1.0988132953643799
> STR_ID: 4cic |STR_LEN: 439 |STR_TIME: 0.994621992111206
> STR_ID: 4cid |STR_LEN: 504 |STR_TIME: 1.645941972732544
> STR_ID: 4cie |STR_LEN: 446 |STR_TIME: 0.7439999580383301
> STR_ID: 4cif |STR_LEN: 473 |STR_TIME: 0.6829991340637207
> STR_ID: 4cig |STR_LEN: 484 |STR_TIME: 0.6782801151275635
> STR_ID: 4cih |STR_LEN: 631 |STR_TIME: 1.0565159320831299
> STR_ID: 4cii |STR_LEN: 227 |STR_TIME: 0.6738138198852539
> STR_ID: 4cij |STR_LEN: 1287 |STR_TIME: 3.5316877365112305
> STR_ID: 4cik |STR_LEN: 265 |STR_TIME: 0.25768613815307617
> STR_ID: 4cil |STR_LEN: 529 |STR_TIME: 1.0985620021820068
> STR_ID: 4cim |STR_LEN: 626 |STR_TIME: 1.1990818977355957
> STR_ID: 4cin |STR_LEN: 403 |STR_TIME: 1.119339942932129
> STR_ID: 4cio |STR_LEN: 104 |STR_TIME: 5.2856621742248535
> STR_ID: 4cip |STR_LEN: 295 |STR_TIME: 0.5890789031982422
> STR_ID: 4cis |STR_LEN: 696 |STR_TIME: 2.1250500679016113
> STR_ID: 4cit |STR_LEN: 723 |STR_TIME: 0.8951239585876465
> STR_ID: 4ciu |STR_LEN: 659 |STR_TIME: 2.187553882598877
> STR_ID: 4civ |STR_LEN: 160 |STR_TIME: 0.3515918254852295
> STR_ID: 4ciw |STR_LEN: 227 |STR_TIME: 0.3170499801635742
> STR_ID: 4cix |STR_LEN: 142 |STR_TIME: 0.27869606018066406
> STR_ID: 4ciy |STR_LEN: 234 |STR_TIME: 0.31993603706359863
> STR_ID: 4ciz |STR_LEN: 290 |STR_TIME: 0.9683570861816406
> STR_ID: 5ci0 |STR_LEN: 561 |STR_TIME: 1.2915172576904297
> STR_ID: 5ci1 |STR_LEN: 565 |STR_TIME: 1.8756020069122314
> STR_ID: 5ci2 |STR_LEN: 563 |STR_TIME: 1.3048958778381348
> STR_ID: 5ci3 |STR_LEN: 563 |STR_TIME: 1.3301682472229004
> STR_ID: 5ci4 |STR_LEN: 564 |STR_TIME: 1.3680329322814941
> STR_ID: 5ci5 |STR_LEN: 1825 |STR_TIME: 4.262386798858643
> STR_ID: 5ci6 |STR_LEN: 691 |STR_TIME: 1.2665748596191406
> STR_ID: 5ci7 |STR_LEN: 437 |STR_TIME: 1.5447280406951904
> STR_ID: 5ci8 |STR_LEN: 118 |STR_TIME: 0.5022039413452148
> STR_ID: 5ci9 |STR_LEN: 124 |STR_TIME: 0.5007059574127197
> STR_ID: 5cib |STR_LEN: 810 |STR_TIME: 2.657855272293091
> STR_ID: 5cic |STR_LEN: 1276 |STR_TIME: 1.603468656539917
> STR_ID: 5cid |STR_LEN: 819 |STR_TIME: 1.5331718921661377
> STR_ID: 5cie |STR_LEN: 865 |STR_TIME: 2.7577688694000244
> STR_ID: 5cif |STR_LEN: 1332 |STR_TIME: 2.837222099304199
> STR_ID: 5cig |STR_LEN: 1132 |STR_TIME: 1.608644962310791
> STR_ID: 5cih |STR_LEN: 838 |STR_TIME: 2.7169950008392334
> STR_ID: 5cik |STR_LEN: 1316 |STR_TIME: 1.525310754776001
> STR_ID: 5cil |STR_LEN: 859 |STR_TIME: 1.6159672737121582
> STR_ID: 5cim |STR_LEN: 1378 |STR_TIME: 4.313357830047607
> STR_ID: 5cin |STR_LEN: 1034 |STR_TIME: 1.0081098079681396
> STR_ID: 5cio |STR_LEN: 1685 |STR_TIME: 2.657728910446167
> STR_ID: 5cip |STR_LEN: 999 |STR_TIME: 1.5162203311920166
> STR_ID: 5ciq |STR_LEN: 560 |STR_TIME: 0.8742971420288086
> STR_ID: 5cir |STR_LEN: 762 |STR_TIME: 1.3284978866577148
> STR_ID: 5cis |STR_LEN: 369 |STR_TIME: 1.0299360752105713
> STR_ID: 5cit |STR_LEN: 486 |STR_TIME: 0.8309440612792969
> STR_ID: 5ciu |STR_LEN: 426 |STR_TIME: 0.5577878952026367
> STR_ID: 5civ |STR_LEN: 407 |STR_TIME: 0.44640302658081055
> STR_ID: 5ciw |STR_LEN: 515 |STR_TIME: 0.8277690410614014
> STR_ID: 5cix |STR_LEN: 411 |STR_TIME: 0.5608692169189453
> STR_ID: 5ciy |STR_LEN: 994 |STR_TIME: 0.9624083042144775
> STR_ID: 5ciz |STR_LEN: 322 |STR_TIME: 1.344482183456421
>> FINISH_DIR: ./data/c/ci/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 3177 |DIR_TIME: 233.79217100143433 

>> START_DIR: ./data/c/cj/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1cj0 |STR_LEN: 944 |STR_TIME: 1.5622050762176514
> STR_ID: 1cj1 |STR_LEN: 1168 |STR_TIME: 2.221673011779785
> STR_ID: 1cj2 |STR_LEN: 614 |STR_TIME: 0.8200500011444092
> STR_ID: 1cj3 |STR_LEN: 657 |STR_TIME: 0.8004097938537598
> STR_ID: 1cj4 |STR_LEN: 624 |STR_TIME: 0.8234376907348633
> STR_ID: 1cj5 |STR_LEN: 162 |STR_TIME: 5.253318786621094
> STR_ID: 1cj6 |STR_LEN: 402 |STR_TIME: 0.36647701263427734
> STR_ID: 1cj7 |STR_LEN: 408 |STR_TIME: 0.3369138240814209
> STR_ID: 1cj8 |STR_LEN: 357 |STR_TIME: 0.3247859477996826
> STR_ID: 1cj9 |STR_LEN: 393 |STR_TIME: 0.33484578132629395
> STR_ID: 1cja |STR_LEN: 656 |STR_TIME: 1.3574678897857666
> STR_ID: 1cjb |STR_LEN: 1337 |STR_TIME: 1.8481762409210205
> STR_ID: 1cjc |STR_LEN: 1039 |STR_TIME: 1.0204038619995117
> STR_ID: 1cjd |STR_LEN: 1581 |STR_TIME: 1.9598369598388672
> STR_ID: 1cje |STR_LEN: 562 |STR_TIME: 0.8670370578765869
> STR_ID: 1cjf |STR_LEN: 332 |STR_TIME: 0.5558018684387207
> STR_ID: 1cjg |STR_LEN: 168 |STR_TIME: 7.257824659347534
> STR_ID: 1cjk |STR_LEN: 751 |STR_TIME: 1.3584978580474854
> STR_ID: 1cjl |STR_LEN: 378 |STR_TIME: 0.7376339435577393
> STR_ID: 1cjm |STR_LEN: 276 |STR_TIME: 0.4718329906463623
> STR_ID: 1cjp |STR_LEN: 1122 |STR_TIME: 1.8012890815734863
> STR_ID: 1cjq |STR_LEN: 124 |STR_TIME: 0.24055004119873047
> STR_ID: 1cjr |STR_LEN: 135 |STR_TIME: 0.29703712463378906
> STR_ID: 1cjs |STR_LEN: 283 |STR_TIME: 0.41982316970825195
> STR_ID: 1cjt |STR_LEN: 782 |STR_TIME: 1.3954532146453857
> STR_ID: 1cju |STR_LEN: 758 |STR_TIME: 1.3576979637145996
> STR_ID: 1cjv |STR_LEN: 761 |STR_TIME: 1.3718950748443604
> STR_ID: 1cjw |STR_LEN: 428 |STR_TIME: 0.4092402458190918
> STR_ID: 1cjx |STR_LEN: 1991 |STR_TIME: 2.5930230617523193
> STR_ID: 1cjy |STR_LEN: 1311 |STR_TIME: 2.2624659538269043
> STR_ID: 2cj0 |STR_LEN: 683 |STR_TIME: 0.7324180603027344
> STR_ID: 2cj1 |STR_LEN: 672 |STR_TIME: 0.7215821743011475
> STR_ID: 2cj2 |STR_LEN: 794 |STR_TIME: 0.8030736446380615
> STR_ID: 2cj3 |STR_LEN: 303 |STR_TIME: 0.7038710117340088
> STR_ID: 2cj4 |STR_LEN: 640 |STR_TIME: 1.0836060047149658
> STR_ID: 2cj5 |STR_LEN: 310 |STR_TIME: 0.33640599250793457
> STR_ID: 2cj6 |STR_LEN: 277 |STR_TIME: 0.32129883766174316
> STR_ID: 2cj7 |STR_LEN: 280 |STR_TIME: 0.3196420669555664
> STR_ID: 2cj8 |STR_LEN: 360 |STR_TIME: 0.5285072326660156
> STR_ID: 2cj9 |STR_LEN: 1306 |STR_TIME: 2.0103039741516113
> STR_ID: 2cja |STR_LEN: 1426 |STR_TIME: 1.907266616821289
> STR_ID: 2cjb |STR_LEN: 1074 |STR_TIME: 1.875669002532959
> STR_ID: 2cjc |STR_LEN: 139 |STR_TIME: 0.19710087776184082
> STR_ID: 2cjd |STR_LEN: 712 |STR_TIME: 0.8550190925598145
> STR_ID: 2cje |STR_LEN: 350 |STR_TIME: 0.5359151363372803
> STR_ID: 2cjf |STR_LEN: 3381 |STR_TIME: 3.5878288745880127
> STR_ID: 2cjg |STR_LEN: 680 |STR_TIME: 0.8579061031341553
> STR_ID: 2cjh |STR_LEN: 667 |STR_TIME: 0.8689711093902588
> STR_ID: 2cji |STR_LEN: 431 |STR_TIME: 0.6026899814605713
> STR_ID: 2cjj |STR_LEN: 112 |STR_TIME: 0.18050670623779297
> STR_ID: 2cjk |STR_LEN: 175 |STR_TIME: 15.398459196090698
> STR_ID: 2cjl |STR_LEN: 722 |STR_TIME: 0.8152220249176025
> STR_ID: 2cjm |STR_LEN: 1710 |STR_TIME: 2.208695650100708
> STR_ID: 2cjn |STR_LEN: 97 |STR_TIME: 0.32485389709472656
> STR_ID: 2cjo |STR_LEN: 97 |STR_TIME: 3.0476632118225098
> STR_ID: 2cjp |STR_LEN: 1047 |STR_TIME: 1.2532987594604492
> STR_ID: 2cjq |STR_LEN: 577 |STR_TIME: 1.0666742324829102
> STR_ID: 2cjr |STR_LEN: 1751 |STR_TIME: 1.9004402160644531
> STR_ID: 2cjs |STR_LEN: 726 |STR_TIME: 0.8692796230316162
> STR_ID: 2cjt |STR_LEN: 1171 |STR_TIME: 1.1624348163604736
> STR_ID: 2cju |STR_LEN: 261 |STR_TIME: 0.4556868076324463
> STR_ID: 2cjw |STR_LEN: 482 |STR_TIME: 0.7297899723052979
> STR_ID: 2cjx |STR_LEN: 616 |STR_TIME: 0.6029744148254395
> STR_ID: 2cjy |STR_LEN: 593 |STR_TIME: 0.6068298816680908
> STR_ID: 2cjz |STR_LEN: 489 |STR_TIME: 0.6721527576446533
> STR_ID: 3cj0 |STR_LEN: 1569 |STR_TIME: 2.0348780155181885
> STR_ID: 3cj1 |STR_LEN: 807 |STR_TIME: 0.8621950149536133
> STR_ID: 3cj2 |STR_LEN: 1486 |STR_TIME: 2.083702802658081
> STR_ID: 3cj3 |STR_LEN: 1342 |STR_TIME: 1.99068021774292
> STR_ID: 3cj4 |STR_LEN: 1598 |STR_TIME: 2.0319881439208984
> STR_ID: 3cj5 |STR_LEN: 1760 |STR_TIME: 2.1092448234558105
> STR_ID: 3cj7 |STR_LEN: 806 |STR_TIME: 0.8951098918914795
> STR_ID: 3cj8 |STR_LEN: 1187 |STR_TIME: 1.2516238689422607
> STR_ID: 3cj9 |STR_LEN: 809 |STR_TIME: 0.8741121292114258
> STR_ID: 3cja |STR_LEN: 758 |STR_TIME: 0.8885061740875244
> STR_ID: 3cjb |STR_LEN: 490 |STR_TIME: 0.9540820121765137
> STR_ID: 3cjc |STR_LEN: 768 |STR_TIME: 1.3763229846954346
> STR_ID: 3cjd |STR_LEN: 607 |STR_TIME: 0.7483699321746826
> STR_ID: 3cje |STR_LEN: 297 |STR_TIME: 0.3850748538970947
> STR_ID: 3cjf |STR_LEN: 368 |STR_TIME: 0.5870668888092041
> STR_ID: 3cjg |STR_LEN: 401 |STR_TIME: 0.6143622398376465
> STR_ID: 3cjh |STR_LEN: 700 |STR_TIME: 1.2349069118499756
> STR_ID: 3cji |STR_LEN: 1067 |STR_TIME: 1.5428037643432617
> STR_ID: 3cjj |STR_LEN: 453 |STR_TIME: 0.5114388465881348
> STR_ID: 3cjk |STR_LEN: 220 |STR_TIME: 0.31403112411499023
> STR_ID: 3cjl |STR_LEN: 232 |STR_TIME: 0.37616467475891113
> STR_ID: 3cjm |STR_LEN: 615 |STR_TIME: 0.6323850154876709
> STR_ID: 3cjn |STR_LEN: 289 |STR_TIME: 0.3475170135498047
> STR_ID: 3cjo |STR_LEN: 989 |STR_TIME: 1.326103925704956
> STR_ID: 3cjp |STR_LEN: 871 |STR_TIME: 1.0772209167480469
> STR_ID: 3cjq |STR_LEN: 1363 |STR_TIME: 2.0169310569763184
> STR_ID: 3cjr |STR_LEN: 696 |STR_TIME: 0.7897379398345947
> STR_ID: 3cjs |STR_LEN: 456 |STR_TIME: 0.44916415214538574
> STR_ID: 3cjt |STR_LEN: 4728 |STR_TIME: 5.501389026641846
> STR_ID: 3cjw |STR_LEN: 207 |STR_TIME: 0.42626190185546875
> STR_ID: 3cjx |STR_LEN: 1468 |STR_TIME: 2.334062099456787
> STR_ID: 3cjy |STR_LEN: 454 |STR_TIME: 0.5634708404541016
> STR_ID: 3cjz |STR_LEN: 141 |STR_TIME: 0.31965112686157227
> STR_ID: 4cj0 |STR_LEN: 1470 |STR_TIME: 2.407850980758667
> STR_ID: 4cj1 |STR_LEN: 1396 |STR_TIME: 2.4549968242645264
> STR_ID: 4cj2 |STR_LEN: 741 |STR_TIME: 1.5081760883331299
> STR_ID: 4cj3 |STR_LEN: 450 |STR_TIME: 0.6576058864593506
> STR_ID: 4cj4 |STR_LEN: 451 |STR_TIME: 0.6597280502319336
> STR_ID: 4cj5 |STR_LEN: 410 |STR_TIME: 0.6754727363586426
> STR_ID: 4cj6 |STR_LEN: 559 |STR_TIME: 0.9582641124725342
> STR_ID: 4cj7 |STR_LEN: 854 |STR_TIME: 1.5526719093322754
> STR_ID: 4cj8 |STR_LEN: 3892 |STR_TIME: 7.401065111160278
> STR_ID: 4cj9 |STR_LEN: 2414 |STR_TIME: 4.893324851989746
> STR_ID: 4cja |STR_LEN: 924 |STR_TIME: 2.784209966659546
> STR_ID: 4cjb |STR_LEN: 1064 |STR_TIME: 1.7752799987792969
> STR_ID: 4cjc |STR_LEN: 961 |STR_TIME: 1.837416172027588
> STR_ID: 4cjd |STR_LEN: 227 |STR_TIME: 0.4541740417480469
> STR_ID: 4cje |STR_LEN: 419 |STR_TIME: 0.6550862789154053
> STR_ID: 4cjf |STR_LEN: 415 |STR_TIME: 0.6327841281890869
> STR_ID: 4cjg |STR_LEN: 320 |STR_TIME: 0.6374509334564209
> STR_ID: 4cjk |STR_LEN: 441 |STR_TIME: 0.6564080715179443
> STR_ID: 4cjl |STR_LEN: 217 |STR_TIME: 0.3730490207672119
> STR_ID: 4cjm |STR_LEN: 535 |STR_TIME: 1.725879192352295
> STR_ID: 4cjn |STR_LEN: 1590 |STR_TIME: 4.307162046432495
> STR_ID: 4cjo |STR_LEN: 191 |STR_TIME: 0.295180082321167
> STR_ID: 4cjp |STR_LEN: 396 |STR_TIME: 0.6358180046081543
> STR_ID: 4cjq |STR_LEN: 466 |STR_TIME: 0.7152807712554932
> STR_ID: 4cjr |STR_LEN: 473 |STR_TIME: 0.6600189208984375
> STR_ID: 4cjs |STR_LEN: 482 |STR_TIME: 0.6861169338226318
> STR_ID: 4cjt |STR_LEN: 453 |STR_TIME: 0.6343193054199219
> STR_ID: 4cju |STR_LEN: 456 |STR_TIME: 0.683150053024292
> STR_ID: 4cjv |STR_LEN: 407 |STR_TIME: 0.6162230968475342
> STR_ID: 4cjw |STR_LEN: 397 |STR_TIME: 0.660053014755249
> STR_ID: 4cjx |STR_LEN: 921 |STR_TIME: 2.0254018306732178
> STR_ID: 4cjz |STR_LEN: 336 |STR_TIME: 1.1249322891235352
> STR_ID: 5cj0 |STR_LEN: 508 |STR_TIME: 1.3948400020599365
> STR_ID: 5cj1 |STR_LEN: 948 |STR_TIME: 2.616847276687622
> STR_ID: 5cj2 |STR_LEN: 2030 |STR_TIME: 3.2443180084228516
> STR_ID: 5cj3 |STR_LEN: 423 |STR_TIME: 1.1046221256256104
> STR_ID: 5cj4 |STR_LEN: 772 |STR_TIME: 2.663738965988159
> STR_ID: 5cj5 |STR_LEN: 1327 |STR_TIME: 2.3691320419311523
> STR_ID: 5cj6 |STR_LEN: 390 |STR_TIME: 0.6269559860229492
> STR_ID: 5cj7 |STR_LEN: 513 |STR_TIME: 1.0586659908294678
> STR_ID: 5cj8 |STR_LEN: 246 |STR_TIME: 0.6815707683563232
> STR_ID: 5cj9 |STR_LEN: 221 |STR_TIME: 0.33867883682250977
> STR_ID: 5cjb |STR_LEN: 274 |STR_TIME: 0.8167963027954102
> STR_ID: 5cje |STR_LEN: 467 |STR_TIME: 0.7949299812316895
> STR_ID: 5cjf |STR_LEN: 505 |STR_TIME: 0.6334028244018555
> STR_ID: 5cjh |STR_LEN: 3044 |STR_TIME: 3.0733962059020996
> STR_ID: 5cjj |STR_LEN: 429 |STR_TIME: 1.2896671295166016
> STR_ID: 5cjl |STR_LEN: 596 |STR_TIME: 1.548144817352295
> STR_ID: 5cjm |STR_LEN: 1090 |STR_TIME: 1.3966829776763916
> STR_ID: 5cjn |STR_LEN: 1269 |STR_TIME: 1.4929440021514893
> STR_ID: 5cjo |STR_LEN: 1373 |STR_TIME: 4.474133014678955
> STR_ID: 5cjp |STR_LEN: 1578 |STR_TIME: 3.232887029647827
> STR_ID: 5cjq |STR_LEN: 634 |STR_TIME: 1.2170538902282715
> STR_ID: 5cjs |STR_LEN: 1261 |STR_TIME: 2.19583797454834
> STR_ID: 5cjt |STR_LEN: 2133 |STR_TIME: 7.284703969955444
> STR_ID: 5cju |STR_LEN: 2135 |STR_TIME: 7.141395092010498
> STR_ID: 5cjv |STR_LEN: 2131 |STR_TIME: 7.060580253601074
> STR_ID: 5cjw |STR_LEN: 2134 |STR_TIME: 7.150835990905762
> STR_ID: 5cjx |STR_LEN: 2968 |STR_TIME: 9.38925290107727
> STR_ID: 5cjy |STR_LEN: 110 |STR_TIME: 0.3553347587585449
> STR_ID: 5cjz |STR_LEN: 1533 |STR_TIME: 1.3996810913085938
>> FINISH_DIR: ./data/c/cj/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 3336 |DIR_TIME: 258.97895216941833 

>> START_DIR: ./data/c/ck/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1ck0 |STR_LEN: 460 |STR_TIME: 0.758446216583252
> STR_ID: 1ck1 |STR_LEN: 323 |STR_TIME: 0.4857020378112793
> STR_ID: 1ck2 |STR_LEN: 104 |STR_TIME: 0.37178802490234375
> STR_ID: 1ck3 |STR_LEN: 339 |STR_TIME: 0.5149998664855957
> STR_ID: 1ck4 |STR_LEN: 603 |STR_TIME: 0.9737627506256104
> STR_ID: 1ck6 |STR_LEN: 550 |STR_TIME: 0.6712751388549805
> STR_ID: 1ck7 |STR_LEN: 732 |STR_TIME: 1.185788869857788
> STR_ID: 1cka |STR_LEN: 185 |STR_TIME: 0.26975011825561523
> STR_ID: 1ckb |STR_LEN: 133 |STR_TIME: 0.20805883407592773
> STR_ID: 1ckc |STR_LEN: 393 |STR_TIME: 0.3364098072052002
> STR_ID: 1ckd |STR_LEN: 384 |STR_TIME: 0.3289821147918701
> STR_ID: 1cke |STR_LEN: 369 |STR_TIME: 0.4633619785308838
> STR_ID: 1ckf |STR_LEN: 399 |STR_TIME: 0.33167290687561035
> STR_ID: 1ckg |STR_LEN: 563 |STR_TIME: 0.5668690204620361
> STR_ID: 1ckh |STR_LEN: 368 |STR_TIME: 0.33168506622314453
> STR_ID: 1cki |STR_LEN: 675 |STR_TIME: 1.090113878250122
> STR_ID: 1ckj |STR_LEN: 626 |STR_TIME: 1.0575640201568604
> STR_ID: 1ckk |STR_LEN: 178 |STR_TIME: 16.93556571006775
> STR_ID: 1ckl |STR_LEN: 830 |STR_TIME: 1.5976500511169434
> STR_ID: 1ckm |STR_LEN: 996 |STR_TIME: 1.2803168296813965
> STR_ID: 1ckn |STR_LEN: 979 |STR_TIME: 1.460798978805542
> STR_ID: 1cko |STR_LEN: 319 |STR_TIME: 0.6059041023254395
> STR_ID: 1ckp |STR_LEN: 372 |STR_TIME: 0.5827739238739014
> STR_ID: 1ckq |STR_LEN: 425 |STR_TIME: 0.6330580711364746
> STR_ID: 1ckr |STR_LEN: 159 |STR_TIME: 10.218461275100708
> STR_ID: 1cks |STR_LEN: 457 |STR_TIME: 0.548292875289917
> STR_ID: 1ckt |STR_LEN: 178 |STR_TIME: 0.3417842388153076
> STR_ID: 1cku |STR_LEN: 506 |STR_TIME: 0.6932659149169922
> STR_ID: 1ckv |STR_LEN: 141 |STR_TIME: 6.2873008251190186
> STR_ID: 1ckw |STR_LEN: 25 |STR_TIME: 1.088266134262085
> STR_ID: 1ckx |STR_LEN: 26 |STR_TIME: 1.1314480304718018
> STR_ID: 1cky |STR_LEN: 26 |STR_TIME: 0.9714620113372803
