>> START_DIR: ./data/z/z0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1z00 |STR_LEN: 168 |STR_TIME: 10.588670253753662
> STR_ID: 2zko |STR_LEN: 389 |STR_TIME: 0.5171298980712891
> STR_ID: 2zks |STR_LEN: 324 |STR_TIME: 0.45901012420654297
> STR_ID: 2zkt |STR_LEN: 938 |STR_TIME: 1.2486419677734375
> STR_ID: 2zku |STR_LEN: 4365 |STR_TIME: 4.290130853652954
> STR_ID: 2zkw |STR_LEN: 345 |STR_TIME: 0.516899824142456
> STR_ID: 2zkx |STR_LEN: 610 |STR_TIME: 0.9345390796661377
> STR_ID: 2zky |STR_LEN: 2017 |STR_TIME: 2.5380971431732178
> STR_ID: 2zkz |STR_LEN: 420 |STR_TIME: 0.637103796005249
> STR_ID: 3zk0 |STR_LEN: 199 |STR_TIME: 0.2552051544189453
> STR_ID: 3zk1 |STR_LEN: 2328 |STR_TIME: 5.80693793296814
> STR_ID: 3zk2 |STR_LEN: 2120 |STR_TIME: 5.540696144104004
> STR_ID: 3zk4 |STR_LEN: 4289 |STR_TIME: 4.03064489364624
> STR_ID: 3zk5 |STR_LEN: 1319 |STR_TIME: 1.5503590106964111
> STR_ID: 3zk6 |STR_LEN: 344 |STR_TIME: 0.9589419364929199
> STR_ID: 3zk7 |STR_LEN: 1227 |STR_TIME: 3.61869478225708
> STR_ID: 3zk8 |STR_LEN: 1246 |STR_TIME: 3.6071598529815674
> STR_ID: 3zk9 |STR_LEN: 1435 |STR_TIME: 3.6338131427764893
> STR_ID: 3zka |STR_LEN: 1103 |STR_TIME: 3.512032985687256
> STR_ID: 3zkb |STR_LEN: 6573 |STR_TIME: 18.896515130996704
> STR_ID: 3zkc |STR_LEN: 166 |STR_TIME: 0.4977118968963623
> STR_ID: 3zkd |STR_LEN: 3166 |STR_TIME: 9.273573875427246
> STR_ID: 3zke |STR_LEN: 682 |STR_TIME: 1.0446090698242188
> STR_ID: 3zkf |STR_LEN: 591 |STR_TIME: 0.9938201904296875
> STR_ID: 3zkg |STR_LEN: 1026 |STR_TIME: 1.3851358890533447
> STR_ID: 3zki |STR_LEN: 976 |STR_TIME: 1.3287510871887207
> STR_ID: 3zkj |STR_LEN: 921 |STR_TIME: 2.5390877723693848
> STR_ID: 3zkk |STR_LEN: 513 |STR_TIME: 0.701448917388916
> STR_ID: 3zkl |STR_LEN: 503 |STR_TIME: 0.7280251979827881
> STR_ID: 3zkm |STR_LEN: 2577 |STR_TIME: 3.0025408267974854
> STR_ID: 3zkn |STR_LEN: 2472 |STR_TIME: 2.9111061096191406
> STR_ID: 3zko |STR_LEN: 1182 |STR_TIME: 0.45308494567871094
> STR_ID: 3zkp |STR_LEN: 722 |STR_TIME: 0.8761038780212402
> STR_ID: 3zkq |STR_LEN: 910 |STR_TIME: 0.991077184677124
> STR_ID: 3zkr |STR_LEN: 3092 |STR_TIME: 9.726430177688599
> STR_ID: 3zks |STR_LEN: 623 |STR_TIME: 0.8737719058990479
> STR_ID: 3zkt |STR_LEN: 15 |STR_TIME: 0.4509389400482178
> STR_ID: 3zku |STR_LEN: 584 |STR_TIME: 1.2033519744873047
> STR_ID: 3zkv |STR_LEN: 873 |STR_TIME: 2.4082529544830322
> STR_ID: 3zkw |STR_LEN: 968 |STR_TIME: 2.6033222675323486
> STR_ID: 3zkx |STR_LEN: 905 |STR_TIME: 1.8506710529327393
> STR_ID: 3zky |STR_LEN: 571 |STR_TIME: 1.1336579322814941
> STR_ID: 4zk0 |STR_LEN: 480 |STR_TIME: 0.7561197280883789
> STR_ID: 4zk1 |STR_LEN: 2936 |STR_TIME: 3.7687861919403076
> STR_ID: 4zk2 |STR_LEN: 358 |STR_TIME: 0.9961261749267578
> STR_ID: 4zk3 |STR_LEN: 553 |STR_TIME: 0.7976720333099365
> STR_ID: 4zk4 |STR_LEN: 1483 |STR_TIME: 3.2913520336151123
> STR_ID: 4zk5 |STR_LEN: 679 |STR_TIME: 1.1278059482574463
> STR_ID: 4zk6 |STR_LEN: 896 |STR_TIME: 2.1419730186462402
> STR_ID: 4zk7 |STR_LEN: 2646 |STR_TIME: 8.084523916244507
> STR_ID: 4zk8 |STR_LEN: 699 |STR_TIME: 1.3934650421142578
> STR_ID: 4zk9 |STR_LEN: 283 |STR_TIME: 0.8674468994140625
> STR_ID: 4zka |STR_LEN: 827 |STR_TIME: 2.5167551040649414
> STR_ID: 4zkb |STR_LEN: 272 |STR_TIME: 0.8432612419128418
> STR_ID: 4zkc |STR_LEN: 282 |STR_TIME: 0.8306620121002197
> STR_ID: 4zkd |STR_LEN: 483 |STR_TIME: 1.6522879600524902
> STR_ID: 4zke |STR_LEN: 573 |STR_TIME: 1.7707350254058838
> STR_ID: 4zkf |STR_LEN: 927 |STR_TIME: 0.9777648448944092
> STR_ID: 4zkh |STR_LEN: 2172 |STR_TIME: 2.535313844680786
> STR_ID: 4zki |STR_LEN: 443 |STR_TIME: 1.502060890197754
> STR_ID: 4zkj |STR_LEN: 828 |STR_TIME: 1.9594862461090088
> STR_ID: 4zkk |STR_LEN: 37 |STR_TIME: 0.15897417068481445
> STR_ID: 4zkl |STR_LEN: 648 |STR_TIME: 1.486994981765747
> STR_ID: 4zkn |STR_LEN: 435 |STR_TIME: 0.5488119125366211
> STR_ID: 4zko |STR_LEN: 466 |STR_TIME: 0.5547778606414795
> STR_ID: 4zkp |STR_LEN: 1126 |STR_TIME: 1.2995579242706299
> STR_ID: 4zkq |STR_LEN: 745 |STR_TIME: 1.4309780597686768
> STR_ID: 4zkr |STR_LEN: 440 |STR_TIME: 0.542478084564209
> STR_ID: 4zks |STR_LEN: 347 |STR_TIME: 0.510936975479126
> STR_ID: 4zkt |STR_LEN: 7050 |STR_TIME: 12.362802267074585
> STR_ID: 4zku |STR_LEN: 828 |STR_TIME: 0.7811141014099121
> STR_ID: 4zkv |STR_LEN: 1213 |STR_TIME: 1.757237195968628
> STR_ID: 4zkw |STR_LEN: 2181 |STR_TIME: 2.46357798576355
> STR_ID: 4zkx |STR_LEN: 2255 |STR_TIME: 2.5299158096313477
> STR_ID: 4zky |STR_LEN: 445 |STR_TIME: 0.5861480236053467
>> FINISH_DIR: ./data/z/zk/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 2356 |DIR_TIME: 246.63500690460205 

>> START_DIR: ./data/z/zl/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1zl0 |STR_LEN: 1662 |STR_TIME: 2.459199905395508
> STR_ID: 1zl1 |STR_LEN: 421 |STR_TIME: 0.6717870235443115
> STR_ID: 1zl2 |STR_LEN: 2108 |STR_TIME: 2.6107940673828125
> STR_ID: 1zl3 |STR_LEN: 353 |STR_TIME: 0.6665060520172119
> STR_ID: 1zl5 |STR_LEN: 1045 |STR_TIME: 1.3797008991241455
> STR_ID: 1zl6 |STR_LEN: 997 |STR_TIME: 1.371748924255371
> STR_ID: 1zl7 |STR_LEN: 229 |STR_TIME: 0.46761178970336914
> STR_ID: 1zl8 |STR_LEN: 107 |STR_TIME: 3.3666179180145264
> STR_ID: 1zl9 |STR_LEN: 875 |STR_TIME: 0.854295015335083
> STR_ID: 1zla |STR_LEN: 1130 |STR_TIME: 2.8232648372650146
> STR_ID: 1zlb |STR_LEN: 381 |STR_TIME: 0.5358250141143799
> STR_ID: 1zlc |STR_LEN: 19 |STR_TIME: 0.9843080043792725
> STR_ID: 1zld |STR_LEN: 210 |STR_TIME: 0.3868410587310791
> STR_ID: 1zle |STR_LEN: 488 |STR_TIME: 1.045440912246704
> STR_ID: 1zlf |STR_LEN: 257 |STR_TIME: 0.45951104164123535
> STR_ID: 1zlg |STR_LEN: 680 |STR_TIME: 0.24140620231628418
> STR_ID: 1zlh |STR_LEN: 759 |STR_TIME: 1.322793960571289
> STR_ID: 1zli |STR_LEN: 886 |STR_TIME: 0.8479540348052979
> STR_ID: 1zlj |STR_LEN: 742 |STR_TIME: 0.9683959484100342
> STR_ID: 1zlk |STR_LEN: 179 |STR_TIME: 0.488814115524292
> STR_ID: 1zll |STR_LEN: 260 |STR_TIME: 17.28281283378601
> STR_ID: 1zlm |STR_LEN: 188 |STR_TIME: 0.3179619312286377
> STR_ID: 1zlp |STR_LEN: 642 |STR_TIME: 1.0005121231079102
> STR_ID: 1zlq |STR_LEN: 1882 |STR_TIME: 3.791594982147217
> STR_ID: 1zlr |STR_LEN: 343 |STR_TIME: 0.5285789966583252
> STR_ID: 1zls |STR_LEN: 547 |STR_TIME: 0.786794900894165
> STR_ID: 1zlt |STR_LEN: 478 |STR_TIME: 0.5711448192596436
> STR_ID: 1zlu |STR_LEN: 860 |STR_TIME: 1.4525201320648193
> STR_ID: 1zlv |STR_LEN: 937 |STR_TIME: 1.5008559226989746
> STR_ID: 1zlw |STR_LEN: 859 |STR_TIME: 1.405900001525879
> STR_ID: 1zlx |STR_LEN: 414 |STR_TIME: 0.4467489719390869
> STR_ID: 1zly |STR_LEN: 455 |STR_TIME: 0.43987417221069336
> STR_ID: 1zlz |STR_LEN: 835 |STR_TIME: 0.8221950531005859
> STR_ID: 2zl0 |STR_LEN: 2931 |STR_TIME: 4.043775796890259
> STR_ID: 2zl1 |STR_LEN: 345 |STR_TIME: 0.4691293239593506
> STR_ID: 2zl2 |STR_LEN: 2463 |STR_TIME: 3.979016065597534
> STR_ID: 2zl3 |STR_LEN: 2422 |STR_TIME: 3.8286519050598145
> STR_ID: 2zl4 |STR_LEN: 3007 |STR_TIME: 4.075218915939331
> STR_ID: 2zl5 |STR_LEN: 1259 |STR_TIME: 1.2178370952606201
> STR_ID: 2zl6 |STR_LEN: 1404 |STR_TIME: 1.1661019325256348
> STR_ID: 2zl7 |STR_LEN: 1315 |STR_TIME: 1.135127067565918
> STR_ID: 2zl8 |STR_LEN: 2402 |STR_TIME: 2.4064509868621826
> STR_ID: 2zl9 |STR_LEN: 439 |STR_TIME: 0.5220849514007568
> STR_ID: 2zla |STR_LEN: 426 |STR_TIME: 0.5166530609130859
> STR_ID: 2zlb |STR_LEN: 362 |STR_TIME: 0.42830514907836914
> STR_ID: 2zlc |STR_LEN: 333 |STR_TIME: 0.5039739608764648
> STR_ID: 2zld |STR_LEN: 692 |STR_TIME: 1.1184499263763428
> STR_ID: 2zle |STR_LEN: 5098 |STR_TIME: 8.447072982788086
> STR_ID: 2zlf |STR_LEN: 742 |STR_TIME: 1.2018351554870605
> STR_ID: 2zlg |STR_LEN: 749 |STR_TIME: 1.2056539058685303
> STR_ID: 2zlt |STR_LEN: 504 |STR_TIME: 0.5721437931060791
> STR_ID: 2zlu |STR_LEN: 451 |STR_TIME: 0.5421457290649414
> STR_ID: 2zlv |STR_LEN: 426 |STR_TIME: 0.6131489276885986
> STR_ID: 2zlw |STR_LEN: 578 |STR_TIME: 0.965745210647583
> STR_ID: 2zlx |STR_LEN: 575 |STR_TIME: 0.9612901210784912
> STR_ID: 2zly |STR_LEN: 846 |STR_TIME: 0.7754549980163574
> STR_ID: 3zl1 |STR_LEN: 655 |STR_TIME: 0.652411699295044
> STR_ID: 3zl2 |STR_LEN: 534 |STR_TIME: 0.6201369762420654
> STR_ID: 3zl4 |STR_LEN: 756 |STR_TIME: 0.8961968421936035
> STR_ID: 3zl5 |STR_LEN: 1761 |STR_TIME: 2.911579132080078
> STR_ID: 3zl6 |STR_LEN: 983 |STR_TIME: 1.0388898849487305
> STR_ID: 3zl7 |STR_LEN: 447 |STR_TIME: 0.7509360313415527
> STR_ID: 3zl8 |STR_LEN: 694 |STR_TIME: 1.5514721870422363
> STR_ID: 3zl9 |STR_LEN: 927 |STR_TIME: 2.7058510780334473
> STR_ID: 3zla |STR_LEN: 1919 |STR_TIME: 3.5616958141326904
> STR_ID: 3zlb |STR_LEN: 811 |STR_TIME: 2.0465307235717773
> STR_ID: 3zlc |STR_LEN: 672 |STR_TIME: 1.4856059551239014
> STR_ID: 3zld |STR_LEN: 400 |STR_TIME: 0.7072160243988037
> STR_ID: 3zle |STR_LEN: 6277 |STR_TIME: 8.018793106079102
> STR_ID: 3zlf |STR_LEN: 2324 |STR_TIME: 7.969753980636597
> STR_ID: 3zlg |STR_LEN: 2164 |STR_TIME: 7.9138898849487305
> STR_ID: 3zlh |STR_LEN: 1719 |STR_TIME: 2.801738977432251
> STR_ID: 3zli |STR_LEN: 1451 |STR_TIME: 3.0721752643585205
> STR_ID: 3zlj |STR_LEN: 1619 |STR_TIME: 5.119617938995361
> STR_ID: 3zlk |STR_LEN: 1909 |STR_TIME: 2.2122230529785156
> STR_ID: 3zll |STR_LEN: 1651 |STR_TIME: 2.0977489948272705
> STR_ID: 3zlm |STR_LEN: 316 |STR_TIME: 0.6738791465759277
> STR_ID: 3zln |STR_LEN: 297 |STR_TIME: 0.3362269401550293
> STR_ID: 3zlo |STR_LEN: 149 |STR_TIME: 0.48588085174560547
> STR_ID: 3zlp |STR_LEN: 6543 |STR_TIME: 11.022043943405151
> STR_ID: 3zlq |STR_LEN: 1122 |STR_TIME: 2.9780497550964355
> STR_ID: 3zlr |STR_LEN: 559 |STR_TIME: 1.069951057434082
> STR_ID: 3zls |STR_LEN: 378 |STR_TIME: 0.579399824142456
> STR_ID: 3zlt |STR_LEN: 1689 |STR_TIME: 2.013784646987915
> STR_ID: 3zlu |STR_LEN: 1528 |STR_TIME: 2.0476491451263428
> STR_ID: 3zlv |STR_LEN: 1755 |STR_TIME: 1.9978759288787842
> STR_ID: 3zlw |STR_LEN: 488 |STR_TIME: 0.6288602352142334
> STR_ID: 3zlx |STR_LEN: 404 |STR_TIME: 0.6107447147369385
> STR_ID: 3zly |STR_LEN: 414 |STR_TIME: 0.6129946708679199
> STR_ID: 3zlz |STR_LEN: 149 |STR_TIME: 0.45315980911254883
> STR_ID: 4zl1 |STR_LEN: 594 |STR_TIME: 0.8106369972229004
> STR_ID: 4zl4 |STR_LEN: 1090 |STR_TIME: 2.59830904006958
> STR_ID: 4zl5 |STR_LEN: 1671 |STR_TIME: 1.954993724822998
> STR_ID: 4zl6 |STR_LEN: 1678 |STR_TIME: 1.9570550918579102
> STR_ID: 4zl7 |STR_LEN: 297 |STR_TIME: 0.9436120986938477
> STR_ID: 4zl8 |STR_LEN: 397 |STR_TIME: 1.0058400630950928
> STR_ID: 4zl9 |STR_LEN: 411 |STR_TIME: 0.9702770709991455
> STR_ID: 4zla |STR_LEN: 5314 |STR_TIME: 5.592690944671631
> STR_ID: 4zlb |STR_LEN: 696 |STR_TIME: 0.9700660705566406
> STR_ID: 4zlc |STR_LEN: 647 |STR_TIME: 1.9539141654968262
> STR_ID: 4zld |STR_LEN: 358 |STR_TIME: 0.47195863723754883
> STR_ID: 4zle |STR_LEN: 1271 |STR_TIME: 1.5216341018676758
> STR_ID: 4zlf |STR_LEN: 1602 |STR_TIME: 1.612727165222168
> STR_ID: 4zlg |STR_LEN: 1480 |STR_TIME: 1.6285362243652344
> STR_ID: 4zlh |STR_LEN: 958 |STR_TIME: 1.2520160675048828
> STR_ID: 4zli |STR_LEN: 1425 |STR_TIME: 1.564342737197876
> STR_ID: 4zlj |STR_LEN: 1034 |STR_TIME: 1.7084259986877441
> STR_ID: 4zlk |STR_LEN: 1126 |STR_TIME: 1.7067768573760986
> STR_ID: 4zll |STR_LEN: 1034 |STR_TIME: 1.7617299556732178
> STR_ID: 4zln |STR_LEN: 1029 |STR_TIME: 1.6935827732086182
> STR_ID: 4zlo |STR_LEN: 665 |STR_TIME: 1.7364060878753662
> STR_ID: 4zlp |STR_LEN: 623 |STR_TIME: 1.526973009109497
> STR_ID: 4zlr |STR_LEN: 920 |STR_TIME: 2.078883171081543
> STR_ID: 4zls |STR_LEN: 342 |STR_TIME: 0.4419569969177246
> STR_ID: 4zlt |STR_LEN: 883 |STR_TIME: 1.5579750537872314
> STR_ID: 4zlu |STR_LEN: 1873 |STR_TIME: 3.0295088291168213
> STR_ID: 4zlv |STR_LEN: 1355 |STR_TIME: 2.718111991882324
> STR_ID: 4zlw |STR_LEN: 1805 |STR_TIME: 2.470781087875366
> STR_ID: 4zlx |STR_LEN: 154 |STR_TIME: 0.36605095863342285
> STR_ID: 4zly |STR_LEN: 657 |STR_TIME: 1.0348410606384277
> STR_ID: 4zlz |STR_LEN: 613 |STR_TIME: 1.0164210796356201
>> FINISH_DIR: ./data/z/zl/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 2477 |DIR_TIME: 231.4277002811432 

>> START_DIR: ./data/z/zm/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1zm0 |STR_LEN: 357 |STR_TIME: 0.4108889102935791
> STR_ID: 1zm1 |STR_LEN: 839 |STR_TIME: 0.9483850002288818
> STR_ID: 1zm2 |STR_LEN: 3091 |STR_TIME: 5.1951000690460205
> STR_ID: 1zm3 |STR_LEN: 3090 |STR_TIME: 5.010939836502075
> STR_ID: 1zm4 |STR_LEN: 3093 |STR_TIME: 5.145517826080322
> STR_ID: 1zm5 |STR_LEN: 527 |STR_TIME: 0.7185399532318115
> STR_ID: 1zm6 |STR_LEN: 187 |STR_TIME: 0.2637619972229004
> STR_ID: 1zm7 |STR_LEN: 989 |STR_TIME: 1.6378130912780762
> STR_ID: 1zm8 |STR_LEN: 390 |STR_TIME: 0.4999098777770996
> STR_ID: 1zm9 |STR_LEN: 3093 |STR_TIME: 5.091113805770874
> STR_ID: 1zma |STR_LEN: 372 |STR_TIME: 0.5876049995422363
> STR_ID: 1zmb |STR_LEN: 1827 |STR_TIME: 2.8736000061035156
> STR_ID: 1zmc |STR_LEN: 5227 |STR_TIME: 6.77170729637146
> STR_ID: 1zmd |STR_LEN: 5719 |STR_TIME: 6.945284843444824
> STR_ID: 1zme |STR_LEN: 335 |STR_TIME: 0.5075771808624268
> STR_ID: 1zmf |STR_LEN: 304 |STR_TIME: 0.3498649597167969
> STR_ID: 1zmg |STR_LEN: 478 |STR_TIME: 0.6503820419311523
> STR_ID: 1zmh |STR_LEN: 231 |STR_TIME: 0.46190905570983887
> STR_ID: 1zmi |STR_LEN: 245 |STR_TIME: 0.4685330390930176
> STR_ID: 1zmj |STR_LEN: 422 |STR_TIME: 0.5057499408721924
> STR_ID: 1zmk |STR_LEN: 136 |STR_TIME: 0.2693331241607666
> STR_ID: 1zml |STR_LEN: 426 |STR_TIME: 0.6378600597381592
> STR_ID: 1zmm |STR_LEN: 232 |STR_TIME: 0.2840230464935303
> STR_ID: 1zmn |STR_LEN: 402 |STR_TIME: 0.4902627468109131
> STR_ID: 1zmo |STR_LEN: 2806 |STR_TIME: 3.2485759258270264
> STR_ID: 1zmp |STR_LEN: 298 |STR_TIME: 0.3371236324310303
> STR_ID: 1zmq |STR_LEN: 328 |STR_TIME: 0.34696388244628906
> STR_ID: 1zmr |STR_LEN: 576 |STR_TIME: 0.7069637775421143
> STR_ID: 1zms |STR_LEN: 199 |STR_TIME: 0.3754141330718994
> STR_ID: 1zmt |STR_LEN: 1728 |STR_TIME: 1.7978999614715576
> STR_ID: 1zmu |STR_LEN: 589 |STR_TIME: 1.0034949779510498
> STR_ID: 1zmv |STR_LEN: 589 |STR_TIME: 1.0154931545257568
> STR_ID: 1zmw |STR_LEN: 604 |STR_TIME: 1.0684716701507568
> STR_ID: 1zmx |STR_LEN: 1518 |STR_TIME: 2.70957612991333
> STR_ID: 1zmy |STR_LEN: 441 |STR_TIME: 0.6706750392913818
> STR_ID: 1zmz |STR_LEN: 98 |STR_TIME: 6.021585941314697
> STR_ID: 2zm0 |STR_LEN: 866 |STR_TIME: 0.8392758369445801
> STR_ID: 2zm1 |STR_LEN: 564 |STR_TIME: 0.59126877784729
> STR_ID: 2zm2 |STR_LEN: 892 |STR_TIME: 0.8022558689117432
> STR_ID: 2zm3 |STR_LEN: 1658 |STR_TIME: 2.197427988052368
> STR_ID: 2zm4 |STR_LEN: 378 |STR_TIME: 0.5433847904205322
> STR_ID: 2zm5 |STR_LEN: 923 |STR_TIME: 1.8535420894622803
> STR_ID: 2zm6 |STR_LEN: 3865 |STR_TIME: 11.570966958999634
> STR_ID: 2zm7 |STR_LEN: 836 |STR_TIME: 0.8212409019470215
> STR_ID: 2zm8 |STR_LEN: 871 |STR_TIME: 0.7985637187957764
> STR_ID: 2zm9 |STR_LEN: 855 |STR_TIME: 0.8025681972503662
> STR_ID: 2zma |STR_LEN: 827 |STR_TIME: 0.8046679496765137
> STR_ID: 2zmb |STR_LEN: 474 |STR_TIME: 0.7027862071990967
> STR_ID: 2zmc |STR_LEN: 265 |STR_TIME: 0.6674351692199707
> STR_ID: 2zmd |STR_LEN: 287 |STR_TIME: 0.5504958629608154
> STR_ID: 2zme |STR_LEN: 700 |STR_TIME: 1.1365509033203125
> STR_ID: 2zmf |STR_LEN: 519 |STR_TIME: 0.7110562324523926
> STR_ID: 2zmh |STR_LEN: 283 |STR_TIME: 0.4863870143890381
> STR_ID: 2zmi |STR_LEN: 424 |STR_TIME: 0.5197279453277588
> STR_ID: 2zmj |STR_LEN: 268 |STR_TIME: 0.4691619873046875
> STR_ID: 2zmk |STR_LEN: 1153 |STR_TIME: 1.7503070831298828
> STR_ID: 2zml |STR_LEN: 1162 |STR_TIME: 1.676098108291626
> STR_ID: 2zmm |STR_LEN: 598 |STR_TIME: 0.627025842666626
> STR_ID: 2zmn |STR_LEN: 1087 |STR_TIME: 1.676135778427124
> STR_ID: 2zmu |STR_LEN: 477 |STR_TIME: 0.47504687309265137
> STR_ID: 2zmv |STR_LEN: 405 |STR_TIME: 0.7734336853027344
> STR_ID: 2zmw |STR_LEN: 1578 |STR_TIME: 1.6318120956420898
> STR_ID: 2zmx |STR_LEN: 794 |STR_TIME: 0.7634871006011963
> STR_ID: 2zmy |STR_LEN: 750 |STR_TIME: 0.7622559070587158
> STR_ID: 2zmz |STR_LEN: 756 |STR_TIME: 0.7785768508911133
> STR_ID: 3zm0 |STR_LEN: 467 |STR_TIME: 0.9807748794555664
> STR_ID: 3zm1 |STR_LEN: 542 |STR_TIME: 1.00506591796875
> STR_ID: 3zm2 |STR_LEN: 468 |STR_TIME: 0.9335858821868896
> STR_ID: 3zm3 |STR_LEN: 488 |STR_TIME: 0.9475829601287842
> STR_ID: 3zm4 |STR_LEN: 447 |STR_TIME: 0.6113553047180176
> STR_ID: 3zm5 |STR_LEN: 501 |STR_TIME: 1.4301588535308838
> STR_ID: 3zm6 |STR_LEN: 754 |STR_TIME: 1.5173141956329346
> STR_ID: 3zm7 |STR_LEN: 2220 |STR_TIME: 6.417912006378174
> STR_ID: 3zm8 |STR_LEN: 592 |STR_TIME: 0.8600859642028809
> STR_ID: 3zm9 |STR_LEN: 1082 |STR_TIME: 2.3991270065307617
> STR_ID: 3zmb |STR_LEN: 1163 |STR_TIME: 1.1517739295959473
> STR_ID: 3zmc |STR_LEN: 969 |STR_TIME: 1.0302979946136475
> STR_ID: 3zmd |STR_LEN: 950 |STR_TIME: 2.04125714302063
> STR_ID: 3zme |STR_LEN: 908 |STR_TIME: 1.4410018920898438
> STR_ID: 3zmf |STR_LEN: 456 |STR_TIME: 1.033318042755127
> STR_ID: 3zmg |STR_LEN: 801 |STR_TIME: 0.8932700157165527
> STR_ID: 3zmh |STR_LEN: 228 |STR_TIME: 0.38230299949645996
> STR_ID: 3zmi |STR_LEN: 211 |STR_TIME: 0.35579800605773926
> STR_ID: 3zmj |STR_LEN: 214 |STR_TIME: 0.3722422122955322
> STR_ID: 3zmk |STR_LEN: 1172 |STR_TIME: 2.673954963684082
> STR_ID: 3zml |STR_LEN: 1016 |STR_TIME: 1.665679931640625
> STR_ID: 3zmm |STR_LEN: 696 |STR_TIME: 1.8376810550689697
> STR_ID: 3zmn |STR_LEN: 892 |STR_TIME: 1.6607749462127686
> STR_ID: 3zmo |STR_LEN: 390 |STR_TIME: 0.682121992111206
> STR_ID: 3zmp |STR_LEN: 597 |STR_TIME: 1.7284879684448242
> STR_ID: 3zmq |STR_LEN: 264 |STR_TIME: 0.8181540966033936
> STR_ID: 3zmr |STR_LEN: 2302 |STR_TIME: 3.576754093170166
> STR_ID: 3zms |STR_LEN: 807 |STR_TIME: 1.5992629528045654
> STR_ID: 3zmt |STR_LEN: 805 |STR_TIME: 1.4679861068725586
> STR_ID: 3zmu |STR_LEN: 805 |STR_TIME: 1.4727122783660889
> STR_ID: 3zmv |STR_LEN: 810 |STR_TIME: 1.474862813949585
> STR_ID: 3zmz |STR_LEN: 806 |STR_TIME: 1.519731044769287
> STR_ID: 4zm0 |STR_LEN: 278 |STR_TIME: 1.1816370487213135
> STR_ID: 4zm1 |STR_LEN: 766 |STR_TIME: 2.289344072341919
> STR_ID: 4zm2 |STR_LEN: 276 |STR_TIME: 1.1354880332946777
> STR_ID: 4zm3 |STR_LEN: 1897 |STR_TIME: 2.7005600929260254
> STR_ID: 4zm4 |STR_LEN: 3263 |STR_TIME: 4.264940023422241
> STR_ID: 4zm5 |STR_LEN: 837 |STR_TIME: 2.2612359523773193
> STR_ID: 4zm6 |STR_LEN: 1807 |STR_TIME: 2.863647222518921
> STR_ID: 4zm7 |STR_LEN: 649 |STR_TIME: 1.010056972503662
> STR_ID: 4zm8 |STR_LEN: 569 |STR_TIME: 0.9009218215942383
> STR_ID: 4zm9 |STR_LEN: 1280 |STR_TIME: 1.9727919101715088
> STR_ID: 4zma |STR_LEN: 814 |STR_TIME: 2.0544419288635254
> STR_ID: 4zmb |STR_LEN: 714 |STR_TIME: 1.098729133605957
> STR_ID: 4zmc |STR_LEN: 2148 |STR_TIME: 2.518062114715576
> STR_ID: 4zmd |STR_LEN: 133 |STR_TIME: 0.4373481273651123
> STR_ID: 4zme |STR_LEN: 985 |STR_TIME: 1.098581075668335
> STR_ID: 4zmf |STR_LEN: 701 |STR_TIME: 1.0116748809814453
> STR_ID: 4zmg |STR_LEN: 515 |STR_TIME: 0.7729659080505371
> STR_ID: 4zmh |STR_LEN: 4056 |STR_TIME: 9.3871488571167
> STR_ID: 4zmi |STR_LEN: 280 |STR_TIME: 0.8351349830627441
> STR_ID: 4zmj |STR_LEN: 598 |STR_TIME: 1.922698974609375
> STR_ID: 4zmk |STR_LEN: 131 |STR_TIME: 0.30269598960876465
> STR_ID: 4zml |STR_LEN: 413 |STR_TIME: 0.8379499912261963
> STR_ID: 4zmm |STR_LEN: 396 |STR_TIME: 0.6320400238037109
> STR_ID: 4zmn |STR_LEN: 256 |STR_TIME: 0.44179797172546387
> STR_ID: 4zmo |STR_LEN: 246 |STR_TIME: 0.793694019317627
> STR_ID: 4zmp |STR_LEN: 291 |STR_TIME: 0.7333528995513916
> STR_ID: 4zmq |STR_LEN: 672 |STR_TIME: 1.4414010047912598
> STR_ID: 4zmr |STR_LEN: 668 |STR_TIME: 1.4009160995483398
> STR_ID: 4zms |STR_LEN: 915 |STR_TIME: 1.4674980640411377
> STR_ID: 4zmt |STR_LEN: 1283 |STR_TIME: 3.878862142562866
> STR_ID: 4zmu |STR_LEN: 1492 |STR_TIME: 2.3087282180786133
> STR_ID: 4zmv |STR_LEN: 520 |STR_TIME: 1.4114460945129395
> STR_ID: 4zmw |STR_LEN: 541 |STR_TIME: 0.8245859146118164
> STR_ID: 4zmx |STR_LEN: 407 |STR_TIME: 1.353698968887329
> STR_ID: 4zmy |STR_LEN: 506 |STR_TIME: 0.9117927551269531
> STR_ID: 4zmz |STR_LEN: 309 |STR_TIME: 0.46872377395629883
>> FINISH_DIR: ./data/z/zm/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 2610 |DIR_TIME: 213.81722593307495 

