>> START_DIR: ./data/w/w0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1w00 |STR_LEN: 385 |STR_TIME: 0.47524023056030273
> STR_ID: 3wgt |STR_LEN: 864 |STR_TIME: 1.2622950077056885
> STR_ID: 3wgu |STR_LEN: 2755 |STR_TIME: 8.47139596939087
> STR_ID: 3wgv |STR_LEN: 2747 |STR_TIME: 8.521095037460327
> STR_ID: 3wgw |STR_LEN: 628 |STR_TIME: 1.5960919857025146
> STR_ID: 3wgx |STR_LEN: 623 |STR_TIME: 1.022219181060791
> STR_ID: 3wgy |STR_LEN: 1544 |STR_TIME: 1.3238189220428467
> STR_ID: 3wgz |STR_LEN: 1154 |STR_TIME: 1.1991090774536133
> STR_ID: 4wg0 |STR_LEN: 359 |STR_TIME: 1.259040117263794
> STR_ID: 4wg1 |STR_LEN: 214 |STR_TIME: 0.49190402030944824
> STR_ID: 4wg2 |STR_LEN: 1444 |STR_TIME: 4.41802716255188
> STR_ID: 4wg3 |STR_LEN: 505 |STR_TIME: 1.5253560543060303
> STR_ID: 4wg4 |STR_LEN: 503 |STR_TIME: 1.5115342140197754
> STR_ID: 4wg5 |STR_LEN: 531 |STR_TIME: 1.5248370170593262
> STR_ID: 4wg7 |STR_LEN: 187 |STR_TIME: 0.49022793769836426
> STR_ID: 4wgf |STR_LEN: 2708 |STR_TIME: 5.595625877380371
> STR_ID: 4wgg |STR_LEN: 1033 |STR_TIME: 1.2847578525543213
> STR_ID: 4wgh |STR_LEN: 510 |STR_TIME: 0.9999542236328125
> STR_ID: 4wgi |STR_LEN: 1009 |STR_TIME: 1.757396936416626
> STR_ID: 4wgj |STR_LEN: 445 |STR_TIME: 0.8283729553222656
> STR_ID: 4wgk |STR_LEN: 1861 |STR_TIME: 4.324594020843506
> STR_ID: 4wgl |STR_LEN: 7336 |STR_TIME: 20.870158910751343
> STR_ID: 4wgv |STR_LEN: 1030 |STR_TIME: 3.197827100753784
> STR_ID: 4wgw |STR_LEN: 1032 |STR_TIME: 3.1408510208129883
> STR_ID: 4wgx |STR_LEN: 2637 |STR_TIME: 6.1570398807525635
> STR_ID: 4wgy |STR_LEN: 354 |STR_TIME: 0.5361800193786621
> STR_ID: 4wgz |STR_LEN: 362 |STR_TIME: 0.5975890159606934
> STR_ID: 7wga |STR_LEN: 559 |STR_TIME: 0.5822551250457764
> STR_ID: 9wga |STR_LEN: 573 |STR_TIME: 0.6020290851593018
>> FINISH_DIR: ./data/w/wg/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 2104 |DIR_TIME: 370.67200088500977 

>> START_DIR: ./data/w/wh/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1wh0 |STR_LEN: 134 |STR_TIME: 8.040879964828491
> STR_ID: 1wh1 |STR_LEN: 124 |STR_TIME: 0.4291801452636719
> STR_ID: 1wh2 |STR_LEN: 78 |STR_TIME: 4.7264509201049805
> STR_ID: 1wh3 |STR_LEN: 87 |STR_TIME: 4.962112665176392
> STR_ID: 1wh4 |STR_LEN: 127 |STR_TIME: 7.593436002731323
> STR_ID: 1wh5 |STR_LEN: 80 |STR_TIME: 4.872111797332764
> STR_ID: 1wh6 |STR_LEN: 101 |STR_TIME: 6.107381105422974
> STR_ID: 1wh7 |STR_LEN: 80 |STR_TIME: 4.767146110534668
> STR_ID: 1wh8 |STR_LEN: 111 |STR_TIME: 6.6566619873046875
> STR_ID: 1wh9 |STR_LEN: 92 |STR_TIME: 5.377197742462158
> STR_ID: 1wha |STR_LEN: 105 |STR_TIME: 5.733566999435425
> STR_ID: 1whb |STR_LEN: 157 |STR_TIME: 9.473443031311035
> STR_ID: 1whc |STR_LEN: 64 |STR_TIME: 3.508283853530884
> STR_ID: 1whd |STR_LEN: 100 |STR_TIME: 5.749961853027344
> STR_ID: 1whe |STR_LEN: 86 |STR_TIME: 5.042731046676636
> STR_ID: 1whf |STR_LEN: 86 |STR_TIME: 3.910370111465454
> STR_ID: 1whg |STR_LEN: 113 |STR_TIME: 6.4290549755096436
> STR_ID: 1whh |STR_LEN: 102 |STR_TIME: 5.768844842910767
> STR_ID: 1whi |STR_LEN: 226 |STR_TIME: 0.27533960342407227
> STR_ID: 1whj |STR_LEN: 102 |STR_TIME: 5.860546112060547
> STR_ID: 1whk |STR_LEN: 91 |STR_TIME: 5.148396015167236
> STR_ID: 1whl |STR_LEN: 95 |STR_TIME: 5.358026027679443
> STR_ID: 1whm |STR_LEN: 92 |STR_TIME: 5.192032814025879
> STR_ID: 1whn |STR_LEN: 128 |STR_TIME: 7.962147951126099
> STR_ID: 1who |STR_LEN: 151 |STR_TIME: 0.2259211540222168
> STR_ID: 1whp |STR_LEN: 94 |STR_TIME: 0.18898701667785645
> STR_ID: 1whq |STR_LEN: 99 |STR_TIME: 5.854786157608032
> STR_ID: 1whr |STR_LEN: 124 |STR_TIME: 7.637487173080444
> STR_ID: 1whs |STR_LEN: 800 |STR_TIME: 0.8728258609771729
> STR_ID: 1wht |STR_LEN: 846 |STR_TIME: 0.8721370697021484
> STR_ID: 1whu |STR_LEN: 104 |STR_TIME: 6.490341901779175
> STR_ID: 1whv |STR_LEN: 100 |STR_TIME: 5.962456703186035
> STR_ID: 1whw |STR_LEN: 99 |STR_TIME: 5.763516902923584
> STR_ID: 1whx |STR_LEN: 111 |STR_TIME: 6.5589518547058105
> STR_ID: 1why |STR_LEN: 97 |STR_TIME: 5.6860809326171875
> STR_ID: 1whz |STR_LEN: 191 |STR_TIME: 0.21231913566589355
> STR_ID: 2wh0 |STR_LEN: 984 |STR_TIME: 1.4829349517822266
> STR_ID: 2wh5 |STR_LEN: 639 |STR_TIME: 1.929692029953003
> STR_ID: 2wh6 |STR_LEN: 305 |STR_TIME: 0.39626288414001465
> STR_ID: 2wh7 |STR_LEN: 352 |STR_TIME: 0.3325498104095459
> STR_ID: 2wh8 |STR_LEN: 2420 |STR_TIME: 2.8412668704986572
> STR_ID: 2wh9 |STR_LEN: 36 |STR_TIME: 2.0169837474823
> STR_ID: 2whb |STR_LEN: 1219 |STR_TIME: 1.9910483360290527
> STR_ID: 2whd |STR_LEN: 691 |STR_TIME: 1.9313840866088867
> STR_ID: 2whe |STR_LEN: 531 |STR_TIME: 0.48325204849243164
> STR_ID: 2whf |STR_LEN: 561 |STR_TIME: 1.3827769756317139
> STR_ID: 2whg |STR_LEN: 901 |STR_TIME: 1.5840461254119873
> STR_ID: 2whh |STR_LEN: 389 |STR_TIME: 0.42766594886779785
> STR_ID: 2whi |STR_LEN: 4553 |STR_TIME: 5.348193883895874
> STR_ID: 2whj |STR_LEN: 696 |STR_TIME: 1.230849027633667
> STR_ID: 2whk |STR_LEN: 692 |STR_TIME: 1.2415049076080322
> STR_ID: 2whl |STR_LEN: 571 |STR_TIME: 1.0813820362091064
> STR_ID: 2whm |STR_LEN: 806 |STR_TIME: 1.4687340259552002
> STR_ID: 2whn |STR_LEN: 304 |STR_TIME: 0.42090892791748047
> STR_ID: 2who |STR_LEN: 1587 |STR_TIME: 1.944422960281372
> STR_ID: 2whp |STR_LEN: 1861 |STR_TIME: 3.5620453357696533
> STR_ID: 2whq |STR_LEN: 1730 |STR_TIME: 3.610153913497925
> STR_ID: 2whr |STR_LEN: 1742 |STR_TIME: 2.0232131481170654
> STR_ID: 2whs |STR_LEN: 1659 |STR_TIME: 1.7819108963012695
> STR_ID: 2wht |STR_LEN: 2168 |STR_TIME: 1.8567407131195068
> STR_ID: 2whu |STR_LEN: 1011 |STR_TIME: 1.5874178409576416
> STR_ID: 2whv |STR_LEN: 405 |STR_TIME: 0.48720788955688477
> STR_ID: 2whw |STR_LEN: 1506 |STR_TIME: 1.6235179901123047
> STR_ID: 2whx |STR_LEN: 737 |STR_TIME: 1.0968818664550781
> STR_ID: 2why |STR_LEN: 450 |STR_TIME: 0.5777847766876221
> STR_ID: 2whz |STR_LEN: 677 |STR_TIME: 0.6938180923461914
> STR_ID: 3wh0 |STR_LEN: 330 |STR_TIME: 0.3487706184387207
> STR_ID: 3wh1 |STR_LEN: 453 |STR_TIME: 0.7776181697845459
> STR_ID: 3wh2 |STR_LEN: 310 |STR_TIME: 0.5433559417724609
> STR_ID: 3wh3 |STR_LEN: 297 |STR_TIME: 0.5233588218688965
> STR_ID: 3wh4 |STR_LEN: 417 |STR_TIME: 0.7523331642150879
> STR_ID: 3wh5 |STR_LEN: 846 |STR_TIME: 0.8896939754486084
> STR_ID: 3wh6 |STR_LEN: 704 |STR_TIME: 0.9058089256286621
> STR_ID: 3wh7 |STR_LEN: 1095 |STR_TIME: 1.7625410556793213
> STR_ID: 3wh8 |STR_LEN: 789 |STR_TIME: 0.8646321296691895
> STR_ID: 3wh9 |STR_LEN: 1695 |STR_TIME: 1.4677722454071045
> STR_ID: 3wha |STR_LEN: 1058 |STR_TIME: 0.9531922340393066
> STR_ID: 3whb |STR_LEN: 414 |STR_TIME: 1.2591347694396973
> STR_ID: 3whc |STR_LEN: 1253 |STR_TIME: 3.5028011798858643
> STR_ID: 3whd |STR_LEN: 526 |STR_TIME: 0.6275877952575684
> STR_ID: 3whe |STR_LEN: 11388 |STR_TIME: 18.9355628490448
> STR_ID: 3whi |STR_LEN: 879 |STR_TIME: 1.214102029800415
> STR_ID: 3whj |STR_LEN: 215 |STR_TIME: 0.4470360279083252
> STR_ID: 3whk |STR_LEN: 2055 |STR_TIME: 3.5446200370788574
> STR_ID: 3whl |STR_LEN: 1300 |STR_TIME: 2.2792561054229736
> STR_ID: 3whm |STR_LEN: 971 |STR_TIME: 1.1477770805358887
> STR_ID: 3whn |STR_LEN: 540 |STR_TIME: 0.599761962890625
> STR_ID: 3who |STR_LEN: 440 |STR_TIME: 0.929462194442749
> STR_ID: 3whp |STR_LEN: 220 |STR_TIME: 0.3918778896331787
> STR_ID: 3whq |STR_LEN: 1002 |STR_TIME: 1.03094482421875
> STR_ID: 3whr |STR_LEN: 1047 |STR_TIME: 1.0504491329193115
> STR_ID: 3whs |STR_LEN: 834 |STR_TIME: 0.982025146484375
> STR_ID: 3wht |STR_LEN: 469 |STR_TIME: 0.64034104347229
> STR_ID: 3whu |STR_LEN: 305 |STR_TIME: 0.5711359977722168
> STR_ID: 3whw |STR_LEN: 351 |STR_TIME: 1.0521190166473389
> STR_ID: 3whx |STR_LEN: 1181 |STR_TIME: 0.9349460601806641
> STR_ID: 4wh0 |STR_LEN: 2047 |STR_TIME: 5.38651704788208
> STR_ID: 4wh1 |STR_LEN: 484 |STR_TIME: 0.6773507595062256
> STR_ID: 4wh2 |STR_LEN: 677 |STR_TIME: 0.7835237979888916
> STR_ID: 4wh3 |STR_LEN: 655 |STR_TIME: 0.7637569904327393
> STR_ID: 4wh4 |STR_LEN: 147 |STR_TIME: 0.25039124488830566
> STR_ID: 4wh5 |STR_LEN: 786 |STR_TIME: 1.2210209369659424
> STR_ID: 4wh6 |STR_LEN: 363 |STR_TIME: 0.7047240734100342
> STR_ID: 4wh7 |STR_LEN: 473 |STR_TIME: 0.7277278900146484
> STR_ID: 4wh8 |STR_LEN: 462 |STR_TIME: 1.3115530014038086
> STR_ID: 4wh9 |STR_LEN: 479 |STR_TIME: 0.7569658756256104
> STR_ID: 4wha |STR_LEN: 1855 |STR_TIME: 4.534394979476929
> STR_ID: 4whb |STR_LEN: 3692 |STR_TIME: 11.68092393875122
> STR_ID: 4whc |STR_LEN: 225 |STR_TIME: 0.7254877090454102
> STR_ID: 4whd |STR_LEN: 364 |STR_TIME: 0.5917990207672119
> STR_ID: 4whe |STR_LEN: 215 |STR_TIME: 0.5246338844299316
> STR_ID: 4whf |STR_LEN: 656 |STR_TIME: 0.8680460453033447
> STR_ID: 4whg |STR_LEN: 786 |STR_TIME: 0.9115188121795654
> STR_ID: 4whh |STR_LEN: 264 |STR_TIME: 0.4579038619995117
> STR_ID: 4whi |STR_LEN: 220 |STR_TIME: 0.4294700622558594
> STR_ID: 4whj |STR_LEN: 1130 |STR_TIME: 3.214779853820801
> STR_ID: 4whk |STR_LEN: 325 |STR_TIME: 0.5167818069458008
> STR_ID: 4whl |STR_LEN: 222 |STR_TIME: 0.4300830364227295
> STR_ID: 4whm |STR_LEN: 936 |STR_TIME: 1.5960969924926758
> STR_ID: 4whn |STR_LEN: 895 |STR_TIME: 1.2736711502075195
> STR_ID: 4who |STR_LEN: 2231 |STR_TIME: 2.569340944290161
> STR_ID: 4whp |STR_LEN: 2437 |STR_TIME: 4.631822109222412
> STR_ID: 4whq |STR_LEN: 2241 |STR_TIME: 2.649616003036499
> STR_ID: 4whr |STR_LEN: 2282 |STR_TIME: 4.641869068145752
> STR_ID: 4whs |STR_LEN: 2631 |STR_TIME: 5.043476104736328
> STR_ID: 4wht |STR_LEN: 6018 |STR_TIME: 8.579511880874634
> STR_ID: 4whu |STR_LEN: 133 |STR_TIME: 0.48216915130615234
> STR_ID: 4whv |STR_LEN: 1357 |STR_TIME: 4.074035882949829
> STR_ID: 4whw |STR_LEN: 251 |STR_TIME: 0.5103559494018555
> STR_ID: 4whx |STR_LEN: 2780 |STR_TIME: 6.01763391494751
> STR_ID: 4why |STR_LEN: 1865 |STR_TIME: 2.833232879638672
> STR_ID: 4whz |STR_LEN: 696 |STR_TIME: 1.2349958419799805
>> FINISH_DIR: ./data/w/wh/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 2236 |DIR_TIME: 360.1355860233307 

>> START_DIR: ./data/w/wi/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1wi0 |STR_LEN: 113 |STR_TIME: 6.597034931182861
> STR_ID: 1wi1 |STR_LEN: 126 |STR_TIME: 7.700665712356567
> STR_ID: 1wi2 |STR_LEN: 104 |STR_TIME: 5.836245059967041
> STR_ID: 1wi3 |STR_LEN: 71 |STR_TIME: 4.301381826400757
> STR_ID: 1wi4 |STR_LEN: 109 |STR_TIME: 6.423412799835205
> STR_ID: 1wi5 |STR_LEN: 119 |STR_TIME: 6.841299295425415
> STR_ID: 1wi6 |STR_LEN: 88 |STR_TIME: 5.23022985458374
> STR_ID: 1wi7 |STR_LEN: 68 |STR_TIME: 3.8785836696624756
> STR_ID: 1wi8 |STR_LEN: 104 |STR_TIME: 6.09183406829834
> STR_ID: 1wi9 |STR_LEN: 72 |STR_TIME: 4.290614128112793
> STR_ID: 1wia |STR_LEN: 95 |STR_TIME: 5.471325874328613
> STR_ID: 1wib |STR_LEN: 92 |STR_TIME: 5.156004905700684
> STR_ID: 1wic |STR_LEN: 152 |STR_TIME: 8.964374780654907
> STR_ID: 1wid |STR_LEN: 117 |STR_TIME: 7.394431829452515
> STR_ID: 1wie |STR_LEN: 96 |STR_TIME: 5.403559923171997
> STR_ID: 1wif |STR_LEN: 126 |STR_TIME: 7.552389144897461
> STR_ID: 1wig |STR_LEN: 75 |STR_TIME: 4.114674806594849
> STR_ID: 1wih |STR_LEN: 84 |STR_TIME: 4.721894025802612
> STR_ID: 1wii |STR_LEN: 86 |STR_TIME: 4.945406913757324
> STR_ID: 1wij |STR_LEN: 127 |STR_TIME: 8.207788228988647
> STR_ID: 1wik |STR_LEN: 109 |STR_TIME: 6.578011989593506
> STR_ID: 1wil |STR_LEN: 91 |STR_TIME: 5.124373912811279
> STR_ID: 1wim |STR_LEN: 96 |STR_TIME: 5.6557087898254395
> STR_ID: 1win |STR_LEN: 143 |STR_TIME: 8.484130859375
> STR_ID: 1wio |STR_LEN: 726 |STR_TIME: 1.229151964187622
> STR_ID: 1wip |STR_LEN: 726 |STR_TIME: 1.389225959777832
> STR_ID: 1wiq |STR_LEN: 726 |STR_TIME: 1.2272188663482666
> STR_ID: 1wir |STR_LEN: 122 |STR_TIME: 7.310975074768066
> STR_ID: 1wis |STR_LEN: 124 |STR_TIME: 7.244280099868774
> STR_ID: 1wit |STR_LEN: 93 |STR_TIME: 0.33284592628479004
> STR_ID: 1wiu |STR_LEN: 93 |STR_TIME: 8.378897905349731
> STR_ID: 1wiv |STR_LEN: 73 |STR_TIME: 3.942728281021118
> STR_ID: 1wiw |STR_LEN: 847 |STR_TIME: 1.0156970024108887
> STR_ID: 1wix |STR_LEN: 164 |STR_TIME: 9.994694709777832
> STR_ID: 1wiy |STR_LEN: 969 |STR_TIME: 1.3433620929718018
> STR_ID: 1wiz |STR_LEN: 101 |STR_TIME: 6.079905986785889
> STR_ID: 2wi0 |STR_LEN: 651 |STR_TIME: 0.7614541053771973
> STR_ID: 2wi1 |STR_LEN: 334 |STR_TIME: 0.4427070617675781
> STR_ID: 2wi2 |STR_LEN: 659 |STR_TIME: 0.7941808700561523
> STR_ID: 2wi3 |STR_LEN: 482 |STR_TIME: 0.46588969230651855
> STR_ID: 2wi4 |STR_LEN: 350 |STR_TIME: 0.4319498538970947
> STR_ID: 2wi5 |STR_LEN: 415 |STR_TIME: 0.4580690860748291
> STR_ID: 2wi6 |STR_LEN: 241 |STR_TIME: 0.4003880023956299
> STR_ID: 2wi7 |STR_LEN: 287 |STR_TIME: 0.41600608825683594
> STR_ID: 2wi8 |STR_LEN: 525 |STR_TIME: 0.5785529613494873
> STR_ID: 2wi9 |STR_LEN: 1373 |STR_TIME: 1.6516001224517822
> STR_ID: 2wia |STR_LEN: 705 |STR_TIME: 0.888455867767334
> STR_ID: 2wib |STR_LEN: 637 |STR_TIME: 0.8932449817657471
> STR_ID: 2wic |STR_LEN: 311 |STR_TIME: 0.49094700813293457
> STR_ID: 2wid |STR_LEN: 884 |STR_TIME: 1.0658481121063232
> STR_ID: 2wie |STR_LEN: 576 |STR_TIME: 1.3136026859283447
> STR_ID: 2wif |STR_LEN: 915 |STR_TIME: 1.1429638862609863
> STR_ID: 2wig |STR_LEN: 889 |STR_TIME: 1.0636851787567139
> STR_ID: 2wih |STR_LEN: 1331 |STR_TIME: 1.988084077835083
> STR_ID: 2wii |STR_LEN: 1978 |STR_TIME: 5.6283769607543945
> STR_ID: 2wij |STR_LEN: 886 |STR_TIME: 1.1051557064056396
> STR_ID: 2wik |STR_LEN: 929 |STR_TIME: 1.1154422760009766
> STR_ID: 2wil |STR_LEN: 1211 |STR_TIME: 1.943875789642334
> STR_ID: 2wim |STR_LEN: 574 |STR_TIME: 0.9432277679443359
> STR_ID: 2win |STR_LEN: 8587 |STR_TIME: 25.68049716949463
> STR_ID: 2wio |STR_LEN: 702 |STR_TIME: 0.8607468605041504
> STR_ID: 2wip |STR_LEN: 1277 |STR_TIME: 2.0308151245117188
> STR_ID: 2wiq |STR_LEN: 729 |STR_TIME: 0.9262309074401855
> STR_ID: 2wis |STR_LEN: 535 |STR_TIME: 0.8749151229858398
> STR_ID: 2wit |STR_LEN: 1544 |STR_TIME: 2.73832106590271
> STR_ID: 2wiu |STR_LEN: 1269 |STR_TIME: 1.745222806930542
> STR_ID: 2wiv |STR_LEN: 1270 |STR_TIME: 1.49977707862854
> STR_ID: 2wiw |STR_LEN: 447 |STR_TIME: 1.117847204208374
> STR_ID: 2wiy |STR_LEN: 1100 |STR_TIME: 0.9162640571594238
> STR_ID: 2wiz |STR_LEN: 287 |STR_TIME: 1.1212658882141113
> STR_ID: 3wi0 |STR_LEN: 354 |STR_TIME: 0.6474471092224121
> STR_ID: 3wi1 |STR_LEN: 396 |STR_TIME: 0.618488073348999
> STR_ID: 3wi2 |STR_LEN: 667 |STR_TIME: 1.1234581470489502
> STR_ID: 3wi3 |STR_LEN: 828 |STR_TIME: 2.170254945755005
> STR_ID: 3wi4 |STR_LEN: 309 |STR_TIME: 0.5504720211029053
> STR_ID: 3wi5 |STR_LEN: 396 |STR_TIME: 0.5816221237182617
> STR_ID: 3wi6 |STR_LEN: 1702 |STR_TIME: 2.9432473182678223
> STR_ID: 3wi7 |STR_LEN: 889 |STR_TIME: 1.1331701278686523
> STR_ID: 3wi8 |STR_LEN: 166 |STR_TIME: 0.5686731338500977
> STR_ID: 3wi9 |STR_LEN: 647 |STR_TIME: 1.1385738849639893
> STR_ID: 3wia |STR_LEN: 4521 |STR_TIME: 4.733499050140381
> STR_ID: 3wib |STR_LEN: 762 |STR_TIME: 1.0696399211883545
> STR_ID: 3wic |STR_LEN: 1696 |STR_TIME: 2.5061519145965576
> STR_ID: 3wid |STR_LEN: 1786 |STR_TIME: 2.7091329097747803
> STR_ID: 3wie |STR_LEN: 1672 |STR_TIME: 2.4926929473876953
> STR_ID: 3wif |STR_LEN: 1172 |STR_TIME: 0.995621919631958
> STR_ID: 3wig |STR_LEN: 303 |STR_TIME: 0.5443029403686523
> STR_ID: 3wih |STR_LEN: 2135 |STR_TIME: 3.664997100830078
> STR_ID: 3wii |STR_LEN: 1529 |STR_TIME: 2.8711130619049072
> STR_ID: 3wij |STR_LEN: 566 |STR_TIME: 0.7533881664276123
> STR_ID: 3wik |STR_LEN: 498 |STR_TIME: 1.1906640529632568
> STR_ID: 3wil |STR_LEN: 383 |STR_TIME: 0.6336159706115723
> STR_ID: 3wim |STR_LEN: 141 |STR_TIME: 0.27072787284851074
> STR_ID: 3win |STR_LEN: 1349 |STR_TIME: 4.158876895904541
> STR_ID: 3wio |STR_LEN: 727 |STR_TIME: 0.9765350818634033
> STR_ID: 3wip |STR_LEN: 2463 |STR_TIME: 3.7018051147460938
> STR_ID: 3wiq |STR_LEN: 819 |STR_TIME: 1.3950409889221191
> STR_ID: 3wir |STR_LEN: 4425 |STR_TIME: 5.623644828796387
> STR_ID: 3wis |STR_LEN: 245 |STR_TIME: 0.6909220218658447
> STR_ID: 3wit |STR_LEN: 77 |STR_TIME: 0.2346818447113037
> STR_ID: 3wiu |STR_LEN: 1984 |STR_TIME: 2.067478895187378
> STR_ID: 3wiv |STR_LEN: 2028 |STR_TIME: 2.2217400074005127
> STR_ID: 3wiw |STR_LEN: 794 |STR_TIME: 1.4511091709136963
> STR_ID: 3wix |STR_LEN: 670 |STR_TIME: 1.917555809020996
> STR_ID: 3wiy |STR_LEN: 1049 |STR_TIME: 2.9793620109558105
> STR_ID: 3wiz |STR_LEN: 303 |STR_TIME: 0.9748008251190186
> STR_ID: 4wi0 |STR_LEN: 545 |STR_TIME: 0.6428627967834473
> STR_ID: 4wi1 |STR_LEN: 1660 |STR_TIME: 3.292351007461548
> STR_ID: 4wi2 |STR_LEN: 589 |STR_TIME: 1.4855220317840576
> STR_ID: 4wi3 |STR_LEN: 464 |STR_TIME: 1.439310073852539
> STR_ID: 4wi4 |STR_LEN: 464 |STR_TIME: 1.4288513660430908
> STR_ID: 4wi5 |STR_LEN: 443 |STR_TIME: 1.4331138134002686
> STR_ID: 4wi6 |STR_LEN: 552 |STR_TIME: 1.4749979972839355
> STR_ID: 4wi7 |STR_LEN: 622 |STR_TIME: 1.4499359130859375
> STR_ID: 4wi8 |STR_LEN: 477 |STR_TIME: 1.4371330738067627
> STR_ID: 4wi9 |STR_LEN: 462 |STR_TIME: 1.420013189315796
> STR_ID: 4wia |STR_LEN: 768 |STR_TIME: 2.205228090286255
> STR_ID: 4wib |STR_LEN: 358 |STR_TIME: 1.0724670886993408
> STR_ID: 4wic |STR_LEN: 1379 |STR_TIME: 2.388401746749878
> STR_ID: 4wid |STR_LEN: 828 |STR_TIME: 2.3567488193511963
> STR_ID: 4wie |STR_LEN: 1213 |STR_TIME: 1.2394680976867676
> STR_ID: 4wif |STR_LEN: 525 |STR_TIME: 0.5271408557891846
> STR_ID: 4wig |STR_LEN: 556 |STR_TIME: 0.5738639831542969
> STR_ID: 4wih |STR_LEN: 953 |STR_TIME: 1.3929040431976318
> STR_ID: 4wii |STR_LEN: 683 |STR_TIME: 0.95790696144104
> STR_ID: 4wij |STR_LEN: 599 |STR_TIME: 1.080028772354126
> STR_ID: 4wik |STR_LEN: 453 |STR_TIME: 0.8199079036712646
> STR_ID: 4wil |STR_LEN: 412 |STR_TIME: 0.7474381923675537
> STR_ID: 4wim |STR_LEN: 1023 |STR_TIME: 1.763916015625
> STR_ID: 4win |STR_LEN: 552 |STR_TIME: 0.851550817489624
> STR_ID: 4wio |STR_LEN: 530 |STR_TIME: 0.9442601203918457
> STR_ID: 4wip |STR_LEN: 259 |STR_TIME: 0.835284948348999
> STR_ID: 4wiq |STR_LEN: 429 |STR_TIME: 1.1768498420715332
> STR_ID: 4wis |STR_LEN: 1312 |STR_TIME: 4.212234020233154
> STR_ID: 4wit |STR_LEN: 1312 |STR_TIME: 4.161867141723633
> STR_ID: 4wiu |STR_LEN: 1180 |STR_TIME: 1.248533010482788
> STR_ID: 4wiv |STR_LEN: 286 |STR_TIME: 0.5254848003387451
> STR_ID: 4wiw |STR_LEN: 2397 |STR_TIME: 6.6991798877716064
> STR_ID: 4wiz |STR_LEN: 26400 |STR_TIME: 45.740474224090576
>> FINISH_DIR: ./data/w/wi/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 2375 |DIR_TIME: 425.4148759841919 

>> START_DIR: ./data/w/wj/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1wj0 |STR_LEN: 59 |STR_TIME: 3.6824772357940674
> STR_ID: 1wj1 |STR_LEN: 156 |STR_TIME: 9.629518747329712
> STR_ID: 1wj2 |STR_LEN: 72 |STR_TIME: 4.520837068557739
> STR_ID: 1wj3 |STR_LEN: 117 |STR_TIME: 6.901628255844116
> STR_ID: 1wj4 |STR_LEN: 124 |STR_TIME: 7.398734092712402
> STR_ID: 1wj5 |STR_LEN: 120 |STR_TIME: 7.212078094482422
> STR_ID: 1wj6 |STR_LEN: 101 |STR_TIME: 5.856380224227905
> STR_ID: 1wj7 |STR_LEN: 104 |STR_TIME: 6.016803026199341
> STR_ID: 1wj9 |STR_LEN: 288 |STR_TIME: 0.3893401622772217
> STR_ID: 1wja |STR_LEN: 96 |STR_TIME: 0.308880090713501
> STR_ID: 1wjb |STR_LEN: 112 |STR_TIME: 13.18440294265747
> STR_ID: 1wjc |STR_LEN: 96 |STR_TIME: 0.3468201160430908
> STR_ID: 1wjd |STR_LEN: 112 |STR_TIME: 12.506895065307617
> STR_ID: 1wje |STR_LEN: 94 |STR_TIME: 0.3409140110015869
> STR_ID: 1wjf |STR_LEN: 112 |STR_TIME: 13.086387872695923
> STR_ID: 1wjg |STR_LEN: 173 |STR_TIME: 0.3637099266052246
> STR_ID: 1wji |STR_LEN: 63 |STR_TIME: 3.3896307945251465
> STR_ID: 1wjj |STR_LEN: 145 |STR_TIME: 8.761422157287598
> STR_ID: 1wjk |STR_LEN: 100 |STR_TIME: 6.139784097671509
> STR_ID: 1wjl |STR_LEN: 90 |STR_TIME: 5.113346099853516
> STR_ID: 1wjm |STR_LEN: 123 |STR_TIME: 7.308867931365967
> STR_ID: 1wjn |STR_LEN: 97 |STR_TIME: 5.846347093582153
> STR_ID: 1wjo |STR_LEN: 124 |STR_TIME: 7.263548374176025
> STR_ID: 1wjp |STR_LEN: 110 |STR_TIME: 6.4511778354644775
> STR_ID: 1wjq |STR_LEN: 107 |STR_TIME: 6.294425010681152
> STR_ID: 1wjr |STR_LEN: 127 |STR_TIME: 7.871702194213867
> STR_ID: 1wjs |STR_LEN: 127 |STR_TIME: 7.595767974853516
> STR_ID: 1wjt |STR_LEN: 103 |STR_TIME: 6.437834024429321
> STR_ID: 1wju |STR_LEN: 100 |STR_TIME: 6.173795938491821
> STR_ID: 1wjv |STR_LEN: 81 |STR_TIME: 4.4956910610198975
> STR_ID: 1wjw |STR_LEN: 112 |STR_TIME: 6.545841932296753
> STR_ID: 1wjx |STR_LEN: 189 |STR_TIME: 0.2760298252105713
> STR_ID: 1wjz |STR_LEN: 94 |STR_TIME: 5.637264966964722
