>> START_DIR: ./data/a/a0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1a00 |STR_LEN: 794 |STR_TIME: 0.10735487937927246
> STR_ID: 3agf |STR_LEN: 835 |STR_TIME: 0.13658785820007324
> STR_ID: 3agg |STR_LEN: 307 |STR_TIME: 0.024205923080444336
> STR_ID: 3agh |STR_LEN: 303 |STR_TIME: 0.023442745208740234
> STR_ID: 3agi |STR_LEN: 325 |STR_TIME: 0.03676104545593262
> STR_ID: 3agk |STR_LEN: 423 |STR_TIME: 0.0646219253540039
> STR_ID: 3agl |STR_LEN: 915 |STR_TIME: 0.15967583656311035
> STR_ID: 3agm |STR_LEN: 466 |STR_TIME: 0.05891299247741699
> STR_ID: 3agn |STR_LEN: 282 |STR_TIME: 0.028756141662597656
> STR_ID: 3ago |STR_LEN: 217 |STR_TIME: 0.02617192268371582
> STR_ID: 3agp |STR_LEN: 1239 |STR_TIME: 0.21978974342346191
> STR_ID: 3agq |STR_LEN: 1204 |STR_TIME: 0.18184804916381836
> STR_ID: 3agr |STR_LEN: 1189 |STR_TIME: 0.2798600196838379
> STR_ID: 3agt |STR_LEN: 542 |STR_TIME: 0.06618309020996094
> STR_ID: 3agu |STR_LEN: 526 |STR_TIME: 0.062291860580444336
> STR_ID: 3agv |STR_LEN: 695 |STR_TIME: 0.12682771682739258
> STR_ID: 3agw |STR_LEN: 339 |STR_TIME: 0.04281497001647949
> STR_ID: 3agx |STR_LEN: 539 |STR_TIME: 0.05207109451293945
> STR_ID: 3agy |STR_LEN: 604 |STR_TIME: 0.06207275390625
> STR_ID: 3agz |STR_LEN: 495 |STR_TIME: 0.05887103080749512
> STR_ID: 4ag0 |STR_LEN: 618 |STR_TIME: 0.10520124435424805
> STR_ID: 4ag1 |STR_LEN: 558 |STR_TIME: 0.09657788276672363
> STR_ID: 4ag2 |STR_LEN: 1089 |STR_TIME: 0.09302210807800293
> STR_ID: 4ag3 |STR_LEN: 1482 |STR_TIME: 0.21123480796813965
> STR_ID: 4ag4 |STR_LEN: 781 |STR_TIME: 0.11463689804077148
> STR_ID: 4ag5 |STR_LEN: 1456 |STR_TIME: 0.3094058036804199
> STR_ID: 4ag6 |STR_LEN: 1461 |STR_TIME: 0.2526381015777588
> STR_ID: 4ag7 |STR_LEN: 682 |STR_TIME: 0.05948591232299805
> STR_ID: 4ag8 |STR_LEN: 623 |STR_TIME: 0.05200982093811035
> STR_ID: 4ag9 |STR_LEN: 745 |STR_TIME: 0.10892486572265625
> STR_ID: 4aga |STR_LEN: 304 |STR_TIME: 0.026270151138305664
> STR_ID: 4agc |STR_LEN: 457 |STR_TIME: 0.05276203155517578
> STR_ID: 4agd |STR_LEN: 392 |STR_TIME: 0.05146312713623047
> STR_ID: 4age |STR_LEN: 1799 |STR_TIME: 0.30675506591796875
> STR_ID: 4agf |STR_LEN: 1798 |STR_TIME: 0.31317996978759766
> STR_ID: 4agg |STR_LEN: 316 |STR_TIME: 0.04105997085571289
> STR_ID: 4agh |STR_LEN: 189 |STR_TIME: 0.018352746963500977
> STR_ID: 4agi |STR_LEN: 2443 |STR_TIME: 0.3102240562438965
> STR_ID: 4agj |STR_LEN: 255 |STR_TIME: 0.029397964477539062
> STR_ID: 4agk |STR_LEN: 279 |STR_TIME: 0.03257608413696289
> STR_ID: 4agl |STR_LEN: 1034 |STR_TIME: 0.08005690574645996
> STR_ID: 4agm |STR_LEN: 1000 |STR_TIME: 0.07745194435119629
> STR_ID: 4agn |STR_LEN: 1007 |STR_TIME: 0.11573314666748047
> STR_ID: 4ago |STR_LEN: 950 |STR_TIME: 0.07750701904296875
> STR_ID: 4agp |STR_LEN: 973 |STR_TIME: 0.07481002807617188
> STR_ID: 4agq |STR_LEN: 950 |STR_TIME: 0.07908797264099121
> STR_ID: 4agr |STR_LEN: 757 |STR_TIME: 0.1313920021057129
> STR_ID: 4ags |STR_LEN: 2516 |STR_TIME: 0.36537599563598633
> STR_ID: 4agt |STR_LEN: 1067 |STR_TIME: 0.11197805404663086
> STR_ID: 4agu |STR_LEN: 1149 |STR_TIME: 0.23266983032226562
> STR_ID: 4agv |STR_LEN: 661 |STR_TIME: 0.09244108200073242
> STR_ID: 4agw |STR_LEN: 672 |STR_TIME: 0.08891487121582031
> STR_ID: 4agz |STR_LEN: 220 |STR_TIME: 0.0168609619140625
> STR_ID: 5ag0 |STR_LEN: 1603 |STR_TIME: 0.21416497230529785
> STR_ID: 5ag1 |STR_LEN: 1805 |STR_TIME: 0.15711712837219238
> STR_ID: 5ag2 |STR_LEN: 780 |STR_TIME: 0.11540102958679199
> STR_ID: 5ag3 |STR_LEN: 1667 |STR_TIME: 0.2035079002380371
> STR_ID: 5ag4 |STR_LEN: 538 |STR_TIME: 0.09415888786315918
> STR_ID: 5ag5 |STR_LEN: 688 |STR_TIME: 0.07038617134094238
> STR_ID: 5ag6 |STR_LEN: 704 |STR_TIME: 0.07288002967834473
> STR_ID: 5ag7 |STR_LEN: 508 |STR_TIME: 0.07027888298034668
> STR_ID: 5ag8 |STR_LEN: 539 |STR_TIME: 0.1017909049987793
> STR_ID: 5ag9 |STR_LEN: 557 |STR_TIME: 0.05252408981323242
> STR_ID: 5aga |STR_LEN: 828 |STR_TIME: 0.12628793716430664
> STR_ID: 5agc |STR_LEN: 869 |STR_TIME: 0.18810009956359863
> STR_ID: 5agd |STR_LEN: 1721 |STR_TIME: 0.16616415977478027
> STR_ID: 5age |STR_LEN: 598 |STR_TIME: 0.06899023056030273
> STR_ID: 5agf |STR_LEN: 322 |STR_TIME: 0.07078790664672852
> STR_ID: 5agh |STR_LEN: 395 |STR_TIME: 0.04136967658996582
> STR_ID: 5agi |STR_LEN: 504 |STR_TIME: 0.0549008846282959
> STR_ID: 5agj |STR_LEN: 448 |STR_TIME: 0.0437319278717041
> STR_ID: 5agk |STR_LEN: 1245 |STR_TIME: 0.20821785926818848
> STR_ID: 5agl |STR_LEN: 1188 |STR_TIME: 0.14829421043395996
> STR_ID: 5agm |STR_LEN: 1149 |STR_TIME: 0.22056221961975098
> STR_ID: 5agn |STR_LEN: 1142 |STR_TIME: 0.16650915145874023
> STR_ID: 5ago |STR_LEN: 1402 |STR_TIME: 0.23228788375854492
> STR_ID: 5agp |STR_LEN: 1092 |STR_TIME: 0.21384596824645996
> STR_ID: 5agq |STR_LEN: 109 |STR_TIME: 0.8591842651367188
> STR_ID: 5agr |STR_LEN: 461 |STR_TIME: 0.045916080474853516
> STR_ID: 5ags |STR_LEN: 471 |STR_TIME: 0.03598785400390625
> STR_ID: 5agt |STR_LEN: 499 |STR_TIME: 0.03645205497741699
> STR_ID: 5agu |STR_LEN: 1132 |STR_TIME: 0.249251127243042
> STR_ID: 5agv |STR_LEN: 1803 |STR_TIME: 0.18845486640930176
> STR_ID: 5agw |STR_LEN: 324 |STR_TIME: 0.06271696090698242
> STR_ID: 5agx |STR_LEN: 369 |STR_TIME: 0.10514092445373535
> STR_ID: 5agy |STR_LEN: 853 |STR_TIME: 0.08720207214355469
> STR_ID: 5agz |STR_LEN: 481 |STR_TIME: 0.03994178771972656
>> FINISH_DIR: ./data/a/ag/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 2763 |DIR_TIME: 27.06700086593628 

>> START_DIR: ./data/a/ah/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1ah0 |STR_LEN: 492 |STR_TIME: 0.06330537796020508
> STR_ID: 1ah1 |STR_LEN: 137 |STR_TIME: 0.9673950672149658
> STR_ID: 1ah2 |STR_LEN: 269 |STR_TIME: 1.6474030017852783
> STR_ID: 1ah3 |STR_LEN: 467 |STR_TIME: 0.06336402893066406
> STR_ID: 1ah4 |STR_LEN: 593 |STR_TIME: 0.2415022850036621
> STR_ID: 1ah5 |STR_LEN: 477 |STR_TIME: 0.04702305793762207
> STR_ID: 1ah6 |STR_LEN: 523 |STR_TIME: 0.0382387638092041
> STR_ID: 1ah7 |STR_LEN: 480 |STR_TIME: 0.04098105430603027
> STR_ID: 1ah8 |STR_LEN: 967 |STR_TIME: 0.07566523551940918
> STR_ID: 1ah9 |STR_LEN: 71 |STR_TIME: 0.4842979907989502
> STR_ID: 1aha |STR_LEN: 328 |STR_TIME: 0.069580078125
> STR_ID: 1ahb |STR_LEN: 327 |STR_TIME: 0.03920388221740723
> STR_ID: 1ahc |STR_LEN: 409 |STR_TIME: 0.041055917739868164
> STR_ID: 1ahd |STR_LEN: 96 |STR_TIME: 0.84857177734375
> STR_ID: 1ahe |STR_LEN: 1196 |STR_TIME: 0.13049101829528809
> STR_ID: 1ahf |STR_LEN: 1198 |STR_TIME: 0.21050620079040527
> STR_ID: 1ahg |STR_LEN: 1306 |STR_TIME: 0.13946294784545898
> STR_ID: 1ahh |STR_LEN: 606 |STR_TIME: 0.07981181144714355
> STR_ID: 1ahi |STR_LEN: 618 |STR_TIME: 0.12552595138549805
> STR_ID: 1ahj |STR_LEN: 1644 |STR_TIME: 0.26331520080566406
> STR_ID: 1ahk |STR_LEN: 129 |STR_TIME: 0.03481030464172363
> STR_ID: 1ahl |STR_LEN: 49 |STR_TIME: 0.31322717666625977
> STR_ID: 1ahm |STR_LEN: 129 |STR_TIME: 0.4410438537597656
> STR_ID: 1ahn |STR_LEN: 224 |STR_TIME: 0.06291389465332031
> STR_ID: 1aho |STR_LEN: 193 |STR_TIME: 0.022958993911743164
> STR_ID: 1ahp |STR_LEN: 1600 |STR_TIME: 0.2593107223510742
> STR_ID: 1ahq |STR_LEN: 204 |STR_TIME: 0.03064417839050293
> STR_ID: 1ahr |STR_LEN: 263 |STR_TIME: 0.08415937423706055
> STR_ID: 1ahs |STR_LEN: 439 |STR_TIME: 0.05571699142456055
> STR_ID: 1aht |STR_LEN: 521 |STR_TIME: 0.05107593536376953
> STR_ID: 1ahu |STR_LEN: 1219 |STR_TIME: 0.17889404296875
> STR_ID: 1ahv |STR_LEN: 1114 |STR_TIME: 0.20662307739257812
> STR_ID: 1ahw |STR_LEN: 1256 |STR_TIME: 0.23653888702392578
> STR_ID: 1ahx |STR_LEN: 1325 |STR_TIME: 0.14144015312194824
> STR_ID: 1ahy |STR_LEN: 1318 |STR_TIME: 0.13778281211853027
> STR_ID: 1ahz |STR_LEN: 1115 |STR_TIME: 0.22347116470336914
> STR_ID: 2ah0 |STR_LEN: 2288 |STR_TIME: 0.21399497985839844
> STR_ID: 2ah1 |STR_LEN: 2683 |STR_TIME: 0.2797245979309082
> STR_ID: 2ah2 |STR_LEN: 1480 |STR_TIME: 0.1462409496307373
> STR_ID: 2ah4 |STR_LEN: 588 |STR_TIME: 0.05639767646789551
> STR_ID: 2ah5 |STR_LEN: 384 |STR_TIME: 0.03386378288269043
> STR_ID: 2ah6 |STR_LEN: 1030 |STR_TIME: 0.1432490348815918
> STR_ID: 2ah7 |STR_LEN: 325 |STR_TIME: 0.030174970626831055
> STR_ID: 2ah8 |STR_LEN: 632 |STR_TIME: 0.07393813133239746
> STR_ID: 2ah9 |STR_LEN: 1399 |STR_TIME: 0.15590405464172363
> STR_ID: 2aha |STR_LEN: 647 |STR_TIME: 0.10565996170043945
> STR_ID: 2ahb |STR_LEN: 905 |STR_TIME: 0.1040639877319336
> STR_ID: 2ahc |STR_LEN: 779 |STR_TIME: 0.10421586036682129
> STR_ID: 2ahd |STR_LEN: 809 |STR_TIME: 0.1515510082244873
> STR_ID: 2ahe |STR_LEN: 424 |STR_TIME: 0.039103031158447266
> STR_ID: 2ahf |STR_LEN: 1620 |STR_TIME: 0.14263105392456055
> STR_ID: 2ahg |STR_LEN: 1522 |STR_TIME: 0.16547489166259766
> STR_ID: 2ahi |STR_LEN: 1833 |STR_TIME: 0.15391898155212402
> STR_ID: 2ahj |STR_LEN: 1512 |STR_TIME: 0.18001508712768555
> STR_ID: 2ahk |STR_LEN: 667 |STR_TIME: 0.06267595291137695
> STR_ID: 2ahl |STR_LEN: 735 |STR_TIME: 0.06547713279724121
> STR_ID: 2ahm |STR_LEN: 1139 |STR_TIME: 0.20113515853881836
> STR_ID: 2ahn |STR_LEN: 457 |STR_TIME: 0.03788399696350098
> STR_ID: 2aho |STR_LEN: 705 |STR_TIME: 0.10415005683898926
> STR_ID: 2ahp |STR_LEN: 132 |STR_TIME: 0.011628150939941406
> STR_ID: 2ahq |STR_LEN: 67 |STR_TIME: 0.5227999687194824
> STR_ID: 2ahr |STR_LEN: 1970 |STR_TIME: 0.23700308799743652
> STR_ID: 2ahs |STR_LEN: 1050 |STR_TIME: 0.15423107147216797
> STR_ID: 2aht |STR_LEN: 27 |STR_TIME: 0.3407149314880371
> STR_ID: 2ahu |STR_LEN: 3331 |STR_TIME: 0.4355792999267578
> STR_ID: 2ahv |STR_LEN: 3526 |STR_TIME: 0.4367361068725586
> STR_ID: 2ahw |STR_LEN: 3330 |STR_TIME: 0.4121830463409424
> STR_ID: 2ahx |STR_LEN: 1384 |STR_TIME: 0.20199823379516602
> STR_ID: 2ahy |STR_LEN: 231 |STR_TIME: 0.10797595977783203
> STR_ID: 2ahz |STR_LEN: 228 |STR_TIME: 0.03344297409057617
> STR_ID: 3ah1 |STR_LEN: 844 |STR_TIME: 0.10540199279785156
> STR_ID: 3ah2 |STR_LEN: 1355 |STR_TIME: 0.11520004272460938
> STR_ID: 3ah3 |STR_LEN: 1658 |STR_TIME: 0.3236870765686035
> STR_ID: 3ah4 |STR_LEN: 1330 |STR_TIME: 0.15177488327026367
> STR_ID: 3ah5 |STR_LEN: 1811 |STR_TIME: 0.23653483390808105
> STR_ID: 3ah6 |STR_LEN: 840 |STR_TIME: 0.14447402954101562
> STR_ID: 3ah7 |STR_LEN: 264 |STR_TIME: 0.020509004592895508
> STR_ID: 3ah8 |STR_LEN: 732 |STR_TIME: 0.11621308326721191
> STR_ID: 3ah9 |STR_LEN: 408 |STR_TIME: 0.02903604507446289
> STR_ID: 3aha |STR_LEN: 371 |STR_TIME: 0.04045605659484863
> STR_ID: 3ahc |STR_LEN: 1703 |STR_TIME: 0.19970917701721191
> STR_ID: 3ahd |STR_LEN: 1575 |STR_TIME: 0.1449589729309082
> STR_ID: 3ahe |STR_LEN: 1614 |STR_TIME: 0.17195892333984375
> STR_ID: 3ahf |STR_LEN: 1326 |STR_TIME: 0.14683985710144043
> STR_ID: 3ahg |STR_LEN: 1635 |STR_TIME: 0.20093584060668945
> STR_ID: 3ahh |STR_LEN: 1368 |STR_TIME: 0.1471419334411621
> STR_ID: 3ahi |STR_LEN: 1463 |STR_TIME: 0.19041991233825684
> STR_ID: 3ahj |STR_LEN: 1357 |STR_TIME: 0.14329075813293457
> STR_ID: 3ahm |STR_LEN: 2390 |STR_TIME: 0.2635340690612793
> STR_ID: 3ahn |STR_LEN: 2550 |STR_TIME: 0.2549748420715332
> STR_ID: 3aho |STR_LEN: 2342 |STR_TIME: 0.2308199405670166
> STR_ID: 3ahp |STR_LEN: 703 |STR_TIME: 0.15709781646728516
> STR_ID: 3ahq |STR_LEN: 422 |STR_TIME: 0.06099200248718262
> STR_ID: 3ahr |STR_LEN: 363 |STR_TIME: 0.05834221839904785
> STR_ID: 3ahs |STR_LEN: 747 |STR_TIME: 0.08073282241821289
> STR_ID: 3aht |STR_LEN: 1020 |STR_TIME: 0.20405983924865723
> STR_ID: 3ahu |STR_LEN: 229 |STR_TIME: 0.034928083419799805
> STR_ID: 3ahv |STR_LEN: 1617 |STR_TIME: 0.16794395446777344
> STR_ID: 3ahw |STR_LEN: 275 |STR_TIME: 0.060318946838378906
> STR_ID: 3ahx |STR_LEN: 3921 |STR_TIME: 0.4909398555755615
> STR_ID: 3ahy |STR_LEN: 4965 |STR_TIME: 0.5802817344665527
> STR_ID: 3ahz |STR_LEN: 1280 |STR_TIME: 0.11380624771118164
> STR_ID: 4ah0 |STR_LEN: 208 |STR_TIME: 0.017518043518066406
> STR_ID: 4ah1 |STR_LEN: 135 |STR_TIME: 0.013800859451293945
> STR_ID: 4ah2 |STR_LEN: 599 |STR_TIME: 0.06416702270507812
> STR_ID: 4ah3 |STR_LEN: 3688 |STR_TIME: 0.4765751361846924
> STR_ID: 4ah4 |STR_LEN: 1215 |STR_TIME: 0.12319326400756836
> STR_ID: 4ah6 |STR_LEN: 2356 |STR_TIME: 0.43252992630004883
> STR_ID: 4ah7 |STR_LEN: 1301 |STR_TIME: 0.21706485748291016
> STR_ID: 4ah9 |STR_LEN: 520 |STR_TIME: 0.05949592590332031
> STR_ID: 4aha |STR_LEN: 1088 |STR_TIME: 0.12948393821716309
> STR_ID: 4ahc |STR_LEN: 1745 |STR_TIME: 0.3282167911529541
> STR_ID: 4ahd |STR_LEN: 281 |STR_TIME: 0.04132699966430664
> STR_ID: 4ahe |STR_LEN: 149 |STR_TIME: 0.01911187171936035
> STR_ID: 4ahf |STR_LEN: 222 |STR_TIME: 0.020493030548095703
> STR_ID: 4ahg |STR_LEN: 128 |STR_TIME: 0.021352291107177734
> STR_ID: 4ahh |STR_LEN: 167 |STR_TIME: 0.01950693130493164
> STR_ID: 4ahi |STR_LEN: 128 |STR_TIME: 0.01823735237121582
> STR_ID: 4ahj |STR_LEN: 165 |STR_TIME: 0.07024478912353516
> STR_ID: 4ahk |STR_LEN: 373 |STR_TIME: 0.03774380683898926
> STR_ID: 4ahl |STR_LEN: 156 |STR_TIME: 0.019836902618408203
> STR_ID: 4ahm |STR_LEN: 220 |STR_TIME: 0.019030094146728516
> STR_ID: 4ahn |STR_LEN: 121 |STR_TIME: 0.019805908203125
> STR_ID: 4aho |STR_LEN: 1497 |STR_TIME: 0.2599313259124756
> STR_ID: 4ahp |STR_LEN: 1529 |STR_TIME: 0.19081497192382812
> STR_ID: 4ahq |STR_LEN: 2037 |STR_TIME: 0.298159122467041
> STR_ID: 4ahr |STR_LEN: 447 |STR_TIME: 0.05153203010559082
> STR_ID: 4ahs |STR_LEN: 501 |STR_TIME: 0.056098222732543945
> STR_ID: 4aht |STR_LEN: 495 |STR_TIME: 0.09819388389587402
> STR_ID: 4ahu |STR_LEN: 499 |STR_TIME: 0.054763078689575195
> STR_ID: 4ahv |STR_LEN: 487 |STR_TIME: 0.05833601951599121
> STR_ID: 4ahw |STR_LEN: 659 |STR_TIME: 0.06549191474914551
> STR_ID: 4ahx |STR_LEN: 670 |STR_TIME: 0.05341076850891113
> STR_ID: 4ahy |STR_LEN: 563 |STR_TIME: 0.07668495178222656
> STR_ID: 4ahz |STR_LEN: 523 |STR_TIME: 0.04250311851501465
> STR_ID: 5ah0 |STR_LEN: 808 |STR_TIME: 0.13833189010620117
> STR_ID: 5ah1 |STR_LEN: 1033 |STR_TIME: 0.20497512817382812
> STR_ID: 5ah2 |STR_LEN: 2334 |STR_TIME: 0.35988903045654297
> STR_ID: 5ah3 |STR_LEN: 581 |STR_TIME: 0.09122395515441895
> STR_ID: 5ah4 |STR_LEN: 977 |STR_TIME: 0.19360089302062988
> STR_ID: 5ah5 |STR_LEN: 2603 |STR_TIME: 0.4072718620300293
> STR_ID: 5ah6 |STR_LEN: 481 |STR_TIME: 0.04027080535888672
> STR_ID: 5ah7 |STR_LEN: 482 |STR_TIME: 0.04104804992675781
> STR_ID: 5ah8 |STR_LEN: 482 |STR_TIME: 0.043167829513549805
> STR_ID: 5ah9 |STR_LEN: 483 |STR_TIME: 0.03905296325683594
> STR_ID: 5aha |STR_LEN: 483 |STR_TIME: 0.040812015533447266
> STR_ID: 5ahb |STR_LEN: 479 |STR_TIME: 0.042047977447509766
> STR_ID: 5ahc |STR_LEN: 479 |STR_TIME: 0.10033702850341797
> STR_ID: 5ahe |STR_LEN: 353 |STR_TIME: 0.050437211990356445
> STR_ID: 5ahf |STR_LEN: 284 |STR_TIME: 0.045034170150756836
> STR_ID: 5ahg |STR_LEN: 600 |STR_TIME: 0.11402702331542969
> STR_ID: 5ahi |STR_LEN: 342 |STR_TIME: 0.04778122901916504
> STR_ID: 5ahj |STR_LEN: 6696 |STR_TIME: 1.5728130340576172
> STR_ID: 5ahk |STR_LEN: 1978 |STR_TIME: 0.27802395820617676
> STR_ID: 5ahl |STR_LEN: 732 |STR_TIME: 0.14694499969482422
> STR_ID: 5ahm |STR_LEN: 1279 |STR_TIME: 0.14534902572631836
> STR_ID: 5ahn |STR_LEN: 640 |STR_TIME: 0.0651388168334961
> STR_ID: 5aho |STR_LEN: 557 |STR_TIME: 0.05298805236816406
> STR_ID: 5ahr |STR_LEN: 522 |STR_TIME: 0.09799313545227051
> STR_ID: 5ahs |STR_LEN: 3820 |STR_TIME: 0.42384815216064453
> STR_ID: 5aht |STR_LEN: 43 |STR_TIME: 0.2463390827178955
> STR_ID: 5ahu |STR_LEN: 894 |STR_TIME: 0.1277461051940918
> STR_ID: 5ahv |STR_LEN: 422 |STR_TIME: 0.1377120018005371
> STR_ID: 5ahw |STR_LEN: 1041 |STR_TIME: 0.22362995147705078
> STR_ID: 5ahx |STR_LEN: 978 |STR_TIME: 0.10070395469665527
> STR_ID: 5ahy |STR_LEN: 274 |STR_TIME: 0.03495287895202637
> STR_ID: 5ahz |STR_LEN: 271 |STR_TIME: 0.03583693504333496
> STR_ID: 7ahl |STR_LEN: 2869 |STR_TIME: 0.5559248924255371
>> FINISH_DIR: ./data/a/ah/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 2931 |DIR_TIME: 30.138330221176147 

>> START_DIR: ./data/a/ai/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1ai0 |STR_LEN: 316 |STR_TIME: 1.166538953781128
> STR_ID: 1ai1 |STR_LEN: 446 |STR_TIME: 0.06571698188781738
> STR_ID: 1ai2 |STR_LEN: 720 |STR_TIME: 0.0800318717956543
> STR_ID: 1ai3 |STR_LEN: 715 |STR_TIME: 0.07021689414978027
> STR_ID: 1ai4 |STR_LEN: 1365 |STR_TIME: 0.26648402214050293
> STR_ID: 1ai5 |STR_LEN: 1428 |STR_TIME: 0.14095783233642578
> STR_ID: 1ai6 |STR_LEN: 1360 |STR_TIME: 0.16926884651184082
> STR_ID: 1ai7 |STR_LEN: 1401 |STR_TIME: 0.13617897033691406
> STR_ID: 1ai8 |STR_LEN: 590 |STR_TIME: 0.05560493469238281
> STR_ID: 1ai9 |STR_LEN: 546 |STR_TIME: 0.06889986991882324
> STR_ID: 1aia |STR_LEN: 794 |STR_TIME: 0.17229986190795898
> STR_ID: 1aib |STR_LEN: 796 |STR_TIME: 0.1292891502380371
> STR_ID: 1aic |STR_LEN: 796 |STR_TIME: 0.12832188606262207
> STR_ID: 1aid |STR_LEN: 277 |STR_TIME: 0.06864476203918457
> STR_ID: 1aie |STR_LEN: 71 |STR_TIME: 0.006912946701049805
> STR_ID: 1aif |STR_LEN: 866 |STR_TIME: 0.13259100914001465
> STR_ID: 1aig |STR_LEN: 1760 |STR_TIME: 0.32000303268432617
> STR_ID: 1aih |STR_LEN: 841 |STR_TIME: 0.1163170337677002
> STR_ID: 1aii |STR_LEN: 562 |STR_TIME: 0.05345606803894043
> STR_ID: 1aij |STR_LEN: 2144 |STR_TIME: 0.3627901077270508
> STR_ID: 1aik |STR_LEN: 115 |STR_TIME: 0.016025066375732422
> STR_ID: 1ail |STR_LEN: 104 |STR_TIME: 0.011901140213012695
> STR_ID: 1aim |STR_LEN: 262 |STR_TIME: 0.0745398998260498
> STR_ID: 1ain |STR_LEN: 320 |STR_TIME: 0.00754094123840332
> STR_ID: 1aio |STR_LEN: 112 |STR_TIME: 0.018945932388305664
> STR_ID: 1aip |STR_LEN: 2284 |STR_TIME: 0.385875940322876
> STR_ID: 1aiq |STR_LEN: 708 |STR_TIME: 0.08994317054748535
> STR_ID: 1air |STR_LEN: 482 |STR_TIME: 0.07758593559265137
> STR_ID: 1ais |STR_LEN: 696 |STR_TIME: 0.07692289352416992
> STR_ID: 1aiu |STR_LEN: 158 |STR_TIME: 0.0650780200958252
> STR_ID: 1aiv |STR_LEN: 688 |STR_TIME: 0.10341095924377441
> STR_ID: 1aiw |STR_LEN: 62 |STR_TIME: 0.2639589309692383
> STR_ID: 1aix |STR_LEN: 587 |STR_TIME: 0.05880117416381836
> STR_ID: 1aiy |STR_LEN: 316 |STR_TIME: 1.117997169494629
> STR_ID: 1aiz |STR_LEN: 503 |STR_TIME: 0.09815716743469238
> STR_ID: 2ai0 |STR_LEN: 2306 |STR_TIME: 0.3713970184326172
> STR_ID: 2ai1 |STR_LEN: 409 |STR_TIME: 0.04457402229309082
> STR_ID: 2ai2 |STR_LEN: 536 |STR_TIME: 0.04950404167175293
> STR_ID: 2ai3 |STR_LEN: 451 |STR_TIME: 0.04447007179260254
> STR_ID: 2ai5 |STR_LEN: 81 |STR_TIME: 0.5723509788513184
> STR_ID: 2ai6 |STR_LEN: 125 |STR_TIME: 0.9844527244567871
> STR_ID: 2ai7 |STR_LEN: 334 |STR_TIME: 0.032686710357666016
> STR_ID: 2ai8 |STR_LEN: 994 |STR_TIME: 0.09266304969787598
> STR_ID: 2ai9 |STR_LEN: 634 |STR_TIME: 0.06473803520202637
> STR_ID: 2aia |STR_LEN: 406 |STR_TIME: 0.15900921821594238
> STR_ID: 2aib |STR_LEN: 655 |STR_TIME: 0.0522000789642334
> STR_ID: 2aid |STR_LEN: 308 |STR_TIME: 0.032198190689086914
> STR_ID: 2aie |STR_LEN: 429 |STR_TIME: 0.03682565689086914
> STR_ID: 2aif |STR_LEN: 145 |STR_TIME: 0.0179293155670166
> STR_ID: 2aig |STR_LEN: 370 |STR_TIME: 0.03568124771118164
> STR_ID: 2aih |STR_LEN: 78 |STR_TIME: 0.44069504737854004
> STR_ID: 2aii |STR_LEN: 802 |STR_TIME: 0.05763506889343262
> STR_ID: 2aij |STR_LEN: 815 |STR_TIME: 0.10067200660705566
> STR_ID: 2aik |STR_LEN: 781 |STR_TIME: 0.05688190460205078
> STR_ID: 2aim |STR_LEN: 268 |STR_TIME: 0.041316986083984375
> STR_ID: 2ain |STR_LEN: 99 |STR_TIME: 0.6644370555877686
> STR_ID: 2aio |STR_LEN: 600 |STR_TIME: 0.05884909629821777
> STR_ID: 2aip |STR_LEN: 422 |STR_TIME: 0.037065982818603516
> STR_ID: 2aiq |STR_LEN: 468 |STR_TIME: 0.043456077575683594
> STR_ID: 2air |STR_LEN: 1538 |STR_TIME: 0.23400330543518066
> STR_ID: 2ait |STR_LEN: 74 |STR_TIME: 0.18853211402893066
> STR_ID: 2aiu |STR_LEN: 331 |STR_TIME: 0.020891904830932617
> STR_ID: 2aiv |STR_LEN: 149 |STR_TIME: 0.8445949554443359
> STR_ID: 2aix |STR_LEN: 493 |STR_TIME: 0.07789802551269531
> STR_ID: 2aiy |STR_LEN: 312 |STR_TIME: 2.2589728832244873
> STR_ID: 2aiz |STR_LEN: 141 |STR_TIME: 1.1514537334442139
> STR_ID: 3ai0 |STR_LEN: 1255 |STR_TIME: 0.11618399620056152
> STR_ID: 3ai1 |STR_LEN: 578 |STR_TIME: 0.0735478401184082
> STR_ID: 3ai2 |STR_LEN: 3523 |STR_TIME: 0.6148591041564941
> STR_ID: 3ai3 |STR_LEN: 1433 |STR_TIME: 0.21181893348693848
> STR_ID: 3ai4 |STR_LEN: 554 |STR_TIME: 0.05498099327087402
> STR_ID: 3ai5 |STR_LEN: 604 |STR_TIME: 0.06776309013366699
> STR_ID: 3ai6 |STR_LEN: 410 |STR_TIME: 0.04286694526672363
> STR_ID: 3ai7 |STR_LEN: 11576 |STR_TIME: 1.4765617847442627
> STR_ID: 3ai8 |STR_LEN: 798 |STR_TIME: 0.0841219425201416
> STR_ID: 3ai9 |STR_LEN: 388 |STR_TIME: 0.04442095756530762
