>> START_DIR: ./data/w/w0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1w00 |STR_LEN: 385 |STR_TIME: 0.035871028900146484
> STR_ID: 3wit |STR_LEN: 77 |STR_TIME: 0.010216951370239258
> STR_ID: 3wiu |STR_LEN: 1984 |STR_TIME: 0.24222826957702637
> STR_ID: 3wiv |STR_LEN: 2028 |STR_TIME: 0.1758410930633545
> STR_ID: 3wiw |STR_LEN: 794 |STR_TIME: 0.11993694305419922
> STR_ID: 3wix |STR_LEN: 670 |STR_TIME: 0.11455893516540527
> STR_ID: 3wiy |STR_LEN: 1049 |STR_TIME: 0.2255861759185791
> STR_ID: 3wiz |STR_LEN: 303 |STR_TIME: 0.05639767646789551
> STR_ID: 4wi0 |STR_LEN: 545 |STR_TIME: 0.047373056411743164
> STR_ID: 4wi1 |STR_LEN: 1660 |STR_TIME: 0.2248399257659912
> STR_ID: 4wi2 |STR_LEN: 589 |STR_TIME: 0.08028388023376465
> STR_ID: 4wi3 |STR_LEN: 464 |STR_TIME: 0.07728910446166992
> STR_ID: 4wi4 |STR_LEN: 464 |STR_TIME: 0.11726212501525879
> STR_ID: 4wi5 |STR_LEN: 443 |STR_TIME: 0.07793593406677246
> STR_ID: 4wi6 |STR_LEN: 552 |STR_TIME: 0.07902216911315918
> STR_ID: 4wi7 |STR_LEN: 622 |STR_TIME: 0.08021402359008789
> STR_ID: 4wi8 |STR_LEN: 477 |STR_TIME: 0.10915994644165039
> STR_ID: 4wi9 |STR_LEN: 462 |STR_TIME: 0.07786107063293457
> STR_ID: 4wia |STR_LEN: 768 |STR_TIME: 0.11955785751342773
> STR_ID: 4wib |STR_LEN: 358 |STR_TIME: 0.08427715301513672
> STR_ID: 4wic |STR_LEN: 1379 |STR_TIME: 0.19903326034545898
> STR_ID: 4wid |STR_LEN: 828 |STR_TIME: 0.15309524536132812
> STR_ID: 4wie |STR_LEN: 1213 |STR_TIME: 0.10123109817504883
> STR_ID: 4wif |STR_LEN: 525 |STR_TIME: 0.03690791130065918
> STR_ID: 4wig |STR_LEN: 556 |STR_TIME: 0.07994413375854492
> STR_ID: 4wih |STR_LEN: 953 |STR_TIME: 0.0831899642944336
> STR_ID: 4wii |STR_LEN: 683 |STR_TIME: 0.07723283767700195
> STR_ID: 4wij |STR_LEN: 599 |STR_TIME: 0.08826804161071777
> STR_ID: 4wik |STR_LEN: 453 |STR_TIME: 0.09973597526550293
> STR_ID: 4wil |STR_LEN: 412 |STR_TIME: 0.04064512252807617
> STR_ID: 4wim |STR_LEN: 1023 |STR_TIME: 0.13977694511413574
> STR_ID: 4win |STR_LEN: 552 |STR_TIME: 0.06869697570800781
> STR_ID: 4wio |STR_LEN: 530 |STR_TIME: 0.11018681526184082
> STR_ID: 4wip |STR_LEN: 259 |STR_TIME: 0.04727602005004883
> STR_ID: 4wiq |STR_LEN: 429 |STR_TIME: 0.0764920711517334
> STR_ID: 4wis |STR_LEN: 1312 |STR_TIME: 0.28882932662963867
> STR_ID: 4wit |STR_LEN: 1312 |STR_TIME: 0.2691941261291504
> STR_ID: 4wiu |STR_LEN: 1180 |STR_TIME: 0.10217976570129395
> STR_ID: 4wiv |STR_LEN: 286 |STR_TIME: 0.026571035385131836
> STR_ID: 4wiw |STR_LEN: 2397 |STR_TIME: 0.48964500427246094
> STR_ID: 4wiz |STR_LEN: 26400 |STR_TIME: 4.796252965927124
>> FINISH_DIR: ./data/w/wi/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 2375 |DIR_TIME: 44.600772857666016 

>> START_DIR: ./data/w/wj/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1wj0 |STR_LEN: 59 |STR_TIME: 0.4828059673309326
> STR_ID: 1wj1 |STR_LEN: 156 |STR_TIME: 1.3250617980957031
> STR_ID: 1wj2 |STR_LEN: 72 |STR_TIME: 0.5278420448303223
> STR_ID: 1wj3 |STR_LEN: 117 |STR_TIME: 0.8844039440155029
> STR_ID: 1wj4 |STR_LEN: 124 |STR_TIME: 0.8686769008636475
> STR_ID: 1wj5 |STR_LEN: 120 |STR_TIME: 0.8502388000488281
> STR_ID: 1wj6 |STR_LEN: 101 |STR_TIME: 0.7109689712524414
> STR_ID: 1wj7 |STR_LEN: 104 |STR_TIME: 0.7227180004119873
> STR_ID: 1wj9 |STR_LEN: 288 |STR_TIME: 0.0312042236328125
> STR_ID: 1wja |STR_LEN: 96 |STR_TIME: 0.027762889862060547
> STR_ID: 1wjb |STR_LEN: 112 |STR_TIME: 1.5781753063201904
> STR_ID: 1wjc |STR_LEN: 96 |STR_TIME: 0.02679276466369629
> STR_ID: 1wjd |STR_LEN: 112 |STR_TIME: 1.5044794082641602
> STR_ID: 1wje |STR_LEN: 94 |STR_TIME: 0.02732086181640625
> STR_ID: 1wjf |STR_LEN: 112 |STR_TIME: 1.6075899600982666
> STR_ID: 1wjg |STR_LEN: 173 |STR_TIME: 0.021221160888671875
> STR_ID: 1wji |STR_LEN: 63 |STR_TIME: 0.4585726261138916
> STR_ID: 1wjj |STR_LEN: 145 |STR_TIME: 0.9526150226593018
> STR_ID: 1wjk |STR_LEN: 100 |STR_TIME: 0.7276279926300049
> STR_ID: 1wjl |STR_LEN: 90 |STR_TIME: 0.657505989074707
> STR_ID: 1wjm |STR_LEN: 123 |STR_TIME: 0.8700888156890869
> STR_ID: 1wjn |STR_LEN: 97 |STR_TIME: 0.7503538131713867
> STR_ID: 1wjo |STR_LEN: 124 |STR_TIME: 0.8932368755340576
> STR_ID: 1wjp |STR_LEN: 110 |STR_TIME: 0.8234889507293701
> STR_ID: 1wjq |STR_LEN: 107 |STR_TIME: 0.80361008644104
> STR_ID: 1wjr |STR_LEN: 127 |STR_TIME: 0.9510037899017334
> STR_ID: 1wjs |STR_LEN: 127 |STR_TIME: 0.9446918964385986
> STR_ID: 1wjt |STR_LEN: 103 |STR_TIME: 0.9050998687744141
> STR_ID: 1wju |STR_LEN: 100 |STR_TIME: 0.8537049293518066
> STR_ID: 1wjv |STR_LEN: 81 |STR_TIME: 0.5312960147857666
> STR_ID: 1wjw |STR_LEN: 112 |STR_TIME: 0.8419399261474609
> STR_ID: 1wjx |STR_LEN: 189 |STR_TIME: 0.01883220672607422
> STR_ID: 1wjz |STR_LEN: 94 |STR_TIME: 0.7544898986816406
> STR_ID: 2wj0 |STR_LEN: 306 |STR_TIME: 0.06716394424438477
> STR_ID: 2wj1 |STR_LEN: 1715 |STR_TIME: 0.280275821685791
> STR_ID: 2wj2 |STR_LEN: 1280 |STR_TIME: 0.23627924919128418
> STR_ID: 2wj3 |STR_LEN: 1382 |STR_TIME: 0.1698770523071289
> STR_ID: 2wj4 |STR_LEN: 1503 |STR_TIME: 0.22489619255065918
> STR_ID: 2wj5 |STR_LEN: 323 |STR_TIME: 0.024166107177734375
> STR_ID: 2wj6 |STR_LEN: 1866 |STR_TIME: 0.19192028045654297
> STR_ID: 2wj7 |STR_LEN: 472 |STR_TIME: 0.09991312026977539
> STR_ID: 2wj8 |STR_LEN: 8336 |STR_TIME: 1.371476411819458
> STR_ID: 2wj9 |STR_LEN: 475 |STR_TIME: 0.09153509140014648
> STR_ID: 2wja |STR_LEN: 306 |STR_TIME: 0.04952192306518555
> STR_ID: 2wjd |STR_LEN: 327 |STR_TIME: 0.046437740325927734
> STR_ID: 2wje |STR_LEN: 629 |STR_TIME: 0.05376005172729492
> STR_ID: 2wjf |STR_LEN: 538 |STR_TIME: 0.05611014366149902
> STR_ID: 2wjg |STR_LEN: 480 |STR_TIME: 0.16976094245910645
> STR_ID: 2wjh |STR_LEN: 510 |STR_TIME: 0.06367611885070801
> STR_ID: 2wji |STR_LEN: 497 |STR_TIME: 0.058363914489746094
> STR_ID: 2wjj |STR_LEN: 408 |STR_TIME: 0.06388211250305176
> STR_ID: 2wjk |STR_LEN: 232 |STR_TIME: 0.029257774353027344
> STR_ID: 2wjl |STR_LEN: 240 |STR_TIME: 0.06169438362121582
> STR_ID: 2wjm |STR_LEN: 1901 |STR_TIME: 0.19245195388793945
> STR_ID: 2wjn |STR_LEN: 1879 |STR_TIME: 0.22230076789855957
> STR_ID: 2wjo |STR_LEN: 538 |STR_TIME: 0.05511808395385742
> STR_ID: 2wjp |STR_LEN: 990 |STR_TIME: 0.08723306655883789
> STR_ID: 2wjq |STR_LEN: 356 |STR_TIME: 0.0798640251159668
> STR_ID: 2wjr |STR_LEN: 324 |STR_TIME: 0.03383779525756836
> STR_ID: 2wjs |STR_LEN: 587 |STR_TIME: 0.07200217247009277
> STR_ID: 2wju |STR_LEN: 2333 |STR_TIME: 0.3014681339263916
> STR_ID: 2wjv |STR_LEN: 1683 |STR_TIME: 0.2707362174987793
> STR_ID: 2wjw |STR_LEN: 651 |STR_TIME: 0.07334303855895996
> STR_ID: 2wjx |STR_LEN: 1089 |STR_TIME: 0.2664477825164795
> STR_ID: 2wjy |STR_LEN: 1038 |STR_TIME: 0.11713218688964844
> STR_ID: 2wjz |STR_LEN: 1536 |STR_TIME: 0.2929232120513916
> STR_ID: 3wj1 |STR_LEN: 578 |STR_TIME: 0.05112886428833008
> STR_ID: 3wj2 |STR_LEN: 2182 |STR_TIME: 0.23590898513793945
> STR_ID: 3wj4 |STR_LEN: 742 |STR_TIME: 0.08379006385803223
> STR_ID: 3wj5 |STR_LEN: 744 |STR_TIME: 0.08239293098449707
> STR_ID: 3wj7 |STR_LEN: 1042 |STR_TIME: 0.22677993774414062
> STR_ID: 3wj8 |STR_LEN: 2411 |STR_TIME: 0.3033609390258789
> STR_ID: 3wj9 |STR_LEN: 859 |STR_TIME: 0.11245179176330566
> STR_ID: 3wja |STR_LEN: 1391 |STR_TIME: 0.4561910629272461
> STR_ID: 3wjb |STR_LEN: 452 |STR_TIME: 0.044877052307128906
> STR_ID: 3wjc |STR_LEN: 486 |STR_TIME: 0.05841517448425293
> STR_ID: 3wjd |STR_LEN: 353 |STR_TIME: 0.03393721580505371
> STR_ID: 3wje |STR_LEN: 473 |STR_TIME: 0.058287858963012695
> STR_ID: 3wjf |STR_LEN: 378 |STR_TIME: 0.10910725593566895
> STR_ID: 3wjg |STR_LEN: 350 |STR_TIME: 0.037647247314453125
> STR_ID: 3wjj |STR_LEN: 730 |STR_TIME: 0.0871419906616211
> STR_ID: 3wjk |STR_LEN: 919 |STR_TIME: 0.08866500854492188
> STR_ID: 3wjl |STR_LEN: 640 |STR_TIME: 0.11384201049804688
> STR_ID: 3wjm |STR_LEN: 4170 |STR_TIME: 1.0129163265228271
> STR_ID: 3wjn |STR_LEN: 762 |STR_TIME: 0.09108400344848633
> STR_ID: 3wjo |STR_LEN: 941 |STR_TIME: 0.09558296203613281
> STR_ID: 3wjp |STR_LEN: 708 |STR_TIME: 0.06380176544189453
> STR_ID: 3wjq |STR_LEN: 694 |STR_TIME: 0.13525104522705078
> STR_ID: 3wjr |STR_LEN: 636 |STR_TIME: 0.053247928619384766
> STR_ID: 3wjs |STR_LEN: 318 |STR_TIME: 0.054229021072387695
> STR_ID: 3wjt |STR_LEN: 300 |STR_TIME: 0.03503584861755371
> STR_ID: 3wju |STR_LEN: 209 |STR_TIME: 0.025159835815429688
> STR_ID: 3wjv |STR_LEN: 228 |STR_TIME: 0.02545785903930664
> STR_ID: 3wjw |STR_LEN: 369 |STR_TIME: 0.045361995697021484
> STR_ID: 3wjx |STR_LEN: 411 |STR_TIME: 0.08752727508544922
> STR_ID: 3wjy |STR_LEN: 353 |STR_TIME: 0.041886091232299805
> STR_ID: 3wjz |STR_LEN: 393 |STR_TIME: 0.04801011085510254
> STR_ID: 4wj0 |STR_LEN: 647 |STR_TIME: 0.2326810359954834
> STR_ID: 4wj1 |STR_LEN: 438 |STR_TIME: 0.0543370246887207
> STR_ID: 4wj2 |STR_LEN: 323 |STR_TIME: 0.05092024803161621
> STR_ID: 4wj3 |STR_LEN: 6797 |STR_TIME: 1.6374919414520264
> STR_ID: 4wj4 |STR_LEN: 662 |STR_TIME: 0.1562328338623047
> STR_ID: 4wj5 |STR_LEN: 1319 |STR_TIME: 0.1797640323638916
> STR_ID: 4wj7 |STR_LEN: 576 |STR_TIME: 0.2019813060760498
> STR_ID: 4wj8 |STR_LEN: 2255 |STR_TIME: 0.33859896659851074
> STR_ID: 4wj9 |STR_LEN: 741 |STR_TIME: 0.08951592445373535
> STR_ID: 4wja |STR_LEN: 264 |STR_TIME: 0.03470587730407715
> STR_ID: 4wjb |STR_LEN: 2840 |STR_TIME: 0.3686802387237549
> STR_ID: 4wje |STR_LEN: 380 |STR_TIME: 0.03712201118469238
> STR_ID: 4wjg |STR_LEN: 6079 |STR_TIME: 1.3550629615783691
> STR_ID: 4wji |STR_LEN: 575 |STR_TIME: 0.09776115417480469
> STR_ID: 4wjk |STR_LEN: 1470 |STR_TIME: 0.3927726745605469
> STR_ID: 4wjl |STR_LEN: 1453 |STR_TIME: 0.22066617012023926
> STR_ID: 4wjm |STR_LEN: 675 |STR_TIME: 0.10559773445129395
> STR_ID: 4wjn |STR_LEN: 240 |STR_TIME: 0.03781580924987793
> STR_ID: 4wjo |STR_LEN: 240 |STR_TIME: 0.034216880798339844
> STR_ID: 4wjp |STR_LEN: 356 |STR_TIME: 0.06406688690185547
> STR_ID: 4wjq |STR_LEN: 512 |STR_TIME: 0.06628203392028809
> STR_ID: 4wjs |STR_LEN: 930 |STR_TIME: 0.14834284782409668
> STR_ID: 4wjt |STR_LEN: 670 |STR_TIME: 0.0665750503540039
> STR_ID: 4wju |STR_LEN: 904 |STR_TIME: 0.1611618995666504
> STR_ID: 4wjv |STR_LEN: 3046 |STR_TIME: 0.6519651412963867
> STR_ID: 4wjw |STR_LEN: 847 |STR_TIME: 0.16644787788391113
> STR_ID: 4wjx |STR_LEN: 892 |STR_TIME: 0.10065197944641113
> STR_ID: 4wjy |STR_LEN: 1626 |STR_TIME: 0.20778417587280273
> STR_ID: 4wjz |STR_LEN: 975 |STR_TIME: 0.14044404029846191
>> FINISH_DIR: ./data/w/wj/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 2501 |DIR_TIME: 42.33442497253418 

>> START_DIR: ./data/w/wk/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1wk0 |STR_LEN: 137 |STR_TIME: 0.8999619483947754
> STR_ID: 1wk1 |STR_LEN: 150 |STR_TIME: 0.9700031280517578
> STR_ID: 1wk2 |STR_LEN: 129 |STR_TIME: 0.015310049057006836
> STR_ID: 1wk4 |STR_LEN: 639 |STR_TIME: 0.2108747959136963
> STR_ID: 1wk8 |STR_LEN: 644 |STR_TIME: 0.056645870208740234
> STR_ID: 1wk9 |STR_LEN: 320 |STR_TIME: 0.02411484718322754
> STR_ID: 1wka |STR_LEN: 310 |STR_TIME: 0.022993087768554688
> STR_ID: 1wkb |STR_LEN: 1624 |STR_TIME: 0.14311575889587402
> STR_ID: 1wkc |STR_LEN: 318 |STR_TIME: 0.055277109146118164
> STR_ID: 1wkd |STR_LEN: 537 |STR_TIME: 0.054331064224243164
> STR_ID: 1wke |STR_LEN: 644 |STR_TIME: 0.05602097511291504
> STR_ID: 1wkf |STR_LEN: 652 |STR_TIME: 0.059912919998168945
> STR_ID: 1wkg |STR_LEN: 1361 |STR_TIME: 0.15404486656188965
> STR_ID: 1wkh |STR_LEN: 1047 |STR_TIME: 0.11549997329711914
> STR_ID: 1wki |STR_LEN: 141 |STR_TIME: 1.5218348503112793
> STR_ID: 1wkj |STR_LEN: 454 |STR_TIME: 0.042001962661743164
> STR_ID: 1wkk |STR_LEN: 324 |STR_TIME: 0.03872203826904297
> STR_ID: 1wkl |STR_LEN: 367 |STR_TIME: 0.04408597946166992
> STR_ID: 1wkm |STR_LEN: 921 |STR_TIME: 0.22322416305541992
> STR_ID: 1wko |STR_LEN: 729 |STR_TIME: 0.05895495414733887
> STR_ID: 1wkp |STR_LEN: 847 |STR_TIME: 0.09779906272888184
> STR_ID: 1wkq |STR_LEN: 767 |STR_TIME: 0.05571699142456055
> STR_ID: 1wkr |STR_LEN: 1055 |STR_TIME: 0.09761595726013184
> STR_ID: 1wks |STR_LEN: 17 |STR_TIME: 0.19321393966674805
> STR_ID: 1wkt |STR_LEN: 88 |STR_TIME: 0.5664041042327881
> STR_ID: 1wku |STR_LEN: 911 |STR_TIME: 0.07807016372680664
> STR_ID: 1wkv |STR_LEN: 1403 |STR_TIME: 0.12773704528808594
> STR_ID: 1wkw |STR_LEN: 301 |STR_TIME: 0.09894299507141113
> STR_ID: 1wkx |STR_LEN: 83 |STR_TIME: 0.007256269454956055
> STR_ID: 1wky |STR_LEN: 827 |STR_TIME: 0.0766439437866211
> STR_ID: 1wkz |STR_LEN: 767 |STR_TIME: 0.09025192260742188
> STR_ID: 2wk0 |STR_LEN: 886 |STR_TIME: 0.08042216300964355
> STR_ID: 2wk1 |STR_LEN: 489 |STR_TIME: 0.09226799011230469
> STR_ID: 2wk2 |STR_LEN: 1017 |STR_TIME: 0.09291696548461914
> STR_ID: 2wk3 |STR_LEN: 2170 |STR_TIME: 0.34888696670532227
> STR_ID: 2wk4 |STR_LEN: 1213 |STR_TIME: 0.14215993881225586
> STR_ID: 2wk5 |STR_LEN: 1806 |STR_TIME: 0.28200316429138184
> STR_ID: 2wk6 |STR_LEN: 940 |STR_TIME: 0.15170001983642578
> STR_ID: 2wk7 |STR_LEN: 769 |STR_TIME: 0.10958695411682129
> STR_ID: 2wk8 |STR_LEN: 1501 |STR_TIME: 0.12421298027038574
> STR_ID: 2wk9 |STR_LEN: 1410 |STR_TIME: 0.16529583930969238
> STR_ID: 2wka |STR_LEN: 1593 |STR_TIME: 0.12782907485961914
> STR_ID: 2wkb |STR_LEN: 1180 |STR_TIME: 0.14573407173156738
> STR_ID: 2wkc |STR_LEN: 386 |STR_TIME: 0.053483009338378906
> STR_ID: 2wkd |STR_LEN: 105 |STR_TIME: 0.01132512092590332
> STR_ID: 2wke |STR_LEN: 2502 |STR_TIME: 0.29923295974731445
> STR_ID: 2wkf |STR_LEN: 290 |STR_TIME: 0.031942129135131836
> STR_ID: 2wkg |STR_LEN: 487 |STR_TIME: 0.06950497627258301
> STR_ID: 2wkh |STR_LEN: 772 |STR_TIME: 0.14025425910949707
> STR_ID: 2wki |STR_LEN: 795 |STR_TIME: 0.09314298629760742
> STR_ID: 2wkj |STR_LEN: 2503 |STR_TIME: 0.23163700103759766
> STR_ID: 2wkk |STR_LEN: 1430 |STR_TIME: 0.13097906112670898
> STR_ID: 2wkl |STR_LEN: 1341 |STR_TIME: 0.19369912147521973
> STR_ID: 2wkm |STR_LEN: 453 |STR_TIME: 0.04705309867858887
> STR_ID: 2wkn |STR_LEN: 5128 |STR_TIME: 0.614544153213501
> STR_ID: 2wko |STR_LEN: 606 |STR_TIME: 0.04747295379638672
> STR_ID: 2wkp |STR_LEN: 637 |STR_TIME: 0.06025981903076172
> STR_ID: 2wkq |STR_LEN: 722 |STR_TIME: 0.05728602409362793
> STR_ID: 2wkr |STR_LEN: 537 |STR_TIME: 0.05646014213562012
> STR_ID: 2wks |STR_LEN: 945 |STR_TIME: 0.21980977058410645
> STR_ID: 2wkt |STR_LEN: 2916 |STR_TIME: 0.33592772483825684
> STR_ID: 2wku |STR_LEN: 2199 |STR_TIME: 0.3347501754760742
> STR_ID: 2wkv |STR_LEN: 2358 |STR_TIME: 0.3488929271697998
> STR_ID: 2wkw |STR_LEN: 1346 |STR_TIME: 0.10868215560913086
> STR_ID: 2wkx |STR_LEN: 503 |STR_TIME: 0.09324407577514648
> STR_ID: 2wky |STR_LEN: 807 |STR_TIME: 0.07908415794372559
> STR_ID: 2wkz |STR_LEN: 369 |STR_TIME: 0.031610965728759766
> STR_ID: 3wk0 |STR_LEN: 362 |STR_TIME: 0.04997396469116211
> STR_ID: 3wk1 |STR_LEN: 386 |STR_TIME: 0.04892921447753906
> STR_ID: 3wk2 |STR_LEN: 351 |STR_TIME: 0.08761787414550781
> STR_ID: 3wk3 |STR_LEN: 398 |STR_TIME: 0.05040907859802246
> STR_ID: 3wk4 |STR_LEN: 642 |STR_TIME: 0.07875323295593262
> STR_ID: 3wk5 |STR_LEN: 559 |STR_TIME: 0.07583189010620117
> STR_ID: 3wk6 |STR_LEN: 704 |STR_TIME: 0.11064910888671875
> STR_ID: 3wk7 |STR_LEN: 619 |STR_TIME: 0.07802295684814453
> STR_ID: 3wk8 |STR_LEN: 670 |STR_TIME: 0.0782160758972168
> STR_ID: 3wk9 |STR_LEN: 614 |STR_TIME: 0.08002305030822754
> STR_ID: 3wka |STR_LEN: 624 |STR_TIME: 0.11294698715209961
> STR_ID: 3wkb |STR_LEN: 619 |STR_TIME: 0.07932615280151367
> STR_ID: 3wkc |STR_LEN: 649 |STR_TIME: 0.07863688468933105
> STR_ID: 3wkd |STR_LEN: 560 |STR_TIME: 0.10879325866699219
> STR_ID: 3wke |STR_LEN: 630 |STR_TIME: 0.07873010635375977
> STR_ID: 3wkf |STR_LEN: 768 |STR_TIME: 0.0674891471862793
> STR_ID: 3wkg |STR_LEN: 1025 |STR_TIME: 0.07403230667114258
> STR_ID: 3wkh |STR_LEN: 912 |STR_TIME: 0.1067039966583252
> STR_ID: 3wki |STR_LEN: 642 |STR_TIME: 0.06397318840026855
> STR_ID: 3wkj |STR_LEN: 1153 |STR_TIME: 0.253507137298584
> STR_ID: 3wkl |STR_LEN: 180 |STR_TIME: 0.024778127670288086
> STR_ID: 3wkm |STR_LEN: 1581 |STR_TIME: 0.18219280242919922
> STR_ID: 3wkn |STR_LEN: 2082 |STR_TIME: 0.371035099029541
> STR_ID: 3wkp |STR_LEN: 538 |STR_TIME: 0.05054616928100586
> STR_ID: 3wkq |STR_LEN: 693 |STR_TIME: 0.1246190071105957
> STR_ID: 3wkr |STR_LEN: 1840 |STR_TIME: 0.28893589973449707
> STR_ID: 3wks |STR_LEN: 896 |STR_TIME: 0.1269240379333496
> STR_ID: 3wkt |STR_LEN: 1626 |STR_TIME: 0.2913510799407959
> STR_ID: 3wku |STR_LEN: 817 |STR_TIME: 0.12054896354675293
> STR_ID: 3wkv |STR_LEN: 140 |STR_TIME: 0.02603292465209961
> STR_ID: 3wkw |STR_LEN: 868 |STR_TIME: 0.14995098114013672
> STR_ID: 3wkx |STR_LEN: 921 |STR_TIME: 0.09979581832885742
> STR_ID: 3wky |STR_LEN: 2519 |STR_TIME: 0.2630329132080078
> STR_ID: 3wkz |STR_LEN: 796 |STR_TIME: 0.06305623054504395
> STR_ID: 4wk0 |STR_LEN: 1533 |STR_TIME: 0.3477489948272705
> STR_ID: 4wk1 |STR_LEN: 117 |STR_TIME: 0.01992011070251465
> STR_ID: 4wk2 |STR_LEN: 1075 |STR_TIME: 0.3258476257324219
> STR_ID: 4wk3 |STR_LEN: 82 |STR_TIME: 0.013097047805786133
> STR_ID: 4wk4 |STR_LEN: 1120 |STR_TIME: 0.3187100887298584
> STR_ID: 4wk5 |STR_LEN: 412 |STR_TIME: 0.04993700981140137
> STR_ID: 4wk6 |STR_LEN: 1057 |STR_TIME: 0.18474578857421875
> STR_ID: 4wk7 |STR_LEN: 433 |STR_TIME: 0.032937049865722656
> STR_ID: 4wk8 |STR_LEN: 202 |STR_TIME: 0.05382704734802246
> STR_ID: 4wk9 |STR_LEN: 900 |STR_TIME: 0.10953497886657715
> STR_ID: 4wka |STR_LEN: 938 |STR_TIME: 0.1575620174407959
> STR_ID: 4wkb |STR_LEN: 907 |STR_TIME: 0.07269573211669922
> STR_ID: 4wkc |STR_LEN: 402 |STR_TIME: 0.06599974632263184
> STR_ID: 4wke |STR_LEN: 386 |STR_TIME: 0.03417801856994629
> STR_ID: 4wkf |STR_LEN: 731 |STR_TIME: 0.13042306900024414
> STR_ID: 4wkg |STR_LEN: 3850 |STR_TIME: 1.545630931854248
> STR_ID: 4wkh |STR_LEN: 876 |STR_TIME: 0.0850229263305664
> STR_ID: 4wki |STR_LEN: 438 |STR_TIME: 0.03667879104614258
> STR_ID: 4wkj |STR_LEN: 98 |STR_TIME: 0.13900184631347656
> STR_ID: 4wkm |STR_LEN: 2667 |STR_TIME: 0.5211179256439209
> STR_ID: 4wkn |STR_LEN: 380 |STR_TIME: 0.04726719856262207
> STR_ID: 4wko |STR_LEN: 453 |STR_TIME: 0.04117393493652344
> STR_ID: 4wkp |STR_LEN: 1587 |STR_TIME: 0.19573092460632324
> STR_ID: 4wkq |STR_LEN: 421 |STR_TIME: 0.054808855056762695
> STR_ID: 4wkr |STR_LEN: 337 |STR_TIME: 0.049128055572509766
> STR_ID: 4wks |STR_LEN: 1493 |STR_TIME: 0.17390894889831543
> STR_ID: 4wkt |STR_LEN: 1382 |STR_TIME: 0.14084386825561523
> STR_ID: 4wku |STR_LEN: 1277 |STR_TIME: 0.1638491153717041
> STR_ID: 4wkv |STR_LEN: 1227 |STR_TIME: 0.1642911434173584
> STR_ID: 4wkw |STR_LEN: 481 |STR_TIME: 0.06886482238769531
> STR_ID: 4wkx |STR_LEN: 388 |STR_TIME: 0.044680118560791016
> STR_ID: 4wky |STR_LEN: 1724 |STR_TIME: 0.26099681854248047
> STR_ID: 4wkz |STR_LEN: 752 |STR_TIME: 0.0866999626159668
>> FINISH_DIR: ./data/w/wk/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 2635 |DIR_TIME: 22.549113750457764 

>> START_DIR: ./data/w/wl/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1wl0 |STR_LEN: 696 |STR_TIME: 0.08363008499145508
> STR_ID: 1wl1 |STR_LEN: 645 |STR_TIME: 0.12235713005065918
> STR_ID: 1wl2 |STR_LEN: 548 |STR_TIME: 0.04588603973388672
> STR_ID: 1wl3 |STR_LEN: 683 |STR_TIME: 0.07939720153808594
> STR_ID: 1wl4 |STR_LEN: 986 |STR_TIME: 0.08231711387634277
> STR_ID: 1wl5 |STR_LEN: 684 |STR_TIME: 0.09763598442077637
> STR_ID: 1wl6 |STR_LEN: 1046 |STR_TIME: 0.07880783081054688
> STR_ID: 1wl7 |STR_LEN: 553 |STR_TIME: 0.05029606819152832
> STR_ID: 1wl8 |STR_LEN: 401 |STR_TIME: 0.032019853591918945
> STR_ID: 1wl9 |STR_LEN: 1050 |STR_TIME: 0.07697796821594238
> STR_ID: 1wla |STR_LEN: 229 |STR_TIME: 0.05471396446228027
> STR_ID: 1wlc |STR_LEN: 228 |STR_TIME: 0.022181034088134766
> STR_ID: 1wld |STR_LEN: 285 |STR_TIME: 0.022490262985229492
> STR_ID: 1wle |STR_LEN: 1547 |STR_TIME: 0.14486002922058105
> STR_ID: 1wlf |STR_LEN: 216 |STR_TIME: 0.026311159133911133
> STR_ID: 1wlg |STR_LEN: 1337 |STR_TIME: 0.12800002098083496
> STR_ID: 1wlh |STR_LEN: 702 |STR_TIME: 0.08057665824890137
> STR_ID: 1wli |STR_LEN: 501 |STR_TIME: 0.04098796844482422
> STR_ID: 1wlj |STR_LEN: 252 |STR_TIME: 0.02684617042541504
> STR_ID: 1wlk |STR_LEN: 912 |STR_TIME: 0.08109617233276367
> STR_ID: 1wlm |STR_LEN: 151 |STR_TIME: 0.9471101760864258
> STR_ID: 1wln |STR_LEN: 120 |STR_TIME: 0.809633731842041
> STR_ID: 1wlo |STR_LEN: 136 |STR_TIME: 1.0894300937652588
> STR_ID: 1wlp |STR_LEN: 163 |STR_TIME: 0.042395830154418945
> STR_ID: 1wlr |STR_LEN: 900 |STR_TIME: 0.07272815704345703
> STR_ID: 1wls |STR_LEN: 906 |STR_TIME: 0.10451793670654297
