>> START_DIR: ./data/f/f0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1f00 |STR_LEN: 472 |STR_TIME: 0.054080963134765625
> STR_ID: 4fj8 |STR_LEN: 1283 |STR_TIME: 0.2597670555114746
> STR_ID: 4fj9 |STR_LEN: 1628 |STR_TIME: 0.3284721374511719
> STR_ID: 4fjc |STR_LEN: 1372 |STR_TIME: 0.3538851737976074
> STR_ID: 4fjg |STR_LEN: 1321 |STR_TIME: 0.28110790252685547
> STR_ID: 4fjh |STR_LEN: 1672 |STR_TIME: 0.23780393600463867
> STR_ID: 4fji |STR_LEN: 1102 |STR_TIME: 0.2605559825897217
> STR_ID: 4fjj |STR_LEN: 1512 |STR_TIME: 0.3028600215911865
> STR_ID: 4fjk |STR_LEN: 1555 |STR_TIME: 0.2835209369659424
> STR_ID: 4fjl |STR_LEN: 1750 |STR_TIME: 0.23308706283569336
> STR_ID: 4fjm |STR_LEN: 1403 |STR_TIME: 0.2886316776275635
> STR_ID: 4fjn |STR_LEN: 1346 |STR_TIME: 0.2654531002044678
> STR_ID: 4fjo |STR_LEN: 487 |STR_TIME: 0.060445308685302734
> STR_ID: 4fjp |STR_LEN: 690 |STR_TIME: 0.06906795501708984
> STR_ID: 4fjq |STR_LEN: 800 |STR_TIME: 0.09339690208435059
> STR_ID: 4fjr |STR_LEN: 298 |STR_TIME: 0.07946610450744629
> STR_ID: 4fjs |STR_LEN: 1152 |STR_TIME: 0.11109614372253418
> STR_ID: 4fju |STR_LEN: 1360 |STR_TIME: 0.14242291450500488
> STR_ID: 4fjv |STR_LEN: 1193 |STR_TIME: 0.1758899688720703
> STR_ID: 4fjw |STR_LEN: 1214 |STR_TIME: 0.15005207061767578
> STR_ID: 4fjx |STR_LEN: 1531 |STR_TIME: 0.26571202278137207
> STR_ID: 4fjy |STR_LEN: 856 |STR_TIME: 0.20920395851135254
> STR_ID: 4fjz |STR_LEN: 837 |STR_TIME: 0.17957186698913574
> STR_ID: 5fj0 |STR_LEN: 60 |STR_TIME: 0.028959274291992188
> STR_ID: 5fj1 |STR_LEN: 232 |STR_TIME: 0.15505313873291016
> STR_ID: 5fj2 |STR_LEN: 1255 |STR_TIME: 0.18454504013061523
> STR_ID: 5fj3 |STR_LEN: 1054 |STR_TIME: 0.20060229301452637
> STR_ID: 5fj4 |STR_LEN: 694 |STR_TIME: 0.16002511978149414
> STR_ID: 5fj5 |STR_LEN: 1522 |STR_TIME: 0.2843949794769287
> STR_ID: 5fj6 |STR_LEN: 665 |STR_TIME: 0.10413002967834473
> STR_ID: 5fj7 |STR_LEN: 2187 |STR_TIME: 0.4264562129974365
> STR_ID: 5fj8 |STR_LEN: 4892 |STR_TIME: 0.9527740478515625
> STR_ID: 5fj9 |STR_LEN: 4886 |STR_TIME: 0.9785242080688477
> STR_ID: 5fja |STR_LEN: 4851 |STR_TIME: 1.1123549938201904
> STR_ID: 5fjb |STR_LEN: 600 |STR_TIME: 0.0931098461151123
> STR_ID: 5fjc |STR_LEN: 306 |STR_TIME: 0.053286075592041016
> STR_ID: 5fjd |STR_LEN: 848 |STR_TIME: 0.09431219100952148
> STR_ID: 5fje |STR_LEN: 364 |STR_TIME: 0.03559708595275879
> STR_ID: 5fjg |STR_LEN: 365 |STR_TIME: 0.2566990852355957
> STR_ID: 5fjh |STR_LEN: 1217 |STR_TIME: 0.16878676414489746
> STR_ID: 5fji |STR_LEN: 3339 |STR_TIME: 0.48938417434692383
> STR_ID: 5fjj |STR_LEN: 5631 |STR_TIME: 0.751262903213501
> STR_ID: 5fjk |STR_LEN: 700 |STR_TIME: 0.07449221611022949
> STR_ID: 5fjl |STR_LEN: 314 |STR_TIME: 0.024866819381713867
> STR_ID: 5fjm |STR_LEN: 1413 |STR_TIME: 0.15052294731140137
> STR_ID: 5fjn |STR_LEN: 1440 |STR_TIME: 0.2866859436035156
> STR_ID: 5fjo |STR_LEN: 1616 |STR_TIME: 0.16577386856079102
> STR_ID: 5fjp |STR_LEN: 1783 |STR_TIME: 0.22036123275756836
> STR_ID: 5fjq |STR_LEN: 1084 |STR_TIME: 0.1468949317932129
> STR_ID: 5fjr |STR_LEN: 2094 |STR_TIME: 0.2460939884185791
> STR_ID: 5fjs |STR_LEN: 1515 |STR_TIME: 0.2833399772644043
> STR_ID: 5fjt |STR_LEN: 2061 |STR_TIME: 0.28973984718322754
> STR_ID: 5fju |STR_LEN: 1950 |STR_TIME: 0.3191642761230469
> STR_ID: 5fjv |STR_LEN: 1041 |STR_TIME: 0.22174715995788574
> STR_ID: 5fjw |STR_LEN: 2730 |STR_TIME: 0.4628019332885742
> STR_ID: 5fjx |STR_LEN: 1055 |STR_TIME: 0.18350696563720703
> STR_ID: 5fjy |STR_LEN: 813 |STR_TIME: 0.1663041114807129
> STR_ID: 5fjz |STR_LEN: 1610 |STR_TIME: 0.24737310409545898
>> FINISH_DIR: ./data/f/fj/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 3304 |DIR_TIME: 39.049723863601685 

>> START_DIR: ./data/f/fk/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1fk0 |STR_LEN: 164 |STR_TIME: 0.013339757919311523
> STR_ID: 1fk1 |STR_LEN: 149 |STR_TIME: 0.014297962188720703
> STR_ID: 1fk2 |STR_LEN: 183 |STR_TIME: 0.014252185821533203
> STR_ID: 1fk3 |STR_LEN: 140 |STR_TIME: 0.013965845108032227
> STR_ID: 1fk4 |STR_LEN: 158 |STR_TIME: 0.014015913009643555
> STR_ID: 1fk5 |STR_LEN: 213 |STR_TIME: 0.017483949661254883
> STR_ID: 1fk6 |STR_LEN: 158 |STR_TIME: 0.013576984405517578
> STR_ID: 1fk7 |STR_LEN: 165 |STR_TIME: 0.014964818954467773
> STR_ID: 1fk8 |STR_LEN: 836 |STR_TIME: 0.13570308685302734
> STR_ID: 1fk9 |STR_LEN: 1037 |STR_TIME: 0.15338492393493652
> STR_ID: 1fka |STR_LEN: 3350 |STR_TIME: 0.7966809272766113
> STR_ID: 1fkb |STR_LEN: 241 |STR_TIME: 0.024362802505493164
> STR_ID: 1fkc |STR_LEN: 107 |STR_TIME: 0.029834985733032227
> STR_ID: 1fkd |STR_LEN: 172 |STR_TIME: 0.018293142318725586
> STR_ID: 1fkf |STR_LEN: 187 |STR_TIME: 0.017699003219604492
> STR_ID: 1fkg |STR_LEN: 195 |STR_TIME: 0.02579808235168457
> STR_ID: 1fkh |STR_LEN: 225 |STR_TIME: 0.09597587585449219
> STR_ID: 1fki |STR_LEN: 327 |STR_TIME: 0.04671478271484375
> STR_ID: 1fkj |STR_LEN: 205 |STR_TIME: 0.017034053802490234
> STR_ID: 1fkk |STR_LEN: 175 |STR_TIME: 0.017802953720092773
> STR_ID: 1fkl |STR_LEN: 171 |STR_TIME: 0.019273042678833008
> STR_ID: 1fkm |STR_LEN: 488 |STR_TIME: 0.0621030330657959
> STR_ID: 1fkn |STR_LEN: 1323 |STR_TIME: 0.13864707946777344
> STR_ID: 1fko |STR_LEN: 947 |STR_TIME: 0.18446588516235352
> STR_ID: 1fkp |STR_LEN: 951 |STR_TIME: 0.16109824180603027
> STR_ID: 1fkq |STR_LEN: 189 |STR_TIME: 0.059103965759277344
> STR_ID: 1fkr |STR_LEN: 107 |STR_TIME: 0.771583080291748
> STR_ID: 1fks |STR_LEN: 107 |STR_TIME: 0.06818509101867676
> STR_ID: 1fkt |STR_LEN: 107 |STR_TIME: 0.0336451530456543
> STR_ID: 1fkv |STR_LEN: 193 |STR_TIME: 0.02044510841369629
> STR_ID: 1fkw |STR_LEN: 420 |STR_TIME: 0.06122279167175293
> STR_ID: 1fkx |STR_LEN: 411 |STR_TIME: 0.059638023376464844
> STR_ID: 1fky |STR_LEN: 22 |STR_TIME: 0.0285489559173584
> STR_ID: 1fkz |STR_LEN: 22 |STR_TIME: 0.025516986846923828
> STR_ID: 2fk0 |STR_LEN: 4508 |STR_TIME: 0.9542670249938965
> STR_ID: 2fk1 |STR_LEN: 128 |STR_TIME: 0.013672351837158203
> STR_ID: 2fk2 |STR_LEN: 122 |STR_TIME: 0.012598037719726562
> STR_ID: 2fk3 |STR_LEN: 678 |STR_TIME: 0.14929676055908203
> STR_ID: 2fk4 |STR_LEN: 68 |STR_TIME: 0.21895670890808105
> STR_ID: 2fk5 |STR_LEN: 730 |STR_TIME: 0.09213709831237793
> STR_ID: 2fk6 |STR_LEN: 374 |STR_TIME: 0.07063603401184082
> STR_ID: 2fk7 |STR_LEN: 401 |STR_TIME: 0.04613995552062988
> STR_ID: 2fk8 |STR_LEN: 435 |STR_TIME: 0.05019378662109375
> STR_ID: 2fk9 |STR_LEN: 272 |STR_TIME: 0.028378963470458984
> STR_ID: 2fka |STR_LEN: 224 |STR_TIME: 0.0251309871673584
> STR_ID: 2fkb |STR_LEN: 837 |STR_TIME: 0.14525485038757324
> STR_ID: 2fkc |STR_LEN: 581 |STR_TIME: 0.09917163848876953
> STR_ID: 2fkd |STR_LEN: 1540 |STR_TIME: 0.27802276611328125
> STR_ID: 2fke |STR_LEN: 179 |STR_TIME: 0.020210742950439453
> STR_ID: 2fkf |STR_LEN: 753 |STR_TIME: 0.07936310768127441
> STR_ID: 2fkg |STR_LEN: 384 |STR_TIME: 0.04879021644592285
> STR_ID: 2fkh |STR_LEN: 281 |STR_TIME: 0.04696393013000488
> STR_ID: 2fki |STR_LEN: 118 |STR_TIME: 0.9384298324584961
> STR_ID: 2fkj |STR_LEN: 1083 |STR_TIME: 0.21799492835998535
> STR_ID: 2fkk |STR_LEN: 554 |STR_TIME: 0.08176803588867188
> STR_ID: 2fkl |STR_LEN: 147 |STR_TIME: 0.02032613754272461
> STR_ID: 2fkm |STR_LEN: 690 |STR_TIME: 0.07749700546264648
> STR_ID: 2fkn |STR_LEN: 2764 |STR_TIME: 0.5206592082977295
> STR_ID: 2fko |STR_LEN: 365 |STR_TIME: 0.03125
> STR_ID: 2fkp |STR_LEN: 2331 |STR_TIME: 0.26804471015930176
> STR_ID: 2fkw |STR_LEN: 1522 |STR_TIME: 0.2620682716369629
> STR_ID: 2fkx |STR_LEN: 88 |STR_TIME: 0.6892988681793213
> STR_ID: 2fky |STR_LEN: 887 |STR_TIME: 0.11519384384155273
> STR_ID: 2fkz |STR_LEN: 2102 |STR_TIME: 0.32770419120788574
> STR_ID: 3fk0 |STR_LEN: 961 |STR_TIME: 0.08052396774291992
> STR_ID: 3fk1 |STR_LEN: 936 |STR_TIME: 0.08576297760009766
> STR_ID: 3fk2 |STR_LEN: 788 |STR_TIME: 0.18706393241882324
> STR_ID: 3fk3 |STR_LEN: 627 |STR_TIME: 0.07830119132995605
> STR_ID: 3fk4 |STR_LEN: 939 |STR_TIME: 0.12994098663330078
> STR_ID: 3fk5 |STR_LEN: 583 |STR_TIME: 0.05883002281188965
> STR_ID: 3fk6 |STR_LEN: 505 |STR_TIME: 0.10891199111938477
> STR_ID: 3fk7 |STR_LEN: 626 |STR_TIME: 0.06903505325317383
> STR_ID: 3fk8 |STR_LEN: 288 |STR_TIME: 0.03332185745239258
> STR_ID: 3fk9 |STR_LEN: 311 |STR_TIME: 0.04641008377075195
> STR_ID: 3fka |STR_LEN: 1004 |STR_TIME: 0.1020669937133789
> STR_ID: 3fkb |STR_LEN: 2195 |STR_TIME: 0.22214889526367188
> STR_ID: 3fkc |STR_LEN: 235 |STR_TIME: 0.022159337997436523
> STR_ID: 3fkd |STR_LEN: 1584 |STR_TIME: 0.2657928466796875
> STR_ID: 3fke |STR_LEN: 455 |STR_TIME: 0.05085420608520508
> STR_ID: 3fkf |STR_LEN: 890 |STR_TIME: 0.10033583641052246
> STR_ID: 3fkg |STR_LEN: 684 |STR_TIME: 0.05975770950317383
> STR_ID: 3fkh |STR_LEN: 860 |STR_TIME: 0.16990900039672852
> STR_ID: 3fki |STR_LEN: 3961 |STR_TIME: 0.9566481113433838
> STR_ID: 3fkj |STR_LEN: 977 |STR_TIME: 0.17536687850952148
> STR_ID: 3fkk |STR_LEN: 1055 |STR_TIME: 0.11350512504577637
> STR_ID: 3fkl |STR_LEN: 508 |STR_TIME: 0.06058812141418457
> STR_ID: 3fkm |STR_LEN: 148 |STR_TIME: 0.02120184898376465
> STR_ID: 3fkn |STR_LEN: 628 |STR_TIME: 0.13790011405944824
> STR_ID: 3fko |STR_LEN: 635 |STR_TIME: 0.06273102760314941
> STR_ID: 3fkq |STR_LEN: 502 |STR_TIME: 0.05863499641418457
> STR_ID: 3fkr |STR_LEN: 1219 |STR_TIME: 0.10647201538085938
> STR_ID: 3fks |STR_LEN: 9522 |STR_TIME: 1.8410279750823975
> STR_ID: 3fkt |STR_LEN: 711 |STR_TIME: 0.06682538986206055
> STR_ID: 3fku |STR_LEN: 4437 |STR_TIME: 0.9269359111785889
> STR_ID: 3fkv |STR_LEN: 1388 |STR_TIME: 0.13408899307250977
> STR_ID: 3fkw |STR_LEN: 1664 |STR_TIME: 0.27400708198547363
> STR_ID: 3fky |STR_LEN: 6746 |STR_TIME: 1.3155901432037354
> STR_ID: 3fkz |STR_LEN: 370 |STR_TIME: 0.04348874092102051
> STR_ID: 4fk0 |STR_LEN: 1301 |STR_TIME: 0.3310971260070801
> STR_ID: 4fk1 |STR_LEN: 1346 |STR_TIME: 0.3156571388244629
> STR_ID: 4fk2 |STR_LEN: 1545 |STR_TIME: 0.2999739646911621
> STR_ID: 4fk3 |STR_LEN: 538 |STR_TIME: 0.11513400077819824
> STR_ID: 4fk4 |STR_LEN: 1560 |STR_TIME: 0.2646040916442871
> STR_ID: 4fk5 |STR_LEN: 1119 |STR_TIME: 0.14863014221191406
> STR_ID: 4fk6 |STR_LEN: 713 |STR_TIME: 0.1589372158050537
> STR_ID: 4fk7 |STR_LEN: 380 |STR_TIME: 0.03975200653076172
> STR_ID: 4fk8 |STR_LEN: 698 |STR_TIME: 0.0985407829284668
> STR_ID: 4fk9 |STR_LEN: 828 |STR_TIME: 0.1591343879699707
> STR_ID: 4fka |STR_LEN: 295 |STR_TIME: 0.027745962142944336
> STR_ID: 4fkb |STR_LEN: 1833 |STR_TIME: 0.20122480392456055
> STR_ID: 4fkc |STR_LEN: 435 |STR_TIME: 0.05609393119812012
> STR_ID: 4fkd |STR_LEN: 197 |STR_TIME: 0.05620694160461426
> STR_ID: 4fke |STR_LEN: 2429 |STR_TIME: 0.2325730323791504
> STR_ID: 4fkg |STR_LEN: 502 |STR_TIME: 0.09147787094116211
> STR_ID: 4fkh |STR_LEN: 2427 |STR_TIME: 0.25423598289489746
> STR_ID: 4fki |STR_LEN: 479 |STR_TIME: 0.1008138656616211
> STR_ID: 4fkj |STR_LEN: 453 |STR_TIME: 0.06430792808532715
> STR_ID: 4fkk |STR_LEN: 1775 |STR_TIME: 0.24736785888671875
> STR_ID: 4fkl |STR_LEN: 540 |STR_TIME: 0.06842398643493652
> STR_ID: 4fkm |STR_LEN: 730 |STR_TIME: 0.08704280853271484
> STR_ID: 4fko |STR_LEN: 498 |STR_TIME: 0.06412601470947266
> STR_ID: 4fkp |STR_LEN: 515 |STR_TIME: 0.10308194160461426
> STR_ID: 4fkq |STR_LEN: 497 |STR_TIME: 0.0624697208404541
> STR_ID: 4fkr |STR_LEN: 469 |STR_TIME: 0.0690453052520752
> STR_ID: 4fks |STR_LEN: 472 |STR_TIME: 0.12066411972045898
> STR_ID: 4fkt |STR_LEN: 501 |STR_TIME: 0.15635108947753906
> STR_ID: 4fku |STR_LEN: 563 |STR_TIME: 0.13626718521118164
> STR_ID: 4fkv |STR_LEN: 498 |STR_TIME: 0.06286787986755371
> STR_ID: 4fkw |STR_LEN: 470 |STR_TIME: 0.09871530532836914
> STR_ID: 4fkx |STR_LEN: 981 |STR_TIME: 0.10635495185852051
> STR_ID: 4fky |STR_LEN: 963 |STR_TIME: 0.10675406455993652
> STR_ID: 4fkz |STR_LEN: 1772 |STR_TIME: 0.17592811584472656
> STR_ID: 5fk0 |STR_LEN: 2394 |STR_TIME: 0.39740920066833496
> STR_ID: 5fk1 |STR_LEN: 125 |STR_TIME: 0.05176711082458496
> STR_ID: 5fk2 |STR_LEN: 120 |STR_TIME: 0.05221819877624512
> STR_ID: 5fk3 |STR_LEN: 127 |STR_TIME: 0.06103086471557617
> STR_ID: 5fk4 |STR_LEN: 145 |STR_TIME: 0.10749983787536621
> STR_ID: 5fk5 |STR_LEN: 109 |STR_TIME: 0.04966902732849121
> STR_ID: 5fk6 |STR_LEN: 113 |STR_TIME: 0.05110812187194824
> STR_ID: 5fk7 |STR_LEN: 2630 |STR_TIME: 0.272550106048584
> STR_ID: 5fk8 |STR_LEN: 2941 |STR_TIME: 0.29828619956970215
> STR_ID: 5fk9 |STR_LEN: 659 |STR_TIME: 0.09689021110534668
> STR_ID: 5fka |STR_LEN: 753 |STR_TIME: 0.10909390449523926
> STR_ID: 5fkb |STR_LEN: 2959 |STR_TIME: 0.33804821968078613
> STR_ID: 5fkc |STR_LEN: 2914 |STR_TIME: 0.30561113357543945
> STR_ID: 5fkd |STR_LEN: 109 |STR_TIME: 0.04576730728149414
> STR_ID: 5fke |STR_LEN: 114 |STR_TIME: 0.04992794990539551
> STR_ID: 5fkf |STR_LEN: 111 |STR_TIME: 0.05241894721984863
> STR_ID: 5fkg |STR_LEN: 114 |STR_TIME: 0.054676055908203125
> STR_ID: 5fkh |STR_LEN: 115 |STR_TIME: 0.11484122276306152
> STR_ID: 5fki |STR_LEN: 17430 |STR_TIME: 3.01521897315979
> STR_ID: 5fkj |STR_LEN: 2566 |STR_TIME: 0.7018518447875977
> STR_ID: 5fkk |STR_LEN: 649 |STR_TIME: 0.09329891204833984
> STR_ID: 5fkl |STR_LEN: 273 |STR_TIME: 0.04390978813171387
> STR_ID: 5fkm |STR_LEN: 452 |STR_TIME: 0.05074572563171387
> STR_ID: 5fkn |STR_LEN: 651 |STR_TIME: 0.09247684478759766
> STR_ID: 5fko |STR_LEN: 312 |STR_TIME: 0.04326891899108887
> STR_ID: 5fkp |STR_LEN: 667 |STR_TIME: 0.09431815147399902
> STR_ID: 5fkq |STR_LEN: 2436 |STR_TIME: 0.48382997512817383
> STR_ID: 5fkr |STR_LEN: 890 |STR_TIME: 0.1513080596923828
> STR_ID: 5fks |STR_LEN: 1216 |STR_TIME: 0.13183093070983887
> STR_ID: 5fkt |STR_LEN: 2754 |STR_TIME: 0.32968997955322266
> STR_ID: 5fku |STR_LEN: 2219 |STR_TIME: 0.4267723560333252
> STR_ID: 5fkv |STR_LEN: 2264 |STR_TIME: 0.46994495391845703
> STR_ID: 5fkw |STR_LEN: 1929 |STR_TIME: 0.4044649600982666
> STR_ID: 5fkx |STR_LEN: 710 |STR_TIME: 0.07342410087585449
> STR_ID: 5fky |STR_LEN: 2197 |STR_TIME: 0.402968168258667
> STR_ID: 5fkz |STR_LEN: 710 |STR_TIME: 0.0748591423034668
>> FINISH_DIR: ./data/f/fk/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 3472 |DIR_TIME: 32.99186992645264 

>> START_DIR: ./data/f/fl/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1fl0 |STR_LEN: 411 |STR_TIME: 0.07052493095397949
> STR_ID: 1fl1 |STR_LEN: 569 |STR_TIME: 0.06684088706970215
> STR_ID: 1fl2 |STR_LEN: 725 |STR_TIME: 0.06416797637939453
> STR_ID: 1fl3 |STR_LEN: 1069 |STR_TIME: 0.13831400871276855
> STR_ID: 1fl5 |STR_LEN: 1148 |STR_TIME: 0.20194792747497559
> STR_ID: 1fl6 |STR_LEN: 874 |STR_TIME: 0.14287590980529785
> STR_ID: 1fl7 |STR_LEN: 403 |STR_TIME: 0.06716299057006836
> STR_ID: 1fl8 |STR_LEN: 17 |STR_TIME: 0.27471399307250977
> STR_ID: 1fl9 |STR_LEN: 505 |STR_TIME: 0.07809615135192871
> STR_ID: 1fla |STR_LEN: 249 |STR_TIME: 0.02784895896911621
> STR_ID: 1flc |STR_LEN: 1812 |STR_TIME: 0.3707408905029297
> STR_ID: 1fld |STR_LEN: 254 |STR_TIME: 0.027669906616210938
> STR_ID: 1fle |STR_LEN: 444 |STR_TIME: 0.04873394966125488
> STR_ID: 1flg |STR_LEN: 1276 |STR_TIME: 0.2610008716583252
> STR_ID: 1flh |STR_LEN: 469 |STR_TIME: 0.06040477752685547
> STR_ID: 1fli |STR_LEN: 98 |STR_TIME: 1.1619131565093994
> STR_ID: 1flj |STR_LEN: 479 |STR_TIME: 0.055496931076049805
> STR_ID: 1flk |STR_LEN: 410 |STR_TIME: 0.06029105186462402
> STR_ID: 1fll |STR_LEN: 452 |STR_TIME: 0.16004729270935059
> STR_ID: 1flm |STR_LEN: 446 |STR_TIME: 0.040756940841674805
> STR_ID: 1fln |STR_LEN: 252 |STR_TIME: 0.026946067810058594
> STR_ID: 1flo |STR_LEN: 1949 |STR_TIME: 0.36111903190612793
> STR_ID: 1flp |STR_LEN: 274 |STR_TIME: 0.02525496482849121
> STR_ID: 1flq |STR_LEN: 196 |STR_TIME: 0.02086782455444336
> STR_ID: 1flr |STR_LEN: 726 |STR_TIME: 0.07150077819824219
> STR_ID: 1fls |STR_LEN: 162 |STR_TIME: 0.04750490188598633
> STR_ID: 1flt |STR_LEN: 858 |STR_TIME: 0.07590699195861816
> STR_ID: 1flu |STR_LEN: 188 |STR_TIME: 0.07055377960205078
> STR_ID: 1flv |STR_LEN: 273 |STR_TIME: 0.0307619571685791
> STR_ID: 1flw |STR_LEN: 194 |STR_TIME: 0.0222930908203125
> STR_ID: 1fly |STR_LEN: 195 |STR_TIME: 0.019344091415405273
> STR_ID: 1flz |STR_LEN: 351 |STR_TIME: 0.042220115661621094
> STR_ID: 2fl0 |STR_LEN: 1662 |STR_TIME: 0.25988006591796875
> STR_ID: 2fl1 |STR_LEN: 1325 |STR_TIME: 0.16524696350097656
> STR_ID: 2fl2 |STR_LEN: 795 |STR_TIME: 0.12028217315673828
> STR_ID: 2fl3 |STR_LEN: 277 |STR_TIME: 0.09749889373779297
> STR_ID: 2fl4 |STR_LEN: 319 |STR_TIME: 0.03429388999938965
> STR_ID: 2fl5 |STR_LEN: 1864 |STR_TIME: 0.27159786224365234
> STR_ID: 2fl6 |STR_LEN: 846 |STR_TIME: 0.1388261318206787
> STR_ID: 2fl7 |STR_LEN: 300 |STR_TIME: 0.04557013511657715
> STR_ID: 2fl8 |STR_LEN: 6192 |STR_TIME: 0.22250699996948242
> STR_ID: 2fl9 |STR_LEN: 6192 |STR_TIME: 0.17980432510375977
> STR_ID: 2fla |STR_LEN: 183 |STR_TIME: 0.03473305702209473
> STR_ID: 2flb |STR_LEN: 823 |STR_TIME: 0.14533305168151855
> STR_ID: 2flc |STR_LEN: 272 |STR_TIME: 0.048393964767456055
> STR_ID: 2fld |STR_LEN: 472 |STR_TIME: 0.08289980888366699
> STR_ID: 2fle |STR_LEN: 277 |STR_TIME: 0.035761117935180664
> STR_ID: 2flf |STR_LEN: 1772 |STR_TIME: 0.29984402656555176
> STR_ID: 2flg |STR_LEN: 49 |STR_TIME: 0.3502688407897949
> STR_ID: 2flh |STR_LEN: 1258 |STR_TIME: 0.16116786003112793
> STR_ID: 2fli |STR_LEN: 3597 |STR_TIME: 0.5358762741088867
> STR_ID: 2flj |STR_LEN: 134 |STR_TIME: 1.4405529499053955
> STR_ID: 2flk |STR_LEN: 224 |STR_TIME: 0.03685402870178223
> STR_ID: 2fll |STR_LEN: 483 |STR_TIME: 0.10679388046264648
> STR_ID: 2flm |STR_LEN: 413 |STR_TIME: 0.06203627586364746
> STR_ID: 2fln |STR_LEN: 483 |STR_TIME: 0.10049295425415039
> STR_ID: 2flo |STR_LEN: 2613 |STR_TIME: 0.6765649318695068
> STR_ID: 2flp |STR_LEN: 498 |STR_TIME: 0.1036539077758789
> STR_ID: 2flq |STR_LEN: 944 |STR_TIME: 0.15844368934631348
> STR_ID: 2flr |STR_LEN: 853 |STR_TIME: 0.13379406929016113
> STR_ID: 2fls |STR_LEN: 155 |STR_TIME: 0.01832103729248047
> STR_ID: 2flt |STR_LEN: 178 |STR_TIME: 0.01942920684814453
> STR_ID: 2flu |STR_LEN: 634 |STR_TIME: 0.1350719928741455
> STR_ID: 2flv |STR_LEN: 315 |STR_TIME: 0.02646470069885254
> STR_ID: 2flw |STR_LEN: 234 |STR_TIME: 0.024875164031982422
> STR_ID: 2fly |STR_LEN: 21 |STR_TIME: 0.14247918128967285
> STR_ID: 2flz |STR_LEN: 456 |STR_TIME: 0.07936501502990723
> STR_ID: 3fl0 |STR_LEN: 474 |STR_TIME: 0.07480120658874512
> STR_ID: 3fl1 |STR_LEN: 455 |STR_TIME: 0.06660294532775879
> STR_ID: 3fl2 |STR_LEN: 214 |STR_TIME: 0.03345608711242676
> STR_ID: 3fl3 |STR_LEN: 625 |STR_TIME: 0.05548214912414551
> STR_ID: 3fl4 |STR_LEN: 698 |STR_TIME: 0.07008099555969238
> STR_ID: 3fl5 |STR_LEN: 542 |STR_TIME: 0.06688094139099121
> STR_ID: 3fl6 |STR_LEN: 165 |STR_TIME: 0.03166794776916504
> STR_ID: 3fl7 |STR_LEN: 533 |STR_TIME: 0.1828770637512207
> STR_ID: 3fl8 |STR_LEN: 2856 |STR_TIME: 0.3124570846557617
> STR_ID: 3fl9 |STR_LEN: 1696 |STR_TIME: 0.24581003189086914
> STR_ID: 3fla |STR_LEN: 975 |STR_TIME: 0.1500232219696045
> STR_ID: 3flb |STR_LEN: 414 |STR_TIME: 0.04367780685424805
> STR_ID: 3flc |STR_LEN: 1703 |STR_TIME: 0.17753386497497559
> STR_ID: 3fld |STR_LEN: 445 |STR_TIME: 0.0447239875793457
> STR_ID: 3fle |STR_LEN: 934 |STR_TIME: 0.1730811595916748
> STR_ID: 3flf |STR_LEN: 543 |STR_TIME: 0.0591130256652832
> STR_ID: 3flg |STR_LEN: 260 |STR_TIME: 0.026335954666137695
> STR_ID: 3flh |STR_LEN: 546 |STR_TIME: 0.060072898864746094
> STR_ID: 3fli |STR_LEN: 445 |STR_TIME: 0.039782047271728516
> STR_ID: 3flj |STR_LEN: 247 |STR_TIME: 0.02512073516845703
> STR_ID: 3flk |STR_LEN: 2388 |STR_TIME: 0.3131067752838135
> STR_ID: 3fll |STR_LEN: 430 |STR_TIME: 0.03702187538146973
> STR_ID: 3flm |STR_LEN: 1098 |STR_TIME: 0.21697211265563965
> STR_ID: 3fln |STR_LEN: 703 |STR_TIME: 0.0670919418334961
> STR_ID: 3flo |STR_LEN: 3108 |STR_TIME: 0.6566808223724365
> STR_ID: 3flp |STR_LEN: 3947 |STR_TIME: 0.5837368965148926
> STR_ID: 3flq |STR_LEN: 488 |STR_TIME: 0.05891084671020508
> STR_ID: 3flr |STR_LEN: 438 |STR_TIME: 0.1481771469116211
> STR_ID: 3fls |STR_LEN: 375 |STR_TIME: 0.06175684928894043
> STR_ID: 3flt |STR_LEN: 442 |STR_TIME: 0.06836509704589844
> STR_ID: 3flu |STR_LEN: 2155 |STR_TIME: 0.26743292808532715
> STR_ID: 3flv |STR_LEN: 357 |STR_TIME: 0.03703188896179199
> STR_ID: 3flw |STR_LEN: 624 |STR_TIME: 0.06091594696044922
> STR_ID: 3fly |STR_LEN: 635 |STR_TIME: 0.06335115432739258
> STR_ID: 3flz |STR_LEN: 555 |STR_TIME: 0.06331014633178711
> STR_ID: 4fl0 |STR_LEN: 830 |STR_TIME: 0.18355202674865723
> STR_ID: 4fl1 |STR_LEN: 491 |STR_TIME: 0.0498349666595459
> STR_ID: 4fl2 |STR_LEN: 727 |STR_TIME: 0.09393692016601562
