>> START_DIR: ./data/o/o0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1o00 |STR_LEN: 5748 |STR_TIME: 0.7928590774536133
> STR_ID: 3ohn |STR_LEN: 931 |STR_TIME: 0.17385292053222656
> STR_ID: 3oho |STR_LEN: 181 |STR_TIME: 0.029219865798950195
> STR_ID: 3ohp |STR_LEN: 936 |STR_TIME: 0.12885785102844238
> STR_ID: 3ohr |STR_LEN: 719 |STR_TIME: 0.10877108573913574
> STR_ID: 3ohs |STR_LEN: 801 |STR_TIME: 0.06604504585266113
> STR_ID: 3oht |STR_LEN: 775 |STR_TIME: 0.1050567626953125
> STR_ID: 3ohu |STR_LEN: 989 |STR_TIME: 0.18294596672058105
> STR_ID: 3ohv |STR_LEN: 936 |STR_TIME: 0.14816498756408691
> STR_ID: 3ohw |STR_LEN: 254 |STR_TIME: 0.048071861267089844
> STR_ID: 3ohx |STR_LEN: 2408 |STR_TIME: 0.5569698810577393
> STR_ID: 4oh0 |STR_LEN: 567 |STR_TIME: 0.05087399482727051
> STR_ID: 4oh1 |STR_LEN: 550 |STR_TIME: 0.06563425064086914
> STR_ID: 4oh2 |STR_LEN: 2189 |STR_TIME: 0.5357577800750732
> STR_ID: 4oh3 |STR_LEN: 1053 |STR_TIME: 0.18891596794128418
> STR_ID: 4oh4 |STR_LEN: 841 |STR_TIME: 0.16934704780578613
> STR_ID: 4oh5 |STR_LEN: 365 |STR_TIME: 0.04104018211364746
> STR_ID: 4oh6 |STR_LEN: 260 |STR_TIME: 0.03810691833496094
> STR_ID: 4oh7 |STR_LEN: 1318 |STR_TIME: 0.17227482795715332
> STR_ID: 4oh8 |STR_LEN: 111 |STR_TIME: 0.01585698127746582
> STR_ID: 4oh9 |STR_LEN: 210 |STR_TIME: 0.01834869384765625
> STR_ID: 4oha |STR_LEN: 533 |STR_TIME: 0.04526710510253906
> STR_ID: 4ohb |STR_LEN: 197 |STR_TIME: 0.023066043853759766
> STR_ID: 4ohc |STR_LEN: 2524 |STR_TIME: 0.29897618293762207
> STR_ID: 4ohd |STR_LEN: 549 |STR_TIME: 0.07607030868530273
> STR_ID: 4ohe |STR_LEN: 620 |STR_TIME: 0.07507085800170898
> STR_ID: 4ohf |STR_LEN: 2048 |STR_TIME: 0.31391000747680664
> STR_ID: 4ohh |STR_LEN: 549 |STR_TIME: 0.09424591064453125
> STR_ID: 4ohi |STR_LEN: 721 |STR_TIME: 0.0761258602142334
> STR_ID: 4ohj |STR_LEN: 912 |STR_TIME: 0.09037113189697266
> STR_ID: 4ohk |STR_LEN: 1307 |STR_TIME: 0.22248387336730957
> STR_ID: 4ohl |STR_LEN: 1299 |STR_TIME: 0.1533341407775879
> STR_ID: 4ohm |STR_LEN: 1400 |STR_TIME: 0.2112569808959961
> STR_ID: 4ohn |STR_LEN: 553 |STR_TIME: 0.09601521492004395
> STR_ID: 4oho |STR_LEN: 1334 |STR_TIME: 0.21665477752685547
> STR_ID: 4ohp |STR_LEN: 1365 |STR_TIME: 0.1779489517211914
> STR_ID: 4ohq |STR_LEN: 632 |STR_TIME: 0.12381887435913086
> STR_ID: 4ohr |STR_LEN: 341 |STR_TIME: 0.029944181442260742
> STR_ID: 4ohs |STR_LEN: 2121 |STR_TIME: 0.37607717514038086
> STR_ID: 4oht |STR_LEN: 1526 |STR_TIME: 0.1753530502319336
> STR_ID: 4ohu |STR_LEN: 1482 |STR_TIME: 0.20334696769714355
> STR_ID: 4ohv |STR_LEN: 505 |STR_TIME: 0.12230300903320312
> STR_ID: 4ohw |STR_LEN: 498 |STR_TIME: 0.07586407661437988
> STR_ID: 4ohx |STR_LEN: 581 |STR_TIME: 0.07610869407653809
> STR_ID: 4ohy |STR_LEN: 552 |STR_TIME: 0.07872200012207031
> STR_ID: 4ohz |STR_LEN: 492 |STR_TIME: 0.11902594566345215
> STR_ID: 8ohm |STR_LEN: 575 |STR_TIME: 0.058080196380615234
>> FINISH_DIR: ./data/o/oh/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 2394 |DIR_TIME: 18.794266939163208 

>> START_DIR: ./data/o/oi/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1oi0 |STR_LEN: 710 |STR_TIME: 0.06676101684570312
> STR_ID: 1oi1 |STR_LEN: 516 |STR_TIME: 0.037793874740600586
> STR_ID: 1oi2 |STR_LEN: 1167 |STR_TIME: 0.13726186752319336
> STR_ID: 1oi3 |STR_LEN: 1155 |STR_TIME: 0.10871601104736328
> STR_ID: 1oi4 |STR_LEN: 770 |STR_TIME: 0.0642848014831543
> STR_ID: 1oi6 |STR_LEN: 1086 |STR_TIME: 0.12091183662414551
> STR_ID: 1oi7 |STR_LEN: 689 |STR_TIME: 0.04442310333251953
> STR_ID: 1oi8 |STR_LEN: 1976 |STR_TIME: 0.17622089385986328
> STR_ID: 1oi9 |STR_LEN: 1450 |STR_TIME: 0.21112704277038574
> STR_ID: 1oia |STR_LEN: 268 |STR_TIME: 0.027897119522094727
> STR_ID: 1oib |STR_LEN: 679 |STR_TIME: 0.08749699592590332
> STR_ID: 1oid |STR_LEN: 1795 |STR_TIME: 0.22169208526611328
> STR_ID: 1oie |STR_LEN: 910 |STR_TIME: 0.0830681324005127
> STR_ID: 1oif |STR_LEN: 1356 |STR_TIME: 0.18523788452148438
> STR_ID: 1oig |STR_LEN: 24 |STR_TIME: 0.13752388954162598
> STR_ID: 1oih |STR_LEN: 1759 |STR_TIME: 0.19362831115722656
> STR_ID: 1oii |STR_LEN: 1569 |STR_TIME: 0.15460586547851562
> STR_ID: 1oij |STR_LEN: 1682 |STR_TIME: 0.1995840072631836
> STR_ID: 1oik |STR_LEN: 745 |STR_TIME: 0.07613682746887207
> STR_ID: 1oil |STR_LEN: 1037 |STR_TIME: 0.10380291938781738
> STR_ID: 1oim |STR_LEN: 1382 |STR_TIME: 0.18236589431762695
> STR_ID: 1oin |STR_LEN: 1300 |STR_TIME: 0.14123177528381348
> STR_ID: 1oio |STR_LEN: 596 |STR_TIME: 0.08526301383972168
> STR_ID: 1oip |STR_LEN: 379 |STR_TIME: 0.04286909103393555
> STR_ID: 1oiq |STR_LEN: 312 |STR_TIME: 0.0409390926361084
> STR_ID: 1oir |STR_LEN: 411 |STR_TIME: 0.04960989952087402
> STR_ID: 1ois |STR_LEN: 445 |STR_TIME: 0.049543142318725586
> STR_ID: 1oit |STR_LEN: 468 |STR_TIME: 0.04341602325439453
> STR_ID: 1oiu |STR_LEN: 1726 |STR_TIME: 0.22113490104675293
> STR_ID: 1oiv |STR_LEN: 531 |STR_TIME: 0.05274200439453125
> STR_ID: 1oiw |STR_LEN: 247 |STR_TIME: 0.02557516098022461
> STR_ID: 1oix |STR_LEN: 335 |STR_TIME: 0.031134843826293945
> STR_ID: 1oiy |STR_LEN: 1390 |STR_TIME: 0.21606826782226562
> STR_ID: 1oiz |STR_LEN: 831 |STR_TIME: 0.08477187156677246
> STR_ID: 2oi0 |STR_LEN: 409 |STR_TIME: 0.04259204864501953
> STR_ID: 2oi2 |STR_LEN: 345 |STR_TIME: 0.0726931095123291
> STR_ID: 2oi3 |STR_LEN: 100 |STR_TIME: 0.028657197952270508
> STR_ID: 2oi4 |STR_LEN: 446 |STR_TIME: 0.04483199119567871
> STR_ID: 2oi5 |STR_LEN: 1540 |STR_TIME: 0.14097881317138672
> STR_ID: 2oi6 |STR_LEN: 1549 |STR_TIME: 0.17234516143798828
> STR_ID: 2oi7 |STR_LEN: 1087 |STR_TIME: 0.13181281089782715
> STR_ID: 2oi8 |STR_LEN: 246 |STR_TIME: 0.030122995376586914
> STR_ID: 2oi9 |STR_LEN: 581 |STR_TIME: 0.10757780075073242
> STR_ID: 2oib |STR_LEN: 1851 |STR_TIME: 0.18559789657592773
> STR_ID: 2oic |STR_LEN: 1397 |STR_TIME: 0.2038407325744629
> STR_ID: 2oid |STR_LEN: 1359 |STR_TIME: 0.17172908782958984
> STR_ID: 2oie |STR_LEN: 769 |STR_TIME: 0.11488890647888184
> STR_ID: 2oif |STR_LEN: 2124 |STR_TIME: 0.2064378261566162
> STR_ID: 2oig |STR_LEN: 673 |STR_TIME: 0.10062408447265625
> STR_ID: 2oih |STR_LEN: 214 |STR_TIME: 0.0436091423034668
> STR_ID: 2oii |STR_LEN: 393 |STR_TIME: 1.2740330696105957
> STR_ID: 2oij |STR_LEN: 50 |STR_TIME: 0.01822805404663086
> STR_ID: 2oik |STR_LEN: 1036 |STR_TIME: 0.09345793724060059
> STR_ID: 2oil |STR_LEN: 195 |STR_TIME: 0.11838698387145996
> STR_ID: 2oin |STR_LEN: 577 |STR_TIME: 0.05291175842285156
> STR_ID: 2oip |STR_LEN: 2996 |STR_TIME: 0.4644289016723633
> STR_ID: 2oiq |STR_LEN: 783 |STR_TIME: 0.0846710205078125
> STR_ID: 2oit |STR_LEN: 900 |STR_TIME: 0.12511992454528809
> STR_ID: 2oiu |STR_LEN: 175 |STR_TIME: 0.05435895919799805
> STR_ID: 2oiv |STR_LEN: 254 |STR_TIME: 0.026861906051635742
> STR_ID: 2oiw |STR_LEN: 981 |STR_TIME: 0.09442496299743652
> STR_ID: 2oix |STR_LEN: 269 |STR_TIME: 0.031896114349365234
> STR_ID: 2oiy |STR_LEN: 234 |STR_TIME: 0.020940065383911133
> STR_ID: 2oiz |STR_LEN: 2581 |STR_TIME: 0.27590203285217285
> STR_ID: 3oi7 |STR_LEN: 1308 |STR_TIME: 0.18471908569335938
> STR_ID: 3oi8 |STR_LEN: 456 |STR_TIME: 0.05889892578125
> STR_ID: 3oi9 |STR_LEN: 230 |STR_TIME: 0.023760080337524414
> STR_ID: 3oia |STR_LEN: 890 |STR_TIME: 0.0737769603729248
> STR_ID: 3oib |STR_LEN: 1463 |STR_TIME: 0.20507383346557617
> STR_ID: 3oic |STR_LEN: 613 |STR_TIME: 0.0684502124786377
> STR_ID: 3oid |STR_LEN: 1549 |STR_TIME: 0.1873009204864502
> STR_ID: 3oie |STR_LEN: 162 |STR_TIME: 0.014733076095581055
> STR_ID: 3oif |STR_LEN: 1120 |STR_TIME: 0.1443328857421875
> STR_ID: 3oig |STR_LEN: 527 |STR_TIME: 0.0463709831237793
> STR_ID: 3oih |STR_LEN: 518 |STR_TIME: 0.08315873146057129
> STR_ID: 3oii |STR_LEN: 651 |STR_TIME: 0.08582520484924316
> STR_ID: 3oij |STR_LEN: 521 |STR_TIME: 0.08771991729736328
> STR_ID: 3oik |STR_LEN: 620 |STR_TIME: 0.06120109558105469
> STR_ID: 3oil |STR_LEN: 630 |STR_TIME: 0.08787727355957031
> STR_ID: 3oim |STR_LEN: 565 |STR_TIME: 0.05877184867858887
> STR_ID: 3oin |STR_LEN: 694 |STR_TIME: 0.08577203750610352
> STR_ID: 3oio |STR_LEN: 220 |STR_TIME: 0.02843189239501953
> STR_ID: 3oip |STR_LEN: 222 |STR_TIME: 0.029708147048950195
> STR_ID: 3oiq |STR_LEN: 247 |STR_TIME: 0.05736207962036133
> STR_ID: 3oir |STR_LEN: 394 |STR_TIME: 0.05021500587463379
> STR_ID: 3ois |STR_LEN: 2509 |STR_TIME: 0.2185652256011963
> STR_ID: 3oit |STR_LEN: 1177 |STR_TIME: 0.13060474395751953
> STR_ID: 3oiu |STR_LEN: 346 |STR_TIME: 0.03142189979553223
> STR_ID: 3oiv |STR_LEN: 316 |STR_TIME: 0.02917313575744629
> STR_ID: 3oiw |STR_LEN: 354 |STR_TIME: 0.031246185302734375
> STR_ID: 3oix |STR_LEN: 1740 |STR_TIME: 0.2871229648590088
> STR_ID: 3oiy |STR_LEN: 908 |STR_TIME: 0.1813523769378662
> STR_ID: 3oiz |STR_LEN: 202 |STR_TIME: 0.018615007400512695
> STR_ID: 4oi0 |STR_LEN: 539 |STR_TIME: 0.07689905166625977
> STR_ID: 4oi1 |STR_LEN: 529 |STR_TIME: 0.07636380195617676
> STR_ID: 4oi2 |STR_LEN: 455 |STR_TIME: 0.1124122142791748
> STR_ID: 4oi3 |STR_LEN: 320 |STR_TIME: 0.03476214408874512
> STR_ID: 4oi4 |STR_LEN: 1166 |STR_TIME: 0.1764521598815918
> STR_ID: 4oi5 |STR_LEN: 781 |STR_TIME: 0.10109591484069824
> STR_ID: 4oi6 |STR_LEN: 259 |STR_TIME: 0.028797149658203125
> STR_ID: 4oi7 |STR_LEN: 516 |STR_TIME: 0.09056520462036133
> STR_ID: 4oi8 |STR_LEN: 497 |STR_TIME: 0.09060192108154297
> STR_ID: 4oi9 |STR_LEN: 521 |STR_TIME: 0.10378193855285645
> STR_ID: 4oia |STR_LEN: 779 |STR_TIME: 0.13407206535339355
> STR_ID: 4oib |STR_LEN: 394 |STR_TIME: 0.06727290153503418
> STR_ID: 4oic |STR_LEN: 942 |STR_TIME: 0.11712288856506348
> STR_ID: 4oid |STR_LEN: 2247 |STR_TIME: 0.2595510482788086
> STR_ID: 4oie |STR_LEN: 324 |STR_TIME: 0.02747321128845215
> STR_ID: 4oif |STR_LEN: 3585 |STR_TIME: 0.42259907722473145
> STR_ID: 4oig |STR_LEN: 859 |STR_TIME: 0.10885000228881836
> STR_ID: 4oih |STR_LEN: 564 |STR_TIME: 0.14343786239624023
> STR_ID: 4oii |STR_LEN: 1281 |STR_TIME: 0.17136406898498535
> STR_ID: 4oij |STR_LEN: 429 |STR_TIME: 0.0859670639038086
> STR_ID: 4oik |STR_LEN: 431 |STR_TIME: 0.05862998962402344
> STR_ID: 4oil |STR_LEN: 267 |STR_TIME: 0.03900504112243652
> STR_ID: 4oim |STR_LEN: 356 |STR_TIME: 0.054901838302612305
> STR_ID: 4oin |STR_LEN: 4172 |STR_TIME: 0.6609489917755127
> STR_ID: 4oio |STR_LEN: 3737 |STR_TIME: 0.6694111824035645
> STR_ID: 4oip |STR_LEN: 3556 |STR_TIME: 0.6383650302886963
> STR_ID: 4oiq |STR_LEN: 3548 |STR_TIME: 0.6648449897766113
> STR_ID: 4oir |STR_LEN: 3673 |STR_TIME: 0.7325868606567383
> STR_ID: 4oit |STR_LEN: 566 |STR_TIME: 0.06378507614135742
> STR_ID: 4oiu |STR_LEN: 273 |STR_TIME: 0.03589606285095215
> STR_ID: 4oiv |STR_LEN: 608 |STR_TIME: 0.16536283493041992
> STR_ID: 4oiw |STR_LEN: 3344 |STR_TIME: 0.40363121032714844
> STR_ID: 4oix |STR_LEN: 182 |STR_TIME: 0.020524024963378906
> STR_ID: 4oiy |STR_LEN: 589 |STR_TIME: 0.05780506134033203
> STR_ID: 4oiz |STR_LEN: 538 |STR_TIME: 0.08965897560119629
>> FINISH_DIR: ./data/o/oi/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 2522 |DIR_TIME: 18.576845169067383 

>> START_DIR: ./data/o/oj/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1oj1 |STR_LEN: 214 |STR_TIME: 0.018532752990722656
> STR_ID: 1oj4 |STR_LEN: 954 |STR_TIME: 0.15021681785583496
> STR_ID: 1oj5 |STR_LEN: 240 |STR_TIME: 0.02126908302307129
> STR_ID: 1oj6 |STR_LEN: 767 |STR_TIME: 0.08777213096618652
> STR_ID: 1oj7 |STR_LEN: 3063 |STR_TIME: 0.28153181076049805
> STR_ID: 1oj8 |STR_LEN: 331 |STR_TIME: 0.02445220947265625
> STR_ID: 1oj9 |STR_LEN: 1227 |STR_TIME: 0.19176483154296875
> STR_ID: 1oja |STR_LEN: 1657 |STR_TIME: 0.16788983345031738
> STR_ID: 1ojc |STR_LEN: 1413 |STR_TIME: 0.18572592735290527
> STR_ID: 1ojd |STR_LEN: 4984 |STR_TIME: 0.8640906810760498
> STR_ID: 1ojg |STR_LEN: 136 |STR_TIME: 0.4956941604614258
> STR_ID: 1ojh |STR_LEN: 875 |STR_TIME: 0.10702991485595703
> STR_ID: 1oji |STR_LEN: 730 |STR_TIME: 0.06540608406066895
> STR_ID: 1ojj |STR_LEN: 1450 |STR_TIME: 0.2741880416870117
> STR_ID: 1ojk |STR_LEN: 1603 |STR_TIME: 0.1630549430847168
> STR_ID: 1ojl |STR_LEN: 1732 |STR_TIME: 0.26865720748901367
> STR_ID: 1ojm |STR_LEN: 1299 |STR_TIME: 0.15745878219604492
> STR_ID: 1ojn |STR_LEN: 1367 |STR_TIME: 0.12511587142944336
> STR_ID: 1ojo |STR_LEN: 1264 |STR_TIME: 0.1230771541595459
> STR_ID: 1ojp |STR_LEN: 1333 |STR_TIME: 0.17667412757873535
> STR_ID: 1ojq |STR_LEN: 496 |STR_TIME: 0.03826594352722168
> STR_ID: 1ojr |STR_LEN: 808 |STR_TIME: 0.06859612464904785
> STR_ID: 1ojt |STR_LEN: 598 |STR_TIME: 0.09795498847961426
> STR_ID: 1ojv |STR_LEN: 733 |STR_TIME: 0.07387185096740723
> STR_ID: 1ojw |STR_LEN: 540 |STR_TIME: 0.07386231422424316
> STR_ID: 1ojx |STR_LEN: 4618 |STR_TIME: 0.47226595878601074
> STR_ID: 1ojy |STR_LEN: 1167 |STR_TIME: 0.1468348503112793
> STR_ID: 1ojz |STR_LEN: 348 |STR_TIME: 0.034924983978271484
> STR_ID: 2oj0 |STR_LEN: 206 |STR_TIME: 0.019389867782592773
> STR_ID: 2oj1 |STR_LEN: 410 |STR_TIME: 0.040151119232177734
> STR_ID: 2oj2 |STR_LEN: 100 |STR_TIME: 0.6648180484771729
> STR_ID: 2oj3 |STR_LEN: 216 |STR_TIME: 0.042346954345703125
> STR_ID: 2oj4 |STR_LEN: 189 |STR_TIME: 0.02133798599243164
> STR_ID: 2oj5 |STR_LEN: 2139 |STR_TIME: 0.27406787872314453
> STR_ID: 2oj6 |STR_LEN: 1924 |STR_TIME: 0.19073700904846191
> STR_ID: 2oj7 |STR_LEN: 8 |STR_TIME: 0.04265594482421875
> STR_ID: 2oj8 |STR_LEN: 8 |STR_TIME: 0.04159903526306152
> STR_ID: 2oj9 |STR_LEN: 500 |STR_TIME: 0.04805898666381836
> STR_ID: 2oje |STR_LEN: 1316 |STR_TIME: 0.23186612129211426
> STR_ID: 2ojf |STR_LEN: 357 |STR_TIME: 0.05051589012145996
> STR_ID: 2ojg |STR_LEN: 527 |STR_TIME: 0.05459785461425781
> STR_ID: 2ojh |STR_LEN: 630 |STR_TIME: 0.04911375045776367
> STR_ID: 2oji |STR_LEN: 447 |STR_TIME: 0.05438494682312012
> STR_ID: 2ojj |STR_LEN: 405 |STR_TIME: 0.09238314628601074
> STR_ID: 2ojk |STR_LEN: 705 |STR_TIME: 0.06824398040771484
> STR_ID: 2ojl |STR_LEN: 284 |STR_TIME: 0.028074026107788086
> STR_ID: 2ojm |STR_LEN: 22 |STR_TIME: 0.13300585746765137
> STR_ID: 2ojn |STR_LEN: 22 |STR_TIME: 0.16184091567993164
> STR_ID: 2ojo |STR_LEN: 22 |STR_TIME: 0.13432693481445312
> STR_ID: 2ojp |STR_LEN: 1379 |STR_TIME: 0.13742804527282715
> STR_ID: 2ojq |STR_LEN: 343 |STR_TIME: 0.04775595664978027
> STR_ID: 2ojr |STR_LEN: 129 |STR_TIME: 0.016606807708740234
> STR_ID: 2ojt |STR_LEN: 796 |STR_TIME: 0.08790898323059082
> STR_ID: 2oju |STR_LEN: 383 |STR_TIME: 0.05215096473693848
> STR_ID: 2ojv |STR_LEN: 1024 |STR_TIME: 0.14379382133483887
> STR_ID: 2ojw |STR_LEN: 3233 |STR_TIME: 0.32723283767700195
> STR_ID: 2ojx |STR_LEN: 221 |STR_TIME: 0.034860849380493164
> STR_ID: 2ojy |STR_LEN: 2137 |STR_TIME: 0.16906118392944336
> STR_ID: 2ojz |STR_LEN: 888 |STR_TIME: 0.1729879379272461
> STR_ID: 3oj0 |STR_LEN: 231 |STR_TIME: 0.02821826934814453
> STR_ID: 3oj1 |STR_LEN: 535 |STR_TIME: 0.062476158142089844
> STR_ID: 3oj2 |STR_LEN: 819 |STR_TIME: 0.13856983184814453
> STR_ID: 3oj3 |STR_LEN: 955 |STR_TIME: 0.12188482284545898
> STR_ID: 3oj4 |STR_LEN: 502 |STR_TIME: 0.09088492393493652
> STR_ID: 3oj5 |STR_LEN: 4098 |STR_TIME: 0.6652119159698486
> STR_ID: 3oj6 |STR_LEN: 955 |STR_TIME: 0.13225507736206055
> STR_ID: 3oj7 |STR_LEN: 209 |STR_TIME: 0.021770954132080078
> STR_ID: 3oj8 |STR_LEN: 2077 |STR_TIME: 0.28513407707214355
> STR_ID: 3oja |STR_LEN: 1645 |STR_TIME: 0.16480278968811035
> STR_ID: 3ojb |STR_LEN: 543 |STR_TIME: 0.0968618392944336
> STR_ID: 3ojc |STR_LEN: 1687 |STR_TIME: 0.18857693672180176
> STR_ID: 3ojd |STR_LEN: 826 |STR_TIME: 0.06984496116638184
> STR_ID: 3oje |STR_LEN: 231 |STR_TIME: 0.033737897872924805
> STR_ID: 3ojf |STR_LEN: 1333 |STR_TIME: 0.19658493995666504
> STR_ID: 3ojg |STR_LEN: 589 |STR_TIME: 0.0667421817779541
> STR_ID: 3oji |STR_LEN: 946 |STR_TIME: 0.0844581127166748
> STR_ID: 3ojj |STR_LEN: 3093 |STR_TIME: 0.39435505867004395
> STR_ID: 3ojk |STR_LEN: 2813 |STR_TIME: 0.36962413787841797
> STR_ID: 3ojl |STR_LEN: 875 |STR_TIME: 0.11986827850341797
> STR_ID: 3ojm |STR_LEN: 520 |STR_TIME: 0.05423307418823242
> STR_ID: 3ojn |STR_LEN: 2823 |STR_TIME: 0.4243450164794922
> STR_ID: 3ojo |STR_LEN: 957 |STR_TIME: 0.12618803977966309
> STR_ID: 3ojp |STR_LEN: 266 |STR_TIME: 0.021508216857910156
> STR_ID: 3ojs |STR_LEN: 916 |STR_TIME: 0.2613348960876465
> STR_ID: 3ojt |STR_LEN: 2697 |STR_TIME: 0.35933494567871094
> STR_ID: 3oju |STR_LEN: 780 |STR_TIME: 0.2597780227661133
> STR_ID: 3ojv |STR_LEN: 730 |STR_TIME: 0.0993032455444336
> STR_ID: 3ojw |STR_LEN: 827 |STR_TIME: 0.0946040153503418
> STR_ID: 3ojx |STR_LEN: 680 |STR_TIME: 0.09231996536254883
> STR_ID: 3ojy |STR_LEN: 1157 |STR_TIME: 0.2295980453491211
> STR_ID: 4oj0 |STR_LEN: 1531 |STR_TIME: 0.3363161087036133
> STR_ID: 4oj1 |STR_LEN: 293 |STR_TIME: 0.036658287048339844
> STR_ID: 4oj2 |STR_LEN: 278 |STR_TIME: 0.04554295539855957
> STR_ID: 4oj3 |STR_LEN: 247 |STR_TIME: 0.08268022537231445
> STR_ID: 4oj4 |STR_LEN: 321 |STR_TIME: 0.03702282905578613
> STR_ID: 4oj5 |STR_LEN: 4721 |STR_TIME: 0.8442010879516602
> STR_ID: 4oj6 |STR_LEN: 4630 |STR_TIME: 0.7882351875305176
> STR_ID: 4oj7 |STR_LEN: 1513 |STR_TIME: 0.2561662197113037
> STR_ID: 4oj8 |STR_LEN: 1215 |STR_TIME: 0.22545504570007324
> STR_ID: 4oj9 |STR_LEN: 273 |STR_TIME: 0.038934946060180664
> STR_ID: 4oja |STR_LEN: 220 |STR_TIME: 0.040207862854003906
> STR_ID: 4ojb |STR_LEN: 346 |STR_TIME: 0.037590980529785156
> STR_ID: 4ojc |STR_LEN: 494 |STR_TIME: 0.07132291793823242
> STR_ID: 4ojd |STR_LEN: 538 |STR_TIME: 0.12674593925476074
> STR_ID: 4oje |STR_LEN: 537 |STR_TIME: 0.08145284652709961
> STR_ID: 4ojf |STR_LEN: 746 |STR_TIME: 0.1233680248260498
> STR_ID: 4ojg |STR_LEN: 405 |STR_TIME: 0.06661033630371094
> STR_ID: 4ojh |STR_LEN: 310 |STR_TIME: 0.03372812271118164
> STR_ID: 4oji |STR_LEN: 107 |STR_TIME: 0.022151947021484375
> STR_ID: 4ojj |STR_LEN: 1149 |STR_TIME: 0.14327120780944824
> STR_ID: 4ojk |STR_LEN: 427 |STR_TIME: 0.07093381881713867
> STR_ID: 4ojl |STR_LEN: 4745 |STR_TIME: 0.43951940536499023
> STR_ID: 4ojm |STR_LEN: 705 |STR_TIME: 0.0659942626953125
> STR_ID: 4ojn |STR_LEN: 3189 |STR_TIME: 0.6354160308837891
> STR_ID: 4ojo |STR_LEN: 4552 |STR_TIME: 0.40697216987609863
> STR_ID: 4ojp |STR_LEN: 4788 |STR_TIME: 0.5331671237945557
> STR_ID: 4ojq |STR_LEN: 1048 |STR_TIME: 0.1206510066986084
> STR_ID: 4ojr |STR_LEN: 236 |STR_TIME: 0.02561497688293457
> STR_ID: 4ojt |STR_LEN: 453 |STR_TIME: 0.03772711753845215
> STR_ID: 4oju |STR_LEN: 1056 |STR_TIME: 0.21446871757507324
> STR_ID: 4ojv |STR_LEN: 615 |STR_TIME: 0.07147693634033203
> STR_ID: 4ojx |STR_LEN: 582 |STR_TIME: 0.0707700252532959
> STR_ID: 4ojy |STR_LEN: 3186 |STR_TIME: 0.3852682113647461
> STR_ID: 4ojz |STR_LEN: 2854 |STR_TIME: 0.2712209224700928
>> FINISH_DIR: ./data/o/oj/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 2646 |DIR_TIME: 21.73155403137207 

>> START_DIR: ./data/o/ok/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1ok0 |STR_LEN: 236 |STR_TIME: 0.02258896827697754
> STR_ID: 1ok1 |STR_LEN: 789 |STR_TIME: 0.1387157440185547
> STR_ID: 1ok2 |STR_LEN: 797 |STR_TIME: 0.0782628059387207
> STR_ID: 1ok3 |STR_LEN: 783 |STR_TIME: 0.08397793769836426
> STR_ID: 1ok4 |STR_LEN: 3163 |STR_TIME: 0.4129369258880615
> STR_ID: 1ok6 |STR_LEN: 3439 |STR_TIME: 0.45269298553466797
> STR_ID: 1ok7 |STR_LEN: 1199 |STR_TIME: 0.11393904685974121
> STR_ID: 1ok8 |STR_LEN: 587 |STR_TIME: 0.060487985610961914
> STR_ID: 1ok9 |STR_LEN: 531 |STR_TIME: 0.15543293952941895
> STR_ID: 1oka |STR_LEN: 18 |STR_TIME: 0.06668710708618164
> STR_ID: 1okb |STR_LEN: 793 |STR_TIME: 0.07278585433959961
> STR_ID: 1okc |STR_LEN: 385 |STR_TIME: 0.04704880714416504
> STR_ID: 1okd |STR_LEN: 148 |STR_TIME: 0.9948248863220215
> STR_ID: 1oke |STR_LEN: 936 |STR_TIME: 0.11850500106811523
> STR_ID: 1okf |STR_LEN: 18 |STR_TIME: 0.29301881790161133
> STR_ID: 1okg |STR_LEN: 768 |STR_TIME: 0.05709695816040039
> STR_ID: 1okh |STR_LEN: 189 |STR_TIME: 0.013589143753051758
> STR_ID: 1oki |STR_LEN: 790 |STR_TIME: 0.06578302383422852
> STR_ID: 1okj |STR_LEN: 1194 |STR_TIME: 0.1747450828552246
> STR_ID: 1okk |STR_LEN: 1144 |STR_TIME: 0.09325313568115234
> STR_ID: 1okl |STR_LEN: 359 |STR_TIME: 0.03966999053955078
> STR_ID: 1okm |STR_LEN: 402 |STR_TIME: 0.04007315635681152
> STR_ID: 1okn |STR_LEN: 404 |STR_TIME: 0.07379412651062012
> STR_ID: 1oko |STR_LEN: 981 |STR_TIME: 0.07649874687194824
> STR_ID: 1okq |STR_LEN: 413 |STR_TIME: 0.05682873725891113
> STR_ID: 1okr |STR_LEN: 315 |STR_TIME: 0.03753209114074707
> STR_ID: 1oks |STR_LEN: 119 |STR_TIME: 0.008643150329589844
> STR_ID: 1okt |STR_LEN: 738 |STR_TIME: 0.09892606735229492
