>> START_DIR: ./data/p/p0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1p00 |STR_LEN: 44 |STR_TIME: 0.14609813690185547
> STR_ID: 2pjo |STR_LEN: 386 |STR_TIME: 0.04095101356506348
> STR_ID: 2pjp |STR_LEN: 280 |STR_TIME: 0.030015230178833008
> STR_ID: 2pjq |STR_LEN: 845 |STR_TIME: 0.18526911735534668
> STR_ID: 2pjr |STR_LEN: 1295 |STR_TIME: 0.1929607391357422
> STR_ID: 2pjs |STR_LEN: 332 |STR_TIME: 0.033924102783203125
> STR_ID: 2pjt |STR_LEN: 780 |STR_TIME: 0.13924407958984375
> STR_ID: 2pju |STR_LEN: 1038 |STR_TIME: 0.11472797393798828
> STR_ID: 2pjv |STR_LEN: 24 |STR_TIME: 0.23182892799377441
> STR_ID: 2pjw |STR_LEN: 208 |STR_TIME: 0.03067183494567871
> STR_ID: 2pjy |STR_LEN: 308 |STR_TIME: 0.04250073432922363
> STR_ID: 2pjz |STR_LEN: 474 |STR_TIME: 0.04719805717468262
> STR_ID: 3pj0 |STR_LEN: 2962 |STR_TIME: 0.3721740245819092
> STR_ID: 3pj1 |STR_LEN: 417 |STR_TIME: 0.041838884353637695
> STR_ID: 3pj2 |STR_LEN: 391 |STR_TIME: 0.08140182495117188
> STR_ID: 3pj3 |STR_LEN: 337 |STR_TIME: 0.046327829360961914
> STR_ID: 3pj5 |STR_LEN: 738 |STR_TIME: 0.07469797134399414
> STR_ID: 3pj6 |STR_LEN: 109 |STR_TIME: 0.016000986099243164
> STR_ID: 3pj7 |STR_LEN: 1354 |STR_TIME: 0.16475391387939453
> STR_ID: 3pj8 |STR_LEN: 435 |STR_TIME: 0.05443692207336426
> STR_ID: 3pj9 |STR_LEN: 889 |STR_TIME: 0.10504293441772461
> STR_ID: 3pja |STR_LEN: 2762 |STR_TIME: 0.6029140949249268
> STR_ID: 3pjb |STR_LEN: 783 |STR_TIME: 0.1481027603149414
> STR_ID: 3pjc |STR_LEN: 426 |STR_TIME: 0.0840139389038086
> STR_ID: 3pjd |STR_LEN: 602 |STR_TIME: 0.06997370719909668
> STR_ID: 3pje |STR_LEN: 601 |STR_TIME: 0.07039403915405273
> STR_ID: 3pjf |STR_LEN: 724 |STR_TIME: 0.07262682914733887
> STR_ID: 3pjg |STR_LEN: 550 |STR_TIME: 0.09505009651184082
> STR_ID: 3pji |STR_LEN: 240 |STR_TIME: 0.0248260498046875
> STR_ID: 3pjj |STR_LEN: 461 |STR_TIME: 0.03953909873962402
> STR_ID: 3pjk |STR_LEN: 478 |STR_TIME: 0.04595589637756348
> STR_ID: 3pjl |STR_LEN: 544 |STR_TIME: 0.061479806900024414
> STR_ID: 3pjn |STR_LEN: 532 |STR_TIME: 0.06477999687194824
> STR_ID: 3pjp |STR_LEN: 878 |STR_TIME: 0.11966109275817871
> STR_ID: 3pjq |STR_LEN: 840 |STR_TIME: 0.11179518699645996
> STR_ID: 3pjr |STR_LEN: 672 |STR_TIME: 0.12494993209838867
> STR_ID: 3pjs |STR_LEN: 1424 |STR_TIME: 0.1975569725036621
> STR_ID: 3pjt |STR_LEN: 597 |STR_TIME: 0.11434602737426758
> STR_ID: 3pju |STR_LEN: 375 |STR_TIME: 0.037986040115356445
> STR_ID: 3pjv |STR_LEN: 559 |STR_TIME: 0.05483078956604004
> STR_ID: 3pjw |STR_LEN: 423 |STR_TIME: 0.058419227600097656
> STR_ID: 3pjx |STR_LEN: 612 |STR_TIME: 0.07941079139709473
> STR_ID: 3pjy |STR_LEN: 542 |STR_TIME: 0.10232901573181152
> STR_ID: 3pjz |STR_LEN: 938 |STR_TIME: 0.13884997367858887
> STR_ID: 4pj0 |STR_LEN: 5774 |STR_TIME: 1.117182970046997
> STR_ID: 4pj1 |STR_LEN: 8811 |STR_TIME: 1.6016898155212402
> STR_ID: 4pj2 |STR_LEN: 1097 |STR_TIME: 0.18128204345703125
> STR_ID: 4pj3 |STR_LEN: 1893 |STR_TIME: 0.22510886192321777
> STR_ID: 4pj5 |STR_LEN: 2902 |STR_TIME: 0.4487569332122803
> STR_ID: 4pj6 |STR_LEN: 1888 |STR_TIME: 0.3095111846923828
> STR_ID: 4pj7 |STR_LEN: 2120 |STR_TIME: 0.3594338893890381
> STR_ID: 4pj8 |STR_LEN: 810 |STR_TIME: 0.19227123260498047
> STR_ID: 4pj9 |STR_LEN: 1579 |STR_TIME: 0.15990400314331055
> STR_ID: 4pja |STR_LEN: 2232 |STR_TIME: 0.37595295906066895
> STR_ID: 4pjb |STR_LEN: 2169 |STR_TIME: 0.3434579372406006
> STR_ID: 4pjc |STR_LEN: 2430 |STR_TIME: 0.3601338863372803
> STR_ID: 4pjd |STR_LEN: 2201 |STR_TIME: 0.35126399993896484
> STR_ID: 4pje |STR_LEN: 3056 |STR_TIME: 0.3792300224304199
> STR_ID: 4pjf |STR_LEN: 2421 |STR_TIME: 0.36934709548950195
> STR_ID: 4pjg |STR_LEN: 2361 |STR_TIME: 0.36125898361206055
> STR_ID: 4pjh |STR_LEN: 3134 |STR_TIME: 0.4255530834197998
> STR_ID: 4pji |STR_LEN: 2064 |STR_TIME: 0.352323055267334
> STR_ID: 4pjj |STR_LEN: 1251 |STR_TIME: 0.1725630760192871
> STR_ID: 4pjk |STR_LEN: 1104 |STR_TIME: 0.19653105735778809
> STR_ID: 4pjl |STR_LEN: 1323 |STR_TIME: 0.15118622779846191
> STR_ID: 4pjm |STR_LEN: 1367 |STR_TIME: 0.18800687789916992
> STR_ID: 4pjn |STR_LEN: 1322 |STR_TIME: 0.14632511138916016
> STR_ID: 4pjo |STR_LEN: 3030 |STR_TIME: 0.5747408866882324
> STR_ID: 4pjq |STR_LEN: 420 |STR_TIME: 0.07968497276306152
> STR_ID: 4pjr |STR_LEN: 431 |STR_TIME: 0.08160114288330078
> STR_ID: 4pjs |STR_LEN: 249 |STR_TIME: 0.029909372329711914
> STR_ID: 4pjt |STR_LEN: 1680 |STR_TIME: 0.2788989543914795
> STR_ID: 4pju |STR_LEN: 992 |STR_TIME: 0.3825991153717041
> STR_ID: 4pjv |STR_LEN: 817 |STR_TIME: 0.11935305595397949
> STR_ID: 4pjw |STR_LEN: 995 |STR_TIME: 0.38436079025268555
> STR_ID: 4pjx |STR_LEN: 2491 |STR_TIME: 0.36910390853881836
> STR_ID: 4pjy |STR_LEN: 402 |STR_TIME: 0.040521860122680664
> STR_ID: 4pjz |STR_LEN: 313 |STR_TIME: 0.08441901206970215
> STR_ID: 5pj0 |STR_LEN: 787 |STR_TIME: 0.06209611892700195
> STR_ID: 5pj1 |STR_LEN: 787 |STR_TIME: 0.06362271308898926
> STR_ID: 5pj2 |STR_LEN: 787 |STR_TIME: 0.06357192993164062
> STR_ID: 5pj3 |STR_LEN: 787 |STR_TIME: 0.06318473815917969
> STR_ID: 5pj4 |STR_LEN: 787 |STR_TIME: 0.09187126159667969
> STR_ID: 5pj5 |STR_LEN: 787 |STR_TIME: 0.06511116027832031
> STR_ID: 5pj6 |STR_LEN: 787 |STR_TIME: 0.06710314750671387
> STR_ID: 5pj7 |STR_LEN: 787 |STR_TIME: 0.06514501571655273
> STR_ID: 5pj8 |STR_LEN: 787 |STR_TIME: 0.09982895851135254
> STR_ID: 5pj9 |STR_LEN: 787 |STR_TIME: 0.06466484069824219
> STR_ID: 5pja |STR_LEN: 787 |STR_TIME: 0.06349992752075195
> STR_ID: 5pjb |STR_LEN: 787 |STR_TIME: 0.06513595581054688
> STR_ID: 5pjc |STR_LEN: 787 |STR_TIME: 0.09782218933105469
> STR_ID: 5pjd |STR_LEN: 787 |STR_TIME: 0.06413602828979492
> STR_ID: 5pje |STR_LEN: 787 |STR_TIME: 0.06585192680358887
> STR_ID: 5pjf |STR_LEN: 787 |STR_TIME: 0.06473493576049805
> STR_ID: 5pjg |STR_LEN: 787 |STR_TIME: 0.06617593765258789
> STR_ID: 5pjh |STR_LEN: 787 |STR_TIME: 0.09975194931030273
> STR_ID: 5pji |STR_LEN: 787 |STR_TIME: 0.06317901611328125
> STR_ID: 5pjj |STR_LEN: 787 |STR_TIME: 0.0656278133392334
> STR_ID: 5pjk |STR_LEN: 787 |STR_TIME: 0.06374812126159668
> STR_ID: 5pjl |STR_LEN: 787 |STR_TIME: 0.09624195098876953
> STR_ID: 5pjm |STR_LEN: 787 |STR_TIME: 0.06412076950073242
> STR_ID: 5pjn |STR_LEN: 787 |STR_TIME: 0.06304001808166504
> STR_ID: 5pjo |STR_LEN: 787 |STR_TIME: 0.06850099563598633
> STR_ID: 5pjp |STR_LEN: 787 |STR_TIME: 0.10007596015930176
> STR_ID: 5pjq |STR_LEN: 787 |STR_TIME: 0.0646970272064209
> STR_ID: 5pjr |STR_LEN: 787 |STR_TIME: 0.06453609466552734
> STR_ID: 5pjs |STR_LEN: 787 |STR_TIME: 0.06483626365661621
> STR_ID: 5pjt |STR_LEN: 787 |STR_TIME: 0.06351399421691895
> STR_ID: 5pju |STR_LEN: 787 |STR_TIME: 0.09700202941894531
> STR_ID: 5pjv |STR_LEN: 787 |STR_TIME: 0.06617283821105957
> STR_ID: 5pjw |STR_LEN: 787 |STR_TIME: 0.06354784965515137
> STR_ID: 5pjx |STR_LEN: 787 |STR_TIME: 0.06481385231018066
> STR_ID: 5pjy |STR_LEN: 787 |STR_TIME: 0.09385085105895996
> STR_ID: 5pjz |STR_LEN: 787 |STR_TIME: 0.06548380851745605
>> FINISH_DIR: ./data/p/pj/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 3280 |DIR_TIME: 30.605998039245605 

>> START_DIR: ./data/p/pk/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1pk0 |STR_LEN: 1915 |STR_TIME: 0.30897092819213867
> STR_ID: 1pk1 |STR_LEN: 464 |STR_TIME: 0.04387092590332031
> STR_ID: 1pk2 |STR_LEN: 91 |STR_TIME: 0.022732019424438477
> STR_ID: 1pk3 |STR_LEN: 371 |STR_TIME: 0.037283897399902344
> STR_ID: 1pk4 |STR_LEN: 176 |STR_TIME: 0.015658140182495117
> STR_ID: 1pk5 |STR_LEN: 636 |STR_TIME: 0.07565426826477051
> STR_ID: 1pk6 |STR_LEN: 593 |STR_TIME: 0.10979008674621582
> STR_ID: 1pk7 |STR_LEN: 972 |STR_TIME: 0.1072690486907959
> STR_ID: 1pk8 |STR_LEN: 3017 |STR_TIME: 0.410707950592041
> STR_ID: 1pk9 |STR_LEN: 993 |STR_TIME: 0.1397550106048584
> STR_ID: 1pkd |STR_LEN: 1514 |STR_TIME: 0.1753101348876953
> STR_ID: 1pke |STR_LEN: 1106 |STR_TIME: 0.1744062900543213
> STR_ID: 1pkf |STR_LEN: 605 |STR_TIME: 0.06584978103637695
> STR_ID: 1pkg |STR_LEN: 578 |STR_TIME: 0.08151888847351074
> STR_ID: 1pkh |STR_LEN: 727 |STR_TIME: 0.061370134353637695
> STR_ID: 1pkj |STR_LEN: 613 |STR_TIME: 0.10582613945007324
> STR_ID: 1pkk |STR_LEN: 712 |STR_TIME: 0.06117415428161621
> STR_ID: 1pkl |STR_LEN: 6899 |STR_TIME: 0.7125318050384521
> STR_ID: 1pkm |STR_LEN: 519 |STR_TIME: 0.07083797454833984
> STR_ID: 1pkn |STR_LEN: 517 |STR_TIME: 0.06897401809692383
> STR_ID: 1pko |STR_LEN: 236 |STR_TIME: 0.09373807907104492
> STR_ID: 1pkp |STR_LEN: 145 |STR_TIME: 0.02136707305908203
> STR_ID: 1pkq |STR_LEN: 1194 |STR_TIME: 0.15823078155517578
> STR_ID: 1pkr |STR_LEN: 153 |STR_TIME: 0.014146089553833008
> STR_ID: 1pks |STR_LEN: 76 |STR_TIME: 0.020798206329345703
> STR_ID: 1pkt |STR_LEN: 76 |STR_TIME: 0.7420699596405029
> STR_ID: 1pku |STR_LEN: 2014 |STR_TIME: 0.3036069869995117
> STR_ID: 1pkv |STR_LEN: 213 |STR_TIME: 0.023390769958496094
> STR_ID: 1pkw |STR_LEN: 930 |STR_TIME: 0.15304017066955566
> STR_ID: 1pkx |STR_LEN: 3336 |STR_TIME: 0.3881556987762451
> STR_ID: 1pky |STR_LEN: 2345 |STR_TIME: 0.3114500045776367
> STR_ID: 1pkz |STR_LEN: 734 |STR_TIME: 0.07218408584594727
> STR_ID: 2pk0 |STR_LEN: 1286 |STR_TIME: 0.15261006355285645
> STR_ID: 2pk2 |STR_LEN: 1103 |STR_TIME: 0.22090530395507812
> STR_ID: 2pk3 |STR_LEN: 972 |STR_TIME: 0.10068202018737793
> STR_ID: 2pk4 |STR_LEN: 187 |STR_TIME: 0.012847661972045898
> STR_ID: 2pk5 |STR_LEN: 441 |STR_TIME: 0.07620978355407715
> STR_ID: 2pk6 |STR_LEN: 480 |STR_TIME: 0.03818702697753906
> STR_ID: 2pk7 |STR_LEN: 192 |STR_TIME: 0.017663002014160156
> STR_ID: 2pk8 |STR_LEN: 133 |STR_TIME: 0.016050100326538086
> STR_ID: 2pk9 |STR_LEN: 988 |STR_TIME: 0.17351412773132324
> STR_ID: 2pka |STR_LEN: 551 |STR_TIME: 0.0861349105834961
> STR_ID: 2pkc |STR_LEN: 474 |STR_TIME: 0.04130196571350098
> STR_ID: 2pkd |STR_LEN: 1040 |STR_TIME: 0.1020352840423584
> STR_ID: 2pke |STR_LEN: 722 |STR_TIME: 0.06930398941040039
> STR_ID: 2pkf |STR_LEN: 1771 |STR_TIME: 0.1521458625793457
> STR_ID: 2pkg |STR_LEN: 1322 |STR_TIME: 0.18961620330810547
> STR_ID: 2pkh |STR_LEN: 2095 |STR_TIME: 0.21999692916870117
> STR_ID: 2pkk |STR_LEN: 574 |STR_TIME: 0.05002617835998535
> STR_ID: 2pkl |STR_LEN: 324 |STR_TIME: 0.03705000877380371
> STR_ID: 2pkm |STR_LEN: 555 |STR_TIME: 0.08967804908752441
> STR_ID: 2pkn |STR_LEN: 599 |STR_TIME: 0.0490412712097168
> STR_ID: 2pko |STR_LEN: 178 |STR_TIME: 0.016011953353881836
> STR_ID: 2pkp |STR_LEN: 318 |STR_TIME: 0.027182817459106445
> STR_ID: 2pkq |STR_LEN: 2073 |STR_TIME: 0.31221628189086914
> STR_ID: 2pkr |STR_LEN: 4097 |STR_TIME: 0.6977360248565674
> STR_ID: 2pks |STR_LEN: 335 |STR_TIME: 0.04421496391296387
> STR_ID: 2pkt |STR_LEN: 202 |STR_TIME: 0.015573978424072266
> STR_ID: 2pku |STR_LEN: 92 |STR_TIME: 0.6649641990661621
> STR_ID: 2pkv |STR_LEN: 73 |STR_TIME: 0.00983119010925293
> STR_ID: 2pkw |STR_LEN: 399 |STR_TIME: 0.039202213287353516
> STR_ID: 2pkx |STR_LEN: 281 |STR_TIME: 0.03660988807678223
> STR_ID: 2pky |STR_LEN: 604 |STR_TIME: 0.06523895263671875
> STR_ID: 3pk0 |STR_LEN: 1939 |STR_TIME: 0.2700791358947754
> STR_ID: 3pk1 |STR_LEN: 398 |STR_TIME: 0.05936837196350098
> STR_ID: 3pk2 |STR_LEN: 193 |STR_TIME: 0.025135278701782227
> STR_ID: 3pk3 |STR_LEN: 486 |STR_TIME: 0.04675626754760742
> STR_ID: 3pk4 |STR_LEN: 463 |STR_TIME: 0.08144402503967285
> STR_ID: 3pk5 |STR_LEN: 489 |STR_TIME: 0.04632282257080078
> STR_ID: 3pk6 |STR_LEN: 473 |STR_TIME: 0.04750800132751465
> STR_ID: 3pk7 |STR_LEN: 6032 |STR_TIME: 0.5985870361328125
> STR_ID: 3pk8 |STR_LEN: 495 |STR_TIME: 0.047918081283569336
> STR_ID: 3pka |STR_LEN: 512 |STR_TIME: 0.04686474800109863
> STR_ID: 3pkb |STR_LEN: 500 |STR_TIME: 0.043618202209472656
> STR_ID: 3pkc |STR_LEN: 451 |STR_TIME: 0.04523777961730957
> STR_ID: 3pkd |STR_LEN: 525 |STR_TIME: 0.10399317741394043
> STR_ID: 3pke |STR_LEN: 468 |STR_TIME: 0.04476594924926758
> STR_ID: 3pkf |STR_LEN: 501 |STR_TIME: 0.046064138412475586
> STR_ID: 3pkg |STR_LEN: 487 |STR_TIME: 0.04666709899902344
> STR_ID: 3pkh |STR_LEN: 488 |STR_TIME: 0.046500205993652344
> STR_ID: 3pki |STR_LEN: 2671 |STR_TIME: 0.29076290130615234
> STR_ID: 3pkj |STR_LEN: 2209 |STR_TIME: 0.2731668949127197
> STR_ID: 3pkk |STR_LEN: 485 |STR_TIME: 0.05087780952453613
> STR_ID: 3pkl |STR_LEN: 452 |STR_TIME: 0.04832100868225098
> STR_ID: 3pkm |STR_LEN: 480 |STR_TIME: 0.14542508125305176
> STR_ID: 3pkn |STR_LEN: 134 |STR_TIME: 0.017827987670898438
> STR_ID: 3pko |STR_LEN: 901 |STR_TIME: 0.09963703155517578
> STR_ID: 3pkp |STR_LEN: 2484 |STR_TIME: 0.5275602340698242
> STR_ID: 3pkq |STR_LEN: 1370 |STR_TIME: 0.181563138961792
> STR_ID: 3pks |STR_LEN: 472 |STR_TIME: 0.05051779747009277
> STR_ID: 3pkt |STR_LEN: 465 |STR_TIME: 0.10533809661865234
> STR_ID: 3pku |STR_LEN: 490 |STR_TIME: 0.05060887336730957
> STR_ID: 3pkv |STR_LEN: 474 |STR_TIME: 0.037711143493652344
> STR_ID: 3pkw |STR_LEN: 368 |STR_TIME: 0.03448176383972168
> STR_ID: 3pkx |STR_LEN: 408 |STR_TIME: 0.035291194915771484
> STR_ID: 3pky |STR_LEN: 637 |STR_TIME: 0.11181807518005371
> STR_ID: 3pkz |STR_LEN: 2400 |STR_TIME: 0.39621710777282715
> STR_ID: 4pk0 |STR_LEN: 287 |STR_TIME: 0.03160214424133301
> STR_ID: 4pk1 |STR_LEN: 494 |STR_TIME: 0.14061689376831055
> STR_ID: 4pk2 |STR_LEN: 448 |STR_TIME: 0.07532000541687012
> STR_ID: 4pk3 |STR_LEN: 491 |STR_TIME: 0.11962413787841797
> STR_ID: 4pk4 |STR_LEN: 776 |STR_TIME: 0.13431191444396973
> STR_ID: 4pk5 |STR_LEN: 758 |STR_TIME: 0.11098599433898926
> STR_ID: 4pk6 |STR_LEN: 750 |STR_TIME: 0.13520407676696777
> STR_ID: 4pk7 |STR_LEN: 980 |STR_TIME: 0.3602480888366699
> STR_ID: 4pk9 |STR_LEN: 486 |STR_TIME: 0.0648188591003418
> STR_ID: 4pka |STR_LEN: 394 |STR_TIME: 0.05157208442687988
> STR_ID: 4pkb |STR_LEN: 516 |STR_TIME: 0.09672212600708008
> STR_ID: 4pkc |STR_LEN: 1080 |STR_TIME: 0.13112807273864746
> STR_ID: 4pkd |STR_LEN: 412 |STR_TIME: 0.0603177547454834
> STR_ID: 4pke |STR_LEN: 223 |STR_TIME: 0.03340315818786621
> STR_ID: 4pkf |STR_LEN: 1804 |STR_TIME: 0.1923980712890625
> STR_ID: 4pkg |STR_LEN: 1054 |STR_TIME: 0.2230362892150879
> STR_ID: 4pkh |STR_LEN: 2567 |STR_TIME: 0.7927098274230957
> STR_ID: 4pki |STR_LEN: 889 |STR_TIME: 0.273439884185791
> STR_ID: 4pkk |STR_LEN: 727 |STR_TIME: 0.05697488784790039
> STR_ID: 4pkl |STR_LEN: 499 |STR_TIME: 0.04861783981323242
> STR_ID: 4pkm |STR_LEN: 718 |STR_TIME: 0.05521798133850098
> STR_ID: 4pkn |STR_LEN: 8745 |STR_TIME: 1.9997329711914062
> STR_ID: 4pko |STR_LEN: 8743 |STR_TIME: 2.0273449420928955
> STR_ID: 4pkq |STR_LEN: 708 |STR_TIME: 0.08426117897033691
> STR_ID: 4pkr |STR_LEN: 807 |STR_TIME: 0.08162689208984375
> STR_ID: 4pks |STR_LEN: 711 |STR_TIME: 0.07967209815979004
> STR_ID: 4pkt |STR_LEN: 616 |STR_TIME: 0.07929134368896484
> STR_ID: 4pku |STR_LEN: 572 |STR_TIME: 0.27086329460144043
> STR_ID: 4pkv |STR_LEN: 625 |STR_TIME: 0.08044886589050293
> STR_ID: 4pkw |STR_LEN: 883 |STR_TIME: 0.08599495887756348
> STR_ID: 4pkx |STR_LEN: 303 |STR_TIME: 0.03431582450866699
> STR_ID: 4pky |STR_LEN: 499 |STR_TIME: 0.20335793495178223
> STR_ID: 4pkz |STR_LEN: 543 |STR_TIME: 0.04763317108154297
> STR_ID: 5pk0 |STR_LEN: 787 |STR_TIME: 0.06485199928283691
> STR_ID: 5pk1 |STR_LEN: 787 |STR_TIME: 0.07234930992126465
> STR_ID: 5pk2 |STR_LEN: 787 |STR_TIME: 0.0906069278717041
> STR_ID: 5pk3 |STR_LEN: 787 |STR_TIME: 0.06510400772094727
> STR_ID: 5pk4 |STR_LEN: 787 |STR_TIME: 0.06151890754699707
> STR_ID: 5pk5 |STR_LEN: 787 |STR_TIME: 0.06779909133911133
> STR_ID: 5pk6 |STR_LEN: 787 |STR_TIME: 0.0934152603149414
> STR_ID: 5pk7 |STR_LEN: 787 |STR_TIME: 0.06409192085266113
> STR_ID: 5pk8 |STR_LEN: 787 |STR_TIME: 0.0660097599029541
> STR_ID: 5pk9 |STR_LEN: 787 |STR_TIME: 0.06336092948913574
> STR_ID: 5pka |STR_LEN: 787 |STR_TIME: 0.09800124168395996
> STR_ID: 5pkb |STR_LEN: 787 |STR_TIME: 0.06485414505004883
> STR_ID: 5pkc |STR_LEN: 787 |STR_TIME: 0.06747984886169434
> STR_ID: 5pkd |STR_LEN: 787 |STR_TIME: 0.06384992599487305
> STR_ID: 5pke |STR_LEN: 787 |STR_TIME: 0.09987521171569824
> STR_ID: 5pkf |STR_LEN: 787 |STR_TIME: 0.06426525115966797
> STR_ID: 5pkg |STR_LEN: 787 |STR_TIME: 0.06810212135314941
> STR_ID: 5pkh |STR_LEN: 787 |STR_TIME: 0.06397390365600586
> STR_ID: 5pki |STR_LEN: 787 |STR_TIME: 0.06711721420288086
> STR_ID: 5pkj |STR_LEN: 787 |STR_TIME: 0.10524916648864746
> STR_ID: 5pkk |STR_LEN: 787 |STR_TIME: 0.0635371208190918
> STR_ID: 5pkl |STR_LEN: 787 |STR_TIME: 0.06628894805908203
> STR_ID: 5pkm |STR_LEN: 787 |STR_TIME: 0.06402873992919922
> STR_ID: 5pkn |STR_LEN: 787 |STR_TIME: 0.09477782249450684
> STR_ID: 5pko |STR_LEN: 787 |STR_TIME: 0.06601214408874512
> STR_ID: 5pkp |STR_LEN: 787 |STR_TIME: 0.0630941390991211
> STR_ID: 5pkq |STR_LEN: 787 |STR_TIME: 0.06841921806335449
> STR_ID: 5pkr |STR_LEN: 787 |STR_TIME: 0.1020212173461914
> STR_ID: 5pks |STR_LEN: 787 |STR_TIME: 0.06380486488342285
> STR_ID: 5pkt |STR_LEN: 787 |STR_TIME: 0.06479215621948242
> STR_ID: 5pku |STR_LEN: 787 |STR_TIME: 0.06394696235656738
> STR_ID: 5pkv |STR_LEN: 787 |STR_TIME: 0.06858396530151367
> STR_ID: 5pkw |STR_LEN: 787 |STR_TIME: 0.09726810455322266
> STR_ID: 5pkx |STR_LEN: 787 |STR_TIME: 0.06262803077697754
> STR_ID: 5pky |STR_LEN: 787 |STR_TIME: 0.06599998474121094
> STR_ID: 5pkz |STR_LEN: 787 |STR_TIME: 0.06769919395446777
>> FINISH_DIR: ./data/p/pk/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 3446 |DIR_TIME: 25.18450617790222 

>> START_DIR: ./data/p/pl/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1pl0 |STR_LEN: 2739 |STR_TIME: 0.39743685722351074
> STR_ID: 1pl1 |STR_LEN: 1049 |STR_TIME: 0.0858461856842041
> STR_ID: 1pl2 |STR_LEN: 973 |STR_TIME: 0.0833280086517334
> STR_ID: 1pl3 |STR_LEN: 721 |STR_TIME: 0.05899786949157715
> STR_ID: 1pl4 |STR_LEN: 1472 |STR_TIME: 0.17888689041137695
> STR_ID: 1pl5 |STR_LEN: 191 |STR_TIME: 0.023618221282958984
> STR_ID: 1pl6 |STR_LEN: 2649 |STR_TIME: 0.26683688163757324
> STR_ID: 1pl7 |STR_LEN: 2585 |STR_TIME: 0.27083492279052734
> STR_ID: 1pl8 |STR_LEN: 2723 |STR_TIME: 0.2534301280975342
> STR_ID: 1pl9 |STR_LEN: 295 |STR_TIME: 0.09737300872802734
> STR_ID: 1pla |STR_LEN: 98 |STR_TIME: 0.9030890464782715
> STR_ID: 1plb |STR_LEN: 98 |STR_TIME: 0.024557828903198242
> STR_ID: 1plc |STR_LEN: 210 |STR_TIME: 0.03145313262939453
> STR_ID: 1plf |STR_LEN: 336 |STR_TIME: 0.03738284111022949
> STR_ID: 1plg |STR_LEN: 464 |STR_TIME: 0.06529808044433594
> STR_ID: 1plj |STR_LEN: 154 |STR_TIME: 0.10271000862121582
> STR_ID: 1plk |STR_LEN: 143 |STR_TIME: 0.020215988159179688
> STR_ID: 1pll |STR_LEN: 163 |STR_TIME: 0.02290511131286621
> STR_ID: 1plo |STR_LEN: 122 |STR_TIME: 0.37175917625427246
> STR_ID: 1plp |STR_LEN: 25 |STR_TIME: 0.1480391025543213
> STR_ID: 1plq |STR_LEN: 377 |STR_TIME: 0.03978896141052246
> STR_ID: 1plr |STR_LEN: 268 |STR_TIME: 0.035176992416381836
> STR_ID: 1pls |STR_LEN: 113 |STR_TIME: 0.996649980545044
> STR_ID: 1plu |STR_LEN: 354 |STR_TIME: 0.046244144439697266
> STR_ID: 1plw |STR_LEN: 5 |STR_TIME: 0.19387197494506836
> STR_ID: 1plx |STR_LEN: 5 |STR_TIME: 0.10840702056884766
> STR_ID: 1ply |STR_LEN: 36 |STR_TIME: 0.006005048751831055
> STR_ID: 2pl0 |STR_LEN: 362 |STR_TIME: 0.04257464408874512
> STR_ID: 2pl1 |STR_LEN: 235 |STR_TIME: 0.020322084426879883
> STR_ID: 2pl2 |STR_LEN: 444 |STR_TIME: 0.05828499794006348
> STR_ID: 2pl3 |STR_LEN: 304 |STR_TIME: 0.07478594779968262
> STR_ID: 2pl4 |STR_LEN: 91 |STR_TIME: 0.006848812103271484
> STR_ID: 2pl5 |STR_LEN: 552 |STR_TIME: 0.05414390563964844
> STR_ID: 2pl6 |STR_LEN: 1092 |STR_TIME: 0.08516597747802734
> STR_ID: 2pl7 |STR_LEN: 285 |STR_TIME: 0.026315927505493164
> STR_ID: 2pl8 |STR_LEN: 91 |STR_TIME: 0.006883859634399414
> STR_ID: 2pl9 |STR_LEN: 494 |STR_TIME: 0.05887198448181152
> STR_ID: 2pla |STR_LEN: 842 |STR_TIME: 0.12956809997558594
> STR_ID: 2plb |STR_LEN: 93 |STR_TIME: 0.007657051086425781
> STR_ID: 2plc |STR_LEN: 376 |STR_TIME: 0.042539119720458984
> STR_ID: 2pld |STR_LEN: 117 |STR_TIME: 0.03255176544189453
> STR_ID: 2ple |STR_LEN: 117 |STR_TIME: 0.7156369686126709
> STR_ID: 2plf |STR_LEN: 512 |STR_TIME: 0.06172585487365723
> STR_ID: 2plg |STR_LEN: 405 |STR_TIME: 0.04216790199279785
> STR_ID: 2plh |STR_LEN: 161 |STR_TIME: 0.009485960006713867
> STR_ID: 2pli |STR_LEN: 804 |STR_TIME: 0.12645602226257324
> STR_ID: 2plj |STR_LEN: 1356 |STR_TIME: 0.11814498901367188
> STR_ID: 2plk |STR_LEN: 1086 |STR_TIME: 0.11030793190002441
> STR_ID: 2pll |STR_LEN: 993 |STR_TIME: 0.1191091537475586
> STR_ID: 2plm |STR_LEN: 480 |STR_TIME: 0.05985522270202637
> STR_ID: 2pln |STR_LEN: 196 |STR_TIME: 0.024469614028930664
