>> START_DIR: ./data/l/l0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1l00 |STR_LEN: 309 |STR_TIME: 0.026216983795166016
> STR_ID: 4lg9 |STR_LEN: 534 |STR_TIME: 0.05185985565185547
> STR_ID: 4lga |STR_LEN: 557 |STR_TIME: 0.07100391387939453
> STR_ID: 4lgb |STR_LEN: 506 |STR_TIME: 0.0672140121459961
> STR_ID: 4lgc |STR_LEN: 466 |STR_TIME: 0.10693788528442383
> STR_ID: 4lgd |STR_LEN: 1571 |STR_TIME: 0.5804238319396973
> STR_ID: 4lge |STR_LEN: 415 |STR_TIME: 0.06552791595458984
> STR_ID: 4lgg |STR_LEN: 534 |STR_TIME: 0.1371462345123291
> STR_ID: 4lgh |STR_LEN: 529 |STR_TIME: 0.07148599624633789
> STR_ID: 4lgi |STR_LEN: 1085 |STR_TIME: 0.21460700035095215
> STR_ID: 4lgj |STR_LEN: 577 |STR_TIME: 0.05645585060119629
> STR_ID: 4lgk |STR_LEN: 300 |STR_TIME: 0.02126622200012207
> STR_ID: 4lgl |STR_LEN: 2747 |STR_TIME: 0.410233736038208
> STR_ID: 4lgm |STR_LEN: 261 |STR_TIME: 0.05164217948913574
> STR_ID: 4lgn |STR_LEN: 1896 |STR_TIME: 0.1319279670715332
> STR_ID: 4lgo |STR_LEN: 636 |STR_TIME: 0.06385374069213867
> STR_ID: 4lgp |STR_LEN: 891 |STR_TIME: 0.18782615661621094
> STR_ID: 4lgq |STR_LEN: 637 |STR_TIME: 0.09583306312561035
> STR_ID: 4lgr |STR_LEN: 646 |STR_TIME: 0.07392215728759766
> STR_ID: 4lgs |STR_LEN: 410 |STR_TIME: 0.09627485275268555
> STR_ID: 4lgt |STR_LEN: 1169 |STR_TIME: 0.19457006454467773
> STR_ID: 4lgu |STR_LEN: 359 |STR_TIME: 0.061044931411743164
> STR_ID: 4lgv |STR_LEN: 2495 |STR_TIME: 0.40557169914245605
> STR_ID: 4lgw |STR_LEN: 291 |STR_TIME: 0.035856008529663086
> STR_ID: 4lgx |STR_LEN: 994 |STR_TIME: 0.06960082054138184
> STR_ID: 4lgy |STR_LEN: 2938 |STR_TIME: 0.28326988220214844
> STR_ID: 4lgz |STR_LEN: 1743 |STR_TIME: 0.24675703048706055
> STR_ID: 5lg1 |STR_LEN: 453 |STR_TIME: 0.07854008674621582
> STR_ID: 5lg2 |STR_LEN: 337 |STR_TIME: 0.029708147048950195
> STR_ID: 5lg3 |STR_LEN: 3080 |STR_TIME: 0.7338900566101074
> STR_ID: 5lg4 |STR_LEN: 538 |STR_TIME: 0.12687897682189941
> STR_ID: 5lg5 |STR_LEN: 2292 |STR_TIME: 0.21753597259521484
> STR_ID: 5lg6 |STR_LEN: 2177 |STR_TIME: 0.34963107109069824
> STR_ID: 5lg8 |STR_LEN: 397 |STR_TIME: 0.032701969146728516
> STR_ID: 5lg9 |STR_LEN: 156 |STR_TIME: 0.8618969917297363
> STR_ID: 5lga |STR_LEN: 303 |STR_TIME: 0.04758095741271973
> STR_ID: 5lgd |STR_LEN: 723 |STR_TIME: 0.11328530311584473
> STR_ID: 5lge |STR_LEN: 2160 |STR_TIME: 0.3992290496826172
> STR_ID: 5lgg |STR_LEN: 545 |STR_TIME: 0.09569406509399414
> STR_ID: 5lgh |STR_LEN: 648 |STR_TIME: 0.07722687721252441
> STR_ID: 5lgj |STR_LEN: 878 |STR_TIME: 0.12191390991210938
> STR_ID: 5lgk |STR_LEN: 1440 |STR_TIME: 0.3207240104675293
> STR_ID: 5lgn |STR_LEN: 805 |STR_TIME: 0.15053224563598633
> STR_ID: 5lgo |STR_LEN: 505 |STR_TIME: 0.04160785675048828
> STR_ID: 5lgp |STR_LEN: 2187 |STR_TIME: 0.5499160289764404
> STR_ID: 5lgq |STR_LEN: 2263 |STR_TIME: 0.5995669364929199
> STR_ID: 5lgr |STR_LEN: 2202 |STR_TIME: 0.6590518951416016
> STR_ID: 5lgs |STR_LEN: 2003 |STR_TIME: 0.5754339694976807
> STR_ID: 5lgt |STR_LEN: 801 |STR_TIME: 0.1743302345275879
> STR_ID: 5lgu |STR_LEN: 801 |STR_TIME: 0.1124260425567627
> STR_ID: 5lgv |STR_LEN: 1771 |STR_TIME: 0.33034491539001465
> STR_ID: 5lgw |STR_LEN: 2420 |STR_TIME: 0.3213388919830322
> STR_ID: 5lgx |STR_LEN: 986 |STR_TIME: 0.07044386863708496
> STR_ID: 5lgy |STR_LEN: 855 |STR_TIME: 0.18640899658203125
> STR_ID: 5lgz |STR_LEN: 1036 |STR_TIME: 0.0726921558380127
>> FINISH_DIR: ./data/l/lg/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 2713 |DIR_TIME: 40.96337389945984 

>> START_DIR: ./data/l/lh/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1lh0 |STR_LEN: 701 |STR_TIME: 0.06624889373779297
> STR_ID: 1lh1 |STR_LEN: 224 |STR_TIME: 0.0244448184967041
> STR_ID: 1lh2 |STR_LEN: 222 |STR_TIME: 0.02547478675842285
> STR_ID: 1lh3 |STR_LEN: 221 |STR_TIME: 0.06387925148010254
> STR_ID: 1lh5 |STR_LEN: 222 |STR_TIME: 0.02250504493713379
> STR_ID: 1lh6 |STR_LEN: 220 |STR_TIME: 0.022478103637695312
> STR_ID: 1lh7 |STR_LEN: 219 |STR_TIME: 0.02285003662109375
> STR_ID: 1lhc |STR_LEN: 400 |STR_TIME: 0.04434800148010254
> STR_ID: 1lhd |STR_LEN: 395 |STR_TIME: 0.04564929008483887
> STR_ID: 1lhe |STR_LEN: 399 |STR_TIME: 0.04478192329406738
> STR_ID: 1lhf |STR_LEN: 379 |STR_TIME: 0.04702615737915039
> STR_ID: 1lhg |STR_LEN: 405 |STR_TIME: 0.0718991756439209
> STR_ID: 1lhh |STR_LEN: 231 |STR_TIME: 0.019780874252319336
> STR_ID: 1lhi |STR_LEN: 253 |STR_TIME: 0.021420717239379883
> STR_ID: 1lhj |STR_LEN: 258 |STR_TIME: 0.022814035415649414
> STR_ID: 1lhk |STR_LEN: 245 |STR_TIME: 0.02292776107788086
> STR_ID: 1lhl |STR_LEN: 245 |STR_TIME: 0.01966691017150879
> STR_ID: 1lhm |STR_LEN: 231 |STR_TIME: 0.01931595802307129
> STR_ID: 1lhn |STR_LEN: 267 |STR_TIME: 0.03051280975341797
> STR_ID: 1lho |STR_LEN: 271 |STR_TIME: 0.029382944107055664
> STR_ID: 1lhp |STR_LEN: 829 |STR_TIME: 0.12011194229125977
> STR_ID: 1lhr |STR_LEN: 729 |STR_TIME: 0.08728504180908203
> STR_ID: 1lhs |STR_LEN: 217 |STR_TIME: 0.023626089096069336
> STR_ID: 1lht |STR_LEN: 223 |STR_TIME: 0.023619890213012695
> STR_ID: 1lhu |STR_LEN: 273 |STR_TIME: 0.02918696403503418
> STR_ID: 1lhv |STR_LEN: 241 |STR_TIME: 0.028247833251953125
> STR_ID: 1lhw |STR_LEN: 274 |STR_TIME: 0.02732110023498535
> STR_ID: 1lhy |STR_LEN: 488 |STR_TIME: 0.043982744216918945
> STR_ID: 1lhz |STR_LEN: 596 |STR_TIME: 0.09730887413024902
> STR_ID: 2lh0 |STR_LEN: 140 |STR_TIME: 0.9652750492095947
> STR_ID: 2lh1 |STR_LEN: 224 |STR_TIME: 0.022300004959106445
> STR_ID: 2lh2 |STR_LEN: 222 |STR_TIME: 0.023887157440185547
> STR_ID: 2lh3 |STR_LEN: 221 |STR_TIME: 0.10111594200134277
> STR_ID: 2lh5 |STR_LEN: 222 |STR_TIME: 0.023773193359375
> STR_ID: 2lh6 |STR_LEN: 220 |STR_TIME: 0.025423765182495117
> STR_ID: 2lh7 |STR_LEN: 219 |STR_TIME: 0.02540302276611328
> STR_ID: 2lh8 |STR_LEN: 105 |STR_TIME: 0.031152725219726562
> STR_ID: 2lh9 |STR_LEN: 78 |STR_TIME: 0.4918179512023926
> STR_ID: 2lha |STR_LEN: 152 |STR_TIME: 0.5579400062561035
> STR_ID: 2lhb |STR_LEN: 366 |STR_TIME: 0.04941391944885254
> STR_ID: 2lhc |STR_LEN: 56 |STR_TIME: 0.4311342239379883
> STR_ID: 2lhd |STR_LEN: 56 |STR_TIME: 0.3791501522064209
> STR_ID: 2lhe |STR_LEN: 56 |STR_TIME: 0.3986167907714844
> STR_ID: 2lhf |STR_LEN: 178 |STR_TIME: 1.2712807655334473
> STR_ID: 2lhg |STR_LEN: 56 |STR_TIME: 0.25806474685668945
> STR_ID: 2lhh |STR_LEN: 131 |STR_TIME: 0.9471800327301025
> STR_ID: 2lhi |STR_LEN: 179 |STR_TIME: 1.3417761325836182
> STR_ID: 2lhj |STR_LEN: 97 |STR_TIME: 0.4107499122619629
> STR_ID: 2lhk |STR_LEN: 214 |STR_TIME: 1.4319238662719727
> STR_ID: 2lhl |STR_LEN: 186 |STR_TIME: 1.3470308780670166
> STR_ID: 2lhm |STR_LEN: 272 |STR_TIME: 0.022705078125
> STR_ID: 2lhn |STR_LEN: 83 |STR_TIME: 0.6432867050170898
> STR_ID: 2lho |STR_LEN: 24 |STR_TIME: 0.2318882942199707
> STR_ID: 2lhp |STR_LEN: 37 |STR_TIME: 0.2807769775390625
> STR_ID: 2lhr |STR_LEN: 78 |STR_TIME: 0.5213840007781982
> STR_ID: 2lhs |STR_LEN: 170 |STR_TIME: 1.1600019931793213
> STR_ID: 2lht |STR_LEN: 122 |STR_TIME: 0.871009111404419
> STR_ID: 2lhu |STR_LEN: 35 |STR_TIME: 0.32405591011047363
> STR_ID: 2lhv |STR_LEN: 9 |STR_TIME: 0.2240428924560547
> STR_ID: 2lhw |STR_LEN: 12 |STR_TIME: 0.1462390422821045
> STR_ID: 2lhx |STR_LEN: 11 |STR_TIME: 0.07113385200500488
> STR_ID: 2lhy |STR_LEN: 11 |STR_TIME: 0.14656376838684082
> STR_ID: 2lhz |STR_LEN: 11 |STR_TIME: 0.11127114295959473
> STR_ID: 3lh0 |STR_LEN: 274 |STR_TIME: 0.022122859954833984
> STR_ID: 3lh1 |STR_LEN: 209 |STR_TIME: 0.052427053451538086
> STR_ID: 3lh2 |STR_LEN: 1342 |STR_TIME: 0.20907020568847656
> STR_ID: 3lh3 |STR_LEN: 2589 |STR_TIME: 0.5947978496551514
> STR_ID: 3lh4 |STR_LEN: 223 |STR_TIME: 0.05754709243774414
> STR_ID: 3lh5 |STR_LEN: 321 |STR_TIME: 0.03660392761230469
> STR_ID: 3lh8 |STR_LEN: 777 |STR_TIME: 0.09050869941711426
> STR_ID: 3lh9 |STR_LEN: 882 |STR_TIME: 0.09600281715393066
> STR_ID: 3lha |STR_LEN: 717 |STR_TIME: 0.1479170322418213
> STR_ID: 3lhb |STR_LEN: 1800 |STR_TIME: 0.27016401290893555
> STR_ID: 3lhc |STR_LEN: 225 |STR_TIME: 0.05314922332763672
> STR_ID: 3lhd |STR_LEN: 1147 |STR_TIME: 0.15491509437561035
> STR_ID: 3lhe |STR_LEN: 209 |STR_TIME: 0.027563095092773438
> STR_ID: 3lhf |STR_LEN: 631 |STR_TIME: 0.08041810989379883
> STR_ID: 3lhg |STR_LEN: 542 |STR_TIME: 0.10423803329467773
> STR_ID: 3lhh |STR_LEN: 165 |STR_TIME: 0.0242156982421875
> STR_ID: 3lhi |STR_LEN: 618 |STR_TIME: 0.05356860160827637
> STR_ID: 3lhj |STR_LEN: 343 |STR_TIME: 0.054196834564208984
> STR_ID: 3lhk |STR_LEN: 863 |STR_TIME: 0.09575605392456055
> STR_ID: 3lhl |STR_LEN: 449 |STR_TIME: 0.08095002174377441
> STR_ID: 3lhm |STR_LEN: 240 |STR_TIME: 0.02305006980895996
> STR_ID: 3lhn |STR_LEN: 446 |STR_TIME: 0.04298877716064453
> STR_ID: 3lho |STR_LEN: 469 |STR_TIME: 0.04371213912963867
> STR_ID: 3lhp |STR_LEN: 776 |STR_TIME: 0.0937950611114502
> STR_ID: 3lhq |STR_LEN: 704 |STR_TIME: 0.12761878967285156
> STR_ID: 3lhr |STR_LEN: 302 |STR_TIME: 0.03304719924926758
> STR_ID: 3lhs |STR_LEN: 609 |STR_TIME: 0.0658271312713623
> STR_ID: 3lht |STR_LEN: 814 |STR_TIME: 0.07368087768554688
> STR_ID: 3lhu |STR_LEN: 733 |STR_TIME: 0.06705570220947266
> STR_ID: 3lhv |STR_LEN: 1454 |STR_TIME: 0.17400002479553223
> STR_ID: 3lhw |STR_LEN: 731 |STR_TIME: 0.0691981315612793
> STR_ID: 3lhx |STR_LEN: 777 |STR_TIME: 0.09060096740722656
> STR_ID: 3lhy |STR_LEN: 672 |STR_TIME: 0.10118985176086426
> STR_ID: 3lhz |STR_LEN: 721 |STR_TIME: 0.06473112106323242
> STR_ID: 4lh0 |STR_LEN: 1824 |STR_TIME: 0.24609875679016113
> STR_ID: 4lh1 |STR_LEN: 1831 |STR_TIME: 0.2079908847808838
> STR_ID: 4lh2 |STR_LEN: 1881 |STR_TIME: 0.23758196830749512
> STR_ID: 4lh3 |STR_LEN: 1793 |STR_TIME: 0.23761916160583496
> STR_ID: 4lh4 |STR_LEN: 301 |STR_TIME: 0.020871877670288086
> STR_ID: 4lh5 |STR_LEN: 224 |STR_TIME: 0.022442102432250977
> STR_ID: 4lh6 |STR_LEN: 587 |STR_TIME: 0.07160329818725586
> STR_ID: 4lh7 |STR_LEN: 484 |STR_TIME: 0.10591483116149902
> STR_ID: 4lh8 |STR_LEN: 1611 |STR_TIME: 0.15095877647399902
> STR_ID: 4lh9 |STR_LEN: 40 |STR_TIME: 0.009533882141113281
> STR_ID: 4lhb |STR_LEN: 596 |STR_TIME: 0.0703270435333252
> STR_ID: 4lhc |STR_LEN: 3309 |STR_TIME: 0.43505001068115234
> STR_ID: 4lhd |STR_LEN: 3291 |STR_TIME: 0.4169490337371826
> STR_ID: 4lhe |STR_LEN: 654 |STR_TIME: 0.13584399223327637
> STR_ID: 4lhf |STR_LEN: 79 |STR_TIME: 0.010503053665161133
> STR_ID: 4lhh |STR_LEN: 673 |STR_TIME: 0.06631803512573242
> STR_ID: 4lhi |STR_LEN: 494 |STR_TIME: 0.04814600944519043
> STR_ID: 4lhj |STR_LEN: 600 |STR_TIME: 0.06921601295471191
> STR_ID: 4lhk |STR_LEN: 692 |STR_TIME: 0.13493561744689941
> STR_ID: 4lhl |STR_LEN: 482 |STR_TIME: 0.04655313491821289
> STR_ID: 4lhm |STR_LEN: 936 |STR_TIME: 0.09833288192749023
> STR_ID: 4lhn |STR_LEN: 322 |STR_TIME: 0.04337787628173828
> STR_ID: 4lho |STR_LEN: 1032 |STR_TIME: 0.1297588348388672
> STR_ID: 4lhp |STR_LEN: 2757 |STR_TIME: 0.277360200881958
> STR_ID: 4lhq |STR_LEN: 858 |STR_TIME: 0.14445161819458008
> STR_ID: 4lhr |STR_LEN: 298 |STR_TIME: 0.031065940856933594
> STR_ID: 4lhs |STR_LEN: 709 |STR_TIME: 0.12497687339782715
> STR_ID: 4lht |STR_LEN: 1224 |STR_TIME: 0.15065598487854004
> STR_ID: 4lhu |STR_LEN: 922 |STR_TIME: 0.17922186851501465
> STR_ID: 4lhv |STR_LEN: 1255 |STR_TIME: 0.1584928035736084
> STR_ID: 4lhw |STR_LEN: 1919 |STR_TIME: 0.2342240810394287
> STR_ID: 4lhx |STR_LEN: 648 |STR_TIME: 0.08628392219543457
> STR_ID: 4lhy |STR_LEN: 648 |STR_TIME: 0.14265799522399902
> STR_ID: 4lhz |STR_LEN: 647 |STR_TIME: 0.1042332649230957
> STR_ID: 5lh0 |STR_LEN: 259 |STR_TIME: 0.0284881591796875
> STR_ID: 5lh1 |STR_LEN: 253 |STR_TIME: 0.029453039169311523
> STR_ID: 5lh3 |STR_LEN: 273 |STR_TIME: 0.031106948852539062
> STR_ID: 5lh5 |STR_LEN: 277 |STR_TIME: 0.031202077865600586
> STR_ID: 5lh6 |STR_LEN: 271 |STR_TIME: 0.06165313720703125
> STR_ID: 5lh7 |STR_LEN: 255 |STR_TIME: 0.030397891998291016
> STR_ID: 5lh8 |STR_LEN: 533 |STR_TIME: 0.03901791572570801
> STR_ID: 5lh9 |STR_LEN: 2448 |STR_TIME: 0.642991304397583
> STR_ID: 5lha |STR_LEN: 2507 |STR_TIME: 0.38753604888916016
> STR_ID: 5lhb |STR_LEN: 815 |STR_TIME: 0.10421204566955566
> STR_ID: 5lhd |STR_LEN: 4432 |STR_TIME: 0.9611470699310303
> STR_ID: 5lhe |STR_LEN: 391 |STR_TIME: 0.04323720932006836
> STR_ID: 5lhf |STR_LEN: 1043 |STR_TIME: 0.0952599048614502
> STR_ID: 5lhg |STR_LEN: 826 |STR_TIME: 0.21683788299560547
> STR_ID: 5lhh |STR_LEN: 851 |STR_TIME: 0.17429375648498535
> STR_ID: 5lhi |STR_LEN: 822 |STR_TIME: 0.14576292037963867
> STR_ID: 5lhj |STR_LEN: 936 |STR_TIME: 0.08790397644042969
> STR_ID: 5lhk |STR_LEN: 788 |STR_TIME: 0.12229394912719727
> STR_ID: 5lhm |STR_LEN: 426 |STR_TIME: 0.04226994514465332
> STR_ID: 5lho |STR_LEN: 265 |STR_TIME: 0.03181290626525879
> STR_ID: 5lhw |STR_LEN: 45 |STR_TIME: 0.01215219497680664
> STR_ID: 5lhx |STR_LEN: 207 |STR_TIME: 0.05397796630859375
> STR_ID: 5lhy |STR_LEN: 4620 |STR_TIME: 0.9745409488677979
> STR_ID: 5lhz |STR_LEN: 301 |STR_TIME: 0.08368110656738281
>> FINISH_DIR: ./data/l/lh/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 2868 |DIR_TIME: 30.188054084777832 

>> START_DIR: ./data/l/li/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1li0 |STR_LEN: 594 |STR_TIME: 0.10482668876647949
> STR_ID: 1li1 |STR_LEN: 2482 |STR_TIME: 0.2179248332977295
> STR_ID: 1li2 |STR_LEN: 233 |STR_TIME: 0.02342510223388672
> STR_ID: 1li3 |STR_LEN: 228 |STR_TIME: 0.060301780700683594
> STR_ID: 1li4 |STR_LEN: 647 |STR_TIME: 0.06907200813293457
> STR_ID: 1li5 |STR_LEN: 859 |STR_TIME: 0.10681509971618652
> STR_ID: 1li6 |STR_LEN: 234 |STR_TIME: 0.025342941284179688
> STR_ID: 1li7 |STR_LEN: 836 |STR_TIME: 0.13968992233276367
> STR_ID: 1li9 |STR_LEN: 662 |STR_TIME: 0.05115008354187012
> STR_ID: 1lia |STR_LEN: 826 |STR_TIME: 0.10633206367492676
> STR_ID: 1lib |STR_LEN: 220 |STR_TIME: 0.023044824600219727
> STR_ID: 1lic |STR_LEN: 201 |STR_TIME: 0.020701169967651367
> STR_ID: 1lid |STR_LEN: 224 |STR_TIME: 0.019711971282958984
> STR_ID: 1lie |STR_LEN: 215 |STR_TIME: 0.01863408088684082
> STR_ID: 1lif |STR_LEN: 229 |STR_TIME: 0.021733760833740234
> STR_ID: 1lih |STR_LEN: 277 |STR_TIME: 0.06116294860839844
> STR_ID: 1lii |STR_LEN: 505 |STR_TIME: 0.04750204086303711
> STR_ID: 1lij |STR_LEN: 479 |STR_TIME: 0.04865884780883789
> STR_ID: 1lik |STR_LEN: 488 |STR_TIME: 0.05123567581176758
> STR_ID: 1lil |STR_LEN: 548 |STR_TIME: 0.05698513984680176
> STR_ID: 1lin |STR_LEN: 220 |STR_TIME: 0.02570509910583496
> STR_ID: 1lio |STR_LEN: 508 |STR_TIME: 0.07552313804626465
> STR_ID: 1lip |STR_LEN: 91 |STR_TIME: 0.08888721466064453
> STR_ID: 1liq |STR_LEN: 28 |STR_TIME: 0.14848899841308594
> STR_ID: 1lir |STR_LEN: 37 |STR_TIME: 0.26181793212890625
> STR_ID: 1lis |STR_LEN: 215 |STR_TIME: 0.02149796485900879
> STR_ID: 1lit |STR_LEN: 269 |STR_TIME: 0.0222017765045166
> STR_ID: 2li0 |STR_LEN: 10 |STR_TIME: 0.2036731243133545
> STR_ID: 2li1 |STR_LEN: 10 |STR_TIME: 0.0662531852722168
> STR_ID: 2li2 |STR_LEN: 10 |STR_TIME: 0.23705697059631348
> STR_ID: 2li3 |STR_LEN: 30 |STR_TIME: 0.15301299095153809
> STR_ID: 2li4 |STR_LEN: 32 |STR_TIME: 0.41529178619384766
> STR_ID: 2li5 |STR_LEN: 151 |STR_TIME: 1.026489019393921
> STR_ID: 2li6 |STR_LEN: 116 |STR_TIME: 0.9432158470153809
> STR_ID: 2li7 |STR_LEN: 67 |STR_TIME: 0.5165379047393799
> STR_ID: 2li8 |STR_LEN: 72 |STR_TIME: 0.5683372020721436
> STR_ID: 2li9 |STR_LEN: 37 |STR_TIME: 0.18277668952941895
> STR_ID: 2lia |STR_LEN: 24 |STR_TIME: 0.012180089950561523
> STR_ID: 2lib |STR_LEN: 20 |STR_TIME: 0.012912750244140625
> STR_ID: 2lic |STR_LEN: 35 |STR_TIME: 0.3002970218658447
> STR_ID: 2lid |STR_LEN: 35 |STR_TIME: 0.21762800216674805
> STR_ID: 2lie |STR_LEN: 153 |STR_TIME: 1.0029850006103516
> STR_ID: 2lif |STR_LEN: 27 |STR_TIME: 0.26051902770996094
> STR_ID: 2lig |STR_LEN: 461 |STR_TIME: 0.04782414436340332
> STR_ID: 2lio |STR_LEN: 136 |STR_TIME: 1.0342071056365967
> STR_ID: 2lip |STR_LEN: 412 |STR_TIME: 0.04217410087585449
> STR_ID: 2liq |STR_LEN: 156 |STR_TIME: 1.2077839374542236
> STR_ID: 2lir |STR_LEN: 109 |STR_TIME: 0.8138582706451416
> STR_ID: 2lis |STR_LEN: 415 |STR_TIME: 0.03280186653137207
> STR_ID: 2lit |STR_LEN: 109 |STR_TIME: 0.8741049766540527
> STR_ID: 2liu |STR_LEN: 99 |STR_TIME: 0.7284789085388184
> STR_ID: 2liv |STR_LEN: 465 |STR_TIME: 0.04970598220825195
> STR_ID: 2liw |STR_LEN: 101 |STR_TIME: 0.7907073497772217
> STR_ID: 2lix |STR_LEN: 27 |STR_TIME: 0.12307000160217285
> STR_ID: 2liy |STR_LEN: 45 |STR_TIME: 0.3531007766723633
> STR_ID: 2liz |STR_LEN: 120 |STR_TIME: 0.8060958385467529
> STR_ID: 3li0 |STR_LEN: 596 |STR_TIME: 0.06487774848937988
> STR_ID: 3li1 |STR_LEN: 719 |STR_TIME: 0.06941413879394531
> STR_ID: 3li2 |STR_LEN: 806 |STR_TIME: 0.20885610580444336
> STR_ID: 3li3 |STR_LEN: 467 |STR_TIME: 0.049420833587646484
> STR_ID: 3li4 |STR_LEN: 598 |STR_TIME: 0.04824090003967285
> STR_ID: 3li5 |STR_LEN: 594 |STR_TIME: 0.04914522171020508
> STR_ID: 3li6 |STR_LEN: 329 |STR_TIME: 0.03707003593444824
> STR_ID: 3li8 |STR_LEN: 452 |STR_TIME: 0.07471704483032227
> STR_ID: 3li9 |STR_LEN: 493 |STR_TIME: 0.043051958084106445
> STR_ID: 3lia |STR_LEN: 987 |STR_TIME: 0.08748698234558105
> STR_ID: 3lib |STR_LEN: 2758 |STR_TIME: 0.4294469356536865
> STR_ID: 3lic |STR_LEN: 377 |STR_TIME: 0.06538605690002441
> STR_ID: 3lid |STR_LEN: 1152 |STR_TIME: 0.09396791458129883
> STR_ID: 3lie |STR_LEN: 560 |STR_TIME: 0.07935500144958496
> STR_ID: 3lif |STR_LEN: 581 |STR_TIME: 0.0754098892211914
> STR_ID: 3lig |STR_LEN: 958 |STR_TIME: 0.15190982818603516
> STR_ID: 3lih |STR_LEN: 786 |STR_TIME: 0.09317612648010254
> STR_ID: 3lii |STR_LEN: 1133 |STR_TIME: 0.19083690643310547
> STR_ID: 3lij |STR_LEN: 723 |STR_TIME: 0.09014225006103516
> STR_ID: 3lik |STR_LEN: 348 |STR_TIME: 0.029417991638183594
> STR_ID: 3lil |STR_LEN: 399 |STR_TIME: 0.0288851261138916
> STR_ID: 3lim |STR_LEN: 2031 |STR_TIME: 0.2203660011291504
> STR_ID: 3lin |STR_LEN: 2183 |STR_TIME: 0.30536723136901855
> STR_ID: 3lio |STR_LEN: 849 |STR_TIME: 0.07085490226745605
> STR_ID: 3lip |STR_LEN: 514 |STR_TIME: 0.049143075942993164
> STR_ID: 3liq |STR_LEN: 316 |STR_TIME: 0.04564714431762695
> STR_ID: 3lir |STR_LEN: 371 |STR_TIME: 0.02945089340209961
> STR_ID: 3lis |STR_LEN: 280 |STR_TIME: 0.08399391174316406
> STR_ID: 3lit |STR_LEN: 299 |STR_TIME: 0.04209184646606445
> STR_ID: 3liu |STR_LEN: 1342 |STR_TIME: 0.11890506744384766
> STR_ID: 3liv |STR_LEN: 311 |STR_TIME: 0.04385805130004883
> STR_ID: 3liw |STR_LEN: 411 |STR_TIME: 0.044562339782714844
> STR_ID: 3lix |STR_LEN: 289 |STR_TIME: 0.07453203201293945
> STR_ID: 3liy |STR_LEN: 1005 |STR_TIME: 0.14036178588867188
> STR_ID: 3liz |STR_LEN: 1644 |STR_TIME: 0.14938592910766602
> STR_ID: 4li0 |STR_LEN: 615 |STR_TIME: 0.11424374580383301
> STR_ID: 4li1 |STR_LEN: 1025 |STR_TIME: 0.13033795356750488
> STR_ID: 4li2 |STR_LEN: 525 |STR_TIME: 0.10927224159240723
> STR_ID: 4li3 |STR_LEN: 351 |STR_TIME: 0.04107809066772461
> STR_ID: 4li4 |STR_LEN: 260 |STR_TIME: 0.022017955780029297
> STR_ID: 4li5 |STR_LEN: 377 |STR_TIME: 0.057479143142700195
> STR_ID: 4li6 |STR_LEN: 768 |STR_TIME: 0.06989693641662598
> STR_ID: 4li7 |STR_LEN: 599 |STR_TIME: 0.10162591934204102
> STR_ID: 4li8 |STR_LEN: 502 |STR_TIME: 0.0640251636505127
> STR_ID: 4lid |STR_LEN: 172 |STR_TIME: 0.03368711471557617
> STR_ID: 4lif |STR_LEN: 134 |STR_TIME: 0.0215301513671875
> STR_ID: 4lih |STR_LEN: 7303 |STR_TIME: 0.9545352458953857
> STR_ID: 4lii |STR_LEN: 784 |STR_TIME: 0.0902712345123291
> STR_ID: 4lij |STR_LEN: 550 |STR_TIME: 0.052375078201293945
> STR_ID: 4lik |STR_LEN: 695 |STR_TIME: 0.14148235321044922
> STR_ID: 4lil |STR_LEN: 408 |STR_TIME: 0.07005691528320312
> STR_ID: 4lim |STR_LEN: 874 |STR_TIME: 0.08030104637145996
> STR_ID: 4lin |STR_LEN: 4244 |STR_TIME: 0.7775518894195557
> STR_ID: 4lip |STR_LEN: 1205 |STR_TIME: 0.0974888801574707
> STR_ID: 4liq |STR_LEN: 1170 |STR_TIME: 0.17063379287719727
> STR_ID: 4lir |STR_LEN: 176 |STR_TIME: 0.08300185203552246
> STR_ID: 4lis |STR_LEN: 1181 |STR_TIME: 0.16285109519958496
> STR_ID: 4lit |STR_LEN: 500 |STR_TIME: 0.06818389892578125
> STR_ID: 4liu |STR_LEN: 475 |STR_TIME: 0.10197305679321289
> STR_ID: 4liv |STR_LEN: 486 |STR_TIME: 0.06791090965270996
> STR_ID: 4liw |STR_LEN: 234 |STR_TIME: 0.031150102615356445
> STR_ID: 4lix |STR_LEN: 1354 |STR_TIME: 0.11930274963378906
> STR_ID: 4liy |STR_LEN: 826 |STR_TIME: 0.13039803504943848
> STR_ID: 4liz |STR_LEN: 368 |STR_TIME: 0.023962020874023438
> STR_ID: 5li0 |STR_LEN: 10174 |STR_TIME: 3.118433952331543
> STR_ID: 5li1 |STR_LEN: 556 |STR_TIME: 0.0704813003540039
> STR_ID: 5li3 |STR_LEN: 903 |STR_TIME: 0.1124258041381836
