>> START_DIR: ./data/n/n0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1n00 |STR_LEN: 502 |STR_TIME: 0.05328679084777832
> STR_ID: 1njk |STR_LEN: 891 |STR_TIME: 0.08385109901428223
> STR_ID: 1njm |STR_LEN: 3139 |STR_TIME: 1.4628849029541016
> STR_ID: 1njn |STR_LEN: 2767 |STR_TIME: 1.384139060974121
> STR_ID: 1njo |STR_LEN: 2770 |STR_TIME: 1.5263481140136719
> STR_ID: 1njp |STR_LEN: 3138 |STR_TIME: 1.5367100238800049
> STR_ID: 1njq |STR_LEN: 40 |STR_TIME: 0.23102903366088867
> STR_ID: 1njr |STR_LEN: 362 |STR_TIME: 0.03855705261230469
> STR_ID: 1njs |STR_LEN: 656 |STR_TIME: 0.2613511085510254
> STR_ID: 1njt |STR_LEN: 1169 |STR_TIME: 0.1339869499206543
> STR_ID: 1nju |STR_LEN: 921 |STR_TIME: 0.16098475456237793
> STR_ID: 1njw |STR_LEN: 1037 |STR_TIME: 0.10133814811706543
> STR_ID: 1njx |STR_LEN: 1094 |STR_TIME: 0.1048429012298584
> STR_ID: 1njy |STR_LEN: 996 |STR_TIME: 0.14854788780212402
> STR_ID: 1njz |STR_LEN: 976 |STR_TIME: 0.10346508026123047
> STR_ID: 3nj0 |STR_LEN: 853 |STR_TIME: 0.11288714408874512
> STR_ID: 3nj1 |STR_LEN: 297 |STR_TIME: 0.07892608642578125
> STR_ID: 3nj2 |STR_LEN: 603 |STR_TIME: 0.05175209045410156
> STR_ID: 3nj3 |STR_LEN: 1000 |STR_TIME: 0.10871720314025879
> STR_ID: 3nj4 |STR_LEN: 1988 |STR_TIME: 0.281008243560791
> STR_ID: 3nj5 |STR_LEN: 268 |STR_TIME: 0.03065204620361328
> STR_ID: 3nj6 |STR_LEN: 87 |STR_TIME: 0.007946014404296875
> STR_ID: 3nj7 |STR_LEN: 243 |STR_TIME: 0.032958030700683594
> STR_ID: 3nj8 |STR_LEN: 650 |STR_TIME: 0.0827481746673584
> STR_ID: 3nj9 |STR_LEN: 427 |STR_TIME: 0.08139920234680176
> STR_ID: 3nja |STR_LEN: 456 |STR_TIME: 0.07752609252929688
> STR_ID: 3njb |STR_LEN: 1101 |STR_TIME: 0.10993695259094238
> STR_ID: 3njc |STR_LEN: 485 |STR_TIME: 0.08256888389587402
> STR_ID: 3njd |STR_LEN: 1223 |STR_TIME: 0.11191916465759277
> STR_ID: 3nje |STR_LEN: 513 |STR_TIME: 0.056344032287597656
> STR_ID: 3njf |STR_LEN: 308 |STR_TIME: 0.04414701461791992
> STR_ID: 3njg |STR_LEN: 237 |STR_TIME: 0.022922039031982422
> STR_ID: 3njh |STR_LEN: 808 |STR_TIME: 0.10666394233703613
> STR_ID: 3nji |STR_LEN: 230 |STR_TIME: 0.028482913970947266
> STR_ID: 3njj |STR_LEN: 261 |STR_TIME: 0.0269010066986084
> STR_ID: 3njk |STR_LEN: 277 |STR_TIME: 0.026072978973388672
> STR_ID: 3njl |STR_LEN: 248 |STR_TIME: 0.028352022171020508
> STR_ID: 3njm |STR_LEN: 278 |STR_TIME: 0.026144981384277344
> STR_ID: 3njn |STR_LEN: 539 |STR_TIME: 0.050919294357299805
> STR_ID: 3njo |STR_LEN: 592 |STR_TIME: 0.12390613555908203
> STR_ID: 3njp |STR_LEN: 1363 |STR_TIME: 0.263261079788208
> STR_ID: 3njq |STR_LEN: 494 |STR_TIME: 0.07037591934204102
> STR_ID: 3njr |STR_LEN: 404 |STR_TIME: 0.05006599426269531
> STR_ID: 3njs |STR_LEN: 407 |STR_TIME: 0.039542198181152344
> STR_ID: 3njt |STR_LEN: 450 |STR_TIME: 0.06512308120727539
> STR_ID: 3nju |STR_LEN: 407 |STR_TIME: 0.07186484336853027
> STR_ID: 3njv |STR_LEN: 880 |STR_TIME: 0.07957577705383301
> STR_ID: 3njw |STR_LEN: 44 |STR_TIME: 0.00527501106262207
> STR_ID: 3njx |STR_LEN: 1238 |STR_TIME: 0.08398795127868652
> STR_ID: 3njy |STR_LEN: 984 |STR_TIME: 0.13148856163024902
> STR_ID: 3njz |STR_LEN: 692 |STR_TIME: 0.06120800971984863
> STR_ID: 4nj0 |STR_LEN: 86 |STR_TIME: 0.009141921997070312
> STR_ID: 4nj1 |STR_LEN: 110 |STR_TIME: 0.009253263473510742
> STR_ID: 4nj2 |STR_LEN: 85 |STR_TIME: 0.010223150253295898
> STR_ID: 4nj3 |STR_LEN: 444 |STR_TIME: 0.04765486717224121
> STR_ID: 4nj4 |STR_LEN: 658 |STR_TIME: 0.0793910026550293
> STR_ID: 4nj5 |STR_LEN: 696 |STR_TIME: 0.13141417503356934
> STR_ID: 4nj6 |STR_LEN: 1877 |STR_TIME: 0.2984020709991455
> STR_ID: 4nj7 |STR_LEN: 1216 |STR_TIME: 0.23956680297851562
> STR_ID: 4nj8 |STR_LEN: 180 |STR_TIME: 0.05836892127990723
> STR_ID: 4nj9 |STR_LEN: 680 |STR_TIME: 0.07728815078735352
> STR_ID: 4nja |STR_LEN: 580 |STR_TIME: 0.07970499992370605
> STR_ID: 4njb |STR_LEN: 1048 |STR_TIME: 0.12857389450073242
> STR_ID: 4njc |STR_LEN: 445 |STR_TIME: 0.14165306091308594
> STR_ID: 4njd |STR_LEN: 335 |STR_TIME: 0.0559697151184082
> STR_ID: 4nje |STR_LEN: 360 |STR_TIME: 0.04289603233337402
> STR_ID: 4njg |STR_LEN: 528 |STR_TIME: 0.11569595336914062
> STR_ID: 4njh |STR_LEN: 987 |STR_TIME: 0.09027409553527832
> STR_ID: 4nji |STR_LEN: 737 |STR_TIME: 0.07991480827331543
> STR_ID: 4njj |STR_LEN: 497 |STR_TIME: 0.06059718132019043
> STR_ID: 4njk |STR_LEN: 875 |STR_TIME: 0.11153817176818848
> STR_ID: 4njl |STR_LEN: 231 |STR_TIME: 0.028237104415893555
> STR_ID: 4njm |STR_LEN: 1021 |STR_TIME: 0.10182881355285645
> STR_ID: 4njn |STR_LEN: 232 |STR_TIME: 0.02732706069946289
> STR_ID: 4njo |STR_LEN: 757 |STR_TIME: 0.11786293983459473
> STR_ID: 4njp |STR_LEN: 232 |STR_TIME: 0.02587604522705078
> STR_ID: 4njq |STR_LEN: 1751 |STR_TIME: 0.25316619873046875
> STR_ID: 4njr |STR_LEN: 2595 |STR_TIME: 0.27701687812805176
> STR_ID: 4njs |STR_LEN: 776 |STR_TIME: 0.10318589210510254
> STR_ID: 4njt |STR_LEN: 818 |STR_TIME: 0.06668591499328613
> STR_ID: 4nju |STR_LEN: 773 |STR_TIME: 0.06903910636901855
> STR_ID: 4njv |STR_LEN: 757 |STR_TIME: 0.06998586654663086
> STR_ID: 4njx |STR_LEN: 488 |STR_TIME: 0.11496496200561523
> STR_ID: 4njy |STR_LEN: 292 |STR_TIME: 0.021880149841308594
> STR_ID: 4njz |STR_LEN: 1002 |STR_TIME: 0.08070898056030273
> STR_ID: 5nj6 |STR_LEN: 833 |STR_TIME: 0.11209487915039062
> STR_ID: 5nji |STR_LEN: 559 |STR_TIME: 0.12682604789733887
>> FINISH_DIR: ./data/n/nj/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 2614 |DIR_TIME: 18.540902853012085 

>> START_DIR: ./data/n/nk/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1nk0 |STR_LEN: 1267 |STR_TIME: 0.10467410087585449
> STR_ID: 1nk1 |STR_LEN: 403 |STR_TIME: 0.048722028732299805
> STR_ID: 1nk2 |STR_LEN: 109 |STR_TIME: 1.0151619911193848
> STR_ID: 1nk3 |STR_LEN: 95 |STR_TIME: 0.04032492637634277
> STR_ID: 1nk4 |STR_LEN: 1090 |STR_TIME: 0.10446405410766602
> STR_ID: 1nk5 |STR_LEN: 1113 |STR_TIME: 0.18674492835998535
> STR_ID: 1nk6 |STR_LEN: 909 |STR_TIME: 0.09914207458496094
> STR_ID: 1nk7 |STR_LEN: 1116 |STR_TIME: 0.1373600959777832
> STR_ID: 1nk8 |STR_LEN: 1142 |STR_TIME: 0.10687589645385742
> STR_ID: 1nk9 |STR_LEN: 1033 |STR_TIME: 0.1086130142211914
> STR_ID: 1nkb |STR_LEN: 965 |STR_TIME: 0.16187405586242676
> STR_ID: 1nkc |STR_LEN: 1228 |STR_TIME: 0.1058351993560791
> STR_ID: 1nkd |STR_LEN: 173 |STR_TIME: 0.020455121994018555
> STR_ID: 1nke |STR_LEN: 1053 |STR_TIME: 0.10426974296569824
> STR_ID: 1nkf |STR_LEN: 19 |STR_TIME: 0.15062403678894043
> STR_ID: 1nkg |STR_LEN: 1236 |STR_TIME: 0.08480000495910645
> STR_ID: 1nkh |STR_LEN: 1413 |STR_TIME: 0.16404199600219727
> STR_ID: 1nki |STR_LEN: 693 |STR_TIME: 0.06328892707824707
> STR_ID: 1nkk |STR_LEN: 1167 |STR_TIME: 0.13403606414794922
> STR_ID: 1nkl |STR_LEN: 78 |STR_TIME: 0.5454018115997314
> STR_ID: 1nkm |STR_LEN: 441 |STR_TIME: 0.06012701988220215
> STR_ID: 1nkn |STR_LEN: 383 |STR_TIME: 0.04833984375
> STR_ID: 1nko |STR_LEN: 122 |STR_TIME: 0.018575191497802734
> STR_ID: 1nkp |STR_LEN: 992 |STR_TIME: 0.16100788116455078
> STR_ID: 1nkq |STR_LEN: 2125 |STR_TIME: 0.23454594612121582
> STR_ID: 1nkr |STR_LEN: 406 |STR_TIME: 0.035614967346191406
> STR_ID: 1nks |STR_LEN: 1500 |STR_TIME: 0.2096860408782959
> STR_ID: 1nkt |STR_LEN: 2222 |STR_TIME: 0.271852970123291
> STR_ID: 1nku |STR_LEN: 188 |STR_TIME: 1.6598451137542725
> STR_ID: 1nkv |STR_LEN: 836 |STR_TIME: 0.10233592987060547
> STR_ID: 1nkw |STR_LEN: 6306 |STR_TIME: 1.6413190364837646
> STR_ID: 1nkx |STR_LEN: 580 |STR_TIME: 0.053277015686035156
> STR_ID: 1nkz |STR_LEN: 536 |STR_TIME: 0.06349706649780273
> STR_ID: 3nk0 |STR_LEN: 882 |STR_TIME: 0.1810898780822754
> STR_ID: 3nk1 |STR_LEN: 987 |STR_TIME: 0.07246804237365723
> STR_ID: 3nk2 |STR_LEN: 712 |STR_TIME: 0.07445812225341797
> STR_ID: 3nk3 |STR_LEN: 719 |STR_TIME: 0.22705483436584473
> STR_ID: 3nk4 |STR_LEN: 792 |STR_TIME: 0.19212007522583008
> STR_ID: 3nk5 |STR_LEN: 602 |STR_TIME: 0.1204380989074707
> STR_ID: 3nk6 |STR_LEN: 833 |STR_TIME: 0.07885503768920898
> STR_ID: 3nk7 |STR_LEN: 673 |STR_TIME: 0.0997471809387207
> STR_ID: 3nk8 |STR_LEN: 630 |STR_TIME: 0.09209895133972168
> STR_ID: 3nk9 |STR_LEN: 207 |STR_TIME: 0.029387950897216797
> STR_ID: 3nka |STR_LEN: 545 |STR_TIME: 0.08896708488464355
> STR_ID: 3nkb |STR_LEN: 250 |STR_TIME: 0.03265881538391113
> STR_ID: 3nkc |STR_LEN: 479 |STR_TIME: 0.08416104316711426
> STR_ID: 3nkd |STR_LEN: 789 |STR_TIME: 0.1376509666442871
> STR_ID: 3nke |STR_LEN: 1327 |STR_TIME: 0.1272742748260498
> STR_ID: 3nkf |STR_LEN: 901 |STR_TIME: 0.19965529441833496
> STR_ID: 3nkg |STR_LEN: 642 |STR_TIME: 0.07262706756591797
> STR_ID: 3nkh |STR_LEN: 647 |STR_TIME: 0.09717297554016113
> STR_ID: 3nkj |STR_LEN: 196 |STR_TIME: 0.013063192367553711
> STR_ID: 3nkk |STR_LEN: 570 |STR_TIME: 0.09770798683166504
> STR_ID: 3nkl |STR_LEN: 498 |STR_TIME: 0.05547499656677246
> STR_ID: 3nkm |STR_LEN: 1553 |STR_TIME: 0.1534428596496582
> STR_ID: 3nkn |STR_LEN: 1487 |STR_TIME: 0.16927218437194824
> STR_ID: 3nko |STR_LEN: 1550 |STR_TIME: 0.15300798416137695
> STR_ID: 3nkp |STR_LEN: 1440 |STR_TIME: 0.18236708641052246
> STR_ID: 3nkq |STR_LEN: 1518 |STR_TIME: 0.14392375946044922
> STR_ID: 3nkr |STR_LEN: 1441 |STR_TIME: 0.18624591827392578
> STR_ID: 3nks |STR_LEN: 738 |STR_TIME: 0.07636618614196777
> STR_ID: 3nkt |STR_LEN: 676 |STR_TIME: 0.0630941390991211
> STR_ID: 3nku |STR_LEN: 539 |STR_TIME: 0.0707249641418457
> STR_ID: 3nkv |STR_LEN: 592 |STR_TIME: 0.11535906791687012
> STR_ID: 3nkx |STR_LEN: 658 |STR_TIME: 0.07245898246765137
> STR_ID: 3nky |STR_LEN: 527 |STR_TIME: 0.08635687828063965
> STR_ID: 3nkz |STR_LEN: 478 |STR_TIME: 0.07559704780578613
> STR_ID: 4nk0 |STR_LEN: 389 |STR_TIME: 0.06408429145812988
> STR_ID: 4nk1 |STR_LEN: 501 |STR_TIME: 0.05690813064575195
> STR_ID: 4nk2 |STR_LEN: 565 |STR_TIME: 0.05886530876159668
> STR_ID: 4nk3 |STR_LEN: 702 |STR_TIME: 0.0733942985534668
> STR_ID: 4nk4 |STR_LEN: 2999 |STR_TIME: 0.30075597763061523
> STR_ID: 4nk5 |STR_LEN: 1786 |STR_TIME: 0.345487117767334
> STR_ID: 4nk6 |STR_LEN: 591 |STR_TIME: 0.07702922821044922
> STR_ID: 4nk7 |STR_LEN: 212 |STR_TIME: 0.0774528980255127
> STR_ID: 4nk8 |STR_LEN: 453 |STR_TIME: 0.05791592597961426
> STR_ID: 4nk9 |STR_LEN: 657 |STR_TIME: 0.09610819816589355
> STR_ID: 4nka |STR_LEN: 790 |STR_TIME: 0.12645912170410156
> STR_ID: 4nkb |STR_LEN: 639 |STR_TIME: 0.06483817100524902
> STR_ID: 4nkc |STR_LEN: 676 |STR_TIME: 0.10682201385498047
> STR_ID: 4nkd |STR_LEN: 944 |STR_TIME: 0.16282415390014648
> STR_ID: 4nke |STR_LEN: 749 |STR_TIME: 0.08209991455078125
> STR_ID: 4nkf |STR_LEN: 510 |STR_TIME: 0.0644979476928711
> STR_ID: 4nkg |STR_LEN: 599 |STR_TIME: 0.1461029052734375
> STR_ID: 4nkh |STR_LEN: 1416 |STR_TIME: 0.23949503898620605
> STR_ID: 4nki |STR_LEN: 571 |STR_TIME: 0.09918999671936035
> STR_ID: 4nkj |STR_LEN: 169 |STR_TIME: 0.020927906036376953
> STR_ID: 4nkk |STR_LEN: 241 |STR_TIME: 0.018481969833374023
> STR_ID: 4nkl |STR_LEN: 255 |STR_TIME: 0.021419048309326172
> STR_ID: 4nkm |STR_LEN: 944 |STR_TIME: 0.12768793106079102
> STR_ID: 4nkn |STR_LEN: 754 |STR_TIME: 0.13693737983703613
> STR_ID: 4nko |STR_LEN: 708 |STR_TIME: 0.0934610366821289
> STR_ID: 4nkp |STR_LEN: 1129 |STR_TIME: 0.13032293319702148
> STR_ID: 4nkq |STR_LEN: 712 |STR_TIME: 0.16493701934814453
> STR_ID: 4nkr |STR_LEN: 1000 |STR_TIME: 0.11814022064208984
> STR_ID: 4nks |STR_LEN: 560 |STR_TIME: 0.12673282623291016
> STR_ID: 4nkt |STR_LEN: 1147 |STR_TIME: 0.10551881790161133
> STR_ID: 4nku |STR_LEN: 996 |STR_TIME: 0.10569381713867188
> STR_ID: 4nkv |STR_LEN: 2017 |STR_TIME: 0.674670934677124
> STR_ID: 4nkw |STR_LEN: 1957 |STR_TIME: 0.6563818454742432
> STR_ID: 4nkx |STR_LEN: 1925 |STR_TIME: 0.7620573043823242
> STR_ID: 4nky |STR_LEN: 2027 |STR_TIME: 0.7164058685302734
> STR_ID: 4nkz |STR_LEN: 1869 |STR_TIME: 0.6631529331207275
> STR_ID: 5nkk |STR_LEN: 1956 |STR_TIME: 0.43285512924194336
> STR_ID: 5nkm |STR_LEN: 2009 |STR_TIME: 0.7024819850921631
> STR_ID: 5nkp |STR_LEN: 643 |STR_TIME: 0.1374797821044922
> STR_ID: 5nkq |STR_LEN: 1137 |STR_TIME: 0.15276193618774414
> STR_ID: 5nky |STR_LEN: 264 |STR_TIME: 0.03742504119873047
>> FINISH_DIR: ./data/n/nk/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 2722 |DIR_TIME: 21.08163809776306 

>> START_DIR: ./data/n/nl/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1nl0 |STR_LEN: 629 |STR_TIME: 0.12795400619506836
> STR_ID: 1nl1 |STR_LEN: 316 |STR_TIME: 0.026419878005981445
> STR_ID: 1nl2 |STR_LEN: 220 |STR_TIME: 0.02208685874938965
> STR_ID: 1nl3 |STR_LEN: 2607 |STR_TIME: 0.2920987606048584
> STR_ID: 1nl4 |STR_LEN: 716 |STR_TIME: 0.10479998588562012
> STR_ID: 1nl5 |STR_LEN: 679 |STR_TIME: 0.05605506896972656
> STR_ID: 1nl6 |STR_LEN: 432 |STR_TIME: 0.10167193412780762
> STR_ID: 1nl7 |STR_LEN: 2841 |STR_TIME: 0.24091386795043945
> STR_ID: 1nl9 |STR_LEN: 569 |STR_TIME: 0.07216191291809082
> STR_ID: 1nla |STR_LEN: 106 |STR_TIME: 0.4688420295715332
> STR_ID: 1nlb |STR_LEN: 1153 |STR_TIME: 0.07407188415527344
> STR_ID: 1nlc |STR_LEN: 335 |STR_TIME: 0.027382850646972656
> STR_ID: 1nld |STR_LEN: 434 |STR_TIME: 0.05705976486206055
> STR_ID: 1nlf |STR_LEN: 1521 |STR_TIME: 0.17450809478759766
> STR_ID: 1nli |STR_LEN: 453 |STR_TIME: 0.038945913314819336
> STR_ID: 1nlj |STR_LEN: 432 |STR_TIME: 0.06071901321411133
> STR_ID: 1nlk |STR_LEN: 290 |STR_TIME: 0.04100298881530762
> STR_ID: 1nlm |STR_LEN: 820 |STR_TIME: 0.13029003143310547
> STR_ID: 1nln |STR_LEN: 453 |STR_TIME: 0.037606000900268555
> STR_ID: 1nlo |STR_LEN: 67 |STR_TIME: 0.017175912857055664
> STR_ID: 1nlp |STR_LEN: 66 |STR_TIME: 0.018344879150390625
> STR_ID: 1nlq |STR_LEN: 850 |STR_TIME: 0.07779884338378906
> STR_ID: 1nlr |STR_LEN: 422 |STR_TIME: 0.035600900650024414
> STR_ID: 1nls |STR_LEN: 558 |STR_TIME: 0.08765220642089844
> STR_ID: 1nlt |STR_LEN: 384 |STR_TIME: 0.03770899772644043
> STR_ID: 1nlu |STR_LEN: 859 |STR_TIME: 0.0762941837310791
> STR_ID: 1nlv |STR_LEN: 824 |STR_TIME: 0.07840204238891602
> STR_ID: 1nlw |STR_LEN: 629 |STR_TIME: 0.10028314590454102
> STR_ID: 1nlx |STR_LEN: 1491 |STR_TIME: 0.209442138671875
> STR_ID: 1nly |STR_LEN: 693 |STR_TIME: 0.12833905220031738
> STR_ID: 1nlz |STR_LEN: 1860 |STR_TIME: 0.27342700958251953
> STR_ID: 2nl8 |STR_LEN: 217 |STR_TIME: 0.060469865798950195
> STR_ID: 2nl9 |STR_LEN: 374 |STR_TIME: 0.03143811225891113
> STR_ID: 2nla |STR_LEN: 202 |STR_TIME: 0.026658058166503906
> STR_ID: 2nlb |STR_LEN: 365 |STR_TIME: 0.02772998809814453
> STR_ID: 2nlc |STR_LEN: 365 |STR_TIME: 0.02668595314025879
> STR_ID: 2nld |STR_LEN: 230 |STR_TIME: 0.016503095626831055
> STR_ID: 2nle |STR_LEN: 207 |STR_TIME: 0.014877080917358398
> STR_ID: 2nlf |STR_LEN: 305 |STR_TIME: 0.019021034240722656
> STR_ID: 2nlg |STR_LEN: 411 |STR_TIME: 0.02704310417175293
> STR_ID: 2nlh |STR_LEN: 347 |STR_TIME: 0.02667403221130371
> STR_ID: 2nli |STR_LEN: 1305 |STR_TIME: 0.16644597053527832
> STR_ID: 2nlj |STR_LEN: 658 |STR_TIME: 0.07115507125854492
> STR_ID: 2nlk |STR_LEN: 703 |STR_TIME: 0.0828859806060791
> STR_ID: 2nll |STR_LEN: 445 |STR_TIME: 0.042025089263916016
> STR_ID: 2nlm |STR_LEN: 71 |STR_TIME: 0.010746955871582031
> STR_ID: 2nln |STR_LEN: 108 |STR_TIME: 0.6830339431762695
> STR_ID: 2nlo |STR_LEN: 537 |STR_TIME: 0.04331398010253906
> STR_ID: 2nlp |STR_LEN: 425 |STR_TIME: 0.07719969749450684
> STR_ID: 2nlq |STR_LEN: 417 |STR_TIME: 0.027003765106201172
> STR_ID: 2nlr |STR_LEN: 496 |STR_TIME: 0.08909201622009277
> STR_ID: 2nls |STR_LEN: 123 |STR_TIME: 0.008506298065185547
> STR_ID: 2nlu |STR_LEN: 200 |STR_TIME: 1.1198039054870605
> STR_ID: 2nlv |STR_LEN: 521 |STR_TIME: 0.04900717735290527
> STR_ID: 2nlw |STR_LEN: 105 |STR_TIME: 0.7040319442749023
> STR_ID: 2nlx |STR_LEN: 1106 |STR_TIME: 0.13857197761535645
> STR_ID: 2nly |STR_LEN: 250 |STR_TIME: 0.030228137969970703
> STR_ID: 2nlz |STR_LEN: 2424 |STR_TIME: 0.4203977584838867
> STR_ID: 3nl0 |STR_LEN: 530 |STR_TIME: 0.11947107315063477
> STR_ID: 3nl1 |STR_LEN: 724 |STR_TIME: 0.05824685096740723
> STR_ID: 3nl2 |STR_LEN: 3006 |STR_TIME: 0.4783182144165039
> STR_ID: 3nl3 |STR_LEN: 3047 |STR_TIME: 0.5350301265716553
> STR_ID: 3nl5 |STR_LEN: 1542 |STR_TIME: 0.21776604652404785
> STR_ID: 3nl6 |STR_LEN: 1554 |STR_TIME: 0.30512118339538574
> STR_ID: 3nl7 |STR_LEN: 586 |STR_TIME: 0.09802079200744629
> STR_ID: 3nl9 |STR_LEN: 312 |STR_TIME: 0.07629895210266113
> STR_ID: 3nla |STR_LEN: 73 |STR_TIME: 0.9402220249176025
> STR_ID: 3nlb |STR_LEN: 416 |STR_TIME: 0.0395352840423584
> STR_ID: 3nlc |STR_LEN: 647 |STR_TIME: 0.17310380935668945
> STR_ID: 3nld |STR_LEN: 957 |STR_TIME: 0.14883995056152344
> STR_ID: 3nle |STR_LEN: 1110 |STR_TIME: 0.19396686553955078
> STR_ID: 3nlf |STR_LEN: 1153 |STR_TIME: 0.1532280445098877
> STR_ID: 3nlg |STR_LEN: 1182 |STR_TIME: 0.2077648639678955
> STR_ID: 3nlh |STR_LEN: 1334 |STR_TIME: 0.1921861171722412
> STR_ID: 3nli |STR_LEN: 1445 |STR_TIME: 0.1675100326538086
> STR_ID: 3nlj |STR_LEN: 1052 |STR_TIME: 0.21158337593078613
> STR_ID: 3nlk |STR_LEN: 1202 |STR_TIME: 0.1609022617340088
> STR_ID: 3nll |STR_LEN: 242 |STR_TIME: 0.02413201332092285
> STR_ID: 3nlm |STR_LEN: 1210 |STR_TIME: 0.20736122131347656
> STR_ID: 3nln |STR_LEN: 1133 |STR_TIME: 0.18058013916015625
> STR_ID: 3nlo |STR_LEN: 934 |STR_TIME: 0.1533968448638916
> STR_ID: 3nlp |STR_LEN: 1113 |STR_TIME: 0.2045130729675293
> STR_ID: 3nlq |STR_LEN: 1042 |STR_TIME: 0.1581580638885498
> STR_ID: 3nlr |STR_LEN: 1027 |STR_TIME: 0.20160198211669922
> STR_ID: 3nls |STR_LEN: 538 |STR_TIME: 0.03516411781311035
> STR_ID: 3nlt |STR_LEN: 877 |STR_TIME: 0.19429969787597656
> STR_ID: 3nlu |STR_LEN: 931 |STR_TIME: 0.15897202491760254
> STR_ID: 3nlv |STR_LEN: 1261 |STR_TIME: 0.2011430263519287
> STR_ID: 3nlw |STR_LEN: 1146 |STR_TIME: 0.1633751392364502
> STR_ID: 3nlx |STR_LEN: 1306 |STR_TIME: 0.19746184349060059
> STR_ID: 3nly |STR_LEN: 1017 |STR_TIME: 0.18596196174621582
> STR_ID: 3nlz |STR_LEN: 1247 |STR_TIME: 0.16844582557678223
> STR_ID: 4nl0 |STR_LEN: 561 |STR_TIME: 0.11834907531738281
> STR_ID: 4nl1 |STR_LEN: 574 |STR_TIME: 0.09687924385070801
> STR_ID: 4nl2 |STR_LEN: 486 |STR_TIME: 0.06930184364318848
> STR_ID: 4nl3 |STR_LEN: 889 |STR_TIME: 0.16978979110717773
> STR_ID: 4nl4 |STR_LEN: 729 |STR_TIME: 0.10743975639343262
> STR_ID: 4nl5 |STR_LEN: 301 |STR_TIME: 0.038394927978515625
> STR_ID: 4nl8 |STR_LEN: 1703 |STR_TIME: 0.2963418960571289
> STR_ID: 4nl9 |STR_LEN: 495 |STR_TIME: 0.05437493324279785
> STR_ID: 4nla |STR_LEN: 132 |STR_TIME: 0.020762920379638672
> STR_ID: 4nlb |STR_LEN: 544 |STR_TIME: 0.0751490592956543
> STR_ID: 4nlc |STR_LEN: 569 |STR_TIME: 0.10685276985168457
> STR_ID: 4nld |STR_LEN: 539 |STR_TIME: 0.07446408271789551
> STR_ID: 4nle |STR_LEN: 1417 |STR_TIME: 0.19977307319641113
> STR_ID: 4nlf |STR_LEN: 211 |STR_TIME: 0.02516007423400879
> STR_ID: 4nlg |STR_LEN: 419 |STR_TIME: 0.08616423606872559
> STR_ID: 4nlh |STR_LEN: 450 |STR_TIME: 0.04820895195007324
> STR_ID: 4nli |STR_LEN: 304 |STR_TIME: 0.02826714515686035
> STR_ID: 4nlj |STR_LEN: 711 |STR_TIME: 0.06264281272888184
> STR_ID: 4nlk |STR_LEN: 428 |STR_TIME: 0.09779810905456543
> STR_ID: 4nll |STR_LEN: 240 |STR_TIME: 0.02202320098876953
> STR_ID: 4nlm |STR_LEN: 825 |STR_TIME: 0.08310294151306152
> STR_ID: 4nln |STR_LEN: 424 |STR_TIME: 0.062120914459228516
> STR_ID: 4nlo |STR_LEN: 677 |STR_TIME: 0.07529878616333008
> STR_ID: 4nlp |STR_LEN: 659 |STR_TIME: 0.10716414451599121
> STR_ID: 4nlq |STR_LEN: 653 |STR_TIME: 0.07367682456970215
> STR_ID: 4nlr |STR_LEN: 712 |STR_TIME: 0.07007479667663574
> STR_ID: 4nls |STR_LEN: 710 |STR_TIME: 0.07321000099182129
> STR_ID: 4nlt |STR_LEN: 617 |STR_TIME: 0.09984111785888672
> STR_ID: 4nlu |STR_LEN: 714 |STR_TIME: 0.0718231201171875
> STR_ID: 4nlv |STR_LEN: 686 |STR_TIME: 0.07334518432617188
> STR_ID: 4nlw |STR_LEN: 691 |STR_TIME: 0.07299590110778809
> STR_ID: 4nlx |STR_LEN: 601 |STR_TIME: 0.0959157943725586
> STR_ID: 4nly |STR_LEN: 640 |STR_TIME: 0.06959724426269531
> STR_ID: 4nlz |STR_LEN: 416 |STR_TIME: 0.057476043701171875
> STR_ID: 5nl0 |STR_LEN: 1793 |STR_TIME: 0.5999710559844971
> STR_ID: 5nl4 |STR_LEN: 441 |STR_TIME: 0.04136395454406738
> STR_ID: 5nl5 |STR_LEN: 533 |STR_TIME: 0.03920483589172363
> STR_ID: 5nla |STR_LEN: 274 |STR_TIME: 0.05011415481567383
> STR_ID: 5nlb |STR_LEN: 502 |STR_TIME: 0.14070391654968262
> STR_ID: 5nlf |STR_LEN: 446 |STR_TIME: 0.0349879264831543
> STR_ID: 5nli |STR_LEN: 468 |STR_TIME: 0.04321789741516113
> STR_ID: 5nlj |STR_LEN: 484 |STR_TIME: 0.03703808784484863
> STR_ID: 5nll |STR_LEN: 250 |STR_TIME: 0.025031089782714844
> STR_ID: 5nlu |STR_LEN: 258 |STR_TIME: 0.03932499885559082
