>> START_DIR: ./data/r/r0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1r00 |STR_LEN: 433 |STR_TIME: 0.04906606674194336
> STR_ID: 2rga |STR_LEN: 313 |STR_TIME: 0.0278780460357666
> STR_ID: 2rgb |STR_LEN: 366 |STR_TIME: 0.028596878051757812
> STR_ID: 2rgc |STR_LEN: 321 |STR_TIME: 0.02900099754333496
> STR_ID: 2rgd |STR_LEN: 329 |STR_TIME: 0.02855086326599121
> STR_ID: 2rge |STR_LEN: 363 |STR_TIME: 0.029546022415161133
> STR_ID: 2rgf |STR_LEN: 97 |STR_TIME: 0.30963730812072754
> STR_ID: 2rgg |STR_LEN: 309 |STR_TIME: 0.02826976776123047
> STR_ID: 2rgh |STR_LEN: 819 |STR_TIME: 0.0847170352935791
> STR_ID: 2rgi |STR_LEN: 360 |STR_TIME: 0.03267407417297363
> STR_ID: 2rgj |STR_LEN: 431 |STR_TIME: 0.10188102722167969
> STR_ID: 2rgk |STR_LEN: 3845 |STR_TIME: 0.43591880798339844
> STR_ID: 2rgl |STR_LEN: 2136 |STR_TIME: 0.19316697120666504
> STR_ID: 2rgm |STR_LEN: 2303 |STR_TIME: 0.17192602157592773
> STR_ID: 2rgn |STR_LEN: 1658 |STR_TIME: 0.31484270095825195
> STR_ID: 2rgo |STR_LEN: 1321 |STR_TIME: 0.2505149841308594
> STR_ID: 2rgp |STR_LEN: 372 |STR_TIME: 0.04389691352844238
> STR_ID: 2rgq |STR_LEN: 847 |STR_TIME: 0.0697929859161377
> STR_ID: 2rgr |STR_LEN: 804 |STR_TIME: 0.20505428314208984
> STR_ID: 2rgs |STR_LEN: 964 |STR_TIME: 0.079010009765625
> STR_ID: 2rgt |STR_LEN: 358 |STR_TIME: 0.04610800743103027
> STR_ID: 2rgu |STR_LEN: 1673 |STR_TIME: 0.26534509658813477
> STR_ID: 2rgv |STR_LEN: 531 |STR_TIME: 0.047135114669799805
> STR_ID: 2rgw |STR_LEN: 1923 |STR_TIME: 0.30654382705688477
> STR_ID: 2rgx |STR_LEN: 321 |STR_TIME: 0.03371405601501465
> STR_ID: 2rgy |STR_LEN: 449 |STR_TIME: 0.04353904724121094
> STR_ID: 2rgz |STR_LEN: 518 |STR_TIME: 1.3592679500579834
> STR_ID: 3rg0 |STR_LEN: 319 |STR_TIME: 0.0538632869720459
> STR_ID: 3rg1 |STR_LEN: 5798 |STR_TIME: 1.4492127895355225
> STR_ID: 3rg2 |STR_LEN: 6123 |STR_TIME: 1.370244026184082
> STR_ID: 3rg3 |STR_LEN: 405 |STR_TIME: 0.08331489562988281
> STR_ID: 3rg4 |STR_LEN: 459 |STR_TIME: 0.08928108215332031
> STR_ID: 3rg5 |STR_LEN: 373 |STR_TIME: 0.19841814041137695
> STR_ID: 3rg6 |STR_LEN: 1322 |STR_TIME: 0.23722577095031738
> STR_ID: 3rg8 |STR_LEN: 2056 |STR_TIME: 0.2694568634033203
> STR_ID: 3rg9 |STR_LEN: 952 |STR_TIME: 0.10555219650268555
> STR_ID: 3rga |STR_LEN: 456 |STR_TIME: 0.05909895896911621
> STR_ID: 3rgb |STR_LEN: 2457 |STR_TIME: 0.534235954284668
> STR_ID: 3rgc |STR_LEN: 599 |STR_TIME: 0.10746312141418457
> STR_ID: 3rgd |STR_LEN: 5101 |STR_TIME: 0.7800250053405762
> STR_ID: 3rge |STR_LEN: 388 |STR_TIME: 0.04671597480773926
> STR_ID: 3rgf |STR_LEN: 775 |STR_TIME: 0.1902010440826416
> STR_ID: 3rgg |STR_LEN: 910 |STR_TIME: 0.11824798583984375
> STR_ID: 3rgh |STR_LEN: 274 |STR_TIME: 0.03428483009338379
> STR_ID: 3rgi |STR_LEN: 581 |STR_TIME: 0.052471160888671875
> STR_ID: 3rgk |STR_LEN: 253 |STR_TIME: 0.028310060501098633
> STR_ID: 3rgl |STR_LEN: 595 |STR_TIME: 0.1473557949066162
> STR_ID: 3rgm |STR_LEN: 648 |STR_TIME: 0.10046195983886719
> STR_ID: 3rgn |STR_LEN: 690 |STR_TIME: 0.13399505615234375
> STR_ID: 3rgo |STR_LEN: 207 |STR_TIME: 0.03023695945739746
> STR_ID: 3rgp |STR_LEN: 4024 |STR_TIME: 0.4065368175506592
> STR_ID: 3rgq |STR_LEN: 298 |STR_TIME: 0.031697988510131836
> STR_ID: 3rgr |STR_LEN: 223 |STR_TIME: 0.03299307823181152
> STR_ID: 3rgs |STR_LEN: 4270 |STR_TIME: 0.4293501377105713
> STR_ID: 3rgt |STR_LEN: 2411 |STR_TIME: 0.2794978618621826
> STR_ID: 3rgu |STR_LEN: 351 |STR_TIME: 0.04805612564086914
> STR_ID: 3rgv |STR_LEN: 824 |STR_TIME: 0.19199681282043457
> STR_ID: 3rgw |STR_LEN: 1707 |STR_TIME: 0.2013258934020996
> STR_ID: 3rgx |STR_LEN: 840 |STR_TIME: 0.13752985000610352
> STR_ID: 3rgy |STR_LEN: 715 |STR_TIME: 0.059697866439819336
> STR_ID: 3rgz |STR_LEN: 1095 |STR_TIME: 0.17850708961486816
> STR_ID: 4rg0 |STR_LEN: 361 |STR_TIME: 0.0537569522857666
> STR_ID: 4rg1 |STR_LEN: 1164 |STR_TIME: 0.10690188407897949
> STR_ID: 4rg2 |STR_LEN: 445 |STR_TIME: 0.046501874923706055
> STR_ID: 4rg3 |STR_LEN: 671 |STR_TIME: 0.10947895050048828
> STR_ID: 4rg4 |STR_LEN: 569 |STR_TIME: 0.07232189178466797
> STR_ID: 4rg5 |STR_LEN: 1701 |STR_TIME: 0.1922769546508789
> STR_ID: 4rg6 |STR_LEN: 982 |STR_TIME: 0.137739896774292
> STR_ID: 4rg7 |STR_LEN: 939 |STR_TIME: 0.17196011543273926
> STR_ID: 4rg8 |STR_LEN: 657 |STR_TIME: 0.07922220230102539
> STR_ID: 4rg9 |STR_LEN: 978 |STR_TIME: 0.1470050811767578
> STR_ID: 4rga |STR_LEN: 1623 |STR_TIME: 0.2033400535583496
> STR_ID: 4rgb |STR_LEN: 788 |STR_TIME: 0.10274982452392578
> STR_ID: 4rgc |STR_LEN: 393 |STR_TIME: 0.08418798446655273
> STR_ID: 4rgd |STR_LEN: 446 |STR_TIME: 0.037097930908203125
> STR_ID: 4rge |STR_LEN: 277 |STR_TIME: 0.07997012138366699
> STR_ID: 4rgf |STR_LEN: 197 |STR_TIME: 0.07724881172180176
> STR_ID: 4rgg |STR_LEN: 1284 |STR_TIME: 0.17216205596923828
> STR_ID: 4rgh |STR_LEN: 336 |STR_TIME: 0.036062002182006836
> STR_ID: 4rgi |STR_LEN: 141 |STR_TIME: 0.01371002197265625
> STR_ID: 4rgj |STR_LEN: 520 |STR_TIME: 0.0864253044128418
> STR_ID: 4rgk |STR_LEN: 585 |STR_TIME: 0.11088681221008301
> STR_ID: 4rgl |STR_LEN: 346 |STR_TIME: 0.05612993240356445
> STR_ID: 4rgm |STR_LEN: 1452 |STR_TIME: 0.2823648452758789
> STR_ID: 4rgn |STR_LEN: 2146 |STR_TIME: 0.43306684494018555
> STR_ID: 4rgo |STR_LEN: 1559 |STR_TIME: 0.18339800834655762
> STR_ID: 4rgp |STR_LEN: 655 |STR_TIME: 0.09917330741882324
> STR_ID: 4rgq |STR_LEN: 1825 |STR_TIME: 0.27066612243652344
> STR_ID: 4rgr |STR_LEN: 395 |STR_TIME: 0.05802416801452637
> STR_ID: 4rgs |STR_LEN: 366 |STR_TIME: 0.05327486991882324
> STR_ID: 4rgt |STR_LEN: 636 |STR_TIME: 0.08246779441833496
> STR_ID: 4rgu |STR_LEN: 460 |STR_TIME: 0.10638022422790527
> STR_ID: 4rgv |STR_LEN: 685 |STR_TIME: 0.11514496803283691
> STR_ID: 4rgw |STR_LEN: 731 |STR_TIME: 0.08423280715942383
> STR_ID: 4rgx |STR_LEN: 461 |STR_TIME: 0.08662199974060059
> STR_ID: 4rgy |STR_LEN: 1117 |STR_TIME: 0.08052992820739746
> STR_ID: 4rgz |STR_LEN: 1659 |STR_TIME: 0.3147451877593994
>> FINISH_DIR: ./data/r/rg/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 2272 |DIR_TIME: 24.2582950592041 

>> START_DIR: ./data/r/rh/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1rh0 |STR_LEN: 1090 |STR_TIME: 0.12767577171325684
> STR_ID: 1rh1 |STR_LEN: 674 |STR_TIME: 0.11079597473144531
> STR_ID: 1rh2 |STR_LEN: 791 |STR_TIME: 0.018618345260620117
> STR_ID: 1rh3 |STR_LEN: 193 |STR_TIME: 0.026613950729370117
> STR_ID: 1rh4 |STR_LEN: 46 |STR_TIME: 0.0057909488677978516
> STR_ID: 1rh5 |STR_LEN: 498 |STR_TIME: 0.06819701194763184
> STR_ID: 1rh6 |STR_LEN: 287 |STR_TIME: 0.031029939651489258
> STR_ID: 1rh7 |STR_LEN: 634 |STR_TIME: 0.06379508972167969
> STR_ID: 1rh8 |STR_LEN: 142 |STR_TIME: 1.0042221546173096
> STR_ID: 1rh9 |STR_LEN: 370 |STR_TIME: 0.05800986289978027
> STR_ID: 1rha |STR_LEN: 269 |STR_TIME: 0.02276015281677246
> STR_ID: 1rhb |STR_LEN: 284 |STR_TIME: 0.020982027053833008
> STR_ID: 1rhc |STR_LEN: 481 |STR_TIME: 0.04830002784729004
> STR_ID: 1rhd |STR_LEN: 293 |STR_TIME: 0.1346278190612793
> STR_ID: 1rhf |STR_LEN: 633 |STR_TIME: 0.05884099006652832
> STR_ID: 1rhg |STR_LEN: 474 |STR_TIME: 0.0766608715057373
> STR_ID: 1rhh |STR_LEN: 1514 |STR_TIME: 0.16304707527160645
> STR_ID: 1rhi |STR_LEN: 808 |STR_TIME: 0.11196708679199219
> STR_ID: 1rhj |STR_LEN: 697 |STR_TIME: 0.07739400863647461
> STR_ID: 1rhk |STR_LEN: 250 |STR_TIME: 0.03502798080444336
> STR_ID: 1rhl |STR_LEN: 195 |STR_TIME: 0.015124082565307617
> STR_ID: 1rhm |STR_LEN: 631 |STR_TIME: 0.1133871078491211
> STR_ID: 1rho |STR_LEN: 627 |STR_TIME: 0.06628298759460449
> STR_ID: 1rhp |STR_LEN: 347 |STR_TIME: 0.03873586654663086
> STR_ID: 1rhq |STR_LEN: 464 |STR_TIME: 0.07177495956420898
> STR_ID: 1rhr |STR_LEN: 274 |STR_TIME: 0.037457942962646484
> STR_ID: 1rhs |STR_LEN: 700 |STR_TIME: 0.08556914329528809
> STR_ID: 1rht |STR_LEN: 24 |STR_TIME: 0.012711048126220703
> STR_ID: 1rhu |STR_LEN: 331 |STR_TIME: 0.03673911094665527
> STR_ID: 1rhw |STR_LEN: 89 |STR_TIME: 0.2930459976196289
> STR_ID: 1rhx |STR_LEN: 87 |STR_TIME: 0.5736770629882812
> STR_ID: 1rhy |STR_LEN: 632 |STR_TIME: 0.058598995208740234
> STR_ID: 1rhz |STR_LEN: 529 |STR_TIME: 0.14057111740112305
> STR_ID: 2rh0 |STR_LEN: 933 |STR_TIME: 0.08803486824035645
> STR_ID: 2rh1 |STR_LEN: 506 |STR_TIME: 0.07193899154663086
> STR_ID: 2rh2 |STR_LEN: 195 |STR_TIME: 0.031035900115966797
> STR_ID: 2rh3 |STR_LEN: 221 |STR_TIME: 0.022725820541381836
> STR_ID: 2rh4 |STR_LEN: 796 |STR_TIME: 0.11599612236022949
> STR_ID: 2rh5 |STR_LEN: 631 |STR_TIME: 0.10735511779785156
> STR_ID: 2rh6 |STR_LEN: 1440 |STR_TIME: 0.13785314559936523
> STR_ID: 2rh7 |STR_LEN: 1386 |STR_TIME: 0.1969306468963623
> STR_ID: 2rh8 |STR_LEN: 436 |STR_TIME: 0.042375802993774414
> STR_ID: 2rh9 |STR_LEN: 1134 |STR_TIME: 0.1430351734161377
> STR_ID: 2rha |STR_LEN: 422 |STR_TIME: 0.03669595718383789
> STR_ID: 2rhb |STR_LEN: 2513 |STR_TIME: 0.34481096267700195
> STR_ID: 2rhc |STR_LEN: 855 |STR_TIME: 0.07606720924377441
> STR_ID: 2rhd |STR_LEN: 350 |STR_TIME: 0.026708126068115234
> STR_ID: 2rhe |STR_LEN: 300 |STR_TIME: 0.02094888687133789
> STR_ID: 2rhf |STR_LEN: 248 |STR_TIME: 0.02085399627685547
> STR_ID: 2rhg |STR_LEN: 890 |STR_TIME: 0.13349628448486328
> STR_ID: 2rhh |STR_LEN: 419 |STR_TIME: 0.04358386993408203
> STR_ID: 2rhi |STR_LEN: 893 |STR_TIME: 0.05777692794799805
> STR_ID: 2rhj |STR_LEN: 492 |STR_TIME: 0.04967904090881348
> STR_ID: 2rhk |STR_LEN: 556 |STR_TIME: 0.05637502670288086
> STR_ID: 2rhl |STR_LEN: 719 |STR_TIME: 0.11333298683166504
> STR_ID: 2rhm |STR_LEN: 1365 |STR_TIME: 0.12662386894226074
> STR_ID: 2rho |STR_LEN: 708 |STR_TIME: 0.08667397499084473
> STR_ID: 2rhp |STR_LEN: 727 |STR_TIME: 0.12717795372009277
> STR_ID: 2rhq |STR_LEN: 1411 |STR_TIME: 0.16116714477539062
> STR_ID: 2rhr |STR_LEN: 685 |STR_TIME: 0.07709121704101562
> STR_ID: 2rhs |STR_LEN: 3042 |STR_TIME: 0.3979063034057617
> STR_ID: 2rht |STR_LEN: 464 |STR_TIME: 0.04810810089111328
> STR_ID: 2rhu |STR_LEN: 851 |STR_TIME: 0.05771231651306152
> STR_ID: 2rhw |STR_LEN: 470 |STR_TIME: 0.0455470085144043
> STR_ID: 2rhx |STR_LEN: 636 |STR_TIME: 0.05547618865966797
> STR_ID: 2rhy |STR_LEN: 776 |STR_TIME: 0.10848283767700195
> STR_ID: 2rhz |STR_LEN: 668 |STR_TIME: 0.05328798294067383
> STR_ID: 3rh0 |STR_LEN: 487 |STR_TIME: 0.0528409481048584
> STR_ID: 3rh1 |STR_LEN: 220 |STR_TIME: 0.01922607421875
> STR_ID: 3rh2 |STR_LEN: 257 |STR_TIME: 0.04302501678466797
> STR_ID: 3rh3 |STR_LEN: 652 |STR_TIME: 0.08751583099365234
> STR_ID: 3rh4 |STR_LEN: 825 |STR_TIME: 0.10101819038391113
> STR_ID: 3rh5 |STR_LEN: 659 |STR_TIME: 0.06581687927246094
> STR_ID: 3rh6 |STR_LEN: 693 |STR_TIME: 0.07045316696166992
> STR_ID: 3rh7 |STR_LEN: 1731 |STR_TIME: 0.3408482074737549
> STR_ID: 3rh8 |STR_LEN: 366 |STR_TIME: 0.05032706260681152
> STR_ID: 3rh9 |STR_LEN: 1216 |STR_TIME: 0.16973304748535156
> STR_ID: 3rha |STR_LEN: 1894 |STR_TIME: 0.14827513694763184
> STR_ID: 3rhb |STR_LEN: 212 |STR_TIME: 0.04877901077270508
> STR_ID: 3rhc |STR_LEN: 235 |STR_TIME: 0.0285489559173584
> STR_ID: 3rhd |STR_LEN: 2438 |STR_TIME: 0.4002101421356201
> STR_ID: 3rhe |STR_LEN: 154 |STR_TIME: 0.019250869750976562
> STR_ID: 3rhf |STR_LEN: 1608 |STR_TIME: 0.28127121925354004
> STR_ID: 3rhg |STR_LEN: 824 |STR_TIME: 0.07789087295532227
> STR_ID: 3rhh |STR_LEN: 2120 |STR_TIME: 0.381817102432251
> STR_ID: 3rhi |STR_LEN: 353 |STR_TIME: 0.08137130737304688
> STR_ID: 3rhj |STR_LEN: 3479 |STR_TIME: 0.37358689308166504
> STR_ID: 3rhk |STR_LEN: 1197 |STR_TIME: 0.09706902503967285
> STR_ID: 3rhl |STR_LEN: 3460 |STR_TIME: 0.38259100914001465
> STR_ID: 3rhm |STR_LEN: 2707 |STR_TIME: 0.3576490879058838
> STR_ID: 3rhn |STR_LEN: 182 |STR_TIME: 0.019161224365234375
> STR_ID: 3rho |STR_LEN: 3512 |STR_TIME: 0.4369518756866455
> STR_ID: 3rhp |STR_LEN: 2734 |STR_TIME: 0.3829197883605957
> STR_ID: 3rhq |STR_LEN: 3999 |STR_TIME: 0.4395911693572998
> STR_ID: 3rhr |STR_LEN: 3793 |STR_TIME: 0.4084148406982422
> STR_ID: 3rhs |STR_LEN: 221 |STR_TIME: 0.029783010482788086
> STR_ID: 3rht |STR_LEN: 1624 |STR_TIME: 0.2800438404083252
> STR_ID: 3rhu |STR_LEN: 282 |STR_TIME: 0.04007720947265625
> STR_ID: 3rhw |STR_LEN: 3713 |STR_TIME: 0.8334550857543945
> STR_ID: 3rhx |STR_LEN: 1060 |STR_TIME: 0.11787104606628418
> STR_ID: 3rhy |STR_LEN: 725 |STR_TIME: 0.07288217544555664
> STR_ID: 3rhz |STR_LEN: 1008 |STR_TIME: 0.12442588806152344
> STR_ID: 4rh0 |STR_LEN: 496 |STR_TIME: 0.1132500171661377
> STR_ID: 4rh1 |STR_LEN: 392 |STR_TIME: 0.05298590660095215
> STR_ID: 4rh2 |STR_LEN: 645 |STR_TIME: 0.05018901824951172
> STR_ID: 4rh3 |STR_LEN: 2935 |STR_TIME: 0.6272091865539551
> STR_ID: 4rh4 |STR_LEN: 251 |STR_TIME: 0.02964496612548828
> STR_ID: 4rh5 |STR_LEN: 544 |STR_TIME: 0.09015488624572754
> STR_ID: 4rh6 |STR_LEN: 672 |STR_TIME: 0.1533949375152588
> STR_ID: 4rh7 |STR_LEN: 3011 |STR_TIME: 0.4702022075653076
> STR_ID: 4rh8 |STR_LEN: 707 |STR_TIME: 0.07799792289733887
> STR_ID: 4rh9 |STR_LEN: 486 |STR_TIME: 0.14627504348754883
> STR_ID: 4rha |STR_LEN: 458 |STR_TIME: 0.052900075912475586
> STR_ID: 4rhb |STR_LEN: 1422 |STR_TIME: 0.23810696601867676
> STR_ID: 4rhc |STR_LEN: 2213 |STR_TIME: 0.2568180561065674
> STR_ID: 4rhd |STR_LEN: 138 |STR_TIME: 0.059365272521972656
> STR_ID: 4rhe |STR_LEN: 1418 |STR_TIME: 0.18079400062561035
> STR_ID: 4rhf |STR_LEN: 256 |STR_TIME: 0.02981877326965332
> STR_ID: 4rhg |STR_LEN: 502 |STR_TIME: 0.13375163078308105
> STR_ID: 4rhh |STR_LEN: 4546 |STR_TIME: 0.498218297958374
> STR_ID: 4rhi |STR_LEN: 786 |STR_TIME: 0.09412407875061035
> STR_ID: 4rhj |STR_LEN: 2035 |STR_TIME: 0.3129153251647949
> STR_ID: 4rhk |STR_LEN: 407 |STR_TIME: 0.04855513572692871
> STR_ID: 4rhl |STR_LEN: 638 |STR_TIME: 0.12287282943725586
> STR_ID: 4rhm |STR_LEN: 1057 |STR_TIME: 0.15687799453735352
> STR_ID: 4rhn |STR_LEN: 186 |STR_TIME: 0.01801776885986328
> STR_ID: 4rho |STR_LEN: 619 |STR_TIME: 0.11816215515136719
> STR_ID: 4rhp |STR_LEN: 487 |STR_TIME: 0.07642912864685059
> STR_ID: 4rhq |STR_LEN: 1089 |STR_TIME: 0.15367698669433594
> STR_ID: 4rhr |STR_LEN: 952 |STR_TIME: 0.11118888854980469
> STR_ID: 4rhs |STR_LEN: 999 |STR_TIME: 0.11145401000976562
> STR_ID: 4rht |STR_LEN: 715 |STR_TIME: 0.14714980125427246
> STR_ID: 4rhu |STR_LEN: 1140 |STR_TIME: 0.19678473472595215
> STR_ID: 4rhv |STR_LEN: 1078 |STR_TIME: 0.15996098518371582
> STR_ID: 4rhw |STR_LEN: 928 |STR_TIME: 0.11355018615722656
> STR_ID: 4rhx |STR_LEN: 1270 |STR_TIME: 0.1931171417236328
> STR_ID: 4rhy |STR_LEN: 949 |STR_TIME: 0.1316819190979004
> STR_ID: 4rhz |STR_LEN: 595 |STR_TIME: 0.08717799186706543
> STR_ID: 5rhn |STR_LEN: 167 |STR_TIME: 0.016916990280151367
> STR_ID: 6rhn |STR_LEN: 166 |STR_TIME: 0.015264034271240234
>> FINISH_DIR: ./data/r/rh/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 2412 |DIR_TIME: 20.624661922454834 

>> START_DIR: ./data/r/ri/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1ri0 |STR_LEN: 100 |STR_TIME: 0.6955962181091309
> STR_ID: 1ri1 |STR_LEN: 312 |STR_TIME: 0.04009604454040527
> STR_ID: 1ri2 |STR_LEN: 278 |STR_TIME: 0.036656856536865234
> STR_ID: 1ri3 |STR_LEN: 396 |STR_TIME: 0.042829036712646484
> STR_ID: 1ri4 |STR_LEN: 333 |STR_TIME: 0.03932523727416992
> STR_ID: 1ri5 |STR_LEN: 411 |STR_TIME: 0.04183769226074219
> STR_ID: 1ri6 |STR_LEN: 756 |STR_TIME: 0.054998159408569336
> STR_ID: 1ri7 |STR_LEN: 196 |STR_TIME: 0.020028114318847656
> STR_ID: 1ri8 |STR_LEN: 485 |STR_TIME: 0.11843204498291016
> STR_ID: 1ri9 |STR_LEN: 77 |STR_TIME: 0.5193130970001221
> STR_ID: 1rib |STR_LEN: 1007 |STR_TIME: 0.113983154296875
> STR_ID: 1rid |STR_LEN: 1345 |STR_TIME: 0.1414930820465088
> STR_ID: 1rie |STR_LEN: 295 |STR_TIME: 0.023590803146362305
> STR_ID: 1rif |STR_LEN: 825 |STR_TIME: 0.08503293991088867
> STR_ID: 1rih |STR_LEN: 470 |STR_TIME: 0.05904507637023926
> STR_ID: 1rii |STR_LEN: 1404 |STR_TIME: 0.1869831085205078
> STR_ID: 1rij |STR_LEN: 23 |STR_TIME: 0.1813039779663086
> STR_ID: 1rik |STR_LEN: 29 |STR_TIME: 0.5304489135742188
> STR_ID: 1ril |STR_LEN: 147 |STR_TIME: 0.02288508415222168
> STR_ID: 1rim |STR_LEN: 33 |STR_TIME: 0.384350061416626
> STR_ID: 1rin |STR_LEN: 549 |STR_TIME: 0.06498408317565918
> STR_ID: 1rio |STR_LEN: 486 |STR_TIME: 0.061621904373168945
> STR_ID: 1rip |STR_LEN: 81 |STR_TIME: 0.20624995231628418
> STR_ID: 1riq |STR_LEN: 784 |STR_TIME: 0.07938313484191895
> STR_ID: 1rir |STR_LEN: 1008 |STR_TIME: 0.1848766803741455
> STR_ID: 1ris |STR_LEN: 143 |STR_TIME: 0.017066001892089844
> STR_ID: 1rit |STR_LEN: 991 |STR_TIME: 0.14067792892456055
> STR_ID: 1riu |STR_LEN: 633 |STR_TIME: 0.0655210018157959
> STR_ID: 1riv |STR_LEN: 621 |STR_TIME: 0.10864877700805664
> STR_ID: 1riw |STR_LEN: 505 |STR_TIME: 0.052564144134521484
> STR_ID: 1riy |STR_LEN: 106 |STR_TIME: 0.01075601577758789
> STR_ID: 2ri0 |STR_LEN: 1135 |STR_TIME: 0.0800631046295166
> STR_ID: 2ri1 |STR_LEN: 934 |STR_TIME: 0.0748600959777832
> STR_ID: 2ri2 |STR_LEN: 649 |STR_TIME: 0.09110808372497559
> STR_ID: 2ri3 |STR_LEN: 738 |STR_TIME: 0.057872772216796875
> STR_ID: 2ri4 |STR_LEN: 1186 |STR_TIME: 0.16022086143493652
> STR_ID: 2ri5 |STR_LEN: 661 |STR_TIME: 0.05238008499145508
> STR_ID: 2ri6 |STR_LEN: 430 |STR_TIME: 0.08031010627746582
> STR_ID: 2ri7 |STR_LEN: 515 |STR_TIME: 0.0331120491027832
> STR_ID: 2ri8 |STR_LEN: 1669 |STR_TIME: 0.14929771423339844
> STR_ID: 2ri9 |STR_LEN: 1695 |STR_TIME: 0.18433690071105957
> STR_ID: 2ria |STR_LEN: 826 |STR_TIME: 0.07134795188903809
> STR_ID: 2rib |STR_LEN: 922 |STR_TIME: 0.07316994667053223
> STR_ID: 2ric |STR_LEN: 906 |STR_TIME: 0.11719989776611328
> STR_ID: 2rid |STR_LEN: 848 |STR_TIME: 0.07166790962219238
> STR_ID: 2rie |STR_LEN: 1000 |STR_TIME: 0.07358694076538086
> STR_ID: 2rif |STR_LEN: 603 |STR_TIME: 0.0792241096496582
> STR_ID: 2rig |STR_LEN: 119 |STR_TIME: 0.002964019775390625
> STR_ID: 2rih |STR_LEN: 430 |STR_TIME: 0.0811457633972168
> STR_ID: 2rii |STR_LEN: 586 |STR_TIME: 0.08127403259277344
> STR_ID: 2rij |STR_LEN: 833 |STR_TIME: 0.06897997856140137
> STR_ID: 2rik |STR_LEN: 762 |STR_TIME: 0.049916982650756836
> STR_ID: 2ril |STR_LEN: 208 |STR_TIME: 0.024715900421142578
> STR_ID: 2rim |STR_LEN: 486 |STR_TIME: 0.08324003219604492
> STR_ID: 2rin |STR_LEN: 814 |STR_TIME: 0.07979583740234375
> STR_ID: 2rio |STR_LEN: 797 |STR_TIME: 0.1132211685180664
> STR_ID: 2rip |STR_LEN: 767 |STR_TIME: 0.13611888885498047
> STR_ID: 2riq |STR_LEN: 311 |STR_TIME: 0.02591991424560547
> STR_ID: 2rir |STR_LEN: 2512 |STR_TIME: 0.40230298042297363
> STR_ID: 2ris |STR_LEN: 326 |STR_TIME: 0.03380894660949707
> STR_ID: 2rit |STR_LEN: 503 |STR_TIME: 0.04983830451965332
> STR_ID: 2riu |STR_LEN: 347 |STR_TIME: 0.02999401092529297
> STR_ID: 2riv |STR_LEN: 806 |STR_TIME: 0.11016702651977539
> STR_ID: 2riw |STR_LEN: 667 |STR_TIME: 0.058801889419555664
> STR_ID: 2rix |STR_LEN: 492 |STR_TIME: 0.046607017517089844
> STR_ID: 2riy |STR_LEN: 516 |STR_TIME: 0.046456098556518555
> STR_ID: 2riz |STR_LEN: 521 |STR_TIME: 0.04708409309387207
> STR_ID: 3ri0 |STR_LEN: 489 |STR_TIME: 0.04453897476196289
> STR_ID: 3ri1 |STR_LEN: 991 |STR_TIME: 0.11944794654846191
> STR_ID: 3ri3 |STR_LEN: 626 |STR_TIME: 0.07216119766235352
> STR_ID: 3ri4 |STR_LEN: 369 |STR_TIME: 0.06353592872619629
> STR_ID: 3ri5 |STR_LEN: 3711 |STR_TIME: 0.851006031036377
> STR_ID: 3ri6 |STR_LEN: 877 |STR_TIME: 0.09872984886169434
> STR_ID: 3ri7 |STR_LEN: 1646 |STR_TIME: 0.26944804191589355
> STR_ID: 3ri8 |STR_LEN: 259 |STR_TIME: 0.02491903305053711
> STR_ID: 3ri9 |STR_LEN: 251 |STR_TIME: 0.025004863739013672
> STR_ID: 3ria |STR_LEN: 3714 |STR_TIME: 0.8190610408782959
> STR_ID: 3rib |STR_LEN: 914 |STR_TIME: 0.1550900936126709
> STR_ID: 3ric |STR_LEN: 271 |STR_TIME: 0.04423117637634277
> STR_ID: 3rid |STR_LEN: 1050 |STR_TIME: 0.08167290687561035
> STR_ID: 3rie |STR_LEN: 1468 |STR_TIME: 0.19854187965393066
> STR_ID: 3rif |STR_LEN: 3691 |STR_TIME: 0.7972691059112549
> STR_ID: 3rig |STR_LEN: 710 |STR_TIME: 0.0943911075592041
> STR_ID: 3rih |STR_LEN: 1889 |STR_TIME: 0.24825286865234375
> STR_ID: 3rii |STR_LEN: 707 |STR_TIME: 0.08143091201782227
> STR_ID: 3rij |STR_LEN: 1070 |STR_TIME: 0.12277889251708984
> STR_ID: 3rik |STR_LEN: 2936 |STR_TIME: 0.35492515563964844
> STR_ID: 3ril |STR_LEN: 3214 |STR_TIME: 0.3753092288970947
> STR_ID: 3rim |STR_LEN: 3202 |STR_TIME: 0.46379613876342773
> STR_ID: 3rin |STR_LEN: 455 |STR_TIME: 0.1048579216003418
> STR_ID: 3rio |STR_LEN: 309 |STR_TIME: 0.02670001983642578
> STR_ID: 3rip |STR_LEN: 792 |STR_TIME: 0.0877530574798584
> STR_ID: 3riq |STR_LEN: 1243 |STR_TIME: 0.11869692802429199
