>> START_DIR: ./data/s/s0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1s00 |STR_LEN: 1831 |STR_TIME: 0.32448410987854004
> STR_ID: 3s7s |STR_LEN: 454 |STR_TIME: 0.07076096534729004
> STR_ID: 3s7t |STR_LEN: 453 |STR_TIME: 0.09983992576599121
> STR_ID: 3s7v |STR_LEN: 2732 |STR_TIME: 0.5325150489807129
> STR_ID: 3s7w |STR_LEN: 2157 |STR_TIME: 0.23044991493225098
> STR_ID: 3s7x |STR_LEN: 1316 |STR_TIME: 0.25093770027160645
> STR_ID: 3s7y |STR_LEN: 871 |STR_TIME: 0.15430402755737305
> STR_ID: 3s7z |STR_LEN: 765 |STR_TIME: 0.09766483306884766
>> FINISH_DIR: ./data/s/s7/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 654 |DIR_TIME: 13.0657217502594 

>> START_DIR: ./data/s/s8/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1s80 |STR_LEN: 1864 |STR_TIME: 0.2644679546356201
> STR_ID: 1s81 |STR_LEN: 514 |STR_TIME: 0.10451197624206543
> STR_ID: 1s82 |STR_LEN: 480 |STR_TIME: 0.0830841064453125
> STR_ID: 1s83 |STR_LEN: 496 |STR_TIME: 0.08263921737670898
> STR_ID: 1s84 |STR_LEN: 510 |STR_TIME: 0.08002710342407227
> STR_ID: 1s85 |STR_LEN: 444 |STR_TIME: 0.12804579734802246
> STR_ID: 1s88 |STR_LEN: 26 |STR_TIME: 0.33414506912231445
> STR_ID: 1s89 |STR_LEN: 1046 |STR_TIME: 0.12918567657470703
> STR_ID: 1s8a |STR_LEN: 1012 |STR_TIME: 0.12695097923278809
> STR_ID: 1s8c |STR_LEN: 1181 |STR_TIME: 0.18568706512451172
> STR_ID: 1s8d |STR_LEN: 739 |STR_TIME: 0.06241893768310547
> STR_ID: 1s8e |STR_LEN: 1013 |STR_TIME: 0.14734101295471191
> STR_ID: 1s8f |STR_LEN: 582 |STR_TIME: 0.056516170501708984
> STR_ID: 1s8g |STR_LEN: 202 |STR_TIME: 0.01900315284729004
> STR_ID: 1s8h |STR_LEN: 261 |STR_TIME: 0.021924257278442383
> STR_ID: 1s8i |STR_LEN: 277 |STR_TIME: 0.022847890853881836
> STR_ID: 1s8j |STR_LEN: 258 |STR_TIME: 0.03360390663146973
> STR_ID: 1s8k |STR_LEN: 31 |STR_TIME: 0.23087096214294434
> STR_ID: 1s8l |STR_LEN: 276 |STR_TIME: 0.03165698051452637
> STR_ID: 1s8n |STR_LEN: 392 |STR_TIME: 0.034152984619140625
> STR_ID: 1s8o |STR_LEN: 592 |STR_TIME: 0.08432197570800781
> STR_ID: 3s81 |STR_LEN: 1620 |STR_TIME: 0.21553826332092285
> STR_ID: 3s82 |STR_LEN: 1570 |STR_TIME: 0.14164185523986816
> STR_ID: 3s83 |STR_LEN: 570 |STR_TIME: 0.0878291130065918
> STR_ID: 3s84 |STR_LEN: 504 |STR_TIME: 0.08651304244995117
> STR_ID: 3s85 |STR_LEN: 1194 |STR_TIME: 0.1979658603668213
> STR_ID: 3s86 |STR_LEN: 960 |STR_TIME: 0.11718893051147461
> STR_ID: 3s87 |STR_LEN: 869 |STR_TIME: 0.10178136825561523
> STR_ID: 3s88 |STR_LEN: 791 |STR_TIME: 0.17750096321105957
> STR_ID: 3s8a |STR_LEN: 679 |STR_TIME: 0.11501908302307129
> STR_ID: 3s8b |STR_LEN: 704 |STR_TIME: 0.12610888481140137
> STR_ID: 3s8c |STR_LEN: 704 |STR_TIME: 0.09617495536804199
> STR_ID: 3s8d |STR_LEN: 968 |STR_TIME: 0.11947822570800781
> STR_ID: 3s8e |STR_LEN: 1796 |STR_TIME: 0.38179707527160645
> STR_ID: 3s8f |STR_LEN: 965 |STR_TIME: 0.17249822616577148
> STR_ID: 3s8g |STR_LEN: 1001 |STR_TIME: 0.19605088233947754
> STR_ID: 3s8h |STR_LEN: 805 |STR_TIME: 0.08289575576782227
> STR_ID: 3s8i |STR_LEN: 426 |STR_TIME: 0.05281472206115723
> STR_ID: 3s8j |STR_LEN: 464 |STR_TIME: 0.06764006614685059
> STR_ID: 3s8k |STR_LEN: 798 |STR_TIME: 0.06241321563720703
> STR_ID: 3s8l |STR_LEN: 166 |STR_TIME: 0.06283283233642578
> STR_ID: 3s8m |STR_LEN: 667 |STR_TIME: 0.05701494216918945
> STR_ID: 3s8n |STR_LEN: 173 |STR_TIME: 0.019422054290771484
> STR_ID: 3s8o |STR_LEN: 200 |STR_TIME: 0.02077794075012207
> STR_ID: 3s8p |STR_LEN: 745 |STR_TIME: 0.0877540111541748
> STR_ID: 3s8q |STR_LEN: 487 |STR_TIME: 0.051734209060668945
> STR_ID: 3s8r |STR_LEN: 2250 |STR_TIME: 0.3102102279663086
> STR_ID: 3s8s |STR_LEN: 220 |STR_TIME: 0.01887369155883789
> STR_ID: 3s8u |STR_LEN: 189 |STR_TIME: 0.046713829040527344
> STR_ID: 3s8v |STR_LEN: 1277 |STR_TIME: 0.18128323554992676
> STR_ID: 3s8w |STR_LEN: 287 |STR_TIME: 0.044673919677734375
> STR_ID: 3s8x |STR_LEN: 510 |STR_TIME: 0.08498406410217285
> STR_ID: 3s8y |STR_LEN: 459 |STR_TIME: 0.05463814735412598
> STR_ID: 3s8z |STR_LEN: 611 |STR_TIME: 0.10753393173217773
>> FINISH_DIR: ./data/s/s8/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 708 |DIR_TIME: 6.361141920089722 

>> START_DIR: ./data/s/s9/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1s94 |STR_LEN: 227 |STR_TIME: 0.030861854553222656
> STR_ID: 1s95 |STR_LEN: 1120 |STR_TIME: 0.13991785049438477
> STR_ID: 1s96 |STR_LEN: 723 |STR_TIME: 0.07098078727722168
> STR_ID: 1s97 |STR_LEN: 2047 |STR_TIME: 0.2967832088470459
> STR_ID: 1s98 |STR_LEN: 232 |STR_TIME: 0.034380197525024414
> STR_ID: 1s99 |STR_LEN: 731 |STR_TIME: 0.07331395149230957
> STR_ID: 1s9a |STR_LEN: 803 |STR_TIME: 0.07908177375793457
> STR_ID: 1s9b |STR_LEN: 38 |STR_TIME: 0.005372285842895508
> STR_ID: 1s9c |STR_LEN: 3308 |STR_TIME: 0.5324101448059082
> STR_ID: 1s9d |STR_LEN: 637 |STR_TIME: 0.05901813507080078
> STR_ID: 1s9e |STR_LEN: 1159 |STR_TIME: 0.19353079795837402
> STR_ID: 1s9f |STR_LEN: 2625 |STR_TIME: 0.2976992130279541
> STR_ID: 1s9g |STR_LEN: 1111 |STR_TIME: 0.15254712104797363
> STR_ID: 1s9h |STR_LEN: 1091 |STR_TIME: 0.17571783065795898
> STR_ID: 1s9i |STR_LEN: 600 |STR_TIME: 0.09220194816589355
> STR_ID: 1s9j |STR_LEN: 401 |STR_TIME: 0.0424959659576416
> STR_ID: 1s9k |STR_LEN: 425 |STR_TIME: 0.0728750228881836
> STR_ID: 1s9l |STR_LEN: 20 |STR_TIME: 0.2890510559082031
> STR_ID: 1s9n |STR_LEN: 24 |STR_TIME: 0.4014270305633545
> STR_ID: 1s9o |STR_LEN: 24 |STR_TIME: 0.20854878425598145
> STR_ID: 1s9p |STR_LEN: 1086 |STR_TIME: 0.13234210014343262
> STR_ID: 1s9q |STR_LEN: 568 |STR_TIME: 0.06411910057067871
> STR_ID: 1s9r |STR_LEN: 1772 |STR_TIME: 0.20396804809570312
> STR_ID: 1s9s |STR_LEN: 101 |STR_TIME: 1.367361068725586
> STR_ID: 1s9t |STR_LEN: 954 |STR_TIME: 0.14053916931152344
> STR_ID: 1s9u |STR_LEN: 472 |STR_TIME: 0.038488149642944336
> STR_ID: 1s9v |STR_LEN: 1097 |STR_TIME: 0.11765408515930176
> STR_ID: 1s9w |STR_LEN: 576 |STR_TIME: 0.06326985359191895
> STR_ID: 1s9x |STR_LEN: 552 |STR_TIME: 0.17687296867370605
> STR_ID: 1s9y |STR_LEN: 590 |STR_TIME: 0.059931039810180664
> STR_ID: 1s9z |STR_LEN: 26 |STR_TIME: 0.0029840469360351562
> STR_ID: 3s90 |STR_LEN: 958 |STR_TIME: 0.10185503959655762
> STR_ID: 3s91 |STR_LEN: 183 |STR_TIME: 0.020817041397094727
> STR_ID: 3s92 |STR_LEN: 305 |STR_TIME: 0.02980208396911621
> STR_ID: 3s93 |STR_LEN: 190 |STR_TIME: 0.060579776763916016
> STR_ID: 3s94 |STR_LEN: 1175 |STR_TIME: 0.22233819961547852
> STR_ID: 3s95 |STR_LEN: 1182 |STR_TIME: 0.13963985443115234
> STR_ID: 3s96 |STR_LEN: 1733 |STR_TIME: 0.144819974899292
> STR_ID: 3s97 |STR_LEN: 1096 |STR_TIME: 0.21336793899536133
> STR_ID: 3s98 |STR_LEN: 416 |STR_TIME: 0.05672597885131836
> STR_ID: 3s99 |STR_LEN: 599 |STR_TIME: 0.06559514999389648
> STR_ID: 3s9a |STR_LEN: 405 |STR_TIME: 0.0705108642578125
> STR_ID: 3s9b |STR_LEN: 415 |STR_TIME: 0.0358271598815918
> STR_ID: 3s9c |STR_LEN: 449 |STR_TIME: 0.04202389717102051
> STR_ID: 3s9d |STR_LEN: 970 |STR_TIME: 0.09824585914611816
> STR_ID: 3s9e |STR_LEN: 1100 |STR_TIME: 0.21254801750183105
> STR_ID: 3s9f |STR_LEN: 216 |STR_TIME: 0.0299990177154541
> STR_ID: 3s9g |STR_LEN: 209 |STR_TIME: 0.031059980392456055
> STR_ID: 3s9h |STR_LEN: 2097 |STR_TIME: 0.2573277950286865
> STR_ID: 3s9i |STR_LEN: 1392 |STR_TIME: 0.11973094940185547
> STR_ID: 3s9j |STR_LEN: 849 |STR_TIME: 0.12394118309020996
> STR_ID: 3s9k |STR_LEN: 132 |STR_TIME: 0.017060041427612305
> STR_ID: 3s9l |STR_LEN: 2287 |STR_TIME: 0.3570578098297119
> STR_ID: 3s9m |STR_LEN: 2290 |STR_TIME: 0.35088300704956055
> STR_ID: 3s9n |STR_LEN: 2253 |STR_TIME: 0.3943159580230713
> STR_ID: 3s9o |STR_LEN: 459 |STR_TIME: 0.0749509334564209
> STR_ID: 3s9q |STR_LEN: 526 |STR_TIME: 0.040669918060302734
> STR_ID: 3s9s |STR_LEN: 321 |STR_TIME: 0.04788517951965332
> STR_ID: 3s9t |STR_LEN: 567 |STR_TIME: 0.13296175003051758
> STR_ID: 3s9u |STR_LEN: 618 |STR_TIME: 0.06059098243713379
> STR_ID: 3s9v |STR_LEN: 4355 |STR_TIME: 0.5285427570343018
> STR_ID: 3s9w |STR_LEN: 240 |STR_TIME: 0.05202293395996094
> STR_ID: 3s9x |STR_LEN: 509 |STR_TIME: 0.03948330879211426
> STR_ID: 3s9y |STR_LEN: 2435 |STR_TIME: 0.3008389472961426
> STR_ID: 3s9z |STR_LEN: 1578 |STR_TIME: 0.12029385566711426
>> FINISH_DIR: ./data/s/s9/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 773 |DIR_TIME: 10.69510817527771 

>> START_DIR: ./data/s/sa/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1sa0 |STR_LEN: 1819 |STR_TIME: 0.30377793312072754
> STR_ID: 1sa1 |STR_LEN: 1853 |STR_TIME: 0.31276798248291016
> STR_ID: 1sa3 |STR_LEN: 893 |STR_TIME: 0.09793686866760254
> STR_ID: 1sa4 |STR_LEN: 1401 |STR_TIME: 0.1915140151977539
> STR_ID: 1sa5 |STR_LEN: 1014 |STR_TIME: 0.12034106254577637
> STR_ID: 1sa8 |STR_LEN: 106 |STR_TIME: 0.31871891021728516
> STR_ID: 1sa9 |STR_LEN: 60 |STR_TIME: 0.016717910766601562
> STR_ID: 1saa |STR_LEN: 32 |STR_TIME: 0.17729473114013672
> STR_ID: 1sac |STR_LEN: 1034 |STR_TIME: 0.19797587394714355
> STR_ID: 1sae |STR_LEN: 172 |STR_TIME: 5.065479040145874
> STR_ID: 1saf |STR_LEN: 172 |STR_TIME: 4.919190168380737
> STR_ID: 1sak |STR_LEN: 172 |STR_TIME: 0.05158591270446777
> STR_ID: 1sal |STR_LEN: 172 |STR_TIME: 0.05148601531982422
> STR_ID: 1san |STR_LEN: 62 |STR_TIME: 1.0150511264801025
> STR_ID: 1sap |STR_LEN: 66 |STR_TIME: 0.020586013793945312
> STR_ID: 1saq |STR_LEN: 60 |STR_TIME: 0.016901254653930664
> STR_ID: 1sar |STR_LEN: 432 |STR_TIME: 0.031358957290649414
> STR_ID: 1sat |STR_LEN: 670 |STR_TIME: 0.0716867446899414
> STR_ID: 1sau |STR_LEN: 263 |STR_TIME: 0.029397964477539062
> STR_ID: 1sav |STR_LEN: 473 |STR_TIME: 0.05233001708984375
> STR_ID: 1saw |STR_LEN: 546 |STR_TIME: 0.11414384841918945
> STR_ID: 1sax |STR_LEN: 328 |STR_TIME: 0.05525708198547363
> STR_ID: 1say |STR_LEN: 458 |STR_TIME: 0.051011085510253906
> STR_ID: 1saz |STR_LEN: 444 |STR_TIME: 0.052805185317993164
> STR_ID: 2sak |STR_LEN: 207 |STR_TIME: 0.017772912979125977
> STR_ID: 2sam |STR_LEN: 124 |STR_TIME: 0.01353001594543457
> STR_ID: 2sar |STR_LEN: 417 |STR_TIME: 0.030910253524780273
> STR_ID: 2sas |STR_LEN: 189 |STR_TIME: 0.05808210372924805
> STR_ID: 3sa0 |STR_LEN: 655 |STR_TIME: 0.1160440444946289
> STR_ID: 3sa1 |STR_LEN: 368 |STR_TIME: 0.05208301544189453
> STR_ID: 3sa2 |STR_LEN: 451 |STR_TIME: 0.053955078125
> STR_ID: 3sa3 |STR_LEN: 329 |STR_TIME: 0.06653976440429688
> STR_ID: 3sa4 |STR_LEN: 330 |STR_TIME: 0.042713165283203125
> STR_ID: 3sa5 |STR_LEN: 323 |STR_TIME: 0.042968034744262695
> STR_ID: 3sa6 |STR_LEN: 359 |STR_TIME: 0.04091501235961914
> STR_ID: 3sa7 |STR_LEN: 362 |STR_TIME: 0.04203510284423828
> STR_ID: 3sa8 |STR_LEN: 373 |STR_TIME: 0.04235696792602539
> STR_ID: 3sa9 |STR_LEN: 319 |STR_TIME: 0.03819704055786133
> STR_ID: 3saa |STR_LEN: 302 |STR_TIME: 0.06843113899230957
> STR_ID: 3sab |STR_LEN: 349 |STR_TIME: 0.0422968864440918
> STR_ID: 3sac |STR_LEN: 349 |STR_TIME: 0.03826403617858887
> STR_ID: 3sad |STR_LEN: 1354 |STR_TIME: 0.11664509773254395
> STR_ID: 3sae |STR_LEN: 1552 |STR_TIME: 0.18954968452453613
> STR_ID: 3saf |STR_LEN: 1017 |STR_TIME: 0.11801600456237793
> STR_ID: 3sag |STR_LEN: 993 |STR_TIME: 0.14971375465393066
> STR_ID: 3sah |STR_LEN: 966 |STR_TIME: 0.11886739730834961
> STR_ID: 3sai |STR_LEN: 568 |STR_TIME: 0.05871272087097168
> STR_ID: 3saj |STR_LEN: 1652 |STR_TIME: 0.34444475173950195
> STR_ID: 3sak |STR_LEN: 172 |STR_TIME: 1.4350919723510742
> STR_ID: 3sal |STR_LEN: 1750 |STR_TIME: 0.2544577121734619
> STR_ID: 3sam |STR_LEN: 2259 |STR_TIME: 0.3660769462585449
> STR_ID: 3san |STR_LEN: 1904 |STR_TIME: 0.1686398983001709
> STR_ID: 3sao |STR_LEN: 438 |STR_TIME: 0.054457902908325195
> STR_ID: 3sap |STR_LEN: 457 |STR_TIME: 0.10529422760009766
> STR_ID: 3saq |STR_LEN: 957 |STR_TIME: 0.17014002799987793
> STR_ID: 3sar |STR_LEN: 486 |STR_TIME: 0.05941295623779297
> STR_ID: 3sas |STR_LEN: 449 |STR_TIME: 0.08809399604797363
> STR_ID: 3sat |STR_LEN: 427 |STR_TIME: 0.05568885803222656
> STR_ID: 3sau |STR_LEN: 531 |STR_TIME: 0.06296586990356445
> STR_ID: 3sav |STR_LEN: 425 |STR_TIME: 0.06207704544067383
> STR_ID: 3saw |STR_LEN: 372 |STR_TIME: 0.0584108829498291
> STR_ID: 3sax |STR_LEN: 619 |STR_TIME: 0.10823607444763184
> STR_ID: 3say |STR_LEN: 923 |STR_TIME: 0.1038520336151123
> STR_ID: 3saz |STR_LEN: 1290 |STR_TIME: 0.13330507278442383
>> FINISH_DIR: ./data/s/sa/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 837 |DIR_TIME: 19.20811891555786 

>> START_DIR: ./data/s/sb/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1sb0 |STR_LEN: 112 |STR_TIME: 0.8066701889038086
> STR_ID: 1sb1 |STR_LEN: 564 |STR_TIME: 0.048735857009887695
> STR_ID: 1sb2 |STR_LEN: 423 |STR_TIME: 0.03961300849914551
> STR_ID: 1sb3 |STR_LEN: 3540 |STR_TIME: 0.4752199649810791
> STR_ID: 1sb6 |STR_LEN: 64 |STR_TIME: 0.38436126708984375
> STR_ID: 1sb7 |STR_LEN: 951 |STR_TIME: 0.17042279243469238
> STR_ID: 1sb8 |STR_LEN: 525 |STR_TIME: 0.05391097068786621
> STR_ID: 1sb9 |STR_LEN: 484 |STR_TIME: 0.05410504341125488
> STR_ID: 1sbb |STR_LEN: 1109 |STR_TIME: 0.20189213752746582
> STR_ID: 1sbc |STR_LEN: 275 |STR_TIME: 0.03611588478088379
> STR_ID: 1sbd |STR_LEN: 281 |STR_TIME: 0.03178095817565918
> STR_ID: 1sbe |STR_LEN: 256 |STR_TIME: 0.033518075942993164
> STR_ID: 1sbf |STR_LEN: 260 |STR_TIME: 0.033689022064208984
> STR_ID: 1sbg |STR_LEN: 222 |STR_TIME: 0.027981996536254883
> STR_ID: 1sbh |STR_LEN: 366 |STR_TIME: 0.03954505920410156
> STR_ID: 1sbi |STR_LEN: 348 |STR_TIME: 0.03617072105407715
> STR_ID: 1sbj |STR_LEN: 83 |STR_TIME: 0.5622501373291016
> STR_ID: 1sbk |STR_LEN: 981 |STR_TIME: 0.0857999324798584
> STR_ID: 1sbm |STR_LEN: 878 |STR_TIME: 0.056962013244628906
> STR_ID: 1sbn |STR_LEN: 656 |STR_TIME: 0.10888671875
> STR_ID: 1sbo |STR_LEN: 110 |STR_TIME: 0.698939323425293
> STR_ID: 1sbp |STR_LEN: 448 |STR_TIME: 0.0451812744140625
> STR_ID: 1sbq |STR_LEN: 446 |STR_TIME: 0.055130720138549805
> STR_ID: 1sbr |STR_LEN: 446 |STR_TIME: 0.052825927734375
> STR_ID: 1sbs |STR_LEN: 1387 |STR_TIME: 0.08441591262817383
> STR_ID: 1sbt |STR_LEN: 292 |STR_TIME: 0.03518199920654297
> STR_ID: 1sbu |STR_LEN: 11 |STR_TIME: 0.10822176933288574
> STR_ID: 1sbw |STR_LEN: 512 |STR_TIME: 0.03938007354736328
> STR_ID: 1sbx |STR_LEN: 185 |STR_TIME: 0.01757526397705078
> STR_ID: 1sby |STR_LEN: 1299 |STR_TIME: 0.11271286010742188
> STR_ID: 1sbz |STR_LEN: 1182 |STR_TIME: 0.13229084014892578
> STR_ID: 2sba |STR_LEN: 260 |STR_TIME: 0.032797813415527344
> STR_ID: 2sbl |STR_LEN: 1679 |STR_TIME: 0.27831029891967773
> STR_ID: 2sbt |STR_LEN: 286 |STR_TIME: 0.0387110710144043
> STR_ID: 3sb0 |STR_LEN: 1112 |STR_TIME: 0.10863113403320312
> STR_ID: 3sb1 |STR_LEN: 402 |STR_TIME: 0.050389766693115234
> STR_ID: 3sb2 |STR_LEN: 553 |STR_TIME: 0.07775187492370605
> STR_ID: 3sb3 |STR_LEN: 179 |STR_TIME: 0.06641602516174316
> STR_ID: 3sb4 |STR_LEN: 1088 |STR_TIME: 0.13018798828125
> STR_ID: 3sb5 |STR_LEN: 876 |STR_TIME: 0.11698579788208008
> STR_ID: 3sb6 |STR_LEN: 356 |STR_TIME: 0.08072304725646973
> STR_ID: 3sb7 |STR_LEN: 356 |STR_TIME: 0.05669689178466797
> STR_ID: 3sb8 |STR_LEN: 506 |STR_TIME: 0.06891703605651855
> STR_ID: 3sb9 |STR_LEN: 426 |STR_TIME: 0.06055498123168945
> STR_ID: 3sba |STR_LEN: 984 |STR_TIME: 0.2117629051208496
> STR_ID: 3sbb |STR_LEN: 413 |STR_TIME: 0.03770279884338379
> STR_ID: 3sbc |STR_LEN: 2309 |STR_TIME: 0.3241078853607178
> STR_ID: 3sbd |STR_LEN: 503 |STR_TIME: 0.06618881225585938
> STR_ID: 3sbe |STR_LEN: 203 |STR_TIME: 0.06952309608459473
> STR_ID: 3sbf |STR_LEN: 2991 |STR_TIME: 0.27683401107788086
> STR_ID: 3sbg |STR_LEN: 497 |STR_TIME: 0.11547017097473145
> STR_ID: 3sbh |STR_LEN: 568 |STR_TIME: 0.04747414588928223
> STR_ID: 3sbi |STR_LEN: 583 |STR_TIME: 0.05681490898132324
> STR_ID: 3sbj |STR_LEN: 428 |STR_TIME: 0.060071706771850586
> STR_ID: 3sbk |STR_LEN: 253 |STR_TIME: 0.07852983474731445
> STR_ID: 3sbl |STR_LEN: 294 |STR_TIME: 0.040911197662353516
> STR_ID: 3sbm |STR_LEN: 561 |STR_TIME: 0.05330610275268555
> STR_ID: 3sbn |STR_LEN: 50 |STR_TIME: 0.009428024291992188
> STR_ID: 3sbo |STR_LEN: 2688 |STR_TIME: 0.5332772731781006
> STR_ID: 3sbp |STR_LEN: 7675 |STR_TIME: 1.1658287048339844
> STR_ID: 3sbq |STR_LEN: 1956 |STR_TIME: 0.30446314811706543
> STR_ID: 3sbr |STR_LEN: 7335 |STR_TIME: 1.2253401279449463
> STR_ID: 3sbs |STR_LEN: 615 |STR_TIME: 0.07148003578186035
> STR_ID: 3sbt |STR_LEN: 1141 |STR_TIME: 0.2150132656097412
> STR_ID: 3sbu |STR_LEN: 630 |STR_TIME: 0.09544014930725098
> STR_ID: 3sbw |STR_LEN: 562 |STR_TIME: 0.07764315605163574
> STR_ID: 3sbx |STR_LEN: 1602 |STR_TIME: 0.27999305725097656
> STR_ID: 3sby |STR_LEN: 476 |STR_TIME: 0.08192706108093262
> STR_ID: 3sbz |STR_LEN: 380 |STR_TIME: 0.03835582733154297
> STR_ID: 4sbv |STR_LEN: 657 |STR_TIME: 0.08773612976074219
>> FINISH_DIR: ./data/s/sb/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 907 |DIR_TIME: 12.045565843582153 

>> START_DIR: ./data/s/sc/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1sc0 |STR_LEN: 517 |STR_TIME: 0.04222702980041504
> STR_ID: 1sc1 |STR_LEN: 316 |STR_TIME: 0.039118051528930664
> STR_ID: 1sc3 |STR_LEN: 538 |STR_TIME: 0.04717111587524414
> STR_ID: 1sc4 |STR_LEN: 398 |STR_TIME: 0.07966804504394531
> STR_ID: 1sc5 |STR_LEN: 300 |STR_TIME: 0.03714895248413086
> STR_ID: 1sc6 |STR_LEN: 2004 |STR_TIME: 0.2575099468231201
> STR_ID: 1sc7 |STR_LEN: 613 |STR_TIME: 0.10909914970397949
> STR_ID: 1sc8 |STR_LEN: 366 |STR_TIME: 0.039324045181274414
> STR_ID: 1sc9 |STR_LEN: 569 |STR_TIME: 0.04382181167602539
> STR_ID: 1sca |STR_LEN: 403 |STR_TIME: 0.03562593460083008
> STR_ID: 1scb |STR_LEN: 386 |STR_TIME: 0.0368499755859375
> STR_ID: 1scd |STR_LEN: 390 |STR_TIME: 0.0837409496307373
> STR_ID: 1sce |STR_LEN: 649 |STR_TIME: 0.07200908660888672
> STR_ID: 1scf |STR_LEN: 716 |STR_TIME: 0.07139301300048828
> STR_ID: 1sch |STR_LEN: 694 |STR_TIME: 0.0812079906463623
> STR_ID: 1sci |STR_LEN: 521 |STR_TIME: 0.041895151138305664
> STR_ID: 1scj |STR_LEN: 537 |STR_TIME: 0.0779881477355957
> STR_ID: 1sck |STR_LEN: 553 |STR_TIME: 0.046977996826171875
> STR_ID: 1scl |STR_LEN: 29 |STR_TIME: 0.09561014175415039
> STR_ID: 1scm |STR_LEN: 349 |STR_TIME: 0.05241107940673828
> STR_ID: 1scn |STR_LEN: 419 |STR_TIME: 0.039639949798583984
> STR_ID: 1sco |STR_LEN: 38 |STR_TIME: 0.36695194244384766
> STR_ID: 1scq |STR_LEN: 261 |STR_TIME: 0.06171417236328125
> STR_ID: 1scr |STR_LEN: 383 |STR_TIME: 0.03569984436035156
> STR_ID: 1scs |STR_LEN: 388 |STR_TIME: 0.034770965576171875
> STR_ID: 1scu |STR_LEN: 1464 |STR_TIME: 0.19626712799072266
> STR_ID: 1scv |STR_LEN: 83 |STR_TIME: 0.5762171745300293
> STR_ID: 1scw |STR_LEN: 862 |STR_TIME: 0.07823991775512695
> STR_ID: 1scy |STR_LEN: 32 |STR_TIME: 0.2742009162902832
> STR_ID: 1scz |STR_LEN: 452 |STR_TIME: 0.042886972427368164
> STR_ID: 2scp |STR_LEN: 567 |STR_TIME: 0.052863359451293945
> STR_ID: 2scu |STR_LEN: 1848 |STR_TIME: 0.23332977294921875
> STR_ID: 3sc0 |STR_LEN: 417 |STR_TIME: 0.07145500183105469
> STR_ID: 3sc1 |STR_LEN: 317 |STR_TIME: 0.04447007179260254
> STR_ID: 3sc2 |STR_LEN: 613 |STR_TIME: 0.10467028617858887
> STR_ID: 3sc3 |STR_LEN: 428 |STR_TIME: 0.07441377639770508
> STR_ID: 3sc4 |STR_LEN: 729 |STR_TIME: 0.09442901611328125
> STR_ID: 3sc6 |STR_LEN: 1947 |STR_TIME: 0.3591501712799072
> STR_ID: 3sc7 |STR_LEN: 1092 |STR_TIME: 0.1110382080078125
> STR_ID: 3sc8 |STR_LEN: 54 |STR_TIME: 0.010563850402832031
> STR_ID: 3sce |STR_LEN: 2271 |STR_TIME: 0.29772305488586426
> STR_ID: 3scf |STR_LEN: 616 |STR_TIME: 0.07633280754089355
> STR_ID: 3scg |STR_LEN: 629 |STR_TIME: 0.0826108455657959
> STR_ID: 3sch |STR_LEN: 545 |STR_TIME: 0.058326005935668945
> STR_ID: 3sci |STR_LEN: 1546 |STR_TIME: 0.33437585830688477
> STR_ID: 3scj |STR_LEN: 1546 |STR_TIME: 0.31081295013427734
> STR_ID: 3sck |STR_LEN: 1544 |STR_TIME: 0.3534970283508301
> STR_ID: 3scl |STR_LEN: 1544 |STR_TIME: 0.34493184089660645
> STR_ID: 3scm |STR_LEN: 952 |STR_TIME: 0.12388801574707031
> STR_ID: 3scn |STR_LEN: 1600 |STR_TIME: 0.20502090454101562
> STR_ID: 3sco |STR_LEN: 1786 |STR_TIME: 0.16289877891540527
> STR_ID: 3scp |STR_LEN: 1711 |STR_TIME: 0.21099400520324707
> STR_ID: 3scq |STR_LEN: 1733 |STR_TIME: 0.1622471809387207
> STR_ID: 3scr |STR_LEN: 1816 |STR_TIME: 0.20607209205627441
> STR_ID: 3scs |STR_LEN: 1823 |STR_TIME: 0.15731287002563477
> STR_ID: 3sct |STR_LEN: 1864 |STR_TIME: 0.20567107200622559
> STR_ID: 3scu |STR_LEN: 1873 |STR_TIME: 0.20722723007202148
> STR_ID: 3scv |STR_LEN: 1733 |STR_TIME: 0.16296124458312988
> STR_ID: 3scw |STR_LEN: 1854 |STR_TIME: 0.22215604782104492
> STR_ID: 3scx |STR_LEN: 1284 |STR_TIME: 0.20136499404907227
