>> START_DIR: ./data/h/h0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1h00 |STR_LEN: 490 |STR_TIME: 0.04877305030822754
>> FINISH_DIR: ./data/h/hh/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 2830 |DIR_TIME: 29.27566695213318 

>> START_DIR: ./data/h/hi/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1hi0 |STR_LEN: 2019 |STR_TIME: 0.3447420597076416
> STR_ID: 1hi1 |STR_LEN: 1995 |STR_TIME: 0.34176111221313477
> STR_ID: 1hi2 |STR_LEN: 247 |STR_TIME: 0.021624088287353516
> STR_ID: 1hi3 |STR_LEN: 288 |STR_TIME: 0.023691177368164062
> STR_ID: 1hi4 |STR_LEN: 259 |STR_TIME: 0.024454116821289062
> STR_ID: 1hi5 |STR_LEN: 268 |STR_TIME: 0.023705005645751953
> STR_ID: 1hi6 |STR_LEN: 498 |STR_TIME: 0.05978703498840332
> STR_ID: 1hi7 |STR_LEN: 120 |STR_TIME: 0.4043447971343994
> STR_ID: 1hi8 |STR_LEN: 1330 |STR_TIME: 0.22734308242797852
> STR_ID: 1hi9 |STR_LEN: 1627 |STR_TIME: 0.2686152458190918
> STR_ID: 1hia |STR_LEN: 860 |STR_TIME: 0.08969879150390625
> STR_ID: 1hib |STR_LEN: 263 |STR_TIME: 0.023164749145507812
> STR_ID: 1hic |STR_LEN: 51 |STR_TIME: 0.3202178478240967
> STR_ID: 1hig |STR_LEN: 492 |STR_TIME: 0.012073993682861328
> STR_ID: 1hih |STR_LEN: 346 |STR_TIME: 0.02982807159423828
> STR_ID: 1hii |STR_LEN: 395 |STR_TIME: 0.030479907989501953
> STR_ID: 1hij |STR_LEN: 150 |STR_TIME: 0.01893019676208496
> STR_ID: 1hik |STR_LEN: 150 |STR_TIME: 0.017819881439208984
> STR_ID: 1hil |STR_LEN: 1022 |STR_TIME: 0.17120909690856934
> STR_ID: 1him |STR_LEN: 883 |STR_TIME: 0.12539315223693848
> STR_ID: 1hin |STR_LEN: 467 |STR_TIME: 0.05943799018859863
> STR_ID: 1hio |STR_LEN: 354 |STR_TIME: 0.007863998413085938
> STR_ID: 1hip |STR_LEN: 161 |STR_TIME: 0.012692928314208984
> STR_ID: 1hiq |STR_LEN: 51 |STR_TIME: 0.17528772354125977
> STR_ID: 1his |STR_LEN: 46 |STR_TIME: 0.19713091850280762
> STR_ID: 1hit |STR_LEN: 51 |STR_TIME: 0.158980131149292
> STR_ID: 1hiv |STR_LEN: 289 |STR_TIME: 0.0320889949798584
> STR_ID: 1hiw |STR_LEN: 736 |STR_TIME: 0.09765887260437012
> STR_ID: 1hix |STR_LEN: 591 |STR_TIME: 0.05725574493408203
> STR_ID: 1hiy |STR_LEN: 494 |STR_TIME: 0.10902118682861328
> STR_ID: 1hiz |STR_LEN: 1008 |STR_TIME: 0.06697702407836914
> STR_ID: 2hi0 |STR_LEN: 1140 |STR_TIME: 0.0894770622253418
> STR_ID: 2hi1 |STR_LEN: 1068 |STR_TIME: 0.12691998481750488
> STR_ID: 2hi2 |STR_LEN: 364 |STR_TIME: 0.028228759765625
> STR_ID: 2hi3 |STR_LEN: 73 |STR_TIME: 0.48155808448791504
> STR_ID: 2hi4 |STR_LEN: 642 |STR_TIME: 0.0772559642791748
> STR_ID: 2hi5 |STR_LEN: 42 |STR_TIME: 0.005845308303833008
> STR_ID: 2hi6 |STR_LEN: 132 |STR_TIME: 0.9019219875335693
> STR_ID: 2hi7 |STR_LEN: 324 |STR_TIME: 0.04434990882873535
> STR_ID: 2hi8 |STR_LEN: 735 |STR_TIME: 0.056264400482177734
> STR_ID: 2hi9 |STR_LEN: 1442 |STR_TIME: 0.24532008171081543
> STR_ID: 2hia |STR_LEN: 354 |STR_TIME: 0.029307126998901367
> STR_ID: 2hib |STR_LEN: 547 |STR_TIME: 0.04850316047668457
> STR_ID: 2hid |STR_LEN: 87 |STR_TIME: 0.685093879699707
> STR_ID: 2hig |STR_LEN: 1066 |STR_TIME: 0.12276601791381836
> STR_ID: 2hih |STR_LEN: 803 |STR_TIME: 0.10968208312988281
> STR_ID: 2hii |STR_LEN: 1470 |STR_TIME: 0.28670716285705566
> STR_ID: 2hij |STR_LEN: 855 |STR_TIME: 0.143934965133667
> STR_ID: 2hik |STR_LEN: 2204 |STR_TIME: 0.3864021301269531
> STR_ID: 2hil |STR_LEN: 2898 |STR_TIME: 0.48940014839172363
> STR_ID: 2him |STR_LEN: 1843 |STR_TIME: 0.24825096130371094
> STR_ID: 2hin |STR_LEN: 286 |STR_TIME: 0.036993980407714844
> STR_ID: 2hio |STR_LEN: 362 |STR_TIME: 0.05169677734375
> STR_ID: 2hip |STR_LEN: 248 |STR_TIME: 0.023379087448120117
> STR_ID: 2hiq |STR_LEN: 293 |STR_TIME: 0.029170989990234375
> STR_ID: 2hir |STR_LEN: 49 |STR_TIME: 0.4804069995880127
> STR_ID: 2his |STR_LEN: 445 |STR_TIME: 0.07339811325073242
> STR_ID: 2hit |STR_LEN: 1247 |STR_TIME: 0.15409088134765625
> STR_ID: 2hiu |STR_LEN: 51 |STR_TIME: 0.20888996124267578
> STR_ID: 2hiv |STR_LEN: 802 |STR_TIME: 0.0939328670501709
> STR_ID: 2hiw |STR_LEN: 774 |STR_TIME: 0.09066987037658691
> STR_ID: 2hix |STR_LEN: 582 |STR_TIME: 0.08791875839233398
> STR_ID: 2hiy |STR_LEN: 2389 |STR_TIME: 0.2095479965209961
> STR_ID: 2hiz |STR_LEN: 1352 |STR_TIME: 0.1947040557861328
> STR_ID: 3hi0 |STR_LEN: 1287 |STR_TIME: 0.14874672889709473
> STR_ID: 3hi1 |STR_LEN: 1563 |STR_TIME: 0.3235158920288086
> STR_ID: 3hi2 |STR_LEN: 516 |STR_TIME: 0.05467724800109863
> STR_ID: 3hi4 |STR_LEN: 2697 |STR_TIME: 0.32261013984680176
> STR_ID: 3hi5 |STR_LEN: 484 |STR_TIME: 0.0633540153503418
> STR_ID: 3hi6 |STR_LEN: 1917 |STR_TIME: 0.24201393127441406
> STR_ID: 3hi7 |STR_LEN: 2586 |STR_TIME: 0.28409504890441895
> STR_ID: 3hi8 |STR_LEN: 1513 |STR_TIME: 0.25082898139953613
> STR_ID: 3hi9 |STR_LEN: 512 |STR_TIME: 0.05216503143310547
> STR_ID: 3hia |STR_LEN: 347 |STR_TIME: 0.0347898006439209
> STR_ID: 3hib |STR_LEN: 502 |STR_TIME: 0.048882246017456055
> STR_ID: 3hic |STR_LEN: 540 |STR_TIME: 0.04569196701049805
> STR_ID: 3hid |STR_LEN: 1076 |STR_TIME: 0.1504509449005127
> STR_ID: 3hie |STR_LEN: 897 |STR_TIME: 0.12173604965209961
> STR_ID: 3hif |STR_LEN: 1194 |STR_TIME: 0.19917607307434082
> STR_ID: 3hig |STR_LEN: 2399 |STR_TIME: 0.2519359588623047
> STR_ID: 3hih |STR_LEN: 776 |STR_TIME: 0.11155486106872559
> STR_ID: 3hii |STR_LEN: 2363 |STR_TIME: 0.289870023727417
> STR_ID: 3hij |STR_LEN: 2329 |STR_TIME: 0.1849830150604248
> STR_ID: 3hik |STR_LEN: 355 |STR_TIME: 0.03954195976257324
> STR_ID: 3hil |STR_LEN: 163 |STR_TIME: 0.029191255569458008
> STR_ID: 3him |STR_LEN: 514 |STR_TIME: 0.10644388198852539
> STR_ID: 3hin |STR_LEN: 751 |STR_TIME: 0.07677578926086426
> STR_ID: 3hio |STR_LEN: 324 |STR_TIME: 0.04041600227355957
> STR_ID: 3hip |STR_LEN: 247 |STR_TIME: 0.03571200370788574
> STR_ID: 3hiq |STR_LEN: 707 |STR_TIME: 0.07938218116760254
> STR_ID: 3his |STR_LEN: 985 |STR_TIME: 0.11662483215332031
> STR_ID: 3hit |STR_LEN: 843 |STR_TIME: 0.08084797859191895
> STR_ID: 3hiu |STR_LEN: 935 |STR_TIME: 0.1116483211517334
> STR_ID: 3hiv |STR_LEN: 608 |STR_TIME: 0.11398601531982422
> STR_ID: 3hiw |STR_LEN: 958 |STR_TIME: 0.09054899215698242
> STR_ID: 3hix |STR_LEN: 486 |STR_TIME: 0.05191802978515625
> STR_ID: 3hiy |STR_LEN: 938 |STR_TIME: 0.1525881290435791
> STR_ID: 3hiz |STR_LEN: 1258 |STR_TIME: 0.1821751594543457
> STR_ID: 4hi0 |STR_LEN: 1661 |STR_TIME: 0.29332590103149414
> STR_ID: 4hi1 |STR_LEN: 514 |STR_TIME: 0.053305864334106445
> STR_ID: 4hi2 |STR_LEN: 1101 |STR_TIME: 0.2607729434967041
> STR_ID: 4hi3 |STR_LEN: 867 |STR_TIME: 0.09158873558044434
> STR_ID: 4hi4 |STR_LEN: 552 |STR_TIME: 0.09740900993347168
> STR_ID: 4hi5 |STR_LEN: 136 |STR_TIME: 0.02189183235168457
> STR_ID: 4hi6 |STR_LEN: 642 |STR_TIME: 0.08217597007751465
> STR_ID: 4hi7 |STR_LEN: 1111 |STR_TIME: 0.09318089485168457
> STR_ID: 4hi8 |STR_LEN: 712 |STR_TIME: 0.13041996955871582
> STR_ID: 4hi9 |STR_LEN: 474 |STR_TIME: 0.0844261646270752
> STR_ID: 4hia |STR_LEN: 690 |STR_TIME: 0.0612187385559082
> STR_ID: 4hib |STR_LEN: 633 |STR_TIME: 0.08260107040405273
> STR_ID: 4hic |STR_LEN: 408 |STR_TIME: 0.0952000617980957
> STR_ID: 4hid |STR_LEN: 343 |STR_TIME: 0.03146505355834961
> STR_ID: 4hie |STR_LEN: 691 |STR_TIME: 0.06384086608886719
> STR_ID: 4hif |STR_LEN: 91 |STR_TIME: 0.008019208908081055
> STR_ID: 4hig |STR_LEN: 106 |STR_TIME: 0.00869607925415039
> STR_ID: 4hih |STR_LEN: 1140 |STR_TIME: 0.11846518516540527
> STR_ID: 4hii |STR_LEN: 938 |STR_TIME: 0.15035009384155273
> STR_ID: 4hij |STR_LEN: 1153 |STR_TIME: 0.12305712699890137
> STR_ID: 4hik |STR_LEN: 322 |STR_TIME: 0.03112506866455078
> STR_ID: 4hil |STR_LEN: 402 |STR_TIME: 0.07731389999389648
> STR_ID: 4him |STR_LEN: 319 |STR_TIME: 0.027055978775024414
> STR_ID: 4hin |STR_LEN: 371 |STR_TIME: 0.05342698097229004
> STR_ID: 4hio |STR_LEN: 340 |STR_TIME: 0.027743101119995117
> STR_ID: 4hip |STR_LEN: 276 |STR_TIME: 0.03604483604431152
> STR_ID: 4hiq |STR_LEN: 437 |STR_TIME: 0.05022001266479492
> STR_ID: 4hir |STR_LEN: 49 |STR_TIME: 0.4589498043060303
> STR_ID: 4his |STR_LEN: 460 |STR_TIME: 0.04933500289916992
> STR_ID: 4hit |STR_LEN: 669 |STR_TIME: 0.07768821716308594
> STR_ID: 4hiu |STR_LEN: 134 |STR_TIME: 0.02175307273864746
> STR_ID: 4hiv |STR_LEN: 173 |STR_TIME: 0.0122528076171875
> STR_ID: 4hiw |STR_LEN: 145 |STR_TIME: 0.021572113037109375
> STR_ID: 4hix |STR_LEN: 681 |STR_TIME: 0.06527304649353027
> STR_ID: 4hiy |STR_LEN: 134 |STR_TIME: 0.018898963928222656
> STR_ID: 4hiz |STR_LEN: 5540 |STR_TIME: 0.6038341522216797
> STR_ID: 5hi0 |STR_LEN: 484 |STR_TIME: 0.053624868392944336
> STR_ID: 5hi1 |STR_LEN: 723 |STR_TIME: 0.10209894180297852
> STR_ID: 5hi2 |STR_LEN: 277 |STR_TIME: 0.04477691650390625
> STR_ID: 5hi3 |STR_LEN: 1210 |STR_TIME: 0.21311116218566895
> STR_ID: 5hi4 |STR_LEN: 1385 |STR_TIME: 0.19678688049316406
> STR_ID: 5hi5 |STR_LEN: 1381 |STR_TIME: 0.22482728958129883
> STR_ID: 5hi6 |STR_LEN: 611 |STR_TIME: 0.0662848949432373
> STR_ID: 5hi7 |STR_LEN: 552 |STR_TIME: 0.16620182991027832
> STR_ID: 5hi8 |STR_LEN: 352 |STR_TIME: 0.09038090705871582
> STR_ID: 5hi9 |STR_LEN: 2408 |STR_TIME: 0.4045600891113281
> STR_ID: 5hia |STR_LEN: 1273 |STR_TIME: 0.20353484153747559
> STR_ID: 5hib |STR_LEN: 315 |STR_TIME: 0.0583338737487793
> STR_ID: 5hic |STR_LEN: 403 |STR_TIME: 0.06131887435913086
> STR_ID: 5hid |STR_LEN: 643 |STR_TIME: 0.16254281997680664
> STR_ID: 5hie |STR_LEN: 1076 |STR_TIME: 0.18720221519470215
> STR_ID: 5hif |STR_LEN: 1085 |STR_TIME: 0.11750602722167969
> STR_ID: 5hih |STR_LEN: 353 |STR_TIME: 0.030226945877075195
> STR_ID: 5hii |STR_LEN: 402 |STR_TIME: 0.048766136169433594
> STR_ID: 5hij |STR_LEN: 431 |STR_TIME: 0.04912209510803223
> STR_ID: 5hik |STR_LEN: 318 |STR_TIME: 0.04552006721496582
> STR_ID: 5hil |STR_LEN: 306 |STR_TIME: 0.044568777084350586
> STR_ID: 5him |STR_LEN: 327 |STR_TIME: 0.08492207527160645
> STR_ID: 5hin |STR_LEN: 561 |STR_TIME: 0.05559515953063965
> STR_ID: 5hio |STR_LEN: 499 |STR_TIME: 0.09888792037963867
> STR_ID: 5hip |STR_LEN: 486 |STR_TIME: 0.12128186225891113
> STR_ID: 5hiq |STR_LEN: 462 |STR_TIME: 0.09736800193786621
> STR_ID: 5hir |STR_LEN: 49 |STR_TIME: 0.012298107147216797
> STR_ID: 5his |STR_LEN: 521 |STR_TIME: 0.10347795486450195
> STR_ID: 5hit |STR_LEN: 173 |STR_TIME: 0.029141902923583984
> STR_ID: 5hiu |STR_LEN: 1626 |STR_TIME: 0.3392190933227539
> STR_ID: 5hiw |STR_LEN: 637 |STR_TIME: 0.07987713813781738
> STR_ID: 5hix |STR_LEN: 39 |STR_TIME: 0.011837005615234375
> STR_ID: 5hiy |STR_LEN: 284 |STR_TIME: 0.043160200119018555
> STR_ID: 5hiz |STR_LEN: 192 |STR_TIME: 0.028134822845458984
> STR_ID: 6hir |STR_LEN: 49 |STR_TIME: 0.013052940368652344
>> FINISH_DIR: ./data/h/hi/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 2999 |DIR_TIME: 22.76732110977173 

>> START_DIR: ./data/h/hj/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1hj0 |STR_LEN: 41 |STR_TIME: 0.011592864990234375
> STR_ID: 1hj1 |STR_LEN: 254 |STR_TIME: 0.039270877838134766
> STR_ID: 1hj3 |STR_LEN: 1891 |STR_TIME: 0.22783207893371582
> STR_ID: 1hj4 |STR_LEN: 1991 |STR_TIME: 0.18346691131591797
> STR_ID: 1hj5 |STR_LEN: 2022 |STR_TIME: 0.2222440242767334
> STR_ID: 1hj6 |STR_LEN: 651 |STR_TIME: 0.06397080421447754
> STR_ID: 1hj7 |STR_LEN: 82 |STR_TIME: 0.4996187686920166
> STR_ID: 1hj8 |STR_LEN: 454 |STR_TIME: 0.0854949951171875
> STR_ID: 1hj9 |STR_LEN: 484 |STR_TIME: 0.07280087471008301
> STR_ID: 1hja |STR_LEN: 388 |STR_TIME: 0.03985929489135742
> STR_ID: 1hjb |STR_LEN: 613 |STR_TIME: 0.17243409156799316
> STR_ID: 1hjc |STR_LEN: 358 |STR_TIME: 0.05500602722167969
> STR_ID: 1hjd |STR_LEN: 101 |STR_TIME: 0.6746420860290527
> STR_ID: 1hje |STR_LEN: 41 |STR_TIME: 0.006107807159423828
> STR_ID: 1hjf |STR_LEN: 379 |STR_TIME: 0.03901100158691406
> STR_ID: 1hjg |STR_LEN: 460 |STR_TIME: 0.04122591018676758
> STR_ID: 1hji |STR_LEN: 41 |STR_TIME: 0.4314601421356201
> STR_ID: 1hjj |STR_LEN: 369 |STR_TIME: 0.03284096717834473
> STR_ID: 1hjk |STR_LEN: 1420 |STR_TIME: 0.1869969367980957
> STR_ID: 1hjl |STR_LEN: 355 |STR_TIME: 0.02964186668395996
> STR_ID: 1hjm |STR_LEN: 104 |STR_TIME: 0.03119206428527832
> STR_ID: 1hjn |STR_LEN: 104 |STR_TIME: 0.747952938079834
> STR_ID: 1hjo |STR_LEN: 582 |STR_TIME: 0.06037092208862305
> STR_ID: 1hjp |STR_LEN: 205 |STR_TIME: 0.025050878524780273
> STR_ID: 1hjq |STR_LEN: 405 |STR_TIME: 0.053132057189941406
> STR_ID: 1hjr |STR_LEN: 830 |STR_TIME: 0.15370893478393555
> STR_ID: 1hjs |STR_LEN: 2000 |STR_TIME: 0.21749210357666016
> STR_ID: 1hjt |STR_LEN: 262 |STR_TIME: 0.026276826858520508
> STR_ID: 1hju |STR_LEN: 2180 |STR_TIME: 0.2584099769592285
> STR_ID: 1hjv |STR_LEN: 1794 |STR_TIME: 0.2572360038757324
> STR_ID: 1hjw |STR_LEN: 1086 |STR_TIME: 0.12619709968566895
> STR_ID: 1hjx |STR_LEN: 2868 |STR_TIME: 0.3001439571380615
> STR_ID: 1hjz |STR_LEN: 665 |STR_TIME: 0.06366610527038574
> STR_ID: 2hj0 |STR_LEN: 1137 |STR_TIME: 0.1811981201171875
> STR_ID: 2hj1 |STR_LEN: 236 |STR_TIME: 0.025862932205200195
> STR_ID: 2hj3 |STR_LEN: 332 |STR_TIME: 0.03526616096496582
> STR_ID: 2hj4 |STR_LEN: 2131 |STR_TIME: 0.19495010375976562
> STR_ID: 2hj6 |STR_LEN: 1200 |STR_TIME: 0.1430377960205078
> STR_ID: 2hj8 |STR_LEN: 75 |STR_TIME: 0.5291268825531006
> STR_ID: 2hj9 |STR_LEN: 1477 |STR_TIME: 0.16343998908996582
> STR_ID: 2hjb |STR_LEN: 2041 |STR_TIME: 0.22423100471496582
> STR_ID: 2hjd |STR_LEN: 664 |STR_TIME: 0.053275108337402344
> STR_ID: 2hje |STR_LEN: 410 |STR_TIME: 0.03613591194152832
> STR_ID: 2hjf |STR_LEN: 550 |STR_TIME: 0.07485485076904297
> STR_ID: 2hjg |STR_LEN: 434 |STR_TIME: 0.10660886764526367
> STR_ID: 2hjh |STR_LEN: 1174 |STR_TIME: 0.1081240177154541
> STR_ID: 2hji |STR_LEN: 159 |STR_TIME: 0.7371790409088135
> STR_ID: 2hjj |STR_LEN: 66 |STR_TIME: 0.43705010414123535
> STR_ID: 2hjk |STR_LEN: 727 |STR_TIME: 0.06183195114135742
> STR_ID: 2hjl |STR_LEN: 811 |STR_TIME: 0.1544170379638672
> STR_ID: 2hjm |STR_LEN: 364 |STR_TIME: 0.04668998718261719
> STR_ID: 2hjn |STR_LEN: 300 |STR_TIME: 0.03303217887878418
> STR_ID: 2hjo |STR_LEN: 511 |STR_TIME: 0.04466891288757324
> STR_ID: 2hjp |STR_LEN: 584 |STR_TIME: 0.04523801803588867
> STR_ID: 2hjq |STR_LEN: 111 |STR_TIME: 0.7700519561767578
> STR_ID: 2hjr |STR_LEN: 5124 |STR_TIME: 0.695857048034668
> STR_ID: 2hjs |STR_LEN: 649 |STR_TIME: 0.058631181716918945
> STR_ID: 2hjv |STR_LEN: 476 |STR_TIME: 0.149000883102417
> STR_ID: 2hjw |STR_LEN: 581 |STR_TIME: 0.06752181053161621
> STR_ID: 3hj0 |STR_LEN: 467 |STR_TIME: 0.05241680145263672
> STR_ID: 3hj1 |STR_LEN: 1340 |STR_TIME: 0.15147995948791504
> STR_ID: 3hj2 |STR_LEN: 117 |STR_TIME: 0.012796878814697266
> STR_ID: 3hj3 |STR_LEN: 2314 |STR_TIME: 0.367556095123291
> STR_ID: 3hj4 |STR_LEN: 1643 |STR_TIME: 0.16894102096557617
> STR_ID: 3hj5 |STR_LEN: 203 |STR_TIME: 0.029767274856567383
> STR_ID: 3hj6 |STR_LEN: 698 |STR_TIME: 0.12038207054138184
> STR_ID: 3hj7 |STR_LEN: 168 |STR_TIME: 0.024223804473876953
> STR_ID: 3hj8 |STR_LEN: 416 |STR_TIME: 0.03752899169921875
> STR_ID: 3hj9 |STR_LEN: 717 |STR_TIME: 0.06725692749023438
> STR_ID: 3hja |STR_LEN: 2255 |STR_TIME: 0.24420595169067383
> STR_ID: 3hjb |STR_LEN: 6319 |STR_TIME: 0.5627028942108154
> STR_ID: 3hjc |STR_LEN: 477 |STR_TIME: 0.06134986877441406
> STR_ID: 3hjd |STR_LEN: 133 |STR_TIME: 0.009852886199951172
> STR_ID: 3hje |STR_LEN: 1566 |STR_TIME: 0.12996220588684082
> STR_ID: 3hjf |STR_LEN: 707 |STR_TIME: 0.18517589569091797
> STR_ID: 3hjg |STR_LEN: 408 |STR_TIME: 0.05779409408569336
> STR_ID: 3hjh |STR_LEN: 765 |STR_TIME: 0.06955695152282715
> STR_ID: 3hji |STR_LEN: 640 |STR_TIME: 0.05418705940246582
> STR_ID: 3hjj |STR_LEN: 1104 |STR_TIME: 0.1352529525756836
> STR_ID: 3hjk |STR_LEN: 604 |STR_TIME: 0.05164909362792969
> STR_ID: 3hjl |STR_LEN: 353 |STR_TIME: 0.0462038516998291
> STR_ID: 3hjm |STR_LEN: 1470 |STR_TIME: 0.13147592544555664
> STR_ID: 3hjn |STR_LEN: 430 |STR_TIME: 0.08969306945800781
> STR_ID: 3hjo |STR_LEN: 903 |STR_TIME: 0.07367300987243652
> STR_ID: 3hjp |STR_LEN: 842 |STR_TIME: 0.10575413703918457
> STR_ID: 3hjq |STR_LEN: 349 |STR_TIME: 0.0481419563293457
> STR_ID: 3hjr |STR_LEN: 1296 |STR_TIME: 0.15436482429504395
> STR_ID: 3hjs |STR_LEN: 421 |STR_TIME: 0.03880906105041504
> STR_ID: 3hjt |STR_LEN: 615 |STR_TIME: 0.0754549503326416
> STR_ID: 3hju |STR_LEN: 761 |STR_TIME: 0.0854039192199707
> STR_ID: 3hjv |STR_LEN: 1310 |STR_TIME: 0.15741801261901855
> STR_ID: 3hjw |STR_LEN: 672 |STR_TIME: 0.11047577857971191
> STR_ID: 3hjx |STR_LEN: 152 |STR_TIME: 0.01671910285949707
> STR_ID: 3hjy |STR_LEN: 433 |STR_TIME: 0.07583284378051758
> STR_ID: 3hjz |STR_LEN: 691 |STR_TIME: 0.09463024139404297
> STR_ID: 4hj0 |STR_LEN: 1015 |STR_TIME: 0.14726614952087402
> STR_ID: 4hj1 |STR_LEN: 2687 |STR_TIME: 0.37566685676574707
> STR_ID: 4hj2 |STR_LEN: 730 |STR_TIME: 0.09747481346130371
> STR_ID: 4hj3 |STR_LEN: 394 |STR_TIME: 0.05161333084106445
> STR_ID: 4hj4 |STR_LEN: 365 |STR_TIME: 0.048822879791259766
> STR_ID: 4hj5 |STR_LEN: 240 |STR_TIME: 0.025630950927734375
> STR_ID: 4hj6 |STR_LEN: 415 |STR_TIME: 0.056134700775146484
> STR_ID: 4hj7 |STR_LEN: 331 |STR_TIME: 0.03189587593078613
> STR_ID: 4hj8 |STR_LEN: 272 |STR_TIME: 0.028877735137939453
> STR_ID: 4hj9 |STR_LEN: 272 |STR_TIME: 0.029668807983398438
> STR_ID: 4hja |STR_LEN: 288 |STR_TIME: 0.07909703254699707
> STR_ID: 4hjb |STR_LEN: 197 |STR_TIME: 0.0511171817779541
> STR_ID: 4hjc |STR_LEN: 433 |STR_TIME: 0.06876683235168457
> STR_ID: 4hjd |STR_LEN: 90 |STR_TIME: 0.02721571922302246
> STR_ID: 4hje |STR_LEN: 1678 |STR_TIME: 0.19683313369750977
> STR_ID: 4hjf |STR_LEN: 478 |STR_TIME: 0.05294179916381836
> STR_ID: 4hjg |STR_LEN: 1284 |STR_TIME: 0.11171126365661621
> STR_ID: 4hjh |STR_LEN: 1622 |STR_TIME: 0.20729708671569824
> STR_ID: 4hji |STR_LEN: 465 |STR_TIME: 0.053957223892211914
> STR_ID: 4hjj |STR_LEN: 1675 |STR_TIME: 0.16895627975463867
> STR_ID: 4hjk |STR_LEN: 166 |STR_TIME: 0.01614212989807129
> STR_ID: 4hjl |STR_LEN: 1497 |STR_TIME: 0.14026999473571777
> STR_ID: 4hjm |STR_LEN: 279 |STR_TIME: 0.023082971572875977
> STR_ID: 4hjo |STR_LEN: 313 |STR_TIME: 0.07721805572509766
> STR_ID: 4hjp |STR_LEN: 561 |STR_TIME: 0.06053900718688965
> STR_ID: 4hjq |STR_LEN: 1246 |STR_TIME: 0.11945915222167969
> STR_ID: 4hjr |STR_LEN: 712 |STR_TIME: 0.11571836471557617
> STR_ID: 4hjs |STR_LEN: 379 |STR_TIME: 0.05362391471862793
> STR_ID: 4hjt |STR_LEN: 315 |STR_TIME: 0.04885983467102051
> STR_ID: 4hju |STR_LEN: 360 |STR_TIME: 0.05234193801879883
> STR_ID: 4hjv |STR_LEN: 1411 |STR_TIME: 0.1827399730682373
> STR_ID: 4hjw |STR_LEN: 1414 |STR_TIME: 0.2161548137664795
> STR_ID: 4hjx |STR_LEN: 678 |STR_TIME: 0.12122702598571777
> STR_ID: 4hjy |STR_LEN: 447 |STR_TIME: 0.06565189361572266
> STR_ID: 4hjz |STR_LEN: 874 |STR_TIME: 0.07799506187438965
> STR_ID: 5hj0 |STR_LEN: 313 |STR_TIME: 0.052324771881103516
> STR_ID: 5hj1 |STR_LEN: 176 |STR_TIME: 0.05941414833068848
> STR_ID: 5hj2 |STR_LEN: 1556 |STR_TIME: 0.1714479923248291
> STR_ID: 5hj3 |STR_LEN: 2708 |STR_TIME: 1.0169942378997803
> STR_ID: 5hj5 |STR_LEN: 2301 |STR_TIME: 0.2964649200439453
> STR_ID: 5hj7 |STR_LEN: 826 |STR_TIME: 0.07654476165771484
> STR_ID: 5hj8 |STR_LEN: 496 |STR_TIME: 0.08556127548217773
> STR_ID: 5hj9 |STR_LEN: 521 |STR_TIME: 0.195908784866333
> STR_ID: 5hja |STR_LEN: 453 |STR_TIME: 0.05768299102783203
> STR_ID: 5hjb |STR_LEN: 164 |STR_TIME: 0.022952795028686523
> STR_ID: 5hjc |STR_LEN: 173 |STR_TIME: 0.018588781356811523
> STR_ID: 5hjd |STR_LEN: 1211 |STR_TIME: 0.20800185203552246
> STR_ID: 5hje |STR_LEN: 1705 |STR_TIME: 0.20291781425476074
> STR_ID: 5hjf |STR_LEN: 1405 |STR_TIME: 0.28478097915649414
> STR_ID: 5hjg |STR_LEN: 437 |STR_TIME: 0.13045978546142578
> STR_ID: 5hjh |STR_LEN: 1093 |STR_TIME: 0.14455890655517578
> STR_ID: 5hji |STR_LEN: 593 |STR_TIME: 0.05436992645263672
> STR_ID: 5hjj |STR_LEN: 680 |STR_TIME: 0.0976569652557373
> STR_ID: 5hjk |STR_LEN: 605 |STR_TIME: 0.05446195602416992
> STR_ID: 5hjl |STR_LEN: 658 |STR_TIME: 0.08875489234924316
> STR_ID: 5hjm |STR_LEN: 760 |STR_TIME: 0.06135988235473633
> STR_ID: 5hjn |STR_LEN: 356 |STR_TIME: 0.0489649772644043
> STR_ID: 5hjo |STR_LEN: 2562 |STR_TIME: 0.6519091129302979
> STR_ID: 5hjp |STR_LEN: 991 |STR_TIME: 0.1726987361907959
> STR_ID: 5hjq |STR_LEN: 315 |STR_TIME: 0.04556703567504883
> STR_ID: 5hjr |STR_LEN: 2361 |STR_TIME: 0.7073729038238525
> STR_ID: 5hjs |STR_LEN: 814 |STR_TIME: 0.08266615867614746
> STR_ID: 5hjx |STR_LEN: 4381 |STR_TIME: 1.2067952156066895
> STR_ID: 5hjy |STR_LEN: 4114 |STR_TIME: 1.1399869918823242
> STR_ID: 5hjz |STR_LEN: 384 |STR_TIME: 0.034055233001708984
