>> START_DIR: ./data/t/t0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1t00 |STR_LEN: 262 |STR_TIME: 0.020526885986328125
> STR_ID: 3tjo |STR_LEN: 820 |STR_TIME: 0.1078648567199707
> STR_ID: 3tjp |STR_LEN: 873 |STR_TIME: 0.1870589256286621
> STR_ID: 3tjq |STR_LEN: 157 |STR_TIME: 0.018130064010620117
> STR_ID: 3tjr |STR_LEN: 1074 |STR_TIME: 0.11171889305114746
> STR_ID: 3tjs |STR_LEN: 501 |STR_TIME: 0.12008118629455566
> STR_ID: 3tjt |STR_LEN: 564 |STR_TIME: 0.03546881675720215
> STR_ID: 3tju |STR_LEN: 264 |STR_TIME: 0.04252481460571289
> STR_ID: 3tjv |STR_LEN: 258 |STR_TIME: 0.0331730842590332
> STR_ID: 3tjw |STR_LEN: 136 |STR_TIME: 0.016893863677978516
> STR_ID: 3tjx |STR_LEN: 1156 |STR_TIME: 0.10457015037536621
> STR_ID: 3tjy |STR_LEN: 165 |STR_TIME: 0.049867868423461914
> STR_ID: 3tjz |STR_LEN: 1126 |STR_TIME: 0.15854573249816895
> STR_ID: 4tju |STR_LEN: 1787 |STR_TIME: 0.1691598892211914
> STR_ID: 4tjv |STR_LEN: 308 |STR_TIME: 0.027781963348388672
> STR_ID: 4tjw |STR_LEN: 1574 |STR_TIME: 0.1364748477935791
> STR_ID: 4tjx |STR_LEN: 317 |STR_TIME: 0.03067183494567871
> STR_ID: 4tjy |STR_LEN: 1607 |STR_TIME: 0.2192842960357666
> STR_ID: 4tjz |STR_LEN: 320 |STR_TIME: 0.042343854904174805
> STR_ID: 5tj2 |STR_LEN: 2168 |STR_TIME: 0.3168671131134033
> STR_ID: 5tj3 |STR_LEN: 1134 |STR_TIME: 0.10896110534667969
> STR_ID: 5tj4 |STR_LEN: 5474 |STR_TIME: 0.8849871158599854
> STR_ID: 5tj5 |STR_LEN: 2467 |STR_TIME: 0.33242082595825195
> STR_ID: 5tj6 |STR_LEN: 913 |STR_TIME: 0.13485980033874512
> STR_ID: 5tj7 |STR_LEN: 2762 |STR_TIME: 0.3870701789855957
> STR_ID: 5tj9 |STR_LEN: 2385 |STR_TIME: 0.4633769989013672
> STR_ID: 5tja |STR_LEN: 302 |STR_TIME: 0.033127784729003906
> STR_ID: 5tjb |STR_LEN: 260 |STR_TIME: 0.0269320011138916
> STR_ID: 5tjc |STR_LEN: 242 |STR_TIME: 0.028809785842895508
> STR_ID: 5tjf |STR_LEN: 827 |STR_TIME: 0.0998678207397461
> STR_ID: 5tjh |STR_LEN: 3575 |STR_TIME: 0.6493551731109619
> STR_ID: 5tji |STR_LEN: 883 |STR_TIME: 0.15517592430114746
> STR_ID: 5tjj |STR_LEN: 549 |STR_TIME: 0.0926673412322998
> STR_ID: 5tjq |STR_LEN: 372 |STR_TIME: 0.05380582809448242
> STR_ID: 5tjr |STR_LEN: 2784 |STR_TIME: 0.5180408954620361
> STR_ID: 5tjt |STR_LEN: 1752 |STR_TIME: 0.5597131252288818
> STR_ID: 5tjw |STR_LEN: 589 |STR_TIME: 0.09002900123596191
> STR_ID: 5tjx |STR_LEN: 568 |STR_TIME: 0.130889892578125
>> FINISH_DIR: ./data/t/tj/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 1853 |DIR_TIME: 14.487032175064087 

>> START_DIR: ./data/t/tk/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1tk0 |STR_LEN: 1361 |STR_TIME: 0.1366138458251953
> STR_ID: 1tk1 |STR_LEN: 311 |STR_TIME: 0.032952070236206055
> STR_ID: 1tk2 |STR_LEN: 473 |STR_TIME: 0.04210400581359863
> STR_ID: 1tk3 |STR_LEN: 2696 |STR_TIME: 0.29082417488098145
> STR_ID: 1tk4 |STR_LEN: 325 |STR_TIME: 0.029992103576660156
> STR_ID: 1tk5 |STR_LEN: 1587 |STR_TIME: 0.17874717712402344
> STR_ID: 1tk6 |STR_LEN: 989 |STR_TIME: 0.10335016250610352
> STR_ID: 1tk7 |STR_LEN: 88 |STR_TIME: 0.21086525917053223
> STR_ID: 1tk8 |STR_LEN: 1375 |STR_TIME: 0.14643597602844238
> STR_ID: 1tk9 |STR_LEN: 1451 |STR_TIME: 0.1619889736175537
> STR_ID: 1tka |STR_LEN: 1360 |STR_TIME: 0.18538188934326172
> STR_ID: 1tkb |STR_LEN: 1360 |STR_TIME: 0.23215579986572266
> STR_ID: 1tkc |STR_LEN: 1360 |STR_TIME: 0.23387527465820312
> STR_ID: 1tkd |STR_LEN: 1563 |STR_TIME: 0.1486670970916748
> STR_ID: 1tke |STR_LEN: 634 |STR_TIME: 0.04275202751159668
> STR_ID: 1tkf |STR_LEN: 693 |STR_TIME: 0.12314081192016602
> STR_ID: 1tkg |STR_LEN: 531 |STR_TIME: 0.04152083396911621
> STR_ID: 1tkh |STR_LEN: 737 |STR_TIME: 0.06705713272094727
> STR_ID: 1tki |STR_LEN: 1156 |STR_TIME: 0.10525798797607422
> STR_ID: 1tkj |STR_LEN: 781 |STR_TIME: 0.09233403205871582
> STR_ID: 1tkk |STR_LEN: 4415 |STR_TIME: 0.5018980503082275
> STR_ID: 1tkl |STR_LEN: 1068 |STR_TIME: 0.10823702812194824
> STR_ID: 1tkn |STR_LEN: 110 |STR_TIME: 0.8267116546630859
> STR_ID: 1tko |STR_LEN: 787 |STR_TIME: 0.09766578674316406
> STR_ID: 1tkp |STR_LEN: 966 |STR_TIME: 0.10300803184509277
> STR_ID: 1tkq |STR_LEN: 27 |STR_TIME: 0.010831832885742188
> STR_ID: 1tkr |STR_LEN: 2177 |STR_TIME: 0.3440239429473877
> STR_ID: 1tks |STR_LEN: 1068 |STR_TIME: 0.07360696792602539
> STR_ID: 1tkt |STR_LEN: 957 |STR_TIME: 0.18503713607788086
> STR_ID: 1tku |STR_LEN: 1066 |STR_TIME: 0.07845878601074219
> STR_ID: 1tkv |STR_LEN: 178 |STR_TIME: 1.5253992080688477
> STR_ID: 1tkw |STR_LEN: 351 |STR_TIME: 1.2824211120605469
> STR_ID: 1tkx |STR_LEN: 940 |STR_TIME: 0.14808201789855957
> STR_ID: 1tky |STR_LEN: 484 |STR_TIME: 0.043324947357177734
> STR_ID: 1tkz |STR_LEN: 922 |STR_TIME: 0.333324670791626
> STR_ID: 3tk0 |STR_LEN: 293 |STR_TIME: 0.023424625396728516
> STR_ID: 3tk1 |STR_LEN: 722 |STR_TIME: 0.10195088386535645
> STR_ID: 3tk2 |STR_LEN: 563 |STR_TIME: 0.05985093116760254
> STR_ID: 3tk3 |STR_LEN: 2158 |STR_TIME: 0.32125306129455566
> STR_ID: 3tk4 |STR_LEN: 460 |STR_TIME: 0.0539698600769043
> STR_ID: 3tk5 |STR_LEN: 503 |STR_TIME: 0.07923007011413574
> STR_ID: 3tk6 |STR_LEN: 513 |STR_TIME: 0.04453706741333008
> STR_ID: 3tk7 |STR_LEN: 1293 |STR_TIME: 0.12770485877990723
> STR_ID: 3tk8 |STR_LEN: 1501 |STR_TIME: 0.17425322532653809
> STR_ID: 3tk9 |STR_LEN: 268 |STR_TIME: 0.032258033752441406
> STR_ID: 3tka |STR_LEN: 436 |STR_TIME: 0.058892011642456055
> STR_ID: 3tkb |STR_LEN: 568 |STR_TIME: 0.04478192329406738
> STR_ID: 3tkc |STR_LEN: 622 |STR_TIME: 0.0920872688293457
> STR_ID: 3tkd |STR_LEN: 1239 |STR_TIME: 0.18947577476501465
> STR_ID: 3tkf |STR_LEN: 1403 |STR_TIME: 0.16816306114196777
> STR_ID: 3tkg |STR_LEN: 671 |STR_TIME: 0.08593606948852539
> STR_ID: 3tkh |STR_LEN: 487 |STR_TIME: 0.04350900650024414
> STR_ID: 3tki |STR_LEN: 496 |STR_TIME: 0.04368710517883301
> STR_ID: 3tkj |STR_LEN: 813 |STR_TIME: 0.14749598503112793
> STR_ID: 3tkk |STR_LEN: 2048 |STR_TIME: 0.24168920516967773
> STR_ID: 3tkl |STR_LEN: 476 |STR_TIME: 0.05469393730163574
> STR_ID: 3tkm |STR_LEN: 430 |STR_TIME: 0.046195268630981445
> STR_ID: 3tkn |STR_LEN: 1870 |STR_TIME: 0.32342100143432617
> STR_ID: 3tkp |STR_LEN: 1292 |STR_TIME: 0.15229511260986328
> STR_ID: 3tkq |STR_LEN: 1209 |STR_TIME: 0.1824932098388672
> STR_ID: 3tkr |STR_LEN: 4103 |STR_TIME: 0.38358497619628906
> STR_ID: 3tks |STR_LEN: 1463 |STR_TIME: 0.2097790241241455
> STR_ID: 3tkt |STR_LEN: 679 |STR_TIME: 0.06679105758666992
> STR_ID: 3tku |STR_LEN: 1014 |STR_TIME: 0.21831202507019043
> STR_ID: 3tkw |STR_LEN: 342 |STR_TIME: 0.04540109634399414
> STR_ID: 3tky |STR_LEN: 1575 |STR_TIME: 0.19782400131225586
> STR_ID: 3tkz |STR_LEN: 194 |STR_TIME: 0.020635128021240234
> STR_ID: 4tk0 |STR_LEN: 1740 |STR_TIME: 0.21536612510681152
> STR_ID: 4tk1 |STR_LEN: 954 |STR_TIME: 0.1682569980621338
> STR_ID: 4tk2 |STR_LEN: 839 |STR_TIME: 0.15503692626953125
> STR_ID: 4tk3 |STR_LEN: 877 |STR_TIME: 0.18918824195861816
> STR_ID: 4tk4 |STR_LEN: 837 |STR_TIME: 0.14519381523132324
> STR_ID: 4tk5 |STR_LEN: 1621 |STR_TIME: 0.21596503257751465
> STR_ID: 4tkb |STR_LEN: 329 |STR_TIME: 0.04323101043701172
> STR_ID: 4tkc |STR_LEN: 253 |STR_TIME: 0.02579188346862793
> STR_ID: 4tkd |STR_LEN: 574 |STR_TIME: 0.07096385955810547
> STR_ID: 4tkf |STR_LEN: 1125 |STR_TIME: 0.1673731803894043
> STR_ID: 4tkg |STR_LEN: 1362 |STR_TIME: 0.1368577480316162
> STR_ID: 4tkh |STR_LEN: 300 |STR_TIME: 0.03548002243041992
> STR_ID: 4tki |STR_LEN: 1375 |STR_TIME: 0.1693129539489746
> STR_ID: 4tkj |STR_LEN: 326 |STR_TIME: 0.041647911071777344
> STR_ID: 4tkk |STR_LEN: 421 |STR_TIME: 0.040472984313964844
> STR_ID: 4tkl |STR_LEN: 783 |STR_TIME: 0.07927393913269043
> STR_ID: 4tkm |STR_LEN: 570 |STR_TIME: 0.10367798805236816
> STR_ID: 4tkn |STR_LEN: 836 |STR_TIME: 0.14798498153686523
> STR_ID: 4tko |STR_LEN: 335 |STR_TIME: 0.05041790008544922
> STR_ID: 4tkp |STR_LEN: 260 |STR_TIME: 0.03015899658203125
> STR_ID: 4tkq |STR_LEN: 211 |STR_TIME: 0.07161879539489746
> STR_ID: 4tkr |STR_LEN: 386 |STR_TIME: 0.06709814071655273
> STR_ID: 4tks |STR_LEN: 307 |STR_TIME: 0.052062034606933594
> STR_ID: 4tkt |STR_LEN: 756 |STR_TIME: 0.1036689281463623
> STR_ID: 4tku |STR_LEN: 3548 |STR_TIME: 0.5258476734161377
> STR_ID: 4tkv |STR_LEN: 3658 |STR_TIME: 0.5474669933319092
> STR_ID: 4tkw |STR_LEN: 285 |STR_TIME: 0.0405728816986084
> STR_ID: 4tkx |STR_LEN: 951 |STR_TIME: 0.17048287391662598
> STR_ID: 4tky |STR_LEN: 1046 |STR_TIME: 0.17947793006896973
> STR_ID: 4tkz |STR_LEN: 1056 |STR_TIME: 0.11651206016540527
> STR_ID: 5tk0 |STR_LEN: 227 |STR_TIME: 0.019593000411987305
> STR_ID: 5tk2 |STR_LEN: 772 |STR_TIME: 0.11633515357971191
> STR_ID: 5tk4 |STR_LEN: 452 |STR_TIME: 0.04404187202453613
> STR_ID: 5tk5 |STR_LEN: 460 |STR_TIME: 0.05808615684509277
> STR_ID: 5tk6 |STR_LEN: 270 |STR_TIME: 0.0317530632019043
> STR_ID: 5tk7 |STR_LEN: 251 |STR_TIME: 0.029146194458007812
> STR_ID: 5tk8 |STR_LEN: 308 |STR_TIME: 0.032050132751464844
> STR_ID: 5tk9 |STR_LEN: 277 |STR_TIME: 0.031093120574951172
> STR_ID: 5tka |STR_LEN: 223 |STR_TIME: 0.025266170501708984
> STR_ID: 5tkb |STR_LEN: 1791 |STR_TIME: 0.22907114028930664
> STR_ID: 5tkd |STR_LEN: 689 |STR_TIME: 0.07127714157104492
> STR_ID: 5tke |STR_LEN: 1226 |STR_TIME: 0.19461512565612793
> STR_ID: 5tkf |STR_LEN: 1920 |STR_TIME: 0.31632113456726074
> STR_ID: 5tkg |STR_LEN: 1370 |STR_TIME: 0.22484707832336426
> STR_ID: 5tkh |STR_LEN: 1300 |STR_TIME: 0.17206907272338867
> STR_ID: 5tki |STR_LEN: 834 |STR_TIME: 0.20649313926696777
> STR_ID: 5tkq |STR_LEN: 459 |STR_TIME: 0.05316615104675293
> STR_ID: 5tkr |STR_LEN: 898 |STR_TIME: 0.07094073295593262
> STR_ID: 5tks |STR_LEN: 501 |STR_TIME: 0.116546630859375
> STR_ID: 5tkt |STR_LEN: 490 |STR_TIME: 0.03968000411987305
> STR_ID: 5tku |STR_LEN: 480 |STR_TIME: 0.0424189567565918
> STR_ID: 5tkv |STR_LEN: 1455 |STR_TIME: 0.15829086303710938
> STR_ID: 5tkw |STR_LEN: 475 |STR_TIME: 0.08306407928466797
> STR_ID: 5tky |STR_LEN: 1278 |STR_TIME: 0.16725683212280273
> STR_ID: 5tkz |STR_LEN: 324 |STR_TIME: 0.03979897499084473
>> FINISH_DIR: ./data/t/tk/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 1975 |DIR_TIME: 19.9231538772583 

>> START_DIR: ./data/t/tl/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1tl1 |STR_LEN: 921 |STR_TIME: 0.17998409271240234
> STR_ID: 1tl2 |STR_LEN: 398 |STR_TIME: 0.03778481483459473
> STR_ID: 1tl3 |STR_LEN: 922 |STR_TIME: 0.13736605644226074
> STR_ID: 1tl4 |STR_LEN: 69 |STR_TIME: 0.6701250076293945
> STR_ID: 1tl5 |STR_LEN: 68 |STR_TIME: 0.7136759757995605
> STR_ID: 1tl6 |STR_LEN: 89 |STR_TIME: 0.8095669746398926
> STR_ID: 1tl7 |STR_LEN: 733 |STR_TIME: 0.10825705528259277
> STR_ID: 1tl8 |STR_LEN: 610 |STR_TIME: 0.2016909122467041
> STR_ID: 1tl9 |STR_LEN: 614 |STR_TIME: 0.05266928672790527
> STR_ID: 1tla |STR_LEN: 303 |STR_TIME: 0.025150299072265625
> STR_ID: 1tlb |STR_LEN: 2597 |STR_TIME: 0.35576486587524414
> STR_ID: 1tlc |STR_LEN: 700 |STR_TIME: 0.08169293403625488
> STR_ID: 1tld |STR_LEN: 250 |STR_TIME: 0.030838727951049805
> STR_ID: 1tle |STR_LEN: 58 |STR_TIME: 0.2652139663696289
> STR_ID: 1tlf |STR_LEN: 1192 |STR_TIME: 0.2258002758026123
> STR_ID: 1tlg |STR_LEN: 500 |STR_TIME: 0.04043316841125488
> STR_ID: 1tlh |STR_LEN: 157 |STR_TIME: 1.183269739151001
> STR_ID: 1tli |STR_LEN: 471 |STR_TIME: 0.050601959228515625
> STR_ID: 1tlj |STR_LEN: 627 |STR_TIME: 0.06508183479309082
> STR_ID: 1tlk |STR_LEN: 134 |STR_TIME: 0.014955997467041016
> STR_ID: 1tll |STR_LEN: 1477 |STR_TIME: 0.2904629707336426
> STR_ID: 1tlm |STR_LEN: 375 |STR_TIME: 0.03636503219604492
> STR_ID: 1tlo |STR_LEN: 378 |STR_TIME: 0.04677605628967285
> STR_ID: 1tlp |STR_LEN: 485 |STR_TIME: 0.047363996505737305
> STR_ID: 1tlq |STR_LEN: 186 |STR_TIME: 0.023977994918823242
> STR_ID: 1tlr |STR_LEN: 23 |STR_TIME: 0.296799898147583
> STR_ID: 1tls |STR_LEN: 726 |STR_TIME: 0.10119819641113281
> STR_ID: 1tlt |STR_LEN: 653 |STR_TIME: 0.08458399772644043
> STR_ID: 1tlu |STR_LEN: 396 |STR_TIME: 0.03900599479675293
> STR_ID: 1tlv |STR_LEN: 303 |STR_TIME: 0.033271074295043945
> STR_ID: 1tlw |STR_LEN: 503 |STR_TIME: 0.07314300537109375
> STR_ID: 1tlx |STR_LEN: 470 |STR_TIME: 0.050573110580444336
> STR_ID: 1tly |STR_LEN: 499 |STR_TIME: 0.11849308013916016
> STR_ID: 1tlz |STR_LEN: 517 |STR_TIME: 0.07276105880737305
> STR_ID: 2tld |STR_LEN: 330 |STR_TIME: 0.009624958038330078
> STR_ID: 2tli |STR_LEN: 476 |STR_TIME: 0.04543471336364746
> STR_ID: 2tlx |STR_LEN: 531 |STR_TIME: 0.04806685447692871
> STR_ID: 3tl0 |STR_LEN: 130 |STR_TIME: 0.021563291549682617
> STR_ID: 3tl1 |STR_LEN: 487 |STR_TIME: 0.08966398239135742
> STR_ID: 3tl2 |STR_LEN: 714 |STR_TIME: 0.06229686737060547
> STR_ID: 3tl3 |STR_LEN: 751 |STR_TIME: 0.0822439193725586
> STR_ID: 3tl4 |STR_LEN: 268 |STR_TIME: 0.03756308555603027
> STR_ID: 3tl5 |STR_LEN: 859 |STR_TIME: 0.18041110038757324
> STR_ID: 3tl6 |STR_LEN: 1449 |STR_TIME: 0.24709510803222656
> STR_ID: 3tl8 |STR_LEN: 1764 |STR_TIME: 0.3352179527282715
> STR_ID: 3tl9 |STR_LEN: 372 |STR_TIME: 0.050211191177368164
> STR_ID: 3tla |STR_LEN: 1632 |STR_TIME: 0.12166190147399902
> STR_ID: 3tlb |STR_LEN: 1536 |STR_TIME: 0.1715869903564453
> STR_ID: 3tlc |STR_LEN: 1652 |STR_TIME: 0.12155008316040039
> STR_ID: 3tld |STR_LEN: 534 |STR_TIME: 0.13428092002868652
> STR_ID: 3tle |STR_LEN: 1630 |STR_TIME: 0.11601901054382324
> STR_ID: 3tlf |STR_LEN: 2471 |STR_TIME: 0.3481109142303467
> STR_ID: 3tlg |STR_LEN: 1641 |STR_TIME: 0.1498119831085205
> STR_ID: 3tlh |STR_LEN: 133 |STR_TIME: 0.01640796661376953
> STR_ID: 3tli |STR_LEN: 473 |STR_TIME: 0.048073768615722656
> STR_ID: 3tlj |STR_LEN: 1104 |STR_TIME: 0.11548066139221191
> STR_ID: 3tlk |STR_LEN: 1509 |STR_TIME: 0.20422601699829102
> STR_ID: 3tll |STR_LEN: 739 |STR_TIME: 0.07787799835205078
> STR_ID: 3tlm |STR_LEN: 1025 |STR_TIME: 0.18284916877746582
> STR_ID: 3tlo |STR_LEN: 1270 |STR_TIME: 0.10243701934814453
> STR_ID: 3tlp |STR_LEN: 318 |STR_TIME: 0.04380202293395996
> STR_ID: 3tlq |STR_LEN: 871 |STR_TIME: 0.0830087661743164
> STR_ID: 3tlr |STR_LEN: 490 |STR_TIME: 0.10573005676269531
> STR_ID: 3tls |STR_LEN: 1608 |STR_TIME: 0.22447967529296875
> STR_ID: 3tlt |STR_LEN: 1590 |STR_TIME: 0.26662135124206543
> STR_ID: 3tlu |STR_LEN: 1699 |STR_TIME: 0.36577320098876953
> STR_ID: 3tlv |STR_LEN: 1666 |STR_TIME: 0.28064703941345215
> STR_ID: 3tlw |STR_LEN: 1707 |STR_TIME: 0.3582589626312256
> STR_ID: 3tlx |STR_LEN: 819 |STR_TIME: 0.13028597831726074
> STR_ID: 3tly |STR_LEN: 1596 |STR_TIME: 0.1763463020324707
> STR_ID: 3tlz |STR_LEN: 1663 |STR_TIME: 0.12105894088745117
> STR_ID: 4tl0 |STR_LEN: 340 |STR_TIME: 0.04321599006652832
> STR_ID: 4tl1 |STR_LEN: 139 |STR_TIME: 0.056099891662597656
> STR_ID: 4tl3 |STR_LEN: 579 |STR_TIME: 0.07308697700500488
> STR_ID: 4tl4 |STR_LEN: 294 |STR_TIME: 0.047071218490600586
> STR_ID: 4tl5 |STR_LEN: 337 |STR_TIME: 0.042365312576293945
> STR_ID: 4tl6 |STR_LEN: 993 |STR_TIME: 0.1661970615386963
> STR_ID: 4tl7 |STR_LEN: 2109 |STR_TIME: 0.3118572235107422
> STR_ID: 4tl8 |STR_LEN: 2247 |STR_TIME: 0.31302809715270996
> STR_ID: 4tl9 |STR_LEN: 2292 |STR_TIME: 0.33501291275024414
> STR_ID: 4tla |STR_LEN: 2157 |STR_TIME: 0.3258249759674072
> STR_ID: 4tlb |STR_LEN: 2329 |STR_TIME: 0.3467531204223633
> STR_ID: 4tlc |STR_LEN: 2210 |STR_TIME: 0.3439788818359375
> STR_ID: 4tld |STR_LEN: 2149 |STR_TIME: 0.34005188941955566
> STR_ID: 4tle |STR_LEN: 1892 |STR_TIME: 0.3343679904937744
> STR_ID: 4tlf |STR_LEN: 1388 |STR_TIME: 0.12662220001220703
> STR_ID: 4tlg |STR_LEN: 1273 |STR_TIME: 0.22143816947937012
> STR_ID: 4tlh |STR_LEN: 1160 |STR_TIME: 0.12270283699035645
> STR_ID: 4tli |STR_LEN: 464 |STR_TIME: 0.07721495628356934
> STR_ID: 4tlj |STR_LEN: 803 |STR_TIME: 0.0747687816619873
> STR_ID: 4tlk |STR_LEN: 335 |STR_TIME: 0.04396414756774902
> STR_ID: 4tll |STR_LEN: 2989 |STR_TIME: 0.5302271842956543
> STR_ID: 4tlm |STR_LEN: 3059 |STR_TIME: 0.5186138153076172
> STR_ID: 4tln |STR_LEN: 472 |STR_TIME: 0.0462191104888916
> STR_ID: 4tlp |STR_LEN: 304 |STR_TIME: 0.0921621322631836
> STR_ID: 4tlq |STR_LEN: 250 |STR_TIME: 0.02743387222290039
> STR_ID: 4tlr |STR_LEN: 1088 |STR_TIME: 0.09022903442382812
> STR_ID: 4tls |STR_LEN: 345 |STR_TIME: 0.04300403594970703
> STR_ID: 4tlt |STR_LEN: 301 |STR_TIME: 0.04542088508605957
> STR_ID: 4tlu |STR_LEN: 289 |STR_TIME: 0.04094266891479492
> STR_ID: 4tlv |STR_LEN: 5315 |STR_TIME: 0.6472077369689941
> STR_ID: 4tlw |STR_LEN: 592 |STR_TIME: 0.12225794792175293
> STR_ID: 4tlx |STR_LEN: 2270 |STR_TIME: 0.33254384994506836
> STR_ID: 4tlz |STR_LEN: 2266 |STR_TIME: 0.26641321182250977
> STR_ID: 5tl4 |STR_LEN: 4485 |STR_TIME: 0.48504090309143066
> STR_ID: 5tl6 |STR_LEN: 918 |STR_TIME: 0.11639189720153809
> STR_ID: 5tl7 |STR_LEN: 907 |STR_TIME: 0.2078990936279297
> STR_ID: 5tl9 |STR_LEN: 292 |STR_TIME: 0.0354151725769043
> STR_ID: 5tla |STR_LEN: 1457 |STR_TIME: 0.3002800941467285
> STR_ID: 5tlc |STR_LEN: 1677 |STR_TIME: 0.25501012802124023
> STR_ID: 5tld |STR_LEN: 596 |STR_TIME: 0.08706092834472656
> STR_ID: 5tlf |STR_LEN: 655 |STR_TIME: 0.09161186218261719
> STR_ID: 5tlg |STR_LEN: 609 |STR_TIME: 0.14177584648132324
> STR_ID: 5tli |STR_LEN: 459 |STR_TIME: 0.04754495620727539
> STR_ID: 5tlj |STR_LEN: 1810 |STR_TIME: 0.2767658233642578
> STR_ID: 5tlk |STR_LEN: 1937 |STR_TIME: 0.3109719753265381
> STR_ID: 5tll |STR_LEN: 595 |STR_TIME: 0.09259915351867676
> STR_ID: 5tlm |STR_LEN: 531 |STR_TIME: 0.08841323852539062
> STR_ID: 5tln |STR_LEN: 468 |STR_TIME: 0.04675102233886719
> STR_ID: 5tlo |STR_LEN: 545 |STR_TIME: 0.14926695823669434
> STR_ID: 5tlp |STR_LEN: 725 |STR_TIME: 0.08842015266418457
> STR_ID: 5tlq |STR_LEN: 191 |STR_TIME: 0.6222829818725586
> STR_ID: 5tlr |STR_LEN: 36 |STR_TIME: 0.19423413276672363
> STR_ID: 5tls |STR_LEN: 3041 |STR_TIME: 0.49925899505615234
> STR_ID: 5tlt |STR_LEN: 801 |STR_TIME: 0.10470414161682129
> STR_ID: 5tlu |STR_LEN: 587 |STR_TIME: 0.14371609687805176
> STR_ID: 5tlv |STR_LEN: 618 |STR_TIME: 0.09351515769958496
> STR_ID: 5tlx |STR_LEN: 634 |STR_TIME: 0.10159611701965332
> STR_ID: 5tly |STR_LEN: 596 |STR_TIME: 0.12008118629455566
> STR_ID: 6tli |STR_LEN: 446 |STR_TIME: 0.04801607131958008
> STR_ID: 7tli |STR_LEN: 450 |STR_TIME: 0.04655098915100098
> STR_ID: 7tln |STR_LEN: 488 |STR_TIME: 0.046961069107055664
> STR_ID: 8tli |STR_LEN: 432 |STR_TIME: 0.04906010627746582
> STR_ID: 8tln |STR_LEN: 481 |STR_TIME: 0.04773211479187012
>> FINISH_DIR: ./data/t/tl/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 2109 |DIR_TIME: 24.519070863723755 

>> START_DIR: ./data/t/tm/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1tm0 |STR_LEN: 656 |STR_TIME: 0.12091588973999023
> STR_ID: 1tm1 |STR_LEN: 865 |STR_TIME: 0.058660030364990234
> STR_ID: 1tm2 |STR_LEN: 662 |STR_TIME: 0.05164289474487305
> STR_ID: 1tm3 |STR_LEN: 799 |STR_TIME: 0.059190988540649414
> STR_ID: 1tm4 |STR_LEN: 791 |STR_TIME: 0.08524060249328613
> STR_ID: 1tm5 |STR_LEN: 836 |STR_TIME: 0.05659818649291992
> STR_ID: 1tm6 |STR_LEN: 23 |STR_TIME: 0.11923718452453613
> STR_ID: 1tm7 |STR_LEN: 816 |STR_TIME: 0.06040382385253906
> STR_ID: 1tm9 |STR_LEN: 137 |STR_TIME: 1.2550830841064453
> STR_ID: 1tmb |STR_LEN: 535 |STR_TIME: 0.050582170486450195
> STR_ID: 1tmc |STR_LEN: 382 |STR_TIME: 0.04415082931518555
> STR_ID: 1tme |STR_LEN: 1093 |STR_TIME: 0.11715888977050781
> STR_ID: 1tmf |STR_LEN: 806 |STR_TIME: 0.22626709938049316
> STR_ID: 1tmg |STR_LEN: 813 |STR_TIME: 0.05969595909118652
> STR_ID: 1tmh |STR_LEN: 1020 |STR_TIME: 0.17718195915222168
> STR_ID: 1tmi |STR_LEN: 382 |STR_TIME: 0.04153704643249512
> STR_ID: 1tmj |STR_LEN: 412 |STR_TIME: 0.03919506072998047
> STR_ID: 1tmk |STR_LEN: 693 |STR_TIME: 0.06377196311950684
> STR_ID: 1tml |STR_LEN: 360 |STR_TIME: 0.05125308036804199
> STR_ID: 1tmm |STR_LEN: 986 |STR_TIME: 0.1174769401550293
> STR_ID: 1tmn |STR_LEN: 466 |STR_TIME: 0.045574188232421875
> STR_ID: 1tmo |STR_LEN: 1302 |STR_TIME: 0.12376999855041504
> STR_ID: 1tmq |STR_LEN: 921 |STR_TIME: 0.08619284629821777
> STR_ID: 1tmr |STR_LEN: 19 |STR_TIME: 0.08111071586608887
> STR_ID: 1tmt |STR_LEN: 411 |STR_TIME: 0.04649996757507324
> STR_ID: 1tmu |STR_LEN: 370 |STR_TIME: 0.04715085029602051
> STR_ID: 1tmw |STR_LEN: 141 |STR_TIME: 0.922450065612793
> STR_ID: 1tmx |STR_LEN: 1420 |STR_TIME: 0.13460516929626465
> STR_ID: 1tmy |STR_LEN: 133 |STR_TIME: 0.018062829971313477
> STR_ID: 1tmz |STR_LEN: 64 |STR_TIME: 0.3907639980316162
> STR_ID: 2tma |STR_LEN: 568 |STR_TIME: 0.015053033828735352
> STR_ID: 2tmd |STR_LEN: 2045 |STR_TIME: 0.27341699600219727
