>> START_DIR: ./data/z/z0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1z00 |STR_LEN: 168 |STR_TIME: 1.5492990016937256
> STR_ID: 4zhb |STR_LEN: 331 |STR_TIME: 0.031049251556396484
> STR_ID: 4zhc |STR_LEN: 647 |STR_TIME: 0.10654997825622559
> STR_ID: 4zhd |STR_LEN: 627 |STR_TIME: 0.13494491577148438
> STR_ID: 4zhe |STR_LEN: 1191 |STR_TIME: 0.13927912712097168
> STR_ID: 4zhf |STR_LEN: 1333 |STR_TIME: 0.2567880153656006
> STR_ID: 4zhg |STR_LEN: 1377 |STR_TIME: 0.28374314308166504
> STR_ID: 4zhh |STR_LEN: 1586 |STR_TIME: 0.2460939884185791
> STR_ID: 4zhi |STR_LEN: 970 |STR_TIME: 0.16729402542114258
> STR_ID: 4zhj |STR_LEN: 3371 |STR_TIME: 0.6344170570373535
> STR_ID: 4zhk |STR_LEN: 1610 |STR_TIME: 0.20743966102600098
> STR_ID: 4zhl |STR_LEN: 307 |STR_TIME: 0.03997492790222168
> STR_ID: 4zhm |STR_LEN: 315 |STR_TIME: 0.038722991943359375
> STR_ID: 4zhn |STR_LEN: 456 |STR_TIME: 0.05175185203552246
> STR_ID: 4zho |STR_LEN: 236 |STR_TIME: 0.10121393203735352
> STR_ID: 4zhp |STR_LEN: 116 |STR_TIME: 0.017574071884155273
> STR_ID: 4zhq |STR_LEN: 2517 |STR_TIME: 0.3995490074157715
> STR_ID: 4zhr |STR_LEN: 1000 |STR_TIME: 0.15621304512023926
> STR_ID: 4zhs |STR_LEN: 2515 |STR_TIME: 0.7693259716033936
> STR_ID: 4zht |STR_LEN: 1872 |STR_TIME: 0.3744800090789795
> STR_ID: 4zhu |STR_LEN: 410 |STR_TIME: 0.055460214614868164
> STR_ID: 4zhv |STR_LEN: 551 |STR_TIME: 0.16770315170288086
> STR_ID: 4zhw |STR_LEN: 352 |STR_TIME: 0.039365291595458984
> STR_ID: 4zhx |STR_LEN: 1952 |STR_TIME: 0.4037308692932129
> STR_ID: 4zhy |STR_LEN: 428 |STR_TIME: 0.056397199630737305
> STR_ID: 4zhz |STR_LEN: 258 |STR_TIME: 0.03207898139953613
>> FINISH_DIR: ./data/z/zh/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 1961 |DIR_TIME: 28.500749111175537 

>> START_DIR: ./data/z/zi/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1zi0 |STR_LEN: 737 |STR_TIME: 0.12999558448791504
> STR_ID: 1zi1 |STR_LEN: 506 |STR_TIME: 0.04770994186401367
> STR_ID: 1zi3 |STR_LEN: 469 |STR_TIME: 0.04397106170654297
> STR_ID: 1zi4 |STR_LEN: 424 |STR_TIME: 0.04654407501220703
> STR_ID: 1zi5 |STR_LEN: 485 |STR_TIME: 0.05020904541015625
> STR_ID: 1zi6 |STR_LEN: 436 |STR_TIME: 0.04057812690734863
> STR_ID: 1zi7 |STR_LEN: 1345 |STR_TIME: 0.2377018928527832
> STR_ID: 1zi8 |STR_LEN: 438 |STR_TIME: 0.040342092514038086
> STR_ID: 1zi9 |STR_LEN: 423 |STR_TIME: 0.04136395454406738
> STR_ID: 1zia |STR_LEN: 226 |STR_TIME: 0.02094101905822754
> STR_ID: 1zib |STR_LEN: 217 |STR_TIME: 0.01954197883605957
> STR_ID: 1zic |STR_LEN: 420 |STR_TIME: 0.07019615173339844
> STR_ID: 1zid |STR_LEN: 337 |STR_TIME: 0.03996610641479492
> STR_ID: 1zie |STR_LEN: 376 |STR_TIME: 0.037668704986572266
> STR_ID: 1zif |STR_LEN: 12 |STR_TIME: 0.07142210006713867
> STR_ID: 1zig |STR_LEN: 12 |STR_TIME: 0.06980299949645996
> STR_ID: 1zih |STR_LEN: 12 |STR_TIME: 0.07466697692871094
> STR_ID: 1zii |STR_LEN: 114 |STR_TIME: 0.011076211929321289
> STR_ID: 1zij |STR_LEN: 136 |STR_TIME: 0.015799999237060547
> STR_ID: 1zik |STR_LEN: 94 |STR_TIME: 0.04560589790344238
> STR_ID: 1zil |STR_LEN: 92 |STR_TIME: 0.010690689086914062
> STR_ID: 1zim |STR_LEN: 141 |STR_TIME: 0.01617908477783203
> STR_ID: 1zin |STR_LEN: 487 |STR_TIME: 0.039546966552734375
> STR_ID: 1zio |STR_LEN: 423 |STR_TIME: 0.03830718994140625
> STR_ID: 1zip |STR_LEN: 422 |STR_TIME: 0.03899979591369629
> STR_ID: 1ziq |STR_LEN: 300 |STR_TIME: 0.03724217414855957
> STR_ID: 1zir |STR_LEN: 323 |STR_TIME: 0.03625988960266113
> STR_ID: 1zis |STR_LEN: 1560 |STR_TIME: 0.2569620609283447
> STR_ID: 1zit |STR_LEN: 121 |STR_TIME: 1.7768051624298096
> STR_ID: 1ziu |STR_LEN: 615 |STR_TIME: 0.062270164489746094
> STR_ID: 1ziv |STR_LEN: 389 |STR_TIME: 0.05042409896850586
> STR_ID: 1ziw |STR_LEN: 1011 |STR_TIME: 0.25949907302856445
> STR_ID: 1zix |STR_LEN: 394 |STR_TIME: 0.0361940860748291
> STR_ID: 1ziy |STR_LEN: 351 |STR_TIME: 0.03798198699951172
> STR_ID: 1ziz |STR_LEN: 516 |STR_TIME: 0.047249794006347656
> STR_ID: 2zi0 |STR_LEN: 173 |STR_TIME: 0.03873300552368164
> STR_ID: 2zi2 |STR_LEN: 483 |STR_TIME: 0.051358938217163086
> STR_ID: 2zi3 |STR_LEN: 570 |STR_TIME: 0.08348417282104492
> STR_ID: 2zi4 |STR_LEN: 317 |STR_TIME: 0.09410595893859863
> STR_ID: 2zi5 |STR_LEN: 1098 |STR_TIME: 0.14568376541137695
> STR_ID: 2zi6 |STR_LEN: 1049 |STR_TIME: 0.1841261386871338
> STR_ID: 2zi7 |STR_LEN: 514 |STR_TIME: 0.07364726066589355
> STR_ID: 2zi8 |STR_LEN: 1085 |STR_TIME: 0.10756587982177734
> STR_ID: 2zi9 |STR_LEN: 636 |STR_TIME: 0.08019709587097168
> STR_ID: 2zia |STR_LEN: 723 |STR_TIME: 0.12757611274719238
> STR_ID: 2zib |STR_LEN: 430 |STR_TIME: 0.03714299201965332
> STR_ID: 2zic |STR_LEN: 946 |STR_TIME: 0.0993049144744873
> STR_ID: 2zid |STR_LEN: 882 |STR_TIME: 0.0970299243927002
> STR_ID: 2zie |STR_LEN: 539 |STR_TIME: 0.11704492568969727
> STR_ID: 2zif |STR_LEN: 545 |STR_TIME: 0.08477306365966797
> STR_ID: 2zig |STR_LEN: 633 |STR_TIME: 0.0809788703918457
> STR_ID: 2zih |STR_LEN: 1130 |STR_TIME: 0.20215106010437012
> STR_ID: 2zii |STR_LEN: 1126 |STR_TIME: 0.17549490928649902
> STR_ID: 2zij |STR_LEN: 262 |STR_TIME: 0.024804115295410156
> STR_ID: 2zik |STR_LEN: 247 |STR_TIME: 0.022042274475097656
> STR_ID: 2zil |STR_LEN: 269 |STR_TIME: 0.02475595474243164
> STR_ID: 2zim |STR_LEN: 458 |STR_TIME: 0.08478713035583496
> STR_ID: 2zin |STR_LEN: 480 |STR_TIME: 0.051496028900146484
> STR_ID: 2zio |STR_LEN: 409 |STR_TIME: 0.047113895416259766
> STR_ID: 2ziq |STR_LEN: 472 |STR_TIME: 0.048217058181762695
> STR_ID: 2zir |STR_LEN: 1121 |STR_TIME: 0.14698219299316406
> STR_ID: 2zis |STR_LEN: 1126 |STR_TIME: 0.20381975173950195
> STR_ID: 2zit |STR_LEN: 3093 |STR_TIME: 1.0139689445495605
> STR_ID: 2ziu |STR_LEN: 595 |STR_TIME: 0.09440207481384277
> STR_ID: 2ziv |STR_LEN: 640 |STR_TIME: 0.10348796844482422
> STR_ID: 2ziw |STR_LEN: 499 |STR_TIME: 0.18396687507629395
> STR_ID: 2zix |STR_LEN: 529 |STR_TIME: 0.0849142074584961
> STR_ID: 2ziy |STR_LEN: 373 |STR_TIME: 0.06721878051757812
> STR_ID: 2ziz |STR_LEN: 2708 |STR_TIME: 0.4565868377685547
> STR_ID: 3zi0 |STR_LEN: 887 |STR_TIME: 0.17665791511535645
> STR_ID: 3zi1 |STR_LEN: 645 |STR_TIME: 0.4842219352722168
> STR_ID: 3zi3 |STR_LEN: 73 |STR_TIME: 0.02649402618408203
> STR_ID: 3zi4 |STR_LEN: 643 |STR_TIME: 0.16711664199829102
> STR_ID: 3zi5 |STR_LEN: 408 |STR_TIME: 0.4217970371246338
> STR_ID: 3zi6 |STR_LEN: 527 |STR_TIME: 0.32146787643432617
> STR_ID: 3zi7 |STR_LEN: 1332 |STR_TIME: 0.6867680549621582
> STR_ID: 3zi8 |STR_LEN: 198 |STR_TIME: 0.09076094627380371
> STR_ID: 3zia |STR_LEN: 7477 |STR_TIME: 2.563049077987671
> STR_ID: 3zib |STR_LEN: 514 |STR_TIME: 0.12944602966308594
> STR_ID: 3zid |STR_LEN: 889 |STR_TIME: 0.42381882667541504
> STR_ID: 3zie |STR_LEN: 872 |STR_TIME: 0.16108298301696777
> STR_ID: 3zif |STR_LEN: 11818 |STR_TIME: 2.4473249912261963
> STR_ID: 3zig |STR_LEN: 195 |STR_TIME: 0.031038999557495117
> STR_ID: 3zih |STR_LEN: 218 |STR_TIME: 0.027248859405517578
> STR_ID: 3zii |STR_LEN: 112 |STR_TIME: 0.01631307601928711
> STR_ID: 3zij |STR_LEN: 248 |STR_TIME: 0.02880382537841797
> STR_ID: 3zik |STR_LEN: 862 |STR_TIME: 0.27627992630004883
> STR_ID: 3zil |STR_LEN: 434 |STR_TIME: 0.060353994369506836
> STR_ID: 3zim |STR_LEN: 894 |STR_TIME: 0.1864168643951416
> STR_ID: 3zin |STR_LEN: 633 |STR_TIME: 0.1185770034790039
> STR_ID: 3zio |STR_LEN: 583 |STR_TIME: 0.10863113403320312
> STR_ID: 3zip |STR_LEN: 490 |STR_TIME: 0.11609411239624023
> STR_ID: 3ziq |STR_LEN: 605 |STR_TIME: 0.17736196517944336
> STR_ID: 3zir |STR_LEN: 595 |STR_TIME: 0.12852096557617188
> STR_ID: 3zit |STR_LEN: 241 |STR_TIME: 0.050840139389038086
> STR_ID: 3ziu |STR_LEN: 2220 |STR_TIME: 0.3068521022796631
> STR_ID: 3ziv |STR_LEN: 323 |STR_TIME: 0.06454706192016602
> STR_ID: 3ziw |STR_LEN: 3409 |STR_TIME: 0.45892906188964844
> STR_ID: 3zix |STR_LEN: 3491 |STR_TIME: 0.4783008098602295
> STR_ID: 3ziy |STR_LEN: 1254 |STR_TIME: 0.27659082412719727
> STR_ID: 3ziz |STR_LEN: 781 |STR_TIME: 0.06100296974182129
> STR_ID: 4zi0 |STR_LEN: 388 |STR_TIME: 0.10767102241516113
> STR_ID: 4zi1 |STR_LEN: 466 |STR_TIME: 0.04341292381286621
> STR_ID: 4zi2 |STR_LEN: 1002 |STR_TIME: 0.10554122924804688
> STR_ID: 4zi3 |STR_LEN: 879 |STR_TIME: 0.10611104965209961
> STR_ID: 4zi4 |STR_LEN: 676 |STR_TIME: 0.15262818336486816
> STR_ID: 4zi5 |STR_LEN: 937 |STR_TIME: 0.08569693565368652
> STR_ID: 4zi6 |STR_LEN: 5059 |STR_TIME: 0.5883467197418213
> STR_ID: 4zi7 |STR_LEN: 2439 |STR_TIME: 0.4266641139984131
> STR_ID: 4zi8 |STR_LEN: 1262 |STR_TIME: 0.13695788383483887
> STR_ID: 4zi9 |STR_LEN: 1107 |STR_TIME: 0.22562718391418457
> STR_ID: 4zia |STR_LEN: 667 |STR_TIME: 0.10351324081420898
> STR_ID: 4zib |STR_LEN: 408 |STR_TIME: 0.052504777908325195
> STR_ID: 4zic |STR_LEN: 2689 |STR_TIME: 0.8128640651702881
> STR_ID: 4zid |STR_LEN: 110 |STR_TIME: 0.01605391502380371
> STR_ID: 4zie |STR_LEN: 261 |STR_TIME: 0.03356599807739258
> STR_ID: 4zif |STR_LEN: 178 |STR_TIME: 0.03422403335571289
> STR_ID: 4zig |STR_LEN: 208 |STR_TIME: 0.10609912872314453
> STR_ID: 4zih |STR_LEN: 175 |STR_TIME: 0.03521585464477539
> STR_ID: 4zii |STR_LEN: 234 |STR_TIME: 0.045384883880615234
> STR_ID: 4zij |STR_LEN: 765 |STR_TIME: 0.09432506561279297
> STR_ID: 4zil |STR_LEN: 846 |STR_TIME: 0.10754203796386719
> STR_ID: 4zim |STR_LEN: 847 |STR_TIME: 0.12711501121520996
> STR_ID: 4zin |STR_LEN: 1058 |STR_TIME: 0.15045881271362305
> STR_ID: 4zio |STR_LEN: 854 |STR_TIME: 0.17121601104736328
> STR_ID: 4zip |STR_LEN: 462 |STR_TIME: 0.05708909034729004
> STR_ID: 4ziq |STR_LEN: 1559 |STR_TIME: 0.38008618354797363
> STR_ID: 4zir |STR_LEN: 537 |STR_TIME: 0.10079813003540039
> STR_ID: 4zit |STR_LEN: 6262 |STR_TIME: 1.148521900177002
> STR_ID: 4ziu |STR_LEN: 742 |STR_TIME: 0.16791081428527832
> STR_ID: 4ziv |STR_LEN: 6271 |STR_TIME: 1.1833148002624512
> STR_ID: 4ziw |STR_LEN: 6233 |STR_TIME: 1.0969510078430176
> STR_ID: 4zix |STR_LEN: 222 |STR_TIME: 0.04687690734863281
> STR_ID: 4ziy |STR_LEN: 765 |STR_TIME: 0.25237107276916504
> STR_ID: 4ziz |STR_LEN: 503 |STR_TIME: 0.10772109031677246
>> FINISH_DIR: ./data/z/zi/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 2096 |DIR_TIME: 29.172761917114258 

>> START_DIR: ./data/z/zj/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1zj0 |STR_LEN: 498 |STR_TIME: 0.04713177680969238
> STR_ID: 1zj1 |STR_LEN: 479 |STR_TIME: 0.04352998733520508
> STR_ID: 1zj2 |STR_LEN: 449 |STR_TIME: 0.0726318359375
> STR_ID: 1zj3 |STR_LEN: 453 |STR_TIME: 0.04652094841003418
> STR_ID: 1zj4 |STR_LEN: 354 |STR_TIME: 0.03808999061584473
> STR_ID: 1zj5 |STR_LEN: 360 |STR_TIME: 0.0377039909362793
> STR_ID: 1zj6 |STR_LEN: 290 |STR_TIME: 0.029984712600708008
> STR_ID: 1zj7 |STR_LEN: 162 |STR_TIME: 0.016562938690185547
> STR_ID: 1zj8 |STR_LEN: 1120 |STR_TIME: 0.19391202926635742
> STR_ID: 1zj9 |STR_LEN: 1114 |STR_TIME: 0.1851978302001953
> STR_ID: 1zja |STR_LEN: 2821 |STR_TIME: 0.240523099899292
> STR_ID: 1zjb |STR_LEN: 2667 |STR_TIME: 0.2523179054260254
> STR_ID: 1zjc |STR_LEN: 796 |STR_TIME: 0.07327413558959961
> STR_ID: 1zjd |STR_LEN: 356 |STR_TIME: 0.043797969818115234
> STR_ID: 1zje |STR_LEN: 54 |STR_TIME: 0.012145280838012695
> STR_ID: 1zjf |STR_LEN: 43 |STR_TIME: 0.00801706314086914
> STR_ID: 1zjg |STR_LEN: 30 |STR_TIME: 0.011466026306152344
> STR_ID: 1zjh |STR_LEN: 629 |STR_TIME: 0.07192397117614746
> STR_ID: 1zji |STR_LEN: 630 |STR_TIME: 0.14257502555847168
> STR_ID: 1zjj |STR_LEN: 1040 |STR_TIME: 0.09493827819824219
> STR_ID: 1zjk |STR_LEN: 474 |STR_TIME: 0.06171536445617676
> STR_ID: 1zjl |STR_LEN: 659 |STR_TIME: 0.060507774353027344
> STR_ID: 1zjm |STR_LEN: 701 |STR_TIME: 0.10900211334228516
> STR_ID: 1zjn |STR_LEN: 443 |STR_TIME: 0.06026101112365723
> STR_ID: 1zjo |STR_LEN: 507 |STR_TIME: 0.046102046966552734
> STR_ID: 1zjp |STR_LEN: 465 |STR_TIME: 0.04228401184082031
> STR_ID: 1zjq |STR_LEN: 34 |STR_TIME: 0.2047710418701172
> STR_ID: 1zjr |STR_LEN: 355 |STR_TIME: 0.03529500961303711
> STR_ID: 1zjw |STR_LEN: 749 |STR_TIME: 0.11827301979064941
> STR_ID: 1zjy |STR_LEN: 629 |STR_TIME: 0.0756371021270752
> STR_ID: 1zjz |STR_LEN: 641 |STR_TIME: 0.11666989326477051
> STR_ID: 2zj0 |STR_LEN: 2660 |STR_TIME: 0.3509838581085205
> STR_ID: 2zj1 |STR_LEN: 2792 |STR_TIME: 0.37784409523010254
> STR_ID: 2zj2 |STR_LEN: 748 |STR_TIME: 0.1069490909576416
> STR_ID: 2zj3 |STR_LEN: 643 |STR_TIME: 0.06261014938354492
> STR_ID: 2zj4 |STR_LEN: 633 |STR_TIME: 0.1337430477142334
> STR_ID: 2zj5 |STR_LEN: 799 |STR_TIME: 0.10783100128173828
> STR_ID: 2zj6 |STR_LEN: 1128 |STR_TIME: 0.09763789176940918
> STR_ID: 2zj7 |STR_LEN: 1063 |STR_TIME: 0.11974596977233887
> STR_ID: 2zj8 |STR_LEN: 1000 |STR_TIME: 0.10832500457763672
> STR_ID: 2zj9 |STR_LEN: 1325 |STR_TIME: 0.11722803115844727
> STR_ID: 2zja |STR_LEN: 766 |STR_TIME: 0.14741921424865723
> STR_ID: 2zjb |STR_LEN: 478 |STR_TIME: 0.06796383857727051
> STR_ID: 2zjc |STR_LEN: 495 |STR_TIME: 0.06517291069030762
> STR_ID: 2zjd |STR_LEN: 543 |STR_TIME: 0.06508898735046387
> STR_ID: 2zjf |STR_LEN: 470 |STR_TIME: 0.08222293853759766
> STR_ID: 2zjg |STR_LEN: 933 |STR_TIME: 0.25215601921081543
> STR_ID: 2zjh |STR_LEN: 456 |STR_TIME: 0.08032894134521484
> STR_ID: 2zji |STR_LEN: 603 |STR_TIME: 0.08442401885986328
> STR_ID: 2zjj |STR_LEN: 540 |STR_TIME: 0.0752251148223877
> STR_ID: 2zjk |STR_LEN: 1114 |STR_TIME: 0.2973499298095703
> STR_ID: 2zjl |STR_LEN: 616 |STR_TIME: 0.09201192855834961
> STR_ID: 2zjm |STR_LEN: 639 |STR_TIME: 0.0986471176147461
> STR_ID: 2zjn |STR_LEN: 420 |STR_TIME: 0.14501190185546875
> STR_ID: 2zjo |STR_LEN: 512 |STR_TIME: 0.09685301780700684
> STR_ID: 2zjp |STR_LEN: 6121 |STR_TIME: 2.8845467567443848
> STR_ID: 2zjq |STR_LEN: 6141 |STR_TIME: 2.22408390045166
> STR_ID: 2zjr |STR_LEN: 6032 |STR_TIME: 2.131343126296997
> STR_ID: 2zjs |STR_LEN: 897 |STR_TIME: 0.3046700954437256
> STR_ID: 2zjt |STR_LEN: 370 |STR_TIME: 0.06725192070007324
> STR_ID: 2zju |STR_LEN: 1382 |STR_TIME: 0.16414594650268555
> STR_ID: 2zjv |STR_LEN: 1303 |STR_TIME: 0.32324695587158203
> STR_ID: 2zjw |STR_LEN: 582 |STR_TIME: 0.05672717094421387
> STR_ID: 2zjx |STR_LEN: 258 |STR_TIME: 0.023249149322509766
> STR_ID: 2zjy |STR_LEN: 413 |STR_TIME: 0.06294107437133789
> STR_ID: 2zjz |STR_LEN: 681 |STR_TIME: 0.14221405982971191
> STR_ID: 3zj0 |STR_LEN: 342 |STR_TIME: 0.0342860221862793
> STR_ID: 3zj1 |STR_LEN: 85 |STR_TIME: 0.56610107421875
> STR_ID: 3zj2 |STR_LEN: 73 |STR_TIME: 0.4882040023803711
> STR_ID: 3zj4 |STR_LEN: 2725 |STR_TIME: 0.505497932434082
> STR_ID: 3zj5 |STR_LEN: 4934 |STR_TIME: 0.5836958885192871
> STR_ID: 3zj6 |STR_LEN: 1287 |STR_TIME: 0.25908589363098145
> STR_ID: 3zj7 |STR_LEN: 1045 |STR_TIME: 0.2123100757598877
> STR_ID: 3zj8 |STR_LEN: 945 |STR_TIME: 0.18468618392944336
> STR_ID: 3zja |STR_LEN: 223 |STR_TIME: 0.020660400390625
> STR_ID: 3zjb |STR_LEN: 1106 |STR_TIME: 0.16829299926757812
> STR_ID: 3zjc |STR_LEN: 1569 |STR_TIME: 0.3397831916809082
> STR_ID: 3zjd |STR_LEN: 905 |STR_TIME: 0.12221217155456543
> STR_ID: 3zje |STR_LEN: 986 |STR_TIME: 0.18382024765014648
> STR_ID: 3zjf |STR_LEN: 780 |STR_TIME: 0.11945796012878418
> STR_ID: 3zjg |STR_LEN: 917 |STR_TIME: 0.15845298767089844
> STR_ID: 3zjh |STR_LEN: 699 |STR_TIME: 0.09065103530883789
> STR_ID: 3zji |STR_LEN: 796 |STR_TIME: 0.09414196014404297
> STR_ID: 3zjj |STR_LEN: 952 |STR_TIME: 0.14081263542175293
> STR_ID: 3zjk |STR_LEN: 1679 |STR_TIME: 0.28375983238220215
> STR_ID: 3zjl |STR_LEN: 877 |STR_TIME: 0.09098386764526367
> STR_ID: 3zjm |STR_LEN: 1061 |STR_TIME: 0.1302642822265625
> STR_ID: 3zjn |STR_LEN: 834 |STR_TIME: 0.14572691917419434
> STR_ID: 3zjo |STR_LEN: 682 |STR_TIME: 0.08684277534484863
> STR_ID: 3zjp |STR_LEN: 452 |STR_TIME: 0.045256853103637695
> STR_ID: 3zjq |STR_LEN: 697 |STR_TIME: 0.06713485717773438
> STR_ID: 3zjr |STR_LEN: 215 |STR_TIME: 0.05952787399291992
> STR_ID: 3zjs |STR_LEN: 493 |STR_TIME: 0.06398987770080566
> STR_ID: 3zjt |STR_LEN: 1180 |STR_TIME: 0.18808197975158691
> STR_ID: 3zju |STR_LEN: 1018 |STR_TIME: 0.17979073524475098
> STR_ID: 3zjv |STR_LEN: 1303 |STR_TIME: 0.2396700382232666
> STR_ID: 3zjx |STR_LEN: 1568 |STR_TIME: 0.17791414260864258
> STR_ID: 3zjy |STR_LEN: 3229 |STR_TIME: 0.6315281391143799
> STR_ID: 3zjz |STR_LEN: 530 |STR_TIME: 0.0706171989440918
> STR_ID: 4zj0 |STR_LEN: 495 |STR_TIME: 0.10213994979858398
> STR_ID: 4zj1 |STR_LEN: 737 |STR_TIME: 0.06458806991577148
> STR_ID: 4zj2 |STR_LEN: 478 |STR_TIME: 0.0517728328704834
> STR_ID: 4zj3 |STR_LEN: 572 |STR_TIME: 0.05960202217102051
> STR_ID: 4zj7 |STR_LEN: 1161 |STR_TIME: 0.21052312850952148
> STR_ID: 4zj8 |STR_LEN: 528 |STR_TIME: 0.08833503723144531
> STR_ID: 4zj9 |STR_LEN: 122 |STR_TIME: 0.017890214920043945
> STR_ID: 4zja |STR_LEN: 212 |STR_TIME: 0.029192209243774414
> STR_ID: 4zjb |STR_LEN: 456 |STR_TIME: 0.094635009765625
> STR_ID: 4zjc |STR_LEN: 506 |STR_TIME: 0.09402275085449219
> STR_ID: 4zjd |STR_LEN: 558 |STR_TIME: 0.08426403999328613
> STR_ID: 4zjf |STR_LEN: 741 |STR_TIME: 0.1545398235321045
> STR_ID: 4zjg |STR_LEN: 353 |STR_TIME: 0.0574188232421875
> STR_ID: 4zjh |STR_LEN: 410 |STR_TIME: 0.045516014099121094
> STR_ID: 4zji |STR_LEN: 1916 |STR_TIME: 0.25676894187927246
> STR_ID: 4zjj |STR_LEN: 1878 |STR_TIME: 0.2404160499572754
> STR_ID: 4zjk |STR_LEN: 525 |STR_TIME: 0.03752017021179199
> STR_ID: 4zjl |STR_LEN: 6268 |STR_TIME: 1.1383190155029297
> STR_ID: 4zjm |STR_LEN: 823 |STR_TIME: 0.1321117877960205
> STR_ID: 4zjn |STR_LEN: 1681 |STR_TIME: 0.3363189697265625
> STR_ID: 4zjo |STR_LEN: 6271 |STR_TIME: 1.0891871452331543
> STR_ID: 4zjp |STR_LEN: 624 |STR_TIME: 0.05854916572570801
> STR_ID: 4zjq |STR_LEN: 6236 |STR_TIME: 1.2030737400054932
> STR_ID: 4zjr |STR_LEN: 988 |STR_TIME: 0.17671775817871094
> STR_ID: 4zjs |STR_LEN: 1212 |STR_TIME: 0.1604781150817871
> STR_ID: 4zjt |STR_LEN: 2791 |STR_TIME: 0.4534580707550049
> STR_ID: 4zju |STR_LEN: 651 |STR_TIME: 0.06448793411254883
> STR_ID: 4zjv |STR_LEN: 743 |STR_TIME: 0.1666240692138672
> STR_ID: 4zjw |STR_LEN: 512 |STR_TIME: 0.06944489479064941
> STR_ID: 4zjx |STR_LEN: 613 |STR_TIME: 0.07428884506225586
> STR_ID: 4zjy |STR_LEN: 680 |STR_TIME: 0.07187700271606445
> STR_ID: 4zjz |STR_LEN: 1697 |STR_TIME: 0.19926881790161133
>> FINISH_DIR: ./data/z/zj/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 2227 |DIR_TIME: 29.241760969161987 

>> START_DIR: ./data/z/zk/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1zk0 |STR_LEN: 628 |STR_TIME: 0.06090712547302246
> STR_ID: 1zk1 |STR_LEN: 628 |STR_TIME: 0.04252910614013672
> STR_ID: 1zk2 |STR_LEN: 681 |STR_TIME: 0.07629013061523438
> STR_ID: 1zk3 |STR_LEN: 3178 |STR_TIME: 0.3155651092529297
> STR_ID: 1zk4 |STR_LEN: 665 |STR_TIME: 0.05727100372314453
> STR_ID: 1zk5 |STR_LEN: 402 |STR_TIME: 0.03195071220397949
> STR_ID: 1zk6 |STR_LEN: 91 |STR_TIME: 0.47508788108825684
> STR_ID: 1zk7 |STR_LEN: 982 |STR_TIME: 0.11368989944458008
> STR_ID: 1zk8 |STR_LEN: 563 |STR_TIME: 0.05777907371520996
> STR_ID: 1zk9 |STR_LEN: 213 |STR_TIME: 0.020101308822631836
> STR_ID: 1zka |STR_LEN: 172 |STR_TIME: 0.01813507080078125
> STR_ID: 1zkb |STR_LEN: 564 |STR_TIME: 0.06346487998962402
> STR_ID: 1zkc |STR_LEN: 955 |STR_TIME: 0.0909419059753418
> STR_ID: 1zkd |STR_LEN: 984 |STR_TIME: 0.18754100799560547
> STR_ID: 1zke |STR_LEN: 1249 |STR_TIME: 0.09014701843261719
> STR_ID: 1zkf |STR_LEN: 431 |STR_TIME: 0.05329775810241699
> STR_ID: 1zkg |STR_LEN: 457 |STR_TIME: 0.06560683250427246
> STR_ID: 1zkh |STR_LEN: 86 |STR_TIME: 0.625866174697876
> STR_ID: 1zki |STR_LEN: 504 |STR_TIME: 0.045819997787475586
> STR_ID: 1zkj |STR_LEN: 746 |STR_TIME: 0.062026023864746094
> STR_ID: 1zkk |STR_LEN: 1687 |STR_TIME: 0.2131209373474121
> STR_ID: 1zkl |STR_LEN: 609 |STR_TIME: 0.05331993103027344
> STR_ID: 1zkm |STR_LEN: 958 |STR_TIME: 0.16051816940307617
> STR_ID: 1zkn |STR_LEN: 1526 |STR_TIME: 0.19943022727966309
> STR_ID: 1zko |STR_LEN: 506 |STR_TIME: 0.043647050857543945
> STR_ID: 1zkp |STR_LEN: 2386 |STR_TIME: 0.22646617889404297
> STR_ID: 1zkq |STR_LEN: 510 |STR_TIME: 0.06824374198913574
> STR_ID: 1zkr |STR_LEN: 532 |STR_TIME: 0.04559612274169922
> STR_ID: 1zku |STR_LEN: 5202 |STR_TIME: 0.8739280700683594
> STR_ID: 1zkw |STR_LEN: 1092 |STR_TIME: 0.12972593307495117
> STR_ID: 1zkx |STR_LEN: 1036 |STR_TIME: 0.20281219482421875
> STR_ID: 1zky |STR_LEN: 649 |STR_TIME: 0.08275985717773438
> STR_ID: 1zkz |STR_LEN: 147 |STR_TIME: 0.021120786666870117
> STR_ID: 2zk0 |STR_LEN: 588 |STR_TIME: 0.07930874824523926
> STR_ID: 2zk1 |STR_LEN: 601 |STR_TIME: 0.12078690528869629
