>> START_DIR: ./data/g/g0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1g00 |STR_LEN: 49 |STR_TIME: 0.014235258102416992
> STR_ID: 3gk2 |STR_LEN: 125 |STR_TIME: 0.014680147171020508
> STR_ID: 3gk3 |STR_LEN: 1240 |STR_TIME: 0.18967080116271973
> STR_ID: 3gk4 |STR_LEN: 133 |STR_TIME: 0.015542984008789062
> STR_ID: 3gk5 |STR_LEN: 147 |STR_TIME: 0.015552759170532227
> STR_ID: 3gk6 |STR_LEN: 262 |STR_TIME: 0.0294191837310791
> STR_ID: 3gk7 |STR_LEN: 1332 |STR_TIME: 0.13899898529052734
> STR_ID: 3gk8 |STR_LEN: 547 |STR_TIME: 0.09568524360656738
> STR_ID: 3gk9 |STR_LEN: 237 |STR_TIME: 0.025554180145263672
> STR_ID: 3gka |STR_LEN: 1100 |STR_TIME: 0.10205292701721191
> STR_ID: 3gkb |STR_LEN: 1517 |STR_TIME: 0.13035011291503906
> STR_ID: 3gke |STR_LEN: 1858 |STR_TIME: 0.23510408401489258
> STR_ID: 3gkf |STR_LEN: 5761 |STR_TIME: 0.9411940574645996
> STR_ID: 3gkh |STR_LEN: 325 |STR_TIME: 0.03276968002319336
> STR_ID: 3gki |STR_LEN: 329 |STR_TIME: 0.03595900535583496
> STR_ID: 3gkj |STR_LEN: 356 |STR_TIME: 0.03604388236999512
> STR_ID: 3gkk |STR_LEN: 293 |STR_TIME: 0.022717952728271484
> STR_ID: 3gkl |STR_LEN: 416 |STR_TIME: 0.05785822868347168
> STR_ID: 3gkm |STR_LEN: 416 |STR_TIME: 0.11018490791320801
> STR_ID: 3gkn |STR_LEN: 693 |STR_TIME: 0.053176164627075195
> STR_ID: 3gko |STR_LEN: 777 |STR_TIME: 0.057392120361328125
> STR_ID: 3gkq |STR_LEN: 4467 |STR_TIME: 0.4121580123901367
> STR_ID: 3gkr |STR_LEN: 859 |STR_TIME: 0.08497309684753418
> STR_ID: 3gkt |STR_LEN: 227 |STR_TIME: 0.026988744735717773
> STR_ID: 3gku |STR_LEN: 533 |STR_TIME: 0.07963705062866211
> STR_ID: 3gkv |STR_LEN: 534 |STR_TIME: 0.053730010986328125
> STR_ID: 3gkw |STR_LEN: 586 |STR_TIME: 0.06239199638366699
> STR_ID: 3gkx |STR_LEN: 378 |STR_TIME: 0.041295766830444336
> STR_ID: 3gky |STR_LEN: 232 |STR_TIME: 0.08208894729614258
> STR_ID: 3gkz |STR_LEN: 330 |STR_TIME: 0.03414487838745117
> STR_ID: 4gk0 |STR_LEN: 617 |STR_TIME: 0.08786892890930176
> STR_ID: 4gk1 |STR_LEN: 1438 |STR_TIME: 0.21302199363708496
> STR_ID: 4gk2 |STR_LEN: 352 |STR_TIME: 0.04118704795837402
> STR_ID: 4gk3 |STR_LEN: 494 |STR_TIME: 0.04375600814819336
> STR_ID: 4gk4 |STR_LEN: 453 |STR_TIME: 0.04563784599304199
> STR_ID: 4gk5 |STR_LEN: 625 |STR_TIME: 0.09308290481567383
> STR_ID: 4gk6 |STR_LEN: 295 |STR_TIME: 0.028616905212402344
> STR_ID: 4gk7 |STR_LEN: 7725 |STR_TIME: 1.2005538940429688
> STR_ID: 4gk8 |STR_LEN: 454 |STR_TIME: 0.04564690589904785
> STR_ID: 4gk9 |STR_LEN: 704 |STR_TIME: 0.05000901222229004
> STR_ID: 4gka |STR_LEN: 2020 |STR_TIME: 0.33759093284606934
> STR_ID: 4gkb |STR_LEN: 2095 |STR_TIME: 0.24484920501708984
> STR_ID: 4gkc |STR_LEN: 622 |STR_TIME: 0.051239967346191406
> STR_ID: 4gkf |STR_LEN: 477 |STR_TIME: 0.046994924545288086
> STR_ID: 4gkg |STR_LEN: 176 |STR_TIME: 0.02091693878173828
> STR_ID: 4gkh |STR_LEN: 6113 |STR_TIME: 0.9071033000946045
> STR_ID: 4gki |STR_LEN: 6552 |STR_TIME: 0.8809499740600586
> STR_ID: 4gkj |STR_LEN: 4110 |STR_TIME: 1.564168930053711
> STR_ID: 4gkk |STR_LEN: 4108 |STR_TIME: 1.622298002243042
> STR_ID: 4gkl |STR_LEN: 1083 |STR_TIME: 0.2437131404876709
> STR_ID: 4gkm |STR_LEN: 1195 |STR_TIME: 0.10393977165222168
> STR_ID: 4gkn |STR_LEN: 841 |STR_TIME: 0.2523329257965088
> STR_ID: 4gko |STR_LEN: 2025 |STR_TIME: 0.4135150909423828
> STR_ID: 4gkp |STR_LEN: 563 |STR_TIME: 0.07195377349853516
> STR_ID: 4gkq |STR_LEN: 457 |STR_TIME: 0.07548880577087402
> STR_ID: 4gkr |STR_LEN: 661 |STR_TIME: 0.1505742073059082
> STR_ID: 4gks |STR_LEN: 888 |STR_TIME: 0.13853836059570312
> STR_ID: 4gkt |STR_LEN: 612 |STR_TIME: 0.07456517219543457
> STR_ID: 4gku |STR_LEN: 578 |STR_TIME: 0.042051076889038086
> STR_ID: 4gkv |STR_LEN: 3098 |STR_TIME: 0.25508880615234375
> STR_ID: 4gkw |STR_LEN: 316 |STR_TIME: 0.046656131744384766
> STR_ID: 4gkx |STR_LEN: 1738 |STR_TIME: 0.2130422592163086
> STR_ID: 4gky |STR_LEN: 322 |STR_TIME: 0.07522892951965332
> STR_ID: 4gkz |STR_LEN: 501 |STR_TIME: 0.07810282707214355
> STR_ID: 5gk9 |STR_LEN: 316 |STR_TIME: 0.04209017753601074
> STR_ID: 5gka |STR_LEN: 808 |STR_TIME: 0.11073803901672363
> STR_ID: 5gkc |STR_LEN: 882 |STR_TIME: 0.11797571182250977
> STR_ID: 5gkd |STR_LEN: 5435 |STR_TIME: 0.524259090423584
> STR_ID: 5gke |STR_LEN: 581 |STR_TIME: 0.13214397430419922
> STR_ID: 5gkf |STR_LEN: 550 |STR_TIME: 0.09847092628479004
> STR_ID: 5gkg |STR_LEN: 596 |STR_TIME: 0.1015162467956543
> STR_ID: 5gkh |STR_LEN: 522 |STR_TIME: 0.16271400451660156
> STR_ID: 5gki |STR_LEN: 535 |STR_TIME: 0.09401798248291016
> STR_ID: 5gkj |STR_LEN: 442 |STR_TIME: 0.0623478889465332
> STR_ID: 5gkm |STR_LEN: 416 |STR_TIME: 0.05545186996459961
> STR_ID: 5gkn |STR_LEN: 2120 |STR_TIME: 0.35013604164123535
> STR_ID: 5gkp |STR_LEN: 661 |STR_TIME: 0.1690690517425537
> STR_ID: 5gkq |STR_LEN: 1761 |STR_TIME: 0.2657301425933838
> STR_ID: 5gkx |STR_LEN: 884 |STR_TIME: 0.0771787166595459
> STR_ID: 5gky |STR_LEN: 15072 |STR_TIME: 2.5108439922332764
> STR_ID: 5gkz |STR_LEN: 15072 |STR_TIME: 2.6771130561828613
>> FINISH_DIR: ./data/g/gk/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 3068 |DIR_TIME: 33.13642597198486 

>> START_DIR: ./data/g/gl/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1gl0 |STR_LEN: 327 |STR_TIME: 0.2577807903289795
> STR_ID: 1gl1 |STR_LEN: 1192 |STR_TIME: 0.12145519256591797
> STR_ID: 1gl2 |STR_LEN: 463 |STR_TIME: 0.03976035118103027
> STR_ID: 1gl3 |STR_LEN: 908 |STR_TIME: 0.10971188545227051
> STR_ID: 1gl4 |STR_LEN: 538 |STR_TIME: 0.24321317672729492
> STR_ID: 1gl5 |STR_LEN: 67 |STR_TIME: 0.4331192970275879
> STR_ID: 1gl6 |STR_LEN: 3096 |STR_TIME: 0.42348694801330566
> STR_ID: 1gl7 |STR_LEN: 2683 |STR_TIME: 0.4492940902709961
> STR_ID: 1gl8 |STR_LEN: 104 |STR_TIME: 0.9469070434570312
> STR_ID: 1gl9 |STR_LEN: 2029 |STR_TIME: 0.3927149772644043
> STR_ID: 1gla |STR_LEN: 651 |STR_TIME: 0.0903780460357666
> STR_ID: 1glb |STR_LEN: 654 |STR_TIME: 0.0897831916809082
> STR_ID: 1glc |STR_LEN: 696 |STR_TIME: 0.19823694229125977
> STR_ID: 1gld |STR_LEN: 670 |STR_TIME: 0.08819103240966797
> STR_ID: 1gle |STR_LEN: 702 |STR_TIME: 0.09255409240722656
> STR_ID: 1glf |STR_LEN: 2203 |STR_TIME: 0.33350419998168945
> STR_ID: 1glg |STR_LEN: 526 |STR_TIME: 0.046071767807006836
> STR_ID: 1glh |STR_LEN: 330 |STR_TIME: 0.07041716575622559
> STR_ID: 1gli |STR_LEN: 689 |STR_TIME: 0.08264613151550293
> STR_ID: 1glj |STR_LEN: 993 |STR_TIME: 0.1426098346710205
> STR_ID: 1gll |STR_LEN: 994 |STR_TIME: 0.17710208892822266
> STR_ID: 1glm |STR_LEN: 1054 |STR_TIME: 0.08055400848388672
> STR_ID: 1gln |STR_LEN: 628 |STR_TIME: 0.0735008716583252
> STR_ID: 1glo |STR_LEN: 390 |STR_TIME: 0.0350651741027832
> STR_ID: 1glp |STR_LEN: 602 |STR_TIME: 0.11136794090270996
> STR_ID: 1glq |STR_LEN: 568 |STR_TIME: 0.06166696548461914
> STR_ID: 1glu |STR_LEN: 245 |STR_TIME: 0.03712606430053711
> STR_ID: 1glv |STR_LEN: 317 |STR_TIME: 0.04177284240722656
> STR_ID: 2gl0 |STR_LEN: 1391 |STR_TIME: 0.17547106742858887
> STR_ID: 2gl1 |STR_LEN: 47 |STR_TIME: 0.2263789176940918
> STR_ID: 2gl2 |STR_LEN: 435 |STR_TIME: 0.06752514839172363
> STR_ID: 2gl3 |STR_LEN: 456 |STR_TIME: 0.03970503807067871
> STR_ID: 2gl5 |STR_LEN: 1429 |STR_TIME: 0.12799978256225586
> STR_ID: 2gl7 |STR_LEN: 1244 |STR_TIME: 0.20181560516357422
> STR_ID: 2gl8 |STR_LEN: 876 |STR_TIME: 0.1078341007232666
> STR_ID: 2gl9 |STR_LEN: 951 |STR_TIME: 0.09318876266479492
> STR_ID: 2gle |STR_LEN: 74 |STR_TIME: 0.5226480960845947
> STR_ID: 2glf |STR_LEN: 2287 |STR_TIME: 0.3209800720214844
> STR_ID: 2glg |STR_LEN: 33 |STR_TIME: 1.0991191864013672
> STR_ID: 2glh |STR_LEN: 33 |STR_TIME: 1.097606897354126
> STR_ID: 2gli |STR_LEN: 246 |STR_TIME: 0.0367431640625
> STR_ID: 2glj |STR_LEN: 16225 |STR_TIME: 2.2962381839752197
> STR_ID: 2glk |STR_LEN: 820 |STR_TIME: 0.08503198623657227
> STR_ID: 2gll |STR_LEN: 1513 |STR_TIME: 0.15640592575073242
> STR_ID: 2glm |STR_LEN: 1469 |STR_TIME: 0.1463921070098877
> STR_ID: 2gln |STR_LEN: 458 |STR_TIME: 0.04012918472290039
> STR_ID: 2glo |STR_LEN: 83 |STR_TIME: 0.8286871910095215
> STR_ID: 2glp |STR_LEN: 1461 |STR_TIME: 0.1776418685913086
> STR_ID: 2glq |STR_LEN: 1082 |STR_TIME: 0.09636306762695312
> STR_ID: 2glr |STR_LEN: 605 |STR_TIME: 0.12761306762695312
> STR_ID: 2gls |STR_LEN: 5676 |STR_TIME: 0.9124541282653809
> STR_ID: 2glt |STR_LEN: 388 |STR_TIME: 0.04592585563659668
> STR_ID: 2glu |STR_LEN: 573 |STR_TIME: 0.14108490943908691
> STR_ID: 2glv |STR_LEN: 2043 |STR_TIME: 0.2903752326965332
> STR_ID: 2glw |STR_LEN: 92 |STR_TIME: 0.6608150005340576
> STR_ID: 2glx |STR_LEN: 3308 |STR_TIME: 0.4089059829711914
> STR_ID: 2glz |STR_LEN: 747 |STR_TIME: 0.05627703666687012
> STR_ID: 3gl0 |STR_LEN: 1932 |STR_TIME: 0.2996819019317627
> STR_ID: 3gl1 |STR_LEN: 1443 |STR_TIME: 0.12897515296936035
> STR_ID: 3gl2 |STR_LEN: 1449 |STR_TIME: 0.22922015190124512
> STR_ID: 3gl3 |STR_LEN: 758 |STR_TIME: 0.0838468074798584
> STR_ID: 3gl4 |STR_LEN: 588 |STR_TIME: 0.06869220733642578
> STR_ID: 3gl5 |STR_LEN: 380 |STR_TIME: 0.03993415832519531
> STR_ID: 3gl6 |STR_LEN: 95 |STR_TIME: 0.00987386703491211
> STR_ID: 3gl9 |STR_LEN: 1143 |STR_TIME: 0.1388258934020996
> STR_ID: 3gla |STR_LEN: 498 |STR_TIME: 0.03539776802062988
> STR_ID: 3glb |STR_LEN: 1116 |STR_TIME: 0.12525367736816406
> STR_ID: 3glc |STR_LEN: 5874 |STR_TIME: 0.9330432415008545
> STR_ID: 3gld |STR_LEN: 1403 |STR_TIME: 0.13180804252624512
> STR_ID: 3gle |STR_LEN: 1168 |STR_TIME: 0.20927882194519043
> STR_ID: 3glf |STR_LEN: 3604 |STR_TIME: 0.781378984451294
> STR_ID: 3glg |STR_LEN: 3604 |STR_TIME: 0.8812041282653809
> STR_ID: 3glh |STR_LEN: 5277 |STR_TIME: 0.9578921794891357
> STR_ID: 3gli |STR_LEN: 3649 |STR_TIME: 1.012516975402832
> STR_ID: 3glj |STR_LEN: 676 |STR_TIME: 0.06240105628967285
> STR_ID: 3glk |STR_LEN: 754 |STR_TIME: 0.07002496719360352
> STR_ID: 3gll |STR_LEN: 559 |STR_TIME: 0.06668591499328613
> STR_ID: 3glm |STR_LEN: 2879 |STR_TIME: 0.4834280014038086
> STR_ID: 3gln |STR_LEN: 200 |STR_TIME: 0.025852203369140625
> STR_ID: 3glp |STR_LEN: 237 |STR_TIME: 0.026304960250854492
> STR_ID: 3glq |STR_LEN: 1689 |STR_TIME: 0.19222497940063477
> STR_ID: 3glr |STR_LEN: 508 |STR_TIME: 0.043865203857421875
> STR_ID: 3gls |STR_LEN: 1766 |STR_TIME: 0.2681107521057129
> STR_ID: 3glt |STR_LEN: 425 |STR_TIME: 0.04310417175292969
> STR_ID: 3glu |STR_LEN: 348 |STR_TIME: 0.039613962173461914
> STR_ID: 3glv |STR_LEN: 411 |STR_TIME: 0.0414729118347168
> STR_ID: 3glw |STR_LEN: 106 |STR_TIME: 0.016833066940307617
> STR_ID: 3glx |STR_LEN: 277 |STR_TIME: 0.07852983474731445
> STR_ID: 3gly |STR_LEN: 1166 |STR_TIME: 0.08072018623352051
> STR_ID: 3glz |STR_LEN: 384 |STR_TIME: 0.034754037857055664
> STR_ID: 4gl0 |STR_LEN: 500 |STR_TIME: 0.0678250789642334
> STR_ID: 4gl1 |STR_LEN: 463 |STR_TIME: 0.04855799674987793
> STR_ID: 4gl2 |STR_LEN: 1284 |STR_TIME: 0.49393510818481445
> STR_ID: 4gl3 |STR_LEN: 815 |STR_TIME: 0.08967399597167969
> STR_ID: 4gl4 |STR_LEN: 1145 |STR_TIME: 0.16817307472229004
> STR_ID: 4gl5 |STR_LEN: 454 |STR_TIME: 0.06885695457458496
> STR_ID: 4gl6 |STR_LEN: 507 |STR_TIME: 0.08690500259399414
> STR_ID: 4gl7 |STR_LEN: 454 |STR_TIME: 0.06446409225463867
> STR_ID: 4gl8 |STR_LEN: 1469 |STR_TIME: 0.2264080047607422
> STR_ID: 4gl9 |STR_LEN: 1672 |STR_TIME: 0.26741766929626465
> STR_ID: 4gla |STR_LEN: 481 |STR_TIME: 0.07570719718933105
> STR_ID: 4glb |STR_LEN: 647 |STR_TIME: 0.08114314079284668
> STR_ID: 4glc |STR_LEN: 64 |STR_TIME: 0.009680986404418945
> STR_ID: 4gld |STR_LEN: 277 |STR_TIME: 0.07430195808410645
> STR_ID: 4gle |STR_LEN: 328 |STR_TIME: 0.04972100257873535
> STR_ID: 4glf |STR_LEN: 478 |STR_TIME: 0.055227041244506836
> STR_ID: 4glg |STR_LEN: 112 |STR_TIME: 0.014373064041137695
> STR_ID: 4glh |STR_LEN: 94 |STR_TIME: 0.013182878494262695
> STR_ID: 4gli |STR_LEN: 548 |STR_TIME: 0.05880999565124512
> STR_ID: 4glj |STR_LEN: 472 |STR_TIME: 0.05382394790649414
> STR_ID: 4glk |STR_LEN: 237 |STR_TIME: 0.05326581001281738
> STR_ID: 4gll |STR_LEN: 755 |STR_TIME: 0.09026908874511719
> STR_ID: 4glm |STR_LEN: 381 |STR_TIME: 0.04404091835021973
> STR_ID: 4gln |STR_LEN: 826 |STR_TIME: 0.07072901725769043
> STR_ID: 4glo |STR_LEN: 1905 |STR_TIME: 0.22440719604492188
> STR_ID: 4glp |STR_LEN: 310 |STR_TIME: 0.041092872619628906
> STR_ID: 4glq |STR_LEN: 287 |STR_TIME: 0.034380197525024414
> STR_ID: 4glr |STR_LEN: 1608 |STR_TIME: 0.2125699520111084
> STR_ID: 4gls |STR_LEN: 1648 |STR_TIME: 0.17301297187805176
> STR_ID: 4glt |STR_LEN: 895 |STR_TIME: 0.15678095817565918
> STR_ID: 4glu |STR_LEN: 975 |STR_TIME: 0.12061691284179688
> STR_ID: 4glv |STR_LEN: 1376 |STR_TIME: 0.18536996841430664
> STR_ID: 4glw |STR_LEN: 671 |STR_TIME: 0.08238887786865234
> STR_ID: 4glx |STR_LEN: 832 |STR_TIME: 0.1358027458190918
> STR_ID: 4gly |STR_LEN: 580 |STR_TIME: 0.0580441951751709
> STR_ID: 5gl0 |STR_LEN: 15072 |STR_TIME: 2.489300012588501
> STR_ID: 5gl1 |STR_LEN: 15012 |STR_TIME: 2.678739070892334
> STR_ID: 5gl2 |STR_LEN: 1927 |STR_TIME: 0.47479820251464844
> STR_ID: 5gl3 |STR_LEN: 1826 |STR_TIME: 0.4007279872894287
> STR_ID: 5gl4 |STR_LEN: 1869 |STR_TIME: 0.2742958068847656
> STR_ID: 5gl5 |STR_LEN: 1150 |STR_TIME: 0.1724998950958252
> STR_ID: 5gl9 |STR_LEN: 606 |STR_TIME: 0.04548311233520508
> STR_ID: 5gla |STR_LEN: 1105 |STR_TIME: 0.1506040096282959
> STR_ID: 5glb |STR_LEN: 524 |STR_TIME: 0.0408320426940918
> STR_ID: 5glc |STR_LEN: 527 |STR_TIME: 0.03915596008300781
> STR_ID: 5gld |STR_LEN: 539 |STR_TIME: 0.044927120208740234
> STR_ID: 5glf |STR_LEN: 1129 |STR_TIME: 0.1443169116973877
> STR_ID: 5glh |STR_LEN: 477 |STR_TIME: 0.06465601921081543
> STR_ID: 5gli |STR_LEN: 461 |STR_TIME: 0.06425285339355469
> STR_ID: 5glj |STR_LEN: 874 |STR_TIME: 0.059845924377441406
> STR_ID: 5glk |STR_LEN: 1262 |STR_TIME: 0.14353203773498535
> STR_ID: 5gll |STR_LEN: 1195 |STR_TIME: 0.10776495933532715
> STR_ID: 5glm |STR_LEN: 1310 |STR_TIME: 0.10764384269714355
> STR_ID: 5gln |STR_LEN: 1274 |STR_TIME: 0.14371371269226074
> STR_ID: 5glo |STR_LEN: 1344 |STR_TIME: 0.11323785781860352
> STR_ID: 5glp |STR_LEN: 1376 |STR_TIME: 0.14374709129333496
> STR_ID: 5glq |STR_LEN: 1263 |STR_TIME: 0.1109628677368164
> STR_ID: 5glr |STR_LEN: 1264 |STR_TIME: 0.11273503303527832
> STR_ID: 5gls |STR_LEN: 970 |STR_TIME: 0.13838887214660645
> STR_ID: 5glt |STR_LEN: 980 |STR_TIME: 0.09712529182434082
> STR_ID: 5glu |STR_LEN: 888 |STR_TIME: 0.09377193450927734
> STR_ID: 5glv |STR_LEN: 1075 |STR_TIME: 0.13727521896362305
> STR_ID: 5glw |STR_LEN: 1003 |STR_TIME: 0.09121108055114746
> STR_ID: 5glx |STR_LEN: 362 |STR_TIME: 0.030992984771728516
> STR_ID: 5gly |STR_LEN: 461 |STR_TIME: 0.036820173263549805
> STR_ID: 5glz |STR_LEN: 1813 |STR_TIME: 0.21635890007019043
>> FINISH_DIR: ./data/g/gl/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 3224 |DIR_TIME: 37.7548668384552 

>> START_DIR: ./data/g/gm/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1gm0 |STR_LEN: 142 |STR_TIME: 0.9739909172058105
> STR_ID: 1gm1 |STR_LEN: 94 |STR_TIME: 1.0788660049438477
> STR_ID: 1gm2 |STR_LEN: 11 |STR_TIME: 0.19975709915161133
> STR_ID: 1gm4 |STR_LEN: 191 |STR_TIME: 0.01979517936706543
> STR_ID: 1gm5 |STR_LEN: 772 |STR_TIME: 0.13252878189086914
> STR_ID: 1gm6 |STR_LEN: 274 |STR_TIME: 0.02777385711669922
> STR_ID: 1gm7 |STR_LEN: 1716 |STR_TIME: 0.2623021602630615
> STR_ID: 1gm8 |STR_LEN: 1410 |STR_TIME: 0.1273667812347412
> STR_ID: 1gm9 |STR_LEN: 1478 |STR_TIME: 0.16554713249206543
> STR_ID: 1gmb |STR_LEN: 210 |STR_TIME: 0.021700143814086914
> STR_ID: 1gmc |STR_LEN: 338 |STR_TIME: 0.034204959869384766
> STR_ID: 1gmd |STR_LEN: 379 |STR_TIME: 0.03585100173950195
> STR_ID: 1gme |STR_LEN: 552 |STR_TIME: 0.07833003997802734
> STR_ID: 1gmg |STR_LEN: 202 |STR_TIME: 0.01717209815979004
> STR_ID: 1gmh |STR_LEN: 342 |STR_TIME: 0.03351902961730957
> STR_ID: 1gmi |STR_LEN: 243 |STR_TIME: 0.02093505859375
> STR_ID: 1gmj |STR_LEN: 240 |STR_TIME: 0.03719782829284668
> STR_ID: 1gmk |STR_LEN: 97 |STR_TIME: 0.01306605339050293
> STR_ID: 1gml |STR_LEN: 1261 |STR_TIME: 0.1517648696899414
> STR_ID: 1gmm |STR_LEN: 309 |STR_TIME: 0.022336959838867188
> STR_ID: 1gmn |STR_LEN: 357 |STR_TIME: 0.04569602012634277
> STR_ID: 1gmo |STR_LEN: 1610 |STR_TIME: 0.23394179344177246
> STR_ID: 1gmp |STR_LEN: 687 |STR_TIME: 0.04050302505493164
> STR_ID: 1gmq |STR_LEN: 616 |STR_TIME: 0.03521895408630371
> STR_ID: 1gmr |STR_LEN: 583 |STR_TIME: 0.039504051208496094
> STR_ID: 1gmu |STR_LEN: 1516 |STR_TIME: 0.14107203483581543
> STR_ID: 1gmv |STR_LEN: 333 |STR_TIME: 0.038047075271606445
> STR_ID: 1gmw |STR_LEN: 722 |STR_TIME: 0.0819849967956543
> STR_ID: 1gmx |STR_LEN: 215 |STR_TIME: 0.023984909057617188
> STR_ID: 1gmy |STR_LEN: 1399 |STR_TIME: 0.16123604774475098
> STR_ID: 1gmz |STR_LEN: 376 |STR_TIME: 0.03803110122680664
> STR_ID: 2gm0 |STR_LEN: 70 |STR_TIME: 0.4355509281158447
> STR_ID: 2gm1 |STR_LEN: 1549 |STR_TIME: 0.22206592559814453
> STR_ID: 2gm2 |STR_LEN: 132 |STR_TIME: 0.9056267738342285
> STR_ID: 2gm3 |STR_LEN: 924 |STR_TIME: 0.13228297233581543
> STR_ID: 2gm4 |STR_LEN: 423 |STR_TIME: 0.1691300868988037
> STR_ID: 2gm5 |STR_LEN: 616 |STR_TIME: 0.06868219375610352
> STR_ID: 2gm7 |STR_LEN: 872 |STR_TIME: 0.12244606018066406
> STR_ID: 2gm8 |STR_LEN: 942 |STR_TIME: 0.16965508460998535
> STR_ID: 2gm9 |STR_LEN: 1262 |STR_TIME: 0.13730978965759277
> STR_ID: 2gmc |STR_LEN: 13 |STR_TIME: 0.09255409240722656
> STR_ID: 2gmd |STR_LEN: 13 |STR_TIME: 0.1311628818511963
> STR_ID: 2gme |STR_LEN: 809 |STR_TIME: 0.0766301155090332
> STR_ID: 2gmf |STR_LEN: 333 |STR_TIME: 0.03675270080566406
> STR_ID: 2gmg |STR_LEN: 105 |STR_TIME: 0.37442994117736816
> STR_ID: 2gmh |STR_LEN: 1548 |STR_TIME: 0.22805500030517578
> STR_ID: 2gmi |STR_LEN: 401 |STR_TIME: 0.05199098587036133
> STR_ID: 2gmj |STR_LEN: 1278 |STR_TIME: 0.2467660903930664
> STR_ID: 2gmk |STR_LEN: 304 |STR_TIME: 0.02213907241821289
> STR_ID: 2gml |STR_LEN: 475 |STR_TIME: 0.04927372932434082
> STR_ID: 2gmm |STR_LEN: 693 |STR_TIME: 0.07381391525268555
> STR_ID: 2gmn |STR_LEN: 1247 |STR_TIME: 0.11311507225036621
> STR_ID: 2gmo |STR_LEN: 75 |STR_TIME: 0.2521357536315918
> STR_ID: 2gmp |STR_LEN: 639 |STR_TIME: 0.06768107414245605
> STR_ID: 2gmq |STR_LEN: 375 |STR_TIME: 0.07161998748779297
> STR_ID: 2gmr |STR_LEN: 1019 |STR_TIME: 0.13419818878173828
> STR_ID: 2gms |STR_LEN: 844 |STR_TIME: 0.11873507499694824
> STR_ID: 2gmt |STR_LEN: 475 |STR_TIME: 0.0704951286315918
> STR_ID: 2gmu |STR_LEN: 1078 |STR_TIME: 0.11770391464233398
> STR_ID: 2gmv |STR_LEN: 1341 |STR_TIME: 0.2094128131866455
> STR_ID: 2gmw |STR_LEN: 919 |STR_TIME: 0.08339786529541016
> STR_ID: 2gmx |STR_LEN: 742 |STR_TIME: 0.10882186889648438
> STR_ID: 2gmy |STR_LEN: 1643 |STR_TIME: 0.19596123695373535
> STR_ID: 3gm0 |STR_LEN: 315 |STR_TIME: 0.035549163818359375
> STR_ID: 3gm1 |STR_LEN: 345 |STR_TIME: 0.04462790489196777
> STR_ID: 3gm2 |STR_LEN: 127 |STR_TIME: 0.019099950790405273
> STR_ID: 3gm3 |STR_LEN: 147 |STR_TIME: 0.019368886947631836
> STR_ID: 3gm5 |STR_LEN: 280 |STR_TIME: 0.025868892669677734
> STR_ID: 3gm6 |STR_LEN: 2104 |STR_TIME: 0.35267210006713867
> STR_ID: 3gm7 |STR_LEN: 88 |STR_TIME: 0.018782377243041992
> STR_ID: 3gm8 |STR_LEN: 1028 |STR_TIME: 0.16088008880615234
> STR_ID: 3gma |STR_LEN: 1478 |STR_TIME: 0.1679680347442627
> STR_ID: 3gmb |STR_LEN: 1484 |STR_TIME: 0.1528160572052002
> STR_ID: 3gmc |STR_LEN: 1463 |STR_TIME: 0.12740707397460938
> STR_ID: 3gmd |STR_LEN: 2664 |STR_TIME: 0.3693838119506836
> STR_ID: 3gme |STR_LEN: 663 |STR_TIME: 0.07168984413146973
> STR_ID: 3gmf |STR_LEN: 381 |STR_TIME: 0.08301901817321777
> STR_ID: 3gmg |STR_LEN: 542 |STR_TIME: 0.04213905334472656
> STR_ID: 3gmh |STR_LEN: 2266 |STR_TIME: 0.4746580123901367
> STR_ID: 3gmi |STR_LEN: 525 |STR_TIME: 0.05586981773376465
> STR_ID: 3gmj |STR_LEN: 809 |STR_TIME: 0.15176081657409668
> STR_ID: 3gml |STR_LEN: 711 |STR_TIME: 0.06865620613098145
> STR_ID: 3gmm |STR_LEN: 699 |STR_TIME: 0.06989121437072754
> STR_ID: 3gmn |STR_LEN: 697 |STR_TIME: 0.0965580940246582
> STR_ID: 3gmo |STR_LEN: 733 |STR_TIME: 0.0758047103881836
> STR_ID: 3gmp |STR_LEN: 692 |STR_TIME: 0.0716853141784668
> STR_ID: 3gmq |STR_LEN: 615 |STR_TIME: 0.06685900688171387
> STR_ID: 3gmr |STR_LEN: 697 |STR_TIME: 0.10087394714355469
> STR_ID: 3gms |STR_LEN: 478 |STR_TIME: 0.051403045654296875
> STR_ID: 3gmt |STR_LEN: 623 |STR_TIME: 0.06103014945983887
> STR_ID: 3gmu |STR_LEN: 281 |STR_TIME: 0.024891138076782227
> STR_ID: 3gmv |STR_LEN: 358 |STR_TIME: 0.026763200759887695
> STR_ID: 3gmw |STR_LEN: 1208 |STR_TIME: 0.15945219993591309
> STR_ID: 3gmx |STR_LEN: 1096 |STR_TIME: 0.08618593215942383
