>> START_DIR: ./data/v/v0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1v00 |STR_LEN: 2092 |STR_TIME: 0.16711711883544922
> STR_ID: 5vf9 |STR_LEN: 708 |STR_TIME: 0.06413388252258301
> STR_ID: 5vfb |STR_LEN: 3711 |STR_TIME: 0.4548609256744385
> STR_ID: 5vfw |STR_LEN: 25 |STR_TIME: 0.18041300773620605
>> FINISH_DIR: ./data/v/vf/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 2095 |DIR_TIME: 15.26288104057312 

>> START_DIR: ./data/v/vg/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1vg0 |STR_LEN: 1106 |STR_TIME: 0.10620522499084473
> STR_ID: 1vg1 |STR_LEN: 312 |STR_TIME: 0.0267031192779541
> STR_ID: 1vg2 |STR_LEN: 538 |STR_TIME: 0.04555320739746094
> STR_ID: 1vg3 |STR_LEN: 518 |STR_TIME: 0.04539012908935547
> STR_ID: 1vg4 |STR_LEN: 938 |STR_TIME: 0.16453123092651367
> STR_ID: 1vg5 |STR_LEN: 73 |STR_TIME: 0.40673303604125977
> STR_ID: 1vg6 |STR_LEN: 583 |STR_TIME: 0.04852104187011719
> STR_ID: 1vg7 |STR_LEN: 492 |STR_TIME: 0.04192399978637695
> STR_ID: 1vg8 |STR_LEN: 1439 |STR_TIME: 0.18557214736938477
> STR_ID: 1vg9 |STR_LEN: 3746 |STR_TIME: 0.4760758876800537
> STR_ID: 1vga |STR_LEN: 1542 |STR_TIME: 0.1899106502532959
> STR_ID: 1vgc |STR_LEN: 333 |STR_TIME: 0.0320279598236084
> STR_ID: 1vge |STR_LEN: 655 |STR_TIME: 0.0623319149017334
> STR_ID: 1vgf |STR_LEN: 429 |STR_TIME: 0.058207035064697266
> STR_ID: 1vgg |STR_LEN: 1421 |STR_TIME: 0.2095329761505127
> STR_ID: 1vgh |STR_LEN: 55 |STR_TIME: 0.35814619064331055
> STR_ID: 1vgi |STR_LEN: 282 |STR_TIME: 0.032614946365356445
> STR_ID: 1vgj |STR_LEN: 225 |STR_TIME: 0.027842044830322266
> STR_ID: 1vgk |STR_LEN: 805 |STR_TIME: 0.0726168155670166
> STR_ID: 1vgl |STR_LEN: 499 |STR_TIME: 0.057891130447387695
> STR_ID: 1vgm |STR_LEN: 1095 |STR_TIME: 0.17485690116882324
> STR_ID: 1vgn |STR_LEN: 524 |STR_TIME: 0.06446695327758789
> STR_ID: 1vgo |STR_LEN: 514 |STR_TIME: 0.06914997100830078
> STR_ID: 1vgp |STR_LEN: 413 |STR_TIME: 0.05416607856750488
> STR_ID: 1vgq |STR_LEN: 1326 |STR_TIME: 0.1695389747619629
> STR_ID: 1vgr |STR_LEN: 1309 |STR_TIME: 0.13312578201293945
> STR_ID: 1vgt |STR_LEN: 621 |STR_TIME: 0.0915060043334961
> STR_ID: 1vgu |STR_LEN: 444 |STR_TIME: 0.05792403221130371
> STR_ID: 1vgv |STR_LEN: 1900 |STR_TIME: 0.2735762596130371
> STR_ID: 1vgw |STR_LEN: 1530 |STR_TIME: 0.19102001190185547
> STR_ID: 1vgx |STR_LEN: 467 |STR_TIME: 0.04288482666015625
> STR_ID: 1vgy |STR_LEN: 1502 |STR_TIME: 0.16666507720947266
> STR_ID: 1vgz |STR_LEN: 440 |STR_TIME: 0.05417585372924805
> STR_ID: 2vg0 |STR_LEN: 942 |STR_TIME: 0.09309005737304688
> STR_ID: 2vg1 |STR_LEN: 944 |STR_TIME: 0.11204004287719727
> STR_ID: 2vg2 |STR_LEN: 1912 |STR_TIME: 0.18916702270507812
> STR_ID: 2vg3 |STR_LEN: 1577 |STR_TIME: 0.2143421173095703
> STR_ID: 2vg4 |STR_LEN: 1150 |STR_TIME: 0.37625908851623535
> STR_ID: 2vg5 |STR_LEN: 1008 |STR_TIME: 0.14504599571228027
> STR_ID: 2vg6 |STR_LEN: 997 |STR_TIME: 0.20860505104064941
> STR_ID: 2vg7 |STR_LEN: 987 |STR_TIME: 0.13970518112182617
> STR_ID: 2vg8 |STR_LEN: 834 |STR_TIME: 0.11754393577575684
> STR_ID: 2vg9 |STR_LEN: 484 |STR_TIME: 0.034522056579589844
> STR_ID: 2vga |STR_LEN: 354 |STR_TIME: 0.033004045486450195
> STR_ID: 2vgb |STR_LEN: 2118 |STR_TIME: 0.32085680961608887
> STR_ID: 2vgc |STR_LEN: 334 |STR_TIME: 0.03289604187011719
> STR_ID: 2vgd |STR_LEN: 480 |STR_TIME: 0.035880088806152344
> STR_ID: 2vge |STR_LEN: 361 |STR_TIME: 0.03272414207458496
> STR_ID: 2vgf |STR_LEN: 2053 |STR_TIME: 0.3303968906402588
> STR_ID: 2vgg |STR_LEN: 2020 |STR_TIME: 0.3148937225341797
> STR_ID: 2vgh |STR_LEN: 55 |STR_TIME: 0.015270233154296875
> STR_ID: 2vgi |STR_LEN: 2024 |STR_TIME: 0.3428609371185303
> STR_ID: 2vgj |STR_LEN: 2408 |STR_TIME: 0.30461907386779785
> STR_ID: 2vgk |STR_LEN: 2388 |STR_TIME: 0.3307969570159912
> STR_ID: 2vgl |STR_LEN: 1730 |STR_TIME: 0.3026449680328369
> STR_ID: 2vgm |STR_LEN: 380 |STR_TIME: 0.05335497856140137
> STR_ID: 2vgn |STR_LEN: 947 |STR_TIME: 0.11151599884033203
> STR_ID: 2vgo |STR_LEN: 1259 |STR_TIME: 0.17482423782348633
> STR_ID: 2vgp |STR_LEN: 1358 |STR_TIME: 0.1129751205444336
> STR_ID: 2vgq |STR_LEN: 670 |STR_TIME: 0.07216882705688477
> STR_ID: 2vgr |STR_LEN: 1190 |STR_TIME: 0.17892074584960938
> STR_ID: 2vgs |STR_LEN: 657 |STR_TIME: 0.0651540756225586
> STR_ID: 2vgt |STR_LEN: 851 |STR_TIME: 0.06670999526977539
> STR_ID: 2vgu |STR_LEN: 808 |STR_TIME: 0.10072493553161621
> STR_ID: 2vgv |STR_LEN: 628 |STR_TIME: 0.05914902687072754
> STR_ID: 2vgw |STR_LEN: 698 |STR_TIME: 0.06188488006591797
> STR_ID: 2vgx |STR_LEN: 416 |STR_TIME: 0.044655799865722656
> STR_ID: 2vgy |STR_LEN: 160 |STR_TIME: 0.024772167205810547
> STR_ID: 2vgz |STR_LEN: 1234 |STR_TIME: 0.16989421844482422
> STR_ID: 3vg0 |STR_LEN: 528 |STR_TIME: 0.07675313949584961
> STR_ID: 3vg1 |STR_LEN: 738 |STR_TIME: 0.0626378059387207
> STR_ID: 3vg2 |STR_LEN: 200 |STR_TIME: 0.0195620059967041
> STR_ID: 3vg3 |STR_LEN: 174 |STR_TIME: 0.019061803817749023
> STR_ID: 3vg4 |STR_LEN: 144 |STR_TIME: 0.02094411849975586
> STR_ID: 3vg5 |STR_LEN: 289 |STR_TIME: 0.022116899490356445
> STR_ID: 3vg6 |STR_LEN: 235 |STR_TIME: 0.058825016021728516
> STR_ID: 3vg7 |STR_LEN: 361 |STR_TIME: 0.02589583396911621
> STR_ID: 3vg8 |STR_LEN: 1528 |STR_TIME: 0.16350984573364258
> STR_ID: 3vg9 |STR_LEN: 811 |STR_TIME: 0.15197014808654785
> STR_ID: 3vga |STR_LEN: 743 |STR_TIME: 0.13102412223815918
> STR_ID: 3vgb |STR_LEN: 731 |STR_TIME: 0.1421518325805664
> STR_ID: 3vgc |STR_LEN: 336 |STR_TIME: 0.0350489616394043
> STR_ID: 3vgd |STR_LEN: 951 |STR_TIME: 0.10917901992797852
> STR_ID: 3vge |STR_LEN: 728 |STR_TIME: 0.10660362243652344
> STR_ID: 3vgf |STR_LEN: 817 |STR_TIME: 0.13927197456359863
> STR_ID: 3vgg |STR_LEN: 705 |STR_TIME: 0.10937714576721191
> STR_ID: 3vgh |STR_LEN: 726 |STR_TIME: 0.13392424583435059
> STR_ID: 3vgi |STR_LEN: 612 |STR_TIME: 0.06240200996398926
> STR_ID: 3vgj |STR_LEN: 1044 |STR_TIME: 0.13932108879089355
> STR_ID: 3vgk |STR_LEN: 2495 |STR_TIME: 0.5252900123596191
> STR_ID: 3vgl |STR_LEN: 594 |STR_TIME: 0.05936312675476074
> STR_ID: 3vgm |STR_LEN: 568 |STR_TIME: 0.06091475486755371
> STR_ID: 3vgn |STR_LEN: 427 |STR_TIME: 0.10688328742980957
> STR_ID: 3vgo |STR_LEN: 873 |STR_TIME: 0.12242889404296875
> STR_ID: 3vgp |STR_LEN: 317 |STR_TIME: 0.02996206283569336
> STR_ID: 3vgs |STR_LEN: 337 |STR_TIME: 0.03980612754821777
> STR_ID: 3vgt |STR_LEN: 744 |STR_TIME: 0.12682104110717773
> STR_ID: 3vgu |STR_LEN: 1550 |STR_TIME: 0.16019701957702637
> STR_ID: 3vgv |STR_LEN: 2401 |STR_TIME: 0.3604238033294678
> STR_ID: 3vgw |STR_LEN: 1576 |STR_TIME: 0.19122672080993652
> STR_ID: 3vgx |STR_LEN: 157 |STR_TIME: 0.022660255432128906
> STR_ID: 3vgy |STR_LEN: 102 |STR_TIME: 0.02277994155883789
> STR_ID: 3vgz |STR_LEN: 1601 |STR_TIME: 0.2521779537200928
> STR_ID: 4vgc |STR_LEN: 322 |STR_TIME: 0.03206682205200195
> STR_ID: 5vg0 |STR_LEN: 587 |STR_TIME: 0.10718178749084473
> STR_ID: 5vg1 |STR_LEN: 518 |STR_TIME: 0.10202813148498535
> STR_ID: 5vg6 |STR_LEN: 5691 |STR_TIME: 0.7469468116760254
> STR_ID: 5vgd |STR_LEN: 524 |STR_TIME: 0.058983802795410156
> STR_ID: 5vgj |STR_LEN: 580 |STR_TIME: 0.08481931686401367
> STR_ID: 5vgm |STR_LEN: 909 |STR_TIME: 0.18333792686462402
> STR_ID: 5vgr |STR_LEN: 1012 |STR_TIME: 0.13326478004455566
> STR_ID: 5vgv |STR_LEN: 437 |STR_TIME: 0.07574605941772461
> STR_ID: 5vgx |STR_LEN: 521 |STR_TIME: 0.10751104354858398
>> FINISH_DIR: ./data/v/vg/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 2208 |DIR_TIME: 15.723727226257324 

>> START_DIR: ./data/v/vh/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1vh0 |STR_LEN: 1251 |STR_TIME: 0.14126229286193848
> STR_ID: 1vh1 |STR_LEN: 1093 |STR_TIME: 0.1589040756225586
> STR_ID: 1vh2 |STR_LEN: 233 |STR_TIME: 0.021965980529785156
> STR_ID: 1vh3 |STR_LEN: 791 |STR_TIME: 0.10666990280151367
> STR_ID: 1vh4 |STR_LEN: 1320 |STR_TIME: 0.16751885414123535
> STR_ID: 1vh5 |STR_LEN: 656 |STR_TIME: 0.04603219032287598
> STR_ID: 1vh6 |STR_LEN: 222 |STR_TIME: 0.03163409233093262
> STR_ID: 1vh7 |STR_LEN: 496 |STR_TIME: 0.039405107498168945
> STR_ID: 1vh8 |STR_LEN: 1144 |STR_TIME: 0.13221025466918945
> STR_ID: 1vh9 |STR_LEN: 402 |STR_TIME: 0.07949185371398926
> STR_ID: 1vha |STR_LEN: 1153 |STR_TIME: 0.1325540542602539
> STR_ID: 1vhb |STR_LEN: 391 |STR_TIME: 0.03961801528930664
> STR_ID: 1vhc |STR_LEN: 2017 |STR_TIME: 0.22888708114624023
> STR_ID: 1vhd |STR_LEN: 1294 |STR_TIME: 0.11589407920837402
> STR_ID: 1vhe |STR_LEN: 728 |STR_TIME: 0.057340145111083984
> STR_ID: 1vhf |STR_LEN: 213 |STR_TIME: 0.0600130558013916
> STR_ID: 1vhg |STR_LEN: 575 |STR_TIME: 0.06102180480957031
> STR_ID: 1vhh |STR_LEN: 279 |STR_TIME: 0.035698890686035156
> STR_ID: 1vhi |STR_LEN: 342 |STR_TIME: 0.0523676872253418
> STR_ID: 1vhj |STR_LEN: 1839 |STR_TIME: 0.2317821979522705
> STR_ID: 1vhk |STR_LEN: 940 |STR_TIME: 0.12247180938720703
> STR_ID: 1vhl |STR_LEN: 1277 |STR_TIME: 0.1322338581085205
> STR_ID: 1vhm |STR_LEN: 621 |STR_TIME: 0.053460121154785156
> STR_ID: 1vhn |STR_LEN: 624 |STR_TIME: 0.05381894111633301
> STR_ID: 1vho |STR_LEN: 568 |STR_TIME: 0.05074930191040039
> STR_ID: 1vhp |STR_LEN: 117 |STR_TIME: 0.39063501358032227
> STR_ID: 1vhq |STR_LEN: 628 |STR_TIME: 0.06523895263671875
> STR_ID: 1vhr |STR_LEN: 499 |STR_TIME: 0.09745979309082031
> STR_ID: 1vhs |STR_LEN: 567 |STR_TIME: 0.04960989952087402
> STR_ID: 1vht |STR_LEN: 1197 |STR_TIME: 0.09617400169372559
> STR_ID: 1vhu |STR_LEN: 471 |STR_TIME: 0.032640933990478516
> STR_ID: 1vhv |STR_LEN: 866 |STR_TIME: 0.11610913276672363
> STR_ID: 1vhw |STR_LEN: 3041 |STR_TIME: 0.22533321380615234
> STR_ID: 1vhx |STR_LEN: 373 |STR_TIME: 0.06270194053649902
> STR_ID: 1vhy |STR_LEN: 816 |STR_TIME: 0.07004475593566895
> STR_ID: 1vhz |STR_LEN: 797 |STR_TIME: 0.06340193748474121
> STR_ID: 2vh0 |STR_LEN: 521 |STR_TIME: 0.047178030014038086
> STR_ID: 2vh1 |STR_LEN: 401 |STR_TIME: 0.05949902534484863
> STR_ID: 2vh2 |STR_LEN: 404 |STR_TIME: 0.1044459342956543
> STR_ID: 2vh3 |STR_LEN: 416 |STR_TIME: 0.047248125076293945
> STR_ID: 2vh4 |STR_LEN: 994 |STR_TIME: 0.11084794998168945
> STR_ID: 2vh5 |STR_LEN: 431 |STR_TIME: 0.0563509464263916
> STR_ID: 2vh6 |STR_LEN: 458 |STR_TIME: 0.04546976089477539
> STR_ID: 2vh7 |STR_LEN: 212 |STR_TIME: 0.05250191688537598
> STR_ID: 2vh9 |STR_LEN: 1069 |STR_TIME: 0.09129691123962402
> STR_ID: 2vha |STR_LEN: 1288 |STR_TIME: 0.12451481819152832
> STR_ID: 2vhb |STR_LEN: 462 |STR_TIME: 0.04178285598754883
> STR_ID: 2vhc |STR_LEN: 1598 |STR_TIME: 0.16892075538635254
> STR_ID: 2vhd |STR_LEN: 940 |STR_TIME: 0.0942378044128418
> STR_ID: 2vhe |STR_LEN: 642 |STR_TIME: 0.08532404899597168
> STR_ID: 2vhf |STR_LEN: 693 |STR_TIME: 0.11547207832336426
> STR_ID: 2vhg |STR_LEN: 301 |STR_TIME: 0.05437898635864258
> STR_ID: 2vhh |STR_LEN: 1485 |STR_TIME: 0.2524862289428711
> STR_ID: 2vhi |STR_LEN: 2969 |STR_TIME: 0.48130202293395996
> STR_ID: 2vhj |STR_LEN: 1765 |STR_TIME: 0.20070695877075195
> STR_ID: 2vhk |STR_LEN: 625 |STR_TIME: 0.05176711082458496
> STR_ID: 2vhl |STR_LEN: 1413 |STR_TIME: 0.12787890434265137
> STR_ID: 2vhq |STR_LEN: 1502 |STR_TIME: 0.21017193794250488
> STR_ID: 2vhr |STR_LEN: 598 |STR_TIME: 0.048393964767456055
> STR_ID: 2vhs |STR_LEN: 2040 |STR_TIME: 0.18757009506225586
> STR_ID: 2vht |STR_LEN: 957 |STR_TIME: 0.13512492179870605
> STR_ID: 2vhu |STR_LEN: 1057 |STR_TIME: 0.15666794776916504
> STR_ID: 2vhv |STR_LEN: 761 |STR_TIME: 0.09768986701965332
> STR_ID: 2vhw |STR_LEN: 3748 |STR_TIME: 0.39513707160949707
> STR_ID: 2vhx |STR_LEN: 3501 |STR_TIME: 0.38001489639282227
> STR_ID: 2vhy |STR_LEN: 704 |STR_TIME: 0.13768291473388672
> STR_ID: 2vhz |STR_LEN: 1241 |STR_TIME: 0.1088252067565918
> STR_ID: 3vh0 |STR_LEN: 1338 |STR_TIME: 0.2428572177886963
> STR_ID: 3vh1 |STR_LEN: 598 |STR_TIME: 0.07970309257507324
> STR_ID: 3vh2 |STR_LEN: 584 |STR_TIME: 0.08328104019165039
> STR_ID: 3vh3 |STR_LEN: 602 |STR_TIME: 0.06171703338623047
> STR_ID: 3vh4 |STR_LEN: 436 |STR_TIME: 0.10606002807617188
> STR_ID: 3vh5 |STR_LEN: 476 |STR_TIME: 0.06641578674316406
> STR_ID: 3vh6 |STR_LEN: 343 |STR_TIME: 0.05119800567626953
> STR_ID: 3vh7 |STR_LEN: 320 |STR_TIME: 0.0731971263885498
> STR_ID: 3vh8 |STR_LEN: 2903 |STR_TIME: 0.25963282585144043
> STR_ID: 3vh9 |STR_LEN: 731 |STR_TIME: 0.06316018104553223
> STR_ID: 3vha |STR_LEN: 533 |STR_TIME: 0.0743710994720459
> STR_ID: 3vhb |STR_LEN: 361 |STR_TIME: 0.04080486297607422
> STR_ID: 3vhc |STR_LEN: 525 |STR_TIME: 0.04013419151306152
> STR_ID: 3vhd |STR_LEN: 1050 |STR_TIME: 0.07565903663635254
> STR_ID: 3vhe |STR_LEN: 771 |STR_TIME: 0.054003000259399414
> STR_ID: 3vhf |STR_LEN: 647 |STR_TIME: 0.04031801223754883
> STR_ID: 3vhg |STR_LEN: 662 |STR_TIME: 0.0883030891418457
> STR_ID: 3vhh |STR_LEN: 625 |STR_TIME: 0.07213997840881348
> STR_ID: 3vhi |STR_LEN: 677 |STR_TIME: 0.07568192481994629
> STR_ID: 3vhj |STR_LEN: 281 |STR_TIME: 0.02698206901550293
> STR_ID: 3vhk |STR_LEN: 341 |STR_TIME: 0.0435490608215332
> STR_ID: 3vhl |STR_LEN: 638 |STR_TIME: 0.11271882057189941
> STR_ID: 3vhm |STR_LEN: 704 |STR_TIME: 0.07879328727722168
> STR_ID: 3vhn |STR_LEN: 2901 |STR_TIME: 0.3637561798095703
> STR_ID: 3vho |STR_LEN: 997 |STR_TIME: 0.08704304695129395
> STR_ID: 3vhp |STR_LEN: 908 |STR_TIME: 0.13143301010131836
> STR_ID: 3vhq |STR_LEN: 653 |STR_TIME: 0.05611681938171387
> STR_ID: 3vhr |STR_LEN: 374 |STR_TIME: 0.06063723564147949
> STR_ID: 3vhs |STR_LEN: 71 |STR_TIME: 0.00717616081237793
> STR_ID: 3vht |STR_LEN: 699 |STR_TIME: 0.13758111000061035
> STR_ID: 3vhu |STR_LEN: 312 |STR_TIME: 0.047158002853393555
> STR_ID: 3vhv |STR_LEN: 530 |STR_TIME: 0.05779099464416504
> STR_ID: 3vhw |STR_LEN: 350 |STR_TIME: 0.04157590866088867
> STR_ID: 3vhx |STR_LEN: 1164 |STR_TIME: 0.22451400756835938
> STR_ID: 3vhz |STR_LEN: 277 |STR_TIME: 0.03432011604309082
> STR_ID: 4vhb |STR_LEN: 504 |STR_TIME: 0.048932790756225586
> STR_ID: 5vh1 |STR_LEN: 332 |STR_TIME: 0.03537917137145996
> STR_ID: 5vh3 |STR_LEN: 1911 |STR_TIME: 0.20599794387817383
> STR_ID: 5vh4 |STR_LEN: 1729 |STR_TIME: 0.20490384101867676
> STR_ID: 5vh5 |STR_LEN: 407 |STR_TIME: 0.043366193771362305
> STR_ID: 5vh6 |STR_LEN: 441 |STR_TIME: 0.0690300464630127
> STR_ID: 5vht |STR_LEN: 263 |STR_TIME: 0.030430078506469727
> STR_ID: 5vhw |STR_LEN: 3134 |STR_TIME: 0.5611310005187988
> STR_ID: 5vhx |STR_LEN: 3313 |STR_TIME: 0.5587170124053955
> STR_ID: 5vhy |STR_LEN: 3492 |STR_TIME: 0.6652522087097168
> STR_ID: 5vhz |STR_LEN: 3488 |STR_TIME: 0.6628818511962891
>> FINISH_DIR: ./data/v/vh/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 2321 |DIR_TIME: 14.869971990585327 

>> START_DIR: ./data/v/vi/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1vi0 |STR_LEN: 635 |STR_TIME: 0.06507587432861328
> STR_ID: 1vi1 |STR_LEN: 652 |STR_TIME: 0.0899960994720459
> STR_ID: 1vi2 |STR_LEN: 845 |STR_TIME: 0.08777499198913574
> STR_ID: 1vi3 |STR_LEN: 385 |STR_TIME: 0.029613018035888672
> STR_ID: 1vi4 |STR_LEN: 300 |STR_TIME: 0.14736175537109375
> STR_ID: 1vi5 |STR_LEN: 1080 |STR_TIME: 0.11591506004333496
> STR_ID: 1vi6 |STR_LEN: 1341 |STR_TIME: 0.1242361068725586
> STR_ID: 1vi7 |STR_LEN: 297 |STR_TIME: 0.053080081939697266
> STR_ID: 1vi8 |STR_LEN: 1732 |STR_TIME: 0.1679668426513672
> STR_ID: 1vi9 |STR_LEN: 2081 |STR_TIME: 0.2164928913116455
> STR_ID: 1via |STR_LEN: 668 |STR_TIME: 0.05393195152282715
> STR_ID: 1vib |STR_LEN: 55 |STR_TIME: 0.3817298412322998
> STR_ID: 1vic |STR_LEN: 940 |STR_TIME: 0.08143115043640137
> STR_ID: 1vid |STR_LEN: 355 |STR_TIME: 0.03809475898742676
> STR_ID: 1vie |STR_LEN: 118 |STR_TIME: 0.010854959487915039
> STR_ID: 1vif |STR_LEN: 105 |STR_TIME: 0.00896000862121582
> STR_ID: 1vig |STR_LEN: 71 |STR_TIME: 1.0020158290863037
> STR_ID: 1vih |STR_LEN: 71 |STR_TIME: 0.02171611785888672
> STR_ID: 1vii |STR_LEN: 36 |STR_TIME: 0.010200977325439453
> STR_ID: 1vij |STR_LEN: 300 |STR_TIME: 0.03172922134399414
> STR_ID: 1vik |STR_LEN: 332 |STR_TIME: 0.03142595291137695
> STR_ID: 1vim |STR_LEN: 1558 |STR_TIME: 0.21445918083190918
> STR_ID: 1vin |STR_LEN: 426 |STR_TIME: 0.037835121154785156
> STR_ID: 1vio |STR_LEN: 992 |STR_TIME: 0.08087897300720215
> STR_ID: 1vip |STR_LEN: 216 |STR_TIME: 0.01973724365234375
> STR_ID: 1viq |STR_LEN: 850 |STR_TIME: 0.12026000022888184
> STR_ID: 1vis |STR_LEN: 358 |STR_TIME: 0.05002880096435547
> STR_ID: 1vit |STR_LEN: 623 |STR_TIME: 0.08965516090393066
> STR_ID: 1viu |STR_LEN: 854 |STR_TIME: 0.1295008659362793
> STR_ID: 1viv |STR_LEN: 455 |STR_TIME: 0.049533843994140625
> STR_ID: 1viw |STR_LEN: 675 |STR_TIME: 0.09202408790588379
> STR_ID: 1vix |STR_LEN: 958 |STR_TIME: 0.11930584907531738
> STR_ID: 1viy |STR_LEN: 1152 |STR_TIME: 0.14341211318969727
> STR_ID: 1viz |STR_LEN: 744 |STR_TIME: 0.07050108909606934
> STR_ID: 2vi0 |STR_LEN: 658 |STR_TIME: 0.06900787353515625
> STR_ID: 2vi1 |STR_LEN: 518 |STR_TIME: 0.04682302474975586
> STR_ID: 2vi2 |STR_LEN: 588 |STR_TIME: 0.08673715591430664
> STR_ID: 2vi3 |STR_LEN: 563 |STR_TIME: 0.048494815826416016
> STR_ID: 2vi4 |STR_LEN: 628 |STR_TIME: 0.05001497268676758
> STR_ID: 2vi5 |STR_LEN: 2285 |STR_TIME: 0.24181294441223145
> STR_ID: 2vi6 |STR_LEN: 506 |STR_TIME: 0.07441592216491699
> STR_ID: 2vi7 |STR_LEN: 771 |STR_TIME: 0.07589101791381836
> STR_ID: 2vi8 |STR_LEN: 870 |STR_TIME: 0.10776329040527344
> STR_ID: 2vi9 |STR_LEN: 612 |STR_TIME: 0.0628809928894043
> STR_ID: 2via |STR_LEN: 849 |STR_TIME: 0.0679318904876709
> STR_ID: 2vib |STR_LEN: 825 |STR_TIME: 0.06784701347351074
> STR_ID: 2vic |STR_LEN: 443 |STR_TIME: 0.09598112106323242
> STR_ID: 2vid |STR_LEN: 721 |STR_TIME: 0.061962127685546875
> STR_ID: 2vie |STR_LEN: 719 |STR_TIME: 0.06476712226867676
> STR_ID: 2vif |STR_LEN: 266 |STR_TIME: 0.03027200698852539
> STR_ID: 2vig |STR_LEN: 4160 |STR_TIME: 0.5244002342224121
> STR_ID: 2vih |STR_LEN: 417 |STR_TIME: 0.05891990661621094
> STR_ID: 2vii |STR_LEN: 356 |STR_TIME: 0.03682827949523926
> STR_ID: 2vij |STR_LEN: 756 |STR_TIME: 0.06208682060241699
> STR_ID: 2vik |STR_LEN: 126 |STR_TIME: 0.038008689880371094
> STR_ID: 2vil |STR_LEN: 126 |STR_TIME: 0.48581719398498535
> STR_ID: 2vim |STR_LEN: 207 |STR_TIME: 0.018967866897583008
> STR_ID: 2vin |STR_LEN: 600 |STR_TIME: 0.04335308074951172
> STR_ID: 2vio |STR_LEN: 521 |STR_TIME: 0.0466151237487793
> STR_ID: 2vip |STR_LEN: 638 |STR_TIME: 0.046237945556640625
> STR_ID: 2viq |STR_LEN: 535 |STR_TIME: 0.04284477233886719
> STR_ID: 2vir |STR_LEN: 701 |STR_TIME: 0.15056610107421875
> STR_ID: 2vis |STR_LEN: 702 |STR_TIME: 0.09689617156982422
> STR_ID: 2vit |STR_LEN: 701 |STR_TIME: 0.09731006622314453
> STR_ID: 2viu |STR_LEN: 606 |STR_TIME: 0.07288193702697754
> STR_ID: 2viv |STR_LEN: 474 |STR_TIME: 0.07670187950134277
> STR_ID: 2viw |STR_LEN: 452 |STR_TIME: 0.04196500778198242
> STR_ID: 2vix |STR_LEN: 984 |STR_TIME: 0.12721920013427734
> STR_ID: 2viy |STR_LEN: 733 |STR_TIME: 0.06668376922607422
> STR_ID: 2viz |STR_LEN: 724 |STR_TIME: 0.09859395027160645
> STR_ID: 3vi0 |STR_LEN: 262 |STR_TIME: 0.034897804260253906
> STR_ID: 3vi1 |STR_LEN: 1229 |STR_TIME: 0.16613411903381348
> STR_ID: 3vi2 |STR_LEN: 749 |STR_TIME: 0.1441352367401123
> STR_ID: 3vi3 |STR_LEN: 2964 |STR_TIME: 0.4684290885925293
> STR_ID: 3vi4 |STR_LEN: 2974 |STR_TIME: 0.5195081233978271
> STR_ID: 3vi5 |STR_LEN: 1498 |STR_TIME: 0.13902592658996582
> STR_ID: 3vi6 |STR_LEN: 181 |STR_TIME: 0.02096271514892578
> STR_ID: 3vi7 |STR_LEN: 1543 |STR_TIME: 0.2386798858642578
> STR_ID: 3vi8 |STR_LEN: 431 |STR_TIME: 0.044637203216552734
> STR_ID: 3via |STR_LEN: 358 |STR_TIME: 0.039479970932006836
> STR_ID: 3vib |STR_LEN: 1253 |STR_TIME: 0.13033080101013184
> STR_ID: 3vic |STR_LEN: 3216 |STR_TIME: 0.4362599849700928
> STR_ID: 3vid |STR_LEN: 335 |STR_TIME: 0.07177233695983887
> STR_ID: 3vie |STR_LEN: 314 |STR_TIME: 0.10758709907531738
> STR_ID: 3vif |STR_LEN: 1187 |STR_TIME: 0.16004371643066406
> STR_ID: 3vig |STR_LEN: 1156 |STR_TIME: 0.10636186599731445
> STR_ID: 3vih |STR_LEN: 1231 |STR_TIME: 0.1385490894317627
> STR_ID: 3vii |STR_LEN: 1199 |STR_TIME: 0.10782003402709961
> STR_ID: 3vij |STR_LEN: 1163 |STR_TIME: 0.10736417770385742
> STR_ID: 3vik |STR_LEN: 1100 |STR_TIME: 0.13771486282348633
> STR_ID: 3vil |STR_LEN: 1147 |STR_TIME: 0.1041719913482666
> STR_ID: 3vim |STR_LEN: 1127 |STR_TIME: 0.13347482681274414
> STR_ID: 3vin |STR_LEN: 1154 |STR_TIME: 0.10876083374023438
> STR_ID: 3vio |STR_LEN: 1103 |STR_TIME: 0.10390591621398926
> STR_ID: 3vip |STR_LEN: 1118 |STR_TIME: 0.13144183158874512
> STR_ID: 3viq |STR_LEN: 566 |STR_TIME: 0.07369303703308105
