>> START_DIR: ./data/q/q0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1q01 |STR_LEN: 38 |STR_TIME: 0.2670152187347412
> STR_ID: 3qg9 |STR_LEN: 700 |STR_TIME: 0.07980108261108398
> STR_ID: 3qga |STR_LEN: 5352 |STR_TIME: 1.0795557498931885
> STR_ID: 3qgb |STR_LEN: 707 |STR_TIME: 0.08083486557006836
> STR_ID: 3qgc |STR_LEN: 861 |STR_TIME: 0.14762306213378906
> STR_ID: 3qgd |STR_LEN: 1159 |STR_TIME: 0.1492938995361328
> STR_ID: 3qge |STR_LEN: 1098 |STR_TIME: 0.18944096565246582
> STR_ID: 3qgf |STR_LEN: 1333 |STR_TIME: 0.16167306900024414
> STR_ID: 3qgg |STR_LEN: 1077 |STR_TIME: 0.20199894905090332
> STR_ID: 3qgh |STR_LEN: 995 |STR_TIME: 0.0928950309753418
> STR_ID: 3qgi |STR_LEN: 1117 |STR_TIME: 0.14223790168762207
> STR_ID: 3qgj |STR_LEN: 947 |STR_TIME: 0.0897221565246582
> STR_ID: 3qgk |STR_LEN: 4746 |STR_TIME: 1.0674068927764893
> STR_ID: 3qgl |STR_LEN: 515 |STR_TIME: 0.08808207511901855
> STR_ID: 3qgm |STR_LEN: 1502 |STR_TIME: 0.28313279151916504
> STR_ID: 3qgn |STR_LEN: 434 |STR_TIME: 0.05591082572937012
> STR_ID: 3qgo |STR_LEN: 786 |STR_TIME: 0.07448077201843262
> STR_ID: 3qgp |STR_LEN: 478 |STR_TIME: 0.07625889778137207
> STR_ID: 3qgt |STR_LEN: 1408 |STR_TIME: 0.17452216148376465
> STR_ID: 3qgu |STR_LEN: 1716 |STR_TIME: 0.20540404319763184
> STR_ID: 3qgv |STR_LEN: 636 |STR_TIME: 0.09043097496032715
> STR_ID: 3qgw |STR_LEN: 1594 |STR_TIME: 0.1376359462738037
> STR_ID: 3qgy |STR_LEN: 1002 |STR_TIME: 0.08754682540893555
> STR_ID: 3qgz |STR_LEN: 276 |STR_TIME: 0.03270602226257324
> STR_ID: 4qg0 |STR_LEN: 2125 |STR_TIME: 0.34567689895629883
> STR_ID: 4qg1 |STR_LEN: 2131 |STR_TIME: 0.3445727825164795
> STR_ID: 4qg2 |STR_LEN: 2012 |STR_TIME: 0.36101818084716797
> STR_ID: 4qg3 |STR_LEN: 587 |STR_TIME: 0.0741269588470459
> STR_ID: 4qg4 |STR_LEN: 2509 |STR_TIME: 0.39891791343688965
> STR_ID: 4qg5 |STR_LEN: 2248 |STR_TIME: 0.3759167194366455
> STR_ID: 4qg6 |STR_LEN: 1823 |STR_TIME: 0.3172001838684082
> STR_ID: 4qg7 |STR_LEN: 633 |STR_TIME: 0.06226181983947754
> STR_ID: 4qg8 |STR_LEN: 2587 |STR_TIME: 0.34672093391418457
> STR_ID: 4qg9 |STR_LEN: 2279 |STR_TIME: 0.29962897300720215
> STR_ID: 4qga |STR_LEN: 561 |STR_TIME: 0.10455012321472168
> STR_ID: 4qgb |STR_LEN: 476 |STR_TIME: 0.05894207954406738
> STR_ID: 4qgc |STR_LEN: 2616 |STR_TIME: 0.3404691219329834
> STR_ID: 4qgd |STR_LEN: 275 |STR_TIME: 0.022601842880249023
> STR_ID: 4qge |STR_LEN: 947 |STR_TIME: 0.10390996932983398
> STR_ID: 4qgf |STR_LEN: 691 |STR_TIME: 0.06610774993896484
> STR_ID: 4qgg |STR_LEN: 562 |STR_TIME: 0.11257696151733398
> STR_ID: 4qgh |STR_LEN: 662 |STR_TIME: 0.06536507606506348
> STR_ID: 4qgi |STR_LEN: 367 |STR_TIME: 0.04090595245361328
> STR_ID: 4qgk |STR_LEN: 1239 |STR_TIME: 0.14790701866149902
> STR_ID: 4qgl |STR_LEN: 209 |STR_TIME: 0.06135988235473633
> STR_ID: 4qgm |STR_LEN: 188 |STR_TIME: 0.03204989433288574
> STR_ID: 4qgn |STR_LEN: 213 |STR_TIME: 0.03418111801147461
> STR_ID: 4qgo |STR_LEN: 1097 |STR_TIME: 0.0803217887878418
> STR_ID: 4qgp |STR_LEN: 325 |STR_TIME: 0.0468289852142334
> STR_ID: 4qgr |STR_LEN: 1468 |STR_TIME: 0.17975306510925293
> STR_ID: 4qgs |STR_LEN: 649 |STR_TIME: 0.057070016860961914
> STR_ID: 4qgt |STR_LEN: 429 |STR_TIME: 0.0627140998840332
> STR_ID: 4qgu |STR_LEN: 463 |STR_TIME: 0.10819101333618164
> STR_ID: 4qgv |STR_LEN: 487 |STR_TIME: 0.042201995849609375
> STR_ID: 4qgw |STR_LEN: 485 |STR_TIME: 0.0462648868560791
> STR_ID: 4qgx |STR_LEN: 608 |STR_TIME: 0.04692196846008301
> STR_ID: 4qgy |STR_LEN: 570 |STR_TIME: 0.05099892616271973
> STR_ID: 4qgz |STR_LEN: 187 |STR_TIME: 0.0216367244720459
>> FINISH_DIR: ./data/q/qg/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 2214 |DIR_TIME: 20.649720907211304 

>> START_DIR: ./data/q/qh/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1qh0 |STR_LEN: 778 |STR_TIME: 0.08676624298095703
> STR_ID: 1qh1 |STR_LEN: 4644 |STR_TIME: 0.38853883743286133
> STR_ID: 1qh2 |STR_LEN: 46 |STR_TIME: 0.012813091278076172
> STR_ID: 1qh3 |STR_LEN: 902 |STR_TIME: 0.07884526252746582
> STR_ID: 1qh4 |STR_LEN: 2994 |STR_TIME: 0.3834958076477051
> STR_ID: 1qh5 |STR_LEN: 883 |STR_TIME: 0.1008450984954834
> STR_ID: 1qh6 |STR_LEN: 955 |STR_TIME: 0.07453179359436035
> STR_ID: 1qh7 |STR_LEN: 1027 |STR_TIME: 0.09825587272644043
> STR_ID: 1qh8 |STR_LEN: 4866 |STR_TIME: 0.4803791046142578
> STR_ID: 1qh9 |STR_LEN: 238 |STR_TIME: 0.031172752380371094
> STR_ID: 1qha |STR_LEN: 2278 |STR_TIME: 0.33374810218811035
> STR_ID: 1qhb |STR_LEN: 5768 |STR_TIME: 0.6564719676971436
> STR_ID: 1qhc |STR_LEN: 387 |STR_TIME: 0.03734016418457031
> STR_ID: 1qhd |STR_LEN: 695 |STR_TIME: 0.0628499984741211
> STR_ID: 1qhe |STR_LEN: 259 |STR_TIME: 0.027191877365112305
> STR_ID: 1qhf |STR_LEN: 753 |STR_TIME: 0.07461786270141602
> STR_ID: 1qhg |STR_LEN: 749 |STR_TIME: 0.18228793144226074
> STR_ID: 1qhh |STR_LEN: 718 |STR_TIME: 0.09308409690856934
> STR_ID: 1qhi |STR_LEN: 888 |STR_TIME: 0.09014391899108887
> STR_ID: 1qhj |STR_LEN: 264 |STR_TIME: 0.039067745208740234
> STR_ID: 1qhk |STR_LEN: 47 |STR_TIME: 0.3021831512451172
> STR_ID: 1qhl |STR_LEN: 279 |STR_TIME: 0.02849888801574707
> STR_ID: 1qhm |STR_LEN: 1458 |STR_TIME: 0.22418475151062012
> STR_ID: 1qhn |STR_LEN: 351 |STR_TIME: 0.030630826950073242
> STR_ID: 1qho |STR_LEN: 1799 |STR_TIME: 0.1612241268157959
> STR_ID: 1qhp |STR_LEN: 1832 |STR_TIME: 0.1245870590209961
> STR_ID: 1qhq |STR_LEN: 390 |STR_TIME: 0.026256799697875977
> STR_ID: 1qhr |STR_LEN: 511 |STR_TIME: 0.05091667175292969
> STR_ID: 1qhs |STR_LEN: 258 |STR_TIME: 0.027760028839111328
> STR_ID: 1qht |STR_LEN: 819 |STR_TIME: 0.1499042510986328
> STR_ID: 1qhu |STR_LEN: 616 |STR_TIME: 0.06419205665588379
> STR_ID: 1qhv |STR_LEN: 502 |STR_TIME: 0.04125714302062988
> STR_ID: 1qhw |STR_LEN: 411 |STR_TIME: 0.04463005065917969
> STR_ID: 1qhx |STR_LEN: 280 |STR_TIME: 0.027743101119995117
> STR_ID: 1qhy |STR_LEN: 228 |STR_TIME: 0.027446985244750977
> STR_ID: 1qhz |STR_LEN: 650 |STR_TIME: 0.08780312538146973
> STR_ID: 2qh0 |STR_LEN: 159 |STR_TIME: 0.018481969833374023
> STR_ID: 2qh1 |STR_LEN: 711 |STR_TIME: 0.0619959831237793
> STR_ID: 2qh2 |STR_LEN: 24 |STR_TIME: 0.29384589195251465
> STR_ID: 2qh3 |STR_LEN: 23 |STR_TIME: 0.292039155960083
> STR_ID: 2qh4 |STR_LEN: 18 |STR_TIME: 0.2151322364807129
> STR_ID: 2qh5 |STR_LEN: 605 |STR_TIME: 0.08273196220397949
> STR_ID: 2qh6 |STR_LEN: 485 |STR_TIME: 0.12984299659729004
> STR_ID: 2qh7 |STR_LEN: 260 |STR_TIME: 0.02409815788269043
> STR_ID: 2qh9 |STR_LEN: 495 |STR_TIME: 0.05256390571594238
> STR_ID: 2qha |STR_LEN: 1588 |STR_TIME: 0.172590970993042
> STR_ID: 2qhb |STR_LEN: 303 |STR_TIME: 0.03977203369140625
> STR_ID: 2qhc |STR_LEN: 242 |STR_TIME: 0.031416893005371094
> STR_ID: 2qhd |STR_LEN: 489 |STR_TIME: 0.04450583457946777
> STR_ID: 2qhe |STR_LEN: 218 |STR_TIME: 0.018851041793823242
> STR_ID: 2qhf |STR_LEN: 882 |STR_TIME: 0.07155585289001465
> STR_ID: 2qhk |STR_LEN: 400 |STR_TIME: 0.029944896697998047
> STR_ID: 2qhl |STR_LEN: 1344 |STR_TIME: 0.14243793487548828
> STR_ID: 2qhm |STR_LEN: 476 |STR_TIME: 0.04585695266723633
> STR_ID: 2qhn |STR_LEN: 500 |STR_TIME: 0.04242706298828125
> STR_ID: 2qho |STR_LEN: 792 |STR_TIME: 0.0778191089630127
> STR_ID: 2qhp |STR_LEN: 581 |STR_TIME: 0.051673173904418945
> STR_ID: 2qhq |STR_LEN: 519 |STR_TIME: 0.0806436538696289
> STR_ID: 2qhr |STR_LEN: 684 |STR_TIME: 0.0865011215209961
> STR_ID: 2qhs |STR_LEN: 591 |STR_TIME: 0.03955793380737305
> STR_ID: 2qht |STR_LEN: 513 |STR_TIME: 0.0344691276550293
> STR_ID: 2qhu |STR_LEN: 405 |STR_TIME: 0.03482198715209961
> STR_ID: 2qhv |STR_LEN: 417 |STR_TIME: 0.035694122314453125
> STR_ID: 2qhw |STR_LEN: 217 |STR_TIME: 0.0530550479888916
> STR_ID: 2qhx |STR_LEN: 1857 |STR_TIME: 0.1692643165588379
> STR_ID: 2qhy |STR_LEN: 388 |STR_TIME: 0.032356977462768555
> STR_ID: 2qhz |STR_LEN: 370 |STR_TIME: 0.03377199172973633
> STR_ID: 3qh0 |STR_LEN: 1896 |STR_TIME: 0.2648923397064209
> STR_ID: 3qh1 |STR_LEN: 718 |STR_TIME: 0.07120203971862793
> STR_ID: 3qh2 |STR_LEN: 1090 |STR_TIME: 0.14888429641723633
> STR_ID: 3qh3 |STR_LEN: 1145 |STR_TIME: 0.16742777824401855
> STR_ID: 3qh4 |STR_LEN: 733 |STR_TIME: 0.08390092849731445
> STR_ID: 3qh5 |STR_LEN: 605 |STR_TIME: 0.07062506675720215
> STR_ID: 3qh6 |STR_LEN: 211 |STR_TIME: 0.0291140079498291
> STR_ID: 3qh7 |STR_LEN: 161 |STR_TIME: 0.020995140075683594
> STR_ID: 3qh8 |STR_LEN: 592 |STR_TIME: 0.060730934143066406
> STR_ID: 3qh9 |STR_LEN: 105 |STR_TIME: 0.014513969421386719
> STR_ID: 3qha |STR_LEN: 839 |STR_TIME: 0.13194489479064941
> STR_ID: 3qhb |STR_LEN: 917 |STR_TIME: 0.0832071304321289
> STR_ID: 3qhc |STR_LEN: 919 |STR_TIME: 0.08256912231445312
> STR_ID: 3qhd |STR_LEN: 862 |STR_TIME: 0.1075599193572998
> STR_ID: 3qhe |STR_LEN: 924 |STR_TIME: 0.11801290512084961
> STR_ID: 3qhf |STR_LEN: 714 |STR_TIME: 0.10573697090148926
> STR_ID: 3qhm |STR_LEN: 1341 |STR_TIME: 0.17633891105651855
> STR_ID: 3qhn |STR_LEN: 1400 |STR_TIME: 0.2140951156616211
> STR_ID: 3qho |STR_LEN: 1619 |STR_TIME: 0.18999981880187988
> STR_ID: 3qhp |STR_LEN: 590 |STR_TIME: 0.09719491004943848
> STR_ID: 3qhq |STR_LEN: 737 |STR_TIME: 0.0913400650024414
> STR_ID: 3qhr |STR_LEN: 1786 |STR_TIME: 0.26837801933288574
> STR_ID: 3qhs |STR_LEN: 883 |STR_TIME: 0.12264275550842285
> STR_ID: 3qht |STR_LEN: 431 |STR_TIME: 0.05242013931274414
> STR_ID: 3qhw |STR_LEN: 1951 |STR_TIME: 0.2742798328399658
> STR_ID: 3qhx |STR_LEN: 2989 |STR_TIME: 0.3325362205505371
> STR_ID: 3qhy |STR_LEN: 1037 |STR_TIME: 0.11209797859191895
> STR_ID: 3qhz |STR_LEN: 1801 |STR_TIME: 0.1808481216430664
> STR_ID: 4qh0 |STR_LEN: 1675 |STR_TIME: 0.19333410263061523
> STR_ID: 4qh1 |STR_LEN: 1580 |STR_TIME: 0.34515881538391113
> STR_ID: 4qh3 |STR_LEN: 332 |STR_TIME: 0.035178184509277344
> STR_ID: 4qh4 |STR_LEN: 1591 |STR_TIME: 0.3548762798309326
> STR_ID: 4qh5 |STR_LEN: 1628 |STR_TIME: 0.3391871452331543
> STR_ID: 4qh6 |STR_LEN: 1076 |STR_TIME: 0.22643733024597168
> STR_ID: 4qh7 |STR_LEN: 686 |STR_TIME: 0.06235384941101074
> STR_ID: 4qh8 |STR_LEN: 790 |STR_TIME: 0.08124899864196777
> STR_ID: 4qh9 |STR_LEN: 417 |STR_TIME: 0.04419112205505371
> STR_ID: 4qhb |STR_LEN: 2202 |STR_TIME: 0.3817012310028076
> STR_ID: 4qhc |STR_LEN: 451 |STR_TIME: 0.08004498481750488
> STR_ID: 4qhd |STR_LEN: 522 |STR_TIME: 0.04642200469970703
> STR_ID: 4qhe |STR_LEN: 537 |STR_TIME: 0.0626990795135498
> STR_ID: 4qhf |STR_LEN: 169 |STR_TIME: 0.023457050323486328
> STR_ID: 4qhg |STR_LEN: 144 |STR_TIME: 0.02160501480102539
> STR_ID: 4qhh |STR_LEN: 115 |STR_TIME: 0.01817011833190918
> STR_ID: 4qhi |STR_LEN: 588 |STR_TIME: 0.1348719596862793
> STR_ID: 4qhj |STR_LEN: 475 |STR_TIME: 0.0481719970703125
> STR_ID: 4qhk |STR_LEN: 1704 |STR_TIME: 0.32151174545288086
> STR_ID: 4qhl |STR_LEN: 860 |STR_TIME: 0.14339017868041992
> STR_ID: 4qhm |STR_LEN: 1704 |STR_TIME: 0.3673129081726074
> STR_ID: 4qhn |STR_LEN: 430 |STR_TIME: 0.0722508430480957
> STR_ID: 4qho |STR_LEN: 471 |STR_TIME: 0.07444214820861816
> STR_ID: 4qhp |STR_LEN: 1863 |STR_TIME: 0.35941195487976074
> STR_ID: 4qhq |STR_LEN: 500 |STR_TIME: 0.045700788497924805
> STR_ID: 4qhr |STR_LEN: 1205 |STR_TIME: 0.1464090347290039
> STR_ID: 4qhs |STR_LEN: 2467 |STR_TIME: 0.3491191864013672
> STR_ID: 4qht |STR_LEN: 2143 |STR_TIME: 0.3805272579193115
> STR_ID: 4qhu |STR_LEN: 2218 |STR_TIME: 0.21764302253723145
> STR_ID: 4qhv |STR_LEN: 348 |STR_TIME: 0.03430604934692383
> STR_ID: 4qhw |STR_LEN: 1109 |STR_TIME: 0.10019302368164062
> STR_ID: 4qhx |STR_LEN: 843 |STR_TIME: 0.15245389938354492
> STR_ID: 4qhy |STR_LEN: 487 |STR_TIME: 0.05866599082946777
> STR_ID: 4qhz |STR_LEN: 1869 |STR_TIME: 0.22313594818115234
>> FINISH_DIR: ./data/q/qh/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 2343 |DIR_TIME: 17.42193913459778 

>> START_DIR: ./data/q/qi/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1qi0 |STR_LEN: 600 |STR_TIME: 0.05050325393676758
> STR_ID: 1qi1 |STR_LEN: 1904 |STR_TIME: 0.31344008445739746
> STR_ID: 1qi2 |STR_LEN: 689 |STR_TIME: 0.04985809326171875
> STR_ID: 1qi3 |STR_LEN: 578 |STR_TIME: 0.06284976005554199
> STR_ID: 1qi4 |STR_LEN: 573 |STR_TIME: 0.06288576126098633
> STR_ID: 1qi5 |STR_LEN: 582 |STR_TIME: 0.0620119571685791
> STR_ID: 1qi6 |STR_LEN: 2473 |STR_TIME: 0.3152320384979248
> STR_ID: 1qi7 |STR_LEN: 367 |STR_TIME: 0.057775259017944336
> STR_ID: 1qi8 |STR_LEN: 872 |STR_TIME: 0.0862572193145752
> STR_ID: 1qi9 |STR_LEN: 2877 |STR_TIME: 0.24291491508483887
> STR_ID: 1qia |STR_LEN: 1320 |STR_TIME: 0.10679388046264648
> STR_ID: 1qib |STR_LEN: 171 |STR_TIME: 0.02153491973876953
> STR_ID: 1qic |STR_LEN: 672 |STR_TIME: 0.09613800048828125
> STR_ID: 1qid |STR_LEN: 865 |STR_TIME: 0.12856674194335938
> STR_ID: 1qie |STR_LEN: 852 |STR_TIME: 0.08796095848083496
> STR_ID: 1qif |STR_LEN: 846 |STR_TIME: 0.08606171607971191
> STR_ID: 1qig |STR_LEN: 867 |STR_TIME: 0.12148022651672363
> STR_ID: 1qih |STR_LEN: 857 |STR_TIME: 0.08488011360168457
> STR_ID: 1qii |STR_LEN: 829 |STR_TIME: 0.08516716957092285
> STR_ID: 1qij |STR_LEN: 825 |STR_TIME: 0.08927607536315918
> STR_ID: 1qik |STR_LEN: 816 |STR_TIME: 0.11703681945800781
> STR_ID: 1qil |STR_LEN: 705 |STR_TIME: 0.08672189712524414
> STR_ID: 1qim |STR_LEN: 792 |STR_TIME: 0.0798330307006836
> STR_ID: 1qin |STR_LEN: 547 |STR_TIME: 0.08660101890563965
> STR_ID: 1qio |STR_LEN: 312 |STR_TIME: 0.027990102767944336
> STR_ID: 1qip |STR_LEN: 1635 |STR_TIME: 0.12574410438537598
> STR_ID: 1qiq |STR_LEN: 741 |STR_TIME: 0.0552220344543457
> STR_ID: 1qir |STR_LEN: 477 |STR_TIME: 0.10109591484069824
> STR_ID: 1qis |STR_LEN: 541 |STR_TIME: 0.057807207107543945
> STR_ID: 1qit |STR_LEN: 515 |STR_TIME: 0.060562849044799805
> STR_ID: 1qiu |STR_LEN: 2163 |STR_TIME: 0.2636439800262451
> STR_ID: 1qiv |STR_LEN: 150 |STR_TIME: 0.020746946334838867
> STR_ID: 1qiw |STR_LEN: 299 |STR_TIME: 0.04393887519836426
> STR_ID: 1qix |STR_LEN: 362 |STR_TIME: 0.03397798538208008
> STR_ID: 1qiy |STR_LEN: 407 |STR_TIME: 0.04723000526428223
> STR_ID: 1qiz |STR_LEN: 475 |STR_TIME: 0.050388336181640625
> STR_ID: 2qi0 |STR_LEN: 304 |STR_TIME: 0.0751039981842041
> STR_ID: 2qi1 |STR_LEN: 357 |STR_TIME: 0.03319883346557617
> STR_ID: 2qi2 |STR_LEN: 329 |STR_TIME: 0.04454517364501953
> STR_ID: 2qi3 |STR_LEN: 320 |STR_TIME: 0.03216218948364258
> STR_ID: 2qi4 |STR_LEN: 348 |STR_TIME: 0.03389906883239746
> STR_ID: 2qi5 |STR_LEN: 351 |STR_TIME: 0.03397488594055176
> STR_ID: 2qi6 |STR_LEN: 347 |STR_TIME: 0.0314791202545166
> STR_ID: 2qi7 |STR_LEN: 347 |STR_TIME: 0.032618045806884766
> STR_ID: 2qi8 |STR_LEN: 677 |STR_TIME: 0.11548900604248047
> STR_ID: 2qi9 |STR_LEN: 1419 |STR_TIME: 0.19802308082580566
> STR_ID: 2qia |STR_LEN: 675 |STR_TIME: 0.04518699645996094
> STR_ID: 2qib |STR_LEN: 1053 |STR_TIME: 0.10748529434204102
> STR_ID: 2qic |STR_LEN: 102 |STR_TIME: 0.010016918182373047
> STR_ID: 2qie |STR_LEN: 929 |STR_TIME: 0.1656498908996582
> STR_ID: 2qif |STR_LEN: 311 |STR_TIME: 0.03212594985961914
> STR_ID: 2qih |STR_LEN: 679 |STR_TIME: 0.07762622833251953
> STR_ID: 2qii |STR_LEN: 680 |STR_TIME: 0.059308767318725586
> STR_ID: 2qij |STR_LEN: 578 |STR_TIME: 0.0798180103302002
> STR_ID: 2qik |STR_LEN: 716 |STR_TIME: 0.06260871887207031
> STR_ID: 2qil |STR_LEN: 760 |STR_TIME: 0.11745095252990723
> STR_ID: 2qim |STR_LEN: 396 |STR_TIME: 0.03382086753845215
> STR_ID: 2qin |STR_LEN: 2358 |STR_TIME: 0.18328118324279785
> STR_ID: 2qio |STR_LEN: 1448 |STR_TIME: 0.18198084831237793
> STR_ID: 2qip |STR_LEN: 346 |STR_TIME: 0.0375821590423584
> STR_ID: 2qiq |STR_LEN: 463 |STR_TIME: 0.047067880630493164
> STR_ID: 2qir |STR_LEN: 252 |STR_TIME: 0.026437044143676758
> STR_ID: 2qis |STR_LEN: 517 |STR_TIME: 0.09003806114196777
> STR_ID: 2qiu |STR_LEN: 163 |STR_TIME: 0.016167163848876953
> STR_ID: 2qiv |STR_LEN: 606 |STR_TIME: 0.04311084747314453
> STR_ID: 2qiw |STR_LEN: 1048 |STR_TIME: 0.07952523231506348
> STR_ID: 2qiy |STR_LEN: 537 |STR_TIME: 0.05035591125488281
> STR_ID: 2qiz |STR_LEN: 1089 |STR_TIME: 0.17055892944335938
> STR_ID: 3qi0 |STR_LEN: 1845 |STR_TIME: 0.3003509044647217
> STR_ID: 3qi1 |STR_LEN: 597 |STR_TIME: 0.05903506278991699
> STR_ID: 3qi2 |STR_LEN: 737 |STR_TIME: 0.12535691261291504
> STR_ID: 3qi3 |STR_LEN: 679 |STR_TIME: 0.14550209045410156
> STR_ID: 3qi4 |STR_LEN: 685 |STR_TIME: 0.09877300262451172
> STR_ID: 3qi5 |STR_LEN: 702 |STR_TIME: 0.08009600639343262
> STR_ID: 3qi6 |STR_LEN: 2937 |STR_TIME: 0.3411259651184082
> STR_ID: 3qi7 |STR_LEN: 1274 |STR_TIME: 0.15930986404418945
> STR_ID: 3qi8 |STR_LEN: 878 |STR_TIME: 0.20133399963378906
> STR_ID: 3qi9 |STR_LEN: 1012 |STR_TIME: 0.1233060359954834
> STR_ID: 3qia |STR_LEN: 751 |STR_TIME: 0.10635805130004883
> STR_ID: 3qib |STR_LEN: 912 |STR_TIME: 0.16038799285888672
> STR_ID: 3qic |STR_LEN: 511 |STR_TIME: 0.06697225570678711
> STR_ID: 3qid |STR_LEN: 1971 |STR_TIME: 0.2599778175354004
> STR_ID: 3qih |STR_LEN: 485 |STR_TIME: 0.04615616798400879
> STR_ID: 3qii |STR_LEN: 63 |STR_TIME: 0.008577823638916016
> STR_ID: 3qij |STR_LEN: 782 |STR_TIME: 0.10368514060974121
> STR_ID: 3qik |STR_LEN: 125 |STR_TIME: 0.013579130172729492
> STR_ID: 3qil |STR_LEN: 2776 |STR_TIME: 0.49595117568969727
> STR_ID: 3qim |STR_LEN: 1527 |STR_TIME: 0.16358518600463867
> STR_ID: 3qin |STR_LEN: 294 |STR_TIME: 0.0672292709350586
> STR_ID: 3qio |STR_LEN: 325 |STR_TIME: 0.024334192276000977
> STR_ID: 3qip |STR_LEN: 1382 |STR_TIME: 0.16730499267578125
> STR_ID: 3qir |STR_LEN: 436 |STR_TIME: 0.07486701011657715
> STR_ID: 3qis |STR_LEN: 429 |STR_TIME: 0.10525107383728027
> STR_ID: 3qit |STR_LEN: 2320 |STR_TIME: 0.2601029872894287
> STR_ID: 3qiu |STR_LEN: 876 |STR_TIME: 0.11284089088439941
> STR_ID: 3qiv |STR_LEN: 513 |STR_TIME: 0.06734180450439453
> STR_ID: 3qiw |STR_LEN: 775 |STR_TIME: 0.15442371368408203
> STR_ID: 3qix |STR_LEN: 906 |STR_TIME: 0.1511979103088379
> STR_ID: 3qiy |STR_LEN: 416 |STR_TIME: 0.07037115097045898
> STR_ID: 3qiz |STR_LEN: 551 |STR_TIME: 0.1090078353881836
> STR_ID: 4qi0 |STR_LEN: 639 |STR_TIME: 0.06563901901245117
> STR_ID: 4qi1 |STR_LEN: 1415 |STR_TIME: 0.11744880676269531
> STR_ID: 4qi2 |STR_LEN: 718 |STR_TIME: 0.14766812324523926
> STR_ID: 4qi3 |STR_LEN: 781 |STR_TIME: 0.09337496757507324
> STR_ID: 4qi4 |STR_LEN: 600 |STR_TIME: 0.10578513145446777
> STR_ID: 4qi5 |STR_LEN: 775 |STR_TIME: 0.1420879364013672
> STR_ID: 4qi6 |STR_LEN: 811 |STR_TIME: 0.11317205429077148
> STR_ID: 4qi7 |STR_LEN: 1642 |STR_TIME: 0.3192019462585449
> STR_ID: 4qi8 |STR_LEN: 1269 |STR_TIME: 0.17708277702331543
> STR_ID: 4qi9 |STR_LEN: 554 |STR_TIME: 0.07490706443786621
> STR_ID: 4qia |STR_LEN: 1910 |STR_TIME: 0.4318258762359619
> STR_ID: 4qib |STR_LEN: 352 |STR_TIME: 0.0752248764038086
> STR_ID: 4qic |STR_LEN: 820 |STR_TIME: 0.1140437126159668
> STR_ID: 4qid |STR_LEN: 559 |STR_TIME: 0.06371402740478516
> STR_ID: 4qie |STR_LEN: 846 |STR_TIME: 0.09983706474304199
> STR_ID: 4qif |STR_LEN: 1119 |STR_TIME: 0.1792309284210205
> STR_ID: 4qig |STR_LEN: 613 |STR_TIME: 0.07538700103759766
> STR_ID: 4qih |STR_LEN: 538 |STR_TIME: 0.14148998260498047
> STR_ID: 4qii |STR_LEN: 7465 |STR_TIME: 0.966522216796875
> STR_ID: 4qij |STR_LEN: 6115 |STR_TIME: 0.8809430599212646
> STR_ID: 4qik |STR_LEN: 1535 |STR_TIME: 0.18858909606933594
> STR_ID: 4qil |STR_LEN: 633 |STR_TIME: 0.09542298316955566
> STR_ID: 4qim |STR_LEN: 482 |STR_TIME: 0.08059406280517578
> STR_ID: 4qin |STR_LEN: 455 |STR_TIME: 0.06116199493408203
> STR_ID: 4qio |STR_LEN: 93 |STR_TIME: 0.014458179473876953
> STR_ID: 4qip |STR_LEN: 210 |STR_TIME: 0.10185718536376953
> STR_ID: 4qiq |STR_LEN: 440 |STR_TIME: 0.05894184112548828
> STR_ID: 4qir |STR_LEN: 1786 |STR_TIME: 0.3216729164123535
> STR_ID: 4qis |STR_LEN: 1418 |STR_TIME: 0.11330986022949219
> STR_ID: 4qit |STR_LEN: 1582 |STR_TIME: 0.16398882865905762
> STR_ID: 4qiu |STR_LEN: 1499 |STR_TIME: 0.12280607223510742
> STR_ID: 4qiv |STR_LEN: 304 |STR_TIME: 0.03413796424865723
> STR_ID: 4qiw |STR_LEN: 6405 |STR_TIME: 1.5030269622802734
> STR_ID: 4qiy |STR_LEN: 2060 |STR_TIME: 0.27639102935791016
> STR_ID: 4qiz |STR_LEN: 1007 |STR_TIME: 0.09090185165405273
>> FINISH_DIR: ./data/q/qi/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 2478 |DIR_TIME: 18.852546215057373 

>> START_DIR: ./data/q/qj/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1qj0 |STR_LEN: 131 |STR_TIME: 0.10590291023254395
> STR_ID: 1qj1 |STR_LEN: 521 |STR_TIME: 0.04993104934692383
> STR_ID: 1qj3 |STR_LEN: 931 |STR_TIME: 0.11835408210754395
> STR_ID: 1qj4 |STR_LEN: 811 |STR_TIME: 0.06539702415466309
> STR_ID: 1qj5 |STR_LEN: 1417 |STR_TIME: 0.16973280906677246
