>> START_DIR: ./data/k/k0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1k01 |STR_LEN: 3163 |STR_TIME: 1.506303071975708
> STR_ID: 4kf6 |STR_LEN: 1253 |STR_TIME: 0.27156996726989746
> STR_ID: 4kf7 |STR_LEN: 1224 |STR_TIME: 0.22734904289245605
> STR_ID: 4kf8 |STR_LEN: 602 |STR_TIME: 0.09618878364562988
> STR_ID: 4kf9 |STR_LEN: 578 |STR_TIME: 0.06018829345703125
> STR_ID: 4kfa |STR_LEN: 557 |STR_TIME: 0.11229705810546875
> STR_ID: 4kfb |STR_LEN: 1639 |STR_TIME: 0.19647502899169922
> STR_ID: 4kfc |STR_LEN: 655 |STR_TIME: 0.11127400398254395
> STR_ID: 4kfd |STR_LEN: 8624 |STR_TIME: 1.035871982574463
> STR_ID: 4kfe |STR_LEN: 8395 |STR_TIME: 1.1090781688690186
> STR_ID: 4kff |STR_LEN: 3230 |STR_TIME: 0.4235520362854004
> STR_ID: 4kfg |STR_LEN: 733 |STR_TIME: 0.06076812744140625
> STR_ID: 4kfj |STR_LEN: 770 |STR_TIME: 0.06697535514831543
> STR_ID: 4kfm |STR_LEN: 735 |STR_TIME: 0.2353219985961914
> STR_ID: 4kfn |STR_LEN: 2129 |STR_TIME: 0.21309995651245117
> STR_ID: 4kfo |STR_LEN: 1996 |STR_TIME: 0.24451684951782227
> STR_ID: 4kfp |STR_LEN: 1774 |STR_TIME: 0.22393226623535156
> STR_ID: 4kfq |STR_LEN: 1013 |STR_TIME: 0.0935671329498291
> STR_ID: 4kfr |STR_LEN: 1073 |STR_TIME: 0.14109587669372559
> STR_ID: 4kfs |STR_LEN: 536 |STR_TIME: 0.06323003768920898
> STR_ID: 4kft |STR_LEN: 1033 |STR_TIME: 0.12217378616333008
> STR_ID: 4kfu |STR_LEN: 1237 |STR_TIME: 0.17160987854003906
> STR_ID: 4kfv |STR_LEN: 298 |STR_TIME: 0.03140568733215332
> STR_ID: 4kfw |STR_LEN: 509 |STR_TIME: 0.07913613319396973
> STR_ID: 4kfz |STR_LEN: 556 |STR_TIME: 0.09592390060424805
> STR_ID: 5kf0 |STR_LEN: 3983 |STR_TIME: 0.484832763671875
> STR_ID: 5kf1 |STR_LEN: 885 |STR_TIME: 0.10540986061096191
> STR_ID: 5kf2 |STR_LEN: 495 |STR_TIME: 0.0943291187286377
> STR_ID: 5kf3 |STR_LEN: 399 |STR_TIME: 0.042243003845214844
> STR_ID: 5kf4 |STR_LEN: 459 |STR_TIME: 0.0536191463470459
> STR_ID: 5kf6 |STR_LEN: 3710 |STR_TIME: 0.5498800277709961
> STR_ID: 5kf7 |STR_LEN: 1824 |STR_TIME: 0.22317075729370117
> STR_ID: 5kf8 |STR_LEN: 524 |STR_TIME: 0.10318207740783691
> STR_ID: 5kf9 |STR_LEN: 577 |STR_TIME: 0.053595781326293945
> STR_ID: 5kfa |STR_LEN: 898 |STR_TIME: 0.08291006088256836
> STR_ID: 5kfb |STR_LEN: 896 |STR_TIME: 0.08414411544799805
> STR_ID: 5kfc |STR_LEN: 897 |STR_TIME: 0.12134218215942383
> STR_ID: 5kfd |STR_LEN: 897 |STR_TIME: 0.08210897445678711
> STR_ID: 5kfe |STR_LEN: 897 |STR_TIME: 0.08217191696166992
> STR_ID: 5kff |STR_LEN: 892 |STR_TIME: 0.0828709602355957
> STR_ID: 5kfg |STR_LEN: 895 |STR_TIME: 0.12349104881286621
> STR_ID: 5kfh |STR_LEN: 926 |STR_TIME: 0.08544588088989258
> STR_ID: 5kfi |STR_LEN: 923 |STR_TIME: 0.0876307487487793
> STR_ID: 5kfj |STR_LEN: 924 |STR_TIME: 0.11585307121276855
> STR_ID: 5kfk |STR_LEN: 922 |STR_TIME: 0.0829470157623291
> STR_ID: 5kfl |STR_LEN: 925 |STR_TIME: 0.08621597290039062
> STR_ID: 5kfm |STR_LEN: 902 |STR_TIME: 0.11762094497680664
> STR_ID: 5kfn |STR_LEN: 875 |STR_TIME: 0.08740401268005371
> STR_ID: 5kfo |STR_LEN: 875 |STR_TIME: 0.08328700065612793
> STR_ID: 5kfp |STR_LEN: 919 |STR_TIME: 0.08257484436035156
> STR_ID: 5kfq |STR_LEN: 919 |STR_TIME: 0.12210798263549805
> STR_ID: 5kfr |STR_LEN: 919 |STR_TIME: 0.08382511138916016
> STR_ID: 5kfs |STR_LEN: 903 |STR_TIME: 0.08709025382995605
> STR_ID: 5kft |STR_LEN: 893 |STR_TIME: 0.11514115333557129
> STR_ID: 5kfu |STR_LEN: 890 |STR_TIME: 0.08105587959289551
> STR_ID: 5kfv |STR_LEN: 892 |STR_TIME: 0.07924103736877441
> STR_ID: 5kfw |STR_LEN: 928 |STR_TIME: 0.08044886589050293
> STR_ID: 5kfx |STR_LEN: 928 |STR_TIME: 0.1258530616760254
> STR_ID: 5kfy |STR_LEN: 895 |STR_TIME: 0.08258795738220215
> STR_ID: 5kfz |STR_LEN: 933 |STR_TIME: 0.08721375465393066
>> FINISH_DIR: ./data/k/kf/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 2565 |DIR_TIME: 41.19888210296631 

>> START_DIR: ./data/k/kg/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1kg0 |STR_LEN: 1133 |STR_TIME: 0.12769103050231934
> STR_ID: 1kg1 |STR_LEN: 60 |STR_TIME: 0.43558716773986816
> STR_ID: 1kg2 |STR_LEN: 549 |STR_TIME: 0.05170798301696777
> STR_ID: 1kg3 |STR_LEN: 443 |STR_TIME: 0.04022097587585449
> STR_ID: 1kg4 |STR_LEN: 561 |STR_TIME: 0.04001212120056152
> STR_ID: 1kg5 |STR_LEN: 540 |STR_TIME: 0.1053922176361084
> STR_ID: 1kg6 |STR_LEN: 514 |STR_TIME: 0.03817892074584961
> STR_ID: 1kg7 |STR_LEN: 500 |STR_TIME: 0.03713417053222656
> STR_ID: 1kg8 |STR_LEN: 233 |STR_TIME: 0.033281803131103516
> STR_ID: 1kg9 |STR_LEN: 253 |STR_TIME: 0.0338139533996582
> STR_ID: 1kga |STR_LEN: 173 |STR_TIME: 0.004032135009765625
> STR_ID: 1kgb |STR_LEN: 263 |STR_TIME: 0.03635096549987793
> STR_ID: 1kgc |STR_LEN: 1128 |STR_TIME: 0.10986113548278809
> STR_ID: 1kgd |STR_LEN: 398 |STR_TIME: 0.04086709022521973
> STR_ID: 1kge |STR_LEN: 419 |STR_TIME: 0.0384068489074707
> STR_ID: 1kgf |STR_LEN: 476 |STR_TIME: 0.03944897651672363
> STR_ID: 1kgg |STR_LEN: 325 |STR_TIME: 0.037088632583618164
> STR_ID: 1kgi |STR_LEN: 764 |STR_TIME: 0.07362985610961914
> STR_ID: 1kgj |STR_LEN: 673 |STR_TIME: 0.10488700866699219
> STR_ID: 1kgk |STR_LEN: 178 |STR_TIME: 0.02151322364807129
> STR_ID: 1kgl |STR_LEN: 136 |STR_TIME: 0.9405269622802734
> STR_ID: 1kgm |STR_LEN: 35 |STR_TIME: 0.1200261116027832
> STR_ID: 1kgn |STR_LEN: 2723 |STR_TIME: 0.20743608474731445
> STR_ID: 1kgo |STR_LEN: 2040 |STR_TIME: 0.3159668445587158
> STR_ID: 1kgp |STR_LEN: 2171 |STR_TIME: 0.2478640079498291
> STR_ID: 1kgq |STR_LEN: 361 |STR_TIME: 0.04233598709106445
> STR_ID: 1kgs |STR_LEN: 431 |STR_TIME: 0.04095292091369629
> STR_ID: 1kgt |STR_LEN: 334 |STR_TIME: 0.04211616516113281
> STR_ID: 1kgu |STR_LEN: 717 |STR_TIME: 0.07956480979919434
> STR_ID: 1kgw |STR_LEN: 669 |STR_TIME: 0.12711215019226074
> STR_ID: 1kgx |STR_LEN: 759 |STR_TIME: 0.07694792747497559
> STR_ID: 1kgy |STR_LEN: 1276 |STR_TIME: 0.21352696418762207
> STR_ID: 1kgz |STR_LEN: 868 |STR_TIME: 0.09731411933898926
> STR_ID: 2kg0 |STR_LEN: 98 |STR_TIME: 0.7106256484985352
> STR_ID: 2kg1 |STR_LEN: 111 |STR_TIME: 0.802130937576294
> STR_ID: 2kg2 |STR_LEN: 124 |STR_TIME: 0.9392490386962891
> STR_ID: 2kg4 |STR_LEN: 165 |STR_TIME: 1.2221648693084717
> STR_ID: 2kg5 |STR_LEN: 81 |STR_TIME: 0.5926311016082764
> STR_ID: 2kg6 |STR_LEN: 87 |STR_TIME: 0.6621041297912598
> STR_ID: 2kg7 |STR_LEN: 194 |STR_TIME: 2.0002970695495605
> STR_ID: 2kg8 |STR_LEN: 87 |STR_TIME: 0.6463301181793213
> STR_ID: 2kg9 |STR_LEN: 87 |STR_TIME: 0.6894631385803223
> STR_ID: 2kga |STR_LEN: 87 |STR_TIME: 0.5911428928375244
> STR_ID: 2kgb |STR_LEN: 110 |STR_TIME: 0.7485802173614502
> STR_ID: 2kgc |STR_LEN: 87 |STR_TIME: 0.6443901062011719
> STR_ID: 2kgd |STR_LEN: 87 |STR_TIME: 0.5953819751739502
> STR_ID: 2kge |STR_LEN: 87 |STR_TIME: 0.614973783493042
> STR_ID: 2kgf |STR_LEN: 140 |STR_TIME: 2.537905216217041
> STR_ID: 2kgg |STR_LEN: 54 |STR_TIME: 0.2864508628845215
> STR_ID: 2kgh |STR_LEN: 39 |STR_TIME: 0.4838700294494629
> STR_ID: 2kgi |STR_LEN: 63 |STR_TIME: 0.39495301246643066
> STR_ID: 2kgj |STR_LEN: 102 |STR_TIME: 0.3678019046783447
> STR_ID: 2kgk |STR_LEN: 164 |STR_TIME: 1.0416209697723389
> STR_ID: 2kgl |STR_LEN: 195 |STR_TIME: 1.6803240776062012
> STR_ID: 2kgn |STR_LEN: 24 |STR_TIME: 0.16639208793640137
> STR_ID: 2kgo |STR_LEN: 89 |STR_TIME: 0.8167963027954102
> STR_ID: 2kgp |STR_LEN: 26 |STR_TIME: 0.16882801055908203
> STR_ID: 2kgq |STR_LEN: 53 |STR_TIME: 0.4337728023529053
> STR_ID: 2kgr |STR_LEN: 111 |STR_TIME: 0.8367159366607666
> STR_ID: 2kgs |STR_LEN: 132 |STR_TIME: 0.4653618335723877
> STR_ID: 2kgt |STR_LEN: 72 |STR_TIME: 0.6702120304107666
> STR_ID: 2kgu |STR_LEN: 35 |STR_TIME: 0.19830083847045898
> STR_ID: 2kgw |STR_LEN: 129 |STR_TIME: 0.4815249443054199
> STR_ID: 2kgx |STR_LEN: 265 |STR_TIME: 0.09684085845947266
> STR_ID: 2kgy |STR_LEN: 92 |STR_TIME: 0.6072478294372559
> STR_ID: 3kg0 |STR_LEN: 494 |STR_TIME: 0.04852914810180664
> STR_ID: 3kg1 |STR_LEN: 329 |STR_TIME: 0.04986214637756348
> STR_ID: 3kg2 |STR_LEN: 3134 |STR_TIME: 0.6445848941802979
> STR_ID: 3kg4 |STR_LEN: 247 |STR_TIME: 0.026179075241088867
> STR_ID: 3kg5 |STR_LEN: 208 |STR_TIME: 0.031077861785888672
> STR_ID: 3kg6 |STR_LEN: 1165 |STR_TIME: 0.2189939022064209
> STR_ID: 3kg7 |STR_LEN: 1188 |STR_TIME: 0.16197514533996582
> STR_ID: 3kg8 |STR_LEN: 638 |STR_TIME: 0.11002111434936523
> STR_ID: 3kg9 |STR_LEN: 1062 |STR_TIME: 0.09904098510742188
> STR_ID: 3kga |STR_LEN: 392 |STR_TIME: 0.04341292381286621
> STR_ID: 3kgb |STR_LEN: 385 |STR_TIME: 0.03889203071594238
> STR_ID: 3kgc |STR_LEN: 1039 |STR_TIME: 0.12128996849060059
> STR_ID: 3kgd |STR_LEN: 2891 |STR_TIME: 0.32263898849487305
> STR_ID: 3kgf |STR_LEN: 1707 |STR_TIME: 0.1907792091369629
> STR_ID: 3kgg |STR_LEN: 504 |STR_TIME: 0.08618998527526855
> STR_ID: 3kgk |STR_LEN: 458 |STR_TIME: 0.031007051467895508
> STR_ID: 3kgl |STR_LEN: 2543 |STR_TIME: 0.40340399742126465
> STR_ID: 3kgp |STR_LEN: 480 |STR_TIME: 0.03896689414978027
> STR_ID: 3kgq |STR_LEN: 530 |STR_TIME: 0.05078387260437012
> STR_ID: 3kgr |STR_LEN: 740 |STR_TIME: 0.06723904609680176
> STR_ID: 3kgs |STR_LEN: 437 |STR_TIME: 0.08800292015075684
> STR_ID: 3kgt |STR_LEN: 385 |STR_TIME: 0.0384368896484375
> STR_ID: 3kgu |STR_LEN: 378 |STR_TIME: 0.0412442684173584
> STR_ID: 3kgv |STR_LEN: 4064 |STR_TIME: 0.4810061454772949
> STR_ID: 3kgw |STR_LEN: 1344 |STR_TIME: 0.16209697723388672
> STR_ID: 3kgx |STR_LEN: 1287 |STR_TIME: 0.1294400691986084
> STR_ID: 3kgy |STR_LEN: 1024 |STR_TIME: 0.08805704116821289
> STR_ID: 3kgz |STR_LEN: 472 |STR_TIME: 0.10464692115783691
> STR_ID: 4kg0 |STR_LEN: 268 |STR_TIME: 0.02585887908935547
> STR_ID: 4kg2 |STR_LEN: 981 |STR_TIME: 0.11205315589904785
> STR_ID: 4kg3 |STR_LEN: 786 |STR_TIME: 0.0876932144165039
> STR_ID: 4kg4 |STR_LEN: 407 |STR_TIME: 0.08670902252197266
> STR_ID: 4kg5 |STR_LEN: 1937 |STR_TIME: 0.22231101989746094
> STR_ID: 4kg6 |STR_LEN: 2972 |STR_TIME: 0.2792987823486328
> STR_ID: 4kg7 |STR_LEN: 903 |STR_TIME: 0.10806512832641602
> STR_ID: 4kg8 |STR_LEN: 389 |STR_TIME: 0.05176496505737305
> STR_ID: 4kg9 |STR_LEN: 277 |STR_TIME: 0.026124954223632812
> STR_ID: 4kga |STR_LEN: 504 |STR_TIME: 0.07384705543518066
> STR_ID: 4kgb |STR_LEN: 990 |STR_TIME: 0.1800696849822998
> STR_ID: 4kgc |STR_LEN: 1063 |STR_TIME: 0.22094202041625977
> STR_ID: 4kgd |STR_LEN: 3088 |STR_TIME: 0.3293890953063965
> STR_ID: 4kge |STR_LEN: 690 |STR_TIME: 0.12806296348571777
> STR_ID: 4kgf |STR_LEN: 636 |STR_TIME: 0.08953404426574707
> STR_ID: 4kgg |STR_LEN: 661 |STR_TIME: 0.08828473091125488
> STR_ID: 4kgh |STR_LEN: 402 |STR_TIME: 0.11138606071472168
> STR_ID: 4kgi |STR_LEN: 1519 |STR_TIME: 0.31813621520996094
> STR_ID: 4kgj |STR_LEN: 1282 |STR_TIME: 0.183211088180542
> STR_ID: 4kgk |STR_LEN: 869 |STR_TIME: 0.17080903053283691
> STR_ID: 4kgl |STR_LEN: 1289 |STR_TIME: 0.19377732276916504
> STR_ID: 4kgm |STR_LEN: 1385 |STR_TIME: 0.18985772132873535
> STR_ID: 4kgn |STR_LEN: 1658 |STR_TIME: 0.27365899085998535
> STR_ID: 4kgo |STR_LEN: 386 |STR_TIME: 0.05922198295593262
> STR_ID: 4kgq |STR_LEN: 744 |STR_TIME: 0.09385991096496582
> STR_ID: 4kgr |STR_LEN: 654 |STR_TIME: 0.11250519752502441
> STR_ID: 4kgs |STR_LEN: 231 |STR_TIME: 0.07853007316589355
> STR_ID: 4kgt |STR_LEN: 210 |STR_TIME: 0.016576051712036133
> STR_ID: 4kgv |STR_LEN: 1604 |STR_TIME: 0.17895197868347168
> STR_ID: 4kgx |STR_LEN: 1597 |STR_TIME: 0.21045470237731934
> STR_ID: 4kgz |STR_LEN: 1256 |STR_TIME: 0.2090752124786377
> STR_ID: 5kg0 |STR_LEN: 924 |STR_TIME: 0.08911991119384766
> STR_ID: 5kg1 |STR_LEN: 923 |STR_TIME: 0.0827949047088623
> STR_ID: 5kg2 |STR_LEN: 925 |STR_TIME: 0.08235025405883789
> STR_ID: 5kg3 |STR_LEN: 924 |STR_TIME: 0.13610196113586426
> STR_ID: 5kg4 |STR_LEN: 923 |STR_TIME: 0.08258605003356934
> STR_ID: 5kg5 |STR_LEN: 923 |STR_TIME: 0.08298611640930176
> STR_ID: 5kg6 |STR_LEN: 923 |STR_TIME: 0.12053894996643066
> STR_ID: 5kg7 |STR_LEN: 923 |STR_TIME: 0.08097100257873535
> STR_ID: 5kg8 |STR_LEN: 1616 |STR_TIME: 0.12118911743164062
> STR_ID: 5kg9 |STR_LEN: 890 |STR_TIME: 0.15421628952026367
> STR_ID: 5kga |STR_LEN: 1218 |STR_TIME: 0.10875105857849121
> STR_ID: 5kgf |STR_LEN: 1276 |STR_TIME: 0.2916691303253174
> STR_ID: 5kgh |STR_LEN: 1054 |STR_TIME: 0.10904312133789062
> STR_ID: 5kgj |STR_LEN: 500 |STR_TIME: 0.09915995597839355
> STR_ID: 5kgl |STR_LEN: 1287 |STR_TIME: 0.14885687828063965
> STR_ID: 5kgm |STR_LEN: 1045 |STR_TIME: 0.1777050495147705
> STR_ID: 5kgn |STR_LEN: 1822 |STR_TIME: 0.16857600212097168
> STR_ID: 5kgo |STR_LEN: 450 |STR_TIME: 0.08567595481872559
> STR_ID: 5kgp |STR_LEN: 1153 |STR_TIME: 0.15740585327148438
> STR_ID: 5kgr |STR_LEN: 446 |STR_TIME: 0.03191399574279785
> STR_ID: 5kgu |STR_LEN: 205 |STR_TIME: 0.02833104133605957
> STR_ID: 5kgv |STR_LEN: 18 |STR_TIME: 0.10218286514282227
> STR_ID: 5kgw |STR_LEN: 165 |STR_TIME: 0.02326202392578125
> STR_ID: 5kgx |STR_LEN: 150 |STR_TIME: 0.019171714782714844
> STR_ID: 5kgy |STR_LEN: 22 |STR_TIME: 0.16847491264343262
> STR_ID: 5kgz |STR_LEN: 44 |STR_TIME: 0.2533867359161377
>> FINISH_DIR: ./data/k/kg/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 2715 |DIR_TIME: 40.084731101989746 

>> START_DIR: ./data/k/kh/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1kh0 |STR_LEN: 210 |STR_TIME: 0.019160747528076172
> STR_ID: 1kh1 |STR_LEN: 1995 |STR_TIME: 0.29477500915527344
> STR_ID: 1kh2 |STR_LEN: 1922 |STR_TIME: 0.24461007118225098
> STR_ID: 1kh3 |STR_LEN: 2125 |STR_TIME: 0.3098418712615967
> STR_ID: 1kh4 |STR_LEN: 1130 |STR_TIME: 0.1715242862701416
> STR_ID: 1kh5 |STR_LEN: 1241 |STR_TIME: 0.13148999214172363
> STR_ID: 1kh6 |STR_LEN: 48 |STR_TIME: 0.017277002334594727
> STR_ID: 1kh7 |STR_LEN: 1255 |STR_TIME: 0.1917881965637207
> STR_ID: 1kh8 |STR_LEN: 189 |STR_TIME: 0.01668715476989746
> STR_ID: 1kh9 |STR_LEN: 1042 |STR_TIME: 0.128615140914917
> STR_ID: 1khb |STR_LEN: 841 |STR_TIME: 0.09604406356811523
> STR_ID: 1khc |STR_LEN: 321 |STR_TIME: 0.022256135940551758
> STR_ID: 1khd |STR_LEN: 2198 |STR_TIME: 0.23911595344543457
> STR_ID: 1khe |STR_LEN: 751 |STR_TIME: 0.09297704696655273
> STR_ID: 1khf |STR_LEN: 772 |STR_TIME: 0.11981391906738281
> STR_ID: 1khg |STR_LEN: 702 |STR_TIME: 0.089141845703125
> STR_ID: 1khh |STR_LEN: 550 |STR_TIME: 0.05869698524475098
> STR_ID: 1khi |STR_LEN: 278 |STR_TIME: 0.024004220962524414
> STR_ID: 1khj |STR_LEN: 1333 |STR_TIME: 0.16776013374328613
> STR_ID: 1khk |STR_LEN: 1284 |STR_TIME: 0.13114023208618164
> STR_ID: 1khl |STR_LEN: 1201 |STR_TIME: 0.1518101692199707
> STR_ID: 1khm |STR_LEN: 89 |STR_TIME: 0.558945894241333
> STR_ID: 1khn |STR_LEN: 1205 |STR_TIME: 0.169586181640625
> STR_ID: 1kho |STR_LEN: 898 |STR_TIME: 0.11423897743225098
> STR_ID: 1khp |STR_LEN: 269 |STR_TIME: 0.03116607666015625
> STR_ID: 1khq |STR_LEN: 321 |STR_TIME: 0.03428316116333008
> STR_ID: 1khr |STR_LEN: 1354 |STR_TIME: 0.26766061782836914
> STR_ID: 1kht |STR_LEN: 753 |STR_TIME: 0.08148407936096191
> STR_ID: 1khu |STR_LEN: 1362 |STR_TIME: 0.1619560718536377
> STR_ID: 1khv |STR_LEN: 1153 |STR_TIME: 0.14564085006713867
> STR_ID: 1khw |STR_LEN: 1038 |STR_TIME: 0.1813521385192871
> STR_ID: 1khx |STR_LEN: 347 |STR_TIME: 0.03352975845336914
> STR_ID: 1khy |STR_LEN: 794 |STR_TIME: 0.07789897918701172
> STR_ID: 1khz |STR_LEN: 635 |STR_TIME: 0.0651710033416748
> STR_ID: 2kh0 |STR_LEN: 27 |STR_TIME: 0.21365880966186523
> STR_ID: 2kh1 |STR_LEN: 27 |STR_TIME: 0.17092013359069824
> STR_ID: 2kh2 |STR_LEN: 407 |STR_TIME: 11.155908823013306
> STR_ID: 2kh3 |STR_LEN: 20 |STR_TIME: 0.10159587860107422
> STR_ID: 2kh4 |STR_LEN: 4 |STR_TIME: 0.022099018096923828
> STR_ID: 2kh5 |STR_LEN: 24 |STR_TIME: 0.13044023513793945
> STR_ID: 2kh6 |STR_LEN: 24 |STR_TIME: 0.8694601058959961
> STR_ID: 2kh7 |STR_LEN: 24 |STR_TIME: 0.13423609733581543
> STR_ID: 2kh8 |STR_LEN: 24 |STR_TIME: 0.16566205024719238
> STR_ID: 2kh9 |STR_LEN: 92 |STR_TIME: 0.31902313232421875
> STR_ID: 2kha |STR_LEN: 113 |STR_TIME: 0.783566951751709
> STR_ID: 2khb |STR_LEN: 29 |STR_TIME: 0.14081978797912598
> STR_ID: 2khc |STR_LEN: 118 |STR_TIME: 0.43213701248168945
> STR_ID: 2khd |STR_LEN: 108 |STR_TIME: 0.7536611557006836
> STR_ID: 2khe |STR_LEN: 89 |STR_TIME: 0.7509279251098633
> STR_ID: 2khf |STR_LEN: 25 |STR_TIME: 0.14507579803466797
> STR_ID: 2khg |STR_LEN: 25 |STR_TIME: 0.25958919525146484
> STR_ID: 2khh |STR_LEN: 66 |STR_TIME: 0.43613314628601074
> STR_ID: 2khi |STR_LEN: 95 |STR_TIME: 0.39183902740478516
> STR_ID: 2khj |STR_LEN: 89 |STR_TIME: 0.35997676849365234
> STR_ID: 2khk |STR_LEN: 53 |STR_TIME: 0.15027999877929688
> STR_ID: 2khl |STR_LEN: 93 |STR_TIME: 0.56361985206604
> STR_ID: 2khm |STR_LEN: 280 |STR_TIME: 1.8033080101013184
> STR_ID: 2khn |STR_LEN: 121 |STR_TIME: 0.9126121997833252
> STR_ID: 2kho |STR_LEN: 600 |STR_TIME: 0.09333014488220215
> STR_ID: 2khp |STR_LEN: 92 |STR_TIME: 0.7762322425842285
> STR_ID: 2khq |STR_LEN: 110 |STR_TIME: 0.8369417190551758
> STR_ID: 2khr |STR_LEN: 74 |STR_TIME: 0.5281860828399658
> STR_ID: 2khs |STR_LEN: 156 |STR_TIME: 1.1983790397644043
> STR_ID: 2kht |STR_LEN: 30 |STR_TIME: 0.08499503135681152
> STR_ID: 2khu |STR_LEN: 32 |STR_TIME: 0.3765430450439453
> STR_ID: 2khv |STR_LEN: 106 |STR_TIME: 0.7627682685852051
> STR_ID: 2khw |STR_LEN: 106 |STR_TIME: 1.049832820892334
> STR_ID: 2khx |STR_LEN: 79 |STR_TIME: 0.2945070266723633
> STR_ID: 2khy |STR_LEN: 38 |STR_TIME: 0.2993741035461426
> STR_ID: 2khz |STR_LEN: 326 |STR_TIME: 1.7010490894317627
> STR_ID: 3kh0 |STR_LEN: 266 |STR_TIME: 0.032395124435424805
> STR_ID: 3kh1 |STR_LEN: 889 |STR_TIME: 0.08833003044128418
> STR_ID: 3kh2 |STR_LEN: 885 |STR_TIME: 0.36981678009033203
> STR_ID: 3kh3 |STR_LEN: 1863 |STR_TIME: 0.35050535202026367
> STR_ID: 3kh4 |STR_LEN: 930 |STR_TIME: 0.18860697746276855
> STR_ID: 3kh5 |STR_LEN: 427 |STR_TIME: 0.04384279251098633
> STR_ID: 3kh7 |STR_LEN: 302 |STR_TIME: 0.029002904891967773
> STR_ID: 3kh8 |STR_LEN: 1124 |STR_TIME: 0.0914311408996582
> STR_ID: 3kh9 |STR_LEN: 250 |STR_TIME: 0.026025056838989258
> STR_ID: 3khb |STR_LEN: 443 |STR_TIME: 0.056169986724853516
> STR_ID: 3khc |STR_LEN: 699 |STR_TIME: 0.125197172164917
> STR_ID: 3khd |STR_LEN: 1758 |STR_TIME: 0.22024822235107422
> STR_ID: 3khe |STR_LEN: 753 |STR_TIME: 0.10658001899719238
> STR_ID: 3khf |STR_LEN: 440 |STR_TIME: 0.042993783950805664
> STR_ID: 3khg |STR_LEN: 793 |STR_TIME: 0.12117505073547363
> STR_ID: 3khh |STR_LEN: 843 |STR_TIME: 0.16507911682128906
> STR_ID: 3khi |STR_LEN: 354 |STR_TIME: 0.036984920501708984
> STR_ID: 3khj |STR_LEN: 2693 |STR_TIME: 0.40120816230773926
> STR_ID: 3khk |STR_LEN: 995 |STR_TIME: 0.1531221866607666
> STR_ID: 3khl |STR_LEN: 1069 |STR_TIME: 0.17676997184753418
> STR_ID: 3khm |STR_LEN: 443 |STR_TIME: 0.06635808944702148
> STR_ID: 3khn |STR_LEN: 490 |STR_TIME: 0.05050206184387207
> STR_ID: 3kho |STR_LEN: 201 |STR_TIME: 0.028422117233276367
> STR_ID: 3khp |STR_LEN: 1666 |STR_TIME: 0.2030956745147705
> STR_ID: 3khq |STR_LEN: 154 |STR_TIME: 0.016851186752319336
> STR_ID: 3khr |STR_LEN: 1155 |STR_TIME: 0.13719391822814941
> STR_ID: 3khs |STR_LEN: 1268 |STR_TIME: 0.18938899040222168
> STR_ID: 3kht |STR_LEN: 206 |STR_TIME: 0.019865036010742188
> STR_ID: 3khu |STR_LEN: 4133 |STR_TIME: 0.5387029647827148
> STR_ID: 3khv |STR_LEN: 502 |STR_TIME: 0.03778195381164551
> STR_ID: 3khw |STR_LEN: 637 |STR_TIME: 0.05985903739929199
> STR_ID: 3khx |STR_LEN: 1029 |STR_TIME: 0.22311806678771973
> STR_ID: 3khy |STR_LEN: 1424 |STR_TIME: 0.12821412086486816
> STR_ID: 3khz |STR_LEN: 981 |STR_TIME: 0.18336105346679688
> STR_ID: 4kh0 |STR_LEN: 1399 |STR_TIME: 0.17562389373779297
> STR_ID: 4kh1 |STR_LEN: 1383 |STR_TIME: 0.22318196296691895
> STR_ID: 4kh2 |STR_LEN: 1457 |STR_TIME: 0.18772411346435547
> STR_ID: 4kh3 |STR_LEN: 805 |STR_TIME: 0.10559701919555664
> STR_ID: 4kh4 |STR_LEN: 1189 |STR_TIME: 0.25227785110473633
> STR_ID: 4kh5 |STR_LEN: 1186 |STR_TIME: 0.21387290954589844
> STR_ID: 4kh6 |STR_LEN: 1698 |STR_TIME: 0.2587590217590332
> STR_ID: 4kh7 |STR_LEN: 1023 |STR_TIME: 0.17391419410705566
> STR_ID: 4kh8 |STR_LEN: 670 |STR_TIME: 0.0673971176147461
> STR_ID: 4kh9 |STR_LEN: 968 |STR_TIME: 0.13763093948364258
> STR_ID: 4kha |STR_LEN: 571 |STR_TIME: 0.1893749237060547
> STR_ID: 4khb |STR_LEN: 1392 |STR_TIME: 0.16907691955566406
> STR_ID: 4khm |STR_LEN: 2055 |STR_TIME: 0.2660081386566162
> STR_ID: 4khn |STR_LEN: 2152 |STR_TIME: 0.44711804389953613
> STR_ID: 4kho |STR_LEN: 963 |STR_TIME: 0.08839988708496094
> STR_ID: 4khp |STR_LEN: 4005 |STR_TIME: 1.1941561698913574
> STR_ID: 4khq |STR_LEN: 1521 |STR_TIME: 0.2649209499359131
