>> START_DIR: ./data/m/m0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1m00 |STR_LEN: 1324 |STR_TIME: 0.14104509353637695
> STR_ID: 2mhp |STR_LEN: 103 |STR_TIME: 0.37241196632385254
> STR_ID: 2mhq |STR_LEN: 103 |STR_TIME: 0.37124133110046387
> STR_ID: 2mhr |STR_LEN: 280 |STR_TIME: 0.040062904357910156
> STR_ID: 2mhs |STR_LEN: 164 |STR_TIME: 1.2380051612854004
> STR_ID: 2mhu |STR_LEN: 33 |STR_TIME: 0.007848024368286133
> STR_ID: 2mhv |STR_LEN: 55 |STR_TIME: 0.4419410228729248
> STR_ID: 2mhw |STR_LEN: 27 |STR_TIME: 0.07184886932373047
> STR_ID: 2mhx |STR_LEN: 22 |STR_TIME: 0.10449695587158203
> STR_ID: 2mhy |STR_LEN: 57 |STR_TIME: 0.3633730411529541
> STR_ID: 2mhz |STR_LEN: 22 |STR_TIME: 0.09943199157714844
> STR_ID: 3mh0 |STR_LEN: 422 |STR_TIME: 0.09548497200012207
> STR_ID: 3mh1 |STR_LEN: 402 |STR_TIME: 0.05044698715209961
> STR_ID: 3mh2 |STR_LEN: 371 |STR_TIME: 0.04806113243103027
> STR_ID: 3mh3 |STR_LEN: 378 |STR_TIME: 0.05179119110107422
> STR_ID: 3mh4 |STR_LEN: 684 |STR_TIME: 0.08903717994689941
> STR_ID: 3mh5 |STR_LEN: 404 |STR_TIME: 0.08624792098999023
> STR_ID: 3mh6 |STR_LEN: 393 |STR_TIME: 0.049690961837768555
> STR_ID: 3mh7 |STR_LEN: 402 |STR_TIME: 0.05104422569274902
> STR_ID: 3mh8 |STR_LEN: 504 |STR_TIME: 0.05299878120422363
> STR_ID: 3mh9 |STR_LEN: 889 |STR_TIME: 0.06611514091491699
> STR_ID: 3mha |STR_LEN: 566 |STR_TIME: 0.08845782279968262
> STR_ID: 3mhb |STR_LEN: 221 |STR_TIME: 0.023800134658813477
> STR_ID: 3mhc |STR_LEN: 488 |STR_TIME: 0.0447688102722168
> STR_ID: 3mhd |STR_LEN: 130 |STR_TIME: 0.022393226623535156
> STR_ID: 3mhe |STR_LEN: 409 |STR_TIME: 0.05027890205383301
> STR_ID: 3mhf |STR_LEN: 3630 |STR_TIME: 0.2731456756591797
> STR_ID: 3mhg |STR_LEN: 3757 |STR_TIME: 0.2789750099182129
> STR_ID: 3mhh |STR_LEN: 1178 |STR_TIME: 0.19491267204284668
> STR_ID: 3mhi |STR_LEN: 542 |STR_TIME: 0.044934749603271484
> STR_ID: 3mhj |STR_LEN: 765 |STR_TIME: 0.07824206352233887
> STR_ID: 3mhk |STR_LEN: 285 |STR_TIME: 0.034107208251953125
> STR_ID: 3mhl |STR_LEN: 378 |STR_TIME: 0.03955888748168945
> STR_ID: 3mhm |STR_LEN: 550 |STR_TIME: 0.058669090270996094
> STR_ID: 3mho |STR_LEN: 551 |STR_TIME: 0.11095905303955078
> STR_ID: 3mhp |STR_LEN: 1126 |STR_TIME: 0.10729217529296875
> STR_ID: 3mhr |STR_LEN: 546 |STR_TIME: 0.05663323402404785
> STR_ID: 3mhs |STR_LEN: 1656 |STR_TIME: 0.20070576667785645
> STR_ID: 3mht |STR_LEN: 423 |STR_TIME: 0.05585479736328125
> STR_ID: 3mhu |STR_LEN: 1205 |STR_TIME: 0.1076970100402832
> STR_ID: 3mhv |STR_LEN: 144 |STR_TIME: 0.05620622634887695
> STR_ID: 3mhw |STR_LEN: 430 |STR_TIME: 0.03734230995178223
> STR_ID: 3mhx |STR_LEN: 355 |STR_TIME: 0.02884984016418457
> STR_ID: 3mhy |STR_LEN: 667 |STR_TIME: 0.06731486320495605
> STR_ID: 3mhz |STR_LEN: 1076 |STR_TIME: 0.12882685661315918
> STR_ID: 4mh0 |STR_LEN: 1009 |STR_TIME: 0.14377808570861816
> STR_ID: 4mh1 |STR_LEN: 1025 |STR_TIME: 0.1979081630706787
> STR_ID: 4mh2 |STR_LEN: 2453 |STR_TIME: 0.4489588737487793
> STR_ID: 4mh3 |STR_LEN: 2264 |STR_TIME: 0.461867094039917
> STR_ID: 4mh4 |STR_LEN: 497 |STR_TIME: 0.09254002571105957
> STR_ID: 4mh5 |STR_LEN: 553 |STR_TIME: 0.055709123611450195
> STR_ID: 4mh6 |STR_LEN: 254 |STR_TIME: 0.03181004524230957
> STR_ID: 4mh7 |STR_LEN: 543 |STR_TIME: 0.14591407775878906
> STR_ID: 4mh8 |STR_LEN: 453 |STR_TIME: 0.12861967086791992
> STR_ID: 4mha |STR_LEN: 534 |STR_TIME: 0.14803814888000488
> STR_ID: 4mhb |STR_LEN: 3419 |STR_TIME: 0.3996388912200928
> STR_ID: 4mhc |STR_LEN: 819 |STR_TIME: 0.12735915184020996
> STR_ID: 4mhd |STR_LEN: 642 |STR_TIME: 0.10635781288146973
> STR_ID: 4mhe |STR_LEN: 450 |STR_TIME: 0.0518641471862793
> STR_ID: 4mhf |STR_LEN: 774 |STR_TIME: 0.1645650863647461
> STR_ID: 4mhg |STR_LEN: 242 |STR_TIME: 0.03438687324523926
> STR_ID: 4mhh |STR_LEN: 2872 |STR_TIME: 0.5164871215820312
> STR_ID: 4mhi |STR_LEN: 4612 |STR_TIME: 1.0586819648742676
> STR_ID: 4mhj |STR_LEN: 5603 |STR_TIME: 1.0632009506225586
> STR_ID: 4mhl |STR_LEN: 242 |STR_TIME: 0.02993917465209961
> STR_ID: 4mhn |STR_LEN: 708 |STR_TIME: 0.06997895240783691
> STR_ID: 4mho |STR_LEN: 1103 |STR_TIME: 0.24052786827087402
> STR_ID: 4mhp |STR_LEN: 753 |STR_TIME: 0.07309579849243164
> STR_ID: 4mhq |STR_LEN: 623 |STR_TIME: 0.08381199836730957
> STR_ID: 4mhr |STR_LEN: 430 |STR_TIME: 0.04150104522705078
> STR_ID: 4mhs |STR_LEN: 1035 |STR_TIME: 0.15378999710083008
> STR_ID: 4mht |STR_LEN: 464 |STR_TIME: 0.056652069091796875
> STR_ID: 4mhu |STR_LEN: 564 |STR_TIME: 0.08137869834899902
> STR_ID: 4mhv |STR_LEN: 199 |STR_TIME: 0.06371498107910156
> STR_ID: 4mhw |STR_LEN: 440 |STR_TIME: 0.06988787651062012
> STR_ID: 4mhx |STR_LEN: 1186 |STR_TIME: 0.17665982246398926
> STR_ID: 4mhy |STR_LEN: 659 |STR_TIME: 0.09029316902160645
> STR_ID: 4mhz |STR_LEN: 587 |STR_TIME: 0.05070900917053223
> STR_ID: 5mh4 |STR_LEN: 474 |STR_TIME: 0.04960203170776367
> STR_ID: 5mhb |STR_LEN: 657 |STR_TIME: 0.06472492218017578
> STR_ID: 5mhj |STR_LEN: 598 |STR_TIME: 0.10018467903137207
> STR_ID: 5mhk |STR_LEN: 1090 |STR_TIME: 0.1328279972076416
> STR_ID: 5mhr |STR_LEN: 3120 |STR_TIME: 0.6253969669342041
> STR_ID: 5mhs |STR_LEN: 1736 |STR_TIME: 0.3250110149383545
> STR_ID: 5mht |STR_LEN: 464 |STR_TIME: 0.058197021484375
> STR_ID: 5mhu |STR_LEN: 1195 |STR_TIME: 0.2132868766784668
> STR_ID: 5mhv |STR_LEN: 1195 |STR_TIME: 0.15021705627441406
> STR_ID: 5mhw |STR_LEN: 1267 |STR_TIME: 0.17927026748657227
> STR_ID: 5mhx |STR_LEN: 1250 |STR_TIME: 0.15227031707763672
> STR_ID: 5mhy |STR_LEN: 1251 |STR_TIME: 0.18838906288146973
> STR_ID: 5mhz |STR_LEN: 1268 |STR_TIME: 0.14974594116210938
> STR_ID: 6mht |STR_LEN: 500 |STR_TIME: 0.06093883514404297
> STR_ID: 7mht |STR_LEN: 491 |STR_TIME: 0.11059927940368652
> STR_ID: 8mht |STR_LEN: 467 |STR_TIME: 0.06268787384033203
> STR_ID: 9mht |STR_LEN: 594 |STR_TIME: 0.05932188034057617
>> FINISH_DIR: ./data/m/mh/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 2703 |DIR_TIME: 38.89977812767029 

>> START_DIR: ./data/m/mi/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1mi0 |STR_LEN: 233 |STR_TIME: 0.024245023727416992
> STR_ID: 1mi1 |STR_LEN: 814 |STR_TIME: 0.1150670051574707
> STR_ID: 1mi2 |STR_LEN: 146 |STR_TIME: 0.9667301177978516
> STR_ID: 1mi3 |STR_LEN: 2153 |STR_TIME: 0.26000118255615234
> STR_ID: 1mi4 |STR_LEN: 921 |STR_TIME: 0.06975102424621582
> STR_ID: 1mi5 |STR_LEN: 1059 |STR_TIME: 0.21889710426330566
> STR_ID: 1mi6 |STR_LEN: 362 |STR_TIME: 0.00805211067199707
> STR_ID: 1mi7 |STR_LEN: 151 |STR_TIME: 0.01719212532043457
> STR_ID: 1mi8 |STR_LEN: 191 |STR_TIME: 0.022244930267333984
> STR_ID: 1mic |STR_LEN: 32 |STR_TIME: 0.19333291053771973
> STR_ID: 1mid |STR_LEN: 181 |STR_TIME: 0.015508890151977539
> STR_ID: 1mie |STR_LEN: 679 |STR_TIME: 0.10411715507507324
> STR_ID: 1mif |STR_LEN: 366 |STR_TIME: 0.04689311981201172
> STR_ID: 1mih |STR_LEN: 307 |STR_TIME: 0.038117170333862305
> STR_ID: 1mii |STR_LEN: 17 |STR_TIME: 0.07390713691711426
> STR_ID: 1mij |STR_LEN: 222 |STR_TIME: 0.0315699577331543
> STR_ID: 1mik |STR_LEN: 364 |STR_TIME: 0.02938699722290039
> STR_ID: 1mil |STR_LEN: 189 |STR_TIME: 0.01627492904663086
> STR_ID: 1mim |STR_LEN: 494 |STR_TIME: 0.09232211112976074
> STR_ID: 1mio |STR_LEN: 1972 |STR_TIME: 0.2963230609893799
> STR_ID: 1miq |STR_LEN: 811 |STR_TIME: 0.1104888916015625
> STR_ID: 1mir |STR_LEN: 659 |STR_TIME: 0.12089395523071289
> STR_ID: 1mis |STR_LEN: 16 |STR_TIME: 0.00792384147644043
> STR_ID: 1mit |STR_LEN: 69 |STR_TIME: 0.017917871475219727
> STR_ID: 1miu |STR_LEN: 718 |STR_TIME: 0.15877699851989746
> STR_ID: 1miv |STR_LEN: 828 |STR_TIME: 0.11722373962402344
> STR_ID: 1miw |STR_LEN: 838 |STR_TIME: 0.11773085594177246
> STR_ID: 1mix |STR_LEN: 379 |STR_TIME: 0.06171607971191406
> STR_ID: 1miy |STR_LEN: 830 |STR_TIME: 0.11667299270629883
> STR_ID: 1miz |STR_LEN: 388 |STR_TIME: 0.03725695610046387
> STR_ID: 2mi0 |STR_LEN: 43 |STR_TIME: 0.6902339458465576
> STR_ID: 2mi1 |STR_LEN: 14 |STR_TIME: 0.041860103607177734
> STR_ID: 2mi2 |STR_LEN: 104 |STR_TIME: 0.5488362312316895
> STR_ID: 2mi5 |STR_LEN: 57 |STR_TIME: 0.3637678623199463
> STR_ID: 2mi6 |STR_LEN: 62 |STR_TIME: 0.23463106155395508
> STR_ID: 2mi7 |STR_LEN: 67 |STR_TIME: 0.7863798141479492
> STR_ID: 2mi8 |STR_LEN: 76 |STR_TIME: 0.5473952293395996
> STR_ID: 2mi9 |STR_LEN: 30 |STR_TIME: 0.2466127872467041
> STR_ID: 2mia |STR_LEN: 30 |STR_TIME: 0.15972208976745605
> STR_ID: 2mib |STR_LEN: 191 |STR_TIME: 0.022873640060424805
> STR_ID: 2mic |STR_LEN: 82 |STR_TIME: 0.3122520446777344
> STR_ID: 2mid |STR_LEN: 12 |STR_TIME: 0.030492067337036133
> STR_ID: 2mie |STR_LEN: 12 |STR_TIME: 0.027585983276367188
> STR_ID: 2mif |STR_LEN: 12 |STR_TIME: 0.030044078826904297
> STR_ID: 2mig |STR_LEN: 12 |STR_TIME: 0.06567978858947754
> STR_ID: 2mih |STR_LEN: 14 |STR_TIME: 0.036422014236450195
> STR_ID: 2mii |STR_LEN: 197 |STR_TIME: 1.251213788986206
> STR_ID: 2mij |STR_LEN: 38 |STR_TIME: 0.20885801315307617
> STR_ID: 2mim |STR_LEN: 178 |STR_TIME: 0.6450221538543701
> STR_ID: 2min |STR_LEN: 2614 |STR_TIME: 0.3839859962463379
> STR_ID: 2mio |STR_LEN: 70 |STR_TIME: 0.49820804595947266
> STR_ID: 2mip |STR_LEN: 514 |STR_TIME: 0.11213111877441406
> STR_ID: 2miq |STR_LEN: 96 |STR_TIME: 0.5919899940490723
> STR_ID: 2mis |STR_LEN: 59 |STR_TIME: 0.39163684844970703
> STR_ID: 2mit |STR_LEN: 64 |STR_TIME: 0.4516298770904541
> STR_ID: 2miu |STR_LEN: 101 |STR_TIME: 0.659613847732544
> STR_ID: 2miv |STR_LEN: 22 |STR_TIME: 0.05966615676879883
> STR_ID: 2miw |STR_LEN: 23 |STR_TIME: 0.012623071670532227
> STR_ID: 2mix |STR_LEN: 21 |STR_TIME: 0.14205169677734375
> STR_ID: 2miy |STR_LEN: 60 |STR_TIME: 0.6457221508026123
> STR_ID: 2miz |STR_LEN: 156 |STR_TIME: 0.5293338298797607
> STR_ID: 3mi0 |STR_LEN: 8985 |STR_TIME: 1.2599711418151855
> STR_ID: 3mi1 |STR_LEN: 2702 |STR_TIME: 0.31736278533935547
> STR_ID: 3mi2 |STR_LEN: 1208 |STR_TIME: 0.10518288612365723
> STR_ID: 3mi3 |STR_LEN: 1029 |STR_TIME: 0.21521592140197754
> STR_ID: 3mi4 |STR_LEN: 707 |STR_TIME: 0.07634401321411133
> STR_ID: 3mi5 |STR_LEN: 5030 |STR_TIME: 0.556617021560669
> STR_ID: 3mi6 |STR_LEN: 3457 |STR_TIME: 0.5438201427459717
> STR_ID: 3mi7 |STR_LEN: 159 |STR_TIME: 0.014826059341430664
> STR_ID: 3mi8 |STR_LEN: 257 |STR_TIME: 0.03708481788635254
> STR_ID: 3mi9 |STR_LEN: 968 |STR_TIME: 0.1900949478149414
> STR_ID: 3mia |STR_LEN: 651 |STR_TIME: 0.09597015380859375
> STR_ID: 3mib |STR_LEN: 485 |STR_TIME: 0.05196499824523926
> STR_ID: 3mic |STR_LEN: 534 |STR_TIME: 0.05147910118103027
> STR_ID: 3mid |STR_LEN: 336 |STR_TIME: 0.04318404197692871
> STR_ID: 3mie |STR_LEN: 332 |STR_TIME: 0.08300518989562988
> STR_ID: 3mif |STR_LEN: 481 |STR_TIME: 0.055069923400878906
> STR_ID: 3mig |STR_LEN: 333 |STR_TIME: 0.042840003967285156
> STR_ID: 3mih |STR_LEN: 339 |STR_TIME: 0.044873952865600586
> STR_ID: 3mii |STR_LEN: 641 |STR_TIME: 0.06865096092224121
> STR_ID: 3mij |STR_LEN: 31 |STR_TIME: 0.005496978759765625
> STR_ID: 3mil |STR_LEN: 1103 |STR_TIME: 0.1306009292602539
> STR_ID: 3mim |STR_LEN: 402 |STR_TIME: 0.035843849182128906
> STR_ID: 3min |STR_LEN: 2614 |STR_TIME: 0.336575984954834
> STR_ID: 3mio |STR_LEN: 769 |STR_TIME: 0.06199288368225098
> STR_ID: 3mip |STR_LEN: 460 |STR_TIME: 0.08136224746704102
> STR_ID: 3mis |STR_LEN: 466 |STR_TIME: 0.1311659812927246
> STR_ID: 3mit |STR_LEN: 500 |STR_TIME: 0.05546283721923828
> STR_ID: 3miu |STR_LEN: 366 |STR_TIME: 0.05032801628112793
> STR_ID: 3miv |STR_LEN: 279 |STR_TIME: 0.03624391555786133
> STR_ID: 3miw |STR_LEN: 621 |STR_TIME: 0.06444430351257324
> STR_ID: 3mix |STR_LEN: 433 |STR_TIME: 0.08951807022094727
> STR_ID: 3miy |STR_LEN: 788 |STR_TIME: 0.07598376274108887
> STR_ID: 3miz |STR_LEN: 749 |STR_TIME: 0.08622598648071289
> STR_ID: 4mi0 |STR_LEN: 282 |STR_TIME: 0.029972076416015625
> STR_ID: 4mi1 |STR_LEN: 1155 |STR_TIME: 0.16449499130249023
> STR_ID: 4mi2 |STR_LEN: 1083 |STR_TIME: 0.1283731460571289
> STR_ID: 4mi3 |STR_LEN: 1016 |STR_TIME: 0.15028810501098633
> STR_ID: 4mi4 |STR_LEN: 1058 |STR_TIME: 0.10832381248474121
> STR_ID: 4mi5 |STR_LEN: 374 |STR_TIME: 0.030955076217651367
> STR_ID: 4mi6 |STR_LEN: 1076 |STR_TIME: 0.16616296768188477
> STR_ID: 4mi7 |STR_LEN: 292 |STR_TIME: 0.02717900276184082
> STR_ID: 4mi8 |STR_LEN: 450 |STR_TIME: 0.0648038387298584
> STR_ID: 4mi9 |STR_LEN: 1111 |STR_TIME: 0.15809202194213867
> STR_ID: 4mia |STR_LEN: 1325 |STR_TIME: 0.15907502174377441
> STR_ID: 4mib |STR_LEN: 1609 |STR_TIME: 0.20424509048461914
> STR_ID: 4mic |STR_LEN: 921 |STR_TIME: 0.12584590911865234
> STR_ID: 4mid |STR_LEN: 125 |STR_TIME: 0.019304990768432617
> STR_ID: 4mie |STR_LEN: 2073 |STR_TIME: 0.27666807174682617
> STR_ID: 4mif |STR_LEN: 3864 |STR_TIME: 0.548577070236206
> STR_ID: 4mig |STR_LEN: 3953 |STR_TIME: 0.6043128967285156
> STR_ID: 4mih |STR_LEN: 5411 |STR_TIME: 1.155559778213501
> STR_ID: 4mij |STR_LEN: 810 |STR_TIME: 0.17872166633605957
> STR_ID: 4mik |STR_LEN: 838 |STR_TIME: 0.1643211841583252
> STR_ID: 4mim |STR_LEN: 2531 |STR_TIME: 0.5472359657287598
> STR_ID: 4min |STR_LEN: 2423 |STR_TIME: 0.263901948928833
> STR_ID: 4mio |STR_LEN: 2548 |STR_TIME: 0.23751306533813477
> STR_ID: 4mir |STR_LEN: 421 |STR_TIME: 0.0993800163269043
> STR_ID: 4mis |STR_LEN: 306 |STR_TIME: 0.029612064361572266
> STR_ID: 4mit |STR_LEN: 1236 |STR_TIME: 0.1416330337524414
> STR_ID: 4miu |STR_LEN: 252 |STR_TIME: 0.022759199142456055
> STR_ID: 4miv |STR_LEN: 4384 |STR_TIME: 0.8895537853240967
> STR_ID: 4miw |STR_LEN: 330 |STR_TIME: 0.056864023208618164
> STR_ID: 4mix |STR_LEN: 765 |STR_TIME: 0.08972907066345215
> STR_ID: 4miy |STR_LEN: 2571 |STR_TIME: 0.3065180778503418
> STR_ID: 5mi0 |STR_LEN: 980 |STR_TIME: 0.1658167839050293
> STR_ID: 5mi1 |STR_LEN: 1270 |STR_TIME: 0.152022123336792
> STR_ID: 5mi2 |STR_LEN: 1267 |STR_TIME: 0.19378089904785156
> STR_ID: 5mia |STR_LEN: 1264 |STR_TIME: 0.15482020378112793
> STR_ID: 5mib |STR_LEN: 1218 |STR_TIME: 0.18668198585510254
> STR_ID: 5mic |STR_LEN: 1225 |STR_TIME: 0.15335679054260254
> STR_ID: 5mid |STR_LEN: 1213 |STR_TIME: 0.1920769214630127
> STR_ID: 5mie |STR_LEN: 1215 |STR_TIME: 0.15157008171081543
> STR_ID: 5mig |STR_LEN: 1182 |STR_TIME: 0.20059871673583984
> STR_ID: 5mij |STR_LEN: 478 |STR_TIME: 0.03605389595031738
> STR_ID: 5mik |STR_LEN: 382 |STR_TIME: 0.03472614288330078
> STR_ID: 5mim |STR_LEN: 968 |STR_TIME: 0.07851791381835938
> STR_ID: 5mip |STR_LEN: 533 |STR_TIME: 0.05021190643310547
> STR_ID: 5miq |STR_LEN: 547 |STR_TIME: 0.09082698822021484
> STR_ID: 5mir |STR_LEN: 556 |STR_TIME: 0.05009007453918457
> STR_ID: 5mis |STR_LEN: 563 |STR_TIME: 0.053672075271606445
> STR_ID: 5mit |STR_LEN: 559 |STR_TIME: 0.04930996894836426
> STR_ID: 5mix |STR_LEN: 108 |STR_TIME: 0.015513181686401367
> STR_ID: 5miz |STR_LEN: 51 |STR_TIME: 0.16297173500061035
>> FINISH_DIR: ./data/m/mi/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 2847 |DIR_TIME: 29.863113164901733 

>> START_DIR: ./data/m/mj/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1mj0 |STR_LEN: 337 |STR_TIME: 0.025022029876708984
> STR_ID: 1mj1 |STR_LEN: 1007 |STR_TIME: 0.10337090492248535
> STR_ID: 1mj2 |STR_LEN: 679 |STR_TIME: 0.07979011535644531
> STR_ID: 1mj3 |STR_LEN: 2472 |STR_TIME: 0.2740771770477295
> STR_ID: 1mj4 |STR_LEN: 200 |STR_TIME: 0.020763874053955078
> STR_ID: 1mj5 |STR_LEN: 961 |STR_TIME: 0.1669168472290039
> STR_ID: 1mj7 |STR_LEN: 626 |STR_TIME: 0.06701803207397461
> STR_ID: 1mj8 |STR_LEN: 1090 |STR_TIME: 0.07770586013793945
> STR_ID: 1mj9 |STR_LEN: 348 |STR_TIME: 0.04225492477416992
> STR_ID: 1mja |STR_LEN: 403 |STR_TIME: 0.07853198051452637
> STR_ID: 1mjb |STR_LEN: 364 |STR_TIME: 0.044635772705078125
> STR_ID: 1mjc |STR_LEN: 105 |STR_TIME: 0.011229991912841797
> STR_ID: 1mjd |STR_LEN: 113 |STR_TIME: 0.7490286827087402
> STR_ID: 1mje |STR_LEN: 648 |STR_TIME: 0.08929705619812012
> STR_ID: 1mjf |STR_LEN: 741 |STR_TIME: 0.08068513870239258
> STR_ID: 1mjg |STR_LEN: 6855 |STR_TIME: 1.0121018886566162
> STR_ID: 1mjh |STR_LEN: 575 |STR_TIME: 0.047232866287231445
> STR_ID: 1mji |STR_LEN: 620 |STR_TIME: 0.15360212326049805
> STR_ID: 1mjj |STR_LEN: 1773 |STR_TIME: 0.1429920196533203
> STR_ID: 1mjk |STR_LEN: 321 |STR_TIME: 0.03358292579650879
> STR_ID: 1mjl |STR_LEN: 322 |STR_TIME: 0.06224513053894043
> STR_ID: 1mjm |STR_LEN: 405 |STR_TIME: 0.04232978820800781
> STR_ID: 1mjn |STR_LEN: 502 |STR_TIME: 0.033074140548706055
> STR_ID: 1mjo |STR_LEN: 969 |STR_TIME: 0.0837087631225586
> STR_ID: 1mjp |STR_LEN: 227 |STR_TIME: 0.03457999229431152
> STR_ID: 1mjq |STR_LEN: 1102 |STR_TIME: 0.1888129711151123
> STR_ID: 1mjs |STR_LEN: 373 |STR_TIME: 0.029651880264282227
> STR_ID: 1mjt |STR_LEN: 1083 |STR_TIME: 0.12353110313415527
> STR_ID: 1mju |STR_LEN: 1372 |STR_TIME: 0.1344740390777588
> STR_ID: 1mjv |STR_LEN: 403 |STR_TIME: 0.03431296348571777
> STR_ID: 1mjw |STR_LEN: 510 |STR_TIME: 0.05321311950683594
> STR_ID: 1mjx |STR_LEN: 523 |STR_TIME: 0.056192874908447266
> STR_ID: 1mjy |STR_LEN: 565 |STR_TIME: 0.05614900588989258
> STR_ID: 1mjz |STR_LEN: 235 |STR_TIME: 0.026955127716064453
> STR_ID: 2mj0 |STR_LEN: 66 |STR_TIME: 0.4742281436920166
> STR_ID: 2mj1 |STR_LEN: 18 |STR_TIME: 0.04911518096923828
> STR_ID: 2mj2 |STR_LEN: 36 |STR_TIME: 0.1793520450592041
> STR_ID: 2mj3 |STR_LEN: 116 |STR_TIME: 0.34531497955322266
> STR_ID: 2mj4 |STR_LEN: 61 |STR_TIME: 0.39915919303894043
> STR_ID: 2mj5 |STR_LEN: 128 |STR_TIME: 0.03542661666870117
> STR_ID: 2mj6 |STR_LEN: 90 |STR_TIME: 0.6101980209350586
> STR_ID: 2mj7 |STR_LEN: 141 |STR_TIME: 1.0197250843048096
> STR_ID: 2mj8 |STR_LEN: 64 |STR_TIME: 0.4936692714691162
> STR_ID: 2mj9 |STR_LEN: 39 |STR_TIME: 0.10419297218322754
> STR_ID: 2mja |STR_LEN: 126 |STR_TIME: 0.9212837219238281
> STR_ID: 2mjb |STR_LEN: 76 |STR_TIME: 0.5534811019897461
> STR_ID: 2mjc |STR_LEN: 25 |STR_TIME: 0.10412120819091797
> STR_ID: 2mjd |STR_LEN: 116 |STR_TIME: 0.794119119644165
> STR_ID: 2mje |STR_LEN: 116 |STR_TIME: 0.7166321277618408
> STR_ID: 2mjf |STR_LEN: 135 |STR_TIME: 1.1172542572021484
> STR_ID: 2mjg |STR_LEN: 92 |STR_TIME: 0.2505977153778076
> STR_ID: 2mjh |STR_LEN: 152 |STR_TIME: 1.232795000076294
> STR_ID: 2mji |STR_LEN: 132 |STR_TIME: 0.534473180770874
> STR_ID: 2mjj |STR_LEN: 30 |STR_TIME: 0.18648290634155273
> STR_ID: 2mjk |STR_LEN: 41 |STR_TIME: 0.2393510341644287
> STR_ID: 2mjl |STR_LEN: 197 |STR_TIME: 0.6222918033599854
> STR_ID: 2mjm |STR_LEN: 101 |STR_TIME: 0.7437300682067871
> STR_ID: 2mjn |STR_LEN: 186 |STR_TIME: 0.7301521301269531
> STR_ID: 2mjo |STR_LEN: 82 |STR_TIME: 0.3362150192260742
> STR_ID: 2mjp |STR_LEN: 530 |STR_TIME: 0.056867122650146484
> STR_ID: 2mjq |STR_LEN: 77 |STR_TIME: 1.867711067199707
> STR_ID: 2mjr |STR_LEN: 77 |STR_TIME: 1.9847650527954102
> STR_ID: 2mjs |STR_LEN: 77 |STR_TIME: 2.14817476272583
> STR_ID: 2mjt |STR_LEN: 77 |STR_TIME: 2.2728111743927
> STR_ID: 2mju |STR_LEN: 207 |STR_TIME: 1.7157258987426758
> STR_ID: 2mjv |STR_LEN: 140 |STR_TIME: 1.19059419631958
> STR_ID: 2mjw |STR_LEN: 390 |STR_TIME: 1.5064659118652344
> STR_ID: 2mjx |STR_LEN: 28 |STR_TIME: 0.24691987037658691
> STR_ID: 2mjy |STR_LEN: 57 |STR_TIME: 0.4368410110473633
> STR_ID: 2mjz |STR_LEN: 1750 |STR_TIME: 1.8198530673980713
> STR_ID: 3mj0 |STR_LEN: 160 |STR_TIME: 0.024248123168945312
> STR_ID: 3mj1 |STR_LEN: 315 |STR_TIME: 0.033976078033447266
> STR_ID: 3mj2 |STR_LEN: 427 |STR_TIME: 0.042636871337890625
> STR_ID: 3mj3 |STR_LEN: 47 |STR_TIME: 0.01724529266357422
> STR_ID: 3mj4 |STR_LEN: 4289 |STR_TIME: 0.8314762115478516
> STR_ID: 3mj5 |STR_LEN: 697 |STR_TIME: 0.08697891235351562
> STR_ID: 3mj6 |STR_LEN: 369 |STR_TIME: 0.05018186569213867
> STR_ID: 3mj7 |STR_LEN: 426 |STR_TIME: 0.14691901206970215
> STR_ID: 3mj8 |STR_LEN: 840 |STR_TIME: 0.13835859298706055
> STR_ID: 3mj9 |STR_LEN: 656 |STR_TIME: 0.15397405624389648
> STR_ID: 3mja |STR_LEN: 47 |STR_TIME: 0.014861106872558594
> STR_ID: 3mjb |STR_LEN: 47 |STR_TIME: 0.017581939697265625
> STR_ID: 3mjc |STR_LEN: 1453 |STR_TIME: 0.1701958179473877
> STR_ID: 3mjd |STR_LEN: 1520 |STR_TIME: 0.17693328857421875
> STR_ID: 3mje |STR_LEN: 1415 |STR_TIME: 0.19541692733764648
> STR_ID: 3mjf |STR_LEN: 953 |STR_TIME: 0.09340572357177734
> STR_ID: 3mjg |STR_LEN: 1929 |STR_TIME: 0.1365821361541748
> STR_ID: 3mjh |STR_LEN: 720 |STR_TIME: 0.10561776161193848
> STR_ID: 3mji |STR_LEN: 1653 |STR_TIME: 0.19023895263671875
> STR_ID: 3mjk |STR_LEN: 1507 |STR_TIME: 0.16230201721191406
> STR_ID: 3mjl |STR_LEN: 879 |STR_TIME: 0.09039926528930664
> STR_ID: 3mjm |STR_LEN: 1197 |STR_TIME: 0.15399408340454102
> STR_ID: 3mjn |STR_LEN: 592 |STR_TIME: 0.05319786071777344
