>> START_DIR: ./data/b/b0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1b00 |STR_LEN: 375 |STR_TIME: 0.08951592445373535
> STR_ID: 1bhw |STR_LEN: 1568 |STR_TIME: 0.25285911560058594
> STR_ID: 1bhx |STR_LEN: 489 |STR_TIME: 0.07878303527832031
> STR_ID: 1bhy |STR_LEN: 483 |STR_TIME: 0.06707596778869629
> STR_ID: 1bhz |STR_LEN: 129 |STR_TIME: 0.017342805862426758
> STR_ID: 2bh0 |STR_LEN: 299 |STR_TIME: 0.034651994705200195
> STR_ID: 2bh1 |STR_LEN: 790 |STR_TIME: 0.10398602485656738
> STR_ID: 2bh2 |STR_LEN: 1238 |STR_TIME: 0.2229909896850586
> STR_ID: 2bh3 |STR_LEN: 594 |STR_TIME: 0.07398200035095215
> STR_ID: 2bh4 |STR_LEN: 263 |STR_TIME: 0.028520822525024414
> STR_ID: 2bh5 |STR_LEN: 155 |STR_TIME: 0.017613887786865234
> STR_ID: 2bh7 |STR_LEN: 408 |STR_TIME: 0.04857206344604492
> STR_ID: 2bh8 |STR_LEN: 315 |STR_TIME: 0.031655073165893555
> STR_ID: 2bh9 |STR_LEN: 655 |STR_TIME: 0.13271498680114746
> STR_ID: 2bha |STR_LEN: 554 |STR_TIME: 0.07333898544311523
> STR_ID: 2bhb |STR_LEN: 663 |STR_TIME: 0.07632803916931152
> STR_ID: 2bhc |STR_LEN: 592 |STR_TIME: 0.07037091255187988
> STR_ID: 2bhd |STR_LEN: 544 |STR_TIME: 0.1058349609375
> STR_ID: 2bhe |STR_LEN: 342 |STR_TIME: 0.04255199432373047
> STR_ID: 2bhf |STR_LEN: 811 |STR_TIME: 0.08919191360473633
> STR_ID: 2bhg |STR_LEN: 476 |STR_TIME: 0.06018209457397461
> STR_ID: 2bhh |STR_LEN: 344 |STR_TIME: 0.046784162521362305
> STR_ID: 2bhi |STR_LEN: 232 |STR_TIME: 0.026298999786376953
> STR_ID: 2bhj |STR_LEN: 432 |STR_TIME: 0.10491013526916504
> STR_ID: 2bhk |STR_LEN: 182 |STR_TIME: 0.019899845123291016
> STR_ID: 2bhl |STR_LEN: 1047 |STR_TIME: 0.16319489479064941
> STR_ID: 2bhm |STR_LEN: 735 |STR_TIME: 0.11239910125732422
> STR_ID: 2bhn |STR_LEN: 815 |STR_TIME: 0.15553879737854004
> STR_ID: 2bho |STR_LEN: 133 |STR_TIME: 0.02000904083251953
> STR_ID: 2bhp |STR_LEN: 2251 |STR_TIME: 0.23082613945007324
> STR_ID: 2bhq |STR_LEN: 2381 |STR_TIME: 0.1998438835144043
> STR_ID: 2bhr |STR_LEN: 1013 |STR_TIME: 0.1857452392578125
> STR_ID: 2bhs |STR_LEN: 1437 |STR_TIME: 0.17636609077453613
> STR_ID: 2bht |STR_LEN: 1379 |STR_TIME: 0.24130892753601074
> STR_ID: 2bhu |STR_LEN: 1713 |STR_TIME: 0.15579867362976074
> STR_ID: 2bhv |STR_LEN: 1138 |STR_TIME: 0.20603275299072266
> STR_ID: 2bhw |STR_LEN: 750 |STR_TIME: 0.15475726127624512
> STR_ID: 2bhx |STR_LEN: 1336 |STR_TIME: 0.17631912231445312
> STR_ID: 2bhy |STR_LEN: 1551 |STR_TIME: 0.1327967643737793
> STR_ID: 2bhz |STR_LEN: 1595 |STR_TIME: 0.21057581901550293
> STR_ID: 3bh0 |STR_LEN: 310 |STR_TIME: 0.04660296440124512
> STR_ID: 3bh1 |STR_LEN: 2063 |STR_TIME: 0.4160282611846924
> STR_ID: 3bh2 |STR_LEN: 1295 |STR_TIME: 0.24469709396362305
> STR_ID: 3bh3 |STR_LEN: 1381 |STR_TIME: 0.322282075881958
> STR_ID: 3bh4 |STR_LEN: 1623 |STR_TIME: 0.2541310787200928
> STR_ID: 3bh6 |STR_LEN: 525 |STR_TIME: 0.09546899795532227
> STR_ID: 3bh7 |STR_LEN: 697 |STR_TIME: 0.11071228981018066
> STR_ID: 3bh8 |STR_LEN: 754 |STR_TIME: 0.07445383071899414
> STR_ID: 3bh9 |STR_LEN: 716 |STR_TIME: 0.07350897789001465
> STR_ID: 3bhb |STR_LEN: 502 |STR_TIME: 0.1211998462677002
> STR_ID: 3bhd |STR_LEN: 654 |STR_TIME: 0.08185291290283203
> STR_ID: 3bhe |STR_LEN: 278 |STR_TIME: 0.030504941940307617
> STR_ID: 3bhf |STR_LEN: 1116 |STR_TIME: 0.1331641674041748
> STR_ID: 3bhg |STR_LEN: 724 |STR_TIME: 0.11417889595031738
> STR_ID: 3bhh |STR_LEN: 1413 |STR_TIME: 0.18008089065551758
> STR_ID: 3bhi |STR_LEN: 442 |STR_TIME: 0.04957103729248047
> STR_ID: 3bhj |STR_LEN: 554 |STR_TIME: 0.09026789665222168
> STR_ID: 3bhk |STR_LEN: 1434 |STR_TIME: 0.14012503623962402
> STR_ID: 3bhl |STR_LEN: 972 |STR_TIME: 0.12344098091125488
> STR_ID: 3bhm |STR_LEN: 481 |STR_TIME: 0.07264494895935059
> STR_ID: 3bhn |STR_LEN: 421 |STR_TIME: 0.03950214385986328
> STR_ID: 3bho |STR_LEN: 374 |STR_TIME: 0.03704690933227539
> STR_ID: 3bhp |STR_LEN: 350 |STR_TIME: 0.03007793426513672
> STR_ID: 3bhq |STR_LEN: 856 |STR_TIME: 0.08763313293457031
> STR_ID: 3bhr |STR_LEN: 368 |STR_TIME: 0.04860281944274902
> STR_ID: 3bhs |STR_LEN: 533 |STR_TIME: 0.05910205841064453
> STR_ID: 3bht |STR_LEN: 2178 |STR_TIME: 0.23724603652954102
> STR_ID: 3bhu |STR_LEN: 1592 |STR_TIME: 0.22031617164611816
> STR_ID: 3bhv |STR_LEN: 1990 |STR_TIME: 0.20980620384216309
> STR_ID: 3bhw |STR_LEN: 667 |STR_TIME: 0.12010598182678223
> STR_ID: 3bhx |STR_LEN: 1377 |STR_TIME: 0.13686585426330566
> STR_ID: 3bhy |STR_LEN: 571 |STR_TIME: 0.09314990043640137
> STR_ID: 4bh0 |STR_LEN: 2128 |STR_TIME: 0.4271979331970215
> STR_ID: 4bh1 |STR_LEN: 2237 |STR_TIME: 0.47564005851745605
> STR_ID: 4bh2 |STR_LEN: 734 |STR_TIME: 0.14618992805480957
> STR_ID: 4bh3 |STR_LEN: 894 |STR_TIME: 0.10978889465332031
> STR_ID: 4bh4 |STR_LEN: 900 |STR_TIME: 0.10991191864013672
> STR_ID: 4bh5 |STR_LEN: 939 |STR_TIME: 0.1373128890991211
> STR_ID: 4bh6 |STR_LEN: 2781 |STR_TIME: 0.8420391082763672
> STR_ID: 4bh7 |STR_LEN: 518 |STR_TIME: 0.07582378387451172
> STR_ID: 4bh8 |STR_LEN: 631 |STR_TIME: 0.08313322067260742
> STR_ID: 4bh9 |STR_LEN: 209 |STR_TIME: 3.5980401039123535
> STR_ID: 4bhb |STR_LEN: 285 |STR_TIME: 0.04366111755371094
> STR_ID: 4bhc |STR_LEN: 213 |STR_TIME: 0.04553866386413574
> STR_ID: 4bhd |STR_LEN: 827 |STR_TIME: 0.23331117630004883
> STR_ID: 4bhf |STR_LEN: 777 |STR_TIME: 0.2194199562072754
> STR_ID: 4bhg |STR_LEN: 787 |STR_TIME: 0.09427285194396973
> STR_ID: 4bhh |STR_LEN: 953 |STR_TIME: 0.1964280605316162
> STR_ID: 4bhi |STR_LEN: 709 |STR_TIME: 0.12261605262756348
> STR_ID: 4bhk |STR_LEN: 482 |STR_TIME: 0.1152181625366211
> STR_ID: 4bhl |STR_LEN: 641 |STR_TIME: 0.07283210754394531
> STR_ID: 4bhm |STR_LEN: 616 |STR_TIME: 0.2738628387451172
> STR_ID: 4bhn |STR_LEN: 733 |STR_TIME: 0.11793684959411621
> STR_ID: 4bhp |STR_LEN: 209 |STR_TIME: 1.7371001243591309
> STR_ID: 4bhq |STR_LEN: 361 |STR_TIME: 0.10061407089233398
> STR_ID: 4bhr |STR_LEN: 302 |STR_TIME: 0.02800893783569336
> STR_ID: 4bht |STR_LEN: 3442 |STR_TIME: 1.7585818767547607
> STR_ID: 4bhu |STR_LEN: 2696 |STR_TIME: 0.7437009811401367
> STR_ID: 4bhv |STR_LEN: 386 |STR_TIME: 0.05623126029968262
> STR_ID: 4bhw |STR_LEN: 1217 |STR_TIME: 0.4218311309814453
> STR_ID: 4bhx |STR_LEN: 364 |STR_TIME: 0.05361008644104004
> STR_ID: 4bhy |STR_LEN: 1433 |STR_TIME: 0.3505270481109619
> STR_ID: 4bhz |STR_LEN: 262 |STR_TIME: 0.050817012786865234
>> FINISH_DIR: ./data/b/bh/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 2607 |DIR_TIME: 24.85129690170288 

>> START_DIR: ./data/b/bi/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1bi0 |STR_LEN: 375 |STR_TIME: 0.037886857986450195
> STR_ID: 1bi1 |STR_LEN: 384 |STR_TIME: 0.038311004638671875
> STR_ID: 1bi2 |STR_LEN: 519 |STR_TIME: 0.08752107620239258
> STR_ID: 1bi3 |STR_LEN: 522 |STR_TIME: 0.15302014350891113
> STR_ID: 1bi4 |STR_LEN: 595 |STR_TIME: 0.06988000869750977
> STR_ID: 1bi5 |STR_LEN: 868 |STR_TIME: 0.09098982810974121
> STR_ID: 1bi6 |STR_LEN: 52 |STR_TIME: 0.014250040054321289
> STR_ID: 1bi7 |STR_LEN: 394 |STR_TIME: 0.06649112701416016
> STR_ID: 1bi8 |STR_LEN: 838 |STR_TIME: 0.1683509349822998
> STR_ID: 1bi9 |STR_LEN: 2147 |STR_TIME: 0.34023499488830566
> STR_ID: 1bia |STR_LEN: 335 |STR_TIME: 0.04884672164916992
> STR_ID: 1bib |STR_LEN: 314 |STR_TIME: 0.04359102249145508
> STR_ID: 1bic |STR_LEN: 469 |STR_TIME: 0.04512906074523926
> STR_ID: 1bid |STR_LEN: 379 |STR_TIME: 0.048854827880859375
> STR_ID: 1bif |STR_LEN: 756 |STR_TIME: 0.08348798751831055
> STR_ID: 1big |STR_LEN: 37 |STR_TIME: 0.3377799987792969
> STR_ID: 1bih |STR_LEN: 784 |STR_TIME: 0.1541430950164795
> STR_ID: 1bii |STR_LEN: 448 |STR_TIME: 0.061918020248413086
> STR_ID: 1bij |STR_LEN: 766 |STR_TIME: 0.12299108505249023
> STR_ID: 1bik |STR_LEN: 146 |STR_TIME: 0.01780080795288086
> STR_ID: 1bil |STR_LEN: 804 |STR_TIME: 0.19464492797851562
> STR_ID: 1bim |STR_LEN: 669 |STR_TIME: 0.11290907859802246
> STR_ID: 1bin |STR_LEN: 426 |STR_TIME: 0.047041893005371094
> STR_ID: 1bio |STR_LEN: 516 |STR_TIME: 0.04114699363708496
> STR_ID: 1bip |STR_LEN: 122 |STR_TIME: 0.8553709983825684
> STR_ID: 1biq |STR_LEN: 1029 |STR_TIME: 0.16549205780029297
> STR_ID: 1bir |STR_LEN: 351 |STR_TIME: 0.03559517860412598
> STR_ID: 1bis |STR_LEN: 452 |STR_TIME: 0.06150484085083008
> STR_ID: 1bit |STR_LEN: 351 |STR_TIME: 0.03994274139404297
> STR_ID: 1biu |STR_LEN: 716 |STR_TIME: 0.1032860279083252
> STR_ID: 1biv |STR_LEN: 45 |STR_TIME: 0.20667386054992676
> STR_ID: 1biw |STR_LEN: 405 |STR_TIME: 0.061408042907714844
> STR_ID: 1bix |STR_LEN: 435 |STR_TIME: 0.050932884216308594
> STR_ID: 1biy |STR_LEN: 693 |STR_TIME: 0.11094093322753906
> STR_ID: 1biz |STR_LEN: 506 |STR_TIME: 0.08902716636657715
> STR_ID: 2bi0 |STR_LEN: 653 |STR_TIME: 0.05356907844543457
> STR_ID: 2bi1 |STR_LEN: 1330 |STR_TIME: 0.12059378623962402
> STR_ID: 2bi2 |STR_LEN: 1329 |STR_TIME: 0.15433907508850098
> STR_ID: 2bi3 |STR_LEN: 1334 |STR_TIME: 0.13345885276794434
> STR_ID: 2bi4 |STR_LEN: 814 |STR_TIME: 0.11737608909606934
> STR_ID: 2bi5 |STR_LEN: 1325 |STR_TIME: 0.18445372581481934
> STR_ID: 2bi6 |STR_LEN: 52 |STR_TIME: 0.30530476570129395
> STR_ID: 2bi7 |STR_LEN: 524 |STR_TIME: 0.06216001510620117
> STR_ID: 2bi8 |STR_LEN: 510 |STR_TIME: 0.0606989860534668
> STR_ID: 2bi9 |STR_LEN: 1324 |STR_TIME: 0.12331414222717285
> STR_ID: 2bia |STR_LEN: 1315 |STR_TIME: 0.183135986328125
> STR_ID: 2bib |STR_LEN: 985 |STR_TIME: 0.09593534469604492
> STR_ID: 2bic |STR_LEN: 52 |STR_TIME: 0.5542609691619873
> STR_ID: 2bid |STR_LEN: 197 |STR_TIME: 1.5271570682525635
> STR_ID: 2bie |STR_LEN: 1569 |STR_TIME: 0.29848384857177734
> STR_ID: 2bif |STR_LEN: 1151 |STR_TIME: 0.34789180755615234
> STR_ID: 2big |STR_LEN: 1603 |STR_TIME: 0.2704610824584961
> STR_ID: 2bih |STR_LEN: 513 |STR_TIME: 0.19109821319580078
> STR_ID: 2bii |STR_LEN: 1640 |STR_TIME: 0.1899728775024414
> STR_ID: 2bij |STR_LEN: 388 |STR_TIME: 0.045514822006225586
> STR_ID: 2bik |STR_LEN: 566 |STR_TIME: 0.07069897651672363
> STR_ID: 2bil |STR_LEN: 330 |STR_TIME: 0.08871865272521973
> STR_ID: 2bim |STR_LEN: 780 |STR_TIME: 0.07473587989807129
> STR_ID: 2bin |STR_LEN: 312 |STR_TIME: 0.04161214828491211
> STR_ID: 2bio |STR_LEN: 276 |STR_TIME: 0.03214287757873535
> STR_ID: 2bip |STR_LEN: 298 |STR_TIME: 0.0300142765045166
> STR_ID: 2biq |STR_LEN: 305 |STR_TIME: 0.03190898895263672
> STR_ID: 2bir |STR_LEN: 188 |STR_TIME: 0.017256736755371094
> STR_ID: 2bis |STR_LEN: 1340 |STR_TIME: 0.315507173538208
> STR_ID: 2bit |STR_LEN: 557 |STR_TIME: 0.04073762893676758
> STR_ID: 2biu |STR_LEN: 508 |STR_TIME: 0.03412890434265137
> STR_ID: 2biv |STR_LEN: 1259 |STR_TIME: 0.1434926986694336
> STR_ID: 2biw |STR_LEN: 2466 |STR_TIME: 0.36083221435546875
> STR_ID: 2bix |STR_LEN: 1076 |STR_TIME: 0.1537919044494629
> STR_ID: 2biy |STR_LEN: 469 |STR_TIME: 0.050679922103881836
> STR_ID: 3bi0 |STR_LEN: 1356 |STR_TIME: 0.19452810287475586
> STR_ID: 3bi1 |STR_LEN: 1421 |STR_TIME: 0.17107105255126953
> STR_ID: 3bi2 |STR_LEN: 1121 |STR_TIME: 0.19282889366149902
> STR_ID: 3bi3 |STR_LEN: 396 |STR_TIME: 0.04655599594116211
> STR_ID: 3bi4 |STR_LEN: 1203 |STR_TIME: 0.15741896629333496
> STR_ID: 3bi5 |STR_LEN: 1117 |STR_TIME: 0.20768380165100098
> STR_ID: 3bi6 |STR_LEN: 391 |STR_TIME: 0.04910898208618164
> STR_ID: 3bi7 |STR_LEN: 409 |STR_TIME: 0.04279303550720215
> STR_ID: 3bi9 |STR_LEN: 128 |STR_TIME: 0.016304969787597656
> STR_ID: 3bia |STR_LEN: 192 |STR_TIME: 0.01909804344177246
> STR_ID: 3bib |STR_LEN: 158 |STR_TIME: 0.02408909797668457
> STR_ID: 3bic |STR_LEN: 1518 |STR_TIME: 0.2633693218231201
> STR_ID: 3bid |STR_LEN: 494 |STR_TIME: 0.07384109497070312
> STR_ID: 3bie |STR_LEN: 488 |STR_TIME: 0.04732489585876465
> STR_ID: 3bif |STR_LEN: 624 |STR_TIME: 0.11024785041809082
> STR_ID: 3big |STR_LEN: 571 |STR_TIME: 0.053045034408569336
> STR_ID: 3bih |STR_LEN: 482 |STR_TIME: 0.053132057189941406
> STR_ID: 3bii |STR_LEN: 322 |STR_TIME: 0.03881120681762695
> STR_ID: 3bij |STR_LEN: 932 |STR_TIME: 0.15755820274353027
> STR_ID: 3bik |STR_LEN: 523 |STR_TIME: 0.08885693550109863
> STR_ID: 3bil |STR_LEN: 534 |STR_TIME: 0.07672882080078125
> STR_ID: 3bim |STR_LEN: 1262 |STR_TIME: 0.21598172187805176
> STR_ID: 3bin |STR_LEN: 432 |STR_TIME: 0.049939870834350586
> STR_ID: 3bio |STR_LEN: 1018 |STR_TIME: 0.10263299942016602
> STR_ID: 3bip |STR_LEN: 1607 |STR_TIME: 0.21007108688354492
> STR_ID: 3biq |STR_LEN: 837 |STR_TIME: 0.08066582679748535
> STR_ID: 3bir |STR_LEN: 235 |STR_TIME: 0.020813941955566406
> STR_ID: 3bis |STR_LEN: 469 |STR_TIME: 0.06613707542419434
> STR_ID: 3bit |STR_LEN: 1927 |STR_TIME: 0.22507190704345703
> STR_ID: 3biu |STR_LEN: 455 |STR_TIME: 0.0502779483795166
> STR_ID: 3biv |STR_LEN: 437 |STR_TIME: 0.05130505561828613
> STR_ID: 3biw |STR_LEN: 2864 |STR_TIME: 0.5247681140899658
> STR_ID: 3bix |STR_LEN: 4209 |STR_TIME: 0.6526541709899902
> STR_ID: 3biy |STR_LEN: 557 |STR_TIME: 0.07043910026550293
> STR_ID: 3biz |STR_LEN: 380 |STR_TIME: 0.044348716735839844
> STR_ID: 4bi0 |STR_LEN: 273 |STR_TIME: 0.09977984428405762
> STR_ID: 4bi1 |STR_LEN: 282 |STR_TIME: 0.09112715721130371
> STR_ID: 4bi2 |STR_LEN: 260 |STR_TIME: 0.2910127639770508
> STR_ID: 4bi3 |STR_LEN: 634 |STR_TIME: 0.10589170455932617
> STR_ID: 4bi4 |STR_LEN: 578 |STR_TIME: 0.07199311256408691
> STR_ID: 4bi5 |STR_LEN: 5080 |STR_TIME: 0.9114141464233398
> STR_ID: 4bi6 |STR_LEN: 476 |STR_TIME: 0.07860803604125977
> STR_ID: 4bi7 |STR_LEN: 450 |STR_TIME: 0.04264211654663086
> STR_ID: 4bi8 |STR_LEN: 449 |STR_TIME: 0.05418968200683594
> STR_ID: 4bi9 |STR_LEN: 1723 |STR_TIME: 0.3437631130218506
> STR_ID: 4bia |STR_LEN: 1697 |STR_TIME: 0.2646138668060303
> STR_ID: 4bib |STR_LEN: 682 |STR_TIME: 0.12207579612731934
> STR_ID: 4bic |STR_LEN: 631 |STR_TIME: 0.08417606353759766
> STR_ID: 4bid |STR_LEN: 761 |STR_TIME: 0.1239311695098877
> STR_ID: 4bie |STR_LEN: 710 |STR_TIME: 0.12812495231628418
> STR_ID: 4bif |STR_LEN: 1763 |STR_TIME: 0.17611289024353027
> STR_ID: 4big |STR_LEN: 255 |STR_TIME: 0.04314684867858887
> STR_ID: 4bih |STR_LEN: 782 |STR_TIME: 0.27086901664733887
> STR_ID: 4bii |STR_LEN: 1443 |STR_TIME: 0.23009824752807617
> STR_ID: 4bij |STR_LEN: 2370 |STR_TIME: 0.49637794494628906
> STR_ID: 4bik |STR_LEN: 1067 |STR_TIME: 0.23166489601135254
> STR_ID: 4bil |STR_LEN: 2380 |STR_TIME: 0.4806818962097168
> STR_ID: 4bim |STR_LEN: 3027 |STR_TIME: 0.6784539222717285
> STR_ID: 4bin |STR_LEN: 405 |STR_TIME: 0.16207003593444824
> STR_ID: 4bio |STR_LEN: 473 |STR_TIME: 0.06063389778137207
> STR_ID: 4bip |STR_LEN: 660 |STR_TIME: 0.05299782752990723
> STR_ID: 4biq |STR_LEN: 660 |STR_TIME: 0.05265998840332031
> STR_ID: 4bir |STR_LEN: 252 |STR_TIME: 0.020472049713134766
> STR_ID: 4bis |STR_LEN: 968 |STR_TIME: 0.18721985816955566
> STR_ID: 4bit |STR_LEN: 161 |STR_TIME: 1.2955231666564941
> STR_ID: 4biu |STR_LEN: 1518 |STR_TIME: 0.29677796363830566
> STR_ID: 4biv |STR_LEN: 540 |STR_TIME: 0.2532978057861328
> STR_ID: 4biw |STR_LEN: 512 |STR_TIME: 0.1054830551147461
> STR_ID: 4bix |STR_LEN: 762 |STR_TIME: 0.09711790084838867
> STR_ID: 4biy |STR_LEN: 899 |STR_TIME: 0.24260401725769043
> STR_ID: 4biz |STR_LEN: 1595 |STR_TIME: 0.32351207733154297
> STR_ID: 5bir |STR_LEN: 350 |STR_TIME: 0.05641317367553711
>> FINISH_DIR: ./data/b/bi/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 2749 |DIR_TIME: 24.897237062454224 

>> START_DIR: ./data/b/bj/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1bj1 |STR_LEN: 1600 |STR_TIME: 0.2025468349456787
> STR_ID: 1bj2 |STR_LEN: 40 |STR_TIME: 0.2736690044403076
> STR_ID: 1bj3 |STR_LEN: 337 |STR_TIME: 0.0410771369934082
> STR_ID: 1bj4 |STR_LEN: 568 |STR_TIME: 0.07086801528930664
> STR_ID: 1bj5 |STR_LEN: 587 |STR_TIME: 0.13538503646850586
> STR_ID: 1bj6 |STR_LEN: 49 |STR_TIME: 0.1606159210205078
> STR_ID: 1bj7 |STR_LEN: 226 |STR_TIME: 0.024646997451782227
> STR_ID: 1bj8 |STR_LEN: 109 |STR_TIME: 0.01851511001586914
> STR_ID: 1bj9 |STR_LEN: 471 |STR_TIME: 0.04664874076843262
> STR_ID: 1bja |STR_LEN: 251 |STR_TIME: 0.03066396713256836
> STR_ID: 1bjb |STR_LEN: 28 |STR_TIME: 0.15154600143432617
> STR_ID: 1bjc |STR_LEN: 28 |STR_TIME: 0.12597012519836426
> STR_ID: 1bjd |STR_LEN: 24 |STR_TIME: 0.01505589485168457
> STR_ID: 1bje |STR_LEN: 202 |STR_TIME: 0.0254671573638916
> STR_ID: 1bjf |STR_LEN: 412 |STR_TIME: 0.09424614906311035
> STR_ID: 1bjg |STR_LEN: 358 |STR_TIME: 0.04688000679016113
> STR_ID: 1bjh |STR_LEN: 11 |STR_TIME: 0.09983396530151367
> STR_ID: 1bji |STR_LEN: 590 |STR_TIME: 0.06624197959899902
> STR_ID: 1bjj |STR_LEN: 757 |STR_TIME: 0.14204072952270508
> STR_ID: 1bjk |STR_LEN: 629 |STR_TIME: 0.05161595344543457
> STR_ID: 1bjm |STR_LEN: 730 |STR_TIME: 0.07784485816955566
> STR_ID: 1bjn |STR_LEN: 961 |STR_TIME: 0.12012100219726562
> STR_ID: 1bjo |STR_LEN: 772 |STR_TIME: 0.14908790588378906
> STR_ID: 1bjp |STR_LEN: 387 |STR_TIME: 0.04589223861694336
> STR_ID: 1bjq |STR_LEN: 1964 |STR_TIME: 0.32555079460144043
> STR_ID: 1bjr |STR_LEN: 492 |STR_TIME: 0.04949307441711426
> STR_ID: 1bjt |STR_LEN: 896 |STR_TIME: 0.11927294731140137
> STR_ID: 1bju |STR_LEN: 324 |STR_TIME: 0.033589839935302734
> STR_ID: 1bjv |STR_LEN: 393 |STR_TIME: 0.03479194641113281
> STR_ID: 1bjw |STR_LEN: 1074 |STR_TIME: 0.16618704795837402
> STR_ID: 1bjx |STR_LEN: 110 |STR_TIME: 0.9342091083526611
> STR_ID: 1bjz |STR_LEN: 221 |STR_TIME: 0.03114795684814453
> STR_ID: 2bj0 |STR_LEN: 1443 |STR_TIME: 0.2600111961364746
> STR_ID: 2bj1 |STR_LEN: 271 |STR_TIME: 0.04208803176879883
> STR_ID: 2bj2 |STR_LEN: 40 |STR_TIME: 0.024530887603759766
> STR_ID: 2bj3 |STR_LEN: 649 |STR_TIME: 0.09160494804382324
> STR_ID: 2bj4 |STR_LEN: 643 |STR_TIME: 0.11635613441467285
> STR_ID: 2bj6 |STR_LEN: 248 |STR_TIME: 0.03604722023010254
> STR_ID: 2bj7 |STR_LEN: 399 |STR_TIME: 0.045586347579956055
> STR_ID: 2bj8 |STR_LEN: 390 |STR_TIME: 0.04677891731262207
> STR_ID: 2bj9 |STR_LEN: 292 |STR_TIME: 0.041295766830444336
> STR_ID: 2bja |STR_LEN: 1848 |STR_TIME: 0.218735933303833
> STR_ID: 2bjb |STR_LEN: 660 |STR_TIME: 0.06283712387084961
> STR_ID: 2bjc |STR_LEN: 168 |STR_TIME: 1.2000839710235596
> STR_ID: 2bjd |STR_LEN: 480 |STR_TIME: 0.03899407386779785
> STR_ID: 2bje |STR_LEN: 551 |STR_TIME: 0.05972576141357422
> STR_ID: 2bjf |STR_LEN: 644 |STR_TIME: 0.06472182273864746
> STR_ID: 2bjg |STR_LEN: 1061 |STR_TIME: 0.20274782180786133
> STR_ID: 2bjh |STR_LEN: 1162 |STR_TIME: 0.13011884689331055
> STR_ID: 2bji |STR_LEN: 1074 |STR_TIME: 0.14960002899169922
> STR_ID: 2bjj |STR_LEN: 752 |STR_TIME: 0.10639834403991699
> STR_ID: 2bjk |STR_LEN: 2408 |STR_TIME: 0.2393968105316162
> STR_ID: 2bjm |STR_LEN: 231 |STR_TIME: 0.03523612022399902
> STR_ID: 2bjn |STR_LEN: 427 |STR_TIME: 0.05416393280029297
> STR_ID: 2bjo |STR_LEN: 488 |STR_TIME: 0.0473017692565918
> STR_ID: 2bjq |STR_LEN: 798 |STR_TIME: 0.061534881591796875
> STR_ID: 2bjr |STR_LEN: 1649 |STR_TIME: 0.18867111206054688
> STR_ID: 2bjs |STR_LEN: 871 |STR_TIME: 0.06601476669311523
> STR_ID: 2bju |STR_LEN: 712 |STR_TIME: 0.06539011001586914
> STR_ID: 2bjv |STR_LEN: 399 |STR_TIME: 0.03568887710571289
> STR_ID: 2bjw |STR_LEN: 439 |STR_TIME: 0.0440220832824707
> STR_ID: 2bjx |STR_LEN: 110 |STR_TIME: 0.981102705001831
> STR_ID: 2bjy |STR_LEN: 1963 |STR_TIME: 0.35205507278442383
> STR_ID: 3bj1 |STR_LEN: 920 |STR_TIME: 0.10131502151489258
> STR_ID: 3bj2 |STR_LEN: 860 |STR_TIME: 0.09616327285766602
> STR_ID: 3bj3 |STR_LEN: 734 |STR_TIME: 0.098876953125
> STR_ID: 3bj4 |STR_LEN: 129 |STR_TIME: 0.12290692329406738
> STR_ID: 3bj5 |STR_LEN: 176 |STR_TIME: 0.020680904388427734
> STR_ID: 3bj6 |STR_LEN: 709 |STR_TIME: 0.06069302558898926
> STR_ID: 3bj7 |STR_LEN: 981 |STR_TIME: 0.1132810115814209
> STR_ID: 3bj8 |STR_LEN: 862 |STR_TIME: 0.1452789306640625
> STR_ID: 3bj9 |STR_LEN: 230 |STR_TIME: 0.023681163787841797
> STR_ID: 3bja |STR_LEN: 152 |STR_TIME: 0.023499011993408203
> STR_ID: 3bjb |STR_LEN: 1112 |STR_TIME: 0.18485188484191895
> STR_ID: 3bjc |STR_LEN: 430 |STR_TIME: 0.061049699783325195
> STR_ID: 3bjd |STR_LEN: 1915 |STR_TIME: 0.34430503845214844
> STR_ID: 3bje |STR_LEN: 1160 |STR_TIME: 0.16149497032165527
> STR_ID: 3bjf |STR_LEN: 2697 |STR_TIME: 0.45072412490844727
> STR_ID: 3bjg |STR_LEN: 315 |STR_TIME: 0.10945510864257812
> STR_ID: 3bjh |STR_LEN: 277 |STR_TIME: 0.043769121170043945
> STR_ID: 3bji |STR_LEN: 1145 |STR_TIME: 0.30561375617980957
> STR_ID: 3bjk |STR_LEN: 1334 |STR_TIME: 0.23299264907836914
> STR_ID: 3bjl |STR_LEN: 796 |STR_TIME: 0.0717170238494873
> STR_ID: 3bjm |STR_LEN: 1620 |STR_TIME: 0.294360876083374
> STR_ID: 3bjn |STR_LEN: 364 |STR_TIME: 0.03325986862182617
> STR_ID: 3bjo |STR_LEN: 155 |STR_TIME: 0.019806861877441406
