>> START_DIR: ./data/y/y0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1y00 |STR_LEN: 122 |STR_TIME: 0.8615779876708984
> STR_ID: 1yj7 |STR_LEN: 1155 |STR_TIME: 0.10158395767211914
> STR_ID: 1yj8 |STR_LEN: 1081 |STR_TIME: 0.18794894218444824
> STR_ID: 1yj9 |STR_LEN: 14666 |STR_TIME: 2.3000612258911133
> STR_ID: 1yja |STR_LEN: 342 |STR_TIME: 0.03506112098693848
> STR_ID: 1yjb |STR_LEN: 424 |STR_TIME: 0.03781414031982422
> STR_ID: 1yjc |STR_LEN: 506 |STR_TIME: 0.04095196723937988
> STR_ID: 1yjd |STR_LEN: 753 |STR_TIME: 0.08259105682373047
> STR_ID: 1yje |STR_LEN: 295 |STR_TIME: 0.034371137619018555
> STR_ID: 1yjf |STR_LEN: 655 |STR_TIME: 0.042593955993652344
> STR_ID: 1yjg |STR_LEN: 842 |STR_TIME: 0.25226306915283203
> STR_ID: 1yjh |STR_LEN: 488 |STR_TIME: 0.0467839241027832
> STR_ID: 1yji |STR_LEN: 107 |STR_TIME: 0.33370089530944824
> STR_ID: 1yjj |STR_LEN: 107 |STR_TIME: 0.47840118408203125
> STR_ID: 1yjk |STR_LEN: 394 |STR_TIME: 0.04506707191467285
> STR_ID: 1yjl |STR_LEN: 331 |STR_TIME: 0.10984086990356445
> STR_ID: 1yjm |STR_LEN: 523 |STR_TIME: 0.05157208442687988
> STR_ID: 1yjn |STR_LEN: 14689 |STR_TIME: 2.2670788764953613
> STR_ID: 1yjo |STR_LEN: 15 |STR_TIME: 0.0017850399017333984
> STR_ID: 1yjp |STR_LEN: 14 |STR_TIME: 0.00150299072265625
> STR_ID: 1yjq |STR_LEN: 519 |STR_TIME: 0.04818367958068848
> STR_ID: 1yjr |STR_LEN: 75 |STR_TIME: 0.8384380340576172
> STR_ID: 1yjs |STR_LEN: 546 |STR_TIME: 0.06298589706420898
> STR_ID: 1yjt |STR_LEN: 76 |STR_TIME: 0.7449429035186768
> STR_ID: 1yju |STR_LEN: 75 |STR_TIME: 0.7561450004577637
> STR_ID: 1yjv |STR_LEN: 76 |STR_TIME: 0.7680387496948242
> STR_ID: 1yjw |STR_LEN: 14701 |STR_TIME: 2.3520870208740234
> STR_ID: 1yjx |STR_LEN: 3268 |STR_TIME: 0.6190648078918457
> STR_ID: 1yjy |STR_LEN: 544 |STR_TIME: 0.22917413711547852
> STR_ID: 1yjz |STR_LEN: 543 |STR_TIME: 0.05735611915588379
> STR_ID: 2yj0 |STR_LEN: 593 |STR_TIME: 0.09313416481018066
> STR_ID: 2yj1 |STR_LEN: 403 |STR_TIME: 0.05072498321533203
> STR_ID: 2yj2 |STR_LEN: 577 |STR_TIME: 0.14733099937438965
> STR_ID: 2yj3 |STR_LEN: 258 |STR_TIME: 0.03777790069580078
> STR_ID: 2yj4 |STR_LEN: 514 |STR_TIME: 0.0684516429901123
> STR_ID: 2yj5 |STR_LEN: 541 |STR_TIME: 0.07069087028503418
> STR_ID: 2yj6 |STR_LEN: 534 |STR_TIME: 0.10523509979248047
> STR_ID: 2yj7 |STR_LEN: 472 |STR_TIME: 0.052004098892211914
> STR_ID: 2yj8 |STR_LEN: 492 |STR_TIME: 0.07890510559082031
> STR_ID: 2yj9 |STR_LEN: 450 |STR_TIME: 0.07315897941589355
> STR_ID: 2yja |STR_LEN: 383 |STR_TIME: 0.041999101638793945
> STR_ID: 2yjb |STR_LEN: 453 |STR_TIME: 0.10635685920715332
> STR_ID: 2yjc |STR_LEN: 507 |STR_TIME: 0.07618975639343262
> STR_ID: 2yjd |STR_LEN: 680 |STR_TIME: 0.0738668441772461
> STR_ID: 2yje |STR_LEN: 1090 |STR_TIME: 0.2187809944152832
> STR_ID: 2yjf |STR_LEN: 1826 |STR_TIME: 0.34574365615844727
> STR_ID: 2yjg |STR_LEN: 1429 |STR_TIME: 0.13859295845031738
> STR_ID: 2yjh |STR_LEN: 169 |STR_TIME: 0.061920881271362305
> STR_ID: 2yjj |STR_LEN: 2728 |STR_TIME: 0.385329008102417
> STR_ID: 2yjk |STR_LEN: 2541 |STR_TIME: 0.37350010871887207
> STR_ID: 2yjl |STR_LEN: 487 |STR_TIME: 0.06552600860595703
> STR_ID: 2yjm |STR_LEN: 254 |STR_TIME: 0.03390789031982422
> STR_ID: 2yjn |STR_LEN: 745 |STR_TIME: 0.18267226219177246
> STR_ID: 2yjp |STR_LEN: 1112 |STR_TIME: 0.13829708099365234
> STR_ID: 2yjq |STR_LEN: 1478 |STR_TIME: 0.18299412727355957
> STR_ID: 2yjr |STR_LEN: 502 |STR_TIME: 0.048851966857910156
> STR_ID: 2yjs |STR_LEN: 498 |STR_TIME: 0.04488492012023926
> STR_ID: 2yjt |STR_LEN: 673 |STR_TIME: 0.13159918785095215
> STR_ID: 2yjv |STR_LEN: 1970 |STR_TIME: 0.2725491523742676
> STR_ID: 2yjw |STR_LEN: 467 |STR_TIME: 0.08954286575317383
> STR_ID: 2yjx |STR_LEN: 544 |STR_TIME: 0.04051709175109863
> STR_ID: 2yjy |STR_LEN: 798 |STR_TIME: 0.10600566864013672
> STR_ID: 2yjz |STR_LEN: 929 |STR_TIME: 0.14601778984069824
> STR_ID: 4yj0 |STR_LEN: 244 |STR_TIME: 0.043405771255493164
> STR_ID: 4yj1 |STR_LEN: 1124 |STR_TIME: 0.17637109756469727
> STR_ID: 4yj2 |STR_LEN: 2269 |STR_TIME: 0.5100688934326172
> STR_ID: 4yj3 |STR_LEN: 2155 |STR_TIME: 0.45603513717651367
> STR_ID: 4yj4 |STR_LEN: 312 |STR_TIME: 0.02897500991821289
> STR_ID: 4yj5 |STR_LEN: 2522 |STR_TIME: 0.38010692596435547
> STR_ID: 4yj6 |STR_LEN: 1206 |STR_TIME: 0.17428803443908691
> STR_ID: 4yjd |STR_LEN: 701 |STR_TIME: 0.10302305221557617
> STR_ID: 4yje |STR_LEN: 611 |STR_TIME: 0.07087898254394531
> STR_ID: 4yjf |STR_LEN: 742 |STR_TIME: 0.1688251495361328
> STR_ID: 4yjg |STR_LEN: 741 |STR_TIME: 0.10088586807250977
> STR_ID: 4yjh |STR_LEN: 706 |STR_TIME: 0.10027909278869629
> STR_ID: 4yji |STR_LEN: 1037 |STR_TIME: 0.11541914939880371
> STR_ID: 4yjj |STR_LEN: 772 |STR_TIME: 0.09402823448181152
> STR_ID: 4yjk |STR_LEN: 2322 |STR_TIME: 0.2534298896789551
> STR_ID: 4yjl |STR_LEN: 4541 |STR_TIME: 0.4142580032348633
> STR_ID: 4yjm |STR_LEN: 551 |STR_TIME: 0.11205291748046875
> STR_ID: 4yjn |STR_LEN: 490 |STR_TIME: 0.1412661075592041
> STR_ID: 4yjo |STR_LEN: 504 |STR_TIME: 0.04457283020019531
> STR_ID: 4yjp |STR_LEN: 462 |STR_TIME: 0.04062294960021973
> STR_ID: 4yjq |STR_LEN: 590 |STR_TIME: 0.10626411437988281
> STR_ID: 4yjr |STR_LEN: 613 |STR_TIME: 0.13036894798278809
> STR_ID: 4yjs |STR_LEN: 378 |STR_TIME: 0.05021810531616211
> STR_ID: 4yjt |STR_LEN: 587 |STR_TIME: 0.0602109432220459
> STR_ID: 4yju |STR_LEN: 547 |STR_TIME: 0.08507108688354492
> STR_ID: 4yjv |STR_LEN: 609 |STR_TIME: 0.05950188636779785
> STR_ID: 4yjw |STR_LEN: 337 |STR_TIME: 0.03452897071838379
> STR_ID: 4yjx |STR_LEN: 403 |STR_TIME: 0.11143970489501953
> STR_ID: 4yjy |STR_LEN: 1246 |STR_TIME: 0.18529701232910156
> STR_ID: 4yjz |STR_LEN: 497 |STR_TIME: 0.06551122665405273
>> FINISH_DIR: ./data/y/yj/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 1953 |DIR_TIME: 22.997124910354614 

>> START_DIR: ./data/y/yk/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1yk0 |STR_LEN: 1136 |STR_TIME: 0.29552197456359863
> STR_ID: 1yk1 |STR_LEN: 1137 |STR_TIME: 0.12148284912109375
> STR_ID: 1yk3 |STR_LEN: 2239 |STR_TIME: 0.3129692077636719
> STR_ID: 1yk4 |STR_LEN: 136 |STR_TIME: 0.02161717414855957
> STR_ID: 1yk5 |STR_LEN: 372 |STR_TIME: 0.036103010177612305
> STR_ID: 1yk7 |STR_LEN: 323 |STR_TIME: 0.0317988395690918
> STR_ID: 1yk8 |STR_LEN: 247 |STR_TIME: 0.07443928718566895
> STR_ID: 1yk9 |STR_LEN: 255 |STR_TIME: 0.024897098541259766
> STR_ID: 1yka |STR_LEN: 115 |STR_TIME: 0.7366988658905029
> STR_ID: 1ykb |STR_LEN: 921 |STR_TIME: 0.13357210159301758
> STR_ID: 1ykc |STR_LEN: 832 |STR_TIME: 0.07813811302185059
> STR_ID: 1ykd |STR_LEN: 1242 |STR_TIME: 0.20303106307983398
> STR_ID: 1yke |STR_LEN: 428 |STR_TIME: 0.06548881530761719
> STR_ID: 1ykf |STR_LEN: 1459 |STR_TIME: 0.2355802059173584
> STR_ID: 1ykg |STR_LEN: 147 |STR_TIME: 0.757209300994873
> STR_ID: 1ykh |STR_LEN: 209 |STR_TIME: 0.034674882888793945
> STR_ID: 1yki |STR_LEN: 1780 |STR_TIME: 0.1466512680053711
> STR_ID: 1ykj |STR_LEN: 1346 |STR_TIME: 0.21229124069213867
> STR_ID: 1ykk |STR_LEN: 3426 |STR_TIME: 0.4403722286224365
> STR_ID: 1ykl |STR_LEN: 3636 |STR_TIME: 0.5255422592163086
> STR_ID: 1ykm |STR_LEN: 3948 |STR_TIME: 0.4891018867492676
> STR_ID: 1ykn |STR_LEN: 4152 |STR_TIME: 0.55678391456604
> STR_ID: 1yko |STR_LEN: 3384 |STR_TIME: 0.5046432018280029
> STR_ID: 1ykp |STR_LEN: 3426 |STR_TIME: 0.48607921600341797
> STR_ID: 1ykq |STR_LEN: 110 |STR_TIME: 0.03504180908203125
> STR_ID: 1ykr |STR_LEN: 401 |STR_TIME: 0.12780094146728516
> STR_ID: 1yks |STR_LEN: 692 |STR_TIME: 0.06916284561157227
> STR_ID: 1ykt |STR_LEN: 509 |STR_TIME: 0.04294013977050781
> STR_ID: 1ykv |STR_LEN: 107 |STR_TIME: 0.036945343017578125
> STR_ID: 1ykw |STR_LEN: 1143 |STR_TIME: 0.11991691589355469
> STR_ID: 1ykx |STR_LEN: 217 |STR_TIME: 0.0511021614074707
> STR_ID: 1yky |STR_LEN: 198 |STR_TIME: 0.019868850708007812
> STR_ID: 1ykz |STR_LEN: 210 |STR_TIME: 0.0217130184173584
> STR_ID: 2yk0 |STR_LEN: 734 |STR_TIME: 0.10061311721801758
> STR_ID: 2yk1 |STR_LEN: 615 |STR_TIME: 0.06621098518371582
> STR_ID: 2yk2 |STR_LEN: 499 |STR_TIME: 0.03592491149902344
> STR_ID: 2yk3 |STR_LEN: 903 |STR_TIME: 0.10710597038269043
> STR_ID: 2yk4 |STR_LEN: 584 |STR_TIME: 0.05231213569641113
> STR_ID: 2yk5 |STR_LEN: 554 |STR_TIME: 0.05293607711791992
> STR_ID: 2yk6 |STR_LEN: 409 |STR_TIME: 0.05333399772644043
> STR_ID: 2yk7 |STR_LEN: 473 |STR_TIME: 0.0544130802154541
> STR_ID: 2yk9 |STR_LEN: 522 |STR_TIME: 0.0615079402923584
> STR_ID: 2yka |STR_LEN: 147 |STR_TIME: 0.9053781032562256
> STR_ID: 2ykb |STR_LEN: 446 |STR_TIME: 0.036097049713134766
> STR_ID: 2ykc |STR_LEN: 505 |STR_TIME: 0.037503957748413086
> STR_ID: 2ykd |STR_LEN: 451 |STR_TIME: 0.11782693862915039
> STR_ID: 2yke |STR_LEN: 593 |STR_TIME: 0.037276268005371094
> STR_ID: 2ykf |STR_LEN: 420 |STR_TIME: 0.04109811782836914
> STR_ID: 2ykg |STR_LEN: 757 |STR_TIME: 0.12172818183898926
> STR_ID: 2ykh |STR_LEN: 587 |STR_TIME: 0.09854412078857422
> STR_ID: 2yki |STR_LEN: 477 |STR_TIME: 0.037030935287475586
> STR_ID: 2ykj |STR_LEN: 529 |STR_TIME: 0.03726625442504883
> STR_ID: 2ykk |STR_LEN: 1213 |STR_TIME: 0.09376811981201172
> STR_ID: 2ykl |STR_LEN: 534 |STR_TIME: 0.06547975540161133
> STR_ID: 2ykm |STR_LEN: 1247 |STR_TIME: 0.19239497184753418
> STR_ID: 2ykn |STR_LEN: 1247 |STR_TIME: 0.15116477012634277
> STR_ID: 2yko |STR_LEN: 790 |STR_TIME: 0.24123692512512207
> STR_ID: 2ykp |STR_LEN: 602 |STR_TIME: 0.14052104949951172
> STR_ID: 2ykq |STR_LEN: 600 |STR_TIME: 0.11297821998596191
> STR_ID: 2ykr |STR_LEN: 4170 |STR_TIME: 1.1638610363006592
> STR_ID: 2yks |STR_LEN: 3060 |STR_TIME: 0.7508862018585205
> STR_ID: 2ykt |STR_LEN: 285 |STR_TIME: 0.04349112510681152
> STR_ID: 2yku |STR_LEN: 2540 |STR_TIME: 0.3327920436859131
> STR_ID: 2ykv |STR_LEN: 1939 |STR_TIME: 0.2288062572479248
> STR_ID: 2ykx |STR_LEN: 2239 |STR_TIME: 0.26306605339050293
> STR_ID: 2yky |STR_LEN: 2403 |STR_TIME: 0.22166919708251953
> STR_ID: 2ykz |STR_LEN: 504 |STR_TIME: 0.05838274955749512
> STR_ID: 4yk0 |STR_LEN: 764 |STR_TIME: 0.14399003982543945
> STR_ID: 4yk1 |STR_LEN: 236 |STR_TIME: 0.028344154357910156
> STR_ID: 4yk2 |STR_LEN: 392 |STR_TIME: 0.04412722587585449
> STR_ID: 4yk3 |STR_LEN: 561 |STR_TIME: 0.07595491409301758
> STR_ID: 4yk4 |STR_LEN: 1407 |STR_TIME: 0.25801920890808105
> STR_ID: 4yk5 |STR_LEN: 298 |STR_TIME: 0.03513598442077637
> STR_ID: 4yk6 |STR_LEN: 524 |STR_TIME: 0.09030485153198242
> STR_ID: 4yk7 |STR_LEN: 1092 |STR_TIME: 0.15706419944763184
> STR_ID: 4yk8 |STR_LEN: 356 |STR_TIME: 0.0486598014831543
> STR_ID: 4yk9 |STR_LEN: 449 |STR_TIME: 0.05154919624328613
> STR_ID: 4yka |STR_LEN: 386 |STR_TIME: 0.1282360553741455
> STR_ID: 4ykb |STR_LEN: 878 |STR_TIME: 0.11389899253845215
> STR_ID: 4ykc |STR_LEN: 104 |STR_TIME: 0.016958951950073242
> STR_ID: 4ykd |STR_LEN: 158 |STR_TIME: 0.014355182647705078
> STR_ID: 4yke |STR_LEN: 873 |STR_TIME: 0.19062113761901855
> STR_ID: 4ykf |STR_LEN: 682 |STR_TIME: 0.09354591369628906
> STR_ID: 4ykg |STR_LEN: 699 |STR_TIME: 0.0937349796295166
> STR_ID: 4ykh |STR_LEN: 519 |STR_TIME: 0.06590676307678223
> STR_ID: 4yki |STR_LEN: 1323 |STR_TIME: 0.18738317489624023
> STR_ID: 4ykj |STR_LEN: 1330 |STR_TIME: 0.21718311309814453
> STR_ID: 4ykk |STR_LEN: 1285 |STR_TIME: 0.22386693954467773
> STR_ID: 4ykl |STR_LEN: 266 |STR_TIME: 0.04271197319030762
> STR_ID: 4ykm |STR_LEN: 652 |STR_TIME: 0.04774808883666992
> STR_ID: 4ykn |STR_LEN: 1302 |STR_TIME: 0.4410359859466553
> STR_ID: 4yko |STR_LEN: 575 |STR_TIME: 0.04759502410888672
> STR_ID: 4ykp |STR_LEN: 1250 |STR_TIME: 0.2548859119415283
> STR_ID: 4ykq |STR_LEN: 377 |STR_TIME: 0.042600154876708984
> STR_ID: 4ykr |STR_LEN: 462 |STR_TIME: 0.05023908615112305
> STR_ID: 4ykt |STR_LEN: 399 |STR_TIME: 0.0741429328918457
> STR_ID: 4yku |STR_LEN: 451 |STR_TIME: 0.046875953674316406
> STR_ID: 4ykw |STR_LEN: 643 |STR_TIME: 0.0829019546508789
> STR_ID: 4ykx |STR_LEN: 404 |STR_TIME: 0.04235196113586426
> STR_ID: 4yky |STR_LEN: 424 |STR_TIME: 0.04572486877441406
> STR_ID: 4ykz |STR_LEN: 411 |STR_TIME: 0.04543304443359375
>> FINISH_DIR: ./data/y/yk/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 2054 |DIR_TIME: 17.51033616065979 

>> START_DIR: ./data/y/yl/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1yl0 |STR_LEN: 188 |STR_TIME: 0.04514002799987793
> STR_ID: 1yl1 |STR_LEN: 186 |STR_TIME: 0.018673181533813477
> STR_ID: 1yl5 |STR_LEN: 545 |STR_TIME: 0.06382894515991211
> STR_ID: 1yl6 |STR_LEN: 494 |STR_TIME: 0.06227874755859375
> STR_ID: 1yl7 |STR_LEN: 2330 |STR_TIME: 0.3076181411743164
> STR_ID: 1yl8 |STR_LEN: 8 |STR_TIME: 0.05300593376159668
> STR_ID: 1yl9 |STR_LEN: 9 |STR_TIME: 0.06505966186523438
> STR_ID: 1yla |STR_LEN: 552 |STR_TIME: 0.10296511650085449
> STR_ID: 1ylb |STR_LEN: 100 |STR_TIME: 0.025335073471069336
> STR_ID: 1ylc |STR_LEN: 509 |STR_TIME: 0.041075944900512695
> STR_ID: 1yld |STR_LEN: 509 |STR_TIME: 0.044705867767333984
> STR_ID: 1yle |STR_LEN: 874 |STR_TIME: 0.05869698524475098
> STR_ID: 1ylf |STR_LEN: 399 |STR_TIME: 0.04841899871826172
> STR_ID: 1ylg |STR_LEN: 31 |STR_TIME: 0.4148988723754883
> STR_ID: 1ylh |STR_LEN: 731 |STR_TIME: 0.0818169116973877
> STR_ID: 1yli |STR_LEN: 513 |STR_TIME: 0.04464006423950195
> STR_ID: 1ylj |STR_LEN: 763 |STR_TIME: 0.06539511680603027
> STR_ID: 1ylk |STR_LEN: 929 |STR_TIME: 0.15628623962402344
> STR_ID: 1yll |STR_LEN: 1541 |STR_TIME: 0.14496111869812012
> STR_ID: 1ylm |STR_LEN: 621 |STR_TIME: 0.04826092720031738
> STR_ID: 1yln |STR_LEN: 361 |STR_TIME: 0.03753995895385742
> STR_ID: 1ylo |STR_LEN: 2765 |STR_TIME: 0.3750338554382324
> STR_ID: 1ylp |STR_LEN: 591 |STR_TIME: 0.0797569751739502
> STR_ID: 1ylq |STR_LEN: 314 |STR_TIME: 0.03255915641784668
> STR_ID: 1ylr |STR_LEN: 1040 |STR_TIME: 0.07974505424499512
> STR_ID: 1yls |STR_LEN: 196 |STR_TIME: 0.040946006774902344
> STR_ID: 1ylt |STR_LEN: 699 |STR_TIME: 0.06708216667175293
> STR_ID: 1ylu |STR_LEN: 965 |STR_TIME: 0.12520313262939453
> STR_ID: 1ylv |STR_LEN: 789 |STR_TIME: 0.05802011489868164
> STR_ID: 1ylw |STR_LEN: 644 |STR_TIME: 0.04258298873901367
> STR_ID: 1ylx |STR_LEN: 289 |STR_TIME: 0.03286099433898926
> STR_ID: 1yly |STR_LEN: 1395 |STR_TIME: 0.15264296531677246
> STR_ID: 1ylz |STR_LEN: 1392 |STR_TIME: 0.12933015823364258
> STR_ID: 2yl0 |STR_LEN: 483 |STR_TIME: 0.06279611587524414
> STR_ID: 2yl1 |STR_LEN: 408 |STR_TIME: 0.05734086036682129
> STR_ID: 2yl2 |STR_LEN: 1181 |STR_TIME: 0.1753368377685547
> STR_ID: 2yl3 |STR_LEN: 471 |STR_TIME: 0.05327105522155762
> STR_ID: 2yl5 |STR_LEN: 3983 |STR_TIME: 0.3310379981994629
> STR_ID: 2yl6 |STR_LEN: 1075 |STR_TIME: 0.1058039665222168
> STR_ID: 2yl7 |STR_LEN: 459 |STR_TIME: 0.05257296562194824
> STR_ID: 2yl8 |STR_LEN: 1071 |STR_TIME: 0.08119583129882812
> STR_ID: 2yl9 |STR_LEN: 2500 |STR_TIME: 0.32946300506591797
> STR_ID: 2yla |STR_LEN: 2455 |STR_TIME: 0.2974231243133545
> STR_ID: 2ylb |STR_LEN: 776 |STR_TIME: 0.15346193313598633
> STR_ID: 2ylc |STR_LEN: 119 |STR_TIME: 0.0844428539276123
> STR_ID: 2yld |STR_LEN: 384 |STR_TIME: 0.04895901679992676
> STR_ID: 2yle |STR_LEN: 282 |STR_TIME: 0.034227848052978516
> STR_ID: 2ylf |STR_LEN: 268 |STR_TIME: 0.032998085021972656
> STR_ID: 2ylg |STR_LEN: 451 |STR_TIME: 0.05564117431640625
> STR_ID: 2ylh |STR_LEN: 691 |STR_TIME: 0.06173086166381836
> STR_ID: 2yli |STR_LEN: 411 |STR_TIME: 0.06595993041992188
> STR_ID: 2ylj |STR_LEN: 741 |STR_TIME: 0.056243896484375
> STR_ID: 2ylk |STR_LEN: 865 |STR_TIME: 0.11119532585144043
> STR_ID: 2yll |STR_LEN: 1103 |STR_TIME: 0.07444906234741211
> STR_ID: 2ylm |STR_LEN: 658 |STR_TIME: 0.13298821449279785
> STR_ID: 2yln |STR_LEN: 525 |STR_TIME: 0.06255507469177246
> STR_ID: 2ylo |STR_LEN: 275 |STR_TIME: 0.03880572319030762
> STR_ID: 2ylp |STR_LEN: 308 |STR_TIME: 0.04337596893310547
> STR_ID: 2ylq |STR_LEN: 264 |STR_TIME: 0.039389848709106445
> STR_ID: 2ylr |STR_LEN: 796 |STR_TIME: 0.11275792121887207
> STR_ID: 2yls |STR_LEN: 772 |STR_TIME: 0.08549880981445312
> STR_ID: 2ylt |STR_LEN: 659 |STR_TIME: 0.09580802917480469
> STR_ID: 2ylw |STR_LEN: 598 |STR_TIME: 0.10859394073486328
> STR_ID: 2ylx |STR_LEN: 879 |STR_TIME: 0.09281110763549805
> STR_ID: 2yly |STR_LEN: 444 |STR_TIME: 0.06444478034973145
> STR_ID: 2ylz |STR_LEN: 874 |STR_TIME: 0.08568286895751953
> STR_ID: 4yl0 |STR_LEN: 280 |STR_TIME: 0.06548786163330078
> STR_ID: 4yl1 |STR_LEN: 271 |STR_TIME: 0.03222513198852539
> STR_ID: 4yl2 |STR_LEN: 2147 |STR_TIME: 0.22256708145141602
> STR_ID: 4yl3 |STR_LEN: 291 |STR_TIME: 0.055320024490356445
> STR_ID: 4yl4 |STR_LEN: 270 |STR_TIME: 0.030109882354736328
> STR_ID: 4yl5 |STR_LEN: 415 |STR_TIME: 0.04648017883300781
> STR_ID: 4yl6 |STR_LEN: 176 |STR_TIME: 0.016086101531982422
> STR_ID: 4yl7 |STR_LEN: 733 |STR_TIME: 0.05873727798461914
> STR_ID: 4yl8 |STR_LEN: 618 |STR_TIME: 0.07221102714538574
> STR_ID: 4yl9 |STR_LEN: 716 |STR_TIME: 0.11291384696960449
> STR_ID: 4yla |STR_LEN: 808 |STR_TIME: 0.061218976974487305
> STR_ID: 4ylb |STR_LEN: 697 |STR_TIME: 0.07701396942138672
> STR_ID: 4ylc |STR_LEN: 1039 |STR_TIME: 0.16760492324829102
> STR_ID: 4yld |STR_LEN: 681 |STR_TIME: 0.05283784866333008
> STR_ID: 4yle |STR_LEN: 530 |STR_TIME: 0.09371590614318848
> STR_ID: 4ylf |STR_LEN: 1647 |STR_TIME: 0.32677197456359863
> STR_ID: 4ylg |STR_LEN: 643 |STR_TIME: 0.0687398910522461
> STR_ID: 4ylh |STR_LEN: 5787 |STR_TIME: 0.9261057376861572
> STR_ID: 4yli |STR_LEN: 1000 |STR_TIME: 0.1724531650543213
> STR_ID: 4ylj |STR_LEN: 1658 |STR_TIME: 0.34831809997558594
> STR_ID: 4ylk |STR_LEN: 919 |STR_TIME: 0.10649919509887695
> STR_ID: 4yll |STR_LEN: 934 |STR_TIME: 0.07997894287109375
> STR_ID: 4ylm |STR_LEN: 427 |STR_TIME: 0.04198098182678223
> STR_ID: 4yln |STR_LEN: 11559 |STR_TIME: 2.8525009155273438
> STR_ID: 4ylo |STR_LEN: 11559 |STR_TIME: 2.993929386138916
> STR_ID: 4ylp |STR_LEN: 11562 |STR_TIME: 3.2076568603515625
> STR_ID: 4ylq |STR_LEN: 1214 |STR_TIME: 0.22157788276672363
> STR_ID: 4ylr |STR_LEN: 347 |STR_TIME: 0.06394076347351074
> STR_ID: 4yls |STR_LEN: 352 |STR_TIME: 0.06020784378051758
> STR_ID: 4ylt |STR_LEN: 461 |STR_TIME: 0.04441690444946289
> STR_ID: 4ylu |STR_LEN: 2217 |STR_TIME: 0.6625421047210693
> STR_ID: 4ylw |STR_LEN: 531 |STR_TIME: 0.060044050216674805
> STR_ID: 4yly |STR_LEN: 468 |STR_TIME: 0.059370994567871094
> STR_ID: 4ylz |STR_LEN: 717 |STR_TIME: 0.08404994010925293
>> FINISH_DIR: ./data/y/yl/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 2154 |DIR_TIME: 21.010207176208496 

>> START_DIR: ./data/y/ym/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1ym0 |STR_LEN: 528 |STR_TIME: 0.044264793395996094
> STR_ID: 1ym1 |STR_LEN: 1390 |STR_TIME: 0.18068528175354004
> STR_ID: 1ym2 |STR_LEN: 1725 |STR_TIME: 0.19924473762512207
> STR_ID: 1ym3 |STR_LEN: 325 |STR_TIME: 0.03047919273376465
> STR_ID: 1ym4 |STR_LEN: 1637 |STR_TIME: 0.17058086395263672
> STR_ID: 1ym5 |STR_LEN: 448 |STR_TIME: 0.043678998947143555
> STR_ID: 1ym7 |STR_LEN: 2422 |STR_TIME: 0.4560058116912842
> STR_ID: 1ym8 |STR_LEN: 447 |STR_TIME: 0.02689981460571289
> STR_ID: 1ym9 |STR_LEN: 309 |STR_TIME: 0.027313232421875
> STR_ID: 1yma |STR_LEN: 284 |STR_TIME: 0.02447199821472168
> STR_ID: 1ymb |STR_LEN: 309 |STR_TIME: 0.024901151657104492
> STR_ID: 1ymc |STR_LEN: 329 |STR_TIME: 0.029963016510009766
> STR_ID: 1ymd |STR_LEN: 375 |STR_TIME: 0.03126382827758789
> STR_ID: 1yme |STR_LEN: 521 |STR_TIME: 0.04795122146606445
> STR_ID: 1ymg |STR_LEN: 417 |STR_TIME: 0.08747506141662598
> STR_ID: 1ymh |STR_LEN: 1122 |STR_TIME: 0.14260005950927734
> STR_ID: 1ymk |STR_LEN: 362 |STR_TIME: 0.031095027923583984
> STR_ID: 1yml |STR_LEN: 344 |STR_TIME: 0.03161215782165527
> STR_ID: 1ymm |STR_LEN: 717 |STR_TIME: 0.13451886177062988
> STR_ID: 1ymn |STR_LEN: 333 |STR_TIME: 0.02605295181274414
> STR_ID: 1ymo |STR_LEN: 47 |STR_TIME: 0.5656750202178955
> STR_ID: 1ymp |STR_LEN: 411 |STR_TIME: 0.06623697280883789
> STR_ID: 1ymq |STR_LEN: 446 |STR_TIME: 0.0415799617767334
> STR_ID: 1ymr |STR_LEN: 305 |STR_TIME: 0.0272672176361084
> STR_ID: 1yms |STR_LEN: 1330 |STR_TIME: 0.09054398536682129
> STR_ID: 1ymt |STR_LEN: 713 |STR_TIME: 0.0530400276184082
> STR_ID: 1ymu |STR_LEN: 298 |STR_TIME: 0.036718130111694336
> STR_ID: 1ymv |STR_LEN: 212 |STR_TIME: 0.019289731979370117
> STR_ID: 1ymw |STR_LEN: 268 |STR_TIME: 0.09703421592712402
> STR_ID: 1ymx |STR_LEN: 1172 |STR_TIME: 0.08761715888977051
> STR_ID: 1ymy |STR_LEN: 707 |STR_TIME: 0.09396672248840332
> STR_ID: 1ymz |STR_LEN: 37 |STR_TIME: 0.13688087463378906
