>> START_DIR: ./data/x/x0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1x01 |STR_LEN: 813 |STR_TIME: 0.07344269752502441
> STR_ID: 2xfc |STR_LEN: 2904 |STR_TIME: 0.461392879486084
> STR_ID: 2xfd |STR_LEN: 285 |STR_TIME: 0.07862591743469238
> STR_ID: 2xfe |STR_LEN: 239 |STR_TIME: 0.02064204216003418
> STR_ID: 2xff |STR_LEN: 1284 |STR_TIME: 0.11792278289794922
> STR_ID: 2xfg |STR_LEN: 1605 |STR_TIME: 0.2841641902923584
> STR_ID: 2xfh |STR_LEN: 786 |STR_TIME: 0.07199907302856445
> STR_ID: 2xfi |STR_LEN: 776 |STR_TIME: 0.06391406059265137
> STR_ID: 2xfj |STR_LEN: 722 |STR_TIME: 0.10773921012878418
> STR_ID: 2xfk |STR_LEN: 734 |STR_TIME: 0.06699919700622559
> STR_ID: 2xfl |STR_LEN: 1271 |STR_TIME: 0.2384791374206543
> STR_ID: 2xfm |STR_LEN: 128 |STR_TIME: 0.4407680034637451
> STR_ID: 2xfn |STR_LEN: 1794 |STR_TIME: 0.17011713981628418
> STR_ID: 2xfo |STR_LEN: 1302 |STR_TIME: 0.21671605110168457
> STR_ID: 2xfp |STR_LEN: 1918 |STR_TIME: 0.2005939483642578
> STR_ID: 2xfq |STR_LEN: 1472 |STR_TIME: 0.1572580337524414
> STR_ID: 2xfr |STR_LEN: 1437 |STR_TIME: 0.17143774032592773
> STR_ID: 2xfs |STR_LEN: 1447 |STR_TIME: 0.12983083724975586
> STR_ID: 2xft |STR_LEN: 1429 |STR_TIME: 0.17214608192443848
> STR_ID: 2xfu |STR_LEN: 1402 |STR_TIME: 0.15224909782409668
> STR_ID: 2xfv |STR_LEN: 553 |STR_TIME: 0.05323314666748047
> STR_ID: 2xfw |STR_LEN: 2182 |STR_TIME: 0.26265811920166016
> STR_ID: 2xfx |STR_LEN: 536 |STR_TIME: 0.07265305519104004
> STR_ID: 2xfy |STR_LEN: 1306 |STR_TIME: 0.15492725372314453
> STR_ID: 4xf0 |STR_LEN: 491 |STR_TIME: 0.041245222091674805
> STR_ID: 4xf1 |STR_LEN: 331 |STR_TIME: 0.03842425346374512
> STR_ID: 4xf2 |STR_LEN: 3476 |STR_TIME: 0.6078379154205322
> STR_ID: 4xf3 |STR_LEN: 321 |STR_TIME: 0.03815603256225586
> STR_ID: 4xf4 |STR_LEN: 468 |STR_TIME: 0.04339265823364258
> STR_ID: 4xf5 |STR_LEN: 1166 |STR_TIME: 0.27382493019104004
> STR_ID: 4xf6 |STR_LEN: 629 |STR_TIME: 0.1017141342163086
> STR_ID: 4xf7 |STR_LEN: 679 |STR_TIME: 0.13494610786437988
> STR_ID: 4xf9 |STR_LEN: 490 |STR_TIME: 0.04199576377868652
> STR_ID: 4xfa |STR_LEN: 370 |STR_TIME: 0.0427401065826416
> STR_ID: 4xfb |STR_LEN: 521 |STR_TIME: 0.044281959533691406
> STR_ID: 4xfc |STR_LEN: 499 |STR_TIME: 0.04293513298034668
> STR_ID: 4xfd |STR_LEN: 571 |STR_TIME: 0.05504298210144043
> STR_ID: 4xfe |STR_LEN: 619 |STR_TIME: 0.1414637565612793
> STR_ID: 4xff |STR_LEN: 533 |STR_TIME: 0.04805493354797363
> STR_ID: 4xfg |STR_LEN: 488 |STR_TIME: 0.043962955474853516
> STR_ID: 4xfh |STR_LEN: 507 |STR_TIME: 0.043727874755859375
> STR_ID: 4xfi |STR_LEN: 469 |STR_TIME: 0.04642200469970703
> STR_ID: 4xfj |STR_LEN: 1642 |STR_TIME: 0.19705581665039062
> STR_ID: 4xfk |STR_LEN: 918 |STR_TIME: 0.07900714874267578
> STR_ID: 4xfm |STR_LEN: 807 |STR_TIME: 0.15241384506225586
> STR_ID: 4xfn |STR_LEN: 18 |STR_TIME: 0.002062082290649414
> STR_ID: 4xfo |STR_LEN: 6 |STR_TIME: 0.0019888877868652344
> STR_ID: 4xfp |STR_LEN: 2311 |STR_TIME: 0.4612600803375244
> STR_ID: 4xfq |STR_LEN: 1053 |STR_TIME: 0.12084293365478516
> STR_ID: 4xfr |STR_LEN: 1283 |STR_TIME: 0.259274959564209
> STR_ID: 4xfs |STR_LEN: 423 |STR_TIME: 0.11646890640258789
> STR_ID: 4xft |STR_LEN: 478 |STR_TIME: 0.05815696716308594
> STR_ID: 4xfu |STR_LEN: 299 |STR_TIME: 0.05199694633483887
> STR_ID: 4xfv |STR_LEN: 705 |STR_TIME: 0.1046290397644043
> STR_ID: 4xfw |STR_LEN: 1120 |STR_TIME: 0.1260848045349121
> STR_ID: 4xfx |STR_LEN: 300 |STR_TIME: 0.03833889961242676
> STR_ID: 4xfy |STR_LEN: 225 |STR_TIME: 0.0410308837890625
> STR_ID: 4xfz |STR_LEN: 250 |STR_TIME: 0.03861808776855469
> STR_ID: 5xf1 |STR_LEN: 1947 |STR_TIME: 0.3810760974884033
> STR_ID: 5xf8 |STR_LEN: 4283 |STR_TIME: 0.47366786003112793
>> FINISH_DIR: ./data/x/xf/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 1851 |DIR_TIME: 26.017920970916748 

>> START_DIR: ./data/x/xg/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1xg0 |STR_LEN: 1557 |STR_TIME: 0.11828899383544922
> STR_ID: 1xg1 |STR_LEN: 67 |STR_TIME: 0.5437488555908203
> STR_ID: 1xg2 |STR_LEN: 921 |STR_TIME: 0.08151769638061523
> STR_ID: 1xg3 |STR_LEN: 2216 |STR_TIME: 0.1846001148223877
> STR_ID: 1xg4 |STR_LEN: 2131 |STR_TIME: 0.2542099952697754
> STR_ID: 1xg5 |STR_LEN: 1878 |STR_TIME: 0.20515203475952148
> STR_ID: 1xg6 |STR_LEN: 369 |STR_TIME: 0.030194997787475586
> STR_ID: 1xg7 |STR_LEN: 617 |STR_TIME: 0.07712316513061523
> STR_ID: 1xg8 |STR_LEN: 149 |STR_TIME: 0.017425060272216797
> STR_ID: 1xga |STR_LEN: 14 |STR_TIME: 0.1091909408569336
> STR_ID: 1xgb |STR_LEN: 14 |STR_TIME: 0.1267259120941162
> STR_ID: 1xgc |STR_LEN: 14 |STR_TIME: 0.07931399345397949
> STR_ID: 1xgd |STR_LEN: 517 |STR_TIME: 0.04798388481140137
> STR_ID: 1xge |STR_LEN: 1467 |STR_TIME: 0.15106511116027832
> STR_ID: 1xgf |STR_LEN: 764 |STR_TIME: 0.06129097938537598
> STR_ID: 1xgi |STR_LEN: 1014 |STR_TIME: 0.10969090461730957
> STR_ID: 1xgj |STR_LEN: 1227 |STR_TIME: 0.1487412452697754
> STR_ID: 1xgk |STR_LEN: 929 |STR_TIME: 0.06701898574829102
> STR_ID: 1xgl |STR_LEN: 51 |STR_TIME: 0.13416600227355957
> STR_ID: 1xgm |STR_LEN: 604 |STR_TIME: 0.11933112144470215
> STR_ID: 1xgn |STR_LEN: 619 |STR_TIME: 0.08176684379577637
> STR_ID: 1xgo |STR_LEN: 295 |STR_TIME: 0.04361224174499512
> STR_ID: 1xgp |STR_LEN: 985 |STR_TIME: 0.0857541561126709
> STR_ID: 1xgq |STR_LEN: 1013 |STR_TIME: 0.12949299812316895
> STR_ID: 1xgr |STR_LEN: 899 |STR_TIME: 0.0845189094543457
> STR_ID: 1xgs |STR_LEN: 800 |STR_TIME: 0.0875852108001709
> STR_ID: 1xgt |STR_LEN: 931 |STR_TIME: 0.08434724807739258
> STR_ID: 1xgu |STR_LEN: 1032 |STR_TIME: 0.124053955078125
> STR_ID: 1xgv |STR_LEN: 1012 |STR_TIME: 0.12523317337036133
> STR_ID: 1xgw |STR_LEN: 301 |STR_TIME: 0.02351093292236328
> STR_ID: 1xgy |STR_LEN: 950 |STR_TIME: 0.15113115310668945
> STR_ID: 1xgz |STR_LEN: 831 |STR_TIME: 0.07802391052246094
> STR_ID: 2xg3 |STR_LEN: 373 |STR_TIME: 0.03993701934814453
> STR_ID: 2xg4 |STR_LEN: 452 |STR_TIME: 0.06566810607910156
> STR_ID: 2xg5 |STR_LEN: 571 |STR_TIME: 0.10064363479614258
> STR_ID: 2xg6 |STR_LEN: 2061 |STR_TIME: 0.33368515968322754
> STR_ID: 2xg7 |STR_LEN: 159 |STR_TIME: 0.02776026725769043
> STR_ID: 2xg8 |STR_LEN: 581 |STR_TIME: 0.10545516014099121
> STR_ID: 2xg9 |STR_LEN: 1188 |STR_TIME: 0.09223008155822754
> STR_ID: 2xga |STR_LEN: 337 |STR_TIME: 0.09459996223449707
> STR_ID: 2xgb |STR_LEN: 1220 |STR_TIME: 0.11808419227600098
> STR_ID: 2xgc |STR_LEN: 443 |STR_TIME: 0.08924269676208496
> STR_ID: 2xgd |STR_LEN: 250 |STR_TIME: 0.06613516807556152
> STR_ID: 2xge |STR_LEN: 495 |STR_TIME: 0.08788704872131348
> STR_ID: 2xgf |STR_LEN: 1321 |STR_TIME: 0.10709404945373535
> STR_ID: 2xgg |STR_LEN: 399 |STR_TIME: 0.046692848205566406
> STR_ID: 2xgi |STR_LEN: 1212 |STR_TIME: 0.1442577838897705
> STR_ID: 2xgj |STR_LEN: 1834 |STR_TIME: 0.28426218032836914
> STR_ID: 2xgk |STR_LEN: 542 |STR_TIME: 0.0768442153930664
> STR_ID: 2xgl |STR_LEN: 227 |STR_TIME: 0.03903627395629883
> STR_ID: 2xgm |STR_LEN: 1114 |STR_TIME: 0.20708799362182617
> STR_ID: 2xgn |STR_LEN: 1601 |STR_TIME: 0.14818024635314941
> STR_ID: 2xgo |STR_LEN: 1129 |STR_TIME: 0.18975186347961426
> STR_ID: 2xgp |STR_LEN: 1159 |STR_TIME: 0.1729722023010254
> STR_ID: 2xgq |STR_LEN: 1172 |STR_TIME: 0.21210718154907227
> STR_ID: 2xgr |STR_LEN: 368 |STR_TIME: 0.03603219985961914
> STR_ID: 2xgs |STR_LEN: 1106 |STR_TIME: 0.1448841094970703
> STR_ID: 2xgt |STR_LEN: 1361 |STR_TIME: 0.1842210292816162
> STR_ID: 2xgu |STR_LEN: 586 |STR_TIME: 0.059214115142822266
> STR_ID: 2xgv |STR_LEN: 243 |STR_TIME: 0.026937246322631836
> STR_ID: 2xgw |STR_LEN: 361 |STR_TIME: 0.027266740798950195
> STR_ID: 2xgx |STR_LEN: 439 |STR_TIME: 0.10524916648864746
> STR_ID: 2xgy |STR_LEN: 663 |STR_TIME: 0.056962013244628906
> STR_ID: 2xgz |STR_LEN: 1682 |STR_TIME: 0.14367198944091797
> STR_ID: 4xg0 |STR_LEN: 664 |STR_TIME: 0.1440141201019287
> STR_ID: 4xg1 |STR_LEN: 2040 |STR_TIME: 0.24211406707763672
> STR_ID: 4xg2 |STR_LEN: 341 |STR_TIME: 0.0750589370727539
> STR_ID: 4xg3 |STR_LEN: 680 |STR_TIME: 0.07934093475341797
> STR_ID: 4xg4 |STR_LEN: 335 |STR_TIME: 0.03958606719970703
> STR_ID: 4xg6 |STR_LEN: 336 |STR_TIME: 0.042578935623168945
> STR_ID: 4xg7 |STR_LEN: 462 |STR_TIME: 0.04617905616760254
> STR_ID: 4xg8 |STR_LEN: 546 |STR_TIME: 0.12386608123779297
> STR_ID: 4xg9 |STR_LEN: 529 |STR_TIME: 0.08014297485351562
> STR_ID: 4xga |STR_LEN: 801 |STR_TIME: 0.07765626907348633
> STR_ID: 4xgb |STR_LEN: 1857 |STR_TIME: 0.20534133911132812
> STR_ID: 4xgc |STR_LEN: 2058 |STR_TIME: 0.43028998374938965
> STR_ID: 4xgh |STR_LEN: 601 |STR_TIME: 0.07784700393676758
> STR_ID: 4xgi |STR_LEN: 4151 |STR_TIME: 0.5946638584136963
> STR_ID: 4xgj |STR_LEN: 734 |STR_TIME: 0.15843820571899414
> STR_ID: 4xgk |STR_LEN: 821 |STR_TIME: 0.12348079681396484
> STR_ID: 4xgl |STR_LEN: 523 |STR_TIME: 0.06930994987487793
> STR_ID: 4xgm |STR_LEN: 493 |STR_TIME: 0.06908869743347168
> STR_ID: 4xgn |STR_LEN: 3987 |STR_TIME: 0.517970085144043
> STR_ID: 4xgo |STR_LEN: 1458 |STR_TIME: 0.18340396881103516
> STR_ID: 4xgp |STR_LEN: 2032 |STR_TIME: 0.17386984825134277
> STR_ID: 4xgq |STR_LEN: 754 |STR_TIME: 0.0962519645690918
> STR_ID: 4xgr |STR_LEN: 680 |STR_TIME: 0.14676785469055176
> STR_ID: 4xgs |STR_LEN: 1643 |STR_TIME: 0.16452932357788086
> STR_ID: 4xgt |STR_LEN: 979 |STR_TIME: 0.17331886291503906
> STR_ID: 4xgu |STR_LEN: 2328 |STR_TIME: 0.4864802360534668
> STR_ID: 4xgv |STR_LEN: 2028 |STR_TIME: 0.5062649250030518
> STR_ID: 4xgw |STR_LEN: 1912 |STR_TIME: 0.4758129119873047
> STR_ID: 4xgx |STR_LEN: 974 |STR_TIME: 0.24882102012634277
> STR_ID: 4xgy |STR_LEN: 543 |STR_TIME: 0.0922999382019043
> STR_ID: 4xgz |STR_LEN: 5695 |STR_TIME: 0.9700069427490234
> STR_ID: 5xgf |STR_LEN: 383 |STR_TIME: 0.05183696746826172
> STR_ID: 5xgr |STR_LEN: 2132 |STR_TIME: 0.3723599910736084
> STR_ID: 5xgy |STR_LEN: 949 |STR_TIME: 0.1004800796508789
>> FINISH_DIR: ./data/x/xg/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 1949 |DIR_TIME: 15.618372678756714 

>> START_DIR: ./data/x/xh/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1xh0 |STR_LEN: 778 |STR_TIME: 0.12182807922363281
> STR_ID: 1xh1 |STR_LEN: 842 |STR_TIME: 0.07847285270690918
> STR_ID: 1xh2 |STR_LEN: 815 |STR_TIME: 0.07700204849243164
> STR_ID: 1xh3 |STR_LEN: 951 |STR_TIME: 0.07131791114807129
> STR_ID: 1xh4 |STR_LEN: 473 |STR_TIME: 0.09430694580078125
> STR_ID: 1xh5 |STR_LEN: 573 |STR_TIME: 0.05888485908508301
> STR_ID: 1xh6 |STR_LEN: 631 |STR_TIME: 0.05762505531311035
> STR_ID: 1xh7 |STR_LEN: 499 |STR_TIME: 0.05669689178466797
> STR_ID: 1xh8 |STR_LEN: 758 |STR_TIME: 0.06308197975158691
> STR_ID: 1xh9 |STR_LEN: 698 |STR_TIME: 0.09496879577636719
> STR_ID: 1xha |STR_LEN: 419 |STR_TIME: 0.055436134338378906
> STR_ID: 1xhb |STR_LEN: 490 |STR_TIME: 0.0693361759185791
> STR_ID: 1xhc |STR_LEN: 378 |STR_TIME: 0.05148506164550781
> STR_ID: 1xhd |STR_LEN: 303 |STR_TIME: 0.029068946838378906
> STR_ID: 1xhe |STR_LEN: 312 |STR_TIME: 0.036045074462890625
> STR_ID: 1xhf |STR_LEN: 367 |STR_TIME: 0.07642698287963867
> STR_ID: 1xhg |STR_LEN: 442 |STR_TIME: 0.05901694297790527
> STR_ID: 1xhh |STR_LEN: 91 |STR_TIME: 0.5531210899353027
> STR_ID: 1xhj |STR_LEN: 88 |STR_TIME: 0.27547478675842285
> STR_ID: 1xhk |STR_LEN: 628 |STR_TIME: 0.05797982215881348
> STR_ID: 1xhl |STR_LEN: 786 |STR_TIME: 0.1467900276184082
> STR_ID: 1xhm |STR_LEN: 435 |STR_TIME: 0.05825090408325195
> STR_ID: 1xhn |STR_LEN: 1578 |STR_TIME: 0.1189429759979248
> STR_ID: 1xho |STR_LEN: 402 |STR_TIME: 0.049432992935180664
> STR_ID: 1xhp |STR_LEN: 32 |STR_TIME: 0.21201777458190918
> STR_ID: 1xhs |STR_LEN: 113 |STR_TIME: 0.35043978691101074
> STR_ID: 1xhu |STR_LEN: 1634 |STR_TIME: 0.227524995803833
> STR_ID: 1xhv |STR_LEN: 2101 |STR_TIME: 0.19475412368774414
> STR_ID: 1xhx |STR_LEN: 3797 |STR_TIME: 0.49272584915161133
> STR_ID: 1xhy |STR_LEN: 624 |STR_TIME: 0.044046878814697266
> STR_ID: 1xhz |STR_LEN: 2813 |STR_TIME: 0.4348270893096924
> STR_ID: 2xh0 |STR_LEN: 3329 |STR_TIME: 0.3257112503051758
> STR_ID: 2xh1 |STR_LEN: 1246 |STR_TIME: 0.18632078170776367
> STR_ID: 2xh2 |STR_LEN: 4327 |STR_TIME: 0.3551199436187744
> STR_ID: 2xh3 |STR_LEN: 529 |STR_TIME: 0.05222511291503906
> STR_ID: 2xh4 |STR_LEN: 3410 |STR_TIME: 0.340364933013916
> STR_ID: 2xh5 |STR_LEN: 372 |STR_TIME: 0.051290273666381836
> STR_ID: 2xh6 |STR_LEN: 1037 |STR_TIME: 0.2089400291442871
> STR_ID: 2xh7 |STR_LEN: 1634 |STR_TIME: 0.14542102813720703
> STR_ID: 2xh8 |STR_LEN: 416 |STR_TIME: 0.042771100997924805
> STR_ID: 2xh9 |STR_LEN: 1490 |STR_TIME: 0.175584077835083
> STR_ID: 2xha |STR_LEN: 602 |STR_TIME: 0.07707810401916504
> STR_ID: 2xhb |STR_LEN: 793 |STR_TIME: 0.11787915229797363
> STR_ID: 2xhc |STR_LEN: 368 |STR_TIME: 0.09619474411010742
> STR_ID: 2xhd |STR_LEN: 1070 |STR_TIME: 0.08975100517272949
> STR_ID: 2xhe |STR_LEN: 835 |STR_TIME: 0.1483299732208252
> STR_ID: 2xhf |STR_LEN: 692 |STR_TIME: 0.14971923828125
> STR_ID: 2xhg |STR_LEN: 904 |STR_TIME: 0.09450006484985352
> STR_ID: 2xhh |STR_LEN: 263 |STR_TIME: 0.025406837463378906
> STR_ID: 2xhi |STR_LEN: 745 |STR_TIME: 0.09831714630126953
> STR_ID: 2xhj |STR_LEN: 224 |STR_TIME: 0.025435209274291992
> STR_ID: 2xhk |STR_LEN: 550 |STR_TIME: 0.061881065368652344
> STR_ID: 2xhl |STR_LEN: 872 |STR_TIME: 0.12501811981201172
> STR_ID: 2xhm |STR_LEN: 1099 |STR_TIME: 0.12520194053649902
> STR_ID: 2xhn |STR_LEN: 2907 |STR_TIME: 0.427858829498291
> STR_ID: 2xhr |STR_LEN: 287 |STR_TIME: 0.03356122970581055
> STR_ID: 2xhs |STR_LEN: 256 |STR_TIME: 0.03839707374572754
> STR_ID: 2xht |STR_LEN: 337 |STR_TIME: 0.03364300727844238
> STR_ID: 2xhu |STR_LEN: 1869 |STR_TIME: 0.3014709949493408
> STR_ID: 2xhv |STR_LEN: 1833 |STR_TIME: 0.24840593338012695
> STR_ID: 2xhw |STR_LEN: 699 |STR_TIME: 0.10098600387573242
> STR_ID: 2xhx |STR_LEN: 284 |STR_TIME: 0.03313589096069336
> STR_ID: 2xhy |STR_LEN: 3540 |STR_TIME: 0.3990621566772461
> STR_ID: 2xhz |STR_LEN: 702 |STR_TIME: 0.09158086776733398
> STR_ID: 4xh0 |STR_LEN: 650 |STR_TIME: 0.07427811622619629
> STR_ID: 4xh1 |STR_LEN: 509 |STR_TIME: 0.054772138595581055
> STR_ID: 4xh2 |STR_LEN: 4236 |STR_TIME: 0.4943506717681885
> STR_ID: 4xh3 |STR_LEN: 277 |STR_TIME: 0.038948774337768555
> STR_ID: 4xh4 |STR_LEN: 533 |STR_TIME: 0.056967973709106445
> STR_ID: 4xh5 |STR_LEN: 501 |STR_TIME: 0.05582284927368164
> STR_ID: 4xh6 |STR_LEN: 339 |STR_TIME: 0.04259204864501953
> STR_ID: 4xh7 |STR_LEN: 210 |STR_TIME: 0.015971899032592773
> STR_ID: 4xh8 |STR_LEN: 527 |STR_TIME: 0.11699724197387695
> STR_ID: 4xh9 |STR_LEN: 1943 |STR_TIME: 0.23439693450927734
> STR_ID: 4xha |STR_LEN: 1337 |STR_TIME: 0.2525811195373535
> STR_ID: 4xhb |STR_LEN: 1335 |STR_TIME: 0.14522981643676758
> STR_ID: 4xhc |STR_LEN: 1077 |STR_TIME: 0.1836249828338623
> STR_ID: 4xhd |STR_LEN: 338 |STR_TIME: 0.08849000930786133
> STR_ID: 4xhe |STR_LEN: 3971 |STR_TIME: 0.4191141128540039
> STR_ID: 4xhf |STR_LEN: 1540 |STR_TIME: 0.3568730354309082
> STR_ID: 4xhg |STR_LEN: 644 |STR_TIME: 0.07118511199951172
> STR_ID: 4xhh |STR_LEN: 406 |STR_TIME: 0.1312248706817627
> STR_ID: 4xhi |STR_LEN: 2074 |STR_TIME: 0.2720608711242676
> STR_ID: 4xhj |STR_LEN: 2532 |STR_TIME: 0.44643664360046387
> STR_ID: 4xhk |STR_LEN: 538 |STR_TIME: 0.054888010025024414
> STR_ID: 4xhl |STR_LEN: 345 |STR_TIME: 0.06536602973937988
> STR_ID: 4xhm |STR_LEN: 504 |STR_TIME: 0.06858229637145996
> STR_ID: 4xhn |STR_LEN: 443 |STR_TIME: 0.1254892349243164
> STR_ID: 4xho |STR_LEN: 503 |STR_TIME: 0.06861090660095215
> STR_ID: 4xhp |STR_LEN: 727 |STR_TIME: 0.10359406471252441
> STR_ID: 4xhq |STR_LEN: 792 |STR_TIME: 0.07122302055358887
> STR_ID: 4xhr |STR_LEN: 520 |STR_TIME: 0.12028908729553223
> STR_ID: 4xhs |STR_LEN: 2000 |STR_TIME: 0.15576696395874023
> STR_ID: 4xht |STR_LEN: 686 |STR_TIME: 0.10301995277404785
> STR_ID: 4xhu |STR_LEN: 1101 |STR_TIME: 0.15613293647766113
> STR_ID: 4xhv |STR_LEN: 283 |STR_TIME: 0.044085025787353516
> STR_ID: 4xhw |STR_LEN: 364 |STR_TIME: 0.10323619842529297
> STR_ID: 4xhx |STR_LEN: 1357 |STR_TIME: 0.11524796485900879
> STR_ID: 4xhy |STR_LEN: 418 |STR_TIME: 0.035842180252075195
> STR_ID: 4xhz |STR_LEN: 405 |STR_TIME: 0.06494903564453125
> STR_ID: 5xhx |STR_LEN: 613 |STR_TIME: 0.08029508590698242
>> FINISH_DIR: ./data/x/xh/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 2050 |DIR_TIME: 15.035660028457642 

>> START_DIR: ./data/x/xi/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1xi0 |STR_LEN: 350 |STR_TIME: 0.04204225540161133
> STR_ID: 1xi1 |STR_LEN: 1385 |STR_TIME: 0.1779029369354248
> STR_ID: 1xi2 |STR_LEN: 829 |STR_TIME: 0.10847783088684082
> STR_ID: 1xi3 |STR_LEN: 673 |STR_TIME: 0.06566500663757324
> STR_ID: 1xi4 |STR_LEN: 15300 |STR_TIME: 0.4739689826965332
> STR_ID: 1xi5 |STR_LEN: 15696 |STR_TIME: 0.46132802963256836
> STR_ID: 1xi6 |STR_LEN: 234 |STR_TIME: 0.0323331356048584
> STR_ID: 1xi7 |STR_LEN: 47 |STR_TIME: 0.10797905921936035
> STR_ID: 1xi8 |STR_LEN: 534 |STR_TIME: 0.0739140510559082
> STR_ID: 1xi9 |STR_LEN: 1662 |STR_TIME: 0.24675202369689941
> STR_ID: 1xia |STR_LEN: 786 |STR_TIME: 0.01847386360168457
> STR_ID: 1xib |STR_LEN: 768 |STR_TIME: 0.06210494041442871
> STR_ID: 1xic |STR_LEN: 760 |STR_TIME: 0.06249499320983887
> STR_ID: 1xid |STR_LEN: 688 |STR_TIME: 0.06539797782897949
> STR_ID: 1xie |STR_LEN: 766 |STR_TIME: 0.10780620574951172
> STR_ID: 1xif |STR_LEN: 771 |STR_TIME: 0.06180596351623535
> STR_ID: 1xig |STR_LEN: 684 |STR_TIME: 0.059458017349243164
> STR_ID: 1xih |STR_LEN: 762 |STR_TIME: 0.0634307861328125
> STR_ID: 1xii |STR_LEN: 688 |STR_TIME: 0.06201291084289551
> STR_ID: 1xij |STR_LEN: 764 |STR_TIME: 0.09429287910461426
> STR_ID: 1xik |STR_LEN: 1021 |STR_TIME: 0.105438232421875
> STR_ID: 1xil |STR_LEN: 818 |STR_TIME: 0.0806729793548584
> STR_ID: 1xim |STR_LEN: 2461 |STR_TIME: 0.29357004165649414
> STR_ID: 1xin |STR_LEN: 2465 |STR_TIME: 0.2777378559112549
> STR_ID: 1xio |STR_LEN: 311 |STR_TIME: 0.037271976470947266
> STR_ID: 1xip |STR_LEN: 465 |STR_TIME: 0.05620312690734863
> STR_ID: 1xiq |STR_LEN: 894 |STR_TIME: 0.18131732940673828
> STR_ID: 1xis |STR_LEN: 789 |STR_TIME: 0.06677389144897461
> STR_ID: 1xiu |STR_LEN: 516 |STR_TIME: 0.0673530101776123
> STR_ID: 1xiv |STR_LEN: 669 |STR_TIME: 0.05098414421081543
> STR_ID: 1xiw |STR_LEN: 1084 |STR_TIME: 0.14687418937683105
> STR_ID: 1xix |STR_LEN: 822 |STR_TIME: 0.05634808540344238
> STR_ID: 1xiy |STR_LEN: 627 |STR_TIME: 0.05689191818237305
> STR_ID: 1xiz |STR_LEN: 475 |STR_TIME: 0.04554486274719238
> STR_ID: 2xi1 |STR_LEN: 201 |STR_TIME: 0.06753110885620117
> STR_ID: 2xi2 |STR_LEN: 2966 |STR_TIME: 0.3614490032196045
> STR_ID: 2xi3 |STR_LEN: 1926 |STR_TIME: 0.2483069896697998
> STR_ID: 2xi4 |STR_LEN: 1826 |STR_TIME: 0.27887725830078125
> STR_ID: 2xi5 |STR_LEN: 1205 |STR_TIME: 0.12773895263671875
> STR_ID: 2xi6 |STR_LEN: 716 |STR_TIME: 0.04352998733520508
> STR_ID: 2xi7 |STR_LEN: 1193 |STR_TIME: 0.17861008644104004
> STR_ID: 2xi8 |STR_LEN: 292 |STR_TIME: 0.03419804573059082
> STR_ID: 2xi9 |STR_LEN: 1141 |STR_TIME: 0.11927914619445801
> STR_ID: 2xib |STR_LEN: 2482 |STR_TIME: 0.3145558834075928
> STR_ID: 2xic |STR_LEN: 868 |STR_TIME: 0.1861257553100586
> STR_ID: 2xid |STR_LEN: 869 |STR_TIME: 0.15936875343322754
> STR_ID: 2xif |STR_LEN: 777 |STR_TIME: 0.048950910568237305
> STR_ID: 2xig |STR_LEN: 982 |STR_TIME: 0.1860048770904541
> STR_ID: 2xih |STR_LEN: 732 |STR_TIME: 0.045953989028930664
> STR_ID: 2xii |STR_LEN: 1582 |STR_TIME: 0.17908978462219238
> STR_ID: 2xij |STR_LEN: 1251 |STR_TIME: 0.13550639152526855
> STR_ID: 2xik |STR_LEN: 439 |STR_TIME: 0.054937124252319336
> STR_ID: 2xil |STR_LEN: 985 |STR_TIME: 0.09716296195983887
> STR_ID: 2xim |STR_LEN: 2499 |STR_TIME: 0.25673770904541016
> STR_ID: 2xin |STR_LEN: 2480 |STR_TIME: 0.2883799076080322
> STR_ID: 2xio |STR_LEN: 827 |STR_TIME: 0.11059403419494629
> STR_ID: 2xiq |STR_LEN: 2539 |STR_TIME: 0.3388638496398926
> STR_ID: 2xir |STR_LEN: 634 |STR_TIME: 0.051152944564819336
> STR_ID: 2xis |STR_LEN: 734 |STR_TIME: 0.0641469955444336
> STR_ID: 2xit |STR_LEN: 976 |STR_TIME: 0.10823202133178711
> STR_ID: 2xiu |STR_LEN: 263 |STR_TIME: 0.07491421699523926
> STR_ID: 2xiv |STR_LEN: 452 |STR_TIME: 0.04854726791381836
> STR_ID: 2xiw |STR_LEN: 316 |STR_TIME: 0.030393123626708984
> STR_ID: 2xix |STR_LEN: 358 |STR_TIME: 0.0525050163269043
> STR_ID: 2xiy |STR_LEN: 410 |STR_TIME: 0.05463218688964844
> STR_ID: 2xiz |STR_LEN: 346 |STR_TIME: 0.05721092224121094
> STR_ID: 3xim |STR_LEN: 2448 |STR_TIME: 0.2898550033569336
