>> START_DIR: ./data/i/i0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1i00 |STR_LEN: 670 |STR_TIME: 0.08696818351745605
> STR_ID: 5ij7 |STR_LEN: 1956 |STR_TIME: 0.3184037208557129
> STR_ID: 5ij8 |STR_LEN: 1919 |STR_TIME: 0.28490281105041504
> STR_ID: 5ij9 |STR_LEN: 859 |STR_TIME: 0.2774357795715332
> STR_ID: 5ija |STR_LEN: 421 |STR_TIME: 0.043686866760253906
> STR_ID: 5ijb |STR_LEN: 1473 |STR_TIME: 0.3237593173980713
> STR_ID: 5ijc |STR_LEN: 1826 |STR_TIME: 0.25560903549194336
> STR_ID: 5ijd |STR_LEN: 1715 |STR_TIME: 0.2701249122619629
> STR_ID: 5ije |STR_LEN: 891 |STR_TIME: 0.10685491561889648
> STR_ID: 5ijf |STR_LEN: 615 |STR_TIME: 0.14870810508728027
> STR_ID: 5ijg |STR_LEN: 1246 |STR_TIME: 0.11519908905029297
> STR_ID: 5ijh |STR_LEN: 410 |STR_TIME: 0.07008004188537598
> STR_ID: 5iji |STR_LEN: 405 |STR_TIME: 0.07178616523742676
> STR_ID: 5ijj |STR_LEN: 424 |STR_TIME: 0.061490774154663086
> STR_ID: 5ijk |STR_LEN: 944 |STR_TIME: 0.14887189865112305
> STR_ID: 5ijl |STR_LEN: 1187 |STR_TIME: 0.21028399467468262
> STR_ID: 5ijm |STR_LEN: 268 |STR_TIME: 0.019964933395385742
> STR_ID: 5ijn |STR_LEN: 14988 |STR_TIME: 15.312810182571411
> STR_ID: 5ijo |STR_LEN: 15444 |STR_TIME: 1.5678939819335938
> STR_ID: 5ijp |STR_LEN: 184 |STR_TIME: 0.033100128173828125
> STR_ID: 5ijq |STR_LEN: 1112 |STR_TIME: 0.1547539234161377
> STR_ID: 5ijr |STR_LEN: 592 |STR_TIME: 0.06113624572753906
> STR_ID: 5ijs |STR_LEN: 952 |STR_TIME: 0.15289092063903809
> STR_ID: 5iju |STR_LEN: 643 |STR_TIME: 0.05602908134460449
> STR_ID: 5ijv |STR_LEN: 2181 |STR_TIME: 1.6643869876861572
> STR_ID: 5ijw |STR_LEN: 1101 |STR_TIME: 0.08619213104248047
> STR_ID: 5ijx |STR_LEN: 382 |STR_TIME: 0.16908025741577148
> STR_ID: 5ijz |STR_LEN: 6868 |STR_TIME: 0.9284601211547852
>> FINISH_DIR: ./data/i/ij/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 3327 |DIR_TIME: 43.85374975204468 

>> START_DIR: ./data/i/ik/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1ik0 |STR_LEN: 113 |STR_TIME: 1.2095930576324463
> STR_ID: 1ik1 |STR_LEN: 14 |STR_TIME: 0.0074596405029296875
> STR_ID: 1ik3 |STR_LEN: 1370 |STR_TIME: 0.2857198715209961
> STR_ID: 1ik4 |STR_LEN: 1316 |STR_TIME: 0.14101099967956543
> STR_ID: 1ik5 |STR_LEN: 97 |STR_TIME: 0.010954141616821289
> STR_ID: 1ik6 |STR_LEN: 418 |STR_TIME: 0.04174995422363281
> STR_ID: 1ik7 |STR_LEN: 125 |STR_TIME: 0.017487764358520508
> STR_ID: 1ik8 |STR_LEN: 74 |STR_TIME: 0.047393083572387695
> STR_ID: 1ik9 |STR_LEN: 654 |STR_TIME: 0.06821131706237793
> STR_ID: 1ika |STR_LEN: 416 |STR_TIME: 0.07138729095458984
> STR_ID: 1ikc |STR_LEN: 74 |STR_TIME: 0.4450371265411377
> STR_ID: 1ikd |STR_LEN: 22 |STR_TIME: 0.29517602920532227
> STR_ID: 1ike |STR_LEN: 447 |STR_TIME: 0.034113168716430664
> STR_ID: 1ikf |STR_LEN: 625 |STR_TIME: 0.06854724884033203
> STR_ID: 1ikg |STR_LEN: 701 |STR_TIME: 0.12271380424499512
> STR_ID: 1iki |STR_LEN: 934 |STR_TIME: 0.07481002807617188
> STR_ID: 1ikj |STR_LEN: 462 |STR_TIME: 0.04192376136779785
> STR_ID: 1ikk |STR_LEN: 157 |STR_TIME: 0.010509967803955078
> STR_ID: 1ikl |STR_LEN: 69 |STR_TIME: 0.02193617820739746
> STR_ID: 1ikm |STR_LEN: 69 |STR_TIME: 0.7288992404937744
> STR_ID: 1ikn |STR_LEN: 824 |STR_TIME: 0.08781313896179199
> STR_ID: 1iko |STR_LEN: 345 |STR_TIME: 0.08047986030578613
> STR_ID: 1ikp |STR_LEN: 1143 |STR_TIME: 0.09736275672912598
> STR_ID: 1ikq |STR_LEN: 1149 |STR_TIME: 0.09241104125976562
> STR_ID: 1ikt |STR_LEN: 244 |STR_TIME: 0.01988363265991211
> STR_ID: 1iku |STR_LEN: 189 |STR_TIME: 1.4841930866241455
> STR_ID: 1ikv |STR_LEN: 961 |STR_TIME: 0.2004852294921875
> STR_ID: 1ikw |STR_LEN: 963 |STR_TIME: 0.14721274375915527
> STR_ID: 1ikx |STR_LEN: 1046 |STR_TIME: 0.2706172466278076
> STR_ID: 1iky |STR_LEN: 987 |STR_TIME: 0.1442699432373047
> STR_ID: 2ik0 |STR_LEN: 1346 |STR_TIME: 0.10241103172302246
> STR_ID: 2ik1 |STR_LEN: 1065 |STR_TIME: 0.144744873046875
> STR_ID: 2ik2 |STR_LEN: 1227 |STR_TIME: 0.10628485679626465
> STR_ID: 2ik4 |STR_LEN: 1000 |STR_TIME: 0.09686017036437988
> STR_ID: 2ik6 |STR_LEN: 1078 |STR_TIME: 0.12372207641601562
> STR_ID: 2ik7 |STR_LEN: 1300 |STR_TIME: 0.09438896179199219
> STR_ID: 2ik8 |STR_LEN: 919 |STR_TIME: 0.15619301795959473
> STR_ID: 2ik9 |STR_LEN: 1326 |STR_TIME: 0.10152983665466309
> STR_ID: 2ikb |STR_LEN: 1199 |STR_TIME: 0.10742998123168945
> STR_ID: 2ikc |STR_LEN: 1366 |STR_TIME: 0.22777199745178223
> STR_ID: 2ikd |STR_LEN: 56 |STR_TIME: 0.3574380874633789
> STR_ID: 2ike |STR_LEN: 54 |STR_TIME: 0.3450300693511963
> STR_ID: 2ikf |STR_LEN: 854 |STR_TIME: 0.10019922256469727
> STR_ID: 2ikg |STR_LEN: 641 |STR_TIME: 0.057952880859375
> STR_ID: 2ikh |STR_LEN: 585 |STR_TIME: 0.12383103370666504
> STR_ID: 2iki |STR_LEN: 719 |STR_TIME: 0.05539202690124512
> STR_ID: 2ikj |STR_LEN: 664 |STR_TIME: 0.058007001876831055
> STR_ID: 2ikk |STR_LEN: 472 |STR_TIME: 0.045443058013916016
> STR_ID: 2iko |STR_LEN: 1079 |STR_TIME: 0.10095787048339844
> STR_ID: 2ikq |STR_LEN: 789 |STR_TIME: 0.14260005950927734
> STR_ID: 2iks |STR_LEN: 972 |STR_TIME: 0.09198594093322754
> STR_ID: 2iku |STR_LEN: 761 |STR_TIME: 0.1323699951171875
> STR_ID: 3ik0 |STR_LEN: 493 |STR_TIME: 0.051522016525268555
> STR_ID: 3ik1 |STR_LEN: 472 |STR_TIME: 0.05305814743041992
> STR_ID: 3ik2 |STR_LEN: 1165 |STR_TIME: 0.09189295768737793
> STR_ID: 3ik3 |STR_LEN: 1027 |STR_TIME: 0.13668203353881836
> STR_ID: 3ik4 |STR_LEN: 1649 |STR_TIME: 0.19091010093688965
> STR_ID: 3ik5 |STR_LEN: 381 |STR_TIME: 0.04377007484436035
> STR_ID: 3ik6 |STR_LEN: 1370 |STR_TIME: 0.16664910316467285
> STR_ID: 3ik7 |STR_LEN: 1091 |STR_TIME: 0.13482403755187988
> STR_ID: 3ik8 |STR_LEN: 465 |STR_TIME: 0.05196380615234375
> STR_ID: 3ik9 |STR_LEN: 1818 |STR_TIME: 0.31078672409057617
> STR_ID: 3ika |STR_LEN: 769 |STR_TIME: 0.11815977096557617
> STR_ID: 3ikb |STR_LEN: 845 |STR_TIME: 0.07268285751342773
> STR_ID: 3ikc |STR_LEN: 1215 |STR_TIME: 0.13874506950378418
> STR_ID: 3ikd |STR_LEN: 383 |STR_TIME: 0.09153485298156738
> STR_ID: 3ike |STR_LEN: 708 |STR_TIME: 0.07363510131835938
> STR_ID: 3ikf |STR_LEN: 778 |STR_TIME: 0.06640791893005371
> STR_ID: 3ikg |STR_LEN: 395 |STR_TIME: 0.03837108612060547
> STR_ID: 3ikh |STR_LEN: 1526 |STR_TIME: 0.20014691352844238
> STR_ID: 3iki |STR_LEN: 47 |STR_TIME: 0.004003047943115234
> STR_ID: 3ikj |STR_LEN: 783 |STR_TIME: 0.07725214958190918
> STR_ID: 3ikk |STR_LEN: 323 |STR_TIME: 0.038106679916381836
> STR_ID: 3ikl |STR_LEN: 728 |STR_TIME: 0.14775300025939941
> STR_ID: 3ikm |STR_LEN: 3689 |STR_TIME: 0.6137728691101074
> STR_ID: 3ikn |STR_LEN: 961 |STR_TIME: 0.11446809768676758
> STR_ID: 3iko |STR_LEN: 3351 |STR_TIME: 0.5796680450439453
> STR_ID: 3ikp |STR_LEN: 905 |STR_TIME: 0.10596609115600586
> STR_ID: 3ikq |STR_LEN: 632 |STR_TIME: 0.06324195861816406
> STR_ID: 3ikr |STR_LEN: 987 |STR_TIME: 0.07514595985412598
> STR_ID: 3ikt |STR_LEN: 833 |STR_TIME: 0.08201479911804199
> STR_ID: 3iku |STR_LEN: 3792 |STR_TIME: 0.7063758373260498
> STR_ID: 3ikv |STR_LEN: 629 |STR_TIME: 0.0594937801361084
> STR_ID: 3ikw |STR_LEN: 761 |STR_TIME: 0.12334895133972168
> STR_ID: 3iky |STR_LEN: 3840 |STR_TIME: 0.6041901111602783
> STR_ID: 4ik0 |STR_LEN: 957 |STR_TIME: 0.13245511054992676
> STR_ID: 4ik1 |STR_LEN: 755 |STR_TIME: 0.08255720138549805
> STR_ID: 4ik2 |STR_LEN: 763 |STR_TIME: 0.07776808738708496
> STR_ID: 4ik3 |STR_LEN: 638 |STR_TIME: 0.13493776321411133
> STR_ID: 4ik4 |STR_LEN: 662 |STR_TIME: 0.07616281509399414
> STR_ID: 4ik5 |STR_LEN: 702 |STR_TIME: 0.06080365180969238
> STR_ID: 4ik6 |STR_LEN: 358 |STR_TIME: 0.04590177536010742
> STR_ID: 4ik7 |STR_LEN: 375 |STR_TIME: 0.06895804405212402
> STR_ID: 4ik8 |STR_LEN: 943 |STR_TIME: 0.07917904853820801
> STR_ID: 4ik9 |STR_LEN: 864 |STR_TIME: 0.06872797012329102
> STR_ID: 4ika |STR_LEN: 808 |STR_TIME: 0.07358384132385254
> STR_ID: 4ikb |STR_LEN: 521 |STR_TIME: 0.0719001293182373
> STR_ID: 4ikc |STR_LEN: 560 |STR_TIME: 0.10031700134277344
> STR_ID: 4ikd |STR_LEN: 313 |STR_TIME: 0.028331995010375977
> STR_ID: 4ike |STR_LEN: 928 |STR_TIME: 0.09181475639343262
> STR_ID: 4ikf |STR_LEN: 600 |STR_TIME: 0.12427496910095215
> STR_ID: 4ikg |STR_LEN: 111 |STR_TIME: 0.01803302764892578
> STR_ID: 4ikh |STR_LEN: 290 |STR_TIME: 0.04477381706237793
> STR_ID: 4iki |STR_LEN: 360 |STR_TIME: 0.0417330265045166
> STR_ID: 4ikj |STR_LEN: 388 |STR_TIME: 0.03992867469787598
> STR_ID: 4ikk |STR_LEN: 375 |STR_TIME: 0.042348623275756836
> STR_ID: 4ikl |STR_LEN: 380 |STR_TIME: 0.04511284828186035
> STR_ID: 4ikm |STR_LEN: 537 |STR_TIME: 0.11952590942382812
> STR_ID: 4ikn |STR_LEN: 390 |STR_TIME: 0.03779029846191406
> STR_ID: 4iko |STR_LEN: 407 |STR_TIME: 0.03310894966125488
> STR_ID: 4ikp |STR_LEN: 2128 |STR_TIME: 0.24759888648986816
> STR_ID: 4ikr |STR_LEN: 471 |STR_TIME: 0.0532841682434082
> STR_ID: 4iks |STR_LEN: 461 |STR_TIME: 0.04941582679748535
> STR_ID: 4ikt |STR_LEN: 445 |STR_TIME: 0.04681897163391113
> STR_ID: 4iku |STR_LEN: 518 |STR_TIME: 0.061105966567993164
> STR_ID: 4ikv |STR_LEN: 646 |STR_TIME: 0.13067913055419922
> STR_ID: 4ikw |STR_LEN: 644 |STR_TIME: 0.0929861068725586
> STR_ID: 4ikx |STR_LEN: 576 |STR_TIME: 0.08132195472717285
> STR_ID: 4iky |STR_LEN: 597 |STR_TIME: 0.11239290237426758
> STR_ID: 4ikz |STR_LEN: 541 |STR_TIME: 0.0685269832611084
> STR_ID: 5ik0 |STR_LEN: 651 |STR_TIME: 0.10235285758972168
> STR_ID: 5ik1 |STR_LEN: 676 |STR_TIME: 0.08982706069946289
> STR_ID: 5ik2 |STR_LEN: 7565 |STR_TIME: 1.150529146194458
> STR_ID: 5ik3 |STR_LEN: 1557 |STR_TIME: 0.23137998580932617
> STR_ID: 5ik4 |STR_LEN: 864 |STR_TIME: 0.1413571834564209
> STR_ID: 5ik5 |STR_LEN: 856 |STR_TIME: 0.25733017921447754
> STR_ID: 5ik6 |STR_LEN: 776 |STR_TIME: 0.10076189041137695
> STR_ID: 5ik7 |STR_LEN: 1223 |STR_TIME: 0.28745388984680176
> STR_ID: 5ik8 |STR_LEN: 1316 |STR_TIME: 0.2808859348297119
> STR_ID: 5ik9 |STR_LEN: 853 |STR_TIME: 0.10640525817871094
> STR_ID: 5ika |STR_LEN: 613 |STR_TIME: 0.10329699516296387
> STR_ID: 5ikb |STR_LEN: 472 |STR_TIME: 0.10084295272827148
> STR_ID: 5ikc |STR_LEN: 1416 |STR_TIME: 0.19191193580627441
> STR_ID: 5ikd |STR_LEN: 1023 |STR_TIME: 0.1783607006072998
> STR_ID: 5ike |STR_LEN: 532 |STR_TIME: 0.06087994575500488
> STR_ID: 5ikf |STR_LEN: 319 |STR_TIME: 0.08276104927062988
> STR_ID: 5ikg |STR_LEN: 573 |STR_TIME: 0.0620119571685791
> STR_ID: 5ikh |STR_LEN: 722 |STR_TIME: 0.15691208839416504
> STR_ID: 5iki |STR_LEN: 839 |STR_TIME: 0.12610316276550293
> STR_ID: 5ikj |STR_LEN: 587 |STR_TIME: 0.17297887802124023
> STR_ID: 5ikk |STR_LEN: 819 |STR_TIME: 0.19804024696350098
> STR_ID: 5ikl |STR_LEN: 1510 |STR_TIME: 0.2581019401550293
> STR_ID: 5ikm |STR_LEN: 555 |STR_TIME: 0.05811786651611328
> STR_ID: 5ikn |STR_LEN: 5604 |STR_TIME: 1.3163678646087646
> STR_ID: 5iko |STR_LEN: 896 |STR_TIME: 0.1229100227355957
> STR_ID: 5ikp |STR_LEN: 808 |STR_TIME: 0.19947600364685059
> STR_ID: 5ikq |STR_LEN: 1538 |STR_TIME: 0.4280719757080078
> STR_ID: 5ikr |STR_LEN: 1614 |STR_TIME: 0.4523661136627197
> STR_ID: 5iks |STR_LEN: 220 |STR_TIME: 0.02587604522705078
> STR_ID: 5ikt |STR_LEN: 1544 |STR_TIME: 0.41633105278015137
> STR_ID: 5iku |STR_LEN: 455 |STR_TIME: 0.07307910919189453
> STR_ID: 5ikv |STR_LEN: 1543 |STR_TIME: 0.443554162979126
> STR_ID: 5ikw |STR_LEN: 387 |STR_TIME: 0.0528569221496582
> STR_ID: 5ikx |STR_LEN: 1514 |STR_TIME: 0.27567577362060547
> STR_ID: 5iky |STR_LEN: 1249 |STR_TIME: 0.21338701248168945
> STR_ID: 5ikz |STR_LEN: 1256 |STR_TIME: 0.18466567993164062
>> FINISH_DIR: ./data/i/ik/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 3483 |DIR_TIME: 27.3177490234375 

>> START_DIR: ./data/i/il/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1il0 |STR_LEN: 828 |STR_TIME: 0.13570094108581543
> STR_ID: 1il1 |STR_LEN: 698 |STR_TIME: 0.0683281421661377
> STR_ID: 1il2 |STR_LEN: 1721 |STR_TIME: 0.28031325340270996
> STR_ID: 1il3 |STR_LEN: 285 |STR_TIME: 0.041484832763671875
> STR_ID: 1il4 |STR_LEN: 284 |STR_TIME: 0.03902888298034668
> STR_ID: 1il5 |STR_LEN: 566 |STR_TIME: 0.07972002029418945
> STR_ID: 1il6 |STR_LEN: 166 |STR_TIME: 0.04627871513366699
> STR_ID: 1il8 |STR_LEN: 142 |STR_TIME: 0.04222297668457031
> STR_ID: 1il9 |STR_LEN: 284 |STR_TIME: 0.03950381278991699
> STR_ID: 1ilc |STR_LEN: 186 |STR_TIME: 0.07706904411315918
> STR_ID: 1ild |STR_LEN: 280 |STR_TIME: 0.03809928894042969
> STR_ID: 1ile |STR_LEN: 1145 |STR_TIME: 0.12913799285888672
> STR_ID: 1ilf |STR_LEN: 141 |STR_TIME: 1.1963319778442383
> STR_ID: 1ilg |STR_LEN: 520 |STR_TIME: 0.09337592124938965
> STR_ID: 1ilh |STR_LEN: 437 |STR_TIME: 0.04233503341674805
> STR_ID: 1ilk |STR_LEN: 279 |STR_TIME: 0.026500225067138672
> STR_ID: 1ilo |STR_LEN: 77 |STR_TIME: 0.5930070877075195
> STR_ID: 1ilp |STR_LEN: 161 |STR_TIME: 1.140538215637207
> STR_ID: 1ilq |STR_LEN: 161 |STR_TIME: 0.04669332504272461
> STR_ID: 1ilr |STR_LEN: 428 |STR_TIME: 0.16510319709777832
> STR_ID: 1ils |STR_LEN: 840 |STR_TIME: 0.10698294639587402
> STR_ID: 1ilt |STR_LEN: 286 |STR_TIME: 0.006953001022338867
> STR_ID: 1ilu |STR_LEN: 2264 |STR_TIME: 0.3510119915008545
> STR_ID: 1ilv |STR_LEN: 745 |STR_TIME: 0.07444024085998535
> STR_ID: 1ilw |STR_LEN: 267 |STR_TIME: 0.028534889221191406
> STR_ID: 1ilx |STR_LEN: 2568 |STR_TIME: 0.1469888687133789
> STR_ID: 1ily |STR_LEN: 90 |STR_TIME: 0.8366007804870605
> STR_ID: 1ilz |STR_LEN: 296 |STR_TIME: 0.03939008712768555
> STR_ID: 2il1 |STR_LEN: 196 |STR_TIME: 0.026236295700073242
> STR_ID: 2il2 |STR_LEN: 921 |STR_TIME: 0.18780803680419922
> STR_ID: 2il3 |STR_LEN: 556 |STR_TIME: 0.06254124641418457
> STR_ID: 2il4 |STR_LEN: 152 |STR_TIME: 0.015436172485351562
> STR_ID: 2il5 |STR_LEN: 245 |STR_TIME: 0.026630163192749023
> STR_ID: 2il6 |STR_LEN: 166 |STR_TIME: 1.954545021057129
> STR_ID: 2il8 |STR_LEN: 142 |STR_TIME: 1.7268109321594238
> STR_ID: 2il9 |STR_LEN: 267 |STR_TIME: 0.10292816162109375
> STR_ID: 2ila |STR_LEN: 145 |STR_TIME: 0.0039310455322265625
> STR_ID: 2ili |STR_LEN: 570 |STR_TIME: 0.05390787124633789
> STR_ID: 2ilk |STR_LEN: 461 |STR_TIME: 0.031646013259887695
> STR_ID: 2ill |STR_LEN: 291 |STR_TIME: 0.030618667602539062
> STR_ID: 2ilm |STR_LEN: 530 |STR_TIME: 0.054112911224365234
> STR_ID: 2iln |STR_LEN: 875 |STR_TIME: 0.3285689353942871
> STR_ID: 2ilp |STR_LEN: 1434 |STR_TIME: 0.13413596153259277
> STR_ID: 2ilr |STR_LEN: 393 |STR_TIME: 0.035980224609375
> STR_ID: 2ilt |STR_LEN: 452 |STR_TIME: 0.04131913185119629
> STR_ID: 2ilu |STR_LEN: 512 |STR_TIME: 0.10958003997802734
> STR_ID: 2ilv |STR_LEN: 608 |STR_TIME: 0.06208181381225586
> STR_ID: 2ilx |STR_LEN: 219 |STR_TIME: 0.7311630249023438
> STR_ID: 2ily |STR_LEN: 599 |STR_TIME: 0.0703742504119873
> STR_ID: 2ilz |STR_LEN: 654 |STR_TIME: 0.06945300102233887
> STR_ID: 3il0 |STR_LEN: 322 |STR_TIME: 0.04122591018676758
> STR_ID: 3il1 |STR_LEN: 1613 |STR_TIME: 0.20638704299926758
> STR_ID: 3il2 |STR_LEN: 576 |STR_TIME: 0.07545089721679688
> STR_ID: 3il3 |STR_LEN: 321 |STR_TIME: 0.043576955795288086
> STR_ID: 3il4 |STR_LEN: 1319 |STR_TIME: 0.21848392486572266
> STR_ID: 3il5 |STR_LEN: 1411 |STR_TIME: 0.18901395797729492
> STR_ID: 3il6 |STR_LEN: 439 |STR_TIME: 0.08011198043823242
> STR_ID: 3il7 |STR_LEN: 767 |STR_TIME: 0.09571719169616699
> STR_ID: 3il8 |STR_LEN: 203 |STR_TIME: 0.013496875762939453
> STR_ID: 3il9 |STR_LEN: 1014 |STR_TIME: 0.10291409492492676
> STR_ID: 3ila |STR_LEN: 1394 |STR_TIME: 0.23967385292053223
> STR_ID: 3ilb |STR_LEN: 312 |STR_TIME: 0.04545903205871582
> STR_ID: 3ilc |STR_LEN: 230 |STR_TIME: 0.025655031204223633
> STR_ID: 3ild |STR_LEN: 149 |STR_TIME: 0.021681785583496094
> STR_ID: 3ile |STR_LEN: 150 |STR_TIME: 0.022243022918701172
> STR_ID: 3ilf |STR_LEN: 593 |STR_TIME: 0.04861593246459961
> STR_ID: 3ilg |STR_LEN: 161 |STR_TIME: 0.06414294242858887
> STR_ID: 3ilh |STR_LEN: 147 |STR_TIME: 0.018604755401611328
> STR_ID: 3ili |STR_LEN: 454 |STR_TIME: 0.033345937728881836
> STR_ID: 3ilj |STR_LEN: 369 |STR_TIME: 0.028714895248413086
> STR_ID: 3ilk |STR_LEN: 599 |STR_TIME: 0.07545185089111328
> STR_ID: 3ill |STR_LEN: 347 |STR_TIME: 0.027531862258911133
> STR_ID: 3ilm |STR_LEN: 645 |STR_TIME: 0.0870211124420166
> STR_ID: 3iln |STR_LEN: 1109 |STR_TIME: 0.11588501930236816
> STR_ID: 3ilo |STR_LEN: 529 |STR_TIME: 0.045404911041259766
> STR_ID: 3ilp |STR_LEN: 599 |STR_TIME: 0.07149291038513184
> STR_ID: 3ilq |STR_LEN: 496 |STR_TIME: 0.09551501274108887
> STR_ID: 3ilr |STR_LEN: 698 |STR_TIME: 0.06394100189208984
> STR_ID: 3ils |STR_LEN: 436 |STR_TIME: 0.04080009460449219
> STR_ID: 3ilt |STR_LEN: 938 |STR_TIME: 0.10708403587341309
> STR_ID: 3ilu |STR_LEN: 1449 |STR_TIME: 0.15459203720092773
> STR_ID: 3ilv |STR_LEN: 788 |STR_TIME: 0.08505773544311523
> STR_ID: 3ilw |STR_LEN: 1610 |STR_TIME: 0.21361708641052246
> STR_ID: 3ilx |STR_LEN: 480 |STR_TIME: 0.044605255126953125
> STR_ID: 3ily |STR_LEN: 351 |STR_TIME: 0.039685964584350586
> STR_ID: 3ilz |STR_LEN: 745 |STR_TIME: 0.05008387565612793
> STR_ID: 4il0 |STR_LEN: 3933 |STR_TIME: 0.7464737892150879
> STR_ID: 4il1 |STR_LEN: 2254 |STR_TIME: 0.38190221786499023
> STR_ID: 4il2 |STR_LEN: 2021 |STR_TIME: 0.3756430149078369
> STR_ID: 4il3 |STR_LEN: 855 |STR_TIME: 0.1694800853729248
> STR_ID: 4il4 |STR_LEN: 1615 |STR_TIME: 0.30632901191711426
> STR_ID: 4il5 |STR_LEN: 907 |STR_TIME: 0.09749197959899902
> STR_ID: 4il6 |STR_LEN: 7584 |STR_TIME: 1.2586069107055664
> STR_ID: 4il7 |STR_LEN: 187 |STR_TIME: 0.02285170555114746
> STR_ID: 4il8 |STR_LEN: 788 |STR_TIME: 0.0867776870727539
> STR_ID: 4il9 |STR_LEN: 1697 |STR_TIME: 0.41043591499328613
> STR_ID: 4ila |STR_LEN: 1622 |STR_TIME: 0.26690196990966797
> STR_ID: 4ilb |STR_LEN: 1688 |STR_TIME: 0.30515289306640625
> STR_ID: 4ilc |STR_LEN: 1647 |STR_TIME: 0.294360876083374
> STR_ID: 4ild |STR_LEN: 496 |STR_TIME: 0.08869385719299316
> STR_ID: 4ile |STR_LEN: 232 |STR_TIME: 0.027385950088500977
> STR_ID: 4ilf |STR_LEN: 1144 |STR_TIME: 0.07338905334472656
> STR_ID: 4ilg |STR_LEN: 1508 |STR_TIME: 0.23892879486083984
> STR_ID: 4ilh |STR_LEN: 1063 |STR_TIME: 0.11701679229736328
> STR_ID: 4ili |STR_LEN: 582 |STR_TIME: 0.13876605033874512
> STR_ID: 4ilj |STR_LEN: 874 |STR_TIME: 0.11157894134521484
> STR_ID: 4ilk |STR_LEN: 1067 |STR_TIME: 0.15170884132385254
> STR_ID: 4ill |STR_LEN: 604 |STR_TIME: 0.101409912109375
> STR_ID: 4ilm |STR_LEN: 2353 |STR_TIME: 0.40668487548828125
> STR_ID: 4ilo |STR_LEN: 672 |STR_TIME: 0.12725305557250977
> STR_ID: 4ilq |STR_LEN: 158 |STR_TIME: 0.048873186111450195
> STR_ID: 4ilr |STR_LEN: 279 |STR_TIME: 0.041890859603881836
> STR_ID: 4ils |STR_LEN: 1306 |STR_TIME: 0.1538071632385254
> STR_ID: 4ilt |STR_LEN: 821 |STR_TIME: 0.1443619728088379
> STR_ID: 4ilu |STR_LEN: 247 |STR_TIME: 0.030872106552124023
> STR_ID: 4ilv |STR_LEN: 515 |STR_TIME: 0.05907011032104492
> STR_ID: 4ilw |STR_LEN: 852 |STR_TIME: 0.09984779357910156
> STR_ID: 4ilx |STR_LEN: 519 |STR_TIME: 0.08199787139892578
> STR_ID: 4ily |STR_LEN: 1004 |STR_TIME: 0.09990096092224121
> STR_ID: 4ilz |STR_LEN: 475 |STR_TIME: 0.06293916702270508
> STR_ID: 5il0 |STR_LEN: 827 |STR_TIME: 0.1292438507080078
> STR_ID: 5il1 |STR_LEN: 828 |STR_TIME: 0.09480905532836914
> STR_ID: 5il2 |STR_LEN: 868 |STR_TIME: 0.09900903701782227
> STR_ID: 5il3 |STR_LEN: 1011 |STR_TIME: 0.13854622840881348
> STR_ID: 5il5 |STR_LEN: 676 |STR_TIME: 0.15684771537780762
> STR_ID: 5il6 |STR_LEN: 937 |STR_TIME: 0.20790505409240723
> STR_ID: 5il7 |STR_LEN: 979 |STR_TIME: 0.12361502647399902
> STR_ID: 5il8 |STR_LEN: 751 |STR_TIME: 0.14429998397827148
> STR_ID: 5il9 |STR_LEN: 1578 |STR_TIME: 0.1411268711090088
> STR_ID: 5ila |STR_LEN: 436 |STR_TIME: 0.054216861724853516
> STR_ID: 5ilb |STR_LEN: 1974 |STR_TIME: 0.23759198188781738
> STR_ID: 5ilc |STR_LEN: 276 |STR_TIME: 0.02486705780029297
> STR_ID: 5ild |STR_LEN: 735 |STR_TIME: 0.13675332069396973
> STR_ID: 5ile |STR_LEN: 345 |STR_TIME: 0.02958083152770996
> STR_ID: 5ilf |STR_LEN: 267 |STR_TIME: 0.020055055618286133
> STR_ID: 5ilg |STR_LEN: 785 |STR_TIME: 0.07666206359863281
> STR_ID: 5ilh |STR_LEN: 755 |STR_TIME: 0.10920095443725586
> STR_ID: 5ili |STR_LEN: 915 |STR_TIME: 0.1389760971069336
> STR_ID: 5ilj |STR_LEN: 903 |STR_TIME: 0.11037588119506836
> STR_ID: 5ilk |STR_LEN: 680 |STR_TIME: 0.13624095916748047
> STR_ID: 5ilm |STR_LEN: 385 |STR_TIME: 0.030683040618896484
> STR_ID: 5iln |STR_LEN: 1183 |STR_TIME: 0.18520116806030273
> STR_ID: 5ilo |STR_LEN: 643 |STR_TIME: 0.10373473167419434
> STR_ID: 5ilp |STR_LEN: 275 |STR_TIME: 0.030183792114257812
> STR_ID: 5ilq |STR_LEN: 1057 |STR_TIME: 0.17554688453674316
> STR_ID: 5ilr |STR_LEN: 260 |STR_TIME: 0.025107145309448242
> STR_ID: 5ils |STR_LEN: 215 |STR_TIME: 0.0587160587310791
