>> START_DIR: ./data/c/c0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1c01 |STR_LEN: 76 |STR_TIME: 0.5504021644592285
> STR_ID: 3cjm |STR_LEN: 615 |STR_TIME: 0.05304598808288574
> STR_ID: 3cjn |STR_LEN: 289 |STR_TIME: 0.027344226837158203
> STR_ID: 3cjo |STR_LEN: 989 |STR_TIME: 0.16102194786071777
> STR_ID: 3cjp |STR_LEN: 871 |STR_TIME: 0.10141491889953613
> STR_ID: 3cjq |STR_LEN: 1363 |STR_TIME: 0.23729991912841797
> STR_ID: 3cjr |STR_LEN: 696 |STR_TIME: 0.07766008377075195
> STR_ID: 3cjs |STR_LEN: 456 |STR_TIME: 0.04474973678588867
> STR_ID: 3cjt |STR_LEN: 4728 |STR_TIME: 0.6113839149475098
> STR_ID: 3cjw |STR_LEN: 207 |STR_TIME: 0.031226158142089844
> STR_ID: 3cjx |STR_LEN: 1468 |STR_TIME: 0.20805978775024414
> STR_ID: 3cjy |STR_LEN: 454 |STR_TIME: 0.04394888877868652
> STR_ID: 3cjz |STR_LEN: 141 |STR_TIME: 0.014976024627685547
> STR_ID: 4cj0 |STR_LEN: 1470 |STR_TIME: 0.2140028476715088
> STR_ID: 4cj1 |STR_LEN: 1396 |STR_TIME: 0.14022397994995117
> STR_ID: 4cj2 |STR_LEN: 741 |STR_TIME: 0.09967803955078125
> STR_ID: 4cj3 |STR_LEN: 450 |STR_TIME: 0.05833077430725098
> STR_ID: 4cj4 |STR_LEN: 451 |STR_TIME: 0.055272817611694336
> STR_ID: 4cj5 |STR_LEN: 410 |STR_TIME: 0.05754971504211426
> STR_ID: 4cj6 |STR_LEN: 559 |STR_TIME: 0.10004711151123047
> STR_ID: 4cj7 |STR_LEN: 854 |STR_TIME: 0.1305372714996338
> STR_ID: 4cj8 |STR_LEN: 3892 |STR_TIME: 0.7706699371337891
> STR_ID: 4cj9 |STR_LEN: 2414 |STR_TIME: 0.34973621368408203
> STR_ID: 4cja |STR_LEN: 924 |STR_TIME: 0.2384200096130371
> STR_ID: 4cjb |STR_LEN: 1064 |STR_TIME: 0.17531394958496094
> STR_ID: 4cjc |STR_LEN: 961 |STR_TIME: 0.22615385055541992
> STR_ID: 4cjd |STR_LEN: 227 |STR_TIME: 0.024434804916381836
> STR_ID: 4cje |STR_LEN: 419 |STR_TIME: 0.06034088134765625
> STR_ID: 4cjf |STR_LEN: 415 |STR_TIME: 0.05404400825500488
> STR_ID: 4cjg |STR_LEN: 320 |STR_TIME: 0.034039974212646484
> STR_ID: 4cjk |STR_LEN: 441 |STR_TIME: 0.05686831474304199
> STR_ID: 4cjl |STR_LEN: 217 |STR_TIME: 0.02541494369506836
> STR_ID: 4cjm |STR_LEN: 535 |STR_TIME: 0.16383576393127441
> STR_ID: 4cjn |STR_LEN: 1590 |STR_TIME: 0.3107876777648926
> STR_ID: 4cjo |STR_LEN: 191 |STR_TIME: 0.020770788192749023
> STR_ID: 4cjp |STR_LEN: 396 |STR_TIME: 0.053879737854003906
> STR_ID: 4cjq |STR_LEN: 466 |STR_TIME: 0.05593585968017578
> STR_ID: 4cjr |STR_LEN: 473 |STR_TIME: 0.05645012855529785
> STR_ID: 4cjs |STR_LEN: 482 |STR_TIME: 0.060510873794555664
> STR_ID: 4cjt |STR_LEN: 453 |STR_TIME: 0.10836005210876465
> STR_ID: 4cju |STR_LEN: 456 |STR_TIME: 0.05798912048339844
> STR_ID: 4cjv |STR_LEN: 407 |STR_TIME: 0.05658078193664551
> STR_ID: 4cjw |STR_LEN: 397 |STR_TIME: 0.05413818359375
> STR_ID: 4cjx |STR_LEN: 921 |STR_TIME: 0.1165168285369873
> STR_ID: 4cjz |STR_LEN: 336 |STR_TIME: 0.0975182056427002
> STR_ID: 5cj0 |STR_LEN: 508 |STR_TIME: 0.07849001884460449
> STR_ID: 5cj1 |STR_LEN: 948 |STR_TIME: 0.16024494171142578
> STR_ID: 5cj2 |STR_LEN: 2030 |STR_TIME: 0.29432201385498047
> STR_ID: 5cj3 |STR_LEN: 423 |STR_TIME: 0.08814096450805664
> STR_ID: 5cj4 |STR_LEN: 772 |STR_TIME: 0.15038275718688965
> STR_ID: 5cj5 |STR_LEN: 1327 |STR_TIME: 0.25402402877807617
> STR_ID: 5cj6 |STR_LEN: 390 |STR_TIME: 0.04252791404724121
> STR_ID: 5cj7 |STR_LEN: 513 |STR_TIME: 0.07998299598693848
> STR_ID: 5cj8 |STR_LEN: 246 |STR_TIME: 0.03974485397338867
> STR_ID: 5cj9 |STR_LEN: 221 |STR_TIME: 0.0242002010345459
> STR_ID: 5cjb |STR_LEN: 274 |STR_TIME: 0.04893016815185547
> STR_ID: 5cje |STR_LEN: 467 |STR_TIME: 0.11344003677368164
> STR_ID: 5cjf |STR_LEN: 505 |STR_TIME: 0.05153083801269531
> STR_ID: 5cjh |STR_LEN: 3044 |STR_TIME: 0.31005024909973145
> STR_ID: 5cjj |STR_LEN: 429 |STR_TIME: 0.0795602798461914
> STR_ID: 5cjl |STR_LEN: 596 |STR_TIME: 0.10767841339111328
> STR_ID: 5cjm |STR_LEN: 1090 |STR_TIME: 0.17043590545654297
> STR_ID: 5cjn |STR_LEN: 1269 |STR_TIME: 0.1233670711517334
> STR_ID: 5cjo |STR_LEN: 1373 |STR_TIME: 0.3702211380004883
> STR_ID: 5cjp |STR_LEN: 1578 |STR_TIME: 0.30390286445617676
> STR_ID: 5cjq |STR_LEN: 634 |STR_TIME: 0.10496997833251953
> STR_ID: 5cjs |STR_LEN: 1261 |STR_TIME: 0.29369091987609863
> STR_ID: 5cjt |STR_LEN: 2133 |STR_TIME: 0.5322399139404297
> STR_ID: 5cju |STR_LEN: 2135 |STR_TIME: 0.5399680137634277
> STR_ID: 5cjv |STR_LEN: 2131 |STR_TIME: 0.5871968269348145
> STR_ID: 5cjw |STR_LEN: 2134 |STR_TIME: 0.5542919635772705
> STR_ID: 5cjx |STR_LEN: 2968 |STR_TIME: 0.7797930240631104
> STR_ID: 5cjy |STR_LEN: 110 |STR_TIME: 0.016560077667236328
> STR_ID: 5cjz |STR_LEN: 1533 |STR_TIME: 0.13097596168518066
>> FINISH_DIR: ./data/c/cj/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 3336 |DIR_TIME: 26.021578073501587 

>> START_DIR: ./data/c/ck/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1ck0 |STR_LEN: 460 |STR_TIME: 0.16304683685302734
> STR_ID: 1ck1 |STR_LEN: 323 |STR_TIME: 0.044329166412353516
> STR_ID: 1ck2 |STR_LEN: 104 |STR_TIME: 0.035307884216308594
> STR_ID: 1ck3 |STR_LEN: 339 |STR_TIME: 0.04531502723693848
> STR_ID: 1ck4 |STR_LEN: 603 |STR_TIME: 0.08583712577819824
> STR_ID: 1ck6 |STR_LEN: 550 |STR_TIME: 0.06027698516845703
> STR_ID: 1ck7 |STR_LEN: 732 |STR_TIME: 0.15553498268127441
> STR_ID: 1cka |STR_LEN: 185 |STR_TIME: 0.019773244857788086
> STR_ID: 1ckb |STR_LEN: 133 |STR_TIME: 0.01707601547241211
> STR_ID: 1ckc |STR_LEN: 393 |STR_TIME: 0.02754497528076172
> STR_ID: 1ckd |STR_LEN: 384 |STR_TIME: 0.02733016014099121
> STR_ID: 1cke |STR_LEN: 369 |STR_TIME: 0.04143881797790527
> STR_ID: 1ckf |STR_LEN: 399 |STR_TIME: 0.02983880043029785
> STR_ID: 1ckg |STR_LEN: 563 |STR_TIME: 0.05362510681152344
> STR_ID: 1ckh |STR_LEN: 368 |STR_TIME: 0.029404163360595703
> STR_ID: 1cki |STR_LEN: 675 |STR_TIME: 0.1512603759765625
> STR_ID: 1ckj |STR_LEN: 626 |STR_TIME: 0.11412668228149414
> STR_ID: 1ckk |STR_LEN: 178 |STR_TIME: 2.1547141075134277
> STR_ID: 1ckl |STR_LEN: 830 |STR_TIME: 0.21855497360229492
> STR_ID: 1ckm |STR_LEN: 996 |STR_TIME: 0.1309959888458252
> STR_ID: 1ckn |STR_LEN: 979 |STR_TIME: 0.29558300971984863
> STR_ID: 1cko |STR_LEN: 319 |STR_TIME: 0.053269147872924805
> STR_ID: 1ckp |STR_LEN: 372 |STR_TIME: 0.05181097984313965
> STR_ID: 1ckq |STR_LEN: 425 |STR_TIME: 0.05115795135498047
> STR_ID: 1ckr |STR_LEN: 159 |STR_TIME: 1.1668381690979004
> STR_ID: 1cks |STR_LEN: 457 |STR_TIME: 0.044104814529418945
> STR_ID: 1ckt |STR_LEN: 178 |STR_TIME: 0.02515411376953125
> STR_ID: 1cku |STR_LEN: 506 |STR_TIME: 0.04624295234680176
> STR_ID: 1ckv |STR_LEN: 141 |STR_TIME: 0.7840592861175537
> STR_ID: 1ckw |STR_LEN: 25 |STR_TIME: 0.10886812210083008
> STR_ID: 1ckx |STR_LEN: 26 |STR_TIME: 0.17534899711608887
> STR_ID: 1cky |STR_LEN: 26 |STR_TIME: 0.08804988861083984
> STR_ID: 1ckz |STR_LEN: 25 |STR_TIME: 0.10263395309448242
> STR_ID: 2ck0 |STR_LEN: 488 |STR_TIME: 0.07383298873901367
> STR_ID: 2ck1 |STR_LEN: 266 |STR_TIME: 0.07342100143432617
> STR_ID: 2ck2 |STR_LEN: 301 |STR_TIME: 0.030402183532714844
> STR_ID: 2ck3 |STR_LEN: 5558 |STR_TIME: 0.6159360408782959
> STR_ID: 2ck4 |STR_LEN: 38 |STR_TIME: 0.2778010368347168
> STR_ID: 2ck5 |STR_LEN: 31 |STR_TIME: 0.263200044631958
> STR_ID: 2cka |STR_LEN: 58 |STR_TIME: 0.4536750316619873
> STR_ID: 2ckb |STR_LEN: 1646 |STR_TIME: 0.33069300651550293
> STR_ID: 2ckc |STR_LEN: 60 |STR_TIME: 0.5772578716278076
> STR_ID: 2ckd |STR_LEN: 601 |STR_TIME: 0.0977928638458252
> STR_ID: 2cke |STR_LEN: 1265 |STR_TIME: 0.29428601264953613
> STR_ID: 2ckf |STR_LEN: 2918 |STR_TIME: 0.3700740337371826
> STR_ID: 2ckg |STR_LEN: 526 |STR_TIME: 0.07714486122131348
> STR_ID: 2ckh |STR_LEN: 304 |STR_TIME: 0.05033707618713379
> STR_ID: 2cki |STR_LEN: 1138 |STR_TIME: 0.16385579109191895
> STR_ID: 2ckj |STR_LEN: 5137 |STR_TIME: 0.932452917098999
> STR_ID: 2ckk |STR_LEN: 344 |STR_TIME: 0.030839204788208008
> STR_ID: 2ckl |STR_LEN: 323 |STR_TIME: 0.037470340728759766
> STR_ID: 2ckm |STR_LEN: 737 |STR_TIME: 0.19661903381347656
> STR_ID: 2ckn |STR_LEN: 95 |STR_TIME: 0.6647229194641113
> STR_ID: 2cko |STR_LEN: 1109 |STR_TIME: 0.16919994354248047
> STR_ID: 2ckp |STR_LEN: 617 |STR_TIME: 0.0917809009552002
> STR_ID: 2ckq |STR_LEN: 805 |STR_TIME: 0.11547493934631348
> STR_ID: 2ckr |STR_LEN: 1158 |STR_TIME: 0.19884014129638672
> STR_ID: 2cks |STR_LEN: 1265 |STR_TIME: 0.12341499328613281
> STR_ID: 2cku |STR_LEN: 89 |STR_TIME: 0.4487030506134033
> STR_ID: 2ckw |STR_LEN: 758 |STR_TIME: 0.08147096633911133
> STR_ID: 2ckx |STR_LEN: 182 |STR_TIME: 0.07217097282409668
> STR_ID: 2cky |STR_LEN: 178 |STR_TIME: 0.06338930130004883
> STR_ID: 2ckz |STR_LEN: 541 |STR_TIME: 0.08343029022216797
> STR_ID: 3ck0 |STR_LEN: 436 |STR_TIME: 0.0668330192565918
> STR_ID: 3ck1 |STR_LEN: 593 |STR_TIME: 0.05725812911987305
> STR_ID: 3ck2 |STR_LEN: 311 |STR_TIME: 0.032282114028930664
> STR_ID: 3ck4 |STR_LEN: 796 |STR_TIME: 0.1296088695526123
> STR_ID: 3ck5 |STR_LEN: 1745 |STR_TIME: 0.22710394859313965
> STR_ID: 3ck6 |STR_LEN: 1914 |STR_TIME: 0.2426280975341797
> STR_ID: 3ck7 |STR_LEN: 3326 |STR_TIME: 0.4353001117706299
> STR_ID: 3ck8 |STR_LEN: 2006 |STR_TIME: 0.23853182792663574
> STR_ID: 3ck9 |STR_LEN: 1781 |STR_TIME: 0.24433016777038574
> STR_ID: 3cka |STR_LEN: 1155 |STR_TIME: 0.11218500137329102
> STR_ID: 3ckb |STR_LEN: 1644 |STR_TIME: 0.2480311393737793
> STR_ID: 3ckc |STR_LEN: 2241 |STR_TIME: 0.19933485984802246
> STR_ID: 3ckd |STR_LEN: 808 |STR_TIME: 0.17737388610839844
> STR_ID: 3cke |STR_LEN: 1424 |STR_TIME: 0.20725107192993164
> STR_ID: 3ckf |STR_LEN: 657 |STR_TIME: 0.05285787582397461
> STR_ID: 3ckg |STR_LEN: 506 |STR_TIME: 0.040673017501831055
> STR_ID: 3ckh |STR_LEN: 480 |STR_TIME: 0.10555791854858398
> STR_ID: 3cki |STR_LEN: 569 |STR_TIME: 0.07323026657104492
> STR_ID: 3ckj |STR_LEN: 407 |STR_TIME: 0.04883313179016113
> STR_ID: 3ckk |STR_LEN: 433 |STR_TIME: 0.03947305679321289
> STR_ID: 3ckl |STR_LEN: 1260 |STR_TIME: 0.14313793182373047
> STR_ID: 3ckm |STR_LEN: 673 |STR_TIME: 0.07424592971801758
> STR_ID: 3ckn |STR_LEN: 339 |STR_TIME: 0.04497027397155762
> STR_ID: 3cko |STR_LEN: 328 |STR_TIME: 0.0450291633605957
> STR_ID: 3ckp |STR_LEN: 1328 |STR_TIME: 0.2174839973449707
> STR_ID: 3ckq |STR_LEN: 309 |STR_TIME: 0.04887509346008301
> STR_ID: 3ckr |STR_LEN: 1227 |STR_TIME: 0.1847057342529297
> STR_ID: 3cks |STR_LEN: 475 |STR_TIME: 0.09383893013000488
> STR_ID: 3ckt |STR_LEN: 325 |STR_TIME: 0.03262186050415039
> STR_ID: 3cku |STR_LEN: 574 |STR_TIME: 0.0626838207244873
> STR_ID: 3ckv |STR_LEN: 352 |STR_TIME: 0.04935193061828613
> STR_ID: 3ckw |STR_LEN: 528 |STR_TIME: 0.051878929138183594
> STR_ID: 3ckx |STR_LEN: 304 |STR_TIME: 0.04319477081298828
> STR_ID: 3cky |STR_LEN: 1576 |STR_TIME: 0.21614909172058105
> STR_ID: 3ckz |STR_LEN: 574 |STR_TIME: 0.061300039291381836
> STR_ID: 4ck0 |STR_LEN: 338 |STR_TIME: 0.05579710006713867
> STR_ID: 4ck1 |STR_LEN: 441 |STR_TIME: 0.05469703674316406
> STR_ID: 4ck2 |STR_LEN: 414 |STR_TIME: 0.05234813690185547
> STR_ID: 4ck3 |STR_LEN: 426 |STR_TIME: 0.09536600112915039
> STR_ID: 4ck4 |STR_LEN: 824 |STR_TIME: 0.0857231616973877
> STR_ID: 4ck5 |STR_LEN: 1193 |STR_TIME: 0.033720970153808594
> STR_ID: 4ck6 |STR_LEN: 1206 |STR_TIME: 0.038556814193725586
> STR_ID: 4ck7 |STR_LEN: 1206 |STR_TIME: 0.03315401077270508
> STR_ID: 4ck8 |STR_LEN: 927 |STR_TIME: 0.2116529941558838
> STR_ID: 4ck9 |STR_LEN: 461 |STR_TIME: 0.08394598960876465
> STR_ID: 4cka |STR_LEN: 440 |STR_TIME: 0.09362912178039551
> STR_ID: 4ckb |STR_LEN: 2219 |STR_TIME: 0.5504400730133057
> STR_ID: 4ckc |STR_LEN: 2291 |STR_TIME: 0.5614681243896484
> STR_ID: 4ckd |STR_LEN: 4968 |STR_TIME: 1.0899138450622559
> STR_ID: 4cke |STR_LEN: 2255 |STR_TIME: 0.6764490604400635
> STR_ID: 4ckg |STR_LEN: 1464 |STR_TIME: 0.3425881862640381
> STR_ID: 4ckh |STR_LEN: 1464 |STR_TIME: 0.3143191337585449
> STR_ID: 4cki |STR_LEN: 522 |STR_TIME: 0.07506108283996582
> STR_ID: 4ckj |STR_LEN: 417 |STR_TIME: 0.07248806953430176
> STR_ID: 4ckk |STR_LEN: 2993 |STR_TIME: 0.5661520957946777
> STR_ID: 4ckl |STR_LEN: 1169 |STR_TIME: 0.18744826316833496
> STR_ID: 4ckm |STR_LEN: 581 |STR_TIME: 0.07898998260498047
> STR_ID: 4ckn |STR_LEN: 711 |STR_TIME: 0.17254924774169922
> STR_ID: 4ckp |STR_LEN: 1109 |STR_TIME: 0.26705503463745117
> STR_ID: 4ckq |STR_LEN: 1042 |STR_TIME: 0.10215497016906738
> STR_ID: 4ckr |STR_LEN: 339 |STR_TIME: 0.06221795082092285
> STR_ID: 4ckt |STR_LEN: 278 |STR_TIME: 0.04152226448059082
> STR_ID: 4cku |STR_LEN: 3141 |STR_TIME: 0.4236741065979004
> STR_ID: 4ckv |STR_LEN: 180 |STR_TIME: 0.02433013916015625
> STR_ID: 4ckw |STR_LEN: 494 |STR_TIME: 0.11734223365783691
> STR_ID: 4ckx |STR_LEN: 170 |STR_TIME: 0.024816036224365234
> STR_ID: 4cky |STR_LEN: 284 |STR_TIME: 0.032315731048583984
> STR_ID: 4ckz |STR_LEN: 278 |STR_TIME: 0.039002180099487305
> STR_ID: 5ck0 |STR_LEN: 1307 |STR_TIME: 0.11992907524108887
> STR_ID: 5ck1 |STR_LEN: 1407 |STR_TIME: 0.17263007164001465
> STR_ID: 5ck3 |STR_LEN: 999 |STR_TIME: 0.164902925491333
> STR_ID: 5ck4 |STR_LEN: 844 |STR_TIME: 0.1433730125427246
> STR_ID: 5ck5 |STR_LEN: 963 |STR_TIME: 0.18245887756347656
> STR_ID: 5ck6 |STR_LEN: 355 |STR_TIME: 0.05093502998352051
> STR_ID: 5ck7 |STR_LEN: 476 |STR_TIME: 0.1359400749206543
> STR_ID: 5ck9 |STR_LEN: 326 |STR_TIME: 0.0495600700378418
> STR_ID: 5cka |STR_LEN: 176 |STR_TIME: 0.02570486068725586
> STR_ID: 5ckb |STR_LEN: 207 |STR_TIME: 0.041296958923339844
> STR_ID: 5ckd |STR_LEN: 308 |STR_TIME: 0.04428505897521973
> STR_ID: 5cke |STR_LEN: 269 |STR_TIME: 0.04233598709106445
> STR_ID: 5ckf |STR_LEN: 217 |STR_TIME: 0.038726806640625
> STR_ID: 5ckg |STR_LEN: 323 |STR_TIME: 0.08303475379943848
> STR_ID: 5ckh |STR_LEN: 264 |STR_TIME: 0.04396176338195801
> STR_ID: 5cki |STR_LEN: 65 |STR_TIME: 0.04196310043334961
> STR_ID: 5ckk |STR_LEN: 62 |STR_TIME: 0.03148603439331055
> STR_ID: 5ckl |STR_LEN: 540 |STR_TIME: 0.05747389793395996
> STR_ID: 5ckm |STR_LEN: 422 |STR_TIME: 0.06311678886413574
> STR_ID: 5ckn |STR_LEN: 633 |STR_TIME: 0.1453399658203125
> STR_ID: 5ckq |STR_LEN: 282 |STR_TIME: 0.05775284767150879
> STR_ID: 5ckr |STR_LEN: 339 |STR_TIME: 0.06684303283691406
> STR_ID: 5cks |STR_LEN: 2210 |STR_TIME: 0.2807657718658447
> STR_ID: 5ckt |STR_LEN: 609 |STR_TIME: 0.06608009338378906
> STR_ID: 5cku |STR_LEN: 638 |STR_TIME: 0.09132909774780273
> STR_ID: 5ckv |STR_LEN: 965 |STR_TIME: 0.333873987197876
> STR_ID: 5ckw |STR_LEN: 978 |STR_TIME: 0.1934490203857422
> STR_ID: 5ckx |STR_LEN: 1119 |STR_TIME: 0.40094900131225586
> STR_ID: 5cky |STR_LEN: 376 |STR_TIME: 0.06982994079589844
>> FINISH_DIR: ./data/c/ck/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 3496 |DIR_TIME: 29.157313108444214 

>> START_DIR: ./data/c/cl/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1cl0 |STR_LEN: 427 |STR_TIME: 0.050212860107421875
> STR_ID: 1cl1 |STR_LEN: 1410 |STR_TIME: 0.262404203414917
> STR_ID: 1cl2 |STR_LEN: 1215 |STR_TIME: 0.17563390731811523
> STR_ID: 1cl3 |STR_LEN: 138 |STR_TIME: 1.3177521228790283
> STR_ID: 1cl4 |STR_LEN: 33 |STR_TIME: 0.18904399871826172
> STR_ID: 1cl5 |STR_LEN: 402 |STR_TIME: 0.04421186447143555
> STR_ID: 1cl6 |STR_LEN: 720 |STR_TIME: 0.07253479957580566
> STR_ID: 1cl7 |STR_LEN: 433 |STR_TIME: 0.07233476638793945
> STR_ID: 1cl8 |STR_LEN: 429 |STR_TIME: 0.04978799819946289
> STR_ID: 1cla |STR_LEN: 353 |STR_TIME: 0.038928985595703125
> STR_ID: 1clb |STR_LEN: 75 |STR_TIME: 1.0726902484893799
> STR_ID: 1clc |STR_LEN: 914 |STR_TIME: 0.09145593643188477
> STR_ID: 1cld |STR_LEN: 35 |STR_TIME: 0.3952357769012451
> STR_ID: 1cle |STR_LEN: 1556 |STR_TIME: 0.17718911170959473
> STR_ID: 1clf |STR_LEN: 57 |STR_TIME: 0.18394112586975098
> STR_ID: 1clh |STR_LEN: 166 |STR_TIME: 0.717904806137085
> STR_ID: 1cli |STR_LEN: 1839 |STR_TIME: 0.22618412971496582
> STR_ID: 1clk |STR_LEN: 781 |STR_TIME: 0.15062308311462402
> STR_ID: 1cll |STR_LEN: 288 |STR_TIME: 0.02863001823425293
> STR_ID: 1clm |STR_LEN: 219 |STR_TIME: 0.025007963180541992
> STR_ID: 1clo |STR_LEN: 835 |STR_TIME: 0.07480716705322266
> STR_ID: 1clp |STR_LEN: 269 |STR_TIME: 0.03867912292480469
> STR_ID: 1clq |STR_LEN: 1157 |STR_TIME: 0.21801972389221191
> STR_ID: 1cls |STR_LEN: 1061 |STR_TIME: 0.10474085807800293
> STR_ID: 1clu |STR_LEN: 208 |STR_TIME: 0.026938199996948242
> STR_ID: 1clv |STR_LEN: 778 |STR_TIME: 0.08289003372192383
> STR_ID: 1clw |STR_LEN: 756 |STR_TIME: 0.13178586959838867
> STR_ID: 1clx |STR_LEN: 2492 |STR_TIME: 0.2559051513671875
> STR_ID: 1cly |STR_LEN: 441 |STR_TIME: 0.11518526077270508
> STR_ID: 1clz |STR_LEN: 442 |STR_TIME: 0.08557796478271484
> STR_ID: 2cl0 |STR_LEN: 342 |STR_TIME: 0.044181108474731445
> STR_ID: 2cl2 |STR_LEN: 845 |STR_TIME: 0.07008504867553711
> STR_ID: 2cl3 |STR_LEN: 418 |STR_TIME: 0.038435935974121094
> STR_ID: 2cl4 |STR_LEN: 585 |STR_TIME: 0.06522989273071289
> STR_ID: 2cl5 |STR_LEN: 994 |STR_TIME: 0.1422441005706787
> STR_ID: 2cl6 |STR_LEN: 398 |STR_TIME: 0.09142303466796875
> STR_ID: 2cl7 |STR_LEN: 378 |STR_TIME: 0.09609174728393555
> STR_ID: 2cl8 |STR_LEN: 278 |STR_TIME: 0.04563784599304199
> STR_ID: 2cla |STR_LEN: 319 |STR_TIME: 0.07661318778991699
> STR_ID: 2clb |STR_LEN: 1484 |STR_TIME: 0.2314920425415039
> STR_ID: 2clc |STR_LEN: 369 |STR_TIME: 0.11396622657775879
> STR_ID: 2cld |STR_LEN: 364 |STR_TIME: 0.08274722099304199
> STR_ID: 2cle |STR_LEN: 1251 |STR_TIME: 0.11783981323242188
> STR_ID: 2clf |STR_LEN: 1278 |STR_TIME: 0.1903059482574463
> STR_ID: 2clh |STR_LEN: 1210 |STR_TIME: 0.1231379508972168
> STR_ID: 2cli |STR_LEN: 1247 |STR_TIME: 0.11870908737182617
> STR_ID: 2clk |STR_LEN: 1193 |STR_TIME: 0.16337084770202637
> STR_ID: 2cll |STR_LEN: 1178 |STR_TIME: 0.11471915245056152
> STR_ID: 2clm |STR_LEN: 1291 |STR_TIME: 0.11256194114685059
> STR_ID: 2clo |STR_LEN: 1221 |STR_TIME: 0.15517902374267578
> STR_ID: 2clp |STR_LEN: 3579 |STR_TIME: 0.6550567150115967
> STR_ID: 2clq |STR_LEN: 673 |STR_TIME: 0.08471894264221191
> STR_ID: 2clr |STR_LEN: 770 |STR_TIME: 0.13255715370178223
> STR_ID: 2cls |STR_LEN: 490 |STR_TIME: 0.06506609916687012
> STR_ID: 2clt |STR_LEN: 944 |STR_TIME: 0.19608712196350098
> STR_ID: 2clu |STR_LEN: 331 |STR_TIME: 0.03326582908630371
> STR_ID: 2clv |STR_LEN: 1416 |STR_TIME: 0.15048813819885254
> STR_ID: 2clw |STR_LEN: 874 |STR_TIME: 0.1434190273284912
> STR_ID: 2clx |STR_LEN: 547 |STR_TIME: 0.05538511276245117
> STR_ID: 2cly |STR_LEN: 589 |STR_TIME: 0.1005103588104248
> STR_ID: 2clz |STR_LEN: 1413 |STR_TIME: 0.19206786155700684
> STR_ID: 3cl0 |STR_LEN: 562 |STR_TIME: 0.061515092849731445
> STR_ID: 3cl1 |STR_LEN: 378 |STR_TIME: 0.04041409492492676
> STR_ID: 3cl2 |STR_LEN: 3088 |STR_TIME: 0.5611739158630371
> STR_ID: 3cl3 |STR_LEN: 454 |STR_TIME: 0.1008751392364502
> STR_ID: 3cl4 |STR_LEN: 623 |STR_TIME: 0.06612992286682129
> STR_ID: 3cl5 |STR_LEN: 649 |STR_TIME: 0.06772303581237793
> STR_ID: 3cl6 |STR_LEN: 896 |STR_TIME: 0.10969686508178711
> STR_ID: 3cl7 |STR_LEN: 858 |STR_TIME: 0.1899399757385254
> STR_ID: 3cl8 |STR_LEN: 742 |STR_TIME: 0.1087653636932373
> STR_ID: 3cl9 |STR_LEN: 535 |STR_TIME: 0.0849771499633789
> STR_ID: 3cla |STR_LEN: 420 |STR_TIME: 0.039834022521972656
> STR_ID: 3clb |STR_LEN: 2149 |STR_TIME: 0.3874228000640869
> STR_ID: 3clc |STR_LEN: 382 |STR_TIME: 0.09787988662719727
> STR_ID: 3cld |STR_LEN: 524 |STR_TIME: 0.07864022254943848
> STR_ID: 3cle |STR_LEN: 500 |STR_TIME: 0.07808089256286621
> STR_ID: 3clf |STR_LEN: 702 |STR_TIME: 0.07115578651428223
> STR_ID: 3clh |STR_LEN: 826 |STR_TIME: 0.16140389442443848
> STR_ID: 3cli |STR_LEN: 1580 |STR_TIME: 0.16735005378723145
> STR_ID: 3clj |STR_LEN: 207 |STR_TIME: 0.025577306747436523
> STR_ID: 3clk |STR_LEN: 704 |STR_TIME: 0.12210893630981445
> STR_ID: 3cll |STR_LEN: 314 |STR_TIME: 0.035147905349731445
> STR_ID: 3clm |STR_LEN: 802 |STR_TIME: 0.0823678970336914
> STR_ID: 3cln |STR_LEN: 216 |STR_TIME: 0.022838115692138672
> STR_ID: 3clo |STR_LEN: 1277 |STR_TIME: 0.13951373100280762
> STR_ID: 3clp |STR_LEN: 415 |STR_TIME: 0.07526016235351562
> STR_ID: 3clq |STR_LEN: 1734 |STR_TIME: 0.26194286346435547
> STR_ID: 3clr |STR_LEN: 1307 |STR_TIME: 0.1633620262145996
> STR_ID: 3cls |STR_LEN: 1267 |STR_TIME: 0.14780807495117188
> STR_ID: 3clt |STR_LEN: 1208 |STR_TIME: 0.1927952766418457
> STR_ID: 3clu |STR_LEN: 1117 |STR_TIME: 0.12758708000183105
> STR_ID: 3clv |STR_LEN: 282 |STR_TIME: 0.03265690803527832
> STR_ID: 3clw |STR_LEN: 3893 |STR_TIME: 0.6859638690948486
> STR_ID: 3clx |STR_LEN: 455 |STR_TIME: 0.07479500770568848
> STR_ID: 3cly |STR_LEN: 401 |STR_TIME: 0.05190300941467285
> STR_ID: 3clz |STR_LEN: 1563 |STR_TIME: 0.3175783157348633
> STR_ID: 4cl0 |STR_LEN: 154 |STR_TIME: 0.026772022247314453
