>> START_DIR: ./data/j/j0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1j00 |STR_LEN: 270 |STR_TIME: 0.027226924896240234
> STR_ID: 5jj2 |STR_LEN: 472 |STR_TIME: 0.05115532875061035
> STR_ID: 5jj3 |STR_LEN: 8076 |STR_TIME: 1.9886689186096191
> STR_ID: 5jj4 |STR_LEN: 1673 |STR_TIME: 0.36881494522094727
> STR_ID: 5jj5 |STR_LEN: 1164 |STR_TIME: 0.23111510276794434
> STR_ID: 5jj6 |STR_LEN: 671 |STR_TIME: 0.09126091003417969
> STR_ID: 5jj7 |STR_LEN: 662 |STR_TIME: 0.09020400047302246
> STR_ID: 5jj8 |STR_LEN: 442 |STR_TIME: 0.1332709789276123
> STR_ID: 5jja |STR_LEN: 922 |STR_TIME: 0.140516996383667
> STR_ID: 5jjb |STR_LEN: 508 |STR_TIME: 0.06912016868591309
> STR_ID: 5jjc |STR_LEN: 2273 |STR_TIME: 0.2478630542755127
> STR_ID: 5jje |STR_LEN: 354 |STR_TIME: 0.054646968841552734
> STR_ID: 5jjf |STR_LEN: 354 |STR_TIME: 0.166456937789917
> STR_ID: 5jjg |STR_LEN: 280 |STR_TIME: 0.0365900993347168
> STR_ID: 5jjh |STR_LEN: 1274 |STR_TIME: 0.12040400505065918
> STR_ID: 5jji |STR_LEN: 2715 |STR_TIME: 0.5747098922729492
> STR_ID: 5jjj |STR_LEN: 311 |STR_TIME: 0.048957109451293945
> STR_ID: 5jjk |STR_LEN: 2422 |STR_TIME: 0.5587692260742188
> STR_ID: 5jjl |STR_LEN: 2449 |STR_TIME: 0.5320088863372803
> STR_ID: 5jjm |STR_LEN: 1172 |STR_TIME: 0.27933526039123535
> STR_ID: 5jjn |STR_LEN: 672 |STR_TIME: 0.10191106796264648
> STR_ID: 5jjo |STR_LEN: 451 |STR_TIME: 0.039749860763549805
> STR_ID: 5jjp |STR_LEN: 2149 |STR_TIME: 0.3005640506744385
> STR_ID: 5jjq |STR_LEN: 2206 |STR_TIME: 0.31579017639160156
> STR_ID: 5jjr |STR_LEN: 1334 |STR_TIME: 0.1864759922027588
> STR_ID: 5jjs |STR_LEN: 1498 |STR_TIME: 0.15253710746765137
> STR_ID: 5jjt |STR_LEN: 1726 |STR_TIME: 0.22783875465393066
> STR_ID: 5jju |STR_LEN: 824 |STR_TIME: 0.09588408470153809
> STR_ID: 5jjv |STR_LEN: 932 |STR_TIME: 0.20796799659729004
> STR_ID: 5jjw |STR_LEN: 458 |STR_TIME: 0.08125686645507812
> STR_ID: 5jjx |STR_LEN: 433 |STR_TIME: 0.05051612854003906
> STR_ID: 5jjy |STR_LEN: 474 |STR_TIME: 0.04601097106933594
> STR_ID: 5jjz |STR_LEN: 80 |STR_TIME: 0.012260913848876953
>> FINISH_DIR: ./data/j/jj/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 2937 |DIR_TIME: 28.700663805007935 

>> START_DIR: ./data/j/jk/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1jk0 |STR_LEN: 658 |STR_TIME: 0.13634896278381348
> STR_ID: 1jk1 |STR_LEN: 246 |STR_TIME: 0.0239717960357666
> STR_ID: 1jk2 |STR_LEN: 255 |STR_TIME: 0.02470993995666504
> STR_ID: 1jk3 |STR_LEN: 373 |STR_TIME: 0.0380091667175293
> STR_ID: 1jk4 |STR_LEN: 117 |STR_TIME: 0.010921001434326172
> STR_ID: 1jk6 |STR_LEN: 203 |STR_TIME: 0.020897626876831055
> STR_ID: 1jk7 |STR_LEN: 479 |STR_TIME: 0.0493009090423584
> STR_ID: 1jk8 |STR_LEN: 456 |STR_TIME: 0.05977010726928711
> STR_ID: 1jk9 |STR_LEN: 809 |STR_TIME: 0.13794183731079102
> STR_ID: 1jka |STR_LEN: 228 |STR_TIME: 0.02266716957092285
> STR_ID: 1jkb |STR_LEN: 221 |STR_TIME: 0.019700050354003906
> STR_ID: 1jkc |STR_LEN: 217 |STR_TIME: 0.018520116806030273
> STR_ID: 1jkd |STR_LEN: 208 |STR_TIME: 0.021260976791381836
> STR_ID: 1jke |STR_LEN: 1011 |STR_TIME: 0.10105609893798828
> STR_ID: 1jkf |STR_LEN: 1471 |STR_TIME: 0.19307494163513184
> STR_ID: 1jkg |STR_LEN: 554 |STR_TIME: 0.05574512481689453
> STR_ID: 1jkh |STR_LEN: 1073 |STR_TIME: 0.1868119239807129
> STR_ID: 1jki |STR_LEN: 1673 |STR_TIME: 0.16759014129638672
> STR_ID: 1jkj |STR_LEN: 1951 |STR_TIME: 0.2291269302368164
> STR_ID: 1jkk |STR_LEN: 406 |STR_TIME: 0.041502952575683594
> STR_ID: 1jkl |STR_LEN: 524 |STR_TIME: 0.047609806060791016
> STR_ID: 1jkm |STR_LEN: 1250 |STR_TIME: 0.15957021713256836
> STR_ID: 1jkn |STR_LEN: 166 |STR_TIME: 1.7992627620697021
> STR_ID: 1jko |STR_LEN: 88 |STR_TIME: 0.01895594596862793
> STR_ID: 1jkp |STR_LEN: 79 |STR_TIME: 0.015923023223876953
> STR_ID: 1jkq |STR_LEN: 74 |STR_TIME: 0.01846623420715332
> STR_ID: 1jkr |STR_LEN: 77 |STR_TIME: 0.01909780502319336
> STR_ID: 1jks |STR_LEN: 630 |STR_TIME: 0.049681901931762695
> STR_ID: 1jkt |STR_LEN: 552 |STR_TIME: 0.08231616020202637
> STR_ID: 1jku |STR_LEN: 2621 |STR_TIME: 0.42566776275634766
> STR_ID: 1jkv |STR_LEN: 3187 |STR_TIME: 0.3714020252227783
> STR_ID: 1jkw |STR_LEN: 328 |STR_TIME: 0.07676005363464355
> STR_ID: 1jkx |STR_LEN: 1447 |STR_TIME: 0.13435697555541992
> STR_ID: 1jky |STR_LEN: 764 |STR_TIME: 0.10090398788452148
> STR_ID: 1jkz |STR_LEN: 46 |STR_TIME: 0.2975296974182129
> STR_ID: 2jk0 |STR_LEN: 3241 |STR_TIME: 0.4093198776245117
> STR_ID: 2jk1 |STR_LEN: 197 |STR_TIME: 0.056218862533569336
> STR_ID: 2jk2 |STR_LEN: 769 |STR_TIME: 0.06986594200134277
> STR_ID: 2jk3 |STR_LEN: 504 |STR_TIME: 0.05651521682739258
> STR_ID: 2jk4 |STR_LEN: 288 |STR_TIME: 0.03875303268432617
> STR_ID: 2jk5 |STR_LEN: 749 |STR_TIME: 0.08556294441223145
> STR_ID: 2jk6 |STR_LEN: 1009 |STR_TIME: 0.19249987602233887
> STR_ID: 2jk7 |STR_LEN: 136 |STR_TIME: 0.016337156295776367
> STR_ID: 2jk8 |STR_LEN: 596 |STR_TIME: 0.08157110214233398
> STR_ID: 2jk9 |STR_LEN: 331 |STR_TIME: 0.04289889335632324
> STR_ID: 2jka |STR_LEN: 3128 |STR_TIME: 0.2963380813598633
> STR_ID: 2jkb |STR_LEN: 1692 |STR_TIME: 0.1497049331665039
> STR_ID: 2jkc |STR_LEN: 916 |STR_TIME: 0.08786725997924805
> STR_ID: 2jkd |STR_LEN: 348 |STR_TIME: 0.047831058502197266
> STR_ID: 2jke |STR_LEN: 3317 |STR_TIME: 0.327650785446167
> STR_ID: 2jkf |STR_LEN: 253 |STR_TIME: 0.02649712562561035
> STR_ID: 2jkg |STR_LEN: 274 |STR_TIME: 0.028104066848754883
> STR_ID: 2jkh |STR_LEN: 701 |STR_TIME: 0.09529685974121094
> STR_ID: 2jki |STR_LEN: 924 |STR_TIME: 0.13521885871887207
> STR_ID: 2jkj |STR_LEN: 1008 |STR_TIME: 0.1213839054107666
> STR_ID: 2jkk |STR_LEN: 399 |STR_TIME: 0.06623005867004395
> STR_ID: 2jkl |STR_LEN: 1698 |STR_TIME: 0.14510798454284668
> STR_ID: 2jkm |STR_LEN: 333 |STR_TIME: 0.043205976486206055
> STR_ID: 2jkn |STR_LEN: 1567 |STR_TIME: 0.18297410011291504
> STR_ID: 2jko |STR_LEN: 501 |STR_TIME: 0.04146718978881836
> STR_ID: 2jkp |STR_LEN: 2637 |STR_TIME: 0.2628049850463867
> STR_ID: 2jkq |STR_LEN: 283 |STR_TIME: 0.03620409965515137
> STR_ID: 2jkr |STR_LEN: 3554 |STR_TIME: 0.7908101081848145
> STR_ID: 2jks |STR_LEN: 571 |STR_TIME: 0.045059919357299805
> STR_ID: 2jkt |STR_LEN: 3554 |STR_TIME: 0.8391318321228027
> STR_ID: 2jku |STR_LEN: 95 |STR_TIME: 0.008295059204101562
> STR_ID: 2jkv |STR_LEN: 4314 |STR_TIME: 0.7574100494384766
> STR_ID: 2jkw |STR_LEN: 706 |STR_TIME: 0.05249810218811035
> STR_ID: 2jkx |STR_LEN: 1240 |STR_TIME: 0.10064888000488281
> STR_ID: 2jky |STR_LEN: 509 |STR_TIME: 0.11960506439208984
> STR_ID: 2jkz |STR_LEN: 812 |STR_TIME: 0.11792373657226562
> STR_ID: 4jk0 |STR_LEN: 330 |STR_TIME: 0.03982996940612793
> STR_ID: 4jk1 |STR_LEN: 7126 |STR_TIME: 1.2846858501434326
> STR_ID: 4jk2 |STR_LEN: 7126 |STR_TIME: 1.3451871871948242
> STR_ID: 4jk3 |STR_LEN: 557 |STR_TIME: 0.08853983879089355
> STR_ID: 4jk4 |STR_LEN: 1331 |STR_TIME: 0.2337510585784912
> STR_ID: 4jk5 |STR_LEN: 375 |STR_TIME: 0.21736693382263184
> STR_ID: 4jk6 |STR_LEN: 380 |STR_TIME: 0.04871726036071777
> STR_ID: 4jk7 |STR_LEN: 1143 |STR_TIME: 0.10545516014099121
> STR_ID: 4jk8 |STR_LEN: 1165 |STR_TIME: 0.14699006080627441
> STR_ID: 4jk9 |STR_LEN: 967 |STR_TIME: 0.09843802452087402
> STR_ID: 4jka |STR_LEN: 1111 |STR_TIME: 0.1075589656829834
> STR_ID: 4jkb |STR_LEN: 1142 |STR_TIME: 0.14687180519104004
> STR_ID: 4jkc |STR_LEN: 1078 |STR_TIME: 0.11200594902038574
> STR_ID: 4jkd |STR_LEN: 1134 |STR_TIME: 0.1326918601989746
> STR_ID: 4jke |STR_LEN: 885 |STR_TIME: 0.09344005584716797
> STR_ID: 4jkf |STR_LEN: 865 |STR_TIME: 0.07475113868713379
> STR_ID: 4jkg |STR_LEN: 943 |STR_TIME: 0.11281204223632812
> STR_ID: 4jkh |STR_LEN: 934 |STR_TIME: 0.09672117233276367
> STR_ID: 4jki |STR_LEN: 1217 |STR_TIME: 0.21355175971984863
> STR_ID: 4jkj |STR_LEN: 544 |STR_TIME: 0.08105802536010742
> STR_ID: 4jkk |STR_LEN: 884 |STR_TIME: 0.09263110160827637
> STR_ID: 4jkl |STR_LEN: 1952 |STR_TIME: 0.24017000198364258
> STR_ID: 4jkm |STR_LEN: 2330 |STR_TIME: 0.30167698860168457
> STR_ID: 4jkn |STR_LEN: 973 |STR_TIME: 0.18461179733276367
> STR_ID: 4jko |STR_LEN: 971 |STR_TIME: 0.13516592979431152
> STR_ID: 4jkp |STR_LEN: 811 |STR_TIME: 0.14092707633972168
> STR_ID: 4jkq |STR_LEN: 578 |STR_TIME: 0.12090182304382324
> STR_ID: 4jkr |STR_LEN: 7424 |STR_TIME: 1.7118918895721436
> STR_ID: 4jks |STR_LEN: 1282 |STR_TIME: 0.14022111892700195
> STR_ID: 4jkt |STR_LEN: 1832 |STR_TIME: 0.3437020778656006
> STR_ID: 4jku |STR_LEN: 1304 |STR_TIME: 0.17275714874267578
> STR_ID: 4jkv |STR_LEN: 1028 |STR_TIME: 0.19084811210632324
> STR_ID: 4jkw |STR_LEN: 233 |STR_TIME: 0.025406837463378906
> STR_ID: 4jkx |STR_LEN: 755 |STR_TIME: 0.13349604606628418
> STR_ID: 4jky |STR_LEN: 556 |STR_TIME: 0.0633389949798584
> STR_ID: 4jkz |STR_LEN: 286 |STR_TIME: 0.028316020965576172
> STR_ID: 5jk0 |STR_LEN: 2656 |STR_TIME: 0.38353919982910156
> STR_ID: 5jk2 |STR_LEN: 1294 |STR_TIME: 0.19881606101989746
> STR_ID: 5jk3 |STR_LEN: 270 |STR_TIME: 0.07793283462524414
> STR_ID: 5jk4 |STR_LEN: 1097 |STR_TIME: 0.12904572486877441
> STR_ID: 5jk5 |STR_LEN: 1168 |STR_TIME: 0.20404982566833496
> STR_ID: 5jk6 |STR_LEN: 1248 |STR_TIME: 0.18580198287963867
> STR_ID: 5jk7 |STR_LEN: 3518 |STR_TIME: 0.7641506195068359
> STR_ID: 5jk8 |STR_LEN: 844 |STR_TIME: 0.14255094528198242
> STR_ID: 5jk9 |STR_LEN: 1933 |STR_TIME: 0.34036993980407715
> STR_ID: 5jka |STR_LEN: 555 |STR_TIME: 0.1008460521697998
> STR_ID: 5jkb |STR_LEN: 796 |STR_TIME: 0.14917778968811035
> STR_ID: 5jkc |STR_LEN: 442 |STR_TIME: 0.11140203475952148
> STR_ID: 5jkd |STR_LEN: 439 |STR_TIME: 0.07732200622558594
> STR_ID: 5jke |STR_LEN: 882 |STR_TIME: 0.15695595741271973
> STR_ID: 5jkf |STR_LEN: 907 |STR_TIME: 0.14081811904907227
> STR_ID: 5jkg |STR_LEN: 305 |STR_TIME: 0.049057722091674805
> STR_ID: 5jki |STR_LEN: 246 |STR_TIME: 0.06337976455688477
> STR_ID: 5jkj |STR_LEN: 1608 |STR_TIME: 0.16669416427612305
> STR_ID: 5jkk |STR_LEN: 3086 |STR_TIME: 0.2673201560974121
> STR_ID: 5jkl |STR_LEN: 3452 |STR_TIME: 0.4121689796447754
> STR_ID: 5jkm |STR_LEN: 3610 |STR_TIME: 0.4278371334075928
> STR_ID: 5jkn |STR_LEN: 259 |STR_TIME: 0.036132097244262695
> STR_ID: 5jkp |STR_LEN: 399 |STR_TIME: 0.05266523361206055
> STR_ID: 5jkr |STR_LEN: 611 |STR_TIME: 0.1516561508178711
> STR_ID: 5jks |STR_LEN: 574 |STR_TIME: 0.08399486541748047
> STR_ID: 5jkt |STR_LEN: 655 |STR_TIME: 0.07830500602722168
> STR_ID: 5jkv |STR_LEN: 502 |STR_TIME: 0.07034111022949219
> STR_ID: 5jkw |STR_LEN: 461 |STR_TIME: 0.10092782974243164
>> FINISH_DIR: ./data/j/jk/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 3072 |DIR_TIME: 26.291841983795166 

>> START_DIR: ./data/j/jl/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1jl0 |STR_LEN: 1431 |STR_TIME: 0.12227416038513184
> STR_ID: 1jl1 |STR_LEN: 363 |STR_TIME: 0.024750947952270508
> STR_ID: 1jl2 |STR_LEN: 843 |STR_TIME: 0.08366632461547852
> STR_ID: 1jl3 |STR_LEN: 783 |STR_TIME: 0.1148991584777832
> STR_ID: 1jl4 |STR_LEN: 557 |STR_TIME: 0.0819692611694336
> STR_ID: 1jl5 |STR_LEN: 697 |STR_TIME: 0.06072425842285156
> STR_ID: 1jl6 |STR_LEN: 215 |STR_TIME: 0.021480083465576172
> STR_ID: 1jl7 |STR_LEN: 221 |STR_TIME: 0.02271413803100586
> STR_ID: 1jl8 |STR_LEN: 1172 |STR_TIME: 0.21371102333068848
> STR_ID: 1jl9 |STR_LEN: 94 |STR_TIME: 0.012845993041992188
> STR_ID: 1jla |STR_LEN: 1002 |STR_TIME: 0.14691996574401855
> STR_ID: 1jlb |STR_LEN: 956 |STR_TIME: 0.18375110626220703
> STR_ID: 1jlc |STR_LEN: 938 |STR_TIME: 0.15175390243530273
> STR_ID: 1jld |STR_LEN: 213 |STR_TIME: 0.03121805191040039
> STR_ID: 1jle |STR_LEN: 958 |STR_TIME: 0.18989801406860352
> STR_ID: 1jlf |STR_LEN: 1004 |STR_TIME: 0.14430022239685059
> STR_ID: 1jlg |STR_LEN: 980 |STR_TIME: 0.172285795211792
> STR_ID: 1jlh |STR_LEN: 3513 |STR_TIME: 0.4055769443511963
> STR_ID: 1jli |STR_LEN: 112 |STR_TIME: 0.0315549373626709
> STR_ID: 1jlj |STR_LEN: 1279 |STR_TIME: 0.1498889923095703
> STR_ID: 1jlk |STR_LEN: 387 |STR_TIME: 0.044757843017578125
> STR_ID: 1jll |STR_LEN: 1550 |STR_TIME: 0.1871659755706787
> STR_ID: 1jlm |STR_LEN: 293 |STR_TIME: 0.03173494338989258
> STR_ID: 1jln |STR_LEN: 535 |STR_TIME: 0.08603215217590332
> STR_ID: 1jlo |STR_LEN: 25 |STR_TIME: 0.0840768814086914
> STR_ID: 1jlp |STR_LEN: 25 |STR_TIME: 0.10453510284423828
> STR_ID: 1jlq |STR_LEN: 940 |STR_TIME: 0.1671590805053711
> STR_ID: 1jlr |STR_LEN: 1111 |STR_TIME: 0.1415419578552246
> STR_ID: 1jls |STR_LEN: 1018 |STR_TIME: 0.1686861515045166
> STR_ID: 1jlt |STR_LEN: 566 |STR_TIME: 0.046649932861328125
> STR_ID: 1jlu |STR_LEN: 476 |STR_TIME: 0.055853843688964844
> STR_ID: 1jlv |STR_LEN: 1889 |STR_TIME: 0.254241943359375
> STR_ID: 1jlw |STR_LEN: 474 |STR_TIME: 0.0663290023803711
> STR_ID: 1jlx |STR_LEN: 903 |STR_TIME: 0.09816098213195801
> STR_ID: 1jly |STR_LEN: 932 |STR_TIME: 0.14278817176818848
> STR_ID: 1jlz |STR_LEN: 23 |STR_TIME: 0.08807992935180664
> STR_ID: 2jl1 |STR_LEN: 460 |STR_TIME: 0.043736934661865234
> STR_ID: 2jl4 |STR_LEN: 864 |STR_TIME: 0.07075214385986328
> STR_ID: 2jl9 |STR_LEN: 1972 |STR_TIME: 0.32746386528015137
> STR_ID: 2jla |STR_LEN: 2641 |STR_TIME: 0.3786139488220215
> STR_ID: 2jlb |STR_LEN: 1250 |STR_TIME: 0.2083430290222168
> STR_ID: 2jlc |STR_LEN: 1360 |STR_TIME: 0.168992280960083
> STR_ID: 2jld |STR_LEN: 890 |STR_TIME: 0.15772104263305664
> STR_ID: 2jle |STR_LEN: 1201 |STR_TIME: 0.15518903732299805
> STR_ID: 2jlf |STR_LEN: 1971 |STR_TIME: 0.3325221538543701
> STR_ID: 2jlg |STR_LEN: 1998 |STR_TIME: 0.3681209087371826
> STR_ID: 2jlh |STR_LEN: 247 |STR_TIME: 0.022108078002929688
> STR_ID: 2jli |STR_LEN: 261 |STR_TIME: 0.03766512870788574
> STR_ID: 2jlj |STR_LEN: 287 |STR_TIME: 0.07262802124023438
> STR_ID: 2jll |STR_LEN: 535 |STR_TIME: 0.057025909423828125
> STR_ID: 2jlm |STR_LEN: 1467 |STR_TIME: 0.15913891792297363
> STR_ID: 2jln |STR_LEN: 466 |STR_TIME: 0.08329176902770996
> STR_ID: 2jlp |STR_LEN: 1569 |STR_TIME: 0.12158894538879395
> STR_ID: 2jlq |STR_LEN: 801 |STR_TIME: 0.07321500778198242
> STR_ID: 2jlr |STR_LEN: 752 |STR_TIME: 0.07235980033874512
> STR_ID: 2jls |STR_LEN: 691 |STR_TIME: 0.11149311065673828
> STR_ID: 2jlt |STR_LEN: 34 |STR_TIME: 0.013609170913696289
> STR_ID: 2jlu |STR_LEN: 1327 |STR_TIME: 0.1446061134338379
> STR_ID: 2jlv |STR_LEN: 1640 |STR_TIME: 0.1780381202697754
> STR_ID: 2jlw |STR_LEN: 1045 |STR_TIME: 0.13762998580932617
> STR_ID: 2jlx |STR_LEN: 1309 |STR_TIME: 0.1930549144744873
> STR_ID: 2jly |STR_LEN: 1304 |STR_TIME: 0.15028715133666992
> STR_ID: 2jlz |STR_LEN: 1281 |STR_TIME: 0.18607306480407715
> STR_ID: 4jl0 |STR_LEN: 385 |STR_TIME: 0.03924894332885742
> STR_ID: 4jl1 |STR_LEN: 1950 |STR_TIME: 0.21153616905212402
> STR_ID: 4jl2 |STR_LEN: 2022 |STR_TIME: 0.20505905151367188
> STR_ID: 4jl3 |STR_LEN: 849 |STR_TIME: 0.19608020782470703
> STR_ID: 4jl4 |STR_LEN: 722 |STR_TIME: 0.08069396018981934
> STR_ID: 4jl5 |STR_LEN: 1207 |STR_TIME: 0.2061629295349121
> STR_ID: 4jl6 |STR_LEN: 771 |STR_TIME: 0.07042598724365234
> STR_ID: 4jl7 |STR_LEN: 193 |STR_TIME: 0.01769542694091797
> STR_ID: 4jl8 |STR_LEN: 1054 |STR_TIME: 0.07772397994995117
> STR_ID: 4jl9 |STR_LEN: 647 |STR_TIME: 0.15935802459716797
> STR_ID: 4jla |STR_LEN: 637 |STR_TIME: 0.07850122451782227
> STR_ID: 4jlb |STR_LEN: 920 |STR_TIME: 0.08888792991638184
> STR_ID: 4jlc |STR_LEN: 647 |STR_TIME: 0.15347623825073242
> STR_ID: 4jld |STR_LEN: 880 |STR_TIME: 0.08639311790466309
> STR_ID: 4jle |STR_LEN: 362 |STR_TIME: 0.06088972091674805
> STR_ID: 4jlf |STR_LEN: 548 |STR_TIME: 0.07355618476867676
> STR_ID: 4jlg |STR_LEN: 916 |STR_TIME: 0.07982707023620605
> STR_ID: 4jlh |STR_LEN: 186 |STR_TIME: 0.025369882583618164
> STR_ID: 4jli |STR_LEN: 218 |STR_TIME: 0.023279905319213867
> STR_ID: 4jlj |STR_LEN: 590 |STR_TIME: 0.08053374290466309
> STR_ID: 4jlk |STR_LEN: 676 |STR_TIME: 0.10738897323608398
> STR_ID: 4jll |STR_LEN: 369 |STR_TIME: 0.0362849235534668
> STR_ID: 4jlm |STR_LEN: 586 |STR_TIME: 0.07357001304626465
> STR_ID: 4jln |STR_LEN: 580 |STR_TIME: 0.07380366325378418
> STR_ID: 4jlo |STR_LEN: 928 |STR_TIME: 0.1296677589416504
> STR_ID: 4jlp |STR_LEN: 1112 |STR_TIME: 0.0915532112121582
> STR_ID: 4jlq |STR_LEN: 847 |STR_TIME: 0.11785697937011719
> STR_ID: 4jlr |STR_LEN: 1140 |STR_TIME: 0.22072196006774902
> STR_ID: 4jls |STR_LEN: 1533 |STR_TIME: 0.19157028198242188
> STR_ID: 4jlt |STR_LEN: 689 |STR_TIME: 0.07313680648803711
> STR_ID: 4jlu |STR_LEN: 222 |STR_TIME: 0.03294205665588379
> STR_ID: 4jlv |STR_LEN: 253 |STR_TIME: 0.03689289093017578
> STR_ID: 4jlw |STR_LEN: 2052 |STR_TIME: 0.3476390838623047
> STR_ID: 4jlx |STR_LEN: 484 |STR_TIME: 0.0571589469909668
> STR_ID: 4jly |STR_LEN: 1058 |STR_TIME: 0.23973679542541504
> STR_ID: 4jlz |STR_LEN: 999 |STR_TIME: 0.17379307746887207
> STR_ID: 5jl6 |STR_LEN: 461 |STR_TIME: 0.06627583503723145
> STR_ID: 5jl7 |STR_LEN: 461 |STR_TIME: 0.06914186477661133
> STR_ID: 5jl9 |STR_LEN: 461 |STR_TIME: 0.0696868896484375
> STR_ID: 5jla |STR_LEN: 2056 |STR_TIME: 0.24833393096923828
> STR_ID: 5jlb |STR_LEN: 601 |STR_TIME: 0.05746626853942871
> STR_ID: 5jlc |STR_LEN: 597 |STR_TIME: 0.07714009284973145
> STR_ID: 5jld |STR_LEN: 712 |STR_TIME: 0.1421496868133545
> STR_ID: 5jle |STR_LEN: 268 |STR_TIME: 0.03402304649353027
> STR_ID: 5jlf |STR_LEN: 2115 |STR_TIME: 0.31337809562683105
> STR_ID: 5jlg |STR_LEN: 566 |STR_TIME: 0.04684615135192871
> STR_ID: 5jlh |STR_LEN: 3894 |STR_TIME: 0.6654260158538818
> STR_ID: 5jli |STR_LEN: 263 |STR_TIME: 0.030809879302978516
> STR_ID: 5jlj |STR_LEN: 1539 |STR_TIME: 0.3261699676513672
> STR_ID: 5jlp |STR_LEN: 418 |STR_TIME: 0.061334848403930664
> STR_ID: 5jlr |STR_LEN: 476 |STR_TIME: 0.06309294700622559
> STR_ID: 5jls |STR_LEN: 144 |STR_TIME: 0.05641293525695801
> STR_ID: 5jlt |STR_LEN: 913 |STR_TIME: 0.10202693939208984
> STR_ID: 5jlu |STR_LEN: 175 |STR_TIME: 0.02107405662536621
> STR_ID: 5jlv |STR_LEN: 1711 |STR_TIME: 0.24638080596923828
> STR_ID: 5jlw |STR_LEN: 395 |STR_TIME: 0.09763789176940918
> STR_ID: 5jlx |STR_LEN: 207 |STR_TIME: 0.04936504364013672
> STR_ID: 5jly |STR_LEN: 500 |STR_TIME: 0.12677407264709473
> STR_ID: 5jlz |STR_LEN: 1137 |STR_TIME: 0.15728998184204102
>> FINISH_DIR: ./data/j/jl/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 3194 |DIR_TIME: 16.11892580986023 

>> START_DIR: ./data/j/jm/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1jm0 |STR_LEN: 561 |STR_TIME: 0.05335879325866699
> STR_ID: 1jm1 |STR_LEN: 489 |STR_TIME: 0.10662198066711426
> STR_ID: 1jm4 |STR_LEN: 129 |STR_TIME: 1.2007460594177246
> STR_ID: 1jm6 |STR_LEN: 907 |STR_TIME: 0.1040799617767334
> STR_ID: 1jm7 |STR_LEN: 204 |STR_TIME: 1.0386407375335693
> STR_ID: 1jma |STR_LEN: 415 |STR_TIME: 0.052883148193359375
> STR_ID: 1jmb |STR_LEN: 186 |STR_TIME: 0.022159099578857422
> STR_ID: 1jmc |STR_LEN: 336 |STR_TIME: 0.05364084243774414
> STR_ID: 1jme |STR_LEN: 2066 |STR_TIME: 0.2518882751464844
> STR_ID: 1jmf |STR_LEN: 391 |STR_TIME: 0.04754304885864258
> STR_ID: 1jmg |STR_LEN: 380 |STR_TIME: 0.04730701446533203
> STR_ID: 1jmh |STR_LEN: 397 |STR_TIME: 0.04886794090270996
> STR_ID: 1jmi |STR_LEN: 379 |STR_TIME: 0.05260586738586426
> STR_ID: 1jmj |STR_LEN: 1086 |STR_TIME: 0.16800379753112793
> STR_ID: 1jmk |STR_LEN: 692 |STR_TIME: 0.06753897666931152
> STR_ID: 1jml |STR_LEN: 114 |STR_TIME: 0.012725830078125
> STR_ID: 1jmm |STR_LEN: 640 |STR_TIME: 0.05689597129821777
> STR_ID: 1jmn |STR_LEN: 46 |STR_TIME: 0.2681431770324707
> STR_ID: 1jmo |STR_LEN: 951 |STR_TIME: 0.11128067970275879
> STR_ID: 1jmp |STR_LEN: 46 |STR_TIME: 0.2988569736480713
> STR_ID: 1jmq |STR_LEN: 56 |STR_TIME: 0.3781309127807617
> STR_ID: 1jms |STR_LEN: 576 |STR_TIME: 0.06010699272155762
> STR_ID: 1jmt |STR_LEN: 241 |STR_TIME: 0.01937413215637207
> STR_ID: 1jmu |STR_LEN: 3308 |STR_TIME: 0.5581820011138916
> STR_ID: 1jmv |STR_LEN: 753 |STR_TIME: 0.07640910148620605
> STR_ID: 1jmw |STR_LEN: 321 |STR_TIME: 0.023283004760742188
> STR_ID: 1jmx |STR_LEN: 1369 |STR_TIME: 0.19165992736816406
> STR_ID: 1jmy |STR_LEN: 579 |STR_TIME: 0.07265686988830566
> STR_ID: 1jmz |STR_LEN: 1209 |STR_TIME: 0.1338818073272705
> STR_ID: 2jm0 |STR_LEN: 35 |STR_TIME: 0.23638200759887695
> STR_ID: 2jm1 |STR_LEN: 144 |STR_TIME: 1.576685905456543
> STR_ID: 2jm2 |STR_LEN: 45 |STR_TIME: 0.29030513763427734
> STR_ID: 2jm3 |STR_LEN: 92 |STR_TIME: 0.6893677711486816
> STR_ID: 2jm4 |STR_LEN: 44 |STR_TIME: 0.32722902297973633
> STR_ID: 2jm5 |STR_LEN: 134 |STR_TIME: 1.0107941627502441
> STR_ID: 2jm6 |STR_LEN: 189 |STR_TIME: 1.4446280002593994
