>> START_DIR: ./data/u/u0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1u00 |STR_LEN: 495 |STR_TIME: 0.035147905349731445
> STR_ID: 5ug9 |STR_LEN: 589 |STR_TIME: 0.0951533317565918
> STR_ID: 5uga |STR_LEN: 449 |STR_TIME: 0.0445709228515625
> STR_ID: 5ugb |STR_LEN: 316 |STR_TIME: 0.044274091720581055
> STR_ID: 5ugc |STR_LEN: 477 |STR_TIME: 0.04760003089904785
> STR_ID: 5ugd |STR_LEN: 513 |STR_TIME: 0.046633005142211914
> STR_ID: 5ugg |STR_LEN: 536 |STR_TIME: 0.08151507377624512
> STR_ID: 5ugh |STR_LEN: 1857 |STR_TIME: 0.2863779067993164
> STR_ID: 5ugk |STR_LEN: 96 |STR_TIME: 0.6079921722412109
> STR_ID: 5ugl |STR_LEN: 742 |STR_TIME: 0.15241169929504395
> STR_ID: 5ugq |STR_LEN: 479 |STR_TIME: 0.06077885627746582
> STR_ID: 5ugr |STR_LEN: 716 |STR_TIME: 0.06959104537963867
> STR_ID: 5ugs |STR_LEN: 1856 |STR_TIME: 0.37783026695251465
> STR_ID: 5ugt |STR_LEN: 1202 |STR_TIME: 0.2316138744354248
> STR_ID: 5ugu |STR_LEN: 444 |STR_TIME: 0.05370306968688965
> STR_ID: 5ugw |STR_LEN: 183 |STR_TIME: 0.022352933883666992
> STR_ID: 5ugx |STR_LEN: 625 |STR_TIME: 0.15334868431091309
> STR_ID: 5ugy |STR_LEN: 2808 |STR_TIME: 0.9088757038116455
>> FINISH_DIR: ./data/u/ug/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 2066 |DIR_TIME: 28.832497119903564 

>> START_DIR: ./data/u/uh/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1uh0 |STR_LEN: 705 |STR_TIME: 0.09147191047668457
> STR_ID: 1uh1 |STR_LEN: 719 |STR_TIME: 0.1576681137084961
> STR_ID: 1uh2 |STR_LEN: 1162 |STR_TIME: 0.1045231819152832
> STR_ID: 1uh3 |STR_LEN: 865 |STR_TIME: 0.10153985023498535
> STR_ID: 1uh4 |STR_LEN: 1421 |STR_TIME: 0.14952588081359863
> STR_ID: 1uh5 |STR_LEN: 742 |STR_TIME: 0.08309388160705566
> STR_ID: 1uh6 |STR_LEN: 100 |STR_TIME: 0.6859958171844482
> STR_ID: 1uh7 |STR_LEN: 661 |STR_TIME: 0.05088996887207031
> STR_ID: 1uh8 |STR_LEN: 621 |STR_TIME: 0.048362016677856445
> STR_ID: 1uh9 |STR_LEN: 711 |STR_TIME: 0.05769801139831543
> STR_ID: 1uha |STR_LEN: 163 |STR_TIME: 0.014224767684936523
> STR_ID: 1uhb |STR_LEN: 381 |STR_TIME: 0.10685420036315918
> STR_ID: 1uhc |STR_LEN: 79 |STR_TIME: 0.4645538330078125
> STR_ID: 1uhd |STR_LEN: 136 |STR_TIME: 0.016600847244262695
> STR_ID: 1uhe |STR_LEN: 205 |STR_TIME: 0.01797795295715332
> STR_ID: 1uhf |STR_LEN: 69 |STR_TIME: 0.4242229461669922
> STR_ID: 1uhg |STR_LEN: 2392 |STR_TIME: 0.2859652042388916
> STR_ID: 1uhh |STR_LEN: 948 |STR_TIME: 0.06689715385437012
> STR_ID: 1uhi |STR_LEN: 868 |STR_TIME: 0.13053393363952637
> STR_ID: 1uhj |STR_LEN: 760 |STR_TIME: 0.06204509735107422
> STR_ID: 1uhk |STR_LEN: 880 |STR_TIME: 0.06588220596313477
> STR_ID: 1uhl |STR_LEN: 466 |STR_TIME: 0.06508588790893555
> STR_ID: 1uhm |STR_LEN: 78 |STR_TIME: 0.5321259498596191
> STR_ID: 1uhn |STR_LEN: 329 |STR_TIME: 0.029001951217651367
> STR_ID: 1uho |STR_LEN: 432 |STR_TIME: 0.04717707633972168
> STR_ID: 1uhp |STR_LEN: 107 |STR_TIME: 0.7381069660186768
> STR_ID: 1uhr |STR_LEN: 93 |STR_TIME: 0.6212930679321289
> STR_ID: 1uhs |STR_LEN: 72 |STR_TIME: 0.5411319732666016
> STR_ID: 1uht |STR_LEN: 118 |STR_TIME: 0.8370962142944336
> STR_ID: 1uhu |STR_LEN: 105 |STR_TIME: 0.776986837387085
> STR_ID: 1uhv |STR_LEN: 3224 |STR_TIME: 0.46080827713012695
> STR_ID: 1uhw |STR_LEN: 109 |STR_TIME: 0.747337818145752
> STR_ID: 1uhx |STR_LEN: 81 |STR_TIME: 0.0049631595611572266
> STR_ID: 1uhy |STR_LEN: 103 |STR_TIME: 0.0075359344482421875
> STR_ID: 1uhz |STR_LEN: 89 |STR_TIME: 0.6428868770599365
> STR_ID: 3uh0 |STR_LEN: 741 |STR_TIME: 0.0684499740600586
> STR_ID: 3uh1 |STR_LEN: 503 |STR_TIME: 0.10886812210083008
> STR_ID: 3uh2 |STR_LEN: 594 |STR_TIME: 0.0644381046295166
> STR_ID: 3uh3 |STR_LEN: 433 |STR_TIME: 0.04650712013244629
> STR_ID: 3uh4 |STR_LEN: 750 |STR_TIME: 0.07125997543334961
> STR_ID: 3uh5 |STR_LEN: 397 |STR_TIME: 0.04582095146179199
> STR_ID: 3uh6 |STR_LEN: 382 |STR_TIME: 0.07904577255249023
> STR_ID: 3uh7 |STR_LEN: 466 |STR_TIME: 0.047962188720703125
> STR_ID: 3uh8 |STR_LEN: 192 |STR_TIME: 0.024550199508666992
> STR_ID: 3uha |STR_LEN: 788 |STR_TIME: 0.1011650562286377
> STR_ID: 3uhb |STR_LEN: 493 |STR_TIME: 0.049552202224731445
> STR_ID: 3uhc |STR_LEN: 461 |STR_TIME: 0.07610392570495605
> STR_ID: 3uhd |STR_LEN: 432 |STR_TIME: 0.04644012451171875
> STR_ID: 3uhe |STR_LEN: 349 |STR_TIME: 0.04236006736755371
> STR_ID: 3uhf |STR_LEN: 834 |STR_TIME: 0.10136985778808594
> STR_ID: 3uhg |STR_LEN: 460 |STR_TIME: 0.04854893684387207
> STR_ID: 3uhh |STR_LEN: 564 |STR_TIME: 0.08196902275085449
> STR_ID: 3uhi |STR_LEN: 643 |STR_TIME: 0.08542799949645996
> STR_ID: 3uhj |STR_LEN: 3395 |STR_TIME: 0.4501359462738037
> STR_ID: 3uhk |STR_LEN: 820 |STR_TIME: 0.12157607078552246
> STR_ID: 3uhl |STR_LEN: 507 |STR_TIME: 0.0710301399230957
> STR_ID: 3uhm |STR_LEN: 545 |STR_TIME: 0.06318497657775879
> STR_ID: 3uhn |STR_LEN: 455 |STR_TIME: 0.04363298416137695
> STR_ID: 3uho |STR_LEN: 660 |STR_TIME: 0.16154074668884277
> STR_ID: 3uhp |STR_LEN: 523 |STR_TIME: 0.09691810607910156
> STR_ID: 3uhq |STR_LEN: 470 |STR_TIME: 0.048879146575927734
> STR_ID: 3uhr |STR_LEN: 477 |STR_TIME: 0.048998117446899414
> STR_ID: 3uhs |STR_LEN: 400 |STR_TIME: 0.04673314094543457
> STR_ID: 3uht |STR_LEN: 451 |STR_TIME: 0.09061408042907715
> STR_ID: 3uhu |STR_LEN: 443 |STR_TIME: 0.04741692543029785
> STR_ID: 3uhv |STR_LEN: 463 |STR_TIME: 0.04676008224487305
> STR_ID: 3uhw |STR_LEN: 432 |STR_TIME: 0.048660993576049805
> STR_ID: 3uhx |STR_LEN: 463 |STR_TIME: 0.05183887481689453
> STR_ID: 3uhy |STR_LEN: 404 |STR_TIME: 0.04536104202270508
> STR_ID: 3uhz |STR_LEN: 427 |STR_TIME: 0.07692170143127441
> STR_ID: 4uh0 |STR_LEN: 1205 |STR_TIME: 0.15312504768371582
> STR_ID: 4uh1 |STR_LEN: 1284 |STR_TIME: 0.19748473167419434
> STR_ID: 4uh2 |STR_LEN: 1125 |STR_TIME: 0.17015385627746582
> STR_ID: 4uh3 |STR_LEN: 1054 |STR_TIME: 0.19574308395385742
> STR_ID: 4uh4 |STR_LEN: 1108 |STR_TIME: 0.18578195571899414
> STR_ID: 4uh5 |STR_LEN: 1131 |STR_TIME: 0.16590619087219238
> STR_ID: 4uh6 |STR_LEN: 1343 |STR_TIME: 0.20281195640563965
> STR_ID: 4uh7 |STR_LEN: 1159 |STR_TIME: 0.15766000747680664
> STR_ID: 4uh8 |STR_LEN: 1114 |STR_TIME: 0.19287610054016113
> STR_ID: 4uh9 |STR_LEN: 1064 |STR_TIME: 0.19176125526428223
> STR_ID: 4uha |STR_LEN: 1053 |STR_TIME: 0.155426025390625
> STR_ID: 4uhb |STR_LEN: 1242 |STR_TIME: 0.17367196083068848
> STR_ID: 4uhc |STR_LEN: 716 |STR_TIME: 0.06976699829101562
> STR_ID: 4uhd |STR_LEN: 644 |STR_TIME: 0.07411503791809082
> STR_ID: 4uhe |STR_LEN: 738 |STR_TIME: 0.07004427909851074
> STR_ID: 4uhf |STR_LEN: 607 |STR_TIME: 0.11892986297607422
> STR_ID: 4uhg |STR_LEN: 979 |STR_TIME: 0.07656717300415039
> STR_ID: 4uhh |STR_LEN: 734 |STR_TIME: 0.07238912582397461
> STR_ID: 4uhi |STR_LEN: 2434 |STR_TIME: 0.31439876556396484
> STR_ID: 4uhj |STR_LEN: 591 |STR_TIME: 0.07342791557312012
> STR_ID: 4uhk |STR_LEN: 465 |STR_TIME: 0.11211895942687988
> STR_ID: 4uhl |STR_LEN: 4512 |STR_TIME: 0.6796190738677979
> STR_ID: 4uhm |STR_LEN: 1032 |STR_TIME: 0.10425496101379395
> STR_ID: 4uhn |STR_LEN: 630 |STR_TIME: 0.08714890480041504
> STR_ID: 4uho |STR_LEN: 1070 |STR_TIME: 0.1740260124206543
> STR_ID: 4uhp |STR_LEN: 1484 |STR_TIME: 0.1732490062713623
> STR_ID: 4uhq |STR_LEN: 407 |STR_TIME: 0.07374215126037598
> STR_ID: 4uhr |STR_LEN: 320 |STR_TIME: 0.04293513298034668
> STR_ID: 4uhs |STR_LEN: 381 |STR_TIME: 0.06371283531188965
> STR_ID: 4uht |STR_LEN: 599 |STR_TIME: 0.04589200019836426
> STR_ID: 4uhu |STR_LEN: 534 |STR_TIME: 0.05456995964050293
> STR_ID: 4uhv |STR_LEN: 1984 |STR_TIME: 0.24805927276611328
> STR_ID: 4uhw |STR_LEN: 1338 |STR_TIME: 0.2660369873046875
> STR_ID: 4uhx |STR_LEN: 1360 |STR_TIME: 0.2720217704772949
> STR_ID: 4uhy |STR_LEN: 273 |STR_TIME: 0.03973507881164551
> STR_ID: 4uhz |STR_LEN: 182 |STR_TIME: 0.02984905242919922
> STR_ID: 5uh0 |STR_LEN: 661 |STR_TIME: 0.09188508987426758
> STR_ID: 5uh5 |STR_LEN: 3290 |STR_TIME: 0.5687897205352783
> STR_ID: 5uh6 |STR_LEN: 3287 |STR_TIME: 0.5745651721954346
> STR_ID: 5uh7 |STR_LEN: 307 |STR_TIME: 0.04840564727783203
> STR_ID: 5uh8 |STR_LEN: 3291 |STR_TIME: 0.5867702960968018
> STR_ID: 5uh9 |STR_LEN: 3287 |STR_TIME: 0.5840208530426025
> STR_ID: 5uha |STR_LEN: 3286 |STR_TIME: 0.64444899559021
> STR_ID: 5uhb |STR_LEN: 3282 |STR_TIME: 0.5785009860992432
> STR_ID: 5uhc |STR_LEN: 3288 |STR_TIME: 0.6526567935943604
> STR_ID: 5uhd |STR_LEN: 3284 |STR_TIME: 0.5968508720397949
> STR_ID: 5uhe |STR_LEN: 3282 |STR_TIME: 0.6174130439758301
> STR_ID: 5uhf |STR_LEN: 3282 |STR_TIME: 0.6288938522338867
> STR_ID: 5uhg |STR_LEN: 3284 |STR_TIME: 0.566810131072998
> STR_ID: 5uhi |STR_LEN: 448 |STR_TIME: 0.17024016380310059
> STR_ID: 5uhj |STR_LEN: 386 |STR_TIME: 0.048525094985961914
> STR_ID: 5uhk |STR_LEN: 855 |STR_TIME: 0.1246802806854248
> STR_ID: 5uhl |STR_LEN: 855 |STR_TIME: 0.1977698802947998
> STR_ID: 5uhm |STR_LEN: 217 |STR_TIME: 0.03275489807128906
> STR_ID: 5uhn |STR_LEN: 559 |STR_TIME: 0.09675192832946777
> STR_ID: 5uho |STR_LEN: 853 |STR_TIME: 0.12532281875610352
> STR_ID: 5uhp |STR_LEN: 1722 |STR_TIME: 0.29726099967956543
> STR_ID: 5uhw |STR_LEN: 751 |STR_TIME: 0.16003680229187012
> STR_ID: 5uhy |STR_LEN: 2052 |STR_TIME: 0.3144090175628662
> STR_ID: 5uhz |STR_LEN: 798 |STR_TIME: 0.12163686752319336
>> FINISH_DIR: ./data/u/uh/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 2196 |DIR_TIME: 27.035519123077393 

>> START_DIR: ./data/u/ui/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1ui0 |STR_LEN: 398 |STR_TIME: 0.03026890754699707
> STR_ID: 1ui1 |STR_LEN: 189 |STR_TIME: 0.028486967086791992
> STR_ID: 1ui5 |STR_LEN: 477 |STR_TIME: 0.057959794998168945
> STR_ID: 1ui6 |STR_LEN: 443 |STR_TIME: 0.1027987003326416
> STR_ID: 1ui7 |STR_LEN: 2003 |STR_TIME: 0.1934809684753418
> STR_ID: 1ui8 |STR_LEN: 2349 |STR_TIME: 0.23085427284240723
> STR_ID: 1ui9 |STR_LEN: 222 |STR_TIME: 0.018314123153686523
> STR_ID: 1uia |STR_LEN: 201 |STR_TIME: 0.017896175384521484
> STR_ID: 1uib |STR_LEN: 216 |STR_TIME: 0.018863201141357422
> STR_ID: 1uic |STR_LEN: 194 |STR_TIME: 0.01940298080444336
> STR_ID: 1uid |STR_LEN: 199 |STR_TIME: 0.021851062774658203
> STR_ID: 1uie |STR_LEN: 196 |STR_TIME: 0.020870685577392578
> STR_ID: 1uif |STR_LEN: 192 |STR_TIME: 0.06424784660339355
> STR_ID: 1uig |STR_LEN: 196 |STR_TIME: 0.019634008407592773
> STR_ID: 1uih |STR_LEN: 220 |STR_TIME: 0.02191901206970215
> STR_ID: 1uii |STR_LEN: 242 |STR_TIME: 0.021502971649169922
> STR_ID: 1uij |STR_LEN: 2453 |STR_TIME: 0.3624403476715088
> STR_ID: 1uik |STR_LEN: 1678 |STR_TIME: 0.19929885864257812
> STR_ID: 1uil |STR_LEN: 113 |STR_TIME: 0.7708570957183838
> STR_ID: 1uim |STR_LEN: 985 |STR_TIME: 0.09950113296508789
> STR_ID: 1uin |STR_LEN: 912 |STR_TIME: 0.09711718559265137
> STR_ID: 1uio |STR_LEN: 516 |STR_TIME: 0.05577492713928223
> STR_ID: 1uip |STR_LEN: 552 |STR_TIME: 0.14910292625427246
> STR_ID: 1uir |STR_LEN: 995 |STR_TIME: 0.10262823104858398
> STR_ID: 1uis |STR_LEN: 739 |STR_TIME: 0.06998777389526367
> STR_ID: 1uit |STR_LEN: 117 |STR_TIME: 0.7359249591827393
> STR_ID: 1uiu |STR_LEN: 1537 |STR_TIME: 0.200333833694458
> STR_ID: 1uiv |STR_LEN: 1486 |STR_TIME: 0.1562952995300293
> STR_ID: 1uiw |STR_LEN: 3027 |STR_TIME: 0.28679871559143066
> STR_ID: 1uix |STR_LEN: 311 |STR_TIME: 0.02372908592224121
> STR_ID: 1uiy |STR_LEN: 328 |STR_TIME: 0.0370030403137207
> STR_ID: 1uiz |STR_LEN: 512 |STR_TIME: 0.11331987380981445
> STR_ID: 3ui0 |STR_LEN: 469 |STR_TIME: 0.043279170989990234
> STR_ID: 3ui2 |STR_LEN: 247 |STR_TIME: 0.04190206527709961
> STR_ID: 3ui3 |STR_LEN: 252 |STR_TIME: 0.03585624694824219
> STR_ID: 3ui4 |STR_LEN: 315 |STR_TIME: 0.04572105407714844
> STR_ID: 3ui5 |STR_LEN: 274 |STR_TIME: 0.02426910400390625
> STR_ID: 3ui6 |STR_LEN: 299 |STR_TIME: 0.02400493621826172
> STR_ID: 3ui7 |STR_LEN: 739 |STR_TIME: 0.14701509475708008
> STR_ID: 3uia |STR_LEN: 311 |STR_TIME: 0.03389286994934082
> STR_ID: 3uib |STR_LEN: 369 |STR_TIME: 0.05391573905944824
> STR_ID: 3uic |STR_LEN: 5020 |STR_TIME: 0.7253921031951904
> STR_ID: 3uid |STR_LEN: 517 |STR_TIME: 0.058058977127075195
> STR_ID: 3uie |STR_LEN: 1063 |STR_TIME: 0.17362594604492188
> STR_ID: 3uif |STR_LEN: 392 |STR_TIME: 0.05884194374084473
> STR_ID: 3uig |STR_LEN: 305 |STR_TIME: 0.05235719680786133
> STR_ID: 3uih |STR_LEN: 304 |STR_TIME: 0.05214881896972656
> STR_ID: 3uii |STR_LEN: 297 |STR_TIME: 0.07899880409240723
> STR_ID: 3uij |STR_LEN: 296 |STR_TIME: 0.04844403266906738
> STR_ID: 3uik |STR_LEN: 280 |STR_TIME: 0.05076098442077637
> STR_ID: 3uil |STR_LEN: 1305 |STR_TIME: 0.16589593887329102
> STR_ID: 3uim |STR_LEN: 409 |STR_TIME: 0.06147909164428711
> STR_ID: 3uin |STR_LEN: 498 |STR_TIME: 0.06772804260253906
> STR_ID: 3uio |STR_LEN: 599 |STR_TIME: 0.07404088973999023
> STR_ID: 3uip |STR_LEN: 795 |STR_TIME: 0.07231402397155762
> STR_ID: 3uiq |STR_LEN: 1491 |STR_TIME: 0.229780912399292
> STR_ID: 3uir |STR_LEN: 707 |STR_TIME: 0.13015007972717285
> STR_ID: 3uit |STR_LEN: 1905 |STR_TIME: 0.21589207649230957
> STR_ID: 3uiu |STR_LEN: 534 |STR_TIME: 0.10866379737854004
> STR_ID: 3uiv |STR_LEN: 1666 |STR_TIME: 0.2232820987701416
> STR_ID: 3uiw |STR_LEN: 269 |STR_TIME: 0.07111501693725586
> STR_ID: 3uix |STR_LEN: 513 |STR_TIME: 0.05019021034240723
> STR_ID: 3uiy |STR_LEN: 131 |STR_TIME: 0.022708892822265625
> STR_ID: 3uiz |STR_LEN: 777 |STR_TIME: 0.12574100494384766
> STR_ID: 4ui0 |STR_LEN: 284 |STR_TIME: 0.048459768295288086
> STR_ID: 4ui1 |STR_LEN: 449 |STR_TIME: 0.10302090644836426
> STR_ID: 4ui2 |STR_LEN: 548 |STR_TIME: 0.09959197044372559
> STR_ID: 4ui3 |STR_LEN: 782 |STR_TIME: 0.06853294372558594
> STR_ID: 4ui4 |STR_LEN: 590 |STR_TIME: 0.06641197204589844
> STR_ID: 4ui5 |STR_LEN: 927 |STR_TIME: 0.10541701316833496
> STR_ID: 4ui6 |STR_LEN: 854 |STR_TIME: 0.07599878311157227
> STR_ID: 4ui7 |STR_LEN: 856 |STR_TIME: 0.0737767219543457
> STR_ID: 4ui8 |STR_LEN: 796 |STR_TIME: 0.10257911682128906
> STR_ID: 4ui9 |STR_LEN: 8477 |STR_TIME: 1.554734706878662
> STR_ID: 4uia |STR_LEN: 637 |STR_TIME: 0.05193591117858887
> STR_ID: 4uib |STR_LEN: 777 |STR_TIME: 0.054862022399902344
> STR_ID: 4uic |STR_LEN: 744 |STR_TIME: 0.10285472869873047
> STR_ID: 4uid |STR_LEN: 434 |STR_TIME: 0.05136275291442871
> STR_ID: 4uie |STR_LEN: 401 |STR_TIME: 0.04886007308959961
> STR_ID: 4uif |STR_LEN: 2394 |STR_TIME: 0.18244099617004395
> STR_ID: 4uig |STR_LEN: 143 |STR_TIME: 0.015218019485473633
> STR_ID: 4uih |STR_LEN: 1647 |STR_TIME: 0.03889584541320801
> STR_ID: 4uii |STR_LEN: 264 |STR_TIME: 0.039788007736206055
> STR_ID: 4uij |STR_LEN: 448 |STR_TIME: 0.11886882781982422
> STR_ID: 4uik |STR_LEN: 781 |STR_TIME: 0.17402434349060059
> STR_ID: 4uil |STR_LEN: 464 |STR_TIME: 0.13213515281677246
> STR_ID: 4uim |STR_LEN: 1943 |STR_TIME: 0.638803243637085
> STR_ID: 4uin |STR_LEN: 526 |STR_TIME: 0.17022991180419922
> STR_ID: 4uio |STR_LEN: 454 |STR_TIME: 0.04946494102478027
> STR_ID: 4uip |STR_LEN: 895 |STR_TIME: 0.1223750114440918
> STR_ID: 4uiq |STR_LEN: 485 |STR_TIME: 0.12567400932312012
> STR_ID: 4uir |STR_LEN: 1618 |STR_TIME: 0.19309020042419434
> STR_ID: 4uis |STR_LEN: 1249 |STR_TIME: 0.20474815368652344
> STR_ID: 4uit |STR_LEN: 309 |STR_TIME: 0.023310184478759766
> STR_ID: 4uiu |STR_LEN: 340 |STR_TIME: 0.026679039001464844
> STR_ID: 4uiv |STR_LEN: 311 |STR_TIME: 0.02674388885498047
> STR_ID: 4uiw |STR_LEN: 327 |STR_TIME: 0.024087905883789062
> STR_ID: 4uix |STR_LEN: 803 |STR_TIME: 0.08205127716064453
> STR_ID: 4uiy |STR_LEN: 395 |STR_TIME: 0.07293200492858887
> STR_ID: 4uiz |STR_LEN: 414 |STR_TIME: 0.03757619857788086
> STR_ID: 5ui0 |STR_LEN: 867 |STR_TIME: 0.11549806594848633
> STR_ID: 5ui2 |STR_LEN: 955 |STR_TIME: 0.15441012382507324
> STR_ID: 5ui5 |STR_LEN: 793 |STR_TIME: 0.1422889232635498
> STR_ID: 5ui6 |STR_LEN: 18 |STR_TIME: 0.04756975173950195
> STR_ID: 5ui7 |STR_LEN: 19 |STR_TIME: 0.04614591598510742
> STR_ID: 5ui8 |STR_LEN: 3539 |STR_TIME: 0.59710693359375
> STR_ID: 5ui9 |STR_LEN: 917 |STR_TIME: 0.1215810775756836
> STR_ID: 5uia |STR_LEN: 815 |STR_TIME: 0.16783690452575684
> STR_ID: 5uib |STR_LEN: 712 |STR_TIME: 0.12419509887695312
> STR_ID: 5uid |STR_LEN: 1890 |STR_TIME: 0.3129279613494873
> STR_ID: 5uie |STR_LEN: 2398 |STR_TIME: 0.40859389305114746
> STR_ID: 5uig |STR_LEN: 390 |STR_TIME: 0.05356287956237793
> STR_ID: 5uij |STR_LEN: 1360 |STR_TIME: 0.13752985000610352
> STR_ID: 5uik |STR_LEN: 1099 |STR_TIME: 0.1954939365386963
> STR_ID: 5uil |STR_LEN: 1122 |STR_TIME: 0.13586187362670898
> STR_ID: 5uim |STR_LEN: 1035 |STR_TIME: 0.1329050064086914
> STR_ID: 5uin |STR_LEN: 1182 |STR_TIME: 0.18352103233337402
> STR_ID: 5uiq |STR_LEN: 1170 |STR_TIME: 0.2191147804260254
> STR_ID: 5uir |STR_LEN: 582 |STR_TIME: 0.0958561897277832
> STR_ID: 5uis |STR_LEN: 1208 |STR_TIME: 0.2361619472503662
> STR_ID: 5uit |STR_LEN: 1027 |STR_TIME: 0.11731600761413574
> STR_ID: 5uiu |STR_LEN: 974 |STR_TIME: 0.14938974380493164
> STR_ID: 5uix |STR_LEN: 525 |STR_TIME: 0.07450389862060547
> STR_ID: 5uiz |STR_LEN: 767 |STR_TIME: 0.06615304946899414
>> FINISH_DIR: ./data/u/ui/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 2320 |DIR_TIME: 17.722265005111694 

>> START_DIR: ./data/u/uj/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1uj0 |STR_LEN: 132 |STR_TIME: 0.013850927352905273
> STR_ID: 1uj1 |STR_LEN: 903 |STR_TIME: 0.09348392486572266
> STR_ID: 1uj2 |STR_LEN: 876 |STR_TIME: 0.10814476013183594
> STR_ID: 1uj3 |STR_LEN: 1100 |STR_TIME: 0.10435032844543457
> STR_ID: 1uj4 |STR_LEN: 502 |STR_TIME: 0.03645801544189453
> STR_ID: 1uj5 |STR_LEN: 503 |STR_TIME: 0.03803205490112305
> STR_ID: 1uj6 |STR_LEN: 538 |STR_TIME: 0.07156491279602051
> STR_ID: 1uj8 |STR_LEN: 175 |STR_TIME: 0.013198137283325195
> STR_ID: 1ujb |STR_LEN: 270 |STR_TIME: 0.023595809936523438
> STR_ID: 1ujc |STR_LEN: 392 |STR_TIME: 0.028057098388671875
> STR_ID: 1ujd |STR_LEN: 117 |STR_TIME: 0.7340748310089111
> STR_ID: 1ujj |STR_LEN: 287 |STR_TIME: 0.0431971549987793
> STR_ID: 1ujk |STR_LEN: 594 |STR_TIME: 0.05438113212585449
> STR_ID: 1ujl |STR_LEN: 42 |STR_TIME: 0.30282115936279297
> STR_ID: 1ujm |STR_LEN: 1343 |STR_TIME: 0.10782623291015625
> STR_ID: 1ujn |STR_LEN: 1319 |STR_TIME: 0.1529541015625
> STR_ID: 1ujo |STR_LEN: 144 |STR_TIME: 0.910681962966919
> STR_ID: 1ujp |STR_LEN: 547 |STR_TIME: 0.042304039001464844
> STR_ID: 1ujq |STR_LEN: 1648 |STR_TIME: 0.25324392318725586
> STR_ID: 1ujr |STR_LEN: 110 |STR_TIME: 0.7419700622558594
> STR_ID: 1ujs |STR_LEN: 88 |STR_TIME: 0.6954660415649414
> STR_ID: 1ujt |STR_LEN: 120 |STR_TIME: 0.9179179668426514
> STR_ID: 1uju |STR_LEN: 111 |STR_TIME: 0.8155009746551514
> STR_ID: 1ujv |STR_LEN: 96 |STR_TIME: 0.6441459655761719
> STR_ID: 1ujw |STR_LEN: 722 |STR_TIME: 0.1014091968536377
> STR_ID: 1ujx |STR_LEN: 119 |STR_TIME: 0.7978489398956299
> STR_ID: 1ujy |STR_LEN: 76 |STR_TIME: 0.5079097747802734
> STR_ID: 1ujz |STR_LEN: 305 |STR_TIME: 0.03406405448913574
> STR_ID: 3uj0 |STR_LEN: 1015 |STR_TIME: 0.2829911708831787
> STR_ID: 3uj1 |STR_LEN: 122 |STR_TIME: 0.019444942474365234
> STR_ID: 3uj2 |STR_LEN: 5028 |STR_TIME: 0.7868900299072266
> STR_ID: 3uj3 |STR_LEN: 124 |STR_TIME: 0.021908998489379883
> STR_ID: 3uj4 |STR_LEN: 1005 |STR_TIME: 0.22399091720581055
> STR_ID: 3uj6 |STR_LEN: 582 |STR_TIME: 0.06040596961975098
> STR_ID: 3uj7 |STR_LEN: 1372 |STR_TIME: 0.12226510047912598
> STR_ID: 3uj8 |STR_LEN: 641 |STR_TIME: 0.09105896949768066
> STR_ID: 3uj9 |STR_LEN: 752 |STR_TIME: 0.061918020248413086
> STR_ID: 3uja |STR_LEN: 648 |STR_TIME: 0.05904197692871094
> STR_ID: 3ujb |STR_LEN: 1308 |STR_TIME: 0.1242208480834961
> STR_ID: 3ujc |STR_LEN: 757 |STR_TIME: 0.09521603584289551
> STR_ID: 3ujd |STR_LEN: 623 |STR_TIME: 0.05813097953796387
> STR_ID: 3uje |STR_LEN: 1464 |STR_TIME: 0.19377994537353516
> STR_ID: 3ujf |STR_LEN: 1061 |STR_TIME: 0.15775799751281738
> STR_ID: 3ujg |STR_LEN: 756 |STR_TIME: 0.08678507804870605
> STR_ID: 3ujh |STR_LEN: 1871 |STR_TIME: 0.25058889389038086
> STR_ID: 3uji |STR_LEN: 1164 |STR_TIME: 0.09963130950927734
> STR_ID: 3ujj |STR_LEN: 983 |STR_TIME: 0.07585811614990234
> STR_ID: 3ujk |STR_LEN: 459 |STR_TIME: 0.04381704330444336
> STR_ID: 3ujl |STR_LEN: 543 |STR_TIME: 0.06667709350585938
> STR_ID: 3ujm |STR_LEN: 270 |STR_TIME: 0.04427313804626465
> STR_ID: 3ujn |STR_LEN: 1547 |STR_TIME: 0.2404191493988037
> STR_ID: 3ujo |STR_LEN: 1187 |STR_TIME: 0.17096996307373047
> STR_ID: 3ujp |STR_LEN: 838 |STR_TIME: 0.11903905868530273
> STR_ID: 3ujq |STR_LEN: 1187 |STR_TIME: 0.14803409576416016
> STR_ID: 3ujr |STR_LEN: 1466 |STR_TIME: 0.20917701721191406
