>> START_DIR: ./data/d/d0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1d00 |STR_LEN: 1470 |STR_TIME: 0.24959301948547363
> STR_ID: 5dfs |STR_LEN: 526 |STR_TIME: 0.0863339900970459
> STR_ID: 5dft |STR_LEN: 1016 |STR_TIME: 0.18392705917358398
> STR_ID: 5dfv |STR_LEN: 1040 |STR_TIME: 0.16130685806274414
> STR_ID: 5dfw |STR_LEN: 395 |STR_TIME: 0.055644989013671875
> STR_ID: 5dfx |STR_LEN: 327 |STR_TIME: 0.03341794013977051
> STR_ID: 5dfy |STR_LEN: 378 |STR_TIME: 0.03284597396850586
> STR_ID: 5dfz |STR_LEN: 2853 |STR_TIME: 0.36679911613464355
> STR_ID: 6dfr |STR_LEN: 228 |STR_TIME: 0.025751829147338867
> STR_ID: 7dfr |STR_LEN: 216 |STR_TIME: 0.029433250427246094
> STR_ID: 8dfr |STR_LEN: 310 |STR_TIME: 0.06743907928466797
>> FINISH_DIR: ./data/d/df/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 2604 |DIR_TIME: 34.868309020996094 

>> START_DIR: ./data/d/dg/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1dg0 |STR_LEN: 7 |STR_TIME: 0.045433998107910156
> STR_ID: 1dg1 |STR_LEN: 967 |STR_TIME: 0.12552094459533691
> STR_ID: 1dg2 |STR_LEN: 16 |STR_TIME: 0.07675409317016602
> STR_ID: 1dg3 |STR_LEN: 881 |STR_TIME: 0.12737512588500977
> STR_ID: 1dg4 |STR_LEN: 111 |STR_TIME: 0.7810397148132324
> STR_ID: 1dg5 |STR_LEN: 277 |STR_TIME: 0.03235006332397461
> STR_ID: 1dg6 |STR_LEN: 377 |STR_TIME: 0.02988290786743164
> STR_ID: 1dg7 |STR_LEN: 340 |STR_TIME: 0.03143596649169922
> STR_ID: 1dg8 |STR_LEN: 261 |STR_TIME: 0.027991056442260742
> STR_ID: 1dg9 |STR_LEN: 158 |STR_TIME: 0.023604869842529297
> STR_ID: 1dgb |STR_LEN: 3106 |STR_TIME: 0.4660792350769043
> STR_ID: 1dgc |STR_LEN: 74 |STR_TIME: 0.01684284210205078
> STR_ID: 1dgd |STR_LEN: 534 |STR_TIME: 0.06250882148742676
> STR_ID: 1dge |STR_LEN: 529 |STR_TIME: 0.11174130439758301
> STR_ID: 1dgf |STR_LEN: 4297 |STR_TIME: 0.41420698165893555
> STR_ID: 1dgg |STR_LEN: 3491 |STR_TIME: 0.42066502571105957
> STR_ID: 1dgh |STR_LEN: 3466 |STR_TIME: 0.4327259063720703
> STR_ID: 1dgi |STR_LEN: 1155 |STR_TIME: 0.02956104278564453
> STR_ID: 1dgj |STR_LEN: 1103 |STR_TIME: 0.22344708442687988
> STR_ID: 1dgk |STR_LEN: 997 |STR_TIME: 0.14109587669372559
> STR_ID: 1dgl |STR_LEN: 674 |STR_TIME: 0.1063849925994873
> STR_ID: 1dgm |STR_LEN: 492 |STR_TIME: 0.054257869720458984
> STR_ID: 1dgn |STR_LEN: 89 |STR_TIME: 0.602186918258667
> STR_ID: 1dgo |STR_LEN: 18 |STR_TIME: 0.13329005241394043
> STR_ID: 1dgp |STR_LEN: 784 |STR_TIME: 0.09624910354614258
> STR_ID: 1dgq |STR_LEN: 188 |STR_TIME: 1.7331821918487549
> STR_ID: 1dgr |STR_LEN: 1210 |STR_TIME: 0.1827547550201416
> STR_ID: 1dgs |STR_LEN: 1408 |STR_TIME: 0.3431522846221924
> STR_ID: 1dgu |STR_LEN: 183 |STR_TIME: 0.05774521827697754
> STR_ID: 1dgv |STR_LEN: 183 |STR_TIME: 0.056265830993652344
> STR_ID: 1dgw |STR_LEN: 639 |STR_TIME: 0.06603574752807617
> STR_ID: 1dgz |STR_LEN: 38 |STR_TIME: 0.6108949184417725
> STR_ID: 2dg0 |STR_LEN: 5142 |STR_TIME: 0.7968418598175049
> STR_ID: 2dg1 |STR_LEN: 4092 |STR_TIME: 0.48320698738098145
> STR_ID: 2dg2 |STR_LEN: 1621 |STR_TIME: 0.31732797622680664
> STR_ID: 2dg3 |STR_LEN: 269 |STR_TIME: 0.0207369327545166
> STR_ID: 2dg4 |STR_LEN: 262 |STR_TIME: 0.021569013595581055
> STR_ID: 2dg5 |STR_LEN: 1954 |STR_TIME: 0.18709087371826172
> STR_ID: 2dg6 |STR_LEN: 301 |STR_TIME: 0.10358381271362305
> STR_ID: 2dg7 |STR_LEN: 242 |STR_TIME: 0.027434825897216797
> STR_ID: 2dg8 |STR_LEN: 847 |STR_TIME: 0.11376404762268066
> STR_ID: 2dg9 |STR_LEN: 249 |STR_TIME: 0.018582820892333984
> STR_ID: 2dga |STR_LEN: 1108 |STR_TIME: 0.09261894226074219
> STR_ID: 2dgb |STR_LEN: 500 |STR_TIME: 0.0997011661529541
> STR_ID: 2dgc |STR_LEN: 114 |STR_TIME: 0.01735091209411621
> STR_ID: 2dgd |STR_LEN: 1110 |STR_TIME: 0.13899803161621094
> STR_ID: 2dge |STR_LEN: 660 |STR_TIME: 0.07387018203735352
> STR_ID: 2dgj |STR_LEN: 772 |STR_TIME: 0.13322710990905762
> STR_ID: 2dgk |STR_LEN: 4342 |STR_TIME: 0.5348470211029053
> STR_ID: 2dgl |STR_LEN: 2874 |STR_TIME: 0.5163440704345703
> STR_ID: 2dgm |STR_LEN: 4691 |STR_TIME: 0.6277511119842529
> STR_ID: 2dgn |STR_LEN: 561 |STR_TIME: 0.07416892051696777
> STR_ID: 2dgo |STR_LEN: 115 |STR_TIME: 0.8319809436798096
> STR_ID: 2dgp |STR_LEN: 106 |STR_TIME: 0.8393149375915527
> STR_ID: 2dgq |STR_LEN: 108 |STR_TIME: 0.9668080806732178
> STR_ID: 2dgr |STR_LEN: 83 |STR_TIME: 0.6563060283660889
> STR_ID: 2dgs |STR_LEN: 99 |STR_TIME: 0.8350808620452881
> STR_ID: 2dgt |STR_LEN: 92 |STR_TIME: 0.7873001098632812
> STR_ID: 2dgu |STR_LEN: 103 |STR_TIME: 0.9086778163909912
> STR_ID: 2dgv |STR_LEN: 92 |STR_TIME: 0.7534201145172119
> STR_ID: 2dgw |STR_LEN: 91 |STR_TIME: 0.8416519165039062
> STR_ID: 2dgx |STR_LEN: 96 |STR_TIME: 0.7586860656738281
> STR_ID: 2dgy |STR_LEN: 111 |STR_TIME: 0.9294910430908203
> STR_ID: 2dgz |STR_LEN: 113 |STR_TIME: 0.8656878471374512
> STR_ID: 3dg0 |STR_LEN: 4371 |STR_TIME: 0.20621991157531738
> STR_ID: 3dg1 |STR_LEN: 8 |STR_TIME: 0.0019919872283935547
> STR_ID: 3dg2 |STR_LEN: 4371 |STR_TIME: 0.12172126770019531
> STR_ID: 3dg3 |STR_LEN: 654 |STR_TIME: 0.14081406593322754
> STR_ID: 3dg4 |STR_LEN: 4371 |STR_TIME: 0.11349105834960938
> STR_ID: 3dg5 |STR_LEN: 4371 |STR_TIME: 0.1497631072998047
> STR_ID: 3dg6 |STR_LEN: 667 |STR_TIME: 0.06277894973754883
> STR_ID: 3dg7 |STR_LEN: 2261 |STR_TIME: 0.2890951633453369
> STR_ID: 3dg8 |STR_LEN: 1360 |STR_TIME: 0.20269393920898438
> STR_ID: 3dg9 |STR_LEN: 563 |STR_TIME: 0.04165506362915039
> STR_ID: 3dga |STR_LEN: 1349 |STR_TIME: 0.2649681568145752
> STR_ID: 3dgb |STR_LEN: 609 |STR_TIME: 0.06298995018005371
> STR_ID: 3dgc |STR_LEN: 877 |STR_TIME: 0.1586906909942627
> STR_ID: 3dgd |STR_LEN: 866 |STR_TIME: 0.126115083694458
> STR_ID: 3dge |STR_LEN: 885 |STR_TIME: 0.12527704238891602
> STR_ID: 3dgf |STR_LEN: 234 |STR_TIME: 0.021060943603515625
> STR_ID: 3dgg |STR_LEN: 1232 |STR_TIME: 0.18752408027648926
> STR_ID: 3dgh |STR_LEN: 1600 |STR_TIME: 0.167982816696167
> STR_ID: 3dgi |STR_LEN: 1386 |STR_TIME: 0.20278310775756836
> STR_ID: 3dgj |STR_LEN: 8 |STR_TIME: 0.001474142074584961
> STR_ID: 3dgk |STR_LEN: 499 |STR_TIME: 0.0513458251953125
> STR_ID: 3dgl |STR_LEN: 223 |STR_TIME: 0.015204906463623047
> STR_ID: 3dgm |STR_LEN: 158 |STR_TIME: 0.014627695083618164
> STR_ID: 3dgn |STR_LEN: 106 |STR_TIME: 0.0206601619720459
> STR_ID: 3dgo |STR_LEN: 106 |STR_TIME: 0.017539024353027344
> STR_ID: 3dgp |STR_LEN: 251 |STR_TIME: 0.025564193725585938
> STR_ID: 3dgq |STR_LEN: 931 |STR_TIME: 0.12539315223693848
> STR_ID: 3dgr |STR_LEN: 1234 |STR_TIME: 0.1503298282623291
> STR_ID: 3dgs |STR_LEN: 630 |STR_TIME: 0.06084394454956055
> STR_ID: 3dgt |STR_LEN: 429 |STR_TIME: 0.04213976860046387
> STR_ID: 3dgv |STR_LEN: 2246 |STR_TIME: 0.2572360038757324
> STR_ID: 3dgy |STR_LEN: 559 |STR_TIME: 0.048751115798950195
> STR_ID: 3dgz |STR_LEN: 673 |STR_TIME: 0.1107027530670166
> STR_ID: 4dg0 |STR_LEN: 709 |STR_TIME: 0.08133506774902344
> STR_ID: 4dg1 |STR_LEN: 1269 |STR_TIME: 0.16796493530273438
> STR_ID: 4dg2 |STR_LEN: 679 |STR_TIME: 0.1145639419555664
> STR_ID: 4dg3 |STR_LEN: 608 |STR_TIME: 0.07619690895080566
> STR_ID: 4dg4 |STR_LEN: 2468 |STR_TIME: 0.3058810234069824
> STR_ID: 4dg5 |STR_LEN: 655 |STR_TIME: 0.07933807373046875
> STR_ID: 4dg6 |STR_LEN: 637 |STR_TIME: 0.10011696815490723
> STR_ID: 4dg7 |STR_LEN: 1713 |STR_TIME: 0.4271721839904785
> STR_ID: 4dg8 |STR_LEN: 743 |STR_TIME: 0.10252094268798828
> STR_ID: 4dg9 |STR_LEN: 693 |STR_TIME: 0.1089789867401123
> STR_ID: 4dga |STR_LEN: 941 |STR_TIME: 0.17240595817565918
> STR_ID: 4dgb |STR_LEN: 394 |STR_TIME: 0.04034090042114258
> STR_ID: 4dgc |STR_LEN: 1126 |STR_TIME: 0.1585080623626709
> STR_ID: 4dgd |STR_LEN: 391 |STR_TIME: 0.06988024711608887
> STR_ID: 4dge |STR_LEN: 809 |STR_TIME: 0.11420631408691406
> STR_ID: 4dgf |STR_LEN: 413 |STR_TIME: 0.058670759201049805
> STR_ID: 4dgg |STR_LEN: 535 |STR_TIME: 0.14276790618896484
> STR_ID: 4dgh |STR_LEN: 374 |STR_TIME: 0.05960988998413086
> STR_ID: 4dgi |STR_LEN: 699 |STR_TIME: 0.08764815330505371
> STR_ID: 4dgj |STR_LEN: 1861 |STR_TIME: 0.24547195434570312
> STR_ID: 4dgk |STR_LEN: 478 |STR_TIME: 0.08625411987304688
> STR_ID: 4dgl |STR_LEN: 1077 |STR_TIME: 0.30115675926208496
> STR_ID: 4dgm |STR_LEN: 497 |STR_TIME: 0.08774495124816895
> STR_ID: 4dgn |STR_LEN: 473 |STR_TIME: 0.0808711051940918
> STR_ID: 4dgo |STR_LEN: 449 |STR_TIME: 0.07047724723815918
> STR_ID: 4dgp |STR_LEN: 649 |STR_TIME: 0.12209415435791016
> STR_ID: 4dgq |STR_LEN: 1692 |STR_TIME: 0.18243002891540527
> STR_ID: 4dgr |STR_LEN: 860 |STR_TIME: 0.19381403923034668
> STR_ID: 4dgs |STR_LEN: 327 |STR_TIME: 0.04761481285095215
> STR_ID: 4dgt |STR_LEN: 1667 |STR_TIME: 0.23591995239257812
> STR_ID: 4dgu |STR_LEN: 661 |STR_TIME: 0.0916900634765625
> STR_ID: 4dgv |STR_LEN: 771 |STR_TIME: 0.07574295997619629
> STR_ID: 4dgw |STR_LEN: 641 |STR_TIME: 0.17565011978149414
> STR_ID: 4dgx |STR_LEN: 684 |STR_TIME: 0.08613395690917969
> STR_ID: 4dgy |STR_LEN: 858 |STR_TIME: 0.08593988418579102
> STR_ID: 4dgz |STR_LEN: 249 |STR_TIME: 0.03011298179626465
> STR_ID: 5dg0 |STR_LEN: 1067 |STR_TIME: 0.1669323444366455
> STR_ID: 5dg1 |STR_LEN: 782 |STR_TIME: 0.1506361961364746
> STR_ID: 5dg2 |STR_LEN: 372 |STR_TIME: 0.042656898498535156
> STR_ID: 5dg3 |STR_LEN: 1767 |STR_TIME: 0.2924044132232666
> STR_ID: 5dg4 |STR_LEN: 910 |STR_TIME: 0.1237187385559082
> STR_ID: 5dg5 |STR_LEN: 629 |STR_TIME: 0.13004732131958008
> STR_ID: 5dg6 |STR_LEN: 381 |STR_TIME: 0.04763317108154297
> STR_ID: 5dg7 |STR_LEN: 805 |STR_TIME: 0.08652114868164062
> STR_ID: 5dg8 |STR_LEN: 764 |STR_TIME: 0.0832679271697998
> STR_ID: 5dg9 |STR_LEN: 796 |STR_TIME: 0.12552332878112793
> STR_ID: 5dga |STR_LEN: 783 |STR_TIME: 0.08617997169494629
> STR_ID: 5dgb |STR_LEN: 987 |STR_TIME: 0.08900308609008789
> STR_ID: 5dgc |STR_LEN: 514 |STR_TIME: 0.06035304069519043
> STR_ID: 5dgd |STR_LEN: 1079 |STR_TIME: 0.22745609283447266
> STR_ID: 5dge |STR_LEN: 35787 |STR_TIME: 11.3988618850708
> STR_ID: 5dgf |STR_LEN: 33559 |STR_TIME: 11.512919187545776
> STR_ID: 5dgg |STR_LEN: 506 |STR_TIME: 0.07210898399353027
> STR_ID: 5dgh |STR_LEN: 598 |STR_TIME: 0.05575203895568848
> STR_ID: 5dgi |STR_LEN: 683 |STR_TIME: 0.08304095268249512
> STR_ID: 5dgj |STR_LEN: 301 |STR_TIME: 0.03980207443237305
> STR_ID: 5dgk |STR_LEN: 1051 |STR_TIME: 0.39240002632141113
> STR_ID: 5dgm |STR_LEN: 378 |STR_TIME: 0.07683205604553223
> STR_ID: 5dgn |STR_LEN: 450 |STR_TIME: 0.07360601425170898
> STR_ID: 5dgo |STR_LEN: 1091 |STR_TIME: 0.2102348804473877
> STR_ID: 5dgq |STR_LEN: 1973 |STR_TIME: 0.21448397636413574
> STR_ID: 5dgr |STR_LEN: 1881 |STR_TIME: 0.22036027908325195
> STR_ID: 5dgs |STR_LEN: 392 |STR_TIME: 0.07303619384765625
> STR_ID: 5dgt |STR_LEN: 1262 |STR_TIME: 0.21010899543762207
> STR_ID: 5dgu |STR_LEN: 391 |STR_TIME: 0.05381417274475098
> STR_ID: 5dgv |STR_LEN: 33365 |STR_TIME: 12.741451978683472
> STR_ID: 5dgw |STR_LEN: 341 |STR_TIME: 0.0387730598449707
> STR_ID: 5dgx |STR_LEN: 427 |STR_TIME: 0.05549502372741699
> STR_ID: 5dgy |STR_LEN: 3128 |STR_TIME: 1.3674709796905518
> STR_ID: 5dgz |STR_LEN: 363 |STR_TIME: 0.06238913536071777
>> FINISH_DIR: ./data/d/dg/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 2771 |DIR_TIME: 73.47296977043152 

>> START_DIR: ./data/d/dh/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1dh3 |STR_LEN: 170 |STR_TIME: 0.12161612510681152
> STR_ID: 1dhf |STR_LEN: 482 |STR_TIME: 0.06367993354797363
> STR_ID: 1dhg |STR_LEN: 87 |STR_TIME: 0.011696815490722656
> STR_ID: 1dhh |STR_LEN: 18 |STR_TIME: 0.006492137908935547
> STR_ID: 1dhi |STR_LEN: 708 |STR_TIME: 0.06242823600769043
> STR_ID: 1dhj |STR_LEN: 727 |STR_TIME: 0.06384396553039551
> STR_ID: 1dhk |STR_LEN: 1022 |STR_TIME: 0.19715189933776855
> STR_ID: 1dhm |STR_LEN: 166 |STR_TIME: 0.05381011962890625
> STR_ID: 1dhn |STR_LEN: 243 |STR_TIME: 0.024120807647705078
> STR_ID: 1dhp |STR_LEN: 930 |STR_TIME: 0.09848713874816895
> STR_ID: 1dhr |STR_LEN: 373 |STR_TIME: 0.0406031608581543
> STR_ID: 1dhs |STR_LEN: 612 |STR_TIME: 0.10843420028686523
> STR_ID: 1dht |STR_LEN: 337 |STR_TIME: 0.04183030128479004
> STR_ID: 1dhy |STR_LEN: 318 |STR_TIME: 0.04615592956542969
> STR_ID: 2dh1 |STR_LEN: 928 |STR_TIME: 0.02385258674621582
> STR_ID: 2dh2 |STR_LEN: 561 |STR_TIME: 0.07085108757019043
> STR_ID: 2dh3 |STR_LEN: 866 |STR_TIME: 0.16259217262268066
> STR_ID: 2dh4 |STR_LEN: 1232 |STR_TIME: 0.1228020191192627
> STR_ID: 2dh5 |STR_LEN: 406 |STR_TIME: 0.0624241828918457
> STR_ID: 2dh6 |STR_LEN: 357 |STR_TIME: 0.0525510311126709
> STR_ID: 2dh7 |STR_LEN: 105 |STR_TIME: 0.7550437450408936
> STR_ID: 2dh8 |STR_LEN: 105 |STR_TIME: 0.7327816486358643
> STR_ID: 2dh9 |STR_LEN: 89 |STR_TIME: 0.6737029552459717
> STR_ID: 2dha |STR_LEN: 123 |STR_TIME: 0.9885518550872803
> STR_ID: 2dhb |STR_LEN: 291 |STR_TIME: 0.04197883605957031
> STR_ID: 2dhc |STR_LEN: 433 |STR_TIME: 0.05182194709777832
> STR_ID: 2dhd |STR_LEN: 462 |STR_TIME: 0.052826881408691406
> STR_ID: 2dhe |STR_LEN: 496 |STR_TIME: 0.05460500717163086
> STR_ID: 2dhf |STR_LEN: 477 |STR_TIME: 0.05973196029663086
> STR_ID: 2dhg |STR_LEN: 104 |STR_TIME: 0.8176472187042236
> STR_ID: 2dhh |STR_LEN: 3122 |STR_TIME: 0.6099808216094971
> STR_ID: 2dhi |STR_LEN: 120 |STR_TIME: 0.948660135269165
> STR_ID: 2dhj |STR_LEN: 125 |STR_TIME: 0.9869949817657471
> STR_ID: 2dhk |STR_LEN: 119 |STR_TIME: 1.0703380107879639
> STR_ID: 2dhm |STR_LEN: 107 |STR_TIME: 1.000669240951538
> STR_ID: 2dhn |STR_LEN: 196 |STR_TIME: 0.022258996963500977
> STR_ID: 2dho |STR_LEN: 541 |STR_TIME: 0.048277854919433594
> STR_ID: 2dhq |STR_LEN: 259 |STR_TIME: 0.026428937911987305
> STR_ID: 2dhr |STR_LEN: 2721 |STR_TIME: 0.6453609466552734
> STR_ID: 2dhs |STR_LEN: 187 |STR_TIME: 0.4590339660644531
> STR_ID: 2dht |STR_LEN: 844 |STR_TIME: 0.12507176399230957
> STR_ID: 2dhx |STR_LEN: 104 |STR_TIME: 0.7858519554138184
> STR_ID: 2dhy |STR_LEN: 67 |STR_TIME: 0.48152780532836914
> STR_ID: 2dhz |STR_LEN: 120 |STR_TIME: 0.91697096824646
> STR_ID: 3dh0 |STR_LEN: 427 |STR_TIME: 0.06534695625305176
> STR_ID: 3dh1 |STR_LEN: 651 |STR_TIME: 0.20603227615356445
> STR_ID: 3dh2 |STR_LEN: 513 |STR_TIME: 0.06809592247009277
> STR_ID: 3dh3 |STR_LEN: 1096 |STR_TIME: 0.23521018028259277
> STR_ID: 3dh4 |STR_LEN: 2060 |STR_TIME: 0.3207528591156006
> STR_ID: 3dh5 |STR_LEN: 351 |STR_TIME: 0.0615849494934082
> STR_ID: 3dh6 |STR_LEN: 321 |STR_TIME: 0.023697853088378906
> STR_ID: 3dh7 |STR_LEN: 1500 |STR_TIME: 0.214979887008667
> STR_ID: 3dh8 |STR_LEN: 526 |STR_TIME: 0.06117510795593262
> STR_ID: 3dh9 |STR_LEN: 1478 |STR_TIME: 0.23747515678405762
> STR_ID: 3dha |STR_LEN: 516 |STR_TIME: 0.06338810920715332
> STR_ID: 3dhb |STR_LEN: 541 |STR_TIME: 0.06332516670227051
> STR_ID: 3dhc |STR_LEN: 530 |STR_TIME: 0.10339188575744629
> STR_ID: 3dhd |STR_LEN: 1295 |STR_TIME: 0.16230511665344238
> STR_ID: 3dhe |STR_LEN: 323 |STR_TIME: 0.04705476760864258
> STR_ID: 3dhf |STR_LEN: 1503 |STR_TIME: 0.20682787895202637
> STR_ID: 3dhg |STR_LEN: 3227 |STR_TIME: 0.3780529499053955
> STR_ID: 3dhh |STR_LEN: 1757 |STR_TIME: 0.1934819221496582
> STR_ID: 3dhi |STR_LEN: 1924 |STR_TIME: 0.28613805770874023
> STR_ID: 3dhj |STR_LEN: 172 |STR_TIME: 0.018512248992919922
> STR_ID: 3dhk |STR_LEN: 415 |STR_TIME: 0.05101895332336426
> STR_ID: 3dhm |STR_LEN: 171 |STR_TIME: 0.01782989501953125
> STR_ID: 3dhn |STR_LEN: 339 |STR_TIME: 0.03943181037902832
> STR_ID: 3dho |STR_LEN: 2589 |STR_TIME: 0.3059530258178711
> STR_ID: 3dhp |STR_LEN: 946 |STR_TIME: 0.0924217700958252
> STR_ID: 3dhq |STR_LEN: 201 |STR_TIME: 0.056472063064575195
> STR_ID: 3dhr |STR_LEN: 1367 |STR_TIME: 0.19129014015197754
> STR_ID: 3dhs |STR_LEN: 230 |STR_TIME: 0.09102320671081543
> STR_ID: 3dht |STR_LEN: 299 |STR_TIME: 0.0836338996887207
> STR_ID: 3dhu |STR_LEN: 3011 |STR_TIME: 0.3065519332885742
> STR_ID: 3dhv |STR_LEN: 697 |STR_TIME: 0.11142706871032715
> STR_ID: 3dhw |STR_LEN: 2184 |STR_TIME: 0.4076390266418457
> STR_ID: 3dhx |STR_LEN: 470 |STR_TIME: 0.04037594795227051
> STR_ID: 3dhy |STR_LEN: 2299 |STR_TIME: 0.3866608142852783
> STR_ID: 3dhz |STR_LEN: 1493 |STR_TIME: 0.12133407592773438
> STR_ID: 4dh0 |STR_LEN: 184 |STR_TIME: 0.02147698402404785
> STR_ID: 4dh1 |STR_LEN: 790 |STR_TIME: 0.12891602516174316
> STR_ID: 4dh2 |STR_LEN: 930 |STR_TIME: 0.1578071117401123
> STR_ID: 4dh3 |STR_LEN: 680 |STR_TIME: 0.0783240795135498
> STR_ID: 4dh4 |STR_LEN: 206 |STR_TIME: 0.021260738372802734
> STR_ID: 4dh5 |STR_LEN: 571 |STR_TIME: 0.09966301918029785
> STR_ID: 4dh6 |STR_LEN: 466 |STR_TIME: 0.06206917762756348
> STR_ID: 4dh7 |STR_LEN: 813 |STR_TIME: 0.07282471656799316
> STR_ID: 4dh8 |STR_LEN: 583 |STR_TIME: 0.061277151107788086
> STR_ID: 4dhd |STR_LEN: 647 |STR_TIME: 0.06068682670593262
> STR_ID: 4dhe |STR_LEN: 563 |STR_TIME: 0.1080021858215332
> STR_ID: 4dhf |STR_LEN: 522 |STR_TIME: 0.08182501792907715
> STR_ID: 4dhg |STR_LEN: 2650 |STR_TIME: 0.3160278797149658
> STR_ID: 4dhi |STR_LEN: 762 |STR_TIME: 0.08749079704284668
> STR_ID: 4dhj |STR_LEN: 2323 |STR_TIME: 0.5252327919006348
> STR_ID: 4dhk |STR_LEN: 493 |STR_TIME: 0.06724190711975098
> STR_ID: 4dhl |STR_LEN: 3298 |STR_TIME: 0.4040341377258301
> STR_ID: 4dhm |STR_LEN: 614 |STR_TIME: 0.051629066467285156
> STR_ID: 4dhn |STR_LEN: 581 |STR_TIME: 0.052086830139160156
> STR_ID: 4dho |STR_LEN: 572 |STR_TIME: 0.05396294593811035
> STR_ID: 4dhp |STR_LEN: 623 |STR_TIME: 0.11190605163574219
> STR_ID: 4dhq |STR_LEN: 675 |STR_TIME: 0.05608487129211426
> STR_ID: 4dhr |STR_LEN: 560 |STR_TIME: 0.06728410720825195
> STR_ID: 4dhs |STR_LEN: 584 |STR_TIME: 0.05387520790100098
> STR_ID: 4dht |STR_LEN: 525 |STR_TIME: 0.05453300476074219
> STR_ID: 4dhu |STR_LEN: 644 |STR_TIME: 0.06510210037231445
> STR_ID: 4dhv |STR_LEN: 236 |STR_TIME: 0.059372901916503906
> STR_ID: 4dhw |STR_LEN: 578 |STR_TIME: 0.060961008071899414
> STR_ID: 4dhx |STR_LEN: 758 |STR_TIME: 0.180739164352417
> STR_ID: 4dhy |STR_LEN: 632 |STR_TIME: 0.11804080009460449
> STR_ID: 4dhz |STR_LEN: 553 |STR_TIME: 0.0803978443145752
> STR_ID: 5dh0 |STR_LEN: 646 |STR_TIME: 0.08759021759033203
> STR_ID: 5dh1 |STR_LEN: 1126 |STR_TIME: 0.20370984077453613
> STR_ID: 5dh2 |STR_LEN: 583 |STR_TIME: 0.08727908134460449
> STR_ID: 5dh3 |STR_LEN: 706 |STR_TIME: 0.09325528144836426
> STR_ID: 5dh4 |STR_LEN: 719 |STR_TIME: 0.14298605918884277
> STR_ID: 5dh5 |STR_LEN: 817 |STR_TIME: 0.10122489929199219
> STR_ID: 5dh6 |STR_LEN: 81 |STR_TIME: 0.04156208038330078
> STR_ID: 5dh7 |STR_LEN: 79 |STR_TIME: 0.040068864822387695
> STR_ID: 5dh8 |STR_LEN: 81 |STR_TIME: 0.04178214073181152
> STR_ID: 5dh9 |STR_LEN: 1599 |STR_TIME: 0.33153200149536133
> STR_ID: 5dha |STR_LEN: 1354 |STR_TIME: 0.3188958168029785
> STR_ID: 5dhb |STR_LEN: 113 |STR_TIME: 0.014232873916625977
> STR_ID: 5dhc |STR_LEN: 363 |STR_TIME: 0.03310203552246094
> STR_ID: 5dhd |STR_LEN: 166 |STR_TIME: 0.022078990936279297
> STR_ID: 5dhe |STR_LEN: 399 |STR_TIME: 0.04006195068359375
> STR_ID: 5dhf |STR_LEN: 1619 |STR_TIME: 0.32385993003845215
> STR_ID: 5dhg |STR_LEN: 668 |STR_TIME: 0.1348860263824463
> STR_ID: 5dhh |STR_LEN: 679 |STR_TIME: 0.11694002151489258
> STR_ID: 5dhi |STR_LEN: 813 |STR_TIME: 0.132537841796875
> STR_ID: 5dhj |STR_LEN: 334 |STR_TIME: 0.05674099922180176
> STR_ID: 5dhk |STR_LEN: 657 |STR_TIME: 0.09264683723449707
> STR_ID: 5dhl |STR_LEN: 1039 |STR_TIME: 0.33669090270996094
> STR_ID: 5dhm |STR_LEN: 768 |STR_TIME: 0.24693894386291504
> STR_ID: 5dhp |STR_LEN: 1330 |STR_TIME: 0.22335004806518555
> STR_ID: 5dhq |STR_LEN: 1241 |STR_TIME: 0.27487826347351074
> STR_ID: 5dhr |STR_LEN: 1256 |STR_TIME: 0.2685418128967285
> STR_ID: 5dhs |STR_LEN: 1210 |STR_TIME: 0.2102799415588379
> STR_ID: 5dht |STR_LEN: 1228 |STR_TIME: 0.25757312774658203
> STR_ID: 5dhu |STR_LEN: 1240 |STR_TIME: 0.24281597137451172
> STR_ID: 5dhv |STR_LEN: 756 |STR_TIME: 0.117462158203125
> STR_ID: 5dhw |STR_LEN: 811 |STR_TIME: 0.1790480613708496
> STR_ID: 5dhx |STR_LEN: 580 |STR_TIME: 0.10354804992675781
> STR_ID: 5dhy |STR_LEN: 576 |STR_TIME: 0.1045677661895752
> STR_ID: 5dhz |STR_LEN: 279 |STR_TIME: 0.043524980545043945
>> FINISH_DIR: ./data/d/dh/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 2915 |DIR_TIME: 28.76236891746521 

>> START_DIR: ./data/d/di/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1di0 |STR_LEN: 795 |STR_TIME: 0.16094207763671875
> STR_ID: 1di1 |STR_LEN: 911 |STR_TIME: 0.09534811973571777
> STR_ID: 1di2 |STR_LEN: 528 |STR_TIME: 0.044799089431762695
> STR_ID: 1di3 |STR_LEN: 355 |STR_TIME: 0.02353525161743164
